Date,WORLD MINIMUM VOLATILITY (GBP)
2001-12-10,922.4269184643164
2001-12-11,918.3030893394259
2001-12-12,921.2936257258698
2001-12-13,913.9412630203689
2001-12-14,914.7896799006588
2001-12-17,919.1934330245931
2001-12-18,924.3581145322606
2001-12-19,926.0055201315683
2001-12-20,927.2661392849217
2001-12-21,928.1488030675881
2001-12-24,927.3873142417052
2001-12-25,926.7279495817828
2001-12-26,928.1487026113435
2001-12-27,937.6077623870983
2001-12-28,940.6664548165865
2001-12-31,940.0150695113866
2002-01-01,940.0150695113866
2002-01-02,940.5748251203187
2002-01-03,942.9555134287457
2002-01-04,944.8302325611883
2002-01-07,939.9627797166348
2002-01-08,932.2797015680557
2002-01-09,929.494557110048
2002-01-10,928.834702720179
2002-01-11,928.2969636905883
2002-01-14,927.0571947141214
2002-01-15,931.1541619817625
2002-01-16,923.2448844315154
2002-01-17,925.1704295909016
2002-01-18,924.6875589478677
2002-01-21,924.6152330652005
2002-01-22,921.3623814615723
2002-01-23,923.4674665188601
2002-01-24,922.3987360292738
2002-01-25,919.3867494055911
2002-01-28,921.3135203422827
2002-01-29,908.9512690521892
2002-01-30,908.4379997256025
2002-01-31,919.0128716152833
2002-02-01,917.8807349641876
2002-02-04,912.5113607406252
2002-02-05,908.0300176429068
2002-02-06,903.4128023681461
2002-02-07,905.3176127880458
2002-02-08,911.288894312389
2002-02-11,918.7882299601946
2002-02-12,923.0763749338909
2002-02-13,928.3159348103738
2002-02-14,932.0083268355345
2002-02-15,930.5798820653212
2002-02-18,928.4200563047277
2002-02-19,917.3249104157716
2002-02-20,921.0393291025396
2002-02-21,920.3638676638573
2002-02-22,926.9035307625124
2002-02-25,930.9374526345957
2002-02-26,930.6841842996217
2002-02-27,935.7651855213388
2002-02-28,936.1173666433789
2002-03-01,948.2344482138634
2002-03-04,960.8532569679448
2002-03-05,956.6884570298488
2002-03-06,965.4633630496219
2002-03-07,970.9729458180085
2002-03-08,970.0296723869011
2002-03-11,973.2464778623885
2002-03-12,969.3288432042963
2002-03-13,965.199994941934
2002-03-14,969.7204584767643
2002-03-15,976.645373769536
2002-03-18,974.582354793396
2002-03-19,980.9438008270171
2002-03-20,973.8652392212036
2002-03-21,972.9667765652821
2002-03-22,970.8162519855933
2002-03-25,965.344204921879
2002-03-26,965.2455888261563
2002-03-27,969.0135298673604
2002-03-28,973.3567170660735
2002-03-29,970.9061136582343
2002-04-01,972.1713015761679
2002-04-02,973.5369985113899
2002-04-03,970.11396476826
2002-04-04,968.9143978909341
2002-04-05,967.815823425217
2002-04-08,964.6819933639155
2002-04-09,961.9948909320565
2002-04-10,972.6387205355439
2002-04-11,961.9627741675502
2002-04-12,963.679363367821
2002-04-15,963.8500232742228
2002-04-16,972.5143076985909
2002-04-17,974.6928260410366
2002-04-18,977.5150370075094
2002-04-19,979.5271526390261
2002-04-22,977.0406164331541
2002-04-23,976.3152314708651
2002-04-24,975.1657317528112
2002-04-25,974.9700936249894
2002-04-26,970.7671476438771
2002-04-29,965.8080880517942
2002-04-30,969.7160760271097
2002-05-01,978.2555543451825
2002-05-02,979.3297962115984
2002-05-03,981.0429329457136
2002-05-06,974.3132272266577
2002-05-07,965.7733925220989
2002-05-08,977.3759093738181
2002-05-09,973.5712962440211
2002-05-10,969.6983334909432
2002-05-13,974.8928635724166
2002-05-14,976.6471895902356
2002-05-15,979.2777017883201
2002-05-16,982.4320711498954
2002-05-17,989.3513360158872
2002-05-20,986.4065644983995
2002-05-21,985.5768336972241
2002-05-22,992.0396349514447
2002-05-23,995.0124549120893
2002-05-24,991.9600216302031
2002-05-27,989.8257868457703
2002-05-28,990.5471446739052
2002-05-29,988.912302211561
2002-05-30,986.0751452408286
2002-05-31,985.6482918953659
2002-06-03,979.8370422162101
2002-06-04,975.2859004301994
2002-06-05,973.2482590764658
2002-06-06,966.1845502469145
2002-06-07,963.5746800263794
2002-06-10,965.2760346451822
2002-06-11,960.5256114472328
2002-06-12,955.6907519273517
2002-06-13,948.2200462436488
2002-06-14,940.5952842444282
2002-06-17,952.5880540873503
2002-06-18,956.4069604259337
2002-06-19,949.3835948973565
2002-06-20,948.7983478833199
2002-06-21,943.200750255952
2002-06-24,941.3620620921989
2002-06-25,938.0841247818514
2002-06-26,938.2139697684198
2002-06-27,944.309425655438
2002-06-28,955.0323421270801
2002-07-01,948.2349830037397
2002-07-02,936.771558846015
2002-07-03,931.0258313317498
2002-07-04,932.9683318044856
2002-07-05,948.7009042580123
2002-07-08,951.1056493246296
2002-07-09,943.1736882377453
2002-07-10,920.2216918010694
2002-07-11,909.6572179840905
2002-07-12,905.8373649231145
2002-07-15,894.7912771111417
2002-07-16,883.586339764057
2002-07-17,887.930831205196
2002-07-18,878.6756323160342
2002-07-19,852.0602871637423
2002-07-22,830.0747227644033
2002-07-23,813.7582933985689
2002-07-24,830.2889627848008
2002-07-25,845.9413202982847
2002-07-26,844.9830209653231
2002-07-29,868.4814592552677
2002-07-30,876.5054168885902
2002-07-31,886.7739528223013
2002-08-01,869.1786382860621
2002-08-02,867.4454575448044
2002-08-05,851.3643349674538
2002-08-06,855.6538724956964
2002-08-07,867.7640749570791
2002-08-08,884.3264684962189
2002-08-09,892.4610075679079
2002-08-12,889.0457739932557
2002-08-13,883.1291732758802
2002-08-14,898.5611628818375
2002-08-15,905.4708133874784
2002-08-16,904.4825472197344
2002-08-19,906.9997681655124
2002-08-20,896.2326031137592
2002-08-21,903.3798213987598
2002-08-22,909.6922957597038
2002-08-23,899.3739656110806
2002-08-26,906.8395416244468
2002-08-27,907.3334280071829
2002-08-28,895.2780578507173
2002-08-29,890.2714141620835
2002-08-30,893.1751935430509
2002-09-02,890.8506409167288
2002-09-03,870.7702220873617
2002-09-04,873.8090684838301
2002-09-05,872.8547183909659
2002-09-06,879.2087774442496
2002-09-09,880.6827919560276
2002-09-10,881.3835209406743
2002-09-11,884.2718940148777
2002-09-12,872.763693256297
2002-09-13,871.8954062088554
2002-09-16,870.5943159518446
2002-09-17,859.1916909991168
2002-09-18,856.350238245648
2002-09-19,845.0145518072173
2002-09-20,845.7244251452772
2002-09-23,835.2895867924948
2002-09-24,825.1070341595815
2002-09-25,833.1593275915517
2002-09-26,848.5680853314193
2002-09-27,839.8113491121148
2002-09-30,832.2005238984273
2002-10-01,843.8219830773506
2002-10-02,840.8897733575319
2002-10-03,838.2200086711078
2002-10-04,826.7978634137244
2002-10-07,814.2012810748519
2002-10-08,813.625777447325
2002-10-09,800.4580405484452
2002-10-10,811.7416861771495
2002-10-11,831.1069006632281
2002-10-14,833.2633135712184
2002-10-15,852.5604249080311
2002-10-16,843.5634259275593
2002-10-17,850.4187245098576
2002-10-18,850.3591354231885
2002-10-21,857.787436361043
2002-10-22,849.2942220348999
2002-10-23,846.5506051165808
2002-10-24,844.9826243353239
2002-10-25,852.401878277068
2002-10-28,851.4656651496756
2002-10-29,841.5617677791249
2002-10-30,850.269586995707
2002-10-31,848.7863530511623
2002-11-01,853.1294306650226
2002-11-04,858.9425489817321
2002-11-05,865.7153603360516
2002-11-06,868.0188054010181
2002-11-07,862.8123103053347
2002-11-08,857.0391336446654
2002-11-11,848.3078370225112
2002-11-12,848.9455410840915
2002-11-13,844.0670537251917
2002-11-14,851.7517564924676
2002-11-15,859.2474629892062
2002-11-18,853.4655331858138
2002-11-19,852.7449375567126
2002-11-20,854.1051052168459
2002-11-21,860.8452144101499
2002-11-22,860.6518665264073
2002-11-25,857.4614537726092
2002-11-26,846.9045761013585
2002-11-27,857.8472200165841
2002-11-28,860.9242418746489
2002-11-29,858.7352610792415
2002-12-02,853.4441030080912
2002-12-03,852.8251625995085
2002-12-04,853.1796967054426
2002-12-05,848.5885254961834
2002-12-06,852.7366253756834
2002-12-09,846.699901470189
2002-12-10,850.8511810425638
2002-12-11,852.3953342638803
2002-12-12,851.721236290592
2002-12-13,851.7101535495685
2002-12-16,860.6678112416107
2002-12-17,857.5633837506388
2002-12-18,851.077072010579
2002-12-19,849.1485206769416
2002-12-20,855.0087887748089
2002-12-23,858.3677484677162
2002-12-24,859.2131002116263
2002-12-25,858.9779301815128
2002-12-26,861.0243831930511
2002-12-27,853.8262169375665
2002-12-30,861.5573101776722
2002-12-31,864.079558177976
2003-01-01,864.079558177976
2003-01-02,873.6958543858264
2003-01-03,876.8273783806601
2003-01-06,891.6829424311811
2003-01-07,879.5386804731993
2003-01-08,871.461616467549
2003-01-09,878.6417148631756
2003-01-10,878.3868398653337
2003-01-13,876.4183437762334
2003-01-14,880.2402899865297
2003-01-15,874.3260003434717
2003-01-16,873.7742001306107
2003-01-17,869.3760879250453
2003-01-20,867.1382661144771
2003-01-21,861.8059210193574
2003-01-22,856.3526966135352
2003-01-23,859.9916808905191
2003-01-24,849.9701221555248
2003-01-27,834.7807498026565
2003-01-28,839.4390543319586
2003-01-29,840.9225329648822
2003-01-30,835.4361545856395
2003-01-31,840.0245089095174
2003-02-03,844.1363854167158
2003-02-04,841.9317775508955
2003-02-05,840.4047662366
2003-02-06,836.1508659909947
2003-02-07,830.5166851577849
2003-02-10,830.830444046101
2003-02-11,828.0847528855654
2003-02-12,820.0257353851753
2003-02-13,820.6784695576041
2003-02-14,827.0714275057832
2003-02-17,828.9114251394603
2003-02-18,836.603651789096
2003-02-19,833.8192489865422
2003-02-20,831.1996455194111
2003-02-21,834.9463996408484
2003-02-24,828.8068778202426
2003-02-25,824.8667034931448
2003-02-26,823.1340390370053
2003-02-27,824.3457765209215
2003-02-28,827.6623663579055
2003-03-03,829.7856399729632
2003-03-04,822.9314133511891
2003-03-05,826.4298040588694
2003-03-06,821.5792513020396
2003-03-07,820.412067088508
2003-03-10,808.2612909062547
2003-03-11,804.0547677905193
2003-03-12,799.481558969117
2003-03-13,809.3401036544401
2003-03-14,812.78603015981
2003-03-17,826.9946726463389
2003-03-18,828.9236444601031
2003-03-19,834.9564105152863
2003-03-20,838.0726303905008
2003-03-21,848.2824225119313
2003-03-24,836.7350227436583
2003-03-25,842.3523261041246
2003-03-26,842.5568597012551
2003-03-27,841.8431138389178
2003-03-28,841.6176759754833
2003-03-31,833.9587886925468
2003-04-01,840.1091321557126
2003-04-02,847.0621240404066
2003-04-03,842.744438179331
2003-04-04,846.1741902414852
2003-04-07,850.037655371894
2003-04-08,847.8750375478253
2003-04-09,843.879811021643
2003-04-10,846.6890039449963
2003-04-11,843.3138245411976
2003-04-14,851.6453278709859
2003-04-15,855.7247612871482
2003-04-16,848.0183747883334
2003-04-17,855.5675598573266
2003-04-18,855.6181469161353
2003-04-21,853.5499493172025
2003-04-22,863.921494880152
2003-04-23,867.6516494752516
2003-04-24,865.0717262547404
2003-04-25,858.5342835664187
2003-04-28,865.9215613031625
2003-04-29,866.6284342546161
2003-04-30,873.5951472187719
2003-05-01,876.5797763997039
2003-05-02,880.879501920645
2003-05-05,882.9939128890022
2003-05-06,892.0707844138575
2003-05-07,891.3059962537625
2003-05-08,888.4527930932118
2003-05-09,896.2022375806681
2003-05-12,903.0566877318047
2003-05-13,902.1271826993432
2003-05-14,903.3240051446588
2003-05-15,905.8269386675266
2003-05-16,907.811620123405
2003-05-19,898.8969830664088
2003-05-20,900.7553582995087
2003-05-21,901.5708019719569
2003-05-22,907.4300137500385
2003-05-23,913.1799767438931
2003-05-26,914.2299062907474
2003-05-27,918.7039592467531
2003-05-28,916.179253414765
2003-05-29,917.4268912877153
2003-05-30,920.8250770806951
2003-06-02,925.3734609947654
2003-06-03,926.5141132789793
2003-06-04,933.9836309857207
2003-06-05,938.3526204220707
2003-06-06,937.56432567835
2003-06-09,934.3252961554272
2003-06-10,935.8080856433313
2003-06-11,945.3667784308414
2003-06-12,945.865200335974
2003-06-13,943.6705160387372
2003-06-16,954.5757568143845
2003-06-17,958.2378669407326
2003-06-18,955.2565918024284
2003-06-19,948.9369621379393
2003-06-20,950.2142122966231
2003-06-23,940.7608764327729
2003-06-24,936.3822958957984
2003-06-25,935.5802495965816
2003-06-26,934.5244535670098
2003-06-27,931.9911897148343
2003-06-30,929.7095866862834
2003-07-01,936.5146603136571
2003-07-02,945.3041429716865
2003-07-03,946.3242768327236
2003-07-04,943.0605089428373
2003-07-07,947.5844123480176
2003-07-08,941.7371365883494
2003-07-09,936.8520403296473
2003-07-10,931.9689818255223
2003-07-11,935.4342039625425
2003-07-14,939.4952430263363
2003-07-15,932.6848130015471
2003-07-16,928.1084945173046
2003-07-17,922.2772026010067
2003-07-18,927.3689889144996
2003-07-21,925.086734763243
2003-07-22,928.9304026893268
2003-07-23,935.120982756756
2003-07-24,937.1002230324674
2003-07-25,943.8752441690624
2003-07-28,941.3950195756704
2003-07-29,938.0540181381187
2003-07-30,933.4676358560897
2003-07-31,930.4887737358054
2003-08-01,926.1303002426032
2003-08-04,926.5224684251623
2003-08-05,920.589859577718
2003-08-06,923.4450286287897
2003-08-07,930.5055893612504
2003-08-08,933.880721879749
2003-08-11,937.31119393745
2003-08-12,940.5132521976029
2003-08-13,939.1951095840882
2003-08-14,943.6876216163178
2003-08-15,943.3314015551871
2003-08-18,943.352555298754
2003-08-19,943.6828197731554
2003-08-20,949.1346573661099
2003-08-21,946.3768544181473
2003-08-22,937.9565515114938
2003-08-25,937.8904593633722
2003-08-26,938.2688256658768
2003-08-27,940.079844785801
2003-08-28,941.4464358903858
2003-08-29,946.9864612953852
2003-09-01,950.914208989413
2003-09-02,954.850105359953
2003-09-03,959.355153946682
2003-09-04,961.8677706719201
2003-09-05,962.275671357695
2003-09-08,967.6420956695526
2003-09-09,968.6903540221381
2003-09-10,964.2301956903403
2003-09-11,964.7050425531912
2003-09-12,968.6171519070322
2003-09-15,966.9216252385909
2003-09-16,972.6120327873966
2003-09-17,973.3050570550128
2003-09-18,980.023487347952
2003-09-19,983.2250884465898
2003-09-22,980.8787466900167
2003-09-23,984.2351840260495
2003-09-24,980.9006916643892
2003-09-25,975.7354063319736
2003-09-26,970.0370057035224
2003-09-29,973.2106236115836
2003-09-30,971.0342451044019
2003-10-01,985.4069487624939
2003-10-02,991.8890332281057
2003-10-03,994.9617166419908
2003-10-06,997.5552937005245
2003-10-07,1002.3029030241212
2003-10-08,999.3367688869923
2003-10-09,1002.7059216775702
2003-10-10,1005.2220821633634
2003-10-13,1006.8537787386716
2003-10-14,1007.9227114869126
2003-10-15,1005.9806432072633
2003-10-16,1011.7808678611883
2003-10-17,1006.499383332817
2003-10-20,1009.4830050717194
2003-10-21,1013.7421236142089
2003-10-22,1007.9418397643591
2003-10-23,1003.1588278105638
2003-10-24,1004.8475035097248
2003-10-27,1008.9243164900839
2003-10-28,1012.061099200149
2003-10-29,1016.3014213948619
2003-10-30,1016.4657374761102
2003-10-31,1013.562109033458
2003-11-03,1012.7996753435434
2003-11-04,1016.331099364284
2003-11-05,1015.2352047556084
2003-11-06,1012.4339852907593
2003-11-07,1016.4797863800347
2003-11-10,1016.2707624554035
2003-11-11,1012.6565005959284
2003-11-12,1021.6579495639069
2003-11-13,1028.4472157659286
2003-11-14,1030.1933147081136
2003-11-17,1022.4559966889937
2003-11-18,1024.2151056055607
2003-11-19,1024.7237275244997
2003-11-20,1022.0431017738177
2003-11-21,1022.030587891546
2003-11-24,1025.1877460633484
2003-11-25,1029.562182500766
2003-11-26,1037.59303749806
2003-11-27,1036.7090631387252
2003-11-28,1037.964918020095
2003-12-01,1049.2746909916198
2003-12-02,1052.9928837751684
2003-12-03,1053.8205593910113
2003-12-04,1053.159854748708
2003-12-05,1053.432192237534
2003-12-08,1056.5430190043458
2003-12-09,1054.2601345359265
2003-12-10,1048.5817447103964
2003-12-11,1053.5429823581237
2003-12-12,1059.4797674304957
2003-12-15,1059.9591972090461
2003-12-16,1059.89368742444
2003-12-17,1061.6783981178478
2003-12-18,1067.4257102110087
2003-12-19,1067.4401226045397
2003-12-22,1071.8156451619589
2003-12-23,1073.9093803602734
2003-12-24,1075.8354497370706
2003-12-25,1075.4472727971379
2003-12-26,1077.3671460125443
2003-12-29,1086.838869249662
2003-12-30,1090.3367016310706
2003-12-31,1092.3462345765656
2004-01-01,1092.3462345765656
2004-01-02,1092.8174053245207
2004-01-05,1104.8811070695642
2004-01-06,1106.9205304580369
2004-01-07,1102.0627305339144
2004-01-08,1104.262266777108
2004-01-09,1103.3710793635387
2004-01-12,1104.0597313439152
2004-01-13,1100.323563661613
2004-01-14,1100.3233092068058
2004-01-15,1093.2020157566544
2004-01-16,1092.038549055374
2004-01-19,1090.0320476237707
2004-01-20,1097.4775632566007
2004-01-21,1104.1234838453795
2004-01-22,1107.8264982887497
2004-01-23,1107.496608270169
2004-01-26,1109.954309160678
2004-01-27,1109.2839405078792
2004-01-28,1104.6945096869085
2004-01-29,1101.0128594975488
2004-01-30,1099.4473116014467
2004-02-02,1105.705045872526
2004-02-03,1109.1233750735216
2004-02-04,1103.897220864093
2004-02-05,1105.9121205361246
2004-02-06,1115.9701670035154
2004-02-09,1118.278307330949
2004-02-10,1123.046290057803
2004-02-11,1128.8982629851669
2004-02-12,1130.5330443417538
2004-02-13,1128.59002095557
2004-02-16,1129.2004196850055
2004-02-17,1136.5707821189965
2004-02-18,1132.0932817361584
2004-02-19,1127.185471821198
2004-02-20,1118.2414410977813
2004-02-23,1119.7292726030942
2004-02-24,1123.2028084343838
2004-02-25,1120.7109260192049
2004-02-26,1120.3347061169663
2004-02-27,1125.1718476609674
2004-03-01,1139.0321125556916
2004-03-02,1131.2861863179728
2004-03-03,1125.9077770589874
2004-03-04,1127.3405266471473
2004-03-05,1139.1452497590562
2004-03-08,1137.1709482750464
2004-03-09,1137.98965521141
2004-03-10,1124.2748293174077
2004-03-11,1110.5424033513543
2004-03-12,1111.901970280342
2004-03-15,1105.228125611641
2004-03-16,1115.880708518381
2004-03-17,1123.5414748093667
2004-03-18,1131.5873305439382
2004-03-19,1127.3527850753671
2004-03-22,1119.2203622406616
2004-03-23,1118.7326118684978
2004-03-24,1114.2068334477894
2004-03-25,1123.5768190688143
2004-03-26,1122.3524660028677
2004-03-29,1131.1402177979273
2004-03-30,1136.1652200839462
2004-03-31,1142.6651355784493
2004-04-01,1150.3777645264736
2004-04-02,1148.689146873524
2004-04-05,1145.7558089412241
2004-04-06,1144.7675110123175
2004-04-07,1147.9126672503478
2004-04-08,1145.3729503948489
2004-04-09,1144.3248256321833
2004-04-12,1143.005692539894
2004-04-13,1130.193732119637
2004-04-14,1121.3325374029682
2004-04-15,1123.833116684111
2004-04-16,1136.4892743208293
2004-04-19,1135.6641761541593
2004-04-20,1125.6457810197808
2004-04-21,1122.1881732657016
2004-04-22,1130.2064627519505
2004-04-23,1133.1515907620549
2004-04-26,1135.25374435555
2004-04-27,1134.7764702057175
2004-04-28,1121.6153929228885
2004-04-29,1118.9629482903495
2004-04-30,1113.6257494473575
2004-05-03,1119.0893434105383
2004-05-04,1127.8289435658155
2004-05-05,1132.554949036752
2004-05-06,1124.3923361322315
2004-05-07,1103.2018385801803
2004-05-10,1081.0462959850154
2004-05-11,1086.0826182695318
2004-05-12,1092.5253604285376
2004-05-13,1086.198376991539
2004-05-14,1088.1947544242348
2004-05-17,1084.2345414906238
2004-05-18,1088.1455045495902
2004-05-19,1094.5801996397945
2004-05-20,1090.784710772457
2004-05-21,1099.0602141815616
2004-05-24,1100.4432079342832
2004-05-25,1113.03495578888
2004-05-26,1119.444633806368
2004-05-27,1131.3042498390166
2004-05-28,1129.9454150378876
2004-05-31,1130.853572349938
2004-06-01,1129.7903089342094
2004-06-02,1134.511797585373
2004-06-03,1127.2375777755424
2004-06-04,1131.8244042774331
2004-06-07,1146.9944703703925
2004-06-08,1146.2129731938765
2004-06-09,1136.5895197807895
2004-06-10,1139.4884058502819
2004-06-11,1135.7550268450373
2004-06-14,1127.4908879694528
2004-06-15,1133.443861004139
2004-06-16,1137.1204434076396
2004-06-17,1139.2335896520792
2004-06-18,1143.3176667988755
2004-06-21,1146.6669683183927
2004-06-22,1144.6663723043762
2004-06-23,1150.6585597228025
2004-06-24,1155.8074305535483
2004-06-25,1150.56253802173
2004-06-28,1153.4023800981654
2004-06-29,1148.267167398791
2004-06-30,1152.0488868899115
2004-07-01,1149.7526972916687
2004-07-02,1152.712628637363
2004-07-05,1149.3777673228983
2004-07-06,1148.5394118212203
2004-07-07,1154.0516798864835
2004-07-08,1152.4798844342674
2004-07-09,1155.6313621548625
2004-07-12,1158.6778715887265
2004-07-13,1154.976714749351
2004-07-14,1153.8350874589335
2004-07-15,1150.9049807236493
2004-07-16,1154.468725085597
2004-07-19,1153.951186253882
2004-07-20,1153.248096805912
2004-07-21,1138.992361094257
2004-07-22,1133.5740944169172
2004-07-23,1121.8778241519492
2004-07-26,1120.0482652239687
2004-07-27,1118.588196703884
2004-07-28,1118.7392565995453
2004-07-29,1122.1735918265006
2004-07-30,1127.7123029002553
2004-08-02,1134.9766506255219
2004-08-03,1137.6866339960075
2004-08-04,1135.0563679424083
2004-08-05,1126.867631212123
2004-08-06,1127.0170737403237
2004-08-09,1123.9127830047366
2004-08-10,1129.033571841535
2004-08-11,1126.9988160278756
2004-08-12,1122.4107269492958
2004-08-13,1124.4681021551978
2004-08-16,1131.3432025920627
2004-08-17,1132.8906343173942
2004-08-18,1138.927827568278
2004-08-19,1140.7120401929785
2004-08-20,1146.2655526448157
2004-08-23,1143.1883591228598
2004-08-24,1140.5294625173979
2004-08-25,1144.3736749247234
2004-08-26,1145.520967172986
2004-08-27,1149.3513112547582
2004-08-30,1145.7895735451682
2004-08-31,1153.0164296324156
2004-09-01,1157.862875317315
2004-09-02,1163.282376024818
2004-09-03,1159.1410839196055
2004-09-06,1163.0621981415509
2004-09-07,1166.1206690978636
2004-09-08,1164.1016122252722
2004-09-09,1160.3348010439272
2004-09-10,1166.0406030074987
2004-09-13,1164.8693558287114
2004-09-14,1168.6902839572483
2004-09-15,1159.788937473744
2004-09-16,1162.6468945444801
2004-09-17,1164.2056144853218
2004-09-20,1159.77517646049
2004-09-21,1167.6551033887704
2004-09-22,1160.6403207092696
2004-09-23,1159.73123951553
2004-09-24,1159.8346815839725
2004-09-27,1157.4852714478714
2004-09-28,1163.371468269834
2004-09-29,1164.8599597073428
2004-09-30,1172.204225169621
2004-10-01,1181.5743787055055
2004-10-04,1181.4626398494117
2004-10-05,1186.375336992448
2004-10-06,1190.2143196767317
2004-10-07,1182.315650100796
2004-10-08,1188.0622056633495
2004-10-11,1189.0215267993901
2004-10-12,1181.8449189427859
2004-10-13,1175.1523274748547
2004-10-14,1176.1791903550607
2004-10-15,1181.3021277308346
2004-10-18,1182.6888738565528
2004-10-19,1180.8545139639136
2004-10-20,1184.6549440783876
2004-10-21,1188.7714878889562
2004-10-22,1187.039634215025
2004-10-25,1187.7046691932323
2004-10-26,1195.1551636583833
2004-10-27,1203.1264974528683
2004-10-28,1204.4688452261566
2004-10-29,1206.076595525304
2004-11-01,1208.5626027134872
2004-11-02,1207.8548182630814
2004-11-03,1222.95670477353
2004-11-04,1236.7572265163146
2004-11-05,1241.085665013961
2004-11-08,1241.1963773590146
2004-11-09,1239.8856221603912
2004-11-10,1238.4130421038933
2004-11-11,1243.479791298729
2004-11-12,1257.0802341717244
2004-11-15,1258.9918385315104
2004-11-16,1254.9909308820038
2004-11-17,1258.6112222759707
2004-11-18,1256.4081003313531
2004-11-19,1254.785653794614
2004-11-22,1255.4528396423693
2004-11-23,1258.1436574492143
2004-11-24,1264.450508156688
2004-11-25,1272.3232499708904
2004-11-26,1273.2564791968914
2004-11-29,1274.6161596433353
2004-11-30,1269.1764941237666
2004-12-01,1278.9979683624774
2004-12-02,1278.8622651604758
2004-12-03,1285.0870996131591
2004-12-06,1284.6847412389984
