Date,EAFE ex UK MINIMUM VOLATILITY (USD)
2002-09-27,877.9556544674937
2002-09-30,869.8979766275718
2002-10-01,866.8746395529852
2002-10-02,874.3602748954347
2002-10-03,872.0995250244258
2002-10-04,866.7219187200186
2002-10-07,852.7925196791979
2002-10-08,848.1357751527268
2002-10-09,844.51287815197
2002-10-10,844.487297008549
2002-10-11,861.4238134449727
2002-10-14,860.0296385374928
2002-10-15,879.152315359604
2002-10-16,877.0566648662395
2002-10-17,877.9437657489212
2002-10-18,875.6148994512024
2002-10-21,878.6117462074551
2002-10-22,870.7290527646926
2002-10-23,864.1669364865605
2002-10-24,867.2614752489641
2002-10-25,870.5370901572198
2002-10-28,876.8857073463669
2002-10-29,863.9805286700238
2002-10-30,872.4383204142034
2002-10-31,882.6616254297048
2002-11-01,883.1424107047093
2002-11-04,892.7510219665076
2002-11-05,899.0508346738611
2002-11-06,896.1437916748027
2002-11-07,896.4340908620278
2002-11-08,894.6195836354916
2002-11-11,888.6875783853726
2002-11-12,892.9675238895239
2002-11-13,886.7159951496182
2002-11-14,887.7600925371536
2002-11-15,894.6891905822134
2002-11-18,893.4150148198977
2002-11-19,892.8139288154711
2002-11-20,887.0957756456751
2002-11-21,895.7920063909786
2002-11-22,895.8646984106729
2002-11-25,892.6340362036673
2002-11-26,886.5447528312304
2002-11-27,893.5313208933767
2002-11-28,898.9262415611873
2002-11-29,897.0730464672054
2002-12-02,890.5529851105983
2002-12-03,886.8535501488186
2002-12-04,886.2529026614735
2002-12-05,880.8725576936654
2002-12-06,883.5135099281315
2002-12-09,879.5465781747077
2002-12-10,885.4291122055021
2002-12-11,885.7214978278358
2002-12-12,887.8088048703432
2002-12-13,889.5238715220086
2002-12-16,890.4543641896206
2002-12-17,896.8088020983556
2002-12-18,885.6183844222346
2002-12-19,888.931728252396
2002-12-20,892.7721818537669
2002-12-23,894.6663756664387
2002-12-24,898.5188810672244
2002-12-25,898.1631771593604
2002-12-26,903.8416626639262
2002-12-27,902.9328531917749
2002-12-30,909.2018092507082
2002-12-31,913.0378627452101
2003-01-01,913.0378627452101
2003-01-02,912.3069896361573
2003-01-03,918.1510497887024
2003-01-06,931.8088391742479
2003-01-07,920.3323562443758
2003-01-08,910.131900451422
2003-01-09,917.820354159029
2003-01-10,919.5681045929142
2003-01-13,922.7702627008182
2003-01-14,929.2289057546151
2003-01-15,929.6648154328069
2003-01-16,928.6754746272165
2003-01-17,926.8471238251119
2003-01-20,924.3243287412878
2003-01-21,923.8858068986065
2003-01-22,916.8959501470512
2003-01-23,923.032274900952
2003-01-24,919.0404985147968
2003-01-27,905.0607894910124
2003-01-28,902.220579739466
2003-01-29,899.2504794785954
2003-01-30,895.5721125026352
2003-01-31,894.794857064421
2003-02-03,897.7697192349684
2003-02-04,899.5245966110213
2003-02-05,898.7074663855191
2003-02-06,893.0644588979342
2003-02-07,888.2761683174185
2003-02-10,882.904135602138
2003-02-11,882.8186638656123
2003-02-12,882.1086169588988
2003-02-13,880.8729327278913
2003-02-14,884.8960324266008
2003-02-17,887.4594713678421
2003-02-18,891.2157301447417
2003-02-19,890.2872545817122
2003-02-20,891.3430479602972
2003-02-21,889.3716113147212
2003-02-24,890.6652652983954
2003-02-25,877.2739517961493
2003-02-26,879.9729238772185
2003-02-27,877.799432053692
2003-02-28,882.0266638024549
2003-03-03,889.1353788381708
2003-03-04,888.2126546968609
2003-03-05,889.7508866137593
2003-03-06,883.1751728493364
2003-03-07,876.6811578061034
2003-03-10,871.044910615033
2003-03-11,863.6168054782352
2003-03-12,854.7309484978027
2003-03-13,854.885240006704
2003-03-14,861.8844757944651
2003-03-17,863.0342706982647
2003-03-18,864.1781415934519
2003-03-19,870.0114661671921
2003-03-20,875.7156428827853
2003-03-21,878.6796319365845
2003-03-24,882.6956036404487
2003-03-25,887.9480626847602
2003-03-26,890.8078027853728
2003-03-27,890.5851813127936
2003-03-28,891.5481604671013
2003-03-31,885.1007579088478
2003-04-01,889.7966415884006
2003-04-02,894.107974790944
2003-04-03,891.7029959369095
2003-04-04,897.420414921541
2003-04-07,906.2693591995551
2003-04-08,902.6385147409155
2003-04-09,901.4753088749133
2003-04-10,903.886167372073
2003-04-11,898.4633507802678
2003-04-14,899.8497050279601
2003-04-15,906.9762923120915
2003-04-16,906.8794525833413
2003-04-17,911.439673730937
2003-04-18,911.2551120146379
2003-04-21,908.5054046905481
2003-04-22,913.6175561142354
2003-04-23,914.3208407330784
2003-04-24,917.2627268481376
2003-04-25,909.4005163004056
2003-04-28,911.7807616169156
2003-04-29,915.0704331735068
2003-04-30,930.8946294471584
2003-05-01,938.4088264660943
2003-05-02,935.5870476833109
2003-05-05,943.6513310492239
2003-05-06,957.0397852527527
2003-05-07,960.2084547300452
2003-05-08,956.8494190983698
2003-05-09,964.2930755343834
2003-05-12,969.6766407928831
2003-05-13,967.858164509863
2003-05-14,969.2337676436239
2003-05-15,966.9024378634449
2003-05-16,971.4070900491374
2003-05-19,968.5389287359793
2003-05-20,971.7588854357848
2003-05-21,970.2458255236525
2003-05-22,977.3834961132759
2003-05-23,986.2255444902731
2003-05-26,990.3323153325733
2003-05-27,986.4360588386202
2003-05-28,982.1289580489746
2003-05-29,989.4933881503351
2003-05-30,985.2861968260355
2003-06-02,993.1415226394575
2003-06-03,990.8211806696468
2003-06-04,995.7432461419473
2003-06-05,1004.2244260628029
2003-06-06,999.2611205056174
2003-06-09,1002.3010645594361
2003-06-10,999.3585879906165
2003-06-11,1008.2298189671975
2003-06-12,1011.0146486856561
2003-06-13,1014.4416909469015
2003-06-16,1019.6050447275057
2003-06-17,1023.4347066685564
2003-06-18,1021.0516217007666
2003-06-19,1019.5484078737753
2003-06-20,1022.4380448637319
2003-06-23,1013.0583508899838
2003-06-24,1003.4348510456738
2003-06-25,1005.2090685751161
2003-06-26,993.8624257895121
2003-06-27,996.6243563932976
2003-06-30,992.5600888655215
2003-07-01,1001.1358847212078
2003-07-02,1010.55688894912
2003-07-03,1015.6389804036746
2003-07-04,1009.3176660485009
2003-07-07,1010.7486051511876
2003-07-08,1001.5630783364361
2003-07-09,1004.0161049483944
2003-07-10,1005.2443376314633
2003-07-11,1003.0753811592946
2003-07-14,1011.9397939647769
2003-07-15,1005.0580631942523
2003-07-16,1001.6375266199187
2003-07-17,994.4408880269983
2003-07-18,994.4995381889869
2003-07-21,999.3237762568841
2003-07-22,996.9785867940823
2003-07-23,1006.5193845268939
2003-07-24,1011.9123556990722
2003-07-25,1013.21916244508
2003-07-28,1014.9203543800928
2003-07-29,1012.5166503184163
2003-07-30,1000.1021254532347
2003-07-31,995.0744056644735
2003-08-01,995.5574802077058
2003-08-04,992.1174036484277
2003-08-05,990.8154349496199
2003-08-06,988.6676231780002
2003-08-07,996.167252393544
2003-08-08,996.4461846590918
2003-08-11,1004.2270251288353
2003-08-12,1006.7909818186157
2003-08-13,1010.5864359454597
2003-08-14,1016.0990882836662
2003-08-15,1017.0201058467629
2003-08-18,1017.5552852351392
2003-08-19,1015.8947877329216
2003-08-20,1025.4513020141724
2003-08-21,1023.738461696779
2003-08-22,1019.2449528148309
2003-08-25,1018.4898396516079
2003-08-26,1013.9740464950304
2003-08-27,1014.7998874919625
2003-08-28,1015.0943364591784
2003-08-29,1021.9306899398667
2003-09-01,1031.760240917177
2003-09-02,1026.3468833320576
2003-09-03,1031.204763358376
2003-09-04,1035.8196930882834
2003-09-05,1043.069748783869
2003-09-08,1048.0875629626153
2003-09-09,1055.0537830597034
2003-09-10,1051.202627081009
2003-09-11,1047.4052993085184
2003-09-12,1056.349259738994
2003-09-15,1057.38469589391
2003-09-16,1062.3635631082977
2003-09-17,1070.2197862925161
2003-09-18,1076.4521576773602
2003-09-19,1084.5616231573074
2003-09-22,1085.8575602735732
2003-09-23,1088.4985707744513
2003-09-24,1094.5335630952363
2003-09-25,1090.094536076577
2003-09-26,1081.715188588124
2003-09-29,1080.8938515827015
2003-09-30,1080.82238998711
2003-10-01,1097.4884154275446
2003-10-02,1107.4780281629503
2003-10-03,1114.371557827043
2003-10-06,1114.2653997250466
2003-10-07,1124.382218681295
2003-10-08,1123.0053876660277
2003-10-09,1127.8297776406866
2003-10-10,1135.3604966475164
2003-10-13,1132.8166576653282
2003-10-14,1132.3635020986771
2003-10-15,1131.0163749609544
2003-10-16,1137.150629630551
2003-10-17,1131.8790776787735
2003-10-20,1133.9011471042586
2003-10-21,1138.6868131807435
2003-10-22,1136.0746404578124
2003-10-23,1115.2144389550376
2003-10-24,1118.8734261255536
2003-10-27,1128.0000616947611
2003-10-28,1128.887782298174
2003-10-29,1133.978449046364
2003-10-30,1133.938476359357
2003-10-31,1120.0106810878249
2003-11-03,1115.1360413272475
2003-11-04,1130.1064766121183
2003-11-05,1126.473519440683
2003-11-06,1115.4256301328612
2003-11-07,1125.6965436345304
2003-11-10,1128.1862119329699
2003-11-11,1118.6514539164496
2003-11-12,1123.0065666469604
2003-11-13,1135.3177276367696
2003-11-14,1139.6396915890928
2003-11-17,1123.487414584382
2003-11-18,1133.0054046037158
2003-11-19,1127.10469142803
2003-11-20,1132.5834439018147
2003-11-21,1134.7313297834548
2003-11-24,1130.6466446976656
2003-11-25,1133.9928096404674
2003-11-26,1145.626835116409
2003-11-27,1144.73055850819
2003-11-28,1147.166035491119
2003-12-01,1158.3323864399904
2003-12-02,1166.9843404215192
2003-12-03,1170.3906272831491
2003-12-04,1169.5538657906661
2003-12-05,1172.4192005738998
2003-12-08,1172.508674563786
2003-12-09,1179.4013989473863
2003-12-10,1174.4314281856646
2003-12-11,1174.4028529415475
2003-12-12,1183.8746431421423
2003-12-15,1191.5996356009146
2003-12-16,1185.9768249709653
2003-12-17,1186.318991916823
2003-12-18,1188.5492480681405
2003-12-19,1192.6576222728056
2003-12-22,1199.979525282506
2003-12-23,1203.6553441736417
2003-12-24,1206.1904853232418
2003-12-25,1205.31806482113
2003-12-26,1205.8590590966146
2003-12-29,1213.006593328293
2003-12-30,1220.9370448450536
2003-12-31,1226.193228678821
2004-01-01,1226.193228678821
2004-01-02,1235.650100914141
2004-01-05,1252.9872767023487
2004-01-06,1259.6179767612898
2004-01-07,1254.4470322678121
2004-01-08,1256.3453054952495
2004-01-09,1261.6970625986253
2004-01-12,1260.8234810398292
2004-01-13,1262.1615492705007
2004-01-14,1259.751221683625
2004-01-15,1248.6680635667026
2004-01-16,1240.092917707824
2004-01-19,1239.4715644008058
2004-01-20,1253.7011449609665
2004-01-21,1262.6840563784922
2004-01-22,1275.4605720004738
2004-01-23,1276.1387040151344
2004-01-26,1268.8256354925977
2004-01-27,1273.9521239551116
2004-01-28,1270.2689942636648
2004-01-29,1251.334967348121
2004-01-30,1250.3434253622515
2004-02-02,1256.1351173738847
2004-02-03,1263.640108288297
2004-02-04,1259.6819822192733
2004-02-05,1267.352280781458
2004-02-06,1276.8494275903727
2004-02-09,1280.9346395076998
2004-02-10,1285.093546921902
2004-02-11,1285.5234071601296
2004-02-12,1300.6867588368268
2004-02-13,1299.9874650242716
2004-02-16,1301.5999577591092
2004-02-17,1307.3025757045773
2004-02-18,1307.880533596685
2004-02-19,1300.705425348318
2004-02-20,1284.2448779279125
2004-02-23,1287.9463302559666
2004-02-24,1289.1056329778148
2004-02-25,1281.8299300845863
2004-02-26,1277.8639142765717
2004-02-27,1289.9479238610506
2004-03-01,1305.2982893084184
2004-03-02,1294.8821691405324
2004-03-03,1277.560647346983
2004-03-04,1282.0171831904909
2004-03-05,1300.665975274731
2004-03-08,1297.5698624122563
2004-03-09,1303.2288900968688
2004-03-10,1285.113158322669
2004-03-11,1270.0639650980336
2004-03-12,1261.0738749806474
2004-03-15,1259.0880748783788
2004-03-16,1273.9421258238824
2004-03-17,1281.0719709065647
2004-03-18,1296.9239696434
2004-03-19,1294.5847160351266
2004-03-22,1286.599651297514
2004-03-23,1285.1180939231144
2004-03-24,1285.0386429689797
2004-03-25,1292.8929324574578
2004-03-26,1294.1388331056612
2004-03-29,1299.517988641964
2004-03-30,1303.2665658393769
2004-03-31,1318.2660947495601
2004-04-01,1329.4895634352056
2004-04-02,1322.7429014096049
2004-04-05,1314.4640950626065
2004-04-06,1315.8943341626862
2004-04-07,1328.6593770551033
2004-04-08,1324.8522440117865
2004-04-09,1322.2184949318114
2004-04-12,1323.458910138202
2004-04-13,1315.4450856670853
2004-04-14,1298.7842315780908
2004-04-15,1294.4590568191513
2004-04-16,1311.3257926851115
2004-04-19,1307.8215823399285
2004-04-20,1307.540989072233
2004-04-21,1295.4973743417677
2004-04-22,1296.3834582348006
2004-04-23,1306.7963933506458
2004-04-26,1309.8183713162368
2004-04-27,1307.4470153556426
2004-04-28,1296.764086199033
2004-04-29,1294.877459363788
2004-04-30,1287.749141368304
2004-05-03,1288.274447144962
2004-05-04,1303.0317552415825
2004-05-05,1315.1310996022821
2004-05-06,1300.3373661502783
2004-05-07,1272.9281398263927
2004-05-10,1231.2394752522732
2004-05-11,1236.227348008408
2004-05-12,1248.7983016326514
2004-05-13,1238.0532185934126
2004-05-14,1235.6884035052312
2004-05-17,1228.8964732409354
2004-05-18,1229.729183217348
2004-05-19,1256.3350107844242
2004-05-20,1243.7659533527255
2004-05-21,1260.7076264559928
2004-05-24,1262.0821189354178
2004-05-25,1269.1602037927016
2004-05-26,1279.4153202923212
2004-05-27,1300.2317255083085
2004-05-28,1298.1811483995707
2004-05-31,1300.698465703404
2004-06-01,1300.348340373069
2004-06-02,1305.8073400558037
2004-06-03,1295.0636194370418
2004-06-04,1301.8676000517055
2004-06-07,1326.3483856386788
2004-06-08,1324.4491355287075
2004-06-09,1310.7763457334297
2004-06-10,1315.3484934243722
2004-06-11,1305.9004457179326
2004-06-14,1299.9750255952579
2004-06-15,1304.6599122807831
2004-06-16,1310.760351141094
2004-06-17,1313.6657679731345
2004-06-18,1319.3781897044028
2004-06-21,1325.8681498568624
2004-06-22,1322.4729904229325
2004-06-23,1327.1450901094274
2004-06-24,1344.4205695013704
2004-06-25,1338.6397541728636
2004-06-28,1344.4926611874582
2004-06-29,1336.538013948539
2004-06-30,1338.4788282048698
2004-07-01,1344.454496347187
2004-07-02,1350.3773308208263
2004-07-05,1344.0308608223756
2004-07-06,1344.5470431835245
2004-07-07,1352.6071491543937
2004-07-08,1354.2752930329282
2004-07-09,1357.7955841927533
2004-07-12,1362.4508371864454
2004-07-13,1355.0734423003046
2004-07-14,1349.9768258820397
2004-07-15,1345.7333087267637
2004-07-16,1358.1268442586459
2004-07-19,1357.0221414832379
2004-07-20,1352.4586101486486
2004-07-21,1339.679486944345
2004-07-22,1333.1163427287247
2004-07-23,1318.0827837644852
2004-07-26,1318.153855554016
2004-07-27,1311.815278307463
2004-07-28,1309.9874524021752
2004-07-29,1316.5355101714204
2004-07-30,1324.1801707195216
2004-08-02,1327.1606172043612
2004-08-03,1334.2193313395182
2004-08-04,1325.3440066671878
2004-08-05,1326.9107462672205
2004-08-06,1335.6024713219024
2004-08-09,1327.6382575267821
2004-08-10,1331.072357057898
2004-08-11,1321.9896723467855
2004-08-12,1324.7206906486633
2004-08-13,1325.7486757871472
2004-08-16,1326.85486111513
2004-08-17,1329.2889803880457
2004-08-18,1328.992595092351
2004-08-19,1340.750965214036
2004-08-20,1337.3738100678768
2004-08-23,1334.2269037226324
2004-08-24,1325.609559984127
2004-08-25,1327.6771116432983
2004-08-26,1332.0897477274998
2004-08-27,1336.343096057199
2004-08-30,1334.2643155364906
2004-08-31,1341.0463169742848
2004-09-01,1350.817330798767
2004-09-02,1352.8991190415836
2004-09-03,1342.8442385976207
2004-09-06,1352.0139280348171
2004-09-07,1354.1203672888905
2004-09-08,1357.1650311629626
2004-09-09,1353.2751478453738
2004-09-10,1364.810357063784
2004-09-13,1365.4134953033365
2004-09-14,1372.5615269822815
2004-09-15,1357.8003519313797
2004-09-16,1358.1842586283194
2004-09-17,1358.9480760888775
2004-09-20,1358.9071634579677
2004-09-21,1370.5296063572912
2004-09-22,1366.8646066374195
2004-09-23,1370.0246626592896
2004-09-24,1363.7845818910066
2004-09-27,1363.3832501138959
2004-09-28,1366.362463331394
2004-09-29,1371.3778617434436
2004-09-30,1382.3621657900012
2004-10-01,1390.8782012660652
2004-10-04,1391.2382328739109
2004-10-05,1398.1805760966931
2004-10-06,1397.3921882664001
2004-10-07,1394.4602835117123
2004-10-08,1408.060083562717
2004-10-11,1408.9895754761685
2004-10-12,1395.3521121787076
2004-10-13,1391.6434320402514
2004-10-14,1396.9658430665893
2004-10-15,1403.56453055064
2004-10-18,1401.3047472767666
2004-10-19,1411.028902185882
2004-10-20,1412.8294924558222
2004-10-21,1416.9948061183552
2004-10-22,1420.1733241517825
2004-10-25,1419.4615257269074
2004-10-26,1419.3656490669246
2004-10-27,1428.4740387436912
2004-10-28,1433.7286430984357
2004-10-29,1429.284952758004
2004-11-01,1437.1064866337438
2004-11-02,1443.4803134543458
2004-11-03,1457.6127026679976
2004-11-04,1465.365359009175
2004-11-05,1475.6089078174273
2004-11-08,1473.779101690919
2004-11-09,1470.0688603963063
2004-11-10,1471.1044291186633
2004-11-11,1472.0832308922993
2004-11-12,1483.233571371424
2004-11-15,1490.3420869678234
2004-11-16,1487.5701528205536
2004-11-17,1501.0755975707384
2004-11-18,1496.56223683308
2004-11-19,1504.5527960109882
2004-11-22,1493.083394285821
2004-11-23,1499.2783105834508
2004-11-24,1511.8633510539612
2004-11-25,1527.3529506292891
