Date,WORLD ex EMU MINIMUM VOLATILITY (EUR)
2002-01-17,925.5115830885213
2002-01-18,924.5957052905417
2002-01-21,924.9783838253561
2002-01-22,921.8702134005362
2002-01-23,923.2979014290593
2002-01-24,922.859205858281
2002-01-25,921.4750781797891
2002-01-28,922.8856351610771
2002-01-29,909.5273776121921
2002-01-30,910.4493661179971
2002-01-31,921.6837276122453
2002-02-01,919.4815708378603
2002-02-04,913.7035700303694
2002-02-05,910.1641953941594
2002-02-06,904.4813623076117
2002-02-07,907.4316639905298
2002-02-08,913.908740063699
2002-02-11,921.3521223527513
2002-02-12,925.6397461738376
2002-02-13,931.2169111892865
2002-02-14,934.5767692695491
2002-02-15,932.9008299522145
2002-02-18,931.3912989759452
2002-02-19,919.2932694087093
2002-02-20,924.0789878569426
2002-02-21,922.9737340821516
2002-02-22,930.1397244246804
2002-02-25,934.3624686916406
2002-02-26,934.2121884373014
2002-02-27,938.4767104265476
2002-02-28,938.3862490450033
2002-03-01,952.0798552075659
2002-03-04,965.2452787648116
2002-03-05,961.3202616652861
2002-03-06,970.0553428321333
2002-03-07,975.2082982671113
2002-03-08,974.9534014651606
2002-03-11,978.2414865542601
2002-03-12,974.913453968546
2002-03-13,970.2977080999758
2002-03-14,974.7609327915679
2002-03-15,981.4056877803841
2002-03-18,979.5205914361362
2002-03-19,986.0869464432612
2002-03-20,978.8156309764723
2002-03-21,978.6676271561353
2002-03-22,975.6382490579562
2002-03-25,970.673619339888
2002-03-26,970.5929238528443
2002-03-27,975.4026257442722
2002-03-28,978.42051002781
2002-03-29,975.7848197351923
2002-04-01,976.0363976434389
2002-04-02,976.7783339021723
2002-04-03,973.1735833644948
2002-04-04,973.2298798392333
2002-04-05,972.0385155706496
2002-04-08,970.3610444779194
2002-04-09,966.4592473230708
2002-04-10,977.2894062556825
2002-04-11,965.3317489146092
2002-04-12,967.3384886860314
2002-04-15,966.4426071164823
2002-04-16,975.2838563179453
2002-04-17,977.6624622773473
2002-04-18,980.3541342960148
2002-04-19,982.2817331565687
2002-04-22,979.0743231160526
2002-04-23,977.2825990051299
2002-04-24,975.4976271334956
2002-04-25,975.4742567407391
2002-04-26,970.8825902715621
2002-04-29,964.8837568478351
2002-04-30,968.2966124353949
2002-05-01,977.7056113378112
2002-05-02,979.5940684354922
2002-05-03,980.013708568544
2002-05-06,972.1720932678478
2002-05-07,964.0674816359391
2002-05-08,976.4081901939117
2002-05-09,972.605203112281
2002-05-10,968.1097995689339
2002-05-13,973.0262165783588
2002-05-14,975.8462491282731
2002-05-15,977.5462408352101
2002-05-16,981.0456562208745
2002-05-17,988.7596113114162
2002-05-20,985.5765303868855
2002-05-21,985.3477292000147
2002-05-22,992.314944281077
2002-05-23,995.9783727045275
2002-05-24,991.8494779968713
2002-05-27,989.6329505106653
2002-05-28,990.1390933959728
2002-05-29,987.8778585972486
2002-05-30,985.8686714286063
2002-05-31,985.3796534519403
2002-06-03,978.2793750746763
2002-06-04,975.0085389325524
2002-06-05,973.7989155040652
2002-06-06,964.6257438191657
2002-06-07,962.5309422947516
2002-06-10,964.3022609514511
2002-06-11,958.5676877979668
2002-06-12,954.9008856636583
2002-06-13,947.4631671929952
2002-06-14,941.3262139776757
2002-06-17,952.5976642990156
2002-06-18,956.607808894214
2002-06-19,949.539315812527
2002-06-20,948.9715715619476
2002-06-21,941.842246787264
2002-06-24,940.3487139044075
2002-06-25,935.2861049355929
2002-06-26,934.4273448226279
2002-06-27,941.7609428498542
2002-06-28,949.1757120246543
2002-07-01,941.2262911482991
2002-07-02,929.8092850118069
2002-07-03,924.9524645302349
2002-07-04,926.0168662691581
2002-07-05,941.874150660555
2002-07-08,943.0320896927307
2002-07-09,933.3986482700296
2002-07-10,910.8375252931997
2002-07-11,903.0553619853464
2002-07-12,899.604686860094
2002-07-15,890.9424210540099
2002-07-16,878.1080125789231
2002-07-17,881.8555105517702
2002-07-18,869.0555627070978
2002-07-19,841.0753344032685
2002-07-22,820.458516656089
2002-07-23,804.6491785507483
2002-07-24,825.8557126136425
2002-07-25,841.2774094914503
2002-07-26,840.5763168565102
2002-07-29,864.5780121938604
2002-07-30,872.2832742002545
2002-07-31,883.189953844146
2002-08-01,867.5911246876044
2002-08-02,863.6715857172668
2002-08-05,846.3217834911374
2002-08-06,851.6021096223114
2002-08-07,864.9021274186382
2002-08-08,881.1303886811075
2002-08-09,888.4098121013977
2002-08-12,886.2905599733812
2002-08-13,878.9241016935999
2002-08-14,897.0974871948491
2002-08-15,903.1498654220688
2002-08-16,900.973625595556
2002-08-19,903.6437131167805
2002-08-20,893.4006213098189
2002-08-21,901.2352759660637
2002-08-22,908.4500070748318
2002-08-23,898.0371558078754
2002-08-26,906.936702075829
2002-08-27,905.1522246122133
2002-08-28,894.1439330142116
2002-08-29,888.9415252280912
2002-08-30,890.8950298654532
2002-09-02,889.5313792600742
2002-09-03,868.5083746419737
2002-09-04,871.6724953334613
2002-09-05,870.8985228997196
2002-09-06,876.4778703435875
2002-09-09,879.4686887802927
2002-09-10,878.9870729005028
2002-09-11,881.4603954580093
2002-09-12,870.5262366576125
2002-09-13,870.7636179984898
2002-09-16,870.7541965994703
2002-09-17,858.727038998133
2002-09-18,857.0656292533557
2002-09-19,844.5434878189062
2002-09-20,846.0177012428893
2002-09-23,836.6723745707778
2002-09-24,826.9160807912136
2002-09-25,835.6088803885322
2002-09-26,849.4074026032926
2002-09-27,838.5072970065074
2002-09-30,831.3197356744487
2002-10-01,843.6874238937625
2002-10-02,837.5821854240056
2002-10-03,835.8361123898283
2002-10-04,824.3366217785635
2002-10-07,810.9908438364561
2002-10-08,811.9738874571792
2002-10-09,796.870947496704
2002-10-10,809.5820773392154
2002-10-11,829.2370260542558
2002-10-14,832.4495925183976
2002-10-15,851.0158521291356
2002-10-16,841.2140109323786
2002-10-17,848.0932947580343
2002-10-18,849.2857594668619
2002-10-21,857.4358096786347
2002-10-22,848.5294992307503
2002-10-23,847.4117147963539
2002-10-24,843.9804174392905
2002-10-25,852.5223255750454
2002-10-28,850.7989154921642
2002-10-29,842.8712149689172
2002-10-30,851.0709899848205
2002-10-31,847.2506560543604
2002-11-01,852.1677142310293
2002-11-04,857.1946122385021
2002-11-05,863.8953414131695
2002-11-06,867.7324537257907
2002-11-07,861.3002334556154
2002-11-08,854.7397866135035
2002-11-11,844.7385239256256
2002-11-12,845.2436357687009
2002-11-13,841.2585717722066
2002-11-14,849.9651296756015
2002-11-15,858.7977306338298
2002-11-18,851.7782834620389
2002-11-19,851.1456568745024
2002-11-20,854.1994297438885
2002-11-21,859.4726077882863
2002-11-22,859.9545521768307
2002-11-25,857.6795570067605
2002-11-26,847.0920474475728
2002-11-27,858.1821444799604
2002-11-28,861.2494159850678
2002-11-29,859.4052599811693
2002-12-02,853.9550328783208
2002-12-03,853.6284902193005
2002-12-04,853.8497136144404
2002-12-05,848.9108818549162
2002-12-06,853.2002669939458
2002-12-09,847.3702550284119
2002-12-10,851.1416975740937
2002-12-11,851.8515502983653
2002-12-12,851.139444818862
2002-12-13,851.5532829920481
2002-12-16,860.6348415205011
2002-12-17,856.9695244790446
2002-12-18,851.1738131550392
2002-12-19,848.9195880482778
2002-12-20,855.0261622018008
2002-12-23,858.3381844934744
2002-12-24,858.6234643164
2002-12-25,858.4215383527197
2002-12-26,860.5091543155096
2002-12-27,853.4108009369176
2002-12-30,860.860946364071
2002-12-31,862.4333259833546
2003-01-01,862.4333259833546
2003-01-02,873.2760618179465
2003-01-03,876.6860734210452
2003-01-06,892.3882282500141
2003-01-07,879.6529487396487
2003-01-08,872.1556114001665
2003-01-09,878.8245340137679
2003-01-10,878.0630558979545
2003-01-13,876.3649303893643
2003-01-14,879.7941193382095
2003-01-15,873.6046424849577
2003-01-16,873.2202761366664
2003-01-17,868.1864650277589
2003-01-20,866.3560826416332
2003-01-21,860.9795395048561
2003-01-22,855.2382009654797
2003-01-23,859.4702039987234
2003-01-24,848.0291160830618
2003-01-27,832.9357506647731
2003-01-28,838.2704032295673
2003-01-29,839.0742952121313
2003-01-30,832.4816302506672
2003-01-31,837.4979751103498
2003-02-03,841.275840130302
2003-02-04,839.5234978930442
2003-02-05,837.1948833199496
2003-02-06,833.171300511956
2003-02-07,827.9268476346339
2003-02-10,828.7489977163102
2003-02-11,824.3218702078387
2003-02-12,815.9315972939719
2003-02-13,817.2284896672415
2003-02-14,823.8699282850222
2003-02-17,825.0650651674524
2003-02-18,833.3594707088433
2003-02-19,830.6582439406844
2003-02-20,826.7828809297762
2003-02-21,830.3792891801135
2003-02-24,824.0347273446006
2003-02-25,821.6898183108068
2003-02-26,819.4173345578683
2003-02-27,820.4429875949187
2003-02-28,823.117665709039
2003-03-03,825.074973461016
2003-03-04,817.7077621622893
2003-03-05,820.8191765636567
2003-03-06,815.8748313757966
2003-03-07,815.5811713560031
2003-03-10,801.9811016251648
2003-03-11,797.6681479875527
2003-03-12,795.4581508381207
2003-03-13,804.3531900782089
2003-03-14,807.8014817718615
2003-03-17,823.2357372822453
2003-03-18,826.210552901791
2003-03-19,831.8773172251299
2003-03-20,834.8458486092475
2003-03-21,845.0124801210861
2003-03-24,833.3111272762579
2003-03-25,839.4167749406986
2003-03-26,838.8832928206325
2003-03-27,838.5910518390251
2003-03-28,838.2084704002242
2003-03-31,830.2621124530864
2003-04-01,836.7319429442888
2003-04-02,843.7892605497132
2003-04-03,838.9650483781941
2003-04-04,842.261285609591
2003-04-07,845.6433679440289
2003-04-08,843.8679023501159
2003-04-09,839.1230877502471
2003-04-10,841.9025887133758
2003-04-11,838.2245510215826
2003-04-14,847.5000968001461
2003-04-15,851.2939703506094
2003-04-16,842.4926149439866
2003-04-17,850.2270954844673
2003-04-18,850.2299589195812
2003-04-21,848.2411225684226
2003-04-22,859.0891526632355
2003-04-23,862.9685776486393
2003-04-24,859.997429490482
2003-04-25,854.0223808745445
2003-04-28,861.3315507912688
2003-04-29,862.6175200729975
2003-04-30,868.1948569408273
2003-05-01,870.6603027054504
2003-05-02,875.8055143422968
2003-05-05,877.156275558226
2003-05-06,885.0253790692769
2003-05-07,885.0051820379584
2003-05-08,882.364563691218
2003-05-09,889.9227298090634
2003-05-12,896.5361299233931
2003-05-13,895.8481225881518
2003-05-14,896.4316708742979
2003-05-15,899.4194516681342
2003-05-16,900.1953819681955
2003-05-19,890.1112092794936
2003-05-20,891.7421205663197
2003-05-21,892.9240557466591
2003-05-22,899.4353690924884
2003-05-23,905.1580182742641
2003-05-26,905.5919448989276
2003-05-27,910.5168807337253
2003-05-28,907.8551713199605
2003-05-29,907.7903645347587
2003-05-30,912.5590019854469
2003-06-02,917.1232556580005
2003-06-03,919.5806372258545
2003-06-04,927.1135427073132
2003-06-05,930.3968814756906
2003-06-06,929.9087239694217
2003-06-09,925.628968068336
2003-06-10,928.3093926709366
2003-06-11,938.4931064779691
2003-06-12,939.2610287119196
2003-06-13,936.2394865043577
2003-06-16,947.5625895054629
2003-06-17,951.2925600892629
2003-06-18,949.1771832917505
2003-06-19,942.6252061217033
2003-06-20,943.6056753984061
2003-06-23,934.9250313201676
2003-06-24,930.8550534421001
2003-06-25,928.7143847133037
2003-06-26,928.597000857051
2003-06-27,925.4223049288929
2003-06-30,922.6022159104693
2003-07-01,929.4614467306952
2003-07-02,939.2966275472554
2003-07-03,939.9315182193744
2003-07-04,937.2565363290496
2003-07-07,942.1522958283273
2003-07-08,936.4621685633796
2003-07-09,931.4296902650462
2003-07-10,925.802094306172
2003-07-11,930.077623799095
2003-07-14,933.5288279003116
2003-07-15,927.4234172508307
2003-07-16,923.0798797749128
2003-07-17,916.9507001770231
2003-07-18,922.3319144414614
2003-07-21,918.5825571241377
2003-07-22,922.4462144244353
2003-07-23,928.2011769951074
2003-07-24,928.9727408317503
2003-07-25,936.2372156893249
2003-07-28,933.9724995458529
2003-07-29,930.641709101829
2003-07-30,926.4496877710885
2003-07-31,923.822846347003
2003-08-01,919.6930858750443
2003-08-04,919.5092631878441
2003-08-05,911.9677324234646
2003-08-06,915.361594604189
2003-08-07,922.8311244498758
2003-08-08,926.699777258746
2003-08-11,929.5896396196997
2003-08-12,933.3186047975609
2003-08-13,931.521800702813
2003-08-14,936.0997085019201
2003-08-15,935.6256555677426
2003-08-18,936.5146430636133
2003-08-19,937.1613071687475
2003-08-20,942.703431285363
2003-08-21,940.512841002838
2003-08-22,931.5905903276896
2003-08-25,931.2614553474656
2003-08-26,932.4494971146844
2003-08-27,933.6737573137221
2003-08-28,934.7727987393531
2003-08-29,940.9690910082066
2003-09-01,944.5548896113563
2003-09-02,949.7330068754883
2003-09-03,954.0317189249976
2003-09-04,955.7293374545594
2003-09-05,954.8198750986577
2003-09-08,960.7115293432621
2003-09-09,960.9221771630749
2003-09-10,956.0446183774235
2003-09-11,956.641740230367
2003-09-12,960.2175508269116
2003-09-15,958.1539818026001
2003-09-16,964.4604046257581
2003-09-17,964.4701043436401
2003-09-18,972.0547072640629
2003-09-19,974.9913205813489
2003-09-22,971.587873955099
2003-09-23,974.6727242455571
2003-09-24,970.6969628343385
2003-09-25,964.8293045569125
2003-09-26,959.4062788309569
2003-09-29,962.858778360847
2003-09-30,960.1976732120752
2003-10-01,975.2277566836289
2003-10-02,981.7620782997994
2003-10-03,985.1195164882063
2003-10-06,987.1546108924811
2003-10-07,991.4153111509584
2003-10-08,988.5476051102094
2003-10-09,992.4642378105233
2003-10-10,994.569084928698
2003-10-13,996.998668127752
2003-10-14,997.5654379656355
2003-10-15,995.393494193422
2003-10-16,1001.3086619889225
2003-10-17,995.941321405035
2003-10-20,999.0836778096237
2003-10-21,1003.7136223678034
2003-10-22,996.9406846928932
2003-10-23,992.7650016483246
2003-10-24,994.2820878399654
2003-10-27,998.3911971580872
2003-10-28,1002.041063021197
2003-10-29,1006.3336027984469
2003-10-30,1006.013342847964
2003-10-31,1003.7774955888218
2003-11-03,1003.6475745646244
2003-11-04,1005.6449892981453
2003-11-05,1004.4962558896926
2003-11-06,1002.1348856482941
2003-11-07,1005.5341691362552
2003-11-10,1004.8324592437622
2003-11-11,1001.1068636319192
2003-11-12,1010.0721314136966
2003-11-13,1016.6581750011218
2003-11-14,1017.16576437874
2003-11-17,1009.0266369586097
2003-11-18,1009.7273004379285
2003-11-19,1010.5639650285455
2003-11-20,1007.2357036367913
2003-11-21,1007.2523948716172
2003-11-24,1011.620176139571
2003-11-25,1016.2858953374271
2003-11-26,1023.767215995051
2003-11-27,1022.792741684945
2003-11-28,1023.2798436362683
2003-12-01,1034.6467759817438
2003-12-02,1037.2098792152826
2003-12-03,1038.1499153042969
2003-12-04,1038.4386170512437
2003-12-05,1037.5839125391176
2003-12-08,1040.7756798605217
2003-12-09,1037.819080484364
2003-12-10,1031.7647358253155
2003-12-11,1038.2837663922421
2003-12-12,1043.7927250423718
2003-12-15,1043.9297595281464
2003-12-16,1044.7354805035802
2003-12-17,1045.593223181852
2003-12-18,1051.2187478515348
2003-12-19,1051.2235080133858
2003-12-22,1055.4505324378679
2003-12-23,1057.2536078396954
2003-12-24,1059.021790903665
2003-12-25,1058.6367217428708
2003-12-26,1060.598291585246
2003-12-29,1069.9559667729288
2003-12-30,1073.1682063548812
2003-12-31,1074.154951285522
2004-01-01,1074.154951285522
2004-01-02,1073.0263282100673
2004-01-05,1084.714580470662
2004-01-06,1086.2930048344804
2004-01-07,1081.797022927854
2004-01-08,1084.3481426381807
2004-01-09,1081.7474255662648
2004-01-12,1082.5126755278734
2004-01-13,1078.9662898795802
2004-01-14,1079.8249538491577
2004-01-15,1073.438758185158
2004-01-16,1073.877281679694
2004-01-19,1071.187842061889
2004-01-20,1077.0784950958005
2004-01-21,1083.2404109821566
2004-01-22,1086.3838193997806
2004-01-23,1086.478233752445
2004-01-26,1091.1941294471421
2004-01-27,1089.3557951653768
2004-01-28,1085.0239387798597
2004-01-29,1084.8406450322545
2004-01-30,1083.1755873075506
2004-02-02,1089.200434397576
2004-02-03,1091.6409538894172
2004-02-04,1085.7663730242448
2004-02-05,1085.7608571343699
2004-02-06,1095.8740504109767
2004-02-09,1098.2402736945694
2004-02-10,1102.7941801570087
2004-02-11,1109.7686348311595
2004-02-12,1109.100843942352
2004-02-13,1106.8644972334614
2004-02-16,1106.627846110547
2004-02-17,1113.1903435888348
2004-02-18,1108.2845930249125
2004-02-19,1104.4688793387647
2004-02-20,1096.3339939358539
2004-02-23,1097.3506922485008
2004-02-24,1099.990322748764
2004-02-25,1099.0539077449973
2004-02-26,1099.3172929961584
2004-02-27,1103.2393879948324
2004-03-01,1116.7580738017248
2004-03-02,1110.0511743153681
2004-03-03,1106.358496182677
2004-03-04,1106.8528567027645
2004-03-05,1116.808517902572
2004-03-08,1114.3190031052447
2004-03-09,1115.2114170611815
2004-03-10,1102.7769826046977
2004-03-11,1088.987648851541
2004-03-12,1092.0475514985565
2004-03-15,1086.1579753001731
2004-03-16,1095.6943356118597
2004-03-17,1105.332899495219
2004-03-18,1113.0733761352083
2004-03-19,1107.6830375123332
2004-03-22,1099.9732845841727
2004-03-23,1100.944748058093
2004-03-24,1095.7782300263625
2004-03-25,1104.9943234037737
2004-03-26,1104.2111507252164
2004-03-29,1112.5132196876104
2004-03-30,1117.5379447081818
2004-03-31,1123.3783301378287
2004-04-01,1129.7880030136803
2004-04-02,1128.7609382590454
2004-04-05,1125.8898870019705
2004-04-06,1124.5350865619168
2004-04-07,1126.9497560393668
2004-04-08,1124.3579168239976
2004-04-09,1123.2600163869351
2004-04-12,1121.8832093435926
2004-04-13,1108.3925932572993
2004-04-14,1100.444416858939
2004-04-15,1103.3285478382172
2004-04-16,1114.5097997723572
2004-04-19,1114.0009138068408
2004-04-20,1103.4953663602143
2004-04-21,1101.6026154252559
2004-04-22,1110.0213726825423
2004-04-23,1113.42219068304
2004-04-26,1115.3686928199913
2004-04-27,1115.1046859796434
2004-04-28,1102.0311902030808
2004-04-29,1098.0812581063394
2004-04-30,1091.8581098578832
2004-05-03,1097.4168388758194
2004-05-04,1104.9380361404715
2004-05-05,1109.3518615712899
2004-05-06,1101.7632774226722
2004-05-07,1080.4057157043112
2004-05-10,1059.8939919544007
2004-05-11,1065.0788360779416
2004-05-12,1070.1821422199325
2004-05-13,1063.805202372242
2004-05-14,1066.0102429421013
2004-05-17,1060.716143361635
2004-05-18,1065.646288566836
2004-05-19,1070.621718404042
2004-05-20,1068.5406231928077
2004-05-21,1076.1791121880628
2004-05-24,1077.3791400492632
2004-05-25,1089.6302788028822
2004-05-26,1095.7487516868462
2004-05-27,1105.5165898150767
2004-05-28,1105.1266704519026
2004-05-31,1106.014491306563
2004-06-01,1104.8313393916242
2004-06-02,1108.520085389779
2004-06-03,1100.3560264568519
2004-06-04,1104.912626968053
2004-06-07,1119.887703791306
2004-06-08,1119.110650935681
2004-06-09,1110.7448804462024
2004-06-10,1113.598335542313
2004-06-11,1111.154994487037
2004-06-14,1101.784923380661
2004-06-15,1107.7414885276503
2004-06-16,1111.934194347314
2004-06-17,1113.6902083350572
2004-06-18,1117.2497782435303
2004-06-21,1120.7774569089638
2004-06-22,1119.4733355156382
2004-06-23,1125.247935492482
2004-06-24,1129.8426486173848
2004-06-25,1124.8445898039845
2004-06-28,1126.525858557146
2004-06-29,1121.2808605174712
2004-06-30,1125.3255682911094
2004-07-01,1122.583821997496
2004-07-02,1124.6014684586203
2004-07-05,1121.4793393691461
2004-07-06,1119.9816815924944
2004-07-07,1125.1185184171236
2004-07-08,1122.2513608406866
2004-07-09,1125.57659173576
2004-07-12,1129.16409213149
2004-07-13,1125.5467916020755
2004-07-14,1124.378332261229
2004-07-15,1121.8937019891293
2004-07-16,1124.4059740697753
2004-07-19,1124.8806019058843
2004-07-20,1124.4289032993195
2004-07-21,1110.2229410268108
2004-07-22,1104.908086599632
2004-07-23,1093.5649439812958
2004-07-26,1091.7257547110303
2004-07-27,1090.5357565257902
2004-07-28,1091.1488566184676
2004-07-29,1093.8334658476904
2004-07-30,1099.6065664383718
2004-08-02,1107.9987084997003
2004-08-03,1109.6251164192768
2004-08-04,1107.381563857342
2004-08-05,1097.772931205418
2004-08-06,1097.011344697807
2004-08-09,1094.6421243580694
2004-08-10,1099.3208468435284
2004-08-11,1098.7893607507276
2004-08-12,1093.073592552147
2004-08-13,1094.5311013785015
2004-08-16,1101.7934898028193
2004-08-17,1103.1771498812736
2004-08-18,1109.7131196346204
2004-08-19,1110.7083854225625
2004-08-20,1117.9458794885563
2004-08-23,1114.7792742639658
2004-08-24,1113.1588519956874
2004-08-25,1117.0240965518774
2004-08-26,1117.9710913705283
2004-08-27,1121.923049199535
2004-08-30,1118.1390736173496
2004-08-31,1125.2254317917632
2004-09-01,1129.1545496150786
2004-09-02,1134.2668650677265
2004-09-03,1130.2989001205049
2004-09-06,1133.6233005347017
2004-09-07,1137.2983179197086
2004-09-08,1134.0597867194037
2004-09-09,1129.211975636109
2004-09-10,1133.4599795725449
2004-09-13,1132.298596109434
2004-09-14,1135.5411081002849
2004-09-15,1127.9560773676158
2004-09-16,1131.7496859601124
2004-09-17,1133.103771132629
2004-09-20,1128.1223438001075
2004-09-21,1134.5121705240658
2004-09-22,1127.271590595424
2004-09-23,1126.1510903420412
2004-09-24,1126.3795008665738
2004-09-27,1123.5158802754715
2004-09-28,1130.2873248825374
2004-09-29,1130.8746135130286
2004-09-30,1138.3757596988505
2004-10-01,1148.1307808971173
2004-10-04,1148.77824185654
2004-10-05,1153.767909281813
2004-10-06,1158.6688364089798
2004-10-07,1149.8152670749457
2004-10-08,1154.309952322974
2004-10-11,1155.7249406052333
2004-10-12,1149.1177473012992
2004-10-13,1141.6014387170583
2004-10-14,1141.2765445903553
2004-10-15,1145.813169261261
2004-10-18,1147.20362725213
2004-10-19,1144.728270942336
2004-10-20,1148.126762517725
2004-10-21,1152.2531411597624
2004-10-22,1149.2908195313757
2004-10-25,1150.1015043601185
2004-10-26,1157.978451467395
2004-10-27,1165.7706045968332
2004-10-28,1166.7722038397421
2004-10-29,1169.78891667962
2004-11-01,1171.384671995424
2004-11-02,1170.0571151881525
2004-11-03,1184.9480521932153
2004-11-04,1199.5765523346195
2004-11-05,1203.2507825751698
2004-11-08,1202.666820221856
2004-11-09,1201.5598130858762
2004-11-10,1199.1608837616734
2004-11-11,1204.3569188797587
2004-11-12,1219.3875868845043
2004-11-15,1221.4596846284464
2004-11-16,1216.8146650942883
2004-11-17,1218.307027750398
2004-11-18,1216.0081147285116
2004-11-19,1213.8608672256175
2004-11-22,1215.2560476133467
2004-11-23,1216.930944750222
2004-11-24,1222.4678297057649
2004-11-25,1228.2152428967827
2004-11-26,1228.4721403858755
2004-11-29,1229.1139369759449
2004-11-30,1222.971081669016
2004-12-01,1231.024887702419
2004-12-02,1229.5915133944009
2004-12-03,1235.4718543528854
2004-12-06,1233.827870840351
