Date,FAR EAST MINIMUM VOLATILITY (USD)
2001-09-26,826.9727368038631
2001-09-27,823.1546027177212
2001-09-28,843.2194023493124
2001-10-01,852.9734246618557
2001-10-02,862.6868832488119
2001-10-03,852.631206597422
2001-10-04,868.2356789799302
2001-10-05,864.8587529601018
2001-10-08,864.5977084107832
2001-10-09,853.0369275665962
2001-10-10,849.0881161304569
2001-10-11,860.4108615516302
2001-10-12,867.6342929476268
2001-10-15,863.3907007784085
2001-10-16,868.0465966757102
2001-10-17,872.1891097410888
2001-10-18,856.377453751745
2001-10-19,856.1839706857951
2001-10-22,852.4692744387337
2001-10-23,864.3262990645554
2001-10-24,865.0673361946635
2001-10-25,872.8338838148403
2001-10-26,865.5559823424549
2001-10-29,854.6887861295829
2001-10-30,852.3523441524482
2001-10-31,845.2479286026314
2001-11-01,846.499926464016
2001-11-02,840.8932056082632
2001-11-05,843.2882065767586
2001-11-06,851.1386423391922
2001-11-07,835.0531325981304
2001-11-08,845.3913170167186
2001-11-09,841.1000464081271
2001-11-12,836.1250344943189
2001-11-13,823.9316767829458
2001-11-14,822.595811395526
2001-11-15,834.4461360946863
2001-11-16,826.8210111885487
2001-11-19,830.9924670310033
2001-11-20,834.7955264821891
2001-11-21,838.6349009257913
2001-11-22,834.7343093631158
2001-11-23,831.825140794116
2001-11-26,844.7576697672466
2001-11-27,840.6667014473395
2001-11-28,829.9477591731477
2001-11-29,831.7809717340748
2001-11-30,843.3511736567556
2001-12-03,825.5563055166895
2001-12-04,827.9703419093433
2001-12-05,837.0697528676338
2001-12-06,832.7699962499346
2001-12-07,821.687585674676
2001-12-10,806.5721600280932
2001-12-11,803.1258131984897
2001-12-12,818.2659609562937
2001-12-13,800.3758591982946
2001-12-14,799.8177435254262
2001-12-17,788.3932754019585
2001-12-18,793.2833405479068
2001-12-19,797.3673994735417
2001-12-20,802.4702237784948
2001-12-21,794.3746353390233
2001-12-24,793.0542368500937
2001-12-25,790.0073621878558
2001-12-26,782.6852843522804
2001-12-27,793.0880572029301
2001-12-28,802.9496440487773
2001-12-31,804.165488410052
2002-01-01,804.165488410052
2002-01-02,798.2427004657073
2002-01-03,801.1188096514785
2002-01-04,812.9270485745512
2002-01-07,811.5869866216052
2002-01-08,793.2026418350424
2002-01-09,786.1206303675168
2002-01-10,774.8571561224938
2002-01-11,772.9322805843867
2002-01-14,776.4939779780104
2002-01-15,770.1482381794523
2002-01-16,770.5830975789781
2002-01-17,768.8446718454293
2002-01-18,777.3044656601136
2002-01-21,778.9689130172503
2002-01-22,756.8446358587541
2002-01-23,751.6861273872397
2002-01-24,752.0117768748064
2002-01-25,753.8914111237555
2002-01-28,765.1061545422126
2002-01-29,755.8725916115965
2002-01-30,750.5542703853517
2002-01-31,751.2954009324941
2002-02-01,740.890815550247
2002-02-04,739.9225683821196
2002-02-05,724.4829758864856
2002-02-06,725.3941066296879
2002-02-07,732.2457191934515
2002-02-08,735.6145967281246
2002-02-11,743.378277413359
2002-02-12,757.4396590744484
2002-02-13,759.4551163318216
2002-02-14,762.9350986367225
2002-02-15,759.7501469310679
2002-02-18,760.2272167931852
2002-02-19,740.7264069823339
2002-02-20,741.0605269741635
2002-02-21,756.5693144702141
2002-02-22,757.891878522232
2002-02-25,752.7830983617027
2002-02-26,749.4010328847055
2002-02-27,766.3412628309491
2002-02-28,769.3541172585217
2002-03-01,782.6317034920304
2002-03-04,817.523318099941
2002-03-05,814.4926507304177
2002-03-06,819.3656300689175
2002-03-07,846.441726672316
2002-03-08,847.9020752069657
2002-03-11,857.9931577615932
2002-03-12,841.4452386293007
2002-03-13,826.5819872262643
2002-03-14,835.1632415630089
2002-03-15,838.9088318614961
2002-03-18,822.7626929054157
2002-03-19,838.3150798544416
2002-03-20,828.1911005558933
2002-03-21,823.2565407915894
2002-03-22,807.8923684509153
2002-03-25,808.3678992245957
2002-03-26,806.8755886174425
2002-03-27,810.7872006878656
2002-03-28,814.5331156002695
2002-03-29,800.0702708117709
2002-04-01,794.2941492447864
2002-04-02,801.242740617237
2002-04-03,813.3288896941275
2002-04-04,820.7865203602805
2002-04-05,822.9138484747435
2002-04-08,822.6192483196976
2002-04-09,813.2740245985755
2002-04-10,821.4726330212549
2002-04-11,812.4850617900203
2002-04-12,805.1375404973379
2002-04-15,814.312620336652
2002-04-16,821.88456934444
2002-04-17,830.3115493028678
2002-04-18,839.0355712333026
2002-04-19,834.9694790891622
2002-04-22,844.4223798737843
2002-04-23,846.5749528181927
2002-04-24,843.8118737121173
2002-04-25,850.5102580118289
2002-04-26,844.077389273921
2002-04-29,842.7678950345157
2002-04-30,843.9897362556778
2002-05-01,850.2856042324491
2002-05-02,852.3712054664624
2002-05-03,857.3639767995052
2002-05-06,853.927903576446
2002-05-07,850.4254924348126
2002-05-08,853.5641702508389
2002-05-09,856.7793901056557
2002-05-10,859.0572795565503
2002-05-13,854.027829650293
2002-05-14,846.7867762577702
2002-05-15,859.5914368408417
2002-05-16,867.9109850128842
2002-05-17,880.4347457765913
2002-05-20,883.3881067329361
2002-05-21,890.4523113205485
2002-05-22,900.2615511413239
2002-05-23,898.7987792872779
2002-05-24,902.4700769048909
2002-05-27,899.2537216074379
2002-05-28,900.3349338211198
2002-05-29,896.6390511475228
2002-05-30,900.0513946077878
2002-05-31,889.8152728149944
2002-06-03,896.318138867329
2002-06-04,887.58993961011
2002-06-05,882.5016198028479
2002-06-06,877.9977279484053
2002-06-07,875.0177846550685
2002-06-10,872.020758162676
2002-06-11,869.8673536779226
2002-06-12,862.195855856767
2002-06-13,855.211645384836
2002-06-14,844.5234840728623
2002-06-17,827.2723501538958
2002-06-18,835.0603810492477
2002-06-19,820.4818812123178
2002-06-20,832.7527333651448
2002-06-21,832.5995460806982
2002-06-24,841.2468805483643
2002-06-25,838.002604622434
2002-06-26,833.6497378694377
2002-06-27,837.0379440537592
2002-06-28,856.7946462341782
2002-07-01,855.047788122479
2002-07-02,856.4866201891986
2002-07-03,872.0791017395115
2002-07-04,865.6797991479121
2002-07-05,872.8606954029988
2002-07-08,875.7627081656741
2002-07-09,891.3466312692696
2002-07-10,883.7580120561514
2002-07-11,876.0608148813205
2002-07-12,878.6307724598249
2002-07-15,869.8869005693543
2002-07-16,858.3773568530441
2002-07-17,859.3423179725427
2002-07-18,861.7152916538139
2002-07-19,854.1301183300383
2002-07-22,851.2391643736252
2002-07-23,845.8757858503398
2002-07-24,838.8714319497417
2002-07-25,833.5759458875539
2002-07-26,806.6227449791131
2002-07-29,806.5853419465428
2002-07-30,818.9984925870988
2002-07-31,815.4048387682182
2002-08-01,815.468952075353
2002-08-02,817.8797520351325
2002-08-05,820.4430621093021
2002-08-06,799.9471157558746
2002-08-07,817.1825988350723
2002-08-08,816.7271071604007
2002-08-09,830.5119906306925
2002-08-12,824.716464958157
2002-08-13,824.6194048708958
2002-08-14,839.4084359593509
2002-08-15,841.6155174179194
2002-08-16,840.5750212612977
2002-08-19,822.7245475128734
2002-08-20,817.9764101408996
2002-08-21,820.5791071254636
2002-08-22,821.106462515152
2002-08-23,816.7536521728978
2002-08-26,830.6443182308035
2002-08-27,829.1192792271668
2002-08-28,823.4049475021438
2002-08-29,814.731786668304
2002-08-30,814.867629215714
2002-09-02,811.3071574793561
2002-09-03,800.5891767396512
2002-09-04,789.7089621193346
2002-09-05,796.1238408449225
2002-09-06,789.4174271858833
2002-09-09,793.3510955130239
2002-09-10,791.2553881532101
2002-09-11,788.7618905721035
2002-09-12,792.9224490895816
2002-09-13,783.3208026024906
2002-09-16,777.2635173113819
2002-09-17,790.0848935967529
2002-09-18,790.2762770564995
2002-09-19,800.8658983514614
2002-09-20,782.5068684318129
2002-09-23,779.4224292351595
2002-09-24,776.465401860079
2002-09-25,768.4267532726741
2002-09-26,777.6706592600736
2002-09-27,786.5803618743669
2002-09-30,784.0377817478278
2002-10-01,769.7335870074014
2002-10-02,761.5357119014909
2002-10-03,759.5056273104502
2002-10-04,765.2263722664496
2002-10-07,740.9577638800108
2002-10-08,741.7774289571015
2002-10-09,737.0662394193488
2002-10-10,730.5845667528966
2002-10-11,735.710714918595
2002-10-14,735.4678774844077
2002-10-15,749.8585885204243
2002-10-16,755.1034667859894
2002-10-17,757.2196052472241
2002-10-18,756.4238352314767
2002-10-21,756.1945028241212
2002-10-22,740.1281592910174
2002-10-23,749.0368314144267
2002-10-24,743.5890879743565
2002-10-25,752.2437541545601
2002-10-28,753.5546503069795
2002-10-29,753.9157995200333
2002-10-30,759.9146643439221
2002-10-31,755.0654530486286
2002-11-01,756.9459904113808
2002-11-04,757.4383715673864
2002-11-05,769.3758359027937
2002-11-06,769.4932249542206
2002-11-07,771.912711234403
2002-11-08,769.4050907575997
2002-11-11,758.7478681257345
2002-11-12,760.9254385241586
2002-11-13,755.1457196901075
2002-11-14,748.7754907301163
2002-11-15,758.7539240414247
2002-11-18,748.0167392854273
2002-11-19,744.9023597393947
2002-11-20,745.7289061274857
2002-11-21,749.9764793985803
2002-11-22,754.6626625567156
2002-11-25,763.5273227571853
2002-11-26,758.4455212832213
2002-11-27,763.7876091580968
2002-11-28,770.8683587608654
2002-11-29,768.9935333374572
2002-12-02,755.5660632884299
2002-12-03,755.1184525677087
2002-12-04,747.5266861372614
2002-12-05,740.4175688215311
2002-12-06,743.8736763173202
2002-12-09,741.754836620205
2002-12-10,745.2275255366992
2002-12-11,742.6349964507258
2002-12-12,744.8690401283003
2002-12-13,748.7206241597114
2002-12-16,743.2154895461389
2002-12-17,746.2781409624017
2002-12-18,733.6320082399993
2002-12-19,740.7884982679809
2002-12-20,742.4132846642
2002-12-23,743.9810050411735
2002-12-24,747.1216742402016
2002-12-25,745.7833054791399
2002-12-26,757.0502979945818
2002-12-27,762.9436610608877
2002-12-30,767.3244328219538
2002-12-31,767.2904245908798
2003-01-01,767.2904245908798
2003-01-02,760.6312341443873
2003-01-03,761.5902348113882
2003-01-06,777.9954595885489
2003-01-07,763.6958884162398
2003-01-08,754.7452514712205
2003-01-09,758.4758262701879
2003-01-10,756.6056668992571
2003-01-13,761.0592188604322
2003-01-14,770.0568488062293
2003-01-15,777.0274621810225
2003-01-16,775.1626815157139
2003-01-17,773.1339976148837
2003-01-20,767.1049841904658
2003-01-21,769.7676631760124
2003-01-22,762.6303899854014
2003-01-23,776.305309596643
2003-01-24,768.4881930648977
2003-01-27,756.9664711477396
2003-01-28,756.1986068822213
2003-01-29,747.6774404661105
2003-01-30,740.6236375420073
2003-01-31,734.3889948059351
2003-02-03,740.7004926687853
2003-02-04,746.8745014060235
2003-02-05,748.7023306021862
2003-02-06,746.1796679687054
2003-02-07,744.5905641635643
2003-02-10,740.5314789562716
2003-02-11,738.3019550446321
2003-02-12,747.4456032630425
2003-02-13,744.6568195210939
2003-02-14,750.1102246860103
2003-02-17,752.9553699299956
2003-02-18,757.757687612289
2003-02-19,761.3260105622725
2003-02-20,761.0735585471957
2003-02-21,751.6159636160809
2003-02-24,757.6735081846568
2003-02-25,746.1273240057338
2003-02-26,748.688118299843
2003-02-27,746.7477061340362
2003-02-28,743.8117732014869
2003-03-03,749.6038353722302
2003-03-04,750.7294136264088
2003-03-05,751.7904129821875
2003-03-06,744.2859977724511
2003-03-07,735.905672317012
2003-03-10,731.783484517473
2003-03-11,720.4526669541979
2003-03-12,725.0271223456091
2003-03-13,715.5707443588749
2003-03-14,718.6289282561515
2003-03-17,716.2891523088534
2003-03-18,718.2803221197508
2003-03-19,720.2049599720079
2003-03-20,727.9991229297434
2003-03-21,722.0813028968587
2003-03-24,742.4040718833921
2003-03-25,736.5586737716404
2003-03-26,743.8438290987675
2003-03-27,745.4467148697835
2003-03-28,740.3170725874768
2003-03-31,726.7990376485767
2003-04-01,731.2573672517816
2003-04-02,735.3469118384487
2003-04-03,729.1370608864418
2003-04-04,730.2246913545521
2003-04-07,737.1359597879136
2003-04-08,732.2887988162929
2003-04-09,727.6982082721873
2003-04-10,729.4680052550306
2003-04-11,718.0505827912613
2003-04-14,717.0583751953428
2003-04-15,722.27021929263
2003-04-16,720.287347886671
2003-04-17,722.9171039717995
2003-04-18,722.1941850900329
2003-04-21,721.5854598662673
2003-04-22,717.0559874377917
2003-04-23,714.0104730652336
2003-04-24,720.2289179508276
2003-04-25,711.8882920854796
2003-04-28,708.3205504000347
2003-04-29,712.321971457382
2003-04-30,731.4733965740003
2003-05-01,735.37764342354
2003-05-02,737.0149057136847
2003-05-05,739.8592278667309
2003-05-06,752.407392313072
2003-05-07,760.8156864719175
2003-05-08,753.9452133166362
2003-05-09,760.906241705759
2003-05-12,764.7729774534589
2003-05-13,764.6997223984138
2003-05-14,767.7558653823666
2003-05-15,762.2290317998741
2003-05-16,761.5020475065838
2003-05-19,754.3205170967736
2003-05-20,756.4597552936364
2003-05-21,748.8963462891278
2003-05-22,753.5616309990902
2003-05-23,765.4080831127449
2003-05-26,766.6218056660678
2003-05-27,757.9576915750497
2003-05-28,754.769438754614
2003-05-29,762.744303365349
2003-05-30,756.3351310632187
2003-06-02,763.3988967588955
2003-06-03,763.3155192075003
2003-06-04,764.924168115366
2003-06-05,774.4058346958891
2003-06-06,772.8714794749753
2003-06-09,776.4609728907529
2003-06-10,779.4559376522051
2003-06-11,781.9000022448064
2003-06-12,783.1611437581093
2003-06-13,789.6595146200771
2003-06-16,786.2783773520345
2003-06-17,791.623209174588
2003-06-18,792.5921315394119
2003-06-19,792.9834809598974
2003-06-20,796.5702234614849
2003-06-23,800.9699500058167
2003-06-24,787.3503235698531
2003-06-25,787.8502719686285
2003-06-26,779.576623348157
2003-06-27,785.5661378120136
2003-06-30,776.8380717767606
2003-07-01,789.61136610616
2003-07-02,808.3433973230142
2003-07-03,818.7857494364774
2003-07-04,813.0250235412733
2003-07-07,818.6218821980048
2003-07-08,817.954911835715
2003-07-09,828.6641601333574
2003-07-10,828.052498103085
2003-07-11,816.1234595039737
2003-07-14,823.79322963686
2003-07-15,819.9337844101756
2003-07-16,814.1623671689763
2003-07-17,803.2764262350887
2003-07-18,805.4882786054748
2003-07-21,807.9945573649958
2003-07-22,801.6239049544151
2003-07-23,807.5509263041507
2003-07-24,806.156643752351
2003-07-25,807.2819691473316
2003-07-28,811.7695112387265
2003-07-29,810.3480865081331
2003-07-30,796.7043127646738
2003-07-31,795.3046369475211
2003-08-01,797.4096445768204
2003-08-04,789.5157363217332
2003-08-05,787.4604083635999
2003-08-06,784.6952993709991
2003-08-07,790.943313630421
2003-08-08,789.05807367481
2003-08-11,800.4343260538485
2003-08-12,804.8057185488685
2003-08-13,809.6829061475875
2003-08-14,818.0934761424461
2003-08-15,816.9701989023584
2003-08-18,822.6899453926211
2003-08-19,827.2060046552668
2003-08-20,841.9576558977916
2003-08-21,849.515650944497
2003-08-22,849.3325380599042
2003-08-25,847.6934307909333
2003-08-26,846.0336095906634
2003-08-27,841.7658348193162
2003-08-28,838.4773324568799
2003-08-29,849.2264277557354
2003-09-01,864.7189153536151
2003-09-02,865.4238995480804
2003-09-03,872.7200529976038
2003-09-04,872.389473065079
2003-09-05,872.9889807588158
2003-09-08,873.5989654452901
2003-09-09,882.6955746478055
2003-09-10,874.690451598525
2003-09-11,864.4750091091597
2003-09-12,875.3975254721026
2003-09-15,875.0444583769045
2003-09-16,891.9804548889382
2003-09-17,899.8209991692547
2003-09-18,909.6743387802775
2003-09-19,918.0734483074941
2003-09-22,917.0860804251928
2003-09-23,921.8502017805142
2003-09-24,933.073480281427
2003-09-25,920.9868846116321
2003-09-26,915.2005574458124
2003-09-29,911.9289514010821
2003-09-30,910.7300697166726
2003-10-01,926.2568911282517
2003-10-02,946.5782549907343
2003-10-03,955.754238700738
2003-10-06,953.531525824246
2003-10-07,967.4158603909846
2003-10-08,955.6520528619461
2003-10-09,961.8374494284786
2003-10-10,973.292610621921
2003-10-13,970.2975617669322
2003-10-14,972.4435163812701
2003-10-15,967.6594685670802
2003-10-16,976.6845829853823
2003-10-17,973.3192185987252
2003-10-20,975.4772933018189
2003-10-21,977.7827238991556
2003-10-22,971.386558344702
2003-10-23,932.7661104633019
2003-10-24,935.2965873899714
2003-10-27,952.7687536477368
2003-10-28,960.4872247594302
2003-10-29,969.5300604706666
2003-10-30,964.8451286762606
2003-10-31,945.4898060189145
2003-11-03,937.3280682979428
2003-11-04,966.0317891579693
2003-11-05,959.8485482673542
2003-11-06,940.8598486785958
2003-11-07,950.3273978964588
2003-11-10,954.4517367789514
2003-11-11,936.0145514741031
2003-11-12,934.8074308235874
2003-11-13,947.6089506885655
2003-11-14,941.8138630532984
2003-11-17,916.4416043014762
2003-11-18,922.9397752029986
2003-11-19,908.6015807537015
2003-11-20,921.3090319031005
2003-11-21,921.5361355871396
2003-11-24,918.7215876255519
2003-11-25,921.989954288333
2003-11-26,935.6229745883284
2003-11-27,933.4834929366398
2003-11-28,929.926305240197
2003-12-01,946.1579236751354
2003-12-02,950.016902517228
2003-12-03,949.6464282516688
2003-12-04,956.1440110375314
2003-12-05,957.4384337531936
2003-12-08,948.3647337087402
2003-12-09,953.3273917072307
2003-12-10,939.7446359741535
2003-12-11,949.9707166659607
2003-12-12,957.1153407567706
2003-12-15,970.8139701912494
2003-12-16,959.7053151397826
2003-12-17,952.1910547333582
2003-12-18,951.3778028605623
2003-12-19,962.5759521840773
2003-12-22,972.5816454599079
2003-12-23,973.4923508380813
2003-12-24,971.100998391916
2003-12-25,969.4510234921021
2003-12-26,972.5987691663111
2003-12-29,976.7341350847261
2003-12-30,986.6362729032562
2003-12-31,985.1747188200005
2004-01-01,985.1747188200005
2004-01-02,988.0908455116813
2004-01-05,1006.0599033589309
2004-01-06,1007.2730834982772
2004-01-07,1003.9643813805316
2004-01-08,1002.9494507878376
2004-01-09,1003.7217084149767
2004-01-12,1003.0140249818232
2004-01-13,1000.5056015367817
2004-01-14,999.6010521126458
2004-01-15,989.7527548567296
2004-01-16,995.1880667618843
2004-01-19,998.7409059393141
2004-01-20,1004.1491893822633
2004-01-21,1006.8003417209796
2004-01-22,1015.2571925094477
2004-01-23,1019.6247751543145
2004-01-26,1021.1205249741761
2004-01-27,1023.4163297390952
2004-01-28,1019.3717490497609
2004-01-29,1012.1711039910422
2004-01-30,1010.25850570931
2004-02-02,1014.8288366418183
2004-02-03,1013.4650051025642
2004-02-04,1003.6154858325829
2004-02-05,1004.7717897421819
2004-02-06,1006.5644795699991
2004-02-09,1003.7926315207776
2004-02-10,1006.1716786002938
2004-02-11,1006.2700514403244
2004-02-12,1013.3394435043575
2004-02-13,1017.2956714453758
2004-02-16,1017.8049924162104
2004-02-17,1019.8628842882941
2004-02-18,1015.9087017917826
2004-02-19,1010.120750365927
2004-02-20,996.0088939342066
2004-02-23,1007.5748123362952
2004-02-24,1000.2810117828489
2004-02-25,997.5311413590675
2004-02-26,998.6107212407596
2004-02-27,1017.7736499549196
2004-03-01,1036.697599850978
2004-03-02,1029.14971176842
2004-03-03,1024.3629262112204
2004-03-04,1020.3402852314312
2004-03-05,1027.19032921235
2004-03-08,1020.7162716893404
2004-03-09,1027.9947467376276
2004-03-10,1022.1874579232796
2004-03-11,1014.361128751353
2004-03-12,1003.3047704350317
2004-03-15,1013.5879484552511
2004-03-16,1025.343745036273
2004-03-17,1046.8636455830667
2004-03-18,1066.9356371342753
2004-03-19,1058.8449969274302
2004-03-22,1051.846343003761
2004-03-23,1053.8734058200487
2004-03-24,1067.745181465627
2004-03-25,1080.695133571234
2004-03-26,1094.6725611738884
2004-03-29,1095.4131859026966
2004-03-30,1094.997709958823
2004-03-31,1109.9753257563198
2004-04-01,1108.2679469928216
2004-04-02,1107.860507011483
2004-04-05,1105.4476621651743
2004-04-06,1104.992529551153
2004-04-07,1113.7662151733548
2004-04-08,1110.7401439425519
2004-04-09,1102.7060791732279
2004-04-12,1109.6547829762974
2004-04-13,1105.3910881210566
2004-04-14,1087.7156109327389
2004-04-15,1070.2549269775798
2004-04-16,1081.218931637159
2004-04-19,1072.966483973194
2004-04-20,1086.5432955047804
2004-04-21,1074.863420312369
2004-04-22,1077.7761738071958
2004-04-23,1090.4162991172095
2004-04-26,1094.4200935018216
2004-04-27,1082.5535495884724
2004-04-28,1080.547596620153
2004-04-29,1076.3579469035037
2004-04-30,1057.8260636475168
2004-05-03,1057.0185587770807
2004-05-04,1063.4760667440376
2004-05-05,1072.9535730837931
2004-05-06,1054.590653704469
2004-05-07,1025.131209042757
2004-05-10,974.7313011734138
2004-05-11,978.6261226886958
2004-05-12,1000.238552066981
2004-05-13,973.1392877195783
2004-05-14,971.9571443422033
2004-05-17,950.6408193823555
2004-05-18,958.4626915187988
2004-05-19,990.6347651820172
2004-05-20,982.541332266695
2004-05-21,1005.3513083535869
2004-05-24,1006.6632387350177
2004-05-25,1000.7086049895645
2004-05-26,1017.8673372417234
2004-05-27,1025.9548164045084
2004-05-28,1034.9738892000235
2004-05-31,1036.3858896273991
2004-06-01,1042.2695590031103
2004-06-02,1038.443084921779
2004-06-03,1017.6056141755781
2004-06-04,1023.3971465612892
2004-06-07,1055.7474147958378
2004-06-08,1060.3904379616258
2004-06-09,1060.1839009960527
2004-06-10,1066.013460139721
2004-06-11,1056.1377571244432
2004-06-14,1045.880347658476
2004-06-15,1049.681241341016
2004-06-16,1064.5876495541538
2004-06-17,1065.9615950761877
2004-06-18,1058.271079660638
2004-06-21,1075.1133826743917
2004-06-22,1072.4189542943136
2004-06-23,1076.6978469457924
2004-06-24,1098.7975438960025
2004-06-25,1093.9133150177804
2004-06-28,1099.198297917583
2004-06-29,1094.1529714762346
2004-06-30,1088.8786023082755
2004-07-01,1098.9804248805838
2004-07-02,1087.502062024938
2004-07-05,1071.5346918261182
2004-07-06,1069.3231054509943
2004-07-07,1068.9045706682612
2004-07-08,1062.529305802337
2004-07-09,1075.4770584032512
2004-07-12,1086.1868219664184
2004-07-13,1082.1143208858578
2004-07-14,1067.135869478685
2004-07-15,1065.6491306324558
2004-07-16,1075.9613784090125
2004-07-19,1080.7696574701674
2004-07-20,1074.1601600713232
2004-07-21,1069.9438067174872
2004-07-22,1064.368874941474
2004-07-23,1052.638382660824
2004-07-26,1052.316695783903
2004-07-27,1039.9183505403894
2004-07-28,1041.471576024475
2004-07-29,1038.6700751165054
2004-07-30,1055.0290361540262
2004-08-02,1058.429382070904
2004-08-03,1055.1073802092303
2004-08-04,1041.600078483128
2004-08-05,1043.0841144365959
2004-08-06,1048.4936951493742
2004-08-09,1040.7836484790976
2004-08-10,1035.5093245066148
2004-08-11,1039.9553748700773
2004-08-12,1039.0779564155036
2004-08-13,1027.5506367981175
2004-08-16,1022.0557683999381
2004-08-17,1029.9963930218512
2004-08-18,1034.6158284281012
2004-08-19,1044.4783532504575
2004-08-20,1043.8792332866865
2004-08-23,1045.4715635904997
2004-08-24,1046.8671789294342
2004-08-25,1053.1183857608335
2004-08-26,1058.0152196829588
2004-08-27,1063.6901858006847
2004-08-30,1059.437144453349
2004-08-31,1057.4725846505805
2004-09-01,1065.2491789409607
2004-09-02,1067.2560013154862
2004-09-03,1049.990584818928
2004-09-06,1066.2979557227395
2004-09-07,1072.8498050708772
2004-09-08,1073.782232893482
2004-09-09,1061.7753614335593
2004-09-10,1061.0323600716652
2004-09-13,1064.7509852743626
2004-09-14,1071.3654135298495
2004-09-15,1058.388261887251
2004-09-16,1060.470584134632
2004-09-17,1054.4290329554162
2004-09-20,1055.5857157597861
2004-09-21,1055.6824499985426
2004-09-22,1049.876631849953
2004-09-23,1051.4544685061253
2004-09-24,1040.628182011423
2004-09-27,1036.428081195066
2004-09-28,1030.658065309001
2004-09-29,1034.9963725849839
2004-09-30,1048.0667581610726
2004-10-01,1055.61541642039
2004-10-04,1066.0651696465952
2004-10-05,1069.328980090165
2004-10-06,1072.096039173284
2004-10-07,1067.44040232948
2004-10-08,1079.9586108021513
2004-10-11,1084.296553854971
2004-10-12,1069.4627008374714
2004-10-13,1067.0600058783707
2004-10-14,1058.4034684879266
2004-10-15,1058.7684419106556
2004-10-18,1056.0180854752039
2004-10-19,1071.6879667122582
2004-10-20,1062.9133604142373
2004-10-21,1064.4351129982635
2004-10-22,1065.871597473258
2004-10-25,1059.9764554267172
2004-10-26,1059.0782823513287
2004-10-27,1062.6653868812757
2004-10-28,1075.2963673447332
2004-10-29,1071.414903141713
2004-11-01,1069.4616934547157
2004-11-02,1083.4626553640655
2004-11-03,1085.8548683366996
2004-11-04,1088.5553351378485
2004-11-05,1099.0358050127625
2004-11-08,1094.100193010382
2004-11-09,1092.4344418236988
2004-11-10,1084.0137275303753
2004-11-11,1075.5318243477702
2004-11-12,1095.225990817568
2004-11-15,1109.7498550362156
2004-11-16,1105.169141093207
2004-11-17,1110.3550705851892
2004-11-18,1104.8708915847783
2004-11-19,1117.8503509216725
2004-11-22,1098.8663529445682
2004-11-23,1097.3890027434975
2004-11-24,1107.4185664930953
2004-11-25,1115.862991714303
2004-11-26,1110.096080401147
2004-11-29,1120.8495187895462
2004-11-30,1113.4533505841039
2004-12-01,1105.3209292743734
2004-12-02,1117.6416052765499
2004-12-03,1127.5784058889778
2004-12-06,1118.8168031105408
2004-12-07,1109.0221103098586
2004-12-08,1096.2777935876575
2004-12-09,1084.2353209072053
2004-12-10,1078.1534709819746
2004-12-13,1090.5199505425683
