Date,EUROPE ex UK MINIMUM VOLATILITY (GBP)
2001-10-11,940.894609846681
2001-10-12,942.2150744509644
2001-10-15,931.4038133911168
2001-10-16,937.2665615858403
2001-10-17,943.6384655837862
2001-10-18,932.4961077505938
2001-10-19,917.760720107523
2001-10-22,921.7969561795101
2001-10-23,929.8898031271017
2001-10-24,935.0365817689254
2001-10-25,926.1108776144758
2001-10-26,933.326362084303
2001-10-29,931.4581883912068
2001-10-30,919.4555640590538
2001-10-31,921.3368342452744
2001-11-01,929.4382119932661
2001-11-02,924.0867046528165
2001-11-05,930.6942059202654
2001-11-06,929.4722993063748
2001-11-07,937.7533328198147
2001-11-08,941.6341151610916
2001-11-09,934.381678811965
2001-11-12,922.10685702941
2001-11-13,925.4004783778547
2001-11-14,929.003090532182
2001-11-15,925.4205638077677
2001-11-16,933.3182506568405
2001-11-19,939.457528189145
2001-11-20,937.7936684251
2001-11-21,931.5778927248641
2001-11-22,940.2752596457593
2001-11-23,936.1153987143922
2001-11-26,934.0405067118189
2001-11-27,930.6360294580908
2001-11-28,928.8336734204271
2001-11-29,933.7661512031423
2001-11-30,950.0296549735174
2001-12-03,942.8358859599833
2001-12-04,950.3872915948115
2001-12-05,960.6871269251958
2001-12-06,964.4439793209922
2001-12-07,957.1843816565754
2001-12-10,944.0627048019982
2001-12-11,943.477066097371
2001-12-12,945.2847408855722
2001-12-13,938.5989085273043
2001-12-14,934.9810998502708
2001-12-17,951.2992856137619
2001-12-18,949.3725368157072
2001-12-19,941.4596611238304
2001-12-20,941.5607757827905
2001-12-21,942.658635473551
2001-12-24,932.5428441310754
2001-12-25,932.5428441310754
2001-12-26,933.0152400571869
2001-12-27,956.7361301415599
2001-12-28,959.7423421803182
2001-12-31,969.0705036877278
2002-01-01,969.0705036877278
2002-01-02,976.7194919317811
2002-01-03,981.0177630725557
2002-01-04,973.3120740445356
2002-01-07,963.575270450243
2002-01-08,955.3564029737831
2002-01-09,955.1293424411087
2002-01-10,955.0006716140537
2002-01-11,957.4170107440619
2002-01-14,947.7415505819865
2002-01-15,951.7287883278404
2002-01-16,936.7195177635436
2002-01-17,946.1885798753589
2002-01-18,949.0539255328279
2002-01-21,945.9523114613714
2002-01-22,948.3736459878869
2002-01-23,955.5881614130577
2002-01-24,955.3927754291484
2002-01-25,938.0610325084087
2002-01-28,939.0339451792893
2002-01-29,933.52791156258
2002-01-30,926.1436499417223
2002-01-31,935.5589369871902
2002-02-01,938.6752062340894
2002-02-04,937.927991162941
2002-02-05,931.151685071682
2002-02-06,926.3771581497633
2002-02-07,928.3338688343198
2002-02-08,931.465428640977
2002-02-11,940.9892626290983
2002-02-12,939.7688575901877
2002-02-13,941.5768684966259
2002-02-14,946.2555135062784
2002-02-15,946.1531607536486
2002-02-18,938.9170958435278
2002-02-19,930.4739367338861
2002-02-20,925.681713462039
2002-02-21,928.9508139822241
2002-02-22,930.676217563271
2002-02-25,934.0002881181017
2002-02-26,935.3816747193188
2002-02-27,942.5581455883887
2002-02-28,946.5641892803088
2002-03-01,949.726952297213
2002-03-04,965.9946774425082
2002-03-05,963.1503630871526
2002-03-06,968.2582851525747
2002-03-07,976.9974445840659
2002-03-08,977.0222311677044
2002-03-11,975.919976310915
2002-03-12,969.730018919976
2002-03-13,972.0648913597427
2002-03-14,982.6872202879862
2002-03-15,989.0746456634131
2002-03-18,990.61540793425
2002-03-19,995.0099958772295
2002-03-20,992.2116641938063
2002-03-21,988.1457822224849
2002-03-22,988.1058263545204
2002-03-25,982.5370641657776
2002-03-26,983.2176494503873
2002-03-27,978.0293602992115
2002-03-28,984.8390925880924
2002-03-29,984.8390925880924
2002-04-01,993.3586221359371
2002-04-02,993.9207596452796
2002-04-03,994.374245898759
2002-04-04,990.4143195093033
2002-04-05,987.5946497028513
2002-04-08,974.6998225575189
2002-04-09,979.170886776745
2002-04-10,986.6719480078168
2002-04-11,982.8452436402123
2002-04-12,982.2738021774901
2002-04-15,986.7792958441618
2002-04-16,998.1820754393066
2002-04-17,1004.9839843239998
2002-04-18,1006.7585103322975
2002-04-19,1007.423792375203
2002-04-22,1003.396524223051
2002-04-23,1003.3557518098689
2002-04-24,1004.7396084140133
2002-04-25,1001.7942509038936
2002-04-26,1003.5802459673346
2002-04-29,1003.0334364194624
2002-04-30,1010.5220094374731
2002-05-01,1016.7116825831877
2002-05-02,1010.9128019969353
2002-05-03,1019.4121596711096
2002-05-06,1020.7115266827067
2002-05-07,1009.7879581866969
2002-05-08,1020.262914146686
2002-05-09,1018.0195046330352
2002-05-10,1017.9980846751995
2002-05-13,1022.3486196076879
2002-05-14,1019.3340479438119
2002-05-15,1025.9222671169007
2002-05-16,1025.5095410203787
2002-05-17,1036.6196380148558
2002-05-20,1035.1325687837611
2002-05-21,1031.3074445323552
2002-05-22,1033.4811940711763
2002-05-23,1029.6309141465595
2002-05-24,1029.5118488423145
2002-05-27,1028.909378173726
2002-05-28,1035.4674921026049
2002-05-29,1037.4495720043901
2002-05-30,1034.1400087890663
2002-05-31,1029.3670373595828
2002-06-03,1029.9969163367907
2002-06-04,1018.4999972715517
2002-06-05,1014.9031572124837
2002-06-06,1024.642819060485
2002-06-07,1014.8733371568262
2002-06-10,1016.2888043559309
2002-06-11,1019.4353305850274
2002-06-12,1008.294607004328
2002-06-13,999.9648667421135
2002-06-14,983.4885820012374
2002-06-17,1001.4025554509508
2002-06-18,1005.5091321937159
2002-06-19,1003.1624073199204
2002-06-20,995.4166323774388
2002-06-21,997.6715498058882
2002-06-24,988.1246337756977
2002-06-25,997.5620485925792
2002-06-26,1001.9980904901071
2002-06-27,1005.0159467330604
2002-06-28,1035.559389725987
2002-07-01,1033.4311445680135
2002-07-02,1016.3878262436522
2002-07-03,996.4169625857954
2002-07-04,1008.1876095821292
2002-07-05,1026.2830165196297
2002-07-08,1039.9687633439803
2002-07-09,1037.2879275415978
2002-07-10,1008.1839562128993
2002-07-11,982.8299951665413
2002-07-12,981.3570142192092
2002-07-15,966.9489869423351
2002-07-16,959.5774789040635
2002-07-17,972.1466899897056
2002-07-18,980.5490470119543
2002-07-19,956.0711460214445
2002-07-22,913.2267801105082
2002-07-23,882.3234193163593
2002-07-24,865.6642679809838
2002-07-25,896.6276274091281
2002-07-26,890.8367216619431
2002-07-29,920.162972951365
2002-07-30,926.8464413910144
2002-07-31,925.042259902428
2002-08-01,910.3207083442488
2002-08-02,908.6977932515783
2002-08-05,887.9999001824082
2002-08-06,892.2033180675267
2002-08-07,895.6762139453491
2002-08-08,914.5586706303318
2002-08-09,926.6334864500951
2002-08-12,921.335250971051
2002-08-13,928.1228401999705
2002-08-14,926.6943473265246
2002-08-15,936.6744889414458
2002-08-16,942.6633737613398
2002-08-19,952.2448612037318
2002-08-20,939.3710006151306
2002-08-21,953.023894233184
2002-08-22,953.945618024986
2002-08-23,948.389099442805
2002-08-26,941.4526878873021
2002-08-27,960.9380739229026
2002-08-28,943.4536927268172
2002-08-29,930.7663586969549
2002-08-30,936.1948130814553
2002-09-02,927.7165699201117
2002-09-03,914.802593605798
2002-09-04,916.0685991858431
2002-09-05,909.9780368623414
2002-09-06,923.1950493276371
2002-09-09,911.8255637323483
2002-09-10,916.3365985983936
2002-09-11,928.9853102095227
2002-09-12,910.8136510577335
2002-09-13,901.7415535622094
2002-09-16,892.037496677558
2002-09-17,884.4052716721418
2002-09-18,869.2490320529329
2002-09-19,862.1396507560281
2002-09-20,860.7398022475725
2002-09-23,840.4432081750634
2002-09-24,822.6187068513226
2002-09-25,831.6029141817869
2002-09-26,855.685767089615
2002-09-27,853.8151572570291
2002-09-30,839.2607081387495
2002-10-01,840.3637796588616
2002-10-02,857.8811747907725
2002-10-03,851.5396610509335
2002-10-04,837.3004260889438
2002-10-07,827.2993258438734
2002-10-08,817.8069092361732
2002-10-09,815.7853062792827
2002-10-10,821.251002703521
2002-10-11,850.4863818777027
2002-10-14,848.8835110309024
2002-10-15,876.0046794385288
2002-10-16,869.3220333068602
2002-10-17,872.2174378517404
2002-10-18,870.6189807235913
2002-10-21,875.0730910233082
2002-10-22,871.3051887037437
2002-10-23,850.7841383285588
2002-10-24,859.72587281075
2002-10-25,859.9492791967951
2002-10-28,870.6161769411823
2002-10-29,848.4910349501052
2002-10-30,861.1155499416742
2002-10-31,880.6609121879627
2002-11-01,880.5780239327165
2002-11-04,897.5146124298152
2002-11-05,903.8538777900558
2002-11-06,898.2804634897684
2002-11-07,895.2724889546116
2002-11-08,894.0205739438953
2002-11-11,891.1439516936634
2002-11-12,896.0080862224256
2002-11-13,890.2908526610116
2002-11-14,896.8079728859008
2002-11-15,902.800831328843
2002-11-18,907.723831328519
2002-11-19,907.9197157153621
2002-11-20,897.2811017928556
2002-11-21,911.3217879620554
2002-11-22,909.5890700142749
2002-11-25,900.9497364246042
2002-11-26,892.5599757863321
2002-11-27,905.6008017894452
2002-11-28,910.099953223458
2002-11-29,909.4233616653892
2002-12-02,909.3549879985438
2002-12-03,900.1299753852088
2002-12-04,904.3294243885443
2002-12-05,898.3591446710496
2002-12-06,900.56013532933
2002-12-09,890.3745786236747
2002-12-10,899.9212939579186
2002-12-11,905.8514758648714
2002-12-12,904.0837944188212
2002-12-13,901.9738954394311
2002-12-16,911.1461238745226
2002-12-17,918.9164766787837
2002-12-18,909.0172554334964
2002-12-19,906.1488540534978
2002-12-20,911.7631400345507
2002-12-23,913.3080882068423
2002-12-24,918.0641107674415
2002-12-25,918.0641107674415
2002-12-26,920.1980930808684
2002-12-27,911.9832235378951
2002-12-30,920.1044754841047
2002-12-31,927.4096256349501
2003-01-01,927.4096256349501
2003-01-02,935.7427347744888
2003-01-03,943.6799227247984
2003-01-06,951.6345308044893
2003-01-07,942.7135183689577
2003-01-08,929.8626572273059
2003-01-09,941.648518483654
2003-01-10,944.1926019751219
2003-01-13,948.2089325637551
2003-01-14,954.5132679631236
2003-01-15,947.7292928613565
2003-01-16,947.3531461612242
2003-01-17,941.425986601478
2003-01-20,939.5153600105743
2003-01-21,934.5074266731369
2003-01-22,926.0503649650196
2003-01-23,925.9624491020784
2003-01-24,923.8419434420867
2003-01-27,902.6292805776701
2003-01-28,898.4824640284445
2003-01-29,897.979845502583
2003-01-30,897.9742585249433
2003-01-31,901.3336692796247
2003-02-03,906.612840979464
2003-02-04,899.9444753152347
2003-02-05,901.6509688865467
2003-02-06,892.7266270845371
2003-02-07,882.6849221648572
2003-02-10,874.2813194367325
2003-02-11,880.1850374267118
2003-02-12,870.6929788849958
2003-02-13,873.6886407743327
2003-02-14,882.3394737243112
2003-02-17,885.0603833437928
2003-02-18,888.003975920597
2003-02-19,881.4737164886858
2003-02-20,883.3193029309001
2003-02-21,886.8612998657729
2003-02-24,877.6303426539861
2003-02-25,861.284566434258
2003-02-26,860.229755737294
2003-02-27,863.1833576559334
2003-02-28,874.1197546055823
2003-03-03,880.4711998443752
2003-03-04,873.0424990536366
2003-03-05,871.1432815806143
2003-03-06,865.2567540688738
2003-03-07,859.9996540010102
2003-03-10,848.378595672013
2003-03-11,845.5466747021059
2003-03-12,826.7822808451224
2003-03-13,841.0024857456299
2003-03-14,856.5272694880404
2003-03-17,864.1993882412436
2003-03-18,861.9726791775686
2003-03-19,870.1102752648518
2003-03-20,868.7196743826182
2003-03-21,882.6491026495902
2003-03-24,867.112788319039
2003-03-25,880.9942354401825
2003-03-26,878.742048987784
2003-03-27,875.0934165846019
2003-03-28,879.4991533954153
2003-03-31,874.4443525197665
2003-04-01,883.258958947368
2003-04-02,894.2126650644162
2003-04-03,896.4096791570112
2003-04-04,902.5337885537722
2003-04-07,915.4849907575762
2003-04-08,911.1320966263864
2003-04-09,914.9827444843327
2003-04-10,915.0340226863404
2003-04-11,916.3303946278885
2003-04-14,922.3648428517978
2003-04-15,931.5346047126451
2003-04-16,932.2434459142055
2003-04-17,939.968261921587
2003-04-18,939.968261921587
2003-04-21,935.4777896114834
2003-04-22,946.1998641830558
2003-04-23,952.768204030763
2003-04-24,951.0001416149082
2003-04-25,942.2036355722838
2003-04-28,953.4025679270187
2003-04-29,954.023282696103
2003-04-30,968.5980929441923
2003-05-01,977.0304528204567
2003-05-02,973.4236667733758
2003-05-05,986.1533468288034
2003-05-06,1003.7600079193073
2003-05-07,999.9701775820031
2003-05-08,993.8322985992008
2003-05-09,1001.5487039661441
2003-05-12,1005.6248218424818
2003-05-13,1002.1667958381151
2003-05-14,1001.9959432665856
2003-05-15,1004.4906806708253
2003-05-16,1014.9680480551539
2003-05-19,1008.9736553609843
2003-05-20,1011.7268292374582
2003-05-21,1010.6446021895053
2003-05-22,1018.5031089068257
2003-05-23,1024.5702656370797
2003-05-26,1028.6321169069802
2003-05-27,1030.5006186516257
2003-05-28,1028.191562052507
2003-05-29,1035.896360268551
2003-05-30,1034.2329563519168
2003-06-02,1041.0039626107634
2003-06-03,1035.3494364905898
2003-06-04,1042.0748946083024
2003-06-05,1051.7130260848826
2003-06-06,1047.9539503803494
2003-06-09,1051.1048979574987
2003-06-10,1042.6869012746683
2003-06-11,1058.7872308949252
2003-06-12,1060.312925109323
2003-06-13,1059.9178117570264
2003-06-16,1074.4910270824364
2003-06-17,1074.8529144334084
2003-06-18,1067.9259397637175
2003-06-19,1060.4113200220804
2003-06-20,1062.8780247690859
2003-06-23,1038.7380344478438
2003-06-24,1032.8657346825555
2003-06-25,1039.521575376641
2003-06-26,1028.1640175787911
2003-06-27,1027.6007606205467
2003-06-30,1029.2296863191589
2003-07-01,1028.122285517623
2003-07-02,1031.282742721197
2003-07-03,1029.8545635572539
2003-07-04,1023.9511743153337
2003-07-07,1026.2404722616902
2003-07-08,1020.7631465577668
2003-07-09,1017.0531061137356
2003-07-10,1016.8296463227206
2003-07-11,1020.9336032623872
2003-07-14,1029.0052473519734
2003-07-15,1020.7351846996644
2003-07-16,1015.6569915727281
2003-07-17,1011.9656328322263
2003-07-18,1014.8932156171378
2003-07-21,1018.0767517280384
2003-07-22,1022.671855377408
2003-07-23,1033.9600415971477
2003-07-24,1046.4865653315303
2003-07-25,1047.1132200884483
2003-07-28,1046.6184389362388
2003-07-29,1042.9236501852351
2003-07-30,1034.9285286716238
2003-07-31,1027.6885288896278
2003-08-01,1023.1572172021711
2003-08-04,1026.1737049195901
2003-08-05,1030.783474902498
2003-08-06,1026.026844403197
2003-08-07,1032.7456409151923
2003-08-08,1033.3179504398217
2003-08-11,1036.737885292712
2003-08-12,1038.6918178132705
2003-08-13,1039.2922211792709
2003-08-14,1045.1197426047038
2003-08-15,1047.0731961806523
2003-08-18,1043.1918194911811
2003-08-19,1037.7734634692156
2003-08-20,1041.5704064594242
2003-08-21,1032.904224721402
2003-08-22,1024.5933884749688
2003-08-25,1023.3174436603505
2003-08-26,1017.498712653598
2003-08-27,1024.0423475184089
2003-08-28,1028.904162655144
2003-08-29,1031.7854921962814
2003-09-01,1041.88752942658
2003-09-02,1031.2714104888416
2003-09-03,1036.8506122866004
2003-09-04,1042.8919330954739
2003-09-05,1052.5132981804384
2003-09-08,1061.267184099117
2003-09-09,1063.1324589682154
2003-09-10,1059.7644861173774
2003-09-11,1062.7561137444848
2003-09-12,1069.4350852624978
2003-09-15,1071.243717814156
2003-09-16,1067.1203025978664
2003-09-17,1075.1703579660868
2003-09-18,1078.1410468673191
2003-09-19,1082.1834945210103
2003-09-22,1078.9979379247336
2003-09-23,1078.6447508925899
2003-09-24,1077.3204490507335
2003-09-25,1078.7901567068325
2003-09-26,1069.3802116726213
2003-09-29,1072.3731928845575
2003-09-30,1072.3776090682416
2003-10-01,1088.3141682595385
2003-10-02,1085.011163076028
2003-10-03,1093.269510334918
2003-10-06,1094.0791240767276
2003-10-07,1099.9344466964308
2003-10-08,1106.1300840475149
2003-10-09,1108.5996381583943
2003-10-10,1112.9275429833147
2003-10-13,1111.8361044410442
2003-10-14,1114.1503274386587
2003-10-15,1114.8998765545725
2003-10-16,1118.585421458773
2003-10-17,1110.9445422521824
2003-10-20,1113.2781069981475
2003-10-21,1115.9908455500574
2003-10-22,1113.997464753426
2003-10-23,1109.1860229582471
2003-10-24,1113.3534940662898
2003-10-27,1114.5269705479893
2003-10-28,1111.5049265727455
2003-10-29,1113.5493191275436
2003-10-30,1119.4910637005949
2003-10-31,1111.7762844893589
2003-11-03,1110.8573925549936
2003-11-04,1113.6135087153318
2003-11-05,1108.4595056428825
2003-11-06,1106.6641401315821
2003-11-07,1119.0957293251147
2003-11-10,1117.787588242705
2003-11-11,1116.3551737268392
2003-11-12,1128.1473984015195
2003-11-13,1137.884364995252
2003-11-14,1151.9103095428313
2003-11-17,1140.3781564129197
2003-11-18,1150.0550259225363
2003-11-19,1147.6672494585475
2003-11-20,1145.5149394790453
2003-11-21,1150.434842017163
2003-11-24,1145.686064459348
2003-11-25,1150.2116466654713
2003-11-26,1159.8416537497965
2003-11-27,1160.062982391296
2003-11-28,1167.0221606733364
2003-12-01,1176.5842613142424
2003-12-02,1189.4783640153742
2003-12-03,1193.570896764929
2003-12-04,1187.0526167970215
2003-12-05,1191.9236232853593
2003-12-08,1196.3485170871338
2003-12-09,1202.0628579710183
2003-12-10,1201.662068858546
2003-12-11,1197.099698058491
2003-12-12,1209.9456299359454
2003-12-15,1214.6043091926244
2003-12-16,1214.8348320069479
2003-12-17,1220.5020269899187
2003-12-18,1226.0892002134558
2003-12-19,1227.0935875486944
2003-12-22,1232.4645363759491
2003-12-23,1238.9189210479606
2003-12-24,1242.4827096743436
2003-12-25,1242.4827096743436
2003-12-26,1241.6890463119075
2003-12-29,1251.6204749789265
2003-12-30,1257.0580802353434
2003-12-31,1266.9115573308507
2004-01-01,1266.9115573308507
2004-01-02,1280.9124846023774
2004-01-05,1297.5602382085117
2004-01-06,1304.189319692162
2004-01-07,1293.6099554868113
2004-01-08,1298.8586541379343
2004-01-09,1304.9730112552616
2004-01-12,1301.4631573712097
2004-01-13,1302.8520451243007
2004-01-14,1302.1214522333166
2004-01-15,1293.2675036060816
2004-01-16,1277.7051783990553
2004-01-19,1280.2212305441178
2004-01-20,1295.8409868427457
2004-01-21,1309.576116473469
2004-01-22,1325.102674291581
2004-01-23,1322.9214397678948
2004-01-26,1305.8698379340788
2004-01-27,1315.0874857575716
2004-01-28,1313.405597817225
2004-01-29,1287.4364025908278
2004-01-30,1287.254121114478
2004-02-02,1295.7955169058432
2004-02-03,1305.8596727602417
2004-02-04,1302.8291748564777
2004-02-05,1315.1865482499359
2004-02-06,1330.0656602651163
2004-02-09,1336.4557607833601
2004-02-10,1341.8938315125706
2004-02-11,1341.2367253966158
2004-02-12,1357.3410352995927
2004-02-13,1350.9782912894568
2004-02-16,1354.6692864996178
2004-02-17,1364.068706560374
2004-02-18,1366.9965398013123
2004-02-19,1359.0011086113889
2004-02-20,1342.8749448250749
2004-02-23,1345.1797105910957
2004-02-24,1347.6297495141273
2004-02-25,1334.6272455890967
2004-02-26,1326.2364768015484
2004-02-27,1333.8311307193567
2004-03-01,1347.6109228328974
2004-03-02,1337.192345995665
2004-03-03,1317.2803706385102
2004-03-04,1327.4092643993572
2004-03-05,1353.3050670911211
2004-03-08,1353.0203677534048
2004-03-09,1351.8740972579844
2004-03-10,1331.582739728245
2004-03-11,1312.2924057056036
2004-03-12,1305.6097712227895
2004-03-15,1290.8243327519963
2004-03-16,1304.8603120048945
2004-03-17,1300.6981056966592
2004-03-18,1311.326123459773
2004-03-19,1312.3354813807107
2004-03-22,1298.7596584077385
2004-03-23,1293.0730600034117
2004-03-24,1285.5371109214184
2004-03-25,1292.8300390750194
2004-03-26,1284.9706320635516
2004-03-29,1298.657739046737
2004-03-30,1301.0406059338356
2004-03-31,1316.725355305211
2004-04-01,1335.251219294488
2004-04-02,1327.587257273429
2004-04-05,1319.5746209554518
2004-04-06,1319.8656839067671
2004-04-07,1337.434749215417
2004-04-08,1333.9966997014426
2004-04-09,1333.9966997014426
2004-04-12,1330.0757758759096
2004-04-13,1322.8881521647468
2004-04-14,1315.4858905753044
2004-04-15,1317.0656115488443
2004-04-16,1337.6790885972941
2004-04-19,1336.0300979484064
2004-04-20,1328.5436093959156
2004-04-21,1318.1551126127513
2004-04-22,1323.8172138703483
2004-04-23,1324.2424976362797
2004-04-26,1328.1565552363265
2004-04-27,1333.3995270369485
2004-04-28,1314.7126507368714
2004-04-29,1319.327266842577
2004-04-30,1318.3396307475675
2004-05-03,1322.6091550549631
2004-05-04,1340.9675434251205
2004-05-05,1354.5592565110128
2004-05-06,1337.1430965405768
2004-05-07,1314.8912665980263
2004-05-10,1279.1895706712373
2004-05-11,1285.535324476192
2004-05-12,1288.8393531771915
2004-05-13,1294.6677673102038
2004-05-14,1293.5869778290503
2004-05-17,1298.4016757266866
2004-05-18,1296.6815977436422
2004-05-19,1315.8213418632643
2004-05-20,1299.4500726661881
2004-05-21,1307.736067431846
2004-05-24,1309.5969264434493
2004-05-25,1320.5688519542286
2004-05-26,1326.5521843876966
2004-05-27,1354.266025915286
2004-05-28,1343.8425215883788
2004-05-31,1346.716665275665
2004-06-01,1341.3099667712156
2004-06-02,1355.1873808555408
2004-06-03,1356.2819074777733
2004-06-04,1364.5098940666894
2004-06-07,1381.2325473432336
2004-06-08,1375.9255404576568
2004-06-09,1353.7889635820914
2004-06-10,1356.550102304246
2004-06-11,1346.835491903384
2004-06-14,1344.876196787377
2004-06-15,1352.4345399131112
2004-06-16,1351.1452483445964
2004-06-17,1356.335362829421
2004-06-18,1372.2045659285907
2004-06-21,1369.2639871949602
2004-06-22,1364.8299443060544
2004-06-23,1368.0786215134156
2004-06-24,1380.4056118451224
2004-06-25,1375.2624178514611
2004-06-28,1385.531799315941
2004-06-29,1376.6510875118217
2004-06-30,1379.4620046133348
2004-07-01,1378.9415436391812
2004-07-02,1394.8338608309095
2004-07-05,1391.7007731657006
2004-07-06,1388.8843385895473
2004-07-07,1399.334592619552
2004-07-08,1408.3802984395256
2004-07-09,1405.120496801069
2004-07-12,1403.7235325849535
2004-07-13,1393.737126600322
2004-07-14,1397.562209108729
2004-07-15,1388.4631571788113
2004-07-16,1401.0833411353633
2004-07-19,1393.3287882377554
2004-07-20,1391.865106380909
2004-07-21,1377.846515588316
2004-07-22,1368.6368810281767
2004-07-23,1352.4626524443609
2004-07-26,1349.9165477374554
2004-07-27,1348.488457820857
2004-07-28,1345.8052181917685
2004-07-29,1359.2311915434457
2004-07-30,1359.0794736826904
2004-08-02,1358.1268380616334
2004-08-03,1370.5751440346764
2004-08-04,1364.1805394795724
2004-08-05,1366.128568645372
2004-08-06,1372.1953396325503
2004-08-09,1361.683225404871
2004-08-10,1373.7903458557867
2004-08-11,1355.8753705425493
2004-08-12,1360.526651419227
2004-08-13,1371.0584640364632
2004-08-16,1377.249334778607
2004-08-17,1378.34208486092
2004-08-18,1374.5308436385908
2004-08-19,1384.930668063046
2004-08-20,1378.9877659299952
2004-08-23,1375.0939848796022
2004-08-24,1364.065059166338
2004-08-25,1364.303869514425
2004-08-26,1372.0278415035348
2004-08-27,1372.5566583726493
2004-08-30,1372.827848703993
2004-08-31,1381.9974829797338
2004-09-01,1393.0124243800894
2004-09-02,1397.4532603066336
2004-09-03,1394.1930895604564
2004-09-06,1398.7677815224843
2004-09-07,1398.008903489333
2004-09-08,1403.9284212893892
2004-09-09,1406.5608097168003
2004-09-10,1424.9547516246605
2004-09-13,1424.4756378623263
2004-09-14,1428.6543927098626
2004-09-15,1412.153519107943
2004-09-16,1409.4672648097544
2004-09-17,1416.9554603084662
2004-09-20,1414.5081887503845
2004-09-21,1434.1518957640287
2004-09-22,1427.257968238305
2004-09-23,1427.694618152907
2004-09-24,1426.0357611565573
2004-09-27,1426.1383629354184
2004-09-28,1433.7344488074082
2004-09-29,1442.6042581018808
2004-09-30,1448.157368226197
2004-10-01,1462.1203084975648
2004-10-04,1455.172145006389
2004-10-05,1462.7161740032313
2004-10-06,1459.9475713603283
2004-10-07,1456.9192015043664
2004-10-08,1470.1691928151565
2004-10-11,1465.8304935001024
2004-10-12,1450.6541443176159
2004-10-13,1446.0143213885046
2004-10-14,1459.2477097183291
2004-10-15,1470.477223374216
2004-10-18,1472.2510250305627
2004-10-19,1478.6507910279342
2004-10-20,1482.4844086861485
2004-10-21,1488.4018528571744
2004-10-22,1493.785484667107
2004-10-25,1493.379532416209
2004-10-26,1493.9497501661847
2004-10-27,1506.6492849602034
2004-10-28,1507.332637807787
2004-10-29,1499.9185437066697
2004-11-01,1515.0854222157857
2004-11-02,1517.2067686532062
2004-11-03,1533.1578682468962
2004-11-04,1545.7957392814392
2004-11-05,1554.9819056221043
2004-11-08,1557.2619098484124
2004-11-09,1550.7872544071274
2004-11-10,1558.0120804521644
2004-11-11,1566.1140580763256
2004-11-12,1570.8615764284432
2004-11-15,1571.38080033621
2004-11-16,1570.3575461229962
2004-11-17,1589.51642875398
2004-11-18,1585.175519655255
2004-11-19,1588.6888665413328
