Date,WORLD ex EUROPE MINIMUM VOLATILITY (EUR)
2002-04-09,952.6644263582499
2002-04-10,964.6960138913768
2002-04-11,951.1710987041149
2002-04-12,952.8707298717034
2002-04-15,950.2665047699053
2002-04-16,960.1436895729628
2002-04-17,961.0244898249945
2002-04-18,963.5483305806944
2002-04-19,965.7403447339127
2002-04-22,961.2814511049065
2002-04-23,959.0089893601959
2002-04-24,955.9688932102688
2002-04-25,957.0116930908368
2002-04-26,951.2321384568226
2002-04-29,943.243289726753
2002-04-30,946.9386238831639
2002-05-01,957.2579074295401
2002-05-02,958.3885140830992
2002-05-03,955.898462816175
2002-05-06,946.3314273114486
2002-05-07,940.1455312926093
2002-05-08,954.3169178150335
2002-05-09,949.218162737168
2002-05-10,943.700468866942
2002-05-13,949.8362251528348
2002-05-14,955.2874698010372
2002-05-15,955.4487011172738
2002-05-16,959.3209406975883
2002-05-17,967.3547760254371
2002-05-20,963.1530966031046
2002-05-21,962.7669312020734
2002-05-22,970.5484199443479
2002-05-23,976.1540952794282
2002-05-24,970.838637804285
2002-05-27,969.2830255637168
2002-05-28,969.4507404776467
2002-05-29,966.6966897967292
2002-05-30,964.8439838205077
2002-05-31,965.0383070748215
2002-06-03,955.9140867230449
2002-06-04,952.2681023115417
2002-06-05,954.3147634221174
2002-06-06,943.2151492305934
2002-06-07,942.9519868329738
2002-06-10,944.1134819606692
2002-06-11,936.5229976766453
2002-06-12,935.027690907731
2002-06-13,927.7952495022225
2002-06-14,923.7973128836259
2002-06-17,933.8764005805363
2002-06-18,939.0378985712337
2002-06-19,931.3438017460176
2002-06-20,932.1949009539629
2002-06-21,922.8976225998548
2002-06-24,922.3752992002019
2002-06-25,913.0258144020679
2002-06-26,911.2594698323813
2002-06-27,919.3885638262306
2002-06-28,922.7238329042195
2002-07-01,911.8065700843968
2002-07-02,900.838599373089
2002-07-03,900.167062255709
2002-07-04,898.2352992174765
2002-07-05,914.499442710807
2002-07-08,913.7682403637964
2002-07-09,901.9877162804084
2002-07-10,880.8606836632775
2002-07-11,877.345480740327
2002-07-12,873.399895259054
2002-07-15,867.5878790750635
2002-07-16,854.5028233649124
2002-07-17,855.1549339858318
2002-07-18,837.3719599170174
2002-07-19,811.1297110049488
2002-07-22,794.2990509596901
2002-07-23,780.0906452767473
2002-07-24,807.234482296228
2002-07-25,817.0100343271214
2002-07-26,816.6598166570693
2002-07-29,841.0685245550485
2002-07-30,847.9658618515407
2002-07-31,859.7727936231299
2002-08-01,844.9526083856347
2002-08-02,837.5449481611396
2002-08-05,820.0439380682728
2002-08-06,826.5276150007174
2002-08-07,843.1669609247792
2002-08-08,858.5488305525486
2002-08-09,864.5799388043002
2002-08-12,862.9791527388275
2002-08-13,852.0605638058151
2002-08-14,873.5252559848872
2002-08-15,878.109222611051
2002-08-16,876.9904865960899
2002-08-19,880.718089215549
2002-08-20,872.4524536069556
2002-08-21,879.6239640862227
2002-08-22,888.9041895011115
2002-08-23,877.2190893394996
2002-08-26,887.9922994214593
2002-08-27,882.5512658923391
2002-08-28,872.9251813980254
2002-08-29,869.4512370934058
2002-08-30,871.0060503913031
2002-09-02,870.6556974684797
2002-09-03,847.651273949706
2002-09-04,852.014904223126
2002-09-05,850.16988793497
2002-09-06,853.964442974269
2002-09-09,860.0421444455346
2002-09-10,858.9814876726163
2002-09-11,859.9681204371515
2002-09-12,849.6786113130962
2002-09-13,851.260990776334
2002-09-16,852.6260196562839
2002-09-17,840.652237249195
2002-09-18,840.627080553121
2002-09-19,824.98772182946
2002-09-20,825.1007651723877
2002-09-23,817.3817283736216
2002-09-24,807.8026906589631
2002-09-25,816.681428258065
2002-09-26,828.1821259967695
2002-09-27,813.3356193560198
2002-09-30,807.1724722264634
2002-10-01,822.8071842521744
2002-10-02,810.9295834317691
2002-10-03,808.961893966229
2002-10-04,797.0631957949095
2002-10-07,783.352265331768
2002-10-08,788.4420987129333
2002-10-09,771.6806040974664
2002-10-10,785.8345531486285
2002-10-11,803.2328508516059
2002-10-14,807.1794810957789
2002-10-15,826.1112369593818
2002-10-16,817.0033908573969
2002-10-17,824.4539912799796
2002-10-18,828.2334851543105
2002-10-21,838.2761121775271
2002-10-22,828.3482146349237
2002-10-23,830.0843390736638
2002-10-24,822.962312261297
2002-10-25,832.3524408256438
2002-10-28,828.6965174414639
2002-10-29,823.9605621860453
2002-10-30,830.4073432318183
2002-10-31,823.3293305843449
2002-11-01,830.9848339601987
2002-11-04,834.7214438139026
2002-11-05,841.6525249682096
2002-11-06,847.2732774070125
2002-11-07,838.8677030122949
2002-11-08,830.1266049389527
2002-11-11,818.2244598497279
2002-11-12,817.9705366710897
2002-11-13,815.4944729123081
2002-11-14,825.9773256359822
2002-11-15,834.3784563917151
2002-11-18,826.8050769960348
2002-11-19,825.4500587998876
2002-11-20,831.5196784391636
2002-11-21,836.3348560357853
2002-11-22,837.2454756416666
2002-11-25,836.8987771282506
2002-11-26,825.7972788138458
2002-11-27,838.5756669741559
2002-11-28,841.1909484252924
2002-11-29,839.9196934019155
2002-12-02,834.1099892370427
2002-12-03,833.9280459513335
2002-12-04,833.9387575161422
2002-12-05,828.2742648632556
2002-12-06,833.7690712918281
2002-12-09,827.1421013087527
2002-12-10,830.9770655658027
2002-12-11,830.9831345637443
2002-12-12,829.6632291510439
2002-12-13,828.776119250885
2002-12-16,838.0189936992721
2002-12-17,833.0141462615628
2002-12-18,828.0957954572358
2002-12-19,824.7892674087377
2002-12-20,831.7606092652392
2002-12-23,835.472365670661
2002-12-24,834.9224729586426
2002-12-25,834.6941651859335
2002-12-26,836.6561139249311
2002-12-27,830.5224900093735
2002-12-30,836.2700371782486
2002-12-31,836.6661272928584
2003-01-01,836.6661272928584
2003-01-02,850.9248026089208
2003-01-03,852.3467969358782
2003-01-06,869.3610039249937
2003-01-07,856.143381733498
2003-01-08,848.0284306245031
2003-01-09,855.3238251152324
2003-01-10,853.3321935219201
2003-01-13,851.6955564532891
2003-01-14,854.5734413948668
2003-01-15,848.9238288404176
2003-01-16,848.6376147292242
2003-01-17,842.8621578211074
2003-01-20,841.9767679791494
2003-01-21,835.7657798902937
2003-01-22,830.6577930881429
2003-01-23,836.6748808570226
2003-01-24,822.755981941364
2003-01-27,809.8607520442124
2003-01-28,816.2474383315202
2003-01-29,817.0008796996017
2003-01-30,807.0054140755001
2003-01-31,813.9453371904924
2003-02-03,816.6460143706415
2003-02-04,815.0590832354025
2003-02-05,811.2631816969639
2003-02-06,808.8445365944485
2003-02-07,803.2960328110195
2003-02-10,805.3592306562409
2003-02-11,798.9485983593519
2003-02-12,792.3510626481003
2003-02-13,793.1073782256464
2003-02-14,801.4004273914925
2003-02-17,801.8345585228205
2003-02-18,811.5207844235185
2003-02-19,809.4110668211501
2003-02-20,803.4006337782491
2003-02-21,807.31656225202
2003-02-24,800.1192055442605
2003-02-25,800.1901563665125
2003-02-26,796.8504044305809
2003-02-27,799.4955589917632
2003-02-28,800.1329816647022
2003-03-03,799.438001662236
2003-03-04,792.491284714599
2003-03-05,797.0419400156994
2003-03-06,791.3658270275264
2003-03-07,793.1225913839535
2003-03-10,779.0666572997663
2003-03-11,773.4718134255455
2003-03-12,774.6379931089818
2003-03-13,783.4572250897168
2003-03-14,785.9447252071551
2003-03-17,802.8876810902185
2003-03-18,806.4223950671518
2003-03-19,811.4163104495298
2003-03-20,813.3981762432031
2003-03-21,823.4170365418635
2003-03-24,811.637709802994
2003-03-25,816.8851054041088
2003-03-26,815.5862516404934
2003-03-27,816.6232775711761
2003-03-28,815.437826278094
2003-03-31,806.6728108529516
2003-04-01,813.5423146356957
2003-04-02,821.7240800641389
2003-04-03,815.6815087219998
2003-04-04,817.824521452045
2003-04-07,819.5726646215866
2003-04-08,818.4269112934842
2003-04-09,811.9602316787876
2003-04-10,815.5373901750615
2003-04-11,810.8443197753911
2003-04-14,820.403861065769
2003-04-15,822.7385365302964
2003-04-16,813.2362635640096
2003-04-17,821.7680391675934
2003-04-18,821.9116120076042
2003-04-21,820.6432441415662
2003-04-22,831.7255741852442
2003-04-23,834.5813700178842
2003-04-24,831.4284752705338
2003-04-25,824.846970803909
2003-04-28,832.6592932076749
2003-04-29,834.346815323546
2003-04-30,838.1825679908638
2003-05-01,839.5802710023564
2003-05-02,846.5952615793907
2003-05-05,846.178695143863
2003-05-06,852.6205259704417
2003-05-07,853.7256150147989
2003-05-08,850.3177280479806
2003-05-09,858.7906829625178
2003-05-12,866.0970167671479
2003-05-13,864.8674377301568
2003-05-14,865.0934264065075
2003-05-15,867.6414885947763
2003-05-16,866.931266332063
2003-05-19,856.4142794180996
2003-05-20,856.9713179032018
2003-05-21,859.019296425092
2003-05-22,864.8485065739652
2003-05-23,871.3067539250624
2003-05-26,871.9323141348438
2003-05-27,877.6026834208161
2003-05-28,874.0087775321422
2003-05-29,872.8226443537261
2003-05-30,881.2380930953163
2003-06-02,884.2533230323558
2003-06-03,887.5909324731657
2003-06-04,894.8939025286562
2003-06-05,896.7142612841429
2003-06-06,895.4156929852527
2003-06-09,891.0344338992275
2003-06-10,895.0686519799946
2003-06-11,904.113649454054
2003-06-12,904.7900200221952
2003-06-13,901.7831158461754
2003-06-16,913.8616388451289
2003-06-17,916.4301458988148
2003-06-18,914.3318470121446
2003-06-19,906.6144305759906
2003-06-20,907.85377920855
2003-06-23,900.1595868168077
2003-06-24,897.5464153324659
2003-06-25,893.6705932612061
2003-06-26,896.7311923480042
2003-06-27,893.0457943358138
2003-06-30,891.016588771886
2003-07-01,898.5644607438081
2003-07-02,908.8523941001399
2003-07-03,908.1476891667844
2003-07-04,906.2131074446589
2003-07-07,913.3860598455357
2003-07-08,910.2673607585216
2003-07-09,905.2524828558272
2003-07-10,898.9763995877186
2003-07-11,903.0296458872584
2003-07-14,905.9823505972839
2003-07-15,902.224753468349
2003-07-16,897.8238741269599
2003-07-17,891.3307070029094
2003-07-18,897.810736845531
2003-07-21,891.8415514103318
2003-07-22,895.8796690514534
2003-07-23,899.6832866979018
2003-07-24,897.8019650748167
2003-07-25,906.6978911167478
2003-07-28,904.0477319431733
2003-07-29,900.8371845915881
2003-07-30,897.2209972972961
2003-07-31,895.113210162158
2003-08-01,890.682440505096
2003-08-04,890.5010620646369
2003-08-05,881.0784387628851
2003-08-06,884.8437991623566
2003-08-07,891.3484229110034
2003-08-08,894.5449716044149
2003-08-11,897.6470881808276
2003-08-12,902.079576048435
2003-08-13,898.7300464641403
2003-08-14,903.7127779482834
2003-08-15,902.7262725544176
2003-08-18,904.332686439486
2003-08-19,905.3433818311437
2003-08-20,909.5509088625871
2003-08-21,909.2342610874568
2003-08-22,900.161347057176
2003-08-25,900.085562070111
2003-08-26,902.1242165086135
2003-08-27,901.9845010043827
2003-08-28,904.1841119100505
2003-08-29,910.4196257290604
2003-09-01,913.2218388266673
2003-09-02,920.3291594101905
2003-09-03,924.0336548456213
2003-09-04,924.8581120381032
2003-09-05,922.1278772690188
2003-09-08,928.1131176749321
2003-09-09,927.9108489721715
2003-09-10,921.6538278712775
2003-09-11,921.5495630962539
2003-09-12,924.8570495740487
2003-09-15,922.4003727582368
2003-09-16,930.3097239303501
2003-09-17,928.9879605888414
2003-09-18,936.9002083261371
2003-09-19,939.9071351073715
2003-09-22,934.8325843762927
2003-09-23,937.8184510276313
2003-09-24,931.8077082879253
2003-09-25,925.2041249674446
2003-09-26,920.537523272156
2003-09-29,925.0851577186274
2003-09-30,922.2455676271774
2003-10-01,936.84189351003
2003-10-02,942.3528206397249
2003-10-03,946.0414998145658
2003-10-06,947.7699523653035
2003-10-07,952.0863977249691
2003-10-08,948.0293969876234
2003-10-09,951.3940554560894
2003-10-10,953.271580541764
2003-10-13,955.3134304103643
2003-10-14,956.278013773922
2003-10-15,953.3891949725542
2003-10-16,958.5822613984133
2003-10-17,953.1681744090055
2003-10-20,957.2014488441678
2003-10-21,961.3491413991851
2003-10-22,954.1938504031477
2003-10-23,950.7686151004414
2003-10-24,951.1286612025496
2003-10-27,955.0462647731558
2003-10-28,959.8519857601059
2003-10-29,964.452941658739
2003-10-30,963.8514728648406
2003-10-31,963.0241507392841
2003-11-03,963.5359961478252
2003-11-04,965.1712965577271
2003-11-05,963.7747894523524
2003-11-06,962.989395921659
2003-11-07,964.4283499770537
2003-11-10,963.8288728664448
2003-11-11,960.2663324560651
2003-11-12,968.1042992522249
2003-11-13,974.1312272228068
2003-11-14,972.9447146663643
2003-11-17,965.3893405544594
2003-11-18,963.7660907151948
2003-11-19,964.7896918680042
2003-11-20,961.6443979647042
2003-11-21,961.3949835252141
2003-11-24,967.2340399250209
2003-11-25,972.1457956969157
2003-11-26,978.7043986734528
2003-11-27,978.0200202709881
2003-11-28,978.1197586102323
2003-12-01,989.0923988394883
2003-12-02,989.7533124549557
2003-12-03,990.6281784534174
2003-12-04,992.8225112101277
2003-12-05,991.1053851622158
2003-12-08,994.1665986846274
2003-12-09,989.0025002472141
2003-12-10,982.8703538689092
2003-12-11,990.047393395297
2003-12-12,995.29538112802
2003-12-15,994.4244804730852
2003-12-16,996.2215898619689
2003-12-17,996.9852445860902
2003-12-18,1002.174431270489
2003-12-19,1001.6973612841946
2003-12-22,1006.2361367643898
2003-12-23,1006.8706632309331
2003-12-24,1007.7990698143689
2003-12-25,1007.4271416055805
2003-12-26,1009.6458330693753
2003-12-29,1020.1310820469153
2003-12-30,1022.1766469872883
2003-12-31,1022.297596156732
2004-01-01,1022.297596156732
2004-01-02,1019.4078171020004
2004-01-05,1030.0614395003922
2004-01-06,1030.7362116873312
2004-01-07,1027.3378832396252
2004-01-08,1029.4257815739545
2004-01-09,1025.0936290124966
2004-01-12,1026.785119588022
2004-01-13,1022.2588361932769
2004-01-14,1024.6021247517513
2004-01-15,1021.028139862242
2004-01-16,1023.5043805455912
2004-01-19,1021.41461247583
2004-01-20,1024.4327047806742
2004-01-21,1029.6800295547257
2004-01-22,1031.0900726050588
2004-01-23,1032.2991013033
2004-01-26,1039.6471669315224
2004-01-27,1037.0800557895184
2004-01-28,1031.044256228173
2004-01-29,1034.3555875747043
2004-01-30,1032.2364881130472
2004-02-02,1037.9386814383038
2004-02-03,1038.3411812912334
2004-02-04,1031.426498632836
2004-02-05,1030.5720172509668
2004-02-06,1040.2336870220383
2004-02-09,1041.4624200615624
2004-02-10,1046.337714372081
2004-02-11,1054.0730720082515
2004-02-12,1050.5610943507156
2004-02-13,1047.1558596675552
2004-02-16,1046.6081403178225
2004-02-17,1052.6627412276912
2004-02-18,1046.39894289247
2004-02-19,1043.275357085757
2004-02-20,1036.4375478532613
2004-02-23,1037.5380610196257
2004-02-24,1038.4935655483773
2004-02-25,1038.4600414875388
2004-02-26,1039.531322362777
2004-02-27,1043.4652238393198
2004-03-01,1055.050042605958
2004-03-02,1049.4637049256805
2004-03-03,1049.0619759743927
2004-03-04,1049.062095361847
2004-03-05,1057.0871961816238
2004-03-08,1054.4875189824852
2004-03-09,1054.9742337731996
2004-03-10,1043.669672956604
2004-03-11,1030.794669404936
2004-03-12,1035.4323296136424
2004-03-15,1029.40422184841
2004-03-16,1037.5193214674102
2004-03-17,1049.324401917095
2004-03-18,1055.0198727406785
2004-03-19,1048.1666389530744
2004-03-22,1040.5160721758286
2004-03-23,1042.2028538756404
2004-03-24,1037.564519009545
2004-03-25,1047.8993382605424
2004-03-26,1048.2582942625534
2004-03-29,1056.25876082544
2004-03-30,1060.8336821329544
2004-03-31,1065.600689181747
2004-04-01,1070.0236565470827
2004-04-02,1071.0204805132787
2004-04-05,1068.9414847170658
2004-04-06,1065.6952597055224
2004-04-07,1065.4333306718727
2004-04-08,1062.5172709262472
2004-04-09,1061.4101782818625
2004-04-12,1060.2400806732828
2004-04-13,1047.129197918081
2004-04-14,1043.0188388628485
2004-04-15,1045.896977322373
2004-04-16,1055.4400634368317
2004-04-19,1055.0045020703124
2004-04-20,1043.563959522038
2004-04-21,1044.3633204401144
2004-04-22,1055.1890852897434
2004-04-23,1058.5870157699464
2004-04-26,1059.1934715170844
2004-04-27,1058.9321381181499
2004-04-28,1046.9476299761332
2004-04-29,1042.2895240914995
2004-04-30,1036.6450075924254
2004-05-03,1043.0157506639289
2004-05-04,1046.9484626023232
2004-05-05,1050.2309605451337
2004-05-06,1043.898682152176
2004-05-07,1023.1114722530099
2004-05-10,1005.915432707003
2004-05-11,1010.9408131055801
2004-05-12,1015.5463172091129
2004-05-13,1009.3097339766708
2004-05-14,1012.6081172510287
2004-05-17,1007.0314144930622
2004-05-18,1012.1409533639242
2004-05-19,1013.9801655758262
2004-05-20,1013.4587091961396
2004-05-21,1020.3707266532758
2004-05-24,1021.8784537432425
2004-05-25,1033.573343413814
2004-05-26,1039.0884333389406
2004-05-27,1046.3841125355834
2004-05-28,1046.9292853359677
2004-05-31,1047.465167729191
2004-06-01,1046.1318350444656
2004-06-02,1049.37992492762
2004-06-03,1040.994330727085
2004-06-04,1045.3578417347212
2004-06-07,1059.611167061059
2004-06-08,1059.0178019553841
2004-06-09,1051.3007671647288
2004-06-10,1054.2988234556328
2004-06-11,1052.9003112430335
2004-06-14,1043.3280118950217
2004-06-15,1049.1591766762208
2004-06-16,1052.4534923696199
2004-06-17,1053.409616196361
2004-06-18,1055.8791334133
2004-06-21,1059.5388299372332
2004-06-22,1059.6655316673837
2004-06-23,1065.1716125201367
2004-06-24,1068.3515290191158
2004-06-25,1063.6498588204863
2004-06-28,1064.2862301152054
2004-06-29,1060.3979459535285
2004-06-30,1065.5205570940168
2004-07-01,1062.3011510160861
2004-07-02,1063.510844114508
2004-07-05,1060.7580933632255
2004-07-06,1058.2071041190402
2004-07-07,1063.4105648542622
2004-07-08,1058.5344010392869
2004-07-09,1061.6403131414643
2004-07-12,1065.1632234600652
2004-07-13,1062.0762352357376
2004-07-14,1060.538114371109
2004-07-15,1058.4536422433405
2004-07-16,1059.3565347990846
2004-07-19,1060.3804132675925
2004-07-20,1061.1812073310566
2004-07-21,1047.836961039435
2004-07-22,1042.7086569282305
2004-07-23,1032.195611490096
2004-07-26,1030.628320053094
2004-07-27,1030.7232764710318
2004-07-28,1031.5664420268583
2004-07-29,1033.2730592938997
2004-07-30,1039.0326341566868
2004-08-02,1047.728502690968
2004-08-03,1047.550315097628
2004-08-04,1046.1360740635
2004-08-05,1034.8453434204753
2004-08-06,1032.4440379840157
2004-08-09,1031.9551884207942
2004-08-10,1036.866980844078
2004-08-11,1038.2419571141686
2004-08-12,1031.1490232702886
2004-08-13,1031.7157804710355
2004-08-16,1039.1873242403165
2004-08-17,1041.662366403056
2004-08-18,1049.8067115140616
2004-08-19,1049.1409451278391
2004-08-20,1057.9864663326748
2004-08-23,1054.520958401749
2004-08-24,1054.720834446103
2004-08-25,1058.552985166306
2004-08-26,1059.022488715438
2004-08-27,1061.9754802024274
2004-08-30,1058.0630207189956
2004-08-31,1065.0656171746666
2004-09-01,1068.0105381640237
2004-09-02,1073.6331137272584
2004-09-03,1069.6586929489529
2004-09-06,1072.5309821822634
2004-09-07,1077.4900230504813
2004-09-08,1073.4161560952352
2004-09-09,1067.9717052102817
2004-09-10,1070.773009743484
2004-09-13,1069.9498294527077
2004-09-14,1072.846541036067
2004-09-15,1066.6896170905072
2004-09-16,1071.001339445001
2004-09-17,1072.0837317086064
2004-09-20,1066.9278536724291
2004-09-21,1071.5288533739326
2004-09-22,1063.3237005135845
2004-09-23,1061.5416270934343
2004-09-24,1062.012823168541
2004-09-27,1059.1006686650903
2004-09-28,1065.404283142991
2004-09-29,1066.4128402061856
2004-09-30,1073.4347406408465
2004-10-01,1083.4656220537352
2004-10-04,1085.2890833100168
2004-10-05,1089.9559981519878
2004-10-06,1096.0938244594392
2004-10-07,1086.8843630333324
2004-10-08,1089.3745838893701
2004-10-11,1090.6594055881794
2004-10-12,1085.8645158129107
2004-10-13,1078.0267995277798
2004-10-14,1076.6214297263668
2004-10-15,1081.1082379937054
2004-10-18,1082.888298563105
2004-10-19,1077.5453165703284
2004-10-20,1080.7926728462603
2004-10-21,1084.0568813754892
2004-10-22,1079.8326027711548
2004-10-25,1079.9621487988388
2004-10-26,1089.2847647595013
2004-10-27,1096.8724607385338
2004-10-28,1098.5369581617504
2004-10-29,1101.7214802334258
2004-11-01,1102.3348168692455
2004-11-02,1099.9634018467887
2004-11-03,1114.1705681424232
2004-11-04,1129.2315434655843
2004-11-05,1132.0734376518787
2004-11-08,1131.6580492608327
2004-11-09,1131.072747363664
2004-11-10,1129.3771366038216
2004-11-11,1135.3974954899559
2004-11-12,1150.3816903730208
2004-11-15,1152.0393517143546
2004-11-16,1146.3860330328707
2004-11-17,1146.4705806967063
2004-11-18,1144.98916175803
2004-11-19,1141.4369958862392
2004-11-22,1144.3688573452384
2004-11-23,1144.2900479970488
2004-11-24,1149.5564996215023
2004-11-25,1152.8672475737621
2004-11-26,1152.5469922014076
2004-11-29,1152.554958390671
2004-11-30,1146.7944068781842
2004-12-01,1154.498847741725
2004-12-02,1153.2154713158188
2004-12-03,1158.4332761089381
2004-12-06,1157.0456055197105
2004-12-07,1144.8001045820656
2004-12-08,1142.2210830020313
2004-12-09,1146.5379083760506
