Date,WORLD MINIMUM VOLATILITY (AUD)
2002-02-19,908.9099165922399
2002-02-20,912.6362495476668
2002-02-21,912.736279115194
2002-02-22,918.3915317337352
2002-02-25,923.2370289764527
2002-02-26,923.4539797286468
2002-02-27,928.316545931752
2002-02-28,928.0068542992861
2002-03-01,940.9170803568965
2002-03-04,956.8619256274291
2002-03-05,953.048093825116
2002-03-06,961.9328593868647
2002-03-07,968.1362746812999
2002-03-08,967.475786033179
2002-03-11,970.5388783675933
2002-03-12,965.7054773099746
2002-03-13,959.8265243012074
2002-03-14,963.7060757989871
2002-03-15,970.1485745482395
2002-03-18,969.3327495990014
2002-03-19,975.0063593509516
2002-03-20,967.9721727877345
2002-03-21,966.3914299051272
2002-03-22,963.3617574257925
2002-03-25,957.2691597185959
2002-03-26,957.4315665074525
2002-03-27,962.033943861402
2002-03-28,966.0770545718967
2002-03-29,963.8291312739784
2002-04-01,964.6330387180482
2002-04-02,965.3693958333373
2002-04-03,961.4363828324849
2002-04-04,961.0279734116649
2002-04-05,960.3429785884325
2002-04-08,957.8630688460763
2002-04-09,954.5575492339162
2002-04-10,964.8063259487335
2002-04-11,954.0868029694205
2002-04-12,955.2457312783794
2002-04-15,954.9684708220185
2002-04-16,965.7495416848983
2002-04-17,969.6755816355297
2002-04-18,971.401317547005
2002-04-19,972.6037076269241
2002-04-22,969.3161229080702
2002-04-23,968.0135399128325
2002-04-24,965.8875218950213
2002-04-25,965.7448006741114
2002-04-26,961.3704581485241
2002-04-29,955.6184661378679
2002-04-30,960.150044503242
2002-05-01,968.73367151546
2002-05-02,969.4831035081643
2002-05-03,970.8456934683605
2002-05-06,963.8560655228096
2002-05-07,956.4120903181363
2002-05-08,969.3790352677055
2002-05-09,965.832102210915
2002-05-10,961.8648555324254
2002-05-13,967.1989260311899
2002-05-14,969.9972735487243
2002-05-15,973.209097131955
2002-05-16,976.5034408956782
2002-05-17,983.8949889517509
2002-05-20,980.708943800565
2002-05-21,979.514626841058
2002-05-22,985.9123783066973
2002-05-23,989.4504215863183
2002-05-24,985.9497470191242
2002-05-27,983.4898978428047
2002-05-28,983.8476318662543
2002-05-29,980.7924161682873
2002-05-30,978.5033796866367
2002-05-31,977.8670403777777
2002-06-03,972.3818947142196
2002-06-04,968.1602060385223
2002-06-05,966.8054879138539
2002-06-06,959.5791923765979
2002-06-07,955.6035353629908
2002-06-10,956.6144164854451
2002-06-11,951.9845825897336
2002-06-12,948.1164504360086
2002-06-13,941.3895289696306
2002-06-14,932.9023330073794
2002-06-17,943.317198593589
2002-06-18,947.4526904528344
2002-06-19,939.34825202699
2002-06-20,938.5791008507414
2002-06-21,932.5970680496954
2002-06-24,930.9442781682146
2002-06-25,926.5691157554558
2002-06-26,924.8182190254665
2002-06-27,931.9017419172491
2002-06-28,942.2146074078723
2002-07-01,936.6378818548704
2002-07-02,925.2396803333805
2002-07-03,921.1796161101142
2002-07-04,922.7368346086001
2002-07-05,939.1948565893433
2002-07-08,940.6446817767647
2002-07-09,932.8932064249361
2002-07-10,911.029393859727
2002-07-11,901.3123762970747
2002-07-12,897.7930973946297
2002-07-15,887.2472161435068
2002-07-16,876.3845458379122
2002-07-17,880.1366336011348
2002-07-18,871.9679957537727
2002-07-19,847.2352297010849
2002-07-22,826.3385686348981
2002-07-23,809.6786008317861
2002-07-24,824.1813182970285
2002-07-25,837.0665254981552
2002-07-26,834.2699900307462
2002-07-29,857.1720210995582
2002-07-30,864.7797676439582
2002-07-31,873.7499737251885
2002-08-01,856.5130492276337
2002-08-02,852.1668739663204
2002-08-05,834.8234028792615
2002-08-06,839.0725558363007
2002-08-07,852.0458407699102
2002-08-08,868.0048834754597
2002-08-09,875.4605109033795
2002-08-12,872.1898094514291
2002-08-13,865.8401144574024
2002-08-14,880.6072743862176
2002-08-15,887.5062330733002
2002-08-16,886.714424304317
2002-08-19,890.2355994488103
2002-08-20,881.6012088220734
2002-08-21,889.3479715184368
2002-08-22,896.4389167780708
2002-08-23,886.679118176051
2002-08-26,893.4552986927857
2002-08-27,894.0824738861011
2002-08-28,882.392377576428
2002-08-29,877.404901741565
2002-08-30,879.4401916035973
2002-09-02,877.143878039746
2002-09-03,856.8792585557907
2002-09-04,859.2866838231064
2002-09-05,857.4240736523777
2002-09-06,863.6278039113305
2002-09-09,865.840294144148
2002-09-10,867.3229434243609
2002-09-11,870.1813057654155
2002-09-12,858.9641512137018
2002-09-13,857.0071635590563
2002-09-16,855.3575787198748
2002-09-17,845.233566869162
2002-09-18,841.5553071883759
2002-09-19,831.5501598215254
2002-09-20,831.1060163188266
2002-09-23,821.1859473108988
2002-09-24,810.57252510429
2002-09-25,818.0630927566524
2002-09-26,832.8825448131234
2002-09-27,824.2455687937166
2002-09-30,815.806001245604
2002-10-01,827.1486837389634
2002-10-02,823.4111214896725
2002-10-03,820.9255646275412
2002-10-04,810.0661262814539
2002-10-07,797.1253232348794
2002-10-08,796.7791365220012
2002-10-09,783.1566123505945
2002-10-10,794.4369048515392
2002-10-11,813.8076878944216
2002-10-14,816.0696132305916
2002-10-15,836.0919763062349
2002-10-16,826.652875255807
2002-10-17,834.6691062540949
2002-10-18,835.5634312661587
2002-10-21,842.8288023998605
2002-10-22,834.1903343694678
2002-10-23,833.5791175026367
2002-10-24,830.703886986043
2002-10-25,837.5166131321282
2002-10-28,837.2112377780971
2002-10-29,827.8219405774671
2002-10-30,836.056412771241
2002-10-31,834.5469132429658
2002-11-01,839.5652647721164
2002-11-04,846.1324914845848
2002-11-05,852.6583819322308
2002-11-06,855.3590757648313
2002-11-07,849.5708426742071
2002-11-08,844.0013351309536
2002-11-11,833.8431431279267
2002-11-12,835.4285613126797
2002-11-13,830.7483869316131
2002-11-14,838.6556517102257
2002-11-15,846.4230372053585
2002-11-18,841.4972354274568
2002-11-19,840.0136447248609
2002-11-20,842.6294694552585
2002-11-21,851.5108827661473
2002-11-22,851.5769108803629
2002-11-25,849.0303571214097
2002-11-26,838.2303102901916
2002-11-27,849.6261902758338
2002-11-28,853.9704737680933
2002-11-29,852.4524589377414
2002-12-02,848.3789800477298
2002-12-03,847.0300728250901
2002-12-04,846.6058147666877
2002-12-05,842.0502457832665
2002-12-06,846.0972629752916
2002-12-09,839.5568023448694
2002-12-10,843.1522176597794
2002-12-11,844.2979573002398
2002-12-12,844.2902954928707
2002-12-13,843.8877177190803
2002-12-16,852.3225325100537
2002-12-17,849.9840562062253
2002-12-18,843.3525736085243
2002-12-19,841.6173352225229
2002-12-20,847.4604257143749
2002-12-23,850.7469398105483
2002-12-24,851.1693356988529
2002-12-25,850.9612628394543
2002-12-26,853.0979820367581
2002-12-27,846.2968027579124
2002-12-30,852.6292648207392
2002-12-31,854.7856256400437
2003-01-01,854.7856256400437
2003-01-02,865.4986991160749
2003-01-03,868.5633087574067
2003-01-06,882.7899541908027
2003-01-07,870.792003034817
2003-01-08,862.4819830187685
2003-01-09,869.7802467501474
2003-01-10,869.8702958645226
2003-01-13,868.9670443856093
2003-01-14,872.69104930843
2003-01-15,867.661322976368
2003-01-16,867.8306742980034
2003-01-17,863.3567388227533
2003-01-20,861.2309354078785
2003-01-21,855.4459441190621
2003-01-22,850.2057704133764
2003-01-23,854.4687063110522
2003-01-24,844.6622265477178
2003-01-27,829.7932087163786
2003-01-28,833.7872181682172
2003-01-29,833.9373540012834
2003-01-30,827.310095753589
2003-01-31,831.7871269650836
2003-02-03,834.9150461483166
2003-02-04,833.7306126512844
2003-02-05,832.1398506207239
2003-02-06,827.7098542307267
2003-02-07,822.7318728768159
2003-02-10,822.7617555586958
2003-02-11,819.6008149548172
2003-02-12,812.6958048823503
2003-02-13,813.1733968026035
2003-02-14,819.0791813101192
2003-02-17,821.1978339247628
2003-02-18,829.1482307773759
2003-02-19,826.4332498311724
2003-02-20,823.4486488956461
2003-02-21,826.7102036292328
2003-02-24,820.8131912720341
2003-02-25,817.2093188595322
2003-02-26,815.363121917847
2003-02-27,816.6047345130178
2003-02-28,819.9970999746042
2003-03-03,821.6785393139513
2003-03-04,814.801039447683
2003-03-05,817.840877279156
2003-03-06,812.4364384203694
2003-03-07,810.9003469460876
2003-03-10,798.7589661317908
2003-03-11,794.6346489107303
2003-03-12,790.4015931726539
2003-03-13,799.6096253455124
2003-03-14,803.3196627693043
2003-03-17,817.206447448881
2003-03-18,820.1396894864523
2003-03-19,825.3161025488964
2003-03-20,828.1783307483041
2003-03-21,837.8200282384819
2003-03-24,826.7479903584936
2003-03-25,832.1572792928882
2003-03-26,832.2110905090371
2003-03-27,831.4285690817404
2003-03-28,831.4347042415798
2003-03-31,823.7334003466754
2003-04-01,829.2078116906043
2003-04-02,837.0450866931808
2003-04-03,833.0106820199678
2003-04-04,835.5214398710206
2003-04-07,839.7603632712974
2003-04-08,837.7738561433252
2003-04-09,833.3281232580665
2003-04-10,836.0495192859756
2003-04-11,832.7159019037264
2003-04-14,840.4915024283382
2003-04-15,844.8397711619257
2003-04-16,838.6864370017479
2003-04-17,845.7846109173834
2003-04-18,845.8757045070728
2003-04-21,844.222310839091
2003-04-22,854.4112227891775
2003-04-23,857.7333901001319
2003-04-24,854.8312689036673
2003-04-25,847.4577673176678
2003-04-28,854.5489133450653
2003-04-29,856.2180294803021
2003-04-30,862.8312768597156
2003-05-01,865.786896083523
2003-05-02,869.7348037685782
2003-05-05,872.3545938416461
2003-05-06,880.353504631718
2003-05-07,879.5480870755202
2003-05-08,877.4878897382973
2003-05-09,885.1405099976347
2003-05-12,892.3901603364313
2003-05-13,891.0260936516911
2003-05-14,892.237505803153
2003-05-15,894.7626096518297
2003-05-16,896.3522893607206
2003-05-19,888.1462182357662
2003-05-20,890.5465973088185
2003-05-21,891.7431350225745
2003-05-22,897.5363527187959
2003-05-23,902.4599292165319
2003-05-26,903.849234126102
2003-05-27,907.9900919281525
2003-05-28,904.9599985632359
2003-05-29,906.3292664976125
2003-05-30,910.4628077953622
2003-06-02,916.2819975399597
2003-06-03,917.2176974134109
2003-06-04,925.0254664850295
2003-06-05,929.8648351658916
2003-06-06,929.0325761961362
2003-06-09,925.4098503573406
2003-06-10,927.1123290614014
2003-06-11,936.5980193142793
2003-06-12,937.1226641438637
2003-06-13,934.9091628345592
2003-06-16,945.3392808858239
2003-06-17,948.4377632747866
2003-06-18,945.4279466683375
2003-06-19,939.5358288714152
2003-06-20,940.096782754412
2003-06-23,931.2632155224239
2003-06-24,926.5781086725846
2003-06-25,926.0099642737154
2003-06-26,924.7833849720502
2003-06-27,922.8629929929846
2003-06-30,921.3424574228399
2003-07-01,928.7991665550787
2003-07-02,938.7923080104537
2003-07-03,939.0356551569374
2003-07-04,936.0545872552962
2003-07-07,942.6596316386258
2003-07-08,937.6283560130267
2003-07-09,933.224208185124
2003-07-10,927.3249958628803
2003-07-11,930.2236123718372
2003-07-14,935.0830543665335
2003-07-15,929.056854017682
2003-07-16,924.844612769875
2003-07-17,918.5595168624226
2003-07-18,923.6074127357978
2003-07-21,921.8953477515489
2003-07-22,925.9199700086208
2003-07-23,932.1526548327887
2003-07-24,934.3636178235897
2003-07-25,941.6334010276748
2003-07-28,940.682868237798
2003-07-29,937.2280241335476
2003-07-30,931.7926686460773
2003-07-31,929.4338392302939
2003-08-01,926.8742375956934
2003-08-04,927.0353483414632
2003-08-05,920.6170120239669
2003-08-06,922.2467063861889
2003-08-07,928.8156831134243
2003-08-08,932.6078861292676
2003-08-11,937.0536350292954
2003-08-12,940.3017626969421
2003-08-13,939.634059541995
2003-08-14,944.8974172314425
2003-08-15,944.4981220891844
2003-08-18,945.8575108342703
2003-08-19,947.5414556065903
2003-08-20,953.1265572063661
2003-08-21,951.6635405949971
2003-08-22,943.5059193617533
2003-08-25,943.2341858818401
2003-08-26,943.9085942868107
2003-08-27,946.0847675675599
2003-08-28,947.4273580980772
2003-08-29,953.6111760653508
2003-09-01,958.0164568368449
2003-09-02,961.7920324591753
2003-09-03,965.7489717948218
2003-09-04,967.6195699606344
2003-09-05,966.9106659422811
2003-09-08,972.3522000400407
2003-09-09,973.6890888567284
2003-09-10,967.841736876969
2003-09-11,968.4551538919624
2003-09-12,972.2815958064389
2003-09-15,970.6264938204686
2003-09-16,976.4064132922106
2003-09-17,976.5857284406611
2003-09-18,983.2747925275032
2003-09-19,986.3926331715986
2003-09-22,983.7964969608664
2003-09-23,986.6296529329004
2003-09-24,983.3073781907664
2003-09-25,977.5990802166494
2003-09-26,971.4331834094374
2003-09-29,974.6195007074454
2003-09-30,972.8026488411488
2003-10-01,987.1457988786632
2003-10-02,994.8532690756717
2003-10-03,998.7855090491719
2003-10-06,1001.6844051073521
2003-10-07,1007.4409478788324
2003-10-08,1005.1349429523978
2003-10-09,1008.9381712963057
2003-10-10,1012.0902868584881
2003-10-13,1014.0379242792949
2003-10-14,1016.362819957946
2003-10-15,1014.5987822363031
2003-10-16,1020.9449196349494
2003-10-17,1014.8718372349816
2003-10-20,1017.6770987971793
2003-10-21,1021.6801793442444
2003-10-22,1015.8447788541167
2003-10-23,1008.3617611517783
2003-10-24,1010.049467769285
2003-10-27,1013.6927246492156
2003-10-28,1017.6522910863692
2003-10-29,1022.6562054801902
2003-10-30,1022.705183607634
2003-10-31,1019.8151428076426
2003-11-03,1019.3053092834871
2003-11-04,1022.4968215378527
2003-11-05,1021.5878644676926
2003-11-06,1018.1784293831687
2003-11-07,1022.6007508866886
2003-11-10,1021.5185589829542
2003-11-11,1016.3475603768278
2003-11-12,1025.2573821542862
2003-11-13,1031.3454418459262
2003-11-14,1031.4480008496844
2003-11-17,1022.3336420771935
2003-11-18,1024.1359816855586
2003-11-19,1024.8105967911333
2003-11-20,1022.4646770415725
2003-11-21,1022.8505506405287
2003-11-24,1026.1097605756293
2003-11-25,1031.512234100729
2003-11-26,1039.873559760688
2003-11-27,1039.4034709826612
2003-11-28,1040.7092679110042
2003-12-01,1052.3528066024503
2003-12-02,1056.294484168264
2003-12-03,1057.3215271265203
2003-12-04,1057.7843955081157
2003-12-05,1057.7522738306984
2003-12-08,1060.3720103120395
2003-12-09,1058.1668218089342
2003-12-10,1052.5285757120932
2003-12-11,1056.6455831119636
2003-12-12,1063.2498441233358
2003-12-15,1064.84318700988
2003-12-16,1065.162470959104
2003-12-17,1066.6480488633836
2003-12-18,1071.606339064867
2003-12-19,1071.3797153597452
2003-12-22,1076.1857961150379
2003-12-23,1078.5300095298473
2003-12-24,1080.4489670478094
2003-12-25,1080.2666363422306
2003-12-26,1082.642731037865
2003-12-29,1093.0054273386743
2003-12-30,1096.3423873620038
2003-12-31,1098.7881898319285
2004-01-01,1098.7881898319285
2004-01-02,1099.7132228560413
2004-01-05,1113.017486176478
2004-01-06,1114.6103976643885
2004-01-07,1109.0795060645562
2004-01-08,1112.6069474047877
2004-01-09,1111.7641757878826
2004-01-12,1112.0511512928833
2004-01-13,1108.7633952389647
2004-01-14,1109.5304990302163
2004-01-15,1101.9876101711388
2004-01-16,1100.78961062477
2004-01-19,1099.2256125891136
2004-01-20,1106.094375118672
2004-01-21,1111.6711700101976
2004-01-22,1114.6643252325146
2004-01-23,1114.2232903462927
2004-01-26,1116.3922338965435
2004-01-27,1116.091826673057
2004-01-28,1110.3797758613118
2004-01-29,1105.520132776192
2004-01-30,1104.0366755121415
2004-02-02,1109.0717635610467
2004-02-03,1111.8620373294602
2004-02-04,1105.2945214906017
2004-02-05,1108.2122625179832
2004-02-06,1118.931934353352
2004-02-09,1121.9697908162173
2004-02-10,1126.30362279028
2004-02-11,1132.2435374793013
2004-02-12,1133.8164528661957
2004-02-13,1132.1869540520352
2004-02-16,1132.74587886971
2004-02-17,1140.5629155450074
2004-02-18,1136.8374667209982
2004-02-19,1132.1528081946572
2004-02-20,1123.289656420452
2004-02-23,1124.6470588448376
2004-02-24,1126.7698852709382
2004-02-25,1125.0641061441454
2004-02-26,1124.9037862233579
2004-02-27,1129.8237509752028
2004-03-01,1144.3967265198717
2004-03-02,1136.8163155611173
2004-03-03,1131.1501253357667
2004-03-04,1132.5738427138797
2004-03-05,1144.2617384224127
2004-03-08,1141.4944106550156
2004-03-09,1141.9749928930598
2004-03-10,1128.054068228976
2004-03-11,1114.4556288973802
2004-03-12,1116.458003830437
2004-03-15,1109.4977420506002
2004-03-16,1120.1086966112164
2004-03-17,1128.5595173966938
2004-03-18,1135.8651579628158
2004-03-19,1131.8017750442589
2004-03-22,1123.7091081212482
2004-03-23,1123.3750530568027
2004-03-24,1119.5138668367658
2004-03-25,1130.6658602244577
2004-03-26,1130.3687884328372
2004-03-29,1139.237325513828
2004-03-30,1144.2993558280464
2004-03-31,1150.6883734805997
2004-04-01,1157.9631113948826
2004-04-02,1157.4883163638629
2004-04-05,1154.1623171710507
2004-04-06,1152.4408602305916
2004-04-07,1155.360152887523
2004-04-08,1152.4000347557687
2004-04-09,1151.014504731771
2004-04-12,1149.937769865867
2004-04-13,1137.4671582954159
2004-04-14,1128.958826610731
2004-04-15,1129.7193899259366
2004-04-16,1140.907559743826
2004-04-19,1139.5424763826716
2004-04-20,1129.6267222345477
2004-04-21,1126.57169291728
2004-04-22,1135.1198601110361
2004-04-23,1137.6509502763731
2004-04-26,1139.0811663142472
2004-04-27,1138.9603759935703
2004-04-28,1125.1934008563933
2004-04-29,1121.5672355167385
2004-04-30,1115.457838455695
2004-05-03,1121.0411907877485
2004-05-04,1129.6851378211375
2004-05-05,1133.9414805309743
2004-05-06,1125.0632248971735
2004-05-07,1102.9817071165057
2004-05-10,1080.1988473267966
2004-05-11,1086.4260183468073
2004-05-12,1092.6032071269738
2004-05-13,1086.3784376522065
2004-05-14,1088.325327718807
2004-05-17,1083.268304077569
2004-05-18,1087.7221121296657
2004-05-19,1095.5650649930858
2004-05-20,1092.113807541416
2004-05-21,1100.9293091966035
2004-05-24,1103.0503436743072
2004-05-25,1115.16768131126
2004-05-26,1121.4154277247353
2004-05-27,1133.0785613751805
2004-05-28,1131.7533880423712
2004-05-31,1133.0550711645333
2004-06-01,1130.854271889665
2004-06-02,1135.728223732209
2004-06-03,1128.0527147567836
2004-06-04,1132.6641324918628
2004-06-07,1148.5341212380902
2004-06-08,1147.515784982268
2004-06-09,1137.3373264953118
2004-06-10,1140.5098828803891
2004-06-11,1136.8200623361981
2004-06-14,1128.041397778318
2004-06-15,1134.1920706381115
2004-06-16,1137.4982268993006
2004-06-17,1139.4482675589575
2004-06-18,1143.809807248607
2004-06-21,1146.2940729245558
2004-06-22,1145.6380069283643
2004-06-23,1151.3057330268728
2004-06-24,1156.8805381515317
2004-06-25,1152.5082062475135
2004-06-28,1155.016491255572
2004-06-29,1149.390946555547
2004-06-30,1153.9900928288803
2004-07-01,1152.0759476576334
2004-07-02,1155.7640400978873
2004-07-05,1152.5616084116493
2004-07-06,1151.8958616831426
2004-07-07,1159.0065187714085
2004-07-08,1156.7623316370439
2004-07-09,1159.6376264481612
2004-07-12,1162.428699116038
2004-07-13,1158.3027600804178
2004-07-14,1157.4623907121172
2004-07-15,1154.9285060801024
2004-07-16,1158.7291656153038
2004-07-19,1158.6007281455772
2004-07-20,1157.659946859564
2004-07-21,1143.5409836390193
2004-07-22,1138.2837107129856
2004-07-23,1126.1618416909887
2004-07-26,1123.819105028251
2004-07-27,1123.3636483147814
2004-07-28,1124.9260998354198
2004-07-29,1128.9176113834696
2004-07-30,1134.054254408245
2004-08-02,1141.8248323533992
2004-08-03,1144.4805320156586
2004-08-04,1141.3785227644591
2004-08-05,1132.7679405787153
2004-08-06,1132.0550268285115
2004-08-09,1129.47921499036
2004-08-10,1135.073230705438
2004-08-11,1131.6810277315235
2004-08-12,1126.331766527858
2004-08-13,1129.0818604016133
2004-08-16,1136.6704689915307
2004-08-17,1138.9329497303233
2004-08-18,1145.3569057970753
2004-08-19,1147.9910625690145
2004-08-20,1153.6615019012038
2004-08-23,1150.564891512593
2004-08-24,1148.479912742268
2004-08-25,1152.5989422554749
2004-08-26,1153.6684222519154
2004-08-27,1157.0722252120388
2004-08-30,1153.227237952052
2004-08-31,1160.5133750937698
2004-09-01,1165.935541305639
2004-09-02,1171.077612409515
2004-09-03,1166.8455454943155
2004-09-06,1170.9225186928848
2004-09-07,1175.187570433369
2004-09-08,1172.387976775593
2004-09-09,1168.703623709432
2004-09-10,1174.1957809570442
2004-09-13,1173.8993622848616
2004-09-14,1177.1359726404596
2004-09-15,1168.0115725121773
2004-09-16,1171.6162944467658
2004-09-17,1173.428318620206
2004-09-20,1168.9120766179744
2004-09-21,1176.9828281688901
2004-09-22,1169.9483031107388
2004-09-23,1168.9463884752035
2004-09-24,1168.760618568605
2004-09-27,1166.0645267256666
2004-09-28,1172.86714207818
2004-09-29,1175.1900375063512
2004-09-30,1182.9555348237072
2004-10-01,1193.5509378549523
2004-10-04,1193.4442058232498
2004-10-05,1198.649577626902
2004-10-06,1203.4809818093222
2004-10-07,1196.4156256294398
2004-10-08,1201.761155391366
2004-10-11,1202.0498331435076
2004-10-12,1195.2095324313252
2004-10-13,1187.7626655119743
2004-10-14,1188.9931257166538
2004-10-15,1195.2309342282158
2004-10-18,1196.317843963708
2004-10-19,1195.1584499361823
2004-10-20,1198.989771718083
2004-10-21,1203.8385469135567
2004-10-22,1201.6154217202077
2004-10-25,1202.991298835079
2004-10-26,1210.6980271695631
2004-10-27,1217.6635984633235
2004-10-28,1219.7187191372566
2004-10-29,1220.8502428081838
2004-11-01,1222.5117413058736
2004-11-02,1221.7872132627726
2004-11-03,1236.0301510503057
2004-11-04,1250.2116579776873
2004-11-05,1254.2119484552366
2004-11-08,1254.8252065919892
2004-11-09,1252.9675228384913
2004-11-10,1251.981055144516
2004-11-11,1257.972464594795
2004-11-12,1272.0772938055525
2004-11-15,1272.90334240403
2004-11-16,1269.3185918420584
2004-11-17,1273.230025655963
2004-11-18,1271.0952951910917
2004-11-19,1270.105494992266
2004-11-22,1271.8811841927547
2004-11-23,1274.685547920404
2004-11-24,1281.598138008682
2004-11-25,1289.0203380574903
2004-11-26,1290.6551314177111
2004-11-29,1291.8559179087893
2004-11-30,1285.777840454383
2004-12-01,1295.3939739095817
2004-12-02,1293.5760069754983
2004-12-03,1299.1886286353924
2004-12-06,1298.2747438077845
