Date,CROATIA SMALL CAP
2012-01-03,755.8587890678499
2012-01-04,749.7885449542039
2012-01-05,746.4985341902595
2012-01-06,746.5360625476943
2012-01-09,744.326067634618
2012-01-10,745.8029159552526
2012-01-11,746.5549553304604
2012-01-12,742.0938538347127
2012-01-13,743.406396176793
2012-01-16,731.9531557315989
2012-01-17,738.4708238591097
2012-01-18,738.3057946407746
2012-01-19,735.1643201356532
2012-01-20,737.7155496746295
2012-01-23,744.3540555714744
2012-01-24,741.6844363063183
2012-01-25,743.8623746557814
2012-01-26,755.8511599721833
2012-01-27,765.5949615818735
2012-01-30,768.7053411960753
2012-01-31,775.4401483724891
2012-02-01,764.3647357864434
2012-02-02,763.9474774337922
2012-02-03,780.8864783330614
2012-02-06,783.7481584600167
2012-02-07,790.6855393048484
2012-02-08,794.8910336229279
2012-02-09,793.0254203908484
2012-02-10,786.6797936499268
2012-02-13,779.205391449083
2012-02-14,771.7607446841029
2012-02-15,766.9907752722843
2012-02-16,762.6657069466474
2012-02-17,776.9262149238949
2012-02-20,785.3980929670537
2012-02-21,785.9942804122379
2012-02-22,786.4460637809505
2012-02-23,775.7912373398333
2012-02-24,785.2050862593062
2012-02-27,786.1001236919273
2012-02-28,776.554298512886
2012-02-29,785.0225167070851
2012-03-01,791.693185384322
2012-03-02,796.1564987104198
2012-03-05,793.4009091064269
2012-03-06,786.0154570160042
2012-03-07,784.9864383486525
2012-03-08,791.0375313216736
2012-03-09,796.9983874795712
2012-03-12,796.5078604876517
2012-03-13,795.5021512937702
2012-03-14,798.5106892329416
2012-03-15,804.5800806599608
2012-03-16,806.459570589269
2012-03-19,808.2334747902661
2012-03-20,807.9372853670995
2012-03-21,808.7270364464708
2012-03-22,798.1896191480732
2012-03-23,798.3759038251001
2012-03-26,799.7655065153308
2012-03-27,801.1716856539722
2012-03-28,790.8734346035542
2012-03-29,793.1503279398577
2012-03-30,796.66604515803
2012-04-02,800.5135947751531
2012-04-03,794.6536568657789
2012-04-04,788.7994319635195
2012-04-05,785.0584695344022
2012-04-06,786.2318175772363
2012-04-09,785.7943968561015
2012-04-10,795.4407132589513
2012-04-11,801.2326869113828
2012-04-12,805.8105435258011
2012-04-13,809.7792947121411
2012-04-16,806.185957269925
2012-04-17,810.3557459786393
2012-04-18,806.5310393870197
2012-04-19,801.6923207869331
2012-04-20,800.4030496636362
2012-04-23,796.8304247211943
2012-04-24,790.440335614481
2012-04-25,789.6596905671058
2012-04-26,786.758398929442
2012-04-27,789.4717411409994
2012-04-30,791.2211126214796
2012-05-01,790.9347341768781
2012-05-02,790.9589950163792
2012-05-03,794.1947284372944
2012-05-04,802.8580263324629
2012-05-07,795.9371428918115
2012-05-08,797.9850619894326
2012-05-09,790.921329489168
2012-05-10,788.890519027973
2012-05-11,791.5976234521398
2012-05-14,781.674089158734
2012-05-15,769.7658172018089
2012-05-16,759.4667392899988
2012-05-17,743.7751327549561
2012-05-18,743.0284177652369
2012-05-21,753.8503580574295
2012-05-22,753.2685755832321
2012-05-23,748.9776443750841
2012-05-24,742.3262229887927
2012-05-25,743.908854129882
2012-05-28,736.2479608993823
2012-05-29,740.1983982743125
2012-05-30,735.6104986316071
2012-05-31,729.363377800917
2012-06-01,721.1401417571863
2012-06-04,708.8327954367068
2012-06-05,710.3170238844649
2012-06-06,717.8082597142028
2012-06-07,717.852984604944
2012-06-08,713.7398451942938
2012-06-11,718.6856525452953
2012-06-12,707.7441804846119
2012-06-13,704.1978340971966
2012-06-14,703.0317488517068
2012-06-15,701.820957524602
2012-06-18,704.1813563757594
2012-06-19,701.5180024659255
2012-06-20,702.5978220618852
2012-06-21,704.8164399110352
2012-06-22,704.8153404486773
2012-06-25,704.9568117127939
2012-06-26,709.4573475139584
2012-06-27,704.2625838601714
2012-06-28,712.9431120275218
2012-06-29,733.951395781662
2012-07-02,745.2320196325857
2012-07-03,738.6269609204514
2012-07-04,735.4509874261837
2012-07-05,738.8480799557556
2012-07-06,743.155599681184
2012-07-09,731.2092093687436
2012-07-10,731.5126618038744
2012-07-11,741.851144135721
2012-07-12,738.0590122605603
2012-07-13,742.4056585507705
2012-07-16,740.9599449299886
2012-07-17,747.6619180243191
2012-07-18,745.8135296935508
2012-07-19,742.3186037055309
2012-07-20,745.3973118630387
2012-07-23,739.0836304382738
2012-07-24,732.5453199261694
2012-07-25,728.0449225158601
2012-07-26,727.473111678305
2012-07-27,730.5254777977804
2012-07-30,732.2907998301228
2012-07-31,739.0187111893003
2012-08-01,738.2568292347808
2012-08-02,736.1198657827056
2012-08-03,733.0695350297424
2012-08-06,730.9095112345864
2012-08-07,731.9411546617913
2012-08-08,726.997318354804
2012-08-09,729.5500939579025
2012-08-10,733.3111034413067
2012-08-13,737.154421446959
2012-08-14,737.2696223804785
2012-08-15,735.231271564356
2012-08-16,740.6998608080576
2012-08-17,739.1105681905478
2012-08-20,736.4086008040705
2012-08-21,740.994493347729
2012-08-22,737.1233975233346
2012-08-23,739.4835726568994
2012-08-24,739.3134541563054
2012-08-27,733.0013926342841
2012-08-28,735.3011151902489
2012-08-29,735.3991505717872
2012-08-30,735.8681855523844
2012-08-31,742.3820027432431
2012-09-03,740.5005306065873
2012-09-04,735.930857354947
2012-09-05,736.0873682142707
2012-09-06,743.5535798870205
2012-09-07,757.0974581498601
2012-09-10,762.3822746504668
2012-09-11,762.6573120659363
2012-09-12,770.4706542280067
2012-09-13,777.7967342302886
2012-09-14,773.8615674312261
2012-09-17,776.4372910438042
2012-09-18,780.1487138609547
2012-09-19,791.8381648015198
2012-09-20,792.4192636660368
2012-09-21,793.312640732455
2012-09-24,793.7445638463097
2012-09-25,788.3536835272446
2012-09-26,779.5263798645947
2012-09-27,785.3104044116212
2012-09-28,795.1885510448982
2012-10-01,795.891418478126
2012-10-02,805.1113460863932
2012-10-03,804.5272397220156
2012-10-04,806.511739946548
2012-10-05,812.1572939265153
2012-10-08,812.4459646105676
2012-10-09,806.5926019813994
2012-10-10,811.6993124742869
2012-10-11,813.0532246169419
2012-10-12,812.5410793823945
2012-10-15,810.1502224617699
2012-10-16,818.6925527139379
2012-10-17,820.4268331329473
2012-10-18,830.413280602478
2012-10-19,835.5870547771927
2012-10-22,835.3027747703983
2012-10-23,827.912432949234
2012-10-24,830.9020228522062
2012-10-25,830.3403606712087
2012-10-26,832.2164740161066
2012-10-29,823.8469420792912
2012-10-30,822.3154600455578
2012-10-31,827.8525869553137
2012-11-01,827.7521055337539
2012-11-02,820.2499650044207
2012-11-05,828.3436350258585
2012-11-06,829.6091284458247
2012-11-07,843.9821182224101
2012-11-08,835.2334236743155
2012-11-09,829.542344284983
2012-11-12,836.162628194315
2012-11-13,833.5865472278533
2012-11-14,833.2073238622197
2012-11-15,826.6899860553679
2012-11-16,831.7101501255312
2012-11-19,834.0981058788936
2012-11-20,833.1747821750449
2012-11-21,837.5853437160142
2012-11-22,839.4949329737979
2012-11-23,844.5854370801111
2012-11-26,843.9108293668405
2012-11-27,846.5711391532284
2012-11-28,842.8014003901972
2012-11-29,851.0272695262362
2012-11-30,848.9020246020676
2012-12-03,848.3270728895906
2012-12-04,846.4220847049087
2012-12-05,844.5920920340808
2012-12-06,838.5030560564451
2012-12-07,842.9303096406563
2012-12-10,834.1553336654792
2012-12-11,836.8696010947939
2012-12-12,840.1083318434
2012-12-13,846.8685307828075
2012-12-14,840.3455581530287
2012-12-17,827.967484108494
2012-12-18,832.0972474425644
2012-12-19,850.509431390182
2012-12-20,849.3684262860992
2012-12-21,863.8079817133852
2012-12-24,857.4591303532702
2012-12-25,857.4591303532702
2012-12-26,857.587312387524
2012-12-27,856.738804456113
2012-12-28,870.4357249664317
2012-12-31,878.1009115173133
2013-01-01,878.1009115173133
2013-01-02,894.4831562089045
2013-01-03,890.9191577451917
2013-01-04,906.1015871694897
2013-01-07,902.7783862014563
2013-01-08,911.9096409719949
2013-01-09,911.4280838711959
2013-01-10,922.348715881646
2013-01-11,926.7485197073612
2013-01-14,940.8984628512135
2013-01-15,934.0254493963447
2013-01-16,925.5594171469793
2013-01-17,926.8984574183378
2013-01-18,935.4947861491756
2013-01-21,935.0098843587118
2013-01-22,935.3082996511447
2013-01-23,940.1688069008726
2013-01-24,938.1959182325897
2013-01-25,938.4558275949456
2013-01-28,941.1278684510183
2013-01-29,935.6497293971669
2013-01-30,933.2217063932576
2013-01-31,930.8298282761405
2013-02-01,931.4451668713864
2013-02-04,943.8551012434717
2013-02-05,951.5033284509174
2013-02-06,959.6858142258745
2013-02-07,963.2719416827123
2013-02-08,972.2074890875858
2013-02-11,994.2825378550049
2013-02-12,991.2683254834408
2013-02-13,981.3714296822063
2013-02-14,970.5994669908156
2013-02-15,973.1773232691911
2013-02-18,956.143528290741
2013-02-19,960.7785980114749
2013-02-20,975.0656115426865
2013-02-21,967.3239196132957
2013-02-22,960.0616286788788
2013-02-25,962.6105454655768
2013-02-26,960.0809222945528
2013-02-27,961.6424710513819
2013-02-28,976.259300500274
2013-03-01,976.7400644945072
2013-03-04,980.885048089605
2013-03-05,992.6392468519786
2013-03-06,1004.4993373255007
2013-03-07,1015.0563457439849
2013-03-08,1015.1595838252202
2013-03-11,1017.7879870025788
2013-03-12,1020.4126943100123
2013-03-13,1025.6544466971086
2013-03-14,1027.798827913478
2013-03-15,1024.3194031971773
2013-03-18,1008.8876574134772
2013-03-19,1004.3978680769268
2013-03-20,1007.3949213821701
2013-03-21,1008.097758563942
2013-03-22,1008.4418991879791
2013-03-25,1015.9594131718221
2013-03-26,1018.1177456254705
2013-03-27,1015.4109214647127
2013-03-28,1018.717934802619
2013-03-29,1017.0474775848705
2013-04-01,1016.6068606702071
2013-04-02,1016.5644850310422
2013-04-03,1019.8871740071631
2013-04-04,1015.699198977572
2013-04-05,1003.2351976312127
2013-04-08,990.1114998288037
2013-04-09,991.1871681759931
2013-04-10,989.0520191270364
2013-04-11,994.89650900655
2013-04-12,996.2694297977602
2013-04-15,1004.1492474460488
2013-04-16,988.2138683671626
2013-04-17,975.4192584259318
2013-04-18,976.5051689740931
2013-04-19,975.36758957049
2013-04-22,981.3974276803743
2013-04-23,977.3249375432518
2013-04-24,978.3775377681882
2013-04-25,981.9414733747485
2013-04-26,984.1001125914029
2013-04-29,989.6555537703445
2013-04-30,991.6439422322998
2013-05-01,991.8471343625644
2013-05-02,995.094100444119
2013-05-03,1004.4149180476064
2013-05-06,1006.7601792143604
2013-05-07,998.8507488515139
2013-05-08,996.6476463227127
2013-05-09,993.1588387134572
2013-05-10,989.4356810912128
2013-05-13,989.7221642334782
2013-05-14,990.1836921995891
2013-05-15,991.574989317104
2013-05-16,985.8554111655868
2013-05-17,973.5851288388484
2013-05-20,970.0355001275553
2013-05-21,959.8766155400309
2013-05-22,961.1217666888971
2013-05-23,946.4992884772031
2013-05-24,958.2796015901397
2013-05-27,972.8634548369305
2013-05-28,969.6307435130393
2013-05-29,959.7245405622187
2013-05-30,959.6026174378129
2013-05-31,955.0449271776138
2013-06-03,949.6094448565508
2013-06-04,955.8690148710797
2013-06-05,955.7558861896846
2013-06-06,954.0563027343082
2013-06-07,957.5928928151527
2013-06-10,969.548116550124
2013-06-11,963.3455468279942
2013-06-12,962.9746540402409
2013-06-13,962.8680562394072
2013-06-14,958.7604609342436
2013-06-17,958.2598255036982
2013-06-18,946.4678580300597
2013-06-19,947.3704055818185
2013-06-20,945.5334348159693
2013-06-21,951.040617057953
2013-06-24,956.4057335478215
2013-06-25,956.4051858805578
2013-06-26,961.7056321553683
2013-06-27,966.6447408074312
2013-06-28,978.9976582205353
2013-07-01,979.7008168595191
2013-07-02,984.7408600210431
2013-07-03,997.2895109253997
2013-07-04,980.8748461379565
2013-07-05,978.5901362855716
2013-07-08,975.3962916416914
2013-07-09,979.1779358287662
2013-07-10,978.2230065457328
2013-07-11,987.4969348130624
2013-07-12,995.40885350785
2013-07-15,993.2859939945592
2013-07-16,998.7938392728547
2013-07-17,991.6690901318173
2013-07-18,1005.4245042159326
2013-07-19,1009.553382749604
2013-07-22,1004.3932033098281
2013-07-23,1007.0099028301771
2013-07-24,1015.6973904324426
2013-07-25,1014.8364814654743
2013-07-26,1014.5100840211757
2013-07-29,1006.9735696077121
2013-07-30,1013.8408696027881
2013-07-31,1025.4525390985832
2013-08-01,1021.7930562156338
2013-08-02,1015.3967425323073
2013-08-05,1013.8138629601792
2013-08-06,1006.784223965334
2013-08-07,1001.9593507395754
2013-08-08,997.159234886831
2013-08-09,999.5466329918951
2013-08-12,996.111643089013
2013-08-13,995.5443479878022
2013-08-14,993.7236091521615
2013-08-15,993.6510924052596
2013-08-16,997.0513392678348
2013-08-19,996.0339219882856
2013-08-20,1006.9500169501339
2013-08-21,918.5968706430334
2013-08-22,925.6445857797888
2013-08-23,933.8782663897839
2013-08-26,939.3324469105766
2013-08-27,927.6301596089047
2013-08-28,923.131161548289
2013-08-29,915.7639326441467
2013-08-30,918.0663316823059
2013-09-02,918.9513671339012
2013-09-03,918.216591214419
2013-09-04,912.7046945418643
2013-09-05,909.9753778712975
2013-09-06,902.9028179291759
2013-09-09,905.5922293490398
2013-09-10,912.1310471649047
2013-09-11,909.7494502294153
2013-09-12,910.6230313467956
2013-09-13,915.6028452525525
2013-09-16,909.5161300877045
2013-09-17,904.5131080214029
2013-09-18,907.0137767100847
2013-09-19,907.1534689455835
2013-09-20,906.7145445761804
2013-09-23,910.2417167140433
2013-09-24,908.6970143921553
2013-09-25,910.5792860814004
2013-09-26,909.8154211529966
2013-09-27,907.6013709754301
2013-09-30,908.4909261548897
2013-10-01,904.103630957161
2013-10-02,904.0156885131225
2013-10-03,905.9999943284931
2013-10-04,908.2368188669352
2013-10-07,902.5795752557468
2013-10-08,902.6712255460118
2013-10-09,903.5323136591071
2013-10-10,902.7932259251423
2013-10-11,902.4221017653897
2013-10-14,893.4616033827534
2013-10-15,888.7235024078896
2013-10-16,887.6140622086976
2013-10-17,881.5975456234672
2013-10-18,881.8315568078607
2013-10-21,877.4355377315528
2013-10-22,885.0489740324572
2013-10-23,880.6868044081591
2013-10-24,881.5880672244866
2013-10-25,879.3872190623173
2013-10-28,880.6803076037493
2013-10-29,882.3228696744546
2013-10-30,880.0710063190206
2013-10-31,883.622672725569
2013-11-01,883.4629621009457
2013-11-04,880.2195430856602
2013-11-05,882.320816043806
2013-11-06,882.2639007614628
2013-11-07,876.6994019590661
2013-11-08,880.9072722818777
2013-11-11,877.0731119957688
2013-11-12,875.6379820461983
2013-11-13,876.915691825316
2013-11-14,874.8929377399154
2013-11-15,873.3221224835619
2013-11-18,873.0149176636742
2013-11-19,870.8922262137772
2013-11-20,874.5339143766683
2013-11-21,875.071225367323
2013-11-22,877.8271127767467
2013-11-25,882.1962313266349
2013-11-26,879.693261600109
2013-11-27,884.4704816109356
2013-11-28,886.6177701724012
2013-11-29,884.9067056820463
2013-12-02,882.031514236034
2013-12-03,880.139433091328
2013-12-04,880.2555935190728
2013-12-05,875.9899025834214
2013-12-06,873.2272046297812
2013-12-09,870.4714131396124
2013-12-10,873.0904689062342
2013-12-11,873.4073551412826
2013-12-12,873.3466055386433
2013-12-13,880.2337538078851
2013-12-16,882.4883067109228
2013-12-17,890.3384999198673
2013-12-18,886.2680285131628
2013-12-19,879.952112258611
2013-12-20,879.225414186955
2013-12-23,879.3125197462183
2013-12-24,879.1876962848734
2013-12-25,879.1876962848734
2013-12-26,879.1546093596932
2013-12-27,879.5419960121155
2013-12-30,881.7087953718627
2013-12-31,889.8274471546293
2014-01-01,889.8274471546293
2014-01-02,899.4666029829851
2014-01-03,902.7705433774269
2014-01-06,902.9621996331905
2014-01-07,906.9344547950786
2014-01-08,909.5263396643394
2014-01-09,913.770219607869
2014-01-10,918.133653891126
2014-01-13,928.5017423355852
2014-01-14,931.3759180883369
2014-01-15,925.1643399424564
2014-01-16,923.8337767824391
2014-01-17,925.1902267920929
2014-01-20,931.7866710059783
2014-01-21,925.8707856599513
2014-01-22,927.0937676685147
2014-01-23,929.9554627354343
2014-01-24,926.9992480799561
2014-01-27,922.5121044903847
2014-01-28,926.1798537945774
2014-01-29,927.2647075012256
2014-01-30,931.5183054518586
2014-01-31,930.7872641945861
2014-02-03,932.3081316050402
2014-02-04,923.0304548297245
2014-02-05,924.630491152175
2014-02-06,925.7364011488683
2014-02-07,926.4060053903511
2014-02-10,930.6304469890282
2014-02-11,930.1999179558118
2014-02-12,929.9642369837716
2014-02-13,934.3837515311961
2014-02-14,928.9913581774089
2014-02-17,928.5082719081107
2014-02-18,920.6291357866642
2014-02-19,919.8257266444851
2014-02-20,915.0433679223165
2014-02-21,917.9954147591657
2014-02-24,915.0633573666012
2014-02-25,919.0825141891036
2014-02-26,918.8944169386162
2014-02-27,918.1873717448746
2014-02-28,918.4492066547524
2014-03-03,913.6859337378453
2014-03-04,910.7949340974659
2014-03-05,912.5891029339078
2014-03-06,916.4787263358155
2014-03-07,918.4810171720083
2014-03-10,917.14860496077
2014-03-11,918.7920613118512
2014-03-12,931.8170962494547
2014-03-13,923.8236002780794
2014-03-14,923.2983412995916
2014-03-17,920.6201500785921
2014-03-18,915.5216656997283
2014-03-19,917.3089972259039
2014-03-20,922.7047753868736
2014-03-21,921.8535516461156
2014-03-24,917.4344648191004
2014-03-25,917.4374808545446
2014-03-26,914.944286265608
2014-03-27,912.6153080745501
2014-03-28,913.3070425099804
2014-03-31,914.7631274131907
2014-04-01,910.395159998493
2014-04-02,912.8851637565658
2014-04-03,909.457922567326
2014-04-04,911.2714177749931
2014-04-07,915.1735102263655
2014-04-08,917.4463022321657
2014-04-09,916.036789663338
2014-04-10,918.6708269951387
2014-04-11,923.2307239420768
2014-04-14,919.6871098216927
2014-04-15,923.7646657738557
2014-04-16,922.5841442346783
2014-04-17,923.4239694399241
2014-04-18,923.618845330858
2014-04-21,924.2590309992431
2014-04-22,926.6958359142552
2014-04-23,930.0893854365377
2014-04-24,927.3304664053703
2014-04-25,931.0153625528375
2014-04-28,924.6167675402723
2014-04-29,924.3185958437881
2014-04-30,916.653871241439
2014-05-01,916.5035124741945
2014-05-02,912.2814263005174
2014-05-05,909.8286152104746
2014-05-06,904.9158314406675
2014-05-07,896.0892783559049
2014-05-08,888.9865224284732
2014-05-09,896.0601112588498
2014-05-12,896.3242850357234
2014-05-13,898.8627779196669
2014-05-14,905.2331021639069
2014-05-15,913.2200304704832
2014-05-16,914.8906652005068
2014-05-19,903.5450834353754
2014-05-20,893.4230071565104
2014-05-21,892.9858994434472
2014-05-22,897.8036515751608
2014-05-23,905.4006562545476
2014-05-26,904.4882275182738
2014-05-27,902.8235264827389
2014-05-28,908.7800121291672
2014-05-29,916.5398231981923
2014-05-30,920.6613780115612
2014-06-02,919.2569359651949
2014-06-03,933.2213767589309
2014-06-04,941.8638913516744
2014-06-05,945.5417565823004
2014-06-06,947.7123417085423
2014-06-09,946.4838543971158
2014-06-10,958.0628278577221
2014-06-11,966.8144973511561
2014-06-12,967.415209291059
2014-06-13,967.1571224747116
2014-06-16,969.2633740524135
