Date,OMAN DOMESTIC SMALL CAP
2002-05-31,365.3238994554192
2002-06-03,359.0333378953915
2002-06-04,355.3021162629941
2002-06-05,354.3355077326605
2002-06-06,351.5981679724103
2002-06-07,351.5237674713317
2002-06-10,350.240913677235
2002-06-11,342.879979401446
2002-06-12,341.4670870989835
2002-06-13,346.5102899341062
2002-06-14,345.5602959932313
2002-06-17,347.3366260786231
2002-06-18,345.5967378910423
2002-06-19,342.97447064906424
2002-06-20,341.39295976076835
2002-06-21,339.73716603405086
2002-06-24,336.73141121540044
2002-06-25,336.2213076325138
2002-06-26,329.41369620304454
2002-06-27,331.5902542973976
2002-06-28,330.29760294153994
2002-07-01,327.3387264102429
2002-07-02,329.301945867088
2002-07-03,331.0815933771274
2002-07-04,331.554905161798
2002-07-05,333.58167013402044
2002-07-08,327.45480985341993
2002-07-09,325.3097091517062
2002-07-10,328.8183894120703
2002-07-11,340.41571914068254
2002-07-12,340.53619591069037
2002-07-15,334.7147750791405
2002-07-16,330.2358708411864
2002-07-17,331.28481102351986
2002-07-18,334.1004672082115
2002-07-19,331.94349312096716
2002-07-22,337.532193330793
2002-07-23,344.0736459158479
2002-07-24,343.675212029227
2002-07-25,336.30244751935004
2002-07-26,340.60507807421203
2002-07-29,344.4546087203408
2002-07-30,341.2435616028749
2002-07-31,343.5059883168882
2002-08-01,342.84156667604316
2002-08-02,341.86709059575395
2002-08-05,341.4338429014824
2002-08-06,352.2818872250162
2002-08-07,350.0861931033476
2002-08-08,350.7728492062654
2002-08-09,349.48353949457584
2002-08-12,339.76856248456227
2002-08-13,347.56166217573707
2002-08-14,341.26085113834654
2002-08-15,340.7380121139818
2002-08-16,339.21423200085906
2002-08-19,334.1205701782905
2002-08-20,334.36030408473243
2002-08-21,332.58759447906306
2002-08-22,338.5667428478992
2002-08-23,338.4797211178709
2002-08-26,355.4945280721036
2002-08-27,339.0577495923353
2002-08-28,338.5300581140771
2002-08-29,337.58401100283925
2002-08-30,338.7371734754195
2002-09-02,335.93005697973985
2002-09-03,333.44605232368326
2002-09-04,334.28885134827055
2002-09-05,333.42362178952993
2002-09-06,335.7860752174355
2002-09-09,338.47054688827336
2002-09-10,341.0580289887772
2002-09-11,341.85700645983417
2002-09-12,340.26379804091346
2002-09-13,339.4373454929949
2002-09-16,340.21558445561294
2002-09-17,341.2160636546002
2002-09-18,336.77379932924237
2002-09-19,334.95756820592004
2002-09-20,334.762622141743
2002-09-23,333.1253943635893
2002-09-24,334.10099639855207
2002-09-25,331.5457070515768
2002-09-26,332.5226264785179
2002-09-27,332.8293973911628
2002-09-30,328.55220705787895
2002-10-01,329.7441027321152
2002-10-02,329.7701793875165
2002-10-03,328.7518033969006
2002-10-04,330.54231764730616
2002-10-07,330.30344547389626
2002-10-08,331.85211982796756
2002-10-09,329.0683273790907
2002-10-10,329.50048724890337
2002-10-11,329.28322683430423
2002-10-14,328.96830661089047
2002-10-15,333.4889341182432
2002-10-16,336.6919421616746
2002-10-17,340.10231352297086
2002-10-18,340.3648191678635
2002-10-21,341.23421026603916
2002-10-22,340.0467620137444
2002-10-23,340.31608464615437
2002-10-24,341.0672957159586
2002-10-25,339.9945649053715
2002-10-28,337.9541133409918
2002-10-29,337.18241114885984
2002-10-30,337.7651490118732
2002-10-31,335.4970098207907
2002-11-01,333.42635237646545
2002-11-04,333.87869442822733
2002-11-05,332.09324686444006
2002-11-06,328.59932488236325
2002-11-07,322.16274110725686
2002-11-08,320.5881897955656
2002-11-11,321.23840576299665
2002-11-12,321.40338218483714
2002-11-13,323.4204963960588
2002-11-14,323.23366194996976
2002-11-15,322.5110829739266
2002-11-18,318.89692727740334
2002-11-19,317.8413423691683
2002-11-20,317.4446527839058
2002-11-21,321.4110251818418
2002-11-22,321.87749098758064
2002-11-25,324.08324221071433
2002-11-26,326.9615280149647
2002-11-27,328.002228073821
2002-11-28,326.3397342830782
2002-11-29,326.3205881007861
2002-12-02,327.5322917380333
2002-12-03,327.49389431290496
2002-12-04,329.0213706612402
2002-12-05,328.8405083816303
2002-12-06,326.4424751078879
2002-12-09,326.58828791626405
2002-12-10,326.49378289693186
2002-12-11,326.74660257137026
2002-12-12,324.7985626598556
2002-12-13,322.84376385341807
2002-12-16,314.86432033320597
2002-12-17,311.8975090191721
2002-12-18,311.21239340236116
2002-12-19,311.7586995347234
2002-12-20,311.303311425558
2002-12-23,308.2772216584036
2002-12-24,306.96663359613444
2002-12-25,306.96663359613444
2002-12-26,307.0286538606475
2002-12-27,304.93846161770966
2002-12-30,299.9891903889201
2002-12-31,298.8171342801013
2003-01-01,298.8171342801013
2003-01-02,301.99943358661085
2003-01-03,300.7092713637332
2003-01-06,297.5772362449484
2003-01-07,297.1544301239009
2003-01-08,297.17930610240586
2003-01-09,293.68707175504625
2003-01-10,292.26097464055715
2003-01-13,292.2647024272368
2003-01-14,291.2435698502955
2003-01-15,291.2848283245624
2003-01-16,291.66697798626836
2003-01-17,289.37496051980764
2003-01-20,285.2305505944257
2003-01-21,287.2755347604585
2003-01-22,286.26900403866426
2003-01-23,283.95024136362775
2003-01-24,282.4797448993596
2003-01-27,280.01460997981343
2003-01-28,279.14832369162724
2003-01-29,278.2317659393329
2003-01-30,284.378823572289
2003-01-31,284.86890351975865
2003-02-03,284.86890351975865
2003-02-04,281.55437039541175
2003-02-05,281.9689202177487
2003-02-06,280.85045500724004
2003-02-07,281.16190547023666
2003-02-10,282.4801986066972
2003-02-11,284.02286959423367
2003-02-12,283.451150708612
2003-02-13,280.9906826906409
2003-02-14,281.87825812696826
2003-02-17,283.42474877579644
2003-02-18,284.5126117525992
2003-02-19,283.09547882933657
2003-02-20,279.9867948408899
2003-02-21,280.25628274267444
2003-02-24,280.86888143817373
2003-02-25,281.26337461108875
2003-02-26,281.9196871869932
2003-02-27,283.1237938856781
2003-02-28,282.2728061123063
2003-03-03,281.1919192882001
2003-03-04,279.6449254171849
2003-03-05,278.54032511597984
2003-03-06,278.9499904119075
2003-03-07,277.4321528867293
2003-03-10,277.21941886781286
2003-03-11,277.2428832709272
2003-03-12,278.0619546384703
2003-03-13,281.6132581432939
2003-03-14,284.7529051890685
2003-03-17,286.6839299413095
2003-03-18,288.4098877071445
2003-03-19,291.22628320057225
2003-03-20,290.63440358668123
2003-03-21,292.68811344793585
2003-03-24,289.4965758678536
2003-03-25,289.8694523926979
2003-03-26,291.0304539438635
2003-03-27,293.5026729433548
2003-03-28,292.5882918828506
2003-03-31,288.7840881825774
2003-04-01,290.1083259342872
2003-04-02,293.686311198954
2003-04-03,296.3458471721549
2003-04-04,297.3567465573683
2003-04-07,301.2608557396992
2003-04-08,300.280689197118
2003-04-09,300.6357680564232
2003-04-10,298.021843215947
2003-04-11,299.90630344829634
2003-04-14,302.21397630529395
2003-04-15,304.8384026357885
2003-04-16,305.1005388000273
2003-04-17,303.4703958332768
2003-04-18,303.4703958332768
2003-04-21,307.6228939296045
2003-04-22,305.55543535867156
2003-04-23,310.2025084856779
2003-04-24,309.1757005495166
2003-04-25,309.1897310314802
2003-04-28,311.28944637253926
2003-04-29,322.99097719899396
2003-04-30,318.2658960074356
2003-05-01,315.61106710449377
2003-05-02,316.79244626035927
2003-05-05,314.07914150096354
2003-05-06,311.4413476307691
2003-05-07,310.30858509947745
2003-05-08,307.72007280929046
2003-05-09,306.6891961101987
2003-05-12,302.900220275581
2003-05-13,304.57802340323076
2003-05-14,304.80822189278933
2003-05-15,305.56588918370073
2003-05-16,303.5800617335229
2003-05-19,301.55080977072487
2003-05-20,304.111272009841
2003-05-21,303.60871237484207
2003-05-22,304.27635438218175
2003-05-23,301.5914111566815
2003-05-26,302.3207035156476
2003-05-27,302.2061157568924
2003-05-28,305.44576755597694
2003-05-29,304.0643793787579
2003-05-30,305.77064550459204
2003-06-02,307.8732185190616
2003-06-03,308.43361458946845
2003-06-04,311.2003116761767
2003-06-05,308.2513359377349
2003-06-06,312.2309829731828
2003-06-09,322.3093058488476
2003-06-10,327.81789101717624
2003-06-11,323.9814731508355
2003-06-12,324.54862773443426
2003-06-13,322.6225367382845
2003-06-16,323.41523681929675
2003-06-17,324.04925312525586
2003-06-18,325.4786752216973
2003-06-19,325.13833068574854
2003-06-20,326.88676223385426
2003-06-23,327.5352432495929
2003-06-24,328.5443933869515
2003-06-25,327.1940757788668
2003-06-26,330.3645069709105
2003-06-27,331.01514388340956
2003-06-30,329.314452152742
2003-07-01,327.08395155147105
2003-07-02,331.0567822099756
2003-07-03,333.3606809345768
2003-07-04,334.4199822756391
2003-07-07,345.72288483578063
2003-07-08,357.6702060272798
2003-07-09,363.044191120665
2003-07-10,361.0553965832641
2003-07-11,362.3330165287109
2003-07-14,368.4152561982876
2003-07-15,370.752700123886
2003-07-16,372.16662438554823
2003-07-17,371.869990974439
2003-07-18,370.9081867614395
2003-07-21,375.7355278032607
2003-07-22,373.43503732961256
2003-07-23,370.2481885082946
2003-07-24,367.9893837000542
2003-07-25,366.21966741433414
2003-07-28,365.4687909304689
2003-07-29,364.7340159055039
2003-07-30,371.86309972495354
2003-07-31,376.87740159770357
2003-08-01,376.94438118655995
2003-08-04,375.34015962160663
2003-08-05,376.9968821299365
2003-08-06,374.1329360235744
2003-08-07,373.08338277094407
2003-08-08,375.80132873576395
2003-08-11,375.4184063624763
2003-08-12,375.0532883182366
2003-08-13,376.0016418170192
2003-08-14,378.27179244197515
2003-08-15,378.5406781623125
2003-08-18,379.9176556976292
2003-08-19,382.5235049102371
2003-08-20,382.08534777090415
2003-08-21,389.5467703233285
2003-08-22,393.277580168952
2003-08-25,393.49344183551534
2003-08-26,395.51655178677964
2003-08-27,397.73052291156444
2003-08-28,396.51497716629746
2003-08-29,393.9146421306864
2003-09-01,395.4502422815886
2003-09-02,399.467799671044
2003-09-03,401.53388106048806
2003-09-04,400.2740187070872
2003-09-05,395.5200843053983
2003-09-08,391.4587176326837
2003-09-09,388.2113078008776
2003-09-10,386.00165471457984
2003-09-11,386.7095349200728
2003-09-12,382.77434365241425
2003-09-15,383.3521888932023
2003-09-16,386.04605540463535
2003-09-17,385.9324991490761
2003-09-18,386.2863590360965
2003-09-19,383.358915708893
2003-09-22,381.2356559228621
2003-09-23,380.77117680403643
2003-09-24,380.9566343737809
2003-09-25,379.27018080379145
2003-09-26,380.8404181948993
2003-09-29,378.6490239035566
2003-09-30,374.84331286748744
2003-10-01,372.30671652446773
2003-10-02,373.1189178480518
2003-10-03,375.0762840321532
2003-10-06,374.6323839063872
2003-10-07,371.629795861768
2003-10-08,371.2753225983632
2003-10-09,373.79270042023825
2003-10-10,371.6077966692114
2003-10-13,379.86481074324166
2003-10-14,377.4725577549802
2003-10-15,379.72925849975866
2003-10-16,379.56037417151555
2003-10-17,381.51787996920257
2003-10-20,379.2998024177801
2003-10-21,380.1858688374671
2003-10-22,378.59026354814534
2003-10-23,378.48918542117946
2003-10-24,377.3527735226341
2003-10-27,379.44676237745057
2003-10-28,381.32712620024955
2003-10-29,380.3040984701594
2003-10-30,381.49943128945046
2003-10-31,383.53409492299414
2003-11-03,394.19791272148825
2003-11-04,393.90047507682857
2003-11-05,394.72756434862043
2003-11-06,396.36742854881766
2003-11-07,394.9510903432658
2003-11-10,393.26056287668746
2003-11-11,392.8421000907083
2003-11-12,388.8456112227826
2003-11-13,387.0701278528754
2003-11-14,384.98176784449294
2003-11-17,383.1703265311655
2003-11-18,379.7714557657021
2003-11-19,379.1478022516544
2003-11-20,379.75266616148303
2003-11-21,379.29116394806965
2003-11-24,384.99967709074997
2003-11-25,384.3468032954459
2003-11-26,380.2043361766819
2003-11-27,380.971231505357
2003-11-28,378.15852157057554
2003-12-01,379.65854283512704
2003-12-02,375.5119014393968
2003-12-03,374.28940983286805
2003-12-04,375.6318574000966
2003-12-05,373.1567277903439
2003-12-08,370.8889420912379
2003-12-09,371.42254012916777
2003-12-10,369.8241755009873
2003-12-11,366.451597382333
2003-12-12,362.9400933297784
2003-12-15,363.009534870179
2003-12-16,361.9002393475832
2003-12-17,360.8117915182913
2003-12-18,359.71113166639947
2003-12-19,360.30807801134904
2003-12-22,357.929809147583
2003-12-23,357.77796010134693
2003-12-24,357.94387261526686
2003-12-25,358.04877981163355
2003-12-26,358.19258027744
2003-12-29,356.21025366652356
2003-12-30,357.25945840533376
