Date,UKRAINE SMALL CAP
2011-04-01,1186.7281578997213
2011-04-04,1180.0895622033715
2011-04-05,1179.842396909503
2011-04-06,1167.123484131258
2011-04-07,1170.907919805886
2011-04-08,1158.5936747916392
2011-04-11,1149.3114733520133
2011-04-12,1142.3360892657724
2011-04-13,1169.01067602972
2011-04-14,1136.1123898541027
2011-04-15,1160.3609975491936
2011-04-18,1140.154825186497
2011-04-19,1071.0076568859895
2011-04-20,1042.732232844867
2011-04-21,1037.4237361357514
2011-04-22,1032.6043965667764
2011-04-25,1036.72920733217
2011-04-26,1002.668918692273
2011-04-27,1017.7657228123923
2011-04-28,1015.7961512143553
2011-04-29,1008.3005002872371
2011-05-02,1004.542606336598
2011-05-03,1007.9607992899031
2011-05-04,979.0535160715954
2011-05-05,997.8324040035961
2011-05-06,954.0112755557699
2011-05-09,970.0942498843245
2011-05-10,928.3887510463582
2011-05-11,874.1444895743065
2011-05-12,832.5112113700624
2011-05-13,837.0009959508786
2011-05-16,834.9169593421657
2011-05-17,872.6736985240634
2011-05-18,871.9997445691286
2011-05-19,909.5822894966491
2011-05-20,944.1275144594083
2011-05-23,948.1847061049732
2011-05-24,988.5541505098527
2011-05-25,1001.2957375818266
2011-05-26,980.7876310350726
2011-05-27,937.731956382411
2011-05-30,909.066603134666
2011-05-31,914.4835266451046
2011-06-01,888.6443278935797
2011-06-02,869.1717321483636
2011-06-03,849.278225468135
2011-06-06,849.5577061335291
2011-06-07,852.3333622422341
2011-06-08,842.4035519605094
2011-06-09,863.6114673056343
2011-06-10,881.952301453776
2011-06-13,880.9093695447114
2011-06-14,875.141467040751
2011-06-15,908.8325267173425
2011-06-16,910.0071452198952
2011-06-17,876.1057080618803
2011-06-20,859.7515787947777
2011-06-21,849.3429267647437
2011-06-22,857.2520760701143
2011-06-23,858.5041597965004
2011-06-24,843.4007848050055
2011-06-27,836.5208218158389
2011-06-28,831.7741500217853
2011-06-29,855.2636543434671
2011-06-30,881.5490442756816
2011-07-01,898.7674175814932
2011-07-04,896.82818001948
2011-07-05,895.6706701794666
2011-07-06,911.1289394619596
2011-07-07,962.6696334108736
2011-07-08,964.9570943135298
2011-07-11,963.360553116542
2011-07-12,922.328510890503
2011-07-13,925.5315724771854
2011-07-14,942.6747768069657
2011-07-15,944.13136836891
2011-07-18,939.3362048071695
2011-07-19,937.8909208918732
2011-07-20,945.7669695490935
2011-07-21,935.6331652226125
2011-07-22,954.9379376920692
2011-07-25,941.5150726703924
2011-07-26,935.3244554445037
2011-07-27,941.5745165692247
2011-07-28,969.4995663342877
2011-07-29,955.3337754567264
2011-08-01,964.1327105557672
2011-08-02,964.0002850244807
2011-08-03,934.1406269174628
2011-08-04,894.0455664563788
2011-08-05,870.7550977122706
2011-08-08,773.3882760480454
2011-08-09,790.3660353626235
2011-08-10,802.9609609592102
2011-08-11,765.4937506599056
2011-08-12,832.4237789450183
2011-08-15,838.8642781599439
2011-08-16,841.7604026033781
2011-08-17,834.0051331124597
2011-08-18,775.592998271812
2011-08-19,664.7431623697267
2011-08-22,669.5769423626446
2011-08-23,665.4112938572101
2011-08-24,664.580049267757
2011-08-25,625.7918218338909
2011-08-26,594.6258805471225
2011-08-29,611.3851148260185
2011-08-30,603.3365448618006
2011-08-31,627.9511969988631
2011-09-01,601.7537320532963
2011-09-02,595.7636179841427
2011-09-05,601.428111130858
2011-09-06,603.9714510742076
2011-09-07,611.1788178036087
2011-09-08,611.0190760987329
2011-09-09,626.0668570517623
2011-09-12,544.8495740791611
2011-09-13,590.1509631034995
2011-09-14,597.4286630751794
2011-09-15,558.358340907332
2011-09-16,581.5790360991647
2011-09-19,605.2147897077101
2011-09-20,605.4164260865399
2011-09-21,625.0241363048654
2011-09-22,598.8951530646297
2011-09-23,581.7196748800085
2011-09-26,592.7824236928126
2011-09-27,602.0478160145492
2011-09-28,597.4766514445621
2011-09-29,603.3763735079857
2011-09-30,623.702886256118
2011-10-03,625.0149722744407
2011-10-04,602.860426973886
2011-10-05,618.242856843766
2011-10-06,556.7039643893166
2011-10-07,553.328943853002
2011-10-10,539.72049498233
2011-10-11,542.825696720394
2011-10-12,504.15910659358747
2011-10-13,497.49397592696243
2011-10-14,503.6156448171398
2011-10-17,427.85481025193127
2011-10-18,410.1678505926796
2011-10-19,385.7164963129912
2011-10-20,380.6012323911175
2011-10-21,370.30025787684315
2011-10-24,388.79988355404936
2011-10-25,397.1163625405949
2011-10-26,401.66129129679274
2011-10-27,416.97288272236653
2011-10-28,431.1062538561814
2011-10-31,407.27147443136545
2011-11-01,405.8040440368229
2011-11-02,406.28812804557924
2011-11-03,413.97352319600327
2011-11-04,416.4245492362766
2011-11-07,416.96949278262855
2011-11-08,432.69240522913964
2011-11-09,417.32254976157844
2011-11-10,429.4665084186431
2011-11-11,463.8154740722131
2011-11-14,495.919703939374
2011-11-15,505.5584216012455
2011-11-16,524.4440027097518
2011-11-17,511.1512602547292
2011-11-18,505.8198883858492
2011-11-21,480.05018708014563
2011-11-22,472.1926031622284
2011-11-23,475.9121899623434
2011-11-24,484.30769064904297
2011-11-25,479.8649474690407
2011-11-28,491.871590938015
2011-11-29,484.8557128708755
2011-11-30,477.20835275793377
2011-12-01,481.06136593019244
2011-12-02,486.43235840663175
2011-12-05,489.23469720154884
2011-12-06,484.2713884034805
2011-12-07,480.67695920942435
2011-12-08,485.6393943162964
2011-12-09,487.38813082191064
2011-12-12,488.67151512204975
2011-12-13,487.61006147255654
2011-12-14,472.46112834557294
2011-12-15,464.2438377881884
2011-12-16,464.4224950114669
2011-12-19,449.818041286428
2011-12-20,446.02480369757194
2011-12-21,447.14525866784135
2011-12-22,445.6672786224561
2011-12-23,448.21002154984797
2011-12-26,444.1778954573827
2011-12-27,433.80958681011657
2011-12-28,434.1166544181918
2011-12-29,436.92551212289123
2011-12-30,447.4251911163827
2012-01-02,447.4251911163827
2012-01-03,444.9743444784588
2012-01-04,454.58482879997035
2012-01-05,453.5305845285274
2012-01-06,453.33446412323605
2012-01-09,452.49808650542275
2012-01-10,458.3751006256957
2012-01-11,450.65831532028596
2012-01-12,440.7849014950419
2012-01-13,432.55350615470513
2012-01-16,425.21887556800823
2012-01-17,434.489830781533
2012-01-18,436.39267673337014
2012-01-19,446.5606343845506
2012-01-20,443.9720193761831
2012-01-23,446.6927196220893
2012-01-24,437.4299606575319
2012-01-25,441.9625249259238
2012-01-26,458.1010891897238
2012-01-27,474.13672976626117
2012-01-30,479.61476088855596
2012-01-31,497.5574873844579
2012-02-01,512.6127138102325
2012-02-02,508.9208511703856
2012-02-03,517.7096693881635
2012-02-06,518.2226944550745
2012-02-07,508.33505460688883
2012-02-08,507.71779604513364
2012-02-09,494.53390950115227
2012-02-10,482.5202515102587
2012-02-13,498.38719393088456
2012-02-14,508.32045771092083
2012-02-15,519.5601002250042
2012-02-16,524.4962767863146
2012-02-17,520.285902773821
2012-02-20,547.5440571720003
2012-02-21,535.2315724375962
2012-02-22,525.4455590016402
2012-02-23,526.3835941351488
2012-02-24,540.1284337226963
2012-02-27,529.7136788207258
2012-02-28,518.4000134699832
2012-02-29,516.0935577180567
2012-03-01,514.2942648811103
2012-03-02,512.093219110132
2012-03-05,499.92230982951
2012-03-06,497.8803696537373
2012-03-07,509.62570226809316
2012-03-08,503.7703628877057
2012-03-09,509.664547170892
2012-03-12,514.5507993061082
2012-03-13,512.826684605007
2012-03-14,524.7977743906879
2012-03-15,516.9105992561939
2012-03-16,505.22852613097467
2012-03-19,497.4068332563196
2012-03-20,500.53180395307265
2012-03-21,496.2183212251207
2012-03-22,488.6405101196453
2012-03-23,496.2858940466773
2012-03-26,503.8240080398248
2012-03-27,500.9811207986409
2012-03-28,500.8167823352981
2012-03-29,502.68468514709645
2012-03-30,509.68176829615925
2012-04-02,508.7762197490278
2012-04-03,506.9015795710804
2012-04-04,496.25811554664836
2012-04-05,505.0033114771027
2012-04-06,508.03399517181623
2012-04-09,508.8817675427054
2012-04-10,506.5592334391341
2012-04-11,503.1147906918591
2012-04-12,501.05211243628446
2012-04-13,504.184991860522
2012-04-16,504.99557866415637
2012-04-17,508.15560004759084
2012-04-18,511.1541890879873
2012-04-19,511.77101633733264
2012-04-20,513.4239014668514
2012-04-23,504.4967649663877
2012-04-24,500.55227946566595
2012-04-25,500.18399976886604
2012-04-26,490.88089318511913
2012-04-27,489.8902321745888
2012-04-30,491.49258990793277
2012-05-01,491.88281086778403
2012-05-02,494.61299982713234
2012-05-03,479.9935040131543
2012-05-04,477.25535227880187
2012-05-07,451.1936924694931
2012-05-08,459.9963559499687
2012-05-09,462.2551634048521
2012-05-10,450.5501306662957
2012-05-11,444.7119012423838
2012-05-14,421.0898117824463
2012-05-15,399.9183196164172
2012-05-16,402.19180902795074
2012-05-17,404.36596032873746
2012-05-18,394.627373778527
2012-05-21,401.3495769526994
2012-05-22,392.03189175598
2012-05-23,372.376716513739
2012-05-24,366.0002353163397
2012-05-25,365.0930077961136
2012-05-28,363.0591168824672
2012-05-29,368.4959311118107
2012-05-30,365.3117460576536
2012-05-31,361.19515997784157
2012-06-01,343.6974151429353
2012-06-04,340.03930405026483
2012-06-05,319.56048161600467
2012-06-06,299.9897235820159
2012-06-07,312.08648950270293
2012-06-08,318.5944860740708
2012-06-11,322.2709023290666
2012-06-12,331.8800181733881
2012-06-13,326.2409390164605
2012-06-14,333.14367892515685
2012-06-15,345.1220138777632
2012-06-18,348.2054356346099
2012-06-19,343.6586182589888
2012-06-20,354.10064471219874
2012-06-21,353.4501409931946
2012-06-22,349.07034223735735
2012-06-25,348.2435466899551
2012-06-26,354.5007847871352
2012-06-27,349.40290401846926
2012-06-28,350.2604897081296
2012-06-29,342.97403375423124
2012-07-02,363.8485942312374
2012-07-03,394.18958412188755
2012-07-04,392.8652799434555
2012-07-05,385.9261544429004
2012-07-06,384.00961195904557
2012-07-09,393.7305328094777
2012-07-10,402.681336200465
2012-07-11,400.785593000425
2012-07-12,407.3533953620221
2012-07-13,405.2487695744835
2012-07-16,416.9526158950295
2012-07-17,410.51122682520554
2012-07-18,403.45528492045884
2012-07-19,399.775114268683
2012-07-20,400.4493347392534
2012-07-23,385.78321470269884
2012-07-24,392.83704865387415
2012-07-25,385.1110331521714
2012-07-26,391.95498283122447
2012-07-27,401.4358735909781
2012-07-30,405.7567125380292
2012-07-31,394.5652829794807
2012-08-01,389.3762047270869
2012-08-02,398.4603396781723
2012-08-03,394.9408338199014
2012-08-06,395.6347133560404
2012-08-07,400.1862947761724
2012-08-08,389.623258718708
2012-08-09,385.6533469773398
2012-08-10,386.1872882235725
2012-08-13,392.64390027934377
2012-08-14,387.5177256662272
2012-08-15,391.71613839464254
2012-08-16,385.6570885772926
2012-08-17,389.27911998673017
2012-08-20,394.7999678139555
2012-08-21,393.2390709181451
2012-08-22,378.6021016602527
2012-08-23,379.03043255742597
2012-08-24,381.02899519614044
2012-08-27,379.2307324744474
2012-08-28,359.12170217723536
2012-08-29,349.5904933483129
2012-08-30,341.37079262259414
2012-08-31,337.8050885864622
2012-09-03,337.17389416138786
2012-09-04,326.37200542184513
2012-09-05,327.2253870598914
2012-09-06,331.8261906552672
2012-09-07,324.46402736247944
2012-09-10,338.2505755043931
2012-09-11,341.18930513508724
2012-09-12,344.8590147818653
2012-09-13,336.6269893891588
2012-09-14,365.9632710402086
2012-09-17,363.39166892710017
2012-09-18,357.0034029479938
2012-09-19,358.69457471262734
2012-09-20,361.93125645570717
2012-09-21,370.2530555581718
2012-09-24,372.8718048849801
2012-09-25,364.66471723420136
2012-09-26,357.0455039148299
2012-09-27,359.52421595701287
2012-09-28,363.6326829950254
2012-10-01,363.3391447757416
2012-10-02,346.0974207004425
2012-10-03,339.56191205505314
2012-10-04,339.9612314666678
2012-10-05,337.68581996036295
2012-10-08,335.61036864496
2012-10-09,325.23691791084445
2012-10-10,322.27410201850086
2012-10-11,322.0093353581103
2012-10-12,297.5965787465707
2012-10-15,292.272335489139
2012-10-16,303.1663427147508
2012-10-17,299.8673147297676
2012-10-18,291.88315995730085
2012-10-19,290.4435273493717
2012-10-22,294.447852627568
2012-10-23,300.0622190200294
2012-10-24,301.529407333357
2012-10-25,290.51400021828323
2012-10-26,294.88666700472925
2012-10-29,312.3091045186189
2012-10-30,306.9309820354815
2012-10-31,310.33114087238846
2012-11-01,306.69877722525155
2012-11-02,299.68683222726224
2012-11-05,299.70614974198287
2012-11-06,303.04256668157893
2012-11-07,300.670823453062
2012-11-08,296.79184855715744
2012-11-09,290.3406082463285
2012-11-12,302.53455763323575
2012-11-13,299.2850508496558
2012-11-14,294.90831248473324
2012-11-15,294.62272883018187
2012-11-16,294.296129458712
2012-11-19,293.8603745736855
2012-11-20,293.8052892070084
2012-11-21,294.34791303643254
2012-11-22,289.6141287273201
2012-11-23,286.35649115092247
2012-11-26,277.98367959705564
2012-11-27,273.6881587209533
2012-11-28,272.7215173248896
2012-11-29,270.35716275169773
2012-11-30,273.6426593977974
2012-12-03,273.48675392897087
2012-12-04,270.206979390511
2012-12-05,273.9198833941853
2012-12-06,285.5908690162181
2012-12-07,288.16626461549873
2012-12-10,286.6796738459783
2012-12-11,287.22709807465037
2012-12-12,284.95422467203406
2012-12-13,290.26237587234965
2012-12-14,281.84156009117237
2012-12-17,278.05941128858115
2012-12-18,283.98722754152783
2012-12-19,293.2170859731615
2012-12-20,286.41918376768706
2012-12-21,287.874307804593
2012-12-24,287.0086417213555
2012-12-25,291.0090752583423
2012-12-26,292.77568626397635
2012-12-27,289.4048630023245
2012-12-28,292.64233480310384
2012-12-31,293.46361562741475
2013-01-01,293.46361562741475
2013-01-02,292.23341579605244
2013-01-03,296.7054224530769
2013-01-04,295.354417160605
2013-01-07,294.1368327246425
2013-01-08,285.5439146187365
2013-01-09,289.61606041041557
2013-01-10,283.22408604439386
2013-01-11,279.51843239747717
2013-01-14,277.2929427953768
2013-01-15,274.75404441207314
2013-01-16,267.2190595275798
2013-01-17,266.6231959712513
2013-01-18,267.6213355696526
2013-01-21,269.367334678647
2013-01-22,262.8594854972985
2013-01-23,265.0784009658712
2013-01-24,259.7580352576593
2013-01-25,260.47822266021603
2013-01-28,263.96301136561766
2013-01-29,268.9789837272109
2013-01-30,264.2733494240119
2013-01-31,270.0672278212492
2013-02-01,274.92479923213955
2013-02-04,271.9928151890852
2013-02-05,293.60592139383033
2013-02-06,289.84768162765187
2013-02-07,286.4822840626488
2013-02-08,286.7899381759334
2013-02-11,288.04610405359057
2013-02-12,280.0514016997328
2013-02-13,280.4256275213749
2013-02-14,278.095128221835
2013-02-15,279.7893771631762
2013-02-18,278.81200717901777
2013-02-19,281.97893811297894
2013-02-20,281.13593964598294
2013-02-21,279.15644044274495
2013-02-22,284.994561763869
2013-02-25,286.2701045608451
2013-02-26,287.19799327584667
2013-02-27,285.4705500861222
2013-02-28,286.7370142124212
2013-03-01,286.32743953679545
2013-03-04,283.0488517411998
2013-03-05,282.1000177319734
2013-03-06,280.9781047371981
2013-03-07,279.60102663364273
2013-03-08,281.7764072668513
2013-03-11,275.6223515029025
2013-03-12,268.3836462837471
2013-03-13,266.6966022977291
2013-03-14,265.5268147866488
2013-03-15,266.21485273660954
2013-03-18,264.9901713626233
2013-03-19,265.98888383627946
2013-03-20,266.8679883826091
2013-03-21,268.6373765099729
2013-03-22,263.35029734799014
2013-03-25,265.984787862675
2013-03-26,263.2671510844019
2013-03-27,255.35325187650037
2013-03-28,263.01301478358954
2013-03-29,256.57263189447485
2013-04-01,228.09462396235904
2013-04-02,217.5107206833967
2013-04-03,213.3227294464577
2013-04-04,211.59895366830838
2013-04-05,206.40467834571552
2013-04-08,212.17486060728203
2013-04-09,209.06028943459214
2013-04-10,213.48208866463474
2013-04-11,205.80293750815346
2013-04-12,210.4893667979398
2013-04-15,202.36274823846153
2013-04-16,204.93637919903838
2013-04-17,202.77019843095206
2013-04-18,205.09945037920804
2013-04-19,204.65798540520223
2013-04-22,209.24621516746166
2013-04-23,207.22023105006755
2013-04-24,207.36629359684832
2013-04-25,212.66104313034873
2013-04-26,202.50966842587317
2013-04-29,200.95583042704405
2013-04-30,209.4531911216963
2013-05-01,209.31030635552523
2013-05-02,211.2316126174898
2013-05-03,210.5310770211904
2013-05-06,211.49855411086006
2013-05-07,211.21953992522617
2013-05-08,209.09820474258348
2013-05-09,210.35167622576736
2013-05-10,212.34622264696446
2013-05-13,206.68648607443322
2013-05-14,203.2534227833264
2013-05-15,205.62402901532002
2013-05-16,202.571795353813
2013-05-17,203.57022893621922
2013-05-20,211.46193108691907
2013-05-21,211.91245765122267
2013-05-22,219.08589922997348
2013-05-23,214.24330262808292
2013-05-24,211.44866864632397
2013-05-27,212.6203155007234
2013-05-28,217.723927427945
2013-05-29,213.71861023506096
2013-05-30,215.00288708049743
2013-05-31,218.89777004263357
2013-06-03,214.83933026163632
2013-06-04,211.9315089904424
2013-06-05,209.87261526335732
2013-06-06,209.83802948797234
2013-06-07,212.5393215182751
2013-06-10,214.38908617002846
2013-06-11,214.48688358427947
2013-06-12,213.7642176249014
2013-06-13,213.68162857041116
2013-06-14,219.24262212058204
2013-06-17,218.89017154664594
2013-06-18,222.30259762946358
2013-06-19,221.8346401507146
2013-06-20,219.89882816106845
2013-06-21,220.39918138593433
2013-06-24,221.10610151409574
2013-06-25,220.30765745743176
2013-06-26,224.76568186578257
2013-06-27,231.59097077780356
2013-06-28,231.67114613407546
2013-07-01,230.02287867916206
2013-07-02,228.85175283554236
2013-07-03,229.0999209194357
2013-07-04,230.44588818867516
2013-07-05,236.61351947758578
2013-07-08,233.87971552964552
2013-07-09,240.01463713568728
2013-07-10,237.6142720350496
2013-07-11,235.92629151490084
2013-07-12,237.55799561253187
2013-07-15,236.55903420927757
2013-07-16,228.8976246449165
2013-07-17,232.41530247536073
2013-07-18,230.75649330684763
2013-07-19,231.46072978326083
2013-07-22,229.20902626178557
2013-07-23,228.417531788001
2013-07-24,231.51131748472125
2013-07-25,242.4597857300063
2013-07-26,248.28245038362485
2013-07-29,251.90458107495246
2013-07-30,249.73624434231385
2013-07-31,250.39009138156828
2013-08-01,249.30779343353242
2013-08-02,248.4587066920511
2013-08-05,247.4394806690047
2013-08-06,247.93041980089333
2013-08-07,247.81886472585836
2013-08-08,246.69409086091622
2013-08-09,247.2479163970929
2013-08-12,249.44301115775383
2013-08-13,248.2935685627116
2013-08-14,251.01795945760628
2013-08-15,247.47273325429404
2013-08-16,247.14176975248924
2013-08-19,244.93617206155147
2013-08-20,242.36217825937848
2013-08-21,239.7702218715442
2013-08-22,241.68438766142737
2013-08-23,242.94727899064623
2013-08-26,243.4740628772011
2013-08-27,238.5093729684871
2013-08-28,238.5573270852652
2013-08-29,240.642448524995
2013-08-30,240.36870302001591
2013-09-02,236.93941117702283
2013-09-03,238.23915191915788
2013-09-04,242.01221042146923
2013-09-05,242.6678236695167
2013-09-06,241.53599680975287
2013-09-09,243.0163923587505
2013-09-10,247.41374977615646
2013-09-11,243.10478810868435
2013-09-12,239.84697287637294
2013-09-13,240.0285950946168
2013-09-16,234.3983655706409
2013-09-17,235.46955783238099
2013-09-18,238.72464855999266
2013-09-19,236.8286171917839
2013-09-20,237.48662936617956
2013-09-23,235.03724307775835
2013-09-24,229.02581806533757
2013-09-25,229.00453986463953
2013-09-26,234.29254293746524
2013-09-27,234.0185632300468
2013-09-30,233.75130352398426
2013-10-01,232.21555730810522
2013-10-02,229.77553040118977
2013-10-03,230.14723232019696
2013-10-04,230.44428207320442
2013-10-07,228.7150005226903
2013-10-08,229.01123401348664
2013-10-09,231.2974554336159
2013-10-10,231.10306402409068
2013-10-11,230.442577044086
2013-10-14,228.60726540187397
2013-10-15,230.30364345861594
2013-10-16,230.49441250812248
2013-10-17,229.165978280807
2013-10-18,229.5036422780706
2013-10-21,228.76021239760658
2013-10-22,232.08419920754017
2013-10-23,236.060192610017
2013-10-24,236.58964997248603
2013-10-25,234.57520765964105
2013-10-28,228.98332183268633
2013-10-29,229.57700528917044
2013-10-30,226.3142524882944
2013-10-31,231.74899571891729
2013-11-01,234.00036749677008
2013-11-04,231.38518821254414
2013-11-05,235.4864390175433
2013-11-06,235.52258569865185
2013-11-07,237.8396035801239
2013-11-08,237.42038495808492
2013-11-11,235.60857586157806
2013-11-12,237.5655141128017
2013-11-13,239.0208750856725
2013-11-14,239.19975331601478
2013-11-15,238.87494084209652
2013-11-18,238.7496716933939
2013-11-19,236.22903637032266
2013-11-20,235.68925504133952
2013-11-21,232.7992054369629
2013-11-22,235.2960738541083
2013-11-25,239.60704761285342
2013-11-26,236.66296437239194
2013-11-27,236.19634682780745
2013-11-28,235.22042804035908
2013-11-29,229.83049712691337
2013-12-02,228.919101539122
2013-12-03,227.21910365678823
2013-12-04,226.03475352198743
2013-12-05,228.3656575036413
2013-12-06,227.95252449485275
2013-12-09,226.4742899793192
2013-12-10,220.80655280797077
2013-12-11,219.065737100665
2013-12-12,219.70925097210105
2013-12-13,220.68198564112578
2013-12-16,212.9747634846493
2013-12-17,215.82574537944913
2013-12-18,219.31869724334499
2013-12-19,219.77374090271832
2013-12-20,217.32782513512922
2013-12-23,214.9832700848114
2013-12-24,215.66630422438755
2013-12-25,211.4267102097201
2013-12-26,214.08620548703522
2013-12-27,213.70025930980037
2013-12-30,215.66082539979018
2013-12-31,216.20860499186483
2014-01-01,216.20860499186483
2014-01-02,218.12398671050272
2014-01-03,218.97787970060267
2014-01-06,218.51239621067648
2014-01-07,219.09053506075432
2014-01-08,213.77565362957526
2014-01-09,210.88336537020078
2014-01-10,212.72507692199935
2014-01-13,212.98908233641052
2014-01-14,210.19807307835052
2014-01-15,210.9634110259761
2014-01-16,212.02722362690457
2014-01-17,215.42844068526813
2014-01-20,206.4858135347947
2014-01-21,208.04368378963426
2014-01-22,201.22409028306922
2014-01-23,198.87850214657783
2014-01-24,193.5268790690322
2014-01-27,195.14736432137354
2014-01-28,194.48129345215264
2014-01-29,196.57612696434012
2014-01-30,199.76563442878125
2014-01-31,196.7125297173008
2014-02-03,194.05358895463564
2014-02-04,188.95915367435813
2014-02-05,190.7331581407615
2014-02-06,188.9339017412415
2014-02-07,195.91318665525517
2014-02-10,198.80668062174257
2014-02-11,196.0400033759577
2014-02-12,201.20955612295208
2014-02-13,197.24850562631494
2014-02-14,195.7020150228087
2014-02-17,193.557276169372
2014-02-18,182.98575874679196
2014-02-19,180.35985764045506
2014-02-20,186.562714575794
2014-02-21,192.52514136472615
2014-02-24,213.281088312741
2014-02-25,202.36982832451724
2014-02-26,204.13658801080018
2014-02-27,197.86985436577322
2014-02-28,208.83362859359735
2014-03-03,188.24782271868963
2014-03-04,221.12885297498664
2014-03-05,221.87631325000368
2014-03-06,225.23126522907188
2014-03-07,228.18569245967794
2014-03-10,227.89798399625752
2014-03-11,222.50127308104663
2014-03-12,211.12893628270183
2014-03-13,200.04563068476236
2014-03-14,200.15778158201985
2014-03-17,198.30647570550087
2014-03-18,195.75544884217751
2014-03-19,189.45039522096226
2014-03-20,187.0406226647165
2014-03-21,187.31502302090698
2014-03-24,188.34867358769125
2014-03-25,178.53199696356847
2014-03-26,174.01454916653114
2014-03-27,175.04579686462466
2014-03-28,173.53142992756452
2014-03-31,171.43065926229235
2014-04-01,177.6109556347488
2014-04-02,177.80050221414697
2014-04-03,178.66731320178704
2014-04-04,179.21383497336578
2014-04-07,172.02738862855085
2014-04-08,174.0116312655765
2014-04-09,167.97793825764717
2014-04-10,167.0009274334166
2014-04-11,173.55804200450888
2014-04-14,169.05380332424775
2014-04-15,179.0872079676363
2014-04-16,184.31408962195263
2014-04-17,193.24409697944927
2014-04-18,195.31337746523957
2014-04-21,193.16050053602257
2014-04-22,190.24683009789075
2014-04-23,199.10700387253968
2014-04-24,203.09879056476294
2014-04-25,199.53352407845753
2014-04-28,191.38898518560265
2014-04-29,195.1826975501224
2014-04-30,193.76465003403933
2014-05-01,193.76465003403933
2014-05-02,193.76465003403933
2014-05-05,188.36758712215334
2014-05-06,186.52001573844447
2014-05-07,190.1704881752464
2014-05-08,193.42677404280573
2014-05-09,194.92424443393423
2014-05-12,189.45317097699893
2014-05-13,187.2167667206581
2014-05-14,186.00201625129822
2014-05-15,189.3809062890906
2014-05-16,186.99883739491156
2014-05-19,195.0216424218144
2014-05-20,199.23291501785795
2014-05-21,201.29425014604135
2014-05-22,201.83123760106957
2014-05-23,212.87440428978192
2014-05-26,225.468524629375
2014-05-27,223.63320716321994
2014-05-28,225.25002816712708
2014-05-29,231.07376327255886
2014-05-30,230.22913105467097
2014-06-02,230.83875061675144
2014-06-03,223.64328187538908
2014-06-04,223.08138842938973
2014-06-05,225.1133323028005
2014-06-06,230.1536712864994
2014-06-09,230.93253311826425
2014-06-10,238.47482192128783
2014-06-11,238.23614625659934
2014-06-12,242.0547201814221
2014-06-13,237.5732068531401
2014-06-16,233.33963462661745
2014-06-17,229.58400221183584
2014-06-18,231.00959129210463
2014-06-19,235.4683705890033
2014-06-20,232.11399788886908
2014-06-23,233.9808327902276
