Date,VIETNAM SMALL CAP
2011-06-27,605.5596477083509
2011-06-28,595.4378824940899
2011-06-29,594.7526570247695
2011-06-30,587.8580819602214
2011-07-01,571.8328774038512
2011-07-04,565.2275057998532
2011-07-05,583.1455581627079
2011-07-06,581.6326891009616
2011-07-07,576.3138947605568
2011-07-08,581.2330797340453
2011-07-11,586.322251118144
2011-07-12,584.0430190464386
2011-07-13,575.6503580918809
2011-07-14,577.3976264263612
2011-07-15,572.5030938872137
2011-07-18,574.310023479902
2011-07-19,565.1491603648385
2011-07-20,578.8403830976771
2011-07-21,563.8389924810131
2011-07-22,562.527209375003
2011-07-25,559.6874353559012
2011-07-26,553.3274985097664
2011-07-27,560.4480705043862
2011-07-28,565.9898692445664
2011-07-29,559.6050467711648
2011-08-01,556.4860401421149
2011-08-02,541.729064487157
2011-08-03,534.3068389212334
2011-08-04,551.5106914129123
2011-08-05,547.4898242202219
2011-08-08,533.5284107053952
2011-08-09,509.4881714726283
2011-08-10,515.6646914082147
2011-08-11,508.7461142678549
2011-08-12,514.2908627194628
2011-08-15,505.07333167243627
2011-08-16,509.15441172732557
2011-08-17,521.2708050322357
2011-08-18,535.7603180958012
2011-08-19,525.1770147104011
2011-08-22,547.4296346740847
2011-08-23,550.4499119194436
2011-08-24,544.5816359461475
2011-08-25,557.1985213599421
2011-08-26,557.3719791400717
2011-08-29,571.4173871432113
2011-08-30,589.7060732510381
2011-08-31,601.7895533122701
2011-09-01,620.3761530233371
2011-09-02,622.2099706977559
2011-09-05,616.7792977949268
2011-09-06,611.8147690033161
2011-09-07,631.6378761848497
2011-09-08,643.9807186512427
2011-09-09,658.9561684942315
2011-09-12,667.7029678214567
2011-09-13,674.6753202047859
2011-09-14,654.7836136882516
2011-09-15,642.0528095363137
2011-09-16,628.370167591367
2011-09-19,649.8362820725511
2011-09-20,634.5535710630802
2011-09-21,634.3019614994632
2011-09-22,656.5728433640475
2011-09-23,644.800561433349
2011-09-26,638.9348452094875
2011-09-27,630.6665988531606
2011-09-28,628.594364212621
2011-09-29,613.6671680935705
2011-09-30,618.540013832056
2011-10-03,613.3282872139054
2011-10-04,611.9436054966658
2011-10-05,610.9289439191317
2011-10-06,619.8902003938227
2011-10-07,610.6800756229397
2011-10-10,594.3229578212869
2011-10-11,595.8550702266064
2011-10-12,575.6662907088445
2011-10-13,580.5925230950874
2011-10-14,575.0596926961736
2011-10-17,575.4130725945603
2011-10-18,570.1778216307097
2011-10-19,564.7088232706808
2011-10-20,567.0466247147615
2011-10-21,571.0294011511286
2011-10-24,566.0343374356414
2011-10-25,558.4990403371626
2011-10-26,564.2746590941882
2011-10-27,549.913430598365
2011-10-28,566.1106079875269
2011-10-31,575.6561835139347
2011-11-01,574.1399725114553
2011-11-02,558.9177308704384
2011-11-03,556.6493851184492
2011-11-04,553.0422079578091
2011-11-07,546.0790412024394
2011-11-08,544.0232558322582
2011-11-09,545.3928460427044
2011-11-10,537.6465716184015
2011-11-11,523.8827499599996
2011-11-14,512.2052559825285
2011-11-15,513.7373500291812
2011-11-16,520.8787454427958
2011-11-17,511.71986508863205
2011-11-18,502.0841769073402
2011-11-21,500.6345802152634
2011-11-22,500.84891964229223
2011-11-23,511.40818429790096
2011-11-24,505.47527988731207
2011-11-25,507.70550078443586
2011-11-28,511.0125479529374
2011-11-29,507.6141867108028
2011-11-30,497.8347727404249
2011-12-01,503.2757243204834
2011-12-02,510.43809258900416
2011-12-05,523.787325420608
2011-12-06,524.3648681960588
2011-12-07,522.5515025679003
2011-12-08,517.1162538920298
2011-12-09,507.9785839094508
2011-12-12,513.7278331258606
2011-12-13,512.5343654145012
2011-12-14,513.5415166007213
2011-12-15,510.3310501045234
2011-12-16,520.2467851455503
2011-12-19,524.7672676513614
2011-12-20,510.4751035744857
2011-12-21,512.686960499314
2011-12-22,494.66090672043083
2011-12-23,491.62125725584116
2011-12-26,483.2832072792734
2011-12-27,475.02276366466504
2011-12-28,494.26040143299815
2011-12-29,494.46774598022716
2011-12-30,501.107902068077
2012-01-02,501.107902068077
2012-01-03,497.59253640202496
2012-01-04,496.0011131465317
2012-01-05,492.26188599688203
2012-01-06,491.3010221061542
2012-01-09,489.849496528543
2012-01-10,497.4750274108399
2012-01-11,497.9435483005196
2012-01-12,493.1148923798998
2012-01-13,505.50950717260207
2012-01-16,512.5762444428791
2012-01-17,504.35897451229215
2012-01-18,509.98089157793913
2012-01-19,521.0283826254516
2012-01-20,520.8911455929787
2012-01-23,515.8008090356777
2012-01-24,518.4432922836938
2012-01-25,517.978445775626
2012-01-26,510.75422712397074
2012-01-27,511.7265737336341
2012-01-30,525.1054542035827
2012-01-31,534.8575828768454
2012-02-01,537.6844470201886
2012-02-02,556.254501914203
2012-02-03,556.3432241039674
2012-02-06,555.00949792464
2012-02-07,556.7643280861049
2012-02-08,572.940542429051
2012-02-09,567.9949606436741
2012-02-10,561.2908614687758
2012-02-13,549.2633134632932
2012-02-14,563.1265219392885
2012-02-15,560.8871583688417
2012-02-16,569.6547116453388
2012-02-17,575.7845889981871
2012-02-20,591.0699410043615
2012-02-21,589.7026853781146
2012-02-22,608.9074114761563
2012-02-23,619.6618762165431
2012-02-24,616.5948048321588
2012-02-27,634.3504182909933
2012-02-28,611.6647353181785
2012-02-29,617.5003017684296
2012-03-01,624.3459077616388
2012-03-02,646.7110262919044
2012-03-05,678.2739816455601
2012-03-06,680.0713478363256
2012-03-07,700.6552220215322
2012-03-08,667.8665803475253
2012-03-09,679.516933055561
2012-03-12,650.7119458729418
2012-03-13,658.040224435164
2012-03-14,644.0177533434519
2012-03-15,678.742123533669
2012-03-16,662.5579290592755
2012-03-19,661.997836736258
2012-03-20,677.3170578026867
2012-03-21,696.5338320268664
2012-03-22,699.3752897517071
2012-03-23,707.4579037288213
2012-03-26,701.7531495203702
2012-03-27,676.658535659862
2012-03-28,682.2651187152777
2012-03-29,663.4034594372015
2012-03-30,656.4910744565958
2012-04-02,657.2807787789254
2012-04-03,678.9535267727736
2012-04-04,676.2064859445106
2012-04-05,696.3599152027084
2012-04-06,696.809122707421
2012-04-09,713.2038880300944
2012-04-10,708.9186244199346
2012-04-11,733.0520864442389
2012-04-12,746.8566440806771
2012-04-13,754.1975412783584
2012-04-16,779.7385774560729
2012-04-17,779.202150240414
2012-04-18,772.2293996766919
2012-04-19,740.488543185303
2012-04-20,738.618372239406
2012-04-23,742.5118452929462
2012-04-24,749.5660785880904
2012-04-25,766.4673823230595
2012-04-26,752.8957257716323
2012-04-27,762.7462490521191
2012-04-30,764.129340735641
2012-05-01,764.7360218757335
2012-05-02,761.430214169815
2012-05-03,749.1132271594091
2012-05-04,768.3441732343449
2012-05-07,793.5888387523839
2012-05-08,800.5912912475345
2012-05-09,801.2781879384708
2012-05-10,794.6661570080639
2012-05-11,778.5056204355396
2012-05-14,746.5949473790658
2012-05-15,720.8173548957667
2012-05-16,716.2963967995622
2012-05-17,699.9329031427311
2012-05-18,670.8197136691322
2012-05-21,704.4134166740923
2012-05-22,707.1405893607676
2012-05-23,689.0526248050966
2012-05-24,680.7623169652652
2012-05-25,714.0354236648418
2012-05-28,720.7002828228875
2012-05-29,715.3210209769609
2012-05-30,724.5152102195258
2012-05-31,708.904837018237
2012-06-01,707.0097417647885
2012-06-04,667.984647868483
2012-06-05,679.2802034843347
2012-06-06,685.763039020634
2012-06-07,704.6665402320491
2012-06-08,704.4778493410995
2012-06-11,711.151131704254
2012-06-12,703.5353576621924
2012-06-13,695.9375438607079
2012-06-14,689.2192595857316
2012-06-15,708.056429901075
2012-06-18,719.5189366786697
2012-06-19,697.9825034183982
2012-06-20,700.1418878200233
2012-06-21,696.1619627505901
2012-06-22,693.7557420286705
2012-06-25,679.6020089664083
2012-06-26,670.2427633162301
2012-06-27,671.4106017121474
2012-06-28,677.1564790742763
2012-06-29,664.7236486423545
2012-07-02,657.835194997964
2012-07-03,642.2901289172879
2012-07-04,637.6172733969831
2012-07-05,662.122471665623
2012-07-06,669.1652408129091
2012-07-09,646.5420561183528
2012-07-10,638.81265265309
2012-07-11,648.1226515372049
2012-07-12,663.7706277017827
2012-07-13,681.1506076250919
2012-07-16,669.0917357226269
2012-07-17,689.3265936962167
2012-07-18,679.5972680262132
2012-07-19,705.1746061964781
2012-07-20,700.2819366174476
2012-07-23,695.2229781377011
2012-07-24,674.7223777272318
2012-07-25,666.2395700037911
2012-07-26,663.564302525417
2012-07-27,649.5720605355015
2012-07-30,658.6261047071856
2012-07-31,653.8922582367753
2012-08-01,648.8559513999554
2012-08-02,659.8908434025822
2012-08-03,651.3357474781347
2012-08-06,662.9837627530251
2012-08-07,653.0948389353433
2012-08-08,664.0198777234334
2012-08-09,671.1005469818333
2012-08-10,665.5106476156587
2012-08-13,659.0644671860455
2012-08-14,665.4622138423126
2012-08-15,663.1607801684403
2012-08-16,658.405439352923
2012-08-17,672.3339964428252
2012-08-20,675.0854092592093
2012-08-21,633.3483692931421
2012-08-22,611.67046666783
2012-08-23,573.0286956821046
2012-08-24,588.499774543009
2012-08-27,561.898265811618
2012-08-28,561.5220971971592
2012-08-29,587.3265817865004
2012-08-30,595.0376150399312
2012-08-31,589.1148163936535
2012-09-03,590.1448192515301
2012-09-04,593.5525892560312
2012-09-05,579.7207267601634
2012-09-06,571.6806385268652
2012-09-07,566.086378899838
2012-09-10,540.8825706077421
2012-09-11,528.6392038392892
2012-09-12,524.1665545147848
2012-09-13,535.7885045734671
2012-09-14,538.2689654102285
2012-09-17,540.1322538892979
2012-09-18,527.7696921483075
2012-09-19,530.7685969076402
2012-09-20,526.1923042648319
2012-09-21,539.0554004957334
2012-09-24,526.4042356725636
2012-09-25,521.1520877653386
2012-09-26,529.0273924054663
2012-09-27,520.7977044003349
2012-09-28,513.8132473800833
2012-10-01,505.4781965604282
2012-10-02,503.08485341724355
2012-10-03,510.40287546935883
2012-10-04,503.7313039466631
2012-10-05,508.7526572519019
2012-10-08,522.9463708306998
2012-10-09,525.5658006668658
2012-10-10,532.9405023046934
2012-10-11,535.8204982005636
2012-10-12,533.2895610797481
2012-10-15,523.5743192961527
2012-10-16,540.2246593483088
2012-10-17,535.4934684933073
2012-10-18,543.4513635056209
2012-10-19,536.4458360511019
2012-10-22,526.8254250097283
2012-10-23,533.8266703216598
2012-10-24,530.2810980229802
2012-10-25,524.601405613903
2012-10-26,530.723797164358
2012-10-29,527.2709490749651
2012-10-30,518.9231106541052
2012-10-31,520.5232853944838
2012-11-01,515.5413495965159
2012-11-02,497.69643413058714
2012-11-05,497.4555906616373
2012-11-06,496.7947742476579
2012-11-07,511.09524246763715
2012-11-08,514.6981029932045
2012-11-09,519.4055404234565
2012-11-12,531.5315441820949
2012-11-13,525.9118905147416
2012-11-14,527.5811192615914
2012-11-15,518.8202881787066
2012-11-16,521.7040679304664
2012-11-19,512.8701962268808
2012-11-20,518.5488266623244
2012-11-21,508.9449991149908
2012-11-22,510.0796491286274
2012-11-23,502.0187185376679
2012-11-26,495.802363141823
2012-11-27,497.0024414454463
2012-11-28,498.57599528757845
2012-11-29,500.75969823036286
2012-11-30,500.4721899359776
2012-12-03,503.18999243147044
2012-12-04,509.0784990263849
2012-12-05,515.4126929440612
2012-12-06,516.5436572850961
2012-12-07,514.911978477249
2012-12-10,530.6617110939633
2012-12-11,530.0382725700194
2012-12-12,539.0233719055004
2012-12-13,535.4029374321517
2012-12-14,528.4517274805605
2012-12-17,543.8299365062375
2012-12-18,543.5319631383545
2012-12-19,556.4510672739405
2012-12-20,555.8762730453849
2012-12-21,554.5436294165625
2012-12-24,558.144164859057
2012-12-25,557.9405524665054
2012-12-26,560.203728620808
2012-12-27,568.1596139713005
2012-12-28,575.148294680845
2012-12-31,576.7624092821186
2013-01-01,576.7624092821186
2013-01-02,591.9632006484112
2013-01-03,595.7887388675011
2013-01-04,617.6360545456001
2013-01-07,630.7167668447823
2013-01-08,654.2776369030116
2013-01-09,645.9131964050649
2013-01-10,654.1356869500164
2013-01-11,649.5135834254424
2013-01-14,653.2361996058414
2013-01-15,673.4658604905384
2013-01-16,679.1543509693391
2013-01-17,662.0601112955826
2013-01-18,655.7670488237325
2013-01-21,646.953210278735
2013-01-22,632.1145437769871
2013-01-23,632.1902460289599
2013-01-24,650.0255822979544
2013-01-25,659.0821921945513
2013-01-28,674.0646060279979
2013-01-29,692.1373778338499
2013-01-30,710.3393837115821
2013-01-31,696.5863674537508
2013-02-01,690.1388873223048
2013-02-04,698.9909011744662
2013-02-05,696.6527835608667
2013-02-06,723.7805344988873
2013-02-07,744.7842008493585
2013-02-08,754.289795275376
2013-02-11,754.374363232093
2013-02-12,749.9438337822686
2013-02-13,751.506623745868
2013-02-14,756.8578308257207
2013-02-15,756.3476087008992
2013-02-18,759.2580308033081
2013-02-19,758.847341379642
2013-02-20,769.7037400914751
2013-02-21,728.6949128071998
2013-02-22,728.0217189424892
2013-02-25,731.9851861495443
2013-02-26,699.0902204411361
2013-02-27,695.9736838530534
2013-02-28,708.2368322204095
2013-03-01,715.2531500987086
2013-03-04,676.4295724806734
2013-03-05,649.6033781612084
2013-03-06,678.553482141339
2013-03-07,672.5460718131835
2013-03-08,688.8891516949212
2013-03-11,710.8800317645822
2013-03-12,717.2382471742086
2013-03-13,705.2199746948825
2013-03-14,714.9613138990569
2013-03-15,725.9246351774761
2013-03-18,711.6353658616026
2013-03-19,714.3514423060345
2013-03-20,717.284067702236
2013-03-21,717.9055540467019
2013-03-22,701.5855229651108
2013-03-25,719.4680439184713
2013-03-26,722.4858346775072
2013-03-27,723.2557215557136
2013-03-28,711.6932514035891
2013-03-29,712.1434101033874
2013-04-01,738.6343903649642
2013-04-02,743.1859409638378
2013-04-03,741.1121980927078
2013-04-04,728.4591546831225
2013-04-05,735.0090570400822
2013-04-08,740.7312998025388
2013-04-09,740.2367973752102
2013-04-10,709.8966757662649
2013-04-11,709.3902496410487
2013-04-12,700.6387062585517
2013-04-15,679.1787045081429
2013-04-16,674.4365549606928
2013-04-17,678.9111758024112
2013-04-18,657.5019660374363
2013-04-19,657.5270970226459
2013-04-22,643.6822116724469
2013-04-23,656.5519314447938
2013-04-24,663.9879858116935
2013-04-25,677.7033430097629
2013-04-26,670.9857584141381
2013-04-29,667.2466774703034
2013-04-30,662.9954091975861
2013-05-01,662.5431270265275
2013-05-02,665.8940227246112
2013-05-03,679.1057782495698
2013-05-06,711.686573525979
2013-05-07,712.6126446965847
2013-05-08,698.871657623113
2013-05-09,716.5117517032642
2013-05-10,723.7299939570651
2013-05-13,727.9952789368418
2013-05-14,710.9506603201307
2013-05-15,729.2617413670354
2013-05-16,739.4337313571209
2013-05-17,742.2293880111475
2013-05-20,760.8050414231924
2013-05-21,772.2691823114812
2013-05-22,782.3827799995852
2013-05-23,763.3351697548694
2013-05-24,772.9062810581812
2013-05-27,798.4027898175816
2013-05-28,818.3116065848122
2013-05-29,810.9366974806417
2013-05-30,820.7455000164714
2013-05-31,818.5398888281767
2013-06-03,807.249045915458
2013-06-04,779.7769152056709
2013-06-05,787.874481899272
2013-06-06,796.4154615199682
2013-06-07,798.3594697089782
2013-06-10,803.9792748477448
2013-06-11,789.7984819744618
2013-06-12,774.6458139238983
2013-06-13,787.5994078466434
2013-06-14,776.6223742597748
2013-06-17,749.2310505156354
2013-06-18,748.397701480414
2013-06-19,745.4171822744228
2013-06-20,754.9120649791963
2013-06-21,746.7656373889898
2013-06-24,732.8397869436855
2013-06-25,697.0566798057852
2013-06-26,702.9480177051942
2013-06-27,726.0952739813304
2013-06-28,714.9043479866045
2013-07-01,709.1411580320063
2013-07-02,726.0653398769177
2013-07-03,724.5405913214962
2013-07-04,725.0278802369837
2013-07-05,730.884994026814
2013-07-08,719.8734684829543
2013-07-09,727.3351403695744
2013-07-10,719.1370419790238
2013-07-11,712.753341388601
2013-07-12,737.2703325654
2013-07-15,740.7041075272225
2013-07-16,735.5613829448463
2013-07-17,738.7217496054474
2013-07-18,736.3557077610102
2013-07-19,739.3837292049783
2013-07-22,734.5980051184474
2013-07-23,733.5328850097978
2013-07-24,716.7370963416163
2013-07-25,700.3110668944092
2013-07-26,700.7238562898945
2013-07-29,681.5494982351312
2013-07-30,693.8995912314274
2013-07-31,691.3581753620085
2013-08-01,698.8202274177902
2013-08-02,704.0237234216813
2013-08-05,699.2643822960404
2013-08-06,702.1677121486937
2013-08-07,709.3203215948301
2013-08-08,695.803792042591
2013-08-09,704.2603664901823
2013-08-12,707.3145502490532
2013-08-13,704.4497089403285
2013-08-14,718.971436250436
2013-08-15,729.0920646784028
2013-08-16,732.0565144712725
2013-08-19,742.6987782570404
2013-08-20,735.1529545941694
2013-08-21,735.0474646124075
2013-08-22,720.7325044727015
2013-08-23,709.564031519464
2013-08-26,718.6659301150875
2013-08-27,706.4887476795059
2013-08-28,686.3430384823902
2013-08-29,684.4988230046877
2013-08-30,706.0518739097014
2013-09-02,705.9180353621202
2013-09-03,701.910735895984
2013-09-04,685.8836782723992
2013-09-05,704.5476470167578
2013-09-06,707.2780300913013
2013-09-09,687.0772642078895
2013-09-10,697.0768897018557
2013-09-11,700.1774058043817
2013-09-12,702.6976910974809
2013-09-13,707.1496536540014
2013-09-16,696.8692740335612
2013-09-17,702.4071832708773
2013-09-18,682.0016079621392
2013-09-19,685.138385934981
2013-09-20,688.0555439304801
2013-09-23,704.0160762308982
2013-09-24,708.3984275447342
2013-09-25,720.567613811153
2013-09-26,725.7632063998229
2013-09-27,721.4419657128481
2013-09-30,736.3504390531727
2013-10-01,730.1197055147571
2013-10-02,734.3600947562287
2013-10-03,730.9370515398638
2013-10-04,736.8319484846576
2013-10-07,745.4127875536309
2013-10-08,745.9728668974049
2013-10-09,748.7080978984341
2013-10-10,732.2997428021371
2013-10-11,730.1630507084864
2013-10-14,727.94618490232
2013-10-15,738.7870774601797
2013-10-16,747.1812273007549
2013-10-17,743.371494750076
2013-10-18,750.7507823713198
2013-10-21,756.2423031612984
2013-10-22,747.4241778308666
2013-10-23,758.9491913306484
2013-10-24,745.4533620797088
2013-10-25,748.1583005097683
2013-10-28,741.0627282058326
2013-10-29,744.2402567184537
2013-10-30,743.7891456595839
2013-10-31,751.7888791162937
2013-11-01,759.6562637689044
2013-11-04,768.1705931917791
2013-11-05,780.4829108003031
2013-11-06,784.9528385403593
2013-11-07,789.2944016686293
2013-11-08,788.4035356774156
2013-11-11,803.530332015509
2013-11-12,787.9274103548793
2013-11-13,784.5029333489973
2013-11-14,790.3832224615045
2013-11-15,794.3836222334269
2013-11-18,798.937835146223
2013-11-19,799.1843398016481
2013-11-20,809.6832594186266
2013-11-21,803.889638270467
2013-11-22,808.9252210721573
2013-11-25,808.7440536299538
2013-11-26,813.7998697389172
2013-11-27,814.6496126689485
2013-11-28,809.447498486422
2013-11-29,805.7135309886373
2013-12-02,809.1276272135373
2013-12-03,818.4312410681741
2013-12-04,829.6494809188446
2013-12-05,828.6804658986779
2013-12-06,828.8232490273509
2013-12-09,832.433938634114
2013-12-10,828.2577723688199
2013-12-11,809.5703699786119
2013-12-12,817.3528924621114
2013-12-13,823.2104267347539
2013-12-16,817.356684353905
2013-12-17,824.7125964886378
2013-12-18,827.3229644021752
2013-12-19,843.8262998219818
2013-12-20,836.7409681497735
2013-12-23,853.1422344719825
2013-12-24,848.6486186983196
2013-12-25,842.7571315743575
2013-12-26,838.2300251237713
2013-12-27,831.202872194934
2013-12-30,812.1190841574054
2013-12-31,829.0603681386024
2014-01-01,829.0603681386024
2014-01-02,832.0209896623645
2014-01-03,836.1017624355916
2014-01-06,854.9091893848358
2014-01-07,865.6981382397896
2014-01-08,872.7361396324706
2014-01-09,890.5529853446128
2014-01-10,878.1406113776538
2014-01-13,880.3157024114258
2014-01-14,885.2794009993488
2014-01-15,916.5287088485801
2014-01-16,924.252827114431
2014-01-17,917.4152474925203
2014-01-20,917.734894516749
2014-01-21,962.6917938832104
2014-01-22,963.4699038146788
2014-01-23,953.8257542218372
2014-01-24,950.7124845156499
2014-01-27,954.3384720280238
2014-01-28,955.0019831144016
2014-01-29,956.3668215966275
2014-01-30,962.0781580915828
2014-01-31,967.6428087408834
2014-02-03,965.2806966213103
2014-02-04,965.8522702546305
2014-02-05,964.2820688915708
2014-02-06,966.208700326242
2014-02-07,959.943653696318
2014-02-10,974.5447290237502
2014-02-11,964.1445299968304
2014-02-12,979.3780577932084
2014-02-13,982.4136587323499
2014-02-14,990.5286298697944
2014-02-17,1017.330705428505
2014-02-18,1044.1189235664717
2014-02-19,1069.1927702627188
2014-02-20,1020.3539230919736
2014-02-21,1021.8341907483427
2014-02-24,1048.1427335230849
2014-02-25,1053.461566466639
2014-02-26,1068.1036163929894
2014-02-27,1048.1434941071714
2014-02-28,1053.073158769133
2014-03-03,1005.7735845424065
2014-03-04,1003.2366998112137
2014-03-05,1019.0193353251728
2014-03-06,1026.9182530140652
2014-03-07,1027.115869117698
2014-03-10,1031.41072923531
2014-03-11,1051.405373610547
2014-03-12,1042.017334163707
2014-03-13,1051.64958602833
2014-03-14,1048.9949471132477
2014-03-17,1054.8082226561608
2014-03-18,1067.4567157825934
2014-03-19,1107.0416597907965
2014-03-20,1121.654405071455
2014-03-21,1115.7009651097953
2014-03-24,1164.7308030918746
2014-03-25,1132.8169321233863
2014-03-26,1112.6411220788955
2014-03-27,1128.8995280809481
2014-03-28,1123.9611482916607
2014-03-31,1098.9584855178473
2014-04-01,1057.946490406851
2014-04-02,1063.063099734291
2014-04-03,1096.5524117583402
2014-04-04,1092.1113356034061
2014-04-07,1104.3700473249376
2014-04-08,1104.5241464074659
2014-04-09,1102.127262296487
2014-04-10,1091.3407832453672
2014-04-11,1086.8987147243502
2014-04-14,1074.3180293664968
2014-04-15,1044.184095480359
2014-04-16,1013.083696611575
2014-04-17,1027.7419334369647
2014-04-18,969.7053676672027
2014-04-21,930.2630979268237
2014-04-22,980.9797481829988
2014-04-23,953.7441159041358
2014-04-24,963.2989853972934
2014-04-25,973.2701025840977
2014-04-28,958.4954018129524
2014-04-29,964.3432572220536
2014-04-30,961.0048650727142
2014-05-01,961.0048650727142
2014-05-02,961.0048650727142
2014-05-05,909.7353527588482
2014-05-06,892.0944932509946
2014-05-07,900.6765834287959
2014-05-08,836.0954907912903
2014-05-09,876.2954305017855
2014-05-12,819.5128695927574
2014-05-13,813.5328139156062
2014-05-14,854.2124279493705
2014-05-15,848.5489002205046
2014-05-16,882.079006160587
2014-05-19,898.2108930505018
2014-05-20,916.2199818915991
2014-05-21,945.4673985699745
2014-05-22,921.3522905097102
2014-05-23,922.4020117367128
2014-05-26,930.876747447729
2014-05-27,964.3023940668652
2014-05-28,981.148090935372
2014-05-29,965.0393902702943
2014-05-30,957.2097962567485
2014-06-02,938.230077657678
2014-06-03,940.3217702610414
2014-06-04,924.2651245043177
2014-06-05,928.1685698368575
2014-06-06,947.4283964719219
2014-06-09,948.4740326181637
2014-06-10,943.9952870545287
2014-06-11,964.6919930456519
2014-06-12,962.5882730071982
2014-06-13,970.8646500593576
2014-06-16,963.1938288903539
2014-06-17,977.4110205412238
2014-06-18,971.3247565925587
2014-06-19,953.0519938600894
2014-06-20,943.8336217973406
2014-06-23,948.5595641215306
2014-06-24,955.0292487719698
2014-06-25,977.8808025537221
2014-06-26,984.5222596622051
