Date,BANGLADESH SMALL CAP
2011-08-18,590.8444290336619
2011-08-19,586.6646508485917
2011-08-22,581.5361680952992
2011-08-23,582.9817820299709
2011-08-24,596.4734767590144
2011-08-25,607.2451399788121
2011-08-26,606.9279744403294
2011-08-29,596.7580369935428
2011-08-30,600.954589510593
2011-08-31,602.4363153008157
2011-09-01,608.6718408267179
2011-09-02,610.4710608228274
2011-09-05,604.4273381197437
2011-09-06,598.1241415620559
2011-09-07,600.6356097444279
2011-09-08,600.8582922582383
2011-09-09,613.6313235941199
2011-09-12,597.8607578098471
2011-09-13,606.9943365718364
2011-09-14,596.0381359793664
2011-09-15,586.2169633031509
2011-09-16,588.9812349571613
2011-09-19,581.5703903101698
2011-09-20,572.6847326699977
2011-09-21,556.031195111085
2011-09-22,566.3399020507577
2011-09-23,564.0985894228984
2011-09-26,606.3522855850406
2011-09-27,585.5476026165339
2011-09-28,583.4497245742117
2011-09-29,584.553643524591
2011-09-30,594.639666366951
2011-10-03,581.9119548078005
2011-10-04,579.8438763995377
2011-10-05,577.718108367473
2011-10-06,573.6665172019907
2011-10-07,569.7148747958972
2011-10-10,540.16909802302
2011-10-11,514.6850825906041
2011-10-12,518.9909582990942
2011-10-13,544.5717489300484
2011-10-14,538.307111789454
2011-10-17,528.3173684229585
2011-10-18,517.2613022819384
2011-10-19,510.2308666752828
2011-10-20,544.6992982110648
2011-10-21,536.8800854035019
2011-10-24,534.5028381662756
2011-10-25,541.3137652784607
2011-10-26,531.8019749014921
2011-10-27,509.04666706776294
2011-10-28,510.1886387541494
2011-10-31,489.7501070022141
2011-11-01,519.4572384879701
2011-11-02,512.7600657690347
2011-11-03,516.434514136689
2011-11-04,515.8339652431512
2011-11-07,516.1340649974924
2011-11-08,514.0406697892748
2011-11-09,522.0451817291067
2011-11-10,521.645799043289
2011-11-11,516.0248614198157
2011-11-14,488.32141018810427
2011-11-15,468.62548308212445
2011-11-16,506.8131852034272
2011-11-17,521.8362107388025
2011-11-18,521.4889116264272
2011-11-21,543.1757940504648
2011-11-22,572.2526266387347
2011-11-23,557.8699701814606
2011-11-24,560.2226381544145
2011-11-25,562.4814301614432
2011-11-28,540.7008822762735
2011-11-29,532.17591081893
2011-11-30,540.1803210395153
2011-12-01,535.2884279574798
2011-12-02,536.8627470747368
2011-12-05,511.43867671442763
2011-12-06,514.7062281330029
2011-12-07,515.6999698892074
2011-12-08,504.2928870406563
2011-12-09,502.13057057172773
2011-12-12,501.48593134885937
2011-12-13,535.1966426470559
2011-12-14,528.167664822278
2011-12-15,532.4462915197674
2011-12-16,530.3573703833866
2011-12-19,519.0047820216847
2011-12-20,513.8060722692596
2011-12-21,521.171236135658
2011-12-22,522.2446552423752
2011-12-23,523.2860204572154
2011-12-26,514.7138630240278
2011-12-27,520.9003614477856
2011-12-28,519.8625295793479
2011-12-29,522.3434205175872
2011-12-30,519.6475063955921
2012-01-02,518.5671792863742
2012-01-03,518.1378248331866
2012-01-04,534.7233990941223
2012-01-05,539.380404550698
2012-01-06,542.7319109184426
2012-01-09,514.5434829187054
2012-01-10,500.0391595439494
2012-01-11,509.22726982833206
2012-01-12,493.32269093714746
2012-01-13,498.4052797475764
2012-01-16,469.28565439540523
2012-01-17,466.0736909666124
2012-01-18,445.8855352870623
2012-01-19,466.6217468635695
2012-01-20,465.6465707990689
2012-01-23,431.79672873753935
2012-01-24,421.34571976050574
2012-01-25,423.7111692600177
2012-01-26,410.1157687908992
2012-01-27,411.1398753101513
2012-01-30,391.6128861274247
2012-01-31,380.1269468566627
2012-02-01,350.20213990820776
2012-02-02,346.49632710738797
2012-02-03,347.81661489548196
2012-02-06,326.4481802839412
2012-02-07,353.90369737344923
2012-02-08,341.36775537046174
2012-02-09,359.21676812669
2012-02-10,362.34891827716154
2012-02-13,396.74180452165996
2012-02-14,388.16070705494633
2012-02-15,404.10259885376274
2012-02-16,398.53815476347467
2012-02-17,400.0075119171057
2012-02-20,389.98588300660055
2012-02-21,390.0593848127385
2012-02-22,398.90397226758523
2012-02-23,410.4124393810309
2012-02-24,405.8702531322175
2012-02-27,419.4747821631847
2012-02-28,430.8544084624046
2012-02-29,439.03086213657866
2012-03-01,429.04359522379923
2012-03-02,433.16995164889755
2012-03-05,411.1194821131208
2012-03-06,414.1703951399222
2012-03-07,402.9164269815222
2012-03-08,403.9745161596244
2012-03-09,408.70107496373294
2012-03-12,405.8162319755458
2012-03-13,424.707001332857
2012-03-14,425.8098087496454
2012-03-15,425.92402200933003
2012-03-16,422.67405130004914
2012-03-19,430.11770643788526
2012-03-20,444.7563456422592
2012-03-21,439.88493436309733
2012-03-22,444.363392987704
2012-03-23,442.06836980896185
2012-03-26,447.4487456379783
2012-03-27,456.83621190500753
2012-03-28,462.4721505015567
2012-03-29,456.9267750736119
2012-03-30,455.5543134829426
2012-04-02,483.98315524449885
2012-04-03,473.06378983879324
2012-04-04,470.59203892625084
2012-04-05,478.37644791719873
2012-04-06,478.37644791719873
2012-04-09,474.3629222763261
2012-04-10,487.22105165570184
2012-04-11,487.65197541131135
2012-04-12,495.13393370686816
2012-04-13,498.5968057495325
2012-04-16,513.5204581648374
2012-04-17,526.3833689714736
2012-04-18,519.7227433148859
2012-04-19,506.5095036194059
2012-04-20,504.0168387393892
2012-04-23,503.6986115367462
2012-04-24,497.8724738626637
2012-04-25,487.43126023270736
2012-04-26,474.9447538582787
2012-04-27,473.8701776966023
2012-04-30,471.9583157812537
2012-05-01,472.33302748754505
2012-05-02,485.26889852350934
2012-05-03,482.4466584722475
2012-05-04,483.8630223849501
2012-05-07,490.02058533368574
2012-05-08,483.5653173905182
2012-05-09,469.78670713002236
2012-05-10,487.51113193345054
2012-05-11,488.11374149084673
2012-05-14,496.9572928515684
2012-05-15,495.0670443321836
2012-05-16,494.61189146696745
2012-05-17,495.9550502689175
2012-05-18,495.40927360614705
2012-05-21,495.964520657078
2012-05-22,482.1487220561217
2012-05-23,482.1797609365956
2012-05-24,479.0559000298225
2012-05-25,481.75518399338574
2012-05-28,464.9696084333603
2012-05-29,463.49131790481783
2012-05-30,476.91518063655417
2012-05-31,478.93678302492447
2012-06-01,478.99489231672567
2012-06-04,467.59189867327524
2012-06-05,476.9420993309358
2012-06-06,477.2769193991736
2012-06-07,471.59894768797744
2012-06-08,475.2304146790777
2012-06-11,467.00787987574165
2012-06-12,468.70748637118663
2012-06-13,463.1215981457109
2012-06-14,456.79515262800624
2012-06-15,455.76397149138074
2012-06-18,434.43921631709713
2012-06-19,428.12556718162324
2012-06-20,416.30872680842293
2012-06-21,420.19588455590633
2012-06-22,422.5590778757731
2012-06-25,420.7068940606611
2012-06-26,435.47186618008567
2012-06-27,452.5241717627795
2012-06-28,456.7906050423777
2012-06-29,447.2880070571771
2012-07-02,430.89192573702076
2012-07-03,428.32957096146686
2012-07-04,423.9972274644684
2012-07-05,429.8277042703577
2012-07-06,432.4121887195335
2012-07-09,417.2765124914383
2012-07-10,402.2781089192304
2012-07-11,412.7698253596698
2012-07-12,423.3162890591653
2012-07-13,421.2418871199665
2012-07-16,403.79475941508
2012-07-17,405.9039894166994
2012-07-18,419.029827961305
2012-07-19,417.0772421021059
2012-07-20,420.2822326208277
2012-07-23,424.8057091368795
2012-07-24,437.9316096766472
2012-07-25,427.1249033920461
2012-07-26,424.9293273708038
2012-07-27,422.52471517064566
2012-07-30,412.7432257475767
2012-07-31,410.29669450811645
2012-08-01,406.3274142111756
2012-08-02,405.999824193493
2012-08-03,400.06117198385544
2012-08-06,394.7088742797272
2012-08-07,393.2271722798714
2012-08-08,397.62970566744804
2012-08-09,399.1802967692465
2012-08-10,399.0182128416969
2012-08-13,405.92437309301414
2012-08-14,409.8183445101324
2012-08-15,411.13635660980265
2012-08-16,408.44267021609613
2012-08-17,410.63484849000537
2012-08-20,409.1707910122029
2012-08-21,404.6135201828202
2012-08-22,405.0191884404729
2012-08-23,401.96720934394335
2012-08-24,404.08671368337764
2012-08-27,412.94397517683893
2012-08-28,409.0295963217446
2012-08-29,421.79706642646875
2012-08-30,427.2092501478745
2012-08-31,423.5828011382893
2012-09-03,424.29851920577113
2012-09-04,424.58128040149285
2012-09-05,411.80043853695435
2012-09-06,404.24337385556515
2012-09-07,399.0012521416348
2012-09-10,395.30779937897614
2012-09-11,397.3672164845248
2012-09-12,399.7016826627568
2012-09-13,400.7924375213031
2012-09-14,393.46096148221784
2012-09-17,415.9900696196135
2012-09-18,422.4458003457064
2012-09-19,432.4632510787773
2012-09-20,449.5416782698251
2012-09-21,448.26112995232694
2012-09-24,456.9584484309685
2012-09-25,468.62554843271033
2012-09-26,463.45276857054137
2012-09-27,455.59732880663165
2012-09-28,455.47338083532793
2012-10-01,442.8522682324073
2012-10-02,459.6436063370413
2012-10-03,452.35350020304213
2012-10-04,444.72173016595036
2012-10-05,442.84885917367416
2012-10-08,430.2559205737919
2012-10-09,441.22953490803343
2012-10-10,433.9215254212323
2012-10-11,432.5748764257492
2012-10-12,431.7742442799777
2012-10-15,430.3852889946504
2012-10-16,430.5764855786515
2012-10-17,424.8496398933643
2012-10-18,426.85002414972314
2012-10-19,428.84817098980704
2012-10-22,438.1624778419575
2012-10-23,445.5614635831789
2012-10-24,445.38968416164175
2012-10-25,445.7161783936365
2012-10-26,446.6812677487015
2012-10-29,447.59851328107953
2012-10-30,436.8617798422862
2012-10-31,426.0461535806981
2012-11-01,425.2262171523983
2012-11-02,428.2718233787915
2012-11-05,419.1416515353437
2012-11-06,419.7680116830904
2012-11-07,415.1823730130472
2012-11-08,412.9497372880704
2012-11-09,413.53460590646574
2012-11-12,403.1427299210507
2012-11-13,409.93231171727405
2012-11-14,409.5626200952291
2012-11-15,409.16169737894086
2012-11-16,411.9473010012523
2012-11-19,396.34009274589755
2012-11-20,393.8081825145755
2012-11-21,391.32471477520085
2012-11-22,390.25275316020196
2012-11-23,388.03925797501273
2012-11-26,378.73090927144983
2012-11-27,377.0840675356132
2012-11-28,373.27170933802233
2012-11-29,398.1556462679477
2012-11-30,397.31378249181597
2012-12-03,383.2315323287018
2012-12-04,382.3189680367334
2012-12-05,385.4543983011005
2012-12-06,384.8296675782752
2012-12-07,386.571045637784
2012-12-10,381.45418796247066
2012-12-11,385.9271838736387
2012-12-12,388.8758553346065
2012-12-13,393.0711411291131
2012-12-14,392.42646727647167
2012-12-17,403.8172188832028
2012-12-18,396.6048246833718
2012-12-19,400.5756762286175
2012-12-20,397.94213005094366
2012-12-21,399.82997271124833
2012-12-24,395.3322949393564
2012-12-25,395.3322949393564
2012-12-26,395.65246889847265
2012-12-27,398.3368185305213
2012-12-28,398.38201217909517
2012-12-31,401.8779118429363
2013-01-01,400.0731556785195
2013-01-02,392.9979350605462
2013-01-03,399.55300572046355
2013-01-04,401.0997613194581
2013-01-07,396.01144265285365
2013-01-08,396.60538576081257
2013-01-09,398.7256407270946
2013-01-10,395.34551936795157
2013-01-11,391.435166922815
2013-01-14,387.3185962567148
2013-01-15,387.81588866649565
2013-01-16,390.90323146292195
2013-01-17,391.1477182177789
2013-01-18,393.1047075163142
2013-01-21,387.9233490546176
2013-01-22,390.66593545342204
2013-01-23,391.5967834827735
2013-01-24,390.8031239795744
2013-01-25,387.8739131801728
2013-01-28,393.935261119343
2013-01-29,400.06875745820037
2013-01-30,394.5793348967713
2013-01-31,395.4743726552163
2013-02-01,391.9516015202911
2013-02-04,398.4683476194853
2013-02-05,401.09881594298525
2013-02-06,402.0432390805386
2013-02-07,406.8686906131985
2013-02-08,407.8378003714994
2013-02-11,415.7872987746918
2013-02-12,409.8066285791732
2013-02-13,412.2703419826381
2013-02-14,418.9467860992964
2013-02-15,418.6643606414564
2013-02-18,414.86056486916436
2013-02-19,409.429526453298
2013-02-20,403.98071486461225
2013-02-21,408.48721177839786
2013-02-22,410.36485015498147
2013-02-25,396.7051777797013
2013-02-26,406.8821910793261
2013-02-27,394.4410308377788
2013-02-28,397.8275032495467
2013-03-01,400.56976769354196
2013-03-04,391.69343721557493
2013-03-05,390.5848614398715
2013-03-06,388.21711128657046
2013-03-07,383.53569794038054
2013-03-08,386.51972178138334
2013-03-11,379.49718571274957
2013-03-12,382.16123844885254
2013-03-13,388.76646743649195
2013-03-14,388.67101648728357
2013-03-15,386.12766948669713
2013-03-18,392.155638264025
2013-03-19,398.42528277145755
2013-03-20,393.5722066867037
2013-03-21,394.0667356659385
2013-03-22,391.8988683427011
2013-03-25,379.93084068162585
2013-03-26,380.62516953737037
2013-03-27,372.8646197961008
2013-03-28,374.8038373957616
2013-03-29,374.8038373957616
2013-04-01,347.9090769536768
2013-04-02,354.02478424714326
2013-04-03,357.34388356425217
2013-04-04,356.4781206336098
2013-04-05,351.87910940135316
2013-04-08,350.8898507666497
2013-04-09,357.6974296686318
2013-04-10,359.26611174575515
2013-04-11,355.7058417630478
2013-04-12,356.4934324796829
2013-04-15,360.35734249875287
2013-04-16,352.6081435724871
2013-04-17,354.5646631674795
2013-04-18,351.64046210552704
2013-04-19,351.653902477889
2013-04-22,347.00883284358474
2013-04-23,347.74431188704915
2013-04-24,347.429109016979
2013-04-25,347.97140816128365
2013-04-26,347.4104655366282
2013-04-29,339.12541351992496
2013-04-30,335.99389623548836
2013-05-01,335.7646879382005
2013-05-02,343.49757758135365
2013-05-03,342.35839070796607
2013-05-06,346.4208681846267
2013-05-07,352.1132964790738
2013-05-08,348.1947210738477
2013-05-09,355.2830886836481
2013-05-10,358.651869126763
2013-05-13,369.0263114489339
2013-05-14,380.31603308500274
2013-05-15,377.8632045305777
2013-05-16,380.1528632408323
2013-05-17,382.9097422396936
2013-05-20,400.7078524603556
2013-05-21,391.3998175034004
2013-05-22,383.01658407839284
2013-05-23,382.2595756383061
2013-05-24,381.4170407088222
2013-05-27,379.05129138639035
2013-05-28,382.1767698925795
2013-05-29,389.04966605925233
2013-05-30,388.57389101760293
2013-05-31,391.407242306273
2013-06-03,397.7614216571648
2013-06-04,395.6912521441406
2013-06-05,404.4953148650271
2013-06-06,398.5835678422913
2013-06-07,397.7996963726874
2013-06-10,394.3276271192845
2013-06-11,397.899128880316
2013-06-12,402.8350162481728
2013-06-13,399.74472958452014
2013-06-14,398.5311117773108
2013-06-17,409.5093932091666
2013-06-18,409.7108372092693
2013-06-19,417.6999789430051
2013-06-20,420.5224351837802
2013-06-21,421.7548877970771
2013-06-24,411.9370685493168
2013-06-25,412.56720670916883
2013-06-26,418.23130605747775
2013-06-27,416.25953535998826
2013-06-28,416.4036418268206
2013-07-01,410.8936167590411
2013-07-02,421.0502960923501
2013-07-03,423.8007966686411
2013-07-04,427.8302647375736
2013-07-05,430.4636817709031
2013-07-08,425.70216699248135
2013-07-09,430.9658985871738
2013-07-10,433.0152238075269
2013-07-11,417.53472012753844
2013-07-12,417.13488989031515
2013-07-15,414.5613349815693
2013-07-16,411.68939463518547
2013-07-17,413.8137303171323
2013-07-18,411.3723465691033
2013-07-19,409.86955935229
2013-07-22,394.8736150443367
2013-07-23,381.12802553110345
2013-07-24,393.88104754664374
2013-07-25,384.50243333601475
2013-07-26,383.6618007779278
2013-07-29,380.7754043691799
2013-07-30,381.591468370694
2013-07-31,376.3040120327021
2013-08-01,371.82440454353866
2013-08-02,370.438775692759
2013-08-05,371.4319361891997
2013-08-06,369.49238026560005
2013-08-07,369.2525767246689
2013-08-08,367.41810686159386
2013-08-09,368.3537482227364
2013-08-12,372.25935840383823
2013-08-13,379.924554694684
2013-08-14,378.4340847301724
2013-08-15,378.8624521807216
2013-08-16,376.546597545401
2013-08-19,383.0701852837324
2013-08-20,380.08162326231144
2013-08-21,378.7883464506641
2013-08-22,381.3080773657815
2013-08-23,379.64384619288654
2013-08-26,377.48988830106117
2013-08-27,373.9606362360792
2013-08-28,375.4463312040724
2013-08-29,379.40845531946906
2013-08-30,380.51623823542525
2013-09-02,378.56420340304504
2013-09-03,380.64328298670773
2013-09-04,377.70832245701934
2013-09-05,379.98806539444973
2013-09-06,378.8617897788255
2013-09-09,369.7458723283371
2013-09-10,368.4410687798579
2013-09-11,367.00058423837663
2013-09-12,364.91905836058055
2013-09-13,366.2676034685912
2013-09-16,370.5446964432234
2013-09-17,367.3727051799881
2013-09-18,369.76475252095764
2013-09-19,363.2271093872673
2013-09-20,364.11437350583424
2013-09-23,354.8893007633744
2013-09-24,355.5080597263924
2013-09-25,353.6610059063753
2013-09-26,355.97122633887375
2013-09-27,354.3808368551753
2013-09-30,348.3905460287436
2013-10-01,347.32468226878274
2013-10-02,347.287302936127
2013-10-03,346.64769671436676
2013-10-04,347.36161937318786
2013-10-07,338.95443120787706
2013-10-08,333.4298742688267
2013-10-09,337.6875642410337
2013-10-10,341.03527519608355
2013-10-11,340.0294568729246
2013-10-14,339.3975834338779
2013-10-15,341.47114218777836
2013-10-16,341.7748633237717
2013-10-17,337.460155776688
2013-10-18,336.6839887943241
2013-10-21,331.7489630806384
2013-10-22,333.37483322165275
2013-10-23,342.13302149022866
2013-10-24,332.708379750554
2013-10-25,332.937517753137
2013-10-28,352.45622714971205
2013-10-29,359.0651390196073
2013-10-30,351.0192348384654
2013-10-31,355.9052007305041
2013-11-01,358.926650958946
2013-11-04,371.39683384237236
2013-11-05,374.17784496188045
2013-11-06,378.43970298055655
2013-11-07,393.7497744331736
2013-11-08,394.7231249374093
2013-11-11,394.21508476258384
2013-11-12,393.2692647662918
2013-11-13,393.6131635848388
2013-11-14,398.07410842134254
2013-11-15,397.6014240371546
2013-11-18,397.40954197383604
2013-11-19,408.5739019311763
2013-11-20,415.6851403153866
2013-11-21,408.55611325563206
2013-11-22,406.6529719095487
2013-11-25,402.8047589546105
2013-11-26,393.3274777668645
2013-11-27,390.9739860639284
2013-11-28,385.9381412760056
2013-11-29,385.4846132924269
2013-12-02,383.487375748579
2013-12-03,396.27339377885994
2013-12-04,393.28808285046733
2013-12-05,388.0038801107567
2013-12-06,387.2241295478332
2013-12-09,385.8719670076401
2013-12-10,388.93950403768304
2013-12-11,387.1830734293895
2013-12-12,384.6551895979104
2013-12-13,385.2995266111839
2013-12-16,384.74027032289223
2013-12-17,379.5461958082576
2013-12-18,376.7372903819297
2013-12-19,379.14693577432564
2013-12-20,379.09146641537393
2013-12-23,381.3227361153257
2013-12-24,378.8905173189951
2013-12-25,378.8905173189951
2013-12-26,375.4938006208915
2013-12-27,373.17719941945614
2013-12-30,379.12242893889993
2013-12-31,380.08540183435053
2014-01-01,382.83437647568064
2014-01-02,388.5566937522005
2014-01-03,389.8912795446433
2014-01-06,387.53434921178564
2014-01-07,390.45540940185816
2014-01-08,396.76538697492646
2014-01-09,399.2212968514717
2014-01-10,396.9763954010119
2014-01-13,404.0330860473875
2014-01-14,403.029460482046
2014-01-15,408.77836689510303
2014-01-16,411.51636301105975
2014-01-17,412.85191307357024
2014-01-20,416.02986596877264
2014-01-21,419.01526084721974
2014-01-22,423.0797043333444
2014-01-23,426.9630508940801
2014-01-24,426.8070598631005
2014-01-27,436.92025602771815
2014-01-28,432.98374990550985
2014-01-29,436.5997076892835
2014-01-30,439.04090696759255
2014-01-31,441.5803152760329
2014-02-03,448.96239077621755
2014-02-04,448.1410733498486
2014-02-05,446.93283119163954
2014-02-06,446.36354536946556
2014-02-07,445.74079636171723
2014-02-10,438.2764436255837
2014-02-11,432.8613249454273
2014-02-12,434.23461596104744
2014-02-13,430.937741819647
2014-02-14,430.30799208733714
2014-02-17,424.3088283011977
2014-02-18,423.5338931856685
2014-02-19,430.32824307818123
2014-02-20,431.1708486053903
2014-02-21,430.1513467807503
2014-02-24,427.5680498362795
2014-02-25,426.9144582250058
2014-02-26,427.36925721801106
2014-02-27,423.1806331916094
2014-02-28,419.1974682699928
2014-03-03,411.56525204461474
2014-03-04,416.12347362455574
2014-03-05,415.83997639230836
2014-03-06,411.27251702592037
2014-03-07,410.6197976943253
2014-03-10,408.2987395843805
2014-03-11,408.48084939867937
2014-03-12,406.09429417176204
2014-03-13,401.620263639913
2014-03-14,401.69236781650903
2014-03-17,395.7209076415747
2014-03-18,395.4960268180225
2014-03-19,394.27371050602426
2014-03-20,403.2232134809662
2014-03-21,403.25246965462713
2014-03-24,393.98572370279794
2014-03-25,395.69142321196904
2014-03-26,395.46179560428726
2014-03-27,398.58979659111617
2014-03-28,398.2130165616172
2014-03-31,396.4444440135965
2014-04-01,398.37498520287375
2014-04-02,405.4477375841631
2014-04-03,411.24134091124176
2014-04-04,411.9320738020994
2014-04-07,406.5420145671077
2014-04-08,403.9054824901404
2014-04-09,406.2880165120123
2014-04-10,404.99388274459653
2014-04-11,404.8043266518629
2014-04-14,404.40533449522945
2014-04-15,408.28128401349215
2014-04-16,408.41477212743314
2014-04-17,408.48041074645215
2014-04-18,408.48041074645215
2014-04-21,420.84638757426217
2014-04-22,421.28535354925253
2014-04-23,423.1485010290347
2014-04-24,424.7920146020788
2014-04-25,424.23943962373465
2014-04-28,419.90893006887217
2014-04-29,412.5562080504705
2014-04-30,409.7049036470658
2014-05-01,409.7049036470658
2014-05-02,409.7049036470658
2014-05-05,402.50132972324127
2014-05-06,405.05945215418046
2014-05-07,405.8333639537921
2014-05-08,406.2303020959478
2014-05-09,409.37525373140886
2014-05-12,401.78074740833426
2014-05-13,403.2170919618679
2014-05-14,399.1798707345191
2014-05-15,397.98215067849145
2014-05-16,398.33063371750364
2014-05-19,394.42227456366504
2014-05-20,394.8084940810841
2014-05-21,401.28155183355045
2014-05-22,401.98516572725475
2014-05-23,402.722401478506
2014-05-26,398.4846798184158
2014-05-27,403.87664047251945
2014-05-28,405.4364913768285
2014-05-29,405.26617623456895
2014-05-30,404.37518760923183
2014-06-02,406.68090830640944
2014-06-03,400.0173286136655
2014-06-04,394.56426028753515
2014-06-05,396.30077661711243
2014-06-06,395.60342207214495
2014-06-09,399.32759613135676
2014-06-10,398.9357710657262
2014-06-11,400.7589920732582
2014-06-12,399.6061817702977
2014-06-13,400.28555806336175
2014-06-16,394.4207554298008
2014-06-17,394.7258766520138
2014-06-18,394.91532262584496
2014-06-19,391.8745231897356
2014-06-20,393.5054694208298
2014-06-23,398.56167730641675
2014-06-24,402.33802093813125
2014-06-25,400.5072094222278
2014-06-26,402.3420640904054
2014-06-27,400.8377610759551
2014-06-30,404.8542482155683
