Date,MAURITIUS SMALL CAP
2010-11-30,1000.0
2010-12-01,1007.403677883774
2010-12-02,1003.1689278072087
2010-12-03,983.1207916348004
2010-12-06,982.7457796684041
2010-12-07,980.8673372134188
2010-12-08,972.8591160597158
2010-12-09,970.4042587407102
2010-12-10,973.436041137548
2010-12-13,949.1477418315355
2010-12-14,943.8612526731313
2010-12-15,951.6287925211163
2010-12-16,943.3372350270918
2010-12-17,952.9206520624598
2010-12-20,947.2455752684119
2010-12-21,935.0316830965589
2010-12-22,946.8195861657904
2010-12-23,955.8187287951413
2010-12-24,951.8769788544156
2010-12-27,944.2794509283794
2010-12-28,948.7100855741444
2010-12-29,956.2804064362688
2010-12-30,953.6382070126422
2010-12-31,967.3138151227475
2011-01-03,971.1868348135921
2011-01-04,968.0107261880735
2011-01-05,963.6896403787508
2011-01-06,980.8591820033387
2011-01-07,985.0273105173203
2011-01-10,1012.2806754232746
2011-01-11,1011.9628175691134
2011-01-12,1015.6085672055937
2011-01-13,996.4466467347589
2011-01-14,1001.8570183158697
2011-01-17,1009.4279518232728
2011-01-18,1014.4918112736231
2011-01-19,1013.5823645012637
2011-01-20,1019.7037611255256
2011-01-21,988.2687600269822
2011-01-24,981.2724123102437
2011-01-25,991.4936954396815
2011-01-26,993.434805411603
2011-01-27,994.0123751428233
2011-01-28,1001.7820865521965
2011-01-31,981.8717482380277
2011-02-01,976.034053679188
2011-02-02,1002.2700787118617
2011-02-03,1015.358192130592
2011-02-04,1022.8924976908332
2011-02-07,1015.183883797379
2011-02-08,1003.041348112208
2011-02-09,1016.8744458406551
2011-02-10,1018.3616081314794
2011-02-11,1016.9481996867981
2011-02-14,1036.9413073491805
2011-02-15,1028.1539711937703
2011-02-16,1031.354051503526
2011-02-17,1028.6037440277214
2011-02-18,1020.9325056758478
2011-02-21,1025.7945315604434
2011-02-22,1014.1494662092551
2011-02-23,1012.843410065678
2011-02-24,1011.5927897174458
2011-02-25,1012.9242699184991
2011-02-28,1003.5883385632912
2011-03-01,1014.793377379395
2011-03-02,1011.0646697247589
2011-03-03,1002.4680170921417
2011-03-04,995.4334634189725
2011-03-07,993.1843603181052
2011-03-08,1005.0543632445266
2011-03-09,989.5929788391912
2011-03-10,993.0725390605746
2011-03-11,996.293901183958
2011-03-14,986.0691185654598
2011-03-15,989.7253418663369
2011-03-16,978.1472365565303
2011-03-17,971.0985200948611
2011-03-18,961.0611537652057
2011-03-21,960.7471234991655
2011-03-22,969.4339306381225
2011-03-23,979.2733533859391
2011-03-24,988.0447483359553
2011-03-25,991.0507573381861
2011-03-28,1018.0157688990972
2011-03-29,1013.0686755124518
2011-03-30,1015.502718957635
2011-03-31,1005.0409796833662
2011-04-01,1008.493528637085
2011-04-04,1002.2234329340832
2011-04-05,1013.8346973936423
2011-04-06,1008.7640224339763
2011-04-07,1022.0050363358857
2011-04-08,996.6898536917846
2011-04-11,1003.6274238174371
2011-04-12,1013.374108556036
2011-04-13,1011.1254125117935
2011-04-14,1019.649270338303
2011-04-15,973.3742854343633
2011-04-18,1013.9804985438316
2011-04-19,1019.0920900022767
2011-04-20,999.9882735377903
2011-04-21,997.6615461868417
2011-04-22,993.8460716042537
2011-04-25,994.5627875212759
2011-04-26,976.3617580947891
2011-04-27,980.5857722434483
2011-04-28,985.166204569789
2011-04-29,984.3029556712037
2011-05-02,984.2200004819198
2011-05-03,991.8753285523871
2011-05-04,997.2915438949763
2011-05-05,1014.5355486810773
2011-05-06,1023.9759129653647
2011-05-09,1033.4985503109185
2011-05-10,1031.2475217686695
2011-05-11,1063.8814737216458
2011-05-12,1062.160515385978
2011-05-13,1053.80007388403
2011-05-16,1038.1937835913918
2011-05-17,1041.5124715456313
2011-05-18,1036.3642799246725
2011-05-19,1043.8253125108342
2011-05-20,1050.8095746264385
2011-05-23,1047.4451067417508
2011-05-24,1047.6351609172364
