Date,TRINIDAD AND TOBAGO SMALL CAP
2023-09-14,1021.9580884918712
2023-09-15,1026.7309132458913
2023-09-18,1024.2942975360481
2023-09-19,1021.7354338197267
2023-09-20,1020.2036502644021
2023-09-21,1023.6608885145845
2023-09-22,1008.5721473407029
2023-09-25,1015.0130796497942
2023-09-26,1013.5308006489533
2023-09-27,1009.7765653523301
2023-09-28,1015.7715445839676
2023-09-29,1013.5912093657681
2023-10-02,1021.0801142429893
2023-10-03,1026.5535130084997
2023-10-04,1012.3432249478044
2023-10-05,1019.9592232664285
2023-10-06,1000.290924907204
2023-10-09,996.2906330205129
2023-10-10,983.0338625167793
2023-10-11,919.2902689693077
2023-10-12,923.8678780117367
2023-10-13,1002.024225685042
2023-10-16,999.4792956990917
2023-10-17,994.9593950227686
2023-10-18,999.1469427174195
2023-10-19,991.9399415614913
2023-10-20,989.2321280091263
2023-10-23,987.8184664703875
2023-10-24,987.2379077591746
2023-10-25,987.0741133657667
2023-10-26,992.7291892009214
2023-10-27,988.3957970237466
2023-10-30,909.351143981323
2023-10-31,914.1241851100883
2023-11-01,914.8096679090705
2023-11-02,910.6322481966959
2023-11-03,973.6096374663499
2023-11-06,969.1043632446238
2023-11-07,902.1965472151464
2023-11-08,896.1417276560392
2023-11-09,890.1805663699151
2023-11-10,909.8576270975038
2023-11-13,906.3625785563916
2023-11-14,931.8817183943708
2023-11-15,961.0438069661902
2023-11-16,919.044340660581
2023-11-17,917.5681757018801
2023-11-20,911.9848251323558
2023-11-21,915.8475805470378
2023-11-22,928.6214145585265
2023-11-23,953.5998780791941
2023-11-24,951.6244815409302
2023-11-27,952.0086176007243
2023-11-28,935.5262893287482
2023-11-29,933.7010106610451
2023-11-30,941.6399260884634
2023-12-01,950.4497790971558
2023-12-04,951.1113866013311
2023-12-05,935.9960572197926
2023-12-06,927.5517710995935
2023-12-07,926.1876750268109
2023-12-08,951.7219630825199
2023-12-11,969.1473469901763
2023-12-12,964.8656512269004
2023-12-13,965.4433259437793
2023-12-14,947.8810297785371
2023-12-15,955.094544764338
2023-12-18,955.2019221605402
2023-12-19,949.7024704047667
2023-12-20,948.509047511128
2023-12-21,938.8143090442736
2023-12-22,935.0859462376325
2023-12-25,935.085946237633
2023-12-26,934.8086945182254
2023-12-27,917.5972901951545
2023-12-28,916.8280648794112
2023-12-29,922.0254713294172
2024-01-01,922.025471329417
2024-01-02,958.3107029567515
2024-01-03,961.020289422072
2024-01-04,956.3425413976988
2024-01-05,999.7754683738289
2024-01-08,994.21390751127
2024-01-09,987.6381548288363
2024-01-10,974.509432363337
2024-01-11,974.6881775711187
2024-01-12,973.9435121259332
2024-01-15,974.5196494458943
2024-01-16,975.2830077017219
2024-01-17,976.8586864451801
2024-01-18,983.3739572678386
2024-01-19,978.2830255833176
2024-01-22,995.1062731238703
2024-01-23,982.4736692972909
2024-01-24,980.9960336170868
2024-01-25,987.1572338068578
2024-01-26,1001.8579339265523
2024-01-29,1012.0772825968098
2024-01-30,1003.4522802689579
2024-01-31,1001.6084852584647
2024-02-01,1005.521623493526
2024-02-02,1002.5915395755518
2024-02-05,1008.3589396415479
2024-02-06,976.7857563585942
2024-02-07,996.9036234368061
2024-02-08,948.7696103723171
2024-02-09,994.8128730283256
2024-02-12,997.8624761944785
2024-02-13,1002.5177711615626
2024-02-14,934.2453693500679
2024-02-15,929.8098801644728
2024-02-16,929.9136538707589
2024-02-19,929.5830404795834
2024-02-20,925.9976873100309
2024-02-21,926.5590266604169
2024-02-22,991.4689111879188
2024-02-23,923.0460705143295
2024-02-26,978.3607967337508
2024-02-27,978.5173913319843
2024-02-28,986.9294043664208
2024-02-29,989.0523523782736
2024-03-01,990.2476085343848
2024-03-04,971.7617579845459
2024-03-05,951.0500405775026
2024-03-06,952.9012560733046
2024-03-07,949.4338346057316
2024-03-08,953.8558897323223
2024-03-11,927.1920555374232
