Date,PAKISTAN SMALL GROWTH
2018-01-30,623.4514993390882
2018-01-31,618.9833615691888
2018-02-01,620.5369357815675
2018-02-02,620.9597718227732
2018-02-05,621.8097167600507
2018-02-06,619.0208742844975
2018-02-07,622.1377631630305
2018-02-08,620.2487433632763
2018-02-09,620.664232690141
2018-02-12,612.9915431176544
2018-02-13,610.3609196262305
2018-02-14,599.7996168900431
2018-02-15,586.8805745114776
2018-02-16,596.7829708198914
2018-02-19,597.4669537026829
2018-02-20,596.9096523108951
2018-02-21,591.6981180346885
2018-02-22,603.349766139254
2018-02-23,601.7967381173949
2018-02-26,596.0427965164729
2018-02-27,599.0358810813696
2018-02-28,608.1853027984187
2018-03-01,616.6676666506626
2018-03-02,612.6301021910148
2018-03-05,613.3851923078728
2018-03-06,609.861254540024
2018-03-07,604.0984195108457
2018-03-08,602.5887529599175
2018-03-09,602.0257222846076
2018-03-12,608.7473679361351
2018-03-13,609.4308652722112
2018-03-14,606.94890101148
2018-03-15,610.2922476504984
2018-03-16,609.5243669275205
2018-03-19,611.6445471520971
2018-03-20,607.541463444917
2018-03-21,608.7183454620424
2018-03-22,608.6011228357
2018-03-23,606.0652848238848
2018-03-26,587.6536141338684
2018-03-27,591.1497669332541
2018-03-28,594.8522919074987
2018-03-29,600.1779541810037
2018-03-30,600.0019535888375
2018-04-02,608.569039304511
2018-04-03,620.6172787410658
2018-04-04,617.300362658482
2018-04-05,625.9177859179911
2018-04-06,627.2357736399214
2018-04-09,624.8873612867465
2018-04-10,620.2257686871918
2018-04-11,617.8738334082828
2018-04-12,620.4594425341863
2018-04-13,616.811306264108
2018-04-16,613.1961470976225
2018-04-17,616.8467415592162
2018-04-18,612.2220686034633
2018-04-19,611.1928661297165
2018-04-20,612.6028680952097
2018-04-23,616.0986204821709
2018-04-24,621.1794489458479
2018-04-25,619.5510035919058
2018-04-26,619.1732791593117
2018-04-27,620.0759772059026
2018-04-30,619.2229925756408
2018-05-01,624.0003499978224
2018-05-02,621.86379733285
2018-05-03,616.6373518117882
2018-05-04,616.9653824534026
2018-05-07,616.8769147336886
2018-05-08,614.4682329979481
2018-05-09,607.9286551352596
2018-05-10,609.7338396647554
2018-05-11,600.2485360530382
2018-05-14,579.0037434778747
2018-05-15,584.1111558762157
2018-05-16,584.2073860878894
2018-05-17,575.2524947716788
2018-05-18,571.24605074181
2018-05-21,571.2938317535359
2018-05-22,591.9521394113234
2018-05-23,595.7527736169509
2018-05-24,591.2331274844399
2018-05-25,587.2818166192061
2018-05-28,591.8093592357982
2018-05-29,602.0932642036404
2018-05-30,602.4372832879282
2018-05-31,604.4289466705801
2018-06-01,605.3585925469337
2018-06-04,613.111307516184
2018-06-05,620.285920952613
2018-06-06,615.3976783654027
2018-06-07,608.0185397421319
2018-06-08,610.8823815712648
2018-06-11,592.7939679934319
2018-06-12,578.8835921057873
2018-06-13,582.3621049946685
2018-06-14,589.3888414708405
2018-06-15,591.0630974550479
2018-06-18,591.2412281513144
2018-06-19,589.2084799167349
2018-06-20,574.6518565984393
2018-06-21,564.7170095646519
2018-06-22,552.6161068069374
2018-06-25,537.9626401868069
2018-06-26,546.6340711205005
2018-06-27,563.228289203305
2018-06-28,568.6740235763206
2018-06-29,559.7587935867998
2018-07-02,558.9665534121766
2018-07-03,555.1143130278534
2018-07-04,537.7091034432481
2018-07-05,532.1078613877003
2018-07-06,529.4283432790793
2018-07-09,509.24589222399055
2018-07-10,508.15948126289425
2018-07-11,516.7809424770696
2018-07-12,524.1446929552006
2018-07-13,525.576486080132
2018-07-16,487.5446080371233
2018-07-17,491.6817306293323
2018-07-18,505.04750005761997
2018-07-19,518.36896732023
2018-07-20,508.2924848225973
2018-07-23,497.14036797507134
2018-07-24,512.4015761548759
2018-07-25,513.8061977710969
2018-07-26,529.304015785171
2018-07-27,540.3401893239694
2018-07-30,574.5745394520578
2018-07-31,561.0698718175775
2018-08-01,563.0820638704196
2018-08-02,561.3345590437557
2018-08-03,564.3193924686773
2018-08-06,574.8075471569659
2018-08-07,573.9326162492083
2018-08-08,574.6126688178836
2018-08-09,581.6486892366711
2018-08-10,590.1900570519174
2018-08-13,588.3282836948454
2018-08-14,590.578649079829
2018-08-15,591.5846146469031
2018-08-16,578.4457673243677
2018-08-17,583.970526789187
2018-08-20,582.7333427892879
2018-08-21,578.3574044134505
2018-08-22,574.3931492381372
2018-08-23,575.5593037959857
2018-08-24,575.6588967058599
2018-08-27,573.4804892167292
2018-08-28,570.5980536987383
2018-08-29,567.8861770467312
2018-08-30,560.7964445885708
2018-08-31,560.9929447445603
2018-09-03,558.2889129289655
2018-09-04,565.343078606269
2018-09-05,559.7426251229645
2018-09-06,551.6726236398753
2018-09-07,550.9448260592187
2018-09-10,548.710933969658
2018-09-11,548.1724215332594
2018-09-12,541.880248499393
2018-09-13,544.4937801111967
2018-09-14,540.8349099752751
2018-09-17,534.8392361680335
2018-09-18,547.0575736885477
2018-09-19,549.0059599458771
2018-09-20,545.1750882515774
2018-09-21,544.7578801571711
2018-09-24,534.2133117022763
2018-09-25,535.7756601299955
2018-09-26,533.9833946788833
2018-09-27,533.7928258193015
2018-09-28,533.0838019797069
2018-10-01,532.9614591816539
2018-10-02,534.6590078009144
2018-10-03,531.7393465628608
2018-10-04,525.333098303424
2018-10-05,511.9385895759061
2018-10-08,494.5237565951341
2018-10-09,477.0667919175167
2018-10-10,465.09596401692266
2018-10-11,463.65833751893393
2018-10-12,451.68395108483236
2018-10-15,437.8500141330037
2018-10-16,435.7832089952987
2018-10-17,449.37341412847996
2018-10-18,459.28761602777905
2018-10-19,467.39380081413174
2018-10-22,466.3463454988286
2018-10-23,459.34284648902496
2018-10-24,489.75025632977434
2018-10-25,501.05546408389074
2018-10-26,511.97742727421195
2018-10-29,521.716693670016
2018-10-30,522.2154150476804
2018-10-31,528.6609644084871
2018-11-01,528.9841154906619
2018-11-02,540.1817202972338
2018-11-05,531.357193852307
2018-11-06,524.572040646313
2018-11-07,530.3665966634665
2018-11-08,527.8622589238569
2018-11-09,532.9335706811352
2018-11-12,527.8996247665932
2018-11-13,525.1642934887751
2018-11-14,522.9299820604059
2018-11-15,526.7017356049972
2018-11-16,524.6032360415426
2018-11-19,518.937037571332
2018-11-20,521.0323963333162
2018-11-21,521.8326479513461
2018-11-22,515.4472014804211
2018-11-23,515.4055572547614
2018-11-26,515.0638331941584
2018-11-27,515.6284143838242
2018-11-28,512.7452957905773
2018-11-29,505.4130843709669
2018-11-30,487.3794833337487
2018-12-03,465.3417434256037
2018-12-04,466.6144185180199
2018-12-05,462.8458950616368
2018-12-06,446.86720333855845
2018-12-07,453.20088163861834
2018-12-10,461.738465486189
2018-12-11,459.7733299022839
2018-12-12,450.4053369049243
2018-12-13,447.3231015885814
2018-12-14,457.1191047835457
2018-12-17,453.1702423492515
2018-12-18,447.88164336234377
2018-12-19,445.04346987474185
2018-12-20,450.7734156562328
2018-12-21,451.4648019582809
2018-12-24,452.7875133399095
2018-12-25,452.7875133399095
2018-12-26,452.29167213310285
2018-12-27,443.50749775278535
2018-12-28,432.67405321655605
2018-12-31,426.3281724282855
2019-01-01,440.5483188704501
2019-01-02,438.7323638543271
2019-01-03,438.0912100889722
2019-01-04,436.5106165333692
2019-01-07,447.92066392595655
2019-01-08,454.5912741911564
2019-01-09,449.32788738278265
2019-01-10,450.02288112169566
2019-01-11,452.4897886725094
2019-01-14,457.31582063777086
2019-01-15,458.96923740612755
2019-01-16,454.3119926763138
2019-01-17,455.1936983859496
2019-01-18,455.7034649053703
2019-01-21,456.4811844667236
2019-01-22,459.7778652954604
2019-01-23,461.2984082401786
2019-01-24,463.93487245587744
2019-01-25,462.3505485508239
2019-01-28,462.01863468115675
2019-01-29,464.967184544543
2019-01-30,463.03327807762247
2019-01-31,466.7656966615135
2019-02-01,471.1486662951578
2019-02-04,482.21862414979915
2019-02-05,483.0004860732673
2019-02-06,486.31344264242733
2019-02-07,486.48660170751253
2019-02-08,480.1189583897577
2019-02-11,473.14265258361274
2019-02-12,475.76775080170137
2019-02-13,475.8615672464084
2019-02-14,475.04254657142104
2019-02-15,477.9231397939494
2019-02-18,471.0451491316898
2019-02-19,465.8788031404646
2019-02-20,472.4896600291194
2019-02-21,472.6488373179886
2019-02-22,472.4102524888142
2019-02-25,466.35399923894124
2019-02-26,453.8357124538619
2019-02-27,449.8504910793525
2019-02-28,456.4982929671485
2019-03-01,459.31767252080505
2019-03-04,463.2443856106277
2019-03-05,462.75746093198364
2019-03-06,462.65361416569294
2019-03-07,464.9663853985817
2019-03-08,460.6728074891352
2019-03-11,460.1398338018437
2019-03-12,456.579454891242
2019-03-13,454.1287865532612
2019-03-14,452.3224921907713
2019-03-15,442.25450223920336
2019-03-18,447.42500821602465
2019-03-19,444.6416335289149
2019-03-20,444.665225388248
2019-03-21,441.9660417467457
2019-03-22,444.23444997735925
2019-03-25,435.06402385256473
2019-03-26,440.1593309301913
2019-03-27,451.2660513981149
2019-03-28,446.0237649999905
2019-03-29,448.27623074227137
2019-04-01,443.1418575227877
2019-04-02,440.6509490681744
2019-04-03,438.81814384895534
2019-04-04,432.85404912445193
2019-04-05,434.2568727791794
2019-04-08,421.3759719299513
2019-04-09,423.36520548259716
2019-04-10,414.1191633332322
2019-04-11,416.177611709641
2019-04-12,424.37534571263404
2019-04-15,427.881414594441
2019-04-16,425.71366748324664
2019-04-17,420.29861842560996
2019-04-18,420.8464325167122
2019-04-19,423.96980947791724
2019-04-22,420.07629728266164
2019-04-23,415.31707563482496
2019-04-24,414.03131604729606
2019-04-25,420.9899390192164
2019-04-26,426.5483343257565
2019-04-29,423.97447946932186
2019-04-30,418.6267651160137
2019-05-01,417.5268789087972
2019-05-02,417.5176805043481
2019-05-03,412.3219521525813
2019-05-06,404.8012303858508
2019-05-07,401.690847368981
2019-05-08,395.1998709399923
2019-05-09,392.03199835605426
2019-05-10,389.60769380155534
2019-05-13,379.51393536612215
2019-05-14,379.5290367542255
2019-05-15,385.5404168011268
2019-05-16,369.2382742045568
2019-05-17,359.26031405388466
2019-05-20,359.2094722867601
2019-05-21,352.3888003189225
2019-05-22,365.640468465965
2019-05-23,380.29951700933515
2019-05-24,383.3589137985342
2019-05-27,388.41319486095676
2019-05-28,380.3394513538284
2019-05-29,395.8851054024066
2019-05-30,400.8724396914031
2019-05-31,399.92254358771055
2019-06-03,391.82402566538775
2019-06-04,390.72525803354785
2019-06-05,389.71912835116706
2019-06-06,389.0110191438817
2019-06-07,387.12386535751676
2019-06-10,370.41486158697285
2019-06-11,370.5932250826124
2019-06-12,372.9034580092061
2019-06-13,378.4212793122057
2019-06-14,380.40964024030836
2019-06-17,367.91804608406136
2019-06-18,364.32023562682184
2019-06-19,361.12878955929165
2019-06-20,363.61124814745887
2019-06-21,365.8747750022074
2019-06-24,355.9830810307169
2019-06-25,352.57409835050856
2019-06-26,342.03192668713586
2019-06-27,336.91402394474187
2019-06-28,344.9968718791249
2019-07-01,348.79012573574926
2019-07-02,358.40449973425757
2019-07-03,365.1726307519346
2019-07-04,366.1053430811824
2019-07-05,362.06721577225346
2019-07-08,357.4717618535072
2019-07-09,357.0096161564804
2019-07-10,354.98087515374067
2019-07-11,354.86116865942245
2019-07-12,351.46730553334265
2019-07-15,338.44816298754404
2019-07-16,341.1807095091697
2019-07-17,341.73113765813224
2019-07-18,333.7631337322612
2019-07-19,337.0613111023011
2019-07-22,337.23596051582706
2019-07-23,339.4901344027886
2019-07-24,334.98544055462025
2019-07-25,336.51041192611933
2019-07-26,333.57606424053745
2019-07-29,328.10070148961836
2019-07-30,330.3992384982741
2019-07-31,334.2863267116342
2019-08-01,336.3108393515051
2019-08-02,335.6985626901369
2019-08-05,327.84731664004335
2019-08-06,326.24949297561477
2019-08-07,316.5127857074112
2019-08-08,310.1807688579351
2019-08-09,306.41117636590405
2019-08-12,305.93321972213863
2019-08-13,306.7809074063884
2019-08-14,307.8264387500155
2019-08-15,308.9764407492165
2019-08-16,297.7976520768141
2019-08-19,306.8233020112641
2019-08-20,316.7907774985162
2019-08-21,326.2819047918896
2019-08-22,338.50018664493837
2019-08-23,331.98685155884624
2019-08-26,323.1192292148047
2019-08-27,329.6928258020732
2019-08-28,330.88452018842537
2019-08-29,327.291888027013
2019-08-30,323.29749963899314
2019-09-02,327.3818728360455
2019-09-03,322.9290847750846
2019-09-04,327.7015445139692
2019-09-05,327.34368485827093
2019-09-06,329.3983113946424
2019-09-09,329.1152975610304
2019-09-10,329.59223305246917
2019-09-11,336.08006618105924
2019-09-12,342.9701313547883
2019-09-13,341.0857937922727
2019-09-16,343.91690650970685
2019-09-17,336.9415631244337
2019-09-18,332.4927694396055
2019-09-19,342.79650001174855
2019-09-20,343.7425698505051
2019-09-23,341.78346272441763
2019-09-24,342.3601663861365
2019-09-25,339.7048831513833
2019-09-26,334.83505234310996
2019-09-27,341.3709275932539
2019-09-30,342.13296556137806
2019-10-01,344.77573795457937
2019-10-02,344.7052025630469
2019-10-03,349.20141101360133
2019-10-04,352.6016027438593
2019-10-07,358.74608172059834
2019-10-08,357.83347550189455
2019-10-09,357.2783303185169
2019-10-10,361.1941047689864
2019-10-11,367.22171032510437
2019-10-14,362.9981574104359
2019-10-15,358.8732104597797
2019-10-16,359.1914531808569
2019-10-17,353.8516929649413
2019-10-18,354.42458787653726
2019-10-21,346.1404370867243
2019-10-22,348.4543053385061
2019-10-23,350.4212784428073
2019-10-24,352.2420132383679
2019-10-25,351.6350495164314
2019-10-28,353.55483549971177
2019-10-29,350.9641181649396
2019-10-30,349.3565602961484
2019-10-31,352.0509336252514
2019-11-01,356.7173822323101
2019-11-04,368.9266705297596
2019-11-05,370.8609496048244
2019-11-06,374.3599265282017
2019-11-07,378.99406057189464
2019-11-08,381.75454061152243
2019-11-11,391.7226925417443
2019-11-12,392.9275924851048
2019-11-13,396.0286961153867
2019-11-14,397.97694294877556
2019-11-15,399.60504654562794
2019-11-18,412.4517071866308
2019-11-19,416.55281156538217
2019-11-20,412.3225146496922
2019-11-21,399.7285108931562
2019-11-22,411.28013616586816
2019-11-25,414.84335843351556
2019-11-26,409.80706963965304
2019-11-27,413.55990565134914
2019-11-28,422.0778508626564
2019-11-29,427.7046259671194
2019-12-02,435.2778459904291
2019-12-03,429.51306369720845
2019-12-04,434.3489583293053
2019-12-05,436.6266082854029
2019-12-06,438.6625512392698
2019-12-09,431.8438856754197
2019-12-10,433.72958966439046
2019-12-11,429.4073377119245
2019-12-12,425.7783895022924
2019-12-13,427.57017851926145
2019-12-16,432.9328927956617
2019-12-17,428.6189113924964
2019-12-18,430.6493582825574
2019-12-19,422.6839466012286
2019-12-20,424.58519509041696
2019-12-23,417.61737319858435
2019-12-24,421.660348675606
2019-12-25,421.6603486756059
2019-12-26,427.56708034396314
2019-12-27,427.07220873331806
2019-12-30,428.66065195812206
2019-12-31,425.23814892213625
2020-01-01,431.9005746653133
2020-01-02,447.3334186667928
2020-01-03,446.8814189182764
2020-01-06,431.3036956025221
2020-01-07,441.51441453193877
2020-01-08,438.42948751539245
2020-01-09,454.1726941360714
2020-01-10,462.0703733156291
2020-01-13,459.18784888890167
2020-01-14,461.33512858730353
2020-01-15,457.13787341983596
2020-01-16,458.30860015195657
2020-01-17,460.96843957253253
2020-01-20,458.4125267295839
2020-01-21,456.63212059607014
2020-01-22,460.5267130901871
2020-01-23,459.7730524593961
2020-01-24,462.74941195789035
2020-01-27,462.3474642967595
2020-01-28,460.6722722419836
2020-01-29,455.76085844505536
2020-01-30,455.18360380528964
2020-01-31,448.6205819219622
2020-02-03,437.96395839672107
2020-02-04,447.90391491951937
2020-02-05,449.3898713723972
2020-02-06,447.58205165830395
2020-02-07,443.2755383887466
2020-02-10,434.78604476601583
2020-02-11,443.26999394525586
2020-02-12,454.95245483968546
2020-02-13,455.6262068971991
2020-02-14,453.4270058966049
2020-02-17,451.32859790652253
2020-02-18,450.2561078906226
2020-02-19,458.1000672565876
2020-02-20,456.9098837609437
2020-02-21,454.09899838973416
2020-02-24,442.70378250268215
2020-02-25,438.7530027623121
2020-02-26,430.92811192803924
2020-02-27,426.5945981025409
2020-02-28,428.81397820282086
2020-03-02,438.93205318233896
2020-03-03,431.7287510619248
2020-03-04,429.54511979781125
2020-03-05,436.58264647793436
2020-03-06,416.6976920715144
2020-03-09,397.9396487945502
2020-03-10,407.92757558784365
2020-03-11,410.41303030397773
2020-03-12,398.22578796927843
2020-03-13,399.9995075800554
2020-03-16,366.9666764152796
2020-03-17,358.9273566916018
2020-03-18,336.47720627089166
2020-03-19,331.5456860861534
2020-03-20,339.1022509659458
2020-03-23,336.88033464147895
2020-03-24,309.4916911438779
2020-03-25,285.23069477823043
2020-03-26,273.3234704703854
2020-03-27,286.2867740236499
2020-03-30,290.5434941031882
2020-03-31,306.679892024195
2020-04-01,310.5446442143558
2020-04-02,325.33921273757744
2020-04-03,338.5402990267449
2020-04-06,324.9606182618674
2020-04-07,329.8046557906461
2020-04-08,326.283838947031
2020-04-09,334.32786927440003
2020-04-10,339.7620306403178
2020-04-13,328.5940529439598
2020-04-14,329.2768814721059
2020-04-15,330.3173208352851
2020-04-16,332.4019088130446
2020-04-17,359.87228651314683
2020-04-20,375.44790756872214
2020-04-21,366.23694324134937
2020-04-22,368.25357570429287
2020-04-23,369.8695097329559
2020-04-24,370.2335361142863
2020-04-27,360.30643420583897
2020-04-28,364.0000588403748
2020-04-29,372.50479031909
2020-04-30,382.1736624978784
2020-05-01,380.24691150831285
2020-05-04,378.4261278365802
2020-05-05,383.3630070734204
2020-05-06,383.0683434364948
2020-05-07,375.9124915507647
2020-05-08,373.6060714399239
2020-05-11,374.72207888135824
2020-05-12,375.6346894868705
2020-05-13,374.56909425982167
2020-05-14,378.2872412567462
2020-05-15,382.8490657589132
2020-05-18,374.29205711128094
2020-05-19,375.7196226863879
2020-05-20,371.85182904567864
2020-05-21,371.8955103466128
2020-05-22,373.63708979913355
2020-05-25,373.5341925421089
2020-05-26,370.43968559856734
2020-05-27,370.8279163817975
2020-05-28,364.4730452249681
2020-05-29,362.1299399636177
2020-06-01,358.4815794945298
2020-06-02,352.34419266288586
2020-06-03,352.7243931188161
2020-06-04,350.1655597348992
2020-06-05,353.17835089679784
2020-06-08,354.9396358189999
2020-06-09,352.4277406009354
2020-06-10,351.01322242731436
2020-06-11,353.12646474659533
2020-06-12,354.25835438446825
2020-06-15,344.249932110902
2020-06-16,347.13015340066346
2020-06-17,344.45372970255744
2020-06-18,339.3825772991769
2020-06-19,337.6120333654199
2020-06-22,341.31013091610396
2020-06-23,342.3213854569783
2020-06-24,341.93749244020034
2020-06-25,341.17432936573675
2020-06-26,345.685654313945
2020-06-29,346.95797968361217
2020-06-30,348.25919231772843
2020-07-01,355.9811747545003
2020-07-02,358.21884215834615
2020-07-03,360.14875606444605
2020-07-06,358.00812542222457
2020-07-07,359.074915244365
2020-07-08,360.94528696357673
2020-07-09,363.9544521434547
2020-07-10,365.13049785684893
2020-07-13,368.93172685241046
2020-07-14,368.08130235551454
2020-07-15,366.4393058102088
2020-07-16,370.00605873276
2020-07-17,373.75198410256513
2020-07-20,374.10745937101217
2020-07-21,377.58041570123646
2020-07-22,379.075955207809
2020-07-23,375.0740732866383
2020-07-24,372.2168652191208
2020-07-27,374.97627257777305
2020-07-28,380.74643847238474
2020-07-29,380.7815684542143
2020-07-30,387.2102261666317
2020-07-31,386.2115021160538
2020-08-03,393.8460110418353
2020-08-04,387.91154908532883
2020-08-05,384.2160888208732
2020-08-06,385.4877207181143
2020-08-07,386.14713160786255
2020-08-10,389.9649602260462
2020-08-11,394.09599756199685
2020-08-12,392.83434682776533
2020-08-13,388.79864640716573
2020-08-14,389.07802661635156
2020-08-17,382.07272675480857
2020-08-18,381.5517747358348
2020-08-19,382.61809553606975
2020-08-20,379.5637710893182
2020-08-21,380.3066420413587
2020-08-24,381.4337353145647
2020-08-25,385.5877856546278
2020-08-26,388.9684918808581
2020-08-27,394.66869821370466
2020-08-28,390.73329048756295
2020-08-31,393.69546883418667
2020-09-01,395.8434704752366
2020-09-02,402.4763705256742
2020-09-03,403.28006222080205
2020-09-04,402.20931387431835
2020-09-07,404.72384945549015
2020-09-08,403.79617528293613
2020-09-09,403.46023922683577
2020-09-10,409.20750081140153
2020-09-11,410.3945650956384
2020-09-14,408.3752303017281
2020-09-15,408.690049864053
2020-09-16,410.33535522229
2020-09-17,413.1849395752435
2020-09-18,413.689234977318
2020-09-21,414.2988333081257
2020-09-22,411.30385785484305
2020-09-23,411.1518092065617
2020-09-24,415.2966676754803
2020-09-25,413.6553661669581
2020-09-28,404.58034307603566
2020-09-29,407.6627453225316
2020-09-30,402.5086118008355
2020-10-01,403.64440130367035
2020-10-02,402.00295130669343
2020-10-05,391.252665209351
2020-10-06,391.34857925623606
2020-10-07,400.2723271326273
2020-10-08,405.2424870807082
2020-10-09,406.2835601759833
2020-10-12,402.0433181283726
2020-10-13,402.3407206974501
2020-10-14,401.79861544097196
2020-10-15,405.2183663495997
2020-10-16,403.1394469507847
2020-10-19,404.7460994353002
2020-10-20,410.922736886575
2020-10-21,414.12698448119295
2020-10-22,412.6806918844254
2020-10-23,415.5201667381785
2020-10-26,427.7757893779466
2020-10-27,424.8190498365214
2020-10-28,424.6197097768564
2020-10-29,418.88574121798393
2020-10-30,419.2093856074728
2020-11-02,412.4687938586988
2020-11-03,422.18965755153056
2020-11-04,420.6999112339757
2020-11-05,424.3526261012538
2020-11-06,419.2744600481226
2020-11-09,421.23730558197366
2020-11-10,423.02574669455134
2020-11-11,424.59255678046037
2020-11-12,418.53007067949653
2020-11-13,419.25745603403624
2020-11-16,417.2612480775024
2020-11-17,417.80123579679474
2020-11-18,412.1360586890699
2020-11-19,412.5167361851823
2020-11-20,409.84421355468515
2020-11-23,404.7899540515851
2020-11-24,409.8032524465674
2020-11-25,412.0089521529715
2020-11-26,418.37502862246134
2020-11-27,412.92229994440345
2020-11-30,415.2038244878383
2020-12-01,416.168804726756
2020-12-02,418.89342279314184
2020-12-03,417.316896807878
2020-12-04,417.1328364064058
2020-12-07,415.47966023941507
2020-12-08,413.92894811186716
2020-12-09,414.95659687817863
2020-12-10,414.013573883072
2020-12-11,419.55618815067515
2020-12-14,428.0620297231507
2020-12-15,424.34391983143104
2020-12-16,423.36583838982926
2020-12-17,424.6780622619253
2020-12-18,425.5979470747892
2020-12-21,419.45565368854375
2020-12-22,418.13542529546316
2020-12-23,419.0478387486917
2020-12-24,423.62437545486
2020-12-25,423.6243754548608
2020-12-28,422.5514441317109
2020-12-29,416.68228804768546
2020-12-30,417.91507625439067
