Date,KAZAKHSTAN SMALL CAP
2015-11-30,1000.0
2015-12-01,995.6634456752299
2015-12-02,998.9123238437531
2015-12-03,973.2755840206426
2015-12-04,969.9683151949306
2015-12-07,926.8437160627902
2015-12-08,902.1347753525106
2015-12-09,917.543573871966
2015-12-10,919.682858971512
2015-12-11,946.6783148650931
2015-12-14,994.2274184668203
2015-12-15,921.0302562559681
2015-12-16,919.1366042464869
2015-12-17,928.4263825522826
2015-12-18,927.5274497276433
2015-12-21,877.5625633812031
2015-12-22,879.3740352111301
2015-12-23,866.7595674696183
2015-12-24,917.878489626448
2015-12-25,917.878489626448
2015-12-28,916.7909063092037
2015-12-29,864.6534672919233
2015-12-30,864.0592581926712
2015-12-31,935.2073223655658
2016-01-01,935.2073223655658
2016-01-04,940.2709188631721
2016-01-05,870.1916798806081
2016-01-06,783.6328903654485
2016-01-07,684.777663488547
2016-01-08,749.4006955861065
2016-01-11,741.3725025665325
2016-01-12,720.0621519622074
2016-01-13,718.5024984693172
2016-01-14,719.1653542269345
2016-01-15,688.817437128248
2016-01-18,693.6626887433748
2016-01-19,715.2720885574032
2016-01-20,689.9864313900287
2016-01-21,652.8522593034999
2016-01-22,720.1619342364874
2016-01-25,714.9873067159012
2016-01-26,723.2046563382693
2016-01-27,717.0814881007135
2016-01-28,712.5913302383891
2016-01-29,720.4281555513013
2016-02-01,715.6003907966086
2016-02-02,715.1408519923724
2016-02-03,706.635238827872
2016-02-04,720.3990280086967
2016-02-05,722.1121858354327
2016-02-08,744.4109826034025
2016-02-09,733.7478605218117
2016-02-10,741.2855802913422
2016-02-11,696.0795672789327
2016-02-12,738.0221832596433
2016-02-15,744.6113714003704
2016-02-16,744.6113714003704
2016-02-17,745.3470542571005
2016-02-18,770.2856628033438
2016-02-19,772.0642995414526
2016-02-22,779.875635586359
2016-02-23,775.561113414887
2016-02-24,775.7018430671125
2016-02-25,782.9056661185276
2016-02-26,863.0312281412819
2016-02-29,891.0197413832774
2016-03-01,903.0901185926739
2016-03-02,940.5526017204074
2016-03-03,968.4089305315978
2016-03-04,975.5178522758242
2016-03-07,977.6050439295304
2016-03-08,973.6890060678904
2016-03-09,975.207756232687
2016-03-10,963.309110483111
2016-03-11,962.2300385339187
2016-03-14,962.2069094136257
2016-03-15,905.1990126504164
2016-03-16,908.2641589752518
2016-03-17,888.8411990077698
2016-03-18,890.809142148645
2016-03-21,871.0073398336641
2016-03-22,873.5676428857737
2016-03-23,877.5934803451581
2016-03-24,878.4975270172562
2016-03-25,878.4975270172562
2016-03-28,874.4634099738869
2016-03-29,809.3258491541983
2016-03-30,764.0262313644083
2016-03-31,796.6180259124843
2016-04-01,775.7822829440281
2016-04-04,773.2943812327021
2016-04-05,751.5964761360566
2016-04-06,773.7702756165104
2016-04-07,773.2604111755402
2016-04-08,750.5903071287684
2016-04-11,769.138337848466
2016-04-12,773.7022548459405
2016-04-13,768.8676259266056
2016-04-14,692.124021765325
2016-04-15,692.2362722473364
2016-04-18,677.0234995176512
2016-04-19,680.8579842644277
2016-04-20,683.3811267481358
2016-04-21,645.9510417391633
2016-04-22,648.766895219455
2016-04-25,679.5125793140168
2016-04-26,656.042133855532
2016-04-27,655.897120121258
2016-04-28,655.6072848936304
2016-04-29,636.7018191569638
2016-05-02,633.3837916979446
2016-05-03,672.4636422834817
2016-05-04,656.4218900525186
2016-05-05,661.777145614156
2016-05-06,660.4157026550441
2016-05-09,661.8642368335296
2016-05-10,662.0094398164688
2016-05-11,659.838062750684
2016-05-12,661.5160094202533
2016-05-13,667.6929301613994
2016-05-16,687.9704224819394
2016-05-17,743.1239918338541
2016-05-18,813.8390187444982
2016-05-19,842.4479273252256
2016-05-20,841.8468764540404
2016-05-23,864.8493430647255
2016-05-24,867.8715306351322
2016-05-25,908.3996692984417
2016-05-26,929.6144262169444
2016-05-27,934.0405650652127
2016-05-30,933.4954704635858
2016-05-31,909.3788560068706
2016-06-01,918.367986776456
2016-06-02,919.396624754476
2016-06-03,905.4018382757515
2016-06-06,878.6217302364863
2016-06-07,879.5503013547951
2016-06-08,876.5395968519789
2016-06-09,881.8024720085665
2016-06-10,893.6754920065317
2016-06-13,871.6470668527547
2016-06-14,878.6840034763206
2016-06-15,858.4635827614023
2016-06-16,883.6897392876285
2016-06-17,859.8657239522645
2016-06-20,868.8407584872148
2016-06-21,873.9284605598042
2016-06-22,848.8242548699361
2016-06-23,843.7016204962442
2016-06-24,836.9234679425747
2016-06-27,847.5603870185577
2016-06-28,878.98660343026
2016-06-29,815.6868968694451
2016-06-30,837.3754721558746
2016-07-01,811.1040578861621
2016-07-04,810.7035126723912
2016-07-05,812.7833623538353
2016-07-06,827.8929314141917
2016-07-07,827.8181612239532
2016-07-08,830.6689555623021
2016-07-11,837.2352273049341
2016-07-12,835.457818402846
2016-07-13,832.8995650750037
2016-07-14,832.8245594858212
2016-07-15,815.6099880212056
2016-07-18,853.0684583325792
2016-07-19,857.2518753738503
2016-07-20,857.4076048575461
2016-07-21,858.3041485432946
2016-07-22,872.3694141145635
2016-07-25,860.1812489228317
2016-07-26,859.3590082096731
2016-07-27,846.5192054156869
2016-07-28,839.3398121455938
2016-07-29,831.9090371487314
2016-08-01,869.4661828050027
2016-08-02,841.0218305131109
2016-08-03,790.98556050478
2016-08-04,790.9790747378204
2016-08-05,795.8376246752372
2016-08-08,815.3153977505764
2016-08-09,802.7146686625257
2016-08-10,808.8515965590574
2016-08-11,807.730050757146
2016-08-12,819.9317103633798
2016-08-15,781.9243524770553
2016-08-16,801.8836920416305
2016-08-17,776.5152708848235
2016-08-18,778.9548945748198
2016-08-19,779.195641815847
2016-08-22,777.6442406079009
2016-08-23,785.443991929099
2016-08-24,790.5061920726547
2016-08-25,778.4931023235702
2016-08-26,800.426432550752
2016-08-29,808.5618673223568
2016-08-30,809.685725901337
2016-08-31,829.1285925058548
2016-09-01,794.4611949097911
2016-09-02,857.911331999339
2016-09-05,880.0866550303274
2016-09-06,830.1614068394325
2016-09-07,829.9029621052597
2016-09-08,827.5474789541339
2016-09-09,832.1976587850315
2016-09-12,831.5672060132248
2016-09-13,861.5798094336766
2016-09-14,861.1202184969234
2016-09-15,861.4265579556557
2016-09-16,808.8515965590573
2016-09-19,807.405023016074
2016-09-20,796.0614255964631
2016-09-21,799.4690104489802
2016-09-22,792.2858087716071
2016-09-23,804.7783209936946
2016-09-26,789.2082675505029
2016-09-27,818.6136099091026
2016-09-28,809.2727741883164
2016-09-29,818.6809594109191
2016-09-30,818.0617399630643
2016-10-03,853.6668963667873
2016-10-04,833.7356881085936
2016-10-05,855.0388610216623
2016-10-06,859.9002987863468
2016-10-07,861.7328976466699
2016-10-10,863.2390186024923
2016-10-11,872.1651537120181
2016-10-12,879.5350935440083
2016-10-13,892.9828819155566
2016-10-14,895.1740517989319
2016-10-17,933.4485382332558
2016-10-18,934.9796183943821
2016-10-19,935.533743538632
2016-10-20,925.3138836463604
2016-10-21,906.0847832738065
2016-10-24,879.8231653675059
2016-10-25,907.0443094957916
2016-10-26,877.1637502580825
2016-10-27,902.1429389540274
2016-10-28,888.7584830456659
2016-10-31,886.0829648974716
2016-11-01,879.5437552593002
2016-11-02,873.6500684660984
2016-11-03,875.5006049128923
2016-11-04,873.2573461481688
2016-11-07,880.2611320137825
2016-11-08,879.304889440645
2016-11-09,887.2971098205977
2016-11-10,892.8432265103486
2016-11-11,894.8172695721864
2016-11-14,867.5578483554681
2016-11-15,828.8581026821353
2016-11-16,830.4878833737031
2016-11-17,830.5267857478541
2016-11-18,838.3415680242654
2016-11-21,834.5533453586813
2016-11-22,839.6982204556457
2016-11-23,844.3224605606996
2016-11-24,828.853877678972
2016-11-25,828.2294479149904
2016-11-28,831.0869481024953
2016-11-29,824.4830676455409
2016-11-30,812.4803656766926
2016-12-01,799.3201245191432
2016-12-02,795.6461236653898
2016-12-05,790.8611190055841
2016-12-06,790.2348256705537
2016-12-07,787.8858855914624
2016-12-08,761.932570307764
2016-12-09,804.9715764766905
2016-12-12,799.5461659362671
2016-12-13,822.8172104935458
2016-12-14,827.0271683063182
2016-12-15,840.6719094442459
2016-12-16,841.1160898085232
2016-12-19,912.3036079656251
2016-12-20,883.2160907836018
2016-12-21,848.4004878075576
2016-12-22,837.3354312496361
2016-12-23,836.9352326972062
2016-12-26,836.9352326972062
2016-12-27,837.2153315033296
2016-12-28,842.3703999289801
2016-12-29,834.7011713486651
2016-12-30,830.1112052014055
2017-01-02,830.1112052014055
2017-01-03,843.1816194974789
2017-01-04,861.9359813267865
2017-01-05,851.7721213517056
2017-01-06,853.6242375219811
2017-01-09,881.3246940377704
2017-01-10,878.2876518047286
2017-01-11,914.7858091839915
2017-01-12,898.9003842345348
2017-01-13,901.311552324011
2017-01-16,896.561257384336
2017-01-17,882.7445668564221
2017-01-18,898.096646280012
2017-01-19,902.4582051022584
2017-01-20,909.6072913991741
2017-01-23,906.3976834093679
2017-01-24,913.3134760964068
2017-01-25,914.4187707518947
2017-01-26,920.7186048101281
2017-01-27,920.0922590228898
2017-01-30,920.0605235425312
2017-01-31,916.5143116567904
2017-02-01,902.8015114049707
2017-02-02,924.152491253691
2017-02-03,912.9713299628831
2017-02-06,904.3986462947933
2017-02-07,910.1213644895837
2017-02-08,907.18608958682
2017-02-09,910.8013935211288
2017-02-10,934.9208273758768
2017-02-13,936.5076054526071
2017-02-14,940.1866158299532
2017-02-15,939.3418839199533
2017-02-16,923.0669739452297
2017-02-17,939.5412669206465
2017-02-20,927.412454474112
2017-02-21,934.8500620670568
2017-02-22,936.8244816732812
2017-02-23,932.4908116612921
2017-02-24,944.9194717317636
2017-02-27,941.0463035790823
2017-02-28,915.3888653286679
2017-03-01,933.1231222972285
2017-03-02,935.7381540844104
2017-03-03,950.6817878190197
2017-03-06,942.3338268289308
2017-03-07,943.8924338862065
2017-03-08,946.0831656624678
2017-03-09,919.2819282659885
2017-03-10,898.6473273065841
2017-03-13,874.5134550068775
2017-03-14,912.4698413533189
2017-03-15,913.7144500452546
2017-03-16,904.6934719141321
2017-03-17,904.2723512736658
2017-03-20,903.263259516072
2017-03-21,898.5422258284995
2017-03-22,899.2493136329285
2017-03-23,900.4580941138481
2017-03-24,898.9164278567467
2017-03-27,892.3920677298985
2017-03-28,893.7880341574494
2017-03-29,903.5573452284725
2017-03-30,917.5638266389888
2017-03-31,920.9525201224388
2017-04-03,924.6700473099787
2017-04-04,923.7595122357259
2017-04-05,923.7595122357259
2017-04-06,924.2362354182075
2017-04-07,927.7618610689974
2017-04-10,929.3374543796155
2017-04-11,926.758025965051
2017-04-12,927.4997814472264
2017-04-13,927.0196865060041
2017-04-14,927.0196865060041
2017-04-17,923.6728881254263
2017-04-18,970.5652127164614
2017-04-19,918.0425644867421
2017-04-20,912.3379404093116
2017-04-21,922.8787706536201
2017-04-24,908.0950378149411
2017-04-25,902.7757917578153
2017-04-26,877.954672908557
2017-04-27,878.7626190484442
2017-04-28,866.8560563551262
2017-05-01,864.6328395401096
2017-05-02,865.9018507250514
2017-05-03,865.3858659405159
2017-05-04,854.8826324704064
2017-05-05,846.6732930981282
2017-05-08,850.9717167870181
2017-05-09,879.2980666093667
2017-05-10,881.0778584453595
2017-05-11,877.3825338713261
2017-05-12,872.9646963392449
2017-05-15,868.5515669821536
2017-05-16,856.6203376897669
2017-05-17,851.7787209244635
2017-05-18,853.3098020747345
2017-05-19,848.088567466238
2017-05-22,863.514376246262
2017-05-23,823.5540603597929
2017-05-24,846.4052682006774
2017-05-25,844.2162239861211
2017-05-26,846.4052682006774
2017-05-29,846.9353600748302
2017-05-30,846.8974743508276
2017-05-31,841.813830107281
2017-06-01,830.4992472106452
2017-06-02,877.7364239056507
2017-06-05,879.4915067350555
2017-06-06,878.4766037491644
2017-06-07,878.7106041763559
2017-06-08,881.8818552429345
2017-06-09,897.7025571825367
2017-06-12,883.4563631080354
2017-06-13,908.6987569288153
2017-06-14,892.7242845704789
2017-06-15,903.0126317065602
2017-06-16,899.1017407267175
2017-06-19,950.3594447978694
2017-06-20,885.5839674235591
2017-06-21,877.8368844603419
2017-06-22,876.6960702255516
2017-06-23,870.808121387762
2017-06-26,880.8956200265628
2017-06-27,864.134227576568
2017-06-28,868.4143919332532
2017-06-29,928.8596052599308
2017-06-30,930.5698373155584
2017-07-03,933.6395390132479
2017-07-04,922.3615433651347
2017-07-05,911.533219129318
2017-07-06,905.4193011718946
2017-07-07,905.3127133277778
2017-07-10,892.9174076940279
2017-07-11,929.4696803137406
2017-07-12,904.3092814498048
2017-07-13,930.6922377676782
2017-07-14,924.649821839174
2017-07-17,914.0031193015998
2017-07-18,891.6599611031425
2017-07-19,913.969522724889
2017-07-20,880.2392562764378
2017-07-21,898.1888186934308
2017-07-24,899.2302193935949
2017-07-25,929.780297675514
2017-07-26,986.5592708363585
2017-07-27,960.1976582783335
2017-07-28,988.9848318256189
2017-07-31,985.3778472820649
2017-08-01,954.5621923346044
2017-08-02,968.9230261838236
2017-08-03,946.6027483351311
2017-08-04,988.6061200234476
2017-08-07,984.9183857789451
2017-08-08,989.8274533062576
2017-08-09,989.4059631626252
2017-08-10,988.7744005664534
2017-08-11,985.2524970915953
2017-08-14,981.0526525614829
2017-08-15,986.4943406970373
2017-08-16,1029.3819616742462
2017-08-17,1062.6500438079806
2017-08-18,1004.5581213945622
2017-08-21,1043.7690644740371
2017-08-22,1030.184035822348
2017-08-23,1031.850503548765
2017-08-24,1043.6593136317329
2017-08-25,1035.3531631927183
2017-08-28,1028.1220152585797
2017-08-29,1025.6727855830645
2017-08-30,1020.7400659166633
2017-08-31,989.2364403607381
2017-09-01,941.7731424762782
2017-09-04,947.5925296735226
2017-09-05,986.4568705765419
2017-09-06,1009.2047645698927
2017-09-07,1003.3634378043206
2017-09-08,1097.7333920703468
2017-09-11,1160.9663570199018
2017-09-12,1151.8812999836634
2017-09-13,1167.493839579406
2017-09-14,1208.062497311251
2017-09-15,1222.8508746867044
2017-09-18,1283.760302754676
2017-09-19,1264.3721872685692
2017-09-20,1315.1879125759099
2017-09-21,1323.2958019929224
2017-09-22,1258.2386247217166
2017-09-25,1268.8931288110732
2017-09-26,1365.2189384478968
2017-09-27,1369.2919608956377
2017-09-28,1363.018000020973
2017-09-29,1358.8097309463017
2017-10-02,1388.320738857909
2017-10-03,1386.1357089826379
2017-10-04,1341.4100411733725
2017-10-05,1346.7919415477074
2017-10-06,1344.7256935231724
2017-10-09,1344.1528604268897
2017-10-10,1335.1664366995828
2017-10-11,1235.24097093886
2017-10-12,1234.9802835821702
2017-10-13,1236.0759105499887
2017-10-16,1240.0573375134047
2017-10-17,1244.8584444617418
2017-10-18,1242.2686230471186
2017-10-19,1183.3789273499488
2017-10-20,1205.8740562767355
2017-10-23,1210.2377709850468
2017-10-24,1209.7593931921783
2017-10-25,1216.8331098028439
2017-10-26,1316.1945936923219
2017-10-27,1337.3744665896013
2017-10-30,1329.7316117200946
2017-10-31,1327.2204227885659
2017-11-01,1330.9907730620587
2017-11-02,1231.1138427486603
2017-11-03,1261.7397790671869
2017-11-06,1265.1701953489594
2017-11-07,1263.7305264384213
2017-11-08,1262.7488187229196
2017-11-09,1233.7825375765872
2017-11-10,1229.8153911535117
2017-11-13,1229.6045264973063
2017-11-14,1293.4012777478836
2017-11-15,1225.1049720635922
2017-11-16,1218.3242301403975
2017-11-17,1217.3418773831124
2017-11-20,1189.071900867796
2017-11-21,1223.2077096352245
2017-11-22,1216.877105105657
2017-11-23,1211.1228202936734
2017-11-24,1201.5348914574706
2017-11-27,1227.4679229193591
2017-11-28,1232.7429061988105
