Date,RUSSIA SMALL VALUE
1998-12-31,7.571307166148292
1999-01-01,7.571307166148292
1999-01-04,7.535051648317342
1999-01-05,7.5190894379301545
1999-01-06,7.644893988349631
1999-01-07,7.677319527308826
1999-01-08,7.7557375064667955
1999-01-11,7.963642473911473
1999-01-12,8.729241678074457
1999-01-13,8.223930631647509
1999-01-14,7.789729942152524
1999-01-15,7.946340141054385
1999-01-18,8.142513233822932
1999-01-19,8.13584853079262
1999-01-20,8.513927232726289
1999-01-21,8.557547665148746
1999-01-22,8.49241817870837
1999-01-25,8.477612961514533
1999-01-26,8.469189187456779
1999-01-27,8.789443115825966
1999-01-28,8.837017951914518
1999-01-29,10.020261223505955
1999-02-01,9.182865010272767
1999-02-02,10.05712849795497
1999-02-03,10.283909096784289
1999-02-04,10.212634322452104
1999-02-05,9.906106255519148
1999-02-08,9.895032286645595
1999-02-09,10.101613948715386
1999-02-10,10.51040001272653
1999-02-11,10.965519407884784
1999-02-12,10.675092096292556
1999-02-15,10.579083311711997
1999-02-16,10.61202871967912
1999-02-17,10.474903296778558
1999-02-18,9.616240235263563
1999-02-19,10.172666228167422
1999-02-22,11.29809444794293
1999-02-23,11.317655756153012
1999-02-24,11.784795823379474
1999-02-25,11.738273012728865
1999-02-26,12.112027173005119
1999-03-01,12.254379691941493
1999-03-02,12.732169125799606
1999-03-03,12.833567892406947
1999-03-04,13.048453697206488
1999-03-05,12.413183976021783
1999-03-08,12.376682998559552
1999-03-09,12.787628817787542
1999-03-10,13.617365965514296
1999-03-11,15.9690686474103
1999-03-12,14.827123547329357
1999-03-15,14.980949065750892
1999-03-16,16.509820023595868
1999-03-17,16.548836223027863
1999-03-18,18.56725058362855
1999-03-19,17.71656450125803
1999-03-22,16.929522632458173
1999-03-23,17.045273144692832
1999-03-24,15.570212212363291
1999-03-25,16.491986818867943
1999-03-26,16.83712705492224
1999-03-29,16.856489721158365
1999-03-30,16.8138328630135
1999-03-31,17.265047370286197
1999-04-01,16.62961375255689
1999-04-02,16.960111294470696
1999-04-05,16.987402274904685
1999-04-06,16.67461524475279
1999-04-07,15.474954396944636
1999-04-08,15.718953603798706
1999-04-09,15.34469850291272
1999-04-12,15.611257141482614
1999-04-13,15.494594524933046
1999-04-14,16.196704698167157
1999-04-15,18.256358221023678
1999-04-16,18.04910542134073
1999-04-19,17.884546643577213
1999-04-20,17.15483103106132
1999-04-21,17.820300084210718
1999-04-22,17.837151725680922
1999-04-23,17.90609460163886
1999-04-26,18.19689042923574
1999-04-27,18.429996217711736
1999-04-28,18.014825422150288
1999-04-29,17.95846124332173
1999-04-30,18.928371326501452
1999-05-03,18.949865573571998
1999-05-04,18.87662765223379
1999-05-05,20.14332960227773
1999-05-06,20.256167516310462
1999-05-07,20.367975593869808
1999-05-10,20.33969459471142
1999-05-11,19.884223041401043
1999-05-12,17.473218620491092
1999-05-13,17.752036330153175
1999-05-14,18.688856956708634
1999-05-17,19.22940136364059
1999-05-18,19.4453951765665
1999-05-19,20.032433307141208
1999-05-20,19.986191044028747
1999-05-21,20.5724320412383
1999-05-24,21.722667548197556
1999-05-25,20.54293490307516
1999-05-26,21.388284949101674
1999-05-27,21.25440129435042
1999-05-28,22.626132158186163
1999-05-31,22.090797099157776
1999-06-01,22.27316403467443
1999-06-02,21.97760811858785
1999-06-03,22.254970928356894
1999-06-04,23.28757713388409
1999-06-07,24.49933622373355
1999-06-08,24.610854094666102
1999-06-09,25.408875486066286
1999-06-10,26.807569723713687
1999-06-11,30.206171298588934
1999-06-14,30.378430578050867
1999-06-15,31.764525925477265
1999-06-16,33.626450399316944
1999-06-17,33.937081057233904
1999-06-18,36.65819031493631
1999-06-21,41.97083010293691
1999-06-22,41.09109107741818
1999-06-23,38.268542319117316
1999-06-24,37.927128649775575
1999-06-25,37.196296725071015
1999-06-28,35.61451554976949
1999-06-29,35.754196378632855
1999-06-30,36.83156836363813
1999-07-01,38.50185349016761
1999-07-02,39.7499847287988
1999-07-05,40.92202407801021
1999-07-06,43.37911048188675
1999-07-07,41.64107839647548
1999-07-08,42.341313996617764
1999-07-09,41.43681409651877
1999-07-12,41.0907943880627
1999-07-13,39.12864994826638
1999-07-14,39.7620767446115
1999-07-15,39.519068180250564
1999-07-16,40.21565522484471
1999-07-19,38.73761492584625
1999-07-20,37.28824167104559
1999-07-21,34.928629950488656
1999-07-22,35.80698461137952
1999-07-23,35.25899757304639
1999-07-26,37.45676143979464
1999-07-27,35.240313074727936
1999-07-28,34.85520297972475
1999-07-29,31.798454454152065
1999-07-30,32.08384332171044
1999-08-02,31.334309415297632
1999-08-03,31.404693954707568
1999-08-04,28.641962153764105
1999-08-05,27.20708756140179
1999-08-06,27.627391369063215
1999-08-09,25.42238589206252
1999-08-10,25.22339055417104
1999-08-11,26.676350780230436
1999-08-12,27.519855531991038
1999-08-13,27.56123930489451
1999-08-16,28.367511463828382
1999-08-17,29.745478053700452
1999-08-18,29.565391034078562
1999-08-19,30.559493207444515
1999-08-20,29.82361915824066
1999-08-23,34.33412995478718
1999-08-24,34.660771074830016
1999-08-25,34.06745444650799
1999-08-26,32.898797224736505
1999-08-27,31.699634178433943
1999-08-30,31.109694321712535
1999-08-31,29.97423342016563
1999-09-01,30.35821678492562
1999-09-02,29.915002252622642
1999-09-03,30.412345030150025
1999-09-06,30.609806774682816
1999-09-07,30.76268332602088
1999-09-08,30.32848639007294
1999-09-09,29.49737138130977
1999-09-10,30.497563421411762
1999-09-13,29.037466015501323
1999-09-14,27.88080628369684
1999-09-15,25.957147805018018
1999-09-16,25.511103564582797
1999-09-17,23.596313715207877
1999-09-20,23.419184324805045
1999-09-21,21.350586175893238
1999-09-22,22.56687499046768
1999-09-23,24.14760384791791
1999-09-24,23.87674279266676
1999-09-27,24.44824581149134
1999-09-28,24.58212542407522
1999-09-29,23.976449509060423
1999-09-30,23.438458607142206
1999-10-01,23.727374140204514
1999-10-04,24.183861427909413
1999-10-05,25.54789695136996
1999-10-06,25.675288883858105
1999-10-07,25.777604597823053
1999-10-08,26.794447181415922
1999-10-11,27.52039701009786
1999-10-12,27.94088925730854
1999-10-13,27.709645827258154
1999-10-14,27.850742815869804
1999-10-15,26.417501733280375
1999-10-18,25.942926148881853
1999-10-19,26.10500440337869
1999-10-20,26.116688904955975
1999-10-21,25.83154518102677
1999-10-22,26.80898650925596
1999-10-25,26.89860562995669
1999-10-26,27.198442709683174
1999-10-27,26.951972615620104
1999-10-28,27.02873948154927
1999-10-29,27.08821711380302
1999-11-01,26.909355829787664
1999-11-02,27.049762429069418
1999-11-03,25.97557419658574
1999-11-04,26.115445091436094
1999-11-05,26.873896312559314
1999-11-08,26.980142853113282
1999-11-09,28.35728469202788
1999-11-10,29.251899317436695
1999-11-11,29.97150863977232
1999-11-12,29.52741383163668
1999-11-15,30.12750386115022
1999-11-16,30.807074765286686
1999-11-17,31.23014879715134
1999-11-18,31.362750797193847
1999-11-19,33.404636170944606
1999-11-22,34.15767246719466
1999-11-23,35.81855041336315
1999-11-24,34.45640323800213
1999-11-25,34.357136119112226
1999-11-26,34.9040379021198
1999-11-29,34.439252595350275
1999-11-30,33.42885723048989
1999-12-01,33.52284830226915
1999-12-02,34.789720309695575
1999-12-03,36.74786459551007
1999-12-06,36.12457871650019
1999-12-07,34.333537475416406
1999-12-08,33.06877945007633
1999-12-09,33.473423910423065
1999-12-10,33.04462776216737
1999-12-13,33.19978986366035
1999-12-14,33.37987784677586
1999-12-15,36.61360978561585
1999-12-16,35.65719899986137
1999-12-17,36.823745592857684
1999-12-20,39.65593346924673
1999-12-21,44.54671242070942
1999-12-22,44.18206798339377
1999-12-23,43.17144417833445
1999-12-24,44.86932362623487
1999-12-27,47.29688947827913
1999-12-28,47.31507437311337
1999-12-29,46.873887102228984
1999-12-30,47.6888464572927
1999-12-31,49.841842067250596
2000-01-03,49.20854015868862
2000-01-04,48.49443835770591
2000-01-05,55.70158813836473
2000-01-06,58.6044880794731
2000-01-07,58.94623842302139
2000-01-10,61.367353824180626
2000-01-11,56.99024292283745
2000-01-12,58.11152452504724
2000-01-13,63.95320455439118
2000-01-14,70.75694264908965
2000-01-17,68.68922245589832
2000-01-18,66.83092152124036
2000-01-19,60.18848024319642
2000-01-20,65.94536244772526
2000-01-21,70.4974068196387
2000-01-24,68.84262965361893
2000-01-25,63.79695545046903
2000-01-26,65.16884401496625
2000-01-27,67.73821986583285
2000-01-28,66.69329273275574
2000-01-31,63.36033990434029
2000-02-01,64.18485488577348
2000-02-02,63.71004506240284
2000-02-03,65.02242613116847
2000-02-04,69.2330643310081
2000-02-07,70.13807036619741
2000-02-08,72.69577667214111
2000-02-09,73.75822347850757
2000-02-10,73.08834301690216
2000-02-11,72.69333759779944
2000-02-14,72.99568200661632
2000-02-15,69.87891223692182
2000-02-16,70.21585237204081
2000-02-17,71.31456255858515
2000-02-18,69.73248482742602
2000-02-21,67.40367943694608
2000-02-22,66.85795310733445
2000-02-23,67.13903117623637
2000-02-24,67.68875805385157
2000-02-25,65.87329713607025
2000-02-28,62.59180347969864
2000-02-29,65.24117575745535
2000-03-01,69.00478933398747
2000-03-02,68.55391145256255
2000-03-03,71.08102383616468
2000-03-06,72.14488001574826
2000-03-07,74.16394648617297
2000-03-08,74.18719172876386
2000-03-09,79.43568918555547
2000-03-10,85.41615225106173
2000-03-13,79.86958152878404
2000-03-14,85.32315025585683
2000-03-15,83.86010660593713
2000-03-16,83.37718886804674
2000-03-17,83.40772137200476
2000-03-20,81.65295785063438
2000-03-21,79.07490915009622
2000-03-22,84.75958657426544
2000-03-23,85.1081643668945
2000-03-24,84.68917273744336
2000-03-27,83.25771029961406
2000-03-28,79.02580222033009
2000-03-29,81.81418532956054
2000-03-30,79.34391976900118
2000-03-31,82.05578456525124
2000-04-03,80.2718044462704
2000-04-04,81.13540176195131
2000-04-05,74.74676142418406
2000-04-06,77.81069534181897
2000-04-07,77.94461224849934
2000-04-10,80.283340432911
2000-04-11,77.23715909942804
2000-04-12,79.62263238748064
2000-04-13,78.34090099668082
2000-04-14,78.34707136186107
2000-04-17,72.1177386181222
2000-04-18,72.10766082422538
2000-04-19,72.8493071612079
2000-04-20,74.79579000255006
2000-04-21,77.0935546843168
2000-04-24,74.6576871816309
2000-04-25,78.55203745625933
2000-04-26,83.08348290923907
2000-04-27,82.02740741677343
2000-04-28,86.33511421001256
2000-05-01,86.60598065155651
2000-05-02,86.65367642237464
2000-05-03,87.09627352134792
2000-05-04,86.40430641785152
2000-05-05,85.78911751716458
2000-05-08,85.79923625264843
2000-05-09,84.98151205275619
2000-05-10,83.9947051163898
2000-05-11,82.05803732833907
2000-05-12,80.9346948693661
2000-05-15,79.05463950279415
2000-05-16,81.33032975933317
2000-05-17,79.52051331716123
2000-05-18,76.47049361519545
2000-05-19,70.55508604812388
2000-05-22,65.07840605186165
2000-05-23,60.940126102542344
2000-05-24,57.34063401041328
2000-05-25,63.19163823006418
2000-05-26,64.91605235018201
2000-05-29,64.55772649996807
2000-05-30,65.92241601729805
2000-05-31,65.67809079845452
2000-06-01,67.21918593365183
2000-06-02,68.6741861457995
2000-06-05,69.41873011071155
2000-06-06,66.87423321691635
2000-06-07,66.8364961268171
2000-06-08,67.28671092433439
2000-06-09,68.1058217776598
2000-06-12,67.89875894476657
2000-06-13,65.78587281020343
2000-06-14,65.77449038021012
2000-06-15,66.28077580790566
2000-06-16,66.57411427591863
2000-06-19,66.48508090083845
2000-06-20,65.75978041464683
2000-06-21,65.07793320334846
2000-06-22,66.49539755094156
2000-06-23,66.90805553803068
2000-06-26,66.09241336584051
2000-06-27,63.668634790129325
2000-06-28,62.758791758203564
2000-06-29,60.146527089996106
2000-06-30,63.04171864442469
2000-07-03,64.97107324808721
2000-07-04,64.66664357868967
2000-07-05,63.25322708875831
2000-07-06,65.95865757696019
2000-07-07,67.32373297950771
2000-07-10,67.866542057127
2000-07-11,66.9219862687643
2000-07-12,68.74801940341469
2000-07-13,69.08312268028433
2000-07-14,68.93383763701038
2000-07-17,69.19712938822592
2000-07-18,68.88655115030878
2000-07-19,68.73132171661277
2000-07-20,68.5148576345607
2000-07-21,68.26719276825791
2000-07-24,68.16705072160309
2000-07-25,67.33081863472401
2000-07-26,67.36971565963646
2000-07-27,67.6557657640336
2000-07-28,69.1855070585516
2000-07-31,69.02827863878261
2000-08-01,69.48326734415133
2000-08-02,72.70287147779135
2000-08-03,74.35519678649847
2000-08-04,77.2004595823968
2000-08-07,79.09854862347987
2000-08-08,79.65891398518643
2000-08-09,82.49977506671222
2000-08-10,81.38542626929161
