Date,RUSSIA SMALL GROWTH
1998-12-31,18.359164392398018
1999-01-01,18.359164392398018
1999-01-04,18.27125077360232
1999-01-05,17.88287247586187
1999-01-06,18.66389624027479
1999-01-07,18.74305847530273
1999-01-08,18.934504560573078
1999-01-11,18.724028425370655
1999-01-12,22.15815980382543
1999-01-13,19.50038648998112
1999-01-14,18.711931365815378
1999-01-15,19.377299958712022
1999-01-18,18.997337244412154
1999-01-19,18.96141846952718
1999-01-20,20.19963751218053
1999-01-21,20.86000448419322
1999-01-22,20.392675764178364
1999-01-25,20.214487617599442
1999-01-26,20.09514610310432
1999-01-27,20.794328239654938
1999-01-28,21.400212233421136
1999-01-29,22.835820705197264
1999-02-01,22.299340387881227
1999-02-02,22.163189200300323
1999-02-03,22.191537487815495
1999-02-04,22.15127776481069
1999-02-05,21.40276932934119
1999-02-08,21.11678013507744
1999-02-09,21.50288760799516
1999-02-10,22.68349534676471
1999-02-11,22.349485706307625
1999-02-12,22.3931038679459
1999-02-15,21.487625570355384
1999-02-16,22.27344419097807
1999-02-17,23.30164782332779
1999-02-18,23.1852061182371
1999-02-19,24.196025843292542
1999-02-22,24.21220713819231
1999-02-23,24.661578180522167
1999-02-24,23.771259128620848
1999-02-25,23.690508499800842
1999-02-26,23.561009249239973
1999-03-01,24.425006167161147
1999-03-02,25.169157492191502
1999-03-03,24.158262755564536
1999-03-04,24.10519410404441
1999-03-05,24.01975371711482
1999-03-08,23.949123611996722
1999-03-09,24.194010455754388
1999-03-10,24.16175889317343
1999-03-11,29.156892075327562
1999-03-12,27.874491039729236
1999-03-15,26.660614832346365
1999-03-16,27.8264816820199
1999-03-17,28.32480667297835
1999-03-18,29.796975213718728
1999-03-19,31.039561467488166
1999-03-22,29.464009724150344
1999-03-23,28.777164855103656
1999-03-24,24.726988299674744
1999-03-25,25.57409755855415
1999-03-26,26.626737866348368
1999-03-29,27.89940523060236
1999-03-30,27.95016872081254
1999-03-31,29.276925271090892
1999-04-01,27.482585107203597
1999-04-02,27.744284125602313
1999-04-05,27.453246317073084
1999-04-06,27.53498549264189
1999-04-07,25.799969229571776
1999-04-08,24.43930696334588
1999-04-09,23.915807499407038
1999-04-12,24.196761836936997
1999-04-13,23.43374469641568
1999-04-14,25.667038075799333
1999-04-15,25.73220872655053
1999-04-16,27.961767496807433
1999-04-19,28.43723676507678
1999-04-20,27.36904205031882
1999-04-21,27.383768638893155
1999-04-22,28.392416867101016
1999-04-23,27.594755832250094
1999-04-26,27.94709537378373
1999-04-27,27.299901149498233
1999-04-28,27.18634328855186
1999-04-29,28.015566540911703
1999-04-30,28.07688904128316
1999-05-03,28.108771952898522
1999-05-04,28.000136457770207
1999-05-05,30.96613241486521
1999-05-06,29.80520810448175
1999-05-07,31.425610047202845
1999-05-10,31.381975487292813
1999-05-11,30.855508969978175
1999-05-12,26.558299944814713
1999-05-13,27.613718543500898
1999-05-14,27.802174274644777
1999-05-17,29.563839899343776
1999-05-18,30.66136953468934
1999-05-19,33.96286354331522
1999-05-20,32.86536855258478
1999-05-21,34.602733332745
1999-05-24,35.56916503859745
1999-05-25,35.79705160304959
1999-05-26,36.253963729464154
1999-05-27,36.16649450250784
1999-05-28,36.90315250702516
1999-05-31,34.169444927804584
1999-06-01,35.48401369111011
1999-06-02,34.63930638511737
1999-06-03,34.89085458038684
1999-06-04,33.85570053290724
1999-06-07,34.142685370555355
1999-06-08,33.86734628370074
1999-06-09,34.89770306366043
1999-06-10,37.31462853190688
1999-06-11,38.706965219237034
1999-06-14,38.92770269281202
1999-06-15,39.95348250673289
1999-06-16,41.5795740733571
1999-06-17,55.889275395320894
1999-06-18,55.261539999789164
1999-06-21,46.14113145698507
1999-06-22,45.83215337453989
1999-06-23,43.54295322467575
1999-06-24,43.40855646596356
1999-06-25,43.026992299473015
1999-06-28,42.70067681298966
1999-06-29,48.06997991414855
1999-06-30,48.43689043011192
1999-07-01,49.424477453457804
1999-07-02,50.43507890223162
1999-07-05,51.82040607278212
1999-07-06,53.97786718855766
1999-07-07,53.200580949885364
1999-07-08,54.714346203952715
1999-07-09,54.83188999770916
1999-07-12,55.48098856978072
1999-07-13,53.226131334390935
1999-07-14,53.47732660552275
1999-07-15,53.67245747323131
1999-07-16,52.879392782453436
1999-07-19,51.97375658270994
1999-07-20,49.424038157050525
1999-07-21,47.764247401468644
1999-07-22,48.08175022032872
1999-07-23,47.90890578511475
1999-07-26,46.859164620906775
1999-07-27,46.201464527570955
1999-07-28,45.91008504164066
1999-07-29,42.114560358836265
1999-07-30,43.30364435699478
1999-08-02,42.489076303619306
1999-08-03,41.60392266435717
1999-08-04,39.652467755677726
1999-08-05,37.13535457691438
1999-08-06,38.287975731902335
1999-08-09,36.42650165337179
1999-08-10,36.07945055115918
1999-08-11,37.19252797821997
1999-08-12,38.493230091325735
1999-08-13,38.99884544681115
1999-08-16,38.85461923114719
1999-08-17,39.61202104254291
1999-08-18,39.42469568607017
1999-08-19,39.48725868649088
1999-08-20,39.52490258214014
1999-08-23,42.659306523985826
1999-08-24,42.65974619954953
1999-08-25,43.325467512707405
1999-08-26,42.64921195272691
1999-08-27,41.487907440526996
1999-08-30,40.53730579574003
1999-08-31,39.98165295779848
1999-09-01,39.95561279775401
1999-09-02,39.50159626482577
1999-09-03,40.11578215583809
1999-09-06,40.33156621097421
1999-09-07,40.27440184224547
1999-09-08,39.62120601962245
1999-09-09,39.569549794064756
1999-09-10,40.180410358822606
1999-09-13,39.07752152120794
1999-09-14,38.59281429029094
1999-09-15,36.41798059170503
1999-09-16,34.80133213132108
1999-09-17,33.82572284608123
1999-09-20,34.41678249952065
1999-09-21,33.149051457284784
1999-09-22,33.43729329917272
1999-09-23,34.31303522039596
1999-09-24,33.90669424589809
1999-09-27,35.337910021350915
1999-09-28,35.20366725898814
1999-09-29,34.78770233277618
1999-09-30,34.11957344131236
1999-10-01,34.62238161787735
1999-10-04,35.040344113535966
1999-10-05,36.016175238318446
1999-10-06,35.728772866610555
1999-10-07,36.3479503585854
1999-10-08,37.10208465688673
1999-10-11,37.909154357494316
1999-10-12,37.4303517091496
1999-10-13,37.465971808535436
1999-10-14,37.841285986082326
1999-10-15,36.83233512998186
1999-10-18,36.81720088345389
1999-10-19,37.15704097835435
1999-10-20,37.61095433240126
1999-10-21,37.041385576651926
1999-10-22,37.55143919517206
1999-10-25,37.511758400269315
1999-10-26,37.728534659882996
1999-10-27,37.770412295634465
1999-10-28,37.88945054931871
1999-10-29,37.94573163778654
1999-11-01,37.87304536445149
1999-11-02,37.87304536445149
1999-11-03,37.57605551461426
1999-11-04,37.89062658404274
1999-11-05,38.40615749366631
1999-11-08,38.55799708261962
1999-11-09,39.56021743204424
1999-11-10,41.67236614198451
1999-11-11,42.39014666611349
1999-11-12,42.26300415041687
1999-11-15,43.148407781874674
1999-11-16,43.30119292008077
1999-11-17,43.50293548814037
1999-11-18,44.01530862943589
1999-11-19,46.04408535403911
1999-11-22,46.46030948093008
1999-11-23,48.58640557206936
1999-11-24,47.15476787717033
1999-11-25,47.516213868630444
1999-11-26,48.009185442946446
1999-11-29,46.99176844413632
1999-11-30,46.119783679626266
1999-12-01,46.25587230411144
1999-12-02,46.536637342135876
1999-12-03,47.0575741788399
1999-12-06,46.10705374965034
1999-12-07,45.20316688961424
1999-12-08,44.73039625633988
1999-12-09,44.99046008076247
1999-12-10,45.23407383383795
1999-12-13,45.446471867359826
1999-12-14,45.74366527287185
1999-12-15,46.56518588272009
1999-12-16,45.941210218835636
1999-12-17,46.93489752496557
1999-12-20,48.08861292385624
1999-12-21,49.12612893363121
1999-12-22,49.32915261714899
1999-12-23,48.81283881963246
1999-12-24,49.70376586148233
1999-12-27,51.29381643686867
1999-12-28,51.70639645260274
1999-12-29,51.5686150389431
1999-12-30,52.08343713656011
1999-12-31,53.96272912531771
2000-01-03,53.27706627802236
2000-01-04,52.50392306228131
2000-01-05,53.33449156074111
2000-01-06,54.05967693647408
2000-01-07,54.37492434790263
2000-01-10,54.83645945104142
2000-01-11,58.75372960322492
2000-01-12,59.53581697623085
2000-01-13,67.99025362625282
2000-01-14,73.26184904014843
2000-01-17,74.26724598518406
2000-01-18,75.2823524034907
2000-01-19,73.99312577557414
2000-01-20,75.61711082848511
2000-01-21,80.66817495608697
2000-01-24,84.30823548201714
2000-01-25,81.82501451704748
2000-01-26,81.82128569134727
2000-01-27,83.79340894777582
2000-01-28,81.81514917590253
2000-01-31,81.91036498696141
2000-02-01,82.99467461542395
2000-02-02,82.74152738903511
2000-02-03,82.2309438809913
2000-02-04,84.28183633435557
2000-02-07,84.98327690269528
2000-02-08,86.64203876514685
2000-02-09,89.59933871154925
2000-02-10,89.67854612766196
2000-02-11,89.65564720865122
2000-02-14,89.90574530088213
2000-02-15,88.68877109170566
2000-02-16,89.15279976432903
2000-02-17,92.44253271868563
2000-02-18,92.4155910196602
2000-02-21,91.43713155493575
2000-02-22,90.56245621560973
2000-02-23,92.5569155192909
2000-02-24,93.04893025134733
2000-02-25,93.25494708387049
2000-02-28,93.48594864069179
2000-02-29,93.88598441024315
2000-03-01,93.96770388425196
2000-03-02,92.40616956213617
2000-03-03,88.39263114711008
2000-03-06,89.37041841745416
2000-03-07,90.50143046254117
2000-03-08,90.52979637085102
2000-03-09,92.11076452677963
2000-03-10,98.84181502034215
2000-03-13,93.74915530804662
2000-03-14,96.4073074983315
2000-03-15,96.86784910176466
2000-03-16,96.22405920771004
2000-03-17,97.16500148961343
2000-03-20,95.95565966003862
2000-03-21,95.0260502960311
2000-03-22,97.26923420065286
2000-03-23,96.99142168329065
2000-03-24,102.7925873271416
2000-03-27,103.77456842314203
2000-03-28,100.82583850875467
2000-03-29,106.22643326851149
2000-03-30,102.74184442959617
2000-03-31,102.77864953666216
2000-04-03,101.97403203471188
2000-04-04,102.53712441546556
2000-04-05,99.65311429922723
2000-04-06,100.36252495810442
2000-04-07,101.19456533628325
2000-04-10,102.4970504200284
2000-04-11,101.27181425234777
2000-04-12,102.29652276551796
2000-04-13,103.13870685273103
2000-04-14,103.09484559269103
2000-04-17,94.97620750545131
2000-04-18,95.15706337714809
2000-04-19,95.52533014828717
2000-04-20,95.07371515287988
2000-04-21,95.65183458583334
2000-04-24,94.89208465184296
2000-04-25,96.6347783846751
2000-04-26,98.56648171370303
2000-04-27,99.56664477725244
2000-04-28,101.13426065710453
2000-05-01,101.45155771002476
2000-05-02,101.50742925849379
2000-05-03,103.41720497473924
2000-05-04,103.37867396049786
2000-05-05,103.30331093813032
2000-05-08,103.18772681400374
2000-05-09,102.20427865020874
2000-05-10,101.01246489072044
2000-05-11,101.0855982942565
2000-05-12,100.89243450114306
2000-05-15,99.43210314083328
2000-05-16,139.62353253804497
2000-05-17,141.91843453312433
2000-05-18,136.9081369069082
2000-05-19,134.27089393656874
2000-05-22,132.30410216584178
2000-05-23,126.60108310957591
2000-05-24,120.19377823189102
2000-05-25,122.16775234656403
2000-05-26,119.678060139278
2000-05-29,118.81069358991036
2000-05-30,123.60776657605278
2000-05-31,124.61785527641898
2000-06-01,125.614568631866
2000-06-02,126.59564067221598
2000-06-05,125.47606010725603
2000-06-06,120.76245671746844
