Date,NIGERIA SMALL CAP
2011-09-21,682.5824556977705
2011-09-22,682.5095839623406
2011-09-23,666.1487642497864
2011-09-26,645.4143502863069
2011-09-27,619.1254307219746
2011-09-28,622.2902011754092
2011-09-29,616.1639712324553
2011-09-30,630.8804721906788
2011-10-03,637.277737626235
2011-10-04,650.2001953925004
2011-10-05,643.4269374172798
2011-10-06,622.8619411090226
2011-10-07,616.5283930314192
2011-10-10,595.0179817859015
2011-10-11,604.3924280589532
2011-10-12,598.9249019824305
2011-10-13,578.4586200877053
2011-10-14,570.3563406482548
2011-10-17,569.2104165133145
2011-10-18,573.9450805183047
2011-10-19,590.15673417966
2011-10-20,587.3353140675308
2011-10-21,577.4745332410896
2011-10-24,580.2756520229908
2011-10-25,598.6033208127416
2011-10-26,593.470011837098
2011-10-27,588.5308349374811
2011-10-28,601.1087463125035
2011-10-31,596.4724146508141
2011-11-01,605.6965220187901
2011-11-02,594.8339888212492
2011-11-03,598.493987374763
2011-11-04,592.7052264797484
2011-11-07,593.4269467432133
2011-11-08,590.6446882838312
2011-11-09,595.6709904358834
2011-11-10,592.2209612961518
2011-11-11,581.5763784491127
2011-11-14,585.269285171955
2011-11-15,583.9481017047159
2011-11-16,588.4697470881325
2011-11-17,586.1608316430041
2011-11-18,581.6680512937211
2011-11-21,587.5462639220202
2011-11-22,584.3281047000285
2011-11-23,589.2570741775742
2011-11-24,582.1400412134117
2011-11-25,582.5633347579587
2011-11-28,579.4874530211118
2011-11-29,569.9594619540637
2011-11-30,564.2981179849708
2011-12-01,562.325179618484
2011-12-02,558.5774731416866
2011-12-05,554.0190499881828
2011-12-06,552.7369769398973
2011-12-07,539.9728280475782
2011-12-08,539.4768126238737
2011-12-09,542.1644745095285
2011-12-12,550.7226783132888
2011-12-13,554.4715843568699
2011-12-14,549.3822141139821
2011-12-15,542.0057579857232
2011-12-16,541.4217286319546
2011-12-19,538.2003222427246
2011-12-20,536.2034969829955
2011-12-21,546.2112708665081
2011-12-22,547.517249091655
2011-12-23,545.5659684011404
2011-12-26,545.5659684011404
2011-12-27,544.4385934473037
2011-12-28,541.5335549635223
2011-12-29,542.3443724785387
2011-12-30,556.1646506989802
2012-01-02,556.1646506989802
2012-01-03,562.8051954203987
2012-01-04,569.9879869369165
2012-01-05,571.2775192354108
2012-01-06,562.2389190068035
2012-01-09,561.8773915320932
2012-01-10,559.6121502406058
2012-01-11,563.4827120239713
2012-01-12,556.9550322189625
2012-01-13,563.3664707996568
2012-01-16,561.3663546873119
2012-01-17,560.188145297098
2012-01-18,560.1728892908782
2012-01-19,553.5360733599437
2012-01-20,550.6306594439108
2012-01-23,535.6536383156499
2012-01-24,532.3626444258415
2012-01-25,539.980885498902
2012-01-26,532.229657949081
2012-01-27,537.4564692538795
2012-01-30,532.8035810698769
2012-01-31,535.0930542391153
2012-02-01,532.7105951226708
2012-02-02,539.8283666337144
2012-02-03,544.9368012759754
2012-02-06,545.6635524005023
2012-02-07,540.9957350494396
2012-02-08,542.0368547065434
2012-02-09,535.396552521764
2012-02-10,535.07973895238
2012-02-13,529.9369791495621
2012-02-14,535.7708333239194
2012-02-15,543.9985283919756
2012-02-16,548.6502824714615
2012-02-17,552.9250792140447
2012-02-20,551.417755282522
2012-02-21,548.6395704176781
2012-02-22,552.649996124167
2012-02-23,559.2554284871202
2012-02-24,559.5075687478237
2012-02-27,565.230147848791
2012-02-28,564.27432768195
2012-02-29,571.5013396008005
2012-03-01,574.0030417122364
2012-03-02,584.7183459265048
2012-03-05,590.9581974297073
2012-03-06,590.7931076580323
2012-03-07,591.1234555436531
2012-03-08,582.0096759323775
2012-03-09,584.4754199677724
2012-03-12,580.8351697395751
2012-03-13,578.7109099570741
2012-03-14,580.9312771735084
2012-03-15,570.5569918728213
2012-03-16,572.4079294397362
2012-03-19,578.4158527218497
2012-03-20,582.6074160372501
2012-03-21,587.7741407050363
2012-03-22,598.390957509376
2012-03-23,595.1116768020325
2012-03-26,584.8752562247755
2012-03-27,578.3692784666279
2012-03-28,570.8523524264874
2012-03-29,568.5304332564226
2012-03-30,561.545871735373
2012-04-02,557.5276458405965
2012-04-03,557.6877450398949
2012-04-04,571.8736199913138
2012-04-05,574.8454404189331
2012-04-06,574.8454404189331
2012-04-09,574.5155876357082
2012-04-10,567.5770424850236
2012-04-11,564.2999714151154
2012-04-12,554.3995140668637
2012-04-13,556.105624814261
2012-04-16,563.7361233305166
2012-04-17,557.4566003572265
2012-04-18,555.1718614795792
2012-04-19,568.4494542486817
2012-04-20,575.4018370325472
2012-04-23,584.0136346462386
2012-04-24,586.8066971330131
2012-04-25,596.6588884658621
2012-04-26,601.0973657685292
2012-04-27,595.3198612316554
2012-04-30,600.8267367884267
2012-05-01,601.4948964792177
2012-05-02,611.5953645315352
2012-05-03,615.1855859255082
2012-05-04,639.0979705402498
2012-05-07,651.0527132255515
2012-05-08,644.5665117197547
2012-05-09,640.1514877405654
2012-05-10,643.0252461626518
2012-05-11,642.9668576176821
2012-05-14,655.9352354704967
2012-05-15,649.6654953528201
2012-05-16,646.0136877381755
2012-05-17,648.2213081888808
2012-05-18,641.1003294785789
2012-05-21,632.0077190431923
2012-05-22,631.2031735187663
2012-05-23,633.578436776926
2012-05-24,632.1326867232366
2012-05-25,637.4488527495458
2012-05-28,635.6468576000188
2012-05-29,634.8493319669067
2012-05-30,639.1169134522219
2012-05-31,629.843209110259
2012-06-01,617.2644650401247
2012-06-04,611.2309794237033
2012-06-05,591.4215523720536
2012-06-06,589.974235328585
2012-06-07,579.3113441411933
2012-06-08,573.5089672275824
2012-06-11,572.1736607635532
2012-06-12,571.3670356174998
2012-06-13,562.39993224525
2012-06-14,556.1967308990551
2012-06-15,559.1299165253703
2012-06-18,569.3706218701205
2012-06-19,565.8437533179448
2012-06-20,562.7461828680997
2012-06-21,563.8114164353354
2012-06-22,565.7578979051563
2012-06-25,568.7074615588014
2012-06-26,562.4565108706166
2012-06-27,559.9528670263463
2012-06-28,558.2972128506368
2012-06-29,554.102560698351
2012-07-02,563.8039629739985
2012-07-03,567.5515727599163
2012-07-04,575.5422379387027
2012-07-05,592.0799632471457
2012-07-06,594.2079697989325
2012-07-09,594.6354412046577
2012-07-10,592.5007722691522
2012-07-11,591.759063871573
2012-07-12,589.987652710331
2012-07-13,590.0482989290854
2012-07-16,591.8718307097863
2012-07-17,606.3843300381161
2012-07-18,612.9076221957047
2012-07-19,601.5561699511735
2012-07-20,607.1569265185391
2012-07-23,608.4415784790035
2012-07-24,615.5099779259804
2012-07-25,604.0971811059151
2012-07-26,598.2010517387004
2012-07-27,589.2651922682074
2012-07-30,597.155429284593
2012-07-31,589.3397324209918
2012-08-01,588.1907816256505
2012-08-02,599.3155655794938
2012-08-03,585.4873269068972
2012-08-06,581.3007438984871
2012-08-07,582.8372108974969
2012-08-08,587.7308957129582
2012-08-09,596.4153428662286
2012-08-10,595.9126293910447
2012-08-13,592.5649904867781
2012-08-14,594.7492101954432
2012-08-15,596.4726460496062
2012-08-16,593.2645491496952
2012-08-17,602.4318258816476
2012-08-20,600.2839448072782
2012-08-21,593.5980899732868
2012-08-22,589.7371333319055
2012-08-23,582.8019907568455
2012-08-24,585.4820935322564
2012-08-27,587.6610298094391
2012-08-28,585.0731437157854
2012-08-29,589.7169533350211
2012-08-30,596.5751847454142
2012-08-31,593.4176309581358
2012-09-03,604.9133389171179
2012-09-04,613.23805376071
2012-09-05,624.0419427332737
2012-09-06,633.6681490675718
2012-09-07,635.815469294367
2012-09-10,627.935066732815
2012-09-11,617.2525107571074
2012-09-12,620.6854009740465
2012-09-13,634.1811364811169
2012-09-14,638.8860452724184
2012-09-17,647.1279862564093
2012-09-18,659.4782383840193
2012-09-19,665.5001160648853
2012-09-20,670.9327606398347
2012-09-21,687.214335893425
2012-09-24,692.1762679567955
2012-09-25,693.1394555939081
2012-09-26,690.1207735095483
2012-09-27,679.046368235035
2012-09-28,670.9724982814802
2012-10-01,668.467670821727
2012-10-02,669.9822879890781
2012-10-03,680.4148852966728
2012-10-04,687.5175917499384
2012-10-05,689.1745938267358
2012-10-08,703.8759324085557
2012-10-09,729.9878863087171
2012-10-10,757.7726079326633
2012-10-11,773.0817096771959
2012-10-12,759.2782590898835
2012-10-15,757.9222963017568
2012-10-16,723.3767208611931
2012-10-17,726.1124429886635
2012-10-18,727.3373322784868
2012-10-19,735.7327040921781
2012-10-22,734.9460563114789
2012-10-23,735.8341359361576
2012-10-24,728.5975273898313
2012-10-25,728.8071574458148
2012-10-26,730.6174480185289
2012-10-29,729.3948607914473
2012-10-30,729.4185330639306
2012-10-31,721.1444580566962
2012-11-01,724.9863687656133
2012-11-02,728.6222408549047
2012-11-05,728.2543701172231
2012-11-06,729.1642583998936
2012-11-07,730.0688164090401
2012-11-08,732.6596429742817
2012-11-09,725.6470780859471
2012-11-12,721.4660918318318
2012-11-13,723.9055020530261
2012-11-14,720.9244600699403
2012-11-15,719.9926253522393
2012-11-16,721.14488635899
2012-11-19,721.459450294873
2012-11-20,735.0240464239881
2012-11-21,726.1545091561749
2012-11-22,726.5722432853916
2012-11-23,731.9921240779331
2012-11-26,730.2208253733143
2012-11-27,730.7957975304283
2012-11-28,729.3888465420091
2012-11-29,734.0731621635246
2012-11-30,734.2449872982047
2012-12-03,728.036056748819
2012-12-04,723.9543283928078
2012-12-05,724.8342910842479
2012-12-06,722.9606762585355
2012-12-07,735.3617828753171
2012-12-10,742.8030008344155
2012-12-11,741.4457006312399
2012-12-12,745.1186608034304
2012-12-13,737.2861143480947
2012-12-14,739.7871493510834
2012-12-17,731.9318485321293
2012-12-18,730.0307644109057
2012-12-19,729.380815159547
2012-12-20,735.9042759762133
2012-12-21,734.5798443029095
2012-12-24,733.4119106045116
2012-12-25,733.4119106045116
2012-12-26,731.4485035450018
2012-12-27,734.8333944958242
2012-12-28,745.5157672612169
2012-12-31,754.2617785654122
2013-01-01,754.2617785654122
2013-01-02,766.4928956099726
2013-01-03,786.8351142309893
2013-01-04,799.0905780440183
2013-01-07,826.9904213902046
2013-01-08,834.2247566703296
2013-01-09,827.4597783978097
2013-01-10,814.4788958184456
2013-01-11,813.0720967900179
2013-01-14,827.0155303169172
2013-01-15,845.9471263649689
2013-01-16,873.0028084271951
2013-01-17,868.6765760314379
2013-01-18,890.1582464016705
2013-01-21,901.7316670667093
2013-01-22,889.8116860797523
2013-01-23,883.3709391988358
2013-01-24,877.2281623672603
2013-01-25,892.089068953861
2013-01-28,905.790611472469
2013-01-29,909.3404414299947
2013-01-30,900.7845206583715
2013-01-31,908.024657837748
2013-02-01,900.108868437655
2013-02-04,924.1463307012576
2013-02-05,958.1099345182888
2013-02-06,978.2389565990395
2013-02-07,976.307705851006
2013-02-08,976.8581171578552
2013-02-11,987.2524462106412
2013-02-12,987.8277226037146
2013-02-13,987.846113473424
2013-02-14,980.6955667476059
2013-02-15,975.012010449855
2013-02-18,976.2954449910906
2013-02-19,974.9103630857165
2013-02-20,962.3428746742106
2013-02-21,961.4483454207602
2013-02-22,956.1320118499971
2013-02-25,941.5312297867331
2013-02-26,951.2083063050034
2013-02-27,951.1728068476195
2013-02-28,943.616931492513
2013-03-01,966.1099203768422
2013-03-04,972.1625480075402
2013-03-05,967.2834945570162
2013-03-06,971.1244272933686
2013-03-07,978.5892960765153
2013-03-08,999.2834420989047
2013-03-11,998.2275097712263
2013-03-12,1010.6152747577592
2013-03-13,1009.9692959312986
2013-03-14,987.2063299265278
2013-03-15,973.1409483590579
2013-03-18,992.9777933862239
2013-03-19,992.3669435325853
2013-03-20,986.3895890963616
2013-03-21,987.2983649050391
2013-03-22,983.2249335461452
2013-03-25,986.7182131588335
2013-03-26,988.0761520250928
2013-03-27,994.9858763039676
2013-03-28,996.6553094274938
2013-03-29,996.6553094274938
2013-04-01,996.0327829909845
2013-04-02,1022.6180725316877
2013-04-03,1041.9033806788427
2013-04-04,1034.9817781897298
2013-04-05,1014.4660250423829
2013-04-08,1012.5046606969559
2013-04-09,984.5209645125567
2013-04-10,957.0626807288462
2013-04-11,959.8573995141538
2013-04-12,964.8302698640773
2013-04-15,971.3736649371602
2013-04-16,970.7429537503338
2013-04-17,959.6331967356145
2013-04-18,939.0703479097539
2013-04-19,929.7050744383532
2013-04-22,931.6478277508103
2013-04-23,937.5269937611229
2013-04-24,931.8447990835341
2013-04-25,932.7327636849047
2013-04-26,929.6097189660602
2013-04-29,925.1143061528596
2013-04-30,922.2940544572348
2013-05-01,921.6648839508971
2013-05-02,947.9961620848362
2013-05-03,968.7283579004109
2013-05-06,975.9552810680699
2013-05-07,977.4790286831544
2013-05-08,988.3352660327048
2013-05-09,1006.2296568102673
2013-05-10,1029.5009918814678
2013-05-13,1037.6213862026905
2013-05-14,1041.0100832827188
2013-05-15,1053.2746143281938
2013-05-16,1047.8167801988977
2013-05-17,1056.1428145620646
2013-05-20,1060.0330653945032
2013-05-21,1058.1181101003065
2013-05-22,1073.125546637736
2013-05-23,1072.2773775904689
2013-05-24,1087.8117088079737
2013-05-27,1077.412446791927
2013-05-28,1080.8357557359313
2013-05-29,1072.2188243754292
2013-05-30,1081.6531653382838
2013-05-31,1095.109274995368
2013-06-03,1075.635260193533
2013-06-04,1077.4803333926936
2013-06-05,1086.8715548580303
2013-06-06,1083.130126275576
2013-06-07,1083.2055830033862
2013-06-10,1092.9060221556122
2013-06-11,1094.5030469010187
2013-06-12,1083.662602835667
2013-06-13,1031.3656506619172
2013-06-14,1008.2990991149222
2013-06-17,1028.9276165711303
2013-06-18,1026.430259802784
2013-06-19,1024.0101241219465
2013-06-20,1035.6604508571734
2013-06-21,1037.3736561424653
2013-06-24,997.1945623676168
2013-06-25,973.2197572249293
2013-06-26,1004.2341041803766
2013-06-27,1012.8376212831545
2013-06-28,1027.2302351828732
2013-07-01,1021.5322717316844
2013-07-02,1037.0200933686338
2013-07-03,1053.958981647649
2013-07-04,1056.319258344637
2013-07-05,1065.0766476575452
2013-07-08,1060.4406467223728
2013-07-09,1054.5130586042874
2013-07-10,1053.0042927963402
2013-07-11,1048.686514986845
2013-07-12,1050.6843400868825
2013-07-15,1062.6811902994295
2013-07-16,1065.0898595262047
2013-07-17,1082.249838161871
2013-07-18,1088.5728235125202
2013-07-19,1083.6204118369972
2013-07-22,1078.8238774949587
2013-07-23,1074.0401779482336
2013-07-24,1066.0200909415482
2013-07-25,1052.108466613162
2013-07-26,1057.2768800952317
2013-07-29,1056.1838293054548
2013-07-30,1048.2013497065013
2013-07-31,1047.5202631741142
2013-08-01,1067.8560067334956
2013-08-02,1058.80045896094
2013-08-05,1066.6164771933536
2013-08-06,1045.1742785996046
2013-08-07,1042.8828325353334
2013-08-08,1037.896233779069
2013-08-09,1040.344264430072
2013-08-12,1036.420873278328
2013-08-13,1010.5785339653763
2013-08-14,1004.200884960045
2013-08-15,1015.1958545866394
2013-08-16,999.9640054807169
2013-08-19,976.3072994803717
2013-08-20,962.0627906289006
2013-08-21,965.1618644311901
2013-08-22,972.3008666797632
2013-08-23,974.8574010723412
2013-08-26,971.6813199693221
2013-08-27,959.4045004623616
2013-08-28,956.6466399712995
2013-08-29,951.2686768231139
2013-08-30,944.6736290608521
2013-09-02,944.8780739468797
2013-09-03,949.1305048097752
2013-09-04,948.0242745140715
2013-09-05,959.9549449570293
2013-09-06,958.4309422363073
2013-09-09,951.9321074277926
2013-09-10,937.9644903375008
2013-09-11,942.3437760981021
2013-09-12,940.4005232009309
2013-09-13,948.1264519634324
2013-09-16,933.028696209453
2013-09-17,929.6522709192576
2013-09-18,918.910828886833
2013-09-19,916.0761054463918
2013-09-20,941.8051531826591
2013-09-23,948.5531015950968
2013-09-24,943.6896365069603
2013-09-25,936.0991792199998
2013-09-26,929.8053098657988
2013-09-27,945.1983088840532
2013-09-30,931.0969519735336
2013-10-01,931.8541932194549
2013-10-02,938.3239786029685
2013-10-03,945.1677680039545
2013-10-04,956.367945414192
2013-10-07,964.2766918502368
2013-10-08,971.9187797953427
2013-10-09,972.3797829967125
2013-10-10,969.4053639947917
2013-10-11,979.4659208159015
2013-10-14,980.9650288753655
2013-10-15,986.6501257823526
2013-10-16,987.5277006635289
2013-10-17,980.9859236602629
2013-10-18,993.1303611722235
2013-10-21,1008.1880844849835
2013-10-22,1000.9635911277729
2013-10-23,1010.265003427282
2013-10-24,998.7613186773245
2013-10-25,998.8916866112401
2013-10-28,988.1601002962411
2013-10-29,989.5235310501076
2013-10-30,981.6863734077265
2013-10-31,998.9500836750259
2013-11-01,1010.2944540433102
2013-11-04,1011.4645142312253
2013-11-05,1020.3269359084156
2013-11-06,1028.0877196218887
2013-11-07,1035.8060064264903
2013-11-08,1042.411910775109
2013-11-11,1033.73693992272
2013-11-12,1035.639351709386
2013-11-13,1040.3943419116656
2013-11-14,1046.293623549932
2013-11-15,1053.8029837780123
2013-11-18,1067.0217033040703
2013-11-19,1089.186280575923
2013-11-20,1133.5110396684358
2013-11-21,1165.0608108915565
2013-11-22,1172.558912809312
2013-11-25,1149.3959963851328
2013-11-26,1123.113164919819
2013-11-27,1100.6301338858304
2013-11-28,1087.1980007544491
2013-11-29,1072.2336784176487
2013-12-02,1086.8615707572822
2013-12-03,1104.4886033394328
2013-12-04,1116.7692473004395
2013-12-05,1106.3519927221155
2013-12-06,1102.7590370595303
2013-12-09,1098.8001211163798
2013-12-10,1093.9456712860779
2013-12-11,1085.891784458283
2013-12-12,1091.8256605594886
2013-12-13,1097.8386231475863
2013-12-16,1092.7190165482655
2013-12-17,1097.7786192799867
2013-12-18,1095.6042961323758
2013-12-19,1112.273784428024
2013-12-20,1110.505724504669
2013-12-23,1124.4412742692155
2013-12-24,1157.8963357367147
2013-12-25,1157.8963357367147
2013-12-26,1152.847885549497
2013-12-27,1162.3281307176276
2013-12-30,1176.850187220714
2013-12-31,1207.4217185168493
2014-01-01,1207.4217185168493
2014-01-02,1253.1831724116905
2014-01-03,1257.2115760987233
2014-01-06,1224.880569772883
2014-01-07,1203.0789959861797
2014-01-08,1194.0069493574135
2014-01-09,1223.4146566064262
2014-01-10,1240.682533928314
2014-01-13,1245.1185246489767
2014-01-14,1242.8035953136505
2014-01-15,1258.2058150473526
2014-01-16,1248.2639199221858
2014-01-17,1245.1853002143303
2014-01-20,1256.2101272986242
2014-01-21,1260.6427863722247
2014-01-22,1240.3055809355583
2014-01-23,1230.7837557923115
2014-01-24,1225.5430129525173
2014-01-27,1200.251215203475
2014-01-28,1169.0239432974752
2014-01-29,1131.804398534082
2014-01-30,1122.7797510751093
2014-01-31,1144.0332655526327
2014-02-03,1161.4082094316989
2014-02-04,1176.0478537381205
2014-02-05,1171.28524867271
2014-02-06,1159.2825767831416
2014-02-07,1154.5647150807856
2014-02-10,1140.6403340679435
2014-02-11,1136.527179268396
2014-02-12,1133.9706280819023
2014-02-13,1117.0609377075712
2014-02-14,1088.472030462526
2014-02-17,1102.0838964269801
2014-02-18,1103.9963842855327
2014-02-19,1101.9512645372656
2014-02-20,1107.7689546859656
2014-02-21,1097.3293615583257
2014-02-24,1086.180435890271
2014-02-25,1094.4582693682837
2014-02-26,1089.5581141579341
2014-02-27,1075.5024181022827
2014-02-28,1083.70683192441
2014-03-03,1078.524721982855
2014-03-04,1072.2386932985087
2014-03-05,1081.3848587105347
2014-03-06,1065.8721160868142
2014-03-07,1065.9925449874288
2014-03-10,1071.454344162764
2014-03-11,1064.3633227636517
2014-03-12,1056.1847223577813
2014-03-13,1035.5315512762159
2014-03-14,1020.380840199402
2014-03-17,1002.9634120271193
2014-03-18,979.9212116217667
2014-03-19,966.0125106302464
2014-03-20,969.8394924718158
2014-03-21,991.7098841055433
2014-03-24,1000.3560519527352
2014-03-25,997.4459010681172
2014-03-26,997.5463029805072
2014-03-27,1005.7009929632816
2014-03-28,996.2185952109805
2014-03-31,989.4448383346
2014-04-01,983.765153867775
2014-04-02,992.4051668679067
2014-04-03,996.3488831905125
2014-04-04,997.6486620130686
2014-04-07,986.1538360365331
2014-04-08,989.9750656999973
2014-04-09,1007.126883815563
2014-04-10,1008.8514882175832
2014-04-11,1020.185860604544
2014-04-14,1021.709537001064
2014-04-15,1015.6139513044358
2014-04-16,1014.7491751169742
2014-04-17,1011.8221935533311
2014-04-18,1011.8221935533311
2014-04-21,1014.0061253863051
2014-04-22,1015.5174608683203
2014-04-23,1009.9116306391995
2014-04-24,1014.2685718605155
2014-04-25,1014.188302233251
2014-04-28,1002.0278449607227
2014-04-29,1004.0501160819356
2014-04-30,995.0554383536615
2014-05-01,995.3653279327193
2014-05-02,995.2855798446532
2014-05-05,1001.5611836463742
2014-05-06,989.5441973371592
2014-05-07,987.302502476149
2014-05-08,1007.6168464843427
2014-05-09,1017.4125997915493
2014-05-12,1012.1691713778638
2014-05-13,1020.7793002293789
2014-05-14,1025.3599963705285
2014-05-15,1022.321935613051
2014-05-16,1026.1605475424979
2014-05-19,1019.655407299542
2014-05-20,1015.6335720859445
2014-05-21,1029.6381431439127
2014-05-22,1046.3383746360873
2014-05-23,1073.7383295688494
2014-05-26,1072.3394273675085
2014-05-27,1075.984693999466
2014-05-28,1093.3230164639847
2014-05-29,1089.8637035569286
2014-05-30,1104.3563948274377
2014-06-02,1119.4945505733194
2014-06-03,1124.6554567773885
2014-06-04,1114.3896407884154
2014-06-05,1100.9642402923591
2014-06-06,1122.2231522626037
2014-06-09,1136.7100784271333
2014-06-10,1133.8957342689814
