Date,TUNISIA SMALL CAP
2011-03-31,706.8624709970154
2011-04-01,702.9454537992534
2011-04-04,696.9086411361163
2011-04-05,693.2592778482783
2011-04-06,695.3053177873276
2011-04-07,694.1240941090228
2011-04-08,689.9487396744727
2011-04-11,680.964238453533
2011-04-12,679.6332480027802
2011-04-13,672.4303798658244
2011-04-14,662.4990379906747
2011-04-15,655.2121996691119
2011-04-18,657.9953518019879
2011-04-19,666.2244535137967
2011-04-20,663.9555912944325
2011-04-21,664.6481086882316
2011-04-22,665.1694456547079
2011-04-25,672.8830994543301
2011-04-26,679.7613525865481
2011-04-27,675.6037247739338
2011-04-28,666.4586960836521
2011-04-29,662.3012597476511
2011-05-02,663.6412924151036
2011-05-03,661.8001404228863
2011-05-04,658.2702292833955
2011-05-05,655.4250237812066
2011-05-06,660.7746765358378
2011-05-09,656.9700570310628
2011-05-10,655.5961378408216
2011-05-11,659.4184766986026
2011-05-12,663.3769150295549
2011-05-13,661.1614044342117
2011-05-16,665.3692394852675
2011-05-17,664.4470917582552
2011-05-18,664.8614423511896
2011-05-19,681.5479886790662
2011-05-20,687.4082933309807
2011-05-23,688.6863150221936
2011-05-24,699.6457143925738
2011-05-25,696.8021202644014
2011-05-26,688.5289400543929
2011-05-27,687.2111386961567
2011-05-30,688.7022133273806
2011-05-31,687.721213722715
2011-06-01,689.2369152517305
2011-06-02,697.0181681935235
2011-06-03,698.1097096388361
2011-06-06,697.2462244995424
2011-06-07,691.2495700582468
2011-06-08,699.1111158630678
2011-06-09,702.0676890375992
2011-06-10,701.5565172531672
2011-06-13,707.8010200742426
2011-06-14,707.7706699748885
2011-06-15,720.172855895414
2011-06-16,721.7715668916408
2011-06-17,716.3344911478647
2011-06-20,722.4192286659209
2011-06-21,724.1423618381222
2011-06-22,723.2982030365356
2011-06-23,727.8989098856778
2011-06-24,740.7561425506742
2011-06-27,740.9083662771826
2011-06-28,737.4304525452312
2011-06-29,732.8940321505305
2011-06-30,725.174945755927
2011-07-01,724.1642312935543
2011-07-04,726.6089826417383
2011-07-05,726.7498412871321
2011-07-06,736.7473354187235
2011-07-07,741.0503784815422
2011-07-08,747.8865133926996
2011-07-11,747.2850775888263
2011-07-12,745.7244363515828
2011-07-13,742.4752099568025
2011-07-14,743.0982809166289
2011-07-15,746.734331014854
2011-07-18,750.3595370081331
2011-07-19,741.0873835686126
2011-07-20,741.7505829853668
2011-07-21,750.2952381124552
2011-07-22,753.35491035149
2011-07-25,751.8401253317314
2011-07-26,763.753005456046
2011-07-27,764.7937141117853
2011-07-28,768.5220196531328
2011-07-29,769.9678629556729
2011-08-01,764.6079462522871
2011-08-02,770.5646135576991
2011-08-03,766.9023447995106
2011-08-04,775.7958732952479
2011-08-05,775.7367534693071
2011-08-08,768.6026810039322
2011-08-09,745.5848320460021
2011-08-10,760.0149389338338
2011-08-11,755.4745229299467
2011-08-12,755.7391476195202
2011-08-15,763.5500816964574
2011-08-16,766.2241945637478
2011-08-17,772.2974928812605
2011-08-18,777.2290055208442
2011-08-19,773.8919415834856
2011-08-22,771.6535963505951
2011-08-23,771.1226798521469
2011-08-24,772.5113709497892
2011-08-25,772.3014608844495
2011-08-26,775.382954880527
2011-08-29,771.29239144658
2011-08-30,774.561603244963
2011-08-31,776.0747855407924
2011-09-01,778.427677585061
2011-09-02,790.9868214259548
2011-09-05,795.1335299759664
2011-09-06,785.8183756533905
2011-09-07,788.2556792350032
2011-09-08,789.7106518401124
2011-09-09,795.1391099643668
2011-09-12,785.5203155593942
2011-09-13,784.013512540592
2011-09-14,783.9103414724095
2011-09-15,778.6149007252064
2011-09-16,788.7893865311494
2011-09-19,790.858498634739
2011-09-20,796.2529787586207
2011-09-21,806.0299560709067
2011-09-22,822.2441705681814
2011-09-23,817.0265663602833
2011-09-26,814.8052801411396
2011-09-27,814.5674432000803
2011-09-28,814.3639871451046
2011-09-29,814.2222291563754
2011-09-30,817.0949757413786
2011-10-03,818.0013115390349
2011-10-04,816.7891614956294
2011-10-05,819.8155202637287
2011-10-06,814.0290549400228
2011-10-07,811.4806636604374
2011-10-10,802.810807281166
2011-10-11,796.0356503336344
2011-10-12,781.0405023186573
2011-10-13,781.4536146342505
2011-10-14,783.0381818673806
2011-10-17,784.0170002866279
2011-10-18,784.0830174464191
2011-10-19,793.7778521005441
2011-10-20,791.5150732380039
2011-10-21,781.8467102989996
2011-10-24,767.2027540329352
2011-10-25,776.0223644427699
2011-10-26,784.6504065346435
2011-10-27,774.894964206888
2011-10-28,777.7412252095177
2011-10-31,780.8999686719874
2011-11-01,792.0542364313477
2011-11-02,785.5553581684717
2011-11-03,792.1140677815425
2011-11-04,790.8094790738527
2011-11-07,791.1866685666679
2011-11-08,794.3309818321657
2011-11-09,801.6600517478943
2011-11-10,801.5371130629744
2011-11-11,797.3063842621165
2011-11-14,801.4184690632624
2011-11-15,803.6145465441757
2011-11-16,796.7799250353037
2011-11-17,809.6877250556435
2011-11-18,803.8173117273258
2011-11-21,805.108505570367
2011-11-22,805.2469198645836
2011-11-23,806.262763083126
2011-11-24,807.0560547707462
2011-11-25,809.63116233812
2011-11-28,805.6017569524147
2011-11-29,800.241379184549
2011-11-30,793.2306899446277
2011-12-01,788.5378183868523
2011-12-02,794.0141549850335
2011-12-05,787.2600450796295
2011-12-06,787.6533407936878
2011-12-07,786.982135348723
2011-12-08,791.6164669399676
2011-12-09,787.4162173246942
2011-12-12,799.9888419611783
2011-12-13,806.6688990676191
2011-12-14,813.5249219600354
2011-12-15,814.0085237842515
2011-12-16,808.2611132411932
2011-12-19,807.2507327949214
2011-12-20,802.1853426593262
2011-12-21,806.0413608404878
2011-12-22,803.6403433758302
2011-12-23,804.0743322843228
2011-12-26,803.0839286938941
2011-12-27,801.4737589653037
2011-12-28,806.2865272851446
2011-12-29,804.7135134834755
2011-12-30,809.1353331882045
2012-01-02,809.1522439649764
2012-01-03,810.4724156805589
2012-01-04,816.8471277942219
2012-01-05,816.1364496353852
2012-01-06,816.399264771573
2012-01-09,810.0061673572905
2012-01-10,816.2730926364243
2012-01-11,813.3360790102859
2012-01-12,811.3863593853418
2012-01-13,808.9415328590613
2012-01-16,808.5564465745651
2012-01-17,802.9630142224819
2012-01-18,794.1552997478111
2012-01-19,793.4939768466822
2012-01-20,795.3749881291222
2012-01-23,795.41175164222
2012-01-24,797.7470124300096
2012-01-25,798.1442612070972
2012-01-26,795.9247249211888
2012-01-27,799.1430172493609
2012-01-30,802.1437555987269
2012-01-31,806.9987992819463
2012-02-01,809.2942770202642
2012-02-02,812.3074768017242
2012-02-03,815.0022692999528
2012-02-06,816.2519240396362
2012-02-07,808.1357467644301
2012-02-08,804.003110958854
2012-02-09,800.9428078188797
2012-02-10,800.625475575139
2012-02-13,791.1857186202584
2012-02-14,790.5507827806609
2012-02-15,794.8553020076608
2012-02-16,800.7994400505186
2012-02-17,797.5355016298103
2012-02-20,791.5781614187333
2012-02-21,794.6562862230975
2012-02-22,792.9688730605785
2012-02-23,791.9382861443956
2012-02-24,791.6820286860302
2012-02-27,796.5591406239479
2012-02-28,792.4523141992632
2012-02-29,794.3701830155161
2012-03-01,797.2435624823073
2012-03-02,795.847889465941
2012-03-05,792.9236375848023
2012-03-06,787.5114771354389
2012-03-07,794.6392771282393
2012-03-08,787.4633228809765
2012-03-09,789.9771852821491
2012-03-12,787.8392880523206
2012-03-13,786.3971260958028
2012-03-14,790.2947331212055
2012-03-15,788.1967556705513
2012-03-16,786.6415708508332
2012-03-19,783.5936511823415
2012-03-20,784.1396848919824
2012-03-21,787.9877745819389
2012-03-22,787.5065143871775
2012-03-23,786.1899870020303
2012-03-26,785.6715541692427
2012-03-27,786.027468381426
2012-03-28,786.4955496711472
2012-03-29,789.0090812660106
2012-03-30,783.4632248986437
2012-04-02,789.2323397662786
2012-04-03,789.5203745563228
2012-04-04,789.3782281842664
2012-04-05,792.2275787759526
2012-04-06,801.3176198995099
2012-04-09,802.5397371302116
2012-04-10,796.1085409601081
2012-04-11,796.6051702790627
2012-04-12,805.3849517681555
2012-04-13,811.0584987052142
2012-04-16,808.4524972741758
2012-04-17,803.8605697445076
2012-04-18,811.1230981527322
2012-04-19,815.664595571199
2012-04-20,822.6892223496475
2012-04-23,821.576622179568
2012-04-24,821.0710819482581
2012-04-25,815.5037791933771
2012-04-26,810.521994509838
2012-04-27,807.1706985559144
2012-04-30,808.926217975843
2012-05-01,810.968554673383
2012-05-02,810.1872872415559
2012-05-03,807.1517098665538
2012-05-04,804.465567792874
2012-05-07,813.5902244688695
2012-05-08,815.1697890903091
2012-05-09,820.9654124975953
2012-05-10,833.8233228886683
2012-05-11,832.5039902924538
2012-05-14,838.9810091788173
2012-05-15,847.670710161447
2012-05-16,839.6346309810795
2012-05-17,838.320841181031
2012-05-18,840.4529049477409
2012-05-21,834.0330802683242
2012-05-22,838.0560381603797
2012-05-23,837.5124021133782
2012-05-24,832.2276843649723
2012-05-25,828.4037358034379
2012-05-28,807.4927142470578
2012-05-29,829.0481166878274
2012-05-30,833.2167645930986
2012-05-31,825.594924414282
2012-06-01,830.3249957722204
2012-06-04,828.909438553706
2012-06-05,829.51919282067
2012-06-06,830.032288590792
2012-06-07,826.6719378055958
2012-06-08,825.426729955828
2012-06-11,818.7681088010252
2012-06-12,813.1110493682224
2012-06-13,818.6012937117441
2012-06-14,822.7728754218517
2012-06-15,819.9633696837291
2012-06-18,817.6938766906642
2012-06-19,818.6195650548849
2012-06-20,817.9106834417527
2012-06-21,815.2023482185532
2012-06-22,816.1530826554405
2012-06-25,816.4132198233434
2012-06-26,816.110785020889
2012-06-27,811.9939874063783
2012-06-28,811.0786773596982
2012-06-29,797.3364430789474
2012-07-02,798.4535920728503
2012-07-03,801.5867626740492
2012-07-04,804.563834788436
2012-07-05,808.4065203324183
2012-07-06,814.4606295710428
2012-07-09,814.6856759618288
2012-07-10,817.2391923034228
2012-07-11,822.0400652345722
2012-07-12,818.0901987339671
2012-07-13,819.3129743122572
2012-07-16,822.3039379169138
2012-07-17,817.7744067789772
2012-07-18,820.880728840229
2012-07-19,821.7201099626661
2012-07-20,825.9432806493289
2012-07-23,832.6884827689763
2012-07-24,833.1238768314045
2012-07-25,831.2154427713392
2012-07-26,834.5313716439772
2012-07-27,837.7185549123446
2012-07-30,834.894247166703
2012-07-31,830.2793803092343
2012-08-01,830.1252917362254
2012-08-02,841.7967035671289
2012-08-03,840.8715780663947
2012-08-06,839.1765343094653
2012-08-07,833.0084108669141
2012-08-08,833.9198212671515
2012-08-09,832.9911150392621
2012-08-10,821.6442979410363
2012-08-13,819.4035091554124
2012-08-14,818.9266263044732
2012-08-15,811.3488530763309
2012-08-16,811.9198085840608
2012-08-17,816.753324422778
2012-08-20,814.6467216011384
2012-08-21,817.3309331537356
2012-08-22,817.5146235516734
2012-08-23,810.2694353342416
2012-08-24,811.6100860035847
2012-08-27,807.7659084787468
2012-08-28,804.7018414903008
2012-08-29,808.5387499003748
2012-08-30,811.0781783752287
2012-08-31,815.222259821167
2012-09-03,814.6985567100173
2012-09-04,811.0200414194467
2012-09-05,807.5263918482434
2012-09-06,809.5796923901999
2012-09-07,805.0530758371158
2012-09-10,803.4639518442722
2012-09-11,794.6557921748523
2012-09-12,796.2540877200282
2012-09-13,792.7167765731933
2012-09-14,785.1061256484918
2012-09-17,780.7417000220753
2012-09-18,777.9077753827729
2012-09-19,766.2428373972531
2012-09-20,768.6786477687409
2012-09-21,775.2207925310039
2012-09-24,775.1208997638406
2012-09-25,775.9963273606979
2012-09-26,779.1126945829006
2012-09-27,777.7140090563719
2012-09-28,774.8468317383838
2012-10-01,770.6936744600317
2012-10-02,760.1021846807362
2012-10-03,762.1858052926996
2012-10-04,754.4900318220384
2012-10-05,754.3406615982321
2012-10-08,755.1796520107977
2012-10-09,756.769511134858
2012-10-10,752.2923627956172
2012-10-11,744.5167096153707
2012-10-12,742.1146447404004
2012-10-15,741.3613608925317
2012-10-16,745.2745321249268
2012-10-17,742.4348788304285
2012-10-18,741.1930957974322
2012-10-19,738.0695645885311
2012-10-22,739.0435779324467
2012-10-23,747.4431543204212
2012-10-24,747.2646160299479
2012-10-25,749.7291995689417
2012-10-26,751.1611273524699
2012-10-29,757.4973831068822
2012-10-30,752.8484059401693
2012-10-31,752.1582486914174
2012-11-01,754.1923258757787
2012-11-02,753.5097626842933
2012-11-05,755.5365718570982
2012-11-06,755.2473747121704
2012-11-07,756.895917948065
2012-11-08,759.9221133876886
2012-11-09,760.1448127522094
2012-11-12,753.1591773227178
2012-11-13,756.6762632501465
2012-11-14,752.0847398756356
2012-11-15,752.222225416131
2012-11-16,751.5361080037206
2012-11-19,752.168470853714
2012-11-20,747.0355786046903
2012-11-21,736.6368028014143
2012-11-22,728.4620346481821
2012-11-23,727.032008604723
2012-11-26,719.8294393390154
2012-11-27,708.9229997724992
2012-11-28,713.9178776102013
2012-11-29,705.5734888173558
2012-11-30,709.2023881838775
2012-12-03,707.8817538711751
2012-12-04,701.2022690503659
2012-12-05,693.8214472613593
2012-12-06,697.267316923643
2012-12-07,704.5097201436982
2012-12-10,704.6891522814542
2012-12-11,703.0054058011913
2012-12-12,704.7905060270016
2012-12-13,701.0181783134407
2012-12-14,700.6266164078605
2012-12-17,694.3049205576709
2012-12-18,687.0542412929675
2012-12-19,693.8670609191341
2012-12-20,693.5241751992558
2012-12-21,698.8301127045684
2012-12-24,693.4891348593347
2012-12-25,696.1296855793338
2012-12-26,690.2197237728919
2012-12-27,685.7547625724474
2012-12-28,694.389634597921
2012-12-31,696.6209029623203
2013-01-01,696.6209029623203
2013-01-02,702.5311428587355
2013-01-03,701.9022626433688
2013-01-04,704.5316092527073
2013-01-07,697.9820261585921
2013-01-08,698.0663649564002
2013-01-09,697.3412657010001
2013-01-10,693.7232792310621
2013-01-11,688.6259817318308
2013-01-14,688.2801292319074
2013-01-15,691.4521664622954
2013-01-16,695.5078103094497
2013-01-17,690.0172913197358
2013-01-18,689.615578967948
2013-01-21,688.1019884733737
2013-01-22,689.7607447859868
2013-01-23,687.8448735889846
2013-01-24,684.8607183823541
2013-01-25,687.1769389936355
2013-01-28,689.296167321438
2013-01-29,690.2204882625548
2013-01-30,688.8877440283602
2013-01-31,688.9363526131037
2013-02-01,689.6045035694734
2013-02-04,688.1371937186979
2013-02-05,691.0008808304935
2013-02-06,670.714472974181
2013-02-07,670.6181120172037
2013-02-08,676.9919155182023
2013-02-11,665.5060986464239
2013-02-12,671.8201983613881
2013-02-13,674.8179106722482
2013-02-14,675.3356036227741
2013-02-15,675.4347488116709
2013-02-18,673.1651173625347
2013-02-19,673.861700639606
2013-02-20,672.4155260240815
2013-02-21,677.0531494873777
2013-02-22,675.8720166408878
2013-02-25,674.2835636122694
2013-02-26,676.8790730532992
2013-02-27,680.6423811043492
2013-02-28,681.6008882233517
2013-03-01,683.8032012496337
2013-03-04,685.8378765537543
2013-03-05,686.0876254635604
2013-03-06,684.3912875770427
2013-03-07,689.6235025742619
2013-03-08,705.2633781189113
2013-03-11,704.5365100758586
2013-03-12,699.9247838491932
2013-03-13,699.8996562726597
2013-03-14,703.1277070989966
2013-03-15,699.0760896321182
2013-03-18,701.1130260883567
2013-03-19,699.9772230267725
2013-03-20,698.3960087028148
2013-03-21,705.4920107997881
2013-03-22,705.74154491147
2013-03-25,708.4244765719988
2013-03-26,706.5194866252332
2013-03-27,707.1372848572685
2013-03-28,698.3820301575315
2013-03-29,694.757631431071
2013-04-01,695.1864434896477
2013-04-02,699.9062799158942
2013-04-03,697.356357745897
2013-04-04,700.484083273874
2013-04-05,696.6213034348591
2013-04-08,692.5516287226584
2013-04-09,692.2492736239753
2013-04-10,687.8206761470166
2013-04-11,679.0389935735379
2013-04-12,685.1756170700152
2013-04-15,681.1990014156092
2013-04-16,673.1588708428283
2013-04-17,676.6644831479224
2013-04-18,674.7365116518628
2013-04-19,667.5997048288592
2013-04-22,657.069752448194
2013-04-23,663.6030714859622
2013-04-24,665.3413074828878
2013-04-25,660.9099103964721
2013-04-26,660.7089410269215
2013-04-29,658.736046851044
2013-04-30,656.7480494121768
2013-05-01,656.9340365717089
2013-05-02,651.6132957689662
2013-05-03,651.6820847120285
2013-05-06,646.5408277613561
2013-05-07,646.8109681828693
2013-05-08,644.7705147242084
2013-05-09,634.9048134837958
2013-05-10,626.276303501661
2013-05-13,615.1039265846359
2013-05-14,611.9754784164219
2013-05-15,610.8456916132467
2013-05-16,616.0648040800613
2013-05-17,615.5347168212351
2013-05-20,612.3169493619321
2013-05-21,620.8083120624226
2013-05-22,626.3006694171121
2013-05-23,625.9881052281501
2013-05-24,628.9487672280926
2013-05-27,637.0503530581187
2013-05-28,646.4015810588733
2013-05-29,639.8406919200808
2013-05-30,637.5799314826855
2013-05-31,642.4427231373705
2013-06-03,643.4150033261246
2013-06-04,644.0429116895644
2013-06-05,644.2527582725161
2013-06-06,639.1046529304944
2013-06-07,639.2988054675642
2013-06-10,643.264837356743
2013-06-11,643.7595220831635
2013-06-12,642.226357946128
2013-06-13,640.4858351472673
2013-06-14,633.0678335949619
2013-06-17,639.2132597205662
2013-06-18,635.2668505978065
2013-06-19,638.2268662510171
2013-06-20,641.5216154656632
2013-06-21,644.9817219682619
2013-06-24,643.9036376246139
2013-06-25,641.0147783791728
2013-06-26,641.0135788759637
2013-06-27,642.0204477483139
2013-06-28,648.8001900232911
2013-07-01,644.0518371654882
2013-07-02,646.845448659237
2013-07-03,647.1501691503672
2013-07-04,648.2425264643562
2013-07-05,646.2265825822677
2013-07-08,646.8822314703268
2013-07-09,648.7494302049861
2013-07-10,651.2642463306355
2013-07-11,654.6102606379123
2013-07-12,647.8526883135888
2013-07-15,645.9845461375913
2013-07-16,641.7256887146333
2013-07-17,641.5794403251552
2013-07-18,639.3363325807468
2013-07-19,633.8810532984423
2013-07-22,633.5388540741293
2013-07-23,634.7519805935566
2013-07-24,636.0767118480248
2013-07-25,637.6087915382698
2013-07-26,627.3847193253582
2013-07-29,621.7291826458666
2013-07-30,618.3871972480517
2013-07-31,623.3637438488266
2013-08-01,634.2096802228948
2013-08-02,633.5300723999637
2013-08-05,633.8145569239297
2013-08-06,630.6092272993862
2013-08-07,634.9308927685638
2013-08-08,634.6569271034698
2013-08-09,631.0786400203967
2013-08-12,631.723039688248
2013-08-13,631.5408299587891
2013-08-14,631.2890530165506
2013-08-15,633.4891255490668
2013-08-16,631.2339508338958
2013-08-19,635.1555228526066
2013-08-20,632.1490419965085
2013-08-21,643.5485226233824
2013-08-22,649.2881069148725
2013-08-23,646.983202951439
2013-08-26,642.6960266084214
2013-08-27,643.2526111526923
2013-08-28,639.9744598476863
2013-08-29,638.7466067850335
2013-08-30,642.57771728675
2013-09-02,647.3457501100631
2013-09-03,644.4461934808944
2013-09-04,638.4973475944462
2013-09-05,644.6242476315272
2013-09-06,646.7460691800342
2013-09-09,644.4835139513455
2013-09-10,639.3340889355537
2013-09-11,641.7902185718727
2013-09-12,647.1823056417694
2013-09-13,646.2645058080011
2013-09-16,644.3055402366053
2013-09-17,648.0923158051602
2013-09-18,645.326931058617
2013-09-19,637.8320404306592
2013-09-20,636.3054428608621
2013-09-23,633.0585085381814
2013-09-24,630.3765647643436
2013-09-25,628.2414487684301
2013-09-26,625.4329004726192
2013-09-27,622.5270727439843
2013-09-30,624.0763739759124
2013-10-01,628.192709762233
2013-10-02,625.794835527715
2013-10-03,622.245160810367
2013-10-04,621.3222152585041
2013-10-07,625.4420486369994
2013-10-08,624.5424541744994
2013-10-09,621.9363324983029
2013-10-10,624.1275200273454
2013-10-11,621.4002716152859
2013-10-14,616.8949518793055
2013-10-15,617.9387932990064
2013-10-16,617.6468102181333
2013-10-17,619.1054567970152
2013-10-18,613.3798792632894
2013-10-21,611.6540009742387
2013-10-22,611.0364851959285
2013-10-23,609.7999467346651
2013-10-24,608.1930450437508
2013-10-25,610.1285259778324
2013-10-28,612.6230146819613
2013-10-29,616.7901274511673
2013-10-30,609.8542640437653
2013-10-31,613.4817370478421
2013-11-01,616.7582767510552
2013-11-04,615.6339613605879
2013-11-05,616.2739945445169
2013-11-06,611.0896647506245
2013-11-07,615.5378353449393
2013-11-08,617.5678244698454
2013-11-11,616.4977048573054
2013-11-12,619.1684131932884
2013-11-13,619.7758068972751
2013-11-14,614.2244682699051
2013-11-15,612.1178375380573
2013-11-18,611.5117206865848
2013-11-19,605.094297250053
2013-11-20,607.4613032982601
2013-11-21,606.8866675305137
2013-11-22,603.9776865347374
2013-11-25,606.2812380985481
2013-11-26,604.3535888645416
2013-11-27,601.2742943666266
2013-11-28,600.0012522268803
2013-11-29,598.6350093109804
2013-12-02,602.7585695961183
2013-12-03,601.9301571103517
2013-12-04,600.7735112353415
2013-12-05,596.0571605415091
2013-12-06,594.4758637285195
2013-12-09,594.0265655147987
2013-12-10,590.8117406359817
2013-12-11,588.2173606224754
2013-12-12,591.1912376608626
2013-12-13,591.1942859102676
2013-12-16,587.106985204062
2013-12-17,584.635065615185
2013-12-18,585.6615747622436
2013-12-19,585.504257287553
2013-12-20,589.5247848839095
2013-12-23,589.2133973227375
2013-12-24,585.3449272759078
2013-12-25,594.3557513497058
2013-12-26,592.4218363708804
2013-12-27,593.1570628892408
2013-12-30,590.1263697921398
2013-12-31,589.3186996649063
2014-01-01,589.3186996649063
2014-01-02,596.7868555892295
2014-01-03,597.8625766428427
2014-01-06,589.1226029627521
2014-01-07,587.2430878219633
2014-01-08,587.8827958367368
2014-01-09,587.1234168783848
2014-01-10,589.1112820460459
2014-01-13,588.822197929264
2014-01-14,588.5867014191798
2014-01-15,593.6256610816152
2014-01-16,592.3612631090102
2014-01-17,593.7306683046551
2014-01-20,593.3696297234383
2014-01-21,593.9572327055172
2014-01-22,596.636399798125
2014-01-23,593.5862378441653
2014-01-24,594.3097625194961
2014-01-27,604.9255561537576
2014-01-28,605.5358002964476
2014-01-29,609.7581302440784
2014-01-30,614.359821857451
2014-01-31,618.0404687175039
2014-02-03,615.8990660038569
2014-02-04,614.814567255781
2014-02-05,615.5450782506365
2014-02-06,620.2971205365254
2014-02-07,625.3979893378405
2014-02-10,627.5741890963156
2014-02-11,632.2162279732598
2014-02-12,630.4516964816138
2014-02-13,625.4375717542916
2014-02-14,624.5164625638167
2014-02-17,622.1750975023116
2014-02-18,622.4884465355241
2014-02-19,622.3481827209191
2014-02-20,624.600509507143
2014-02-21,628.3321368568738
2014-02-24,623.902505967402
2014-02-25,620.9889550794767
2014-02-26,621.1979658451588
2014-02-27,623.2094845348564
2014-02-28,623.4762806231219
2014-03-03,623.0664423453101
2014-03-04,620.7835197343145
2014-03-05,622.7413089310008
2014-03-06,620.0469272944928
2014-03-07,615.7964401926986
2014-03-10,615.7990671669261
2014-03-11,611.580343165854
2014-03-12,607.9836185257383
2014-03-13,605.7700667971435
2014-03-14,615.0189977933337
2014-03-17,614.2775853274054
2014-03-18,613.8884874968034
2014-03-19,614.1604201858889
2014-03-20,616.0533727727167
2014-03-21,612.8440891885512
2014-03-24,610.709279699863
2014-03-25,611.5382497076329
2014-03-26,611.1951272093772
2014-03-27,607.1621207635071
2014-03-28,607.9019103766794
2014-03-31,608.9232238876972
2014-04-01,610.20523615724
2014-04-02,606.5441466171158
2014-04-03,604.5566137530179
2014-04-04,606.567056702654
2014-04-07,604.0088662992072
2014-04-08,602.1123585690333
2014-04-09,601.1274296448398
2014-04-10,602.7069394098062
2014-04-11,598.0955403010557
2014-04-14,596.8124175362757
2014-04-15,598.0701153848353
2014-04-16,594.3783401597201
2014-04-17,592.1855623646911
2014-04-18,590.6415861824214
2014-04-21,592.5123943896825
2014-04-22,594.1393969038576
2014-04-23,592.3882640919694
2014-04-24,588.9510448913683
2014-04-25,589.365966341109
2014-04-28,583.8329249285762
2014-04-29,579.6545583503727
2014-04-30,579.6888228448588
2014-05-01,579.0909440114458
2014-05-02,581.8567014361549
2014-05-05,579.91659034615
2014-05-06,578.8172119802846
2014-05-07,575.518816110008
2014-05-08,576.576770924032
2014-05-09,576.3933302562567
2014-05-12,577.2148080010182
2014-05-13,579.099385047297
2014-05-14,578.6288605737491
2014-05-15,574.6780717538189
2014-05-16,575.9864532153656
2014-05-19,573.4096707243594
2014-05-20,575.2066321724959
2014-05-21,573.3310136649574
2014-05-22,572.3304018676381
2014-05-23,564.7207055898906
2014-05-26,565.0362743802879
2014-05-27,561.5471814477057
2014-05-28,553.1975489200983
2014-05-29,553.3673421388293
2014-05-30,551.8784464175809
2014-06-02,549.7099305816668
2014-06-03,551.3422230528632
2014-06-04,552.1532821141374
2014-06-05,552.5440265560422
2014-06-06,552.5960781407072
2014-06-09,559.192280655934
2014-06-10,565.9101219651055
2014-06-11,565.5729434386498
2014-06-12,567.0102165742426
2014-06-13,557.4668881843686
2014-06-16,559.2896601262144
2014-06-17,563.5605085776647
2014-06-18,563.1034991032113
2014-06-19,562.2942496276557
2014-06-20,569.3199211515466
2014-06-23,563.1851249401426
2014-06-24,559.0666700533083
2014-06-25,558.2741574707435
2014-06-26,554.4139073971605
2014-06-27,554.0300013965915
2014-06-30,550.1499448559464
2014-07-01,550.8409367491117
2014-07-02,553.1110303083393
2014-07-03,553.490244003995
