Date,BULGARIA SMALL CAP
2012-01-03,740.4947162501421
2012-01-04,746.0151089714418
2012-01-05,739.4257762391462
2012-01-06,727.8581943918559
2012-01-09,738.8801441876793
2012-01-10,737.0237586585506
2012-01-11,736.184379018187
2012-01-12,732.7369245312416
2012-01-13,725.7319475357338
2012-01-16,738.916488496323
2012-01-17,728.7299867767634
2012-01-18,730.185478223604
2012-01-19,732.8233394663224
2012-01-20,729.0008952461585
2012-01-23,747.8962947253528
2012-01-24,748.4339132496341
2012-01-25,749.2060314859206
2012-01-26,752.2959615034567
2012-01-27,777.3198620827677
2012-01-30,769.9298147520881
2012-01-31,775.037048393967
2012-02-01,776.0418700993647
2012-02-02,761.3810539499748
2012-02-03,761.7276633630566
2012-02-06,766.9223079586461
2012-02-07,740.8056146531536
2012-02-08,755.258757787625
2012-02-09,718.63356135849
2012-02-10,723.0684808023519
2012-02-13,743.0496022623581
2012-02-14,728.7518531561318
2012-02-15,738.1162647845568
2012-02-16,733.1032685048111
2012-02-17,733.0857869831143
2012-02-20,732.6476409109057
2012-02-21,749.352962596347
2012-02-22,732.2284325065958
2012-02-23,743.8946294718056
2012-02-24,734.5514686724044
2012-02-27,733.271588997753
2012-02-28,737.8477456466204
2012-02-29,750.8737307409665
2012-03-01,750.963378227142
2012-03-02,753.291131611789
2012-03-05,740.9121647085635
2012-03-06,740.9793956917275
2012-03-07,734.7292647284006
2012-03-08,739.3203902781266
2012-03-09,734.7852675688084
2012-03-12,740.4575865631958
2012-03-13,739.1001702229322
2012-03-14,739.0049379031974
2012-03-15,741.7573549577496
2012-03-16,750.5443865501667
2012-03-19,750.9739985288705
2012-03-20,746.5833416407452
2012-03-21,726.0743583817859
2012-03-22,738.4654681246628
2012-03-23,733.3276193034982
2012-03-26,731.5531106749887
2012-03-27,730.0242987870696
2012-03-28,734.6818788146693
2012-03-29,733.4034386135908
2012-03-30,731.6593135291638
2012-04-02,738.0510909525786
2012-04-03,728.7998102786439
2012-04-04,740.6706878825433
2012-04-05,740.7055056155742
2012-04-06,740.7055056155742
2012-04-09,740.5525423788736
2012-04-10,727.89156850754
2012-04-11,719.8103552514801
2012-04-12,733.100761248535
2012-04-13,733.19051483373
2012-04-16,733.1676048320801
2012-04-17,736.1153788112953
2012-04-18,731.8105139592262
2012-04-19,731.7737920200026
2012-04-20,734.6042749502027
2012-04-23,738.3802878403899
2012-04-24,736.0711981685182
2012-04-25,736.1381392375187
2012-04-26,736.1621254019598
2012-04-27,736.4480568473506
2012-04-30,736.4105396211876
2012-05-01,736.3972456767766
2012-05-02,739.483050828922
2012-05-03,730.5478965661445
2012-05-04,740.7441589983486
2012-05-07,736.1506774032089
2012-05-08,736.8782839461338
2012-05-09,737.973844158304
2012-05-10,736.1530496797303
2012-05-11,731.7685549980743
2012-05-14,726.6453121519232
2012-05-15,717.4949949392562
2012-05-16,709.4199897710217
2012-05-17,713.8514624040943
2012-05-18,691.9775675012114
2012-05-21,699.9103344604389
2012-05-22,697.1282313597202
2012-05-23,663.4254475479913
2012-05-24,663.3714604684787
2012-05-25,663.396129712215
2012-05-28,658.0872027338892
2012-05-29,624.4191580826375
2012-05-30,641.3980831756776
2012-05-31,602.2272048133694
2012-06-01,588.0622399541356
2012-06-04,601.0259867887515
2012-06-05,631.3588611493141
2012-06-06,621.151866851546
2012-06-07,623.9504142086224
2012-06-08,624.17045173422
2012-06-11,623.9587166623454
2012-06-12,624.0886034552852
2012-06-13,624.1108134830557
2012-06-14,595.3043028769761
2012-06-15,616.9200548397913
2012-06-18,609.8986323588052
2012-06-19,609.6254124997092
2012-06-20,627.0197152538661
2012-06-21,627.0748992091175
2012-06-22,627.0044994131199
2012-06-25,627.0799687392073
2012-06-26,627.0723163775828
2012-06-27,625.5403099066817
2012-06-28,602.1801586673957
2012-06-29,622.3813162564679
2012-07-02,616.6744249210005
2012-07-03,616.6893035473166
2012-07-04,609.6970430721822
2012-07-05,598.0598192096961
2012-07-06,633.1646271883498
2012-07-09,603.1647933234185
2012-07-10,610.9735733438255
2012-07-11,633.3273592802656
2012-07-12,648.4728467566109
2012-07-13,648.527329671218
2012-07-16,671.0755867738324
2012-07-17,693.6451998191004
2012-07-18,708.8467302951367
2012-07-19,738.7461995451463
2012-07-20,738.8547828006817
2012-07-23,689.1591208267547
2012-07-24,738.9799635104431
2012-07-25,738.6968101947544
2012-07-26,716.2515959790883
2012-07-27,731.3080500930465
2012-07-30,731.2799249668096
2012-07-31,731.2838927526851
2012-08-01,731.4170032071913
2012-08-02,746.4789034076127
2012-08-03,738.6705225103202
2012-08-06,738.904692267108
2012-08-07,738.9103006210435
2012-08-08,738.8536240843331
2012-08-09,708.9071908320843
2012-08-10,693.7606934738131
2012-08-13,693.6417128358843
2012-08-14,693.773089794469
2012-08-15,710.2559204388285
2012-08-16,741.9546044302001
2012-08-17,738.9109239866233
2012-08-20,740.3391685647623
2012-08-21,738.8532954515067
2012-08-22,737.3554826246725
2012-08-23,738.8631035673769
2012-08-24,738.9086628746669
2012-08-27,738.8908927542992
2012-08-28,738.8825741949604
2012-08-29,716.3436090153028
2012-08-30,738.7790545907283
2012-08-31,737.3490222191823
2012-09-03,737.450102129987
2012-09-04,716.3362072894054
2012-09-05,738.8789126904582
2012-09-06,738.9836760845693
2012-09-07,738.8282125638527
2012-09-10,731.452975294883
2012-09-11,738.9239015634805
2012-09-12,731.4221979594699
2012-09-13,741.9176330658144
2012-09-14,716.0562950188439
2012-09-17,737.3043820733798
2012-09-18,737.3512331635927
2012-09-19,737.3859484256557
2012-09-20,738.9922992251094
2012-09-21,738.9427056910231
2012-09-24,739.0006306472378
2012-09-25,738.9565128068962
2012-09-26,739.0264914670335
2012-09-27,737.9294016240292
2012-09-28,738.8467095328233
2012-10-01,738.6947859652345
2012-10-02,738.7117146814585
2012-10-03,738.7489643655936
2012-10-04,711.7493803016882
2012-10-05,711.6621184252441
2012-10-08,723.7768103484294
2012-10-09,723.7946685314952
2012-10-10,731.1609412802668
2012-10-11,731.3007074584526
2012-10-12,723.8164558941024
2012-10-15,731.0858710993502
2012-10-16,731.0857589578131
2012-10-17,729.8710919841068
2012-10-18,730.1247064112647
2012-10-19,728.8616216036604
2012-10-22,729.724766633064
2012-10-23,729.9203699697856
2012-10-24,730.0558821513142
2012-10-25,726.6685247574409
2012-10-26,727.6059484252899
2012-10-29,726.9026814868673
2012-10-30,723.8748339878989
2012-10-31,725.3953542872672
2012-11-01,726.8312801132995
2012-11-02,723.900174125173
2012-11-05,723.8454873957459
2012-11-06,723.8876241319695
2012-11-07,723.873190604673
2012-11-08,723.1066071048145
2012-11-09,723.8495548416377
2012-11-12,716.3829547930513
2012-11-13,714.5846221694047
2012-11-14,716.3292279219374
2012-11-15,720.8405657326098
2012-11-16,723.6864930649089
2012-11-19,723.8594682758944
2012-11-20,723.6802833128559
2012-11-21,723.6013742595359
2012-11-22,720.8476257878202
2012-11-23,723.4069127777501
2012-11-26,723.2529145500479
2012-11-27,723.2129205408226
2012-11-28,722.9442845401709
2012-11-29,723.0929392905941
2012-11-30,722.1466831304942
2012-12-03,722.3285428771775
2012-12-04,721.5190129052727
2012-12-05,701.2404177969781
2012-12-06,699.7055583456836
2012-12-07,711.8000152802892
2012-12-10,710.2375457816265
2012-12-11,710.2858975007916
2012-12-12,709.1685357149761
2012-12-13,701.0521341777974
2012-12-14,686.2276220388396
2012-12-17,708.4638070123391
2012-12-18,707.3090301636379
2012-12-19,707.2895645265029
2012-12-20,707.2450902581172
2012-12-21,678.8764544720101
2012-12-24,678.8734764182668
2012-12-25,678.8734764182668
2012-12-26,678.9529105425089
2012-12-27,701.31760190686
2012-12-28,706.5809523413712
2012-12-31,706.5576754209043
2013-01-01,706.5576754209043
2013-01-02,693.70656156507
2013-01-03,708.7128736509112
2013-01-04,704.2042256344524
2013-01-07,704.3168124117259
2013-01-08,704.2937161043649
2013-01-09,716.3536242521809
2013-01-10,704.0758585477934
2013-01-11,709.3259701943148
2013-01-14,725.3109955372471
2013-01-15,723.8146073866849
2013-01-16,726.9171794033651
2013-01-17,731.3308947632355
2013-01-18,724.3057540167912
2013-01-21,739.5884445449972
2013-01-22,767.5881015818738
2013-01-23,802.1418774089983
2013-01-24,814.3200278197761
2013-01-25,821.6838428741463
2013-01-28,843.3761939606109
2013-01-29,863.9425853666601
2013-01-30,919.8996564097449
2013-01-31,916.1754766266843
2013-02-01,916.8436300784729
2013-02-04,915.2926426242774
2013-02-05,897.3214176872223
2013-02-06,904.8215849251059
2013-02-07,904.7424845496594
2013-02-08,904.7935889627664
2013-02-11,918.1920069853323
2013-02-12,921.61538444209
2013-02-13,927.3866679525064
2013-02-14,927.3962565935627
2013-02-15,920.0146073384636
2013-02-18,925.7734297113477
2013-02-19,894.2843812025033
2013-02-20,880.7247209928903
2013-02-21,882.1238536587499
2013-02-22,886.6770828977111
2013-02-25,889.7207980576525
2013-02-26,872.6044519754493
2013-02-27,897.2074660790756
2013-02-28,913.6141094053766
2013-03-01,915.4022550626075
2013-03-04,915.3703423154204
2013-03-05,912.3166694862032
2013-03-06,919.862986942908
2013-03-07,919.8706296035064
2013-03-08,927.4607554031669
2013-03-11,919.7857314782746
2013-03-12,919.9692948194436
2013-03-13,904.8235210893354
2013-03-14,912.2989924627236
2013-03-15,971.1991477736518
2013-03-18,927.5698973908806
2013-03-19,913.8919954331683
2013-03-20,942.4569092437903
2013-03-21,942.3714881489268
2013-03-22,949.7506696628369
2013-03-25,939.5733132711688
2013-03-26,919.9821234166761
2013-03-27,919.8806122853146
2013-03-28,921.1768447643949
2013-03-29,921.1768447643949
2013-04-01,921.38166222077
2013-04-02,931.9730336838247
2013-04-03,927.4632794881121
2013-04-04,921.515468094356
2013-04-05,935.0412104259944
2013-04-08,949.8622418475616
2013-04-09,939.4508095484317
2013-04-10,934.9907399418568
2013-04-11,957.6272943584722
2013-04-12,950.0543975683836
2013-04-15,934.9996441333957
2013-04-16,950.0336017631762
2013-04-17,939.4697321585871
2013-04-18,957.5107730268873
2013-04-19,957.0174250402522
2013-04-22,942.5318456777183
2013-04-23,942.649448652239
2013-04-24,936.5259551265699
2013-04-25,936.5477945802313
2013-04-26,936.657644207038
2013-04-29,936.4916188894551
2013-04-30,937.8971567814402
2013-05-01,938.0476896928288
2013-05-02,938.1773972287939
2013-05-03,937.5732937450161
2013-05-06,941.8818295413399
2013-05-07,942.5625190565722
2013-05-08,953.0930439652157
2013-05-09,953.2523963950872
2013-05-10,951.7181610294955
2013-05-13,951.6744406300134
2013-05-14,920.4614931210306
2013-05-15,920.4917218617414
2013-05-16,950.0647044304578
2013-05-17,965.385825640614
2013-05-20,957.6521388884117
2013-05-21,957.5634402215754
2013-05-22,980.5561870069864
2013-05-23,995.4111496662421
2013-05-24,995.2198253562204
2013-05-27,1016.4020204208289
2013-05-28,965.2677870485987
2013-05-29,972.6824279223295
2013-05-30,1025.2971717439148
2013-05-31,995.1584055165988
2013-06-03,995.9851638818882
2013-06-04,999.8341047540167
2013-06-05,1012.2005133107677
2013-06-06,1011.7068611688248
2013-06-07,1088.9411182308434
2013-06-10,1074.0030651249456
2013-06-11,1099.1079597392766
2013-06-12,1079.1209343876685
2013-06-13,1077.169556704295
2013-06-14,1078.8672287902316
2013-06-17,1076.4798148238624
2013-06-18,1067.3717252258782
2013-06-19,1094.8145837637326
2013-06-20,1093.0697750795634
2013-06-21,1097.2272250741066
2013-06-24,1081.6415158018556
2013-06-25,1088.9172439084746
2013-06-26,1112.8132999866652
2013-06-27,1108.7199892016674
2013-06-28,1104.5008476829428
2013-07-01,1104.5957488103877
2013-07-02,1094.4027271792302
2013-07-03,1092.34777801711
2013-07-04,1088.8459760638043
2013-07-05,1088.7198247780016
2013-07-08,1084.8442558198926
2013-07-09,1084.8330724984664
2013-07-10,1084.8640272205998
2013-07-11,1094.951975158532
2013-07-12,1100.4160801039498
2013-07-15,1100.3712136940655
2013-07-16,1094.0778065271734
2013-07-17,1094.1099899903343
2013-07-18,1085.8861560539642
2013-07-19,1093.9013370663627
2013-07-22,1094.3224633805653
2013-07-23,1084.2435422518497
2013-07-24,1077.8094700018532
2013-07-25,1078.088338476281
2013-07-26,1078.4306880000017
2013-07-29,1080.6266049126748
2013-07-30,1080.4277601370634
2013-07-31,1077.5879622399207
2013-08-01,1082.6076099754857
2013-08-02,1074.3636984751329
2013-08-05,1074.4595702395707
2013-08-06,1081.1097436350433
2013-08-07,1076.4176414019867
2013-08-08,1074.3823915907135
2013-08-09,1083.9897905493242
2013-08-12,1105.7999706057562
2013-08-13,1103.599306540976
2013-08-14,1107.3300689338594
2013-08-15,1103.2893302946127
2013-08-16,1106.0265738453409
2013-08-19,1118.1875554542623
2013-08-20,1118.606771916568
2013-08-21,1118.2622910388056
2013-08-22,1118.1141703065723
2013-08-23,1111.717124969208
2013-08-26,1118.0410061094547
2013-08-27,1118.261403363799
2013-08-28,1105.3832689201543
2013-08-29,1108.2639225696482
2013-08-30,1111.662675275071
2013-09-02,1105.3954784270643
2013-09-03,1103.2898013306178
2013-09-04,1124.6088393176065
2013-09-05,1124.6593324086705
2013-09-06,1124.607687781241
2013-09-09,1116.591661816021
2013-09-10,1110.008304111981
2013-09-11,1103.290928151916
2013-09-12,1106.6891455291102
2013-09-13,1103.972857729122
2013-09-16,1110.4256201676665
2013-09-17,1108.5340742337776
2013-09-18,1097.5199496813693
2013-09-19,1104.3718918466466
2013-09-20,1109.5581453404423
2013-09-23,1109.653193775233
2013-09-24,1123.3662183818444
2013-09-25,1117.476999401486
2013-09-26,1115.4051538396454
2013-09-27,1119.2712741888008
2013-09-30,1109.2190310928802
2013-10-01,1101.7396429872488
2013-10-02,1105.7893483817106
2013-10-03,1105.8001074315462
2013-10-04,1102.4824834278359
2013-10-07,1102.2865564608255
2013-10-08,1104.4700472721681
2013-10-09,1094.2266845805884
2013-10-10,1105.5259219935713
2013-10-11,1104.8157786272068
2013-10-14,1102.6747735712308
2013-10-15,1096.7124065464252
2013-10-16,1096.6278934288619
2013-10-17,1096.7789250011278
2013-10-18,1101.8249929701483
2013-10-21,1065.6304561413006
2013-10-22,1106.033005001908
2013-10-23,1099.4117707431335
2013-10-24,1101.100972216415
2013-10-25,1103.9828161078296
2013-10-28,1103.8460300446418
2013-10-29,1123.958707372058
2013-10-30,1131.1940857564675
2013-10-31,1096.3642437264082
2013-11-01,1088.2630852410164
2013-11-04,1084.3138534776124
2013-11-05,1088.3588433371137
2013-11-06,1083.4653888717096
2013-11-07,1086.14817600488
2013-11-08,1086.1209001739846
2013-11-11,1089.994032383887
2013-11-12,1091.6901078792798
2013-11-13,1075.7925295361933
2013-11-14,1075.4225385572288
2013-11-15,1063.4748467475104
2013-11-18,1066.733113770701
2013-11-19,1069.1459776394195
2013-11-20,1069.0094216781472
2013-11-21,1066.1164289744086
2013-11-22,1066.2136365615588
2013-11-25,1066.9821811277873
2013-11-26,1073.8147863893196
2013-11-27,1069.1518322081129
2013-11-28,1071.942638684566
2013-11-29,1078.5334246447017
2013-12-02,1068.3352601812169
2013-12-03,1071.5071116851743
2013-12-04,1087.2986543259415
2013-12-05,1089.9693763072692
2013-12-06,1083.4426743230586
2013-12-09,1076.5483669730108
2013-12-10,1071.7150913507871
2013-12-11,1083.0614286735101
2013-12-12,1083.3115489192178
2013-12-13,1089.8398379976336
2013-12-16,1069.8048434288403
2013-12-17,1071.256513307041
2013-12-18,1078.8994093422232
2013-12-19,1081.5966826731953
2013-12-20,1086.3654462587708
2013-12-23,1086.2454786687704
2013-12-24,1086.377879137818
2013-12-25,1086.377879137818
2013-12-26,1086.3284437063
2013-12-27,1104.0068137015417
2013-12-30,1096.8970978476152
2013-12-31,1097.3583103738758
2014-01-01,1097.3583103738758
2014-01-02,1103.2741472370449
2014-01-03,1100.619454745743
2014-01-06,1113.4138896015493
2014-01-07,1129.3430229524924
2014-01-08,1134.0960082776571
2014-01-09,1122.5659620489735
2014-01-10,1132.189334747498
2014-01-13,1132.077484972472
2014-01-14,1131.0656696763094
2014-01-15,1133.9600202481884
2014-01-16,1149.3958841514248
2014-01-17,1173.581183446925
2014-01-20,1175.1164506421394
2014-01-21,1179.3646438872058
2014-01-22,1175.9147540512984
2014-01-23,1183.4498614745153
2014-01-24,1192.946437124226
2014-01-27,1192.5741075285805
2014-01-28,1192.364118107401
2014-01-29,1189.7904646341824
2014-01-30,1193.0752630187321
2014-01-31,1208.4850671853137
2014-02-03,1191.451201971716
2014-02-04,1198.5732094798925
2014-02-05,1195.305422182356
2014-02-06,1198.6782766729875
2014-02-07,1210.16569210088
2014-02-10,1227.1109140185147
2014-02-11,1230.792888860831
2014-02-12,1235.2386446270702
2014-02-13,1232.2680792835276
2014-02-14,1237.7179249669243
2014-02-17,1234.3522254793388
2014-02-18,1232.8031451698196
2014-02-19,1239.4046620929885
2014-02-20,1245.6985347321297
2014-02-21,1242.4200279033362
2014-02-24,1253.2731611817214
2014-02-25,1259.677623911918
2014-02-26,1256.5318806108219
2014-02-27,1256.5654401511772
2014-02-28,1259.6837406320878
2014-03-03,1259.5569439457395
2014-03-04,1251.8697070979415
2014-03-05,1250.9387205473477
2014-03-06,1297.6796732507603
2014-03-07,1305.2710312122078
2014-03-10,1283.945922362822
2014-03-11,1297.3345410892025
2014-03-12,1296.1411024769388
2014-03-13,1294.5684253873287
2014-03-14,1280.5736238088384
2014-03-17,1246.645549909903
2014-03-18,1244.2609522463526
2014-03-19,1227.2261035314364
2014-03-20,1229.7803081379648
2014-03-21,1263.0036873077966
2014-03-24,1254.6664333334247
2014-03-25,1249.9512584536683
2014-03-26,1242.8095631420304
2014-03-27,1238.7661080872713
2014-03-28,1249.64029339551
2014-03-31,1249.55624394638
2014-04-01,1252.6052358168824
2014-04-02,1292.8590767692235
2014-04-03,1284.6364734779022
2014-04-04,1269.0770533395505
2014-04-07,1283.1890483028465
2014-04-08,1271.2339774519457
2014-04-09,1264.3366341664662
2014-04-10,1269.1104005921297
2014-04-11,1283.7878867872716
2014-04-14,1294.8999207707895
2014-04-15,1284.908861381495
2014-04-16,1275.2676019405276
2014-04-17,1275.2502140509243
2014-04-18,1275.2502140509243
2014-04-21,1278.2054771887392
2014-04-22,1268.5067764551884
2014-04-23,1274.5025775716967
2014-04-24,1342.1039486067866
2014-04-25,1331.9499027465065
2014-04-28,1334.7331154406331
2014-04-29,1335.8897407774823
2014-04-30,1322.8251584703685
2014-05-01,1322.9189359521824
2014-05-02,1322.731394282782
2014-05-05,1322.3359565320093
2014-05-06,1317.1635378403423
2014-05-07,1329.5611914021363
2014-05-08,1313.8111226622148
2014-05-09,1325.4776442457535
2014-05-12,1335.4101035979813
2014-05-13,1330.0383923811519
2014-05-14,1328.451387937026
2014-05-15,1317.930589711757
2014-05-16,1309.6026295325116
2014-05-19,1309.5509296108628
2014-05-20,1309.548138498963
2014-05-21,1317.9997211184282
2014-05-22,1318.0351149257222
2014-05-23,1313.0705999602276
2014-05-26,1310.963147363735
2014-05-27,1316.8326303167007
2014-05-28,1317.0790274365918
2014-05-29,1336.968907743188
2014-05-30,1330.6162627026408
