Date,MEXICO MOMENTUM
1997-07-11,1684.563105906436
1997-07-14,1671.0835754339291
1997-07-15,1629.5877957270177
1997-07-16,1684.640169024267
1997-07-17,1690.5044690602253
1997-07-18,1667.448632695997
1997-07-21,1625.3308268086175
1997-07-22,1645.5961290698467
1997-07-23,1687.3917489958078
1997-07-24,1703.69056072187
1997-07-25,1708.1512106759315
1997-07-28,1697.1096703453732
1997-07-29,1744.5051140660369
1997-07-30,1800.9878632668856
1997-07-31,1823.4577558982132
1997-08-01,1812.4022783634284
1997-08-04,1830.267140710488
1997-08-05,1851.2161870847428
1997-08-06,1863.634853260963
1997-08-07,1835.1578405536268
1997-08-08,1793.5489979752354
1997-08-11,1788.520587615443
1997-08-12,1774.9033010554315
1997-08-13,1788.4098521869016
1997-08-14,1786.5189489136535
1997-08-15,1758.7476120409278
1997-08-18,1753.3166354829434
1997-08-19,1798.2395189770402
1997-08-20,1826.3001101616433
1997-08-21,1791.9244316901706
1997-08-22,1780.9155655163734
1997-08-25,1768.1566406677173
1997-08-26,1745.2261913550813
1997-08-27,1742.0246696596635
1997-08-28,1691.3334563441615
1997-08-29,1636.609318235839
1997-09-01,1633.9915810025764
1997-09-02,1699.9181470162052
1997-09-03,1739.0971263539484
1997-09-04,1723.220282697342
1997-09-05,1738.0690502271736
1997-09-08,1748.9441547267402
1997-09-09,1753.792618537358
1997-09-10,1721.8787309941476
1997-09-11,1684.8701826319534
1997-09-12,1718.013155486554
1997-09-15,1720.9913784927523
1997-09-16,1725.5407431941196
1997-09-17,1791.8887944946134
1997-09-18,1815.2374741075873
1997-09-19,1837.213565212175
1997-09-22,1886.0969660077574
1997-09-23,1893.2486274038527
1997-09-24,1884.504800766732
1997-09-25,1892.0210066635057
1997-09-26,1894.5262230164096
1997-09-29,1918.2234231011364
1997-09-30,1942.2650378740593
1997-10-01,1960.771325937712
1997-10-02,1944.6253007137702
1997-10-03,1934.7977829358697
1997-10-06,1936.472704242159
1997-10-07,1958.77592174373
1997-10-08,1930.9567579863058
1997-10-09,1911.1798497853545
1997-10-10,1920.5126032159803
1997-10-13,1921.0671177910056
1997-10-14,1949.6386791669863
1997-10-15,1971.0776141224528
1997-10-16,1968.572379279183
1997-10-17,1952.6035796612252
1997-10-20,1961.2723555943526
1997-10-21,1983.738889662157
1997-10-22,1956.374171797598
1997-10-23,1858.1043199247215
1997-10-24,1786.6869612627477
1997-10-27,1387.8861312006613
1997-10-28,1624.2379219430682
1997-10-29,1627.7550315638487
1997-10-30,1546.3988590541762
1997-10-31,1559.5774018784427
1997-11-03,1684.896747024134
1997-11-04,1691.2604902238647
1997-11-05,1674.347768121453
1997-11-06,1654.4293674610121
1997-11-07,1577.2087291892742
1997-11-10,1553.9016765415715
1997-11-11,1558.0994134390576
1997-11-12,1474.5929153168333
1997-11-13,1520.8174477868322
1997-11-14,1556.9611298369775
1997-11-17,1595.2291162790532
1997-11-18,1586.710163704179
1997-11-19,1609.306688888155
1997-11-20,1615.1693726363817
1997-11-21,1661.7462187959352
1997-11-24,1620.331742139125
1997-11-25,1649.0094574991692
1997-11-26,1696.598743264544
1997-11-27,1721.2524770949594
1997-11-28,1724.9895767424503
1997-12-01,1775.822444639594
1997-12-02,1801.0076320166631
1997-12-03,1794.6088819011327
1997-12-04,1797.70856097693
1997-12-05,1783.5147140680106
1997-12-08,1790.676997719045
1997-12-09,1789.704688154673
1997-12-10,1773.897576010312
1997-12-11,1734.8810264301248
1997-12-12,1734.3520992879207
1997-12-15,1725.2117725834305
1997-12-16,1744.1726931999597
1997-12-17,1762.2941114263926
1997-12-18,1738.5852098686858
1997-12-19,1718.684429393681
1997-12-22,1699.4673595610543
1997-12-23,1683.7664295643488
1997-12-24,1692.9984514168214
1997-12-25,1692.9984514168214
1997-12-26,1720.016765717672
1997-12-29,1757.6535970551527
1997-12-30,1785.9486925399767
1997-12-31,1794.623779190111
1998-01-01,1794.623779190111
1998-01-02,1797.6501420773027
1998-01-05,1796.0721843140475
1998-01-06,1741.5888534317908
1998-01-07,1712.8803159264387
1998-01-08,1676.7073171371044
1998-01-09,1540.9408152556632
1998-01-12,1571.1339036014995
1998-01-13,1572.058191689997
1998-01-14,1567.3656980488597
1998-01-15,1562.7632433524032
1998-01-16,1618.0612467614826
1998-01-19,1659.4816948096486
1998-01-20,1619.7084459976106
1998-01-21,1586.6632583741903
1998-01-22,1547.9144115659744
1998-01-23,1526.3504177644127
1998-01-26,1529.0656507840147
1998-01-27,1537.1499633641663
1998-01-28,1502.6237924357663
1998-01-29,1469.7818699078623
1998-01-30,1521.2737726998064
1998-02-02,1553.1159673764892
1998-02-03,1584.6738089739836
1998-02-04,1595.2143446423229
1998-02-05,1595.2143446423229
1998-02-06,1575.4161387361596
1998-02-09,1554.9312195381872
1998-02-10,1568.124329154472
1998-02-11,1581.0017700596368
1998-02-12,1562.9363946828855
1998-02-13,1532.1093761363884
1998-02-16,1521.4536487748592
1998-02-17,1501.6936513625396
1998-02-18,1505.3392046963786
1998-02-19,1518.4350872633943
1998-02-20,1507.9101445508943
1998-02-23,1491.9867288641283
1998-02-24,1513.8553672382125
1998-02-25,1570.2541919583111
1998-02-26,1584.4631878609732
1998-02-27,1598.3101805073468
1998-03-02,1616.5395307601063
1998-03-03,1611.35152513568
1998-03-04,1588.5238946506374
1998-03-05,1555.1978293885907
1998-03-06,1588.774850969543
1998-03-09,1564.9168014200495
1998-03-10,1527.900669043605
1998-03-11,1544.0426860233767
1998-03-12,1551.8025042032148
1998-03-13,1555.879334634877
1998-03-16,1529.6708291741975
1998-03-17,1541.8753897813922
1998-03-18,1569.393790540365
1998-03-19,1563.7499901948147
1998-03-20,1583.6810779034663
1998-03-23,1612.8420858973777
1998-03-24,1592.0776511853935
1998-03-25,1587.1953691911233
1998-03-26,1587.6557371937427
1998-03-27,1609.8887362164387
1998-03-30,1617.3554888366948
1998-03-31,1614.8800381574729
1998-04-01,1608.311876159853
1998-04-02,1610.4710282389492
1998-04-03,1593.5088705772057
1998-04-06,1592.8435308080795
1998-04-07,1581.5547709623272
1998-04-08,1601.2297184454692
1998-04-09,1604.625751782575
1998-04-10,1604.625751782575
1998-04-13,1601.8093929902739
1998-04-14,1626.9241520330418
1998-04-15,1641.2361170781628
1998-04-16,1644.2240029302939
1998-04-17,1673.493096019238
1998-04-20,1704.7981625122193
1998-04-21,1714.3831541428071
1998-04-22,1710.973722487929
1998-04-23,1705.8129022060803
1998-04-24,1672.4158406568497
1998-04-27,1614.2362440433033
1998-04-28,1657.612092046841
1998-04-29,1641.2096066619188
1998-04-30,1649.8431359812746
1998-05-01,1649.0661450418593
1998-05-04,1634.4439453687703
1998-05-05,1632.5155117125037
1998-05-06,1588.1195959538627
1998-05-07,1588.1724905434003
1998-05-08,1605.08838095496
1998-05-11,1578.8176486456407
1998-05-12,1568.3474724707705
1998-05-13,1554.4786530958347
1998-05-14,1555.0073204522828
1998-05-15,1564.6340420897216
1998-05-18,1510.7956795922464
1998-05-19,1518.169849184333
1998-05-20,1506.6365451584495
1998-05-21,1523.6889055559504
1998-05-22,1515.4032563621734
1998-05-25,1500.0398904023132
1998-05-26,1434.6729347110647
1998-05-27,1438.6747884916304
1998-05-28,1414.0724726675942
1998-05-29,1441.460688875831
1998-06-01,1384.513067947867
1998-06-02,1410.3477317656361
1998-06-03,1411.1498553396661
1998-06-04,1462.860823375416
1998-06-05,1462.0142926830974
1998-06-08,1454.0231193775546
1998-06-09,1448.3691693465612
1998-06-10,1390.2146761737918
1998-06-11,1330.2614319849947
1998-06-12,1312.7545841645335
1998-06-15,1247.6659897074683
1998-06-16,1263.1863914799128
1998-06-17,1341.1060869000266
1998-06-18,1305.9331329774654
1998-06-19,1339.4741666614123
1998-06-22,1328.106436920732
1998-06-23,1340.057263038097
1998-06-24,1336.7459648306844
1998-06-25,1302.7633572711381
1998-06-26,1264.0342184055798
1998-06-29,1262.9265574270732
1998-06-30,1312.5771536809211
1998-07-01,1364.3093669014497
1998-07-02,1357.598240844085
1998-07-03,1353.4852971886262
1998-07-06,1326.2992998857046
1998-07-07,1361.154130260223
1998-07-08,1378.8322388448714
1998-07-09,1365.1169374115586
1998-07-10,1376.7394164415377
1998-07-13,1399.6202350323024
1998-07-14,1419.7598669664142
1998-07-15,1411.656952522104
1998-07-16,1438.2990605076905
1998-07-17,1445.0027628915261
1998-07-20,1415.583420413075
1998-07-21,1391.8125058084581
1998-07-22,1394.6957534984895
1998-07-23,1371.6000509159433
1998-07-24,1380.9695346539909
1998-07-27,1366.5657298110941
1998-07-28,1290.2996671653498
1998-07-29,1281.979643204863
1998-07-30,1283.5904325997867
1998-07-31,1262.7347099234953
1998-08-03,1236.6050610504856
1998-08-04,1208.7024245700018
1998-08-05,1213.0683674558154
1998-08-06,1194.9831382082937
1998-08-07,1148.6800231252873
1998-08-10,1117.7218254355714
1998-08-11,1059.1095089607525
1998-08-12,1037.0685450454437
1998-08-13,1050.1711214567076
1998-08-14,1051.290153755353
1998-08-17,1031.3809911704811
1998-08-18,1068.579750515486
1998-08-19,1069.4194676749446
1998-08-20,1039.1386296821834
1998-08-21,992.2373462001491
1998-08-24,975.9988433059929
1998-08-25,974.771458669377
1998-08-26,933.0012047102883
1998-08-27,854.2674365579735
1998-08-28,858.7356461379311
1998-08-31,816.9465593451841
1998-09-01,835.046080297444
1998-09-02,889.3681933052811
1998-09-03,857.6210000212144
1998-09-04,814.752514657617
1998-09-07,833.0152009271542
1998-09-08,846.4517016866258
1998-09-09,815.8515454073087
1998-09-10,708.5083995317151
1998-09-11,721.6373766627457
1998-09-14,773.260809615611
1998-09-15,884.8513572857646
1998-09-16,887.4770289691052
1998-09-17,875.9091375095534
1998-09-18,896.9572282002407
1998-09-21,910.7383407235292
1998-09-22,925.8073597542862
1998-09-23,1006.25234892628
1998-09-24,955.0197935353763
1998-09-25,976.2086264965922
1998-09-28,979.3257063277788
1998-09-29,958.5151664676433
1998-09-30,969.9418215815238
1998-10-01,900.1797865886791
1998-10-02,951.4536263161295
1998-10-05,930.3974117862494
1998-10-06,938.3046072322734
1998-10-07,920.813394591865
1998-10-08,931.2981686363196
1998-10-09,944.1415513434988
1998-10-12,956.3443267910168
1998-10-13,955.9196618518407
1998-10-14,959.9373328512306
1998-10-15,1016.6767711666115
1998-10-16,1028.2011550125605
1998-10-19,1031.4149429040285
1998-10-20,1035.9351138511029
1998-10-21,1044.135585832733
1998-10-22,1062.5629471622917
1998-10-23,1043.7804669317788
1998-10-26,1033.4256355685143
1998-10-27,1000.7274997129566
1998-10-28,974.5428311452836
1998-10-29,991.4960340486273
1998-10-30,1021.0532200275363
1998-11-02,1028.200592567729
1998-11-03,1032.2197291830946
1998-11-04,1060.938248300856
1998-11-05,1066.8831481999462
1998-11-06,1066.8172753178258
1998-11-09,1052.9519620895776
1998-11-10,1032.2257813226197
1998-11-11,1029.2015253382715
1998-11-12,1006.8842822728029
1998-11-13,990.9757412634707
1998-11-16,985.2778513986462
1998-11-17,989.2959129548173
1998-11-18,1021.6202679119401
1998-11-19,1001.708448253254
1998-11-20,1004.7454622449263
1998-11-23,1023.0907727476434
1998-11-24,1004.5877029782557
1998-11-25,1010.0654474561715
1998-11-26,1017.1561243184141
1998-11-27,1012.5706734812252
1998-11-30,956.5077053810584
1998-12-01,951.1011955737767
1998-12-02,961.3615810768043
1998-12-03,939.3769369297779
1998-12-04,950.428612465991
1998-12-07,957.3587966289509
1998-12-08,956.1949977184767
1998-12-09,953.1157520059623
1998-12-10,958.559839063445
1998-12-11,966.0407066469576
1998-12-14,959.1388845984623
1998-12-15,947.4246705107753
1998-12-16,961.3231298209594
1998-12-17,964.3019056475296
1998-12-18,982.1939436302507
1998-12-21,1001.6797374283805
1998-12-22,1001.0161315352019
1998-12-23,992.3553736553732
1998-12-24,1003.7000164657611
1998-12-25,1003.7000164657611
1998-12-28,990.0856049073592
1998-12-29,979.6432714784996
1998-12-30,989.4560013320678
1998-12-31,994.0285542073435
1999-01-01,994.0285542073435
1999-01-04,982.6588895531272
1999-01-05,972.2354850844814
1999-01-06,955.034412537013
1999-01-07,946.5618675702885
1999-01-08,936.016909421365
1999-01-11,913.7210885341701
1999-01-12,875.2821177899168
1999-01-13,822.3010548362189
1999-01-14,836.3376634415235
1999-01-15,927.152864256634
1999-01-18,939.8765353297003
1999-01-19,929.6460232542805
1999-01-20,977.8903403201587
1999-01-21,963.9768799022949
1999-01-22,961.9614705301059
1999-01-25,964.8176430140903
1999-01-26,976.5997243614067
1999-01-27,978.1796824576811
1999-01-28,1010.7188177943984
1999-01-29,1010.2536571368428
1999-02-01,1036.4204916732322
1999-02-02,1036.3062797300574
1999-02-03,1032.0705838639342
1999-02-04,1024.1323958744697
1999-02-05,1025.9126111143805
1999-02-08,1022.361276098357
1999-02-09,1007.9990512342216
1999-02-10,1017.1996610291596
1999-02-11,1053.6011158154483
1999-02-12,1056.9052295515392
1999-02-15,1054.5511527562082
1999-02-16,1064.7448640608238
1999-02-17,1043.7315891630549
1999-02-18,1049.1407142202168
1999-02-19,1073.6981800294961
1999-02-22,1077.248667136982
1999-02-23,1073.2105505272261
1999-02-24,1069.421044305457
1999-02-25,1074.2758292775934
1999-02-26,1077.118019839802
1999-03-01,1066.650446992243
1999-03-02,1059.2268730170101
1999-03-03,1047.7174207422981
1999-03-04,1071.37323841148
1999-03-05,1090.6201426847442
1999-03-08,1126.3167910207806
1999-03-09,1152.7168047916352
1999-03-10,1181.3046566004887
1999-03-11,1183.907664423273
1999-03-12,1182.1106411073854
1999-03-15,1201.5427152900331
1999-03-16,1225.640663938559
1999-03-17,1213.177707683083
1999-03-18,1219.3471880328693
1999-03-19,1203.8299596964089
1999-03-22,1192.7364033558763
1999-03-23,1180.7051960598806
1999-03-24,1218.063253310687
1999-03-25,1222.1123078959502
1999-03-26,1199.7102323744186
1999-03-29,1215.7824528314204
1999-03-30,1224.1457308110369
1999-03-31,1232.5673011948563
1999-04-01,1231.144312077188
1999-04-02,1234.123409307885
1999-04-05,1266.3721319793485
1999-04-06,1266.8610408831578
1999-04-07,1266.345899578023
1999-04-08,1263.4794972761433
1999-04-09,1263.8971332428312
1999-04-12,1283.0917622610552
1999-04-13,1280.2304453956144
1999-04-14,1273.1294998936683
1999-04-15,1314.390342197954
1999-04-16,1322.2031314086094
1999-04-19,1327.6461643592663
1999-04-20,1303.6768190349771
1999-04-21,1285.6983922870054
1999-04-22,1331.815848199665
1999-04-23,1338.9420534399612
1999-04-26,1323.1166905112952
1999-04-27,1332.4928138031887
1999-04-28,1343.0389813546726
1999-04-29,1353.889220443746
1999-04-30,1343.919640215852
1999-05-03,1382.9917658054778
1999-05-04,1384.2345866475648
1999-05-05,1384.2345866475648
1999-05-06,1426.852209904843
1999-05-07,1460.872175964627
1999-05-10,1491.2829521646945
1999-05-11,1470.3156863361253
1999-05-12,1445.7526506994998
1999-05-13,1482.1700978778817
1999-05-14,1452.6633686737114
1999-05-17,1438.282348298646
1999-05-18,1443.2674309494867
1999-05-19,1407.9225181538604
1999-05-20,1419.7169219352863
1999-05-21,1382.2290679620478
1999-05-24,1347.3301808381443
1999-05-25,1312.3207546652259
1999-05-26,1371.7404127634295
1999-05-27,1322.0668518434306
1999-05-28,1322.7077609884816
1999-05-31,1332.6963847715178
1999-06-01,1311.5332830740467
1999-06-02,1307.042447672987
1999-06-03,1293.0700291198802
1999-06-04,1308.4495548602117
1999-06-07,1326.3612249777216
1999-06-08,1326.5880236139587
1999-06-09,1316.023092831772
1999-06-10,1306.017887659363
1999-06-11,1271.0050812569202
1999-06-14,1248.3741335600357
1999-06-15,1291.5530687396297
1999-06-16,1387.7130868908716
1999-06-17,1401.7457733075269
1999-06-18,1416.9013540164933
1999-06-21,1445.7055517174683
1999-06-22,1428.2837068914378
1999-06-23,1387.5447584240653
1999-06-24,1354.869939342395
1999-06-25,1335.4534617165016
1999-06-28,1364.645296047541
1999-06-29,1383.7415589522534
1999-06-30,1442.0703024995832
1999-07-01,1439.2291577962358
1999-07-02,1456.0674990322052
1999-07-05,1467.788926081626
1999-07-06,1458.1988483573102
1999-07-07,1468.8433650490988
1999-07-08,1450.216144397332
1999-07-09,1442.0301564350589
1999-07-12,1406.480848990287
1999-07-13,1429.5011326160072
1999-07-14,1436.5674564707424
1999-07-15,1446.4213252186323
1999-07-16,1451.978646696287
1999-07-19,1468.1422745357206
1999-07-20,1433.5893520502523
1999-07-21,1444.0534839981678
1999-07-22,1421.0635177850227
1999-07-23,1368.221948227713
1999-07-26,1330.2022705873862
1999-07-27,1329.9010690111766
1999-07-28,1356.4583230921812
1999-07-29,1304.2754459296407
1999-07-30,1308.4724357501505
1999-08-02,1265.0960824435308
1999-08-03,1283.2685620469197
1999-08-04,1270.8398185328913
1999-08-05,1270.512594139232
1999-08-06,1237.5270555333573
1999-08-09,1258.808996321714
1999-08-10,1254.2179436927195
1999-08-11,1280.7494632917203
1999-08-12,1300.2285216266098
1999-08-13,1337.6693222455945
1999-08-16,1330.299611044479
1999-08-17,1322.5353725829896
1999-08-18,1288.571685169733
1999-08-19,1280.8305490379726
1999-08-20,1271.1882541064665
1999-08-23,1298.2107524567532
1999-08-24,1304.1652665662562
1999-08-25,1332.6445469168727
1999-08-26,1327.175362344285
1999-08-27,1301.3474756767084
1999-08-30,1284.1528098999627
1999-08-31,1262.651585294732
1999-09-01,1257.2757403333922
1999-09-02,1247.7214408789412
1999-09-03,1252.0724770779539
1999-09-06,1257.5443566109748
1999-09-07,1213.4941270660981
1999-09-08,1196.2166269787233
1999-09-09,1188.509463998258
1999-09-10,1230.0653938549185
1999-09-13,1239.0160760323577
1999-09-14,1238.7144864972329
1999-09-15,1238.1519151405619
1999-09-16,1232.211953927201
1999-09-17,1233.1287903621649
1999-09-20,1245.5793136479376
1999-09-21,1220.6398585927295
1999-09-22,1235.7446576060584
1999-09-23,1232.4450631021234
1999-09-24,1238.9796404320366
1999-09-27,1251.6863470129256
1999-09-28,1254.1277534627654
1999-09-29,1249.7236166442271
1999-09-30,1240.2395983983072
1999-10-01,1229.251961242734
1999-10-04,1236.162722247171
1999-10-05,1230.9178969851462
1999-10-06,1260.045677431791
1999-10-07,1268.2158381703948
1999-10-08,1298.9765103488317
1999-10-11,1307.4405850173844
1999-10-12,1274.582281059557
1999-10-13,1232.3265522134323
1999-10-14,1213.2706894475502
1999-10-15,1156.303285806488
1999-10-18,1171.6696319830187
1999-10-19,1207.8746417043399
1999-10-20,1220.6346435867363
1999-10-21,1223.560924867301
1999-10-22,1244.0290103496577
1999-10-25,1242.3282844376304
1999-10-26,1241.1705591415637
1999-10-27,1242.346404810495
1999-10-28,1284.215079350174
1999-10-29,1319.6881806460622
1999-11-01,1323.525211373149
1999-11-02,1326.837301991256
1999-11-03,1418.113148376085
1999-11-04,1428.3726813092337
1999-11-05,1446.6452643139269
1999-11-08,1464.3150969489536
1999-11-09,1445.863147469511
1999-11-10,1470.583708487954
1999-11-11,1500.9359020443553
1999-11-12,1498.856642815559
1999-11-15,1511.102304514995
1999-11-16,1508.401392100004
1999-11-17,1502.813901155298
1999-11-18,1523.369867843278
1999-11-19,1555.8383874630154
1999-11-22,1504.6441444810218
1999-11-23,1511.4964831097004
1999-11-24,1534.5801344464544
1999-11-25,1560.7864560372323
1999-11-26,1558.78994222562
1999-11-29,1545.7427245585507
1999-11-30,1510.715007416024
1999-12-01,1513.8083621028104
1999-12-02,1550.019593717794
1999-12-03,1599.0928966972922
1999-12-06,1578.9782252151108
1999-12-07,1568.5808076875833
1999-12-08,1642.187672552427
1999-12-09,1658.4692171515119
1999-12-10,1678.657992524339
1999-12-13,1656.8923287242512
1999-12-14,1646.2685252144945
1999-12-15,1687.9521966128054
1999-12-16,1707.878956455762
1999-12-17,1733.7064185520833
1999-12-20,1738.717673672655
1999-12-21,1741.6008613721058
1999-12-22,1701.8385743592985
1999-12-23,1709.4660530961298
1999-12-24,1706.3827611897282
1999-12-27,1694.5740724399345
1999-12-28,1722.2727643919097
1999-12-29,1749.1140634338649
1999-12-30,1756.974178402019
1999-12-31,1756.974178402019
2000-01-03,1759.3492794377726
2000-01-04,1626.0326840122882
2000-01-05,1654.6067069460555
2000-01-06,1635.6564104817628
2000-01-07,1723.7758884640566
2000-01-10,1816.7891527973925
2000-01-11,1753.6624010644593
2000-01-12,1743.8281547072174
2000-01-13,1777.4028322854865
2000-01-14,1815.4466763893104
2000-01-17,1833.9356832224137
2000-01-18,1803.0766169050535
2000-01-19,1782.3050146331345
2000-01-20,1750.2226272303528
2000-01-21,1709.4454384636538
2000-01-24,1688.104921419136
2000-01-25,1699.524901152175
2000-01-26,1713.3802933801894
2000-01-27,1693.4796319155487
2000-01-28,1623.9360976991968
2000-01-31,1603.1809373292945
2000-02-01,1636.4582515288805
2000-02-02,1659.7966935626935
2000-02-03,1754.9465646380077
2000-02-04,1820.8664995845293
2000-02-07,1918.105040289332
2000-02-08,1909.9881735662734
2000-02-09,1889.5492714166464
2000-02-10,1968.1090942569335
2000-02-11,1936.2505773950106
2000-02-14,1920.1228855577654
2000-02-15,1928.9199325592551
2000-02-16,1930.3129460429557
2000-02-17,1921.5570988989127
2000-02-18,1852.9236238701094
2000-02-21,1832.8746457350635
2000-02-22,1800.464663329495
2000-02-23,1870.163409349443
2000-02-24,1853.052543752381
2000-02-25,1824.1482685950414
2000-02-28,1819.213951921139
2000-02-29,1837.6253951262588
2000-03-01,1907.241196941542
2000-03-02,2004.2407803112997
2000-03-03,2038.8523442561723
2000-03-06,1997.9231147462635
2000-03-07,2022.5784466769123
2000-03-08,2081.4817636445237
2000-03-09,2096.4931286154147
2000-03-10,2057.456701707447
2000-03-13,2017.7065705874313
2000-03-14,1973.6988535086573
2000-03-15,2007.5977410182438
2000-03-16,2001.7844832278174
2000-03-17,2006.3097416027047
2000-03-20,2002.6859349195122
2000-03-21,2009.585800328365
2000-03-22,1957.5474472385308
2000-03-23,2007.7178248152936
2000-03-24,2047.2363785425036
2000-03-27,2071.9877905217436
2000-03-28,2009.1606139827
2000-03-29,1974.9356307907851
2000-03-30,1899.3172815750172
2000-03-31,1879.3902739082782
2000-04-03,1860.2247649654803
2000-04-04,1784.7522921764207
2000-04-05,1795.482201747883
2000-04-06,1848.1130483857892
2000-04-07,1892.803872716786
2000-04-10,1845.2365925395154
2000-04-11,1785.8942873861813
2000-04-12,1722.177380279514
2000-04-13,1678.6282342910956
2000-04-14,1571.2054677488038
2000-04-17,1550.974364769025
2000-04-18,1652.3617774821632
2000-04-19,1581.4989483443742
2000-04-20,1586.2138089229136
2000-04-21,1586.2138089229136
2000-04-24,1583.7148759592503
2000-04-25,1673.3768596885855
2000-04-26,1683.0748084540912
2000-04-27,1698.2322211870903
2000-04-28,1657.1162973160717
2000-05-01,1670.1868610176043
2000-05-02,1656.56194282866
