Date,INDIA MOMENTUM
1997-10-24,1037.040005563495
1997-10-27,1031.522444829832
1997-10-28,1032.0059931977378
1997-10-29,1030.443208791739
1997-10-30,995.0857040138795
1997-10-31,993.3617826787256
1997-11-03,994.3220482105351
1997-11-04,999.7867145239443
1997-11-05,995.4333168690447
1997-11-06,987.6334791958302
1997-11-07,979.1583615976541
1997-11-10,974.0596966090558
1997-11-11,970.4623025970767
1997-11-12,945.3767205853535
1997-11-13,923.6247283827752
1997-11-14,926.5106815679503
1997-11-17,924.9611814693103
1997-11-18,900.1440652226973
1997-11-19,884.5099098206377
1997-11-20,886.6569942618723
1997-11-21,900.8585798889445
1997-11-24,867.3595240736154
1997-11-25,880.2122996275335
1997-11-26,888.9078271940868
1997-11-27,914.2096738827386
1997-11-28,896.0450819461947
1997-12-01,884.4110601424801
1997-12-02,883.039111554081
1997-12-03,890.9428376844724
1997-12-04,893.6559863450019
1997-12-05,882.8996972158233
1997-12-08,880.9369970162478
1997-12-09,854.2463134455825
1997-12-10,843.1534566454663
1997-12-11,823.626814354004
1997-12-12,821.1233899297323
1997-12-15,827.6418562800542
1997-12-16,843.452828092481
1997-12-17,865.4830901093944
1997-12-18,864.5823531430024
1997-12-19,882.1890316309155
1997-12-22,903.4326404617533
1997-12-23,904.7890968005327
1997-12-24,898.6355223346101
1997-12-25,898.6355223346098
1997-12-26,906.2711548545359
1997-12-29,916.1662428761595
1997-12-30,901.4094213733059
1997-12-31,910.7952898965794
1998-01-01,910.7952898965794
1998-01-02,924.0148067221633
1998-01-05,929.9389191202397
1998-01-06,923.1102334823689
1998-01-07,914.6479783067841
1998-01-08,889.6236179647357
1998-01-09,875.1674575043189
1998-01-12,844.4925178898504
1998-01-13,848.74750549938
1998-01-14,840.4594644186594
1998-01-15,838.7761413522622
1998-01-16,850.1500561540015
1998-01-19,889.9872566002717
1998-01-20,879.7809793393963
1998-01-21,879.2318916184983
1998-01-22,869.4293239118691
1998-01-23,861.7390016352581
1998-01-26,864.1979196684583
1998-01-27,858.9605899891759
1998-01-28,821.478078412726
1998-01-29,821.4820993033267
1998-01-30,819.4717747429502
1998-02-02,853.1749570545816
1998-02-03,860.6389165007013
1998-02-04,857.6794441252097
1998-02-05,868.119973885716
1998-02-06,868.4769170556549
1998-02-09,859.8261516686097
1998-02-10,850.959175637481
1998-02-11,848.2092706759529
1998-02-12,842.773653290925
1998-02-13,860.6846309907552
1998-02-16,881.9602547408715
1998-02-17,873.9549468591385
1998-02-18,869.3356836380651
1998-02-19,879.4729353183552
1998-02-20,871.5570651294236
1998-02-23,880.3557740234919
1998-02-24,880.5445687131567
1998-02-25,880.7690542628603
1998-02-26,900.6118206321688
1998-02-27,911.0281120822274
1998-03-02,943.6160879890022
1998-03-03,917.5787539153183
1998-03-04,935.4115467046821
1998-03-05,928.9316073508452
1998-03-06,925.9439145221426
1998-03-09,954.9273026045284
1998-03-10,949.1033984686778
1998-03-11,939.7206889209012
1998-03-12,931.2031429215513
1998-03-13,931.2149304523165
1998-03-16,942.1562817305468
1998-03-17,938.6372304456261
1998-03-18,946.1909591426246
1998-03-19,945.3457474160313
1998-03-20,948.4985738926796
1998-03-23,976.2536722983838
1998-03-24,970.0411833236059
1998-03-25,970.9763407377612
1998-03-26,958.8106170374494
1998-03-27,960.9268084268831
1998-03-30,955.3093838754955
1998-03-31,958.6182249059568
1998-04-01,982.5168386583299
1998-04-02,979.3409151766517
1998-04-03,991.8279327288722
1998-04-06,1005.6832287692807
1998-04-07,1015.613630382293
1998-04-08,1016.2031813538424
1998-04-09,1016.2031813538424
1998-04-10,1003.5778588538948
1998-04-13,997.3098464749402
1998-04-14,997.3098464749402
1998-04-15,1013.6340545734336
1998-04-16,1006.0393662864014
1998-04-17,1022.5820839234491
1998-04-20,1025.8623207642008
1998-04-21,1042.4812338396666
1998-04-22,1018.6242814763245
1998-04-23,997.7747919391279
1998-04-24,985.8081389592945
1998-04-27,997.7434653942403
1998-04-28,997.868983505373
1998-04-29,975.2491880979984
1998-04-30,983.2808580700922
1998-05-01,983.0333361423213
1998-05-04,1011.0944811632772
1998-05-05,1011.8960026658436
1998-05-06,996.7585597800105
1998-05-07,996.7585597800105
1998-05-08,982.0655001150875
1998-05-11,982.4359510770321
1998-05-12,970.9948057404312
1998-05-13,931.3315837171311
1998-05-14,941.7093967645965
1998-05-15,933.8731801175495
1998-05-18,947.0133918475669
1998-05-19,953.0906233341956
1998-05-20,959.7348365727788
1998-05-21,949.3760828651032
1998-05-22,940.6855822994681
1998-05-25,937.2880486524328
1998-05-26,923.1284491968089
1998-05-27,892.5586931322938
1998-05-28,878.4130847969087
1998-05-29,860.7799338099784
1998-06-01,848.8946483022527
1998-06-02,824.1870944994438
1998-06-03,830.3763661533033
1998-06-04,821.8814292219971
1998-06-05,787.041247704647
1998-06-08,773.4941237372859
1998-06-09,774.6376336394156
1998-06-10,738.2184105371168
1998-06-11,738.4220498752117
1998-06-12,753.4310447380004
1998-06-15,703.5544524047107
1998-06-16,697.5717478050751
1998-06-17,753.130183680115
1998-06-18,726.544200225605
1998-06-19,695.1744293425825
1998-06-22,676.8845600387211
1998-06-23,661.4889782247772
1998-06-24,684.7959882202506
1998-06-25,700.1623526049449
1998-06-26,693.9832410045803
1998-06-29,719.2049957204058
1998-06-30,710.8377637634743
1998-07-01,708.7362049734172
1998-07-02,695.4874729528866
1998-07-03,677.950865898139
1998-07-06,703.990067599114
1998-07-07,714.039054260244
1998-07-08,720.2669802715765
1998-07-09,735.7609995468392
1998-07-10,746.1119307131586
1998-07-13,732.4644760972789
1998-07-14,747.9727698624994
1998-07-15,750.5192746841763
1998-07-16,776.82646022794
1998-07-17,766.3483169291814
1998-07-20,755.6361288453442
1998-07-21,752.3765052718668
1998-07-22,748.9245373975979
1998-07-23,724.7751161854966
1998-07-24,711.6734985284702
1998-07-27,699.6479472146642
1998-07-28,718.5006268561106
1998-07-29,732.190639886972
1998-07-30,728.5950620501351
1998-07-31,729.439236904548
1998-08-03,705.1393837279339
1998-08-04,708.5123748174478
1998-08-05,716.5194177495491
1998-08-06,711.3588023960824
1998-08-07,707.1933754155789
1998-08-10,702.6960984621851
1998-08-11,691.8188484976847
1998-08-12,684.5624679889107
1998-08-13,686.4948474237924
1998-08-14,680.9553539437969
1998-08-17,664.5740690506909
1998-08-18,659.4155081271198
1998-08-19,656.6081644621821
1998-08-20,691.3490988281116
1998-08-21,685.4991449158964
1998-08-24,692.6759872871535
1998-08-25,700.2479445837691
1998-08-26,700.4127475832005
1998-08-27,688.580775352965
1998-08-28,673.6131454156473
1998-08-31,678.8165599011348
1998-09-01,665.5300014668826
1998-09-02,671.7087268299694
1998-09-03,679.5555024475193
1998-09-04,694.4747911221069
1998-09-07,703.172977399873
1998-09-08,713.5763476256832
1998-09-09,711.956036181643
1998-09-10,717.0299115034071
1998-09-11,710.0377459451634
1998-09-14,726.1310633549713
1998-09-15,723.9724053446748
1998-09-16,718.2295894202366
1998-09-17,712.8056021132113
1998-09-18,704.9883399795887
1998-09-21,708.6822997278831
1998-09-22,709.699698864163
1998-09-23,713.6372141487434
1998-09-24,731.0618827657754
1998-09-25,731.3195467397475
1998-09-28,732.8435518974471
1998-09-29,715.4179743058046
1998-09-30,710.4366206228391
1998-10-01,710.4366206228391
1998-10-02,710.4366206228391
1998-10-05,662.3227708213607
1998-10-06,685.4833904800172
1998-10-07,702.8988441157793
1998-10-08,684.5849883058546
1998-10-09,692.0837854422085
1998-10-12,684.3536089878253
1998-10-13,669.9718836480066
1998-10-14,687.488169035186
1998-10-15,681.9056294141025
1998-10-16,678.004926818
1998-10-19,679.3869659883525
1998-10-20,660.0013851734412
1998-10-21,660.1730979273888
1998-10-22,660.2511787195742
1998-10-23,670.1836236593758
1998-10-26,694.8691827665409
1998-10-27,698.2911297174257
1998-10-28,688.9010302880555
1998-10-29,689.564592719333
1998-10-30,680.4901054653898
1998-11-02,682.5817571229263
1998-11-03,679.6916647173982
1998-11-04,679.8523198411273
1998-11-05,684.3950386493389
1998-11-06,696.7668190221812
1998-11-09,714.188691293842
1998-11-10,721.804834946002
1998-11-11,716.3876744589251
1998-11-12,725.0287446636225
1998-11-13,717.9544550389129
1998-11-16,709.403721867242
1998-11-17,714.3135572942632
1998-11-18,718.355820923681
1998-11-19,710.2706348750924
1998-11-20,708.0097318176825
1998-11-23,703.3876260770862
1998-11-24,699.2423485509779
1998-11-25,695.7493147347195
1998-11-26,683.9890360460024
1998-11-27,675.3897545593447
1998-11-30,681.972760068707
1998-12-01,682.0435348234721
1998-12-02,680.9743257040764
1998-12-03,679.4552772594194
1998-12-04,692.0284954435729
1998-12-07,707.1667166843177
1998-12-08,715.434564225857
1998-12-09,720.0841645424308
1998-12-10,727.5284707224678
1998-12-11,734.0381707538579
1998-12-14,730.0769376477907
1998-12-15,716.4021093962172
1998-12-16,721.6742770185025
1998-12-17,710.3288774687107
1998-12-18,714.5505077839249
1998-12-21,738.6838562836407
1998-12-22,737.5720367523448
1998-12-23,728.764238427911
1998-12-24,723.0401902362269
1998-12-25,723.0401902362269
1998-12-28,743.6026145311674
1998-12-29,738.7852586012639
1998-12-30,757.9126874635793
1998-12-31,749.4570885827586
1999-01-01,749.4570885827586
1999-01-04,765.2936817118683
1999-01-05,777.9816460443952
1999-01-06,787.1805188174111
1999-01-07,797.9310588069789
1999-01-08,817.9850106803718
1999-01-11,823.2480809818258
1999-01-12,809.3444428193627
1999-01-13,811.2857782507706
1999-01-14,810.5675981010393
1999-01-15,794.9608680079091
1999-01-18,817.3898439931259
1999-01-19,812.154062009414
1999-01-20,812.154062009414
1999-01-21,842.2307643504663
1999-01-22,844.0081542150796
1999-01-25,845.1701201161814
1999-01-26,845.1701201161814
1999-01-27,856.5145704933174
1999-01-28,843.069093577865
1999-01-29,857.3519090216129
1999-02-01,851.1403298892203
1999-02-02,844.2465287184034
1999-02-03,860.0695125978964
1999-02-04,851.3519557056488
1999-02-05,848.5440857753771
1999-02-08,841.2249664121139
1999-02-09,854.0926259468633
1999-02-10,870.6253608195763
1999-02-11,884.8180294775423
1999-02-12,895.7638310278912
1999-02-15,887.9777198782842
1999-02-16,897.7490019289268
1999-02-17,896.0017504967427
1999-02-18,894.8188768653715
1999-02-19,902.257062222088
1999-02-22,893.4470150756678
1999-02-23,891.3667349237501
1999-02-24,880.2317425029999
1999-02-25,874.8663818037389
1999-02-26,856.5948573016402
1999-03-01,964.1842113021927
1999-03-02,964.1842113021929
1999-03-03,999.9258636102091
1999-03-04,984.6918632828555
1999-03-05,997.7892312302869
1999-03-08,1026.3898835076732
1999-03-09,1036.5143559447056
1999-03-10,1033.2680745046198
1999-03-11,1019.7191460407598
1999-03-12,1029.990629713652
1999-03-15,1056.091187142293
1999-03-16,1047.0022447580582
1999-03-17,1022.3450719362032
1999-03-18,1022.3450719362032
1999-03-19,1019.7460670270332
1999-03-22,1037.4482982641653
1999-03-23,1046.423501024071
1999-03-24,1025.3890345350253
1999-03-25,1025.3890345350253
1999-03-26,1010.5643492097369
1999-03-29,1010.5643492097369
1999-03-30,1036.5708515692452
1999-03-31,1050.1464256010022
1999-04-01,1040.9086427092925
1999-04-02,1040.9086427092925
1999-04-05,995.6925788768561
1999-04-06,1007.5904102409564
1999-04-07,1006.1608405020411
1999-04-08,997.9903902889446
1999-04-09,972.9497207700808
1999-04-12,977.1197998011165
1999-04-13,969.2815776096246
1999-04-14,969.2815776096246
1999-04-15,931.99789435187
1999-04-16,999.201118079332
1999-04-19,952.3595988304677
1999-04-20,948.8074294495606
1999-04-21,958.7836626538444
1999-04-22,945.8694710207424
1999-04-23,950.4250872623749
1999-04-26,905.9969482562176
1999-04-27,906.4201629932287
1999-04-28,914.7950993130632
1999-04-29,930.5376246271982
1999-04-30,931.0270378238814
1999-05-03,929.1980509893373
1999-05-04,958.0272656074764
1999-05-05,977.2629968320317
1999-05-06,1005.2937822532232
1999-05-07,1016.505258304463
1999-05-10,1044.1632666002592
1999-05-11,1054.6195309600848
1999-05-12,1038.0556369276328
1999-05-13,1065.6494947044405
1999-05-14,1076.7640541322896
1999-05-17,1057.0371700935439
1999-05-18,1062.4359388767177
1999-05-19,1061.0097322246345
1999-05-20,1052.4625822654732
1999-05-21,1048.964860195514
1999-05-24,1059.841463330025
1999-05-25,1067.4174669141896
1999-05-26,1055.3952082872718
1999-05-27,1029.15291784133
1999-05-28,1012.8593743660252
1999-05-31,1058.062500661046
1999-06-01,1046.848258129706
1999-06-02,1053.7545001166186
1999-06-03,1058.4677723231587
1999-06-04,1063.244019564171
1999-06-07,1050.1949694676389
1999-06-08,1053.8623610159207
1999-06-09,1053.5954066804547
1999-06-10,1056.1604268735728
1999-06-11,1034.3852381904242
1999-06-14,1016.7130580256357
1999-06-15,998.6321799925963
1999-06-16,1023.5878372103358
1999-06-17,1037.003648899523
1999-06-18,1031.4169826735872
1999-06-21,1061.6674551659478
1999-06-22,1072.8911497802892
1999-06-23,1061.8165098476431
1999-06-24,1055.572902304464
1999-06-25,1057.0214082235507
1999-06-28,1078.142312664206
1999-06-29,1079.732522197371
1999-06-30,1075.2454390066348
1999-07-01,1073.5194768152883
1999-07-02,1077.5746512069707
1999-07-05,1101.2067434812636
1999-07-06,1104.7800287213097
1999-07-07,1099.280044032363
1999-07-08,1089.742624472202
1999-07-09,1093.738042682541
1999-07-12,1136.8316337024296
1999-07-13,1134.6398826709333
1999-07-14,1160.9513039804137
1999-07-15,1167.2578326501666
1999-07-16,1165.0185454039608
1999-07-19,1222.304652243356
1999-07-20,1188.618334902997
1999-07-21,1202.0337255076379
1999-07-22,1209.2045247912508
1999-07-23,1200.4503348300586
1999-07-26,1212.5260098244628
1999-07-27,1208.018155647299
1999-07-28,1238.2034752818402
1999-07-29,1249.0613945484456
1999-07-30,1239.4871377507789
1999-08-02,1250.7119528691267
1999-08-03,1254.721692069291
1999-08-04,1285.1607337413277
1999-08-05,1277.4901978720693
1999-08-06,1274.97994355528
1999-08-09,1285.8057354877194
1999-08-10,1258.7285605787022
1999-08-11,1260.2855580805451
1999-08-12,1266.2115145714777
1999-08-13,1242.8266935644724
1999-08-16,1262.2489381818107
1999-08-17,1275.599215315603
1999-08-18,1295.133451460427
1999-08-19,1277.4296433959466
1999-08-20,1270.2653248902222
1999-08-23,1294.7002678991112
1999-08-24,1303.848761217769
1999-08-25,1288.9079277075411
1999-08-26,1316.7847549111561
1999-08-27,1328.0209807043614
1999-08-30,1341.2657398129097
1999-08-31,1344.5148465472369
1999-09-01,1327.9512998196542
1999-09-02,1305.6241527437278
1999-09-03,1297.5016561320801
1999-09-06,1343.8372777628203
1999-09-07,1315.5660108742027
1999-09-08,1326.3466957041035
1999-09-09,1310.8676026382227
1999-09-10,1311.2535295994628
1999-09-13,1311.2535295994628
1999-09-14,1297.2627018518533
1999-09-15,1299.8134268462077
1999-09-16,1286.2244274523832
1999-09-17,1311.9928514420644
1999-09-20,1350.4640041309328
1999-09-21,1384.6072420617713
1999-09-22,1419.8182698234136
1999-09-23,1463.2929020386819
1999-09-24,1472.9946584153042
1999-09-27,1470.928052986719
1999-09-28,1456.1554099805974
1999-09-29,1475.5706529592292
1999-09-30,1452.706982448687
1999-10-01,1420.6418805578942
1999-10-04,1405.470491765243
1999-10-05,1442.5870455733127
1999-10-06,1455.417555105985
1999-10-07,1547.6096377821025
1999-10-08,1550.8236153185535
1999-10-11,1554.1457521455195
1999-10-12,1559.9982177851994
1999-10-13,1557.4347306079612
1999-10-14,1558.9320754795276
1999-10-15,1500.5868493420671
1999-10-18,1500.3108117790662
1999-10-19,1500.1379649113494
1999-10-20,1504.4790667697403
1999-10-21,1453.7654814288624
1999-10-22,1415.318376794204
1999-10-25,1385.2930560488517
1999-10-26,1429.4690502702736
1999-10-27,1408.421197359559
1999-10-28,1361.7620263831338
1999-10-29,1299.9759195298927
1999-11-01,1237.572053086202
1999-11-02,1314.2358350622687
1999-11-03,1338.1331671188202
1999-11-04,1364.2232470846386
1999-11-05,1405.1190736835847
1999-11-08,1422.0125423274949
1999-11-09,1401.6530025421657
1999-11-10,1401.895209731131
1999-11-11,1403.2713907997759
1999-11-12,1403.6233261339405
1999-11-15,1392.1617752296747
1999-11-16,1389.8044936290012
1999-11-17,1379.4522880712561
1999-11-18,1408.1071364758131
1999-11-19,1412.8861996701833
1999-11-22,1455.5952107811452
1999-11-23,1455.8049628145159
1999-11-24,1476.9828910510898
1999-11-25,1491.6696347152242
1999-11-26,1489.317824119029
1999-11-29,1471.9305519576205
1999-11-30,1472.8991868076796
1999-12-01,1479.6026735392913
1999-12-02,1492.189273330122
1999-12-03,1491.939977868465
1999-12-06,1520.6956230388419
1999-12-07,1529.6150840516239
1999-12-08,1514.136158748623
1999-12-09,1528.8248173879556
1999-12-10,1525.535532870938
1999-12-13,1555.4677744192845
1999-12-14,1557.181279596513
1999-12-15,1505.6111104197842
1999-12-16,1552.7409811756704
1999-12-17,1554.3665995990916
1999-12-20,1606.7505130263842
1999-12-21,1643.5637758804603
1999-12-22,1723.0520582961392
1999-12-23,1768.7044063169603
1999-12-24,1752.3168215715666
1999-12-27,1736.3742370590717
1999-12-28,1779.1517446253013
1999-12-29,1837.5486330615709
1999-12-30,1873.9275333607304
1999-12-31,1873.9275333607304
2000-01-03,2021.5030251111716
2000-01-04,2129.6580394954512
2000-01-05,2057.632930055677
2000-01-06,2021.2283452474296
2000-01-07,1917.0616515150828
2000-01-10,1926.9648049974317
2000-01-11,1821.668863073948
2000-01-12,1871.5211281947456
2000-01-13,1842.9342657776688
2000-01-14,1854.6097494927085
2000-01-17,1892.3844600418424
2000-01-18,1920.6651469862052
2000-01-19,1940.2957031305996
2000-01-20,1923.8232007140089
2000-01-21,1997.898623964167
2000-01-24,2055.2722431788484
2000-01-25,2090.4238224422543
2000-01-26,2090.4837835420576
2000-01-27,2128.2662206528184
2000-01-28,2183.9173746743236
2000-01-31,2119.4542166244014
2000-02-01,2205.6273389057187
2000-02-02,2284.3011120988244
2000-02-03,2354.887017509005
2000-02-04,2429.691938230612
2000-02-07,2487.1514051288973
2000-02-08,2484.3157217359344
2000-02-09,2494.127773041999
2000-02-10,2616.956680811467
2000-02-11,2737.1549936514184
2000-02-14,2865.270199439775
2000-02-15,2903.891214252192
2000-02-16,2989.5124382178437
2000-02-17,3157.200634785909
2000-02-18,3255.8780504732954
2000-02-21,3420.622784001097
2000-02-22,3295.6425233320156
2000-02-23,3075.3399249897025
2000-02-24,3025.8711814948674
2000-02-25,2858.784671059018
2000-02-28,2892.602334238569
2000-02-29,2780.8798892890377
2000-03-01,2934.536224091999
2000-03-02,2984.1705454811677
2000-03-03,2921.770351818813
2000-03-06,3074.084318369371
2000-03-07,3068.1679757679685
2000-03-08,3000.286171278358
2000-03-09,2904.7419740905357
2000-03-10,2858.8420112616936
2000-03-13,2694.76575585733
2000-03-14,2570.4135873902064
2000-03-15,2524.7860005109333
2000-03-16,2355.7501113379667
2000-03-17,2356.561320053992
2000-03-20,2355.7501113379667
2000-03-21,2327.4933734570104
2000-03-22,2459.8073262535036
2000-03-23,2475.0842299863602
2000-03-24,2505.920686349517
2000-03-27,2602.054365312695
2000-03-28,2684.4931323081105
2000-03-29,2740.9891157437155
2000-03-30,2605.1235933897856
2000-03-31,2484.506262780224
2000-04-03,2367.018490380241
2000-04-04,2192.116414033859
2000-04-05,2194.2683816009985
2000-04-06,2244.38705969033
2000-04-07,2421.3554474317198
2000-04-10,2595.2557827580526
2000-04-11,2639.9218520001755
2000-04-12,2565.2481579063533
2000-04-13,2394.600297970586
2000-04-14,2394.600297970586
2000-04-17,2225.179928625306
2000-04-18,2117.6230449087857
2000-04-19,2043.965774224089
2000-04-20,2064.9481953442664
2000-04-21,2064.9481953442664
2000-04-24,1978.9021403237657
2000-04-25,1942.7285825000777
2000-04-26,2038.3938861639558
2000-04-27,1982.6271403654832
2000-04-28,1928.999483416188
2000-05-01,1929.5519520504579
2000-05-02,1774.7794880402
2000-05-03,1708.2491172900138
2000-05-04,1823.1862501864864
2000-05-05,1922.514115850793
2000-05-08,1791.6691044861434
2000-05-09,1844.606133822028
2000-05-10,1766.2661732485863
2000-05-11,1656.2461764472573
2000-05-12,1582.2673438411873
2000-05-15,1621.8330955874762
2000-05-16,1625.6898395026278
2000-05-17,1606.9555278342484
2000-05-18,1553.025105148163
2000-05-19,1512.727971335454
2000-05-22,1407.164672396875
2000-05-23,1423.8405666680267
2000-05-24,1402.972792328157
2000-05-25,1403.5666329924693
2000-05-26,1346.2016667410178
2000-05-29,1362.7088716015226
2000-05-30,1415.3495279598365
2000-05-31,1507.301219840404
2000-06-01,1494.4693200901493
2000-06-02,1555.3842055131768
2000-06-05,1597.0474149076736
2000-06-06,1640.771383681596
2000-06-07,1654.7117593705018
2000-06-08,1695.1548111143898
2000-06-09,1661.4776330965922
2000-06-12,1622.8262398294617
2000-06-13,1628.9735215900846
2000-06-14,1647.8790687402566
2000-06-15,1680.0539244790575
2000-06-16,1731.4471483600912
2000-06-19,1769.647771258517
2000-06-20,1783.0192005837614
