Date,CHINA MOMENTUM
1996-05-31,1000.0
1996-06-28,997.7909911516024
1996-07-31,957.1694998392176
1996-08-30,961.3403740263853
1996-09-30,953.3521452550718
1996-10-31,940.5435584327557
1996-11-29,1010.4830354229889
1996-12-31,1158.527284133558
1997-01-01,1158.527284133558
1997-01-02,1182.4881597043704
1997-01-03,1182.6985417612757
1997-01-06,1159.7995227534361
1997-01-07,1143.371317877422
1997-01-08,1120.0395157255987
1997-01-09,1121.529878452343
1997-01-10,1116.4454665783674
1997-01-13,1111.5021426067312
1997-01-14,1103.7157183095464
1997-01-15,1118.549042071708
1997-01-16,1131.354217521833
1997-01-17,1140.515128029461
1997-01-20,1136.3192597613654
1997-01-21,1118.5797821292604
1997-01-22,1113.9666533195627
1997-01-23,1111.9032048812567
1997-01-24,1112.2004180114466
1997-01-27,1118.0754917005802
1997-01-28,1114.5515552655145
1997-01-29,1109.1238918577762
1997-01-30,1121.094509191807
1997-01-31,1126.855480000191
1997-02-03,1136.0515686204128
1997-02-04,1140.529803629223
1997-02-05,1144.2587829665556
1997-02-06,1142.5314915551844
1997-02-07,1142.7339916580117
1997-02-10,1128.2174135455973
1997-02-11,1121.0679809573558
1997-02-12,1122.8801322942145
1997-02-13,1120.881250752468
1997-02-14,1115.7445635382776
1997-02-17,1117.9003720430733
1997-02-18,1071.845679681835
1997-02-19,1082.7018730344962
1997-02-20,1086.8149975845556
1997-02-21,1094.9250835061098
1997-02-24,1105.088247061964
1997-02-25,1111.1548709010478
1997-02-26,1124.3377306137584
1997-02-27,1151.474721903545
1997-02-28,1153.4821914884426
1997-03-03,1173.1015166348313
1997-03-04,1161.0325011158511
1997-03-05,1149.658682226533
1997-03-06,1158.8881345676177
1997-03-07,1146.347783642271
1997-03-10,1151.3352076055587
1997-03-11,1152.8097221066541
1997-03-12,1166.339397749901
1997-03-13,1165.5008709482518
1997-03-14,1168.999570931579
1997-03-17,1174.7543599205544
1997-03-18,1166.4442959550267
1997-03-19,1158.7435559340606
1997-03-20,1149.6552871185377
1997-03-21,1147.6380791544132
1997-03-24,1157.3187831020773
1997-03-25,1147.4146891339287
1997-03-26,1162.0566181331687
1997-03-27,1145.5697626623687
1997-03-28,1145.8726996774737
1997-03-31,1146.3075353481356
1997-04-01,1130.3653693537035
1997-04-02,1133.8900315673575
1997-04-03,1132.1768649173064
1997-04-04,1137.9522573518825
1997-04-07,1149.1788483452667
1997-04-08,1158.6932889065308
1997-04-09,1162.5867586839372
1997-04-10,1169.2356920043283
1997-04-11,1199.6374257897007
1997-04-14,1208.2764243132988
1997-04-15,1195.518742788126
1997-04-16,1223.6559721498152
1997-04-17,1258.5435076787498
1997-04-18,1276.9779766178629
1997-04-21,1305.4179606227385
1997-04-22,1319.7548256724247
1997-04-23,1310.466869900707
1997-04-24,1342.1844369208459
1997-04-25,1350.128109079083
1997-04-28,1355.298785528892
1997-04-29,1335.4182319674453
1997-04-30,1372.1484005083882
1997-05-01,1395.8449746770957
1997-05-02,1392.2662236923345
1997-05-05,1438.5378138903436
1997-05-06,1468.0501577502828
1997-05-07,1479.751931631277
1997-05-08,1449.7906242740735
1997-05-09,1447.5332484844544
1997-05-12,1432.9427559503945
1997-05-13,1409.6734442484303
1997-05-14,1361.9674956260633
1997-05-15,1331.6061501812676
1997-05-16,1301.1674530683579
1997-05-19,1310.630547014154
1997-05-20,1353.6147191686396
1997-05-21,1349.297425805953
1997-05-22,1304.3348024173918
1997-05-23,1306.643520464848
1997-05-26,1295.672918511199
1997-05-27,1344.0407192883856
1997-05-28,1344.8040313458432
1997-05-29,1356.1635850018693
1997-05-30,1368.6761211134187
1997-06-02,1408.5107113011509
1997-06-03,1464.9366093153155
1997-06-04,1451.2127967057365
1997-06-05,1472.572996133212
1997-06-06,1426.514196040126
1997-06-09,1440.0804945573793
1997-06-10,1421.209821537072
1997-06-11,1375.9038098250119
1997-06-12,1340.6978613360866
1997-06-13,1386.7311300240185
1997-06-16,1416.055094827176
1997-06-17,1430.8285149072703
1997-06-18,1426.2172979021675
1997-06-19,1448.962500395517
1997-06-20,1463.5276040913657
1997-06-23,1458.6302668217675
1997-06-24,1442.096074472036
1997-06-25,1444.179035867176
1997-06-26,1467.2282504751329
1997-06-27,1509.7118492290233
1997-06-30,1510.7977577736917
1997-07-01,1512.5967178981361
1997-07-02,1497.1364303078165
1997-07-03,1505.0879120398492
1997-07-04,1497.7448524067486
1997-07-07,1486.201097932271
1997-07-08,1437.0923827297495
1997-07-09,1410.8193105000967
1997-07-10,1422.9626765129149
1997-07-11,1462.2431087429543
1997-07-14,1489.4094632421286
1997-07-15,1593.2150595545022
1997-07-16,1611.1512784245501
1997-07-17,1597.1285367702196
1997-07-18,1622.486171629532
1997-07-21,1600.5681092504815
1997-07-22,1574.265714857081
1997-07-23,1599.6546399532592
1997-07-24,1625.8831014138827
1997-07-25,1617.4719892812418
1997-07-28,1602.0093088965357
1997-07-29,1580.6863387563844
1997-07-30,1604.428783494066
1997-07-31,1668.2423798012246
1997-08-01,1685.2741128652592
1997-08-04,1746.9954184018795
1997-08-05,1791.5385773656074
1997-08-06,1775.3283869358238
1997-08-07,1781.9358128594304
1997-08-08,1795.826750524619
1997-08-11,1789.329683526647
1997-08-12,1812.8532851536474
1997-08-13,1889.222588907448
1997-08-14,1931.000261337751
1997-08-15,1910.2998559268917
1997-08-18,1916.9591876212755
1997-08-19,1792.3618635721743
1997-08-20,1955.43447215041
1997-08-21,2000.8849715577683
1997-08-22,2034.162628775049
1997-08-25,2128.716633102297
1997-08-26,2048.937677670764
1997-08-27,1976.6991020968387
1997-08-28,1913.6691374423503
1997-08-29,1857.911383604047
1997-09-01,1599.7731349384826
1997-09-02,1448.9745392497575
1997-09-03,1645.3046526116066
1997-09-04,1561.6153724205578
1997-09-05,1553.239688694047
1997-09-08,1621.288311630018
1997-09-09,1739.4226584031192
1997-09-10,1738.3680006924822
1997-09-11,1702.9616589866755
1997-09-12,1710.507871913136
1997-09-15,1730.196702631041
1997-09-16,1686.2438958022594
1997-09-17,1704.5485927901714
1997-09-18,1659.7758864026732
1997-09-19,1619.0635490707507
1997-09-22,1519.5940908970704
1997-09-23,1438.811525337844
1997-09-24,1427.7841857098738
1997-09-25,1541.6461467905012
1997-09-26,1498.0052563468766
1997-09-29,1485.5515742109271
1997-09-30,1471.5395680881516
1997-10-01,1475.511643675768
1997-10-02,1475.0733143074267
1997-10-03,1465.2629958566858
1997-10-06,1409.2005448843954
1997-10-07,1412.5495926717913
1997-10-08,1388.4344643160775
1997-10-09,1335.2563987139233
1997-10-10,1336.788883569443
1997-10-13,1286.0382045048862
1997-10-14,1268.7627812029284
1997-10-15,1193.9806337039206
1997-10-16,1237.1000275479655
1997-10-17,1284.8944313793197
1997-10-20,1219.7607917352175
1997-10-21,1174.062721389922
1997-10-22,1139.1017575252895
1997-10-23,1046.6415678397782
1997-10-24,1104.9490556972942
1997-10-27,1089.775027123289
1997-10-28,994.5232488191996
1997-10-29,1074.0924096359888
1997-10-30,1142.67149184236
1997-10-31,1219.6968592242542
1997-11-03,1236.5573173421546
1997-11-04,1198.9099063043254
1997-11-05,1217.3898925124176
1997-11-06,1181.2378156080913
1997-11-07,1162.1202280845582
1997-11-10,1139.174499169033
1997-11-11,1118.6786623046492
1997-11-12,1077.7061998480212
1997-11-13,1075.52357784921
1997-11-14,1094.4917556381895
1997-11-17,1115.5755510503188
1997-11-18,1096.4157766501194
1997-11-19,1098.402438372375
1997-11-20,1062.839346179713
1997-11-21,1068.9612876197668
1997-11-24,1043.480326276084
1997-11-25,1015.3679501295527
1997-11-26,1019.1233324613837
1997-11-27,992.7286280420713
1997-11-28,989.9119200972461
1997-12-01,987.4587914251182
1997-12-02,1040.4894353796485
1997-12-03,1031.0529931725584
1997-12-04,1055.800544966416
1997-12-05,1088.3003286076237
1997-12-08,1115.3673882319624
1997-12-09,1119.986533390519
1997-12-10,1065.8829498653654
1997-12-11,1029.7854521093725
1997-12-12,1010.5031072171595
1997-12-15,995.23402558484
1997-12-16,974.2999371849752
1997-12-17,973.4095023607102
1997-12-18,976.4326653108018
1997-12-19,961.7660450743091
1997-12-22,926.3253904151973
1997-12-23,920.3366584495353
1997-12-24,920.1316637794545
1997-12-25,920.1316637794547
1997-12-26,923.636618929714
1997-12-29,925.744139918965
1997-12-30,954.4003171673802
1997-12-31,947.7767982256256
1998-01-01,947.7767982256256
1998-01-02,943.6498654799384
1998-01-05,920.6159186838428
1998-01-06,884.9790532306648
1998-01-07,800.9392891395145
1998-01-08,752.9039857806722
1998-01-09,722.4334191256794
1998-01-12,618.8775052248658
1998-01-13,645.0867911617327
1998-01-14,671.91432923059
1998-01-15,660.3900717809679
1998-01-16,644.62999744622
1998-01-19,691.7467713234413
1998-01-20,684.3838153228335
1998-01-21,700.1107334653223
1998-01-22,663.6744386923433
1998-01-23,672.4730281436407
1998-01-26,677.2558935847484
1998-01-27,687.0745450185876
1998-01-28,684.7602166101785
1998-01-29,683.7615612459208
1998-01-30,684.5899639032978
1998-02-02,781.85401372857
1998-02-03,805.0670680319023
1998-02-04,801.5184413869057
1998-02-05,823.3887418093374
1998-02-06,867.7227484278355
1998-02-09,929.2570042595878
1998-02-10,921.2546404709996
1998-02-11,918.5795928661353
1998-02-12,895.5207562590508
1998-02-13,850.5122402164452
1998-02-16,835.0960703059237
1998-02-17,840.0299316502125
1998-02-18,846.3989029279878
1998-02-19,836.2897740724039
1998-02-20,844.4864697772801
1998-02-23,844.5133665739555
1998-02-24,919.8302116337054
1998-02-25,906.7807818444587
1998-02-26,922.2904077169438
1998-02-27,957.3359532066611
1998-03-02,944.0134146922787
1998-03-03,954.4882747743851
1998-03-04,947.078526334297
1998-03-05,880.0937176010964
1998-03-06,879.4136455605342
1998-03-09,890.292017155719
1998-03-10,892.3945333435703
1998-03-11,902.3447594806513
1998-03-12,890.792809083944
1998-03-13,902.2197121855282
1998-03-16,899.4081644621253
1998-03-17,899.6301599642767
1998-03-18,910.4972287582734
1998-03-19,919.0854347695132
1998-03-20,913.9906532932117
1998-03-23,924.0620943366738
1998-03-24,925.9402202823265
1998-03-25,956.1599504230081
1998-03-26,960.4800777890867
1998-03-27,939.4056144109169
1998-03-30,911.5698901571105
1998-03-31,901.5622883754353
1998-04-01,882.9967860628731
1998-04-02,859.3541885123318
1998-04-03,853.7667466739624
1998-04-06,854.2176474436317
1998-04-07,854.0097455285822
1998-04-08,858.1832125358117
1998-04-09,869.4935183191486
1998-04-10,874.1874608983616
1998-04-13,873.8143471733457
1998-04-14,879.3934069881369
1998-04-15,879.4828065913479
1998-04-16,889.0501319278031
1998-04-17,880.7107833169955
1998-04-20,898.6294756455858
1998-04-21,879.572591965895
1998-04-22,870.3898179997831
1998-04-23,844.4000195480486
1998-04-24,843.9936081340628
1998-04-27,826.5188356030501
1998-04-28,808.6576654069686
1998-04-29,800.6821802777513
1998-04-30,799.4915276725067
1998-05-01,804.8112012912078
1998-05-04,810.0358979073502
1998-05-05,786.1992077407161
1998-05-06,765.0005610663504
1998-05-07,752.6675112848493
1998-05-08,759.2787835443149
1998-05-11,755.1409231142809
1998-05-12,731.3641273521017
1998-05-13,702.1020557704388
1998-05-14,706.181929202604
1998-05-15,723.1881477464309
1998-05-18,727.7050224541387
1998-05-19,742.0158570006525
1998-05-20,757.7027583051992
1998-05-21,757.0850575907292
1998-05-22,742.5146203651751
1998-05-25,733.6445528171622
1998-05-26,727.7655948671271
1998-05-27,705.1260893391388
1998-05-28,684.2382990578608
1998-05-29,692.2692363488234
1998-06-01,681.038460776468
1998-06-02,665.7623613890681
1998-06-03,680.5593228895185
1998-06-04,675.9712187812429
1998-06-05,673.0430733031334
1998-06-08,655.6550821121726
1998-06-09,621.2512843305882
1998-06-10,590.2317430225801
1998-06-11,581.0919346438951
1998-06-12,583.7207279158831
1998-06-15,566.2434690297132
1998-06-16,549.6654574209952
1998-06-17,584.4301624918293
1998-06-18,633.4712409092995
1998-06-19,636.7214289076336
1998-06-22,609.9054762095642
1998-06-23,603.3298075381231
1998-06-24,608.889785436365
1998-06-25,622.6536362472286
1998-06-26,617.2246758340153
1998-06-29,590.2736865407104
1998-06-30,580.5388618275277
1998-07-01,581.6805388572149
1998-07-02,613.010264743044
1998-07-03,597.3368610125364
1998-07-06,587.4680474391745
1998-07-07,583.7972299100257
1998-07-08,591.7120526540497
1998-07-09,586.8720802213925
1998-07-10,580.0530742722642
1998-07-13,561.7073301952651
1998-07-14,550.1141468414993
1998-07-15,558.8762983182074
1998-07-16,563.7262656422098
1998-07-17,566.8072325891292
1998-07-20,564.2923633130225
1998-07-21,564.4324056116305
1998-07-22,545.9852001452114
1998-07-23,506.6094619966417
1998-07-24,506.42390913000526
1998-07-27,488.4466516124665
1998-07-28,476.8039481833843
1998-07-29,448.79927280797153
1998-07-30,463.44889262892724
1998-07-31,479.3745099528068
1998-08-03,458.1368422928163
1998-08-04,452.8404161937732
1998-08-05,436.0968117921251
1998-08-06,416.97312110212533
1998-08-07,404.8573182950561
1998-08-10,392.6459255949278
1998-08-11,377.9500408741663
1998-08-12,373.5526427344003
1998-08-13,379.1922668218027
1998-08-14,391.61283879139785
1998-08-17,391.3410991734306
1998-08-18,371.2636018239935
1998-08-19,383.02052290910234
1998-08-20,407.8656243115605
1998-08-21,395.4121221917151
1998-08-24,380.46764539738643
1998-08-25,382.25321659815296
1998-08-26,375.9173217441686
1998-08-27,368.4398367537341
1998-08-28,334.4521220031226
1998-08-31,347.79564472820834
1998-09-01,354.94824968182286
1998-09-02,369.75245885714634
1998-09-03,389.6276407026452
1998-09-04,426.62030135838575
1998-09-07,455.2589596199408
1998-09-08,461.71313800840466
1998-09-09,451.337279381521
1998-09-10,457.03360123296807
1998-09-11,441.03072697806857
1998-09-14,459.81344802799055
1998-09-15,487.5393970553969
1998-09-16,519.8973035879247
1998-09-17,498.67809807393985
1998-09-18,484.9218863092298
1998-09-21,470.3950573795781
1998-09-22,488.99522682939426
1998-09-23,505.665696637194
1998-09-24,536.6627465265369
1998-09-25,542.6661005697622
1998-09-28,527.1084125611243
1998-09-29,514.6629044183865
1998-09-30,508.0928646217552
1998-10-01,506.7989825705246
1998-10-02,507.037523263312
1998-10-05,485.7660326606285
1998-10-06,484.2062763873575
1998-10-07,488.7575936246057
1998-10-08,506.77135148341307
1998-10-09,536.112613874467
1998-10-12,560.2560726234902
1998-10-13,552.9829326918142
1998-10-14,546.217915231255
1998-10-15,539.0087979638123
1998-10-16,561.6390811559305
1998-10-19,585.8635184659715
1998-10-20,578.1886192588802
1998-10-21,571.084158797259
1998-10-22,550.6619257685655
1998-10-23,548.0301807854347
1998-10-26,548.7575433061905
1998-10-27,555.7172153142506
1998-10-28,555.2496611886056
1998-10-29,562.1454591701798
1998-10-30,556.8991710158692
1998-11-02,572.7721652138982
1998-11-03,618.7948522621936
1998-11-04,630.591662294032
1998-11-05,627.8801606299777
1998-11-06,624.9127984501589
1998-11-09,615.26287270647
1998-11-10,608.8150293984102
1998-11-11,612.674986665627
1998-11-12,611.2609890005132
1998-11-13,608.7662071135097
1998-11-16,611.4990563979242
1998-11-17,615.7091744718284
1998-11-18,615.8177098311783
1998-11-19,615.1160068355682
1998-11-20,610.7281516872692
1998-11-23,604.9260845357704
1998-11-24,611.3132678957975
1998-11-25,604.8935259265214
1998-11-26,592.9850742383261
1998-11-27,590.111702819984
1998-11-30,571.6713466652144
1998-12-01,546.5626699574399
1998-12-02,548.4228234538374
1998-12-03,549.8064961076085
1998-12-04,543.8122407578775
1998-12-07,558.7746302609362
1998-12-08,552.628724309598
1998-12-09,557.1650613091247
1998-12-10,558.1709269418333
1998-12-11,544.8374998808407
1998-12-14,531.8567452269922
1998-12-15,522.1905161407988
1998-12-16,518.199838448863
1998-12-17,513.2963612464745
1998-12-18,519.4715887068518
1998-12-21,521.8425529127281
1998-12-22,518.4736633601497
1998-12-23,516.5192734930934
1998-12-24,520.5885397245195
1998-12-25,521.585005647309
1998-12-28,518.0384897495117
1998-12-29,521.5257404126949
1998-12-30,525.0409780420092
1998-12-31,528.1714410772664
1999-01-01,528.1714410772664
1999-01-04,518.4066728698554
1999-01-05,512.8857367209164
1999-01-06,529.2220327355715
1999-01-07,541.3822804055972
1999-01-08,533.415442846142
1999-01-11,520.5023690562906
1999-01-12,500.3496333643817
1999-01-13,449.5066022554723
1999-01-14,445.0978516158564
1999-01-15,457.37421595672333
1999-01-18,463.4714956107121
1999-01-19,457.1091686850703
1999-01-20,435.5010367228126
1999-01-21,420.71270247582885
1999-01-22,397.12731567095943
1999-01-25,397.71573642661366
1999-01-26,412.11123380649974
1999-01-27,437.44000934338675
1999-01-28,436.21556559256163
1999-01-29,431.40593691290275
1999-02-01,423.567951736223
1999-02-02,414.8632171492438
1999-02-03,406.02556672793094
1999-02-04,406.66074992016866
1999-02-05,400.7840124900898
1999-02-08,400.276918328375
1999-02-09,417.2353206801772
1999-02-10,409.4466747530024
1999-02-11,412.3289056025097
1999-02-12,418.9370458403051
1999-02-15,415.53682657480994
1999-02-16,415.55889902391084
1999-02-17,414.9704945273985
1999-02-18,414.4520935023666
1999-02-19,405.9654960567625
1999-02-22,397.3869820081672
1999-02-23,397.45499622753266
1999-02-24,402.07811053571544
1999-02-25,401.4441258082989
1999-02-26,416.68392799867166
1999-03-01,429.0620347500401
1999-03-02,419.942593648767
1999-03-03,430.46380791463315
1999-03-04,431.6148604642412
1999-03-05,429.3156721722176
1999-03-08,432.3373133497591
1999-03-09,428.3837604907683
1999-03-10,426.13620833698616
1999-03-11,428.31116172499964
1999-03-12,427.1089371263408
1999-03-15,427.7272657304884
1999-03-16,427.70224055703113
1999-03-17,451.3776918693452
1999-03-18,468.0945253926809
1999-03-19,470.5194405499479
1999-03-22,490.31806478076186
1999-03-23,497.3771570809154
1999-03-24,493.2865594182801
1999-03-25,486.6264765296818
1999-03-26,479.1603481163125
1999-03-29,468.94632659912696
1999-03-30,463.6336564961058
1999-03-31,464.05674650729264
1999-04-01,470.73537770602553
1999-04-02,472.0809188467097
1999-04-05,471.9762994424931
1999-04-06,472.64333636191196
1999-04-07,489.91763275405805
1999-04-08,497.9393199487128
1999-04-09,511.7486439944202
1999-04-12,519.9194914602062
1999-04-13,513.9359114465282
1999-04-14,498.61702973886867
1999-04-15,501.8200348399415
1999-04-16,519.9947878990932
1999-04-19,536.9251317952788
1999-04-20,551.3530909346015
1999-04-21,561.9561259615966
1999-04-22,570.2625502785937
1999-04-23,566.4046218614161
1999-04-26,560.413506668258
1999-04-27,567.0359686678262
1999-04-28,555.0827124656926
1999-04-29,552.5695940121126
1999-04-30,567.7229582732683
1999-05-03,568.1338715895474
1999-05-04,576.3002254414702
1999-05-05,576.0230797992361
1999-05-06,599.0071380028896
1999-05-07,604.5255188490116
1999-05-10,586.0916429028097
1999-05-11,588.5231026311076
1999-05-12,585.3924936876878
1999-05-13,585.6449019873919
1999-05-14,588.2632659163521
1999-05-17,572.827980234156
1999-05-18,578.0177058147418
1999-05-19,578.6672487475586
1999-05-20,571.4805053861567
1999-05-21,555.3234727270885
1999-05-24,556.975830330657
1999-05-25,557.5953222535934
1999-05-26,551.5343425479033
1999-05-27,537.36938580139
1999-05-28,520.467931360452
1999-05-31,541.661921873716
1999-06-01,568.1754004435096
1999-06-02,556.8862428162646
1999-06-03,553.8711933039818
1999-06-04,555.5168718651278
1999-06-07,563.0926514616302
1999-06-08,566.308768874095
1999-06-09,568.4064101790786
1999-06-10,604.1456532616417
1999-06-11,636.3603930750221
1999-06-14,653.789066293573
1999-06-15,630.0081970559075
1999-06-16,643.0436344329675
1999-06-17,664.6480656615942
1999-06-18,665.8285285645769
1999-06-21,695.0343484697759
1999-06-22,717.3172616342174
1999-06-23,752.0363118636541
1999-06-24,744.5342898849375
1999-06-25,742.9711173474491
1999-06-28,780.5446063744082
1999-06-29,815.4500976509564
1999-06-30,814.7107251725815
1999-07-01,804.2485553343993
1999-07-02,813.4832660427699
1999-07-05,830.9157774939713
1999-07-06,801.2471443401383
1999-07-07,768.9354695448018
1999-07-08,775.9634377303928
1999-07-09,788.084441611661
1999-07-12,798.8931396933281
1999-07-13,781.7920941795335
1999-07-14,751.0306031857375
1999-07-15,741.1403437251643
1999-07-16,724.0323786374053
1999-07-19,687.8270868177746
1999-07-20,706.7136247681807
1999-07-21,718.4340148490783
1999-07-22,707.003370433812
1999-07-23,711.3225867681222
1999-07-26,688.6052641020655
1999-07-27,690.2019883859156
1999-07-28,700.6150882017491
1999-07-29,711.051450926266
1999-07-30,725.0868411755823
1999-08-02,738.0129583505848
1999-08-03,737.6043565841302
1999-08-04,723.5331593398732
1999-08-05,707.9818801284057
1999-08-06,691.0673182450481
1999-08-09,670.1223273295476
1999-08-10,632.3481078093242
1999-08-11,615.6051335874017
1999-08-12,647.2438663231977
1999-08-13,637.6571591124766
1999-08-16,641.024938810516
1999-08-17,650.8733024210896
1999-08-18,671.5565728846168
1999-08-19,712.2596911554805
1999-08-20,725.4569345860075
1999-08-23,725.8824147451651
1999-08-24,734.104012266278
1999-08-25,734.785260368618
1999-08-26,739.8702689392702
1999-08-27,728.3198098484952
1999-08-30,715.3937011121743
1999-08-31,722.1867101773182
1999-09-01,718.0835576882145
1999-09-02,712.8378985430502
1999-09-03,711.8267520305919
1999-09-06,735.445538863806
1999-09-07,739.4036681249913
1999-09-08,731.901737963114
1999-09-09,757.0160412085609
1999-09-10,774.7596767259826
1999-09-13,770.313326653793
1999-09-14,761.0556054478427
1999-09-15,742.8227367928164
1999-09-16,741.3545458727262
1999-09-17,743.6171826759121
1999-09-20,740.2732459038788
1999-09-21,738.0820723437599
1999-09-22,722.7131286492757
1999-09-23,720.0956967424515
1999-09-24,713.8957862994114
1999-09-27,700.3010739098731
1999-09-28,698.8685014052209
1999-09-29,705.4643169436798
1999-09-30,697.6252337431647
1999-10-01,698.0993600915236
1999-10-04,692.9526664871931
1999-10-05,682.2526882219345
1999-10-06,679.7451770903615
1999-10-07,686.2992629303913
1999-10-08,678.5534933097168
1999-10-11,655.907719518375
1999-10-12,637.0511823547489
1999-10-13,609.7229586202199
1999-10-14,636.2108725408453
