Date,BRAZIL MOMENTUM
1995-05-31,1000.0
1995-06-30,983.8217453697204
1995-07-31,1009.585420183151
1995-08-31,1035.6319015771505
1995-09-29,1055.1672748196654
1995-10-31,989.6566674805504
1995-11-30,956.8151928274415
1995-12-29,942.5881823066894
1996-01-31,1093.922964600223
1996-02-29,1049.0408366794766
1996-03-29,1020.7350043658633
1996-04-30,1044.7846926193845
1996-05-31,1153.8068520059496
1996-06-28,1209.7804737257636
1996-07-31,1195.2121317141036
1996-08-30,1236.4328840397968
1996-09-30,1254.8160530123998
1996-10-31,1298.095590946481
1996-11-29,1280.2875827420457
1996-12-31,1357.4104977076458
1997-01-01,1357.4104977076458
1997-01-02,1346.9544452585276
1997-01-03,1347.9662599799933
1997-01-06,1372.2054696211462
1997-01-07,1403.7781105208612
1997-01-08,1418.7948710079434
1997-01-09,1423.5681244824711
1997-01-10,1424.4315078605375
1997-01-13,1420.2917877219131
1997-01-14,1464.4378842946508
1997-01-15,1470.3784339975648
1997-01-16,1476.0098359224874
1997-01-17,1498.7518102575332
1997-01-20,1507.3217202927212
1997-01-21,1520.7929187367404
1997-01-22,1508.1538621940613
1997-01-23,1525.6900069335197
1997-01-24,1503.0978686896299
1997-01-27,1497.549614666523
1997-01-28,1511.8725987816708
1997-01-29,1490.2918035147034
1997-01-30,1501.4333561151407
1997-01-31,1534.6129213489507
1997-02-03,1559.413239822569
1997-02-04,1555.9995210879467
1997-02-05,1566.04166792799
1997-02-06,1568.629257232212
1997-02-07,1597.6893212205089
1997-02-10,1597.6893212205089
1997-02-11,1597.6893212205089
1997-02-12,1665.5779526370643
1997-02-13,1678.856925661412
1997-02-14,1673.057522100409
1997-02-17,1691.7797771317546
1997-02-18,1707.154505417113
1997-02-19,1680.8505898925157
1997-02-20,1664.368344153096
1997-02-21,1662.7577504242488
1997-02-24,1691.6623397264316
1997-02-25,1716.377858776003
1997-02-26,1689.9243777216684
1997-02-27,1662.517227058132
1997-02-28,1669.1268153280962
1997-03-03,1685.0884355574965
1997-03-04,1690.991829025923
1997-03-05,1704.9684005834551
1997-03-06,1713.4903053940411
1997-03-07,1724.7015699391425
1997-03-10,1759.515399932848
1997-03-11,1774.4393627598272
1997-03-12,1722.8284017144565
1997-03-13,1724.0147294839148
1997-03-14,1751.0551064904282
1997-03-17,1714.3657189467076
1997-03-18,1700.5505407103997
1997-03-19,1686.45423265662
1997-03-20,1717.8590689823523
1997-03-21,1715.1361537004952
1997-03-24,1720.1970912977092
1997-03-25,1732.4383457741121
1997-03-26,1715.2803070403145
1997-03-27,1715.2803070403145
1997-03-28,1715.2803070403145
1997-03-31,1671.2647224652546
1997-04-01,1680.641476020681
1997-04-02,1688.0314716777323
1997-04-03,1699.8606485982
1997-04-04,1754.9089206549106
1997-04-07,1800.3755344648087
1997-04-08,1792.3506792533256
1997-04-09,1819.1339356519045
1997-04-10,1809.7917678667266
1997-04-11,1778.203351578433
1997-04-14,1764.5083924120413
1997-04-15,1769.1346957056676
1997-04-16,1780.7416252103328
1997-04-17,1752.2872508901114
1997-04-18,1746.523593559732
1997-04-21,1746.523593559732
1997-04-22,1762.8413644116483
1997-04-23,1779.0158136549442
1997-04-24,1796.9274367421615
1997-04-25,1803.4401492533295
1997-04-28,1816.8394758426814
1997-04-29,1829.6063618193025
1997-04-30,1850.16532013716
1997-05-01,1850.16532013716
1997-05-02,1873.2697361109174
1997-05-05,1856.6619621002908
1997-05-06,1879.8197903912444
1997-05-07,1877.1138907538486
1997-05-08,1908.1981180626547
1997-05-09,1916.4252911294534
1997-05-12,1949.7966976875582
1997-05-13,1951.470915026037
1997-05-14,1888.8026313858481
1997-05-15,1910.6192706823977
1997-05-16,1924.7303366477906
1997-05-19,1926.088482315691
1997-05-20,1946.2913483252846
1997-05-21,1949.635240685145
1997-05-22,1951.5067875519196
1997-05-23,1954.980172895074
1997-05-26,1978.8838909654532
1997-05-27,1985.4415078095392
1997-05-28,2006.1609196562686
1997-05-29,2006.1609196562686
1997-05-30,2031.3255483167216
1997-06-02,2035.3232141440458
1997-06-03,2005.9273159291822
1997-06-04,1991.3276731499573
1997-06-05,2000.6113130485196
1997-06-06,2035.3521290410822
1997-06-09,2048.8293915612658
1997-06-10,2062.6367968700615
1997-06-11,2083.3000932235054
1997-06-12,2145.079117927208
1997-06-13,2160.464403412914
1997-06-16,2186.5965433772644
1997-06-17,2219.5047589919027
1997-06-18,2225.3702651332214
1997-06-19,2223.800225049665
1997-06-20,2217.609888624415
1997-06-23,2239.3958679472166
1997-06-24,2303.572226403598
1997-06-25,2375.6080393936504
1997-06-26,2333.31425127304
1997-06-27,2303.937396214594
1997-06-30,2271.3157140671974
1997-07-01,2334.5644336775067
1997-07-02,2366.9477607256836
1997-07-03,2365.742387036006
1997-07-04,2404.8370773206902
1997-07-07,2418.4168124452863
1997-07-08,2455.615967802056
1997-07-09,2453.4557352162496
1997-07-10,2448.5688402190844
1997-07-11,2389.7225797402793
1997-07-14,2311.6128199413083
1997-07-15,2111.3639902139485
1997-07-16,2245.636491646506
1997-07-17,2109.937265215288
1997-07-18,2013.0790008901888
1997-07-21,2037.1668377206354
1997-07-22,2194.6005075913836
1997-07-23,2241.322634435314
1997-07-24,2266.9212380598933
1997-07-25,2274.3059155906653
1997-07-28,2325.956366611236
1997-07-29,2338.8682807742393
1997-07-30,2335.3975627553405
1997-07-31,2321.477000625316
1997-08-01,2213.8934949764925
1997-08-04,2181.8923562339182
1997-08-05,2167.9502555742056
1997-08-06,2254.3782040487413
1997-08-07,2226.9965763848704
1997-08-08,2200.9006377251067
1997-08-11,2180.5598459632183
1997-08-12,2172.3079236209383
1997-08-13,2178.060440684673
1997-08-14,2191.5078572507837
1997-08-15,2100.606078596617
1997-08-18,2063.495175602212
1997-08-19,2065.755278881986
1997-08-20,1996.1570794169816
1997-08-21,2035.4126639263407
1997-08-22,2028.8041879464804
1997-08-25,2059.6475597925278
1997-08-26,2101.294519040806
1997-08-27,2143.107446132171
1997-08-28,2071.9644773754108
1997-08-29,1965.8080612815795
1997-09-01,1863.9450100869076
1997-09-02,2010.3902177258663
1997-09-03,2037.7193264830596
1997-09-04,2082.4712798159026
1997-09-05,2145.285004957061
1997-09-08,2125.4890793288555
1997-09-09,2133.9324050386545
1997-09-10,2079.201673870969
1997-09-11,2032.5488019915429
1997-09-12,2057.6993129028037
1997-09-15,1991.3907278488932
1997-09-16,2047.1339425689391
1997-09-17,2116.440492657445
1997-09-18,2148.1726635923205
1997-09-19,2145.119838514405
1997-09-22,2156.045881451434
1997-09-23,2119.5935897458244
1997-09-24,2120.8498128985616
1997-09-25,2112.1917481627893
1997-09-26,2139.239751312847
1997-09-29,2151.741262773491
1997-09-30,2189.166233953494
1997-10-01,2249.2003883895877
1997-10-02,2295.07118421585
1997-10-03,2316.8894173505387
1997-10-06,2321.7312864943037
1997-10-07,2284.557519501502
1997-10-08,2273.7987656040486
1997-10-09,2316.9558313715343
1997-10-10,2325.1853044072764
1997-10-13,2323.5467923285196
1997-10-14,2350.135067337266
1997-10-15,2332.8052661617194
1997-10-16,2289.0260118752126
1997-10-17,2263.141508354388
1997-10-20,2303.6750423582785
1997-10-21,2344.599389680131
1997-10-22,2335.9179748795455
1997-10-23,2150.9003248604117
1997-10-24,2091.2686842303187
1997-10-27,1806.202767399097
1997-10-28,1907.4059724337658
1997-10-29,1804.2922725612223
1997-10-30,1622.0539398108822
1997-10-31,1619.814612185033
1997-11-03,1767.8755793463083
1997-11-04,1848.47391471283
1997-11-05,1816.9966772625992
1997-11-06,1733.3508146726542
1997-11-07,1617.0299033867993
1997-11-10,1656.1369672063202
1997-11-11,1613.061005300807
1997-11-12,1434.7842914096516
1997-11-13,1463.1962792779004
1997-11-14,1588.0306801803827
1997-11-17,1656.012532234664
1997-11-18,1660.2872452899992
1997-11-19,1707.9670163940827
1997-11-20,1684.4275848138006
1997-11-21,1731.200012357376
1997-11-24,1671.1381165375083
1997-11-25,1679.373096375521
1997-11-26,1717.98804897411
1997-11-27,1763.7177695172172
1997-11-28,1735.4726789572812
1997-12-01,1771.1799727585742
1997-12-02,1832.4300538319515
1997-12-03,1830.2924333153608
1997-12-04,1836.4817985243187
1997-12-05,1827.252737277238
1997-12-08,1832.2369886961008
1997-12-09,1803.4191281652552
1997-12-10,1741.122765786123
1997-12-11,1673.606875990248
1997-12-12,1689.5496469982577
1997-12-15,1763.629662712023
1997-12-16,1804.7660502002736
1997-12-17,1831.3528647176092
1997-12-18,1769.3318225231192
1997-12-19,1706.4199419240385
1997-12-22,1752.3945295099888
1997-12-23,1763.0242190273034
1997-12-24,1763.1033138778653
1997-12-25,1763.1033138778653
1997-12-26,1796.1474265100705
1997-12-29,1842.1174173273253
1997-12-30,1872.6281393066781
1997-12-31,1872.6281393066781
1998-01-01,1872.6281393066781
1998-01-02,1913.0319665560482
1998-01-05,1951.2591914096115
1998-01-06,1871.163201830928
1998-01-07,1817.944183424043
1998-01-08,1759.1034847628307
1998-01-09,1669.374825727613
1998-01-12,1671.6611277235304
1998-01-13,1709.3313595392665
1998-01-14,1702.9543648297388
1998-01-15,1658.4626717012513
1998-01-16,1724.2521046382374
1998-01-19,1784.1477261490775
1998-01-20,1742.289798612674
1998-01-21,1712.7619339055564
1998-01-22,1754.5212600601076
1998-01-23,1715.8717537517712
1998-01-26,1719.8310406449432
1998-01-27,1733.178634342062
1998-01-28,1739.1388327747018
1998-01-29,1749.7282989244045
1998-01-30,1737.7954382929017
1998-02-02,1770.7151524778237
1998-02-03,1783.3323435204181
1998-02-04,1773.292283179257
1998-02-05,1783.9720365566582
1998-02-06,1793.7575133749115
1998-02-09,1838.489760229252
1998-02-10,1841.899053426033
1998-02-11,1869.3232724165882
1998-02-12,1840.6106266567544
1998-02-13,1847.1354307399188
1998-02-16,1816.1862086757578
1998-02-17,1837.6479971483598
1998-02-18,1820.77681325862
1998-02-19,1809.0602779862309
1998-02-20,1832.0014037007807
1998-02-23,1832.0014037007807
1998-02-24,1832.0014037007807
1998-02-25,1865.0078303090233
1998-02-26,1858.6859423308908
1998-02-27,1857.19637338213
1998-03-02,1896.1609603071754
1998-03-03,1904.2801723291743
1998-03-04,1892.5880937032646
1998-03-05,1909.6409644020089
1998-03-06,1936.8339520001348
1998-03-09,1931.506355194934
1998-03-10,1938.7249861785995
1998-03-11,1940.979574947313
1998-03-12,1957.0866700557067
1998-03-13,1993.2282719760253
1998-03-16,1990.212344312157
1998-03-17,2017.1265853819073
1998-03-18,2036.7825033984595
1998-03-19,2048.5881322655164
1998-03-20,2065.524684910622
1998-03-23,2092.4808744668285
1998-03-24,2062.2340346457026
1998-03-25,2035.9283662693658
1998-03-26,2063.9390304199633
1998-03-27,2057.2545086678715
1998-03-30,2033.0527827908313
1998-03-31,2056.3906256173423
1998-04-01,2049.7424757971544
1998-04-02,2054.5519356464947
1998-04-03,2009.2736025274148
1998-04-06,2060.334829138312
1998-04-07,2046.5344039867891
1998-04-08,2061.371087638387
1998-04-09,2061.371087638387
1998-04-10,2061.371087638387
1998-04-13,2077.1311916755403
1998-04-14,2103.643046611074
1998-04-15,2105.5870393983214
1998-04-16,2069.7545551490457
1998-04-17,2058.1544328658906
1998-04-20,2045.5578637599872
1998-04-21,2045.5578637599872
1998-04-22,1983.7573693979182
1998-04-23,1961.7698455752209
1998-04-24,1986.045704543197
1998-04-27,1881.663055273357
1998-04-28,1920.6055444791223
1998-04-29,1953.3880960260426
1998-04-30,1985.3553589754638
1998-05-01,1985.3553589754638
1998-05-04,1961.675431560247
1998-05-05,1959.5582036255441
1998-05-06,1883.7721418277433
1998-05-07,1869.851251602824
1998-05-08,1872.041758243016
1998-05-11,1818.692938174726
1998-05-12,1780.8608661505755
1998-05-13,1773.6028598473863
1998-05-14,1773.356298346406
1998-05-15,1805.4414737764287
1998-05-18,1697.6764109395315
1998-05-19,1708.5732255970881
1998-05-20,1710.5754826689204
1998-05-21,1682.9352694797167
1998-05-22,1675.1030773334642
1998-05-25,1636.7684260970027
1998-05-26,1549.543493573017
1998-05-27,1605.5480536148343
1998-05-28,1683.7379900112112
1998-05-29,1653.4246989880496
1998-06-01,1614.8725053118683
1998-06-02,1664.196541523201
1998-06-03,1626.069532936847
1998-06-04,1665.1177763480173
1998-06-05,1695.8240782751766
1998-06-08,1708.6584622722653
1998-06-09,1685.7137532049173
1998-06-10,1623.9912799229076
1998-06-11,1623.9912799229076
1998-06-12,1586.7773498118045
1998-06-15,1515.338623389702
1998-06-16,1529.3612113600832
1998-06-17,1626.5170875084448
1998-06-18,1576.2028499784885
1998-06-19,1594.6484973639203
1998-06-22,1583.3072560677033
1998-06-23,1636.6012082651591
1998-06-24,1629.38180256336
1998-06-25,1597.2880116483784
1998-06-26,1589.691654516073
1998-06-29,1600.1502456902351
1998-06-30,1611.7801305419591
1998-07-01,1648.9942469646157
1998-07-02,1655.8267167446202
1998-07-03,1699.910532526312
1998-07-06,1687.6257270549115
1998-07-07,1740.9188593188628
1998-07-08,1753.2845199987657
1998-07-09,1752.5297698825373
1998-07-10,1749.6783237757477
1998-07-13,1752.4430787669644
1998-07-14,1777.9731048913206
1998-07-15,1787.2843140163811
1998-07-16,1812.302591073276
1998-07-17,1825.6812812455796
1998-07-20,1822.006401825133
1998-07-21,1808.3792619270837
1998-07-22,1798.8381793114247
1998-07-23,1760.9171374977025
1998-07-24,1751.8230512372527
1998-07-27,1750.1009173959196
1998-07-28,1719.3667308954161
1998-07-29,1745.1108387772106
1998-07-30,1790.1219964751147
1998-07-31,1757.5996392354064
1998-08-03,1727.5262564771356
1998-08-04,1653.797150203184
1998-08-05,1634.438724813126
1998-08-06,1614.9528430128164
1998-08-07,1569.9529924983738
1998-08-10,1547.4348317210543
1998-08-11,1483.080189335803
1998-08-12,1417.5234499860167
1998-08-13,1472.173104203854
1998-08-14,1477.400868921761
1998-08-17,1443.1962758128332
1998-08-18,1439.3912015078438
1998-08-19,1420.4488196273267
1998-08-20,1341.5446470775676
1998-08-21,1302.74745712405
1998-08-24,1296.587347434192
1998-08-25,1292.2760630473247
1998-08-26,1254.9721239522385
1998-08-27,1146.712303091282
1998-08-28,1147.6281803653064
1998-08-31,1109.7752072949347
1998-09-01,1171.7817755091262
1998-09-02,1164.7221219343332
1998-09-03,1075.7343179954978
1998-09-04,1006.9889862887497
1998-09-07,1006.9889862887497
1998-09-08,1019.3859027717081
1998-09-09,983.41396994893
1998-09-10,852.688755788061
1998-09-11,938.261820589541
1998-09-14,1018.350540842496
1998-09-15,1185.5949481527534
1998-09-16,1170.0328644136462
1998-09-17,1140.5578761521026
1998-09-18,1180.2344579898738
1998-09-21,1136.5144779859713
1998-09-22,1140.1610916898794
1998-09-23,1241.9872577912283
1998-09-24,1184.8991301048945
1998-09-25,1159.5477190906577
1998-09-28,1176.779467185307
1998-09-29,1183.7202391101741
1998-09-30,1156.6669365892355
1998-10-01,1071.2748991590404
1998-10-02,1127.1648778582119
1998-10-05,1081.1843301464937
1998-10-06,1115.797994062466
1998-10-07,1095.0355718994126
1998-10-08,1079.360884111522
1998-10-09,1129.0174349992499
1998-10-12,1129.0174349992499
1998-10-13,1136.0547163844908
1998-10-14,1114.3894464269335
1998-10-15,1153.0841515261222
1998-10-16,1148.526721385344
1998-10-19,1163.165945762357
1998-10-20,1182.182556135922
1998-10-21,1206.0613902065843
1998-10-22,1231.3516770240556
1998-10-23,1178.8977127713376
1998-10-26,1144.864493783792
1998-10-27,1142.8181717536686
1998-10-28,1136.4141739944419
1998-10-29,1110.8481607376448
1998-10-30,1184.1327245810483
1998-11-02,1184.1327245810483
1998-11-03,1239.3154265868536
1998-11-04,1261.2866028443827
1998-11-05,1327.616789255557
1998-11-06,1374.324185583842
1998-11-09,1370.2481082386585
1998-11-10,1321.78252984258
1998-11-11,1286.719376881763
1998-11-12,1248.693692995927
1998-11-13,1244.957638342881
1998-11-16,1289.8760460584438
1998-11-17,1314.0264471108742
1998-11-18,1354.395354868464
1998-11-19,1303.1212909875512
1998-11-20,1311.070791108127
1998-11-23,1321.883519361062
1998-11-24,1313.3165652255511
1998-11-25,1357.5910991545413
1998-11-26,1362.5674138817037
1998-11-27,1381.0228232284644
1998-11-30,1325.4050731759276
1998-12-01,1289.2110733384593
1998-12-02,1274.8639658955929
1998-12-03,1220.7697553447877
1998-12-04,1202.5620190524635
1998-12-07,1230.2179169285387
1998-12-08,1211.5546642898912
1998-12-09,1210.6816475281214
1998-12-10,1205.3097531739188
1998-12-11,1160.704012244184
1998-12-14,1098.2261631864337
1998-12-15,1110.8383030793984
1998-12-16,1064.3824480509193
1998-12-17,1077.543713856455
1998-12-18,1099.4641467132146
1998-12-21,1136.7013050805942
1998-12-22,1131.2642573623789
1998-12-23,1138.199229503268
1998-12-24,1138.199229503268
1998-12-25,1138.199229503268
1998-12-28,1119.6122284280714
1998-12-29,1115.9194277258312
1998-12-30,1129.698340012498
1998-12-31,1129.4178438386896
1999-01-01,1129.4178438386896
1999-01-04,1132.9078919640513
1999-01-05,1129.3104470264273
1999-01-06,1148.7018784385975
1999-01-07,1118.945100705905
1999-01-08,1111.324303146324
1999-01-11,1051.8731779153386
1999-01-12,1011.5145995161345
1999-01-13,904.633824078431
1999-01-14,848.0837895360534
1999-01-15,955.883184234054
1999-01-18,873.5907731384782
1999-01-19,910.642033991262
1999-01-20,948.0693072564922
1999-01-21,870.2011224191154
1999-01-22,854.4347072869022
1999-01-25,816.2476812629066
1999-01-26,839.9293396470844
1999-01-27,830.6342540753524
1999-01-28,836.8672958211797
1999-01-29,804.054080354605
1999-02-01,906.9560680643557
1999-02-02,975.8858065350034
1999-02-03,948.5071222068473
1999-02-04,925.2403311043232
1999-02-05,902.1617760342115
1999-02-08,892.9805656911558
1999-02-09,886.9787315019829
1999-02-10,901.3424817661827
1999-02-11,898.8743398461141
1999-02-12,908.7293625585575
1999-02-15,908.7293625585575
1999-02-16,908.7293625585575
1999-02-17,893.2731221387022
1999-02-18,882.4016413007579
1999-02-19,886.586818055753
1999-02-22,860.257617867206
1999-02-23,847.5055835069537
1999-02-24,853.9148860404765
1999-02-25,836.178471678634
