Date,CHINA A RMB MOMENTUM
2009-08-31,1218.9180349119665
2009-09-01,1205.8128102485944
2009-09-02,1232.5221461713668
2009-09-03,1321.3445946817592
2009-09-04,1336.7991069716484
2009-09-07,1343.285692208278
2009-09-08,1395.5349782473256
2009-09-09,1420.5767147692347
2009-09-10,1399.8626033389355
2009-09-11,1424.6915966329834
2009-09-14,1449.4539004178844
2009-09-15,1465.247792124728
2009-09-16,1459.534437929666
2009-09-17,1477.8600830614466
2009-09-18,1413.6665345611611
2009-09-21,1425.4600502152357
2009-09-22,1387.9054130946529
2009-09-23,1336.5736636703784
2009-09-24,1339.1629922360728
2009-09-25,1318.9823655057437
2009-09-28,1263.2887069576516
2009-09-29,1268.2688521422785
2009-09-30,1293.765131458199
2009-10-01,1293.7651314581985
2009-10-02,1293.765131458198
2009-10-05,1293.7651314581976
2009-10-06,1293.7651314581972
2009-10-07,1293.7651314581967
2009-10-08,1293.7651314581963
2009-10-09,1385.6349829382918
2009-10-12,1378.1776588556231
2009-10-13,1402.5175476511586
2009-10-14,1425.4316481506492
2009-10-15,1431.0361488795402
2009-10-16,1444.1312452885672
2009-10-19,1498.1874181215187
2009-10-20,1514.4236961635675
2009-10-21,1507.4452176483044
2009-10-22,1491.2249616555384
2009-10-23,1533.927977550192
2009-10-26,1538.6982338054988
2009-10-27,1474.5229190150676
2009-10-28,1487.4470352878782
2009-10-29,1439.2189508176639
2009-10-30,1456.0865958596435
2009-11-02,1502.1093947844806
2009-11-03,1512.9739876986223
2009-11-04,1518.0323526063808
2009-11-05,1522.4849833089656
2009-11-06,1537.1529919778666
2009-11-09,1539.3600682814515
2009-11-10,1542.666837309026
2009-11-11,1525.311447447121
2009-11-12,1521.5904608746876
2009-11-13,1526.6595607318263
2009-11-16,1607.7614570863384
2009-11-17,1603.0328063799923
2009-11-18,1612.3177930231404
2009-11-19,1613.6964861647018
2009-11-20,1597.678720469858
2009-11-23,1617.8731232528128
2009-11-24,1572.4450904249552
2009-11-25,1616.970960732584
2009-11-26,1576.8949973067297
2009-11-27,1508.8876388908388
2009-11-30,1571.6370814497366
2009-12-01,1590.8734172072593
2009-12-02,1617.6582815045854
2009-12-03,1610.4766465125867
2009-12-04,1612.0421472076089
2009-12-07,1611.5363268420701
2009-12-08,1597.3182326581723
2009-12-09,1580.4226463237578
2009-12-10,1586.3242843292821
2009-12-11,1585.857464008338
2009-12-14,1592.9776933148282
2009-12-15,1592.4443091665617
2009-12-16,1578.534222394944
2009-12-17,1542.9914867164598
2009-12-18,1494.4167917956984
2009-12-21,1497.0012993212613
2009-12-22,1455.4937827304038
2009-12-23,1474.1035815004166
2009-12-24,1546.6169934892807
2009-12-25,1538.52318936758
2009-12-28,1558.6965717735575
2009-12-29,1561.4601770968495
2009-12-30,1569.3359660687365
2009-12-31,1573.4844785270911
2010-01-01,1573.484478527091
2010-01-04,1553.8836858023326
2010-01-05,1562.9898348759168
2010-01-06,1553.3639868157925
2010-01-07,1521.1090250304323
2010-01-08,1508.6761185969713
2010-01-11,1495.6662034187723
2010-01-12,1517.112464871856
2010-01-13,1465.0300574153587
2010-01-14,1491.3083755569005
2010-01-15,1494.1788565016793
2010-01-18,1500.43159892051
2010-01-19,1502.2279264960246
2010-01-20,1450.9549562423808
2010-01-21,1435.9078191709036
2010-01-22,1401.2411211857461
2010-01-25,1395.6717502250583
2010-01-26,1359.48974143458
2010-01-27,1341.041189806054
2010-01-28,1348.3456104881293
2010-01-29,1341.134230313779
2010-02-01,1314.0455443600945
2010-02-02,1321.075335976136
2010-02-03,1371.196992785475
2010-02-04,1359.417350522216
2010-02-05,1324.50689521648
2010-02-08,1329.3791852866257
2010-02-09,1334.675350476078
2010-02-10,1357.8739154382872
2010-02-11,1364.641540511865
2010-02-12,1384.9585936069504
2010-02-15,1384.9585936069504
2010-02-16,1384.9585936069504
2010-02-17,1384.9585936069504
2010-02-18,1384.9585936069504
2010-02-19,1384.9585936069504
2010-02-22,1370.0477834057792
2010-02-23,1348.6268184183043
2010-02-24,1371.2754150488095
2010-02-25,1388.1858205046888
2010-02-26,1381.4444271652383
2010-03-01,1406.068753715963
2010-03-02,1386.2735509864203
2010-03-03,1392.778537485255
2010-03-04,1361.8738664012612
2010-03-05,1364.2572184124394
2010-03-08,1375.1780012175172
2010-03-09,1385.4287204440232
2010-03-10,1377.8751176395906
2010-03-11,1368.747913742311
2010-03-12,1348.3367936269044
2010-03-15,1318.1704030056583
2010-03-16,1322.1362309422507
2010-03-17,1356.4013908040447
2010-03-18,1354.4784555749745
2010-03-19,1367.5151357107989
2010-03-22,1369.841373792658
2010-03-23,1365.5627824898586
2010-03-24,1366.1233083581092
2010-03-25,1345.658417094376
2010-03-26,1363.4809675707734
2010-03-29,1404.7350999402186
2010-03-30,1413.7589035477974
2010-03-31,1398.719458142885
2010-04-01,1422.8381858521084
2010-04-02,1438.6030955353144
2010-04-05,1438.6030955353147
2010-04-06,1440.7570564950997
2010-04-07,1434.7600916040296
2010-04-08,1401.6189860131278
2010-04-09,1419.2092674025046
2010-04-12,1405.9050423053395
2010-04-13,1421.6964705385687
2010-04-14,1441.5446895959956
2010-04-15,1442.74905089813
2010-04-16,1426.1070733565937
2010-04-19,1354.7313275263514
2010-04-20,1357.0760006803032
2010-04-21,1390.2996324458722
2010-04-22,1390.6386932497994
2010-04-23,1384.516902741709
2010-04-26,1370.756585181405
2010-04-27,1342.6197406758968
2010-04-28,1346.077668701448
2010-04-29,1323.9341099616106
2010-04-30,1320.6040115931132
2010-05-03,1320.6040115931132
2010-05-04,1316.20117021631
2010-05-05,1315.6005113876142
2010-05-06,1249.4683384457644
2010-05-07,1217.4814660288755
2010-05-10,1232.4483389438658
2010-05-11,1218.7206129366948
2010-05-12,1219.8042328721676
2010-05-13,1254.311543198236
2010-05-14,1245.7051154758508
2010-05-17,1184.2903540007885
2010-05-18,1207.0218953372266
2010-05-19,1208.2822379999827
2010-05-20,1191.831729582058
2010-05-21,1211.1279655501369
2010-05-24,1263.8075419943366
2010-05-25,1241.965510540359
2010-05-26,1239.0226641776494
2010-05-27,1270.4824661271093
2010-05-28,1274.176257285017
2010-05-31,1241.7166937628429
2010-06-01,1230.4307203727265
2010-06-02,1236.1409742387568
2010-06-03,1228.5687586413876
2010-06-04,1229.9061474600612
2010-06-07,1219.2531345298937
2010-06-08,1229.825492620262
2010-06-09,1257.2172411591123
2010-06-10,1249.914209970529
2010-06-11,1246.7027073260256
2010-06-14,1246.7027073260256
2010-06-15,1246.7027073260256
2010-06-16,1246.7027073260256
2010-06-17,1222.2631836748635
2010-06-18,1195.8933668635095
2010-06-21,1230.484960024608
2010-06-22,1223.986253387129
2010-06-23,1210.8146156555845
2010-06-24,1212.7286627673236
2010-06-25,1201.6486620563903
2010-06-28,1185.9056459650185
2010-06-29,1129.8105182004933
2010-06-30,1133.9426329492028
2010-07-01,1109.6342069041214
2010-07-02,1096.458613873756
2010-07-05,1084.468508431666
2010-07-06,1114.1499374101095
2010-07-07,1124.540584581478
2010-07-08,1128.5835031247846
2010-07-09,1169.0074798132107
2010-07-12,1176.3760420835695
2010-07-13,1165.2932050436677
2010-07-14,1165.7427087659423
2010-07-15,1147.1755363252773
2010-07-16,1157.403440031365
2010-07-19,1188.8719517737006
2010-07-20,1221.9739682872141
2010-07-21,1227.8738764358336
2010-07-22,1243.0782136972823
2010-07-23,1246.3054973669018
2010-07-26,1267.9963137464742
2010-07-27,1260.9617440176976
2010-07-28,1290.2837652342287
2010-07-29,1287.242700964906
2010-07-30,1282.1157755011766
2010-08-02,1307.3016162688734
2010-08-03,1288.5966804176983
2010-08-04,1298.6303109530995
2010-08-05,1304.361548223267
2010-08-06,1325.1187455697398
2010-08-09,1341.6396894228074
2010-08-10,1303.8405494949927
2010-08-11,1314.665592552987
2010-08-12,1300.0680821986589
2010-08-13,1315.5894182714817
2010-08-16,1343.1925809317183
2010-08-17,1350.6696991866027
2010-08-18,1347.7799007350807
2010-08-19,1349.7811464318702
2010-08-20,1311.613501081511
2010-08-23,1310.2922907426278
2010-08-24,1319.6334707299977
2010-08-25,1296.820866464629
2010-08-26,1302.7470440540978
2010-08-27,1313.0400675025637
2010-08-30,1350.9448325414494
2010-08-31,1355.4315619727233
2010-09-01,1339.3766085164273
2010-09-02,1363.0503988243668
2010-09-03,1372.7959985295474
2010-09-06,1389.7195197239946
2010-09-07,1390.8816338127256
2010-09-08,1413.324816981785
2010-09-09,1402.1452178801892
2010-09-10,1427.5410733009348
2010-09-13,1444.5192075176906
2010-09-14,1453.220599492473
2010-09-15,1432.376832240067
2010-09-16,1415.8689440476824
2010-09-17,1428.0145295668121
2010-09-20,1427.3858801680378
2010-09-21,1432.991728419068
2010-09-22,1432.9917284190683
2010-09-23,1432.9917284190685
2010-09-24,1432.9917284190687
2010-09-27,1474.8866774118346
2010-09-28,1474.9774970290725
2010-09-29,1461.4475929037574
2010-09-30,1490.979747860082
2010-10-01,1490.9797478600822
2010-10-04,1490.9797478600824
2010-10-05,1490.9797478600826
2010-10-06,1490.9797478600829
2010-10-07,1490.979747860083
2010-10-08,1562.781330223802
2010-10-11,1561.7429585597479
2010-10-12,1594.0360925180464
2010-10-13,1608.2958533842382
2010-10-14,1615.9041308943233
2010-10-15,1663.928573227804
2010-10-18,1625.5678583316096
2010-10-19,1681.8153787381627
2010-10-20,1722.8267062507634
2010-10-21,1725.915637481795
2010-10-22,1737.876380300358
2010-10-25,1796.0372241413766
2010-10-26,1796.1838841716644
2010-10-27,1755.938128109457
2010-10-28,1745.3385232668927
2010-10-29,1743.4406823964644
2010-11-01,1792.0234577581048
2010-11-02,1769.6598611586744
2010-11-03,1727.0875151207176
2010-11-04,1768.8746937379099
2010-11-05,1790.8930197961247
2010-11-08,1795.4873274761226
2010-11-09,1824.7618352155137
2010-11-10,1836.3113837991707
2010-11-11,1834.356013954543
2010-11-12,1722.4668031472227
2010-11-15,1751.7710657123207
2010-11-16,1679.3699487640774
2010-11-17,1617.716204709628
2010-11-18,1650.5707847742779
2010-11-19,1679.1716784945897
2010-11-22,1680.5205520845443
2010-11-23,1656.918706891066
2010-11-24,1702.825097657903
2010-11-25,1712.0981862485519
2010-11-26,1702.8877582625241
2010-11-29,1704.8307086753157
2010-11-30,1671.8492450713031
2010-12-01,1653.173060763156
2010-12-02,1648.2119713107154
2010-12-03,1628.0913667355303
2010-12-06,1609.343090328109
2010-12-07,1635.6997650058104
2010-12-08,1631.6928249323812
2010-12-09,1593.1721356826702
2010-12-10,1614.032525615764
2010-12-13,1660.0737966055988
2010-12-14,1673.0548081696077
2010-12-15,1665.6587070195067
2010-12-16,1663.0869885737623
2010-12-17,1652.828546463771
2010-12-20,1607.2083970779995
2010-12-21,1622.5699423600768
2010-12-22,1613.3239686709567
2010-12-23,1591.6673691548128
2010-12-24,1576.112278190469
2010-12-27,1540.7118935007768
2010-12-28,1525.3933562415796
2010-12-29,1550.8476752412819
2010-12-30,1571.9244930353623
2010-12-31,1608.8598839115673
2011-01-03,1608.8598839115673
2011-01-04,1616.0324142331697
2011-01-05,1593.7441400256084
2011-01-06,1580.6255756360097
2011-01-07,1566.3909578536072
2011-01-10,1524.0979150868056
2011-01-11,1514.6119027953414
2011-01-12,1518.811432286227
2011-01-13,1538.81292865823
2011-01-14,1522.0948790547677
2011-01-17,1459.34198348261
2011-01-18,1467.2017700121257
2011-01-19,1506.9295737213495
2011-01-20,1453.4408250003025
2011-01-21,1448.20786736628
2011-01-24,1415.0275747734815
2011-01-25,1404.4997580454399
2011-01-26,1430.5587449420127
2011-01-27,1461.8752347979396
2011-01-28,1489.6279902583851
2011-01-31,1515.7512043729057
2011-02-01,1517.9933217411365
2011-02-02,1517.9933217411367
2011-02-03,1517.993321741137
2011-02-04,1517.9933217411372
2011-02-07,1517.9933217411374
2011-02-08,1517.9933217411376
2011-02-09,1491.5302141474228
2011-02-10,1529.1686698527776
2011-02-11,1543.1435244132442
2011-02-14,1587.1427712690775
2011-02-15,1595.2245962356292
2011-02-16,1621.059626420318
2011-02-17,1612.8353971054892
2011-02-18,1595.7937707809574
2011-02-21,1625.5895321203545
2011-02-22,1577.719282654527
2011-02-23,1585.691720989698
2011-02-24,1593.2272560407023
2011-02-25,1586.461753682206
2011-02-28,1617.6550198423276
2011-03-01,1626.0352760844626
2011-03-02,1623.8390461398185
2011-03-03,1593.4352905559401
2011-03-04,1610.1346596162325
2011-03-07,1631.5332087920012
2011-03-08,1635.6401811128685
2011-03-09,1635.4932742080186
2011-03-10,1620.2672005183006
2011-03-11,1608.841663134594
2011-03-14,1616.1978458069957
2011-03-15,1589.0403846262275
2011-03-16,1610.0898296095481
2011-03-17,1585.3034428127926
2011-03-18,1601.1566640974195
2011-03-21,1588.5788569624472
2011-03-22,1579.6690790801997
2011-03-23,1599.3341147859285
2011-03-24,1591.7158364130837
2011-03-25,1608.6942072808192
2011-03-28,1596.2960980544515
2011-03-29,1560.9411459872088
2011-03-30,1571.2218283006396
2011-03-31,1571.7340694887712
2011-04-01,1577.0312387480922
2011-04-04,1577.0312387480922
2011-04-05,1577.0312387480922
2011-04-06,1577.5229217096542
2011-04-07,1583.2493234246072
2011-04-08,1609.2252060945816
2011-04-11,1604.4563470225626
2011-04-12,1600.4575117822947
2011-04-13,1616.7850075443507
2011-04-14,1607.1948319293463
2011-04-15,1601.2063155286965
2011-04-18,1594.922107436415
2011-04-19,1576.3378220444104
2011-04-20,1599.47194442944
2011-04-21,1615.488801367951
2011-04-22,1623.7015572548007
2011-04-25,1603.0390474199196
2011-04-26,1586.6687814685502
2011-04-27,1577.6765548647704
2011-04-28,1533.6972388873921
2011-04-29,1567.5508581779147
2011-05-02,1567.5508581779147
2011-05-03,1579.0235696806258
2011-05-04,1548.8398632852047
2011-05-05,1550.8122369371745
2011-05-06,1561.7005788373158
2011-05-09,1563.8703409572347
2011-05-10,1568.598017528554
2011-05-11,1571.311680567603
2011-05-12,1549.89858818044
2011-05-13,1555.9917873588404
2011-05-16,1541.6881717165068
2011-05-17,1541.4522725985155
2011-05-18,1555.6156732852633
2011-05-19,1553.3144872799771
2011-05-20,1558.0093938856996
2011-05-23,1504.011828981052
2011-05-24,1515.9557480824628
2011-05-25,1503.0764139900566
2011-05-26,1492.5749603940778
2011-05-27,1467.3290483054116
2011-05-30,1473.3088822931136
2011-05-31,1506.780480149117
2011-06-01,1515.599594757921
2011-06-02,1510.0252959871407
2011-06-03,1528.0523466944132
2011-06-06,1528.0523466944132
2011-06-07,1543.9603998970435
2011-06-08,1542.4206881549194
2011-06-09,1513.124572646568
2011-06-10,1513.6919215467456
2011-06-13,1521.8730164776327
2011-06-14,1553.2152196587524
2011-06-15,1539.195791079393
2011-06-16,1529.928644643471
2011-06-17,1510.2858435850808
2011-06-20,1510.7494616747626
2011-06-21,1536.42944217517
2011-06-22,1541.378535599731
2011-06-23,1568.7126860202452
2011-06-24,1590.3219217130081
2011-06-27,1601.7871892245448
2011-06-28,1616.7265370351668
2011-06-29,1592.8073531510263
2011-06-30,1616.4086550235158
2011-07-01,1622.7563022156626
2011-07-04,1652.4690949426288
2011-07-05,1650.2977977799173
2011-07-06,1641.6170401053355
2011-07-07,1626.0525783422759
2011-07-08,1628.3969794187033
2011-07-11,1633.5867193134698
2011-07-12,1605.6391377279085
2011-07-13,1637.905174061324
2011-07-14,1648.1929441066752
2011-07-15,1651.0392842870704
2011-07-18,1640.2389399235174
2011-07-19,1627.1015518126133
2011-07-20,1629.8634448525045
2011-07-21,1612.2174851019506
2011-07-22,1623.4976594778402
2011-07-25,1570.928155916122
2011-07-26,1570.8917834956796
2011-07-27,1590.1248074157706
2011-07-28,1588.2743099593297
2011-07-29,1569.8860010658068
2011-08-01,1575.5011070104556
2011-08-02,1565.0053342269537
2011-08-03,1567.0627405498535
2011-08-04,1573.8553227226596
2011-08-05,1548.487196366073
2011-08-08,1484.5719976976789
2011-08-09,1495.2356645294874
2011-08-10,1513.4090341006013
2011-08-11,1538.0091564824622
2011-08-12,1545.001187376563
2011-08-15,1564.3104937289918
2011-08-16,1559.7395960045799
2011-08-17,1547.8910945227644
2011-08-18,1515.344258379807
2011-08-19,1493.6494063156003
2011-08-22,1461.923141594006
2011-08-23,1487.8713323337713
2011-08-24,1481.2937464317215
2011-08-25,1529.212644827051
2011-08-26,1528.922117794573
2011-08-29,1505.3885351373094
2011-08-30,1501.128214719203
2011-08-31,1504.6256870837603
2011-09-01,1493.4035629464788
2011-09-02,1477.2095419254908
2011-09-05,1433.4190925705236
2011-09-06,1407.9680974843375
2011-09-07,1438.8752016155604
2011-09-08,1429.8432876647776
2011-09-09,1420.2339141511027
2011-09-12,1420.233914151103
2011-09-13,1400.0496322747222
2011-09-14,1404.6781241826504
2011-09-15,1398.6621348480323
2011-09-16,1406.3544599983438
2011-09-19,1375.372364873202
2011-09-20,1386.2930715752775
2011-09-21,1441.5019702648815
2011-09-22,1393.8133390448793
2011-09-23,1390.702328732815
2011-09-26,1362.9461885978913
2011-09-27,1381.0403604642363
2011-09-28,1371.5506688433854
2011-09-29,1352.9981305020613
2011-09-30,1349.2899487222714
2011-10-03,1349.2899487222712
2011-10-04,1349.289948722271
2011-10-05,1349.2899487222708
2011-10-06,1349.2899487222705
2011-10-07,1349.2899487222703
2011-10-10,1336.9486779125762
2011-10-11,1304.6791432979971
2011-10-12,1350.9120499980695
2011-10-13,1360.797500256803
2011-10-14,1359.3394144794763
2011-10-17,1370.94929589091
2011-10-18,1327.3933381143768
2011-10-19,1315.6754057369849
2011-10-20,1271.7652455593375
2011-10-21,1259.2318436343592
2011-10-24,1294.391186332153
2011-10-25,1330.531914271809
2011-10-26,1348.902633239182
2011-10-27,1351.0148028913043
2011-10-28,1389.76843125576
2011-10-31,1383.1553896913524
2011-11-01,1377.2345781986526
2011-11-02,1389.2318516698447
2011-11-03,1393.6871879861328
2011-11-04,1406.0783315303242
2011-11-07,1392.8725458871745
2011-11-08,1389.9931297828498
2011-11-09,1402.3400462204852
2011-11-10,1375.5457679430774
2011-11-11,1371.7923286362065
2011-11-14,1398.3287585747662
2011-11-15,1402.2692961049743
2011-11-16,1362.0431953861748
2011-11-17,1358.5566993714483
2011-11-18,1323.9844111173886
2011-11-21,1315.7612856139763
2011-11-22,1317.2240085769174
2011-11-23,1303.7856352985336
2011-11-24,1299.865774350372
2011-11-25,1290.7140389080075
2011-11-28,1286.3756753743085
2011-11-29,1307.6648575624752
2011-11-30,1262.6105036451002
2011-12-01,1286.4306719326835
2011-12-02,1277.6093625874828
2011-12-05,1254.0130112378235
2011-12-06,1248.786736358463
2011-12-07,1254.2008488996712
2011-12-08,1245.8566245789598
2011-12-09,1225.6804299559567
2011-12-12,1205.5256798214139
2011-12-13,1177.9663549788459
2011-12-14,1163.658295353572
2011-12-15,1140.6068304875894
2011-12-16,1168.4060395183858
2011-12-19,1165.6245459677846
2011-12-20,1156.74422518849
2011-12-21,1145.7303428985865
2011-12-22,1149.6473223495761
2011-12-23,1156.255808396375
2011-12-26,1137.217246530406
2011-12-27,1117.159511075573
2011-12-28,1114.778768970994
2011-12-29,1123.5844138612163
2011-12-30,1148.37659206888
2012-01-02,1148.37659206888
2012-01-03,1148.37659206888
2012-01-04,1115.8292081345617
2012-01-05,1099.1816758431419
2012-01-06,1106.568506372052
2012-01-09,1140.082570272779
2012-01-10,1174.3366286788878
2012-01-11,1170.3950122495353
2012-01-12,1160.8065360274281
2012-01-13,1148.3135923185243
2012-01-16,1106.7313391986472
2012-01-17,1155.0335537602239
2012-01-18,1125.2984491434136
2012-01-19,1150.7834986648113
2012-01-20,1168.9910500674669
2012-01-23,1168.9910500674669
2012-01-24,1168.9910500674669
2012-01-25,1168.9910500674669
2012-01-26,1168.9910500674669
2012-01-27,1168.9910500674669
2012-01-30,1146.1461922125204
2012-01-31,1157.157037852473
2012-02-01,1148.076761061194
2012-02-02,1169.6229016782725
2012-02-03,1177.1024131628005
2012-02-06,1181.6726591833108
2012-02-07,1166.3897748395782
2012-02-08,1196.907467958668
2012-02-09,1199.9913243075612
2012-02-10,1204.085083839118
2012-02-13,1207.044442527095
2012-02-14,1203.5641090162017
2012-02-15,1216.4097058735297
2012-02-16,1204.5875206371145
2012-02-17,1206.0193406936144
2012-02-20,1204.653923433589
2012-02-21,1217.3089376638816
2012-02-22,1232.5873012358575
2012-02-23,1240.5036927107694
2012-02-24,1263.1621274668707
2012-02-27,1266.3464988685228
2012-02-28,1268.0899596749123
2012-02-29,1265.0802404661767
2012-03-01,1260.497763985582
2012-03-02,1278.7336455081975
2012-03-05,1268.3632003372095
2012-03-06,1253.8613553500993
2012-03-07,1249.09471411444
2012-03-08,1259.1773842261337
2012-03-09,1282.0877174342502
2012-03-12,1275.9648107981568
2012-03-13,1288.826244043085
2012-03-14,1256.5336845271447
2012-03-15,1254.097665977994
2012-03-16,1279.3506071250824
2012-03-19,1276.5661886996186
2012-03-20,1261.974180262618
2012-03-21,1256.4108989597937
2012-03-22,1259.336721043815
2012-03-23,1247.867878025071
2012-03-26,1252.7519739244453
2012-03-27,1235.947490159761
2012-03-28,1208.6179186686886
2012-03-29,1200.3933436275988
2012-03-30,1198.91453424723
2012-04-02,1198.91453424723
2012-04-03,1198.91453424723
2012-04-04,1198.91453424723
2012-04-05,1227.053949392692
2012-04-06,1235.1968794795348
2012-04-09,1230.3867961258013
2012-04-10,1237.2512933801477
2012-04-11,1239.6061414309952
2012-04-12,1263.0516653121122
2012-04-13,1263.7633257653922
2012-04-16,1258.5594201726403
2012-04-17,1247.3994298779728
