Date,MSCI WORLD 500 Index
2000-09-27,1041.2868347579606
2000-12-26,891.7230664237799
2001-03-30,807.7836269314902
2002-03-29,770.2139092269556
2002-11-19,539.7405095357849
2003-08-01,529.9288657653257
2004-06-30,588.1788849577079
2005-07-19,662.290613550612
2005-08-25,652.4987747676844
2006-07-13,690.6331400539949
2007-11-26,729.8849844221827
2010-01-15,604.6870033595428
2022-10-31,2532.359935485301
2023-03-31,2534.282535568384
2023-04-28,2541.217280748436
2023-05-31,2621.0667737854756
2023-06-30,2719.7192830200192
2023-07-31,2776.5930885187813
2023-08-31,2761.5273791092836
2023-09-29,2708.57394798478
2023-10-31,2649.3443867052247
2023-12-18,2897.4400760795843
2024-04-30,3154.5319222392386
2024-07-02,3408.1529335878836
2024-08-12,3246.540054371616
2024-08-13,3293.368654497219
2024-08-14,3288.1546658858106
2024-08-15,3351.3054321981494
2024-08-16,3362.89881602464
2024-08-19,3372.860932886621
2024-08-20,3355.4230420809404
2024-08-21,3364.3586129928854
2024-08-22,3342.6803864130115
2024-08-23,3360.9682178004787
2024-08-26,3352.745663074349
2024-08-27,3361.1020388679513
2024-08-28,3355.714653418258
2024-08-29,3374.7417019223217
2024-08-30,3404.4784802921613
2024-09-02,3403.5638124746274
2024-09-03,3347.3105710293826
2024-09-04,3319.4462769981033
2024-09-05,3311.1967055560663
2024-09-06,3248.8876673934883
2024-09-09,3301.7766425734367
2024-09-10,3317.623720166722
2024-09-11,3349.7650287474503
2024-09-12,3370.9547442529883
2024-09-13,3375.65152990352
2024-09-16,3369.3761206397776
2024-09-17,3368.0043851693526
2024-09-18,3359.2843086595544
2024-09-19,3414.629514419673
2024-09-20,3400.494023133361
2024-09-23,3413.5541857789267
2024-09-24,3420.245290678088
2024-09-25,3408.6940225969033
2024-09-26,3430.631068628467
2024-09-27,3429.335320321625
2024-09-30,3436.0599328108456
2024-10-01,3433.552275447105
2024-10-02,3441.8182309730864
2024-10-03,3439.5013200141225
2024-10-04,3478.425760191661
2024-10-07,3455.639124842209
2024-10-08,3477.6679589520636
2024-10-09,3507.19871865358
2024-10-10,3510.9418045288594
2024-10-11,3524.0450400478226
2024-10-14,3556.5525494780068
2024-10-15,3533.08025370287
2024-10-16,3548.71253070322
2024-10-17,3568.400878354647
2024-10-18,3573.464589611291
2024-10-21,3571.6100326762003
2024-10-22,3574.5074540069277
2024-10-23,3551.842592888027
2024-10-24,3553.8196576145865
2024-10-25,3542.960740418401
2024-10-28,3556.1254776245223
2024-10-29,3566.046714603041
2024-10-30,3531.7799343824418
2024-10-31,3473.824049020031
2024-11-01,3490.7817466993497
2024-11-04,3468.0473993716073
2024-11-05,3502.9632361734025
2024-11-06,3622.4450849038967
2024-11-07,3630.8612027235486
2024-11-08,3657.4139818641684
2024-11-11,3696.1537809796846
2024-11-12,3691.001645065117
2024-11-13,3694.2490648077805
2024-11-14,3684.927692644363
2024-11-15,3653.6928396866238
2024-11-18,3653.639696145105
2024-11-19,3665.2717993707524
2024-11-20,3681.809334446281
2024-11-21,3704.5642695736506
2024-11-22,3751.764218889221
2024-11-25,3735.872064228988
2024-11-26,3751.4397973312925
2024-11-27,3711.877324669932
2024-11-28,3720.935056876104
2024-11-29,3740.261220969694
2024-12-02,3782.915328878455
2024-12-03,3777.358935594047
2024-12-04,3795.722501136143
2024-12-05,3777.6889377122166
2024-12-06,3789.9556126937546
2024-12-09,3759.6105370520995
2024-12-10,3773.347685845276
2024-12-11,3807.962300585222
2024-12-12,3795.7598598394657
2024-12-13,3785.0317622525613
2024-12-16,3792.235518914723
2024-12-17,3781.6271663594484
2024-12-18,3695.3532838109313
2024-12-19,3708.683752363212
2024-12-20,3728.873044358562
2024-12-23,3756.8230106839246
2024-12-24,3792.3690895707223
2024-12-25,3793.0764279857813
2024-12-26,3785.994011784298
2024-12-27,3753.7288977840617
2024-12-30,3730.561628348166
2024-12-31,3726.4453591941365
2025-01-01,3726.4453591941365
2025-01-02,3750.272878193628
2025-01-03,3784.6332833715346
2025-01-06,3773.6374671518374
2025-01-07,3747.7533619952487
2025-01-08,3775.871387681333
2025-01-09,3776.862362386452
2025-01-10,3739.292950364149
2025-01-13,3754.929290866066
2025-01-14,3724.0416255605055
2025-01-15,3786.1466736730063
2025-01-16,3787.044961874267
2025-01-17,3821.257398537102
2025-01-20,3792.9948063631555
2025-01-21,3822.2942618237553
2025-01-22,3840.3168566548775
2025-01-23,3867.2946653865124
2025-01-24,3820.382329871491
2025-01-27,3775.956964476875
2025-01-28,3831.2497546364643
2025-01-29,3823.4647687324405
2025-01-30,3842.673729951835
2025-01-31,3840.1374698595587
2025-02-03,3832.7870325324093
2025-02-04,3839.691488802368
2025-02-05,3845.587309066378
2025-02-06,3881.2881919292236
2025-02-07,3855.791162513926
2025-02-10,3890.6672843050405
2025-02-11,3883.041236451444
2025-02-12,3864.467769461889
2025-02-13,3887.1395114367288
2025-02-14,3863.5417751938608
2025-02-17,3876.8601980240123
2025-02-18,3889.206164755297
2025-02-19,3904.3673172270633
2025-02-20,3871.493761126938
