Date,TAIWAN IMI EQUAL WEIGHTED
1999-08-06,900.7746827783276
1999-08-09,926.4184974875694
1999-08-10,941.329375813332
1999-08-11,943.0353291400398
1999-08-12,956.3901015090803
1999-08-13,987.4779963416729
1999-08-16,1024.2515937182884
1999-08-17,1041.2157581249235
1999-08-18,1050.1562740337054
1999-08-19,1031.389229533419
1999-08-20,1046.4704983300905
1999-08-23,1077.2306327957385
1999-08-24,1057.4019171869504
1999-08-25,1070.8843457552107
1999-08-26,1071.8316322097953
1999-08-27,1067.8721765001344
1999-08-30,1071.3351712950903
1999-08-31,1067.1252551488585
1999-09-01,1063.134540887417
1999-09-02,1045.8809314805446
1999-09-03,1040.4030248483625
1999-09-06,1040.7558614020845
1999-09-07,1023.8818173969136
1999-09-08,1022.1882751542605
1999-09-09,1027.9962030834567
1999-09-10,1064.6518400020632
1999-09-13,1087.923342631501
1999-09-14,1075.7897026334451
1999-09-15,1062.535171030845
1999-09-16,1061.6584835026197
1999-09-17,1054.2708453619168
1999-09-20,1056.7964607713868
1999-09-21,1047.0352251737497
1999-09-22,1044.2609318398163
1999-09-23,1051.353372218165
1999-09-24,1047.7875897863562
1999-09-27,1030.0241063899048
1999-09-28,1005.9641717728039
1999-09-29,994.5861898958957
1999-09-30,991.6632986066785
1999-10-01,1002.826128199837
1999-10-04,1029.6096111434051
1999-10-05,1017.2631847912077
1999-10-06,999.0151060897914
1999-10-07,997.6292713906133
1999-10-08,1003.6710501057362
1999-10-11,1001.1064463057472
1999-10-12,1008.8971889085369
1999-10-13,1004.174140099868
1999-10-14,1002.3689546462132
1999-10-15,989.1838887377945
1999-10-18,981.6350056458356
1999-10-19,977.6820038613956
1999-10-20,973.2800947634329
1999-10-21,970.5022165642154
1999-10-22,973.5152809421152
1999-10-25,978.5034871054615
1999-10-26,983.2756478831623
1999-10-27,977.9373689121011
1999-10-28,968.8206209335931
1999-10-29,956.7065074097209
1999-11-01,962.9270205991718
1999-11-02,951.9951079274481
1999-11-03,933.6320670900184
1999-11-04,913.8529658274732
1999-11-05,906.4908460097232
1999-11-08,889.0648047463643
1999-11-09,881.6029898161038
1999-11-10,882.9761188704078
1999-11-11,898.4108242826679
1999-11-12,906.0702579639924
1999-11-15,905.8531197492061
1999-11-16,906.1585383294587
1999-11-17,904.002165122416
1999-11-18,916.2494481748802
1999-11-19,923.8946290217748
1999-11-22,948.840607366692
1999-11-23,952.9269026427545
1999-11-24,948.0636250028357
1999-11-25,941.4561030212735
1999-11-26,921.4648333957898
1999-11-29,950.2018863287497
1999-11-30,952.8153166381385
1999-12-01,949.5169269716173
1999-12-02,965.6695421781828
1999-12-03,980.0121487160487
1999-12-06,957.7169362765559
1999-12-07,950.81471473306
1999-12-08,943.2731868918252
1999-12-09,944.931029494171
1999-12-10,945.6352153625786
1999-12-13,960.8461385563804
1999-12-14,963.4328690402887
1999-12-15,963.5817697639972
1999-12-16,938.7348774574363
1999-12-17,942.4416649794857
1999-12-20,949.651076181186
1999-12-21,960.510423611992
1999-12-22,961.662628183388
1999-12-23,958.7208167638879
1999-12-24,965.8502700949606
1999-12-27,975.3084342006471
1999-12-28,984.596336831719
1999-12-29,987.7422646978921
1999-12-30,994.0508866475819
1999-12-31,993.7705500550042
2000-01-03,979.9556478584118
2000-01-04,1008.178922319242
2000-01-05,1017.1914646824462
2000-01-06,1042.9159848555194
2000-01-07,1060.9583178520472
2000-01-10,1085.65140530316
2000-01-11,1070.547055628917
2000-01-12,1088.3567963758142
2000-01-13,1095.2884474711148
2000-01-14,1104.3503197832601
2000-01-17,1157.4288034972164
2000-01-18,1163.7043043817728
2000-01-19,1166.5188528095816
2000-01-20,1148.9147181732726
2000-01-21,1161.8225623134804
2000-01-24,1194.9452255422555
2000-01-25,1200.7846273164878
2000-01-26,1229.6800005671614
2000-01-27,1269.055709195504
2000-01-28,1291.2178929761087
2000-01-31,1297.7949948090386
2000-02-01,1333.5170631506282
2000-02-02,1330.1635509004238
2000-02-03,1313.7951295404546
2000-02-04,1320.116019383508
2000-02-07,1323.0676327743465
2000-02-08,1315.2763649509727
2000-02-09,1345.0754240555564
2000-02-10,1392.5949307483716
2000-02-11,1413.6147058647555
2000-02-14,1416.0339212824745
2000-02-15,1384.168819150399
2000-02-16,1423.0251691946044
2000-02-17,1458.1898519029826
2000-02-18,1453.1929014227717
2000-02-21,1493.705899626437
2000-02-22,1402.791862519959
2000-02-23,1370.4108726044244
2000-02-24,1348.926179298573
2000-02-25,1317.573998590494
2000-02-28,1334.0198628332566
2000-02-29,1322.225661688598
2000-03-01,1366.1266557579825
2000-03-02,1357.1443466266398
2000-03-03,1368.7884853342794
2000-03-06,1342.193986005535
2000-03-07,1340.7666239358557
2000-03-08,1348.6468723442295
2000-03-09,1356.8782994321925
2000-03-10,1338.2884624020717
2000-03-13,1251.8626595014239
2000-03-14,1232.516395913722
2000-03-15,1193.9104804007268
2000-03-16,1174.7572120962545
2000-03-17,1191.5241387530725
2000-03-20,1163.1770509067567
2000-03-21,1230.888423499312
2000-03-22,1266.8459101300075
2000-03-23,1320.108530904051
2000-03-24,1310.2078968661156
2000-03-27,1333.5320692977948
2000-03-28,1353.0622320733037
2000-03-29,1379.7024821145535
2000-03-30,1380.3013162769264
2000-03-31,1372.921060210063
2000-04-03,1376.908123311284
2000-04-04,1380.03988516965
2000-04-05,1397.9128135801693
2000-04-06,1411.6588794413178
2000-04-07,1406.8695422967849
2000-04-10,1436.227794858822
2000-04-11,1438.3638590088526
2000-04-12,1436.3489216310154
2000-04-13,1405.4301177189373
2000-04-14,1377.1464476716308
2000-04-17,1312.6246745881642
2000-04-18,1358.798222805916
2000-04-19,1353.7054356033739
2000-04-20,1346.0794372728997
2000-04-21,1353.4182925199088
2000-04-24,1309.4531025712147
2000-04-25,1313.5203676898238
2000-04-26,1256.2763875258815
2000-04-27,1250.5807209622494
2000-04-28,1287.83267427778
2000-05-01,1285.468666394984
2000-05-02,1253.0730157385638
2000-05-03,1234.1343280146316
2000-05-04,1241.7556116888434
2000-05-05,1280.8844360531914
2000-05-08,1269.678541834632
2000-05-09,1265.6691393055953
2000-05-10,1245.9698164774852
2000-05-11,1231.7111636302366
2000-05-12,1257.8993035582182
2000-05-15,1235.0404797330289
2000-05-16,1266.986476405185
2000-05-17,1328.6129864595882
2000-05-18,1314.426923174914
2000-05-19,1324.5114147854154
2000-05-22,1273.8327471690354
2000-05-23,1249.3764552593052
2000-05-24,1223.7676173445614
2000-05-25,1217.368483310974
2000-05-26,1205.9497589857729
2000-05-29,1212.0871042076049
2000-05-30,1218.0592571986622
2000-05-31,1240.1653245135592
2000-06-01,1222.2097637033091
2000-06-02,1206.1418913410698
2000-06-05,1215.178887353308
2000-06-06,1196.9302941966832
2000-06-07,1208.9894836097685
2000-06-08,1214.0908716085933
2000-06-09,1209.26371977002
2000-06-12,1189.433626474548
2000-06-13,1170.0739922994082
2000-06-14,1174.7906135024434
2000-06-15,1176.3768552378504
2000-06-16,1167.3664063515669
2000-06-19,1153.1814164756627
2000-06-20,1153.7577317805037
2000-06-21,1147.9729612776327
2000-06-22,1174.8127520010858
2000-06-23,1176.8694780324165
2000-06-26,1154.3875552344164
2000-06-27,1127.148113974893
2000-06-28,1101.069181749391
2000-06-29,1066.851933677092
2000-06-30,1075.653149965629
2000-07-03,1088.5667461736473
2000-07-04,1053.9098448597445
2000-07-05,1076.6073775220254
2000-07-06,1064.3312558031178
2000-07-07,1059.6446298886665
2000-07-10,1041.982807279352
2000-07-11,1031.84948920928
2000-07-12,1014.3577416301453
2000-07-13,1047.4638137537675
2000-07-14,1082.228970504043
2000-07-17,1105.9694833344097
2000-07-18,1075.3283016095436
2000-07-19,1083.7733318400637
2000-07-20,1067.4878903726128
2000-07-21,1063.2170111298274
2000-07-24,1047.4953384827995
2000-07-25,1009.668096274937
2000-07-26,1002.4000839710355
2000-07-27,996.2009660559969
2000-07-28,1037.1171989818756
2000-07-31,1051.900178118563
2000-08-01,1030.4928678517322
2000-08-02,1040.7057026453035
2000-08-03,1044.5621703162597
2000-08-04,1046.8821983574137
2000-08-07,1024.8272420133699
2000-08-08,1038.580587129931
2000-08-09,1068.2623634780728
2000-08-10,1045.011260063135
2000-08-11,1045.993208070934
2000-08-14,1036.3131669544375
2000-08-15,1020.996026680561
2000-08-16,1029.7898486764514
2000-08-17,1035.1197477445153
2000-08-18,1048.7139518698968
2000-08-21,1067.3725210881762
2000-08-22,1049.2540163990855
2000-08-23,1055.4309960479834
2000-08-24,1031.6530138254545
2000-08-25,1013.6538792800544
2000-08-28,995.010752803289
2000-08-29,988.8766227747467
2000-08-30,955.9337650625628
2000-08-31,959.09625410659
2000-09-01,918.8633388775735
2000-09-04,978.3978891618672
2000-09-05,986.7323820336467
2000-09-06,976.708222782366
2000-09-07,972.4667370163377
2000-09-08,978.1059825708733
2000-09-11,972.4530480110193
2000-09-12,974.009360394488
2000-09-13,970.2324358869071
2000-09-14,946.8581703624574
2000-09-15,931.1066519992863
2000-09-18,873.6630039741827
2000-09-19,844.355614441687
2000-09-20,867.5089485382034
2000-09-21,885.3544712357672
2000-09-22,835.4650811736632
2000-09-25,853.6617377214569
2000-09-26,842.3633428363491
2000-09-27,845.2997676147463
2000-09-28,833.7871035624336
2000-09-29,819.3978264936221
2000-10-02,776.9433274742445
2000-10-03,793.8373624941811
2000-10-04,778.5218405444186
2000-10-05,784.2127225831662
2000-10-06,824.6158319179518
2000-10-09,814.658748382224
2000-10-10,815.4094129741451
2000-10-11,790.2286124212952
2000-10-12,772.2928909644282
2000-10-13,770.9388574475942
2000-10-16,756.0058858221186
2000-10-17,754.0898788304513
2000-10-18,725.0314680232634
2000-10-19,689.5048899869964
2000-10-20,736.8049145191537
2000-10-23,741.4994981867103
2000-10-24,761.8014094957335
2000-10-25,773.9909017006943
2000-10-26,766.5612118945875
2000-10-27,736.0258797304632
2000-10-30,713.3708004889179
2000-10-31,694.2295523796921
2000-11-01,671.2131933147675
2000-11-02,682.1142890484705
2000-11-03,691.2266675205806
2000-11-06,670.5888444962484
2000-11-07,678.1706959291477
2000-11-08,709.6784641618221
2000-11-09,709.9013850730342
2000-11-10,716.4147334673426
2000-11-13,685.8029892811861
2000-11-14,682.0031601203498
2000-11-15,676.3332796820356
2000-11-16,651.3148435072724
2000-11-17,635.3905326569184
2000-11-20,581.3946297959584
2000-11-21,598.7418815547414
2000-11-22,599.4549835133597
2000-11-23,596.9215772002975
2000-11-24,625.5332868536269
2000-11-27,629.0107099774151
2000-11-28,620.7597621800048
2000-11-29,616.0547237302698
2000-11-30,601.1303385814932
2000-12-01,602.0103817546984
2000-12-04,585.1605507135583
2000-12-05,587.0127000768182
2000-12-06,585.4986510333133
2000-12-07,576.37728795466
2000-12-08,580.736083670611
2000-12-11,594.0662281046172
2000-12-12,606.6794016524943
2000-12-13,614.3967942001851
2000-12-14,606.7236890106947
2000-12-15,590.9010368561591
2000-12-18,568.5107420022147
2000-12-19,569.4416789638196
2000-12-20,548.2325709554948
2000-12-21,531.814482247927
2000-12-22,527.8298493060344
2000-12-25,527.8298493060344
2000-12-26,517.9996309577672
2000-12-27,507.10923639859743
2000-12-28,521.6588008332318
2000-12-29,512.9504096534833
2001-01-01,513.9105392144573
2001-01-02,534.1374131865015
2001-01-03,539.8183393160331
2001-01-04,568.3606305880813
2001-01-05,575.9689952541468
2001-01-08,579.3353043722425
2001-01-09,607.9387347192929
2001-01-10,620.9055042808237
2001-01-11,611.210338737861
2001-01-12,601.111341535219
2001-01-15,605.9474073208312
2001-01-16,636.8692914411415
2001-01-17,656.7292789326265
2001-01-18,657.6420181014605
2001-01-19,664.9765751195056
2001-01-22,665.207130825843
2001-01-23,662.2416651460047
2001-01-24,674.1399013532427
2001-01-25,676.6500281727198
2001-01-26,675.3289477988266
2001-01-29,672.2036396675277
2001-01-30,680.6094590626752
2001-01-31,690.0525498454331
2001-02-01,687.1654755885967
2001-02-02,725.0589943391734
2001-02-05,730.8973582687736
2001-02-06,721.6983130221382
2001-02-07,695.4546276645337
2001-02-08,717.1830092800159
2001-02-09,725.5345532572504
2001-02-12,730.0607227498026
2001-02-13,754.4107886790158
2001-02-14,745.5789206809799
2001-02-15,783.6601488022793
2001-02-16,770.4533273647884
2001-02-19,759.5667322090557
2001-02-20,780.5043288395883
2001-02-21,772.2381983367933
2001-02-22,747.3249429607629
2001-02-23,751.8134676701064
2001-02-26,755.291609610888
2001-02-27,744.0437350984406
2001-02-28,743.2750948762316
2001-03-01,716.0011058806779
2001-03-02,708.2522716819509
2001-03-05,728.1418368494477
2001-03-06,730.2907492458336
2001-03-07,744.1946882881539
2001-03-08,738.1619903126991
2001-03-09,739.6975010413331
2001-03-12,733.877754335206
2001-03-13,741.3500953261951
2001-03-14,757.1285401567387
2001-03-15,773.2391387642245
2001-03-16,785.2804065326968
2001-03-19,758.996145652854
2001-03-20,755.3470804970177
2001-03-21,762.4000236082668
2001-03-22,792.1566376226623
2001-03-23,793.5968471919293
2001-03-26,814.0481613229092
2001-03-27,812.450292058541
2001-03-28,816.2737240302467
2001-03-29,827.8160978732448
2001-03-30,821.3379678394216
2001-04-02,792.1929144057746
2001-04-03,759.5103414730152
2001-04-04,743.7562021373209
2001-04-05,751.347438318906
2001-04-06,765.0928694095219
2001-04-09,750.4092100794747
2001-04-10,749.6151151565407
2001-04-11,759.2662917180713
2001-04-12,763.9767582010122
2001-04-13,763.1574977935377
2001-04-16,758.8446187890511
2001-04-17,760.5991407231216
2001-04-18,776.6994073830947
2001-04-19,771.8033983615644
2001-04-20,760.3121141798852
2001-04-23,766.9175666420936
2001-04-24,773.8741980248128
2001-04-25,763.9042549026012
2001-04-26,756.0012505555438
2001-04-27,748.2238771607737
2001-04-30,730.766077905766
2001-05-01,727.4317696322786
2001-05-02,699.5956475477198
2001-05-03,715.9346842542591
2001-05-04,689.4076071342039
2001-05-07,678.5618028636402
2001-05-08,665.0360149427852
2001-05-09,673.0010804217848
2001-05-10,657.6090190866705
2001-05-11,678.8649129191974
2001-05-14,674.6307961299084
2001-05-15,672.2702152712706
2001-05-16,661.7853587380365
2001-05-17,671.5205085697474
2001-05-18,664.4412896500687
2001-05-21,630.4348470901764
2001-05-22,629.2728909862261
2001-05-23,661.9266874856463
2001-05-24,671.2695126111414
2001-05-25,665.1568956247768
2001-05-28,647.1559417578086
2001-05-29,641.7604987104241
2001-05-30,639.881235039542
2001-05-31,649.7556366551153
2001-06-01,642.8250723943346
2001-06-04,630.7318711752064
2001-06-05,642.8269000433866
2001-06-06,665.5340077164435
2001-06-07,655.2636344770682
2001-06-08,665.779915497513
2001-06-11,675.4147004508634
2001-06-12,672.3466223959656
2001-06-13,661.5746313104713
2001-06-14,642.7981808044065
2001-06-15,641.889905892057
2001-06-18,633.498622378012
2001-06-19,633.5500508124526
2001-06-20,636.7762910587418
2001-06-21,630.1556436467582
2001-06-22,624.3573909896637
2001-06-25,619.7151406320269
2001-06-26,599.9321221637541
2001-06-27,599.552419186238
2001-06-28,604.0072856021156
2001-06-29,618.9212613915931
2001-07-02,611.7088847648988
2001-07-03,602.4369941987918
2001-07-04,585.634679651328
2001-07-05,582.7986746003743
2001-07-06,584.4493565808417
2001-07-09,577.7389192712506
2001-07-10,563.1757641705221
2001-07-11,543.4356384760056
2001-07-12,561.8227891026136
2001-07-13,544.8764064661618
2001-07-16,527.3319912138603
2001-07-17,530.3409160025942
2001-07-18,501.73534005891474
2001-07-19,500.41298737708354
2001-07-20,503.268125258012
2001-07-23,497.94609214301335
2001-07-24,477.306145885015
2001-07-25,481.3868905162499
2001-07-26,504.49884732055995
2001-07-27,508.141067388108
2001-07-30,507.3488727553198
2001-07-31,503.4449430799867
2001-08-01,496.2148466960211
2001-08-02,507.7914623584865
2001-08-03,516.2844131067199
2001-08-06,514.9777327637017
2001-08-07,510.53296039328416
2001-08-08,522.7929045904202
2001-08-09,510.9252543559878
2001-08-10,506.6908050762215
2001-08-13,511.7899014802018
2001-08-14,517.7458131814313
2001-08-15,519.4663717053796
2001-08-16,533.3949484174399
2001-08-17,527.6670885908754
2001-08-20,518.7763626495301
2001-08-21,520.6578048934923
2001-08-22,512.0452649793657
2001-08-23,513.7534799921991
2001-08-24,498.82617169941375
2001-08-27,502.7912042402881
2001-08-28,504.17145547890317
2001-08-29,519.3855180867874
2001-08-30,521.3569380751917
2001-08-31,517.4905954512049
2001-09-03,512.9835609991993
2001-09-04,522.7725059555355
2001-09-05,515.9922978772101
2001-09-06,499.69107220544674
2001-09-07,484.35273056359716
2001-09-10,482.52321164947466
2001-09-11,464.22998093438366
2001-09-12,467.9886745176504
2001-09-13,440.38425045341063
2001-09-14,417.73702280539067
2001-09-17,416.6548984868569
2001-09-18,415.6152388540716
2001-09-19,414.2971310528426
2001-09-20,411.2762689909256
2001-09-21,406.902585669493
2001-09-24,409.67039752427064
2001-09-25,406.03198136229605
2001-09-26,420.90761521234293
2001-09-27,417.0629860484136
2001-09-28,426.81389554881264
2001-10-01,423.99191971407396
2001-10-02,405.84635619115534
2001-10-03,397.5696815897871
2001-10-04,402.4193181344651
2001-10-05,403.42268619295356
2001-10-08,392.90569372575635
2001-10-09,399.9516660703724
2001-10-10,402.9578315529884
2001-10-11,423.80581115277596
2001-10-12,419.9277784818691
2001-10-15,409.44602090394085
2001-10-16,415.45652125941035
2001-10-17,417.22866660655023
2001-10-18,418.83530305195956
2001-10-19,426.7852184716362
2001-10-22,438.23476798087745
2001-10-23,436.024167519704
2001-10-24,439.4816433498377
2001-10-25,438.98434486468426
2001-10-26,444.9947528978252
2001-10-29,436.9802442356578
2001-10-30,424.39740911177336
2001-10-31,426.81898026885085
2001-11-01,427.20294285245643
2001-11-02,435.1188817557414
2001-11-05,447.00773757260345
2001-11-06,448.2948110685432
2001-11-07,454.0669240481543
2001-11-08,456.01574604012177
2001-11-09,454.8660582256278
2001-11-12,465.8349456474089
2001-11-13,469.5065762448834
2001-11-14,476.71279284945206
2001-11-15,485.3137960847835
2001-11-16,485.55706096966065
2001-11-19,500.40254300601475
2001-11-20,491.6952145467531
2001-11-21,500.80790521989576
2001-11-22,492.2289657831103
2001-11-23,498.2531629586228
2001-11-26,507.8625053914124
2001-11-27,502.0204356881689
2001-11-28,490.713079581892
2001-11-29,490.6230540628609
2001-11-30,486.76563239639006
2001-12-03,508.689168223399
2001-12-04,519.9520042792274
2001-12-05,530.3891400630793
2001-12-06,555.6630516348442
2001-12-07,570.899848097891
2001-12-10,589.2183947685961
2001-12-11,583.8965872708457
2001-12-12,608.6850074790646
2001-12-13,599.5253944618138
2001-12-14,604.6681409660627
2001-12-17,608.9857311849319
2001-12-18,583.6618592710729
2001-12-19,564.7211314230756
2001-12-20,573.9142821802516
2001-12-21,563.7215109905936
2001-12-24,578.0703335645435
2001-12-25,601.7528928745621
2001-12-26,606.8054518059083
2001-12-27,589.3314432840173
2001-12-28,598.661462089771
2001-12-31,612.8531999192558
2002-01-01,612.8531999192555
2002-01-02,613.085384758417
2002-01-03,612.0509333279884
2002-01-04,623.1372448256675
2002-01-07,646.6256038132656
2002-01-08,646.053816933292
2002-01-09,658.7235394270547
2002-01-10,662.1163236670644
2002-01-11,648.4363383252612
2002-01-14,630.5378774957366
2002-01-15,631.7188161193234
2002-01-16,627.3532039834945
2002-01-17,630.1820463624252
2002-01-18,630.9503850866944
2002-01-21,656.328290514295
2002-01-22,658.7262484396217
2002-01-23,655.7672216049452
2002-01-24,661.2661300288825
2002-01-25,689.9301624798163
2002-01-28,707.6352315154871
2002-01-29,687.69720960096
2002-01-30,689.5005310763064
2002-01-31,695.7776207587387
2002-02-01,698.5601160332378
2002-02-04,686.38464372515
2002-02-05,681.3839989957427
2002-02-06,692.2159671040768
2002-02-07,690.5725430256341
2002-02-08,687.433075779156
2002-02-11,682.8531817132409
2002-02-12,684.9983990743699
2002-02-13,688.099715684312
2002-02-14,689.8788749124086
2002-02-15,685.5707335366991
2002-02-18,694.5367599850739
2002-02-19,687.8883984786918
2002-02-20,673.6037952043937
2002-02-21,667.5446374902045
2002-02-22,652.2316895407854
2002-02-25,644.629624795276
2002-02-26,642.8802803990901
2002-02-27,669.5997434410349
2002-02-28,668.9414558528106
2002-03-01,670.5969808825948
2002-03-04,689.2795537740342
2002-03-05,690.0453237606579
2002-03-06,703.1204782199043
2002-03-07,705.8109845635246
2002-03-08,715.6297882392595
2002-03-11,735.1206511961734
2002-03-12,731.1229473102669
2002-03-13,735.5462210235653
2002-03-14,726.6681359080857
2002-03-15,715.1508371491786
2002-03-18,717.3090485588344
2002-03-19,710.9837609765568
2002-03-20,722.9163994693888
2002-03-21,734.4687019096394
2002-03-22,754.0110494844604
2002-03-25,772.6787795476796
2002-03-26,785.189189120092
2002-03-27,779.2632947102298
2002-03-28,774.6042861698002
2002-03-29,768.3835495920407
2002-04-01,775.9040689182588
2002-04-02,783.6470766431902
2002-04-03,802.1604609160277
2002-04-04,795.7741654193761
2002-04-05,798.9206260399875
2002-04-08,807.9885437329078
2002-04-09,778.6514656061732
2002-04-10,771.278703911358
2002-04-11,770.0222543275817
2002-04-12,783.7609562587198
2002-04-15,792.102255684817
2002-04-16,799.1760195296922
2002-04-17,803.2595450329642
2002-04-18,801.5153393059574
2002-04-19,815.2216278607051
2002-04-22,828.7633901989243
2002-04-23,823.2063992577479
2002-04-24,833.4083726165202
2002-04-25,828.064018782584
2002-04-26,813.4738434467106
2002-04-29,800.7446404641659
2002-04-30,775.7725810416896
2002-05-01,771.4066130839398
2002-05-02,745.4715739345805
2002-05-03,746.0439333028304
2002-05-06,713.7282309014878
2002-05-07,713.9301486360363
2002-05-08,726.5440749855198
2002-05-09,728.7302474019073
2002-05-10,731.178900649775
2002-05-13,723.1675387248724
2002-05-14,723.985333552974
2002-05-15,738.2017110774694
2002-05-16,724.718843318326
2002-05-17,713.1314808157256
2002-05-20,680.2548610606818
2002-05-21,654.7622925367231
2002-05-22,658.4522648768137
2002-05-23,671.3295959076073
2002-05-24,694.1590555505347
2002-05-27,702.1769189357186
2002-05-28,694.2175390104131
2002-05-29,686.5087782768156
2002-05-30,702.5596621858393
2002-05-31,700.2304014813764
2002-06-03,679.7991166161006
2002-06-04,675.1352791373309
2002-06-05,689.8609680159525
2002-06-06,687.3513116590261
2002-06-07,669.0635673943129
2002-06-10,681.8445519795266
2002-06-11,671.7363129144973
2002-06-12,671.7246435773757
2002-06-13,692.0505028268469
2002-06-14,691.1988461007589
2002-06-17,693.7822913481299
2002-06-18,686.2380728549927
2002-06-19,657.8974208333548
2002-06-20,662.5837897675925
2002-06-21,662.6608601131893
2002-06-24,646.5837364020024
2002-06-25,629.9765108162385
2002-06-26,590.9569462634935
2002-06-27,587.4234839604592
2002-06-28,603.5790546526556
2002-07-01,576.7597279646907
2002-07-02,578.3792998957053
2002-07-03,594.2438488868547
2002-07-04,609.242687687354
2002-07-05,628.2905974348356
2002-07-08,631.553154657954
