Date,CHILE IMI EQUAL WEIGHTED
1999-11-16,1376.1093878598037
1999-11-17,1355.8501323419623
1999-11-18,1371.0980625103357
1999-11-19,1372.9105892597236
1999-11-22,1370.2880014328432
1999-11-23,1375.0731098935044
1999-11-24,1382.7286034634058
1999-11-25,1383.813379604442
1999-11-26,1396.8527585908498
1999-11-29,1414.2471254313787
1999-11-30,1416.089160071519
1999-12-01,1421.2831191911748
1999-12-02,1428.248279104542
1999-12-03,1445.0524976369245
1999-12-06,1421.0311136849095
1999-12-07,1418.677781896994
1999-12-08,1417.2037730106822
1999-12-09,1425.698510800996
1999-12-10,1425.7918687024014
1999-12-13,1442.6130535662332
1999-12-14,1450.3536882715423
1999-12-15,1451.6855965381976
1999-12-16,1439.4965163124991
1999-12-17,1462.540914807426
1999-12-20,1472.1052016800663
1999-12-21,1475.2112507505467
1999-12-22,1479.4801070372498
1999-12-23,1482.9332174450371
1999-12-24,1487.8754098818877
1999-12-27,1496.000222362083
1999-12-28,1503.0122634393103
1999-12-29,1518.5623704235009
1999-12-30,1525.5708790922315
1999-12-31,1525.2476397850048
2000-01-03,1525.3143183060695
2000-01-04,1500.1198134153026
2000-01-05,1503.8601454635987
2000-01-06,1513.466000518158
2000-01-07,1541.8215735526508
2000-01-10,1578.147504560542
2000-01-11,1572.5789323109354
2000-01-12,1596.1580297753903
2000-01-13,1635.4298994481996
2000-01-14,1678.2011487551802
2000-01-17,1720.2632726202253
2000-01-18,1707.620903523262
2000-01-19,1705.9621589880899
2000-01-20,1708.3488140137522
2000-01-21,1724.1793312896082
2000-01-24,1730.3464686660686
2000-01-25,1705.91154359577
2000-01-26,1715.8598463585954
2000-01-27,1714.5396857528206
2000-01-28,1725.4906464503326
2000-01-31,1718.677532327011
2000-02-01,1722.1283772065308
2000-02-02,1733.8029094833798
2000-02-03,1733.3083803685347
2000-02-04,1749.9031991431084
2000-02-07,1764.6960915283698
2000-02-08,1763.0535831218842
2000-02-09,1763.1659845384743
2000-02-10,1762.8014267604926
2000-02-11,1776.636359221375
2000-02-14,1781.2065852034286
2000-02-15,1766.6208240830576
2000-02-16,1757.1031331929082
2000-02-17,1752.6754162764053
2000-02-18,1739.1154366244718
2000-02-21,1727.566901645508
2000-02-22,1681.7418446815223
2000-02-23,1686.4892322629423
2000-02-24,1695.135873706866
2000-02-25,1713.9061953553617
2000-02-28,1744.0133247298252
2000-02-29,1750.0957797003562
2000-03-01,1752.620705318316
2000-03-02,1763.3605520536112
2000-03-03,1774.618494357426
2000-03-06,1770.2544207629028
2000-03-07,1753.5341633090134
2000-03-08,1752.7017626282482
2000-03-09,1734.429369931433
2000-03-10,1740.0039121142372
2000-03-13,1726.0195943116994
2000-03-14,1731.991841115478
2000-03-15,1725.7082649470456
2000-03-16,1727.0391514422038
2000-03-17,1738.998279350714
2000-03-20,1742.6629470065945
2000-03-21,1737.4012779103198
2000-03-22,1751.2206124955485
2000-03-23,1734.694062562647
2000-03-24,1738.5172579205193
2000-03-27,1743.6620423512175
2000-03-28,1743.8871268653593
2000-03-29,1761.3888765809504
2000-03-30,1759.4488443618673
2000-03-31,1754.0297116918866
2000-04-03,1749.4061096564599
2000-04-04,1735.7874574571192
2000-04-05,1714.9901455285246
2000-04-06,1736.2138036406939
2000-04-07,1746.9710150101962
2000-04-10,1742.595952608204
2000-04-11,1727.3063939191572
2000-04-12,1728.7977232267974
2000-04-13,1727.143868046508
2000-04-14,1700.7926144661499
2000-04-17,1679.2807593057223
2000-04-18,1707.9471218213914
2000-04-19,1726.8069934151076
2000-04-20,1729.8237118711152
2000-04-21,1730.3960495618028
2000-04-24,1717.7951571583908
2000-04-25,1742.7011264974647
2000-04-26,1743.5865580127092
2000-04-27,1770.8144553276911
2000-04-28,1765.9059278933769
2000-05-01,1773.4268275816694
2000-05-02,1776.9198967421128
2000-05-03,1786.8335190327093
2000-05-04,1779.580287163264
2000-05-05,1779.5272715050826
2000-05-08,1757.201525471398
2000-05-09,1739.8256139264774
2000-05-10,1705.8169676173538
2000-05-11,1732.8352346177337
2000-05-12,1766.3456534950967
2000-05-15,1784.8315943398384
2000-05-16,1813.2709928141162
2000-05-17,1829.9398151425307
2000-05-18,1817.5677898871218
2000-05-19,1804.6284398137732
2000-05-22,1765.454153440564
2000-05-23,1750.8795364541172
2000-05-24,1741.449953806836
2000-05-25,1734.0395233888325
2000-05-26,1691.8606541887675
2000-05-29,1682.9108606329244
2000-05-30,1676.9500604856805
2000-05-31,1692.856412244271
2000-06-01,1696.930871933316
2000-06-02,1682.9902946745487
2000-06-05,1669.1280161435266
2000-06-06,1635.6785422492108
2000-06-07,1629.028043646086
2000-06-08,1625.0389933534177
2000-06-09,1626.4728938523126
2000-06-12,1609.7088436927786
2000-06-13,1592.7665759830668
2000-06-14,1602.29269176327
2000-06-15,1603.379205709379
2000-06-16,1595.7508175881142
2000-06-19,1596.6648118080293
2000-06-20,1596.8098537820433
2000-06-21,1603.773438774024
2000-06-22,1608.1872765975081
2000-06-23,1608.0796707878096
2000-06-26,1607.0500055591956
2000-06-27,1602.7210884338347
2000-06-28,1597.3275639267124
2000-06-29,1582.1825796996943
2000-06-30,1572.7031141663213
2000-07-03,1593.7323660353202
2000-07-04,1598.434299023412
2000-07-05,1585.7257734130897
2000-07-06,1586.3084266025937
2000-07-07,1594.5753382951339
2000-07-10,1601.3372556346426
2000-07-11,1598.3227088512776
2000-07-12,1603.635799274463
2000-07-13,1604.3454701335656
2000-07-14,1593.1533414343985
2000-07-17,1602.9944945701263
2000-07-18,1591.931146060864
2000-07-19,1598.3310821912974
2000-07-20,1600.6980259483798
2000-07-21,1585.8847249553953
2000-07-24,1572.7458999762857
2000-07-25,1553.252904780868
2000-07-26,1537.5781593844374
2000-07-27,1540.8321875285299
2000-07-28,1555.1162991248166
2000-07-31,1547.0787251029624
2000-08-01,1561.3715680828318
2000-08-02,1599.8955540699856
2000-08-03,1626.2482303616894
2000-08-04,1612.1236557896264
2000-08-07,1608.7133183794022
2000-08-08,1631.076270289695
2000-08-09,1642.667600341816
2000-08-10,1628.6258644247257
2000-08-11,1642.2575670008482
2000-08-14,1660.59849772682
2000-08-15,1647.825547727331
2000-08-16,1643.798067916708
2000-08-17,1639.809471763037
2000-08-18,1653.8036092074215
2000-08-21,1646.9591335904652
2000-08-22,1671.124140747729
2000-08-23,1677.4130175318005
2000-08-24,1654.7230187234309
2000-08-25,1640.7581853401823
2000-08-28,1657.3006542507699
2000-08-29,1634.514540436248
2000-08-30,1618.3032277227505
2000-08-31,1627.3950133019382
2000-09-01,1614.4881685682594
2000-09-04,1612.4417692272125
2000-09-05,1623.2769515130726
2000-09-06,1630.9897232478752
2000-09-07,1639.8930107004403
2000-09-08,1656.3184183238097
2000-09-11,1666.5465206832778
2000-09-12,1667.6301984631693
2000-09-13,1657.4563056873544
2000-09-14,1671.0114634136985
2000-09-15,1667.5609635214967
2000-09-18,1680.8579453192733
2000-09-19,1682.433257357998
2000-09-20,1675.941746179235
2000-09-21,1658.6689340127043
2000-09-22,1603.4048446104523
2000-09-25,1634.7353323708835
2000-09-26,1605.9040041850194
2000-09-27,1596.1177561544575
2000-09-28,1598.4007438874823
2000-09-29,1604.8632412154711
2000-10-02,1603.9216653435883
2000-10-03,1613.7499279427352
2000-10-04,1615.2200243265024
2000-10-05,1629.9252073144069
2000-10-06,1619.1908135914325
2000-10-09,1616.0781837638146
2000-10-10,1613.295146492734
2000-10-11,1587.5133591443341
2000-10-12,1593.812921417598
2000-10-13,1591.718753606522
2000-10-16,1616.3982264984031
2000-10-17,1598.4768334037835
2000-10-18,1587.7752667188086
2000-10-19,1609.0801826156608
2000-10-20,1611.7339684113556
2000-10-23,1619.872804512079
2000-10-24,1618.9313873499718
2000-10-25,1624.5497070558329
2000-10-26,1618.5806345055075
2000-10-27,1602.4909703305318
2000-10-30,1611.9666655428878
2000-10-31,1614.9139249982761
2000-11-01,1596.3631483187285
2000-11-02,1591.885132539845
2000-11-03,1587.9281493598962
2000-11-06,1608.5411089850297
2000-11-07,1619.5487216140575
2000-11-08,1628.66616311241
2000-11-09,1615.3106057016016
2000-11-10,1608.5779904836959
2000-11-13,1614.059979258425
2000-11-14,1620.5832552158668
2000-11-15,1617.6897029170775
2000-11-16,1629.2171779472717
2000-11-17,1623.8931813179627
2000-11-20,1634.2479448514837
2000-11-21,1651.6200076820899
2000-11-22,1650.322272486623
2000-11-23,1651.5236531184312
2000-11-24,1661.9730991709175
2000-11-27,1642.3221391962416
2000-11-28,1620.3010048948527
2000-11-29,1613.0490320003669
2000-11-30,1596.2440509161438
2000-12-01,1594.1737415715393
2000-12-04,1576.3924432495135
2000-12-05,1598.1120568942906
2000-12-06,1601.5958853850557
2000-12-07,1585.8703421077305
2000-12-08,1589.9787982250116
2000-12-11,1609.1057294937375
2000-12-12,1615.707784522209
2000-12-13,1620.0501179155276
2000-12-14,1605.9841328406692
2000-12-15,1591.2360985885093
2000-12-18,1596.750594152823
2000-12-19,1610.7352101732454
2000-12-20,1574.1025549644971
2000-12-21,1556.7737198599896
2000-12-22,1540.8800127207437
2000-12-25,1540.7298403572747
2000-12-26,1526.0958599703104
2000-12-27,1528.151844618211
2000-12-28,1548.0830718990362
2000-12-29,1522.5171240637883
2001-01-01,1522.7860770719074
2001-01-02,1507.3554750524856
2001-01-03,1520.0640773051302
2001-01-04,1539.0997326869049
2001-01-05,1534.8150297253223
2001-01-08,1535.8605905115085
2001-01-09,1558.6368345085273
2001-01-10,1561.8615689586277
2001-01-11,1550.946093716461
2001-01-12,1561.4264767759898
2001-01-15,1573.479798498956
2001-01-16,1578.6672645973426
2001-01-17,1603.488321534693
2001-01-18,1593.8487034337516
2001-01-19,1620.0951077793181
2001-01-22,1624.8013237587525
2001-01-23,1624.6656794664764
2001-01-24,1646.8522997556172
2001-01-25,1650.0627045797714
2001-01-26,1645.1273048372607
2001-01-29,1655.791520985474
2001-01-30,1648.9361157979793
2001-01-31,1647.1712379994042
2001-02-01,1627.6364597486854
2001-02-02,1635.7888482114727
2001-02-05,1619.984865878136
2001-02-06,1634.3670186873876
2001-02-07,1623.8697207721157
2001-02-08,1651.4356621299344
2001-02-09,1643.6211273097183
2001-02-12,1633.0315322548847
2001-02-13,1653.5300079380165
2001-02-14,1647.110130726218
2001-02-15,1668.2336253333224
2001-02-16,1641.4701681453716
2001-02-19,1630.8172238160341
2001-02-20,1655.5876378844578
2001-02-21,1636.8423710165434
2001-02-22,1632.3294083460412
2001-02-23,1622.071993242641
2001-02-26,1634.1368819552958
2001-02-27,1614.1181789491923
2001-02-28,1595.2393682966965
2001-03-01,1578.3360490494995
2001-03-02,1553.707490971253
2001-03-05,1547.8741040067196
2001-03-06,1547.9305649666335
2001-03-07,1565.8545331142143
2001-03-08,1556.5031649582622
2001-03-09,1553.2655681076294
2001-03-12,1547.5327561428724
2001-03-13,1582.822397659927
2001-03-14,1598.5604913425263
2001-03-15,1613.945190628201
2001-03-16,1616.270289943142
2001-03-19,1614.702915643369
2001-03-20,1616.333566900877
2001-03-21,1620.898715652174
2001-03-22,1623.4320191577804
2001-03-23,1589.4749525263587
2001-03-26,1597.6423040586205
2001-03-27,1584.5436967748258
2001-03-28,1601.539828354755
2001-03-29,1608.4254499517322
2001-03-30,1605.2682055806492
2001-04-02,1605.0571101211278
2001-04-03,1586.411098592128
2001-04-04,1555.203475633139
2001-04-05,1567.327995900556
2001-04-06,1555.793775738673
2001-04-09,1557.2840627400224
2001-04-10,1571.5460162637146
2001-04-11,1587.6018806233778
2001-04-12,1565.2692298522018
2001-04-13,1567.0349330236857
2001-04-16,1573.310503930504
2001-04-17,1576.927952892739
2001-04-18,1612.6582956257655
2001-04-19,1601.962392510396
2001-04-20,1565.1118506787116
2001-04-23,1570.3560834126936
2001-04-24,1573.6559268920191
2001-04-25,1554.504342224827
2001-04-26,1559.8760064563328
2001-04-27,1590.7848781108341
2001-04-30,1607.357515079605
2001-05-01,1592.1993403655151
2001-05-02,1592.831178494062
2001-05-03,1596.761577632847
2001-05-04,1611.995669114816
2001-05-07,1626.7221567288207
2001-05-08,1640.9830527721995
2001-05-09,1635.6832506854882
2001-05-10,1658.13604994891
2001-05-11,1680.7511802144872
2001-05-14,1682.1665594583358
2001-05-15,1676.6360430968248
2001-05-16,1660.7253710682478
2001-05-17,1671.2984442405486
2001-05-18,1689.465214236213
2001-05-21,1692.2965316609182
2001-05-22,1714.694740917391
2001-05-23,1730.1304984806097
2001-05-24,1746.7375352342012
2001-05-25,1765.8900819578073
2001-05-28,1771.3197346502448
2001-05-29,1796.500744078674
2001-05-30,1791.4320921524643
2001-05-31,1829.330652483177
2001-06-01,1835.0672693296915
2001-06-04,1844.675959249558
2001-06-05,1845.3906419253224
2001-06-06,1849.1552774918944
2001-06-07,1840.4386065537833
2001-06-08,1846.476265196345
2001-06-11,1860.0827379345199
2001-06-12,1835.101431888459
2001-06-13,1833.6166144273964
2001-06-14,1824.6738898633364
2001-06-15,1816.624120200421
2001-06-18,1795.8558320983552
2001-06-19,1787.424522908052
2001-06-20,1789.0603323737512
2001-06-21,1785.2327640260007
2001-06-22,1790.7958953780944
2001-06-25,1773.2937398072124
2001-06-26,1769.9024085152168
2001-06-27,1759.4273310191895
2001-06-28,1781.0222372154342
2001-06-29,1784.0731027468375
2001-07-02,1776.9322313483046
2001-07-03,1773.4688123178073
2001-07-04,1752.3320633835176
2001-07-05,1750.9699119953775
2001-07-06,1741.1531789815658
2001-07-09,1746.1519329978983
2001-07-10,1721.0896055640542
2001-07-11,1651.1844962609414
2001-07-12,1648.5835188253989
2001-07-13,1651.205860071131
2001-07-16,1647.0684265184768
2001-07-17,1682.9270497686612
2001-07-18,1661.0776435960913
2001-07-19,1629.598024462105
2001-07-20,1642.3748962847371
2001-07-23,1662.4189827364673
2001-07-24,1656.1802642205187
2001-07-25,1644.5478088749956
2001-07-26,1647.3187637456863
2001-07-27,1645.0567984184977
2001-07-30,1658.0198374496106
2001-07-31,1650.8300132763084
2001-08-01,1618.063404351431
2001-08-02,1615.5887822670684
2001-08-03,1620.640205372598
2001-08-06,1627.439873332308
2001-08-07,1629.031182673039
2001-08-08,1620.6982242820834
2001-08-09,1608.5291624960319
2001-08-10,1605.9599588978278
2001-08-13,1599.836756433609
2001-08-14,1598.8111729317736
2001-08-15,1569.9697145837044
2001-08-16,1580.4800358317248
2001-08-17,1603.6724308376406
2001-08-20,1616.7207231273583
2001-08-21,1627.7997845466475
2001-08-22,1627.60279998931
2001-08-23,1647.6537324121382
2001-08-24,1655.8301738415867
2001-08-27,1663.0044405206393
2001-08-28,1665.8508139608193
2001-08-29,1697.803768701793
2001-08-30,1693.5153014010734
2001-08-31,1698.4494717572657
2001-09-03,1699.8686341243474
2001-09-04,1725.8277283629222
2001-09-05,1729.1303171611219
2001-09-06,1717.5355759050778
2001-09-07,1692.2336686986482
2001-09-10,1690.2166254630163
2001-09-11,1592.6474200168145
2001-09-12,1620.3323897912746
2001-09-13,1592.6285169437147
2001-09-14,1532.5869381626676
2001-09-17,1515.794536686726
2001-09-18,1523.4161798799914
2001-09-19,1510.5767196552672
2001-09-20,1483.8457686872393
2001-09-21,1485.8259694246642
2001-09-24,1501.4443544008518
2001-09-25,1475.0360477705606
2001-09-26,1464.6556190686879
2001-09-27,1458.162622531381
2001-09-28,1481.476129537202
2001-10-01,1472.8816073708804
2001-10-02,1465.8959398225063
2001-10-03,1450.5712751299682
2001-10-04,1448.6820500558224
2001-10-05,1419.185935020394
2001-10-08,1387.5926661417573
2001-10-09,1387.8534884785954
2001-10-10,1411.1656787662873
2001-10-11,1455.5934383147155
2001-10-12,1446.9382326868679
2001-10-15,1431.1361695986327
2001-10-16,1446.4301755645413
2001-10-17,1461.581148396954
2001-10-18,1464.0746455308617
2001-10-19,1465.486336298328
2001-10-22,1488.260523749134
2001-10-23,1506.9029304258124
2001-10-24,1498.4927670593497
2001-10-25,1485.0845383667302
2001-10-26,1501.8967382858966
2001-10-29,1474.822912894981
2001-10-30,1465.2720204264926
2001-10-31,1489.9384160433574
2001-11-01,1477.2715806696524
2001-11-02,1476.0790708572106
2001-11-05,1497.4265898758954
2001-11-06,1522.6855803466517
2001-11-07,1538.9065694183478
2001-11-08,1569.3543441014351
2001-11-09,1568.9854112969124
2001-11-12,1557.5327054385073
2001-11-13,1619.1594620230583
2001-11-14,1628.8945565960748
2001-11-15,1649.2229852861176
2001-11-16,1671.9174994213981
2001-11-19,1700.4690878089996
2001-11-20,1675.2896184516144
2001-11-21,1698.2618772356261
2001-11-22,1698.3461608113264
2001-11-23,1711.1545133314157
2001-11-26,1714.7847842032936
2001-11-27,1708.7720466800351
2001-11-28,1676.6857249014638
2001-11-29,1660.1453362210725
2001-11-30,1641.2050441142624
2001-12-03,1656.459387807582
2001-12-04,1688.6748472870036
2001-12-05,1689.2146347132468
2001-12-06,1682.3235583770406
2001-12-07,1689.0416295402138
2001-12-10,1710.994082128168
2001-12-11,1706.4764284301834
2001-12-12,1683.3385221282733
2001-12-13,1675.6010744991358
2001-12-14,1666.7635423628126
2001-12-17,1673.61414625738
2001-12-18,1682.106259955977
2001-12-19,1698.153734523533
2001-12-20,1680.8330217061248
2001-12-21,1705.4958774274057
2001-12-24,1730.7245590541984
2001-12-25,1731.193394883071
2001-12-26,1732.9971065549935
2001-12-27,1730.4623135862857
2001-12-28,1723.8712332874943
2001-12-31,1706.4966465806874
2002-01-01,1703.594482897878
2002-01-02,1697.345294825958
2002-01-03,1726.1403256597005
2002-01-04,1731.852002734634
2002-01-07,1721.8522110657648
2002-01-08,1703.4031523470285
2002-01-09,1673.833581470913
2002-01-10,1640.9482976440083
2002-01-11,1642.7224739669398
2002-01-14,1650.8859133816845
2002-01-15,1670.6490697968463
2002-01-16,1663.4515540542923
2002-01-17,1672.9360632294022
2002-01-18,1653.054100256548
2002-01-21,1659.019662474786
2002-01-22,1666.5037184885334
2002-01-23,1648.3410055713907
2002-01-24,1673.8123246375987
2002-01-25,1691.0122096882426
2002-01-28,1688.0319307633638
2002-01-29,1679.8367832807498
2002-01-30,1681.6473008910073
2002-01-31,1683.4815695428167
2002-02-01,1683.827248174295
2002-02-04,1647.4036628537058
2002-02-05,1632.779209549921
2002-02-06,1628.186632386813
2002-02-07,1630.43046897608
2002-02-08,1635.9696551627965
2002-02-11,1627.1963361439127
2002-02-12,1649.2965882539386
2002-02-13,1672.1930512432623
2002-02-14,1675.3454574691334
2002-02-15,1664.7490259892465
2002-02-18,1680.733104456616
2002-02-19,1672.5553278742098
2002-02-20,1664.1374130649765
2002-02-21,1667.0505128704872
2002-02-22,1649.995491382568
2002-02-25,1666.6456527462476
2002-02-26,1670.416197068274
2002-02-27,1683.2618648926573
2002-02-28,1691.0205475963198
2002-03-01,1706.0987855184753
2002-03-04,1720.6177284582618
2002-03-05,1726.8974327283881
2002-03-06,1718.453478693554
2002-03-07,1723.4665571085004
2002-03-08,1746.5662378628622
2002-03-11,1740.6526528856866
2002-03-12,1738.6169211082945
2002-03-13,1746.3164607223462
2002-03-14,1740.5096862974126
2002-03-15,1738.6592588514268
2002-03-18,1757.2640819336807
2002-03-19,1747.934882039265
2002-03-20,1737.3008976117408
2002-03-21,1740.8337217032254
2002-03-22,1728.4859321881381
2002-03-25,1723.67268294958
2002-03-26,1738.0914467349887
2002-03-27,1745.284599545497
2002-03-28,1771.2671109769972
2002-03-29,1770.3791401429219
2002-04-01,1742.9359413598802
2002-04-02,1739.9394339333467
2002-04-03,1731.0202274273959
2002-04-04,1711.8507802176746
2002-04-05,1738.2551201855213
2002-04-08,1760.2843703491385
2002-04-09,1764.50385757986
2002-04-10,1772.9552078881309
2002-04-11,1751.766225133999
2002-04-12,1756.4198502595268
2002-04-15,1750.2148158099337
2002-04-16,1755.4798953216991
2002-04-17,1747.3908050947873
2002-04-18,1728.2430211707476
2002-04-19,1736.1014123562172
2002-04-22,1723.3258144032077
2002-04-23,1718.7443083547016
2002-04-24,1712.8439694042675
2002-04-25,1680.0656593331037
2002-04-26,1699.820652657255
2002-04-29,1695.852280307562
2002-04-30,1712.0830456301744
2002-05-01,1703.1446170802658
2002-05-02,1694.5572700217328
2002-05-03,1667.1968659500646
2002-05-06,1662.4959961171562
2002-05-07,1680.5164656839224
2002-05-08,1706.5955795011068
2002-05-09,1698.7586192164563
2002-05-10,1682.1566636532757
2002-05-13,1702.7964830763017
2002-05-14,1722.797186731291
2002-05-15,1718.0632116709692
2002-05-16,1726.9299451743407
2002-05-17,1695.653060999373
2002-05-20,1695.1847270743576
2002-05-21,1703.47925212827
