Date,THAILAND IMI EQUAL WEIGHTED
1999-08-05,1460.4694954151641
1999-08-06,1408.5680437505605
1999-08-09,1395.888815335334
1999-08-10,1376.1015947709636
1999-08-11,1347.3862066762179
1999-08-12,1352.1669156794417
1999-08-13,1357.2932339477434
1999-08-16,1347.4530727133435
1999-08-17,1312.0204386801925
1999-08-18,1307.7865064560974
1999-08-19,1323.0258715374107
1999-08-20,1392.3285115868955
1999-08-23,1429.955500310351
1999-08-24,1433.0071255653822
1999-08-25,1492.968282022224
1999-08-26,1462.6622737685327
1999-08-27,1466.9588325776008
1999-08-30,1434.7119034863076
1999-08-31,1393.2892625375575
1999-09-01,1353.3451483840402
1999-09-02,1309.95335209743
1999-09-03,1325.3201077011763
1999-09-06,1316.0321439754616
1999-09-07,1312.4532473888355
1999-09-08,1282.4167805534016
1999-09-09,1320.0476737663853
1999-09-10,1346.9814999637983
1999-09-13,1388.7094558470696
1999-09-14,1372.3849931327502
1999-09-15,1373.3894002742702
1999-09-16,1324.7806813888421
1999-09-17,1336.2507792726017
1999-09-20,1324.1681455251903
1999-09-21,1291.1175053771644
1999-09-22,1245.0928064446477
1999-09-23,1194.9209672546008
1999-09-24,1158.5206972474775
1999-09-27,1163.8685250820777
1999-09-28,1150.5885129803253
1999-09-29,1164.4277301613067
1999-09-30,1167.4765672625163
1999-10-01,1209.409728307012
1999-10-04,1190.4379397911268
1999-10-05,1245.1403064828387
1999-10-06,1225.8922318496295
1999-10-07,1209.8577046374505
1999-10-08,1197.8352093408848
1999-10-11,1209.8126107095798
1999-10-12,1232.633865312227
1999-10-13,1207.206185603395
1999-10-14,1218.7038533145344
1999-10-15,1189.0028898978003
1999-10-18,1147.6244595674596
1999-10-19,1141.6898135679107
1999-10-20,1152.9285688717823
1999-10-21,1151.0347952884206
1999-10-22,1184.510876534972
1999-10-25,1193.8531433712094
1999-10-26,1220.0265611796096
1999-10-27,1216.6375630612342
1999-10-28,1253.7201471385674
1999-10-29,1273.43385903447
1999-11-01,1272.4367223576705
1999-11-02,1286.5813890723261
1999-11-03,1286.473805360373
1999-11-04,1329.0376094018957
1999-11-05,1334.8063317162612
1999-11-08,1319.7263766885471
1999-11-09,1343.1973116290255
1999-11-10,1335.5130301971449
1999-11-11,1352.1076191868094
1999-11-12,1376.058109621637
1999-11-15,1373.2524781365516
1999-11-16,1360.3260120178122
1999-11-17,1313.0022509274866
1999-11-18,1315.8921694308344
1999-11-19,1323.783646137159
1999-11-22,1301.2888239923589
1999-11-23,1304.6925964660416
1999-11-24,1290.36810457083
1999-11-25,1306.312660576382
1999-11-26,1327.6307885006331
1999-11-29,1337.1350676044697
1999-11-30,1354.5637049106801
1999-12-01,1351.4101528813028
1999-12-02,1338.783384633849
1999-12-03,1336.227195283026
1999-12-06,1310.1406529785806
1999-12-07,1310.90405223705
1999-12-08,1303.234005584491
1999-12-09,1320.8906968593055
1999-12-10,1323.3954483462464
1999-12-13,1362.4230714355822
1999-12-14,1373.455781400139
1999-12-15,1375.7639654737966
1999-12-16,1377.990430998521
1999-12-17,1376.4231898831624
1999-12-20,1404.6653602933834
1999-12-21,1402.158028577129
1999-12-22,1450.682423889022
1999-12-23,1459.1902852180158
1999-12-24,1458.7188246505682
1999-12-27,1460.5952298796751
1999-12-28,1472.0542807810225
1999-12-29,1504.2085332667111
1999-12-30,1513.9735494399797
1999-12-31,1513.9735494399797
2000-01-03,1519.19745059308
2000-01-04,1530.9261809584846
2000-01-05,1437.8224913751185
2000-01-06,1366.8340036528648
2000-01-07,1400.7027497930928
2000-01-10,1415.8563714913344
2000-01-11,1378.9024476220845
2000-01-12,1395.3293870106827
2000-01-13,1398.1123750879517
2000-01-14,1448.3870042556912
2000-01-17,1481.814130096823
2000-01-18,1508.1050949683304
2000-01-19,1510.2891688414966
2000-01-20,1539.148868912954
2000-01-21,1518.843509437095
2000-01-24,1519.3915647319257
2000-01-25,1498.4252092655768
2000-01-26,1480.3314856474879
2000-01-27,1517.5414296556537
2000-01-28,1527.1689651417018
2000-01-31,1531.570103624724
2000-02-01,1530.7691811401419
2000-02-02,1509.6701462181911
2000-02-03,1477.6428236784902
2000-02-04,1505.4061059196138
2000-02-07,1506.1557254072513
2000-02-08,1483.6843528873242
2000-02-09,1454.1970287583526
2000-02-10,1459.9327591729186
2000-02-11,1475.8486420251859
2000-02-14,1459.208156033683
2000-02-15,1400.3322988304524
2000-02-16,1361.3765053887137
2000-02-17,1300.954198318097
2000-02-18,1302.5673419406257
2000-02-21,1298.2904413234955
2000-02-22,1191.536612196885
2000-02-23,1221.43273695522
2000-02-24,1238.557856167772
2000-02-25,1309.444097132921
2000-02-28,1262.0322493272843
2000-02-29,1223.0957119948257
2000-03-01,1210.8457640268969
2000-03-02,1295.973388521943
2000-03-03,1277.968389545948
2000-03-06,1245.9609559205248
2000-03-07,1258.6965004096228
2000-03-08,1282.6670796127466
2000-03-09,1289.6972365958454
2000-03-10,1329.6576488038168
2000-03-13,1289.767777086101
2000-03-14,1319.4111626806148
2000-03-15,1263.4791507601901
2000-03-16,1276.3240191513535
2000-03-17,1301.7041062772275
2000-03-20,1303.4318280270404
2000-03-21,1293.4794997526544
2000-03-22,1306.3711030224715
2000-03-23,1314.2888347840578
2000-03-24,1332.6985059853812
2000-03-27,1355.1538993546221
2000-03-28,1375.8184622999797
2000-03-29,1390.1983608212036
2000-03-30,1345.6423066108157
2000-03-31,1346.9636388812714
2000-04-03,1344.8786254311465
2000-04-04,1328.4027562998824
2000-04-05,1300.5494613777294
2000-04-06,1309.4995958285851
2000-04-07,1332.228672112137
2000-04-10,1333.2984572665086
2000-04-11,1335.2578332041653
2000-04-12,1398.410881300115
2000-04-13,1409.262490887931
2000-04-14,1405.4056713904029
2000-04-17,1331.049949959129
2000-04-18,1319.8932945876138
2000-04-19,1348.3987952391071
2000-04-20,1355.0848338688634
2000-04-21,1381.175934084411
2000-04-24,1378.9900860441508
2000-04-25,1386.9944873192112
2000-04-26,1387.4447237437237
2000-04-27,1404.9204415401634
2000-04-28,1401.5519448527407
2000-05-01,1405.2112178681446
2000-05-02,1384.2694587312212
2000-05-03,1370.3345503402943
2000-05-04,1370.608603745558
2000-05-05,1368.442597157758
2000-05-08,1332.0593630907397
2000-05-09,1284.5321858160946
2000-05-10,1229.5282700175412
2000-05-11,1210.5581443638177
2000-05-12,1228.2207819374853
2000-05-15,1190.3656853381024
2000-05-16,1228.2169300149105
2000-05-17,1249.7841582695628
2000-05-18,1226.6303403134086
2000-05-19,1231.9602206036097
2000-05-22,1178.582976515034
2000-05-23,1145.2046786081903
2000-05-24,1122.16861241445
2000-05-25,1085.8625561809145
2000-05-26,1071.5438841670282
2000-05-29,1064.8960843796958
2000-05-30,1055.2077178130153
2000-05-31,1101.5807692692972
2000-06-01,1109.9254074576133
2000-06-02,1144.0767270318897
2000-06-05,1186.0663365532325
2000-06-06,1147.7879373942276
2000-06-07,1135.4900126373516
2000-06-08,1153.7146125118327
2000-06-09,1137.5307981729798
2000-06-12,1130.3492197262026
2000-06-13,1104.8846616381961
2000-06-14,1133.4121199328083
2000-06-15,1142.5590371822504
2000-06-16,1127.649673868905
2000-06-19,1113.2975976057885
2000-06-20,1110.2522405303162
2000-06-21,1119.3492766432764
2000-06-22,1109.5938436288714
2000-06-23,1106.141804165118
2000-06-26,1098.410786517061
2000-06-27,1097.9391803953083
2000-06-28,1097.4902473164295
2000-06-29,1051.9093947992073
2000-06-30,1055.0086980461908
2000-07-03,1035.3637970184425
2000-07-04,1028.826621037699
2000-07-05,1037.408183504227
2000-07-06,1028.7489242222484
2000-07-07,1042.8527958116656
2000-07-10,1042.60646212086
2000-07-11,1033.629313469174
2000-07-12,1034.5884060285468
2000-07-13,1044.947954435052
2000-07-14,1026.9442368830094
2000-07-17,1022.428279823672
2000-07-18,1020.0265207527045
2000-07-19,1029.5362211307527
2000-07-20,1013.5307008969514
2000-07-21,994.3362485814542
2000-07-24,947.5564565392064
2000-07-25,940.7260430988255
2000-07-26,925.85631416188
2000-07-27,941.074315554515
2000-07-28,936.6526048566878
2000-07-31,916.9573374375432
2000-08-01,946.1273222833612
2000-08-02,994.1846252868191
2000-08-03,1042.6246541088444
2000-08-04,1054.688255234147
2000-08-07,1024.5516945868906
2000-08-08,1076.7556255479792
2000-08-09,1065.2318644238417
2000-08-10,1037.960000730222
2000-08-11,1068.3042269734174
2000-08-14,1068.9278887179064
2000-08-15,1065.189411292016
2000-08-16,1083.6415705469421
2000-08-17,1065.1502091671089
2000-08-18,1051.2333462894755
2000-08-21,1040.9531002339072
2000-08-22,1059.1357275247865
2000-08-23,1041.476034844373
2000-08-24,1018.0370690322053
2000-08-25,1020.5640867317273
2000-08-28,1021.5912882373674
2000-08-29,1040.4832150349137
2000-08-30,1043.637462940432
2000-08-31,1048.7644478760847
2000-09-01,1042.9739297572194
2000-09-04,1037.173181138738
2000-09-05,1046.0093038058783
2000-09-06,1036.3485724682657
2000-09-07,1018.0252476183085
2000-09-08,1017.1053044344278
2000-09-11,1006.5748661295235
2000-09-12,998.0343959664607
2000-09-13,1002.3288810877459
2000-09-14,984.5980987733992
2000-09-15,1005.914955806101
2000-09-18,984.188736559524
2000-09-19,992.2851119744645
2000-09-20,979.4479192307717
2000-09-21,975.2096391351146
2000-09-22,916.995431903583
2000-09-25,945.1605271957419
2000-09-26,961.8230265859462
2000-09-27,976.202550479863
2000-09-28,947.95427960022
2000-09-29,948.7674579039733
2000-10-02,944.4752520476228
2000-10-03,931.8379856773115
2000-10-04,928.7728294006158
2000-10-05,932.2530385021337
2000-10-06,931.3930763798046
2000-10-09,912.622904106319
2000-10-10,893.7298058760432
2000-10-11,870.874539976996
2000-10-12,881.8287175633128
2000-10-13,870.3832577674024
2000-10-16,899.736077708123
2000-10-17,901.9909981425425
2000-10-18,921.3664618460646
2000-10-19,964.1972156409983
2000-10-20,953.8278745758603
2000-10-23,950.5401362261832
2000-10-24,951.7608006860396
2000-10-25,953.1782743256632
2000-10-26,968.4113196644303
2000-10-27,948.6080119980495
2000-10-30,931.81943578075
2000-10-31,927.1372708323781
2000-11-01,939.6890182118791
2000-11-02,933.1199732553035
2000-11-03,955.7382082654158
2000-11-06,978.0740575344365
2000-11-07,974.7818023493745
2000-11-08,1009.5573665557239
2000-11-09,988.5800191827857
2000-11-10,986.4294662140313
2000-11-13,964.4723224269402
2000-11-14,971.3426624197135
2000-11-15,971.062490029047
2000-11-16,976.199432602837
2000-11-17,988.7330839548719
2000-11-20,975.759457362065
2000-11-21,983.5743556327333
2000-11-22,984.8828806024969
2000-11-23,981.6947462178497
2000-11-24,990.7256840705298
2000-11-27,986.7140244769847
2000-11-28,962.3704799765608
2000-11-29,948.6742437991059
2000-11-30,923.6520955779358
2000-12-01,914.0353259844546
2000-12-04,900.5059300849692
2000-12-05,903.3284481126915
2000-12-06,907.0781892945471
2000-12-07,904.7923421999252
2000-12-08,901.3665796473592
2000-12-11,916.5089208571626
2000-12-12,909.3930903291666
2000-12-13,914.2654384139595
2000-12-14,895.9989326089127
2000-12-15,891.2289601536154
2000-12-18,890.195785686708
2000-12-19,898.9541901713859
2000-12-20,882.3581343295015
2000-12-21,872.7334739944451
2000-12-22,862.8728271986223
2000-12-25,859.9360557588332
2000-12-26,847.2373306449808
2000-12-27,841.4031700185884
2000-12-28,842.6466186529682
2000-12-29,834.0574530212187
2001-01-01,834.0574530212187
2001-01-02,819.2910073328044
2001-01-03,819.481865218069
2001-01-04,840.494072986485
2001-01-05,860.5813219209165
2001-01-08,892.0089745258923
2001-01-09,909.0571526347221
2001-01-10,897.5744764534586
2001-01-11,887.4253384488674
2001-01-12,945.5403977110356
2001-01-15,975.7960185153894
2001-01-16,953.8862083232187
2001-01-17,980.0516436029025
2001-01-18,964.6377236963318
2001-01-19,987.8603110121957
2001-01-22,997.8595545803269
2001-01-23,1017.850734320287
2001-01-24,1042.0038749785085
2001-01-25,1093.8077793944328
2001-01-26,1068.9131538726972
2001-01-29,1078.47473409631
2001-01-30,1045.035485474247
2001-01-31,1072.3914904445844
2001-02-01,1059.4963854034204
2001-02-02,1076.244450459726
2001-02-05,1045.9685317358735
2001-02-06,1030.775562625519
2001-02-07,1041.066905119008
2001-02-08,1057.9344209759197
2001-02-09,1038.7950487657622
2001-02-12,1014.005941366976
2001-02-13,1039.1250620714227
2001-02-14,1036.6084350118815
2001-02-15,1050.096063030579
2001-02-16,1033.4242233458103
2001-02-19,1007.2217851110009
2001-02-20,1027.1412702804516
2001-02-21,1014.8316026451657
2001-02-22,1013.8331267670899
2001-02-23,1067.4908895671613
2001-02-26,1064.7297050979805
2001-02-27,1081.631315394779
2001-02-28,1076.4933973354089
2001-03-01,1031.5784206166716
2001-03-02,984.3802449798118
2001-03-05,967.0805164997878
2001-03-06,969.5334274332246
2001-03-07,987.1804654280501
2001-03-08,977.227031060547
2001-03-09,988.1606724372581
2001-03-12,984.9300769652689
2001-03-13,992.0466684035155
2001-03-14,982.8822530562792
2001-03-15,974.5118624945729
2001-03-16,970.933113910788
2001-03-19,963.3466904802667
2001-03-20,957.8175504077113
2001-03-21,953.2439721966006
2001-03-22,955.3552757343695
2001-03-23,952.1662965857013
2001-03-26,954.9442954497467
2001-03-27,946.0555880497252
2001-03-28,949.0125166866737
2001-03-29,960.0981925500663
2001-03-30,950.3928206261503
2001-04-02,940.3509740432569
2001-04-03,927.6554203856164
2001-04-04,893.4225203321364
2001-04-05,905.7635931686718
2001-04-06,897.2275433805631
2001-04-09,880.8452257715219
2001-04-10,898.1584447546601
2001-04-11,917.3732956133217
2001-04-12,933.365367840442
2001-04-13,933.365367840442
2001-04-16,939.8176042325359
2001-04-17,927.3005972461277
2001-04-18,971.2687466873924
2001-04-19,957.1492756768057
2001-04-20,911.0163000974651
2001-04-23,920.1490577107786
2001-04-24,936.6757887565655
2001-04-25,928.9560884852731
2001-04-26,919.9226812516896
2001-04-27,926.1251554079507
2001-04-30,946.8811116665918
2001-05-01,941.9910185929803
2001-05-02,939.3983820603811
2001-05-03,941.5139548599608
2001-05-04,942.333861653605
2001-05-07,946.7107676359784
2001-05-08,952.7691041108886
2001-05-09,966.9196332970705
2001-05-10,975.970370366954
2001-05-11,981.7257195967361
2001-05-14,979.0550334102956
2001-05-15,976.6218733858034
2001-05-16,955.8192720772619
2001-05-17,970.9482650304554
2001-05-18,979.8914697667204
2001-05-21,973.9188395115049
2001-05-22,1001.6235354813855
2001-05-23,1036.176441204512
2001-05-24,1052.11532365541
2001-05-25,1046.328257855073
2001-05-28,1052.4058849817607
2001-05-29,1048.5604816696562
2001-05-30,1044.9879727309203
2001-05-31,1058.6674127119072
2001-06-01,1066.4816533064072
2001-06-04,1070.7415241945612
2001-06-05,1057.6043046331856
2001-06-06,1046.7857407917886
2001-06-07,1040.118402336822
2001-06-08,1063.410723568737
2001-06-11,1076.3158004869927
2001-06-12,1068.982046771125
2001-06-13,1106.6940839131503
2001-06-14,1085.659465995606
2001-06-15,1093.1153576982085
2001-06-18,1071.1268274772178
2001-06-19,1082.053563324966
2001-06-20,1083.9735597619047
2001-06-21,1072.0003858089076
2001-06-22,1072.4452399691972
2001-06-25,1072.38740488734
2001-06-26,1074.1485680731091
2001-06-27,1086.815236657557
2001-06-28,1099.034932749631
2001-06-29,1104.1115133516892
2001-07-02,1100.732799578522
2001-07-03,1106.2320793958481
2001-07-04,1108.8557200889904
2001-07-05,1108.7310904332526
2001-07-06,1102.0236262735275
2001-07-09,1092.7910884001897
2001-07-10,1073.8625778173746
2001-07-11,1027.097129081113
2001-07-12,1037.5621854424517
2001-07-13,1034.0997939259078
2001-07-16,1012.8181226629507
2001-07-17,1038.0748624399896
2001-07-18,1016.2750804086007
2001-07-19,1020.8977722518
2001-07-20,1004.7653955754639
2001-07-23,1002.2495306477094
2001-07-24,995.9993029688234
2001-07-25,994.2293946625205
2001-07-26,987.7898820259283
2001-07-27,979.9536324299702
2001-07-30,974.9264695530492
2001-07-31,967.2491604142609
2001-08-01,966.4582397637017
2001-08-02,982.10802898017
2001-08-03,1010.7538020066667
2001-08-06,1012.1348485285283
2001-08-07,1017.9499704405623
2001-08-08,1034.551180245353
2001-08-09,1008.6870171989401
2001-08-10,1001.0100982330657
2001-08-13,1000.3734452580768
2001-08-14,1005.9489243852674
2001-08-15,995.7058043948093
2001-08-16,1001.3760234551955
2001-08-17,1010.2781115016473
2001-08-20,1007.5802665206432
2001-08-21,1005.5260858921434
2001-08-22,1004.6754097311137
2001-08-23,1024.34335267446
2001-08-24,1052.6526483417197
2001-08-27,1080.2834612155616
2001-08-28,1073.1573189879603
2001-08-29,1090.891342280318
2001-08-30,1066.8330557784445
2001-08-31,1087.7303432045508
2001-09-03,1097.1266371554252
2001-09-04,1105.0559411293823
2001-09-05,1098.851822541343
2001-09-06,1104.3891924961795
2001-09-07,1091.577876064578
2001-09-10,1060.747139688766
2001-09-11,1046.2764553950276
2001-09-12,1056.9149861272645
2001-09-13,971.7551150548687
2001-09-14,887.7806722172274
2001-09-17,827.6216626965818
2001-09-18,838.1828636743413
2001-09-19,877.714854062115
2001-09-20,855.459223355993
2001-09-21,844.7990464183932
2001-09-24,856.6483670440598
2001-09-25,842.5193091598587
2001-09-26,842.8923531087786
2001-09-27,839.2733347539239
2001-09-28,858.3274911974804
2001-10-01,842.7053571739707
2001-10-02,856.2924211154242
2001-10-03,845.7003319015915
2001-10-04,870.8475939679598
2001-10-05,863.9268769279813
2001-10-08,852.511119045112
2001-10-09,876.2564348509327
2001-10-10,887.5066173744372
2001-10-11,900.165226206385
2001-10-12,889.8982342283338
2001-10-15,886.7085337939956
2001-10-16,894.9275979859797
2001-10-17,904.9979474268257
2001-10-18,908.6484982648732
2001-10-19,905.9461167798
2001-10-22,909.2586670119138
2001-10-23,911.1608118494536
2001-10-24,911.6741573371639
2001-10-25,900.4572444283544
2001-10-26,904.3814909405246
2001-10-29,882.3841094689705
2001-10-30,865.4399097191474
2001-10-31,886.9481100603751
2001-11-01,875.9268999429864
2001-11-02,877.651343047851
2001-11-05,879.6864837262146
2001-11-06,874.6181257425709
2001-11-07,852.1053223125542
2001-11-08,870.9035908314395
2001-11-09,868.6370536984023
2001-11-12,876.4919897291524
2001-11-13,886.8908093544069
2001-11-14,873.2702543186593
2001-11-15,876.8760229137977
2001-11-16,889.8651217041297
2001-11-19,904.1186039596877
2001-11-20,923.2644250404287
2001-11-21,954.7715290468078
2001-11-22,964.1371060767844
2001-11-23,987.9568515224254
2001-11-26,978.2681167317572
2001-11-27,984.880502017542
2001-11-28,975.377282765254
2001-11-29,992.2314740540317
2001-11-30,999.4337838106811
2001-12-03,1007.8504719228744
2001-12-04,1008.1377523832144
2001-12-05,1013.7254588758199
2001-12-06,1024.8283647109104
2001-12-07,1021.2898801054528
2001-12-10,1022.9420256817692
2001-12-11,1004.2464401519599
2001-12-12,1008.6608376505136
2001-12-13,994.4701687053719
2001-12-14,984.9371443189324
2001-12-17,981.285699567334
2001-12-18,984.3287792033423
2001-12-19,997.6862168109523
2001-12-20,1005.7478088583438
2001-12-21,1012.9997829948087
2001-12-24,1044.5700661601754
2001-12-25,1046.6453698674081
2001-12-26,1054.2704549012315
2001-12-27,1022.8221495271622
2001-12-28,1047.1420495932134
2001-12-31,1035.6213682161142
2002-01-01,1035.6213682161142
2002-01-02,1027.732560411186
2002-01-03,1058.1148417925497
2002-01-04,1078.6512324184393
2002-01-07,1087.3130401306873
2002-01-08,1086.6348479652302
2002-01-09,1097.049162524452
2002-01-10,1093.4666141279286
2002-01-11,1110.0875133311044
2002-01-14,1123.8252731338073
2002-01-15,1126.1237699286626
2002-01-16,1118.616146861839
2002-01-17,1124.1865663157898
2002-01-18,1108.40991282229
2002-01-21,1101.5140367292433
2002-01-22,1098.8055938235307
2002-01-23,1134.793971283761
2002-01-24,1171.8611557545078
2002-01-25,1206.8219703016882
2002-01-28,1212.6273969110864
2002-01-29,1222.8760745172597
2002-01-30,1232.4281216057939
2002-01-31,1231.213115101554
2002-02-01,1217.5466109918268
2002-02-04,1207.6906188875184
2002-02-05,1239.8230796464848
2002-02-06,1258.0860594425603
2002-02-07,1255.4044329427975
2002-02-08,1261.2653661870745
2002-02-11,1266.00525658699
2002-02-12,1253.8875072397086
2002-02-13,1286.2446314656065
2002-02-14,1304.867111247591
2002-02-15,1328.583816875122
2002-02-18,1359.7140881027042
2002-02-19,1338.5496684300024
2002-02-20,1358.3765687986072
2002-02-21,1303.7568246966403
2002-02-22,1263.3449991953696
2002-02-25,1286.7417224375317
2002-02-26,1290.3722764668098
2002-02-27,1353.6386910605647
2002-02-28,1359.491841862483
2002-03-01,1390.3837121147983
2002-03-04,1419.0466542700028
2002-03-05,1397.7591597797455
2002-03-06,1414.534738688063
2002-03-07,1406.955564796604
2002-03-08,1407.8711377599773
2002-03-11,1401.4653594250337
2002-03-12,1399.774111586464
2002-03-13,1370.6278970564174
2002-03-14,1380.4306466079058
2002-03-15,1359.3942466345798
2002-03-18,1352.1751138227576
2002-03-19,1349.0603958961312
2002-03-20,1379.394735806876
2002-03-21,1390.5458928960416
2002-03-22,1415.3038780851487
2002-03-25,1403.291115966407
2002-03-26,1394.4593323154672
2002-03-27,1377.8714019090162
2002-03-28,1381.9581030386464
2002-03-29,1366.0239007011007
2002-04-01,1357.0292770087833
2002-04-02,1329.1771853468979
2002-04-03,1309.1989488490826
2002-04-04,1306.0370101505814
2002-04-05,1339.613584774472
2002-04-08,1346.817330491553
2002-04-09,1351.6288220172062
2002-04-10,1355.8832232051036
2002-04-11,1369.8806193814683
2002-04-12,1372.2276844287446
2002-04-15,1372.9583463973818
2002-04-16,1370.4787757869537
2002-04-17,1412.2673363462116
2002-04-18,1410.3308819050712
2002-04-19,1409.926440395829
2002-04-22,1407.454203873033
2002-04-23,1387.8609194423093
2002-04-24,1383.4307433339272
2002-04-25,1351.6406588570233
2002-04-26,1358.1997499112374
2002-04-29,1334.122304845504
2002-04-30,1340.3165241978818
2002-05-01,1332.3113413540457
2002-05-02,1332.4926627921388
2002-05-03,1335.089336650016
2002-05-06,1334.515857060262
2002-05-07,1339.7550171718499
2002-05-08,1368.7418515399422
2002-05-09,1366.664524755198
2002-05-10,1362.0605066193646
2002-05-13,1372.634686621651
2002-05-14,1398.568121897556
2002-05-15,1370.8561743963385
2002-05-16,1373.2958011486494
2002-05-17,1378.5288913784827
2002-05-20,1387.3593781029062
2002-05-21,1398.9453445611146
2002-05-22,1392.5901331916
2002-05-23,1414.2282843600979
2002-05-24,1416.3014668371789
2002-05-27,1423.7328010943656
2002-05-28,1463.9754266783402
2002-05-29,1477.5566952489676
2002-05-30,1472.3055718312426
2002-05-31,1485.5533178857586
2002-06-03,1476.627958211817
2002-06-04,1449.2964493933046
2002-06-05,1486.5599471157363
2002-06-06,1495.070029552891
2002-06-07,1493.6027628881125
2002-06-10,1511.434128602092
2002-06-11,1496.4062657817717
2002-06-12,1493.835545895753
