Date,MEXICO IMI EQUAL WEIGHTED
1999-08-05,1241.2279701333155
1999-08-06,1225.4178925709498
1999-08-09,1245.2489251986688
1999-08-10,1232.8047259815746
1999-08-11,1262.4532038701168
1999-08-12,1276.9995696565609
1999-08-13,1297.727044035366
1999-08-16,1292.1046716604167
1999-08-17,1303.3987922226538
1999-08-18,1280.5766624562236
1999-08-19,1264.7900064392745
1999-08-20,1257.5668797840674
1999-08-23,1311.1498263380297
1999-08-24,1318.464454722127
1999-08-25,1331.9895865078888
1999-08-26,1331.4883543999422
1999-08-27,1321.018573167928
1999-08-30,1312.2250567439091
1999-08-31,1300.1592770054576
1999-09-01,1290.7743300663094
1999-09-02,1271.7581737154073
1999-09-03,1287.5363583809767
1999-09-06,1294.2196759282594
1999-09-07,1265.8767399340647
1999-09-08,1257.1783095930152
1999-09-09,1251.5476968417966
1999-09-10,1283.6683867690733
1999-09-13,1293.5426840647044
1999-09-14,1279.6561094355272
1999-09-15,1281.2736482732444
1999-09-16,1274.3912690772497
1999-09-17,1279.1844894676378
1999-09-20,1284.5558620470176
1999-09-21,1260.8602071590883
1999-09-22,1259.833131633675
1999-09-23,1263.8594888496632
1999-09-24,1262.0230441604906
1999-09-27,1275.8425621727822
1999-09-28,1267.091166099555
1999-09-29,1254.0624088151133
1999-09-30,1251.064790755925
1999-10-01,1229.5475042800467
1999-10-04,1221.5746769937318
1999-10-05,1223.8545212954862
1999-10-06,1231.4181137673747
1999-10-07,1230.7621285101125
1999-10-08,1256.6554371300688
1999-10-11,1261.2844484331238
1999-10-12,1234.0859850952575
1999-10-13,1204.894626454479
1999-10-14,1194.0392379499744
1999-10-15,1148.8908697006584
1999-10-18,1154.2143951533378
1999-10-19,1178.7153068718012
1999-10-20,1182.7363655379393
1999-10-21,1177.1475659163561
1999-10-22,1195.20139253509
1999-10-25,1193.1043426129957
1999-10-26,1199.8909002540574
1999-10-27,1203.9807759487512
1999-10-28,1224.2028207881303
1999-10-29,1248.6369136691678
1999-11-01,1251.73364408258
1999-11-02,1254.866077997181
1999-11-03,1298.1927438538034
1999-11-04,1308.4997578651457
1999-11-05,1321.672074662489
1999-11-08,1340.1886461850124
1999-11-09,1330.7936081669327
1999-11-10,1341.8057322586385
1999-11-11,1354.305381504352
1999-11-12,1374.3761916484668
1999-11-15,1389.1642420880023
1999-11-16,1398.9995548581949
1999-11-17,1407.115328472876
1999-11-18,1438.0385602937067
1999-11-19,1455.7976358155063
1999-11-22,1433.9122050206117
1999-11-23,1440.445072082166
1999-11-24,1476.4527965648074
1999-11-25,1497.5385988745293
1999-11-26,1510.2791401763454
1999-11-29,1508.8500099528692
1999-11-30,1492.84064364478
1999-12-01,1484.8671634223315
1999-12-02,1494.726276675603
1999-12-03,1527.0759851184534
1999-12-06,1492.4960491247516
1999-12-07,1486.0454953476237
1999-12-08,1504.3683042033106
1999-12-09,1527.9851453894232
1999-12-10,1537.4703779089075
1999-12-13,1530.3124184720768
1999-12-14,1531.4600868954287
1999-12-15,1575.7626186506482
1999-12-16,1567.7581213257527
1999-12-17,1594.3723142043455
1999-12-20,1594.9851947005507
1999-12-21,1602.8343911069342
1999-12-22,1598.9006183471072
1999-12-23,1595.944770137681
1999-12-24,1585.3200945850376
1999-12-27,1582.4365103424423
1999-12-28,1603.8912885599855
1999-12-29,1611.1054775541604
1999-12-30,1625.4448567127624
1999-12-31,1625.4448567127624
2000-01-03,1605.7186169852623
2000-01-04,1493.1021649576965
2000-01-05,1504.8950519030607
2000-01-06,1487.3154773429542
2000-01-07,1556.0837409747821
2000-01-10,1585.830477480657
2000-01-11,1551.4457327458206
2000-01-12,1548.2558170615462
2000-01-13,1566.894552768637
2000-01-14,1621.3142845285954
2000-01-17,1640.160358725138
2000-01-18,1618.4880151424245
2000-01-19,1609.734743402471
2000-01-20,1583.4000046332476
2000-01-21,1561.061691870049
2000-01-24,1552.6104088473153
2000-01-25,1543.9798232580283
2000-01-26,1551.598867746289
2000-01-27,1560.1126211310818
2000-01-28,1544.0606175434034
2000-01-31,1548.7276521592376
2000-02-01,1567.785145278597
2000-02-02,1581.321214036769
2000-02-03,1587.6999081674899
2000-02-04,1605.8756927988686
2000-02-07,1630.5393701885055
2000-02-08,1621.5394627658302
2000-02-09,1605.6009030908842
2000-02-10,1637.2025203654525
2000-02-11,1638.836219572938
2000-02-14,1651.6300071967771
2000-02-15,1650.8819784084033
2000-02-16,1649.1110675388795
2000-02-17,1640.0113356383667
2000-02-18,1613.8431460799313
2000-02-21,1606.672896864109
2000-02-22,1559.0059558433031
2000-02-23,1589.8743304402867
2000-02-24,1597.034483628564
2000-02-25,1611.7816781897243
2000-02-28,1624.7686116654556
2000-02-29,1642.0462569611718
2000-03-01,1655.6932960882446
2000-03-02,1700.7862792551152
2000-03-03,1719.3041731060464
2000-03-06,1700.3098329041343
2000-03-07,1716.7432869226548
2000-03-08,1752.4480004640031
2000-03-09,1744.2281260087777
2000-03-10,1738.3817589934638
2000-03-13,1710.0363800332248
2000-03-14,1692.2649686647408
2000-03-15,1696.3768680873973
2000-03-16,1693.8082797765192
2000-03-17,1704.9555989119087
2000-03-20,1689.244177612467
2000-03-21,1692.570837156615
2000-03-22,1705.0599104158282
2000-03-23,1704.841267390197
2000-03-24,1712.677125881468
2000-03-27,1723.4472601286705
2000-03-28,1711.1083301804078
2000-03-29,1746.4853088282007
2000-03-30,1723.2641459746826
2000-03-31,1734.0792709006578
2000-04-03,1725.1858563959543
2000-04-04,1688.773498351466
2000-04-05,1667.5784158207623
2000-04-06,1699.6423751075872
2000-04-07,1719.4261633094998
2000-04-10,1684.4400937055007
2000-04-11,1657.8242938685466
2000-04-12,1636.067113062203
2000-04-13,1630.172170798266
2000-04-14,1570.103493088648
2000-04-17,1564.2540803380425
2000-04-18,1617.0750799620832
2000-04-19,1606.4783977920997
2000-04-20,1613.5065583603828
2000-04-21,1613.5065583603828
2000-04-24,1623.3351010527717
2000-04-25,1676.9899113136048
2000-04-26,1674.805654820146
2000-04-27,1691.6686568739397
2000-04-28,1682.8009541798406
2000-05-01,1701.2154579039761
2000-05-02,1691.4351670231054
2000-05-03,1699.313540825846
2000-05-04,1718.4947163924116
2000-05-05,1708.5739591198285
2000-05-08,1684.1611765472107
2000-05-09,1657.8537275572917
2000-05-10,1612.1396495268027
2000-05-11,1620.368243604539
2000-05-12,1629.9145275031863
2000-05-15,1625.3613579017654
2000-05-16,1649.556500028278
2000-05-17,1644.079401699645
2000-05-18,1624.4120986168743
2000-05-19,1594.3356095849801
2000-05-22,1549.6665915499584
2000-05-23,1535.9589990912061
2000-05-24,1566.8044431891924
2000-05-25,1544.72008615321
2000-05-26,1510.3739944876443
2000-05-29,1515.409089918529
2000-05-30,1534.3689352678575
2000-05-31,1538.3777736699126
2000-06-01,1544.9544913879952
2000-06-02,1556.7587994488977
2000-06-05,1540.0475055365155
2000-06-06,1461.1168032201545
2000-06-07,1458.6453806677894
2000-06-08,1460.5983176001714
2000-06-09,1465.8523996619251
2000-06-12,1484.6887779778535
2000-06-13,1484.9751899679231
2000-06-14,1499.9470773939104
2000-06-15,1482.0725050070282
2000-06-16,1463.120065384565
2000-06-19,1467.9274886289006
2000-06-20,1472.5813093004879
2000-06-21,1504.8388138149664
2000-06-22,1485.0775828374303
2000-06-23,1488.3566830118768
2000-06-26,1485.2748311982323
2000-06-27,1491.3993072943683
2000-06-28,1498.6074576708593
2000-06-29,1494.4618899669465
2000-06-30,1535.0295022369692
2000-07-03,1625.0909723023717
2000-07-04,1657.953118654647
2000-07-05,1619.4213592582823
2000-07-06,1614.9439327653008
2000-07-07,1642.265485157883
2000-07-10,1646.2352103011865
2000-07-11,1645.4364255487333
2000-07-12,1671.4843421475193
2000-07-13,1690.5370047738315
2000-07-14,1706.5665393448755
2000-07-17,1708.0557518020307
2000-07-18,1711.8721103322519
2000-07-19,1687.8252393999285
2000-07-20,1706.5614800972746
2000-07-21,1687.5995343788743
2000-07-24,1681.8888444502445
2000-07-25,1678.632705914885
2000-07-26,1660.8557695942714
2000-07-27,1644.8508201572895
2000-07-28,1642.071722598794
2000-07-31,1651.7988051278946
2000-08-01,1665.7921766726206
2000-08-02,1680.93510866572
2000-08-03,1685.4376080523534
2000-08-04,1687.4543124557592
2000-08-07,1689.3361126602733
2000-08-08,1705.977083028618
2000-08-09,1698.945872706884
2000-08-10,1669.4637083314037
2000-08-11,1693.6807862275136
2000-08-14,1699.437007918476
2000-08-15,1682.249427260293
2000-08-16,1690.6062314802302
2000-08-17,1693.3488064487644
2000-08-18,1709.7055258423773
2000-08-21,1696.9982153156013
2000-08-22,1708.1647037842831
2000-08-23,1705.2405587706703
2000-08-24,1686.9060816146098
2000-08-25,1666.3232114025466
2000-08-28,1688.2910340050403
2000-08-29,1695.7307173965196
2000-08-30,1735.55825921613
2000-08-31,1758.2270220542684
2000-09-01,1737.2538461581826
2000-09-04,1737.8264362259847
2000-09-05,1772.1291620753202
2000-09-06,1784.1790069385286
2000-09-07,1798.3583575187124
2000-09-08,1799.221703903934
2000-09-11,1814.8887095787088
2000-09-12,1813.253293425243
2000-09-13,1805.9002117150403
2000-09-14,1811.4060757697725
2000-09-15,1803.8777029554296
2000-09-18,1786.5565777772088
2000-09-19,1776.2298126518212
2000-09-20,1785.8748972965782
2000-09-21,1772.009013841891
2000-09-22,1697.55009822288
2000-09-25,1721.9475188205458
2000-09-26,1704.572175985444
2000-09-27,1698.8286722182793
2000-09-28,1701.0769450168357
2000-09-29,1696.0691401659476
2000-10-02,1689.391304881353
2000-10-03,1697.979388126599
2000-10-04,1707.1619360626726
2000-10-05,1711.586658140786
2000-10-06,1685.3927664659966
2000-10-09,1678.049229311882
2000-10-10,1675.3651965347972
2000-10-11,1634.9668520971902
2000-10-12,1628.8271973412386
2000-10-13,1620.6426240225903
2000-10-16,1647.0466478452145
2000-10-17,1630.5775799508262
2000-10-18,1630.6710424610133
2000-10-19,1678.4361302642233
2000-10-20,1674.1312305605195
2000-10-23,1672.6275382429371
2000-10-24,1674.5138206992922
2000-10-25,1657.6774478756172
2000-10-26,1666.188252264209
2000-10-27,1649.3277263171067
2000-10-30,1653.1563904556695
2000-10-31,1663.1759657817774
2000-11-01,1655.1003729338565
2000-11-02,1649.8646253923725
2000-11-03,1638.003820745602
2000-11-06,1629.208895889906
2000-11-07,1631.3237447972986
2000-11-08,1635.6350987269198
2000-11-09,1614.170459567901
2000-11-10,1601.571550020345
2000-11-13,1590.0774645657407
2000-11-14,1620.487742189116
2000-11-15,1628.2375220458464
2000-11-16,1627.1064075445724
2000-11-17,1643.5762773667536
2000-11-20,1657.0521890356288
2000-11-21,1656.4460647249966
2000-11-22,1643.8501222231569
2000-11-23,1650.163009573739
2000-11-24,1665.0403025867004
2000-11-27,1635.271054494409
2000-11-28,1603.6486241285847
2000-11-29,1585.8744276781556
2000-11-30,1544.32964383802
2000-12-01,1538.0485716003986
2000-12-04,1499.4084173365782
2000-12-05,1534.0156499919751
2000-12-06,1528.5091883332836
2000-12-07,1510.5153734161424
2000-12-08,1513.2687164747767
2000-12-11,1520.1072790325713
2000-12-12,1515.1649461559616
2000-12-13,1505.9857494932437
2000-12-14,1490.222658164881
2000-12-15,1451.8469919980623
2000-12-18,1447.9275939907322
2000-12-19,1451.2520182448095
2000-12-20,1388.112756853609
2000-12-21,1367.1688603043187
2000-12-22,1371.0454506865688
2000-12-25,1371.0454506865688
2000-12-26,1380.2392137676452
2000-12-27,1385.5647416563017
2000-12-28,1397.1711182147078
2000-12-29,1390.913715667342
2001-01-01,1390.913715667342
2001-01-02,1351.5162832361061
2001-01-03,1356.6475138877386
2001-01-04,1385.2959368415472
2001-01-05,1349.7909784644598
2001-01-08,1356.454945692986
2001-01-09,1356.7302030171713
2001-01-10,1335.281474850204
2001-01-11,1333.7290447456048
2001-01-12,1332.0860061493256
2001-01-15,1340.0357824001458
2001-01-16,1328.3201792583152
2001-01-17,1360.4190793240043
2001-01-18,1352.7694801430157
2001-01-19,1386.0795500683607
2001-01-22,1384.8753017930908
2001-01-23,1397.5306175026433
2001-01-24,1425.9963624391064
2001-01-25,1432.6615716148988
2001-01-26,1439.1654252181825
2001-01-29,1452.9016586829173
2001-01-30,1452.907247410419
2001-01-31,1452.4867891159188
2001-02-01,1426.9551106681658
2001-02-02,1427.883351876322
2001-02-05,1415.2419963420812
2001-02-06,1433.8252934088994
2001-02-07,1426.5688163227633
2001-02-08,1446.1321344229732
2001-02-09,1437.4035244186177
2001-02-12,1445.8471050587464
2001-02-13,1454.1176273597662
2001-02-14,1460.7174111120705
2001-02-15,1499.0979299538697
2001-02-16,1468.1443205264634
2001-02-19,1464.2157341811328
2001-02-20,1474.7507713335897
2001-02-21,1434.7738073990452
2001-02-22,1438.125907427226
2001-02-23,1429.7657652829268
2001-02-26,1440.7538835701039
2001-02-27,1423.8191689830203
2001-02-28,1416.1826171284458
2001-03-01,1410.0336527239774
2001-03-02,1416.6225861412813
2001-03-05,1431.54274980288
2001-03-06,1437.4977082774296
2001-03-07,1458.0341875965546
2001-03-08,1458.5892388657248
2001-03-09,1448.274743317285
2001-03-12,1418.6116743101422
2001-03-13,1438.6576332744446
2001-03-14,1428.4151426778637
2001-03-15,1437.531767419918
2001-03-16,1456.3849039283562
2001-03-19,1470.0016327287444
2001-03-20,1456.8747068546907
2001-03-21,1468.301138300498
2001-03-22,1462.4331873668202
2001-03-23,1441.105632174349
2001-03-26,1455.8136302723117
2001-03-27,1461.46592477272
2001-03-28,1461.3430531925583
2001-03-29,1482.4715303969274
2001-03-30,1497.613900693756
2001-04-02,1504.96106083485
2001-04-03,1485.9586129746926
2001-04-04,1457.622070743872
2001-04-05,1489.17217602218
2001-04-06,1473.1284525869014
2001-04-09,1475.2748531190723
2001-04-10,1521.8845702516123
2001-04-11,1540.5742675217298
2001-04-12,1520.8342498515808
2001-04-13,1520.8342498515808
2001-04-16,1529.631048352902
2001-04-17,1544.9510734221653
2001-04-18,1600.6034202047952
2001-04-19,1519.6826852032261
2001-04-20,1488.8597450719456
2001-04-23,1475.367434518108
2001-04-24,1494.7206409510818
2001-04-25,1490.5283188113635
2001-04-26,1497.648476874608
2001-04-27,1501.919935485175
2001-04-30,1523.2426092802425
2001-05-01,1514.2590567606183
2001-05-02,1517.0654583913727
2001-05-03,1512.1467148880538
2001-05-04,1511.2817905997877
2001-05-07,1512.4320370994412
2001-05-08,1516.5364124574328
2001-05-09,1527.977404548655
2001-05-10,1531.8893475106383
2001-05-11,1543.224948075502
2001-05-14,1543.0822815926176
2001-05-15,1530.0766192531178
2001-05-16,1516.6948295692373
2001-05-17,1584.6196256395745
2001-05-18,1606.9693481799143
2001-05-21,1626.2983034867134
2001-05-22,1670.6064897569058
2001-05-23,1686.0446086894322
2001-05-24,1681.8692477114198
2001-05-25,1677.341105107929
2001-05-28,1683.287543825655
2001-05-29,1683.1547310693977
2001-05-30,1663.9371270887027
2001-05-31,1684.3544551047646
2001-06-01,1695.7268479395218
2001-06-04,1702.3936186897822
2001-06-05,1690.5565527689787
2001-06-06,1707.2934197147756
2001-06-07,1706.0371289995132
2001-06-08,1717.3998946626043
2001-06-11,1732.9267226080663
2001-06-12,1710.4717897897394
2001-06-13,1702.3851802142517
2001-06-14,1688.7323548254722
2001-06-15,1662.6294520391025
2001-06-18,1652.652951870093
2001-06-19,1641.046370466517
2001-06-20,1656.64022800409
2001-06-21,1672.4410310724386
2001-06-22,1665.5203760677298
2001-06-25,1651.2615882474513
2001-06-26,1647.4431472613744
2001-06-27,1656.3881300205885
2001-06-28,1670.6335893195385
2001-06-29,1683.605293116566
2001-07-02,1707.917393155745
2001-07-03,1711.5915950583278
2001-07-04,1710.0308270856378
2001-07-05,1708.1827489838686
2001-07-06,1658.3862843440108
2001-07-09,1657.636186159037
2001-07-10,1645.417543010691
2001-07-11,1589.9793984652297
2001-07-12,1587.0124329927244
2001-07-13,1580.1427581365738
2001-07-16,1584.5887525233825
2001-07-17,1609.1752835044554
2001-07-18,1581.7332993346824
2001-07-19,1575.9141967875921
2001-07-20,1568.341341698292
2001-07-23,1589.0387482697517
2001-07-24,1573.109081902647
2001-07-25,1556.2387079117527
2001-07-26,1572.8806127253433
2001-07-27,1577.1113738019758
2001-07-30,1586.5922531224692
2001-07-31,1582.8378064001984
2001-08-01,1572.5210263464558
2001-08-02,1582.7890284651464
2001-08-03,1577.5978196769927
2001-08-06,1583.3487521403235
2001-08-07,1592.2007113345535
2001-08-08,1599.5000038551118
2001-08-09,1575.9568512448882
2001-08-10,1560.1346714720073
2001-08-13,1567.2406888909693
2001-08-14,1557.6962211558914
2001-08-15,1527.7409012418245
2001-08-16,1524.7705443610607
2001-08-17,1491.7832175632318
2001-08-20,1498.343480526788
2001-08-21,1495.8426377738742
2001-08-22,1494.7004321366278
2001-08-23,1502.1314198216915
2001-08-24,1511.441263843144
2001-08-27,1521.219992911856
2001-08-28,1508.6094381289004
2001-08-29,1505.4730800717668
2001-08-30,1503.0686615289228
2001-08-31,1499.1884912294047
2001-09-03,1498.7782101873354
2001-09-04,1523.539339129249
2001-09-05,1515.6738468585277
2001-09-06,1488.3788006327136
2001-09-07,1458.845482396663
2001-09-10,1459.7147685426519
2001-09-11,1397.3677661555796
2001-09-12,1404.4400417003192
2001-09-13,1398.3047273613377
2001-09-14,1377.3316435970285
2001-09-17,1339.9001655239485
2001-09-18,1334.0334669090669
2001-09-19,1313.8018806516645
2001-09-20,1276.6041893029158
2001-09-21,1278.177154355276
2001-09-24,1302.2650580780678
2001-09-25,1266.8870417546452
2001-09-26,1260.8179635418437
2001-09-27,1244.7818636932973
2001-09-28,1261.4817605092132
2001-10-01,1254.2602292331337
2001-10-02,1252.7868802034286
2001-10-03,1251.820009422679
2001-10-04,1270.0580078084256
2001-10-05,1255.4346331799254
2001-10-08,1260.1849721368333
2001-10-09,1265.7304622493423
2001-10-10,1300.0244770334825
2001-10-11,1333.4030324350294
2001-10-12,1316.343684513808
2001-10-15,1317.1317812179875
2001-10-16,1331.9561440494638
2001-10-17,1330.4290150185814
2001-10-18,1337.4707222689447
2001-10-19,1360.818897060259
2001-10-22,1366.7449313905795
2001-10-23,1361.1121876995048
2001-10-24,1371.8422950446247
2001-10-25,1364.2374493066309
2001-10-26,1356.0006501091907
2001-10-29,1337.3649735632544
2001-10-30,1310.9336475605392
2001-10-31,1321.127256128945
2001-11-01,1304.8242799906768
2001-11-02,1310.433838975161
2001-11-05,1330.7142158540944
2001-11-06,1334.0663129054512
2001-11-07,1324.0297902569075
2001-11-08,1339.6185813833874
2001-11-09,1331.810766141874
2001-11-12,1313.7042766423006
2001-11-13,1348.084746103085
2001-11-14,1363.022147954957
2001-11-15,1376.9345823480612
2001-11-16,1356.1294193931187
2001-11-19,1369.0486110130357
2001-11-20,1368.7162827369916
2001-11-21,1389.5886188864717
2001-11-22,1386.868196409692
2001-11-23,1403.8395215838664
2001-11-26,1406.0081538775287
2001-11-27,1418.9457925988033
2001-11-28,1393.0989767376343
2001-11-29,1396.0132314417751
2001-11-30,1388.3342570769692
2001-12-03,1403.447317768971
2001-12-04,1408.5272895532214
2001-12-05,1435.4431521304043
2001-12-06,1428.6358359444619
2001-12-07,1437.7796623780607
2001-12-10,1448.033058439615
2001-12-11,1453.9938865487456
2001-12-12,1451.4194553963375
2001-12-13,1454.3595450775458
2001-12-14,1460.3694354604547
2001-12-17,1465.6597978606942
2001-12-18,1475.847731210444
2001-12-19,1488.0868882865389
2001-12-20,1479.030500277671
2001-12-21,1521.0088591581725
2001-12-24,1540.8561799916454
2001-12-25,1540.8561799916454
2001-12-26,1547.3002265959153
2001-12-27,1536.7662142859317
2001-12-28,1564.6596115490001
2001-12-31,1543.1228650166124
2002-01-01,1543.1228650166124
2002-01-02,1529.3859939450451
2002-01-03,1552.1396281373914
2002-01-04,1555.1445437638204
2002-01-07,1549.656657986178
2002-01-08,1560.9217975903591
2002-01-09,1545.9591527773284
2002-01-10,1530.1676309719937
2002-01-11,1526.79585260153
2002-01-14,1520.6032451353403
2002-01-15,1554.0537752390662
2002-01-16,1562.8064146424615
2002-01-17,1587.2011994890938
2002-01-18,1585.720837234049
2002-01-21,1585.8352389863703
2002-01-22,1582.9265774435196
2002-01-23,1599.6660554546775
2002-01-24,1619.4224974225733
2002-01-25,1666.460700095305
2002-01-28,1684.2493828119045
2002-01-29,1662.108259096007
2002-01-30,1652.0802731620008
2002-01-31,1681.41008620617
2002-02-01,1677.2140091317651
2002-02-04,1659.3544591381751
2002-02-05,1657.032719867438
2002-02-06,1653.7101784545964
2002-02-07,1643.1984765769498
2002-02-08,1625.8599334270677
2002-02-11,1616.0556623887076
2002-02-12,1621.7799603674614
2002-02-13,1642.4632104414798
2002-02-14,1647.8614700726841
2002-02-15,1640.1645145236582
2002-02-18,1647.4032771178465
2002-02-19,1627.285989509211
2002-02-20,1633.091426776547
2002-02-21,1634.2469095207955
2002-02-22,1618.1022990808187
2002-02-25,1640.9145822450903
2002-02-26,1664.08550470915
2002-02-27,1687.6612422267542
2002-02-28,1670.3935946457314
2002-03-01,1687.883079081125
2002-03-04,1701.9471502231067
2002-03-05,1698.5221723565971
2002-03-06,1719.456470602039
2002-03-07,1710.6240082696268
2002-03-08,1732.0794114983
2002-03-11,1730.3306502368546
2002-03-12,1748.2533784123646
2002-03-13,1733.5547869442096
2002-03-14,1717.7428799216855
2002-03-15,1723.5339043228644
2002-03-18,1749.2265067077326
2002-03-19,1761.3337696245826
2002-03-20,1758.9744539591823
2002-03-21,1765.4368072093728
2002-03-22,1792.4492285139218
2002-03-25,1793.7582604300596
2002-03-26,1803.8688739183567
2002-03-27,1812.1690106727053
2002-03-28,1813.3881827061543
2002-03-29,1813.3881827061543
2002-04-01,1808.7834448168285
2002-04-02,1807.7677609860284
2002-04-03,1791.30798391851
2002-04-04,1799.5059365958787
2002-04-05,1838.7811810502321
2002-04-08,1848.0156643249852
2002-04-09,1845.3836653411015
2002-04-10,1870.9768173370373
2002-04-11,1836.9485115036557
2002-04-12,1857.6991262403203
2002-04-15,1838.0482994991282
2002-04-16,1848.359144191364
2002-04-17,1846.258979981208
2002-04-18,1818.9341944944597
2002-04-19,1835.2457798357336
2002-04-22,1821.6028012213924
2002-04-23,1815.7039250721382
2002-04-24,1818.121375608616
2002-04-25,1793.0650033609636
2002-04-26,1808.1406529347457
2002-04-29,1789.0902410920585
2002-04-30,1802.0531335071562
2002-05-01,1779.6204052048467
2002-05-02,1806.7791345779888
2002-05-03,1777.1168367869707
2002-05-06,1807.1077813975048
2002-05-07,1809.4744605229814
2002-05-08,1848.3778899781644
2002-05-09,1825.0508357523793
2002-05-10,1804.121443336403
2002-05-13,1808.0851296142496
2002-05-14,1829.0143665302462
2002-05-15,1839.3499528838172
2002-05-16,1842.6083666148972
2002-05-17,1817.8673062779944
2002-05-20,1812.1707254783612
2002-05-21,1803.7518360470292
2002-05-22,1784.355851621966
