Date,BRAZIL IMI EQUAL WEIGHTED
1999-08-09,1047.9044121700115
1999-08-10,1034.5758321418666
1999-08-11,1068.0144563953238
1999-08-12,1065.6928321136372
1999-08-13,1085.0787016547185
1999-08-16,1078.728929481118
1999-08-17,1068.2725942468069
1999-08-18,1034.9131945697443
1999-08-19,1018.1194709064588
1999-08-20,1057.2940096388295
1999-08-23,1077.1208567021044
1999-08-24,1064.5158360385776
1999-08-25,1099.9507627792952
1999-08-26,1089.1026292966974
1999-08-27,1079.561900567859
1999-08-30,1085.0209254034419
1999-08-31,1078.7924720397664
1999-09-01,1100.4717794735254
1999-09-02,1107.22521310299
1999-09-03,1125.1227158382785
1999-09-06,1141.747934749506
1999-09-07,1139.7711207127868
1999-09-08,1144.8493964474837
1999-09-09,1164.1090771578295
1999-09-10,1192.9032256512132
1999-09-13,1197.2648408098696
1999-09-14,1196.1010626616198
1999-09-15,1187.697023290289
1999-09-16,1182.3669385149833
1999-09-17,1201.955089295909
1999-09-20,1221.4487025422625
1999-09-21,1199.7690026972414
1999-09-22,1191.2531539101828
1999-09-23,1199.3405140475913
1999-09-24,1199.1050067012998
1999-09-27,1202.056490454531
1999-09-28,1186.32211975545
1999-09-29,1181.6425134677208
1999-09-30,1154.2309813076422
1999-10-01,1143.582797396243
1999-10-04,1146.1949451744465
1999-10-05,1132.6719913530312
1999-10-06,1155.9807474354445
1999-10-07,1161.6452650165288
1999-10-08,1168.667031752966
1999-10-11,1176.9897519925569
1999-10-12,1167.171448068302
1999-10-13,1149.9498664873415
1999-10-14,1147.5593668323331
1999-10-15,1122.803989785091
1999-10-18,1106.2574356936332
1999-10-19,1119.1930251956906
1999-10-20,1141.1606095065815
1999-10-21,1136.9899599200792
1999-10-22,1176.3205805022142
1999-10-25,1167.0643701419433
1999-10-26,1179.4137210126446
1999-10-27,1193.7864722271693
1999-10-28,1215.359457581587
1999-10-29,1245.1243904430617
1999-11-01,1260.4461310009137
1999-11-02,1260.4461310009137
1999-11-03,1290.9804373999366
1999-11-04,1330.217845159165
1999-11-05,1368.81569261297
1999-11-08,1383.2156861641713
1999-11-09,1366.964547594321
1999-11-10,1392.7685436546724
1999-11-11,1390.4046891479877
1999-11-12,1399.7689519063329
1999-11-15,1401.4666292845727
1999-11-16,1417.7212043803488
1999-11-17,1397.3478899650017
1999-11-18,1430.729459489674
1999-11-19,1464.8004176989057
1999-11-22,1454.091364180025
1999-11-23,1488.5446029297887
1999-11-24,1489.5500773340866
1999-11-25,1506.3004623242196
1999-11-26,1552.8153780457262
1999-11-29,1556.6273041127602
1999-11-30,1550.269781844443
1999-12-01,1566.7560167136337
1999-12-02,1624.144668515937
1999-12-03,1649.384186268311
1999-12-06,1611.453172581815
1999-12-07,1626.8772330098923
1999-12-08,1637.3896545038772
1999-12-09,1655.5260783982412
1999-12-10,1686.9426790694056
1999-12-13,1714.836378796522
1999-12-14,1722.1532414079347
1999-12-15,1727.289009570763
1999-12-16,1739.7144292656303
1999-12-17,1814.0657396062973
1999-12-20,1851.170360996885
1999-12-21,1877.7198920461133
1999-12-22,1894.422097101538
1999-12-23,1876.3637977812875
1999-12-24,1877.9050050741043
1999-12-27,1890.9634604647713
1999-12-28,1947.6203399525482
1999-12-29,2007.1825034327176
1999-12-30,2043.7083257183917
1999-12-31,2043.7083257183917
2000-01-03,1990.4929345472497
2000-01-04,1850.3246636550791
2000-01-05,1874.812231455137
2000-01-06,1863.0803003966998
2000-01-07,1899.6190720180964
2000-01-10,1985.9784632060052
2000-01-11,1951.6882404440505
2000-01-12,1958.1772927765578
2000-01-13,1993.7654309653074
2000-01-14,2055.6047585455385
2000-01-17,2099.5753451443074
2000-01-18,2095.0028287781424
2000-01-19,2095.370735024529
2000-01-20,2088.79811277912
2000-01-21,2116.875371404189
2000-01-24,2125.303476743531
2000-01-25,2111.1786464718
2000-01-26,2133.8715776662593
2000-01-27,2178.7138505758776
2000-01-28,2150.6429408676086
2000-01-31,2147.977019302726
2000-02-01,2166.620353939942
2000-02-02,2188.5005927287966
2000-02-03,2197.7712400071773
2000-02-04,2280.4656331214746
2000-02-07,2279.670680678135
2000-02-08,2298.54561543345
2000-02-09,2267.1898858299623
2000-02-10,2310.0353204160742
2000-02-11,2307.4088482883026
2000-02-14,2286.607303443288
2000-02-15,2239.0327852321375
2000-02-16,2264.2404671942168
2000-02-17,2259.4662385486236
2000-02-18,2231.040987189458
2000-02-21,2252.7132539348236
2000-02-22,2160.20876559951
2000-02-23,2180.8204602767755
2000-02-24,2179.61331187678
2000-02-25,2231.9532463013174
2000-02-28,2219.4329895242668
2000-02-29,2246.3441035289998
2000-03-01,2259.842519230488
2000-03-02,2266.5816382419544
2000-03-03,2340.375611558505
2000-03-06,2343.091222149265
2000-03-07,2353.064697306738
2000-03-08,2339.4529484297345
2000-03-09,2319.6701077119146
2000-03-10,2309.7875795978102
2000-03-13,2249.6464525079105
2000-03-14,2250.2699924205044
2000-03-15,2234.177662794008
2000-03-16,2246.4220932650082
2000-03-17,2262.0032184133456
2000-03-20,2264.22901586105
2000-03-21,2305.390350143603
2000-03-22,2365.496968117326
2000-03-23,2374.1792430894293
2000-03-24,2361.24611354669
2000-03-27,2349.6619778145273
2000-03-28,2333.0338561420526
2000-03-29,2344.2775293857394
2000-03-30,2309.380517743779
2000-03-31,2360.5562113965098
2000-04-03,2313.238875033315
2000-04-04,2276.9310553125524
2000-04-05,2245.549014658
2000-04-06,2292.3318012332147
2000-04-07,2322.220178317032
2000-04-10,2278.4713262916366
2000-04-11,2249.0453410142877
2000-04-12,2233.7134229592725
2000-04-13,2130.5393665137667
2000-04-14,2029.3653755479675
2000-04-17,2018.060477828129
2000-04-18,2108.616747865934
2000-04-19,2078.5965360399023
2000-04-20,2112.776424566803
2000-04-21,2112.0769651958317
2000-04-24,2081.4514749976497
2000-04-25,2146.7071564221187
2000-04-26,2139.8648431451325
2000-04-27,2181.1121385047436
2000-04-28,2223.648302954742
2000-05-01,2230.624742478544
2000-05-02,2213.5271963561795
2000-05-03,2199.4174717370634
2000-05-04,2206.2397841106263
2000-05-05,2238.7348895939067
2000-05-08,2202.258115903619
2000-05-09,2139.1379943224774
2000-05-10,2101.2808673253467
2000-05-11,2110.0892027507566
2000-05-12,2071.9153295834835
2000-05-15,2108.623404193087
2000-05-16,2155.18777908455
2000-05-17,2145.899442546788
2000-05-18,2116.7945136129943
2000-05-19,2083.5163731249513
2000-05-22,1996.6675624526692
2000-05-23,1942.716502176949
2000-05-24,1991.5553879437969
2000-05-25,1980.4912962670423
2000-05-26,1978.809321931542
2000-05-29,2008.3982191489479
2000-05-30,2042.9588251139364
2000-05-31,2073.742127820778
2000-06-01,2146.292928913103
2000-06-02,2186.300708391172
2000-06-05,2185.5194661764945
2000-06-06,2145.6256279047616
2000-06-07,2182.1266395287926
2000-06-08,2179.9512254715223
2000-06-09,2186.8403003644016
2000-06-12,2163.9974165538515
2000-06-13,2154.647269212068
2000-06-14,2164.0554229608683
2000-06-15,2203.8955778776203
2000-06-16,2195.7334454043216
2000-06-19,2222.7878590524415
2000-06-20,2243.5180912046867
2000-06-21,2302.8011414991392
2000-06-22,2319.256986645508
2000-06-23,2284.6521485349363
2000-06-26,2272.8964985652947
2000-06-27,2259.0934809530027
2000-06-28,2267.864891225967
2000-06-29,2252.5179927151917
2000-06-30,2275.619813025782
2000-07-03,2304.212382742949
2000-07-04,2333.8881818895793
2000-07-05,2331.276768315058
2000-07-06,2382.0672140625943
2000-07-07,2456.1744371288078
2000-07-10,2453.680541313628
2000-07-11,2398.068397028601
2000-07-12,2444.5474331119267
2000-07-13,2404.356788294972
2000-07-14,2438.400950041127
2000-07-17,2497.1327077545884
2000-07-18,2507.411974237496
2000-07-19,2488.005131851376
2000-07-20,2514.309649631509
2000-07-21,2518.073230460033
2000-07-24,2538.076194240528
2000-07-25,2489.756653186823
2000-07-26,2493.7166600020532
2000-07-27,2506.888000630403
2000-07-28,2488.2940484635446
2000-07-31,2522.5246192727395
2000-08-01,2484.221831151544
2000-08-02,2511.325379230973
2000-08-03,2562.912366167746
2000-08-04,2585.0056064453074
2000-08-07,2596.5268380512557
2000-08-08,2613.9263233953193
2000-08-09,2607.5184924958226
2000-08-10,2588.9782009878572
2000-08-11,2643.475323854874
2000-08-14,2663.90682966335
2000-08-15,2636.3789798577995
2000-08-16,2607.4704791937393
2000-08-17,2646.0359266492414
2000-08-18,2624.100281086761
2000-08-21,2620.605289710213
2000-08-22,2652.5220427424665
2000-08-23,2677.7333637972347
2000-08-24,2633.849104081171
2000-08-25,2657.974484919934
2000-08-28,2655.7947188634703
2000-08-29,2661.136993786498
2000-08-30,2683.2980240592824
2000-08-31,2704.4413756496515
2000-09-01,2696.8735940058427
2000-09-04,2709.9759705872398
2000-09-05,2733.089857932439
2000-09-06,2772.771222506522
2000-09-07,2796.870911680463
2000-09-08,2801.5879373573343
2000-09-11,2809.724004076791
2000-09-12,2768.426611030781
2000-09-13,2752.5384590340414
2000-09-14,2749.423932190765
2000-09-15,2716.2507019852446
2000-09-18,2658.183207328826
2000-09-19,2684.6990405678657
2000-09-20,2693.4264717186657
2000-09-21,2687.3245447168756
2000-09-22,2609.589745006957
2000-09-25,2663.771493978547
2000-09-26,2619.260580575973
2000-09-27,2590.2546005949575
2000-09-28,2606.0939765497124
2000-09-29,2604.827699293977
2000-10-02,2569.0480926440773
2000-10-03,2587.800283529652
2000-10-04,2604.5072225263298
2000-10-05,2664.37621507194
2000-10-06,2631.747454359867
2000-10-09,2621.324753828142
2000-10-10,2615.4335947258437
2000-10-11,2574.9477150597963
2000-10-12,2607.0683324755637
2000-10-13,2564.5573076170167
2000-10-16,2590.351301675793
2000-10-17,2541.098185839193
2000-10-18,2481.619748424315
2000-10-19,2553.8974996512993
2000-10-20,2519.5128214180904
2000-10-23,2473.5652586344736
2000-10-24,2432.5418276767814
2000-10-25,2402.024566700752
2000-10-26,2426.622482418207
2000-10-27,2466.150177566124
2000-10-30,2492.3456148869554
2000-10-31,2511.442967138615
2000-11-01,2469.2194581491235
2000-11-02,2451.7707783719306
2000-11-03,2404.6903837809245
2000-11-06,2411.7925353311443
2000-11-07,2411.192763907013
2000-11-08,2392.7373765631123
2000-11-09,2359.936058200515
2000-11-10,2352.870645082197
2000-11-13,2329.525350560628
2000-11-14,2350.953172593436
2000-11-15,2336.4649015649748
2000-11-16,2354.4799950892534
2000-11-17,2316.6730730998656
2000-11-20,2392.673676835734
2000-11-21,2442.6444622259673
2000-11-22,2425.2937469949156
2000-11-23,2392.7470865494106
2000-11-24,2393.6556152602247
2000-11-27,2345.2970698506647
2000-11-28,2296.2663923769737
2000-11-29,2297.404450295401
2000-11-30,2209.4303939041583
2000-12-01,2197.737837806166
2000-12-04,2169.0486420412053
2000-12-05,2259.098003051588
2000-12-06,2258.002947737761
2000-12-07,2268.906380612387
2000-12-08,2334.8329569820817
2000-12-11,2372.951378473302
2000-12-12,2345.652414085996
2000-12-13,2392.3143576240177
2000-12-14,2344.7740831130536
2000-12-15,2302.4349065939787
2000-12-18,2328.3775375874434
2000-12-19,2352.4966794948396
2000-12-20,2271.7956052601335
2000-12-21,2242.8720680398787
2000-12-22,2231.2391071856828
2000-12-25,2230.4039749319004
2000-12-26,2233.1640579937102
2000-12-27,2265.7505112792073
2000-12-28,2289.4108902348953
2000-12-29,2263.664256287846
2001-01-01,2263.289806331573
2001-01-02,2264.6482755067527
2001-01-03,2357.3818295158717
2001-01-04,2388.564827004378
2001-01-05,2345.1996184575682
2001-01-08,2354.015319742097
2001-01-09,2422.251680764115
2001-01-10,2433.456729221886
2001-01-11,2416.0593502712413
2001-01-12,2418.1324946198565
2001-01-15,2452.9722103978816
2001-01-16,2432.496832155861
2001-01-17,2485.8386300085635
2001-01-18,2490.391707937144
2001-01-19,2526.754626707987
2001-01-22,2517.555968772858
2001-01-23,2551.595627592988
2001-01-24,2593.208025738978
2001-01-25,2582.393290376002
2001-01-26,2609.201535695705
2001-01-29,2609.6869956288365
2001-01-30,2598.045422307885
2001-01-31,2583.8811078185186
2001-02-01,2498.2566850584003
2001-02-02,2493.9104833639512
2001-02-05,2464.5050383387443
2001-02-06,2514.5868404902512
2001-02-07,2478.3572649492385
2001-02-08,2577.596626731589
2001-02-09,2549.917487446019
2001-02-12,2535.208946295217
2001-02-13,2565.5000553984105
2001-02-14,2568.8661676114116
2001-02-15,2610.7141403612623
2001-02-16,2495.7268274295348
2001-02-19,2462.175289988522
2001-02-20,2466.606250914442
2001-02-21,2418.679291075233
2001-02-22,2435.776412407321
2001-02-23,2447.597325055623
2001-02-26,2463.255246064099
2001-02-27,2434.3594648346534
2001-02-28,2399.826097728413
2001-03-01,2411.7517385163633
2001-03-02,2436.0355118780058
2001-03-05,2460.2520438994984
2001-03-06,2442.5358899093994
2001-03-07,2426.7235847017555
2001-03-08,2409.3571088590006
2001-03-09,2378.768403082669
2001-03-12,2324.8265554028803
2001-03-13,2366.62559160514
2001-03-14,2322.8147027662303
2001-03-15,2311.966879029314
2001-03-16,2304.1869009239504
2001-03-19,2230.6438655870243
2001-03-20,2316.343414074706
2001-03-21,2315.927515527566
2001-03-22,2232.195079257648
2001-03-23,2212.805556643153
2001-03-26,2267.1509924717907
2001-03-27,2284.327024770488
2001-03-28,2292.849183787975
2001-03-29,2266.5374538186725
2001-03-30,2251.790211306487
2001-04-02,2223.7472002794443
2001-04-03,2173.3477946096295
2001-04-04,2152.9364362417896
2001-04-05,2199.841448314046
2001-04-06,2209.3634951676104
2001-04-09,2209.2228477061144
2001-04-10,2302.2992654707155
2001-04-11,2298.934314450747
2001-04-12,2275.2529698875046
2001-04-13,2275.098916772456
2001-04-16,2224.4997105971484
2001-04-17,2217.9594254993535
2001-04-18,2291.3927871043143
2001-04-19,2203.606770024466
2001-04-20,2079.54155529349
2001-04-23,2058.6672898336683
2001-04-24,2073.1675274568165
2001-04-25,2031.5112417885573
2001-04-26,2098.021727927899
2001-04-27,2181.6378542221455
2001-04-30,2235.617524187009
2001-05-01,2204.8877730808595
2001-05-02,2177.0941618470792
2001-05-03,2177.2380646615525
2001-05-04,2194.0429047365096
2001-05-07,2203.178576402426
2001-05-08,2175.049994395545
2001-05-09,2156.2804714662207
2001-05-10,2159.729487242725
2001-05-11,2130.5990926421528
2001-05-14,2088.3692475097773
2001-05-15,2038.1388300663345
2001-05-16,2072.9922749138286
2001-05-17,2095.629426157029
2001-05-18,2115.478729081552
2001-05-21,2095.6192426694174
2001-05-22,2120.947394268059
2001-05-23,2085.0841093817517
2001-05-24,2072.7938300196565
2001-05-25,2043.0818033796745
2001-05-28,2065.9975571647306
2001-05-29,2079.3637158687575
2001-05-30,2058.5133763894078
2001-05-31,2093.040712724411
2001-06-01,2079.2087689210525
2001-06-04,2119.3225813106665
2001-06-05,2134.9187161414807
2001-06-06,2136.7990774448867
2001-06-07,2146.008912651429
2001-06-08,2182.664421755171
2001-06-11,2182.9242906445197
2001-06-12,2145.676725538516
2001-06-13,2143.5436853937945
2001-06-14,2113.0256441012684
2001-06-15,2089.6455278421276
2001-06-18,2001.6380900132106
2001-06-19,2001.4872075083078
2001-06-20,2017.4998129678365
2001-06-21,2088.970125401925
2001-06-22,2179.527177233641
2001-06-25,2174.4850616152235
2001-06-26,2168.5598001363132
2001-06-27,2147.3816662038166
2001-06-28,2221.322597972705
2001-06-29,2229.1821056816225
2001-07-02,2212.3713633668403
2001-07-03,2203.662404699728
2001-07-04,2134.7327898531516
2001-07-05,2128.8127562607037
2001-07-06,2030.6233432520464
2001-07-09,2061.3148307115775
2001-07-10,1962.6686464452855
2001-07-11,1924.5272545207206
2001-07-12,1947.8104331558052
2001-07-13,1946.9464385006563
2001-07-16,1899.0460123506773
2001-07-17,1973.2224577812995
2001-07-18,1962.2190123328626
2001-07-19,1932.2714131272328
2001-07-20,1974.990728584892
2001-07-23,2040.6215860751845
2001-07-24,1993.6016671897783
2001-07-25,1940.3097475957336
2001-07-26,1936.5934993528383
2001-07-27,1949.8628661028529
2001-07-30,1977.0032665319045
2001-07-31,1992.9411139538392
2001-08-01,1930.77730404189
2001-08-02,1931.8581082752728
2001-08-03,1918.6967044979192
2001-08-06,1967.2181694969668
2001-08-07,1999.6271168197188
2001-08-08,1978.7519889260682
2001-08-09,1960.2675361077136
2001-08-10,1938.1193579834005
2001-08-13,1917.7888752545587
2001-08-14,1896.3159342281047
2001-08-15,1883.6752620694097
2001-08-16,1873.3146326599415
2001-08-17,1816.192816012415
2001-08-20,1815.8807925299197
2001-08-21,1791.2228413173148
2001-08-22,1783.1200991084088
2001-08-23,1781.737187982613
2001-08-24,1774.9282480964039
2001-08-27,1775.5041527654166
2001-08-28,1775.4801800674632
2001-08-29,1792.1552851480878
2001-08-30,1786.0437510189843
2001-08-31,1786.5040802365377
2001-09-03,1774.984365096745
2001-09-04,1803.9222608874818
2001-09-05,1791.9436605828244
2001-09-06,1741.5729802799963
2001-09-07,1724.8328940440686
2001-09-10,1687.6996981806535
2001-09-11,1561.5191169632553
2001-09-12,1554.5649051818932
2001-09-13,1452.200316335757
2001-09-14,1396.1314029856164
2001-09-17,1446.6780846447332
2001-09-18,1437.644733753775
2001-09-19,1409.4797411441095
2001-09-20,1376.7771024859105
2001-09-21,1345.6950020104837
2001-09-24,1378.524982954919
2001-09-25,1379.670907957573
2001-09-26,1351.7191401265293
2001-09-27,1379.5781239146932
2001-09-28,1429.29248166724
2001-10-01,1399.2711178969648
2001-10-02,1386.9542559125719
2001-10-03,1350.5614963095138
2001-10-04,1357.1800661032592
2001-10-05,1346.6767891006514
2001-10-08,1317.9744636666335
2001-10-09,1332.240498936702
2001-10-10,1367.0916250769649
2001-10-11,1402.5923295230411
2001-10-12,1396.0136400419826
2001-10-15,1437.5613653321122
2001-10-16,1445.493257374409
2001-10-17,1478.806686412409
2001-10-18,1461.9101455634132
2001-10-19,1492.5313667020566
2001-10-22,1565.6412537980134
2001-10-23,1567.1051780600915
2001-10-24,1542.7634929694036
2001-10-25,1555.894808719478
2001-10-26,1573.4371395038006
2001-10-29,1520.5775777904103
2001-10-30,1495.2073563010322
2001-10-31,1549.9188835878915
2001-11-01,1535.0372910843635
2001-11-02,1553.1654508859463
2001-11-05,1652.81314882271
2001-11-06,1690.7670432052466
2001-11-07,1707.2767169619342
2001-11-08,1745.0862792672692
2001-11-09,1761.4634632190803
2001-11-12,1730.5515338375565
2001-11-13,1804.7344009277801
2001-11-14,1804.6350415354664
2001-11-15,1803.9338544343964
2001-11-16,1805.7204259230593
2001-11-19,1852.548455887491
2001-11-20,1804.6722812926657
2001-11-21,1840.7914980323383
2001-11-22,1863.32312830315
2001-11-23,1927.2716185285308
2001-11-26,1974.6754769452539
2001-11-27,1972.8751080400227
2001-11-28,1889.102206729997
2001-11-29,1861.1573835145032
2001-11-30,1831.6970181410643
2001-12-03,1913.729548650305
2001-12-04,1929.3780748633308
2001-12-05,1954.6564880555782
2001-12-06,1955.2591008594682
2001-12-07,1982.254757013569
2001-12-10,2037.5612692222294
2001-12-11,2048.06198464671
2001-12-12,2040.9283118279768
2001-12-13,1998.8456824095979
2001-12-14,1969.9129171898487
2001-12-17,1977.7024049431757
2001-12-18,2025.8770743561954
2001-12-19,2064.1559724368026
2001-12-20,2030.1972139707384
2001-12-21,2052.697618520094
2001-12-24,2082.051361589607
2001-12-25,2081.283182670847
2001-12-26,2111.025648565257
2001-12-27,2124.0910255594927
2001-12-28,2141.565016216273
2001-12-31,2131.9478669375785
2002-01-01,2133.168460297754
2002-01-02,2128.982400512958
2002-01-03,2195.5130411753303
2002-01-04,2189.3829615282434
2002-01-07,2171.0933777088653
2002-01-08,2155.9416690324615
2002-01-09,2136.8692742398002
2002-01-10,2084.504768201813
2002-01-11,2084.0444180429017
2002-01-14,2047.9340329030274
2002-01-15,2090.7555040157526
2002-01-16,2092.950599383934
2002-01-17,2147.9484379330283
2002-01-18,2131.334009326077
2002-01-21,2116.3397746393207
2002-01-22,2113.708135380998
2002-01-23,2122.754412039168
2002-01-24,2124.27696355211
2002-01-25,2146.535550002316
2002-01-28,2114.096177139909
2002-01-29,2074.9042419479247
2002-01-30,2071.4390393831254
2002-01-31,2112.538099590928
2002-02-01,2111.9843109385884
2002-02-04,2069.977008041927
2002-02-05,2080.208287229877
2002-02-06,2076.117277598317
2002-02-07,2045.855726944046
2002-02-08,2032.631069928705
2002-02-11,2021.0286355337507
2002-02-12,2023.8906104184732
2002-02-13,2073.579347286508
2002-02-14,2102.685024087458
2002-02-15,2094.470715422673
2002-02-18,2108.9306276085235
2002-02-19,2097.246478950645
2002-02-20,2121.1947921883648
2002-02-21,2145.9269351684347
2002-02-22,2133.076748144194
2002-02-25,2207.561980552512
2002-02-26,2210.4128365950105
2002-02-27,2265.795082603888
2002-02-28,2266.7060404247077
2002-03-01,2302.269344972097
2002-03-04,2305.1949836304047
2002-03-05,2284.8907510010818
2002-03-06,2258.571246181904
2002-03-07,2215.2477901075627
2002-03-08,2274.8422613533876
2002-03-11,2250.59108133402
2002-03-12,2306.02792534452
2002-03-13,2312.7392469764363
2002-03-14,2282.9709876943657
2002-03-15,2302.357945012409
2002-03-18,2301.9773558369925
2002-03-19,2295.1929586334977
2002-03-20,2297.004841523694
2002-03-21,2260.5837092656097
2002-03-22,2221.0472474532985
2002-03-25,2216.783455442687
2002-03-26,2265.3541505670164
2002-03-27,2275.710538935833
2002-03-28,2272.942422104714
2002-03-29,2273.4620264767154
2002-04-01,2257.629164309215
2002-04-02,2256.9104648657776
2002-04-03,2267.495560574755
2002-04-04,2251.655530477605
2002-04-05,2276.718043753978
2002-04-08,2280.145010539218
2002-04-09,2285.774730675877
2002-04-10,2308.167243252224
2002-04-11,2306.4200837029634
2002-04-12,2329.5856025073494
2002-04-15,2284.7238699323407
2002-04-16,2312.0147361102195
2002-04-17,2309.3103974552746
2002-04-18,2270.836092958897
2002-04-19,2283.280267711653
2002-04-22,2257.3648760732267
2002-04-23,2243.5777323256993
2002-04-24,2246.939114978702
2002-04-25,2204.9403461778484
2002-04-26,2198.5216070671636
2002-04-29,2178.072317841015
2002-04-30,2179.8524270118432
2002-05-01,2169.717086478704
2002-05-02,2116.863625798302
2002-05-03,2057.4950997317624
2002-05-06,2018.268372183423
2002-05-07,2039.8919684908185
2002-05-08,2051.49796056687
2002-05-09,1984.77025848176
2002-05-10,1965.9112337236788
2002-05-13,1955.1841412549243
2002-05-14,1982.853319606018
2002-05-15,1979.4529478491615
2002-05-16,2011.7588167201568
2002-05-17,1986.2340977162808
2002-05-20,1974.5379259024144
2002-05-21,1982.0194425526875
2002-05-22,1928.4160128641524
2002-05-23,1924.532059944748
2002-05-24,1919.391628173939
2002-05-27,1933.367077513515
2002-05-28,1920.0427222994524
2002-05-29,1934.1145784987846
2002-05-30,1929.463158232993
2002-05-31,1916.9791006517191
2002-06-03,1882.9213402435953
2002-06-04,1848.2113995887871
