Date,COLOMBIA IMI EQUAL WEIGHTED
1999-08-09,909.3222952538175
1999-08-10,901.3063573413001
1999-08-11,900.3096987617289
1999-08-12,909.1891866804995
1999-08-13,927.9555244196025
1999-08-16,927.867724672756
1999-08-17,938.0223638580884
1999-08-18,930.2804435431508
1999-08-19,909.8250102143918
1999-08-20,906.3357922046224
1999-08-23,912.5565621265988
1999-08-24,915.4829546203404
1999-08-25,922.6800825191175
1999-08-26,926.8072511317357
1999-08-27,895.5104296291648
1999-08-30,901.6707480763457
1999-08-31,898.7087423482217
1999-09-01,902.6069827218336
1999-09-02,894.8881775981764
1999-09-03,901.3320789888311
1999-09-06,898.5470202109111
1999-09-07,888.168480412941
1999-09-08,885.8281740634058
1999-09-09,886.7343442544241
1999-09-10,890.8697245875579
1999-09-13,898.0157109553205
1999-09-14,898.2180900171189
1999-09-15,902.5716018017786
1999-09-16,893.6696457992404
1999-09-17,895.0750438573957
1999-09-20,897.0054704193795
1999-09-21,879.8763856921558
1999-09-22,872.3566677726523
1999-09-23,875.3665935577529
1999-09-24,871.6722822534563
1999-09-27,858.169174146567
1999-09-28,861.2345967608592
1999-09-29,856.7240403738915
1999-09-30,859.7744124143078
1999-10-01,865.6978716385365
1999-10-04,859.839453632379
1999-10-05,858.7794827935667
1999-10-06,856.296142189793
1999-10-07,844.7883715329103
1999-10-08,853.0209781244452
1999-10-11,848.8693949915607
1999-10-12,846.7018421007733
1999-10-13,847.2831054298089
1999-10-14,847.4973923940049
1999-10-15,840.7174431689396
1999-10-18,827.3404370189785
1999-10-19,838.6203913311778
1999-10-20,841.7235329855082
1999-10-21,834.2227061597752
1999-10-22,833.2542200310605
1999-10-25,827.7006894790476
1999-10-26,827.1148068520246
1999-10-27,844.5001235779521
1999-10-28,853.1908689721871
1999-10-29,859.5871755467701
1999-11-01,859.5875615564645
1999-11-02,876.4524587495195
1999-11-03,902.773573936004
1999-11-04,909.7315718938619
1999-11-05,910.9558987169719
1999-11-08,923.4845679926412
1999-11-09,924.8801196197629
1999-11-10,930.9047719409737
1999-11-11,936.2779909089919
1999-11-12,954.1361822630369
1999-11-15,955.2933842499663
1999-11-16,963.1134688866124
1999-11-17,951.0464274199463
1999-11-18,963.8710383389626
1999-11-19,946.7732316631143
1999-11-22,940.5388186903772
1999-11-23,952.0997062156661
1999-11-24,955.2847309685659
1999-11-25,954.3423946259342
1999-11-26,979.0288649150564
1999-11-29,986.0591542764785
1999-11-30,984.5013136769868
1999-12-01,987.7779596765788
1999-12-02,997.6933281557971
1999-12-03,1004.4656206844784
1999-12-06,996.0773978496783
1999-12-07,972.2646885684599
1999-12-08,970.4618262171399
1999-12-09,974.8217500306336
1999-12-10,981.8778413715808
1999-12-13,997.4596266414114
1999-12-14,1008.6878229596473
1999-12-15,1012.457146312911
1999-12-16,998.7872535769801
1999-12-17,1010.1071123603245
1999-12-20,1014.9935415586497
1999-12-21,990.7993161266638
1999-12-22,1001.4006132644628
1999-12-23,1008.3361772076004
1999-12-24,1007.3276238878063
1999-12-27,1007.3246272029597
1999-12-28,1021.965147549503
1999-12-29,1022.201634343414
1999-12-30,1024.5471860558796
1999-12-31,1025.143855655259
2000-01-03,1006.7488150362627
2000-01-04,981.7979356708993
2000-01-05,989.6491143682429
2000-01-06,1004.6003016362542
2000-01-07,1026.1674442549934
2000-01-10,1030.6464003959018
2000-01-11,1026.3063198366906
2000-01-12,1039.4760340900593
2000-01-13,1048.7766735491207
2000-01-14,1073.0923694150742
2000-01-17,1078.9704160180636
2000-01-18,1059.6410635500404
2000-01-19,1046.4677360800847
2000-01-20,1055.291343934048
2000-01-21,1060.33290138755
2000-01-24,1066.0023199277389
2000-01-25,1056.8304927451454
2000-01-26,1049.8109044271887
2000-01-27,1067.9411433747057
2000-01-28,1098.5025863922142
2000-01-31,1101.936838802643
2000-02-01,1113.345868193861
2000-02-02,1109.0372989049886
2000-02-03,1106.2338790820036
2000-02-04,1111.3854253102047
2000-02-07,1119.3556213299696
2000-02-08,1109.364256673068
2000-02-09,1103.4107543272542
2000-02-10,1103.6946487664632
2000-02-11,1102.11406514625
2000-02-14,1101.6858115871391
2000-02-15,1096.2755919252834
2000-02-16,1097.8220537470215
2000-02-17,1082.994325317332
2000-02-18,1078.9919486452004
2000-02-21,1075.8959624897732
2000-02-22,1057.5587818020192
2000-02-23,1056.7917435344823
2000-02-24,1059.8242756248824
2000-02-25,1051.3925660566194
2000-02-28,1046.0018468588964
2000-02-29,1042.1617077421718
2000-03-01,1031.5624198648359
2000-03-02,1033.8842658969163
2000-03-03,1029.7898175412558
2000-03-06,1024.2655503578546
2000-03-07,1029.1405254888014
2000-03-08,1032.5161380642912
2000-03-09,1015.648959785029
2000-03-10,1024.0178291757682
2000-03-13,1022.7134133715397
2000-03-14,1026.5235103016303
2000-03-15,1019.1014910338514
2000-03-16,1016.2366050984798
2000-03-17,1017.5600369576557
2000-03-20,1016.1226178315519
2000-03-21,1002.8308124167366
2000-03-22,1014.6084087394634
2000-03-23,999.3449203425425
2000-03-24,992.1749260779351
2000-03-27,990.5097226023992
2000-03-28,999.2153912679523
2000-03-29,1015.7798091125827
2000-03-30,1014.4948385480632
2000-03-31,1011.4665513796014
2000-04-03,1009.3125100500937
2000-04-04,1005.3384278156783
2000-04-05,988.4183221875531
2000-04-06,987.3535675860462
2000-04-07,976.5416526367441
2000-04-10,969.840352395921
2000-04-11,970.5380085201244
2000-04-12,975.112005236329
2000-04-13,977.3859610436881
2000-04-14,966.5201382751656
2000-04-17,965.2893839255217
2000-04-18,969.5227449342246
2000-04-19,981.4473982120426
2000-04-20,982.5442792850843
2000-04-21,982.5442792850843
2000-04-24,981.9478567265526
2000-04-25,994.2207208372489
2000-04-26,993.2226603150735
2000-04-27,1002.370772326111
2000-04-28,1006.2930248272226
2000-05-01,1011.7225598439676
2000-05-02,1013.3073242719698
2000-05-03,1019.3036964759636
2000-05-04,1007.4452310951337
2000-05-05,990.4027190122398
2000-05-08,978.3364834421217
2000-05-09,962.93991964974
2000-05-10,950.5817342237733
2000-05-11,937.4111631450713
2000-05-12,927.2823548113565
2000-05-15,917.2708334196067
2000-05-16,931.4732970900577
2000-05-17,945.1586137715234
2000-05-18,938.290697238522
2000-05-19,914.3962527868418
2000-05-22,903.6052450106694
2000-05-23,888.6304572666583
2000-05-24,865.2693708466796
2000-05-25,878.7231440861118
2000-05-26,853.650069317801
2000-05-29,874.4570750007832
2000-05-30,858.9557099094685
2000-05-31,856.6014091291808
2000-06-01,845.181938658699
2000-06-02,820.9892091325021
2000-06-05,821.651627059249
2000-06-06,795.1456779741358
2000-06-07,794.1573738224181
2000-06-08,781.4258159623861
2000-06-09,784.3421492437437
2000-06-12,770.5377193559254
2000-06-13,753.783015701561
2000-06-14,756.9545116897251
2000-06-15,765.1329167231307
2000-06-16,760.6912200932388
2000-06-19,761.9082538846403
2000-06-20,766.3899519738297
2000-06-21,771.7832965038002
2000-06-22,779.5572193186355
2000-06-23,773.7559030887884
2000-06-26,773.2604614988484
2000-06-27,764.1905921797261
2000-06-28,762.8825346710964
2000-06-29,755.6806216380159
2000-06-30,747.6538531267753
2000-07-03,751.2374855877997
2000-07-04,748.6309731716774
2000-07-05,740.4658210917185
2000-07-06,745.0194572535714
2000-07-07,752.8447581956535
2000-07-10,743.318255610142
2000-07-11,746.8413856356489
2000-07-12,759.2561088023999
2000-07-13,777.5726003366175
2000-07-14,794.1566893827257
2000-07-17,810.0437196918756
2000-07-18,812.4828892622849
2000-07-19,819.7748600302386
2000-07-20,819.5975059580811
2000-07-21,823.0115517487387
2000-07-24,830.7163340764516
2000-07-25,818.0059093235977
2000-07-26,806.1276764634757
2000-07-27,804.4795158619412
2000-07-28,825.7658537741445
2000-07-31,828.7234192799995
2000-08-01,827.7573904198641
2000-08-02,841.0143238933508
2000-08-03,847.1809692928584
2000-08-04,840.5326715954384
2000-08-07,841.4194979326631
2000-08-08,846.003293604241
2000-08-09,844.3378084449547
2000-08-10,828.6351473910307
2000-08-11,827.2209209048975
2000-08-14,836.067125136772
2000-08-15,817.2681633398463
2000-08-16,808.9096766458529
2000-08-17,802.5182615291718
2000-08-18,798.2977031959443
2000-08-21,801.1977386465193
2000-08-22,798.3567149787831
2000-08-23,794.9860610188413
2000-08-24,783.3703246988213
2000-08-25,779.9376213555223
2000-08-28,783.2251998013714
2000-08-29,782.6964786465078
2000-08-30,784.3525994129378
2000-08-31,784.2201726294815
2000-09-01,778.1164342438958
2000-09-04,781.1596650891363
2000-09-05,797.1204423930897
2000-09-06,800.1112742798232
2000-09-07,798.1071858191173
2000-09-08,803.5390102088784
2000-09-11,807.1263603927413
2000-09-12,810.3173092478263
2000-09-13,808.6561234324114
2000-09-14,813.7285911849561
2000-09-15,827.5487590368729
2000-09-18,835.5757432540115
2000-09-19,835.0750627454822
2000-09-20,837.2838776320278
2000-09-21,820.0526117058907
2000-09-22,790.7224675518942
2000-09-25,804.099545958541
2000-09-26,791.3947640480055
2000-09-27,794.1027656761833
2000-09-28,789.3335133588498
2000-09-29,787.0862864342599
2000-10-02,790.1156257163643
2000-10-03,790.4004056210816
2000-10-04,793.1477473848585
2000-10-05,802.8499042354537
2000-10-06,796.4287100659625
2000-10-09,793.6337318849866
2000-10-10,786.4913521749118
2000-10-11,781.8990697067705
2000-10-12,791.8402278368858
2000-10-13,791.2888229674139
2000-10-16,799.6090578325349
2000-10-17,800.2598270740993
2000-10-18,810.0270068465718
2000-10-19,818.38601672977
2000-10-20,811.2961915104601
2000-10-23,813.9207106613705
2000-10-24,817.842746753484
2000-10-25,825.2352339046928
2000-10-26,821.5323403444913
2000-10-27,822.2657739734243
2000-10-30,808.6825133610389
2000-10-31,812.6571742897175
2000-11-01,805.5808905283486
2000-11-02,799.7096133745681
2000-11-03,787.4804139485152
2000-11-06,792.26649746127
2000-11-07,796.9014951684493
2000-11-08,797.7410092987051
2000-11-09,792.1578873967661
2000-11-10,795.4259014654405
2000-11-13,798.148403332857
2000-11-14,796.4319389669066
2000-11-15,785.0894915985182
2000-11-16,784.7093458336167
2000-11-17,787.2367115896768
2000-11-20,791.7295456890135
2000-11-21,794.6727789038113
2000-11-22,792.809953770568
2000-11-23,797.1047534397923
2000-11-24,802.1757143932194
2000-11-27,788.380459452831
2000-11-28,787.8809054221415
2000-11-29,782.758020204872
2000-11-30,774.7100633003208
2000-12-01,767.4034097440598
2000-12-04,746.9815852438331
2000-12-05,749.483992135132
2000-12-06,756.7885532086724
2000-12-07,742.7933878656637
2000-12-08,743.7025417463615
2000-12-11,748.7465538766066
2000-12-12,749.8002468485117
2000-12-13,748.4465000172768
2000-12-14,737.6095631505983
2000-12-15,727.0905366063613
2000-12-18,736.7840401131862
2000-12-19,736.2430792254025
2000-12-20,730.6422786130993
2000-12-21,726.910746583311
2000-12-22,717.3494860714076
2000-12-25,717.3494860714076
2000-12-26,716.4130686683794
2000-12-27,709.3967101751333
2000-12-28,705.7479087714088
2000-12-29,695.7072481906981
2001-01-01,695.7072481906981
2001-01-02,693.6478786388062
2001-01-03,686.7983967320722
2001-01-04,682.4450675644324
2001-01-05,676.9363854519776
2001-01-08,677.3133015453791
2001-01-09,690.520666774419
2001-01-10,692.4504719673012
2001-01-11,684.0553467502529
2001-01-12,685.5723880164278
2001-01-15,690.7281135115715
2001-01-16,698.0574050688507
2001-01-17,700.4205062774427
2001-01-18,689.8903078323698
2001-01-19,703.4945490995003
2001-01-22,704.1035653662418
2001-01-23,701.2178974767307
2001-01-24,728.1516307056585
2001-01-25,733.9039411926826
2001-01-26,741.2083660041503
2001-01-29,763.5342239732059
2001-01-30,769.3399217537013
2001-01-31,787.3057009943147
2001-02-01,812.3291552057282
2001-02-02,824.0193977383027
2001-02-05,811.2834184113148
2001-02-06,812.6862388718704
2001-02-07,799.2662623812827
2001-02-08,813.7920447950198
2001-02-09,823.2773007934572
2001-02-12,832.7986785623347
2001-02-13,841.5395816481891
2001-02-14,850.2052306600707
2001-02-15,866.7276444241402
2001-02-16,862.2786810097399
2001-02-19,856.3503059110005
2001-02-20,864.1719001037745
2001-02-21,854.1640707109406
2001-02-22,856.1151498832157
2001-02-23,856.4207970240847
2001-02-26,848.697833478212
2001-02-27,839.5900150681613
2001-02-28,836.1075371490286
2001-03-01,824.7845790712012
2001-03-02,823.4143903135292
2001-03-05,835.1736852891153
2001-03-06,832.5111960557157
2001-03-07,836.4136397627664
2001-03-08,825.1598086219433
2001-03-09,831.820966818132
2001-03-12,834.11753792279
2001-03-13,844.1398352644419
2001-03-14,845.6461592196204
2001-03-15,848.4140530153865
2001-03-16,860.5440003200299
2001-03-19,858.6294910375904
2001-03-20,845.6268008021588
2001-03-21,830.4186243582755
2001-03-22,833.4918686860149
2001-03-23,821.6503283581271
2001-03-26,810.9271931316188
2001-03-27,803.6794555696431
2001-03-28,809.0770103453564
2001-03-29,810.3030983446737
2001-03-30,805.015975317041
2001-04-02,814.561967501679
2001-04-03,813.2731189532021
2001-04-04,804.0086535569069
2001-04-05,815.0543037999184
2001-04-06,815.0404340923525
2001-04-09,817.9059570765531
2001-04-10,820.8880704328863
2001-04-11,822.8424068797939
2001-04-12,815.0721952087633
2001-04-13,815.5433291713932
2001-04-16,826.0324344368253
2001-04-17,824.773126316203
2001-04-18,836.2010305268075
2001-04-19,815.1665124563489
2001-04-20,803.5928679209089
2001-04-23,802.5347338062185
2001-04-24,798.8609099406617
2001-04-25,797.0899784440827
2001-04-26,791.6387527419172
2001-04-27,801.2066049310716
2001-04-30,809.5071701549098
2001-05-01,804.8945620446118
2001-05-02,802.8563853031259
2001-05-03,804.1678282458693
2001-05-04,806.0836365788367
2001-05-07,825.5115102592304
2001-05-08,860.2141565651256
2001-05-09,857.3995425389553
2001-05-10,862.4450307849528
2001-05-11,868.0222068282451
2001-05-14,873.1271720161049
2001-05-15,872.8486924373384
2001-05-16,879.4131705508247
2001-05-17,898.8901098362248
2001-05-18,920.2356988270302
2001-05-21,946.4605414906001
2001-05-22,935.9239390527194
2001-05-23,948.8104865509727
2001-05-24,945.5673555987186
2001-05-25,932.446949830885
2001-05-28,929.816472746084
2001-05-29,940.4038639905621
2001-05-30,959.3383259249756
2001-05-31,993.6160228977901
2001-06-01,997.5026068370671
2001-06-04,1003.8006147287491
2001-06-05,983.6927983191829
2001-06-06,976.2820686375346
2001-06-07,976.5406956811458
2001-06-08,986.287657301168
2001-06-11,993.5062569010594
2001-06-12,972.9324316575902
2001-06-13,974.1952195244776
2001-06-14,962.5816844857836
2001-06-15,961.3934656644651
2001-06-18,960.5561733458403
2001-06-19,966.6470232176606
2001-06-20,984.3767534027623
2001-06-21,999.9762200616287
2001-06-22,1005.7930439130797
2001-06-25,998.5606201434811
2001-06-26,996.2855374247141
2001-06-27,997.9432116470451
2001-06-28,1015.5504378777434
2001-06-29,1020.6164593884187
2001-07-02,1019.2042014826083
2001-07-03,1012.6542400157188
2001-07-04,1011.2746639221863
2001-07-05,1025.1617819039864
2001-07-06,1026.580367176778
2001-07-09,1018.4818730542258
2001-07-10,1009.2405268395074
2001-07-11,1003.5944053589416
2001-07-12,1007.5241782300142
2001-07-13,1015.1289833169147
2001-07-16,1024.342057234772
2001-07-17,1034.832055081339
2001-07-18,1000.419673290859
2001-07-19,986.1534794160692
2001-07-20,982.594582171227
2001-07-23,981.129593194305
2001-07-24,969.6402753667204
2001-07-25,960.662392556705
2001-07-26,969.6525452833877
2001-07-27,979.789928643809
2001-07-30,973.8085240295983
2001-07-31,971.1769195629595
2001-08-01,971.93916743158
2001-08-02,961.6132525032939
2001-08-03,959.0073923666321
2001-08-06,968.550683619612
2001-08-07,972.9437434406871
2001-08-08,977.3879219873312
2001-08-09,969.7581747287164
2001-08-10,967.0741127723851
2001-08-13,966.8400108433965
2001-08-14,969.6338345613482
2001-08-15,950.3004825425231
2001-08-16,957.1446950393583
2001-08-17,956.8191543084346
2001-08-20,961.2761113679128
2001-08-21,957.8584179222794
2001-08-22,950.2318277586902
2001-08-23,962.1868889549843
2001-08-24,964.8561162531444
2001-08-27,968.0999068438366
2001-08-28,961.2083137176238
2001-08-29,954.9478604010258
2001-08-30,954.2717099298072
2001-08-31,958.597116797715
2001-09-03,959.7375536932688
2001-09-04,977.7915011709507
2001-09-05,976.4410784350033
2001-09-06,973.3047201563264
2001-09-07,953.1939779820145
2001-09-10,958.4797220371055
2001-09-11,933.1488602199236
2001-09-12,939.3983810881089
2001-09-13,939.5746762529361
2001-09-14,919.9255010053146
2001-09-17,920.1685089504093
2001-09-18,906.6831076024148
2001-09-19,884.5691893271603
2001-09-20,879.7617400301165
2001-09-21,876.6342433908939
2001-09-24,887.2687863492218
2001-09-25,887.4225712530524
2001-09-26,881.6746800064783
2001-09-27,876.7800079696748
2001-09-28,885.4806905167318
2001-10-01,872.0451715044323
2001-10-02,881.9840964403954
2001-10-03,876.4757723361427
2001-10-04,878.1029005552518
2001-10-05,871.6771016136365
2001-10-08,863.2734290837449
2001-10-09,851.489587429091
2001-10-10,842.6076312678401
2001-10-11,840.2207067022593
2001-10-12,825.4224746209109
2001-10-15,825.3679629912775
2001-10-16,798.5360140195883
2001-10-17,802.5414593646433
2001-10-18,798.9949405108068
2001-10-19,830.7467967092923
2001-10-22,835.6397131833488
2001-10-23,847.9471082159499
2001-10-24,842.2428186247638
2001-10-25,845.5662105630083
2001-10-26,847.335525516389
2001-10-29,839.6914649925068
2001-10-30,834.323700754266
2001-10-31,835.0039528939063
2001-11-01,820.6299134838275
2001-11-02,812.698110060527
2001-11-05,819.1207970396681
2001-11-06,818.1791195087852
2001-11-07,812.627537852716
2001-11-08,816.6049422390148
2001-11-09,821.5916394063521
2001-11-12,821.1006963881274
2001-11-13,837.0449039456732
2001-11-14,839.018464458188
2001-11-15,844.8833973580854
2001-11-16,861.8859382649538
2001-11-19,890.2493653050198
2001-11-20,888.7298949098043
2001-11-21,908.0133881920467
2001-11-22,918.1686959655602
2001-11-23,913.8371703188747
2001-11-26,919.6935876582919
2001-11-27,919.0548779710666
2001-11-28,911.1714164218953
2001-11-29,920.1677411835915
2001-11-30,918.96917014983
2001-12-03,913.2349285073728
2001-12-04,911.0543608234101
2001-12-05,913.4920014312713
2001-12-06,926.3352293082936
2001-12-07,928.1646833686159
2001-12-10,928.0113250796084
2001-12-11,936.2861518881281
2001-12-12,940.5248487343742
2001-12-13,944.2262418015059
2001-12-14,940.0952567969707
2001-12-17,944.6570433737857
2001-12-18,957.9398376455129
2001-12-19,973.0763549239955
2001-12-20,984.2430953220795
2001-12-21,1008.9426216657861
2001-12-24,1026.8061696216441
2001-12-25,1026.8061696216441
2001-12-26,1018.5894124974601
2001-12-27,1008.184518296286
2001-12-28,1014.3411755080326
2001-12-31,1009.5061525394068
2002-01-01,1009.5061525394068
2002-01-02,979.9215377352414
2002-01-03,984.9606622455823
2002-01-04,991.2100064486343
2002-01-07,991.8869968255228
2002-01-08,986.8818659840974
2002-01-09,994.6156682663224
2002-01-10,982.8440214932886
2002-01-11,981.5742245551038
2002-01-14,979.0542084403606
2002-01-15,994.1958426770989
2002-01-16,1029.0370574113194
2002-01-17,1036.975172095954
2002-01-18,1051.6751605083916
2002-01-21,1070.9440426672518
2002-01-22,1098.2189087108688
2002-01-23,1098.4703063254155
2002-01-24,1111.7265977825837
2002-01-25,1120.053328031794
2002-01-28,1093.8900065563355
2002-01-29,1077.4993585053055
2002-01-30,1083.2462895203676
2002-01-31,1090.8854957796445
2002-02-01,1093.63536859026
2002-02-04,1077.4923687142975
2002-02-05,1062.7687656708058
2002-02-06,1055.6360605735968
2002-02-07,1039.9204184523749
2002-02-08,1037.9332269916638
2002-02-11,1037.7906118500123
2002-02-12,1038.4883212258853
2002-02-13,1026.0344541070667
2002-02-14,1042.0245043582568
2002-02-15,1042.1695972409716
2002-02-18,1048.033213096629
2002-02-19,1029.041299352354
2002-02-20,1004.9723812659659
2002-02-21,973.931368661466
2002-02-22,956.0185381904081
2002-02-25,980.4841065482186
2002-02-26,994.480662593209
2002-02-27,1007.4288115389795
2002-02-28,1005.4894203086883
2002-03-01,999.2694860693421
2002-03-04,1000.197950105516
2002-03-05,989.4414144435762
2002-03-06,984.0252965934079
2002-03-07,989.744235324617
2002-03-08,1003.7264135639864
2002-03-11,1019.9735981814057
2002-03-12,1043.8245715902817
2002-03-13,1038.587101932467
2002-03-14,1032.2413862903413
2002-03-15,1015.6503800122425
2002-03-18,1014.3579875659653
2002-03-19,1010.0245840183436
2002-03-20,1004.8608740623281
2002-03-21,1013.3372413999695
2002-03-22,1024.0015834319702
2002-03-25,1025.9234210981606
2002-03-26,1033.9637634903995
2002-03-27,1037.7997021029053
2002-03-28,1033.8768367384048
2002-03-29,1033.8768367384048
2002-04-01,1034.1206108721155
2002-04-02,1031.6869397384685
2002-04-03,1029.5143229859552
2002-04-04,1025.8125536333955
2002-04-05,1037.8899118032016
2002-04-08,1053.8145071332126
2002-04-09,1063.9919623673723
2002-04-10,1063.791476867158
2002-04-11,1062.437756158084
2002-04-12,1065.3742128215617
2002-04-15,1068.7606270462265
2002-04-16,1065.449781834852
2002-04-17,1062.7703882596613
2002-04-18,1063.3182705239278
2002-04-19,1055.7965381079366
2002-04-22,1058.3168390849344
2002-04-23,1044.6931299065257
2002-04-24,1047.4413429901435
2002-04-25,1040.2389725842386
2002-04-26,1029.0642410543924
2002-04-29,1028.8860672728583
2002-04-30,1031.288530134886
2002-05-01,1024.2918592495598
2002-05-02,1028.8517669440682
2002-05-03,1015.2742212317465
2002-05-06,1011.8899305117462
2002-05-07,1009.8571730926225
2002-05-08,1016.2186172367133
2002-05-09,1015.586631828374
2002-05-10,1007.8624416610933
2002-05-13,1011.19875503386
2002-05-14,1027.8864583701845
2002-05-15,1024.4068331971348
2002-05-16,1020.5665665922294
2002-05-17,1005.5573483990706
2002-05-20,997.2932396196995
2002-05-21,992.5966601436305
2002-05-22,990.3452533953622
2002-05-23,1004.0486074112591
2002-05-24,1020.5778499313143
2002-05-27,1035.0530627259911
2002-05-28,1016.5789746139029
2002-05-29,1011.912891594643
2002-05-30,1005.0884878563181
2002-05-31,1010.0818950983027
2002-06-03,1007.6495718441608
2002-06-04,1001.0652522721357
2002-06-05,1009.4126912596204
2002-06-06,1015.6199713307299
2002-06-07,1031.8755172256185
2002-06-10,1031.3251276821597
2002-06-11,1050.3395643651543
2002-06-12,1037.4657319240205
2002-06-13,1057.9621234724304
2002-06-14,1039.5004072370143
2002-06-17,1062.6108883990585
2002-06-18,1064.4347582181679
2002-06-19,1039.677444055053
2002-06-20,1022.8375664605022
2002-06-21,1018.6743774762149
2002-06-24,1007.902324921455
2002-06-25,1010.8893959372946
2002-06-26,982.1536252497657
2002-06-27,979.5552540341067
2002-06-28,979.2341498507474
2002-07-01,978.1047016973387
2002-07-02,978.1446382769727
2002-07-03,974.5614575194156
2002-07-04,966.168321109938
2002-07-05,951.9355642036883
