Date,EM LATIN AMERICA IMI MOMENTUM
1998-06-03,1141.4926479384892
1998-06-04,1163.8978284173545
1998-06-05,1173.5300322985602
1998-06-08,1168.9502787469958
1998-06-09,1163.2461793216573
1998-06-10,1125.4116025121589
1998-06-11,1102.7960290364233
1998-06-12,1086.9901592923609
1998-06-15,1049.1747125350475
1998-06-16,1050.4445364651747
1998-06-17,1102.9216356484267
1998-06-18,1078.3285212521537
1998-06-19,1089.4742381456124
1998-06-22,1083.5709332095034
1998-06-23,1098.1703504968248
1998-06-24,1094.2272371050542
1998-06-25,1076.63495935064
1998-06-26,1060.6138172050619
1998-06-29,1062.5561653518712
1998-06-30,1078.344007430591
1998-07-01,1092.2265792944054
1998-07-02,1093.1020370549577
1998-07-03,1105.3920738072502
1998-07-06,1096.7120685600105
1998-07-07,1121.3935521362655
1998-07-08,1133.1558077696386
1998-07-09,1129.1680599869292
1998-07-10,1135.6113310642975
1998-07-13,1146.5118148786948
1998-07-14,1163.0009734053845
1998-07-15,1159.6740922827369
1998-07-16,1176.5401914396828
1998-07-17,1184.5697200169197
1998-07-20,1173.6478643912085
1998-07-21,1163.4065523664099
1998-07-22,1160.9318682248293
1998-07-23,1144.8187847901486
1998-07-24,1141.1994435255936
1998-07-27,1138.1193213545637
1998-07-28,1112.683360106331
1998-07-29,1108.8996709084793
1998-07-30,1110.6526963547408
1998-07-31,1095.7319099484143
1998-08-03,1082.1540983772895
1998-08-04,1056.1084895430918
1998-08-05,1053.8081521687989
1998-08-06,1048.1202847300106
1998-08-07,1026.403229764238
1998-08-10,999.1626495120843
1998-08-11,965.082874189085
1998-08-12,946.9480295264473
1998-08-13,961.5419271760866
1998-08-14,961.3253603414192
1998-08-17,949.7342031932852
1998-08-18,958.0532356010567
1998-08-19,951.892375699433
1998-08-20,916.1882830305973
1998-08-21,879.3164646727485
1998-08-24,872.1591285821665
1998-08-25,870.3292406376115
1998-08-26,844.7368408351894
1998-08-27,782.3428064615499
1998-08-28,784.8119660785404
1998-08-31,761.7296852918531
1998-09-01,780.0976571162741
1998-09-02,791.7129205767876
1998-09-03,754.9575702092565
1998-09-04,722.4855256580366
1998-09-07,732.5534812512044
1998-09-08,736.305574278252
1998-09-09,711.7528056946728
1998-09-10,638.5616828814905
1998-09-11,663.6393973136335
1998-09-14,697.1535375148914
1998-09-15,773.4347249534608
1998-09-16,770.5464726318255
1998-09-17,756.8597393610829
1998-09-18,773.9867126808841
1998-09-21,767.352870335417
1998-09-22,774.9652577225783
1998-09-23,824.1189727497746
1998-09-24,795.4762982250808
1998-09-25,795.5355997103484
1998-09-28,799.9111716818011
1998-09-29,791.9938353909762
1998-09-30,785.9973379044027
1998-10-01,759.0520491962765
1998-10-02,773.2862869556548
1998-10-05,766.8452022637605
1998-10-06,769.0685383814044
1998-10-07,758.847745669418
1998-10-08,748.2168976381826
1998-10-09,761.2617836332776
1998-10-12,762.1333991658856
1998-10-13,765.9288251795238
1998-10-14,765.7253299631678
1998-10-15,779.823705759831
1998-10-16,782.605232938477
1998-10-19,773.4835721797043
1998-10-20,783.5733414773315
1998-10-21,789.0235023719306
1998-10-22,795.0423544561575
1998-10-23,776.2450500956031
1998-10-26,771.6512202031507
1998-10-27,768.0370013119901
1998-10-28,761.1499923091833
1998-10-29,759.8984646606788
1998-10-30,774.4756059422263
1998-11-02,780.7866680492514
1998-11-03,789.1634847987899
1998-11-04,789.9584062421811
1998-11-05,793.8879721204914
1998-11-06,800.7113996589006
1998-11-09,801.9062842116368
1998-11-10,794.7163737490423
1998-11-11,794.292896358026
1998-11-12,782.7668827678667
1998-11-13,787.6670142020694
1998-11-16,795.3431940051605
1998-11-17,793.9265396838967
1998-11-18,798.7563842754528
1998-11-19,791.2241715077851
1998-11-20,797.3624299605434
1998-11-23,802.5295874197986
1998-11-24,800.5352647343443
1998-11-25,806.769014783972
1998-11-26,806.1029361662003
1998-11-27,800.2170089594351
1998-11-30,787.1570862160029
1998-12-01,779.6569797433233
1998-12-02,768.8718843233974
1998-12-03,746.3624968435694
1998-12-04,744.2059317666157
1998-12-07,748.7373309291105
1998-12-08,742.9776908105607
1998-12-09,733.4153950997254
1998-12-10,729.332710740222
1998-12-11,720.54742178897
1998-12-14,699.0115623613747
1998-12-15,707.1758161166995
1998-12-16,698.3936598853203
1998-12-17,699.4351904018838
1998-12-18,706.2636465005354
1998-12-21,722.185671985111
1998-12-22,721.9574472132041
1998-12-23,724.7411031501797
1998-12-24,723.9432053079555
1998-12-25,723.8173776886308
1998-12-28,715.644352042323
1998-12-29,715.1516434770866
1998-12-30,719.7453687821425
1998-12-31,719.1322329918954
1999-01-01,719.3310559427533
1999-01-04,722.0608212932788
1999-01-05,722.6299524513413
1999-01-06,724.1810275857098
1999-01-07,712.8824292804031
1999-01-08,703.2120595897125
1999-01-11,683.2326851350026
1999-01-12,660.9408494752678
1999-01-13,611.6830417807557
1999-01-14,586.9977614959478
1999-01-15,622.5582911926192
1999-01-18,611.6552084213149
1999-01-19,611.3728059702112
1999-01-20,618.4295201699271
1999-01-21,590.8403802340601
1999-01-22,588.2809224184756
1999-01-25,584.767348653637
1999-01-26,588.9654690689002
1999-01-27,583.6233711178916
1999-01-28,579.24309537759
1999-01-29,575.0798454620654
1999-02-01,608.2769406616687
1999-02-02,628.8211820208371
1999-02-03,625.2660992523994
1999-02-04,624.7285973930395
1999-02-05,622.1759767091688
1999-02-08,618.673963506153
1999-02-09,615.9223805583416
1999-02-10,621.6135472957833
1999-02-11,630.9596347206274
1999-02-12,628.1789841988546
1999-02-15,626.7994296445495
1999-02-16,627.8963873521122
1999-02-17,622.9581008905113
1999-02-18,627.7707715907727
1999-02-19,635.4298549330002
1999-02-22,631.557423733633
1999-02-23,620.979061780644
1999-02-24,621.4081825018934
1999-02-25,614.7458134568793
1999-02-26,616.5979883663268
1999-03-01,612.2840945556106
1999-03-02,606.607551246395
1999-03-03,607.8072924219755
1999-03-04,623.7168697923781
1999-03-05,636.575271709476
1999-03-08,647.6467524064147
1999-03-09,655.9410094243972
1999-03-10,668.1161806919016
1999-03-11,668.4089808475932
1999-03-12,664.1363995795149
1999-03-15,680.3171225815162
1999-03-16,687.1805539445448
1999-03-17,680.8763403807114
1999-03-18,684.6169183931257
1999-03-19,682.4763379276577
1999-03-22,678.5228507228995
1999-03-23,671.5885617293989
1999-03-24,669.9407249200357
1999-03-25,685.813617228498
1999-03-26,683.6272974327763
1999-03-29,685.8585459016324
1999-03-30,691.0192082751475
1999-03-31,694.0543798225592
1999-04-01,693.7299997524665
1999-04-02,694.0644236186581
1999-04-05,705.8063446312768
1999-04-06,713.435687060066
1999-04-07,725.5855283950424
1999-04-08,731.380459918766
1999-04-09,726.0409606856036
1999-04-12,725.344136276242
1999-04-13,725.1340500021248
1999-04-14,728.9814672721768
1999-04-15,734.5742451591459
1999-04-16,747.0708929272436
1999-04-19,754.1030674462592
1999-04-20,741.8601178917969
1999-04-21,743.884510290229
1999-04-22,744.6483195705557
1999-04-23,744.2713628772996
1999-04-26,739.7462382612507
1999-04-27,736.0167357175103
1999-04-28,744.3471940938397
1999-04-29,748.5897775628456
1999-04-30,770.4744585604429
1999-05-03,776.2733131235804
1999-05-04,766.66401144639
1999-05-05,774.6614975867523
1999-05-06,786.3412531843636
1999-05-07,792.763171890428
1999-05-10,799.203592763492
1999-05-11,794.6682289346811
1999-05-12,786.7038179034638
1999-05-13,802.843723277396
1999-05-14,798.769395977549
1999-05-17,783.5030492894789
1999-05-18,787.494322352089
1999-05-19,770.0939833864129
1999-05-20,764.1495862283164
1999-05-21,745.6216866290536
1999-05-24,730.0331008314005
1999-05-25,721.2927067777813
1999-05-26,740.4400575283886
1999-05-27,726.8862717454438
1999-05-28,735.6252202647271
1999-05-31,737.3140778825094
1999-06-01,732.0183557281703
1999-06-02,732.4334233858041
1999-06-03,728.8839125048419
1999-06-04,735.575181104631
1999-06-07,737.4066656598902
1999-06-08,733.7252478888748
1999-06-09,732.9292320162217
1999-06-10,729.3119152263503
1999-06-11,729.7502752877632
1999-06-14,725.9887973212038
1999-06-15,731.3928429548483
1999-06-16,747.6365735573302
1999-06-17,752.9466600162516
1999-06-18,753.7415774374089
1999-06-21,757.1007678849752
1999-06-22,760.569714251015
1999-06-23,754.4009549509467
1999-06-24,741.885211370343
1999-06-25,735.0738527274336
1999-06-28,740.9675880270792
1999-06-29,744.1218513075015
1999-06-30,761.0487140920008
1999-07-01,769.213003616345
1999-07-02,791.3744994012568
1999-07-05,794.3568330980214
1999-07-06,790.7708423080311
1999-07-07,792.2049873899683
1999-07-08,779.6664155434615
1999-07-09,779.9334657259607
1999-07-12,756.4712319978523
1999-07-13,757.797362897106
1999-07-14,763.1988275065083
1999-07-15,770.482171033635
1999-07-16,773.2851413471195
1999-07-19,780.2132976204033
1999-07-20,767.7712836711075
1999-07-21,773.6011777407502
1999-07-22,770.2714538320315
1999-07-23,756.0022943383575
1999-07-26,741.3664343829756
1999-07-27,741.5800673564408
1999-07-28,742.1483372232123
1999-07-29,737.4087078963086
1999-07-30,726.455597455631
1999-08-02,715.9510853641641
1999-08-03,717.6050910053108
1999-08-04,715.3241694626254
1999-08-05,712.6464705283682
1999-08-06,713.5793087480131
1999-08-09,709.6322888253692
1999-08-10,703.37041015435
1999-08-11,713.8068811187501
1999-08-12,725.6335125627849
1999-08-13,731.0226105443572
1999-08-16,730.2832012913955
1999-08-17,729.0575892125022
1999-08-18,715.683454116153
1999-08-19,713.7095799169501
1999-08-20,731.9053448390194
1999-08-23,739.5140880437576
1999-08-24,734.1616587162731
1999-08-25,742.1551460890998
1999-08-26,737.9777730732269
1999-08-27,735.5182520462599
1999-08-30,737.4572130532235
1999-08-31,738.9542880665924
1999-09-01,744.5535302061243
1999-09-02,748.8207289393184
1999-09-03,745.9848554426169
1999-09-06,745.8922330360255
1999-09-07,744.397844727084
1999-09-08,746.6462035904202
1999-09-09,751.7059044170184
1999-09-10,757.3679351970802
1999-09-13,756.0229267509206
1999-09-14,762.6441511516089
1999-09-15,760.5217276540844
1999-09-16,756.1220030090467
1999-09-17,761.1301494984492
1999-09-20,767.6353995306467
1999-09-21,759.519805127042
1999-09-22,761.0101894850326
1999-09-23,756.5491483131539
1999-09-24,757.4099349839594
1999-09-27,762.0751376785963
1999-09-28,758.9145500857892
1999-09-29,759.1876695261609
1999-09-30,752.4748799428461
1999-10-01,747.737703803266
1999-10-04,745.7797836995137
1999-10-05,741.7453124278713
1999-10-06,749.2959577860827
1999-10-07,752.1509321658585
1999-10-08,748.9745202335845
1999-10-11,751.7310376831055
1999-10-12,747.2715280845396
1999-10-13,733.995768023352
1999-10-14,733.4669263436718
1999-10-15,717.4257595521051
1999-10-18,710.3786841386876
1999-10-19,713.9096627682559
1999-10-20,723.3400363387075
1999-10-21,725.1953877980837
1999-10-22,736.7233587449577
1999-10-25,731.2448726405129
1999-10-26,730.6759373180106
1999-10-27,730.7572839695079
1999-10-28,740.5180996093
1999-10-29,751.9920036317914
1999-11-01,755.1717239818596
1999-11-02,756.1070978384018
1999-11-03,773.5191886900742
1999-11-04,781.300505015545
1999-11-05,796.3198121000778
1999-11-08,798.266987180382
1999-11-09,794.71857406815
1999-11-10,800.888933256491
1999-11-11,802.3727975459132
1999-11-12,805.1044666259156
1999-11-15,809.1408362058378
1999-11-16,814.833559940017
1999-11-17,812.4794640200421
1999-11-18,820.7832625664422
1999-11-19,835.3461391377886
1999-11-22,828.2230644886353
1999-11-23,829.8683512231675
1999-11-24,826.0270024008739
1999-11-25,833.4662367533592
1999-11-26,842.8922193823736
1999-11-29,841.8596184433342
1999-11-30,846.1656778095482
1999-12-01,852.3668203820772
1999-12-02,874.5153483592175
1999-12-03,886.9539260429938
1999-12-06,880.0250290696773
1999-12-07,880.7828056196162
1999-12-08,887.250694616173
1999-12-09,894.2378002931285
1999-12-10,909.6128993783046
1999-12-13,910.5204162006149
1999-12-14,906.7975587895515
1999-12-15,909.6707168393879
1999-12-16,922.7018675422399
1999-12-17,951.8633040056866
1999-12-20,966.2124707110092
1999-12-21,983.1543000774332
1999-12-22,978.5198142655814
1999-12-23,974.5450797150677
1999-12-24,975.8561530927415
1999-12-27,971.3073810366376
1999-12-28,992.8857776304197
1999-12-29,1019.1794045640779
1999-12-30,1041.3172251991857
1999-12-31,1041.2168200739586
2000-01-03,1039.6385238859423
2000-01-04,988.4717967629085
2000-01-05,1000.7991985610875
2000-01-06,1002.4723195101019
2000-01-07,1012.8528742674424
2000-01-10,1049.3085491345425
2000-01-11,1030.8233623927151
2000-01-12,1027.8301132896986
2000-01-13,1037.888382905558
2000-01-14,1056.8774639224196
2000-01-17,1080.0695251126297
2000-01-18,1080.5249099246828
2000-01-19,1067.392169298556
2000-01-20,1054.070314249066
2000-01-21,1057.5933327684972
2000-01-24,1060.454406394128
2000-01-25,1059.5387377705933
2000-01-26,1068.1101463193145
2000-01-27,1060.6157839706502
2000-01-28,1039.7783755994005
2000-01-31,1032.2118399606748
2000-02-01,1033.3431837292862
2000-02-02,1036.0351632093218
2000-02-03,1066.2685624256048
2000-02-04,1087.066295426884
2000-02-07,1096.6372515688795
2000-02-08,1116.4484413527425
2000-02-09,1114.204311189228
2000-02-10,1116.5589988988177
2000-02-11,1106.6001049268086
2000-02-14,1092.7868126688559
2000-02-15,1087.0765812047275
2000-02-16,1099.924304748142
2000-02-17,1104.537334293376
2000-02-18,1083.4358235014513
2000-02-21,1089.9027742027508
2000-02-22,1070.1329067585962
2000-02-23,1075.7244155373808
2000-02-24,1071.636238844396
2000-02-25,1066.8089354488234
2000-02-28,1054.5220160637878
2000-02-29,1055.2674767525018
2000-03-01,1071.6597820592388
2000-03-02,1080.7907041165354
2000-03-03,1108.2287785723638
2000-03-06,1103.2293990287876
2000-03-07,1104.165267603404
2000-03-08,1105.1922388210342
2000-03-09,1103.4801971337054
2000-03-10,1095.147781496543
2000-03-13,1069.5165455898107
2000-03-14,1064.7779186176133
2000-03-15,1060.9491252000091
2000-03-16,1077.9923616593317
2000-03-17,1082.9344030222485
2000-03-20,1076.4830298939034
2000-03-21,1088.585397366241
2000-03-22,1092.081466766109
2000-03-23,1102.2519336482926
2000-03-24,1112.8885671720732
2000-03-27,1118.6119561064086
2000-03-28,1097.7318944390518
2000-03-29,1090.8958291653312
2000-03-30,1080.67693160418
2000-03-31,1105.3085636004666
2000-04-03,1101.76746677821
2000-04-04,1075.8696220740849
2000-04-05,1074.8519718808166
2000-04-06,1085.3776954868902
2000-04-07,1099.7047757026858
2000-04-10,1080.1757236636788
2000-04-11,1068.2149784959545
2000-04-12,1049.749210102241
2000-04-13,1017.9500140510651
2000-04-14,961.9233152331512
2000-04-17,949.5510012443876
2000-04-18,982.0531206200862
2000-04-19,955.4263844560988
2000-04-20,974.0748409991543
2000-04-21,974.0748409991543
2000-04-24,967.5456181018503
2000-04-25,988.3489161057407
2000-04-26,990.6879722502321
2000-04-27,993.6044956456233
2000-04-28,1006.7788825931345
2000-05-01,1007.9376168971825
2000-05-02,1001.7753140061777
2000-05-03,980.1592616190483
2000-05-04,977.681071050704
2000-05-05,992.0462217102776
2000-05-08,979.1023919978142
2000-05-09,966.1043255216
2000-05-10,952.1001953449679
2000-05-11,944.700984843275
2000-05-12,940.9887152699548
2000-05-15,963.1738649617332
2000-05-16,976.6083069416696
2000-05-17,959.9044515875078
2000-05-18,950.5787696252858
2000-05-19,934.1350434932874
2000-05-22,910.3187925421644
2000-05-23,896.6676011734604
2000-05-24,913.8957851865408
2000-05-25,909.7959929443776
2000-05-26,922.3311994098539
2000-05-29,931.8105419613601
2000-05-30,950.5795515919409
2000-05-31,951.6434115950196
2000-06-01,974.8586884894127
2000-06-02,1014.8918849914377
2000-06-05,1009.8904383384429
2000-06-06,999.883682018498
2000-06-07,1013.7761986632398
2000-06-08,1008.1755628659278
2000-06-09,1006.954411835397
2000-06-12,995.081392575294
2000-06-13,996.3640138137876
