Date,EM LATAM ex BR IMI MOMENTUM
1997-08-18,1276.7225401514936
1997-08-19,1296.6123872496007
1997-08-20,1319.145993714658
1997-08-21,1300.635722428132
1997-08-22,1285.9824961932989
1997-08-25,1282.8604832701185
1997-08-26,1264.2626351765978
1997-08-27,1270.6662343371745
1997-08-28,1252.068118203612
1997-08-29,1233.8062423517044
1997-09-01,1225.0225769700012
1997-09-02,1245.104338938606
1997-09-03,1257.587969940593
1997-09-04,1252.9438298714872
1997-09-05,1257.6000256413788
1997-09-08,1255.7558520316047
1997-09-09,1252.658486881998
1997-09-10,1235.0788742435345
1997-09-11,1220.3404653358402
1997-09-12,1229.9519194267293
1997-09-15,1231.0785837251833
1997-09-16,1237.3130459964304
1997-09-17,1259.9964155588993
1997-09-18,1269.6477774401915
1997-09-19,1280.9903720621721
1997-09-22,1296.7693882627757
1997-09-23,1295.2927384727448
1997-09-24,1296.1996451689206
1997-09-25,1293.074629785641
1997-09-26,1288.3201029095906
1997-09-29,1299.2362018189124
1997-09-30,1305.6373981845038
1997-10-01,1310.5292992313096
1997-10-02,1300.863418194767
1997-10-03,1296.153405551518
1997-10-06,1293.5083574088992
1997-10-07,1320.5038645276368
1997-10-08,1306.8330792147913
1997-10-09,1311.7950338487121
1997-10-10,1316.7006819912922
1997-10-13,1319.8501125427001
1997-10-14,1321.0762235874622
1997-10-15,1327.867314068417
1997-10-16,1327.3687935278645
1997-10-17,1314.1244151936144
1997-10-20,1322.659245448075
1997-10-21,1330.7520741159835
1997-10-22,1317.3819031223018
1997-10-23,1275.2903764695134
1997-10-24,1239.9864073828505
1997-10-27,1069.1409893715274
1997-10-28,1139.0593764401758
1997-10-29,1127.0570323186805
1997-10-30,1078.6293814391825
1997-10-31,1090.9012231297609
1997-11-03,1142.6246350084593
1997-11-04,1147.6799113982543
1997-11-05,1131.5128063015122
1997-11-06,1123.1205908790478
1997-11-07,1092.4576511982098
1997-11-10,1074.376003733302
1997-11-11,1075.9658640930297
1997-11-12,1027.618278663379
1997-11-13,1036.3552779716629
1997-11-14,1048.4787725523215
1997-11-17,1072.691949939486
1997-11-18,1072.2026305094246
1997-11-19,1092.2528464974919
1997-11-20,1095.5529002143564
1997-11-21,1118.4537767030088
1997-11-24,1097.935255938454
1997-11-25,1107.4550683961584
1997-11-26,1123.3138019017404
1997-11-27,1133.9391715826396
1997-11-28,1136.2549009520574
1997-12-01,1164.2702153103842
1997-12-02,1175.0612883124186
1997-12-03,1178.85619974146
1997-12-04,1185.1393944064002
1997-12-05,1185.6505529086455
1997-12-08,1190.815260490685
1997-12-09,1185.0352638248944
1997-12-10,1170.773941116074
1997-12-11,1151.900493821649
1997-12-12,1147.5002930773837
1997-12-15,1147.5631892506196
1997-12-16,1161.5402097608694
1997-12-17,1172.3641798517924
1997-12-18,1159.126418824527
1997-12-19,1147.329247020423
1997-12-22,1143.2298665515896
1997-12-23,1131.2367955740403
1997-12-24,1134.7853512420338
1997-12-25,1134.7853512420338
1997-12-26,1146.9005965917952
1997-12-29,1161.6872827881625
1997-12-30,1184.3274572686505
1997-12-31,1181.5572712420428
1998-01-01,1181.5572712420428
1998-01-02,1183.7196773576622
1998-01-05,1182.4652520244163
1998-01-06,1161.199359395297
1998-01-07,1148.6641974569354
1998-01-08,1130.407934759607
1998-01-09,1066.5190825243549
1998-01-12,1071.72134337096
1998-01-13,1085.670490139161
1998-01-14,1074.497404689859
1998-01-15,1060.4659407771715
1998-01-16,1085.570268573952
1998-01-19,1104.11809042247
1998-01-20,1086.2217202169145
1998-01-21,1067.97653768667
1998-01-22,1052.0804337396385
1998-01-23,1045.4435402686172
1998-01-26,1050.827404885216
1998-01-27,1059.971140441151
1998-01-28,1048.26607031129
1998-01-29,1041.1898172303233
1998-01-30,1049.5554765707477
1998-02-02,1072.9050467731815
1998-02-03,1084.7155411209353
1998-02-04,1089.3828022868706
1998-02-05,1087.0215818115992
1998-02-06,1081.428298675421
1998-02-09,1068.7964734113218
1998-02-10,1078.360221279906
1998-02-11,1081.52321062416
1998-02-12,1069.4186682204856
1998-02-13,1055.8546682516594
1998-02-16,1056.9365881094664
1998-02-17,1046.2705075107565
1998-02-18,1041.0876969723474
1998-02-19,1044.1792650908324
1998-02-20,1040.4214770551837
1998-02-23,1032.8253472508306
1998-02-24,1043.608778833556
1998-02-25,1058.5945025569083
1998-02-26,1066.8396355998107
1998-02-27,1072.5938972671483
1998-03-02,1079.8577609977979
1998-03-03,1066.965444790652
1998-03-04,1056.5083020136615
1998-03-05,1045.9274860929618
1998-03-06,1057.4400267369597
1998-03-09,1050.874950414719
1998-03-10,1044.8709132385081
1998-03-11,1048.7193630135223
1998-03-12,1050.3173938726268
1998-03-13,1044.5114718574514
1998-03-16,1037.6871313138079
1998-03-17,1038.8452112981963
1998-03-18,1044.5785097888604
1998-03-19,1045.0401460876656
1998-03-20,1061.7667215510403
1998-03-23,1070.113548734148
1998-03-24,1061.401318668243
1998-03-25,1061.8793789004346
1998-03-26,1063.6531323366662
1998-03-27,1072.2230489235712
1998-03-30,1078.7980601689196
1998-03-31,1081.387477567612
1998-04-01,1082.8396419674502
1998-04-02,1080.9799000679614
1998-04-03,1070.0167466881517
1998-04-06,1071.0865932463983
1998-04-07,1062.0283811267948
1998-04-08,1071.8240637336219
1998-04-09,1074.2514587817898
1998-04-10,1074.2514587817898
1998-04-13,1068.670749477394
1998-04-14,1074.9148799493103
1998-04-15,1080.5449259434051
1998-04-16,1078.604572427659
1998-04-17,1089.8221435469354
1998-04-20,1099.5860624229306
1998-04-21,1101.7805317074042
1998-04-22,1102.3053742172044
1998-04-23,1104.5616345982382
1998-04-24,1093.6345825928474
1998-04-27,1063.6820631812466
1998-04-28,1076.607574065909
1998-04-29,1074.0131772868363
1998-04-30,1079.1224802353026
1998-05-01,1078.7385181166417
1998-05-04,1085.20131080816
1998-05-05,1083.1241254930032
1998-05-06,1071.3879867809082
1998-05-07,1070.6413440292934
1998-05-08,1073.6504156531303
1998-05-11,1057.4321060489299
1998-05-12,1047.9141123142335
1998-05-13,1037.8507396463908
1998-05-14,1029.8750154317345
1998-05-15,1031.1398165230096
1998-05-18,999.0923826030977
1998-05-19,1000.2804946994388
1998-05-20,998.4121709018237
1998-05-21,1010.7704926556377
1998-05-22,1008.3721401361345
1998-05-25,1002.0182517681977
1998-05-26,964.1456501471091
1998-05-27,957.6952818800362
1998-05-28,955.1653197137929
1998-05-29,953.3990738642855
1998-06-01,932.578301671033
1998-06-02,940.7249664150676
1998-06-03,941.2687449691703
1998-06-04,965.3617606464185
1998-06-05,964.9827217029354
1998-06-08,958.9072612879662
1998-06-09,951.3420558014728
1998-06-10,920.9403042051041
1998-06-11,893.4030124360306
1998-06-12,890.8144014983698
1998-06-15,861.3096520811985
1998-06-16,867.1321131165204
1998-06-17,904.7905949495328
1998-06-18,892.3370701977458
1998-06-19,901.3974688801923
1998-06-22,897.74447440807
1998-06-23,908.5034836123413
1998-06-24,904.0971189689346
1998-06-25,891.5563587778615
1998-06-26,874.3171506709723
1998-06-29,873.9119277071671
1998-06-30,887.6340053895204
1998-07-01,901.7763423623909
1998-07-02,900.9851235721134
1998-07-03,902.3083467888289
1998-07-06,892.577771069256
1998-07-07,907.3191377311923
1998-07-08,919.6944271150898
1998-07-09,912.397799804617
1998-07-10,916.9632680000831
1998-07-13,927.395952057669
1998-07-14,936.7467061649666
1998-07-15,932.965614507502
1998-07-16,941.8562249159513
1998-07-17,943.9569390177684
1998-07-20,939.138736651735
1998-07-21,927.3047683637163
1998-07-22,928.8137045198067
1998-07-23,917.7928798685183
1998-07-24,920.5182269687475
1998-07-27,914.275609399798
1998-07-28,896.725416284601
1998-07-29,891.8942445204929
1998-07-30,889.8504220899724
1998-07-31,882.4782883966969
1998-08-03,867.8481694463898
1998-08-04,854.5479871034017
1998-08-05,855.6191176152175
1998-08-06,847.3322631720578
1998-08-07,827.6438803963624
1998-08-10,806.2207500695474
1998-08-11,777.9208656354616
1998-08-12,768.6718687265877
1998-08-13,774.9549961564422
1998-08-14,771.6711215727795
1998-08-17,766.0257532554842
1998-08-18,773.0964577691798
1998-08-19,770.1154741519715
1998-08-20,744.4287084803918
1998-08-21,704.417100967776
1998-08-24,700.1186522319775
1998-08-25,697.6701647686177
1998-08-26,674.2836896969702
1998-08-27,628.8844340037107
1998-08-28,633.2469858176972
1998-08-31,610.081361058198
1998-09-01,621.3260524091702
1998-09-02,641.7741571380211
1998-09-03,622.7124733451933
1998-09-04,605.374272810901
1998-09-07,614.3302873092547
1998-09-08,612.8912701275315
1998-09-09,592.1971098219792
1998-09-10,540.1288894595456
1998-09-11,547.9984000466288
1998-09-14,569.0288613446545
1998-09-15,622.1141632073559
1998-09-16,623.0648028506155
1998-09-17,610.3226206434819
1998-09-18,624.3893721175189
1998-09-21,629.7253648942122
1998-09-22,632.8096027477606
1998-09-23,669.4092980622104
1998-09-24,643.773789345332
1998-09-25,650.0219577107331
1998-09-28,648.3906680357107
1998-09-29,640.9896386188592
1998-09-30,632.5108611429644
1998-10-01,622.4882561521382
1998-10-02,632.0523844023155
1998-10-05,631.5295999632561
1998-10-06,628.7511462397096
1998-10-07,625.9212008479554
1998-10-08,626.6469143386099
1998-10-09,629.5799767944454
1998-10-12,629.4564833624237
1998-10-13,628.6384717404159
1998-10-14,628.2968609708973
1998-10-15,634.6052042545771
1998-10-16,638.5518210443354
1998-10-19,617.1686593596478
1998-10-20,619.3510414185178
1998-10-21,621.2097899752654
1998-10-22,621.7584400387422
1998-10-23,613.6021670578695
1998-10-26,612.4069439893597
1998-10-27,608.6952505293461
1998-10-28,606.4504222505159
1998-10-29,607.1398382323252
1998-10-30,614.1769500143946
1998-11-02,626.7363048443607
1998-11-03,639.6062446674068
1998-11-04,642.2300630649615
1998-11-05,642.8245759361668
1998-11-06,656.6504267988759
1998-11-09,654.6260420497953
1998-11-10,653.5551055404272
1998-11-11,655.1319808171983
1998-11-12,655.9653720838672
1998-11-13,657.220659804347
1998-11-16,659.182417387683
1998-11-17,660.0546617974966
1998-11-18,662.4167458419529
1998-11-19,659.9549600524326
1998-11-20,664.5194278300271
1998-11-23,659.8087012133262
1998-11-24,660.7513391056713
1998-11-25,660.017563201588
1998-11-26,667.8978843467689
1998-11-27,663.8263214790526
1998-11-30,660.0034159662009
1998-12-01,657.8328521125582
1998-12-02,656.3279323106455
1998-12-03,640.9306390600754
1998-12-04,639.1024261932254
1998-12-07,638.7619349419963
1998-12-08,638.7002208118167
1998-12-09,635.1102409055173
1998-12-10,629.0720134372407
1998-12-11,623.4468992656579
1998-12-14,614.6940452511459
1998-12-15,618.7523521504804
1998-12-16,619.0179989438594
1998-12-17,614.3991761011368
1998-12-18,616.5605733981928
1998-12-21,623.6565009670726
1998-12-22,621.6044583939723
1998-12-23,624.7742557716024
1998-12-24,629.5193392818384
1998-12-25,628.8887302845792
1998-12-28,622.8257771705946
1998-12-29,622.4641574961138
1998-12-30,621.2039768875077
1998-12-31,620.3812749675615
1999-01-01,620.3812749675615
1999-01-04,618.0354478851007
1999-01-05,615.8959889378041
1999-01-06,617.5622560422619
1999-01-07,616.4410991170153
1999-01-08,612.8755039818602
1999-01-11,602.3355209098513
1999-01-12,590.7721739614783
1999-01-13,570.8100231123703
1999-01-14,565.026795427458
1999-01-15,582.0191958331595
1999-01-18,582.7950708927287
1999-01-19,577.4543770156502
1999-01-20,578.6425403125746
1999-01-21,566.5233588329239
1999-01-22,565.9210457045009
1999-01-25,571.3178126469076
1999-01-26,571.416316607738
1999-01-27,567.4820715663484
1999-01-28,567.623632798204
1999-01-29,566.9596261741274
1999-02-01,572.2442782455914
1999-02-02,573.0152391606855
1999-02-03,575.1720975452015
1999-02-04,574.4503622934309
1999-02-05,575.6031934713302
1999-02-08,573.792596455766
1999-02-09,572.1047873383781
1999-02-10,573.3287096211506
1999-02-11,582.5753315366998
1999-02-12,579.2506188072441
1999-02-15,577.5611358743354
1999-02-16,579.5143370855566
1999-02-17,579.955839544884
1999-02-18,581.6822022831514
1999-02-19,585.7198326011901
1999-02-22,588.2287470350515
1999-02-23,581.0536947939066
1999-02-24,583.1886846312437
1999-02-25,578.7371419867217
1999-02-26,577.7336843162007
1999-03-01,575.854200471823
1999-03-02,571.3585169461809
1999-03-03,569.6042791924616
1999-03-04,574.2691150405831
1999-03-05,574.501932024714
1999-03-08,581.5937501353727
1999-03-09,582.2850506038569
1999-03-10,586.6669628265159
1999-03-11,589.8814186324414
1999-03-12,589.8551909659017
1999-03-15,595.7045075451459
1999-03-16,598.683256058038
1999-03-17,598.4675396850017
1999-03-18,598.065500911767
1999-03-19,593.8293571001187
1999-03-22,592.679453517354
1999-03-23,591.9648133211764
1999-03-24,593.1978962935262
1999-03-25,602.4551320340037
1999-03-26,599.7928710939584
1999-03-29,601.1621277264579
1999-03-30,602.2310631961682
1999-03-31,603.3015975676694
1999-04-01,602.1316697575431
1999-04-02,602.9761202699895
1999-04-05,612.5743636497826
1999-04-06,611.9210592061671
1999-04-07,616.6638153683127
1999-04-08,622.6574501397192
1999-04-09,627.8263224427368
1999-04-12,629.1234483737868
1999-04-13,629.3867971327967
1999-04-14,634.3556473981035
1999-04-15,638.9403543316101
1999-04-16,654.3108098390906
1999-04-19,662.7679054482555
1999-04-20,661.5651084983161
1999-04-21,663.8636556869991
1999-04-22,659.7289782300893
1999-04-23,657.7916494883704
1999-04-26,656.1289624192735
1999-04-27,653.4631376310585
1999-04-28,653.9599951250071
1999-04-29,651.6842251051831
1999-04-30,657.9900182294176
1999-05-03,666.8918173255253
1999-05-04,668.0150278630272
1999-05-05,673.4770386199195
1999-05-06,678.4978975527016
1999-05-07,683.8500296717931
1999-05-10,681.8997208056256
1999-05-11,677.28515943802
1999-05-12,672.8031491998433
1999-05-13,680.3830575117805
1999-05-14,678.0782045656347
1999-05-17,673.8487786422119
1999-05-18,671.7692635681678
1999-05-19,662.0422327013623
1999-05-20,660.1754252103865
1999-05-21,652.8447421927505
1999-05-24,648.1882720431901
1999-05-25,646.6141152390278
1999-05-26,653.6160642566654
1999-05-27,650.5220999613026
1999-05-28,656.5630023748464
1999-05-31,657.7582694395263
1999-06-01,654.5084902038645
1999-06-02,652.5244327009414
1999-06-03,644.7581400686352
1999-06-04,647.5052863648913
1999-06-07,650.6859368421304
1999-06-08,653.3239831635967
1999-06-09,649.5077304429054
1999-06-10,648.4600589226825
1999-06-11,646.6363012537535
1999-06-14,646.1938991613766
1999-06-15,643.5477589952862
1999-06-16,646.3855015185562
1999-06-17,647.4073198446879
1999-06-18,649.299608498592
1999-06-21,650.6188661134129
1999-06-22,656.8962252479803
1999-06-23,653.2018521983364
1999-06-24,643.9205528238641
1999-06-25,633.3666231480546
1999-06-28,638.8007711080701
1999-06-29,640.6420337384149
1999-06-30,645.5434615558626
1999-07-01,652.0145831311607
1999-07-02,659.4671893301411
1999-07-05,665.9535312683117
1999-07-06,675.378716929553
1999-07-07,676.3144728982329
1999-07-08,674.3068734134091
1999-07-09,672.8314904595408
1999-07-12,666.1456361914303
1999-07-13,666.8874085666853
1999-07-14,666.1696239871436
1999-07-15,665.235601205669
1999-07-16,665.3414139453888
1999-07-19,670.0029983513731
1999-07-20,661.180582085715
1999-07-21,657.484381166765
1999-07-22,653.6190368172423
1999-07-23,648.5435631710072
1999-07-26,639.6778842871482
1999-07-27,636.2299310518707
1999-07-28,635.1060947732599
1999-07-29,630.3168376363878
1999-07-30,629.4441686031654
1999-08-02,624.6016516654058
1999-08-03,627.6439260552999
1999-08-04,628.7773548454901
1999-08-05,629.5753668269574
1999-08-06,635.6483309368442
1999-08-09,635.2868150414182
1999-08-10,628.9207410350772
1999-08-11,630.6977665117346
1999-08-12,633.6755379575
1999-08-13,634.0002702243838
1999-08-16,633.2735080313868
1999-08-17,631.8458761039091
1999-08-18,627.8641421720328
1999-08-19,627.0878733806259
1999-08-20,626.8536773393033
1999-08-23,632.5890569049171
1999-08-24,635.5005718821857
1999-08-25,634.6867706646624
1999-08-26,633.6346961750768
1999-08-27,632.5638638620416
1999-08-30,633.2736418159303
1999-08-31,633.2147800577231
1999-09-01,631.3644470024775
1999-09-02,630.8576221938332
1999-09-03,627.678367273263
1999-09-06,626.9920669574285
1999-09-07,627.6233567973661
1999-09-08,628.6044609677532
1999-09-09,628.8096275627131
1999-09-10,633.143863035699
1999-09-13,630.8191664941058
1999-09-14,634.7883023055201
1999-09-15,633.3321432866825
1999-09-16,633.6606337870011
1999-09-17,633.707503255865
1999-09-20,633.7481168301507
1999-09-21,632.236610126671
1999-09-22,632.795278878707
1999-09-23,630.2879581137848
1999-09-24,630.7321968335986
1999-09-27,633.1109262390432
1999-09-28,629.686789778478
1999-09-29,624.1068716179055
1999-09-30,623.2897068296286
1999-10-01,621.3283177126133
1999-10-04,620.0892238107944
1999-10-05,620.8835048064153
1999-10-06,622.1087418894028
1999-10-07,623.7793613273876
1999-10-08,627.2065540784527
1999-10-11,629.3197306656572
1999-10-12,626.439991207858
1999-10-13,618.5035950531276
1999-10-14,616.8776594519751
1999-10-15,603.5179974132325
1999-10-18,600.1173711226461
1999-10-19,607.2883074663384
1999-10-20,611.3689452506648
1999-10-21,611.9180862111373
1999-10-22,616.0105664143115
1999-10-25,610.3005664743596
1999-10-26,609.1231349009124
1999-10-27,604.7659357885109
1999-10-28,609.9590129231818
1999-10-29,618.474744882166
1999-11-01,618.7478144415495
1999-11-02,619.5301357837305
1999-11-03,634.9463054450276
1999-11-04,636.1491526858638
1999-11-05,641.2472872592878
1999-11-08,647.0839096710092
1999-11-09,647.692558049098
1999-11-10,652.049663815734
1999-11-11,657.2873209072992
1999-11-12,660.0823298603575
1999-11-15,666.6774472819816
1999-11-16,666.4197426642096
1999-11-17,665.4597300303523
1999-11-18,667.5807018430445
1999-11-19,670.3457341634833
1999-11-22,663.1939405278388
1999-11-23,662.5059523014986
1999-11-24,659.2091885668406
1999-11-25,660.587295424766
1999-11-26,661.0005759393341
1999-11-29,662.2233762087849
1999-11-30,661.9283651839457
1999-12-01,666.1134786865146
1999-12-02,668.7693465599942
1999-12-03,692.3750610287331
1999-12-06,686.0151690534785
1999-12-07,678.2374106857347
1999-12-08,693.1453562158076
1999-12-09,700.0906928247164
1999-12-10,702.242604468564
1999-12-13,707.698553934006
1999-12-14,709.0833959858874
1999-12-15,725.2738874898099
1999-12-16,728.4047885588424
1999-12-17,731.0918425452996
1999-12-20,724.6776612852285
1999-12-21,722.9313208526067
1999-12-22,715.250349830637
1999-12-23,717.5736982626621
1999-12-24,720.4619717937663
1999-12-27,717.4771468468814
1999-12-28,724.2709028705589
1999-12-29,729.2892248604186
1999-12-30,736.0484796091945
1999-12-31,735.809870479358
2000-01-03,742.0454579351574
2000-01-04,717.860963010526
2000-01-05,726.806973395786
2000-01-06,725.2893522629814
2000-01-07,738.1173961749203
2000-01-10,758.2649320018422
2000-01-11,745.3645842985206
2000-01-12,746.3729403006997
2000-01-13,761.9008734211503
2000-01-14,774.3398750895831
2000-01-17,783.0175398030948
2000-01-18,776.9958881968778
2000-01-19,767.6789614088301
2000-01-20,760.5180863596145
2000-01-21,761.0217628172672
2000-01-24,754.7426804052485
2000-01-25,758.0684445998867
2000-01-26,765.0565562071627
2000-01-27,755.0071086244226
2000-01-28,745.933381028582
2000-01-31,742.8429745245804
2000-02-01,739.6402612077809
2000-02-02,743.1122205451153
2000-02-03,772.3231941350742
2000-02-04,798.6679304422204
2000-02-07,811.1289414948378
2000-02-08,813.4523801577393
2000-02-09,814.4226851723589
2000-02-10,819.7074471008287
2000-02-11,824.3978505469588
2000-02-14,824.6198986913198
2000-02-15,823.5391063677453
2000-02-16,821.298718467823
2000-02-17,822.4873186154831
2000-02-18,805.95591303648
2000-02-21,798.9035867277948
2000-02-22,782.1320066935648
2000-02-23,786.7979075936315
2000-02-24,782.1451706925263
2000-02-25,776.0179941394416
2000-02-28,777.2053280777309
2000-02-29,783.4579315152793
2000-03-01,797.2400593826897
2000-03-02,819.0122861937855
2000-03-03,832.7527562923127
2000-03-06,820.9773852247648
2000-03-07,824.2160867195266
2000-03-08,831.4354727261453
2000-03-09,828.4380859144245
2000-03-10,829.1068708986658
2000-03-13,826.7223494202173
2000-03-14,823.0829792106936
2000-03-15,823.3661384329963
2000-03-16,825.6281536874958
2000-03-17,835.358282555028
2000-03-20,837.3295107224163
2000-03-21,838.3891747361753
2000-03-22,827.1670079405055
2000-03-23,837.0886498775013
2000-03-24,853.0793512124184
2000-03-27,862.7261406267025
2000-03-28,847.3263146410735
2000-03-29,834.3017797123734
2000-03-30,822.5322574455246
2000-03-31,829.4625907710416
2000-04-03,826.4183029255023
2000-04-04,801.0578904846036
2000-04-05,798.5051555949467
2000-04-06,808.1641185616556
2000-04-07,817.7305018615552
2000-04-10,808.243359108074
2000-04-11,794.8933196926475
2000-04-12,776.1424951489279
2000-04-13,764.2596354740392
2000-04-14,741.7730167406456
2000-04-17,739.7283404707607
2000-04-18,766.6757440103514
2000-04-19,754.3834506795391
2000-04-20,757.528750146515
2000-04-21,757.528750146515
2000-04-24,753.1560800440674
2000-04-25,767.353184531799
2000-04-26,771.5303565165758
2000-04-27,767.2304118532932
2000-04-28,758.403071165629
2000-05-01,761.0005939322351
2000-05-02,760.8778619077873
2000-05-03,751.9776300596136
2000-05-04,750.0251811663761
2000-05-05,750.9674984069152
2000-05-08,734.7279318496732
2000-05-09,736.1041457281498
2000-05-10,728.4177370020283
2000-05-11,730.7667137013941
2000-05-12,745.8096699883331
2000-05-15,756.576459707641
2000-05-16,762.287115292113
2000-05-17,753.8213753310397
2000-05-18,755.6264336346037
2000-05-19,737.8998376318575
2000-05-22,729.4691862622788
2000-05-23,725.1153517388176
2000-05-24,725.0914749212895
2000-05-25,718.5548219522879
2000-05-26,713.8849593959966
2000-05-29,714.3878384637927
2000-05-30,724.9038851564031
2000-05-31,728.1178832325049
2000-06-01,736.5804865257219
2000-06-02,748.3695104725108
2000-06-05,741.3358887634694
2000-06-06,734.5551686608579
2000-06-07,731.2155833844305
2000-06-08,724.4277804151823
2000-06-09,727.9742117747602
2000-06-12,731.4928712895199
2000-06-13,730.1814418592938
2000-06-14,730.444747873671
2000-06-15,724.0738808349594
2000-06-16,726.3310230764097
2000-06-19,727.2274395046995
2000-06-20,729.9781507580849
2000-06-21,735.0735845526926
2000-06-22,730.6632528022132
2000-06-23,729.2533959092646
