Date,MSCI USA Consumer Discretionary 20-35 Custom
2013-09-02,1031.7394385828143
2013-09-03,1039.8928937645396
2013-09-04,1050.4102297255338
2013-09-05,1051.8165329810688
2013-09-06,1049.792491846722
2013-09-09,1060.0255412457827
2013-09-10,1070.3125569448925
2013-09-11,1077.4600316736905
2013-09-12,1074.2949503955285
2013-09-13,1078.55940807838
2013-09-16,1082.7762184015787
2013-09-17,1089.4740955921973
2013-09-18,1102.4634741872183
2013-09-19,1103.663116088654
2013-09-20,1096.5181987395804
2013-09-23,1088.2652366769107
2013-09-24,1089.504424058272
2013-09-25,1084.3532429616603
2013-09-26,1094.6442144840385
2013-09-27,1095.0461543847346
2013-09-30,1091.0399891420427
2013-10-01,1101.3639185298587
2013-10-02,1100.2606451741017
2013-10-03,1089.0878791992202
2013-10-04,1098.8751437415394
2013-10-07,1084.267345190897
2013-10-08,1065.3836129665133
2013-10-09,1061.3640038144702
2013-10-10,1085.5465173656044
2013-10-11,1094.0008501877069
2013-10-14,1098.1859618965937
2013-10-15,1089.9457829211972
2013-10-16,1103.4135567570831
2013-10-17,1111.576819833795
2013-10-18,1118.9586388011608
2013-10-21,1121.3379351154
2013-10-22,1128.7844149111363
2013-10-23,1121.7734834634944
2013-10-24,1132.6468460783217
2013-10-25,1138.9844306276298
2013-10-28,1135.924847892419
2013-10-29,1142.6403245499675
2013-10-30,1137.014315568904
2013-10-31,1138.509926104853
2013-11-01,1141.166508427829
2013-11-04,1145.2953083503057
2013-11-05,1145.2581244560656
2013-11-06,1142.7971635834872
2013-11-07,1118.7204874662839
2013-11-08,1135.7857204812653
2013-11-11,1138.3640409551322
2013-11-12,1136.3534226602421
2013-11-13,1154.2623569928253
2013-11-14,1161.4943481672567
2013-11-15,1165.1771611781787
2013-11-18,1156.0298913816073
2013-11-19,1150.5752020362304
2013-11-20,1144.188388903573
2013-11-21,1155.1195483848317
2013-11-22,1162.8384541599503
2013-11-25,1163.7290425101078
2013-11-26,1170.8572135431968
2013-11-27,1175.1175109005464
2013-11-28,1175.1175109005464
2013-11-29,1176.7055775345261
2013-12-02,1171.2583074298277
2013-12-03,1162.6404215889088
2013-12-04,1159.7090386406005
2013-12-05,1159.4745010503786
2013-12-06,1168.5647517416492
2013-12-09,1168.2502694809584
2013-12-10,1169.418317573875
2013-12-11,1157.6645241950073
2013-12-12,1153.9397641454111
2013-12-13,1157.218006580929
2013-12-16,1165.0056859480374
2013-12-17,1161.473024023485
2013-12-18,1179.3199659062682
2013-12-19,1176.5683959766607
2013-12-20,1181.5067881085595
2013-12-23,1187.521168181677
2013-12-24,1191.744284347686
2013-12-25,1191.744284347686
2013-12-26,1199.2237365834526
2013-12-27,1195.039130584453
2013-12-30,1199.6834098643722
2013-12-31,1204.8047227947325
2014-01-01,1204.8047227947325
2014-01-02,1198.9035799162211
2014-01-03,1196.0043714445007
2014-01-06,1189.1632117523377
2014-01-07,1196.2701259280402
2014-01-08,1194.6079948171819
2014-01-09,1192.508988823044
2014-01-10,1196.8658190594333
2014-01-13,1173.1799091080215
2014-01-14,1183.0463970868166
2014-01-15,1185.928322146328
2014-01-16,1180.5552365123403
2014-01-17,1175.4179870267415
2014-01-20,1175.4179870267415
2014-01-21,1172.9462378450207
2014-01-22,1176.4682679854905
2014-01-23,1167.733755293958
2014-01-24,1144.2864023560846
2014-01-27,1139.4959285762618
2014-01-28,1148.7556647772137
2014-01-29,1129.8224668028818
2014-01-30,1149.4242496524807
2014-01-31,1135.5614983747425
2014-02-03,1105.846754468558
2014-02-04,1118.375218295806
2014-02-05,1119.3327217894512
2014-02-06,1142.7829008691733
2014-02-07,1157.2111393416142
2014-02-10,1157.0482033821029
2014-02-11,1166.2703533376095
2014-02-12,1167.1299273283626
2014-02-13,1172.3083082747269
2014-02-14,1179.0035052226099
2014-02-17,1179.0035052226099
2014-02-18,1181.5443481721454
2014-02-19,1170.8188892375695
2014-02-20,1178.686102422546
2014-02-21,1180.8100215277577
2014-02-24,1187.762294053885
2014-02-25,1194.0570783123117
2014-02-26,1200.9314389158135
2014-02-27,1206.0235956133843
2014-02-28,1209.6969536621953
2014-03-03,1199.6894465675923
2014-03-04,1214.9090114842443
2014-03-05,1218.1900122294435
2014-03-06,1222.2672894745558
2014-03-07,1220.459408728792
2014-03-10,1215.4832141892493
2014-03-11,1209.1158083968658
2014-03-12,1208.6571358182418
2014-03-13,1191.1097938605587
2014-03-14,1191.9088217490391
2014-03-17,1200.3600486335265
2014-03-18,1205.6774136293714
2014-03-19,1198.0590658813662
2014-03-20,1200.3307431394674
2014-03-21,1193.1517674736292
2014-03-24,1179.9796987884883
2014-03-25,1172.0230731755748
2014-03-26,1162.96736755672
2014-03-27,1157.844376986792
2014-03-28,1167.7897524256566
2014-03-31,1175.893169279827
2014-04-01,1192.7064661420839
2014-04-02,1201.221446865813
2014-04-03,1194.7170278457027
2014-04-04,1173.043080224034
2014-04-07,1149.0207636023324
2014-04-08,1160.4158377073204
2014-04-09,1173.7413948593057
2014-04-10,1144.522360325218
2014-04-11,1129.083918972345
2014-04-14,1137.2409899682457
2014-04-15,1138.1540228787785
2014-04-16,1154.0351266734351
2014-04-17,1155.4352667036571
2014-04-18,1155.4352667036571
2014-04-21,1158.691458545169
2014-04-22,1170.2660131663554
2014-04-23,1164.101695887942
2014-04-24,1169.7598974571226
2014-04-25,1149.6413900372288
2014-04-28,1146.1461370351426
2014-04-29,1152.6220351990642
2014-04-30,1158.3214982493648
2014-05-01,1163.0623962331504
2014-05-02,1167.4188456474967
2014-05-05,1168.7499471026463
2014-05-06,1152.9411794483947
2014-05-07,1150.421130363366
2014-05-08,1150.9733537407294
2014-05-09,1157.5187290774295
2014-05-12,1171.8044170088008
2014-05-13,1168.5442761943582
2014-05-14,1156.1343703097466
2014-05-15,1147.9484721035667
2014-05-16,1155.225612153274
2014-05-19,1160.6624931796478
2014-05-20,1150.053764371081
2014-05-21,1163.9394974233478
2014-05-22,1169.895135337829
2014-05-23,1179.7469388399043
2014-05-26,1179.7469388399043
2014-05-27,1185.990923637243
2014-05-28,1184.6126845863512
2014-05-29,1189.5102464396878
2014-05-30,1190.0348536024842
2014-06-02,1193.9523132255508
2014-06-03,1191.552773258657
2014-06-04,1196.6195720034348
2014-06-05,1204.1625446733883
2014-06-06,1210.6228754690806
2014-06-09,1211.268253203381
2014-06-10,1207.8932330379143
2014-06-11,1204.8557502533301
2014-06-12,1189.1095339507583
2014-06-13,1189.4817281816622
2014-06-16,1193.5844893538308
2014-06-17,1197.4284371784893
2014-06-18,1206.3531054989623
2014-06-19,1204.387740003707
2014-06-20,1200.571755701547
2014-06-23,1202.5366042496191
2014-06-24,1199.489085370499
2014-06-25,1209.1256801372567
2014-06-26,1210.5954732018097
2014-06-27,1213.9471090203751
2014-06-30,1214.1444666712287
2014-07-01,1226.5682945823326
2014-07-02,1228.1742064423552
2014-07-03,1237.3858599375358
2014-07-04,1237.3858599375358
2014-07-07,1229.2966917883857
2014-07-08,1216.4356094260675
2014-07-09,1230.4300694078336
2014-07-10,1219.681634120037
2014-07-11,1223.4511507517063
2014-07-14,1227.216376472944
2014-07-15,1222.354797895918
2014-07-16,1225.277995000346
2014-07-17,1214.6250802412992
2014-07-18,1225.2222207391758
2014-07-21,1219.1310542036736
2014-07-22,1224.5220518893723
2014-07-23,1223.450211149542
2014-07-24,1227.1644535541393
2014-07-25,1213.6569090806563
2014-07-28,1215.5528484044594
2014-07-29,1212.497199021885
2014-07-30,1219.6634344734582
2014-07-31,1197.0770769059839
2014-08-01,1193.0001304701739
2014-08-04,1205.0962509477908
2014-08-05,1196.6741789754246
2014-08-06,1193.5806056753024
2014-08-07,1187.2286969062034
2014-08-08,1205.1641174943961
2014-08-11,1210.7143490112408
2014-08-12,1207.1072604941091
2014-08-13,1211.42334815008
2014-08-14,1221.5882874922208
2014-08-15,1220.0922879387326
2014-08-18,1230.5169254615216
2014-08-19,1239.1014512338056
2014-08-20,1245.2570008994348
2014-08-21,1244.3193563062682
2014-08-22,1245.67111176737
2014-08-25,1248.6383087905685
2014-08-26,1249.3135949092973
2014-08-27,1251.2723072781591
2014-08-28,1249.347171418607
2014-08-29,1249.1850882003941
2014-09-01,1249.1850882003941
2014-09-02,1251.7215764413368
2014-09-03,1247.9431258631655
2014-09-04,1252.6992688509454
2014-09-05,1256.8133825625857
2014-09-08,1250.9699741552379
2014-09-09,1239.3227274927772
2014-09-10,1243.480631538639
2014-09-11,1245.6282804625282
2014-09-12,1242.3360401572781
2014-09-15,1235.8964919650602
2014-09-16,1241.0557167804002
2014-09-17,1242.2568358609246
2014-09-18,1247.1793991336317
2014-09-19,1247.6936049460496
2014-09-22,1228.8561896055762
2014-09-23,1219.4416460336756
2014-09-24,1232.3497444715376
2014-09-25,1214.6241907497792
2014-09-26,1227.738062075247
2014-09-29,1220.711862194804
2014-09-30,1214.8063049279683
2014-10-01,1199.1752502615366
2014-10-02,1204.2281543157583
2014-10-03,1219.9673008303369
2014-10-06,1214.471083664833
2014-10-07,1197.0311341235733
2014-10-08,1215.0148608772297
2014-10-09,1188.1480983068086
2014-10-10,1176.3399222199778
2014-10-13,1152.0370893459326
2014-10-14,1159.8171948333345
2014-10-15,1151.326340581061
2014-10-16,1154.4258992069815
2014-10-17,1166.7177790679702
2014-10-20,1183.2201555700349
2014-10-21,1205.7489566523668
2014-10-22,1194.7662649837803
2014-10-23,1211.3049147766617
2014-10-24,1210.9593889781447
2014-10-27,1212.1147122979169
2014-10-28,1225.6945244270526
2014-10-29,1221.5281098828007
2014-10-30,1229.2021957504103
2014-10-31,1241.5631064801582
2014-11-03,1242.3192767045257
2014-11-04,1226.4216329560554
2014-11-05,1231.2190724812424
2014-11-06,1241.9636508759465
2014-11-07,1240.3887954729203
2014-11-10,1239.4170742166891
2014-11-11,1244.9847959881356
2014-11-12,1251.810638635392
2014-11-13,1259.271225772201
2014-11-14,1264.1654822640537
2014-11-17,1262.219663087516
2014-11-18,1264.6586468811454
2014-11-19,1270.0094759528877
2014-11-20,1274.5760005734653
2014-11-21,1278.0803325340455
2014-11-24,1290.1995305859734
2014-11-25,1293.805186372128
2014-11-26,1294.797813954423
2014-11-27,1294.797813954423
2014-11-28,1310.6342975762186
2014-12-01,1294.8009118349933
2014-12-02,1299.2289018666138
2014-12-03,1301.623524822801
2014-12-04,1299.441179833326
2014-12-05,1302.2880632024128
2014-12-08,1290.926417945951
2014-12-09,1289.0565162147523
2014-12-10,1270.5622637339923
2014-12-11,1280.7179415183602
2014-12-12,1272.857011186381
2014-12-15,1265.78678334292
2014-12-16,1245.315645193992
2014-12-17,1268.5851823274438
2014-12-18,1289.456648854904
2014-12-19,1294.6090300515664
2014-12-22,1306.034558446077
2014-12-23,1313.9935202306192
2014-12-24,1311.9318878342
2014-12-25,1311.9318878342
2014-12-26,1319.0187425450642
2014-12-29,1327.6758675843325
2014-12-30,1322.6928121083663
2014-12-31,1317.8567542344701
2015-01-01,1317.8567542344701
2015-01-02,1308.223548302553
2015-01-05,1282.1867803171779
2015-01-06,1269.5274126760041
2015-01-07,1289.252908867717
2015-01-08,1308.005042006285
2015-01-09,1293.32606641528
2015-01-12,1287.533058230291
2015-01-13,1286.3867434041742
2015-01-14,1271.5863573289705
2015-01-15,1256.0945063523625
2015-01-16,1271.628159474037
2015-01-19,1271.628159474037
2015-01-20,1263.2856986446307
2015-01-21,1271.3258690246453
2015-01-22,1295.259015725565
2015-01-23,1293.4056517622187
2015-01-26,1302.1497223566273
2015-01-27,1292.4123491867667
2015-01-28,1275.4116777508955
2015-01-29,1290.6115892462515
2015-01-30,1276.1390605267916
2015-02-02,1287.8146838161954
2015-02-03,1315.6618661182147
2015-02-04,1323.2248648362588
2015-02-05,1332.2511060501072
2015-02-06,1329.703251785444
2015-02-09,1325.1586122406668
2015-02-10,1341.9942277298649
2015-02-11,1342.135048145054
2015-02-12,1356.5764377401968
2015-02-13,1365.8305683284407
2015-02-16,1365.8305683284407
2015-02-17,1363.94294417988
2015-02-18,1362.7095261483757
2015-02-19,1367.0329140318618
2015-02-20,1377.4487701850323
2015-02-23,1376.0239484164535
2015-02-24,1379.934777232782
2015-02-25,1390.9598438865119
2015-02-26,1386.3501964955044
2015-02-27,1384.2715546726356
2015-03-02,1400.0247236528087
2015-03-03,1397.6964184695487
2015-03-04,1389.5689302126393
2015-03-05,1391.0787891654345
2015-03-06,1373.780624174901
2015-03-09,1380.6778063476
2015-03-10,1358.4450852181076
2015-03-11,1352.424552166297
2015-03-12,1378.5548478315434
2015-03-13,1369.185149318537
2015-03-16,1383.960547554577
2015-03-17,1378.1097400516605
2015-03-18,1390.5015215092426
2015-03-19,1388.5679698633214
2015-03-20,1402.422335726127
2015-03-23,1400.3968680777314
2015-03-24,1393.4958634734637
2015-03-25,1370.856535122158
2015-03-26,1362.8028466674039
2015-03-27,1369.6960648109898
2015-03-30,1383.4534666718432
2015-03-31,1377.5132841121865
2015-04-01,1371.5146207274431
2015-04-02,1383.9860948670864
2015-04-03,1383.9860948670864
2015-04-06,1391.247400018939
2015-04-07,1383.7254755227257
2015-04-08,1396.9319609830739
2015-04-09,1399.2319214647878
2015-04-10,1403.318461995517
2015-04-13,1395.254091231609
2015-04-14,1393.2369249176377
2015-04-15,1393.5397749183435
2015-04-16,1395.6754526345271
2015-04-17,1375.316757257151
2015-04-20,1389.1497511365678
2015-04-21,1390.4863357232348
2015-04-22,1392.770800172789
2015-04-23,1399.1774363423344
2015-04-24,1416.982394388294
2015-04-27,1405.5606202921774
2015-04-28,1401.1112374484856
2015-04-29,1392.2112593602337
2015-04-30,1377.0027862837762
2015-05-01,1396.1783733034397
2015-05-04,1398.7138054842776
2015-05-05,1384.7009093968836
2015-05-06,1378.965038278514
2015-05-07,1385.8924691101417
2015-05-08,1398.7528847437989
2015-05-11,1392.3591858032369
2015-05-13,1382.323677473721
2015-05-14,1388.4284630250893
2015-05-15,1398.848346920882
2015-05-18,1404.698686657778
2015-05-19,1404.860719324186
2015-05-20,1404.1237126623457
2015-05-21,1409.770961125551
2015-05-22,1408.123606308074
2015-05-25,1408.123606308074
2015-05-26,1398.8603925398068
2015-05-27,1408.5201876031654
2015-05-28,1405.7421875363964
2015-05-29,1396.4221825662764
2015-06-01,1400.5293038893483
2015-06-02,1402.485448594916
2015-06-03,1412.3856953930972
2015-06-04,1403.6845189576168
2015-06-05,1401.2427686940632
2015-06-08,1390.7832160335543
2015-06-09,1389.8443979328829
2015-06-10,1403.0417778368908
2015-06-11,1406.889477038743
2015-06-12,1401.1986979737098
2015-06-15,1394.5301186537622
2015-06-16,1401.639039579118
2015-06-17,1408.414351646618
2015-06-18,1425.7395009356064
2015-06-19,1421.917669109198
2015-06-22,1428.3035796014528
2015-06-23,1434.0488389122359
2015-06-24,1422.7000044566419
2015-06-25,1422.3428530735005
2015-06-26,1427.6915222745017
2015-06-29,1394.6063758845746
2015-06-30,1401.997852573727
2015-07-01,1416.752870587291
2015-07-02,1414.7367602630768
2015-07-03,1414.7367602630768
2015-07-06,1411.5424315801522
2015-07-07,1421.9779328752738
2015-07-08,1394.1276459353162
2015-07-09,1399.6797396366787
2015-07-10,1420.4163167225925
2015-07-13,1441.3900724613918
2015-07-14,1443.2296948618473
2015-07-15,1441.314310030537
2015-07-16,1450.1801621039347
2015-07-17,1447.7609466267768
2015-07-20,1449.153563796435
2015-07-21,1444.3015658695074
2015-07-22,1449.8423628240164
2015-07-23,1441.6285215198666
2015-07-24,1440.1387373685677
2015-07-27,1428.3876446468787
2015-07-28,1441.2073975187704
2015-07-29,1455.4439162823658
2015-07-30,1460.7182778777083
2015-07-31,1464.6434111022306
2015-08-03,1460.9184224898179
2015-08-04,1465.8819779365444
2015-08-05,1453.5631346667212
2015-08-06,1433.2342489064804
2015-08-07,1432.4019115721924
2015-08-10,1444.7707330569592
2015-08-11,1429.616927750884
2015-08-12,1423.4103305272781
2015-08-13,1431.6251602555835
2015-08-14,1433.445672253104
2015-08-17,1447.6974439134249
2015-08-18,1449.3132864108966
2015-08-19,1444.8889627785254
2015-08-20,1403.9860048459745
2015-08-21,1358.2986461696228
2015-08-24,1304.2508040291118
2015-08-25,1298.7778502864408
2015-08-26,1346.863854994004
2015-08-27,1379.8966680775338
2015-08-28,1381.155552983447
2015-08-31,1370.9106156096934
2015-09-01,1335.7206732187417
2015-09-02,1363.5323128855894
2015-09-03,1365.718553099189
2015-09-04,1351.0851861183273
2015-09-07,1351.0851861183273
2015-09-08,1383.0298867113252
2015-09-09,1367.724517647347
2015-09-10,1370.5038472796512
2015-09-11,1380.14766773231
2015-09-14,1372.910912253758
2015-09-15,1386.9305729639186
2015-09-16,1403.0137109775487
2015-09-17,1406.9378168328403
2015-09-18,1385.4016718469702
2015-09-21,1395.7104729808382
2015-09-22,1377.7852319366125
2015-09-23,1373.5967178992776
2015-09-24,1368.767215660117
2015-09-25,1368.4953952618796
2015-09-28,1326.6590260406706
2015-09-29,1321.4436219959673
2015-09-30,1355.7584680120635
2015-10-01,1365.3388171612985
2015-10-02,1385.4372550829814
2015-10-05,1406.214657324372
2015-10-06,1396.5323129385577
2015-10-07,1401.1313582208545
2015-10-08,1416.8897340209458
2015-10-09,1418.7654802047011
2015-10-12,1424.4684026405323
2015-10-13,1417.3116132258433
2015-10-14,1403.1059153733158
2015-10-15,1421.5319204047755
2015-10-16,1430.1087350818334
2015-10-19,1435.5610441508309
2015-10-20,1431.8902031825407
2015-10-21,1424.0880081221019
2015-10-22,1442.6098294506971
2015-10-23,1449.0993163243338
2015-10-26,1460.3562639379527
2015-10-27,1452.528472001311
2015-10-28,1467.0319465833165
2015-10-29,1470.8386039118905
2015-10-30,1473.582931977816
2015-11-02,1481.4257147935593
2015-11-03,1487.4428615010672
2015-11-04,1478.7886495144407
2015-11-05,1483.9073436687067
2015-11-06,1483.7179367778194
2015-11-09,1464.2449816704525
2015-11-10,1475.3143453588953
2015-11-11,1468.2933406124514
2015-11-12,1453.9708606554627
2015-11-13,1416.2945542625228
2015-11-16,1432.299811074687
2015-11-17,1433.5986248086808
2015-11-18,1458.2730648015151
2015-11-19,1458.6224805325069
2015-11-20,1475.8533702099094
2015-11-23,1480.629505362035
2015-11-24,1477.1523024392945
2015-11-25,1485.0468263875134
2015-11-26,1485.0468263875134
2015-11-27,1480.010713307477
2015-11-30,1467.861485592816
2015-12-01,1483.7241813568357
2015-12-02,1470.6476567226173
2015-12-03,1448.1804800854839
2015-12-04,1475.9593287391708
2015-12-07,1470.0114484100945
2015-12-08,1464.8859692768388
2015-12-09,1447.3256276484442
2015-12-10,1451.5315667233112
2015-12-11,1418.14404145195
2015-12-14,1423.097734265672
2015-12-15,1431.9553898417848
2015-12-16,1457.6031025600535
2015-12-17,1433.3453732936355
2015-12-18,1412.7762219232204
2015-12-21,1418.433632406299
2015-12-22,1428.1158417698432
2015-12-23,1436.757078868517
2015-12-24,1433.4127489487385
2015-12-25,1433.4127489487385
2015-12-28,1436.5676224377582
2015-12-29,1452.7086358813665
2015-12-30,1441.7621938490993
2015-12-31,1429.8797280491374
2016-01-01,1429.8797280491374
2016-01-04,1404.3437961817278
2016-01-05,1401.7287595995097
2016-01-06,1386.651785822844
2016-01-07,1357.5571495865895
2016-01-08,1342.5505793901439
2016-01-11,1352.396656430099
2016-01-12,1365.79776974676
2016-01-13,1319.3320871739556
2016-01-14,1329.009116922309
2016-01-15,1300.8689238898378
2016-01-18,1300.8689238898378
2016-01-19,1305.2889372954874
2016-01-20,1293.0574870435787
2016-01-21,1310.2685695927237
2016-01-22,1333.1801467889911
2016-01-25,1316.9543625058348
2016-01-26,1336.962082234409
2016-01-27,1316.6096916463162
2016-01-28,1331.3267727821128
2016-01-29,1348.9042537457651
2016-02-01,1355.9040827046929
2016-02-02,1328.7026109360418
2016-02-03,1324.078409535447
2016-02-04,1318.1859628635211
2016-02-05,1275.5181166339776
2016-02-08,1247.7668122241985
2016-02-09,1243.8726197712028
2016-02-10,1243.390264973116
2016-02-11,1242.6682838267177
2016-02-12,1266.9241107104608
2016-02-15,1266.9241107104608
2016-02-16,1298.9308498911867
2016-02-17,1327.675225451962
2016-02-18,1318.2867774514248
2016-02-19,1322.2908760459177
2016-02-22,1348.56153812306
2016-02-23,1341.0169604427406
2016-02-24,1348.334728403982
2016-02-25,1362.7342669207892
2016-02-26,1362.0965368210493
2016-02-29,1355.4201188639124
2016-03-01,1390.625895084367
2016-03-02,1389.9164733726652
2016-03-03,1398.5610227709553
2016-03-04,1398.3066912571783
2016-03-07,1392.2566741841301
2016-03-08,1379.2721620914874
2016-03-09,1382.768597536669
2016-03-10,1384.388382722227
2016-03-11,1407.6585526462397
2016-03-14,1413.5669632984875
2016-03-15,1412.5122190754987
2016-03-16,1424.3280108179924
2016-03-17,1428.8467990114923
2016-03-18,1430.9232384809052
2016-03-21,1431.556587638963
2016-03-22,1428.276621339042
2016-03-23,1417.6181004152504
2016-03-24,1419.1391007288894
2016-03-25,1419.1391007288894
2016-03-28,1426.0867476082053
2016-03-29,1440.2530802809797
2016-03-30,1449.241286101699
2016-03-31,1448.0158801689852
2016-04-01,1455.1915772484717
2016-04-04,1443.7658822377746
2016-04-05,1431.6834726658326
2016-04-06,1445.5122021968023
2016-04-07,1428.6189769241478
2016-04-08,1427.3241500688678
2016-04-11,1421.4960843533763
2016-04-12,1432.4814650095202
2016-04-13,1452.8331540993531
2016-04-14,1452.3665833210082
2016-04-15,1456.0687901982008
2016-04-18,1468.3801892541342
2016-04-19,1462.915447378062
2016-04-20,1462.967086917668
2016-04-21,1458.2210667210177
2016-04-22,1454.4689368886436
2016-04-25,1456.8200201871934
2016-04-26,1461.0606254012387
2016-04-27,1459.6271893741857
2016-04-28,1443.3973756781234
2016-04-29,1449.7322594577975
2016-05-02,1470.1447544335563
2016-05-03,1456.2587555542705
2016-05-04,1448.6793399966737
2016-05-05,1439.0557218349647
2016-05-06,1448.5612692131367
2016-05-09,1452.7893030089983
2016-05-10,1470.7253697953336
2016-05-11,1442.4662174558166
2016-05-12,1443.6239002909251
2016-05-13,1428.1883175747494
2016-05-16,1436.624732018945
2016-05-17,1420.2719587092936
2016-05-18,1412.7225857766164
2016-05-19,1410.8413998263009
2016-05-20,1421.4986798300654
2016-05-23,1414.564672426584
2016-05-24,1433.1230058770523
2016-05-25,1439.995717968182
2016-05-26,1441.7765996084138
2016-05-27,1449.3209290158538
2016-05-30,1449.3209290158538
2016-05-31,1448.3142854503128
2016-06-01,1448.0492852245384
2016-06-02,1456.5142594377278
2016-06-03,1448.9204764350359
2016-06-06,1450.704626834199
2016-06-07,1453.512539417364
2016-06-08,1455.6584358253024
2016-06-09,1452.2318194215343
2016-06-10,1435.769209466432
2016-06-13,1426.1648073732802
2016-06-14,1422.5080104683334
2016-06-15,1426.5638431534987
2016-06-16,1431.2884393228621
2016-06-17,1429.4299010736056
2016-06-20,1441.298991778751
2016-06-21,1439.4419313054666
2016-06-22,1435.481859570817
2016-06-23,1449.9839721267513
2016-06-24,1394.9750781154482
2016-06-27,1368.1239243548277
2016-06-28,1394.8963824681116
2016-06-29,1419.0393924574287
2016-06-30,1429.3578769910532
2016-07-01,1442.8734371965397
2016-07-04,1442.8734371965397
2016-07-05,1430.6926304321976
2016-07-06,1442.8604687132936
2016-07-07,1449.54081414635
2016-07-08,1474.9994285652451
2016-07-11,1484.1193007397403
2016-07-12,1491.2152437972163
2016-07-13,1484.474297885511
2016-07-14,1490.9929794152374
2016-07-15,1484.0240234533853
2016-07-18,1489.454936225128
2016-07-19,1486.0350006519482
2016-07-20,1492.652965801286
2016-07-21,1490.040034848048
2016-07-22,1496.9344242319482
2016-07-25,1498.3250078752264
2016-07-26,1497.5754841010933
2016-07-27,1492.2242172978513
2016-07-28,1495.9173102945983
2016-07-29,1497.6094676723847
2016-08-01,1498.9260136688094
2016-08-02,1476.8222295766684
2016-08-03,1481.564987690824
2016-08-04,1481.4488973964799
2016-08-05,1493.7027570899609
2016-08-08,1489.8977829332653
2016-08-09,1488.0249567082926
2016-08-10,1490.2204033180808
2016-08-11,1505.3570332485913
2016-08-12,1504.9171824047562
2016-08-15,1508.3303488666875
2016-08-16,1499.9390701703862
2016-08-17,1496.6399847055206
2016-08-18,1495.4552344863168
2016-08-19,1494.3609697958811
2016-08-22,1493.2377387651409
2016-08-23,1500.3561781011463
2016-08-24,1492.8408659533588
2016-08-25,1487.8719493893564
2016-08-26,1483.5145029039095
2016-08-29,1488.1565676217033
2016-08-30,1481.5845624383728
2016-08-31,1478.547051582572
2016-09-01,1483.1256905187843
2016-09-02,1485.5307728728878
2016-09-05,1485.5307728728878
2016-09-06,1488.5107693414561
2016-09-07,1489.539559656147
2016-09-08,1478.0402311770538
2016-09-09,1442.2710026158861
2016-09-12,1463.8220260365104
2016-09-13,1441.9974271749868
2016-09-14,1443.1032084066148
2016-09-15,1453.815428791284
2016-09-16,1451.3467145242753
2016-09-19,1450.0820693530577
2016-09-20,1451.5040349464186
2016-09-21,1464.5024087249226
2016-09-22,1476.3213172934877
2016-09-23,1473.6087390362286
2016-09-26,1457.1313011611878
2016-09-27,1470.7151721530906
2016-09-28,1475.380490723906
2016-09-29,1466.4492099070924
2016-09-30,1479.1129135397052
2016-10-03,1479.67784643046
2016-10-04,1474.755392092303
2016-10-05,1480.042086972873
2016-10-06,1479.575402578862
2016-10-07,1472.440552637185
2016-10-10,1474.657114866661
2016-10-11,1457.9921562311727
2016-10-12,1463.622087287435
2016-10-13,1458.5347656080535
2016-10-14,1455.7646243562426
2016-10-17,1444.9405081652696
2016-10-18,1453.448358043058
2016-10-19,1461.701727194845
2016-10-20,1459.4291575859065
