Date,MSCI USA Energy 20-35 Custom
2013-05-31,1000.0
2013-06-03,1009.9344275965639
2013-06-04,1002.0651162418961
2013-06-05,991.1275171161449
2013-06-06,998.4946429947947
2013-06-07,1010.4398928385093
2013-06-10,1007.4862030299911
2013-06-11,992.9346099241625
2013-06-12,985.6340121657812
2013-06-13,1002.8665992380804
2013-06-14,993.3875641688062
2013-06-17,1006.3775706791581
2013-06-18,1011.9937468143628
2013-06-19,1001.9346669027675
2013-06-20,974.3999035910808
2013-06-21,977.0835827378442
2013-06-24,962.1890482258935
2013-06-25,973.4762117008004
2013-06-26,980.4655173614609
2013-06-27,982.3118619425567
2013-06-28,980.3701209338878
2013-07-01,986.1199371638797
2013-07-02,988.5712351881898
2013-07-03,988.9128956377564
2013-07-04,988.9128956377564
2013-07-05,999.8264369121197
2013-07-08,1006.7360092499767
2013-07-09,1017.6582833404339
2013-07-10,1011.5712425889757
2013-07-11,1020.8996453886998
2013-07-12,1024.7004419091224
2013-07-15,1023.8390203194181
2013-07-16,1018.12982021905
2013-07-17,1022.3941763875326
2013-07-18,1032.3590586285095
2013-07-19,1046.327611440001
2013-07-22,1043.889315159423
2013-07-23,1045.6226993421733
2013-07-24,1035.0342135478083
2013-07-25,1040.949561864842
2013-07-26,1038.1484657647284
2013-07-29,1029.794538090034
2013-07-30,1027.1721215325147
2013-07-31,1030.6302818774197
2013-08-01,1044.06988408587
2013-08-02,1038.0378724115958
2013-08-05,1035.2693237239976
2013-08-06,1030.0399272619197
2013-08-07,1026.1989499381448
2013-08-08,1032.2977135110987
2013-08-09,1028.7536297868307
2013-08-12,1023.3041143005057
2013-08-13,1024.9213254765832
2013-08-14,1020.9341277124607
2013-08-15,1015.0254195315523
2013-08-16,1010.9852266963234
2013-08-19,995.1752424444671
2013-08-20,999.9407263678502
2013-08-21,994.5087175361441
2013-08-22,1008.1303114384345
2013-08-23,1015.6713938206847
2013-08-26,1013.3527076775969
2013-08-27,1007.0915551081767
2013-08-28,1024.8490205514368
2013-08-29,1013.8385718151641
2013-08-30,1013.3332684869407
2013-09-02,1013.3332684869407
2013-09-03,1019.2685802619965
2013-09-04,1024.5991737776292
2013-09-05,1027.783483362168
2013-09-06,1028.3408283282297
2013-09-09,1039.1396691565192
2013-09-10,1039.6026485519951
2013-09-11,1047.352336398355
2013-09-12,1041.234153139574
2013-09-13,1041.5091640150622
2013-09-16,1041.4423073309208
2013-09-17,1046.169058199132
2013-09-18,1058.8432395080551
2013-09-19,1056.6717272437595
2013-09-20,1048.1972278603623
2013-09-23,1043.4242362454477
2013-09-24,1044.325356645026
2013-09-25,1044.4889763113956
2013-09-26,1045.3006463438824
2013-09-27,1042.0310148640897
2013-09-30,1033.8798460164223
2013-10-01,1040.4308802714536
2013-10-02,1043.1710824717093
2013-10-03,1034.7300164428343
2013-10-04,1043.633296418074
2013-10-07,1035.7221352275565
2013-10-08,1024.8206390607127
2013-10-09,1021.0431751478282
2013-10-10,1039.4755531033595
2013-10-11,1050.1926834858018
2013-10-14,1056.6085665744126
2013-10-15,1052.2580835461854
2013-10-16,1067.0596709624824
2013-10-17,1070.0888947986734
2013-10-18,1080.0382110604082
2013-10-21,1075.548869575975
2013-10-22,1081.6439078166704
2013-10-23,1066.6166082674306
2013-10-24,1073.5536419156467
2013-10-25,1077.673491370657
2013-10-28,1079.052484035469
2013-10-29,1086.9668724519781
2013-10-30,1080.4667732849196
2013-10-31,1077.8341397567583
2013-11-01,1074.0552353207042
2013-11-04,1088.3612742820283
2013-11-05,1080.4173672581844
2013-11-06,1085.216318999509
2013-11-07,1069.2848603363323
2013-11-08,1085.2442670395876
2013-11-11,1087.1855886285423
2013-11-12,1077.2229626737173
2013-11-13,1084.4961681219454
2013-11-14,1091.7701080908535
2013-11-15,1099.4509833709617
2013-11-18,1091.4497208733796
2013-11-19,1092.2143753078904
2013-11-20,1088.810388814306
2013-11-21,1098.7570009705757
2013-11-22,1104.8965213783406
2013-11-25,1095.4830039750725
2013-11-26,1092.8246120150588
2013-11-27,1084.5614561543146
2013-11-28,1084.5614561543146
2013-11-29,1082.6034884537896
2013-12-02,1083.2329679085626
2013-12-03,1086.7024092995314
2013-12-04,1082.193372297316
2013-12-05,1077.9599092075757
2013-12-06,1083.179956996906
2013-12-09,1083.7958613494184
2013-12-10,1080.8320616060619
2013-12-11,1065.47760886353
2013-12-12,1070.8334409810984
2013-12-13,1066.7862187482071
2013-12-16,1077.350757100075
2013-12-17,1070.9222529692834
2013-12-18,1088.4559924286302
2013-12-19,1091.0175269862275
2013-12-20,1093.2004902676624
2013-12-23,1093.6335385924342
2013-12-24,1100.4039987071317
2013-12-25,1100.4039987071317
2013-12-26,1109.6690837585247
2013-12-27,1115.011920620801
2013-12-30,1105.9033341645031
2013-12-31,1116.0943959701717
2014-01-01,1116.0943959701717
2014-01-02,1100.8641710729673
2014-01-03,1097.9750575141557
2014-01-06,1098.1023529282493
2014-01-07,1107.6872185701075
2014-01-08,1100.6441416767116
2014-01-09,1096.3101880012505
2014-01-10,1098.171942501096
2014-01-13,1077.2787992598517
2014-01-14,1089.803748987579
2014-01-15,1086.485509045334
2014-01-16,1087.7303822064864
2014-01-17,1087.3150568133565
2014-01-20,1087.3150568133565
2014-01-21,1092.911931760997
2014-01-22,1096.5752349346226
2014-01-23,1084.1670684659894
2014-01-24,1061.696463400821
2014-01-27,1057.3041875113217
2014-01-28,1066.0673973602775
2014-01-29,1059.8108797159098
2014-01-30,1061.350144879143
2014-01-31,1046.3808417348778
2014-02-03,1027.7044075049375
2014-02-04,1035.5360899945522
2014-02-05,1026.8456249116277
2014-02-06,1041.6907519224726
2014-02-07,1053.3608372920587
2014-02-10,1046.8261670774332
2014-02-11,1062.330372024499
2014-02-12,1060.4756972685402
2014-02-13,1065.657844474975
2014-02-14,1081.1840057744703
2014-02-17,1081.1840057744703
2014-02-18,1085.6997585260922
2014-02-19,1085.9420045634247
2014-02-20,1094.5312819991486
2014-02-21,1086.8445048653261
2014-02-24,1103.73482491187
2014-02-25,1103.845314530504
2014-02-26,1097.0520567876722
2014-02-27,1097.7887151222228
2014-02-28,1103.1692236404435
2014-03-03,1096.5162855601607
2014-03-04,1108.2833736863015
2014-03-05,1096.4820435826996
2014-03-06,1103.151430044672
2014-03-07,1107.2880945169684
2014-03-10,1109.2723823744966
2014-03-11,1095.9943015053582
2014-03-12,1096.8019427864133
2014-03-13,1086.563403706382
2014-03-14,1088.9183348167958
2014-03-17,1095.7933514768645
2014-03-18,1104.5606332201876
2014-03-19,1094.6249220442771
2014-03-20,1100.0936140437263
2014-03-21,1103.3702939722211
2014-03-24,1101.6089095108834
2014-03-25,1110.4564082789605
2014-03-26,1106.2978313262631
2014-03-27,1116.065815688656
2014-03-28,1130.0650181852666
2014-03-31,1129.7602567812642
2014-04-01,1136.330442701119
2014-04-02,1140.0783952098368
2014-04-03,1145.6973604318073
2014-04-04,1140.9482104636052
2014-04-07,1124.0579006988442
2014-04-08,1134.8491144364118
2014-04-09,1141.1749447278646
2014-04-10,1125.346883182392
2014-04-11,1122.7323110210614
2014-04-14,1137.0513137606338
2014-04-15,1151.290588064607
2014-04-16,1166.110737155736
2014-04-17,1175.854815535604
2014-04-18,1175.854815535604
2014-04-21,1183.6762913657537
2014-04-22,1181.1267691744288
2014-04-23,1186.6289174461083
2014-04-24,1184.7089085780594
2014-04-25,1179.596961770902
2014-04-28,1182.649811149399
2014-04-29,1188.018650917825
2014-04-30,1187.9423728930867
2014-05-01,1184.0478818673448
2014-05-02,1187.7641248321804
2014-05-05,1193.2956763042496
2014-05-06,1194.4588900812948
2014-05-07,1204.1623025985698
2014-05-08,1188.3885364279065
2014-05-09,1187.7563186013986
2014-05-12,1194.2542387393378
2014-05-13,1198.2749353476418
2014-05-14,1198.8992728849291
2014-05-15,1184.0008974048783
2014-05-16,1180.79950420945
2014-05-19,1184.5887207076362
2014-05-20,1181.8292978529803
2014-05-21,1195.2560153569514
2014-05-22,1193.1462522896559
2014-05-23,1191.4245407952612
2014-05-26,1191.4245407952612
2014-05-27,1193.8488616740055
2014-05-28,1195.5135917457617
2014-05-29,1205.000975926713
2014-05-30,1204.156989566313
2014-06-02,1202.3010076227677
2014-06-03,1206.4459566396106
2014-06-04,1205.1853495468529
2014-06-05,1212.100496225923
2014-06-06,1222.54731485912
2014-06-09,1223.634172586824
2014-06-10,1221.928597548488
2014-06-11,1226.8144062120011
2014-06-12,1230.4189668728995
2014-06-13,1242.7475986281822
2014-06-16,1248.8447104688132
2014-06-17,1246.7734136654808
2014-06-18,1256.2833066385635
2014-06-19,1264.0445255657164
2014-06-20,1276.1334673438107
2014-06-23,1280.9125906921959
