Date,KUKJE (ACWI ex KOREA) IMI VALUE
2003-08-27,828.4924897679996
2003-08-28,831.1982507793031
2003-08-29,829.5018762439881
2003-09-01,834.2154000595218
2003-09-02,848.8007902963831
2003-09-03,858.0856615175663
2003-09-04,852.9248765772505
2003-09-05,841.0607509461421
2003-09-08,842.797320087681
2003-09-09,832.9442778782113
2003-09-10,822.9723556245794
2003-09-11,825.7742294701993
2003-09-12,821.0252410043415
2003-09-15,820.2603453723301
2003-09-16,836.0612015979622
2003-09-17,833.9598768562397
2003-09-18,841.6518263246918
2003-09-19,834.8878483470622
2003-09-22,818.6131337096089
2003-09-23,819.4259223782581
2003-09-24,814.0395719959573
2003-09-25,804.573038395991
2003-09-26,802.0964860303362
2003-09-29,801.0476249635568
2003-09-30,789.0729451996511
2003-10-01,800.6678796653277
2003-10-02,807.1591139499784
2003-10-03,819.4739039400253
2003-10-06,820.3827664670416
2003-10-07,816.508167515674
2003-10-08,810.9272599682647
2003-10-09,821.642578264262
2003-10-10,818.7748871711758
2003-10-13,832.7159042974014
2003-10-14,833.3491211407755
2003-10-15,836.9422045956197
2003-10-16,835.690179143927
2003-10-17,834.0992625864434
2003-10-20,833.9534755388437
2003-10-21,832.3174816500928
2003-10-22,815.960422741389
2003-10-23,810.6593188721805
2003-10-24,808.3000465706331
2003-10-27,815.087302757994
2003-10-28,828.4691023111709
2003-10-29,832.2857436624704
2003-10-30,833.9349632586125
2003-10-31,837.1067321747558
2003-11-03,852.3442856283903
2003-11-04,852.0678797742894
2003-11-05,850.5332452846624
2003-11-06,853.9439585819193
2003-11-07,854.2374966525143
2003-11-10,848.6532781578773
2003-11-11,842.5827067219966
2003-11-12,842.0098863100955
2003-11-13,840.6976132404628
2003-11-14,834.1932029379682
2003-11-17,822.4597298610233
2003-11-18,813.962021827319
2003-11-19,812.371926425339
2003-11-20,810.5103573341459
2003-11-21,811.5319225882649
2003-11-24,828.8783807981539
2003-11-25,831.9431116855927
2003-11-26,828.7075102283437
2003-11-27,831.3576118798029
2003-11-28,825.4415562371587
2003-12-01,837.5470080119683
2003-12-02,831.3409970440787
2003-12-03,831.6948901548101
2003-12-04,835.8605676978276
2003-12-05,828.4031351558896
2003-12-08,827.1368895556899
2003-12-09,827.8317294877527
2003-12-10,821.8181168078247
2003-12-11,833.6378214621
2003-12-12,830.9358827908055
2003-12-15,828.9562927491179
2003-12-16,828.281087091864
2003-12-17,826.2055847359148
2003-12-18,834.0161535350811
2003-12-19,837.8382331281987
2003-12-22,837.4287418586365
2003-12-23,840.0400036272638
2003-12-24,838.2967330272724
2003-12-25,838.2560705365476
2003-12-26,839.8555762332506
2003-12-29,845.4521285850768
2003-12-30,846.0726798712836
2003-12-31,842.9964732714789
2004-01-01,843.034568147157
2004-01-02,847.4188747022343
2004-01-05,852.5827737583622
2004-01-06,848.3538502450738
2004-01-07,849.3411675341633
2004-01-08,852.0046977898077
2004-01-09,841.0919107458844
2004-01-12,845.0662923810703
2004-01-13,844.402757477163
2004-01-14,854.9745830614878
2004-01-15,859.0412291199623
2004-01-16,874.88087941843
2004-01-19,876.9646645311835
2004-01-20,867.9484862034376
2004-01-21,871.0553068342715
2004-01-22,865.9164446968244
2004-01-23,865.7637916594031
2004-01-26,875.4569397475308
2004-01-27,870.0036390606521
2004-01-28,865.7132031422043
2004-01-29,873.8263727129093
2004-01-30,868.7333210999683
2004-02-02,870.0731416287714
2004-02-03,862.7383272060956
2004-02-04,857.8361957235151
2004-02-05,854.7909229913279
2004-02-06,856.5287188420501
2004-02-09,861.6339447170734
2004-02-10,863.6042289485071
2004-02-11,871.5949543319734
2004-02-12,863.3973855236693
2004-02-13,863.3794982178562
2004-02-16,865.1645953465678
2004-02-17,870.460108603088
2004-02-18,867.61847609325
2004-02-19,875.88060989272
2004-02-20,876.3293633914815
2004-02-23,878.5124028447608
2004-02-24,868.4060353534035
2004-02-25,877.5207176116602
2004-02-26,885.7304243875597
2004-02-27,888.9872084813222
2004-03-01,898.0733751706529
2004-03-02,904.80025764506
2004-03-03,913.5084468055585
2004-03-04,913.298035358568
2004-03-05,903.4110536498705
2004-03-08,904.1383825609729
2004-03-09,896.9986506360295
2004-03-10,896.7741673004397
2004-03-11,880.0243587202422
2004-03-12,888.4152578380621
2004-03-15,876.8698813534517
2004-03-16,875.8274790245808
2004-03-17,896.0410837229789
2004-03-18,884.897566048597
2004-03-19,882.5239955158099
2004-03-22,868.109255137337
2004-03-23,872.5256762344835
2004-03-24,875.4498680575286
2004-03-25,887.8270512144454
2004-03-26,894.7681813567885
2004-03-29,901.5968792889232
2004-03-30,903.2965941868854
2004-03-31,899.5540713396912
2004-04-01,901.3223679535771
2004-04-02,918.9775227631694
2004-04-05,931.9396424665097
2004-04-06,928.6519580569259
2004-04-07,919.7321231432271
2004-04-08,923.1598805863904
2004-04-09,922.0521420719141
2004-04-12,927.0211724617559
2004-04-13,929.4442755175593
2004-04-14,919.1933628016233
2004-04-15,916.8391838070947
2004-04-16,918.3214619678969
2004-04-19,916.7215516221364
2004-04-20,919.2890070528356
2004-04-21,919.7997017486015
2004-04-22,928.7682955340448
2004-04-23,931.7276873167302
2004-04-26,930.1125428793991
2004-04-27,927.2482863299693
2004-04-28,920.2524409077474
2004-04-29,906.2662672096162
2004-04-30,897.7842877964691
2004-05-03,905.5837409609788
2004-05-04,902.5204128093286
2004-05-05,902.3814885398562
2004-05-06,895.6879604142698
2004-05-07,890.580958133
2004-05-10,872.0547539436332
2004-05-11,881.8750405166329
2004-05-12,880.0730339079794
2004-05-13,882.2609028317161
2004-05-14,880.2813607196816
2004-05-17,860.3054496493512
2004-05-18,868.8044271888318
2004-05-19,873.0318704885954
2004-05-20,877.0004678115639
2004-05-21,877.8568285238039
2004-05-24,884.677988290244
2004-05-25,883.592680364278
2004-05-26,889.165485460271
2004-05-27,884.5898572662283
2004-05-28,887.8484307925818
2004-05-31,888.5178302363166
2004-06-01,887.482393510139
2004-06-02,887.3677406760357
2004-06-03,883.4048588179437
2004-06-04,888.2475669289433
2004-06-07,898.2716495968699
2004-06-08,901.5556795256156
2004-06-09,905.9710115887312
2004-06-10,910.2849013034943
2004-06-11,913.1770775920836
2004-06-14,898.8577985990223
2004-06-15,905.2171059938114
2004-06-16,914.6063702016803
2004-06-17,915.113837140484
2004-06-18,911.8641223153599
2004-06-21,914.0280575709867
2004-06-22,912.6296246894233
2004-06-23,918.7246360782292
2004-06-24,916.9632708040194
2004-06-25,916.0974603895701
2004-06-28,915.9166559501135
2004-06-29,919.0931639089778
2004-06-30,917.5527159315999
2004-07-01,914.3780048367785
2004-07-02,903.2136683605432
2004-07-05,903.0616942591168
2004-07-06,899.0928943792196
2004-07-07,895.2039671453663
2004-07-08,889.2758001638489
2004-07-09,893.738535946475
2004-07-12,894.5558393581575
2004-07-13,899.3485957800084
2004-07-14,893.0542737900937
2004-07-15,889.7721416098726
2004-07-16,887.2853118090818
2004-07-19,889.0853358443393
2004-07-20,892.5001594623878
2004-07-21,896.0343255331802
2004-07-22,888.8376968241515
2004-07-23,893.3305978882859
2004-07-26,887.7833477247462
2004-07-27,897.0495326957445
2004-07-28,901.6031272845493
2004-07-29,905.5646590702266
2004-07-30,910.1085709203463
2004-08-02,912.8283935470703
2004-08-03,910.3040472105909
2004-08-04,906.5871093390397
2004-08-05,900.0082812507903
2004-08-06,877.8961084849988
2004-08-09,876.1010599979287
2004-08-10,880.0365977298184
2004-08-11,884.556939313868
2004-08-12,876.5878901058682
2004-08-13,868.8213685749798
2004-08-16,877.6637311765439
2004-08-17,879.6179725348496
2004-08-18,888.1856828163042
2004-08-19,885.3818557617374
2004-08-20,891.6441464021098
2004-08-23,898.5584777009633
2004-08-24,904.2311243022187
2004-08-25,910.6436825229474
2004-08-26,914.009820087081
2004-08-27,921.0438511237063
2004-08-30,916.8706757316774
2004-08-31,911.9029753746474
2004-09-01,914.7380737787439
2004-09-02,921.9803701908511
2004-09-03,926.9150158487055
2004-09-06,928.218720683973
2004-09-07,933.6389238827376
2004-09-08,928.1101290422945
2004-09-09,924.1712369056587
2004-09-10,919.2245622825807
2004-09-13,924.7066519256092
2004-09-14,923.653051311603
2004-09-15,926.1672022546122
2004-09-16,931.6217413819231
2004-09-17,932.800111109063
2004-09-20,930.5577257269287
2004-09-21,930.233729300356
2004-09-22,922.7405100121333
2004-09-23,914.8711404763272
2004-09-24,917.7206855538674
2004-09-27,910.8590490690149
2004-09-28,914.8940106558559
2004-09-29,917.1668323549624
2004-09-30,911.9983162676275
2004-10-01,926.5152657707071
2004-10-04,939.2469450054238
2004-10-05,937.5979060748795
2004-10-06,942.5078777015343
2004-10-07,939.1979094327468
2004-10-08,930.3881812854218
2004-10-11,933.5053114102353
2004-10-12,932.757199916738
2004-10-13,929.1417158479113
2004-10-14,916.0487198417126
2004-10-15,913.737841007925
2004-10-18,911.1421683975714
2004-10-19,908.717383794917
2004-10-20,900.6403023874371
2004-10-21,903.3393097716232
2004-10-22,899.5405274367189
2004-10-25,888.0091208444125
2004-10-26,895.8242513732469
2004-10-27,904.076321825673
2004-10-28,909.7030905845628
2004-10-29,911.3159025362608
2004-11-01,912.7331849193126
2004-11-02,917.3225134630471
2004-11-03,919.7977843379979
2004-11-04,924.8505330963026
2004-11-05,926.8624062858696
2004-11-08,923.5647319203564
2004-11-09,925.4639175960193
2004-11-10,926.1861463365826
2004-11-11,933.6034879687329
2004-11-12,939.4378200425626
2004-11-15,939.1400107560055
2004-11-16,932.5376043498511
2004-11-17,936.0512313961766
2004-11-18,937.3114270194797
2004-11-19,929.0219593429829
2004-11-22,930.3101535521187
2004-11-23,929.5200971271103
2004-11-24,928.9810333979437
2004-11-25,928.0226674947431
2004-11-26,927.4005768698491
2004-11-29,925.2627227637598
2004-11-30,922.8398570894327
2004-12-01,930.6881121912896
2004-12-02,932.5713131185596
2004-12-03,927.8816746582271
2004-12-06,922.8288508650754
2004-12-07,916.7180468232137
2004-12-08,923.5164902707997
2004-12-09,922.463372033503
2004-12-10,925.2167137602327
2004-12-13,929.7506022632928
2004-12-14,933.2908673778192
2004-12-15,931.6450080432255
2004-12-16,937.3554098007127
2004-12-17,934.4450480293309
2004-12-20,929.3568605282825
2004-12-21,936.0626129359284
2004-12-22,939.1746502691298
2004-12-23,934.5277826641318
2004-12-24,934.7415821821173
2004-12-27,928.3023597057125
2004-12-28,933.1897767017063
2004-12-29,933.16312957
2004-12-30,933.3513769532321
2004-12-31,935.7613682343595
2005-01-03,937.836434882007
2005-01-04,940.405059126443
2005-01-05,935.0594906913058
2005-01-06,943.1318877834775
2005-01-07,949.3363766544711
2005-01-10,949.2287548678529
2005-01-11,942.6659999978548
2005-01-12,936.5860486720961
2005-01-13,938.1848511718525
2005-01-14,947.9167489539439
2005-01-17,950.1308362015452
2005-01-18,958.2809386263096
2005-01-19,954.009901744078
2005-01-20,952.2822559077698
2005-01-21,947.4895973201657
2005-01-24,945.3667308084654
2005-01-25,951.5029236941259
2005-01-26,950.6068403332855
2005-01-27,953.0099178936473
2005-01-28,951.2955930433577
2005-01-31,958.3680200394123
2005-02-01,966.0709026905246
2005-02-02,968.7912385944136
2005-02-03,971.2237100866416
2005-02-04,981.9075186804687
2005-02-07,989.4375295323988
2005-02-08,992.7472474992085
2005-02-09,988.1178836432975
2005-02-10,986.3176305798532
2005-02-11,993.2603025798916
2005-02-14,991.4410347285476
2005-02-15,993.6170918103817
2005-02-16,991.1232742317529
2005-02-17,983.9855702111605
2005-02-18,985.8313257446538
2005-02-21,984.9188023074554
2005-02-22,967.7007003971679
2005-02-23,968.9141049238791
2005-02-24,972.8268548137104
2005-02-25,984.9648226828709
2005-02-28,979.3585935501061
2005-03-01,987.580345061407
2005-03-02,991.3552774154164
2005-03-03,991.5282696585256
2005-03-04,995.4390268848315
2005-03-07,998.804299054901
2005-03-08,988.0383316874946
2005-03-09,979.8677970490583
2005-03-10,973.9097916598985
2005-03-11,970.3711580657546
2005-03-14,976.7101368431211
2005-03-15,978.2585353537992
2005-03-16,965.1245431119202
2005-03-17,967.8022041121435
2005-03-18,973.7293297300778
2005-03-21,975.019442799384
2005-03-22,968.5193773420991
2005-03-23,972.5706952688762
2005-03-24,975.342988255099
2005-03-25,975.9093268509364
2005-03-28,981.5568593881532
2005-03-29,973.2562145291092
2005-03-30,976.4882812300137
2005-03-31,978.8489932095648
2005-04-01,980.754445564521
2005-04-04,985.7254694205453
2005-04-05,989.1395917890504
2005-04-06,992.4598878454451
2005-04-07,993.5941363585512
2005-04-08,992.4228040568398
2005-04-11,985.6829465226971
2005-04-12,990.9833731504941
2005-04-13,986.0092691346777
2005-04-14,981.5096459344157
2005-04-15,959.9047509191547
2005-04-18,948.5999423095708
2005-04-19,955.7056453723236
2005-04-20,946.0758040153019
2005-04-21,950.7190958567078
2005-04-22,954.9509090398016
2005-04-25,967.0636522835114
2005-04-26,962.4225799351253
2005-04-27,959.5681321132472
2005-04-28,955.230681590272
2005-04-29,963.8527505875144
2005-05-02,971.0188082040495
2005-05-03,967.7663625724523
2005-05-04,973.58698623392
2005-05-05,975.9041369865124
2005-05-06,982.6389520792446
2005-05-09,985.7697669558822
2005-05-10,974.9662596323819
2005-05-11,978.7094103211144
2005-05-12,977.3113833615341
2005-05-13,974.8956097960726
2005-05-16,978.6839055907334
2005-05-17,981.3492032099139
2005-05-18,991.006138450734
2005-05-19,998.263738947821
2005-05-20,1000.7641785034359
2005-05-23,1003.8947105183676
2005-05-24,1003.7211902186696
2005-05-25,999.6941981539156
2005-05-26,1008.6437805638391
2005-05-27,1009.7642259201574
2005-05-30,1016.8537854466941
2005-05-31,1021.1060782636512
2005-06-01,1035.342508508507
2005-06-02,1034.628096337007
2005-06-03,1032.9694139839805
2005-06-06,1033.4615022258738
2005-06-07,1037.470085230717
2005-06-08,1033.7711587782114
2005-06-09,1042.6362290159182
2005-06-10,1050.0072970980455
2005-06-13,1056.9566807229091
2005-06-14,1059.6536653665105
2005-06-15,1058.001928614359
2005-06-16,1065.4481726247257
2005-06-17,1062.0638585073327
2005-06-20,1066.3843490767877
2005-06-21,1066.4935678351817
2005-06-22,1068.6570897454271
2005-06-23,1069.3860503499939
2005-06-24,1060.1788277253575
2005-06-27,1051.8521596450296
2005-06-28,1064.6580690918506
2005-06-29,1066.0406530433033
2005-06-30,1058.7018505494575
2005-07-01,1071.6899609239097
2005-07-04,1076.6572566687896
2005-07-05,1080.2469906046745
2005-07-06,1076.1681101028635
2005-07-07,1069.2594315492497
2005-07-08,1080.8507284107855
2005-07-11,1079.5545239913295
2005-07-12,1073.063076724064
2005-07-13,1081.0302098438322
2005-07-14,1082.657819788048
2005-07-15,1086.1870790478154
2005-07-18,1081.2817451724632
2005-07-19,1089.055436269347
2005-07-20,1090.3281695248095
2005-07-21,1082.9027460437028
2005-07-22,1087.7941633987032
2005-07-25,1089.298118321903
2005-07-26,1092.2318531997244
2005-07-27,1095.321669324991
2005-07-28,1097.4965260542986
2005-07-29,1089.5312939698608
2005-08-01,1087.1056754183744
2005-08-02,1094.9367479824932
2005-08-03,1087.8403632408053
2005-08-04,1076.6540426099834
2005-08-05,1069.2163338247633
2005-08-08,1068.0022708236847
2005-08-09,1074.815830017006
2005-08-10,1080.3468967570818
2005-08-11,1082.624898161405
2005-08-12,1080.2120058358137
2005-08-15,1085.8334738624528
2005-08-16,1082.0745323064025
2005-08-17,1081.4375697098403
2005-08-18,1085.4902289340796
2005-08-19,1090.6042959583417
2005-08-22,1090.3690786577451
2005-08-23,1088.3376177491248
2005-08-24,1080.3437182143907
2005-08-25,1077.7508265178828
2005-08-26,1069.7845203717025
2005-08-29,1074.871699898169
2005-08-30,1079.243596982497
2005-08-31,1082.7975788456822
2005-09-01,1079.2429857365807
2005-09-02,1073.3331810227085
2005-09-05,1078.7031804186677
2005-09-06,1089.002445364773
2005-09-07,1093.1726849215024
2005-09-08,1092.3623728323323
2005-09-09,1100.076943504038
2005-09-12,1110.3642309159839
2005-09-13,1103.9007746090092
2005-09-14,1103.520064797765
2005-09-15,1110.6957126280636
2005-09-16,1117.822300062809
2005-09-19,1120.623548823529
2005-09-20,1117.9527512406326
2005-09-21,1106.5900750063533
2005-09-22,1110.512791028094
2005-09-23,1116.1468853363658
2005-09-26,1126.9279067897435
2005-09-27,1126.959560474351
2005-09-28,1132.244417518819
2005-09-29,1140.6008113892483
2005-09-30,1136.9232759754343
2005-10-03,1148.1303947799306
2005-10-04,1139.7366223134884
2005-10-05,1122.4807888601542
2005-10-06,1098.8554612312246
2005-10-07,1101.4523348184605
2005-10-10,1101.6705030857963
2005-10-11,1107.0470619102107
2005-10-12,1097.7349417066928
2005-10-13,1096.7530709715534
2005-10-14,1092.9440518172744
2005-10-17,1097.3920626135234
2005-10-18,1094.1821410523917
2005-10-19,1090.7356963192478
2005-10-20,1082.413940607393
2005-10-21,1080.3377091706107
2005-10-24,1096.5420717758345
2005-10-25,1089.9513925220247
2005-10-26,1091.041581064134
2005-10-27,1078.5255348137964
2005-10-28,1089.6302022119119
2005-10-31,1111.3952223373185
2005-11-01,1111.5536437462029
2005-11-02,1114.5740640591318
2005-11-03,1125.2860769654815
2005-11-04,1137.1429483399231
2005-11-07,1141.1132940283637
2005-11-08,1142.4922724034927
2005-11-09,1145.6164867593895
2005-11-10,1148.4090982064279
2005-11-11,1158.3354216433495
2005-11-14,1155.5095565664099
2005-11-15,1151.3937817168078
2005-11-16,1152.6798188392384
2005-11-17,1158.826390708566
2005-11-18,1167.2093506222
2005-11-21,1170.7084355641232
2005-11-22,1175.104145539494
2005-11-23,1176.1697751930583
2005-11-24,1176.07369843429
2005-11-25,1181.9053785759916
2005-11-28,1171.81699360102
2005-11-29,1175.0831773593723
2005-11-30,1166.5349298789963
2005-12-01,1185.4782253427863
2005-12-02,1191.7740943156916
2005-12-05,1186.2873426156975
2005-12-06,1187.4216521797234
2005-12-07,1188.7222769525758
2005-12-08,1178.367361931691
2005-12-09,1180.271903593582
2005-12-12,1175.352584359686
2005-12-13,1182.1560460040641
2005-12-14,1179.488137229311
2005-12-15,1181.3489218328773
2005-12-16,1179.1061415443492
2005-12-19,1177.0174493732725
