Date,AC PACIFIC IMI VALUE
1999-05-11,568.1020341073961
1999-05-12,571.8804027506133
1999-05-13,568.0653945669635
1999-05-14,561.4727692060433
1999-05-17,549.2777737013349
1999-05-18,550.1079228279057
1999-05-19,539.0357462541537
1999-05-20,539.9046949613717
1999-05-21,546.0271605108996
1999-05-24,546.2810078422443
1999-05-25,543.3690094470453
1999-05-26,551.3195259275791
1999-05-27,552.3153349608698
1999-05-28,551.9102019396747
1999-05-31,551.9434379657704
1999-06-01,561.3792316360706
1999-06-02,571.6938757023963
1999-06-03,566.9358418692854
1999-06-04,569.2229620915607
1999-06-07,579.7889108442724
1999-06-08,581.1654058274383
1999-06-09,585.4881513560958
1999-06-10,591.1818205721661
1999-06-11,597.4919405139227
1999-06-14,592.738954920042
1999-06-15,592.2286600658592
1999-06-16,599.6783359835749
1999-06-17,607.2633391762629
1999-06-18,598.5476547068358
1999-06-21,605.758105327477
1999-06-22,611.4610563298222
1999-06-23,606.4183610275138
1999-06-24,603.0264235586282
1999-06-25,595.0274684621635
1999-06-28,605.1846406617233
1999-06-29,609.8827075564541
1999-06-30,606.5310921174706
1999-07-01,619.6567234594836
1999-07-02,625.0716126768959
1999-07-05,628.8500510841162
1999-07-06,626.2169244171688
1999-07-07,626.7479563373752
1999-07-08,626.0884584462822
1999-07-09,626.3371522920669
1999-07-12,632.3757194606293
1999-07-13,631.2295778696513
1999-07-14,632.9374060675739
1999-07-15,634.8970824970144
1999-07-16,632.02403232341
1999-07-19,644.152345667732
1999-07-20,629.9044147822779
1999-07-21,623.4332824149748
1999-07-22,614.951599254364
1999-07-23,610.2346124125929
1999-07-26,595.7784340480905
1999-07-27,597.8926781455242
1999-07-28,603.7457332622715
1999-07-29,607.089435486638
1999-07-30,612.4975865913236
1999-08-02,611.2866766949504
1999-08-03,614.2525869173338
1999-08-04,606.5621833331312
1999-08-05,597.2173898740876
1999-08-06,590.295340091853
1999-08-09,591.3012250421662
1999-08-10,590.6811260613446
1999-08-11,588.0689362396453
1999-08-12,593.9444813918791
1999-08-13,596.2541950197482
1999-08-16,609.8549614715724
1999-08-17,612.737298098178
1999-08-18,621.3040189747788
1999-08-19,620.7609781170954
1999-08-20,631.4624180527277
1999-08-23,648.116446233565
1999-08-24,646.6121541829292
1999-08-25,649.6770709456805
1999-08-26,644.4721798322031
1999-08-27,639.2404652245707
1999-08-30,646.5631888606201
1999-08-31,629.6553815294279
1999-09-01,642.102758383385
1999-09-02,637.3230744660756
1999-09-03,637.0955941437975
1999-09-06,644.8200610526598
1999-09-07,636.2434735256145
1999-09-08,631.7196220702458
1999-09-09,649.9922966184597
1999-09-10,655.154802941786
1999-09-13,677.4230576914213
1999-09-14,674.4039213861379
1999-09-15,678.3301944817191
1999-09-16,667.0492572882005
1999-09-17,659.9836138629362
1999-09-20,661.9863163292656
1999-09-21,672.0865417770459
1999-09-22,656.2767134041984
1999-09-23,659.7791772049488
1999-09-24,643.7541762233632
1999-09-27,632.668421421547
1999-09-28,640.105599756632
1999-09-29,627.4830136109895
1999-09-30,639.9986217805697
1999-10-01,644.6475396202866
1999-10-04,638.1556616688308
1999-10-05,634.8687317850241
1999-10-06,632.3269272196464
1999-10-07,634.4282429382843
1999-10-08,641.8907187936986
1999-10-11,644.0780617654699
1999-10-12,642.0508022596204
1999-10-13,628.7199301270132
1999-10-14,633.6155758212934
1999-10-15,625.9875002165354
1999-10-18,615.1944642404922
1999-10-19,618.2124523446005
1999-10-20,628.2078546591227
1999-10-21,624.641342110908
1999-10-22,633.4928928247808
1999-10-25,640.5015288842264
1999-10-26,646.8920286319742
1999-10-27,647.2040197078751
1999-10-28,644.7526673927626
1999-10-29,659.5001489828277
1999-11-01,658.2431749573063
1999-11-02,663.331074067952
1999-11-03,660.0221896188096
1999-11-04,670.9859285642395
1999-11-05,661.9330711365693
1999-11-08,658.6595963923726
1999-11-09,660.0331339033108
1999-11-10,665.533729893167
1999-11-11,659.2036911104792
1999-11-12,662.3499708758271
1999-11-15,653.2976890702869
1999-11-16,649.5621293255984
1999-11-17,657.3789999057975
1999-11-18,669.9495439234285
1999-11-19,676.2644406978686
1999-11-22,680.1486250659187
1999-11-23,685.031239812062
1999-11-24,683.5587030498738
1999-11-25,675.4437499660361
1999-11-26,692.0732019744953
1999-11-29,697.3702924546149
1999-11-30,687.8239820416214
1999-12-01,691.6720912294621
1999-12-02,697.3251747963717
1999-12-03,697.3574553507914
1999-12-06,678.8064139140414
1999-12-07,682.5014704245046
1999-12-08,673.7940444106739
1999-12-09,678.0364390305482
1999-12-10,684.8079114354974
1999-12-13,681.425847977575
1999-12-14,680.5321468419027
1999-12-15,679.944509480104
1999-12-16,670.881319110545
1999-12-17,679.670269164729
1999-12-20,681.9129126618544
1999-12-21,680.7585775450912
1999-12-22,690.0789325327801
1999-12-23,683.610106322556
1999-12-24,681.8411276145998
1999-12-27,680.5324746729235
1999-12-28,688.5211585592696
1999-12-29,688.1484467557135
1999-12-30,692.1356914947215
1999-12-31,692.1654628903182
2000-01-03,689.5435232993914
2000-01-04,673.4341517414709
2000-01-05,656.046953391994
2000-01-06,640.1222379888287
2000-01-07,650.4495532598996
2000-01-10,654.9584191688757
2000-01-11,661.3238439762373
2000-01-12,656.780858085839
2000-01-13,660.7452630386156
2000-01-14,675.026735834543
2000-01-17,693.013807376036
2000-01-18,684.5788773585758
2000-01-19,674.3334942561169
2000-01-20,679.547895503007
2000-01-21,681.2567087581621
2000-01-24,683.0420829784181
2000-01-25,669.6884865329984
2000-01-26,678.013511432414
2000-01-27,694.3670690951255
2000-01-28,700.9140012563552
2000-01-31,697.3090147650774
2000-02-01,691.5404196555562
2000-02-02,696.2416723336132
2000-02-03,690.626712572839
2000-02-04,699.9295798128695
2000-02-07,698.8656658369808
2000-02-08,683.105399075178
2000-02-09,685.4447575819476
2000-02-10,684.0734815843671
2000-02-11,682.5740513663533
2000-02-14,677.7790440525882
2000-02-15,662.1396544282502
2000-02-16,660.4977457521154
2000-02-17,662.7210140003215
2000-02-18,658.106657278774
2000-02-21,639.4322429578446
2000-02-22,622.2186295793431
2000-02-23,631.448735061217
2000-02-24,639.230385524022
2000-02-25,656.3256772797039
2000-02-28,667.3526643411794
2000-02-29,667.4725482828251
2000-03-01,676.9707070378466
2000-03-02,675.7029345720048
2000-03-03,675.5428931641322
2000-03-06,673.2926988868937
2000-03-07,684.7567566862331
2000-03-08,683.5828541997898
2000-03-09,679.9395303047747
2000-03-10,689.7112043743631
2000-03-13,676.8869642051388
2000-03-14,679.0232628189256
2000-03-15,666.69318140927
2000-03-16,674.778973589764
2000-03-17,686.4299226134797
2000-03-20,682.052758586426
2000-03-21,679.8015285636545
2000-03-22,684.9907118785757
2000-03-23,677.623718912419
2000-03-24,683.5994130571944
2000-03-27,697.3999389207244
2000-03-28,711.1453919703185
2000-03-29,734.9728457708025
2000-03-30,722.6361609713289
2000-03-31,738.9786018438031
2000-04-03,738.0140729124724
2000-04-04,736.537062340635
2000-04-05,729.8021392740679
2000-04-06,725.6663188259037
2000-04-07,727.0511834083749
2000-04-10,726.6893932373229
2000-04-11,719.2931332553812
2000-04-12,736.5459642606038
2000-04-13,733.8218185641142
2000-04-14,735.7179721966827
2000-04-17,703.4088695155004
2000-04-18,723.9569416524902
2000-04-19,733.674655710923
2000-04-20,732.2056197365699
2000-04-21,726.3136846603923
2000-04-24,736.4169528084209
2000-04-25,747.2951043090133
2000-04-26,740.5108638137403
2000-04-27,744.6888181639368
2000-04-28,735.3360530344592
2000-05-01,746.4126561263811
2000-05-02,749.8202125068434
2000-05-03,761.6926955384827
2000-05-04,766.0090125744146
2000-05-05,764.4250518072823
2000-05-08,760.049869621972
2000-05-09,746.6273446520679
2000-05-10,738.1621611446834
2000-05-11,734.7050494378321
2000-05-12,742.779300970046
2000-05-15,729.4483236649693
2000-05-16,740.2538236109865
2000-05-17,749.2447905038855
2000-05-18,744.7515247271979
2000-05-19,754.8534982231804
2000-05-22,728.8800071396846
2000-05-23,729.0101203317231
2000-05-24,726.0519553425191
2000-05-25,727.0027741086981
2000-05-26,706.9903121598479
2000-05-29,708.0483327463894
2000-05-30,708.6621900507928
2000-05-31,707.0105566027601
2000-06-01,706.6454510006871
2000-06-02,704.0112202304027
2000-06-05,718.9654640739539
2000-06-06,715.4319465850207
2000-06-07,718.6148043767718
2000-06-08,718.7716791935962
2000-06-09,720.5869660937412
2000-06-12,720.6574456701849
2000-06-13,710.4835485902414
2000-06-14,707.0514550840761
2000-06-15,701.4519023759186
2000-06-16,697.7676587737519
2000-06-19,706.5056305271941
2000-06-20,717.5608105895809
2000-06-21,731.0262409181712
2000-06-22,738.7712356967633
2000-06-23,737.4667577910278
2000-06-26,729.0654301039684
2000-06-27,734.0896396815896
2000-06-28,736.0610565373138
2000-06-29,736.4446161549491
2000-06-30,731.9822847351234
2000-07-03,740.5116243353237
2000-07-04,740.2519943073888
2000-07-05,729.8224641691727
2000-07-06,726.9759177245735
2000-07-07,731.227863602752
2000-07-10,739.8659728827364
2000-07-11,742.1754652888328
2000-07-12,739.7045044652785
2000-07-13,737.7560786504372
2000-07-14,736.226632167504
2000-07-17,734.9865733826034
2000-07-18,723.5611126168747
2000-07-19,728.1659056259641
2000-07-20,726.8419262360201
2000-07-21,714.0604609909728
2000-07-24,707.6075663708019
2000-07-25,700.0522191381766
2000-07-26,699.0392375272321
2000-07-27,693.5537241061728
2000-07-28,695.4929292376307
2000-07-31,695.731651359968
2000-08-01,704.2983391598295
2000-08-02,716.9246560089075
2000-08-03,725.1419663496958
2000-08-04,721.5371772337941
2000-08-07,725.7480464144647
2000-08-08,727.9543714784866
2000-08-09,738.7130393587807
2000-08-10,727.2929752211417
2000-08-11,736.5785557223523
2000-08-14,733.5963536992724
2000-08-15,730.0627679148672
2000-08-16,734.2417114960425
2000-08-17,727.3421793798042
2000-08-18,735.0845662076702
2000-08-21,735.4255684555885
2000-08-22,749.2780625284155
2000-08-23,757.8664101379454
2000-08-24,753.7126272360003
2000-08-25,754.3984499951125
2000-08-28,758.4805558076696
2000-08-29,759.8333752916133
2000-08-30,751.9109314454753
2000-08-31,750.5087862802045
2000-09-01,743.7694320671606
2000-09-04,744.4616067116935
2000-09-05,750.3259962318266
2000-09-06,750.8666875098551
2000-09-07,758.6763416899354
2000-09-08,762.311193799986
2000-09-11,755.3183352472785
2000-09-12,747.7071853847785
2000-09-13,746.8943679310078
2000-09-14,745.768887253169
2000-09-15,741.6263231462967
2000-09-18,743.8048931027218
2000-09-19,746.614548359451
2000-09-20,764.1948670060509
2000-09-21,756.2509928086864
2000-09-22,711.5577994677747
2000-09-25,727.8997059348621
2000-09-26,723.0753051483964
2000-09-27,715.2227016458592
2000-09-28,715.3691187349594
2000-09-29,724.4079444764042
2000-10-02,725.4180586054847
2000-10-03,735.7200289441894
2000-10-04,737.848702393114
2000-10-05,739.2490527590021
2000-10-06,741.6116144740736
2000-10-09,737.084524936677
2000-10-10,737.2301022336695
2000-10-11,726.0506826352755
2000-10-12,731.944564571044
2000-10-13,728.0812588038631
2000-10-16,737.5291261235037
2000-10-17,729.2177407906178
2000-10-18,723.5005900831717
2000-10-19,727.2639602678896
2000-10-20,739.4536539094552
2000-10-23,739.8125419338475
2000-10-24,741.6895307592939
2000-10-25,746.5563547583465
2000-10-26,745.2015586805288
2000-10-27,731.1107994626225
2000-10-30,723.4602674452728
2000-10-31,721.7829312726757
2000-11-01,727.8095855878564
2000-11-02,729.6774948386135
2000-11-03,733.8763809778237
2000-11-06,743.077921912186
2000-11-07,743.046683229775
2000-11-08,747.035293745881
2000-11-09,737.3471003921933
2000-11-10,730.5338525057202
2000-11-13,724.3249470465909
2000-11-14,723.4459974562882
2000-11-15,720.7705822908333
2000-11-16,714.4471009887958
2000-11-17,715.9169377172623
2000-11-20,710.4846689910094
2000-11-21,706.0049653924741
2000-11-22,706.6827843414834
2000-11-23,706.8574767432995
2000-11-24,706.4069413183978
2000-11-27,706.6735572493137
2000-11-28,699.4548009794572
2000-11-29,687.4152125604675
2000-11-30,683.6373497205624
2000-12-01,691.2032014991354
2000-12-04,678.8688702589404
2000-12-05,677.4810586797715
2000-12-06,682.0795933726631
2000-12-07,673.695472736484
2000-12-08,674.7609735988476
2000-12-11,694.4551276988963
2000-12-12,693.627197575291
2000-12-13,693.6446784715781
2000-12-14,679.6796734025132
2000-12-15,663.5264945343387
2000-12-18,662.9352946456688
2000-12-19,657.9549539586521
2000-12-20,641.968914508938
2000-12-21,630.589835447308
2000-12-22,622.5355668341632
2000-12-25,634.8337342539722
2000-12-26,626.7815066295667
2000-12-27,623.6284723494368
2000-12-28,626.3411756479089
2000-12-29,619.3678345707646
2001-01-01,619.5432798308418
2001-01-02,613.9846763644317
2001-01-03,614.1299501643397
2001-01-04,614.1595199593203
2001-01-05,615.2585930455473
2001-01-08,615.7804605768608
2001-01-09,615.3541427159032
2001-01-10,609.8093364957783
2001-01-11,589.3995030812953
2001-01-12,591.126807642084
2001-01-15,593.5511279453158
2001-01-16,603.9769641342452
2001-01-17,612.994956592278
2001-01-18,611.3295638341015
2001-01-19,622.1872624251762
2001-01-22,626.1071020255333
2001-01-23,622.1637127327689
2001-01-24,628.3359710927389
2001-01-25,634.6371516740185
2001-01-26,630.2557648044855
2001-01-29,635.937638893131
2001-01-30,633.2516414665029
2001-01-31,635.0339491513919
2001-02-01,633.0645266822568
2001-02-02,634.7655445928427
2001-02-05,622.5232158598908
2001-02-06,625.7502088338963
2001-02-07,621.1791577558505
2001-02-08,626.632540723474
2001-02-09,623.4518171482171
2001-02-12,620.35514797948
2001-02-13,627.7456365291921
2001-02-14,633.1510021507382
2001-02-15,648.4881196345909
2001-02-16,637.1417096482289
2001-02-19,627.5333532313049
2001-02-20,641.9634247742532
2001-02-21,633.3648284772504
2001-02-22,636.9066341827302
2001-02-23,642.2610284400857
2001-02-26,645.0107291102073
2001-02-27,638.3877865226343
2001-02-28,630.1401286577388
2001-03-01,616.4815255995946
2001-03-02,598.4506861513846
2001-03-05,603.6891627631148
2001-03-06,610.2200395306396
2001-03-07,611.5105352562755
2001-03-08,610.4058905481392
2001-03-09,609.5280594555638
2001-03-12,595.4554533053683
2001-03-13,591.3543372434553
2001-03-14,588.0600518995709
2001-03-15,595.9828990245408
2001-03-16,599.337148944673
2001-03-19,602.7729877689287
2001-03-20,597.1715936844345
2001-03-21,621.4333066282502
2001-03-22,617.6605534381555
2001-03-23,622.9445437731544
2001-03-26,639.020966223744
2001-03-27,633.7535742693774
2001-03-28,645.8593351687109
2001-03-29,631.3938702038806
2001-03-30,620.7878859662304
2001-04-02,612.3846460544518
2001-04-03,620.1402548609019
2001-04-04,612.1258649139749
2001-04-05,623.2047038870481
2001-04-06,622.9622573084779
2001-04-09,605.9561713834416
2001-04-10,610.5706787937081
2001-04-11,623.9125798811614
2001-04-12,625.8578944474824
2001-04-13,624.1850637315893
2001-04-16,625.7561692060201
2001-04-17,627.4151442253445
2001-04-18,649.623207294312
2001-04-19,647.0417989599406
2001-04-20,635.4080405437387
2001-04-23,640.2595404342795
2001-04-24,642.6604515063963
2001-04-25,645.0721465425605
2001-04-26,648.5209707363372
2001-04-27,652.0341828794297
2001-04-30,658.7587527508251
2001-05-01,675.1222238639251
2001-05-02,678.6785215050102
2001-05-03,681.8793911100419
2001-05-04,678.5065531409379
2001-05-07,683.5794686979478
2001-05-08,676.00343824211
2001-05-09,671.3873080646326
2001-05-10,668.2339812881982
2001-05-11,675.7283484081469
2001-05-14,667.2671958032468
2001-05-15,666.0597299222544
2001-05-16,656.1635946029462
2001-05-17,669.9321359378622
2001-05-18,669.2326600535878
2001-05-21,678.6912480179889
2001-05-22,684.9318841120581
2001-05-23,699.9846911562041
2001-05-24,702.4430912240397
2001-05-25,698.5454344812341
2001-05-28,691.6624013393179
2001-05-29,701.5317021313547
2001-05-30,688.8752926205947
2001-05-31,696.6093604730501
2001-06-01,696.0339167405067
2001-06-04,695.2503557414016
2001-06-05,691.9010691714022
2001-06-06,693.8399766917241
2001-06-07,694.5580242739737
2001-06-08,696.9444424638264
2001-06-11,696.2780065099814
2001-06-12,679.3936866541593
2001-06-13,678.9294622414396
2001-06-14,671.9692228660642
2001-06-15,665.9058517483421
2001-06-18,661.8068848451941
2001-06-19,663.8425659787098
2001-06-20,666.8529132803901
2001-06-21,673.3896765979283
2001-06-22,677.1167612640795
2001-06-25,671.8057383499593
2001-06-26,673.2473700843373
2001-06-27,670.9002777845419
2001-06-28,673.7682109972333
2001-06-29,684.3723876848709
2001-07-02,680.2535722960998
2001-07-03,681.6605318221804
2001-07-04,678.4494370287216
2001-07-05,679.6687658082732
2001-07-06,663.135943236673
2001-07-09,654.1461032586162
2001-07-10,653.099544189167
2001-07-11,644.5361599389489
2001-07-12,658.318480015118
2001-07-13,652.6614652760835
2001-07-16,647.9101090834049
2001-07-17,644.4095627408249
2001-07-18,624.5029252848334
2001-07-19,625.6482841412072
2001-07-20,624.2806312559364
2001-07-23,612.8663566354553
2001-07-24,612.5201034964409
2001-07-25,613.7409660070805
2001-07-26,616.8075651630711
2001-07-27,620.3083875005337
2001-07-30,610.5697460401719
2001-07-31,618.5549174179104
2001-08-01,623.3666533819732
2001-08-02,634.4760644999861
2001-08-03,626.4857129489073
2001-08-06,628.5024725516294
2001-08-07,633.3736600475652
2001-08-08,634.48684800403
2001-08-09,615.6546327169724
2001-08-10,615.6624792292102
2001-08-13,609.7896141874483
2001-08-14,624.3988893810517
2001-08-15,622.3135665206444
2001-08-16,615.9687290041875
2001-08-17,612.672812815179
2001-08-20,607.8497842821818
2001-08-21,613.9972156789826
2001-08-22,613.3778911044652
2001-08-23,614.0749845515693
2001-08-24,613.0607694556211
2001-08-27,618.6580104513529
2001-08-28,615.162025200436
2001-08-29,610.9577784186442
2001-08-30,604.6865596710352
2001-08-31,603.158007620068
2001-09-03,593.5720988551609
2001-09-04,613.6319505414904
2001-09-05,605.3183025570609
2001-09-06,601.5385577078459
2001-09-07,591.7102391607091
2001-09-10,582.617383273531
2001-09-11,584.340082029602
2001-09-12,549.95225163726
2001-09-13,551.9991771771722
2001-09-14,554.8693884605653
2001-09-17,531.9180588840588
2001-09-18,535.6408154171531
2001-09-19,540.0891731290016
2001-09-20,536.0599938012892
2001-09-21,525.669577305712
2001-09-24,524.9719079786067
2001-09-25,524.7692010670722
2001-09-26,521.9135368553552
2001-09-27,519.3154421088695
2001-09-28,537.7615955302482
2001-10-01,540.8606060348646
2001-10-02,545.6513802089444
2001-10-03,538.7041821259758
2001-10-04,552.6946515980092
2001-10-05,549.519525624421
2001-10-08,548.2008180840118
2001-10-09,541.0393523120292
2001-10-10,540.1747703683127
2001-10-11,554.2127227313778
2001-10-12,556.5429491434345
2001-10-15,552.8103535146769
2001-10-16,554.701972356037
2001-10-17,558.2014631214021
2001-10-18,551.7529821761258
2001-10-19,553.5361395784856
2001-10-22,555.9760115375112
2001-10-23,564.3737679898543
2001-10-24,565.9853123357326
2001-10-25,567.7539786452978
2001-10-26,566.0517691347997
2001-10-29,553.4413163673946
2001-10-30,547.3916896782406
2001-10-31,548.2131151287629
2001-11-01,545.5133437883277
2001-11-02,545.7198054212053
2001-11-05,552.4940698211273
2001-11-06,556.6004937166368
2001-11-07,546.6565388697455
2001-11-08,557.739194403873
2001-11-09,554.0966416539906
2001-11-12,551.9204741229339
2001-11-13,552.8508034842042
2001-11-14,553.4345229123606
2001-11-15,560.2705043698189
2001-11-16,556.5426726082424
2001-11-19,565.8227594078971
2001-11-20,564.6424875837586
2001-11-21,571.1823994392347
2001-11-22,567.4627798758462
2001-11-23,569.6755024270816
2001-11-26,577.8596404894057
2001-11-27,573.2801128933631
2001-11-28,560.2514973044282
2001-11-29,558.0875440871964
2001-11-30,556.4239448131694
2001-12-03,552.1235301748221
2001-12-04,551.1461675993975
2001-12-05,561.5322178177269
2001-12-06,562.7291262148341
2001-12-07,559.0184648115683
2001-12-10,551.8392478771464
2001-12-11,548.3067957653651
2001-12-12,553.1961807678318
2001-12-13,542.7736711805363
2001-12-14,536.5454704901463
2001-12-17,527.1848011338136
2001-12-18,527.9835607552598
2001-12-19,528.9553658052336
2001-12-20,535.3440776742186
2001-12-21,536.8230655631902
2001-12-24,542.4412940249246
2001-12-25,543.6835970202619
2001-12-26,539.749595638656
2001-12-27,539.5988720051876
2001-12-28,551.0003400658912
2001-12-31,547.8362838584089
2002-01-01,547.8454966495407
2002-01-02,538.9089286715671
2002-01-03,542.780783712721
2002-01-04,554.9548148424459
2002-01-07,558.8946738358482
2002-01-08,548.7959641039594
2002-01-09,548.5322064476156
2002-01-10,541.1864764194735
2002-01-11,540.463757053841
2002-01-14,538.5509099187767
2002-01-15,534.3900433685685
2002-01-16,539.7527772742383
2002-01-17,539.5498875566824
2002-01-18,543.2685525713201
2002-01-21,548.0078262584453
2002-01-22,537.9812605279144
2002-01-23,535.5925963464887
2002-01-24,541.6902184651318
2002-01-25,554.6357558231723
2002-01-28,564.760075432039
2002-01-29,558.1619593190476
2002-01-30,552.3094033631056
2002-01-31,556.0055942816688
2002-02-01,551.4168591901573
2002-02-04,546.3163035266178
2002-02-05,536.7115005841536
2002-02-06,536.8313308784275
2002-02-07,539.2649091196567
2002-02-08,540.3707497694395
2002-02-11,541.3347114683047
2002-02-12,550.4565281894122
2002-02-13,556.1992639736994
2002-02-14,563.0896198161645
2002-02-15,560.9485668932788
2002-02-18,564.3107184234924
2002-02-19,549.72551851788
2002-02-20,548.1431696398175
2002-02-21,557.09058481184
2002-02-22,553.3969999713806
2002-02-25,554.4111845345185
2002-02-26,554.2736213537323
2002-02-27,568.0049258574825
2002-02-28,572.031722192561
2002-03-01,577.9205407526249
2002-03-04,596.929482925961
2002-03-05,595.474696975137
2002-03-06,594.7419614495086
2002-03-07,608.139710258299
2002-03-08,610.6687759921032
2002-03-11,618.1055901527634
2002-03-12,611.1633697642815
2002-03-13,601.4724579379512
2002-03-14,601.1951395650261
2002-03-15,603.3238933513397
2002-03-18,597.5556538692796
2002-03-19,603.6916983485582
2002-03-20,600.2829967215725
2002-03-21,599.7769168277512
2002-03-22,593.9782182704719
2002-03-25,593.6795422002416
2002-03-26,593.1808804860059
2002-03-27,602.0136045237311
2002-03-28,605.1026804153279
2002-03-29,596.4684216306679
2002-04-01,586.7992315280638
2002-04-02,589.864090934201
2002-04-03,597.3450143726773
2002-04-04,600.2423118531113
2002-04-05,604.0336919613911
2002-04-08,606.8734290211722
2002-04-09,599.1616708368578
2002-04-10,600.6292336890275
2002-04-11,593.04133821959
2002-04-12,592.5032080087732
2002-04-15,597.275358452562
2002-04-16,601.5717974186036
2002-04-17,606.3203881710651
2002-04-18,609.7100039530582
2002-04-19,611.278313786303
2002-04-22,617.1601504247888
2002-04-23,617.0226268239238
2002-04-24,613.6518207654241
2002-04-25,610.0933749770487
2002-04-26,607.4999271660107
2002-04-29,601.6472708488128
2002-04-30,599.9824348903787
2002-05-01,601.2959917996936
2002-05-02,603.7272009378477
2002-05-03,601.5098689329496
2002-05-06,594.809233328646
2002-05-07,593.3174112880157
2002-05-08,598.4431795612127
2002-05-09,600.3369940632671
2002-05-10,598.1172543638974
2002-05-13,596.8248655049629
2002-05-14,599.4591865172468
2002-05-15,605.6243575776716
2002-05-16,608.7256140410335
2002-05-17,610.2244740482929
2002-05-20,610.4659051233662
2002-05-21,614.1920572746188
2002-05-22,614.866137400481
2002-05-23,616.9124642212577
2002-05-24,621.0603605807776
2002-05-27,621.5611715207225
2002-05-28,616.1861335485779
2002-05-29,612.2275766431327
2002-05-30,611.1545589329738
2002-05-31,607.1678602116025
2002-06-03,610.3823689749055
2002-06-04,602.2890972711212
2002-06-05,603.3681298917272
2002-06-06,597.4910027109416
2002-06-07,595.056039480914
2002-06-10,594.6711639294535
2002-06-11,595.3369940399359
2002-06-12,590.8725579628941
2002-06-13,586.885863102504
2002-06-14,578.3287212462347
2002-06-17,568.9534268161447
2002-06-18,570.6930783458307
2002-06-19,554.9108192919557
2002-06-20,556.4866067588426
2002-06-21,553.8330601982814
2002-06-24,552.171817926575
2002-06-25,553.0642293009586
2002-06-26,534.7521546079911
2002-06-27,540.1450468655356
2002-06-28,550.0302049978004
2002-07-01,548.8443909879811
2002-07-02,550.7345161476891
2002-07-03,560.7663664696698
2002-07-04,559.9413194625182
2002-07-05,567.3607835246557
2002-07-08,562.6552554019228
2002-07-09,568.2595638825958
2002-07-10,566.8192500612428
2002-07-11,559.3107581354524
2002-07-12,562.5022703350958
2002-07-15,549.2321490330913
2002-07-16,540.4106978888117
2002-07-17,539.7264931473034
2002-07-18,545.2554070340346
2002-07-19,536.4224639218075
2002-07-22,536.209254317785
2002-07-23,543.019423514318
2002-07-24,535.874662290456
2002-07-25,527.2939013701279
2002-07-26,515.1799109844658
2002-07-29,521.6382828279884
2002-07-30,526.9585444340626
2002-07-31,528.1364596733206
2002-08-01,524.9146064922428
2002-08-02,522.408955030682
2002-08-05,516.1837159632013
