Date,GOLDEN DRAGON IMI VALUE
2007-11-14,1222.2439079479727
2007-11-15,1212.7995497814702
2007-11-16,1174.071921616796
2007-11-19,1164.310265237063
2007-11-20,1163.4292675594531
2007-11-21,1122.9607694704412
2007-11-22,1106.1294128314457
2007-11-23,1113.9999006733442
2007-11-26,1152.9654730552454
2007-11-27,1133.144471709142
2007-11-28,1144.9487013968783
2007-11-29,1184.6812721605945
2007-11-30,1205.7982610597844
2007-12-03,1208.30719076044
2007-12-04,1205.7154830493992
2007-12-05,1230.8090679207405
2007-12-06,1243.0697763128096
2007-12-07,1223.6695316634928
2007-12-10,1204.561591211173
2007-12-11,1229.5708803656878
2007-12-12,1204.4581276894537
2007-12-13,1175.7246672602676
2007-12-14,1180.266570829272
2007-12-17,1143.7865453766885
2007-12-18,1140.3324623643773
2007-12-19,1161.4937628594917
2007-12-20,1159.0116072390929
2007-12-21,1175.9148744189192
2007-12-24,1197.9817714930575
2007-12-25,1198.6237096720508
2007-12-26,1190.5672980199904
2007-12-27,1186.0768320194543
2007-12-28,1164.3234665209604
2007-12-31,1190.3994984156561
2008-01-01,1190.3994984156561
2008-01-02,1167.578077659945
2008-01-03,1146.2295510568574
2008-01-04,1168.345498668229
2008-01-07,1153.5024884471202
2008-01-08,1157.6518424113951
2008-01-09,1182.031582788249
2008-01-10,1166.3626858929547
2008-01-11,1153.7165400895426
2008-01-14,1145.204167565261
2008-01-15,1138.513170404286
2008-01-16,1102.3758186737061
2008-01-17,1112.272118236054
2008-01-18,1119.6730229354848
2008-01-21,1087.7702842183678
2008-01-22,994.4578192102866
2008-01-23,1058.7973539639333
2008-01-24,1035.1875623653132
2008-01-25,1085.7421546218084
2008-01-28,1036.3419362464515
2008-01-29,1048.661012176727
2008-01-30,1030.527562997475
2008-01-31,1027.4276390682865
2008-02-01,1049.6938359813914
2008-02-04,1076.9772716283696
2008-02-05,1089.5846952142515
2008-02-06,1050.279484837623
2008-02-07,1061.5381969652142
2008-02-08,1062.078643819378
2008-02-11,1039.6692325469032
2008-02-12,1040.1557588521466
2008-02-13,1052.1680722776227
2008-02-14,1082.8752749966773
2008-02-15,1082.743665711065
2008-02-18,1076.4574861820656
2008-02-19,1084.0729808878575
2008-02-20,1070.3261300291128
2008-02-21,1069.4414059169499
2008-02-22,1061.8078619992082
2008-02-25,1067.1714336029697
2008-02-26,1075.2686356491565
2008-02-27,1087.389818807693
2008-02-28,1084.8308326349602
2008-02-29,1078.148034125214
2008-03-03,1048.8818154320736
2008-03-04,1041.1963470604162
2008-03-05,1039.8629412109824
2008-03-06,1046.2606492552218
2008-03-07,1018.8018358343866
2008-03-10,1010.8364674979824
2008-03-11,1024.448405563294
2008-03-12,1022.6730837794195
2008-03-13,978.1111169670172
2008-03-14,970.2356362122885
2008-03-17,923.5294552452972
2008-03-18,930.5559096912453
2008-03-19,958.577311981137
2008-03-20,957.8692544490193
2008-03-21,965.2435937804187
2008-03-24,987.379117247862
2008-03-25,1007.7039426516285
2008-03-26,1002.1280146811373
2008-03-27,994.401141673584
2008-03-28,1011.5323631031354
2008-03-31,994.9663475460081
2008-04-01,1010.6547506066324
2008-04-02,1033.138772683597
2008-04-03,1039.6132496548928
2008-04-04,1032.5569711062678
2008-04-07,1050.3468960001865
2008-04-08,1038.7448428826888
2008-04-09,1024.6500068537605
2008-04-10,1037.9657913451563
2008-04-11,1050.8571902030908
2008-04-14,1027.6555666000681
2008-04-15,1036.5581920656973
2008-04-16,1035.3257054206595
2008-04-17,1049.602540185756
2008-04-18,1060.343946661057
2008-04-21,1059.014091495403
2008-04-22,1059.2542972150723
2008-04-23,1075.5170738896647
2008-04-24,1097.6689625420638
2008-04-25,1090.57283898657
2008-04-28,1101.6881682876078
2008-04-29,1102.5363829153919
2008-04-30,1100.3612344215521
2008-05-01,1108.9258930520675
2008-05-02,1128.6706570684803
2008-05-05,1116.3410710635046
2008-05-06,1117.2249584297404
2008-05-07,1112.783531161308
2008-05-08,1101.455305369184
2008-05-09,1092.1952022700914
2008-05-12,1085.9247195887494
2008-05-13,1106.0847983722415
2008-05-14,1107.0564753098017
2008-05-15,1116.4539042369624
2008-05-16,1120.2541241159702
2008-05-19,1131.5374227850707
2008-05-20,1096.6813106209686
2008-05-21,1096.592758123748
2008-05-22,1091.3231855809045
2008-05-23,1072.1536759741612
2008-05-26,1048.3741485888531
2008-05-27,1057.2704372321834
2008-05-28,1057.8069728467256
2008-05-29,1071.571836879876
2008-05-30,1074.946121211909
2008-06-02,1088.8440001368012
2008-06-03,1071.8798868736524
2008-06-04,1066.8225478973857
2008-06-05,1065.905921961438
2008-06-06,1058.2381318144367
2008-06-09,1053.7703090600928
2008-06-10,1030.3355133874325
2008-06-11,1021.7977739757133
2008-06-12,1007.8849364641089
2008-06-13,1002.573524203356
2008-06-16,1012.8254825336093
2008-06-17,1012.1802843818684
2008-06-18,1020.5217249722025
2008-06-19,997.7918631347511
2008-06-20,980.7484849644925
2008-06-23,984.3854513673527
2008-06-24,963.9487402057985
2008-06-25,978.6354852494924
2008-06-26,962.6234544801127
2008-06-27,939.8583052613444
2008-06-30,944.4053098930996
2008-07-01,939.5410547764538
2008-07-02,921.8302754394273
2008-07-03,917.3206922667713
2008-07-04,912.254275374473
2008-07-07,933.4112286033511
2008-07-08,900.8607700278671
2008-07-09,912.6878225784875
2008-07-10,913.6227586045474
2008-07-11,921.8832881721706
2008-07-14,914.2014951034039
2008-07-15,874.8297969760374
2008-07-16,881.0577788088792
2008-07-17,897.0784303391181
2008-07-18,890.4935722469969
2008-07-21,915.4318482453511
2008-07-22,915.9453275381156
2008-07-23,949.2827259150499
2008-07-24,950.4086281272774
2008-07-25,933.4922848857462
2008-07-28,928.5238736561438
2008-07-29,917.2203509025545
2008-07-30,931.3718144227979
2008-07-31,928.3998100486314
2008-08-01,931.1937547580452
2008-08-04,917.6825606625074
2008-08-05,901.1424234476848
2008-08-06,913.0404954257914
2008-08-07,913.2632326691748
2008-08-08,933.2546926406765
2008-08-11,936.1421440220654
2008-08-12,933.2807673707104
2008-08-13,928.9068963166942
2008-08-14,934.2338678150014
2008-08-15,936.3471008766429
2008-08-18,919.1613556424204
2008-08-19,904.2474561114732
2008-08-20,919.6692899079144
2008-08-21,890.8751768614432
2008-08-22,894.7470689121557
2008-08-25,918.4806626565927
2008-08-26,921.2341097975092
2008-08-27,936.5165200495883
2008-08-28,923.9870710873855
2008-08-29,932.90621557221
2008-09-01,921.5067437784705
2008-09-02,921.5584402095552
2008-09-03,905.7693260130394
2008-09-04,897.1553666433485
2008-09-05,887.3282894466633
2008-09-08,927.1710239256369
2008-09-09,910.8672340532238
2008-09-10,901.3838838983936
2008-09-11,880.0211594616229
2008-09-12,869.0540065267089
2008-09-15,856.8485849644877
2008-09-16,814.200928514547
2008-09-17,792.909269589229
2008-09-18,767.2603107851282
2008-09-19,827.8463871844342
2008-09-22,831.594795313899
2008-09-23,807.789367795787
2008-09-24,811.1691591804737
2008-09-25,808.0575380370624
2008-09-26,797.2790935630379
2008-09-29,783.1443380397599
2008-09-30,799.5699049759324
2008-10-01,804.6341080899012
2008-10-02,819.405067332491
2008-10-03,801.7221965641348
2008-10-06,778.2882834988617
2008-10-07,771.7417193055204
2008-10-08,706.4005667124399
2008-10-09,715.2341369401071
2008-10-10,686.9049508840068
2008-10-13,721.2779727060794
2008-10-14,748.4177492271745
2008-10-15,724.5001808702577
2008-10-16,699.2942638716895
2008-10-17,674.2201812919011
2008-10-20,701.9246250308611
2008-10-21,697.7680789141564
2008-10-22,680.1821113961632
2008-10-23,656.2052817304639
2008-10-24,625.2179665200902
2008-10-27,578.0775735626726
2008-10-28,618.562638240883
2008-10-29,608.4781288901083
2008-10-30,674.5779337747709
2008-10-31,685.5613353480319
2008-11-03,702.73536885775
2008-11-04,692.786257069234
2008-11-05,704.4146576484618
2008-11-06,675.6382448075713
2008-11-07,691.3967538877033
2008-11-10,711.8183405664153
2008-11-11,699.8561337350455
2008-11-12,695.8160384643235
2008-11-13,664.118505226382
2008-11-14,671.9861016129609
2008-11-17,674.6739741161695
2008-11-18,648.1233148342709
2008-11-19,646.8470942085182
2008-11-20,625.2806164105917
2008-11-21,638.0056101043691
2008-11-24,617.2679407792839
2008-11-25,628.5788058984521
2008-11-26,648.0106303085462
2008-11-27,667.0485800612164
2008-11-28,691.5121182949055
2008-12-01,708.23811867103
2008-12-02,670.4976124633321
2008-12-03,679.914221160802
2008-12-04,670.3864589505029
2008-12-05,681.3883890251622
2008-12-08,714.6618397712133
2008-12-09,712.393360034176
2008-12-10,743.6833045469278
2008-12-11,731.7583022271548
2008-12-12,687.9293931472732
2008-12-15,688.7146596159306
2008-12-16,687.3011567080638
2008-12-17,679.0279265504489
2008-12-18,681.7472631348173
2008-12-19,700.1270720190262
2008-12-22,677.4756268628067
2008-12-23,651.8119155822229
2008-12-24,650.9123029293312
2008-12-25,650.7817708360994
2008-12-26,648.682234213374
2008-12-29,647.7541359140599
2008-12-30,660.0311118176483
2008-12-31,677.6233838064414
2009-01-01,677.6233838064414
2009-01-02,694.5717950811292
2009-01-05,732.3337364616665
2009-01-06,748.6517685058067
2009-01-07,725.0627494623436
2009-01-08,685.051164222232
2009-01-09,693.4298389053483
2009-01-12,679.8827632687396
2009-01-13,680.1419562143085
2009-01-14,686.5515312831243
2009-01-15,665.6078909374652
2009-01-16,661.4833564867278
2009-01-19,670.5501438439187
2009-01-20,664.6229515043284
2009-01-21,657.1961790520148
2009-01-22,654.8560117672071
2009-01-23,658.7201673863617
2009-01-26,641.5823243318409
2009-01-27,639.5048881333698
2009-01-28,637.0240956307345
2009-01-29,661.5045289961366
2009-01-30,683.2520857363
2009-02-02,668.6478883135837
2009-02-03,665.2502187970035
2009-02-04,682.4459586006094
2009-02-05,688.4617547147094
2009-02-06,707.4235905106297
2009-02-09,699.8961623603402
2009-02-10,704.1846782544695
2009-02-11,701.3110709492427
2009-02-12,691.611087441693
2009-02-13,701.0064112108873
2009-02-16,703.3091703320124
2009-02-17,692.0852276084102
2009-02-18,696.7231810578885
2009-02-19,690.3672280333727
2009-02-20,677.6382404240396
2009-02-23,687.0870292806932
2009-02-24,669.7600283549823
2009-02-25,682.3685260189444
2009-02-26,670.9186470244902
2009-02-27,673.2684813964337
2009-03-02,651.8991265070912
2009-03-03,653.6025295706168
2009-03-04,672.4314506029648
2009-03-05,674.2177872429692
2009-03-06,660.4749913989632
2009-03-09,655.2221926407808
2009-03-10,662.9355149826863
2009-03-11,673.9052447237792
2009-03-12,671.4360924763024
2009-03-13,688.1317947593783
2009-03-16,700.650025322718
2009-03-17,702.4533297707675
2009-03-18,701.4786625467981
2009-03-19,676.8480810553516
2009-03-20,672.3773036981636
2009-03-23,705.0742607083583
2009-03-24,724.1494290671677
2009-03-25,719.9125092597299
2009-03-26,740.0014496689322
2009-03-27,756.9171813614289
2009-03-30,729.385082882151
2009-03-31,727.8629068369477
2009-04-01,741.29267082681
2009-04-02,766.8891800051197
2009-04-03,772.3081676308233
2009-04-06,790.4828394032265
2009-04-07,791.0274008286611
2009-04-08,772.7797218781704
2009-04-09,799.7269056715539
2009-04-10,806.3411760805109
2009-04-13,803.8648680289393
2009-04-14,832.295971368589
2009-04-15,844.3936790334712
2009-04-16,844.3909163672247
2009-04-17,840.2127570135063
2009-04-20,855.9234488673256
2009-04-21,846.7764623901114
2009-04-22,829.9424803698047
2009-04-23,839.2754987695952
2009-04-24,829.8467380823264
2009-04-27,808.0773004887302
2009-04-28,792.0342355061525
2009-04-29,800.4961709397762
2009-04-30,841.0226655684068
2009-05-01,840.9028464813814
2009-05-04,884.8094454637848
2009-05-05,889.842646793327
2009-05-06,914.619316546758
2009-05-07,914.2334917959103
2009-05-08,917.5733918208665
2009-05-11,901.2601294985402
2009-05-12,888.2216566619425
2009-05-13,899.442331035288
2009-05-14,878.6067729551662
2009-05-15,895.5275468202403
2009-05-18,916.0004190808779
2009-05-19,928.6411372512075
2009-05-20,918.782411272299
2009-05-21,917.0627666600201
2009-05-22,895.505667001502
2009-05-25,901.9610157595948
2009-05-26,898.680972406323
2009-05-27,937.0920661433134
2009-05-28,936.2598423311717
2009-05-29,937.1507902389565
2009-06-01,969.8346054646775
2009-06-02,945.8214289753367
2009-06-03,963.0334223900936
2009-06-04,952.5465952287428
2009-06-05,974.4209992608639
2009-06-08,963.1363979627291
2009-06-09,932.0379421680221
2009-06-10,958.1533605357303
2009-06-11,959.050999629365
2009-06-12,958.0135931187617
2009-06-15,946.1835702035007
2009-06-16,928.7730552480734
2009-06-17,930.6969211635959
2009-06-18,911.0869772149357
2009-06-19,922.4817591100611
2009-06-22,933.4053158260126
2009-06-23,900.3458108114553
2009-06-24,921.627928011167
2009-06-25,944.4457177155173
2009-06-26,947.8606706099325
2009-06-29,943.5251157384424
2009-06-30,941.5855267135275
2009-07-01,941.9993170546368
2009-07-02,951.361753150574
2009-07-03,952.7275259196186
2009-07-06,950.3929398171887
2009-07-07,941.5283231058933
2009-07-08,939.3984047087147
2009-07-09,941.8468418033933
2009-07-10,940.6910480784652
2009-07-13,912.5018868169232
2009-07-14,938.1249574185532
2009-07-15,948.9455078807482
2009-07-16,951.3697039779714
2009-07-17,970.1461918937707
2009-07-20,989.1580406431528
2009-07-21,989.3899886964516
2009-07-22,986.9135661272309
2009-07-23,1000.1353627718773
2009-07-24,1010.1547546154382
2009-07-27,1024.2848247916497
2009-07-28,1047.5692560558778
2009-07-29,1032.583674608795
2009-07-30,1030.6490139319003
2009-07-31,1037.3418814900479
2009-08-03,1033.6170177273516
2009-08-04,1026.3107323464394
2009-08-05,1009.5580643265724
2009-08-06,1021.2225114875031
2009-08-07,1012.8329665196819
2009-08-10,1032.6641560942232
2009-08-11,1037.2469230578831
2009-08-12,1012.056223756564
2009-08-13,1024.0530018851337
2009-08-14,1030.334078597304
2009-08-17,1007.5657582822348
2009-08-18,998.8219413367246
2009-08-19,981.1517156370163
2009-08-20,991.4704057730642
2009-08-21,981.2534095038699
2009-08-24,1001.5299616897572
2009-08-25,994.9311614813715
2009-08-26,996.2675756031646
2009-08-27,988.5497551333353
2009-08-28,979.8115251979713
2009-08-31,968.2136887801192
2009-09-01,984.7035283868244
2009-09-02,979.9923582230066
2009-09-03,994.2153230409407
2009-09-04,1014.3163932598032
2009-09-07,1020.5963040101007
2009-09-08,1024.7022381293284
2009-09-09,1012.1792128794029
2009-09-10,1026.7023620413675
2009-09-11,1027.9020160433738
2009-09-14,1015.5022358668393
2009-09-15,1018.5162087757383
2009-09-16,1033.4650463183916
2009-09-17,1039.3819391433997
2009-09-18,1036.497474558127
2009-09-21,1033.6820338843959
2009-09-22,1027.7665135021114
2009-09-23,1020.4418124939289
2009-09-24,1007.095949201174
2009-09-25,1008.8280908864741
2009-09-28,995.9255746227544
2009-09-29,1019.0760745754884
2009-09-30,1017.3877678773185
2009-10-01,1025.0455140875144
2009-10-02,999.7972383247461
2009-10-05,1004.2719297916465
2009-10-06,1015.561047190219
2009-10-07,1040.0111604639862
2009-10-08,1036.267584271204
2009-10-09,1040.9469744730677
2009-10-12,1032.539427818745
2009-10-13,1037.2332279443026
2009-10-14,1049.658405160475
2009-10-15,1051.9011980947093
2009-10-16,1052.630108186514
2009-10-19,1059.4862315885905
2009-10-20,1066.1849737970103
2009-10-21,1058.8203223906253
2009-10-22,1050.6156678087143
2009-10-23,1063.8771567293757
2009-10-26,1070.974056374643
2009-10-27,1065.7555076075648
2009-10-28,1049.7939633954181
2009-10-29,1020.1950064805596
2009-10-30,1041.4933394498844
2009-11-02,1031.628732452737
2009-11-03,1031.4149674195785
2009-11-04,1040.8159506461725
2009-11-05,1033.0643710047796
2009-11-06,1047.7279333512768
2009-11-09,1054.1398826475895
2009-11-10,1061.7425866992733
2009-11-11,1071.3367547102514
2009-11-12,1075.608667923664
2009-11-13,1078.1416276278321
2009-11-16,1088.0087015741183
2009-11-17,1094.8575780586896
2009-11-18,1082.7578423030386
2009-11-19,1083.48499937674
2009-11-20,1074.1138367603496
2009-11-23,1073.6229732489132
2009-11-24,1067.3600580876227
2009-11-25,1067.3157665753386
2009-11-26,1060.7633039341065
2009-11-27,1018.9190864100906
2009-11-30,1043.7793395210417
2009-12-01,1053.1438084842734
2009-12-02,1063.087826616539
2009-12-03,1071.513354955234
2009-12-04,1079.4726537643087
2009-12-07,1084.7999359477024
2009-12-08,1084.3972780082438
2009-12-09,1074.0204413747763
2009-12-10,1069.1833064617192
2009-12-11,1088.3935658822106
2009-12-14,1090.5520577241075
2009-12-15,1089.7362903298138
2009-12-16,1075.5100333468072
2009-12-17,1082.7019217679533
2009-12-18,1080.5715201654803
2009-12-21,1075.0854306803653
2009-12-22,1090.7878417666666
2009-12-23,1094.1652860589595
2009-12-24,1102.2834248387958
2009-12-25,1103.5092949508448
2009-12-28,1105.490452811711
2009-12-29,1104.99705727112
2009-12-30,1115.4954885217915
2009-12-31,1129.7597830464115
2010-01-01,1129.7597830464115
2010-01-04,1128.2290855589965
2010-01-05,1150.326399575076
2010-01-06,1164.4518070192291
2010-01-07,1160.3834525077673
2010-01-08,1163.901645837408
2010-01-11,1154.8304538098364
2010-01-12,1151.545946718399
2010-01-13,1125.0329420522603
2010-01-14,1132.1097112483803
2010-01-15,1141.1959025248414
2010-01-18,1134.1230873630366
2010-01-19,1149.756681276867
2010-01-20,1148.6372715836953
2010-01-21,1132.2446046551086
2010-01-22,1113.4833616510796
2010-01-25,1104.1151083862878
2010-01-26,1075.920680339753
2010-01-27,1069.7957305850384
2010-01-28,1094.9403371518754
2010-01-29,1085.7326234337943
2010-02-01,1085.6105050249575
2010-02-02,1078.955378448972
2010-02-03,1106.3340228059712
2010-02-04,1104.447555385159
2010-02-05,1069.3404010164163
2010-02-08,1058.368395207308
2010-02-09,1074.7739797062397
2010-02-10,1089.4439598994547
2010-02-11,1109.5627697445368
2010-02-12,1109.8063786713267
2010-02-15,1110.8856419404226
2010-02-16,1102.3641687261315
2010-02-17,1114.5908101731554
2010-02-18,1111.391411773883
2010-02-19,1102.405177970522
2010-02-22,1117.3035324097634
2010-02-23,1127.36467323514
2010-02-24,1115.5872455040007
2010-02-25,1114.3806474171122
2010-02-26,1113.779913317587
2010-03-01,1152.9320176994315
2010-03-02,1148.5495460313018
2010-03-03,1139.3477458842788
2010-03-04,1133.2449470874672
2010-03-05,1147.9988303455107
2010-03-08,1163.0948852920942
2010-03-09,1167.6601175855355
2010-03-10,1164.4592762675793
2010-03-11,1159.3669141624068
2010-03-12,1154.0454583541416
2010-03-15,1150.0111712922508
2010-03-16,1141.6041654432659
2010-03-17,1164.7839665670883
2010-03-18,1178.1172943141203
2010-03-19,1190.3542032907446
2010-03-22,1172.8774097659445
2010-03-23,1172.0509371440132
2010-03-24,1189.720868339817
2010-03-25,1182.2629606863468
2010-03-26,1187.8867999223014
2010-03-29,1191.1057828969826
2010-03-30,1202.9500172194826
2010-03-31,1188.7914520408458
2010-04-01,1206.2902532731753
2010-04-02,1207.3662782010576
2010-04-05,1210.2569886668327
2010-04-06,1225.2973293095222
2010-04-07,1250.1311944289355
2010-04-08,1240.7637055031983
2010-04-09,1243.7957255567771
2010-04-12,1227.6886809078271
2010-04-13,1222.2330110810058
2010-04-14,1222.031516461341
2010-04-15,1232.403178326846
2010-04-16,1223.2973401522777
2010-04-19,1195.646326134957
2010-04-20,1207.9004373001192
2010-04-21,1219.5899492826998
2010-04-22,1222.7788475097482
2010-04-23,1213.0350779343585
2010-04-26,1236.3877327182665
2010-04-27,1225.8799176477232
2010-04-28,1221.1111996087561
2010-04-29,1210.0830675978139
2010-04-30,1219.0523578056261
2010-05-03,1217.038419692706
2010-05-04,1225.2824826726576
2010-05-05,1207.8514554870628
2010-05-06,1201.9432047444197
2010-05-07,1201.416867819911
2010-05-10,1207.6862790021491
2010-05-11,1208.226456120506
2010-05-12,1207.8834457701923
2010-05-13,1240.2262450758703
2010-05-14,1246.8418717727543
2010-05-17,1222.9323075584914
2010-05-18,1225.996279667774
2010-05-19,1208.9018474515694
2010-05-20,1191.3133271973445
2010-05-21,1159.8791791398905
2010-05-24,1192.8419542344993
2010-05-25,1159.9606802705528
2010-05-26,1175.1921561204624
2010-05-27,1192.6602803999647
2010-05-28,1207.2731450957424
2010-05-31,1219.524594680129
2010-06-01,1197.0357584944354
2010-06-02,1196.3789861857117
2010-06-03,1218.8805175390896
2010-06-04,1233.9896343685666
2010-06-07,1217.5546475975605
2010-06-08,1220.5898361145312
2010-06-09,1212.0312863987738
2010-06-10,1215.6926618167959
2010-06-11,1233.6305519661837
2010-06-14,1230.98991183244
2010-06-15,1231.2711172240674
2010-06-16,1230.4697123684855
2010-06-17,1234.8867796888735
2010-06-18,1236.012529411243
2010-06-21,1275.7059733479134
2010-06-22,1280.3616354171293
2010-06-23,1281.8063114962235
2010-06-24,1269.755758184031
2010-06-25,1263.1948961204419
2010-06-28,1259.9266733733728
2010-06-29,1251.6340804549639
2010-06-30,1240.1837014747096
2010-07-01,1213.7584560174018
2010-07-02,1195.2721828674069
2010-07-05,1205.3343523291576
2010-07-06,1212.8721705090013
2010-07-07,1205.1129545463316
2010-07-08,1212.4518574366443
2010-07-09,1234.4048501316174
2010-07-12,1243.318235648907
2010-07-13,1228.8000539500003
2010-07-14,1233.7849924430986
2010-07-15,1205.4544475587213
2010-07-16,1196.1622045163238
2010-07-19,1190.084414249231
2010-07-20,1209.5197788554908
2010-07-21,1225.4331682733284
2010-07-22,1219.733064498376
2010-07-23,1242.8544373841821
2010-07-26,1231.7789757239068
2010-07-27,1230.1917951691403
2010-07-28,1232.2391554643887
2010-07-29,1226.7025905734151
2010-07-30,1230.2792788157872
2010-08-02,1240.6140338007156
2010-08-03,1238.640661008828
2010-08-04,1250.0604109297255
2010-08-05,1247.13867922577
2010-08-06,1240.9788951675537
2010-08-09,1254.932207448551
2010-08-10,1251.2439021943394
2010-08-11,1259.835743978553
2010-08-12,1257.0731078942688
2010-08-13,1269.5189635044787
2010-08-16,1263.4449703311889
2010-08-17,1263.4232405244775
2010-08-18,1262.9320333736998
2010-08-19,1263.3862146142824
2010-08-20,1279.093864568452
2010-08-23,1280.0102205587884
2010-08-24,1268.1853061539496
2010-08-25,1259.3275577890167
2010-08-26,1246.668265011608
2010-08-27,1250.032316045006
2010-08-30,1258.9239659144675
2010-08-31,1246.341120509098
2010-09-01,1244.1180187021537
2010-09-02,1256.682471304945
2010-09-03,1264.8660454407939
2010-09-06,1280.712071333151
2010-09-07,1298.1507766952732
2010-09-08,1282.738305596883
2010-09-09,1289.6185167891938
2010-09-10,1294.7066274538324
2010-09-13,1303.966331372683
2010-09-14,1297.2641398840985
2010-09-15,1293.197026153711
2010-09-16,1281.1207559049567
2010-09-17,1301.9521656484312
2010-09-20,1302.0573432998635
2010-09-21,1300.8917617667455
2010-09-22,1276.6231910717881
2010-09-23,1285.2389297152872
2010-09-24,1274.8710802164092
2010-09-27,1286.8327571738755
2010-09-28,1270.0777387127553
2010-09-29,1282.3031033503246
2010-09-30,1276.8560318264488
2010-10-01,1271.216046229431
2010-10-04,1292.5687851394412
2010-10-05,1273.3351920111481
2010-10-06,1285.4031228760161
2010-10-07,1284.965998095058
2010-10-08,1280.638684380666
2010-10-11,1290.1694132685768
2010-10-12,1287.3596245625029
2010-10-13,1289.1431614329472
2010-10-14,1299.149218327479
2010-10-15,1305.4389685554358
2010-10-18,1292.2641750715675
2010-10-19,1318.8772117929575
2010-10-20,1294.662598424464
2010-10-21,1294.9323278820398
2010-10-22,1300.9143113663933
2010-10-25,1311.7065388074175
2010-10-26,1324.4531526787052
2010-10-27,1313.069712890682
2010-10-28,1306.3299139858875
2010-10-29,1303.2205446903386
2010-11-01,1328.8262953871545
2010-11-02,1316.5782287208629
2010-11-03,1333.4462642869248
2010-11-04,1329.8044707021477
2010-11-05,1365.4716184233253
2010-11-08,1386.7020017373707
2010-11-09,1376.6370980327172
2010-11-10,1391.3095603495087
2010-11-11,1402.3519106186973
2010-11-12,1370.9602526885465
