Date,AC ASIA IMI VALUE
1999-06-09,604.4969149488353
1999-06-10,611.1859016465612
1999-06-11,618.0625966629437
1999-06-14,612.4775216544363
1999-06-15,612.3739875394967
1999-06-16,620.6142931458537
1999-06-17,628.4780785845476
1999-06-18,619.1794905471428
1999-06-21,627.5685317431312
1999-06-22,633.5043714980338
1999-06-23,627.6343324326714
1999-06-24,624.1944676089344
1999-06-25,615.4522269186011
1999-06-28,626.1299225147685
1999-06-29,631.3429465208371
1999-06-30,627.5469367200626
1999-07-01,640.4985479776622
1999-07-02,645.947116852919
1999-07-05,650.3140163609696
1999-07-06,647.9483889001804
1999-07-07,649.0115198639775
1999-07-08,647.4716991073075
1999-07-09,648.6117973496542
1999-07-12,656.3570702469998
1999-07-13,655.5553075130083
1999-07-14,658.1678087925941
1999-07-15,659.8510853418358
1999-07-16,657.1492168862391
1999-07-19,671.0094443101538
1999-07-20,655.0341708895198
1999-07-21,648.813874304919
1999-07-22,639.6697813322553
1999-07-23,634.0419877392133
1999-07-26,619.1766170356193
1999-07-27,621.3978958758008
1999-07-28,627.6964452101852
1999-07-29,631.599470469261
1999-07-30,637.4906111731093
1999-08-02,636.4898835877275
1999-08-03,638.7099511481372
1999-08-04,631.1536162413792
1999-08-05,620.5214350555742
1999-08-06,612.8582033080316
1999-08-09,614.677961558494
1999-08-10,614.4905377802805
1999-08-11,611.7879420871853
1999-08-12,617.9471994127675
1999-08-13,619.7959109037098
1999-08-16,634.4767806440396
1999-08-17,638.7000134745091
1999-08-18,648.2489317969655
1999-08-19,648.7810507063416
1999-08-20,660.7997836204589
1999-08-23,678.959689599473
1999-08-24,677.3018040184063
1999-08-25,680.4028391147194
1999-08-26,674.6898775019714
1999-08-27,669.5213686409178
1999-08-30,678.2016349935703
1999-08-31,660.0603690016196
1999-09-01,672.6449155713226
1999-09-02,666.9413593438584
1999-09-03,666.9114290467013
1999-09-06,675.1920699812604
1999-09-07,665.455771627022
1999-09-08,660.4761299429932
1999-09-09,680.2120134071881
1999-09-10,685.8051397310958
1999-09-13,710.0002318860699
1999-09-14,707.1055196181734
1999-09-15,712.220422914753
1999-09-16,700.0823665862242
1999-09-17,692.0009199721521
1999-09-20,694.9192655124824
1999-09-21,705.8596735524137
1999-09-22,688.2440871230534
1999-09-23,691.6865296440003
1999-09-24,674.4869540072347
1999-09-27,661.5258966969471
1999-09-28,669.7892827986767
1999-09-29,656.8690687543434
1999-09-30,671.1479695030879
1999-10-01,675.2500219629168
1999-10-04,667.9083652001841
1999-10-05,663.6544782818861
1999-10-06,661.6036268635687
1999-10-07,664.5868078276881
1999-10-08,673.4418202317145
1999-10-11,676.0930269967517
1999-10-12,674.154236237745
1999-10-13,659.9621552536505
1999-10-14,665.9912326122402
1999-10-15,658.10574141857
1999-10-18,647.9420573723982
1999-10-19,651.0822224383915
1999-10-20,661.9707245835597
1999-10-21,657.7497516174858
1999-10-22,666.9575258878294
1999-10-25,674.5395618347616
1999-10-26,681.7135715802476
1999-10-27,682.0333032692973
1999-10-28,677.808113320938
1999-10-29,693.6862006614584
1999-11-01,690.8664666341417
1999-11-02,697.1097346951059
1999-11-03,692.4648057956553
1999-11-04,705.1506237453146
1999-11-05,695.3717001412804
1999-11-08,692.0243931152037
1999-11-09,693.6113584679957
1999-11-10,699.1147959151195
1999-11-11,690.9114029033719
1999-11-12,693.7986855273142
1999-11-15,683.5914938639587
1999-11-16,680.2145895788078
1999-11-17,688.7539109573141
1999-11-18,702.1530713607758
1999-11-19,708.7675922262421
1999-11-22,713.6955396991118
1999-11-23,719.1258131759905
1999-11-24,718.2032761158442
1999-11-25,709.1487548853871
1999-11-26,727.3613085741642
1999-11-29,732.9008286822361
1999-11-30,723.0423049050531
1999-12-01,727.0734630594126
1999-12-02,733.1363574109939
1999-12-03,733.1596260034656
1999-12-06,713.6637361466576
1999-12-07,717.8395628659603
1999-12-08,707.730103766537
1999-12-09,711.8112681460299
1999-12-10,719.7485023136076
1999-12-13,716.1098627485853
1999-12-14,714.5249444346107
1999-12-15,713.483340338823
1999-12-16,703.3960868010895
1999-12-17,712.6221603769783
1999-12-20,715.1127773534122
1999-12-21,714.0005787455408
1999-12-22,724.0547802471874
1999-12-23,717.2707680646853
1999-12-24,714.5970687206744
1999-12-27,712.8272087586845
1999-12-28,721.5269351700458
1999-12-29,720.5721306223055
1999-12-30,724.3924869628809
1999-12-31,724.425224930791
2000-01-03,722.6839308833374
2000-01-04,706.601015812043
2000-01-05,688.5365501827599
2000-01-06,671.901424602688
2000-01-07,682.3892611933464
2000-01-10,686.6377027178869
2000-01-11,693.082082782909
2000-01-12,688.6331666836982
2000-01-13,692.3398216246462
2000-01-14,707.2277759536282
2000-01-17,726.9766300934234
2000-01-18,717.6788213481134
2000-01-19,707.0013150118671
2000-01-20,712.0132334501787
2000-01-21,714.6330623326485
2000-01-24,716.8810188911947
2000-01-25,702.5335915413077
2000-01-26,711.8191506702391
2000-01-27,729.4007388507533
2000-01-28,737.1598275316841
2000-01-31,733.4390083257626
2000-02-01,727.8063347375462
2000-02-02,732.8616522525449
2000-02-03,727.4015543891022
2000-02-04,737.8746353538913
2000-02-07,736.6135156966129
2000-02-08,720.0394467684432
2000-02-09,722.5104368311171
2000-02-10,721.6476562931821
2000-02-11,720.1464574293353
2000-02-14,714.8921974663256
2000-02-15,697.1048156905589
2000-02-16,695.3536465642912
2000-02-17,698.1877209827463
2000-02-18,693.0315280588331
2000-02-21,672.7625683096571
2000-02-22,654.3816472555546
2000-02-23,664.5983112275202
2000-02-24,673.7160183902935
2000-02-25,690.8082348416189
2000-02-28,704.1781501247298
2000-02-29,702.9853069193393
2000-03-01,714.0772512969254
2000-03-02,712.0295530207588
2000-03-03,711.3635028617758
2000-03-06,710.1562875082353
2000-03-07,721.770043297093
2000-03-08,720.1028986938943
2000-03-09,715.7692056457151
2000-03-10,725.7786230816317
2000-03-13,710.9247200491745
2000-03-14,713.4801601915073
2000-03-15,700.109161082705
2000-03-16,708.583926673466
2000-03-17,721.3553182971923
2000-03-20,716.7432380931257
2000-03-21,714.3506576842678
2000-03-22,719.9952991601917
2000-03-23,712.3422203652843
2000-03-24,718.5379587692574
2000-03-27,733.7143838669675
2000-03-28,748.5519126593099
2000-03-29,774.2204025692137
2000-03-30,760.9963245467169
2000-03-31,779.9071844501359
2000-04-03,777.9569810887987
2000-04-04,774.9554371857379
2000-04-05,767.1595521594907
2000-04-06,762.9291212346861
2000-04-07,765.7090912291544
2000-04-10,765.8396995276483
2000-04-11,758.0113985324721
2000-04-12,776.0159102158444
2000-04-13,772.6629803201574
2000-04-14,774.6286492526738
2000-04-17,740.4271477452681
2000-04-18,761.4651451914992
2000-04-19,770.9037711718861
2000-04-20,769.3891444824977
2000-04-21,762.8953326484498
2000-04-24,773.6255902684775
2000-04-25,784.9791502498393
2000-04-26,777.8716509225766
2000-04-27,782.2296251639938
2000-04-28,772.0646977104844
2000-05-01,784.9178487499261
2000-05-02,786.7968179541917
2000-05-03,798.7355134478473
2000-05-04,804.1640129150528
2000-05-05,801.5238010530609
2000-05-08,796.929089762939
2000-05-09,783.0695716313107
2000-05-10,774.4162445239677
2000-05-11,770.5261745971426
2000-05-12,778.8278538631946
2000-05-15,765.0517852410728
2000-05-16,775.690593209062
2000-05-17,786.1501672742424
2000-05-18,781.6070434872051
2000-05-19,792.2164562359072
2000-05-22,763.7782671058574
2000-05-23,763.5886807139245
2000-05-24,760.9821732142691
2000-05-25,762.4777678140239
2000-05-26,741.6389396099948
2000-05-29,742.5745279254735
2000-05-30,743.1327889608347
2000-05-31,741.60630853177
2000-06-01,740.6392817687544
2000-06-02,737.4341807753485
2000-06-05,753.5898724457048
2000-06-06,749.2259822614003
2000-06-07,753.0147864509717
2000-06-08,753.4420051369644
2000-06-09,755.9528961388952
2000-06-12,755.5375795531062
2000-06-13,744.1718706325404
2000-06-14,739.9968773938989
2000-06-15,733.8041693481399
2000-06-16,729.5726926649755
2000-06-19,740.1678353141047
2000-06-20,752.05952808878
2000-06-21,766.0406308085749
2000-06-22,774.761323065459
2000-06-23,773.1190262639157
2000-06-26,763.4053852364934
2000-06-27,768.3648666406592
2000-06-28,770.4031623706901
2000-06-29,770.7557062130911
2000-06-30,765.3446277961282
2000-07-03,775.2381193884514
2000-07-04,775.3367599394902
2000-07-05,765.0382580271469
2000-07-06,761.9074999157998
2000-07-07,766.2179745861755
2000-07-10,775.5071782297575
2000-07-11,778.1568720920643
2000-07-12,775.1766157123166
2000-07-13,773.1020428921788
2000-07-14,771.4790668861494
2000-07-17,769.9088555567877
2000-07-18,757.3807640981462
2000-07-19,762.3770844860729
2000-07-20,760.3169685438993
2000-07-21,745.2927939892165
2000-07-24,737.6803114677658
2000-07-25,730.2713971620426
2000-07-26,728.298569231765
2000-07-27,722.8742882642654
2000-07-28,724.6177789519295
2000-07-31,725.4706358607799
2000-08-01,734.4031767879321
2000-08-02,747.5273373703372
2000-08-03,755.8504259055599
2000-08-04,751.8274371712436
2000-08-07,755.8387076654076
2000-08-08,758.0099984603798
2000-08-09,770.3453444594301
2000-08-10,757.3565976912238
2000-08-11,767.252715984355
2000-08-14,763.83339301668
2000-08-15,760.2019617799546
2000-08-16,764.5073635165259
2000-08-17,756.373051964065
2000-08-18,764.8827392121774
2000-08-21,765.2866124516972
2000-08-22,780.1929765536672
2000-08-23,790.3471265620303
2000-08-24,785.806684614309
2000-08-25,786.4314089553903
2000-08-28,791.0472152334115
2000-08-29,792.2036514474527
2000-08-30,783.9983077833946
2000-08-31,782.6713576559124
2000-09-01,775.7135443385653
2000-09-04,776.8802898640683
2000-09-05,783.3930459801696
2000-09-06,784.49772293508
2000-09-07,793.5591819419777
2000-09-08,797.3701476527073
2000-09-11,789.5590315681069
2000-09-12,780.7379675957418
2000-09-13,780.2476696217336
2000-09-14,779.3621434279974
2000-09-15,775.2269711187962
2000-09-18,777.5690532301807
2000-09-19,780.5866543161628
2000-09-20,799.7656747182318
2000-09-21,791.304948327486
2000-09-22,742.7202473552494
2000-09-25,760.3929541969301
2000-09-26,754.8846546438034
2000-09-27,746.471476135173
2000-09-28,746.1926148354119
2000-09-29,756.5711958241834
2000-10-02,757.0283249658553
2000-10-03,767.8008328605449
2000-10-04,770.2930110145421
2000-10-05,771.7196400195616
2000-10-06,774.2129826808429
2000-10-09,769.5137034836666
2000-10-10,769.3149698166072
2000-10-11,756.44556764283
2000-10-12,763.1302237196088
2000-10-13,758.9505109449848
2000-10-16,769.0969216388553
2000-10-17,760.4495421257142
2000-10-18,753.7840182958417
2000-10-19,757.902930685893
2000-10-20,769.9725600590979
2000-10-23,769.6166168249724
2000-10-24,771.7197238239033
2000-10-25,777.7055925553246
2000-10-26,776.2887226671302
2000-10-27,760.9339025761623
2000-10-30,752.5714819453067
2000-10-31,751.7762350379307
2000-11-01,758.282603154744
2000-11-02,760.9493146287092
2000-11-03,765.3264509513954
2000-11-06,774.7368730469021
2000-11-07,774.3168981762904
2000-11-08,778.7264904216606
2000-11-09,767.8045946356333
2000-11-10,760.3826452474603
2000-11-13,753.7341735772391
2000-11-14,753.3324807980908
2000-11-15,750.151791728782
2000-11-16,743.135290288197
2000-11-17,744.2755080440548
2000-11-20,738.4551572643078
2000-11-21,734.0049485161006
2000-11-22,733.4461744006541
2000-11-23,732.9298213091953
2000-11-24,732.6202773333345
2000-11-27,733.3185598951135
2000-11-28,726.2242223934214
2000-11-29,713.1791251096724
2000-11-30,708.9855700073622
2000-12-01,716.1391168072411
2000-12-04,702.7015936880821
2000-12-05,701.5563397997594
2000-12-06,706.6942040994447
2000-12-07,697.4210645403856
2000-12-08,698.6658760291624
2000-12-11,720.3485981064537
2000-12-12,719.4983901984076
2000-12-13,720.2206647950779
2000-12-14,705.5677901179241
2000-12-15,687.9254773722232
2000-12-18,687.868263654196
2000-12-19,681.8097729261324
2000-12-20,664.1728506476636
2000-12-21,651.6205238351098
2000-12-22,642.5434062628019
2000-12-25,655.9650634374785
2000-12-26,646.7117321507994
2000-12-27,643.0760007323832
2000-12-28,646.584812003844
2000-12-29,640.1313065129716
2001-01-01,640.4195677829148
2001-01-02,633.8201678794283
2001-01-03,634.1996797268229
2001-01-04,633.4774712262561
2001-01-05,634.614407784035
2001-01-08,635.6508435483348
2001-01-09,635.4602713029146
2001-01-10,629.6868202548591
2001-01-11,607.9554998068074
2001-01-12,609.8949437186795
2001-01-15,612.8465177268241
2001-01-16,624.477716562122
2001-01-17,634.2296593654024
2001-01-18,632.2040985403496
2001-01-19,643.5357439630981
2001-01-22,648.204764211708
2001-01-23,644.2974285766313
2001-01-24,651.3774399652765
2001-01-25,657.8805799231716
2001-01-26,653.2842791259728
2001-01-29,658.5998533091242
2001-01-30,656.1798348653133
2001-01-31,657.8135104503242
2001-02-01,654.9848621584987
2001-02-02,657.2732102932725
2001-02-05,644.967106136545
2001-02-06,648.18412881815
2001-02-07,643.883506055154
2001-02-08,650.6444490376933
2001-02-09,647.920971833326
2001-02-12,644.4617210245302
2001-02-13,652.319246123715
2001-02-14,658.5697718024376
2001-02-15,675.7093234518127
2001-02-16,662.4907444270082
2001-02-19,652.6126201344877
2001-02-20,668.3098405857771
2001-02-21,658.4162575861845
2001-02-22,662.0295542318306
2001-02-23,667.2299043283426
2001-02-26,669.8141428037575
2001-02-27,662.4593932035298
2001-02-28,653.7221610503187
2001-03-01,639.1055933974515
2001-03-02,619.0155256531814
2001-03-05,624.2673055092004
2001-03-06,631.8020759720097
2001-03-07,633.6894879197669
2001-03-08,633.2013183180346
2001-03-09,631.7895930039074
2001-03-12,616.0407390036171
2001-03-13,611.2519418811974
2001-03-14,608.1933989999061
2001-03-15,617.9452527701854
2001-03-16,620.9845349583949
2001-03-19,624.5924215901185
2001-03-20,618.2869127125603
2001-03-21,645.5686535088017
2001-03-22,641.4710847000088
2001-03-23,647.5279162583628
2001-03-26,664.7429568571517
2001-03-27,659.3839863552914
2001-03-28,673.082584723185
2001-03-29,656.9848170279884
2001-03-30,645.5122838559721
2001-04-02,635.6521123581106
2001-04-03,644.1786417358
2001-04-04,635.2748982769034
2001-04-05,646.8038720414231
2001-04-06,646.1128755893056
2001-04-09,628.1020975676331
2001-04-10,632.1176368711336
2001-04-11,645.3528675488392
2001-04-12,646.5587824353345
2001-04-13,644.7431823481568
2001-04-16,646.1431148026986
2001-04-17,648.9669856487591
2001-04-18,674.255079199098
2001-04-19,670.4285685762579
2001-04-20,657.1357124698835
2001-04-23,663.9114198367818
2001-04-24,666.4230872198118
2001-04-25,669.2475040500677
2001-04-26,672.3269010140176
2001-04-27,675.650646607756
2001-04-30,682.5149396521091
2001-05-01,699.8987369758822
2001-05-02,703.6167458143312
2001-05-03,706.595630508235
2001-05-04,703.4420564296495
2001-05-07,708.8528075419728
2001-05-08,700.6555508116489
2001-05-09,694.9715612961257
2001-05-10,690.4078570524126
2001-05-11,698.379823933201
2001-05-14,689.4962940620611
2001-05-15,687.9595490105918
2001-05-16,677.1050425208759
2001-05-17,691.2053942501004
2001-05-18,690.7478400881605
2001-05-21,699.7633803704115
2001-05-22,706.7715838913688
2001-05-23,723.2878562848341
2001-05-24,725.9008951027072
2001-05-25,721.5550172252782
2001-05-28,714.2787564692626
2001-05-29,725.5950894736247
2001-05-30,712.033677762703
2001-05-31,720.8632988614752
2001-06-01,719.4177873382381
2001-06-04,717.9089350895558
2001-06-05,714.292843144305
2001-06-06,715.6033147793153
2001-06-07,715.4259028517189
2001-06-08,717.7682327469262
2001-06-11,716.927952458589
2001-06-12,698.4760569811369
2001-06-13,697.7053085219736
2001-06-14,690.363599825961
2001-06-15,683.2661980743046
2001-06-18,679.7251955017435
2001-06-19,681.9917314010537
2001-06-20,684.7687510709384
2001-06-21,691.8475631581047
2001-06-22,695.6318218580041
2001-06-25,690.1779200908387
2001-06-26,691.3084459805697
2001-06-27,689.4091798795588
2001-06-28,692.5036515816251
2001-06-29,703.5041855124208
2001-07-02,699.8903800664194
2001-07-03,700.346119564178
2001-07-04,696.5247367875411
2001-07-05,698.8317192552491
2001-07-06,682.1889627133652
2001-07-09,672.9444650209264
2001-07-10,671.5233231546736
2001-07-11,662.6221587233655
2001-07-12,677.3992120528267
2001-07-13,670.8360774963398
2001-07-16,665.0970645553527
2001-07-17,661.6593105056302
2001-07-18,639.8073901139985
2001-07-19,640.87360990547
2001-07-20,640.3993746709268
2001-07-23,627.6490734748926
2001-07-24,627.8102361671993
2001-07-25,629.4485074802715
2001-07-26,633.0232952528403
2001-07-27,637.174206893604
2001-07-30,626.515495732544
2001-07-31,635.009752443327
2001-08-01,638.5193669872277
2001-08-02,650.1252608869312
2001-08-03,641.7287390600577
2001-08-06,643.5561188574394
2001-08-07,648.8583845141555
2001-08-08,649.8166942166031
2001-08-09,630.0893981542528
2001-08-10,630.4164567532616
2001-08-13,624.0531259540998
2001-08-14,640.296246312372
2001-08-15,637.5063744328394
2001-08-16,631.0467676891524
2001-08-17,626.6496772160721
2001-08-20,621.7683228462566
2001-08-21,628.2360920080871
2001-08-22,627.5433519974877
2001-08-23,628.1237746084607
2001-08-24,626.6564932397177
2001-08-27,632.2222455484047
2001-08-28,628.4602302660172
2001-08-29,623.9647418238466
2001-08-30,617.2072146614664
2001-08-31,616.6794574040097
2001-09-03,606.6394967317092
2001-09-04,627.9436686057882
2001-09-05,619.04485819484
2001-09-06,615.2158659100576
2001-09-07,605.6421796455744
2001-09-10,595.8471485565402
2001-09-11,597.2505493481177
2001-09-12,561.2862331836513
2001-09-13,563.6405272110126
2001-09-14,566.9518255903668
2001-09-17,544.3519555045566
2001-09-18,548.549625186934
2001-09-19,554.0096362471435
2001-09-20,550.4435886322118
2001-09-21,539.6541722192119
2001-09-24,538.8738585872387
2001-09-25,537.7085897842335
2001-09-26,534.5362052737714
2001-09-27,532.0414252206143
2001-09-28,551.0822463409436
2001-10-01,553.866953109872
2001-10-02,558.1090895793318
2001-10-03,550.4191566280982
2001-10-04,565.4240998682371
2001-10-05,560.7242907362996
2001-10-08,559.3040831550608
2001-10-09,552.0091991931437
2001-10-10,550.8948223920185
2001-10-11,565.5261647500975
2001-10-12,567.6290792932584
2001-10-15,562.5705111034828
2001-10-16,564.4148455703695
2001-10-17,567.6477379290114
2001-10-18,561.3322475522411
2001-10-19,563.7288639549326
2001-10-22,566.3300237004745
2001-10-23,575.0016008874617
2001-10-24,576.6155302831987
2001-10-25,578.4115775083059
2001-10-26,576.6440982919938
2001-10-29,562.9573567739731
2001-10-30,556.3592765775775
2001-10-31,557.1534539197719
2001-11-01,554.114938559805
2001-11-02,554.6005288611611
2001-11-05,561.775748564769
2001-11-06,564.8612949328481
2001-11-07,554.3774957827036
2001-11-08,565.9276075943421
2001-11-09,561.8415219955361
2001-11-12,558.4529045980714
2001-11-13,558.6823702025963
2001-11-14,558.7795913707331
2001-11-15,566.3837212595373
2001-11-16,562.8478491924433
2001-11-19,573.1291951936668
2001-11-20,571.5936330485544
2001-11-21,579.1636696624106
2001-11-22,575.5044215647073
2001-11-23,577.6266341932354
2001-11-26,586.5074156993968
2001-11-27,580.6727210931642
2001-11-28,567.0993262619183
2001-11-29,565.1798774073001
2001-11-30,563.6035975266839
2001-12-03,559.1948059207365
2001-12-04,558.4750827787252
2001-12-05,569.4083110691232
2001-12-06,571.0115516544682
2001-12-07,567.0826498565694
2001-12-10,559.2739106459928
2001-12-11,555.1528124649407
2001-12-12,560.5429776432642
2001-12-13,549.2485480758858
2001-12-14,543.0005402907473
2001-12-17,533.0213609401262
2001-12-18,533.2025369913767
2001-12-19,533.910258400661
2001-12-20,541.4269426861066
2001-12-21,541.8192059738457
2001-12-24,546.8038856414455
2001-12-25,548.1600589791046
2001-12-26,543.8182349671092
2001-12-27,543.4537674480655
2001-12-28,555.306522385786
2001-12-31,552.4229232649342
2002-01-01,552.4870261564704
2002-01-02,542.8929180424302
2002-01-03,547.1458546112989
2002-01-04,559.7305677863488
2002-01-07,563.7969103844702
2002-01-08,552.6162886640881
2002-01-09,552.5436889197598
2002-01-10,544.6411807290125
2002-01-11,543.755854730123
2002-01-14,542.6592564271983
2002-01-15,537.9302587017238
2002-01-16,543.1401052593291
2002-01-17,543.5825935006504
2002-01-18,547.6578376615668
2002-01-21,552.2916778276574
2002-01-22,540.385627711362
2002-01-23,537.6401115945752
2002-01-24,543.580547319349
2002-01-25,557.013967955553
2002-01-28,568.1040567933428
2002-01-29,560.3293962028902
2002-01-30,555.0532232537939
2002-01-31,558.6663332342036
2002-02-01,553.8751510790456
2002-02-04,548.2934298965864
2002-02-05,538.4132033054062
2002-02-06,539.7877744434741
2002-02-07,542.8232481511135
2002-02-08,543.2037941431613
2002-02-11,544.1739992485782
2002-02-12,554.3856428209294
2002-02-13,560.5846245037974
2002-02-14,567.2487425425528
2002-02-15,565.4784619243628
2002-02-18,569.0108950683655
2002-02-19,553.0752231204792
2002-02-20,551.7245862748337
2002-02-21,561.4538164209142
2002-02-22,558.1412155850584
2002-02-25,558.8571643637173
2002-02-26,558.7946740773604
2002-02-27,573.4785776584789
2002-02-28,576.6977201704943
2002-03-01,583.8456296003684
2002-03-04,604.7317164744196
2002-03-05,603.2823015317472
2002-03-06,602.8696098193047
2002-03-07,616.522046752803
2002-03-08,619.7473655966213
2002-03-11,628.2672168156573
2002-03-12,620.3522187300551
2002-03-13,610.1453985685984
2002-03-14,609.946289638037
2002-03-15,613.0802437436249
2002-03-18,606.0683538544748
2002-03-19,612.3683535334119
2002-03-20,607.5931869060397
2002-03-21,607.1339630784497
2002-03-22,600.6827665661842
2002-03-25,600.6764711022989
2002-03-26,601.0922456601462
2002-03-27,610.0736075472095
2002-03-28,612.8534377636485
2002-03-29,603.4360831376011
2002-04-01,594.0856214035322
2002-04-02,598.4334100789066
2002-04-03,606.7131061625505
2002-04-04,609.884362343517
2002-04-05,613.7207946402131
2002-04-08,617.2681900401955
2002-04-09,608.654797907073
2002-04-10,609.6283207361228
2002-04-11,601.7448183227255
2002-04-12,601.1327209748785
2002-04-15,605.927943977583
2002-04-16,610.3753125795956
2002-04-17,614.8258138281049
2002-04-18,618.5447487345509
2002-04-19,619.5189091285274
2002-04-22,625.8146096549808
2002-04-23,625.6973291167549
2002-04-24,622.331203842052
2002-04-25,618.2178857689505
2002-04-26,615.2421037556497
2002-04-29,610.0237464109825
2002-04-30,608.8197045253058
2002-05-01,609.9617302171714
2002-05-02,612.9127647025637
2002-05-03,610.2944435601721
2002-05-06,603.4625940020301
2002-05-07,601.5147097606724
2002-05-08,606.5165509606694
2002-05-09,608.9569530715615
2002-05-10,606.4477796512026
2002-05-13,605.1296232583375
2002-05-14,607.2226180533215
2002-05-15,613.3439807252227
2002-05-16,616.782318193297
2002-05-17,618.1145599287418
2002-05-20,618.0010346940716
2002-05-21,621.3571961941552
2002-05-22,622.0588304948778
2002-05-23,623.9203853459094
2002-05-24,628.9843454173409
2002-05-27,629.2224315717169
2002-05-28,622.6945119214206
2002-05-29,618.5205922735129
2002-05-30,617.1975775679781
2002-05-31,612.594341817991
2002-06-03,615.8310265712984
2002-06-04,606.9777622293609
2002-06-05,608.1871578925017
2002-06-06,601.3614326687169
2002-06-07,598.388205043841
2002-06-10,598.5104361564588
2002-06-11,599.1558266286869
2002-06-12,594.3457991245318
2002-06-13,590.2853814099649
2002-06-14,582.3531714365943
2002-06-17,571.4257499916379
2002-06-18,573.1794907917389
2002-06-19,555.328291465044
2002-06-20,557.30953340455
2002-06-21,554.5509067540881
2002-06-24,553.3860464700141
2002-06-25,554.9068996901311
2002-06-26,537.3332281414806
2002-06-27,542.6437998332323
2002-06-28,554.351727158545
2002-07-01,553.425884944491
2002-07-02,555.3770908182235
2002-07-03,568.068950386085
2002-07-04,567.4151646828252
2002-07-05,575.1191882300998
2002-07-08,569.1423268604462
2002-07-09,574.9129075346499
2002-07-10,573.4228145724893
2002-07-11,566.8655407030402
2002-07-12,570.5319486646816
2002-07-15,556.2948435809913
2002-07-16,546.8195696194938
2002-07-17,547.4191769979855
2002-07-18,553.0295224207555
2002-07-19,544.1972710997038
2002-07-22,544.2321613620559
2002-07-23,551.9585689927094
2002-07-24,546.441266056369
2002-07-25,536.2831605262069
2002-07-26,522.7831200998937
2002-07-29,528.2534358690805
2002-07-30,533.3315886615549
2002-07-31,534.0342754902681
2002-08-01,531.2333797124364
2002-08-02,528.9545099966604
