Date,ACWI ex EMU IMI VALUE
2007-10-09,983.2643956069647
2007-10-10,977.6739396353028
2007-10-11,975.7281861532091
2007-10-12,978.993542523528
2007-10-15,971.1083518443644
2007-10-16,965.2122004592798
2007-10-17,963.208670175288
2007-10-18,956.7395355317726
2007-10-19,941.5579197802411
2007-10-22,942.609821072476
2007-10-23,946.432049286786
2007-10-24,944.450435506604
2007-10-25,942.3549761483981
2007-10-26,952.5590141287546
2007-10-29,960.3450958152633
2007-10-30,953.1476530989406
2007-10-31,959.8570454154334
2007-11-01,942.9290342245716
2007-11-02,931.4592096211129
2007-11-05,923.1588537502171
2007-11-06,927.3613297706261
2007-11-07,904.2970443794414
2007-11-08,899.4763717686573
2007-11-09,891.8106710762291
2007-11-12,887.6105396459417
2007-11-13,898.9919138858697
2007-11-14,898.5792405663184
2007-11-15,888.9895903676394
2007-11-16,883.6091292341409
2007-11-19,867.7657822156326
2007-11-20,864.8659966894206
2007-11-21,846.0487184526797
2007-11-22,845.6396323959561
2007-11-23,858.1650791854212
2007-11-26,847.5216823538499
2007-11-27,851.3578321877769
2007-11-28,873.9939874369607
2007-11-29,878.1265591992357
2007-11-30,893.1489206461299
2007-12-03,891.5239077745574
2007-12-04,879.0061785628291
2007-12-05,895.6263938776593
2007-12-06,908.9436429907134
2007-12-07,908.7000501293617
2007-12-10,910.0052294811022
2007-12-11,898.8758303116382
2007-12-12,900.0338038744158
2007-12-13,893.5327870856679
2007-12-14,891.3676126616228
2007-12-17,878.1945416281567
2007-12-18,880.5975119608288
2007-12-19,879.7812862628494
2007-12-20,883.6322844371471
2007-12-21,894.2923233227665
2007-12-24,899.1908447661575
2007-12-25,900.6914012845333
2007-12-26,896.9282085133505
2007-12-27,886.7054918661358
2007-12-28,878.9640833731572
2007-12-31,882.3439207988665
2008-01-01,882.4453492283608
2008-01-02,869.7243267135175
2008-01-03,867.9423191500737
2008-01-04,850.004856130684
2008-01-07,851.24390976597
2008-01-08,844.6474620469339
2008-01-09,851.3611286824631
2008-01-10,847.8680721633094
2008-01-11,837.8934081227218
2008-01-14,838.5866862351247
2008-01-15,822.6752884045032
2008-01-16,820.4371598578413
2008-01-17,807.5949131634952
2008-01-18,803.6905924618952
2008-01-21,792.3131351341245
2008-01-22,778.383425551529
2008-01-23,797.9463501405828
2008-01-24,804.2727655147831
2008-01-25,807.0600455545331
2008-01-28,804.7544887529585
2008-01-29,815.6083595372802
2008-01-30,808.7834464895512
2008-01-31,817.8723637253293
2008-02-01,828.5743631284142
2008-02-04,828.6311666198056
2008-02-05,815.8944387168872
2008-02-06,805.4169329536602
2008-02-07,813.5635895452173
2008-02-08,810.104623633221
2008-02-11,806.5990662369549
2008-02-12,812.1975230860849
2008-02-13,817.7177032354491
2008-02-14,815.2134847555719
2008-02-15,810.3482373632197
2008-02-18,814.2046896010011
2008-02-19,812.6536034677738
2008-02-20,812.7399672734454
2008-02-21,805.4392936138427
2008-02-22,806.4333086354906
2008-02-25,817.95509926064
2008-02-26,821.9074084606724
2008-02-27,815.1369573633056
2008-02-28,803.3412446200946
2008-02-29,785.9588640939575
2008-03-03,776.3252010363989
2008-03-04,770.1163051124647
2008-03-05,771.6144102497375
2008-03-06,757.7939075153524
2008-03-07,747.8089329616105
2008-03-10,737.1942041135144
2008-03-11,759.8290340005542
2008-03-12,754.9010052783052
2008-03-13,746.6529969849462
2008-03-14,732.9183336808507
2008-03-17,710.5847621018063
2008-03-18,733.9122534789914
2008-03-19,731.5014106733186
2008-03-20,749.0813042791876
2008-03-21,751.5507025651633
2008-03-24,758.8997352631
2008-03-25,761.6941313628766
2008-03-26,751.1663550436933
2008-03-27,746.1234737748354
2008-03-28,743.6487145857927
2008-03-31,739.549034272665
2008-04-01,768.5791134340266
2008-04-02,776.3783784399282
2008-04-03,777.6401155636056
2008-04-04,772.1502920571726
2008-04-07,777.199380609427
2008-04-08,771.4336497355785
2008-04-09,761.7691126768917
2008-04-10,762.5927669174295
2008-04-11,753.3722339647039
2008-04-14,746.0597540266268
2008-04-15,751.4914377085978
2008-04-16,759.9663555252204
2008-04-17,763.5610068904907
2008-04-18,778.2275487730772
2008-04-21,771.0020772623824
2008-04-22,764.0912385986652
2008-04-23,767.755591588602
2008-04-24,777.5394598426012
2008-04-25,787.6643061004133
2008-04-28,791.83768250955
2008-04-29,790.6458446048188
2008-04-30,792.64213393278
2008-05-01,803.3699137125418
2008-05-02,813.7350591276805
2008-05-05,807.6298054259271
2008-05-06,807.4802590037435
2008-05-07,806.98461703243
2008-05-08,805.4182385842771
2008-05-09,798.2082441246022
2008-05-12,801.2613406231746
2008-05-13,801.8756496213757
2008-05-14,805.2897293403195
2008-05-15,812.1984208795983
2008-05-16,813.3792640928212
2008-05-19,818.0870995543949
2008-05-20,804.6037664161319
2008-05-21,790.6237112894996
2008-05-22,793.9019312397618
2008-05-23,782.5190799338594
2008-05-26,777.6913369287877
2008-05-27,781.1360087094122
2008-05-28,785.4350492481344
2008-05-29,794.99002918279
2008-05-30,796.6675375783547
2008-06-02,792.3642130391914
2008-06-03,789.8569601181213
2008-06-04,787.9512716336241
2008-06-05,792.6312818638029
2008-06-06,770.150572436821
2008-06-09,763.4225139580076
2008-06-10,766.5562345182706
2008-06-11,756.2462193969284
2008-06-12,757.7661830031622
2008-06-13,767.8574544485421
2008-06-16,766.5064658289036
2008-06-17,763.1863689814052
2008-06-18,755.95792717065
2008-06-19,752.3949673603933
2008-06-20,734.7574458257114
2008-06-23,736.7934702983703
2008-06-24,730.6151380734037
2008-06-25,737.1097296446362
2008-06-26,716.3730387853213
2008-06-27,711.3764024959793
2008-06-30,712.9679915984493
2008-07-01,709.2076858421447
2008-07-02,696.0733856318392
2008-07-03,700.2690469963146
2008-07-04,699.9215534542726
2008-07-07,697.2375888666884
2008-07-08,700.0902950724432
2008-07-09,693.5782815048912
2008-07-10,690.9502257102394
2008-07-11,680.224075536924
2008-07-14,674.2039632677195
2008-07-15,660.3290997014847
2008-07-16,677.5116953735862
2008-07-17,687.8501183733048
2008-07-18,690.783341978283
2008-07-21,694.0344993840126
2008-07-22,702.7213057061268
2008-07-23,716.8119321886566
2008-07-24,707.6853038763762
2008-07-25,702.0764734527511
2008-07-28,689.4541662577491
2008-07-29,701.4078038782623
2008-07-30,715.2754252910074
2008-07-31,708.975248393812
2008-08-01,706.7091252439266
2008-08-04,697.2189609633516
2008-08-05,715.0928858419659
2008-08-06,721.8093186109813
2008-08-07,712.6908801776719
2008-08-08,735.0200658758156
2008-08-11,744.889708822131
2008-08-12,740.2643512538743
2008-08-13,733.3372493673437
2008-08-14,735.4032990555854
2008-08-15,745.2360177095569
2008-08-18,738.0824060560653
2008-08-19,725.0649905626108
2008-08-20,728.4816681224801
2008-08-21,722.6137741214941
2008-08-22,730.9203875636573
2008-08-25,725.9317940747029
2008-08-26,730.483525701703
2008-08-27,733.7326194072798
2008-08-28,743.673650506396
2008-08-29,743.4208320815648
2008-09-01,744.530758145725
2008-09-02,745.8114749866643
2008-09-03,748.4852006384556
2008-09-04,733.6823696300264
2008-09-05,735.700538815201
2008-09-08,760.6511255787259
2008-09-09,743.0252610232111
2008-09-10,746.478870969352
2008-09-11,750.7941653343885
2008-09-12,744.5871237815331
2008-09-15,713.6311429788818
2008-09-16,712.0108293859066
2008-09-17,685.2898466268305
2008-09-18,695.5514217018805
2008-09-19,738.822694590895
2008-09-22,712.5773070265658
2008-09-23,698.7600350529941
2008-09-24,699.1672944339674
2008-09-25,709.6340931913334
2008-09-26,709.9073517084283
2008-09-29,668.7886939881439
2008-09-30,702.9098144657514
2008-10-01,710.1712936762707
2008-10-02,698.6952111433723
2008-10-03,690.0626971827357
2008-10-06,669.0072182946635
2008-10-07,635.019811816933
2008-10-08,610.265075911966
2008-10-09,577.6455188965892
2008-10-10,562.0136500786621
2008-10-13,605.0940068259105
2008-10-14,626.4070854110482
2008-10-15,585.6220580120324
2008-10-16,587.0517324419147
2008-10-17,587.5428695766516
2008-10-20,620.8940721639937
2008-10-21,616.4186425452195
2008-10-22,589.8861607786533
2008-10-23,592.967546275638
2008-10-24,572.2486521049514
2008-10-27,560.1406660963594
2008-10-28,600.9721432695274
2008-10-29,597.6967849730526
2008-10-30,620.6505352233585
2008-10-31,632.5164437829369
2008-11-03,632.1760988623223
2008-11-04,648.6234580375083
2008-11-05,628.1292228818799
2008-11-06,606.4470260225313
2008-11-07,614.7542094867858
2008-11-10,612.8683667716573
2008-11-11,607.4814187475951
2008-11-12,583.7605624039879
2008-11-13,598.0626034369487
2008-11-14,581.631421182677
2008-11-17,572.1592549586483
2008-11-18,571.1258088089072
2008-11-19,543.4901107768579
2008-11-20,514.1856579031158
2008-11-21,533.2648973301522
2008-11-24,551.1527457674325
2008-11-25,557.3288267922186
2008-11-26,574.9009322905548
2008-11-27,580.3559379254191
2008-11-28,597.3429378098386
2008-12-01,557.7047778089934
2008-12-02,563.2715162025081
2008-12-03,574.9732315931968
2008-12-04,560.816866885486
2008-12-05,572.2480095384301
2008-12-08,591.1039168007121
2008-12-09,584.5601501503127
2008-12-10,590.6686538453913
2008-12-11,572.5148779709142
2008-12-12,562.2229276255488
2008-12-15,550.9665463953901
2008-12-16,565.2859952105067
2008-12-17,546.0811824452855
2008-12-18,532.0176293525545
2008-12-19,549.0604179411489
2008-12-22,539.9323875375754
2008-12-23,534.6200482833578
2008-12-24,532.5812975124082
2008-12-25,533.5581951942834
2008-12-26,533.9067741607462
2008-12-29,530.2172719962191
2008-12-30,543.7754837958017
2008-12-31,559.5545749062038
2009-01-01,559.734628230585
2009-01-02,571.8621894465102
2009-01-05,585.2820171808366
2009-01-06,601.7096576296278
2009-01-07,580.7870564362498
2009-01-08,575.4611823591197
2009-01-09,575.2565251786973
2009-01-12,568.490664354805
2009-01-13,569.2485001778653
2009-01-14,553.6051052142811
2009-01-15,549.5313288095851
2009-01-16,548.3155695641256
2009-01-19,549.1018004747806
2009-01-20,532.1232969067613
2009-01-21,547.4327829813204
2009-01-22,536.4207147632497
2009-01-23,540.6384209731343
2009-01-26,533.0319029246749
2009-01-27,540.7154419745876
2009-01-28,555.5893999590324
2009-01-29,547.2610013782933
2009-01-30,546.7897266241446
2009-02-02,541.1517507075002
2009-02-03,540.4976274729694
2009-02-04,546.3947879603601
2009-02-05,550.9698096759179
2009-02-06,564.5446462565154
2009-02-09,559.3021645622504
2009-02-10,539.454221644479
2009-02-11,545.2186048685963
2009-02-12,545.7952881192913
2009-02-13,538.0727544599107
2009-02-16,539.7822987132009
2009-02-17,523.9854746378326
2009-02-18,520.7750181011991
2009-02-19,511.8713357746852
2009-02-20,503.59475375461534
2009-02-23,489.301647670282
2009-02-24,498.26406651039554
2009-02-25,499.73347892056677
2009-02-26,497.4232688293772
2009-02-27,488.7103565440635
2009-03-02,467.51179198298763
2009-03-03,462.18939903847894
2009-03-04,472.4198078242041
2009-03-05,457.5607160623803
2009-03-06,451.8413588111554
2009-03-09,447.2863001718139
2009-03-10,468.3181235386041
2009-03-11,471.3713118054045
2009-03-12,482.4278389207411
2009-03-13,487.4161592102768
2009-03-16,488.9590526063425
2009-03-17,501.46551627705367
2009-03-18,506.1853125332664
2009-03-19,488.1507069532797
2009-03-20,483.20060303916665
2009-03-23,513.1017282111078
2009-03-24,509.3806512183849
2009-03-25,513.6461501262667
2009-03-26,522.3053427565197
2009-03-27,523.7002476390061
2009-03-30,505.8822524496906
2009-03-31,508.5867920408186
2009-04-01,521.6612155440382
2009-04-02,535.5204779065126
2009-04-03,541.4204000666845
2009-04-06,539.4980051007173
2009-04-07,534.2625118419734
2009-04-08,535.8827119177034
2009-04-09,560.1568901052592
2009-04-10,561.4867730128955
2009-04-13,561.1012419413706
2009-04-14,558.7760173355678
2009-04-15,566.5649784242062
2009-04-16,572.9493577204433
2009-04-17,584.0553644825551
2009-04-20,566.4535433470439
2009-04-21,570.8255174519921
2009-04-22,566.9564928042985
2009-04-23,572.2871249018164
2009-04-24,572.9638146490943
2009-04-27,571.772128592252
2009-04-28,567.2968849955281
2009-04-29,573.1977751504095
2009-04-30,579.6115444224815
2009-05-01,581.7761785962749
2009-05-04,599.2879702137865
2009-05-05,600.6298231461012
2009-05-06,614.577569000731
2009-05-07,609.121845186285
2009-05-08,621.896239997672
2009-05-11,606.0857307967057
2009-05-12,602.1751082753229
2009-05-13,588.5195037435706
2009-05-14,589.8519083656306
2009-05-15,588.6702485290031
2009-05-18,606.2881898747268
2009-05-19,608.0450724009489
2009-05-20,601.7544627204331
2009-05-21,593.4383835891075
2009-05-22,584.5370122866265
2009-05-25,584.3953854717284
2009-05-26,594.3128217504373
2009-05-27,593.2624951631449
2009-05-28,596.9390825708944
2009-05-29,597.7779549418623
2009-06-01,613.8770651135775
2009-06-02,609.0587652256878
2009-06-03,603.8740296227363
2009-06-04,607.5147287732987
2009-06-05,613.4627262705939
2009-06-08,616.7120874528855
2009-06-09,612.9792240942012
2009-06-10,616.7661629487463
2009-06-11,619.6944486530547
2009-06-12,622.6554718182728
2009-06-15,614.3859718740247
2009-06-16,604.9687094464189
2009-06-17,600.4616140230327
2009-06-18,598.5889709588693
2009-06-19,603.9362852353424
2009-06-22,590.1844776082469
2009-06-23,581.4435399424968
2009-06-24,587.9559671838789
2009-06-25,600.0493564623634
2009-06-26,598.0723167813512
2009-06-29,602.2176874012722
2009-06-30,600.2426523053819
2009-07-01,600.430493166352
2009-07-02,590.8947007166447
2009-07-03,591.1957925837453
2009-07-06,591.0844291045837
2009-07-07,580.4243179669379
2009-07-08,577.8757680626835
2009-07-09,576.9592491521181
2009-07-10,575.9360117848772
2009-07-13,582.0745255312811
2009-07-14,590.6365712984247
2009-07-15,601.6074213503003
2009-07-16,605.1506335125163
2009-07-17,605.5786688974339
2009-07-20,610.5930602324236
2009-07-21,614.8045862002725
2009-07-22,615.6346288934509
2009-07-23,626.9323640144805
2009-07-24,632.9480418513612
2009-07-27,636.9666115013638
2009-07-28,637.6943933191992
2009-07-29,638.0181390534751
2009-07-30,648.1174364450901
2009-07-31,647.9760972614398
2009-08-03,650.663514069788
2009-08-04,653.6864266252456
2009-08-05,653.6457062839936
2009-08-06,653.3183985251808
2009-08-07,664.6908653887496
2009-08-10,666.3009826666118
2009-08-11,659.2555102653926
2009-08-12,660.3538148770651
2009-08-13,665.2800243117591
2009-08-14,664.6842012814261
2009-08-17,652.4664164594599
2009-08-18,657.3671265652661
2009-08-19,654.6040736174721
2009-08-20,662.3200430484854
2009-08-21,668.713013052965
2009-08-24,673.1730343776755
2009-08-25,674.5473502838695
2009-08-26,677.2561435037974
2009-08-27,677.2232243279169
2009-08-28,674.2092701214841
2009-08-31,669.869128944616
2009-09-01,660.0729666919594
2009-09-02,656.834986610617
2009-09-03,660.994266222851
2009-09-04,669.1323030869503
2009-09-07,668.8020260032697
2009-09-08,668.6642911807514
2009-09-09,669.5358030154424
2009-09-10,676.609148248554
2009-09-11,675.9306173324273
2009-09-14,674.9028388000511
2009-09-15,678.7981214917569
2009-09-16,687.1749288464583
2009-09-17,686.0293494856198
2009-09-18,686.0717593441408
2009-09-21,683.4508001722539
2009-09-22,685.2694578510966
2009-09-23,680.9998433978622
2009-09-24,675.3245435512586
2009-09-25,672.3592360170809
2009-09-28,682.1824760352232
2009-09-29,686.5824016407452
2009-09-30,683.0761970070153
2009-10-01,671.5989374946004
2009-10-02,661.3887925899705
2009-10-05,668.7000295688842
2009-10-06,674.2981495011352
2009-10-07,679.8389570651318
2009-10-08,683.9192313229793
2009-10-09,686.5663899063258
2009-10-12,686.8795621805965
2009-10-13,684.4562257997881
2009-10-14,693.5355563287602
2009-10-15,694.198902996754
2009-10-16,690.4957817104923
2009-10-19,694.4208452893414
2009-10-20,691.2481473227481
2009-10-21,685.3733251000831
2009-10-22,687.2492781600114
2009-10-23,680.4441392752065
2009-10-26,676.8254316414435
2009-10-27,676.7370370881881
2009-10-28,664.2787584632237
2009-10-29,672.1885096965631
2009-10-30,663.2245516369769
2009-11-02,660.1348101239669
2009-11-03,665.8753953295145
2009-11-04,663.4095783989151
2009-11-05,668.6669357773701
2009-11-06,671.7148742648608
2009-11-09,680.8132786692047
2009-11-10,682.9394549760702
2009-11-11,685.7369101531427
2009-11-12,683.5718154720525
2009-11-13,687.0799573546944
2009-11-16,693.6060206586221
2009-11-17,697.8981982383273
2009-11-18,692.9702717302329
2009-11-19,686.5808199807951
2009-11-20,684.383075784907
2009-11-23,688.1425355012165
2009-11-24,686.3927716843724
2009-11-25,686.469979582604
2009-11-26,682.3392703803997
2009-11-27,672.3479068839488
2009-11-30,676.947685028033
2009-12-01,684.7485624801158
2009-12-02,687.4058803445565
2009-12-03,684.7999571870399
2009-12-04,694.1653710335283
2009-12-07,695.7562193613311
2009-12-08,693.2690348807021
2009-12-09,691.4230557192462
2009-12-10,694.4678501015676
2009-12-11,702.0361796547292
2009-12-14,705.0100849313678
2009-12-15,705.1120164796864
2009-12-16,707.2492399709597
2009-12-17,708.1180177532818
2009-12-18,711.0697007839474
2009-12-21,714.1789079454888
2009-12-22,720.7833342995914
2009-12-23,719.1130348778214
2009-12-24,722.2306319243875
2009-12-25,721.8963456775238
2009-12-28,722.521738974129
2009-12-29,722.3496195975106
2009-12-30,725.4318605463377
2009-12-31,721.7243127115566
2010-01-01,721.7243127115566
2010-01-04,729.0113262808503
2010-01-05,734.4621760242503
2010-01-06,737.8292019156377
2010-01-07,741.7202378290289
2010-01-08,743.8580080160455
2010-01-11,738.30979983567
2010-01-12,734.5838835007229
2010-01-13,736.9087996148675
2010-01-14,742.3268182304753
2010-01-15,742.6344210719412
2010-01-18,742.6115191481513
2010-01-19,751.7307193430457
2010-01-20,752.26398366793
2010-01-21,744.2642874453549
2010-01-22,729.0236291629241
2010-01-25,727.5230404456194
2010-01-26,726.0974723244949
2010-01-27,725.9723077851467
2010-01-28,727.6617010700925
2010-01-29,724.4504733850488
2010-02-01,730.0520408926184
2010-02-02,736.1686196766445
2010-02-03,735.5563041331744
2010-02-04,723.9535478713183
2010-02-05,723.2727092200342
2010-02-08,716.978324052175
2010-02-09,721.5211165004156
2010-02-10,724.3139964235012
2010-02-11,735.2079234741101
2010-02-12,734.5577870959942
2010-02-15,735.4733601285284
2010-02-16,740.164196090115
2010-02-17,748.4651072576792
2010-02-18,752.5043521459544
2010-02-19,755.7066290043065
2010-02-22,756.9892194151204
2010-02-23,752.3897047627269
2010-02-24,752.7585188103071
2010-02-25,753.1410760405181
2010-02-26,750.878215963422
2010-03-01,765.5331565630001
2010-03-02,766.4385787323555
2010-03-03,762.7044953305466
2010-03-04,767.0755865291424
2010-03-05,776.4113132317734
2010-03-08,777.3194761420771
2010-03-09,781.6385348786034
2010-03-10,780.4637427976005
2010-03-11,781.8015585388295
2010-03-12,779.1018492576613
2010-03-15,782.8939596182125
2010-03-16,783.727128201661
2010-03-17,792.0550920983441
2010-03-18,797.6651693236772
2010-03-19,799.1048493375175
2010-03-22,799.7700045808936
2010-03-23,804.6222817226214
2010-03-24,810.7132754094412
2010-03-25,809.7189550551442
2010-03-26,807.6382639996647
2010-03-29,809.2741410637882
2010-03-30,813.5102383801075
2010-03-31,805.904198861324
2010-04-01,813.4999650594128
2010-04-02,814.180881949002
2010-04-05,821.0493779646362
2010-04-06,830.9230325711277
2010-04-07,831.7447536391859
2010-04-08,830.3683218749717
2010-04-09,830.8679647069719
2010-04-12,823.3465728074424
2010-04-13,824.0708129434848
2010-04-14,829.7930829661744
2010-04-15,835.48660072557
2010-04-16,826.9092611250044
2010-04-19,825.2969320176073
2010-04-20,833.1799311687515
2010-04-21,838.6087776803257
2010-04-22,842.6160108842616
2010-04-23,842.2127810529043
2010-04-26,846.2098247568886
2010-04-27,830.7437478632528
2010-04-28,834.9728076949939
2010-04-29,841.4715205436235
2010-04-30,831.6845025153642
2010-05-03,843.1539438140683
2010-05-04,834.5348416002341
2010-05-05,836.421787534481
2010-05-06,822.5084119072909
2010-05-07,810.9084805798495
2010-05-10,831.1394232138291
2010-05-11,836.8114999640532
2010-05-12,846.8639938475416
2010-05-13,852.1850524215521
2010-05-14,845.5486769293448
2010-05-17,844.7522182806069
2010-05-18,835.049614472203
2010-05-19,826.6530602721039
2010-05-20,800.9488171626081
2010-05-21,792.9580690545384
2010-05-24,798.2917091949314
2010-05-25,795.7579606132033
2010-05-26,802.4218077369188
2010-05-27,822.511061870321
2010-05-28,815.4811124303701
2010-05-31,821.1413423792975
2010-06-01,808.1640494746359
2010-06-02,822.5135487370453
2010-06-03,830.5334277122182
2010-06-04,821.2777812807441
2010-06-07,813.3281900539675
2010-06-08,817.2026242036346
2010-06-09,810.4138330687338
2010-06-10,824.8291460295158
2010-06-11,830.4081429936734
2010-06-14,823.000437166967
2010-06-15,833.2930380491696
2010-06-16,834.5209560157125
2010-06-17,833.1121083681044
2010-06-18,833.4072225534077
2010-06-21,838.3988685740907
2010-06-22,833.9217625116559
2010-06-23,830.8714391026358
2010-06-24,816.3820113152195
2010-06-25,818.176229798499
2010-06-28,816.0150279439507
2010-06-29,804.1133278765512
2010-06-30,793.1391218341981
2010-07-01,775.1025401300092
2010-07-02,765.2215465892751
2010-07-05,768.5123022186235
2010-07-06,771.8020661789737
2010-07-07,786.3654826167884
2010-07-08,792.8579665989338
2010-07-09,802.3946873158908
2010-07-12,804.8806559639463
2010-07-13,810.8104598518945
2010-07-14,808.0656788367893
2010-07-15,796.6897778458325
2010-07-16,776.9574525395924
2010-07-19,775.3631137760078
2010-07-20,784.8514036832104
2010-07-21,786.2189682092165
2010-07-22,793.9125592054369
2010-07-23,806.2896500282524
2010-07-26,807.9382504521134
2010-07-27,806.6820444441446
2010-07-28,802.9468915626298
2010-07-29,798.9595353127592
2010-07-30,800.5745748632174
2010-08-02,808.2058987619645
2010-08-03,805.1317577192874
2010-08-04,810.8519528299702
2010-08-05,810.494246926098
2010-08-06,801.6419790906814
2010-08-09,808.2902257555609
2010-08-10,809.6382204886249
2010-08-11,800.3899646819962
2010-08-12,799.0418752674694
2010-08-13,804.0273892000363
2010-08-16,800.3084610727053
2010-08-17,806.4495667054495
2010-08-18,808.6879629466144
2010-08-19,799.0614316837488
2010-08-20,803.131840453485
2010-08-23,804.8738170132024
2010-08-24,793.7798489938482
2010-08-25,794.3282526109898
2010-08-26,787.8394917348605
2010-08-27,798.6717953435078
2010-08-30,796.3662613057783
2010-08-31,793.3263067451173
2010-09-01,806.5549812771194
2010-09-02,811.6658504497502
2010-09-03,818.3674714527863
2010-09-06,821.6039095658792
2010-09-07,823.0261794846085
2010-09-08,824.1798389757594
2010-09-09,830.8206541208792
2010-09-10,833.7759320553108
2010-09-13,836.2701189502548
2010-09-14,829.6728448023124
2010-09-15,826.4834828593371
2010-09-16,818.742574872257
2010-09-17,822.8959498942847
2010-09-20,830.8311859376425
2010-09-21,825.4577911052262
2010-09-22,807.0509692864517
2010-09-23,806.3485397530832
2010-09-24,809.0185310524885
2010-09-27,809.049780155312
2010-09-28,807.0398488670231
2010-09-29,804.9688539115452
2010-09-30,799.394419484636
2010-10-01,799.0839975163744
2010-10-04,799.010235320259
2010-10-05,803.087322714695
2010-10-06,804.5515451086372
2010-10-07,801.4872724413531
2010-10-08,803.4692080572523
2010-10-11,806.7425286380782
2010-10-12,808.356092756268
2010-10-13,807.8534721996255
2010-10-14,802.809636527003
2010-10-15,802.0008458656063
2010-10-18,808.2759554115103
2010-10-19,807.5085730926555
2010-10-20,803.8480023437597
2010-10-21,801.5797607232522
2010-10-22,805.4028893936493
2010-10-25,806.4422305252665
2010-10-26,810.8557703244983
2010-10-27,809.2472621729091
2010-10-28,805.3858128385123
2010-10-29,806.6960323629978
2010-11-01,809.2960810054287
2010-11-02,806.2052046023151
2010-11-03,809.3163066534447
2010-11-04,814.6811271150996
2010-11-05,829.3444946813623
2010-11-08,835.9569010650673
2010-11-09,831.3842099937156
2010-11-10,842.6752793924893
2010-11-11,843.0465716360454
2010-11-12,832.045280159329
2010-11-15,837.2053620242554
2010-11-16,826.2452921188747
2010-11-17,826.8397503471789
2010-11-18,834.5775667864043
2010-11-19,831.2732601590986
2010-11-22,832.2582336258793
2010-11-23,831.2855222137715
2010-11-24,840.7279711708787
2010-11-25,842.8067386503891
2010-11-26,843.8163284429907
2010-11-29,850.2795268946098
2010-11-30,850.7388910990187
2010-12-01,863.2718308273836
2010-12-02,869.1203646631022
2010-12-03,860.2266779713748
2010-12-06,866.5886142081177
2010-12-07,865.0618744007327
2010-12-08,872.0541902485938
2010-12-09,878.9298103497148
2010-12-10,880.1313486652717
2010-12-13,874.3221854957546
2010-12-14,876.9033272361413
2010-12-15,875.5326603614825
2010-12-16,885.0758014371393
2010-12-17,887.9946861567435
2010-12-20,892.0316797334996
2010-12-21,897.7997350437008
2010-12-22,903.8355011406679
2010-12-23,906.5974977967983
2010-12-24,903.1114094085381
2010-12-27,901.3106530644901
2010-12-28,905.155494606584
2010-12-29,907.7618449266613
