Date,AC FAR EAST ex JAPAN IMI VALUE
1999-05-04,607.0561574771974
1999-05-05,607.6936087946102
1999-05-06,608.9182090783177
1999-05-07,591.6883839334488
1999-05-10,591.9109823004595
1999-05-11,590.1689211556433
1999-05-12,591.2107773385947
1999-05-13,586.4137358815263
1999-05-14,582.3066077476751
1999-05-17,576.3451428422358
1999-05-18,579.1611212934552
1999-05-19,575.3076581161749
1999-05-20,574.5151628263831
1999-05-21,577.8773834159324
1999-05-24,574.3006720184885
1999-05-25,566.2529946419249
1999-05-26,576.3559652962036
1999-05-27,578.8895423667959
1999-05-28,572.4685268247641
1999-05-31,573.543832783465
1999-06-01,580.9693949421834
1999-06-02,592.9431787259878
1999-06-03,596.4335345132066
1999-06-04,602.1946989236959
1999-06-07,621.3906347045844
1999-06-08,623.7870768228722
1999-06-09,618.4873915084843
1999-06-10,623.0251648603921
1999-06-11,627.1947005703166
1999-06-14,626.6464231766633
1999-06-15,621.0808714840018
1999-06-16,637.3439831729495
1999-06-17,643.4688348522465
1999-06-18,640.5835012611275
1999-06-21,663.8715973008291
1999-06-22,673.182241373516
1999-06-23,676.2419760898013
1999-06-24,669.9708904578671
1999-06-25,656.9668010032967
1999-06-28,667.6354655591531
1999-06-29,669.2629026944561
1999-06-30,660.2952147746162
1999-07-01,673.7826789719911
1999-07-02,683.7841057061789
1999-07-05,691.3197349021053
1999-07-06,687.4954373292803
1999-07-07,684.5234625387951
1999-07-08,683.2832410548277
1999-07-09,687.2759355613107
1999-07-12,686.3485955223556
1999-07-13,673.775069619153
1999-07-14,655.9512112099065
1999-07-15,658.7270158139438
1999-07-16,653.4772557496736
1999-07-19,651.9116151852498
1999-07-20,639.08711928845
1999-07-21,624.5630805002776
1999-07-22,621.1390555813263
1999-07-23,602.9366594088001
1999-07-26,578.3874703764927
1999-07-27,587.7162140440116
1999-07-28,598.5568322211112
1999-07-29,599.2608599379857
1999-07-30,594.469710804772
1999-08-02,595.1732744828142
1999-08-03,599.0042730815279
1999-08-04,593.3223098806943
1999-08-05,576.1909103091481
1999-08-06,572.2072941925811
1999-08-09,576.0178173356002
1999-08-10,568.923074658889
1999-08-11,559.4382963397111
1999-08-12,567.0411280426969
1999-08-13,566.0253187328005
1999-08-16,575.969907003157
1999-08-17,570.7840166778237
1999-08-18,577.059137106494
1999-08-19,581.7177955699894
1999-08-20,588.8112234212688
1999-08-23,602.6745505421823
1999-08-24,604.4416048213345
1999-08-25,618.9273443011942
1999-08-26,618.8547624033517
1999-08-27,614.2270230681366
1999-08-30,613.9967483730196
1999-08-31,602.1545259741927
1999-09-01,595.2643758803478
1999-09-02,583.5042636593529
1999-09-03,583.8369376537261
1999-09-06,592.1241166809008
1999-09-07,589.0791420370365
1999-09-08,583.5381442201474
1999-09-09,600.7316046663422
1999-09-10,611.9242029172938
1999-09-13,621.1169251798193
1999-09-14,615.767131069978
1999-09-15,606.3180546366681
1999-09-16,597.786472154368
1999-09-17,602.251630554891
1999-09-20,602.3974996271668
1999-09-21,599.9344014881387
1999-09-22,587.7902924570935
1999-09-23,589.6750677374002
1999-09-24,582.9927117222835
1999-09-27,571.4753560631871
1999-09-28,565.6937845038641
1999-09-29,556.3402125625098
1999-09-30,549.1909298958814
1999-10-01,553.3864597828831
1999-10-04,552.4791549220962
1999-10-05,550.9508069255467
1999-10-06,557.6265964334403
1999-10-07,560.398077817289
1999-10-08,562.8214215165126
1999-10-11,560.7619501981255
1999-10-12,557.6663399335476
1999-10-13,549.9203246807498
1999-10-14,552.4205106348746
1999-10-15,542.2743533028386
1999-10-18,533.8113251451337
1999-10-19,531.6916622073668
1999-10-20,542.2477397192353
1999-10-21,539.697590709227
1999-10-22,550.4297012655097
1999-10-25,550.181160504791
1999-10-26,552.0124442107485
1999-10-27,552.7127677647843
1999-10-28,557.9724304411176
1999-10-29,565.386582587358
1999-11-01,576.746005640076
1999-11-02,578.1400415056623
1999-11-03,577.1301075493657
1999-11-04,588.2452638528529
1999-11-05,589.5365500712522
1999-11-08,589.2018499339955
1999-11-09,593.2115263193217
1999-11-10,592.0778077185148
1999-11-11,596.2060290536831
1999-11-12,604.7993642379676
1999-11-15,604.6840008928848
1999-11-16,608.6894568761817
1999-11-17,597.8764465094275
1999-11-18,602.7951670400739
1999-11-19,612.7921092237336
1999-11-22,616.3279961015795
1999-11-23,616.1131723499001
1999-11-24,619.593222813922
1999-11-25,615.6527190073399
1999-11-26,617.6036862546305
1999-11-29,625.7495272436554
1999-11-30,626.7750178992935
1999-12-01,631.7234033869931
1999-12-02,640.0673577381791
1999-12-03,644.9324666930399
1999-12-06,640.1620774836354
1999-12-07,634.1871393865094
1999-12-08,634.7579898631388
1999-12-09,638.3880674079375
1999-12-10,650.0250078461287
1999-12-13,653.2115071940565
1999-12-14,652.4461686603568
1999-12-15,639.8685275447348
1999-12-16,624.9460820883327
1999-12-17,633.480785186
1999-12-20,636.1555578237477
1999-12-21,629.902144634848
1999-12-22,632.4552793341863
1999-12-23,629.0840246162028
1999-12-24,639.2845826305178
1999-12-27,641.7319531365569
1999-12-28,649.3525513607208
1999-12-29,649.0646795303717
1999-12-30,655.646677381457
1999-12-31,655.7396163807866
2000-01-03,653.4662104000382
2000-01-04,662.0917344080125
2000-01-05,629.4935816830423
2000-01-06,611.2384935339272
2000-01-07,625.4538968314187
2000-01-10,636.513671639049
2000-01-11,630.1874891422964
2000-01-12,633.1019431361585
2000-01-13,634.2251080787149
2000-01-14,642.1947028232507
2000-01-17,653.5939054339502
2000-01-18,648.0968910184549
2000-01-19,628.9045473571558
2000-01-20,635.2752514639295
2000-01-21,631.5420013045947
2000-01-24,636.4822187431076
2000-01-25,624.887600046946
2000-01-26,633.2656244851491
2000-01-27,650.2059860138753
2000-01-28,663.1937554351272
2000-01-31,657.2577652957432
2000-02-01,659.0466011302993
2000-02-02,662.4824718391978
2000-02-03,653.7867502079679
2000-02-04,659.6622767304531
2000-02-07,660.9516332282146
2000-02-08,649.107717629585
2000-02-09,648.5090556275408
2000-02-10,649.8165523733275
2000-02-11,654.8677450515672
2000-02-14,650.8919026472653
2000-02-15,638.8430785466714
2000-02-16,643.4028351328011
2000-02-17,652.0406512738293
2000-02-18,644.0751785846675
2000-02-21,629.1834414060517
2000-02-22,602.8104508770234
2000-02-23,611.1930596576976
2000-02-24,613.5314657382228
2000-02-25,622.3421171534507
2000-02-28,616.6541076666798
2000-02-29,622.783248191333
2000-03-01,615.9460661085781
2000-03-02,621.2188928755505
2000-03-03,625.2200726777446
2000-03-06,629.5222975414965
2000-03-07,634.7176343819157
2000-03-08,636.4502060754442
2000-03-09,624.275561139399
2000-03-10,627.8481674179773
2000-03-13,601.9353809042353
2000-03-14,603.6033999930439
2000-03-15,591.5458358746882
2000-03-16,588.7617260019869
2000-03-17,606.8288310141672
2000-03-20,600.4690635046722
2000-03-21,606.6782591351183
2000-03-22,619.3727041403714
2000-03-23,619.2513111291744
2000-03-24,625.1170585274068
2000-03-27,635.3101650500022
2000-03-28,638.3478341497067
2000-03-29,646.3127853544871
2000-03-30,637.5655137857672
2000-03-31,634.0040893631207
2000-04-03,624.2470620892403
2000-04-04,623.6733649242816
2000-04-05,615.5592706565216
2000-04-06,617.5110768242065
2000-04-07,624.5783238839759
2000-04-10,627.3316815553712
2000-04-11,620.9498052779894
2000-04-12,628.7161396334681
2000-04-13,626.9390357676293
2000-04-14,622.1480469000876
2000-04-17,576.5840429329664
2000-04-18,596.2065871553291
2000-04-19,604.1324192641329
2000-04-20,604.0169648990004
2000-04-21,606.4232528997054
2000-04-24,597.2638070016129
2000-04-25,604.0438748776784
2000-04-26,596.684873189563
2000-04-27,602.5877455881978
2000-04-28,612.171299070172
2000-05-01,612.6692503106439
2000-05-02,610.6002532739896
2000-05-03,616.4519084422498
2000-05-04,614.1279069891298
2000-05-05,618.2986872889262
2000-05-08,610.9561825204105
2000-05-09,603.1155689760021
2000-05-10,590.577369910932
2000-05-11,587.9594646940548
2000-05-12,592.461114372011
2000-05-15,578.7139027170882
2000-05-16,594.6543934568112
2000-05-17,602.9798193495039
2000-05-18,593.116394260824
2000-05-19,597.5734263269017
2000-05-22,569.6321094260154
2000-05-23,561.9071432258874
2000-05-24,557.3178209080281
2000-05-25,558.0286178202655
2000-05-26,536.2250183294606
2000-05-29,535.9625618326556
2000-05-30,538.2666122600682
2000-05-31,553.0040541962524
2000-06-01,553.5508411623791
2000-06-02,557.120853043603
2000-06-05,572.7355405058765
2000-06-06,563.9641857401874
2000-06-07,571.103278383578
2000-06-08,569.396729933025
2000-06-09,578.8830976450361
2000-06-12,577.5802476810399
2000-06-13,561.6601854628774
2000-06-14,569.1151801349312
2000-06-15,566.8986733871594
2000-06-16,560.9916667139026
2000-06-19,554.5141112139294
2000-06-20,559.7059080486873
2000-06-21,565.8225735224817
2000-06-22,568.8558354064744
2000-06-23,570.0331127701819
2000-06-26,568.7673033676824
2000-06-27,566.8573627408613
2000-06-28,567.1890757218782
2000-06-29,553.8347299524431
2000-06-30,554.1248023025917
2000-07-03,560.6048183144915
2000-07-04,556.727977811224
2000-07-05,560.88570861017
2000-07-06,561.6952702605025
2000-07-07,568.4538007613924
2000-07-10,574.3105375071046
2000-07-11,577.0427869462063
2000-07-12,582.1504007692436
2000-07-13,588.9119870268742
2000-07-14,588.0039931542486
2000-07-17,592.8107040503772
2000-07-18,582.9687947970818
2000-07-19,591.9945733661187
2000-07-20,587.8630584924384
2000-07-21,585.3013444744616
2000-07-24,575.5866428240778
2000-07-25,565.1406179429117
2000-07-26,565.7268651190554
2000-07-27,564.5223973145537
2000-07-28,566.3603367051211
2000-07-31,565.8722028434651
2000-08-01,570.2607364217251
2000-08-02,580.5545513032969
2000-08-03,586.8687945929146
2000-08-04,586.9361995410848
2000-08-07,580.732510907486
2000-08-08,584.1943353767817
2000-08-09,595.5309232307947
2000-08-10,591.2407470092409
2000-08-11,593.8164306968798
2000-08-14,597.61883174422
2000-08-15,595.2897108307184
2000-08-16,603.352412339934
2000-08-17,604.9750325031761
2000-08-18,605.248928383263
2000-08-21,609.753529324036
2000-08-22,615.6946271809876
2000-08-23,612.062008216221
2000-08-24,601.9275936283371
2000-08-25,597.6020756995403
2000-08-28,598.3640147755381
2000-08-29,598.4301413662494
2000-08-30,591.2065675136254
2000-08-31,590.1348250845549
2000-09-01,583.2577504156169
2000-09-04,592.11547174587
2000-09-05,599.0108656021852
2000-09-06,598.7534978190445
2000-09-07,594.0509951673306
2000-09-08,595.4903904729485
2000-09-11,592.529528071245
2000-09-12,586.4118535638019
2000-09-13,585.1124927826138
2000-09-14,580.3969450073997
2000-09-15,570.8654417797921
2000-09-18,549.6919715692678
2000-09-19,547.8778805265607
2000-09-20,560.1477177807143
2000-09-21,549.9290980234268
2000-09-22,513.5766153700656
2000-09-25,534.6238156874778
2000-09-26,531.1528477834561
2000-09-27,533.1319911063423
2000-09-28,531.6279601798989
2000-09-29,535.0468912757364
2000-10-02,524.8280983432311
2000-10-03,532.085325233346
2000-10-04,533.5254509157894
2000-10-05,538.5475955356447
2000-10-06,541.9919913618915
2000-10-09,528.2971621344402
2000-10-10,526.8721801053225
2000-10-11,511.58934536732176
2000-10-12,513.5554089210367
2000-10-13,507.7845486544624
2000-10-16,519.9078330079211
2000-10-17,507.5505373573953
2000-10-18,501.6148193834301
2000-10-19,501.0518858013962
2000-10-20,520.7977789099223
2000-10-23,519.0790544497686
2000-10-24,523.1738902258079
2000-10-25,530.7404888158535
2000-10-26,527.8402978724001
2000-10-27,514.1972479397892
2000-10-30,508.1690132257745
2000-10-31,508.78363231101565
2000-11-01,512.6048230348769
2000-11-02,515.2156007426978
2000-11-03,519.0262930407482
2000-11-06,517.3612706228856
2000-11-07,519.2859915309772
2000-11-08,524.6547226659261
2000-11-09,523.0302642457474
2000-11-10,519.026971927753
2000-11-13,504.15378025997836
2000-11-14,513.2663564876656
2000-11-15,509.7046178367949
2000-11-16,508.21577640837603
2000-11-17,505.35984412017484
2000-11-20,497.3408686753304
2000-11-21,498.31880222596607
2000-11-22,494.7768882657257
2000-11-23,493.92435779623037
2000-11-24,503.4294621158124
2000-11-27,505.2807954954214
2000-11-28,496.32038718680224
2000-11-29,484.29099535511773
2000-11-30,472.7539202485712
2000-12-01,479.0995427458622
2000-12-04,467.0186439337455
2000-12-05,474.636883252471
2000-12-06,481.6325827910163
2000-12-07,478.52339485067114
2000-12-08,484.24731824761466
2000-12-11,496.91904143512915
2000-12-12,494.78601439013335
2000-12-13,500.6862070426349
2000-12-14,489.89284597860933
2000-12-15,475.3694823848593
2000-12-18,474.39103563983724
2000-12-19,476.46253998217975
2000-12-20,463.05572824683304
2000-12-21,454.70460461539113
2000-12-22,450.29360392589916
2000-12-25,450.263606884057
2000-12-26,445.6922879426916
2000-12-27,442.11140278273865
2000-12-28,448.7335626271047
2000-12-29,444.5790594279507
2001-01-01,445.08178553814514
2001-01-02,441.5192961489546
2001-01-03,437.72322552676445
2001-01-04,456.2879572875577
2001-01-05,464.1224749909926
2001-01-08,465.3442882221835
2001-01-09,474.06552695531155
2001-01-10,469.6835989310912
2001-01-11,457.41180597348824
2001-01-12,462.3628862527811
2001-01-15,467.1357349496376
2001-01-16,472.7328269175099
2001-01-17,478.7970404147658
2001-01-18,478.4392519930025
2001-01-19,492.33430489604325
2001-01-22,498.1791959511701
2001-01-23,494.2084185887913
2001-01-24,503.1558280599928
2001-01-25,505.3673619361913
2001-01-26,499.33591084218193
2001-01-29,500.61745605612225
2001-01-30,498.02304359569007
2001-01-31,504.3784844730737
2001-02-01,498.3094885004022
2001-02-02,506.05007096101446
2001-02-05,491.79017035498833
2001-02-06,495.4430263667011
2001-02-07,491.1534262860488
2001-02-08,500.85422139934803
2001-02-09,500.79155655895624
2001-02-12,498.3108570806676
2001-02-13,508.20330298351695
2001-02-14,508.39968530890326
2001-02-15,520.8161750520275
2001-02-16,511.8824619005503
2001-02-19,505.73258685559466
2001-02-20,518.6149519107086
2001-02-21,513.479903687442
2001-02-22,509.3677253788279
2001-02-23,511.36546575248065
2001-02-26,513.2777245034418
2001-02-27,504.88229493493947
2001-02-28,501.0254529354091
2001-03-01,484.49782192403825
2001-03-02,476.4899396872482
2001-03-05,483.78098310463423
2001-03-06,487.3363951336206
2001-03-07,489.45780122513247
2001-03-08,486.56775396817164
2001-03-09,482.0670178527271
2001-03-12,468.9932971309344
2001-03-13,467.73555275492004
2001-03-14,471.29690336120245
2001-03-15,475.69339029192116
2001-03-16,479.4440913558902
2001-03-19,474.4706179208179
2001-03-20,468.26000847185406
2001-03-21,469.0199949723648
2001-03-22,469.1028249497989
2001-03-23,471.88118609836727
2001-03-26,478.601112737747
2001-03-27,471.9493878458075
2001-03-28,474.47604543066916
2001-03-29,473.2160158487979
2001-03-30,472.4316010127551
2001-04-02,465.4759390772882
2001-04-03,457.3714752471892
2001-04-04,439.1914975265161
2001-04-05,444.4586103607915
2001-04-06,447.49241213911506
2001-04-09,437.62531110165185
2001-04-10,442.7157512967409
2001-04-11,453.1950675818825
2001-04-12,453.4895548625414
2001-04-13,454.1869528434797
2001-04-16,455.58698545628226
2001-04-17,453.62552259758525
2001-04-18,469.1986749736343
2001-04-19,471.25756991797715
2001-04-20,462.07791688214587
2001-04-23,465.9548828692139
2001-04-24,466.87137236812566
2001-04-25,464.05404481376945
2001-04-26,460.9213241374234
2001-04-27,465.0446558127499
2001-04-30,471.3431744754419
2001-05-01,469.41972809387823
2001-05-02,474.4944705394714
2001-05-03,475.05322953468897
2001-05-04,467.81240745995126
2001-05-07,473.4383535244166
2001-05-08,473.16179868540314
2001-05-09,474.55874646217353
2001-05-10,474.58491399766706
2001-05-11,482.78775674933433
2001-05-14,478.1631079868721
2001-05-15,475.7927565809683
2001-05-16,471.2645693893178
2001-05-17,480.37538766426854
2001-05-18,480.5496092798424
2001-05-21,482.45068090533715
2001-05-22,490.5120215310843
2001-05-23,501.5984201205867
2001-05-24,505.16078259966275
2001-05-25,503.2666511073668
2001-05-28,498.48314324840567
2001-05-29,502.63069305743
2001-05-30,496.2006595517813
2001-05-31,498.28024769741353
2001-06-01,496.52167931384633
2001-06-04,498.7329934328669
2001-06-05,502.39048864466787
2001-06-06,505.80432870722734
2001-06-07,503.3620064061458
2001-06-08,510.7223848497976
2001-06-11,512.2688468477079
2001-06-12,506.78172568030675
2001-06-13,504.47547406159134
2001-06-14,493.3300827140522
2001-06-15,490.860871547911
2001-06-18,487.3880949473125
2001-06-19,489.8808415099411
2001-06-20,490.30886823914426
2001-06-21,491.58287020858785
2001-06-22,490.7318366446357
2001-06-25,486.98169457477866
2001-06-26,483.9265712605084
2001-06-27,485.14121448209795
2001-06-28,487.62211167026095
2001-06-29,495.462142708597
2001-07-02,491.9753309383026
2001-07-03,492.14389452829425
2001-07-04,491.88445375221374
2001-07-05,495.5837333777113
2001-07-06,488.4115148980113
2001-07-09,478.4710249835973
2001-07-10,475.33884101084
2001-07-11,465.6379191452609
2001-07-12,475.20968393829025
2001-07-13,469.50919651673877
2001-07-16,463.53400399055363
2001-07-17,462.51132734082336
2001-07-18,447.63160971850635
2001-07-19,447.12188396096445
2001-07-20,447.1106725864667
2001-07-23,446.4795557317748
2001-07-24,441.9490702216655
2001-07-25,440.1375887917353
2001-07-26,446.27164871715473
2001-07-27,451.01695190523947
2001-07-30,449.01494261051147
2001-07-31,451.7847923400921
2001-08-01,453.81587870031734
2001-08-02,455.2505111193192
2001-08-03,453.5680934008367
2001-08-06,452.62408970781064
2001-08-07,452.2981537734473
2001-08-08,453.2487967088045
2001-08-09,441.48976429263627
2001-08-10,441.7749593418666
2001-08-13,443.0402960612666
2001-08-14,450.59119044211104
2001-08-15,445.69416553489344
2001-08-16,446.59414098475185
2001-08-17,443.9071196848198
2001-08-20,441.72706957604555
2001-08-21,444.4763599737469
2001-08-22,440.29034042010073
2001-08-23,443.74061813101724
2001-08-24,440.83541037390404
2001-08-27,446.83040493375256
2001-08-28,443.92299816127485
2001-08-29,444.6844818086
2001-08-30,445.2566870047902
2001-08-31,443.82671837970275
2001-09-03,441.6469333582557
2001-09-04,452.7004008773305
2001-09-05,450.4347563260829
2001-09-06,444.6403683220381
2001-09-07,433.9833463112636
2001-09-10,433.9748201580038
2001-09-11,427.2112686628317
2001-09-12,407.24815603773544
2001-09-13,402.5450790261186
2001-09-14,387.0050528483413
2001-09-17,372.0647819444472
2001-09-18,371.86848883038544
2001-09-19,374.68001845309857
2001-09-20,370.3188707816604
2001-09-21,363.37391581648683
2001-09-24,367.9909291810245
2001-09-25,361.51818974191957
2001-09-26,365.20455721917614
2001-09-27,369.4561024695955
2001-09-28,379.69916252030384
2001-10-01,376.80595700675593
2001-10-02,373.7949870219993
2001-10-03,373.1026649266641
2001-10-04,385.57243110824544
2001-10-05,383.78331895217866
2001-10-08,376.00623916724817
2001-10-09,385.23595422399296
2001-10-10,386.4204014705883
2001-10-11,397.5451500008806
2001-10-12,391.36055616666886
2001-10-15,388.9080556785844
2001-10-16,390.9479553255421
2001-10-17,394.65563732702174
2001-10-18,390.5435705681467
2001-10-19,392.8683719959461
2001-10-22,396.1188323908611
2001-10-23,401.9863692808862
2001-10-24,404.02393918124153
2001-10-25,402.07272165964537
2001-10-26,405.89626119417653
2001-10-29,395.8477187473505
2001-10-30,389.77428345210893
2001-10-31,393.63658513613194
2001-11-01,391.51058854136033
2001-11-02,393.43763275000265
2001-11-05,401.09646365808453
2001-11-06,400.55230626206276
2001-11-07,397.6944105994138
2001-11-08,406.6372826810299
2001-11-09,408.7474552801622
2001-11-12,412.02677311396656
2001-11-13,417.4717193940323
2001-11-14,423.48688733301987
2001-11-15,432.3744115564669
2001-11-16,430.66946238763603
2001-11-19,439.10719783832536
2001-11-20,436.7006019608875
2001-11-21,444.41195360553644
2001-11-22,443.91423253309995
2001-11-23,452.10435190011276
2001-11-26,458.4875694855098
2001-11-27,453.9457182175752
2001-11-28,439.8735978925514
2001-11-29,441.3691027957531
2001-11-30,440.6004285915646
2001-12-03,448.8537546660909
2001-12-04,455.49650397264577
2001-12-05,468.46977886848146
2001-12-06,474.0221821473322
2001-12-07,482.51809244863966
2001-12-10,482.3048475436902
2001-12-11,477.2795233673495
2001-12-12,482.24916086931637
2001-12-13,474.3892466677801
2001-12-14,471.9244703923406
2001-12-17,469.49049477286707
2001-12-18,465.6051262492743
2001-12-19,464.1409533117377
2001-12-20,469.3926689400843
2001-12-21,464.02534275673935
2001-12-24,470.9696346124881
2001-12-25,475.62916765948177
2001-12-26,476.4240934180066
2001-12-27,473.721682907045
2001-12-28,481.4812342789214
2001-12-31,481.7662856700887
2002-01-01,481.7943553230317
2002-01-02,479.07379533680273
2002-01-03,482.9990155742587
2002-01-04,493.5693368070904
2002-01-07,503.93353466686364
2002-01-08,500.30024781869923
2002-01-09,502.388043150658
2002-01-10,498.3191104903135
2002-01-11,496.01376382418346
2002-01-14,493.57216464090664
2002-01-15,488.7617632427701
2002-01-16,489.3051590820682
2002-01-17,491.4277803971793
2002-01-18,489.05413787720846
2002-01-21,497.6859452009765
2002-01-22,495.21251383479694
2002-01-23,496.3692451331823
2002-01-24,503.10360018731853
2002-01-25,521.2414494811024
2002-01-28,529.8702970706644
2002-01-29,527.8611864452164
2002-01-30,521.0667303834183
2002-01-31,526.1247913410598
2002-02-01,524.0558643695531
2002-02-04,518.9156894523144
2002-02-05,516.0594457407722
2002-02-06,519.578538527337
2002-02-07,514.7247020226089
2002-02-08,516.3911069736439
2002-02-11,516.4557522476553
2002-02-12,517.3694714981239
2002-02-13,520.0825319539515
2002-02-14,531.5815790392877
2002-02-15,530.7897035291246
2002-02-18,535.6298778698238
2002-02-19,528.8827076773096
2002-02-20,525.344745673634
2002-02-21,525.6508843998383
2002-02-22,518.1281799769167
2002-02-25,515.2636126351762
2002-02-26,518.2007993534162
2002-02-27,531.2561581019497
2002-02-28,529.8941356116833
2002-03-01,530.1697446464217
2002-03-04,539.9588348608053
2002-03-05,544.4967606300685
2002-03-06,544.8547139573626
2002-03-07,541.534172353431
2002-03-08,545.446630324936
2002-03-11,550.9341066814069
2002-03-12,553.3480172922515
2002-03-13,551.821702658999
2002-03-14,549.0115379900309
2002-03-15,547.0554080686267
2002-03-18,550.6239970821644
2002-03-19,550.4885688622239
2002-03-20,550.2062968669661
2002-03-21,550.6540748551193
2002-03-22,556.2002863562319
2002-03-25,557.0633782852291
2002-03-26,557.6329227514659
2002-03-27,565.0009258918103
2002-03-28,565.7676153810573
2002-03-29,563.3694301941877
2002-04-01,555.219883843709
2002-04-02,557.6244798861873
2002-04-03,561.2108660953141
2002-04-04,560.4145482683803
2002-04-05,564.3466358545763
2002-04-08,566.8477310969005
2002-04-09,559.2367239640117
2002-04-10,551.8918324520155
2002-04-11,552.6408607706917
2002-04-12,559.4688678101332
2002-04-15,564.6172871545607
2002-04-16,567.2831209221332
2002-04-17,575.5795470028659
2002-04-18,575.5140787525057
2002-04-19,580.7508700601122
2002-04-22,583.880232390693
2002-04-23,583.0502291288044
2002-04-24,581.0245623942469
2002-04-25,568.5751714925007
2002-04-26,569.1924698544912
2002-04-29,560.2995825502484
2002-04-30,559.2388332971835
2002-05-01,556.0610464090357
2002-05-02,563.0152845508053
2002-05-03,560.1333695187589
2002-05-06,547.8876569857616
2002-05-07,549.7141317033539
2002-05-08,555.5874865808412
2002-05-09,555.4954400012152
2002-05-10,550.9239355204414
2002-05-13,551.3814559830683
2002-05-14,557.536438092645
2002-05-15,563.1021247190014
2002-05-16,560.1196072708583
2002-05-17,558.1023434013202
2002-05-20,551.5189960197094
2002-05-21,543.5756019380774
2002-05-22,543.7555923854379
2002-05-23,543.0399020702495
2002-05-24,548.0616125279449
2002-05-27,550.4562860013303
2002-05-28,543.4587856105279
2002-05-29,539.2508741026526
2002-05-30,537.3988178771076
2002-05-31,533.3890669548323
2002-06-03,532.0934739268926
2002-06-04,528.5252428859278
2002-06-05,533.699206752063
2002-06-06,530.1904846089611
2002-06-07,527.0533578958555
2002-06-10,533.4955435670652
2002-06-11,532.7860217304178
2002-06-12,530.6166087676572
2002-06-13,534.2548945193003
2002-06-14,527.5682482517651
2002-06-17,525.4658938718561
2002-06-18,520.5534517012534
2002-06-19,502.79697481471953
2002-06-20,503.639239249949
2002-06-21,500.6051793679086
2002-06-24,495.3419835998296
2002-06-25,493.24883312080715
2002-06-26,467.08154549960483
2002-06-27,472.6307569571272
2002-06-28,479.28936363167986
2002-07-01,474.9258457924369
2002-07-02,476.03555531144895
2002-07-03,484.92789752031507
2002-07-04,493.8495131940272
2002-07-05,503.6874106004226
2002-07-08,497.73169538518243
2002-07-09,500.6934637803825
2002-07-10,501.27440814973977
2002-07-11,490.93631490156696
2002-07-12,500.221780298689
2002-07-15,489.3971258755136
2002-07-16,481.03842478394375
2002-07-17,480.6364799620614
2002-07-18,481.1425729369348
2002-07-19,472.91171091304557
2002-07-22,464.01623087789227
2002-07-23,478.7281768029278
2002-07-24,466.40857899452783
2002-07-25,461.5576618994294
2002-07-26,453.09392503051043
2002-07-29,459.9955689694793
2002-07-30,468.22173987107385
