Date,ACWI ex USA IMI VALUE
1999-06-14,517.7400417730141
1999-06-15,518.0918271292998
1999-06-16,524.2807484011515
1999-06-17,527.2378061444786
1999-06-18,525.2235309013388
1999-06-21,530.4778125198785
1999-06-22,530.5000485515397
1999-06-23,525.9852086112224
1999-06-24,522.0508315123622
1999-06-25,517.7917616643447
1999-06-28,521.7320807918048
1999-06-29,522.5745255085601
1999-06-30,522.6025804563454
1999-07-01,532.8557217218653
1999-07-02,536.3313198874336
1999-07-05,542.3044345037766
1999-07-06,540.7964251488834
1999-07-07,539.592348549983
1999-07-08,539.9113699751022
1999-07-09,541.0943105390668
1999-07-12,543.9850001188742
1999-07-13,538.8038735795848
1999-07-14,541.5078614238396
1999-07-15,544.6559121193671
1999-07-16,543.0083240080813
1999-07-19,545.9111569572914
1999-07-20,533.812710518636
1999-07-21,527.2850607288907
1999-07-22,523.5579774111023
1999-07-23,519.042681048141
1999-07-26,509.45675897626086
1999-07-27,511.9980736778549
1999-07-28,515.2138120026649
1999-07-29,510.325531876229
1999-07-30,516.6941834239584
1999-08-02,516.1833372844127
1999-08-03,516.2786327597071
1999-08-04,513.6879483081185
1999-08-05,505.92917009094685
1999-08-06,504.57777914744946
1999-08-09,507.3215494108271
1999-08-10,502.9432598957989
1999-08-11,504.7032463570799
1999-08-12,511.8607026067934
1999-08-13,517.7363665607348
1999-08-16,522.0869919468182
1999-08-17,522.9315927259488
1999-08-18,525.4872144137171
1999-08-19,522.2698233467802
1999-08-20,527.7099492092382
1999-08-23,537.2166111789326
1999-08-24,536.7433856067446
1999-08-25,540.9157712313458
1999-08-26,538.8679526139082
1999-08-27,537.0286193478914
1999-08-30,538.8817239734207
1999-08-31,528.9910230031062
1999-09-01,534.096914583185
1999-09-02,527.4102607095863
1999-09-03,533.8523307162392
1999-09-06,538.6034504656575
1999-09-07,534.7892654618176
1999-09-08,533.3903550566209
1999-09-09,541.7295300401177
1999-09-10,544.6094518638104
1999-09-13,549.4106366837748
1999-09-14,545.8962418102894
1999-09-15,545.7708581173314
1999-09-16,540.5673568533559
1999-09-17,539.3215689678719
1999-09-20,540.2478346755256
1999-09-21,537.7922700239386
1999-09-22,531.2592576771876
1999-09-23,534.2259709670433
1999-09-24,526.6910205953355
1999-09-27,528.393084443442
1999-09-28,527.2901140682566
1999-09-29,521.0655092844245
1999-09-30,524.9665213236635
1999-10-01,524.7133165044149
1999-10-04,526.4283414960165
1999-10-05,526.6581078025127
1999-10-06,526.4362234369036
1999-10-07,528.6937272554434
1999-10-08,531.3450584140369
1999-10-11,531.4683895236369
1999-10-12,527.1363908115144
1999-10-13,520.2760291281961
1999-10-14,519.8533225901283
1999-10-15,511.1102106378434
1999-10-18,505.6266703059141
1999-10-19,512.5243179179046
1999-10-20,516.9298807534229
1999-10-21,514.3367560520835
1999-10-22,522.654740417358
1999-10-25,523.2402129905547
1999-10-26,527.9052948872687
1999-10-27,526.8733839474218
1999-10-28,530.7563830843454
1999-10-29,538.8974799992066
1999-11-01,538.6517264673066
1999-11-02,540.7794774962679
1999-11-03,541.0957529949366
1999-11-04,546.6489438388916
1999-11-05,543.6198351659987
1999-11-08,543.216121640961
1999-11-09,545.2260485885909
1999-11-10,548.1782119030322
1999-11-11,549.3557834451076
1999-11-12,551.3298040142536
1999-11-15,551.0617883045894
1999-11-16,552.1876871034166
1999-11-17,553.289234942782
1999-11-18,559.4504121336594
1999-11-19,561.061141850179
1999-11-22,558.6611628894522
1999-11-23,561.7254318062919
1999-11-24,562.0471091693711
1999-11-25,564.6953351614836
1999-11-26,570.0456254984427
1999-11-29,570.9071208909312
1999-11-30,564.8443820793816
1999-12-01,567.9687104917805
1999-12-02,571.4876976867575
1999-12-03,575.8658970956553
1999-12-06,566.2856119146996
1999-12-07,566.2654289779854
1999-12-08,561.3223886486516
1999-12-09,565.7793071575834
1999-12-10,569.2687191874234
1999-12-13,570.2015381706746
1999-12-14,571.1793259597583
1999-12-15,571.3451354845333
1999-12-16,569.4566711581317
1999-12-17,574.4665348975994
1999-12-20,575.6517898363085
1999-12-21,574.677139854644
1999-12-22,579.6722504430803
1999-12-23,580.6484551580974
1999-12-24,581.7945611893532
1999-12-27,583.2527669251858
1999-12-28,586.8726271194653
1999-12-29,588.9958527650299
1999-12-30,594.1225279789589
1999-12-31,594.2473012128926
2000-01-03,591.2613217164542
2000-01-04,574.6265330805782
2000-01-05,565.4678829414187
2000-01-06,561.2551706624877
2000-01-07,570.1176638009707
2000-01-10,574.5831045828984
2000-01-11,572.6256253312895
2000-01-12,571.0541648681462
2000-01-13,573.2059789574189
2000-01-14,582.2088386771842
2000-01-17,588.3568492946599
2000-01-18,580.8519112244329
2000-01-19,575.9723890204573
2000-01-20,575.6199408733627
2000-01-21,575.4745696432401
2000-01-24,575.634555325453
2000-01-25,565.5215846111156
2000-01-26,570.3574149906657
2000-01-27,580.135363995711
2000-01-28,579.4221452949015
2000-01-31,572.3922255908626
2000-02-01,574.1444903693385
2000-02-02,576.2517620676521
2000-02-03,577.1166934384618
2000-02-04,578.9652956295535
2000-02-07,577.3182707999549
2000-02-08,576.6562633095011
2000-02-09,574.6329812196415
2000-02-10,574.6619192869737
2000-02-11,572.8042312610111
2000-02-14,570.1571915546475
2000-02-15,562.8476198508587
2000-02-16,567.1672057345165
2000-02-17,571.2095978267066
2000-02-18,567.5011223601847
2000-02-21,558.8590516645538
2000-02-22,547.7636176679753
2000-02-23,553.4774048107553
2000-02-24,555.3924126485897
2000-02-25,565.4562693846985
2000-02-28,568.3047778543543
2000-02-29,571.547122585886
2000-03-01,577.81260692325
2000-03-02,581.731133093224
2000-03-03,583.0570672975699
2000-03-06,582.0448534131987
2000-03-07,584.6321790796221
2000-03-08,583.4652959880025
2000-03-09,580.4991934050752
2000-03-10,583.7892884212681
2000-03-13,574.1110126723866
2000-03-14,575.8876988937322
2000-03-15,570.2559494307951
2000-03-16,582.601745718918
2000-03-17,586.5656466783977
2000-03-20,584.9907917862669
2000-03-21,586.0637673257019
2000-03-22,589.5072062648952
2000-03-23,584.8532361943153
2000-03-24,592.3962713706632
2000-03-27,596.490840380345
2000-03-28,601.607415465236
2000-03-29,610.6558321854933
2000-03-30,602.6967411082221
2000-03-31,610.5105521874218
2000-04-03,608.3029543723491
2000-04-04,610.8441084968979
2000-04-05,601.3999024522756
2000-04-06,602.9237988650749
2000-04-07,604.5521006833666
2000-04-10,604.8040010595844
2000-04-11,600.7669997401717
2000-04-12,607.2378806303934
2000-04-13,607.1448315263681
2000-04-14,600.7910965173218
2000-04-17,584.021134448926
2000-04-18,593.0926777407738
2000-04-19,598.5164271621315
2000-04-20,600.9159398119674
2000-04-21,599.20753767227
2000-04-24,601.873554602227
2000-04-25,612.2789976514603
2000-04-26,612.6787539110536
2000-04-27,612.5154255181068
2000-04-28,612.2704401795402
2000-05-01,616.2357286710651
2000-05-02,621.4880718750702
2000-05-03,625.2139440783442
2000-05-04,625.0516118988729
2000-05-05,625.4737405720855
2000-05-08,623.6023358529452
2000-05-09,616.5991336622009
2000-05-10,610.4606369263587
2000-05-11,613.3248852183183
2000-05-12,617.6904032125618
2000-05-15,611.3465720762434
2000-05-16,620.2729735350435
2000-05-17,621.1628601816898
2000-05-18,619.6548914546792
2000-05-19,617.7901899128399
2000-05-22,606.0417459587383
2000-05-23,604.8522986183575
2000-05-24,602.3089389052451
2000-05-25,604.5406424734214
2000-05-26,594.1356893726944
2000-05-29,596.3923088496224
2000-05-30,598.2562760611322
2000-05-31,599.6335801873496
2000-06-01,602.0270890035456
2000-06-02,604.6383693212662
2000-06-05,608.4854425185442
2000-06-06,605.057474373522
2000-06-07,605.2517647675992
2000-06-08,605.7026878064446
2000-06-09,606.8984237349202
2000-06-12,606.3231293785731
2000-06-13,603.2483554477179
2000-06-14,604.3923523922687
2000-06-15,602.2493152583369
2000-06-16,599.4662537807953
2000-06-19,601.8808479709028
2000-06-20,605.0893146626286
2000-06-21,607.8780002925978
2000-06-22,611.1207726433199
2000-06-23,610.8940294107127
2000-06-26,608.9765254805063
2000-06-27,608.5405462571359
2000-06-28,609.8764570409834
2000-06-29,606.9218056227063
2000-06-30,607.127270755698
2000-07-03,613.8688170937551
2000-07-04,614.3343441520426
2000-07-05,608.345509702926
2000-07-06,608.0688828324569
2000-07-07,613.5701229243568
2000-07-10,615.5751542908735
2000-07-11,617.112646754035
2000-07-12,618.7588260298261
2000-07-13,618.5948055603453
2000-07-14,618.5327520337289
2000-07-17,618.1490079414657
2000-07-18,614.010669059705
2000-07-19,616.6512969104322
2000-07-20,617.6409947169143
2000-07-21,610.4500417955063
2000-07-24,608.222575566468
2000-07-25,605.0004727605722
2000-07-26,603.8492770716324
2000-07-27,601.8304163748219
2000-07-28,603.5948714835903
2000-07-31,604.3801594480384
2000-08-01,607.2458117703505
2000-08-02,615.1080632575927
2000-08-03,618.1560550627777
2000-08-04,618.0717113943698
2000-08-07,623.5321829557066
2000-08-08,625.5269334695587
2000-08-09,631.2921757700847
2000-08-10,625.5606643826566
2000-08-11,631.1013125670212
2000-08-14,632.8611855788188
2000-08-15,630.9243632060965
2000-08-16,633.7389077087414
2000-08-17,630.7506170917037
2000-08-18,634.044309788604
2000-08-21,635.2620425577361
2000-08-22,641.2634744466876
2000-08-23,645.2812922532108
2000-08-24,640.0179219669851
2000-08-25,639.6001841700094
2000-08-28,642.1556363943392
2000-08-29,642.0629724549722
2000-08-30,639.0755269677318
2000-08-31,639.6312703347656
2000-09-01,638.3417030437582
2000-09-04,641.1374695155332
2000-09-05,643.9194901975546
2000-09-06,645.9562986974029
2000-09-07,648.4468688068047
2000-09-08,646.733144015901
2000-09-11,646.7049468367691
2000-09-12,642.0243800084149
2000-09-13,639.0761888181157
2000-09-14,639.4140525097115
2000-09-15,635.7429878432447
2000-09-18,635.08191216002
2000-09-19,635.0199114425399
2000-09-20,638.8746098240415
2000-09-21,631.9375292190855
2000-09-22,615.2586493642391
2000-09-25,622.3822361803302
2000-09-26,618.6093396314312
2000-09-27,617.4315099615366
2000-09-28,617.7217927921961
2000-09-29,621.6656286065091
2000-10-02,623.6744982011566
2000-10-03,628.8987019104037
2000-10-04,630.2661912206929
2000-10-05,632.644447993299
2000-10-06,632.6330407498117
2000-10-09,626.1935103126795
2000-10-10,626.274658487965
2000-10-11,617.6164062533653
2000-10-12,621.432258215393
2000-10-13,619.831271537938
2000-10-16,625.7976236969808
2000-10-17,620.7741652648086
2000-10-18,617.0850384486175
2000-10-19,623.0508235374513
2000-10-20,629.055770138738
2000-10-23,631.3250319245132
2000-10-24,636.5021963608633
2000-10-25,637.5795374934112
2000-10-26,635.8211777065501
2000-10-27,631.3901465277002
2000-10-30,630.9364323074889
2000-10-31,635.1552908386219
2000-11-01,636.4925697911708
2000-11-02,637.4303628020606
2000-11-03,637.8278076019927
2000-11-06,641.516779642555
2000-11-07,642.1228815280009
2000-11-08,643.4165273903819
2000-11-09,639.0694843802985
2000-11-10,634.8427536280443
2000-11-13,629.3169577229456
2000-11-14,634.1315844240557
2000-11-15,633.8716531419932
2000-11-16,631.75700632697
2000-11-17,631.3961328326097
2000-11-20,627.18661814998
2000-11-21,627.8551111218397
2000-11-22,621.9113483125233
2000-11-23,622.1151728603115
2000-11-24,625.7360581748318
2000-11-27,627.1159624466517
2000-11-28,621.2414626125798
2000-11-29,614.6541150813285
2000-11-30,606.2588764419445
2000-12-01,610.5643565029313
2000-12-04,602.0245733638251
2000-12-05,608.4834822108394
2000-12-06,607.5662698986052
2000-12-07,603.4261461977234
2000-12-08,607.3236122135285
2000-12-11,619.0404373952618
2000-12-12,617.9383587372673
2000-12-13,617.4744325208133
2000-12-14,607.1621019973572
2000-12-15,596.5152932111026
2000-12-18,599.4825752059648
2000-12-19,602.8666779106428
2000-12-20,589.3967353583124
2000-12-21,583.5068240854945
2000-12-22,581.2490891452405
2000-12-25,584.9872372861269
2000-12-26,581.8567338532091
2000-12-27,586.0221239711723
2000-12-28,590.1009685491993
2000-12-29,585.999315251253
2001-01-01,586.0430817804128
2001-01-02,581.3935739563166
2001-01-03,581.5364989062684
2001-01-04,585.70560511421
2001-01-05,584.2478657273284
2001-01-08,584.6756401192222
2001-01-09,583.8245619573574
2001-01-10,580.4420096588572
2001-01-11,575.9352281779995
2001-01-12,576.1412950205041
2001-01-15,579.4741546108646
2001-01-16,579.4233832959675
2001-01-17,588.4271652222656
2001-01-18,585.076078567743
2001-01-19,588.7156910510713
2001-01-22,590.7842856261582
2001-01-23,590.5104882351388
2001-01-24,596.1965659257476
2001-01-25,600.0130165270065
2001-01-26,598.776872554862
2001-01-29,602.4296091268868
2001-01-30,601.6403019437165
2001-01-31,602.0253557501653
2001-02-01,598.516053961255
2001-02-02,599.6899691249437
2001-02-05,595.6569012315849
2001-02-06,599.347451961862
2001-02-07,594.7687686022833
2001-02-08,598.26249514441
2001-02-09,594.807272947824
2001-02-12,594.703139050432
2001-02-13,598.2918828300374
2001-02-14,599.6366311675755
2001-02-15,606.9450488656282
2001-02-16,597.4003493834847
2001-02-19,593.6489763668917
2001-02-20,597.5296280661015
2001-02-21,590.5679607141482
2001-02-22,590.9023344686009
2001-02-23,589.2636797050541
2001-02-26,591.2565719451835
2001-02-27,588.5615175059219
2001-02-28,585.9145643178168
2001-03-01,580.0428128349854
2001-03-02,573.8917252304843
2001-03-05,578.5830007315134
2001-03-06,582.1566590257496
2001-03-07,584.1095424174399
2001-03-08,583.0884009664214
2001-03-09,580.1733085858519
2001-03-12,570.1836250465799
2001-03-13,565.8370855522909
2001-03-14,558.8998871521767
2001-03-15,565.3547396594925
2001-03-16,560.7225383634768
2001-03-19,559.7562465848155
2001-03-20,560.611358379463
2001-03-21,563.2430035879481
2001-03-22,550.9197682377353
2001-03-23,555.4175766800475
2001-03-26,569.0036565089321
2001-03-27,573.9696010676289
2001-03-28,575.9050191818778
2001-03-29,574.0794608668227
2001-03-30,572.8331430597952
2001-04-02,569.972866931065
2001-04-03,563.9496166665901
2001-04-04,560.5913183946238
2001-04-05,570.2232046731949
2001-04-06,569.1513998591843
2001-04-09,569.4913801208263
2001-04-10,578.7072486170916
2001-04-11,582.9810559963573
2001-04-12,582.3799957513213
2001-04-13,581.8909718939093
2001-04-16,583.717316183788
2001-04-17,584.4208821353789
2001-04-18,598.1328769166547
2001-04-19,594.7059516486643
2001-04-20,587.9559091063591
2001-04-23,588.3774202042308
2001-04-24,591.2470563898959
2001-04-25,591.583794024126
2001-04-26,593.9396753273429
2001-04-27,600.5033655844431
2001-04-30,604.7578689346566
2001-05-01,608.2551322648097
2001-05-02,607.8117783126371
2001-05-03,602.9209425629126
2001-05-04,604.7456191537782
2001-05-07,608.4950159939315
2001-05-08,606.8396040547548
2001-05-09,604.8343546456315
2001-05-10,608.9020259496723
2001-05-11,610.6438318509745
2001-05-14,603.7319175421119
2001-05-15,606.5552232353746
2001-05-16,604.8128487282196
2001-05-17,613.2081368561809
2001-05-18,616.5806418571763
2001-05-21,621.3713819129416
2001-05-22,625.4326943415856
2001-05-23,628.6837333250103
2001-05-24,630.1588143273677
2001-05-25,628.0618114740439
2001-05-28,625.5264457676257
2001-05-29,628.6242636866249
2001-05-30,621.6257537329648
2001-05-31,626.6556976809327
2001-06-01,627.0724550962964
2001-06-04,628.0816181672726
2001-06-05,628.8024582445044
2001-06-06,627.1381621296836
2001-06-07,626.8957135195551
2001-06-08,627.4212004598955
2001-06-11,625.4354967332447
2001-06-12,615.4393950829171
2001-06-13,617.0097245590653
2001-06-14,610.7841784411559
2001-06-15,605.7185337965516
2001-06-18,601.0945272821916
2001-06-19,603.0613476312955
2001-06-20,603.6883850559338
2001-06-21,606.401547775567
2001-06-22,608.8876914074058
2001-06-25,606.6609770112095
2001-06-26,602.5905971895796
2001-06-27,602.8683826737249
2001-06-28,608.3370867042742
2001-06-29,614.5257188427597
2001-07-02,617.7219992484705
2001-07-03,614.9629465433944
2001-07-04,612.7404495748431
2001-07-05,613.4333890196854
2001-07-06,600.5413627626219
2001-07-09,596.8185497260345
2001-07-10,593.7042559921083
2001-07-11,585.9813150105847
2001-07-12,594.7726663136873
2001-07-13,594.9270432869328
2001-07-16,591.3238273588535
2001-07-17,588.5157840709785
2001-07-18,576.2566171755344
2001-07-19,579.6633782505432
2001-07-20,577.6683230043642
2001-07-23,576.2182222535522
2001-07-24,571.119698169247
2001-07-25,567.0855461048624
2001-07-26,570.0227087722465
2001-07-27,576.1197578034539
2001-07-30,575.5895306222419
2001-07-31,580.9140731658199
2001-08-01,582.9970757036405
2001-08-02,586.1136798587256
2001-08-03,581.1606276879205
2001-08-06,582.7007082691673
2001-08-07,584.8028505014456
2001-08-08,581.8416773879778
2001-08-09,570.1329732920085
2001-08-10,567.6481899454127
2001-08-13,566.1858625115176
2001-08-14,574.2394357009847
2001-08-15,571.0247487022727
2001-08-16,567.0154954683404
2001-08-17,561.2351673114697
2001-08-20,560.4499091513279
2001-08-21,564.3510446533988
2001-08-22,563.540205795671
2001-08-23,564.8202414832421
2001-08-24,569.1528238420258
2001-08-27,571.7249067967367
2001-08-28,568.1950951785724
2001-08-29,566.4013816652478
2001-08-30,559.2724322371496
2001-08-31,558.560768007938
2001-09-03,552.6898134447889
2001-09-04,564.5829641977385
2001-09-05,559.5546823316281
2001-09-06,551.961981323907
2001-09-07,539.999828210155
2001-09-10,533.5822256986283
2001-09-11,515.6503075818176
2001-09-12,505.31568465334095
2001-09-13,508.09576411932755
2001-09-14,494.44803313426416
2001-09-17,491.74312065668573
2001-09-18,489.5025874739964
2001-09-19,484.0923386063813
2001-09-20,470.6324454193686
2001-09-21,460.07420521709946
2001-09-24,472.5637524143681
2001-09-25,474.72626218649543
2001-09-26,478.0002618196522
2001-09-27,479.974962877245
2001-09-28,495.11790069624317
2001-10-01,490.7783580351388
2001-10-02,493.7358182080669
2001-10-03,492.23421929641904
2001-10-04,506.0183205037937
2001-10-05,503.39663339713485
2001-10-08,501.82206958553866
2001-10-09,499.09074923900215
2001-10-10,505.5702418547194
2001-10-11,514.9284556753285
2001-10-12,514.5577564792027
2001-10-15,507.9051606752973
2001-10-16,510.9183551438835
2001-10-17,517.7336424558572
2001-10-18,511.18979898953444
2001-10-19,507.51757966348714
2001-10-22,511.63660654485267
2001-10-23,521.2526354484219
2001-10-24,521.98521345848
2001-10-25,517.7895820062702
2001-10-26,524.0581218855484
2001-10-29,514.3170556083227
2001-10-30,505.16652964185704
2001-10-31,509.9169005547444
2001-11-01,509.76054971773436
2001-11-02,511.2661293948256
2001-11-05,520.1584484677135
2001-11-06,521.2271023714278
2001-11-07,520.3176185962972
2001-11-08,529.7392252490044
2001-11-09,526.5448149254098
2001-11-12,520.1546347144616
2001-11-13,530.3247906937221
2001-11-14,530.5190473967725
2001-11-15,532.974391356577
2001-11-16,533.7010078743484
2001-11-19,541.9218488780886
2001-11-20,538.4878424789785
2001-11-21,540.8354038699051
2001-11-22,541.1439363408089
2001-11-23,541.4102788362973
2001-11-26,543.7459135823967
2001-11-27,539.3231783038743
2001-11-28,531.0841794410306
2001-11-29,530.5147309139619
2001-11-30,529.2840370941738
2001-12-03,527.011008969882
2001-12-04,529.1138251488835
2001-12-05,540.8868439867507
2001-12-06,542.8283970253407
2001-12-07,539.2557815252543
2001-12-10,533.8862346903345
2001-12-11,531.9522937961441
2001-12-12,530.739862942788
2001-12-13,522.4885496747104
2001-12-14,518.2055715328571
2001-12-17,521.6998015625528
2001-12-18,522.2655597584904
2001-12-19,520.6840865525751
2001-12-20,520.1472769497049
2001-12-21,526.6821775976874
2001-12-24,530.7494413687383
2001-12-25,531.1828918634291
2001-12-26,530.5385325141895
2001-12-27,533.947202822026
2001-12-28,540.1316823500385
2001-12-31,537.6001728457105
2002-01-01,537.6078797578372
2002-01-02,530.7144115976618
2002-01-03,538.2828996977645
2002-01-04,544.8384268489173
2002-01-07,544.4374126148515
2002-01-08,540.120579548946
2002-01-09,539.9057875981543
2002-01-10,534.3895084201057
2002-01-11,535.3606211494716
2002-01-14,528.8120155964943
2002-01-15,529.6096138398402
2002-01-16,529.3497433165466
2002-01-17,533.3932938620727
2002-01-18,532.897010323889
2002-01-21,533.8407088696928
2002-01-22,531.1749957995047
2002-01-23,532.0000523377118
2002-01-24,537.5149739638329
2002-01-25,542.7108491373691
2002-01-28,548.7563863183335
2002-01-29,542.9435018455247
2002-01-30,537.9151167114239
2002-01-31,543.3842948923705
2002-02-01,542.7933183659792
2002-02-04,537.6710257375197
2002-02-05,530.3249785745116
2002-02-06,527.8365562093181
2002-02-07,529.4458745727932
2002-02-08,529.5917170082537
2002-02-11,531.7461211297615
2002-02-12,534.7253925238088
2002-02-13,539.5300203059752
2002-02-14,545.4684444382394
2002-02-15,542.2890323754791
2002-02-18,542.2359149032125
2002-02-19,532.0980035813812
2002-02-20,529.8417987545924
2002-02-21,535.6908136230674
2002-02-22,532.0031293364536
2002-02-25,537.528610150837
2002-02-26,540.1503858657659
2002-02-27,548.1697698134627
2002-02-28,548.7561758338416
2002-03-01,554.692548284021
2002-03-04,567.7701000981308
2002-03-05,565.9925591215465
2002-03-06,566.255743329275
2002-03-07,571.5448653106567
2002-03-08,574.0970105662025
2002-03-11,575.64314338645
2002-03-12,571.7263442563581
2002-03-13,568.7465540644472
2002-03-14,568.2444006060595
2002-03-15,572.1601405148014
2002-03-18,572.225391851121
2002-03-19,575.7169125991087
2002-03-20,572.9947958872464
2002-03-21,572.6291953403729
2002-03-22,572.432771980177
2002-03-25,570.3400724657416
2002-03-26,570.6987702635652
2002-03-27,574.7215781914028
2002-03-28,579.0290052614899
2002-03-29,576.3300769936635
2002-04-01,573.2896904933384
2002-04-02,572.9789993808528
2002-04-03,575.0304577574798
2002-04-04,573.0065733288918
2002-04-05,575.2813464072201
2002-04-08,573.1808423526331
2002-04-09,571.5515241293242
2002-04-10,575.4390670514267
2002-04-11,568.7549679179347
2002-04-12,570.6640515464709
2002-04-15,573.6872262470654
2002-04-16,579.557599441535
2002-04-17,581.0154288968819
2002-04-18,581.4667280841015
2002-04-19,583.7423489729144
2002-04-22,584.0658721037385
2002-04-23,582.5208760881862
2002-04-24,580.5617797895893
2002-04-25,574.6712301962607
2002-04-26,572.85569384478
2002-04-29,570.0824435378313
2002-04-30,571.7065556839166
2002-05-01,570.8741264285813
2002-05-02,572.5758420289048
2002-05-03,570.9129852516492
2002-05-06,567.1389468560875
2002-05-07,563.6699822585681
2002-05-08,571.427527126307
2002-05-09,570.3943767371832
2002-05-10,567.5720014379939
2002-05-13,570.3201400486646
2002-05-14,575.1722369236876
2002-05-15,577.5137885133527
2002-05-16,578.2446177587526
2002-05-17,576.2651808366006
2002-05-20,574.4325394051572
2002-05-21,575.6644776766698
2002-05-22,571.6196056012468
2002-05-23,573.9013707893224
2002-05-24,575.796078488499
2002-05-27,576.9240729598092
2002-05-28,571.3850421732724
2002-05-29,568.7304649444286
2002-05-30,564.6734933070288
2002-05-31,566.7025902555005
2002-06-03,565.1173839749241
2002-06-04,556.9992811843002
2002-06-05,555.1719292478525
2002-06-06,551.8868132564367
2002-06-07,546.8388525442718
2002-06-10,546.2419354816396
2002-06-11,549.4861337743073
2002-06-12,541.7484295162254
2002-06-13,536.402490103906
2002-06-14,523.828928730698
2002-06-17,530.8993499904893
2002-06-18,529.8383175797571
2002-06-19,519.3606968011089
2002-06-20,512.5512962610021
2002-06-21,510.3764312721581
2002-06-24,502.40747864286044
2002-06-25,509.9012600221608
2002-06-26,496.42663115621133
2002-06-27,501.59832174438753
2002-06-28,513.0160083420991
2002-07-01,514.5578146182015
2002-07-02,506.0261585802648
2002-07-03,501.842309227377
2002-07-04,506.26236029749543
2002-07-05,519.1118515045912
2002-07-08,515.6950899247908
2002-07-09,513.8678857634974
2002-07-10,505.5987045859776
2002-07-11,491.9282069468627
2002-07-12,491.5264147590138
2002-07-15,471.09757148943675
2002-07-16,468.07131728851164
2002-07-17,476.94167490829074
2002-07-18,483.1126662941932
2002-07-19,468.00213188267026
2002-07-22,453.8061103114575
2002-07-23,450.958715773493
2002-07-24,444.4585463269594
2002-07-25,449.901988552337
2002-07-26,448.9858461905399
2002-07-29,466.65463808848557
2002-07-30,466.5177705683058
2002-07-31,470.37235207349426
2002-08-01,457.7644788013268
