Date,ACWI ex EMU IMI GROWTH
2008-12-08,596.6649409893179
2008-12-09,593.9816631127064
2008-12-10,599.5154628929554
2008-12-11,584.0314516205002
2008-12-12,573.6437711250817
2008-12-15,565.4806961107636
2008-12-16,576.9349313013258
2008-12-17,561.5885651137039
2008-12-18,551.6176075739518
2008-12-19,568.2452147577818
2008-12-22,559.6591776793884
2008-12-23,555.2175853565999
2008-12-24,553.2251796818728
2008-12-25,553.6944250347465
2008-12-26,553.2091330298791
2008-12-29,549.665361495617
2008-12-30,562.1771467089043
2008-12-31,576.3063597803412
2009-01-01,576.4274713540651
2009-01-02,589.790589196796
2009-01-05,607.0579903231504
2009-01-06,623.360764035164
2009-01-07,602.9824796882837
2009-01-08,598.3790731082875
2009-01-09,598.1618772026343
2009-01-12,592.4462235889247
2009-01-13,594.7129409038216
2009-01-14,580.5788294859184
2009-01-15,582.5276479437031
2009-01-16,583.6224152690023
2009-01-19,585.9175041961942
2009-01-20,573.9336745427677
2009-01-21,585.8768027798799
2009-01-22,578.3163887401171
2009-01-23,583.2767269592539
2009-01-26,576.0242581850258
2009-01-27,582.3897705596033
2009-01-28,592.6084032750052
2009-01-29,589.4515706558473
2009-01-30,591.3745612488899
2009-02-02,585.3166728556926
2009-02-03,588.3559298772612
2009-02-04,595.9017579875455
2009-02-05,603.2721235576292
2009-02-06,614.7925639372318
2009-02-09,606.2273252757592
2009-02-10,591.7936126923336
2009-02-11,596.6665184097615
2009-02-12,600.4087764753127
2009-02-13,595.5536464056337
2009-02-16,598.200076936404
2009-02-17,587.320552730044
2009-02-18,586.218154677972
2009-02-19,577.7756492803563
2009-02-20,571.3818938881857
2009-02-23,555.5527826634399
2009-02-24,559.9755870709196
2009-02-25,559.1838774421069
2009-02-26,552.267865566672
2009-02-27,549.6781431502249
2009-03-02,528.9950785167772
2009-03-03,526.0626903568863
2009-03-04,539.983172757845
2009-03-05,529.0296999750756
2009-03-06,522.8918478832177
2009-03-09,516.3953071590299
2009-03-10,533.623109408551
2009-03-11,538.3431666254543
2009-03-12,545.8684262871052
2009-03-13,549.9402146394779
2009-03-16,548.8657100901282
2009-03-17,559.8059013481195
2009-03-18,557.8860094327669
2009-03-19,541.5601149943024
2009-03-20,540.6576647678556
2009-03-23,565.9505661325354
2009-03-24,565.1211228121061
2009-03-25,567.1256363082674
2009-03-26,577.4193604642137
2009-03-27,577.7071089001404
2009-03-30,565.5819477732949
2009-03-31,566.8479906178565
2009-04-01,575.9220816495109
2009-04-02,589.0440704661958
2009-04-03,590.7232060645903
2009-04-06,587.8663369762276
2009-04-07,583.9637330332112
2009-04-08,588.0873326527216
2009-04-09,604.6143171231798
2009-04-10,604.9163693809354
2009-04-13,601.4241029309369
2009-04-14,602.3492630102314
2009-04-15,606.2201114939772
2009-04-16,614.1094008708342
2009-04-17,622.2317735056716
2009-04-20,611.1426962154319
2009-04-21,613.6170039004681
2009-04-22,611.3378467097903
2009-04-23,615.0446807962358
2009-04-24,616.844228980633
2009-04-27,618.8660337722899
2009-04-28,615.5886263989771
2009-04-29,620.0064092578747
2009-04-30,626.250967610444
2009-05-01,628.0948131817332
2009-05-04,641.2896933451942
2009-05-05,642.3309346519187
2009-05-06,649.6201577090063
2009-05-07,643.2502607920139
2009-05-08,649.4135364618586
2009-05-11,639.5461705070865
2009-05-12,638.2458557143135
2009-05-13,628.5464158497057
2009-05-14,629.0584891901483
2009-05-15,630.5052899682619
2009-05-18,646.2777636515007
2009-05-19,648.4153382294363
2009-05-20,644.9215434413683
2009-05-21,635.4714734793271
2009-05-22,627.353116256614
2009-05-25,627.8442084138798
2009-05-26,638.1292240468139
2009-05-27,638.8222032459761
2009-05-28,640.9232885283095
2009-05-29,640.8447266627445
2009-06-01,657.67991982158
2009-06-02,654.1129881567653
2009-06-03,650.9387359426381
2009-06-04,651.6266682779287
2009-06-05,659.5135688350225
2009-06-08,661.3249701127099
2009-06-09,658.9553862411717
2009-06-10,663.1569547717174
2009-06-11,664.7500505055683
2009-06-12,666.9638287820273
2009-06-15,659.2054038153944
2009-06-16,650.53036826994
2009-06-17,648.6195613337665
2009-06-18,645.3106192411445
2009-06-19,651.5722457542842
2009-06-22,638.4702073740468
2009-06-23,629.7894572448635
2009-06-24,637.5912264919173
2009-06-25,650.5385103801975
2009-06-26,648.1945365253923
2009-06-29,650.9837681159797
2009-06-30,648.9453949526905
2009-07-01,649.3777424567965
2009-07-02,641.4385582716412
2009-07-03,641.4423299620373
2009-07-06,640.6641654629498
2009-07-07,630.2868252784648
2009-07-08,630.8760786110333
2009-07-09,630.1333320407869
2009-07-10,629.5528050395095
2009-07-13,632.5519656756151
2009-07-14,640.9713029925863
2009-07-15,651.4409723224571
2009-07-16,656.6879879531476
2009-07-17,659.9894725551346
2009-07-20,665.0155510627328
2009-07-21,669.954448419876
2009-07-22,670.9837104045222
2009-07-23,680.4565006229988
2009-07-24,684.0372444546107
2009-07-27,685.1868098681099
2009-07-28,686.6970481421048
2009-07-29,687.6982809671833
2009-07-30,695.9537706125911
2009-07-31,694.4417498422832
2009-08-03,695.041002907307
2009-08-04,695.5289669767747
2009-08-05,691.197248534582
2009-08-06,689.0954033125369
2009-08-07,697.9360787038635
2009-08-10,698.781010746887
2009-08-11,695.4728621342391
2009-08-12,695.7106662158883
2009-08-13,700.1978271430702
2009-08-14,699.142953503524
2009-08-17,687.5987632618344
2009-08-18,693.0135433857512
2009-08-19,690.4283743375195
2009-08-20,697.4285139434238
2009-08-21,702.9125642422067
2009-08-24,706.7423932091809
2009-08-25,706.1598917245282
2009-08-26,708.5944698096962
2009-08-27,707.3547681566763
2009-08-28,704.5075059846092
2009-08-31,699.9406014063611
2009-09-01,694.8144248934865
2009-09-02,694.3537901257856
2009-09-03,698.0449722853933
2009-09-04,707.0103950963957
2009-09-07,707.7666179826729
2009-09-08,708.415430826935
2009-09-09,708.2809504242889
2009-09-10,715.7572627358556
2009-09-11,717.1172183696713
2009-09-14,713.7413449523686
2009-09-15,716.9694991698468
2009-09-16,723.3677306601074
2009-09-17,722.9571151497929
2009-09-18,722.1941729585345
2009-09-21,721.257473551424
2009-09-22,721.7937873126426
2009-09-23,718.9704454184312
2009-09-24,714.4335436241721
2009-09-25,711.4300940270823
2009-09-28,718.8639647372197
2009-09-29,723.8789704750617
2009-09-30,722.1663740007714
2009-10-01,711.0754928224951
2009-10-02,701.6366319283945
2009-10-05,705.0363436988191
2009-10-06,712.8053328745643
2009-10-07,717.9056185957053
2009-10-08,722.9199752762617
2009-10-09,725.6848813964724
2009-10-12,725.2853935881959
2009-10-13,724.0660356273738
2009-10-14,731.7154578427666
2009-10-15,733.0236977167076
2009-10-16,731.5034254397787
2009-10-19,736.556728044176
2009-10-20,734.1950929077555
2009-10-21,729.2922694443735
2009-10-22,728.2386892897885
2009-10-23,723.5197043074999
2009-10-26,721.9642933963198
2009-10-27,720.3549241883677
2009-10-28,708.1221302458141
2009-10-29,715.1043125879772
2009-10-30,708.3160438627228
2009-11-02,705.9792608316328
2009-11-03,711.7493569197513
2009-11-04,711.5172476054115
2009-11-05,716.5312214140557
2009-11-06,721.052157878439
2009-11-09,729.1986255667188
2009-11-10,731.1029318849528
2009-11-11,733.467120727558
2009-11-12,731.9319609904711
2009-11-13,736.1161642231441
2009-11-16,742.728040591312
2009-11-17,747.1543176961309
2009-11-18,740.3089317287394
2009-11-19,734.9735885690836
2009-11-20,732.2827560220588
2009-11-23,736.3419159581766
2009-11-24,734.8787958986306
2009-11-25,736.0432803917611
2009-11-26,731.7283145618426
2009-11-27,723.4069918976429
2009-11-30,725.4808131703685
2009-12-01,736.0204244430766
2009-12-02,739.8978863479908
2009-12-03,737.8697632061717
2009-12-04,746.6120122888002
2009-12-07,748.1628117677761
2009-12-08,745.3754760850215
2009-12-09,744.0985297369747
2009-12-10,747.9611293063625
2009-12-11,754.786061694102
2009-12-14,760.2072303328332
2009-12-15,761.8113556941892
2009-12-16,764.2481051808776
2009-12-17,763.5842563718244
2009-12-18,768.4302654802506
2009-12-21,771.8277121792893
2009-12-22,780.1527117947835
2009-12-23,781.2035597197346
2009-12-24,784.6500951907626
2009-12-25,784.3736913067205
2009-12-28,785.8425430193156
2009-12-29,785.5883428947925
2009-12-30,788.5601243495456
2009-12-31,784.5809849312026
2010-01-01,784.5809849312026
2010-01-04,793.3894129112933
2010-01-05,797.23071626275
2010-01-06,800.1265225090406
2010-01-07,802.134348412959
2010-01-08,807.0939239650074
2010-01-11,799.7010551477633
2010-01-12,794.7844698064905
2010-01-13,797.5904875424665
2010-01-14,803.8718046446539
2010-01-15,803.6844231070116
2010-01-18,804.1764675425621
2010-01-19,813.338437365472
2010-01-20,810.7374479263445
2010-01-21,803.1347022493328
2010-01-22,784.718733820342
2010-01-25,782.5454880656646
2010-01-26,782.21658275999
2010-01-27,781.0020059115723
2010-01-28,779.3711613600922
2010-01-29,773.7964604100114
2010-02-01,780.474156691374
2010-02-02,787.2082724212503
2010-02-03,789.5118564121357
2010-02-04,775.226850775144
2010-02-05,773.6641841321265
2010-02-08,769.2755234733615
2010-02-09,774.967455564415
2010-02-10,776.6489483526238
2010-02-11,791.4359252765058
2010-02-12,792.0900542888035
2010-02-15,793.2849723669482
2010-02-16,797.9305720082774
2010-02-17,808.2000890545295
2010-02-18,813.3719842854798
2010-02-19,815.6097967229814
2010-02-22,814.8085263338469
2010-02-23,809.2379602694457
2010-02-24,808.9412934006147
2010-02-25,808.9913844266723
2010-02-26,807.2576524833654
2010-03-01,825.5791610465126
2010-03-02,827.4277944905264
2010-03-03,824.6578117208373
2010-03-04,828.359275854271
2010-03-05,838.9277096999743
2010-03-08,840.4510341958882
2010-03-09,845.2006783360689
2010-03-10,843.8292236004137
2010-03-11,844.8433408112195
2010-03-12,843.103027035193
2010-03-15,845.8713537245051
2010-03-16,846.0991388647369
2010-03-17,854.3462046400153
2010-03-18,859.843344608896
2010-03-19,860.0299290171381
2010-03-22,862.3258539194798
2010-03-23,867.1505636799698
2010-03-24,872.1013453944121
2010-03-25,871.5625796291843
2010-03-26,869.2678552828171
2010-03-29,870.8497045133532
2010-03-30,876.9430725423884
2010-03-31,868.6743223257788
2010-04-01,877.1081870878965
2010-04-02,877.5284331752706
2010-04-05,885.0345924147449
2010-04-06,894.4821691755901
2010-04-07,895.5095923522066
2010-04-08,893.1974023710042
2010-04-09,894.552199818178
2010-04-12,885.8438692087159
2010-04-13,886.241946254352
2010-04-14,892.2435489549409
2010-04-15,898.7843140792362
2010-04-16,890.2793640422503
2010-04-19,886.4545788154378
2010-04-20,894.2178482801597
2010-04-21,899.9598472312854
2010-04-22,904.2975845057741
2010-04-23,905.1940594150882
2010-04-26,912.1295382223894
2010-04-27,896.3708932782589
2010-04-28,897.0490323089808
2010-04-29,904.1228874440073
2010-04-30,893.5027713002848
2010-05-03,903.4563095692264
2010-05-04,892.3629190863593
2010-05-05,893.643278477406
2010-05-06,881.8695466050964
2010-05-07,864.9057398827674
2010-05-10,889.259062686292
2010-05-11,895.1257213742743
2010-05-12,908.1847682715356
2010-05-13,914.1382459227237
2010-05-14,905.3126107936471
2010-05-17,903.1063052372566
2010-05-18,895.1365746399665
2010-05-19,882.4810857463711
2010-05-20,854.6633670479516
2010-05-21,845.5235393429538
2010-05-24,854.7440793194226
2010-05-25,850.0566765229697
2010-05-26,858.4386906021216
2010-05-27,880.4653331388499
2010-05-28,874.066274314398
2010-05-31,879.8987149281025
2010-06-01,868.0734719757335
2010-06-02,883.7851205708736
2010-06-03,895.6150683200783
2010-06-04,885.2556025805038
2010-06-07,874.6509435325762
2010-06-08,875.7937325083485
2010-06-09,870.701553919591
2010-06-10,887.2483495229255
2010-06-11,894.0302356280915
2010-06-14,889.59630520938
2010-06-15,901.0115571743918
2010-06-16,903.5173123346032
2010-06-17,901.3101624283238
2010-06-18,901.2563286340419
2010-06-21,907.7691375940608
2010-06-22,902.8198742869395
2010-06-23,899.7641954182054
2010-06-24,884.2193762417113
2010-06-25,883.7589104845463
2010-06-28,882.1243431169909
2010-06-29,865.3350938969542
2010-06-30,852.6348201609261
2010-07-01,833.8066118417453
2010-07-02,823.7789219893779
2010-07-05,827.3380893428471
2010-07-06,830.964729723806
2010-07-07,845.7529545226397
2010-07-08,852.5751544511046
2010-07-09,862.3192227299445
2010-07-12,865.6123152780551
2010-07-13,871.4487897811863
2010-07-14,871.8886004609532
2010-07-15,860.1936417216367
2010-07-16,838.9660483354924
2010-07-19,837.4614532961698
2010-07-20,849.5590839625868
2010-07-21,851.1855610601784
2010-07-22,859.9699035159737
2010-07-23,874.5229343860988
2010-07-26,874.1347045268695
2010-07-27,868.8827182505462
2010-07-28,865.5041490924939
2010-07-29,859.8634106707999
2010-07-30,862.2569545150783
2010-08-02,869.9611492940078
2010-08-03,867.6169740857437
2010-08-04,873.7117583372342
2010-08-05,872.978716432003
2010-08-06,864.2808723257203
2010-08-09,871.5510005974314
2010-08-10,872.068795894214
2010-08-11,862.0057197937865
2010-08-12,860.2531982896796
2010-08-13,865.4132782672692
2010-08-16,863.0818038694854
2010-08-17,871.5725508596048
2010-08-18,874.2522047154404
2010-08-19,866.8111032256633
2010-08-20,871.5496223349065
2010-08-23,870.9716261654568
2010-08-24,857.5546663246623
2010-08-25,857.9349673592229
2010-08-26,852.1570002462931
2010-08-27,862.4143993895021
2010-08-30,861.8686245323639
2010-08-31,856.1598855773876
2010-09-01,871.1999731655133
2010-09-02,878.190797935636
2010-09-03,885.2705919322958
2010-09-06,888.1723619295196
2010-09-07,891.2593512712812
2010-09-08,893.0284046589255
2010-09-09,897.9766728126046
2010-09-10,901.3952287326224
2010-09-13,904.4014193921846
2010-09-14,900.1704155389995
2010-09-15,898.454642397829
2010-09-16,891.3298894998998
2010-09-17,897.5389227896004
2010-09-20,905.7230537581139
2010-09-21,900.9288697705827
2010-09-22,883.4711267046105
2010-09-23,885.892780498007
2010-09-24,889.23256417753
2010-09-27,890.2062086914198
2010-09-28,888.450674519018
2010-09-29,887.0880959752047
2010-09-30,880.5759702245425
2010-10-01,878.2759522912347
2010-10-04,877.7651425749377
2010-10-05,882.112000603404
2010-10-06,882.6372501404556
2010-10-07,878.8959783367601
2010-10-08,883.077376308312
2010-10-11,887.2813534463345
2010-10-12,889.1674054835332
2010-10-13,892.3435374472922
2010-10-14,888.2015933880483
2010-10-15,893.3570078888196
2010-10-18,896.5347149849925
2010-10-19,893.1455137815317
2010-10-20,889.8898582272952
2010-10-21,889.8875370213444
2010-10-22,895.2478347476361
2010-10-25,898.3585988189261
2010-10-26,902.8173213133671
2010-10-27,901.4395873321494
2010-10-28,897.6035703981445
2010-10-29,899.3535015468241
2010-11-01,903.3873874818615
2010-11-02,901.6841034587127
2010-11-03,904.1113031840366
2010-11-04,910.3637378946429
2010-11-05,926.586536681766
2010-11-08,935.1120599502366
2010-11-09,932.0215094513418
2010-11-10,942.9531214051665
2010-11-11,943.1080508330615
2010-11-12,928.288397965549
2010-11-15,934.059835859909
2010-11-16,920.4892295490116
2010-11-17,922.248666409307
2010-11-18,933.4827207192986
2010-11-19,930.8705612926451
2010-11-22,936.4766871725761
2010-11-23,934.2314228720436
2010-11-24,947.3970237000843
2010-11-25,950.9293699662686
2010-11-26,952.5418760379998
2010-11-29,957.6384522213941
2010-11-30,958.0850733820181
2010-12-01,972.0097048976152
2010-12-02,979.2687997087542
2010-12-03,971.265459181812
2010-12-06,979.3166893023771
2010-12-07,977.3562883025418
2010-12-08,981.9819924609914
2010-12-09,987.0177008554317
2010-12-10,986.6663132557512
2010-12-13,979.1942170863421
2010-12-14,981.8321855466401
2010-12-15,979.9724379313167
2010-12-16,990.3841086368654
2010-12-17,994.7694034690953
2010-12-20,999.0674067141335
2010-12-21,1005.3533227331679
2010-12-22,1009.4636297256284
2010-12-23,1012.0064019902987
2010-12-24,1008.2837662558089
2010-12-27,1005.431747544776
