Date,ACWI ex USA IMI GROWTH
1999-04-13,751.9530529611673
1999-04-14,754.2095124196874
1999-04-15,749.3355546643443
1999-04-16,749.4092985063123
1999-04-19,757.1088374323781
1999-04-20,743.3140077535876
1999-04-21,743.5044851262815
1999-04-22,751.4664985789357
1999-04-23,752.8168034587827
1999-04-26,759.7796721597585
1999-04-27,764.2574480468948
1999-04-28,765.8763493744082
1999-04-29,762.8958308039304
1999-04-30,764.3746857546788
1999-05-03,766.7202386823242
1999-05-04,764.2341782103836
1999-05-05,756.8915747561282
1999-05-06,758.6284408137248
1999-05-07,753.1547961654934
1999-05-10,755.743118641224
1999-05-11,756.0047282887159
1999-05-12,757.4938278883367
1999-05-13,760.6452809143995
1999-05-14,750.408160914417
1999-05-17,736.7923479558438
1999-05-18,743.8923433536029
1999-05-19,741.7761189069595
1999-05-20,747.8402301137423
1999-05-21,750.6574584544585
1999-05-24,747.8525357769474
1999-05-25,740.446970748736
1999-05-26,745.8216885203404
1999-05-27,741.7226518880962
1999-05-28,743.3622348552699
1999-05-31,745.6189636937368
1999-06-01,748.5507798217186
1999-06-02,755.0600322959597
1999-06-03,758.1097090140614
1999-06-04,764.1263936988651
1999-06-07,774.0344250994735
1999-06-08,774.4256130896226
1999-06-09,777.9273495081574
1999-06-10,775.0016001529877
1999-06-11,780.8474786097528
1999-06-14,777.3345987358479
1999-06-15,776.8815443395404
1999-06-16,788.3246787081902
1999-06-17,796.190394702799
1999-06-18,794.7233872928093
1999-06-21,805.9625884885933
1999-06-22,808.7063083618937
1999-06-23,800.7658532966242
1999-06-24,793.9745788934166
1999-06-25,790.1154129987418
1999-06-28,796.4716099260189
1999-06-29,801.5608196338165
1999-06-30,801.8907929099462
1999-07-01,823.32552008444
1999-07-02,831.6893378169443
1999-07-05,842.6445769987471
1999-07-06,838.6632386417947
1999-07-07,834.8704538516937
1999-07-08,830.7473744993518
1999-07-09,830.5124279190964
1999-07-12,837.2455425449239
1999-07-13,830.6000139708894
1999-07-14,833.2819606944936
1999-07-15,842.299254967909
1999-07-16,840.3337980035263
1999-07-19,846.0076900158604
1999-07-20,827.7043648742412
1999-07-21,815.3497691871693
1999-07-22,807.7363614877312
1999-07-23,799.895596068909
1999-07-26,786.401267116871
1999-07-27,789.4937662651287
1999-07-28,797.734493399474
1999-07-29,791.0478026612301
1999-07-30,799.4058110627406
1999-08-02,798.5676699002188
1999-08-03,799.517520864306
1999-08-04,790.122858252676
1999-08-05,771.5313209993047
1999-08-06,769.8122450510391
1999-08-09,775.511641732879
1999-08-10,768.3269192513166
1999-08-11,771.9452525404423
1999-08-12,784.4165459432845
1999-08-13,794.8749625204803
1999-08-16,805.7875314681123
1999-08-17,811.9252833558501
1999-08-18,816.8538499928868
1999-08-19,809.0502058853073
1999-08-20,815.1548433573058
1999-08-23,824.7794659608668
1999-08-24,827.0791376337547
1999-08-25,836.9949473169589
1999-08-26,835.7095273109826
1999-08-27,835.5487045655394
1999-08-30,838.8575672450683
1999-08-31,824.85298635755
1999-09-01,832.5767071405279
1999-09-02,821.8351580689913
1999-09-03,834.7499497243025
1999-09-06,847.1795868046087
1999-09-07,841.7595910407456
1999-09-08,841.40880459641
1999-09-09,853.8622222544687
1999-09-10,862.2439886216017
1999-09-13,875.1041434048484
1999-09-14,869.7838342257764
1999-09-15,871.3210068192344
1999-09-16,858.3191900846404
1999-09-17,855.5304861435025
1999-09-20,863.0195896481098
1999-09-21,861.5835029153088
1999-09-22,850.0571291272727
1999-09-23,856.2068610241627
1999-09-24,836.5129440938481
1999-09-27,838.0174329297198
1999-09-28,839.9834916038354
1999-09-29,830.6232215340389
1999-09-30,836.3990908070024
1999-10-01,838.8971608058388
1999-10-04,842.6306987428632
1999-10-05,845.4280629863762
1999-10-06,847.7822732682523
1999-10-07,855.1158063053588
1999-10-08,863.8033526291307
1999-10-11,868.4479970217445
1999-10-12,866.3508394792437
1999-10-13,852.0114266964127
1999-10-14,848.9836744369687
1999-10-15,832.7647349682353
1999-10-18,816.873156899464
1999-10-19,827.3088840636307
1999-10-20,838.7145181175023
1999-10-21,834.9694880762365
1999-10-22,852.7739587245512
1999-10-25,858.0098778076413
1999-10-26,868.4996338337539
1999-10-27,868.5075309051691
1999-10-28,878.0077928715638
1999-10-29,896.5374527141445
1999-11-01,902.2119927761896
1999-11-02,904.5923943289348
1999-11-03,907.7410092705604
1999-11-04,922.6591989402442
1999-11-05,926.1778369111395
1999-11-08,928.191178747421
1999-11-09,931.6223039294741
1999-11-10,940.9827522618581
1999-11-11,953.5340196838487
1999-11-12,962.467345607268
1999-11-15,975.0822358109738
1999-11-16,970.9094852468376
1999-11-17,963.4382979774955
1999-11-18,978.2265997159136
1999-11-19,983.6093050312655
1999-11-22,987.5272195800727
1999-11-23,993.884426185745
1999-11-24,1002.2513664476013
1999-11-25,1013.6492149795471
1999-11-26,1035.243529080219
1999-11-29,1045.7003276073513
1999-11-30,1027.7706509324296
1999-12-01,1018.179193260915
1999-12-02,1016.6812494209723
1999-12-03,1040.7444477564159
1999-12-06,1042.9453472912573
1999-12-07,1051.2836272138654
1999-12-08,1049.0990515621058
1999-12-09,1055.5299637871965
1999-12-10,1061.0662953484336
1999-12-13,1064.6612585550392
1999-12-14,1063.2449624883052
1999-12-15,1053.946432321737
1999-12-16,1052.8057659394885
1999-12-17,1068.1192726835427
1999-12-20,1074.6644652410798
1999-12-21,1077.1918720072158
1999-12-22,1097.4670456438505
1999-12-23,1104.1091157988346
1999-12-24,1118.222638706019
1999-12-27,1122.4586649359983
1999-12-28,1140.4883857029042
1999-12-29,1153.8647604051346
1999-12-30,1167.3890000265
1999-12-31,1167.9760537209127
2000-01-03,1166.6603790314107
2000-01-04,1128.6791834889925
2000-01-05,1075.3197216149797
2000-01-06,1050.6332565272708
2000-01-07,1064.267341117633
2000-01-10,1086.6760580981745
2000-01-11,1102.6305194318595
2000-01-12,1099.4182555582445
2000-01-13,1105.3971236313146
2000-01-14,1128.4663477259642
2000-01-17,1154.4782792048554
2000-01-18,1134.3473388600419
2000-01-19,1118.2822614208349
2000-01-20,1122.4187188289338
2000-01-21,1120.0590926207576
2000-01-24,1131.1837617553476
2000-01-25,1116.6563684771143
2000-01-26,1137.8397131938468
2000-01-27,1163.9981611050887
2000-01-28,1169.8222684286827
2000-01-31,1153.3831143252955
2000-02-01,1166.0349925230082
2000-02-02,1184.9993887381606
2000-02-03,1200.403134871562
2000-02-04,1218.9093006072337
2000-02-07,1219.489966430893
2000-02-08,1227.6013899271761
2000-02-09,1236.4942348037137
2000-02-10,1239.362759562206
2000-02-11,1243.1563367648946
2000-02-14,1240.226241758211
2000-02-15,1220.5229188582196
2000-02-16,1221.793771266134
2000-02-17,1230.40120095482
2000-02-18,1231.5927754469162
2000-02-21,1212.754515716617
2000-02-22,1189.9150169625066
2000-02-23,1203.7032133596563
2000-02-24,1220.535558567756
2000-02-25,1253.203433770682
2000-02-28,1257.904168481792
2000-02-29,1262.1536708474107
2000-03-01,1282.6846030130623
2000-03-02,1300.3933884538358
2000-03-03,1305.4345257398625
2000-03-06,1307.056529330379
2000-03-07,1305.6513791864284
2000-03-08,1291.966390734785
2000-03-09,1288.342179270795
2000-03-10,1295.2323885663266
2000-03-13,1245.7435952738172
2000-03-14,1255.2101409429456
2000-03-15,1231.9173299872461
2000-03-16,1234.3834015717052
2000-03-17,1255.586385142322
2000-03-20,1262.283510749532
2000-03-21,1254.327220884323
2000-03-22,1260.3271970992935
2000-03-23,1249.2898660555936
2000-03-24,1261.005953909672
2000-03-27,1263.6598493849542
2000-03-28,1275.2031961827695
2000-03-29,1291.9481124212066
2000-03-30,1254.3984086170797
2000-03-31,1255.0556574500422
2000-04-03,1226.5910732911773
2000-04-04,1200.7662606500503
2000-04-05,1172.0556587365145
2000-04-06,1199.860221577289
2000-04-07,1225.3698262220946
2000-04-10,1231.0492361893032
2000-04-11,1196.8284685529588
2000-04-12,1191.5266933045484
2000-04-13,1170.042822153514
2000-04-14,1136.1211992100198
2000-04-17,1092.7997460376987
2000-04-18,1120.1357463747397
2000-04-19,1145.2623218017886
2000-04-20,1152.0135083719647
2000-04-21,1159.8072655839214
2000-04-24,1158.1717997793698
2000-04-25,1170.8585685335522
2000-04-26,1187.5618326888853
2000-04-27,1183.3039265052926
2000-04-28,1201.4248896870995
2000-05-01,1211.391771145098
2000-05-02,1230.0021866184477
2000-05-03,1220.051303382734
2000-05-04,1221.3093078779655
2000-05-05,1224.3444383210156
2000-05-08,1210.5581576309746
2000-05-09,1176.1792465085953
2000-05-10,1143.123986963479
2000-05-11,1141.4506280201504
2000-05-12,1159.1678950449043
2000-05-15,1142.0131479126117
2000-05-16,1174.1630848544398
2000-05-17,1168.2740809168981
2000-05-18,1155.1337235795281
2000-05-19,1120.17711310424
2000-05-22,1073.932045381111
2000-05-23,1069.2554505211563
2000-05-24,1051.9355677181543
2000-05-25,1079.047935076813
2000-05-26,1065.7156114505117
2000-05-29,1074.841723330386
2000-05-30,1093.3498006702446
2000-05-31,1103.3290172536024
2000-06-01,1116.4170301076838
2000-06-02,1146.4059399092623
2000-06-05,1153.418939886545
2000-06-06,1143.3155219659952
2000-06-07,1135.9384922346426
2000-06-08,1138.1887567256751
2000-06-09,1139.024812130164
2000-06-12,1139.3346345586137
2000-06-13,1123.1821090482904
2000-06-14,1130.4413068707943
2000-06-15,1120.5970471482199
2000-06-16,1113.5624705926527
2000-06-19,1118.1597767171027
2000-06-20,1139.1163646869002
2000-06-21,1143.9259086460934
2000-06-22,1144.233688258508
2000-06-23,1137.38781091086
2000-06-26,1129.1869473298918
2000-06-27,1127.3359028073514
2000-06-28,1127.5526148441663
2000-06-29,1106.2982350745121
2000-06-30,1107.711972364765
2000-07-03,1125.971234585649
2000-07-04,1126.855393251829
2000-07-05,1120.395931995899
2000-07-06,1114.484336897098
2000-07-07,1133.9472059567997
2000-07-10,1135.4566751406771
2000-07-11,1131.8561786456698
2000-07-12,1139.7452074006803
2000-07-13,1147.3059028786477
2000-07-14,1153.9132091213164
2000-07-17,1163.4422689190226
2000-07-18,1149.2705068048508
2000-07-19,1149.992317126691
2000-07-20,1156.7792086698298
2000-07-21,1137.5495885461316
2000-07-24,1130.1735025049486
2000-07-25,1117.566954601166
2000-07-26,1116.6027257271703
2000-07-27,1094.5604723815154
2000-07-28,1080.6210422183242
2000-07-31,1085.9902038394025
2000-08-01,1094.2065440577644
2000-08-02,1099.8830082786642
2000-08-03,1088.2817876235483
2000-08-04,1091.175737065636
2000-08-07,1096.0997247575629
2000-08-08,1106.7290153750714
2000-08-09,1119.4831547278156
2000-08-10,1111.641589036398
2000-08-11,1112.0167349494127
2000-08-14,1119.385381561372
2000-08-15,1116.23102790744
2000-08-16,1122.9112214107054
2000-08-17,1114.4500418073942
2000-08-18,1119.0865395988455
2000-08-21,1117.55568485278
2000-08-22,1125.5136506132178
2000-08-23,1127.4643762151209
2000-08-24,1125.6269178332627
2000-08-25,1135.7389601954142
2000-08-28,1147.408877678138
2000-08-29,1148.6718530748508
2000-08-30,1147.0290624806453
2000-08-31,1158.8723349419427
2000-09-01,1171.4678964273805
2000-09-04,1179.9796225377954
2000-09-05,1178.501733117023
2000-09-06,1172.5123174515766
2000-09-07,1177.6737275154258
2000-09-08,1170.7772572542476
2000-09-11,1158.5780641954132
2000-09-12,1149.8695436257174
2000-09-13,1142.1107036044752
2000-09-14,1156.867208032551
2000-09-15,1146.8595472844268
2000-09-18,1135.0146700203961
2000-09-19,1135.2813554554195
2000-09-20,1139.3314242114893
2000-09-21,1118.3366128356195
2000-09-22,1078.3211861464695
2000-09-25,1102.1282671580277
2000-09-26,1086.58758241159
2000-09-27,1080.3819868258104
2000-09-28,1072.2313095008913
2000-09-29,1077.5567183416774
2000-10-02,1082.5843397043718
2000-10-03,1089.6335778334944
2000-10-04,1084.9422458178253
2000-10-05,1093.200430249417
2000-10-06,1081.673042710084
2000-10-09,1063.3662807619846
2000-10-10,1060.6106912995435
2000-10-11,1029.2168750949875
2000-10-12,1030.771218136351
2000-10-13,1038.0863669129328
2000-10-16,1054.0748330335844
2000-10-17,1037.3572353675052
2000-10-18,1017.5325403751167
2000-10-19,1042.2356206918041
2000-10-20,1061.303789696144
2000-10-23,1062.9170511000361
2000-10-24,1074.8164625646696
2000-10-25,1061.7987963174917
2000-10-26,1050.8176076652296
2000-10-27,1048.3555908085775
2000-10-30,1039.8933416186578
2000-10-31,1040.718775799372
2000-11-01,1049.7033273106297
2000-11-02,1048.017540905684
2000-11-03,1053.105576137107
2000-11-06,1061.6122018446658
2000-11-07,1060.2227125947975
2000-11-08,1056.8306936323704
2000-11-09,1037.5277467956114
2000-11-10,1014.8259725672659
2000-11-13,993.7871087928971
2000-11-14,1014.4518135674605
2000-11-15,1020.2267706973828
2000-11-16,1009.2852748668179
2000-11-17,1005.565068819113
2000-11-20,989.2104808953173
2000-11-21,988.4461291276216
2000-11-22,967.1709866757752
2000-11-23,971.7202753504497
2000-11-24,981.73035578122
2000-11-27,990.3753119523316
2000-11-28,973.6981900431829
2000-11-29,959.3406768584456
2000-11-30,940.6092985397754
2000-12-01,952.0482189859414
2000-12-04,935.5947691221054
2000-12-05,958.6547860529622
2000-12-06,969.9088791824581
2000-12-07,957.8260786939617
2000-12-08,964.8912988387565
2000-12-11,988.3471859941407
2000-12-12,982.8363654496983
2000-12-13,975.4934030958841
2000-12-14,955.6339215818693
2000-12-15,929.8897392389681
2000-12-18,929.3408898631532
2000-12-19,926.5653389262036
2000-12-20,888.1156805551728
2000-12-21,868.4194182391374
2000-12-22,869.3911868894943
2000-12-25,875.2805430022433
2000-12-26,870.8968593578591
2000-12-27,874.94723026123
2000-12-28,878.8201919117415
2000-12-29,875.1107240503025
2001-01-01,874.9258978329767
2001-01-02,859.1607076467586
2001-01-03,849.8601173573614
2001-01-04,866.6372024901525
2001-01-05,860.4242433785315
2001-01-08,854.9974331428302
2001-01-09,849.9613613152902
2001-01-10,844.9651670089359
2001-01-11,843.4913689256639
2001-01-12,854.2878458483356
2001-01-15,859.5780194064537
2001-01-16,858.5226721881503
2001-01-17,883.788962080876
2001-01-18,884.6353419586757
2001-01-19,897.5886405833132
2001-01-22,896.0953847061719
2001-01-23,889.8889321518633
2001-01-24,900.0689936711053
2001-01-25,903.51583935579
2001-01-26,897.3515772011667
2001-01-29,899.3003150249915
2001-01-30,898.3035189490214
2001-01-31,901.2934638688942
2001-02-01,891.3652114998205
2001-02-02,884.8826900873164
2001-02-05,873.2765436481235
2001-02-06,879.1713726668769
2001-02-07,868.402504326026
2001-02-08,871.3734055605318
2001-02-09,857.8225589369426
2001-02-12,860.6390692942122
2001-02-13,862.8269232595135
2001-02-14,851.4811054172953
2001-02-15,870.7483480860933
2001-02-16,846.79457109545
2001-02-19,836.9539400783913
2001-02-20,839.5517392756713
2001-02-21,825.7300068865925
2001-02-22,821.6327143776618
2001-02-23,812.6937265516045
2001-02-26,819.523707670462
2001-02-27,814.2097376800488
2001-02-28,806.2742997443764
2001-03-01,790.8269045823697
2001-03-02,779.0103689827174
2001-03-05,786.3754489366911
2001-03-06,804.8449153543365
2001-03-07,807.3543470966154
2001-03-08,799.816203121071
2001-03-09,790.5468600993605
2001-03-12,766.1887358030382
2001-03-13,759.3704666621867
2001-03-14,751.7246161673769
2001-03-15,762.0277543051384
2001-03-16,755.7174941350504
2001-03-19,751.3593243261283
2001-03-20,755.0898744246574
2001-03-21,755.8111177272001
2001-03-22,738.483895368899
2001-03-23,754.526129736815
2001-03-26,777.9342989461039
2001-03-27,783.0844557116071
2001-03-28,780.9622155030291
2001-03-29,769.2064758645542
2001-03-30,763.7194831402405
2001-04-02,757.6400732368916
2001-04-03,738.4953630030018
2001-04-04,733.8065716966449
2001-04-05,754.1390087893934
2001-04-06,752.3462723489502
2001-04-09,749.431756522374
2001-04-10,765.7018663281394
2001-04-11,778.7540348005658
2001-04-12,780.9201098064015
2001-04-13,781.2192307969528
2001-04-16,781.2490981833494
2001-04-17,776.7746189707848
2001-04-18,811.4603398002594
2001-04-19,814.2180012065807
2001-04-20,798.8141127647468
2001-04-23,794.5909489927469
2001-04-24,794.0758692309608
2001-04-25,793.9866500046919
2001-04-26,798.4127502492366
2001-04-27,808.433334185605
2001-04-30,821.2638805449875
2001-05-01,827.5049989984199
2001-05-02,832.8799668749845
2001-05-03,825.1099040217274
2001-05-04,824.638669901501
2001-05-07,833.7637496158882
2001-05-08,831.4042588109667
2001-05-09,823.4340449385971
2001-05-10,829.296935025983
2001-05-11,828.1222967287455
2001-05-14,816.6372119629408
2001-05-15,820.4836993050296
2001-05-16,813.1697901686953
2001-05-17,827.3523555615883
2001-05-18,829.3701816409647
2001-05-21,836.8955876844971
2001-05-22,847.6017106387241
2001-05-23,847.4903364631015
2001-05-24,847.4697717642342
2001-05-25,841.486870509096
2001-05-28,837.7467642172534
2001-05-29,837.5476499624361
2001-05-30,819.6881222503142
2001-05-31,823.07067042244
2001-06-01,821.9458967887025
2001-06-04,822.5324430122193
2001-06-05,826.2934387943717
2001-06-06,824.4517741558847
2001-06-07,823.9978457499586
2001-06-08,824.9329532105693
2001-06-11,818.7683098176922
2001-06-12,797.0420208693065
2001-06-13,798.9383030386842
2001-06-14,788.6273169588834
2001-06-15,778.159538855586
2001-06-18,769.2958104000876
2001-06-19,770.9314276651143
2001-06-20,768.9435985823354
2001-06-21,771.6779992278548
2001-06-22,775.4804420921796
2001-06-25,767.9217857140072
2001-06-26,760.3937137059025
2001-06-27,758.8262498690709
2001-06-28,765.5734204549923
2001-06-29,777.9995497711972
2001-07-02,782.4075794232627
2001-07-03,777.3748943764755
2001-07-04,769.7890643036071
2001-07-05,763.8940227858519
2001-07-06,745.6861701810619
2001-07-09,740.7382280936056
2001-07-10,736.7522384591648
2001-07-11,724.9964543057355
2001-07-12,740.426615567521
2001-07-13,740.3322498074757
2001-07-16,733.7846256383256
2001-07-17,729.207660206481
2001-07-18,713.8258509252796
2001-07-19,722.0849481206022
2001-07-20,717.2325978709273
2001-07-23,713.7321347577388
2001-07-24,707.9718897656145
2001-07-25,703.7047602374946
2001-07-26,708.1810163504935
2001-07-27,715.6617424891966
2001-07-30,715.231130584478
2001-07-31,724.770758857391
2001-08-01,729.9918937511492
2001-08-02,737.1976538218265
2001-08-03,730.0219863844566
2001-08-06,729.5648401434564
2001-08-07,730.5896214235767
2001-08-08,724.4649042601473
2001-08-09,704.4560412614829
2001-08-10,699.7033137490055
2001-08-13,697.0548097415209
2001-08-14,707.5268144653127
2001-08-15,701.5360563628861
2001-08-16,691.0090305673548
2001-08-17,681.180949106086
2001-08-20,677.0685492323928
2001-08-21,682.5302148793627
2001-08-22,678.0334964147411
2001-08-23,677.9442941021118
2001-08-24,684.0417713860251
2001-08-27,688.9404366957439
2001-08-28,680.9604303820937
2001-08-29,677.376209084349
2001-08-30,667.0225712865878
2001-08-31,666.333120210444
2001-09-03,657.5528102373223
2001-09-04,671.4873588953777
2001-09-05,660.1624010338444
2001-09-06,647.2384479800676
2001-09-07,634.3026248644616
2001-09-10,626.6001984995057
2001-09-11,602.2322375441439
2001-09-12,595.8840818594098
2001-09-13,599.1411377917195
2001-09-14,582.4865454754627
2001-09-17,580.6087183302911
2001-09-18,579.843079911401
2001-09-19,577.5796603872624
2001-09-20,564.0218146908678
2001-09-21,553.3861669351636
2001-09-24,569.5575630645703
2001-09-25,574.4327793032099
2001-09-26,576.2769984476681
2001-09-27,579.3061263074403
2001-09-28,596.798621152253
2001-10-01,589.9331831471056
2001-10-02,593.6239730179243
2001-10-03,590.653779744282
2001-10-04,609.0988850430415
2001-10-05,607.6234783997705
2001-10-08,607.5870970518047
2001-10-09,606.1776617474218
2001-10-10,614.9327932745974
2001-10-11,631.4869448801961
2001-10-12,630.8848799441247
2001-10-15,622.7259116029317
2001-10-16,627.4483516628436
2001-10-17,639.452042196217
2001-10-18,631.1680270442301
2001-10-19,629.4752418702407
2001-10-22,637.0892908802231
2001-10-23,649.1053288351428
2001-10-24,650.8283572359176
2001-10-25,643.6448319905257
2001-10-26,652.5266263763712
2001-10-29,639.8321039220267
2001-10-30,624.9262307715333
2001-10-31,631.1156460664471
2001-11-01,633.3343256944858
2001-11-02,635.9578649647829
2001-11-05,648.8232234409223
2001-11-06,653.4415860363397
2001-11-07,651.1332002714752
2001-11-08,662.7638497073526
2001-11-09,657.5911764028862
2001-11-12,648.61143339173
2001-11-13,664.6745411380688
2001-11-14,668.6549239132133
2001-11-15,677.8873264098032
2001-11-16,681.0465506853534
2001-11-19,689.8712435812727
2001-11-20,678.7896308400916
2001-11-21,678.1381191624351
2001-11-22,681.5730880904752
2001-11-23,681.4359551921773
2001-11-26,688.2960663652528
2001-11-27,682.1447166878747
2001-11-28,670.7209449531538
2001-11-29,666.7828291502781
2001-11-30,667.5099970199482
2001-12-03,664.3134638734504
2001-12-04,671.6950621049579
2001-12-05,691.4034826809178
2001-12-06,694.6054589255227
2001-12-07,689.842948774281
2001-12-10,679.1742572642991
2001-12-11,677.9645686035127
2001-12-12,676.9191268197557
2001-12-13,662.7940831399474
2001-12-14,654.0105680155291
2001-12-17,658.7603464972162
2001-12-18,660.2667459887857
2001-12-19,658.0162182652334
2001-12-20,657.5198185042224
2001-12-21,662.3092361229324
2001-12-24,666.1423178299641
2001-12-25,666.045432266831
2001-12-26,664.6334779304885
2001-12-27,669.5072538025489
2001-12-28,678.1002813626267
2001-12-31,676.1434854386321
2002-01-01,676.1384610644562
2002-01-02,667.5162627857693
2002-01-03,678.0902766371424
2002-01-04,687.5133105012667
2002-01-07,686.9214456383665
2002-01-08,678.8565763853178
2002-01-09,679.1930335771449
2002-01-10,669.3968325129822
2002-01-11,670.2337209529167
2002-01-14,660.613113676359
2002-01-15,661.4021403113816
2002-01-16,657.7549482486992
2002-01-17,662.6175236705469
2002-01-18,661.9889147573798
2002-01-21,659.5230636685621
2002-01-22,656.2322803139856
2002-01-23,655.9171917857053
2002-01-24,664.2031870036548
2002-01-25,668.3720997167645
2002-01-28,673.8498977723737
2002-01-29,666.2675192351383
2002-01-30,657.4839661934294
2002-01-31,664.4477841653302
2002-02-01,661.9293287741422
2002-02-04,653.8103121946839
2002-02-05,643.7050964838129
2002-02-06,639.402202295293
2002-02-07,643.7824481313273
2002-02-08,642.9003864081258
2002-02-11,646.2888290721837
2002-02-12,649.3844042690756
2002-02-13,654.4339148771897
2002-02-14,661.1304229207583
2002-02-15,656.039307915487
2002-02-18,655.0613742189317
2002-02-19,642.5669564962606
2002-02-20,639.0757239838415
2002-02-21,645.253957027581
2002-02-22,638.5195392835855
2002-02-25,644.5159074270315
2002-02-26,647.7058338427048
2002-02-27,660.8395302846419
2002-02-28,660.9044152912203
2002-03-01,667.743744979954
2002-03-04,685.5750828386156
2002-03-05,685.7380571657109
2002-03-06,687.4789297822828
2002-03-07,696.9058006089585
2002-03-08,701.9799214240345
2002-03-11,702.3796368361545
2002-03-12,692.9376987310891
2002-03-13,686.5556598526018
2002-03-14,687.5632375536934
2002-03-15,690.2905564315425
2002-03-18,691.5449018615652
2002-03-19,694.1115317378742
2002-03-20,688.7707877208125
2002-03-21,687.8909778074857
2002-03-22,687.9356759437818
2002-03-25,683.8511887754216
2002-03-26,683.7592758400091
2002-03-27,688.473300535204
2002-03-28,693.697379025538
2002-03-29,691.6264402913273
2002-04-01,687.4075275537814
2002-04-02,687.0946042074085
2002-04-03,687.929505588182
2002-04-04,684.7474549209163
2002-04-05,686.6687245581845
2002-04-08,682.5261954106488
2002-04-09,679.858517527553
2002-04-10,681.6362879031248
2002-04-11,672.1123275462139
2002-04-12,672.5450586713841
2002-04-15,677.0736053927192
2002-04-16,686.1194884152461
2002-04-17,690.279023779967
2002-04-18,686.1618446611441
2002-04-19,684.8222861743067
2002-04-22,682.9575567983949
2002-04-23,681.437790614684
2002-04-24,678.5133759289444
2002-04-25,673.9958682692028
2002-04-26,671.024720967211
2002-04-29,666.1352223955531
2002-04-30,665.8045860034152
2002-05-01,665.5157247551452
2002-05-02,664.0980273233339
2002-05-03,656.7800138598102
2002-05-06,652.9758512399223
2002-05-07,647.7952139235911
2002-05-08,659.2862593283509
2002-05-09,659.5436736453477
2002-05-10,652.4235523328869
2002-05-13,653.8776919345645
2002-05-14,661.4203382338133
2002-05-15,667.1627525323476
2002-05-16,667.4268307600553
2002-05-17,666.1215232138647
2002-05-20,665.0952044139613
2002-05-21,664.9800296502336
2002-05-22,658.7814954976565
2002-05-23,658.8792618784877
2002-05-24,658.4483171964471
2002-05-27,658.2962217363425
2002-05-28,652.6860318223993
2002-05-29,648.9439799950944
2002-05-30,642.2362150272437
2002-05-31,643.8731896302045
2002-06-03,641.3166836041443
2002-06-04,629.591365379178
2002-06-05,627.8314497127021
2002-06-06,623.1988644697499
2002-06-07,615.2772601381143
2002-06-10,616.3982036466452
2002-06-11,618.7229266830459
2002-06-12,607.6410681289015
2002-06-13,601.5522819329525
2002-06-14,589.8993776189778
2002-06-17,600.3588035718407
2002-06-18,599.203850985073
2002-06-19,587.3339244018325
2002-06-20,579.1444656000039
2002-06-21,575.2112910695242
2002-06-24,564.751389946204
2002-06-25,574.2317367629338
2002-06-26,557.9663003123932
2002-06-27,567.0963424662518
2002-06-28,581.6500499176473
2002-07-01,581.8825750593768
2002-07-02,570.1258025716483
2002-07-03,563.0939641885367
2002-07-04,570.155143927852
2002-07-05,588.6033835375544
2002-07-08,585.4309864044089
2002-07-09,583.0836016296748
2002-07-10,570.1007800811713
2002-07-11,554.3001011381026
2002-07-12,558.629476667693
