Date,AC ASIA ex JAPAN IMI GROWTH
1999-08-16,754.5945242126825
1999-08-17,748.5385179014148
1999-08-18,754.3687320384121
1999-08-19,754.2585047587116
1999-08-20,760.8841057120209
1999-08-23,778.6707567987132
1999-08-24,784.563719281016
1999-08-25,799.6633911827544
1999-08-26,804.7961886900101
1999-08-27,800.0827165012577
1999-08-30,798.6801689287915
1999-08-31,786.3528804222647
1999-09-01,779.2865515861075
1999-09-02,765.600367935264
1999-09-03,770.5390487976414
1999-09-06,783.1403416037181
1999-09-07,775.9411870810858
1999-09-08,771.3423279839207
1999-09-09,786.1260203395154
1999-09-10,800.1162989813151
1999-09-13,816.1564752468327
1999-09-14,803.9868515191571
1999-09-15,793.8247030599453
1999-09-16,779.967963637725
1999-09-17,782.4635652602376
1999-09-20,783.8070804946382
1999-09-21,782.78109970657
1999-09-22,772.3362218590564
1999-09-23,776.2814267939689
1999-09-24,768.692522299232
1999-09-27,755.3738347388415
1999-09-28,748.7718000595343
1999-09-29,738.359971763433
1999-09-30,731.1274480862528
1999-10-01,734.3050386318619
1999-10-04,728.5819535238352
1999-10-05,733.3147157594425
1999-10-06,745.0198861257578
1999-10-07,754.4310044435745
1999-10-08,757.7495863140757
1999-10-11,758.2870260224627
1999-10-12,757.5652827545524
1999-10-13,746.7183324741438
1999-10-14,747.4026274453842
1999-10-15,733.0121015242287
1999-10-18,723.2316886469848
1999-10-19,721.7249584735342
1999-10-20,735.1308070736346
1999-10-21,733.7710387664932
1999-10-22,742.4104668131333
1999-10-25,743.1694443805935
1999-10-26,750.3119115871292
1999-10-27,749.110084280643
1999-10-28,758.1201552382272
1999-10-29,771.900663113735
1999-11-01,783.5195786571727
1999-11-02,786.3904414247228
1999-11-03,787.0574544337583
1999-11-04,802.2647601390782
1999-11-05,806.3131794972727
1999-11-08,806.3772679247348
1999-11-09,811.9957943797172
1999-11-10,817.3478322893328
1999-11-11,828.5180794887248
1999-11-12,850.6472632776871
1999-11-15,860.8017457204312
1999-11-16,875.669173476519
1999-11-17,859.173807853712
1999-11-18,869.4800965951359
1999-11-19,886.5096839932926
1999-11-22,880.5757790308459
1999-11-23,884.7497092948353
1999-11-24,884.6536934211565
1999-11-25,883.1008658733967
1999-11-26,883.6366674405101
1999-11-29,898.205556347552
1999-11-30,908.4626443313228
1999-12-01,914.0805874002275
1999-12-02,911.4067157204016
1999-12-03,920.5801602451313
1999-12-06,922.7098949275139
1999-12-07,934.9845834040707
1999-12-08,933.5130316446472
1999-12-09,946.3141250524496
1999-12-10,955.2464282325925
1999-12-13,971.7410656547979
1999-12-14,967.3630568374308
1999-12-15,947.1806635243108
1999-12-16,931.6747244252473
1999-12-17,949.3713519624961
1999-12-20,968.2210886249431
1999-12-21,979.2565565543852
1999-12-22,996.4230016899344
1999-12-23,1013.4536554168089
1999-12-24,1024.919500316493
1999-12-27,1046.1095960388795
1999-12-28,1058.8054481341526
1999-12-29,1056.3255683722743
1999-12-30,1072.4661932677943
1999-12-31,1072.4815877587503
2000-01-03,1089.5101481820511
2000-01-04,1085.2005264656223
2000-01-05,1016.6942271524983
2000-01-06,989.2036247979071
2000-01-07,986.7224926314483
2000-01-10,1024.5760913274917
2000-01-11,1006.0952814632766
2000-01-12,1006.9582730640614
2000-01-13,1003.3974832535583
2000-01-14,1014.4357342950848
2000-01-17,1037.3249828611786
2000-01-18,1040.5226973182093
2000-01-19,1014.947614570097
2000-01-20,1021.965512271139
2000-01-21,1023.0091792411538
2000-01-24,1035.0541875906424
2000-01-25,1015.7155477698391
2000-01-26,1028.7490205207846
2000-01-27,1055.9013426752838
2000-01-28,1083.2556077662932
2000-01-31,1073.9175449972365
2000-02-01,1086.1911169522334
2000-02-02,1098.8090609773749
2000-02-03,1097.4434282768636
2000-02-04,1109.1335443746855
2000-02-07,1131.4594870944545
2000-02-08,1119.3661308728554
2000-02-09,1148.7334437951386
2000-02-10,1167.5901013915895
2000-02-11,1198.0807226459233
2000-02-14,1181.3830730386744
2000-02-15,1150.6709428699764
2000-02-16,1161.6303092243004
2000-02-17,1171.5236035250095
2000-02-18,1162.058443968011
2000-02-21,1141.6413354525798
2000-02-22,1105.1737898093274
2000-02-23,1096.3358469236707
2000-02-24,1113.1403647231361
2000-02-25,1123.5781639194652
2000-02-28,1109.6834094266635
2000-02-29,1108.6744896375812
2000-03-01,1114.705501319333
2000-03-02,1148.8753822729186
2000-03-03,1154.2752053964584
2000-03-06,1172.0266637796035
2000-03-07,1179.4597595059474
2000-03-08,1185.9430134936729
2000-03-09,1158.3827111161045
2000-03-10,1173.1588786648315
2000-03-13,1128.745546610915
2000-03-14,1119.4763053618303
2000-03-15,1092.3034441304515
2000-03-16,1075.4485052483724
2000-03-17,1085.53042560954
2000-03-20,1066.7283148727774
2000-03-21,1074.8697963180307
2000-03-22,1107.977515006926
2000-03-23,1115.025677879573
2000-03-24,1125.426667130986
2000-03-27,1146.4629950264427
2000-03-28,1157.100960633661
2000-03-29,1180.600979467736
2000-03-30,1153.5539101603
2000-03-31,1126.225822480102
2000-04-03,1102.470621224481
2000-04-04,1079.2099074936525
2000-04-05,1054.218716607681
2000-04-06,1059.8532726132516
2000-04-07,1095.5534315048294
2000-04-10,1125.3482198786458
2000-04-11,1110.0967686619829
2000-04-12,1101.5584071708415
2000-04-13,1083.775845156657
2000-04-14,1052.4743425369302
2000-04-17,963.7981310886322
2000-04-18,989.0869077258457
2000-04-19,991.3809830516503
2000-04-20,997.2006788304041
2000-04-21,1000.0499299224953
2000-04-24,980.0576550500842
2000-04-25,987.528806600523
2000-04-26,984.8515627104289
2000-04-27,992.2774953938557
2000-04-28,1013.4484524106051
2000-05-01,1014.9130663410117
2000-05-02,1015.3769187253521
2000-05-03,1016.901070575373
2000-05-04,1014.0439061855541
2000-05-05,1026.451718242629
2000-05-08,1008.9484768753164
2000-05-09,993.8285698773042
2000-05-10,967.8109648205794
2000-05-11,954.7000848533696
2000-05-12,955.6325702377476
2000-05-15,936.2164355001848
2000-05-16,971.5674780186588
2000-05-17,986.6726161897211
2000-05-18,971.2930202471828
2000-05-19,978.2232249495426
2000-05-22,924.0907578456131
2000-05-23,906.0037495824857
2000-05-24,887.2996635409842
2000-05-25,889.5967481374751
2000-05-26,856.1532965555708
2000-05-29,860.1341689575942
2000-05-30,874.6178177873027
2000-05-31,925.2336128299576
2000-06-01,923.3345908122491
2000-06-02,931.0368777079301
2000-06-05,952.3258309951456
2000-06-06,941.065108614463
2000-06-07,954.4252898748653
2000-06-08,952.8651225748999
2000-06-09,967.8027762698988
2000-06-12,960.8957674429057
2000-06-13,936.5664581987047
2000-06-14,946.0857920425718
2000-06-15,942.3651256353415
2000-06-16,938.491202759501
2000-06-19,934.275854369813
2000-06-20,940.3919763951991
2000-06-21,952.0633795912771
2000-06-22,958.0942277480843
2000-06-23,949.0187384044714
2000-06-26,951.3951558759613
2000-06-27,948.3147934054285
2000-06-28,959.5300607490713
2000-06-29,944.6148438694128
2000-06-30,938.3627553335845
2000-07-03,943.4979287564046
2000-07-04,938.4005132608827
2000-07-05,943.635721581228
2000-07-06,934.8406084216268
2000-07-07,945.2940897775035
2000-07-10,948.2146265962075
2000-07-11,945.7643501727454
2000-07-12,963.9338069822134
2000-07-13,975.5800348015051
2000-07-14,979.9414238678346
2000-07-17,981.8110979350845
2000-07-18,969.9852065622043
2000-07-19,977.4453215295274
2000-07-20,966.7898914826204
2000-07-21,955.4309288123869
2000-07-24,926.5120725053845
2000-07-25,911.1000413552642
2000-07-26,909.6119402513009
2000-07-27,905.6536856296993
2000-07-28,902.3063642577158
2000-07-31,897.3400690927309
2000-08-01,903.6545311703738
2000-08-02,917.0067726360382
2000-08-03,925.4318810708797
2000-08-04,919.8242579585033
2000-08-07,908.2393787327234
2000-08-08,916.22126976119
2000-08-09,935.6387447661524
2000-08-10,927.0391661218358
2000-08-11,924.3441397075799
2000-08-14,920.0435286510377
2000-08-15,920.317175306315
2000-08-16,943.1215371290873
2000-08-17,940.6679277938603
2000-08-18,940.7806968917447
2000-08-21,949.484518375704
2000-08-22,957.0077766029378
2000-08-23,948.6486718863542
2000-08-24,939.1187258897486
2000-08-25,937.7532155870032
2000-08-28,938.1016994302138
2000-08-29,944.4962698301994
2000-08-30,940.7625652257781
2000-08-31,939.6974580299579
2000-09-01,924.1129851460297
2000-09-04,939.1284146160441
2000-09-05,951.3149816942068
2000-09-06,952.2866591270413
2000-09-07,942.5957032356754
2000-09-08,939.7596388134032
2000-09-11,933.5576450732083
2000-09-12,927.7050305086101
2000-09-13,924.8247368531365
2000-09-14,913.0780224382183
2000-09-15,901.8357905144728
2000-09-18,869.02998736298
2000-09-19,865.6972273676977
2000-09-20,881.0764054063013
2000-09-21,855.080733402154
2000-09-22,786.2512233246523
2000-09-25,822.162117930455
2000-09-26,814.4256622400451
2000-09-27,819.4167996388272
2000-09-28,813.0727965510767
2000-09-29,817.8984251475515
2000-10-02,799.628222381722
2000-10-03,802.7579801954633
2000-10-04,803.2197959971706
2000-10-05,814.6572904061557
2000-10-06,824.7943774517108
2000-10-09,803.5836673434626
2000-10-10,800.0561206916716
2000-10-11,768.0881831868842
2000-10-12,768.6326426441011
2000-10-13,765.6365173103667
2000-10-16,772.5885984698652
2000-10-17,754.6086215505095
2000-10-18,735.973027532817
2000-10-19,746.3747062943714
2000-10-20,779.9928370255913
2000-10-23,783.8004938854957
2000-10-24,790.1966470974669
2000-10-25,807.3356885652873
2000-10-26,799.9458088932734
2000-10-27,781.2108441860993
2000-10-30,763.5546435483255
2000-10-31,761.0193263262113
2000-11-01,772.4880411381059
2000-11-02,775.9071958308973
2000-11-03,789.4490736476223
2000-11-06,791.91972591755
2000-11-07,802.1098633644685
2000-11-08,810.0472714223152
2000-11-09,804.0324087735436
2000-11-10,795.6517785799159
2000-11-13,764.3244056333729
2000-11-14,779.3539585821168
2000-11-15,777.2782504114352
2000-11-16,777.7593916627702
2000-11-17,774.2883573658713
2000-11-20,762.7093020387103
2000-11-21,769.085800282539
2000-11-22,755.3517810348474
2000-11-23,749.2370642680081
2000-11-24,759.5862778166937
2000-11-27,761.5006414396728
2000-11-28,746.6719162462717
2000-11-29,725.4732447237067
2000-11-30,706.7671174365087
2000-12-01,717.3493738916907
2000-12-04,694.1641670899044
2000-12-05,701.9431090410962
2000-12-06,713.4326538860137
2000-12-07,708.6224788329589
2000-12-08,716.7280476718068
2000-12-11,738.300356352066
2000-12-12,733.138148062388
2000-12-13,744.3509566695622
2000-12-14,723.16262489712
2000-12-15,695.2852826075988
2000-12-18,696.1274663694005
2000-12-19,694.0448796377414
2000-12-20,666.9557769317776
2000-12-21,648.1943296138268
2000-12-22,634.6168635631062
2000-12-25,634.5409188714247
2000-12-26,624.638466701008
2000-12-27,621.3043422613816
2000-12-28,630.9346559505136
2000-12-29,626.5187983818283
2001-01-01,624.7441626670565
2001-01-02,622.8341912217955
2001-01-03,616.1093153947029
2001-01-04,645.3624638053541
2001-01-05,654.2345190681888
2001-01-08,652.2064014699403
2001-01-09,669.1159699162249
2001-01-10,664.5454194546624
2001-01-11,646.1512134484949
2001-01-12,658.8357191656182
2001-01-15,668.0303105603783
2001-01-16,676.6552952642564
2001-01-17,683.0589438723944
2001-01-18,679.0731032581169
2001-01-19,704.0752678630224
2001-01-22,711.7238543911283
2001-01-23,707.2384830200336
2001-01-24,720.6021083607998
2001-01-25,722.6724970446435
2001-01-26,714.0601740717362
2001-01-29,710.504492088697
2001-01-30,706.3692305074859
2001-01-31,716.4613836367917
2001-02-01,707.3340010809716
2001-02-02,717.1997899217529
2001-02-05,698.8332458759315
2001-02-06,704.5814730101631
2001-02-07,696.359769771405
2001-02-08,711.1443780185435
2001-02-09,707.1951302970313
2001-02-12,704.9327799770216
2001-02-13,717.4838673445972
2001-02-14,712.0357320357199
2001-02-15,728.7127613411438
2001-02-16,716.4438941363592
2001-02-19,705.0620483397888
2001-02-20,716.4218859911842
2001-02-21,703.5578890106686
2001-02-22,690.919802143015
2001-02-23,688.2775729543398
2001-02-26,684.2569521374445
2001-02-27,671.6557593420964
2001-02-28,675.2808499436034
2001-03-01,651.2181234455034
2001-03-02,631.1740594630372
2001-03-05,640.5019680893985
2001-03-06,645.9986736923651
2001-03-07,652.9132131690795
2001-03-08,647.2907951942783
2001-03-09,638.3160169825279
2001-03-12,621.8776613421444
2001-03-13,619.1923327313422
2001-03-14,628.215069749892
2001-03-15,637.673567217625
2001-03-16,640.1762917395585
2001-03-19,630.9255299564725
2001-03-20,621.0087429162455
2001-03-21,624.1480580892425
2001-03-22,623.4922012752434
2001-03-23,621.3705897544776
2001-03-26,626.6363885266748
2001-03-27,614.5581679875426
2001-03-28,621.0516491733099
2001-03-29,617.4877926691668
2001-03-30,614.6471915503254
2001-04-02,605.3962882543713
2001-04-03,591.5095028596187
2001-04-04,562.8782431086768
2001-04-05,568.7579179587997
2001-04-06,574.4938210817487
2001-04-09,562.1559911035006
2001-04-10,568.242089701891
2001-04-11,586.3007608441358
2001-04-12,589.0510578629287
2001-04-13,589.0591158617765
2001-04-16,592.1431630939774
2001-04-17,590.0079809614008
2001-04-18,617.0662645531014
2001-04-19,627.2669986043379
2001-04-20,613.1457265993016
2001-04-23,616.0182347595559
2001-04-24,617.748284656909
2001-04-25,613.2096578588483
2001-04-26,609.6579620122543
2001-04-27,611.1770600129291
2001-04-30,624.3429668789662
2001-05-01,621.7192072242085
2001-05-02,634.7362376511312
2001-05-03,636.3338093537665
2001-05-04,622.2903265584282
2001-05-07,629.4646554893671
2001-05-08,630.7312827686148
2001-05-09,630.6021144968009
2001-05-10,628.9224296148315
2001-05-11,636.3438741933289
2001-05-14,629.8289393139399
2001-05-15,625.3594097762216
2001-05-16,619.5664616460027
2001-05-17,633.4994441578482
2001-05-18,633.2170228645625
2001-05-21,631.9600497156327
2001-05-22,643.6390688893542
2001-05-23,656.0377895894222
2001-05-24,659.1584737028713
2001-05-25,657.7749430751111
2001-05-28,653.3890149002738
2001-05-29,655.9556338583226
2001-05-30,645.1178224329651
2001-05-31,644.5200641748138
2001-06-01,640.5165290919035
2001-06-04,639.4874853634722
2001-06-05,641.4683543142978
2001-06-06,649.5993667015855
2001-06-07,649.0764467119423
2001-06-08,661.2648154488185
2001-06-11,662.1465163621099
2001-06-12,654.9040389428121
2001-06-13,653.1008458552286
2001-06-14,639.1805351859791
2001-06-15,633.5556651079638
2001-06-18,625.7911001106561
2001-06-19,628.9714101917513
2001-06-20,627.0398345875075
2001-06-21,627.7937935148138
2001-06-22,626.0119382308585
2001-06-25,618.0977684322022
2001-06-26,610.8252257691961
2001-06-27,611.404470930244
2001-06-28,613.5693804940546
2001-06-29,626.7805244831629
2001-07-02,627.2349510756881
2001-07-03,626.6317862209443
2001-07-04,625.1563065021772
2001-07-05,627.0993678520007
2001-07-06,618.2758653490508
2001-07-09,604.5262488931767
2001-07-10,599.2458527082973
2001-07-11,588.1175342885368
2001-07-12,603.5632298601811
2001-07-13,596.9184030874308
2001-07-16,593.9748373380485
2001-07-17,594.7370596543622
2001-07-18,577.5558300837976
2001-07-19,576.6957023324373
2001-07-20,574.6891069899596
2001-07-23,571.3838126752225
2001-07-24,564.782774780616
2001-07-25,564.4236468052876
2001-07-26,568.2025000381801
2001-07-27,575.7125171027708
2001-07-30,573.4831195330576
2001-07-31,583.0192269524476
2001-08-01,588.4693034023959
2001-08-02,591.9393961677008
2001-08-03,585.9463435849494
2001-08-06,584.5997989448296
2001-08-07,581.5670424367221
2001-08-08,581.4063678604123
2001-08-09,562.2429606296598
2001-08-10,560.213079747971
2001-08-13,555.7914903724563
2001-08-14,569.2311083205414
2001-08-15,563.3646661642088
2001-08-16,558.4121175281272
2001-08-17,553.4903496029641
2001-08-20,545.3258945787575
2001-08-21,544.5006096588301
2001-08-22,533.6584940238681
2001-08-23,541.434228742493
2001-08-24,536.4780418922428
2001-08-27,547.1719078029031
2001-08-28,546.1530463298731
2001-08-29,545.0357221085278
2001-08-30,541.1142413215634
2001-08-31,535.3330199519326
2001-09-03,530.8567791897394
2001-09-04,548.829174467365
2001-09-05,543.3694660756827
2001-09-06,534.0230985507144
2001-09-07,521.2865664375472
2001-09-10,520.4890103925403
2001-09-11,511.12326866245996
2001-09-12,484.18450625353984
2001-09-13,478.1305186431862
2001-09-14,456.6799795850632
2001-09-17,440.6961999577104
2001-09-18,443.9118144210313
2001-09-19,447.3977603921769
2001-09-20,440.22840725244214
2001-09-21,432.0591247842835
2001-09-24,439.1496837643647
2001-09-25,431.9807618894154
2001-09-26,438.08089853223265
2001-09-27,441.73719246064854
2001-09-28,452.34160537519955
2001-10-01,448.8863348996251
2001-10-02,444.4969453131171
2001-10-03,438.5501432360477
2001-10-04,452.96273405824957
2001-10-05,454.51057664481453
2001-10-08,443.33847314060824
2001-10-09,458.97863912862465
2001-10-10,460.85584614882384
2001-10-11,478.281936223718
2001-10-12,476.68351076604125
2001-10-15,472.22873602786495
2001-10-16,475.36281569911796
2001-10-17,483.44627870455565
2001-10-18,477.1461701075247
2001-10-19,479.5872691731537
2001-10-22,483.2039846317373
2001-10-23,492.84747985332734
2001-10-24,496.8084864212165
2001-10-25,494.8547925741912
2001-10-26,499.8441505545965
2001-10-29,492.6619535833477
2001-10-30,480.03036253286916
2001-10-31,485.2749257280511
2001-11-01,484.18876749322703
2001-11-02,488.05311660762925
2001-11-05,499.2989364998743
2001-11-06,499.9231292690755
2001-11-07,496.88321638835913
2001-11-08,509.22034207896303
2001-11-09,514.3479171330612
2001-11-12,515.690463952916
2001-11-13,523.8755300935075
2001-11-14,536.0926727079408
2001-11-15,552.405798443052
2001-11-16,554.2965383422578
2001-11-19,567.0107093456444
2001-11-20,554.2836488804102
2001-11-21,559.2425325351079
2001-11-22,557.357499452026
2001-11-23,568.0614535308584
2001-11-26,578.2611795041649
2001-11-27,575.6457114444916
2001-11-28,558.2212396820967
2001-11-29,554.9949437012623
2001-11-30,555.4947368851713
2001-12-03,565.8389657436891
2001-12-04,575.3803290606687
2001-12-05,598.9177658865929
2001-12-06,606.6425636797744
2001-12-07,613.8584690237764
2001-12-10,604.6192183264019
2001-12-11,604.2275834636232
2001-12-12,614.2338969646776
2001-12-13,600.0420362476335
2001-12-14,593.0702421920781
2001-12-17,582.8543413257257
2001-12-18,581.9317612836343
2001-12-19,585.2321092611936
2001-12-20,592.5374453270592
2001-12-21,581.394259425855
2001-12-24,590.5782929255914
2001-12-25,596.7907942651037
2001-12-26,596.5350590917261
2001-12-27,592.2513494795495
2001-12-28,608.162481513077
2001-12-31,610.1177083263887
2002-01-01,609.96345741603
2002-01-02,606.1787982610463
2002-01-03,609.1718070386834
2002-01-04,628.7889800736014
2002-01-07,642.6440001447951
2002-01-08,636.7408891007433
2002-01-09,638.9942354139328
2002-01-10,630.1550061701441
2002-01-11,620.0627226320499
2002-01-14,622.3062059060486
2002-01-15,615.7255416575605
2002-01-16,614.3795136746829
2002-01-17,618.5444013174749
2002-01-18,614.2692676306773
2002-01-21,625.0399245681723
2002-01-22,622.6183670120977
2002-01-23,623.3449179345603
2002-01-24,629.9677533770754
2002-01-25,650.3795192072655
2002-01-28,656.4089482548998
2002-01-29,654.4393636775176
2002-01-30,644.7353173343515
2002-01-31,647.1321373263611
2002-02-01,643.9544998382416
2002-02-04,637.4876756682648
2002-02-05,636.5760717903537
2002-02-06,641.3691813971441
2002-02-07,631.7728623128286
2002-02-08,633.666409256754
2002-02-11,634.4536500117119
2002-02-12,635.9336132301016
2002-02-13,639.1983223956632
2002-02-14,652.6973421991455
2002-02-15,649.3932927520932
2002-02-18,657.0360423033209
2002-02-19,645.8586035605448
2002-02-20,639.3337040941208
2002-02-21,639.6984374889415
2002-02-22,628.4857927156344
2002-02-25,625.6991325404347
2002-02-26,629.1171729574784
2002-02-27,644.696786879562
2002-02-28,640.5929825339414
2002-03-01,640.9194378339356
2002-03-04,658.3434343466798
2002-03-05,669.9497653960608
2002-03-06,671.8128060498715
2002-03-07,668.9080036654991
2002-03-08,669.1001331735935
2002-03-11,677.8962445712143
2002-03-12,675.046285884756
2002-03-13,669.0284734667099
2002-03-14,666.0736390218666
2002-03-15,658.2793772460939
2002-03-18,663.6880816066288
2002-03-19,663.583910264313
2002-03-20,667.8682344914266
2002-03-21,663.4513036675187
2002-03-22,671.3488541993152
2002-03-25,670.7047467867277
2002-03-26,671.2324752374644
2002-03-27,676.5947389143647
2002-03-28,676.7435166045625
2002-03-29,678.919149853116
2002-04-01,670.8522250253269
2002-04-02,672.0919097436114
2002-04-03,670.7218526159495
2002-04-04,666.7531140898748
2002-04-05,670.9144889554822
2002-04-08,667.9609868713426
2002-04-09,663.1442430750922
2002-04-10,656.6128881261862
2002-04-11,656.7104173275211
2002-04-12,666.3277097335213
2002-04-15,670.1747407078761
2002-04-16,671.2801522995633
2002-04-17,683.4665461376004
2002-04-18,682.4890353478902
2002-04-19,680.5515677022469
2002-04-22,680.6463823941967
2002-04-23,684.2970365320054
2002-04-24,682.9182279983175
2002-04-25,666.8153849817428
2002-04-26,663.8353933536149
2002-04-29,650.2383724877204
2002-04-30,651.663304448442
2002-05-01,648.2712842895523
2002-05-02,651.8664338614343
2002-05-03,644.8312139262042
2002-05-06,628.6577912521365
2002-05-07,634.3773530151566
2002-05-08,640.4899088596073
2002-05-09,640.0726216388847
2002-05-10,635.2993247830888
2002-05-13,635.3420306178118
2002-05-14,645.6633080439906
2002-05-15,653.9449943763877
2002-05-16,647.4678236034864
2002-05-17,645.0733649290648
2002-05-20,637.5153170351794
2002-05-21,628.2042847522467
2002-05-22,629.5487943672164
2002-05-23,625.1830195630265
2002-05-24,632.056411403583
2002-05-27,632.4797353340712
2002-05-28,625.2698164890597
2002-05-29,617.7791558548727
2002-05-30,611.9249587870663
2002-05-31,607.1250212894253
2002-06-03,606.5350503933953
2002-06-04,600.6726316000515
2002-06-05,608.5107356991738
2002-06-06,603.3990391705257
2002-06-07,590.7781699511302
2002-06-10,597.4339482740521
2002-06-11,596.3407731577346
2002-06-12,591.1284388128197
2002-06-13,596.689921296526
2002-06-14,592.0046887967516
2002-06-17,589.5254094984815
2002-06-18,586.9190536105722
2002-06-19,567.8946334962797
2002-06-20,563.9747301764669
2002-06-21,559.6553277247646
2002-06-24,551.9368077259472
2002-06-25,553.6123978208728
2002-06-26,519.9904942042739
2002-06-27,529.1658660381908
2002-06-28,540.4961200398288
2002-07-01,536.205868480853
2002-07-02,535.7747454216149
2002-07-03,542.2635843325526
2002-07-04,554.1432256694943
2002-07-05,568.7571851052895
2002-07-08,566.1396451893872
2002-07-09,568.7771608230121
2002-07-10,565.1296526964225
2002-07-11,549.1389668426698
2002-07-12,564.5134915141191
2002-07-15,553.612124154062
2002-07-16,544.8542371836915
2002-07-17,543.0954944537251
2002-07-18,543.0175127727377
2002-07-19,529.8413866165048
2002-07-22,517.6863916260568
2002-07-23,538.5511601362472
2002-07-24,520.1230961318302
