Date,ACWI IMI GROWTH
2015-03-25,1734.803739086298
2015-03-26,1732.9465033669846
2015-03-27,1740.8362950810126
2015-03-30,1764.3680569946198
2015-03-31,1766.6374456566223
2015-04-01,1762.2266651519178
2015-04-02,1754.5599645648772
2015-04-03,1755.8872566852679
2015-04-06,1746.6341543385058
2015-04-07,1772.9932544165797
2015-04-08,1794.6241875019189
2015-04-09,1820.5095709861932
2015-04-10,1836.6210355209732
2015-04-13,1840.450896136723
2015-04-14,1822.6874576486534
2015-04-15,1838.8001004981525
2015-04-16,1828.7398783517467
2015-04-17,1795.4367198784566
2015-04-20,1805.831312048548
2015-04-21,1816.4267240594104
2015-04-22,1824.3712066155704
2015-04-23,1817.6545161878628
2015-04-24,1813.1890172303686
2015-04-27,1810.7078579037334
2015-04-28,1792.1445712173922
2015-04-29,1755.9910848098466
2015-04-30,1727.561492917897
2015-05-01,1733.8825331802436
2015-05-04,1746.750653258037
2015-05-05,1726.3168727570933
2015-05-06,1699.7004488923867
2015-05-07,1710.6446960667597
2015-05-08,1739.916739681149
2015-05-11,1748.156661011449
2015-05-12,1728.585395741484
2015-05-13,1718.3822269673083
2015-05-14,1728.0915319638787
2015-05-15,1725.1312899507398
2015-05-18,1740.4128336856138
2015-05-19,1773.5883027832622
2015-05-20,1777.0409464636969
2015-05-21,1780.1899371860811
2015-05-22,1791.931936492383
2015-05-25,1791.9622688048723
2015-05-26,1791.2223705514932
2015-05-27,1805.8570448322675
2015-05-28,1795.0135231017337
2015-05-29,1775.361833806578
2015-06-01,1787.5911824204522
2015-06-02,1753.4310758113966
2015-06-03,1738.7010293645335
2015-06-04,1723.7456693998627
2015-06-05,1738.0928244832637
2015-06-08,1714.4300719097382
2015-06-09,1704.789463408037
2015-06-10,1718.8475568466174
2015-06-11,1732.5432236529439
2015-06-12,1721.5288043298715
2015-06-15,1711.5990380175635
2015-06-16,1719.6398974270057
2015-06-17,1719.2268574295388
2015-06-18,1712.3586764303884
2015-06-19,1719.7837750436934
2015-06-22,1729.0945200820122
2015-06-23,1763.4559971809472
2015-06-24,1753.6468417714354
2015-06-25,1750.1542943912377
2015-06-26,1751.5997676520808
2015-06-29,1710.8825009011293
2015-06-30,1716.3550815479462
2015-07-01,1734.3702471446747
2015-07-02,1732.3777062442412
2015-07-03,1728.9000969732451
2015-07-06,1716.752394514086
2015-07-07,1731.5673340601036
2015-07-08,1688.7277304063277
2015-07-09,1707.1240620715528
2015-07-10,1713.6847082147601
2015-07-13,1757.0047632968997
2015-07-14,1768.3839665131225
2015-07-15,1772.7783064364967
2015-07-16,1795.2940690844155
2015-07-17,1806.9955319300675
2015-07-20,1807.9358609064036
2015-07-21,1793.5292180319527
2015-07-22,1789.781578167854
2015-07-23,1771.3132128149218
2015-07-24,1756.2215493100625
2015-07-27,1717.1591601239877
2015-07-28,1739.9260695932696
2015-07-29,1752.967151692199
2015-07-30,1766.4556231126778
2015-07-31,1755.7492587444015
2015-08-03,1762.3017733816184
2015-08-04,1763.7372989710948
2015-08-05,1781.8473756233025
2015-08-06,1759.1584837873086
2015-08-07,1750.2279550031994
2015-08-10,1761.5004404184963
2015-08-11,1733.8943032253358
2015-08-12,1700.6879810613186
2015-08-13,1713.5695223545467
2015-08-14,1718.8650572826612
2015-08-17,1729.6812196525307
2015-08-18,1730.416678257506
