Date,AC FAR EAST IMI GROWTH
1999-10-15,1390.9912956686762
1999-10-18,1343.7283414172093
1999-10-19,1350.5130987031464
1999-10-20,1392.8943846317666
1999-10-21,1388.7312332188308
1999-10-22,1422.2343792761226
1999-10-25,1454.1520609733996
1999-10-26,1478.3763194730404
1999-10-27,1481.9488248472783
1999-10-28,1492.31849453454
1999-10-29,1535.3145284659195
1999-11-01,1552.0207334695074
1999-11-02,1561.8130565259485
1999-11-03,1552.0353679861798
1999-11-04,1595.1081414051307
1999-11-05,1588.4329586420606
1999-11-08,1585.4469790028672
1999-11-09,1595.0585244611366
1999-11-10,1622.4060984600937
1999-11-11,1637.6247175212166
1999-11-12,1678.975392304993
1999-11-15,1706.8796535341717
1999-11-16,1679.1994818013327
1999-11-17,1647.5086471575135
1999-11-18,1682.635142325527
1999-11-19,1710.097718194287
1999-11-22,1750.75971983388
1999-11-23,1766.1444886595361
1999-11-24,1795.56641258429
1999-11-25,1788.808519162353
1999-11-26,1861.4512863309546
1999-11-29,1898.2652415329035
1999-11-30,1847.0698948076947
1999-12-01,1774.7132334234054
1999-12-02,1735.1016572414537
1999-12-03,1773.957530254376
1999-12-06,1783.255409466042
1999-12-07,1794.7222141807083
1999-12-08,1773.9726029308802
1999-12-09,1782.7389306996322
1999-12-10,1811.951237174152
1999-12-13,1804.2576677061677
1999-12-14,1792.7810156830235
1999-12-15,1804.8213888891414
1999-12-16,1792.8311498034163
1999-12-17,1820.163588612121
1999-12-20,1818.6218281882204
1999-12-21,1831.4376181145458
1999-12-22,1892.2731178526863
1999-12-23,1883.6662459671516
1999-12-24,1938.7269631762551
1999-12-27,1935.0526357260262
1999-12-28,2010.0142303005448
1999-12-29,2046.5426109510568
1999-12-30,2061.9317647812695
1999-12-31,2061.9217879300368
2000-01-03,2058.9812127238056
2000-01-04,2013.4471917759374
2000-01-05,1862.0177903857743
2000-01-06,1769.1563749714976
2000-01-07,1739.813678965743
2000-01-10,1758.6781216438244
2000-01-11,1851.996114113083
2000-01-12,1835.7858204561157
2000-01-13,1815.6577785076784
2000-01-14,1810.753729508741
2000-01-17,1878.5231407601095
2000-01-18,1844.7943201843552
2000-01-19,1782.8943037689828
2000-01-20,1781.6978372925237
2000-01-21,1786.4759283795643
2000-01-24,1817.225962393366
2000-01-25,1800.2896073500272
2000-01-26,1855.9260797769327
2000-01-27,1937.4381189685857
2000-01-28,1974.4576242008575
2000-01-31,1954.4660009640363
2000-02-01,1948.4931772742725
2000-02-02,1953.5123242290401
2000-02-03,1958.341348690008
2000-02-04,1998.626257047099
2000-02-07,2016.077674597449
2000-02-08,1965.6725483925118
2000-02-09,1988.2071189172607
2000-02-10,2002.965451716573
2000-02-11,2008.4203009138905
2000-02-14,2018.9914297707678
2000-02-15,1994.8108705641444
2000-02-16,1979.0523536976332
2000-02-17,1994.9152063169647
2000-02-18,2000.4892113903575
2000-02-21,1951.1451328478188
2000-02-22,1866.640806089534
2000-02-23,1872.997044955426
2000-02-24,1921.0677407823696
2000-02-25,1998.321924330471
2000-02-28,2059.581818985774
2000-02-29,2042.4290912287572
2000-03-01,2065.566740628378
2000-03-02,2069.320936452979
2000-03-03,2036.0895627035452
2000-03-06,1977.2249445056846
2000-03-07,2010.8104387694755
2000-03-08,2015.3846489372377
2000-03-09,1971.767014886219
2000-03-10,1946.938074718327
2000-03-13,1821.003154353841
2000-03-14,1871.4448573940092
2000-03-15,1910.8956014856594
2000-03-16,1940.4714965800408
2000-03-17,1971.38892620518
2000-03-20,1954.3610634768463
2000-03-21,1954.1967597860894
2000-03-22,1967.9092040246694
2000-03-23,1934.436634102843
2000-03-24,1907.8223340686975
2000-03-27,1907.1099652804453
2000-03-28,1966.8594381761318
2000-03-29,2070.957210249673
2000-03-30,2053.6429344856474
2000-03-31,2057.7591211754393
2000-04-03,2018.066219054694
2000-04-04,1952.3320662175254
2000-04-05,1903.037618662461
2000-04-06,1876.3174581935025
2000-04-07,1915.3492519248034
2000-04-10,1951.345445483446
2000-04-11,1915.7784307378297
2000-04-12,1920.4833750455623
2000-04-13,1849.7656478594395
2000-04-14,1825.0009413137318
2000-04-17,1675.9084799961083
2000-04-18,1725.5593186269818
2000-04-19,1777.7784183443205
2000-04-20,1793.5058867124367
2000-04-21,1831.1630379092653
2000-04-24,1838.1313826051205
2000-04-25,1861.10031660905
2000-04-26,1877.3521755275406
2000-04-27,1881.1861514334207
2000-04-28,1880.4849628272484
2000-05-01,1919.1117975317184
2000-05-02,1934.5342392838058
2000-05-03,1961.2241069832767
2000-05-04,1969.635010984603
2000-05-05,1962.6327912679
2000-05-08,1947.90867225608
2000-05-09,1864.7886458030016
2000-05-10,1821.4650698773958
2000-05-11,1759.8780557040143
2000-05-12,1787.0617966412638
2000-05-15,1746.676913165191
2000-05-16,1798.318131465548
2000-05-17,1825.692312837442
2000-05-18,1777.3810108911766
2000-05-19,1760.43716650217
2000-05-22,1642.882251850154
2000-05-23,1619.0445835079868
2000-05-24,1577.0374228661283
2000-05-25,1605.5219556857417
2000-05-26,1586.324446316692
2000-05-29,1587.779602832433
2000-05-30,1590.4495914152417
2000-05-31,1611.2423804684456
2000-06-01,1610.9936355912102
2000-06-02,1626.5801137707685
2000-06-05,1691.7182692912202
2000-06-06,1686.8073504512051
2000-06-07,1683.8091506645592
2000-06-08,1670.0821491021745
2000-06-09,1672.7830381033962
2000-06-12,1670.952146037153
2000-06-13,1626.4601695131219
2000-06-14,1615.377895609032
2000-06-15,1582.3917080471545
2000-06-16,1568.549264265405
2000-06-19,1589.9025776606106
2000-06-20,1632.8770661059539
2000-06-21,1675.899973091963
2000-06-22,1693.078034442642
2000-06-23,1677.810536823069
2000-06-26,1645.9928831546724
2000-06-27,1659.4243155893046
2000-06-28,1661.9453707999812
2000-06-29,1666.9569218106994
2000-06-30,1635.0751875196254
2000-07-03,1656.7976345176385
2000-07-04,1651.9562295653845
2000-07-05,1638.7017659519258
2000-07-06,1614.1605182253725
2000-07-07,1636.2335998820292
2000-07-10,1656.3905696363763
2000-07-11,1654.2105577863492
2000-07-12,1645.3832528934838
2000-07-13,1647.0631718593747
2000-07-14,1654.802813758637
2000-07-17,1648.602124818443
2000-07-18,1624.4596949068914
2000-07-19,1640.7577931924466
2000-07-20,1634.9651968157737
2000-07-21,1594.7208690062191
2000-07-24,1563.0755584418403
2000-07-25,1530.9797059490486
2000-07-26,1532.9879874315998
2000-07-27,1508.919223355695
2000-07-28,1486.2911070323287
2000-07-31,1483.4579219124564
2000-08-01,1517.7431908428955
2000-08-02,1545.001837638574
2000-08-03,1546.3374427661415
2000-08-04,1516.827592337068
2000-08-07,1525.0400280501606
2000-08-08,1546.5688476206246
2000-08-09,1578.096994053105
2000-08-10,1562.8239738531004
2000-08-11,1568.6740584537006
2000-08-14,1561.311222484023
2000-08-15,1563.0258064746881
2000-08-16,1576.5538740493723
2000-08-17,1557.3958922605846
2000-08-18,1573.8410658511566
2000-08-21,1567.5411276780565
2000-08-22,1591.484177557924
2000-08-23,1615.9412791574778
2000-08-24,1607.1960284690833
2000-08-25,1631.9764735918113
2000-08-28,1666.6775514248245
2000-08-29,1676.9529906202008
2000-08-30,1656.0765601502758
2000-08-31,1655.3334715875487
2000-09-01,1644.6441936556082
2000-09-04,1647.474310058415
2000-09-05,1658.5280272238763
2000-09-06,1664.4712789956516
2000-09-07,1680.7141361156168
2000-09-08,1700.2261097723424
2000-09-11,1671.8203480410473
2000-09-12,1654.2189660613565
2000-09-13,1657.0535118153289
2000-09-14,1658.4185004517549
2000-09-15,1653.548607419775
2000-09-18,1649.2122144821446
2000-09-19,1650.654074431328
2000-09-20,1700.3683105069751
2000-09-21,1678.6621228326508
2000-09-22,1538.459967031295
2000-09-25,1574.4184069745418
2000-09-26,1554.1759054473137
2000-09-27,1531.3003246355672
2000-09-28,1503.667067338793
2000-09-29,1526.6253318587774
2000-10-02,1532.0371445586636
2000-10-03,1543.087662057744
2000-10-04,1551.2575547207068
2000-10-05,1561.2468184625857
2000-10-06,1573.2436810679337
2000-10-09,1562.6904496311981
2000-10-10,1550.037302508278
2000-10-11,1507.1318167653294
2000-10-12,1506.943539081037
2000-10-13,1501.3761542596833
2000-10-16,1529.384511410313
2000-10-17,1507.3802916960758
2000-10-18,1471.537948751965
2000-10-19,1466.2105562853037
2000-10-20,1514.3629567227163
2000-10-23,1511.2917488091543
2000-10-24,1506.8649554199249
2000-10-25,1520.16753906807
2000-10-26,1503.1844730784615
2000-10-27,1466.1246320182995
2000-10-30,1432.5571537881715
2000-10-31,1407.3358641507186
2000-11-01,1453.907703465376
2000-11-02,1458.005210571018
2000-11-03,1469.4456331707638
2000-11-06,1509.4197661127237
2000-11-07,1518.1770687176486
2000-11-08,1521.8766550634998
2000-11-09,1489.0849219717518
2000-11-10,1459.344204180097
2000-11-13,1428.894703139986
2000-11-14,1427.4581345265747
2000-11-15,1437.695228191349
2000-11-16,1419.4770171194975
2000-11-17,1419.3436896823023
2000-11-20,1398.5162556284006
2000-11-21,1385.9956999558613
2000-11-22,1366.6408101031766
2000-11-23,1363.3188280162565
2000-11-24,1355.6390971923015
2000-11-27,1375.5252957264534
2000-11-28,1375.998304833358
2000-11-29,1333.3700341023728
2000-11-30,1324.0038225934616
2000-12-01,1331.543159029075
2000-12-04,1310.3373395701092
2000-12-05,1310.4030776772017
2000-12-06,1340.2908840376053
2000-12-07,1316.137436799599
2000-12-08,1309.746551179816
2000-12-11,1348.9570296427141
2000-12-12,1346.8279042926708
2000-12-13,1342.8227880333334
2000-12-14,1301.29756319589
2000-12-15,1255.3996448320845
2000-12-18,1254.258155729186
2000-12-19,1228.6494715387682
2000-12-20,1167.8405037044377
2000-12-21,1120.182318821532
2000-12-22,1112.9177156341552
2000-12-25,1138.8991222839477
2000-12-26,1123.2828413617913
2000-12-27,1109.53515171668
2000-12-28,1106.292003355772
2000-12-29,1088.9447091791155
2001-01-01,1088.3791796377773
2001-01-02,1077.9299173470902
2001-01-03,1076.9371937961216
2001-01-04,1086.2894321602266
2001-01-05,1087.9377482997138
2001-01-08,1089.1774242405552
2001-01-09,1080.607250740347
2001-01-10,1065.849416386698
2001-01-11,1026.2144058900171
2001-01-12,1038.8207320453414
2001-01-15,1053.8954820942886
2001-01-16,1084.087751305699
2001-01-17,1111.9624877461322
2001-01-18,1120.560323353732
2001-01-19,1150.437575485661
2001-01-22,1155.922977088693
2001-01-23,1141.4611400113204
2001-01-24,1150.538526539826
2001-01-25,1165.724011921018
2001-01-26,1149.8741216687176
2001-01-29,1150.7146538012112
2001-01-30,1143.835684559139
2001-01-31,1148.4387029440754
2001-02-01,1138.7926518527015
2001-02-02,1138.4336498580428
2001-02-05,1111.5672935335795
2001-02-06,1118.8480839447723
2001-02-07,1118.1803905366066
2001-02-08,1119.8799997732733
2001-02-09,1112.4581542691683
2001-02-12,1106.526436999642
2001-02-13,1114.5818019725689
2001-02-14,1110.6699940593335
2001-02-15,1138.5445729296137
2001-02-16,1119.4013827849453
2001-02-19,1096.6764091704165
2001-02-20,1124.385357271554
2001-02-21,1101.889849873273
2001-02-22,1099.789035469415
2001-02-23,1109.9163038015781
2001-02-26,1105.9893483445333
2001-02-27,1085.2334129556955
2001-02-28,1065.6315991677068
2001-03-01,1038.1012702725252
2001-03-02,992.8437827345148
2001-03-05,993.3352107257595
2001-03-06,1021.4582214383782
2001-03-07,1033.8424335824823
2001-03-08,1022.8287311705773
2001-03-09,1020.277974528615
2001-03-12,986.919005026276
2001-03-13,972.8060370533144
2001-03-14,973.4877165735395
2001-03-15,987.4113462396007
2001-03-16,1006.6533718601504
2001-03-19,1001.9139746362384
2001-03-20,991.2790129354456
2001-03-21,1039.8122433819985
2001-03-22,1037.82034237784
2001-03-23,1059.6217055032844
2001-03-26,1094.915825223892
2001-03-27,1085.6158105550217
2001-03-28,1111.658969468429
2001-03-29,1072.122193946188
2001-03-30,1046.5538422063032
2001-04-02,1032.6632895310233
2001-04-03,1033.3894888123184
2001-04-04,1013.5811248451253
2001-04-05,1035.962144527346
2001-04-06,1039.7223191760172
2001-04-09,1006.7467086300364
2001-04-10,1011.1232391400381
2001-04-11,1046.1366815916447
2001-04-12,1057.257916173823
2001-04-13,1058.5334896226586
2001-04-16,1053.6541287367595
2001-04-17,1049.656094860469
2001-04-18,1105.526214145401
2001-04-19,1120.9592741553734
2001-04-20,1085.4827767958548
2001-04-23,1099.157244528575
2001-04-24,1090.611563027439
2001-04-25,1093.607882226776
2001-04-26,1093.3149342231866
2001-04-27,1098.6784644111815
2001-04-30,1110.679511222983
2001-05-01,1146.030442975883
2001-05-02,1167.3263322962919
2001-05-03,1173.0830754520832
2001-05-04,1164.680771604625
2001-05-07,1188.9044286725202
2001-05-08,1170.5967841230013
2001-05-09,1155.653544473912
2001-05-10,1143.2046462518133
2001-05-11,1151.702880519569
2001-05-14,1136.171185394832
2001-05-15,1143.191274458741
2001-05-16,1113.1592951706043
2001-05-17,1138.9701973191952
2001-05-18,1130.3297676016755
2001-05-21,1145.2497606872346
2001-05-22,1160.0356177949234
2001-05-23,1180.4024850702306
2001-05-24,1183.7366067998457
2001-05-25,1172.0423725264668
2001-05-28,1153.811821086156
2001-05-29,1172.2295680781288
2001-05-30,1142.579586174111
2001-05-31,1145.831602704259
2001-06-01,1145.2704473721324
2001-06-04,1140.3093297704338
2001-06-05,1132.9107212424046
2001-06-06,1134.8935401401484
2001-06-07,1138.5132806852375
2001-06-08,1144.5032900201477
2001-06-11,1134.0643511543628
2001-06-12,1096.922021796798
2001-06-13,1092.4630049810237
2001-06-14,1081.2845598639792
2001-06-15,1061.5641206697826
2001-06-18,1046.3335331836915
2001-06-19,1048.0578101773108
2001-06-20,1050.25209223502
2001-06-21,1059.9380504259561
2001-06-22,1071.7733526224556
2001-06-25,1051.9361254887206
2001-06-26,1049.361390886431
2001-06-27,1044.6403079865704
2001-06-28,1040.132807884565
2001-06-29,1066.8983244534027
2001-07-02,1060.6418791192502
2001-07-03,1064.4753803447609
2001-07-04,1053.5320165758442
2001-07-05,1049.3319702965744
2001-07-06,1022.8804381451131
2001-07-09,1004.7162368519707
2001-07-10,1005.605556836558
2001-07-11,988.1946343363047
2001-07-12,1021.9868953099104
2001-07-13,1011.8686483157597
2001-07-16,1000.9831696334315
2001-07-17,993.8934502284236
2001-07-18,956.3888358752271
2001-07-19,961.058968970457
2001-07-20,959.9109561223597
2001-07-23,934.7789805062612
2001-07-24,938.7896335669474
2001-07-25,944.3743584686262
2001-07-26,948.5157640617537
2001-07-27,944.8744249654794
2001-07-30,921.4322869340139
2001-07-31,942.8397260433707
2001-08-01,955.4018801828935
2001-08-02,979.5612296913273
2001-08-03,969.1519569716579
2001-08-06,967.20383743041
2001-08-07,970.5023055674314
2001-08-08,970.50318838847
2001-08-09,926.8820996668213
2001-08-10,926.3613695299018
2001-08-13,907.6268661358584
2001-08-14,935.4431307759513
2001-08-15,929.8571946855783
2001-08-16,909.9019437412667
2001-08-17,900.169822056235
2001-08-20,886.7619211995597
2001-08-21,891.5370022523758
2001-08-22,879.6496032989611
2001-08-23,870.1273649545359
2001-08-24,866.521191878016
2001-08-27,882.0971454021054
2001-08-28,872.7557010338571
2001-08-29,864.0528095598377
2001-08-30,855.0896354700667
2001-08-31,851.990918816716
2001-09-03,832.3337051535357
2001-09-04,867.8132279761869
2001-09-05,848.8837891166621
2001-09-06,837.9492826628228
2001-09-07,821.9364153784918
2001-09-10,805.8300742975346
2001-09-11,810.9370897827025
2001-09-12,757.5438049529837
2001-09-13,765.3257691073637
2001-09-14,778.7770933409286
2001-09-17,752.4480777265017
2001-09-18,767.1541201327316
2001-09-19,783.7774615997241
2001-09-20,783.3801600716345
2001-09-21,771.5169436764253
2001-09-24,770.4353896277454
2001-09-25,772.3403866469462
2001-09-26,767.5268074058206
2001-09-27,766.2792349816627
2001-09-28,788.055044930801
2001-10-01,790.0192231288929
2001-10-02,796.3949275995118
2001-10-03,780.3154462868455
2001-10-04,806.3005603621797
2001-10-05,809.0703345886327
2001-10-08,805.9912557997632
2001-10-09,796.9809943123424
2001-10-10,791.5230500921452
2001-10-11,824.2572148133336
2001-10-12,836.0355428994649
2001-10-15,825.7334212275377
2001-10-16,827.7381369278571
2001-10-17,846.9229396142204
2001-10-18,833.8294889260562
2001-10-19,840.9602163789817
2001-10-22,843.9519275598713
2001-10-23,858.2620549031556
2001-10-24,860.6061538508501
2001-10-25,860.9875799595906
2001-10-26,862.0771063941047
2001-10-29,847.2288798339023
2001-10-30,828.0838123970855
2001-10-31,824.5076310962947
2001-11-01,823.8814489646569
2001-11-02,827.5402838622155
2001-11-05,836.2741711594388
2001-11-06,849.2468601236503
2001-11-07,828.3036055098187
2001-11-08,842.9489864803063
2001-11-09,839.4646835989447
2001-11-12,833.8727870965081
2001-11-13,839.5891640316665
2001-11-14,848.2176417793785
2001-11-15,874.403147979586
2001-11-16,880.9206382956186
2001-11-19,891.4412958234647
2001-11-20,877.3299165728101
2001-11-21,879.0240911130928
2001-11-22,876.2009613859326
2001-11-23,880.3539685464939
2001-11-26,903.0490472733105
2001-11-27,898.3226821504119
2001-11-28,875.0398690717702
2001-11-29,864.7805612423765
2001-11-30,864.5424527112341
2001-12-03,856.3429091060414
2001-12-04,859.8504741403633
2001-12-05,886.2072457093661
2001-12-06,895.4775917946041
2001-12-07,886.3927204638221
2001-12-10,867.2609847502395
2001-12-11,859.618807221723
2001-12-12,874.1353565849639
2001-12-13,849.9872812736322
2001-12-14,833.2585781066914
2001-12-17,817.405406775013
2001-12-18,819.2036590057669
2001-12-19,824.312906784468
2001-12-20,833.4714407888893
2001-12-21,822.2803763615095
2001-12-24,830.4278444420919
2001-12-25,829.7631001648297
2001-12-26,822.1939707740435
2001-12-27,824.0664971467639
2001-12-28,845.4216674105953
2001-12-31,841.127090624507
2002-01-01,841.1513465147478
2002-01-02,826.3922549474009
2002-01-03,831.4852530862676
2002-01-04,862.4132495124944
2002-01-07,871.4389282928599
2002-01-08,851.0093400698703
2002-01-09,850.1637910019642
2002-01-10,835.3107247747008
2002-01-11,827.7518233116671
2002-01-14,827.6985890148326
2002-01-15,815.5664734882452
2002-01-16,818.179616925028
2002-01-17,819.5389743722401
2002-01-18,824.9306278033451
2002-01-21,827.7272896193442
2002-01-22,809.0756304163586
2002-01-23,802.6470340906102
2002-01-24,810.3987348880164
2002-01-25,832.6489691722543
2002-01-28,848.6298331240636
2002-01-29,835.9668479542067
2002-01-30,824.1995663456319
2002-01-31,826.3794951176101
2002-02-01,812.876858824542
2002-02-04,803.0325721365451
2002-02-05,789.1368493031508
2002-02-06,789.0034754002703
2002-02-07,796.5034067516357
2002-02-08,793.810776988027
2002-02-11,795.5521646629514
2002-02-12,813.6256792970086
2002-02-13,820.5838812845165
2002-02-14,834.4794480168179
2002-02-15,826.879909117932
2002-02-18,830.8499405829564
2002-02-19,810.5386523583094
2002-02-20,804.7697305156464
2002-02-21,820.141940859531
2002-02-22,814.5939337433274
2002-02-25,814.0418888120846
2002-02-26,813.7787925878507
2002-02-27,834.8263146996187
2002-02-28,839.4424663922659
2002-03-01,850.924135373632
2002-03-04,890.9807148870561
2002-03-05,896.9043690229535
2002-03-06,899.3542171949147
2002-03-07,928.5319085345444
2002-03-08,936.9671535774585
2002-03-11,952.7335756564055
2002-03-12,931.209546081764
2002-03-13,907.1040052136507
2002-03-14,911.3130682843442
2002-03-15,912.6578371521871
2002-03-18,900.2362415857036
2002-03-19,910.7664596955564
2002-03-20,904.5389718379628
2002-03-21,901.6374257443679
2002-03-22,892.2474998496014
2002-03-25,888.5283268593547
2002-03-26,887.8144239297876
2002-03-27,901.2708549071053
2002-03-28,905.623680736375
2002-03-29,896.7860748315618
2002-04-01,879.9583232999112
2002-04-02,890.6700900472135
2002-04-03,902.4787702030508
2002-04-04,906.3183205018082
2002-04-05,906.8901413632409
2002-04-08,913.8913582903394
2002-04-09,900.3578883727855
2002-04-10,895.3247884236933
2002-04-11,886.7330959965102
2002-04-12,882.0205572743104
2002-04-15,891.943324013346
2002-04-16,902.1120481101815
2002-04-17,914.9596844399335
2002-04-18,919.1762230071997
2002-04-19,912.81707021698
2002-04-22,924.7249470835417
2002-04-23,924.535539544002
2002-04-24,920.3991102993685
2002-04-25,916.2681885825057
2002-04-26,910.1967924689836
2002-04-29,901.037096124954
2002-04-30,897.1780595206225
2002-05-01,899.2728775204938
2002-05-02,899.9511924407326
2002-05-03,894.6439904300416
2002-05-06,882.750003168195
2002-05-07,875.6304414142855
2002-05-08,881.0130537738745
2002-05-09,888.4791404639213
2002-05-10,882.7609792952853
2002-05-13,876.6139849462312
2002-05-14,880.4314632744253
2002-05-15,896.0659497875645
2002-05-16,901.1623253074226
2002-05-17,906.5891940542334
2002-05-20,910.2247267244278
2002-05-21,914.7950682415193
2002-05-22,917.1977099829595
2002-05-23,916.973821958112
2002-05-24,918.9250008008016
2002-05-27,915.2560152666985
2002-05-28,907.5169865543149
2002-05-29,901.1806604147483
2002-05-30,899.4825892185979
2002-05-31,895.972812105246
2002-06-03,902.8286515265875
2002-06-04,885.055800228687
2002-06-05,887.6638771981591
2002-06-06,878.6042446013921
2002-06-07,865.4920194477634
2002-06-10,862.857462935168
2002-06-11,861.2245289863785
2002-06-12,851.6773523278669
2002-06-13,845.256815719072
2002-06-14,833.9980299640176
2002-06-17,819.3974729943812
2002-06-18,825.2869986003877
