Date,USA ESG SELECTION P-SERIES
2019-03-14,1062.2474641361466
2019-03-15,1067.601231238185
2019-03-18,1071.9540691561892
2019-03-19,1071.831874015288
2019-03-20,1068.0817790648266
2019-03-21,1079.2434945297139
2019-03-22,1057.7739839173125
2019-03-25,1058.1429188143572
2019-03-26,1065.0209078742791
2019-03-27,1059.9532678961234
2019-03-28,1064.8832187516766
2019-03-29,1073.4154498543392
2019-04-01,1086.9858110122423
2019-04-02,1086.8696408571625
2019-04-03,1092.4976452970648
2019-04-04,1092.9964496653006
2019-04-05,1096.886031111873
2019-04-08,1097.9782596641546
2019-04-09,1090.2447258620675
2019-04-10,1095.6287636641036
2019-04-11,1096.706543383151
2019-04-12,1104.0718417381167
2019-04-15,1103.0477638527605
2019-04-16,1103.854213430586
2019-04-17,1098.9507516279268
2019-04-18,1102.5035744930367
2019-04-19,1102.5035744930367
2019-04-22,1102.8493913472041
2019-04-23,1111.5229431961545
2019-04-24,1110.2535696474463
2019-04-25,1109.3442642073937
2019-04-26,1114.1316226686806
2019-04-29,1115.1416563896971
2019-04-30,1113.7810924781083
2019-05-01,1101.5260659383875
2019-05-02,1101.2575146270294
2019-05-03,1113.756503070624
2019-05-06,1108.4313414855988
2019-05-07,1089.8134095912312
2019-05-08,1087.9012408358556
2019-05-09,1084.6643038052691
2019-05-10,1090.529196338603
2019-05-13,1063.3989336391633
2019-05-14,1072.19247143057
2019-05-15,1079.7356544362797
2019-05-16,1092.1517998061859
2019-05-17,1085.0125293406145
2019-05-20,1077.268077983018
2019-05-21,1086.3794475355842
2019-05-22,1083.9137239428294
2019-05-23,1072.2796739624232
2019-05-24,1073.9226488512245
2019-05-27,1073.9226488512245
2019-05-28,1064.0962015134137
2019-05-29,1057.306210620571
2019-05-30,1061.6412206092855
2019-05-31,1047.7815885770265
2019-06-03,1043.5814433575222
2019-06-04,1066.7903582669926
2019-06-05,1077.6826752230468
2019-06-06,1083.5515705950431
2019-06-07,1096.0734943687123
2019-06-10,1100.7691652755639
2019-06-11,1100.0764068437175
2019-06-12,1098.34634329833
2019-06-13,1103.2919740726647
2019-06-14,1101.0116355032296
2019-06-17,1100.682282545349
2019-06-18,1111.2616693294904
2019-06-19,1116.7741755162042
2019-06-20,1127.016129340435
2019-06-21,1125.708610676438
2019-06-24,1123.3368923113771
2019-06-25,1109.5941199945196
2019-06-26,1107.111840427995
2019-06-27,1112.8426692576093
2019-06-28,1119.280698323843
2019-07-01,1128.3237374577732
2019-07-02,1132.0945671238264
2019-07-03,1142.8318588054676
2019-07-04,1142.8318588054676
2019-07-05,1140.1081987141013
2019-07-08,1133.3044515549796
2019-07-09,1133.1989426135513
2019-07-10,1137.5407528028804
2019-07-11,1141.6701301428322
2019-07-12,1147.155623265459
2019-07-15,1147.7208784770837
2019-07-16,1144.03033371356
2019-07-17,1135.8460985811994
2019-07-18,1140.2477155612762
2019-07-19,1133.4272002463827
2019-07-22,1135.7348471333735
2019-07-23,1143.1712536116813
2019-07-24,1149.6509112706212
2019-07-25,1144.4601030958668
2019-07-26,1158.9022705419843
2019-07-29,1157.6000931267683
2019-07-30,1154.257175345275
2019-07-31,1140.051165702223
2019-08-01,1131.3663729818045
2019-08-02,1122.7952382808585
2019-08-05,1089.000228552591
2019-08-06,1104.5014361372982
2019-08-07,1105.799045141342
2019-08-08,1127.4929496404466
2019-08-09,1119.1272282704256
2019-08-12,1104.9698287516358
2019-08-13,1121.2789210331985
2019-08-14,1089.283406994678
2019-08-15,1090.5949941432464
2019-08-16,1107.0023397087627
2019-08-19,1121.0036696213626
2019-08-20,1111.8158563592199
2019-08-21,1121.8702810007474
2019-08-22,1120.5740007964596
2019-08-23,1091.7780813540614
2019-08-26,1104.8359727113914
2019-08-27,1104.18765736045
2019-08-28,1109.935265177827
2019-08-29,1124.8500114302574
2019-08-30,1124.8230034451935
2019-09-02,1124.8230034451935
2019-09-03,1114.4447791855991
2019-09-04,1126.0595824444592
2019-09-05,1142.4987954425549
2019-09-06,1144.0561991237669
2019-09-09,1141.0603469392033
2019-09-10,1139.1886524362278
2019-09-11,1146.5670746357957
2019-09-12,1152.441323261526
2019-09-13,1152.4498746100523
2019-09-16,1146.3970417539097
2019-09-17,1150.6265741118525
2019-09-18,1150.7016224655645
2019-09-19,1151.706993019422
2019-09-20,1144.97450338968
2019-09-23,1145.7467172891993
2019-09-24,1136.2827766269306
2019-09-25,1144.3418016341013
2019-09-26,1144.2005955324505
2019-09-27,1137.2763545679713
2019-09-30,1143.4388785518922
2019-10-01,1127.5993517604365
2019-10-02,1105.8086052576266
2019-10-03,1115.8507511520045
2019-10-04,1131.5889218898135
2019-10-07,1126.548417850832
2019-10-08,1107.626677112887
2019-10-09,1119.0336541175548
2019-10-10,1126.8132940510195
2019-10-11,1138.6966985161462
2019-10-14,1137.185963479381
2019-10-15,1148.3685586720492
2019-10-16,1145.001754751452
2019-10-17,1147.5660816718976
2019-10-18,1143.983426899301
2019-10-21,1150.1965089408352
2019-10-22,1145.3874097010826
2019-10-23,1148.387185079319
2019-10-24,1152.6279141710727
2019-10-25,1158.462469381235
2019-10-28,1166.5621767086602
2019-10-29,1165.037129919059
2019-10-30,1170.7363147441176
2019-10-31,1164.573492109576
2019-11-01,1173.5343212429382
2019-11-04,1176.763507115911
2019-11-05,1175.0334418813236
2019-11-06,1178.3012512614864
2019-11-07,1180.7097331035254
2019-11-08,1184.3284240993428
2019-11-11,1182.4869319508177
2019-11-12,1184.3209678994303
2019-11-13,1184.465830476453
2019-11-14,1186.9429485340324
2019-11-15,1196.2579613124196
2019-11-18,1196.1335117403062
2019-11-19,1197.1406165540145
2019-11-20,1192.7701055805462
2019-11-21,1189.8719044478928
2019-11-22,1191.6926245728662
2019-11-25,1202.7667833589353
2019-11-26,1207.9772403655807
2019-11-27,1211.5495589688023
2019-11-28,1211.5495589688023
2019-11-29,1206.846639765529
2019-12-02,1195.3496031708958
2019-12-03,1189.5894137055539
2019-12-04,1196.4606869673914
2019-12-05,1199.0177228658936
2019-12-06,1208.8053742501218
2019-12-09,1206.6221851914488
2019-12-10,1205.2020247266973
2019-12-11,1207.5006078992997
2019-12-12,1218.35423825047
2019-12-13,1220.0112652339583
2019-12-16,1227.1432934572015
2019-12-17,1225.8301669116652
2019-12-18,1224.4867661827425
2019-12-19,1230.219207060604
2019-12-20,1238.0084760134782
2019-12-23,1237.1341754090092
2019-12-24,1237.5252474855035
2019-12-25,1237.5252474855035
2019-12-26,1242.0932828591851
2019-12-27,1242.3373399487189
2019-12-30,1234.266645555681
2019-12-31,1236.9437078621804
2020-01-01,1236.9437078621804
2020-01-02,1246.3048728550884
2020-01-03,1237.724801719381
2020-01-06,1242.1074538585342
2020-01-07,1238.175936303926
2020-01-08,1246.9527919055956
2020-01-09,1255.4964452697868
2020-01-10,1252.292913368678
2020-01-13,1262.3719523506422
2020-01-14,1260.6765373717103
2020-01-15,1264.6260798378908
2020-01-16,1276.282152561353
2020-01-17,1283.3551848171019
2020-01-20,1283.3551848171019
2020-01-21,1281.8277475633195
2020-01-22,1284.4577074285912
2020-01-23,1285.535660092088
2020-01-24,1275.2954307431507
2020-01-27,1256.0858943596006
2020-01-28,1269.7874085782291
2020-01-29,1268.8839067129393
2020-01-30,1275.1908270400218
2020-01-31,1251.3238711623724
2020-02-03,1266.5326394186566
2020-02-04,1286.1762112310694
2020-02-05,1298.4125988216151
2020-02-06,1304.5119672021867
2020-02-07,1298.1724697087207
2020-02-10,1311.13339203794
2020-02-11,1312.64248215529
2020-02-12,1319.8010267602203
2020-02-13,1318.2212646806227
2020-02-14,1324.201612772172
2020-02-17,1324.201612772172
2020-02-18,1322.4023567832066
2020-02-19,1329.4021470268478
2020-02-20,1324.8857467513997
2020-02-21,1310.2985825182782
2020-02-24,1267.2022376059479
2020-02-25,1231.4546568985102
2020-02-26,1227.7610724738686
2020-02-27,1172.5935709132118
2020-02-28,1164.9892485376
2020-03-02,1219.187968813986
2020-03-03,1185.4221201019584
2020-03-04,1234.7184927318813
2020-03-05,1192.970782743664
2020-03-06,1172.633967877916
2020-03-09,1087.6133447857762
2020-03-10,1140.8157777452006
2020-03-11,1085.0726083889497
2020-03-12,987.0472034500336
2020-03-13,1080.3893512818643
2020-03-16,949.2502351825177
2020-03-17,1008.4141602424837
2020-03-18,957.1829160860115
2020-03-19,963.8825264064127
2020-03-20,922.703288110643
2020-03-23,899.4232109418779
2020-03-24,982.2936134601835
2020-03-25,987.777092540699
2020-03-26,1049.1139453240773
2020-03-27,1015.4888537624856
2020-03-30,1052.326303663727
2020-03-31,1035.0419858721782
2020-04-01,989.1806086140413
2020-04-02,1013.3247285404857
2020-04-03,997.975488781886
2020-04-06,1068.6860232216509
2020-04-07,1066.0251887211846
2020-04-08,1099.654319872546
2020-04-09,1114.3881786748227
2020-04-10,1114.3881786748227
2020-04-13,1100.5144179119318
2020-04-14,1138.1597654141544
2020-04-15,1112.195970135028
2020-04-16,1123.6361210565772
2020-04-17,1153.027690440267
2020-04-20,1134.0948459523136
2020-04-21,1097.0307558247384
2020-04-22,1123.0100117745164
2020-04-23,1118.7481807638803
2020-04-24,1135.1195097337354
2020-04-27,1154.1255947943944
2020-04-28,1145.4289156026343
2020-04-29,1178.2229088262118
2020-04-30,1163.5403781173136
2020-05-01,1134.704323610824
2020-05-04,1140.095167745494
2020-05-05,1153.1167375444484
2020-05-06,1146.6760287978143
2020-05-07,1161.0854697939349
2020-05-08,1179.436784005875
2020-05-11,1182.5424550808364
2020-05-12,1156.636361356002
2020-05-13,1137.4440683582523
2020-05-14,1149.2499310114918
2020-05-15,1158.418096962937
2020-05-18,1190.6227057401347
2020-05-19,1177.6588070635576
2020-05-20,1196.323018938
2020-05-21,1188.711613932506
2020-05-22,1193.1344837918327
2020-05-25,1193.1344837918327
2020-05-26,1204.430603762818
2020-05-27,1222.0755279606894
2020-05-28,1221.1994822135932
2020-05-29,1230.5433598267057
2020-06-01,1232.3982433292852
2020-06-02,1241.910413210841
2020-06-03,1255.0483757156353
2020-06-04,1248.3714034771597
2020-06-05,1276.8975731475846
2020-06-08,1286.9593606108301
2020-06-09,1276.4890482078044
2020-06-10,1278.3115729357298
2020-06-11,1207.7979290069331
2020-06-12,1222.1773156051524
2020-06-15,1234.1132845768561
2020-06-16,1254.8216136068904
2020-06-17,1254.9997378978253
2020-06-18,1255.2317521687412
2020-06-19,1251.6824261696406
2020-06-22,1259.6369184060918
2020-06-23,1264.404878631257
2020-06-24,1233.3811817908652
2020-06-25,1248.3684243424948
2020-06-26,1222.4095773569363
2020-06-29,1238.8625361518386
2020-06-30,1261.8318224657642
2020-07-01,1265.8026986497152
2020-07-02,1275.3640384435796
2020-07-03,1275.3640384435796
2020-07-06,1295.921220266848
2020-07-07,1284.811925096803
2020-07-08,1294.1959875836567
2020-07-09,1291.3390411259295
2020-07-10,1301.8518603931311
2020-07-13,1285.128479861334
2020-07-14,1303.8631223679795
2020-07-15,1315.6630187985722
2020-07-16,1310.936093697887
2020-07-17,1318.4091048300174
2020-07-20,1333.6330762405264
2020-07-21,1331.5423909113508
2020-07-22,1342.2531585024474
2020-07-23,1325.76964271529
2020-07-24,1314.301447538232
2020-07-27,1328.4748735139003
2020-07-28,1316.843557562366
2020-07-29,1334.2286611141749
2020-07-30,1331.2025323706814
2020-07-31,1328.8616141904836
2020-08-03,1343.687236888818
2020-08-04,1345.165988262621
2020-08-05,1351.2593808797644
2020-08-06,1358.0936845898025
2020-08-07,1357.7507026861956
2020-08-10,1356.4287778913297
2020-08-11,1345.8099833019592
2020-08-12,1368.262859237338
2020-08-13,1366.234933928568
2020-08-14,1365.1010426013897
2020-08-17,1376.9456660736391
2020-08-18,1380.7366838764517
2020-08-19,1373.6964617046651
2020-08-20,1381.144285054021
2020-08-21,1383.3678104389069
2020-08-24,1392.1409932436634
2020-08-25,1400.1036755576579
2020-08-26,1417.9043894620138
2020-08-27,1424.2488763784302
2020-08-28,1433.3168678003672
2020-08-31,1431.2065781401855
2020-09-01,1438.527487542284
2020-09-02,1463.5257391927485
2020-09-03,1407.9069010904568
2020-09-04,1392.0134408323006
2020-09-07,1392.0134408323006
2020-09-08,1349.7863475989095
2020-09-09,1381.6420100232067
2020-09-10,1360.6281602479114
2020-09-11,1362.7344890740583
2020-09-14,1383.9593446302258
2020-09-15,1395.6775756245904
2020-09-16,1387.4836812130995
2020-09-17,1375.5582945387264
2020-09-18,1364.0206239614006
2020-09-21,1350.7067843630616
2020-09-22,1362.4972922368424
2020-09-23,1328.470269281559
2020-09-24,1332.246588763649
2020-09-25,1353.3512480882268
2020-09-28,1374.888737655261
2020-09-29,1369.8525414658425
2020-09-30,1383.46779247396
2020-10-01,1391.8248968259677
2020-10-02,1375.2215193340933
2020-10-05,1399.4190914627384
2020-10-06,1381.495350718401
2020-10-07,1405.4667920137397
2020-10-08,1414.8462880011155
2020-10-09,1428.5311919703547
2020-10-12,1448.0053129453152
2020-10-13,1444.7622659885014
2020-10-14,1436.9438303103332
2020-10-15,1433.3852807936262
2020-10-16,1436.6141122157653
2020-10-19,1412.5774003461597
2020-10-20,1417.8145681182266
2020-10-21,1416.508935883956
2020-10-22,1420.1781311738418
2020-10-23,1425.1128009190784
2020-10-26,1394.9070270463121
2020-10-27,1392.3611105664486
2020-10-28,1343.4691744573174
2020-10-29,1356.035537597095
2020-10-30,1348.2153510022745
2020-11-02,1366.8265358561844
2020-11-03,1394.0344190281667
2020-11-04,1423.9105340238898
2020-11-05,1453.2737685125878
2020-11-06,1454.6065163746327
2020-11-09,1455.4601072572614
2020-11-10,1448.51606248361
2020-11-11,1461.669408958804
2020-11-12,1448.9139362424412
2020-11-13,1468.122980934114
2020-11-16,1480.1888839338553
2020-11-17,1475.456576176538
2020-11-18,1462.2464069031312
2020-11-19,1470.1234100367344
2020-11-20,1460.0715227823725
2020-11-23,1470.7007788568026
2020-11-24,1490.3957151147197
2020-11-25,1489.8157210519726
2020-11-26,1489.8157210519726
2020-11-27,1497.3928941257368
2020-11-30,1490.8872409340083
2020-12-01,1503.6182993412076
2020-12-02,1499.6020606574111
2020-12-03,1500.6160964533574
2020-12-04,1513.6763249908306
2020-12-07,1511.4709365347658
2020-12-08,1514.9175060407986
2020-12-09,1499.4484230735566
2020-12-10,1497.2601994662673
2020-12-11,1495.5591471359792
2020-12-14,1495.8378845248028
2020-12-15,1508.1348545317865
2020-12-16,1511.95739742308
2020-12-17,1525.731894669194
2020-12-18,1525.808985408869
2020-12-21,1517.8443158317339
2020-12-22,1514.5405587697048
2020-12-23,1512.435722632208
2020-12-24,1519.7067767127517
2020-12-25,1519.7067767127517
2020-12-28,1526.8611579033193
2020-12-29,1523.6352797311479
2020-12-30,1526.54607099348
2020-12-31,1538.7754577609453
2021-01-01,1538.7754577609453
2021-01-04,1520.113483581207
2021-01-05,1529.1282741083232
2021-01-06,1539.2791836546317
2021-01-07,1566.089762833428
2021-01-08,1579.4402972898874
2021-01-11,1567.7887041585323
2021-01-12,1568.5590749284167
2021-01-13,1571.0512915577335
2021-01-14,1563.0766762955623
2021-01-15,1555.149335228343
2021-01-18,1555.149335228343
2021-01-19,1569.9040087550723
2021-01-20,1591.8285710125376
2021-01-21,1590.1064909389559
2021-01-22,1583.979259505548
2021-01-25,1589.2274227442267
2021-01-26,1584.8021191253415
2021-01-27,1542.3914154204242
2021-01-28,1566.6251879693546
2021-01-29,1539.017470950028
2021-02-01,1566.9322955514062
2021-02-02,1588.7365885780355
2021-02-03,1593.5296607046198
2021-02-04,1608.7590972544565
2021-02-05,1617.6487595743422
2021-02-08,1629.891594735128
2021-02-09,1627.499629265287
2021-02-10,1624.4188611920695
2021-02-11,1632.991934637444
2021-02-12,1641.1856637943138
2021-02-15,1641.1856637943138
2021-02-16,1640.496480852531
2021-02-17,1639.0867480666586
2021-02-18,1632.9445902580721
2021-02-19,1629.7637989739196
2021-02-22,1609.8114851673206
2021-02-23,1605.8000750382682
2021-02-24,1624.4975080270187
2021-02-25,1581.9198646779746
2021-02-26,1578.4988396386493
2021-03-01,1614.3137964864657
2021-03-02,1600.541654088545
2021-03-03,1571.1249405748702
2021-03-04,1546.936744350819
2021-03-05,1578.2881882973304
2021-03-08,1565.2250903986405
2021-03-09,1594.4681156711304
2021-03-10,1602.2765856835929
2021-03-11,1624.757903653636
2021-03-12,1621.542471210331
2021-03-15,1632.1089701153314
2021-03-16,1630.1231167511255
2021-03-17,1633.4688985503867
2021-03-18,1608.736266895236
2021-03-19,1606.8901517144554
2021-03-22,1622.6799198545082
2021-03-23,1613.1751793888855
2021-03-24,1603.7195300699566
2021-03-25,1612.3384189579185
2021-03-26,1642.4583260072977
2021-03-29,1639.7499115320227
2021-03-30,1635.635079888412
2021-03-31,1645.043668029196
2021-04-01,1666.6722911435838
2021-04-02,1666.6722911435838
2021-04-05,1694.6752570999158
2021-04-06,1692.4327753271339
2021-04-07,1691.3658422312706
2021-04-08,1700.7277364994197
2021-04-09,1713.2788119368558
2021-04-12,1716.4379631061531
2021-04-13,1726.059225371969
2021-04-14,1716.9468738911983
2021-04-15,1738.873582164005
2021-04-16,1745.565967995633
2021-04-19,1733.5836521305444
2021-04-20,1724.852285533434
2021-04-21,1743.4944752396893
2021-04-22,1728.6631117070453
2021-04-23,1747.6934520401635
2021-04-26,1749.2078657924815
2021-04-27,1746.5405479206756
2021-04-28,1741.5799207583366
2021-04-29,1749.121349229846
2021-04-30,1739.45587600135
2021-05-03,1742.5955035546303
2021-05-04,1730.8222232794826
2021-05-05,1731.179648967437
2021-05-06,1745.4025319693706
2021-05-07,1760.3616965469114
2021-05-10,1741.1973367672924
2021-05-11,1725.5350900107346
2021-05-12,1683.435615036462
2021-05-13,1705.9162145214013
2021-05-14,1731.7939476254373
2021-05-17,1721.857707225587
2021-05-18,1707.8176646115794
2021-05-19,1704.0488866272005
2021-05-20,1725.361056946665
2021-05-21,1724.4357854572625
2021-05-24,1744.567852278362
2021-05-25,1743.7760841578647
2021-05-26,1747.7921396899128
2021-05-27,1747.4346390663607
2021-05-28,1752.258673463214
2021-05-31,1752.258673463214
2021-06-01,1746.467088743489
2021-06-02,1747.4863629340712
2021-06-03,1741.5586583642066
2021-06-04,1760.8519124624395
2021-06-07,1762.8415625160496
2021-06-08,1762.0533920714163
2021-06-09,1759.4042330177856
2021-06-10,1772.5612140561966
2021-06-11,1775.7721601968244
2021-06-14,1779.290384820363
2021-06-15,1773.0349097118997
2021-06-16,1762.7807521428535
2021-06-17,1766.8074173874784
2021-06-18,1747.2415719861208
2021-06-21,1770.4958984501518
2021-06-22,1779.5532869537574
2021-06-23,1777.337583684085
2021-06-24,1790.7058533144402
2021-06-25,1794.811774823851
2021-06-28,1802.8135288801675
2021-06-29,1806.0457787051737
2021-06-30,1804.98131478411
2021-07-01,1813.4999024595904
2021-07-02,1828.6955644732884
2021-07-05,1828.6955644732884
2021-07-06,1823.990802716616
2021-07-07,1831.9943318152593
2021-07-08,1814.4930531449618
2021-07-09,1831.5449540554557
2021-07-12,1838.2903213738336
2021-07-13,1833.9601996514568
2021-07-14,1834.0728108008077
2021-07-15,1829.240228889131
2021-07-16,1821.439366068695
2021-07-19,1800.0454679991517
2021-07-20,1824.4130596604325
2021-07-21,1839.3590186634447
2021-07-22,1844.7821354254459
2021-07-23,1864.9528161885103
2021-07-26,1865.5704731889648
2021-07-27,1855.1215505189443
2021-07-28,1854.201897181604
2021-07-29,1863.3340855808235
2021-07-30,1859.553435052534
2021-08-02,1858.087157429071
2021-08-03,1871.858291152254
2021-08-04,1865.396646265276
2021-08-05,1879.516201813412
2021-08-06,1879.4095772642213
2021-08-09,1878.4107650326994
2021-08-10,1878.2209413427263
2021-08-11,1883.9285862815468
2021-08-12,1889.1163961372667
2021-08-13,1893.751493622673
2021-08-16,1899.7619902953854
2021-08-17,1884.8699817070212
2021-08-18,1868.837618523602
2021-08-19,1878.2960799132247
2021-08-20,1897.153491904927
2021-08-23,1911.6262416910588
2021-08-24,1912.6739566384992
2021-08-25,1918.3837265767716
2021-08-26,1906.4199560380973
2021-08-27,1922.1318398780031
2021-08-30,1930.3700303858852
2021-08-31,1928.1150408162202
2021-09-01,1928.5047627161528
2021-09-02,1931.2256945526942
2021-09-03,1931.6703730184636
2021-09-06,1931.6703730184636
2021-09-07,1920.2950789685924
2021-09-08,1920.5060386115797
2021-09-09,1910.3647551000993
2021-09-10,1900.016320345612
2021-09-13,1902.6082929668514
2021-09-14,1895.923774127921
2021-09-15,1912.728400185171
2021-09-16,1911.027964625551
2021-09-17,1894.7073222288377
2021-09-20,1863.9013548715957
2021-09-21,1864.089412958173
2021-09-22,1880.067727932049
2021-09-23,1901.2754187865514
2021-09-24,1903.7489059843729
2021-09-27,1891.4847617978899
2021-09-28,1847.062950905975
2021-09-29,1847.7974047571554
2021-09-30,1826.4360691761437
2021-10-01,1847.5758177930438
2021-10-04,1822.383437891428
2021-10-05,1842.4863754155076
2021-10-06,1852.2056922507436
2021-10-07,1869.5222936658397
2021-10-08,1864.2203228104977
2021-10-11,1853.4013522739444
2021-10-12,1849.4001849721744
2021-10-13,1859.2443424299254
2021-10-14,1895.5125259820243
2021-10-15,1907.2140117449005
2021-10-18,1915.0499671204316
2021-10-19,1927.2157031108259
2021-10-20,1931.7516223915397
2021-10-21,1940.1145156777825
2021-10-22,1940.0252846392664
2021-10-25,1952.994742145911
2021-10-26,1960.0988478837194
