Date,WORLD ex USA VALUE
2006-01-27,6285.490021839753
2006-01-30,6275.224211730295
2006-01-31,6318.860994277929
2006-02-01,6329.726227840346
2006-02-02,6287.103594553272
2006-02-03,6231.511328334018
2006-02-06,6248.2402868787985
2006-02-07,6232.102740567158
2006-02-08,6183.644265445303
2006-02-09,6245.551897976058
2006-02-10,6213.6730651821845
2006-02-13,6209.978431748055
2006-02-14,6213.917658069008
2006-02-15,6213.376668551392
2006-02-16,6239.087402191171
2006-02-17,6245.617704266726
2006-02-20,6255.395429507875
2006-02-21,6276.553687227157
2006-02-22,6296.2431898891455
2006-02-23,6349.329610433383
2006-02-24,6351.0438925852295
2006-02-27,6381.145465612237
2006-02-28,6359.57298380202
2006-03-01,6373.140381671711
2006-03-02,6352.757812806113
2006-03-03,6337.645777173786
2006-03-06,6358.304184841361
2006-03-07,6276.92714738486
2006-03-08,6249.387344836782
2006-03-09,6303.279865628525
2006-03-10,6306.324330844433
2006-03-13,6373.08315603297
2006-03-14,6434.123356489533
2006-03-15,6452.6374969177305
2006-03-16,6492.112345920828
2006-03-17,6521.791132623074
2006-03-20,6547.739244501239
2006-03-21,6515.162438619193
2006-03-22,6525.066172700599
2006-03-23,6467.891413539471
2006-03-24,6506.380427017425
2006-03-27,6496.036892489843
2006-03-28,6491.24520776881
2006-03-29,6470.759458736251
2006-03-30,6581.89076601253
2006-03-31,6525.967571859869
2006-04-03,6583.683535135844
2006-04-04,6618.8335258736415
2006-04-05,6647.832312777358
2006-04-06,6680.495231087349
2006-04-07,6625.1840689967885
2006-04-10,6631.726673881781
2006-04-11,6581.423094875391
2006-04-12,6541.198783872208
2006-04-13,6547.599481987889
2006-04-14,6548.022757983304
2006-04-17,6611.646960624517
2006-04-18,6636.0029346073525
2006-04-19,6716.301856991126
2006-04-20,6725.562587461393
2006-04-21,6798.833285848537
2006-04-24,6768.667470602803
2006-04-25,6794.249322500089
2006-04-26,6834.134792608934
2006-04-27,6859.28386144542
2006-04-28,6848.103589917955
2006-05-01,6894.328464241274
2006-05-02,6958.176627397696
2006-05-03,6905.30620542906
2006-05-04,6945.739893732759
2006-05-05,7037.094533019186
2006-05-08,7072.198212068764
2006-05-09,7105.072051087571
2006-05-10,7088.071297607945
2006-05-11,7057.952462902596
2006-05-12,6953.782326962014
2006-05-15,6862.475323953705
2006-05-16,6853.183005053889
2006-05-17,6714.714875377585
2006-05-18,6654.559082640949
2006-05-19,6605.613159013362
2006-05-22,6502.203979836613
2006-05-23,6593.255411472559
2006-05-24,6514.132354231555
2006-05-25,6568.023908864395
2006-05-26,6652.132181889049
2006-05-29,6669.35194783413
2006-05-30,6627.902760667585
2006-05-31,6613.962644674538
2006-06-01,6637.855045797563
2006-06-02,6730.095472185281
2006-06-05,6681.250806835747
2006-06-06,6508.953438875445
2006-06-07,6489.057349014286
2006-06-08,6273.5108457617625
2006-06-09,6380.585444480731
2006-06-12,6324.7023919239355
2006-06-13,6141.140527146737
2006-06-14,6172.886919908359
2006-06-15,6276.407025444972
2006-06-16,6305.317105532651
2006-06-19,6282.174659832167
2006-06-20,6300.74749878429
2006-06-21,6325.438060708964
2006-06-22,6351.344161100353
2006-06-23,6318.687269353044
2006-06-26,6325.953114425298
2006-06-27,6314.206465881695
2006-06-28,6276.08962524627
2006-06-29,6388.187164127359
2006-06-30,6596.204224164905
2006-07-03,6618.718414310317
2006-07-04,6648.9105037709
2006-07-05,6537.92288025105
2006-07-06,6588.853018577553
2006-07-07,6631.566540763711
2006-07-10,6634.780793971414
2006-07-11,6590.952666500452
2006-07-12,6534.031099381489
2006-07-13,6464.111575304584
2006-07-14,6350.253538878392
2006-07-17,6283.48680350435
2006-07-18,6227.248107306993
2006-07-19,6348.05604575208
2006-07-20,6433.9073733258565
2006-07-21,6408.65568979698
2006-07-24,6463.877951425708
2006-07-25,6495.181711531644
2006-07-26,6502.632227154128
2006-07-27,6641.568343522399
2006-07-28,6704.14670773098
2006-07-31,6692.13100133561
2006-08-01,6639.934105873201
2006-08-02,6727.905113734817
2006-08-03,6691.092118048124
2006-08-04,6789.570420284576
2006-08-07,6703.606113305223
2006-08-08,6733.768185104445
2006-08-09,6799.141594101607
2006-08-10,6717.433688033315
2006-08-11,6707.6740314267645
2006-08-14,6746.487802380361
2006-08-15,6809.558738325673
2006-08-16,6884.282461965264
2006-08-17,6899.097015900476
2006-08-18,6875.712486964824
2006-08-21,6894.1779491998905
2006-08-22,6883.52384450475
2006-08-23,6862.456500227317
2006-08-24,6849.585721636145
2006-08-25,6821.612723164288
2006-08-28,6846.762148188824
2006-08-29,6860.988888836418
2006-08-30,6905.933634076445
2006-08-31,6902.940014346816
2006-09-01,6925.637753879416
2006-09-04,7007.2039609117255
2006-09-05,6966.849577968875
2006-09-06,6895.108680993914
2006-09-07,6801.24314177653
2006-09-08,6797.00454092641
2006-09-11,6745.717149334573
2006-09-12,6798.843061995821
2006-09-13,6815.370552531184
2006-09-14,6867.4811617523965
2006-09-15,6843.675348831258
2006-09-18,6855.755128744457
2006-09-19,6843.948786740436
2006-09-20,6868.977097722973
2006-09-21,6914.12001495768
2006-09-22,6867.872974414785
2006-09-25,6850.28065315673
2006-09-26,6876.643489525606
2006-09-27,6959.136512247277
2006-09-28,6955.878460418115
2006-09-29,6947.95868246583
2006-10-02,7002.350328430719
2006-10-03,6977.451672924328
2006-10-04,6991.381413438037
2006-10-05,7064.004984479214
2006-10-06,7021.768212959021
2006-10-09,7020.060240278088
2006-10-10,7027.513625197888
2006-10-11,7028.506141908664
2006-10-12,7064.003732404657
2006-10-13,7070.432502232426
2006-10-16,7110.79607827599
2006-10-17,7054.679477644006
2006-10-18,7084.579724195277
2006-10-19,7114.733737485305
2006-10-20,7142.392771597373
2006-10-23,7144.664978939674
2006-10-24,7146.888366984899
2006-10-25,7178.152088556582
2006-10-26,7237.393271369926
2006-10-27,7259.675222924603
2006-10-30,7220.126898231476
2006-10-31,7245.559221943529
2006-11-01,7263.962087956367
2006-11-02,7240.738888471183
2006-11-03,7227.614820118355
2006-11-06,7282.127619352916
2006-11-07,7358.781600236965
2006-11-08,7332.165589933342
2006-11-09,7321.70371626757
2006-11-10,7348.961519059082
2006-11-13,7322.425132978684
2006-11-14,7338.652816472964
2006-11-15,7357.530264542819
2006-11-16,7358.953194783258
2006-11-17,7337.971883300136
2006-11-20,7296.142471089479
2006-11-21,7320.445487626707
2006-11-22,7390.960741291607
2006-11-23,7395.032343265328
2006-11-24,7402.596861289911
2006-11-27,7348.967733835001
2006-11-28,7332.922449373762
2006-11-29,7424.690669799875
2006-11-30,7461.010779011346
2006-12-01,7450.022135685978
2006-12-04,7476.750534467067
2006-12-05,7507.214251498485
2006-12-06,7545.624106275117
2006-12-07,7564.611157303632
2006-12-08,7563.977231540201
2006-12-11,7551.339081971873
2006-12-12,7586.771197717454
2006-12-13,7607.8457686748725
2006-12-14,7637.029455365405
2006-12-15,7631.878012738834
2006-12-18,7623.517583342067
2006-12-19,7614.409440577095
2006-12-20,7668.668171092621
2006-12-21,7658.905984651858
2006-12-22,7635.584827156546
2006-12-25,7628.574943176353
2006-12-26,7623.8150579067415
2006-12-27,7690.379975538759
2006-12-28,7707.729688138549
2006-12-29,7701.476881290287
2007-01-01,7701.476881290287
2007-01-02,7811.223477879174
2007-01-03,7771.20129693947
2007-01-04,7722.986996315827
2007-01-05,7611.834611856914
2007-01-08,7611.391189503992
2007-01-09,7626.990229051722
2007-01-10,7523.884810379358
2007-01-11,7571.08514261435
2007-01-12,7655.570936011343
2007-01-15,7713.837436270496
2007-01-16,7670.595845644418
2007-01-17,7671.349874033213
2007-01-18,7672.051398564554
2007-01-19,7716.6969416005695
2007-01-22,7722.373884791451
2007-01-23,7757.371779272973
2007-01-24,7794.35189719289
2007-01-25,7762.143489795778
2007-01-26,7691.581816741084
2007-01-29,7717.701493621115
2007-01-30,7752.527844402638
2007-01-31,7736.460017760362
2007-02-01,7836.226168066592
2007-02-02,7834.854876015019
2007-02-05,7807.203104577924
2007-02-06,7862.7000711431265
2007-02-07,7900.186348019595
2007-02-08,7851.759209378782
2007-02-09,7876.379142801498
2007-02-12,7824.738129356788
2007-02-13,7881.08906345508
2007-02-14,7976.8312858205245
2007-02-15,8016.127766733474
2007-02-16,7992.796299020946
2007-02-19,8017.412629531822
2007-02-20,8013.544758844821
2007-02-21,7964.917113989824
2007-02-22,7985.610286717389
2007-02-23,8043.379034637154
2007-02-26,8091.483730013742
2007-02-27,7982.720248997542
2007-02-28,7799.4102020742575
2007-03-01,7729.942348981883
2007-03-02,7696.313597261112
2007-03-05,7553.886714814699
2007-03-06,7644.563450162151
2007-03-07,7694.6744648379645
2007-03-08,7781.563479941562
2007-03-09,7789.562668675941
2007-03-12,7814.112941377237
2007-03-13,7747.0226439360495
2007-03-14,7556.1675195270755
2007-03-15,7667.2528740554535
2007-03-16,7665.72556119743
2007-03-19,7759.17051354597
2007-03-20,7813.903462130978
2007-03-21,7841.360563066304
2007-03-22,7981.943275377847
2007-03-23,8007.3697297067965
2007-03-26,7977.17645354918
2007-03-27,7965.033913383529
2007-03-28,7944.884597133345
2007-03-29,7970.15471358299
2007-03-30,7948.005024746578
2007-04-02,7968.455617637165
2007-04-03,8034.431224204792
2007-04-04,8076.765274333732
2007-04-05,8098.608393865343
2007-04-06,8093.079184698585
2007-04-09,8074.925605967949
2007-04-10,8146.5867417860645
2007-04-11,8150.155610210111
2007-04-12,8162.252820606798
2007-04-13,8174.181451097007
2007-04-16,8285.587611283507
2007-04-17,8306.238742240761
2007-04-18,8326.808912211749
2007-04-19,8269.099850902483
2007-04-20,8346.629531325385
2007-04-23,8329.581321137299
2007-04-24,8303.840667071556
2007-04-25,8342.590474689303
2007-04-26,8325.342483246815
2007-04-27,8315.676843739113
2007-04-30,8322.60276429036
2007-05-01,8281.9874298462
2007-05-02,8330.645912019076
2007-05-03,8344.340329323197
2007-05-04,8399.174973250094
2007-05-07,8457.689063141272
2007-05-08,8365.863299126106
2007-05-09,8396.6099735643
2007-05-10,8324.185159577923
2007-05-11,8355.637620688323
2007-05-14,8372.424233766224
2007-05-15,8406.059920595968
2007-05-16,8376.033366218186
2007-05-17,8359.834438124044
2007-05-18,8407.335482615334
2007-05-21,8416.726687596973
2007-05-22,8427.014813937165
2007-05-23,8495.603627361124
2007-05-24,8414.085139541998
2007-05-25,8392.205947402532
2007-05-28,8413.818508736384
2007-05-29,8448.803574562238
2007-05-30,8411.744783304142
2007-05-31,8488.618147066887
2007-06-01,8550.784072021723
2007-06-04,8583.24265778673
2007-06-05,8575.988649398274
2007-06-06,8496.042342269386
2007-06-07,8409.869805395128
2007-06-08,8334.052758811544
2007-06-11,8370.33177117138
2007-06-12,8310.413129028646
2007-06-13,8300.694858935361
2007-06-14,8393.636273265394
2007-06-15,8498.091888691673
2007-06-18,8507.028968100085
2007-06-19,8501.187832014075
2007-06-20,8530.821716791019
2007-06-21,8468.435178855929
2007-06-22,8439.502913813334
2007-06-25,8426.819859828585
2007-06-26,8397.36245002135
2007-06-27,8320.646790071643
2007-06-28,8408.355758356814
2007-06-29,8480.096076186886
2007-07-02,8539.972729643194
2007-07-03,8583.769006802424
2007-07-04,8605.362418640232
2007-07-05,8557.257334131878
2007-07-06,8612.090399476527
2007-07-09,8648.560119823362
2007-07-10,8631.447833246259
2007-07-11,8594.894518559042
2007-07-12,8663.321125168495
2007-07-13,8727.59717112979
2007-07-16,8740.932600888716
2007-07-17,8719.66183088576
2007-07-18,8656.219502994647
2007-07-19,8715.867081660945
2007-07-20,8672.819179276004
2007-07-23,8673.692410913149
2007-07-24,8593.323356974224
2007-07-25,8482.64428834239
2007-07-26,8309.790591884434
2007-07-27,8195.895330505198
2007-07-30,8185.032361362409
2007-07-31,8307.601858367187
2007-08-01,8176.776191605788
2007-08-02,8224.421806465341
2007-08-03,8182.083294308614
2007-08-06,8137.094619155212
2007-08-07,8202.173703419216
2007-08-08,8341.033545340135
2007-08-09,8193.802215328093
2007-08-10,7945.340081831244
2007-08-13,8053.448497974452
2007-08-14,7962.597407060941
2007-08-15,7862.003342950632
2007-08-16,7655.582762367419
2007-08-17,7768.663036795284
2007-08-20,7839.2183703187075
2007-08-21,7878.924288286645
2007-08-22,7956.678367378409
2007-08-23,8038.415323695532
2007-08-24,8066.309961022383
2007-08-27,8089.599874494272
2007-08-28,7980.792253043655
2007-08-29,7978.958136928116
2007-08-30,8026.2908145434985
2007-08-31,8142.893961623864
2007-09-03,8161.24355434215
2007-09-04,8185.044791230108
2007-09-05,8098.884068811652
2007-09-06,8126.665976826006
2007-09-07,8047.812444127785
2007-09-10,7982.7992286217905
2007-09-11,8087.4486677696705
2007-09-12,8128.946636005019
2007-09-13,8162.640386393262
2007-09-14,8130.5828820837005
2007-09-17,8040.658740708501
2007-09-18,8074.207586312105
2007-09-19,8330.130752234403
2007-09-20,8374.972096111782
2007-09-21,8371.41344796203
2007-09-24,8363.73283141391
2007-09-25,8351.539848242714
2007-09-26,8375.909850718019
2007-09-27,8484.320301164906
2007-09-28,8524.41178699818
2007-10-01,8577.320950010255
2007-10-02,8596.635424785818
2007-10-03,8613.875078774681
2007-10-04,8614.57387492207
2007-10-05,8680.451363068092
2007-10-08,8617.689720294942
2007-10-09,8671.119372518624
2007-10-10,8690.948973361012
2007-10-11,8771.8415313399
2007-10-12,8743.396696091178
2007-10-15,8698.431673979978
2007-10-16,8592.353505463765
2007-10-17,8615.187685283627
2007-10-18,8630.508489532018
2007-10-19,8552.987431572794
2007-10-22,8407.869529432372
2007-10-23,8508.782846165732
2007-10-24,8471.759230879712
2007-10-25,8548.42302447562
2007-10-26,8683.06272339469
2007-10-29,8794.269951846753
2007-10-30,8774.13797016846
2007-10-31,8871.484857035764
2007-11-01,8761.466920934836
2007-11-02,8671.223043111866
2007-11-05,8588.819570339003
2007-11-06,8645.178887789843
2007-11-07,8652.329764168726
2007-11-08,8531.105921703065
2007-11-09,8404.490719170097
2007-11-12,8305.32050632942
2007-11-13,8363.096699331638
2007-11-14,8468.016659397661
2007-11-15,8351.541079223214
2007-11-16,8267.99524004545
2007-11-19,8154.599763430191
2007-11-20,8259.694411398887
2007-11-21,8098.4846337448525
2007-11-22,8127.47789466137
2007-11-23,8195.211573936556
2007-11-26,8217.778754898538
2007-11-27,8216.250969090079
2007-11-28,8307.147113061452
2007-11-29,8380.452156475378
2007-11-30,8426.202955762956
2007-12-03,8405.474702861755
2007-12-04,8340.77505749792
2007-12-05,8401.022217021848
2007-12-06,8437.647215373732
2007-12-07,8509.352219152099
2007-12-10,8564.22620916
2007-12-11,8538.624800448953
2007-12-12,8527.765570203966
2007-12-13,8292.200679506625
2007-12-14,8208.948862885354
2007-12-17,8033.389575283642
2007-12-18,8037.0088860590595
2007-12-19,7996.511824640203
2007-12-20,7996.086103355378
2007-12-21,8086.584770961179
2007-12-24,8112.315255432626
2007-12-25,8137.794978745657
2007-12-26,8188.162653049744
2007-12-27,8213.7350411949
2007-12-28,8245.493547273627
2007-12-31,8236.637985493553
2008-01-01,8236.637985493553
2008-01-02,8234.903377812136
2008-01-03,8226.323522567065
2008-01-04,8092.0051019251105
2008-01-07,8039.142526737369
2008-01-08,8043.167833124635
2008-01-09,7986.301727272038
2008-01-10,7937.304083386581
2008-01-11,7922.955267580636
2008-01-14,7979.634017453374
2008-01-15,7805.166750075698
2008-01-16,7631.6451221675115
2008-01-17,7622.927335828123
2008-01-18,7512.700086919944
2008-01-21,7087.7796137967
2008-01-22,7130.096148904759
2008-01-23,7048.240952081733
2008-01-24,7400.294673226393
2008-01-25,7480.427713122738
2008-01-28,7422.393648499235
2008-01-29,7519.635322453441
2008-01-30,7466.151175120771
2008-01-31,7496.33045036562
2008-02-01,7601.814854712467
2008-02-04,7636.894568582259
2008-02-05,7383.92043874931
2008-02-06,7327.462360635484
2008-02-07,7201.707117426721
2008-02-08,7196.936713780622
2008-02-11,7134.389928211733
2008-02-12,7319.570844612853
2008-02-13,7292.002786434624
2008-02-14,7363.750959584607
2008-02-15,7289.494669084517
2008-02-18,7355.020830192215
2008-02-19,7434.1552188594
2008-02-20,7273.26556339048
2008-02-21,7388.442135785153
2008-02-22,7347.315935044977
2008-02-25,7487.309483143805
2008-02-26,7606.809740478495
2008-02-27,7707.98945864328
2008-02-28,7629.747370544831
2008-02-29,7520.924978261704
2008-03-03,7375.834858453728
2008-03-04,7300.873235212535
2008-03-05,7389.424293337905
2008-03-06,7350.125783066546
2008-03-07,7236.000218542787
2008-03-10,7166.43246461348
2008-03-11,7253.785083997708
2008-03-12,7423.1200590309645
2008-03-13,7334.798763566627
2008-03-14,7244.298517837738
2008-03-17,7018.736255985328
2008-03-18,7234.647448572524
2008-03-19,7181.68375286842
2008-03-20,7099.657122700053
2008-03-21,7131.249627547589
2008-03-24,7129.74967388663
2008-03-25,7431.556940334578
2008-03-26,7466.188243109418
2008-03-27,7511.247549104039
2008-03-28,7473.82790879881
2008-03-31,7449.703203517513
2008-04-01,7540.725829318039
2008-04-02,7707.117039033715
2008-04-03,7717.386972559816
2008-04-04,7761.944624884505
2008-04-07,7796.207797595025
2008-04-08,7723.026811595931
2008-04-09,7673.057369758057
2008-04-10,7667.64313762951
2008-04-11,7630.727091416816
2008-04-14,7544.952298438288
2008-04-15,7561.815178128182
2008-04-16,7746.601188299941
2008-04-17,7732.98118102567
2008-04-18,7795.19018382345
2008-04-21,7865.653798179818
2008-04-22,7823.639488393919
2008-04-23,7795.190824919711
2008-04-24,7724.694350548524
2008-04-25,7823.669412943398
2008-04-28,7895.472109552995
2008-04-29,7880.073106204748
2008-04-30,7885.98084185944
2008-05-01,7829.046217030807
2008-05-02,7961.623609635081
2008-05-05,7975.525715143166
2008-05-06,7972.097676128804
2008-05-07,7965.849039911958
2008-05-08,7952.3756588989645
2008-05-09,7861.238637742897
2008-05-12,7908.211414109332
2008-05-13,7889.242120209465
2008-05-14,7906.503318055302
2008-05-15,7968.21329294862
2008-05-16,8057.152072189138
2008-05-19,8086.451221650901
2008-05-20,8038.090470730444
2008-05-21,7998.714784680719
2008-05-22,8003.854487974131
2008-05-23,7939.101419538817
2008-05-26,7880.070637556472
2008-05-27,7846.964581089898
2008-05-28,7823.968456977797
2008-05-29,7835.885417333428
2008-05-30,7887.345491040157
2008-06-02,7832.836748384866
2008-06-03,7798.064643388777
2008-06-04,7762.840014388634
2008-06-05,7783.9059032608575
2008-06-06,7751.142145513068
2008-06-09,7656.916535481655
2008-06-10,7489.186261177899
2008-06-11,7440.179237680367
2008-06-12,7369.892392866463
2008-06-13,7398.206230562635
2008-06-16,7458.97271449593
2008-06-17,7507.248913718398
2008-06-18,7426.145303046945
2008-06-19,7316.29483452975
2008-06-20,7247.044952578125
2008-06-23,7170.457745904865
2008-06-24,7175.739209796307
2008-06-25,7237.598717434159
2008-06-26,7172.941204633904
2008-06-27,7131.105333750052
2008-06-30,7151.612241591347
2008-07-01,7034.037052032002
2008-07-02,7024.98715534726
2008-07-03,7024.123420995951
2008-07-04,6955.081482832149
2008-07-07,6986.314075165223
2008-07-08,6891.625380649425
2008-07-09,6995.739868669749
2008-07-10,6931.155868046498
2008-07-11,6833.968519463349
2008-07-14,6819.006786568353
2008-07-15,6693.706834330563
2008-07-16,6693.207674654473
2008-07-17,6878.947871006285
2008-07-18,6953.008840566505
2008-07-21,7012.966982497578
2008-07-22,7008.534836870018
2008-07-23,7118.362315601649
2008-07-24,7082.861012693829
2008-07-25,6990.420557345581
2008-07-28,6919.430209747782
2008-07-29,6837.069524335405
2008-07-30,6938.718436976142
2008-07-31,6948.043987332894
2008-08-01,6860.411878214627
2008-08-04,6796.856082590717
2008-08-05,6897.809770335257
2008-08-06,6961.853253865622
2008-08-07,6900.9527525691465
2008-08-08,6821.191142073618
2008-08-11,6923.525653465026
2008-08-12,6887.2018148845655
2008-08-13,6706.258320870343
2008-08-14,6716.660053997233
2008-08-15,6665.034175219967
2008-08-18,6685.518343235834
2008-08-19,6499.640012189603
2008-08-20,6527.0077596163
2008-08-21,6542.252681803838
2008-08-22,6587.607905627835
2008-08-25,6585.520285950186
2008-08-26,6526.991298610265
2008-08-27,6558.593072374956
2008-08-28,6655.871483635877
2008-08-29,6727.402640319818
2008-09-01,6639.751510210473
2008-09-02,6634.18714888776
2008-09-03,6589.416093699227
2008-09-04,6418.659713464956
2008-09-05,6257.731778152121
2008-09-08,6465.366204207801
2008-09-09,6395.71307580505
2008-09-10,6348.361664750207
2008-09-11,6233.355916902518
2008-09-12,6388.526207445596
2008-09-15,6185.6674370168475
2008-09-16,5961.317231427672
2008-09-17,5859.87879483708
2008-09-18,5841.667126189676
2008-09-19,6361.531478160577
2008-09-22,6380.090284627976
2008-09-23,6330.223684457968
2008-09-24,6303.836608813432
2008-09-25,6398.125133571052
2008-09-26,6296.084685685222
2008-09-29,5948.618527920005
2008-09-30,5835.08097689959
2008-10-01,5908.491301925816
2008-10-02,5776.2138416557855
2008-10-03,5863.026318222745
2008-10-06,5410.1247047200295
2008-10-07,5346.785645248239
2008-10-08,5031.876040822619
2008-10-09,4943.043448355565
2008-10-10,4484.429887430008
2008-10-13,4809.656596249285
2008-10-14,5119.593757142501
2008-10-15,4875.45217010083
2008-10-16,4547.388649780102
2008-10-17,4714.699452681221
2008-10-20,4890.14862497361
2008-10-21,4871.194742138889
2008-10-22,4548.620485922452
2008-10-23,4530.967676767546
2008-10-24,4268.749238575052
2008-10-27,3981.7356662164702
2008-10-28,4066.772266927865
2008-10-29,4488.021803422314
2008-10-30,4655.111878818141
2008-10-31,4608.143261915323
2008-11-03,4668.2860232661005
2008-11-04,4943.125639241622
2008-11-05,4978.051878194124
2008-11-06,4641.366769842235
2008-11-07,4641.738359912229
2008-11-10,4700.157180884946
2008-11-11,4455.07655821526
2008-11-12,4336.351100453803
2008-11-13,4276.2767577239
2008-11-14,4332.218109760441
2008-11-17,4242.278353483002
2008-11-18,4228.176592412203
2008-11-19,4081.283018087434
2008-11-20,3872.988767028561
2008-11-21,3851.6349626244087
2008-11-24,4149.678605132648
2008-11-25,4285.627437641586
2008-11-26,4261.5651525648
2008-11-27,4346.041391646711
2008-11-28,4386.6405434191565
2008-12-01,4163.887221244819
2008-12-02,4171.603294702326
2008-12-03,4186.192899503708
2008-12-04,4167.5752235482805
2008-12-05,4042.092281370483
2008-12-08,4365.121919341294
2008-12-09,4403.930270869814
2008-12-10,4463.919811631685
2008-12-11,4531.303375908095
2008-12-12,4396.5957467725575
2008-12-15,4506.432493786948
2008-12-16,4533.242356778057
2008-12-17,4665.115642588372
2008-12-18,4669.670766780995
2008-12-19,4530.086740179472
2008-12-22,4468.8448329204675
2008-12-23,4464.8621886492265
2008-12-24,4429.522526632446
2008-12-25,4447.108965248207
2008-12-26,4466.676471702419
2008-12-29,4565.347261385044
2008-12-30,4616.565193405258
2008-12-31,4588.992849734983
2009-01-01,4588.992849734983
2009-01-02,4715.55398097287
2009-01-05,4715.483999869086
2009-01-06,4726.269826950767
2009-01-07,4780.8738660608105
2009-01-08,4741.814198938486
2009-01-09,4681.711720039082
2009-01-12,4597.6212408820065
2009-01-13,4434.8373632684425
2009-01-14,4301.314329897609
2009-01-15,4174.853762385769
2009-01-16,4259.712865878795
2009-01-19,4173.244610367523
2009-01-20,4016.7821373374104
2009-01-21,3999.8375130402205
2009-01-22,3980.973155361125
2009-01-23,3892.3695276552453
2009-01-26,4055.7527065951954
2009-01-27,4134.615627977807
2009-01-28,4278.834563150953
2009-01-29,4203.178231867206
2009-01-30,4094.059484730468
2009-02-02,3997.2444627071736
2009-02-03,4087.2937358402487
2009-02-04,4174.244420837007
2009-02-05,4148.556039740915
2009-02-06,4215.798797493191
2009-02-09,4284.146318171402
2009-02-10,4176.6374824876175
2009-02-11,4132.681231802272
2009-02-12,4038.3534769264484
2009-02-13,4067.569861013854
2009-02-16,3995.0386986259687
2009-02-17,3823.2896988336556
2009-02-18,3776.2257362176592
2009-02-19,3809.977931405735
2009-02-20,3668.549018688654
2009-02-23,3642.4282650144337
2009-02-24,3604.109549732975
2009-02-25,3615.970902240657
2009-02-26,3704.8928664038413
2009-02-27,3647.390740854296
2009-03-02,3449.75531668077
2009-03-03,3387.3530413683043
2009-03-04,3472.6608918065626
2009-03-05,3374.9846527066506
2009-03-06,3324.3282500157216
2009-03-09,3261.0347530996683
2009-03-10,3429.1965856116453
2009-03-11,3481.404486721327
2009-03-12,3490.9288007034665
2009-03-13,3576.954106555313
2009-03-16,3696.8158638174777
2009-03-17,3717.0092968297663
2009-03-18,3751.885842243887
2009-03-19,3954.5179750025436
2009-03-20,3891.323470536955
2009-03-23,4044.9256940658343
2009-03-24,4056.5952050587907
2009-03-25,4077.747162579058
2009-03-26,4116.065337059887
2009-03-27,4042.5395713461494
2009-03-30,3837.945481753014
2009-03-31,3916.2537911243912
2009-04-01,3997.0560579717635
2009-04-02,4261.963583614098
2009-04-03,4264.050533773042
2009-04-06,4239.088382073128
2009-04-07,4174.517762339733
2009-04-08,4159.48731998862
2009-04-09,4291.567323932562
2009-04-10,4304.862140770979
2009-04-13,4345.640590392622
2009-04-14,4406.256227220041
2009-04-15,4357.228462118408
2009-04-16,4421.106254960439
2009-04-17,4482.625578198719
2009-04-20,4326.026298304919
2009-04-21,4293.3197176557815
2009-04-22,4359.823969901125
2009-04-23,4385.552732106833
2009-04-24,4501.471817358191
2009-04-27,4483.967070948761
2009-04-28,4380.634322400278
2009-04-29,4500.35150566596
2009-04-30,4592.351239776871
2009-05-01,4597.258432951864
2009-05-04,4708.965008105759
2009-05-05,4757.34172446476
2009-05-06,4807.7648476943605
2009-05-07,4860.607227488798
2009-05-08,4962.436349472709
2009-05-11,4950.3556000318
2009-05-12,4918.982988267793
2009-05-13,4790.131002903909
2009-05-14,4755.2926077728225
2009-05-15,4805.802427193375
2009-05-18,4842.6612021527235
2009-05-19,4980.296252416495
2009-05-20,5060.684797378486
2009-05-21,4968.081617583963
2009-05-22,5020.0955966983975
2009-05-25,5028.849047193365
2009-05-26,5076.873414685236
2009-05-27,5110.070880696092
2009-05-28,5065.342557660384
2009-05-29,5159.610652968671
2009-06-01,5310.93347208232
2009-06-02,5349.441714963657
2009-06-03,5238.038331201635
2009-06-04,5219.476277726284
2009-06-05,5192.855845110216
2009-06-08,5124.112755887226
2009-06-09,5181.960637323209
2009-06-10,5251.639002067219
2009-06-11,5319.161201610072
2009-06-12,5287.795512163732
2009-06-15,5130.563011064375
2009-06-16,5096.655345710512
2009-06-17,5024.039888379926
2009-06-18,5056.32629996073
2009-06-19,5113.087387306825
2009-06-22,4986.992378031923
2009-06-23,4951.060954831796
2009-06-24,5059.139013200565
2009-06-25,5025.68679417655
2009-06-26,5092.135221093081
2009-06-29,5132.760979057171
2009-06-30,5099.712972418573
2009-07-01,5171.549682759194
2009-07-02,5040.948824221799
2009-07-03,5038.507263918235
2009-07-06,4964.095384228083
2009-07-07,4938.23066004474
2009-07-08,4845.051755626409
2009-07-09,4882.190541852101
2009-07-10,4846.81936063608
2009-07-13,4888.180573478806
2009-07-14,4985.194047751039
2009-07-15,5129.692914553345
2009-07-16,5174.672173808349
2009-07-17,5189.615856483338
2009-07-20,5276.889697349802
2009-07-21,5345.306619561243
2009-07-22,5349.977225312943
2009-07-23,5443.855448121913
2009-07-24,5462.5766898792535
2009-07-27,5511.2486809820375
2009-07-28,5477.088065932224
2009-07-29,5462.82441236106
2009-07-30,5567.088098588515
2009-07-31,5622.439823486439
2009-08-03,5778.48814530535
2009-08-04,5783.173502141402
2009-08-05,5756.264621713366
2009-08-06,5764.034835908802
2009-08-07,5752.385235187599
2009-08-10,5749.826098002835
2009-08-11,5689.177869998023
2009-08-12,5735.230682558711
2009-08-13,5838.32564104793
2009-08-14,5808.18192054435
