Date,EUROPE VALUE
2005-12-28,6171.145245416939
2005-12-29,6166.310316383042
2005-12-30,6102.384868674448
2006-01-02,6124.545814929768
2006-01-03,6263.11928564226
2006-01-04,6384.0560511588465
2006-01-05,6358.830285309896
2006-01-06,6433.463194025432
2006-01-09,6408.524858590797
2006-01-10,6369.582281838484
2006-01-11,6431.775232084652
2006-01-12,6426.044691320267
2006-01-13,6397.727913812455
2006-01-16,6425.600169864979
2006-01-17,6342.103560753822
2006-01-18,6300.424262645775
2006-01-19,6349.3346113458265
2006-01-20,6291.406164135906
2006-01-23,6377.315104622717
2006-01-24,6352.11496809581
2006-01-25,6417.255879636842
2006-01-26,6488.432845947545
2006-01-27,6511.088358906502
2006-01-30,6484.3549049083485
2006-01-31,6522.031116524598
2006-02-01,6573.587373496037
2006-02-02,6503.707402443475
2006-02-03,6450.659179165232
2006-02-06,6454.413925614711
2006-02-07,6424.720073881958
2006-02-08,6418.3591332631695
2006-02-09,6494.806426602005
2006-02-10,6455.582114738711
2006-02-13,6495.896653439444
2006-02-14,6462.892080564374
2006-02-15,6474.789215043298
2006-02-16,6505.549128025439
2006-02-17,6541.636926823108
2006-02-20,6570.942749481837
2006-02-21,6576.934678669229
2006-02-22,6609.86972013849
2006-02-23,6623.405978521288
2006-02-24,6618.382931578658
2006-02-27,6625.510628373532
2006-02-28,6575.016766994984
2006-03-01,6635.263365735012
2006-03-02,6589.939430522496
2006-03-03,6597.258772328671
2006-03-06,6636.87207163553
2006-03-07,6531.171225603973
2006-03-08,6503.838101616645
2006-03-09,6545.138787229742
2006-03-10,6580.1467473844305
2006-03-13,6651.798219010258
2006-03-14,6717.055596199792
2006-03-15,6734.105858200253
2006-03-16,6813.0592538656965
2006-03-17,6829.554384852899
2006-03-20,6847.652160726326
2006-03-21,6814.66482563567
2006-03-22,6826.611408974153
2006-03-23,6761.843688434269
2006-03-24,6806.955091648907
2006-03-27,6763.2214927136165
2006-03-28,6751.0353780790365
2006-03-29,6726.408630218608
2006-03-30,6858.801174067153
2006-03-31,6794.473587373149
2006-04-03,6850.916949256274
2006-04-04,6903.812527931293
2006-04-05,6934.670389306877
2006-04-06,6932.435627324956
2006-04-07,6835.647310143303
2006-04-10,6862.8890862927865
2006-04-11,6789.704584318474
2006-04-12,6764.694314317829
2006-04-13,6776.423831770244
2006-04-14,6776.423831770244
2006-04-17,6877.105742719713
2006-04-18,6878.841622633469
2006-04-19,6991.414856562811
2006-04-20,7000.399363164221
2006-04-21,7068.609134446811
2006-04-24,7048.056455297083
2006-04-25,7077.602378521122
2006-04-26,7118.877416529044
2006-04-27,7127.609685049127
2006-04-28,7135.3007447506425
2006-05-01,7167.235619101914
2006-05-02,7239.833389896181
2006-05-03,7163.549084251307
2006-05-04,7240.095824386989
2006-05-05,7349.116678148213
2006-05-08,7350.71509851958
2006-05-09,7403.644246417932
2006-05-10,7394.191256591393
2006-05-11,7379.682696375364
2006-05-12,7252.540976078907
2006-05-15,7133.909858413346
2006-05-16,7154.421554713151
2006-05-17,6907.03205140391
2006-05-18,6898.651767679528
2006-05-19,6863.3420035610125
2006-05-22,6730.273120811198
2006-05-23,6912.570088946918
2006-05-24,6776.767975564145
2006-05-25,6868.132255090207
2006-05-26,6957.994484923898
2006-05-29,6967.675465986239
2006-05-30,6881.981124471517
2006-05-31,6937.857378934201
2006-06-01,6960.135764318299
2006-06-02,7037.306530236612
2006-06-05,6995.874159217366
2006-06-06,6803.663327621571
2006-06-07,6834.47438969828
2006-06-08,6593.079647894026
2006-06-09,6712.444327301105
2006-06-12,6625.789211697305
2006-06-13,6465.096033184595
2006-06-14,6497.365615425332
2006-06-15,6645.239324415431
2006-06-16,6615.75575253823
2006-06-19,6611.820394754725
2006-06-20,6653.175502283316
2006-06-21,6684.46238775856
2006-06-22,6679.160167794208
2006-06-23,6652.374652581597
2006-06-26,6649.683995875592
2006-06-27,6626.0332117790595
2006-06-28,6609.335147214475
2006-06-29,6733.190552007914
2006-06-30,6955.495100076351
2006-07-03,6998.9190284048
2006-07-04,7016.923380186752
2006-07-05,6894.54831433262
2006-07-06,6974.76047272627
2006-07-07,7002.216446844978
2006-07-10,6982.277059541103
2006-07-11,6924.516147600921
2006-07-12,6897.9017529348985
2006-07-13,6800.50059931641
2006-07-14,6686.872171002676
2006-07-17,6610.72812533552
2006-07-18,6581.524474300434
2006-07-19,6769.893647603436
2006-07-20,6820.4358020026775
2006-07-21,6785.050383643894
2006-07-24,6880.193815971212
2006-07-25,6881.8294659579415
2006-07-26,6903.072023270157
2006-07-27,7063.437162739785
2006-07-28,7132.382468557912
2006-07-31,7096.667559149336
2006-08-01,7030.974984443282
2006-08-02,7152.4812900764
2006-08-03,7090.189537349009
2006-08-04,7239.021009556433
2006-08-07,7148.389489948107
2006-08-08,7150.358898645035
2006-08-09,7237.369928892461
2006-08-10,7111.874300299252
2006-08-11,7111.771085185137
2006-08-14,7162.355542177185
2006-08-15,7246.74568219061
2006-08-16,7309.767553400853
2006-08-17,7316.40706320386
2006-08-18,7281.532660434761
2006-08-21,7332.25598826291
2006-08-22,7292.487816558488
2006-08-23,7251.854057173426
2006-08-24,7271.108846250209
2006-08-25,7254.43259708963
2006-08-28,7311.241239783226
2006-08-29,7304.720086816773
2006-08-30,7379.26971242606
2006-08-31,7338.229308161426
2006-09-01,7377.1980749246095
2006-09-04,7447.257987756624
2006-09-05,7389.3526291418875
2006-09-06,7305.239704446367
2006-09-07,7210.041544935455
2006-09-08,7209.256607744842
2006-09-11,7199.5541803636415
2006-09-12,7290.6132674292585
2006-09-13,7304.278663591234
2006-09-14,7350.859875587503
2006-09-15,7328.63935354431
2006-09-18,7340.971184518707
2006-09-19,7312.561900058907
2006-09-20,7400.0998961637515
2006-09-21,7445.192372528415
2006-09-22,7398.74452728846
2006-09-25,7368.373703541592
2006-09-26,7428.423395168937
2006-09-27,7495.062017446372
2006-09-28,7479.007279349012
2006-09-29,7469.974754296956
2006-10-02,7511.777426566647
2006-10-03,7496.90671524052
2006-10-04,7540.850257808109
2006-10-05,7583.551513969788
2006-10-06,7544.681991802167
2006-10-09,7547.469693964808
2006-10-10,7565.491843817451
2006-10-11,7576.302917628865
2006-10-12,7639.518413005175
2006-10-13,7634.15030787557
2006-10-16,7661.655130025215
2006-10-17,7584.184152102744
2006-10-18,7637.773182966399
2006-10-19,7668.368542869748
2006-10-20,7687.82728844904
2006-10-23,7683.479773788569
2006-10-24,7684.341223791971
2006-10-25,7728.929774694681
2006-10-26,7796.734217744455
2006-10-27,7825.7086287897455
2006-10-30,7801.43139105568
2006-10-31,7829.4046719358785
2006-11-01,7859.167902909401
2006-11-02,7817.302527640615
2006-11-03,7807.38798429136
2006-11-06,7899.342133336017
2006-11-07,7989.432868031768
2006-11-08,7970.225985770963
2006-11-09,7974.049450385731
2006-11-10,8015.260958092928
2006-11-13,8005.313236280053
2006-11-14,7983.688672365361
2006-11-15,8023.162768971729
2006-11-16,8038.09106264347
2006-11-17,7995.452275029743
2006-11-20,8008.053110383865
2006-11-21,8023.444633853048
2006-11-22,8077.395016185037
2006-11-23,8063.450073746819
2006-11-24,8087.975530162758
2006-11-27,7987.004160561055
2006-11-28,7983.7918771474
2006-11-29,8081.916679696403
2006-11-30,8089.1658800794385
2006-12-01,8067.497415365722
2006-12-04,8111.707508801786
2006-12-05,8157.186610797033
2006-12-06,8176.783292299598
2006-12-07,8200.397502178726
2006-12-08,8222.152660693762
2006-12-11,8210.44999276668
2006-12-12,8254.222027266385
2006-12-13,8290.840608034072
2006-12-14,8314.30499486865
2006-12-15,8310.602340363652
2006-12-18,8288.301293659139
2006-12-19,8304.635999951874
2006-12-20,8340.213313606613
2006-12-21,8319.706128491236
2006-12-22,8277.173689558067
2006-12-25,8277.173689558067
2006-12-26,8263.354896876222
2006-12-27,8344.27847913879
2006-12-28,8358.823642874248
2006-12-29,8345.116559907392
2007-01-01,8345.116559907392
2007-01-02,8517.136900759366
2007-01-03,8476.53398799617
2007-01-04,8383.961786166214
2007-01-05,8243.415840283507
2007-01-08,8242.646989427347
2007-01-09,8258.47564535555
2007-01-10,8159.09973324815
2007-01-11,8256.770218866726
2007-01-12,8326.570065175873
2007-01-15,8384.61124573785
2007-01-16,8325.930318676352
2007-01-17,8317.71866712053
2007-01-18,8316.063544933215
2007-01-19,8385.161555021343
2007-01-22,8363.494116919035
2007-01-23,8410.414325125708
2007-01-24,8446.282904528307
2007-01-25,8414.713452106205
2007-01-26,8308.172012663723
2007-01-29,8348.657345061396
2007-01-30,8384.259264803444
2007-01-31,8366.879176042728
2007-02-01,8470.976964663314
2007-02-02,8473.439964596166
2007-02-05,8447.784567526294
2007-02-06,8492.787889478435
2007-02-07,8556.467625219651
2007-02-08,8498.331937961493
2007-02-09,8511.361834800342
2007-02-12,8436.841838157365
2007-02-13,8483.061734944575
2007-02-14,8609.567551014225
2007-02-15,8606.442009366274
2007-02-16,8584.277578702955
2007-02-19,8626.46224091837
2007-02-20,8615.65517099607
2007-02-21,8549.537481673617
2007-02-22,8567.522032728699
2007-02-23,8629.829734444991
2007-02-26,8680.995734341575
2007-02-27,8486.81265452562
2007-02-28,8312.392954484716
2007-03-01,8212.48727410389
2007-03-02,8181.788160573334
2007-03-05,8056.315741816836
2007-03-06,8125.6907542401805
2007-03-07,8205.072754865301
2007-03-08,8304.218224942902
2007-03-09,8315.59533977972
2007-03-12,8305.279385869184
2007-03-13,8219.696012707036
2007-03-14,7996.426142273304
2007-03-15,8148.703840476608
2007-03-16,8163.128810070051
2007-03-19,8285.850589106152
2007-03-20,8341.870057239417
2007-03-21,8384.882205376058
2007-03-22,8561.137484871962
2007-03-23,8580.65391449473
2007-03-26,8526.935485752023
2007-03-27,8527.37980887209
2007-03-28,8489.742526781061
2007-03-29,8555.389198849356
2007-03-30,8527.733083826173
2007-04-02,8603.820731129146
2007-04-03,8685.106280584909
2007-04-04,8694.127001011666
2007-04-05,8748.606463580818
2007-04-06,8748.606463580818
2007-04-09,8699.204004284078
2007-04-10,8803.082459062214
2007-04-11,8806.497851213977
2007-04-12,8826.709053508588
2007-04-13,8901.804088349496
2007-04-16,9036.732613860508
2007-04-17,9058.788483040744
2007-04-18,9029.621440426517
2007-04-19,8993.112764310798
2007-04-20,9111.640099457241
2007-04-23,9085.789233847285
2007-04-24,9044.821704281723
2007-04-25,9136.150091979736
2007-04-26,9118.887876705896
2007-04-27,9102.416903711075
2007-04-30,9120.778586002187
2007-05-01,9078.754276883086
2007-05-02,9129.885075719445
2007-05-03,9146.72463275891
2007-05-04,9224.989449497363
2007-05-07,9249.293110711618
2007-05-08,9107.051990667635
2007-05-09,9134.25762419196
2007-05-10,9043.516591920532
2007-05-11,9113.233356279425
2007-05-14,9105.688547677251
2007-05-15,9178.158816446872
2007-05-16,9132.524649170811
2007-05-17,9115.178417549694
2007-05-18,9210.618011148788
2007-05-21,9205.3417649854
2007-05-22,9206.002525801085
2007-05-23,9305.933621201197
2007-05-24,9192.193735879393
2007-05-25,9206.41628755622
2007-05-28,9223.513667625864
2007-05-29,9255.39528888325
2007-05-30,9195.645553177112
2007-05-31,9280.199056335134
2007-06-01,9353.522198547438
2007-06-04,9375.767471005136
2007-06-05,9356.309870784047
2007-06-06,9212.319104331506
2007-06-07,9100.76844117043
2007-06-08,9034.301150671392
2007-06-11,9088.526119060194
2007-06-12,9009.89808735495
2007-06-13,9022.109599562393
2007-06-14,9169.428484099908
2007-06-15,9311.486914207544
2007-06-18,9309.56777021158
2007-06-19,9297.124823957662
2007-06-20,9345.291383189882
2007-06-21,9234.867951925662
2007-06-22,9217.698845528459
2007-06-25,9225.128962755825
2007-06-26,9169.208282051763
2007-06-27,9091.974881146245
2007-06-28,9207.467128959424
2007-06-29,9288.309030170005
2007-07-02,9334.363648959525
2007-07-03,9399.827390457864
2007-07-04,9444.48941885091
2007-07-05,9353.046811536075
2007-07-06,9453.163231717484
2007-07-09,9481.402660467978
2007-07-10,9436.333574814038
2007-07-11,9414.214918381651
2007-07-12,9516.11968329244
2007-07-13,9569.369078469797
2007-07-16,9588.02831217329
2007-07-17,9552.77789769461
2007-07-18,9457.220996081052
2007-07-19,9536.669891943586
2007-07-20,9424.697822645894
2007-07-23,9476.256792433163
2007-07-24,9326.700030766773
2007-07-25,9164.700925618377
2007-07-26,8929.900102687576
2007-07-27,8848.991984436709
2007-07-30,8829.554184901797
2007-07-31,9034.617625308216
2007-08-01,8896.486244589349
2007-08-02,8955.216051686617
2007-08-03,8887.750303274042
2007-08-06,8824.119436337582
2007-08-07,8953.302906851031
2007-08-08,9161.941595639357
2007-08-09,8900.071904333015
2007-08-10,8589.467328797416
2007-08-13,8767.74954986632
2007-08-14,8624.47687237065
2007-08-15,8567.466691868396
2007-08-16,8248.231003264764
2007-08-17,8553.377977569506
2007-08-20,8561.181371345108
2007-08-21,8560.811858642906
2007-08-22,8699.793504903118
2007-08-23,8742.76912739203
2007-08-24,8800.936396160661
2007-08-27,8816.487745193503
2007-08-28,8645.710717651747
2007-08-29,8694.426989021382
2007-08-30,8770.463655681478
2007-08-31,8875.829535795292
2007-09-03,8894.154722165704
2007-09-04,8943.609648513171
2007-09-05,8826.593970901287
2007-09-06,8870.261509417282
2007-09-07,8720.756660670462
2007-09-10,8672.626606998207
2007-09-11,8831.877521377117
2007-09-12,8883.343092509345
2007-09-13,8953.156200364903
2007-09-14,8842.097188392077
2007-09-17,8701.524079104296
2007-09-18,8829.57043009358
2007-09-19,9125.973614149392
2007-09-20,9140.060170799059
2007-09-21,9179.92544531277
2007-09-24,9141.653543249418
2007-09-25,9058.794335006827
2007-09-26,9120.105046464836
2007-09-27,9223.333562977314
2007-09-28,9255.373159540697
2007-10-01,9333.651249524894
2007-10-02,9333.509095559695
2007-10-03,9350.160594056673
2007-10-04,9373.043863795778
2007-10-05,9443.079520072939
2007-10-08,9361.830476467368
2007-10-09,9430.568009092935
2007-10-10,9465.62810661925
2007-10-11,9558.083857112073
2007-10-12,9529.47054026183
2007-10-15,9478.449565367973
2007-10-16,9385.040270529555
2007-10-17,9445.273120275695
2007-10-18,9412.239940351608
2007-10-19,9331.868831021793
2007-10-22,9152.93382483785
2007-10-23,9281.104183960713
2007-10-24,9229.361660894197
2007-10-25,9375.0452359975
2007-10-26,9500.902290545619
2007-10-29,9587.23140547362
2007-10-30,9572.148187815408
2007-10-31,9693.961190120544
2007-11-01,9480.844859251452
2007-11-02,9409.4025942508
2007-11-05,9334.266242062824
2007-11-06,9390.350173305993
2007-11-07,9393.035936973234
2007-11-08,9293.80208793956
2007-11-09,9125.769998842252
2007-11-12,9080.944854592191
2007-11-13,9171.860820151007
2007-11-14,9264.77494576249
2007-11-15,9119.643224235917
2007-11-16,9036.988800222867
2007-11-19,8872.158891082534
2007-11-20,9040.045591272057
2007-11-21,8838.023474981885
2007-11-22,8890.78416472516
2007-11-23,8990.849936838522
2007-11-26,8953.57378599482
2007-11-27,8948.980035551147
2007-11-28,9120.97028631399
2007-11-29,9147.238605437651
2007-11-30,9204.048638332564
2007-12-03,9156.16770513022
2007-12-04,9071.966649606245
2007-12-05,9180.789526925404
2007-12-06,9185.538759856941
2007-12-07,9284.090312063843
2007-12-10,9378.7496413667
2007-12-11,9314.078179479005
2007-12-12,9342.961278977697
2007-12-13,9052.52547375751
2007-12-14,9005.418364684183
2007-12-17,8812.224183982844
2007-12-18,8821.167958422144
2007-12-19,8769.201949379476
2007-12-20,8758.370891688992
2007-12-21,8877.939072514031
2007-12-24,8905.584052572744
2007-12-25,8905.584052572744
2007-12-26,8957.293334000322
2007-12-27,9023.792125146976
2007-12-28,9084.127024849688
2007-12-31,9032.472958885328
2008-01-01,9032.472958885328
2008-01-02,8996.19762821949
2008-01-03,8991.134187788939
2008-01-04,8863.345269075353
2008-01-07,8847.243417340878
2008-01-08,8848.600816829006
2008-01-09,8712.607870534559
2008-01-10,8672.519978681812
2008-01-11,8692.675873866694
2008-01-14,8761.392565886013
2008-01-15,8515.279831587597
2008-01-16,8358.318416321985
2008-01-17,8305.583310987584
2008-01-18,8119.330795110156
2008-01-21,7559.0388320050915
2008-01-22,7812.0614663105225
2008-01-23,7522.584363697204
2008-01-24,8037.835766464389
2008-01-25,7998.95652920249
2008-01-28,7978.138198719147
2008-01-29,8087.208683162756
2008-01-30,8044.026356355786
2008-01-31,8012.897063792676
2008-02-01,8154.37306733759
2008-02-04,8165.34351009518
2008-02-05,7811.094403479252
2008-02-06,7847.212327367406
2008-02-07,7618.450335225575
2008-02-08,7628.08056000507
2008-02-11,7531.8878121846265
2008-02-12,7836.426881425561
2008-02-13,7841.048518729726
2008-02-14,7849.456983528576
2008-02-15,7711.6558502200305
2008-02-18,7859.697976601705
2008-02-19,7924.45601482397
2008-02-20,7778.0188534957815
2008-02-21,7901.387928527514
2008-02-22,7846.375590148427
2008-02-25,8022.811798745997
2008-02-26,8189.752828497845
2008-02-27,8268.120541110215
2008-02-28,8151.391817979952
2008-02-29,8038.126367611277
2008-03-03,7926.907671685107
2008-03-04,7817.044886291053
2008-03-05,7994.539309870688
2008-03-06,7879.120900897077
2008-03-07,7798.4323598013725
2008-03-10,7726.701032587039
2008-03-11,7844.384182221
2008-03-12,8041.416927890463
2008-03-13,7940.605590691311
2008-03-14,7843.782616536425
2008-03-17,7557.080451282749
2008-03-18,7880.966325095656
2008-03-19,7743.17084445349
2008-03-20,7634.8560898042715
2008-03-21,7634.8560898042715
2008-03-24,7627.273980958603
2008-03-25,8021.856903192915
2008-03-26,8039.513183935575
2008-03-27,8155.674885189137
2008-03-28,8084.557590963574
2008-03-31,8100.208261695619
2008-04-01,8280.925375105971
2008-04-02,8427.99095839612
2008-04-03,8371.84514276945
2008-04-04,8449.548965620786
2008-04-07,8513.227223437083
2008-04-08,8443.474676471997
2008-04-09,8418.96370440389
2008-04-10,8400.905507123784
2008-04-11,8299.476365450319
2008-04-14,8239.843123206007
2008-04-15,8236.021299686825
2008-04-16,8477.402594730564
2008-04-17,8439.210111930597
2008-04-18,8583.757727416325
2008-04-21,8565.302508382982
2008-04-22,8537.374084481682
2008-04-23,8507.335499743349
2008-04-24,8422.792066007283
2008-04-25,8528.068711356254
2008-04-28,8584.127840657638
2008-04-29,8538.744732667914
2008-04-30,8566.28955476239
2008-05-01,8502.82765434953
2008-05-02,8661.180980853074
2008-05-05,8677.758183917
2008-05-06,8649.052291334592
2008-05-07,8635.12889568016
2008-05-08,8604.576610463928
2008-05-09,8494.443190145577
2008-05-12,8572.287928865331
2008-05-13,8529.56137233134
2008-05-14,8560.48927567191
2008-05-15,8591.980435243058
2008-05-16,8681.425006459682
2008-05-19,8724.181818463183
2008-05-20,8649.757774357253
2008-05-21,8642.633994112743
2008-05-22,8658.655161868994
2008-05-23,8555.09366908385
2008-05-26,8537.098663285413
2008-05-27,8462.94854088418
2008-05-28,8467.24919672644
2008-05-29,8427.586524449913
2008-05-30,8460.089223760315
2008-06-02,8328.03915260193
2008-06-03,8352.275867304797
2008-06-04,8231.459568912132
2008-06-05,8291.704906934641
2008-06-06,8203.190612854089
2008-06-09,8144.637262091738
2008-06-10,7961.392441638144
2008-06-11,7844.1143730752565
2008-06-12,7861.104235353473
2008-06-13,7879.604925567578
2008-06-16,7915.866619072113
2008-06-17,7976.6941064194325
2008-06-18,7827.232795719343
2008-06-19,7742.628541472297
2008-06-20,7677.346198981466
2008-06-23,7585.405322123494
2008-06-24,7609.898059476724
2008-06-25,7711.022659677491
2008-06-26,7579.664968899744
2008-06-27,7537.74694317274
2008-06-30,7575.781961521683
2008-07-01,7403.7516536425455
2008-07-02,7438.002430849993
2008-07-03,7449.74303515388
2008-07-04,7316.469881065864
2008-07-07,7391.971986180663
2008-07-08,7288.679446061224
2008-07-09,7444.20892368921
2008-07-10,7324.696042065149
2008-07-11,7164.933854044233
2008-07-14,7194.808667949199
2008-07-15,7030.785300775338
2008-07-16,7006.798092424871
2008-07-17,7270.375960044184
2008-07-18,7444.133374582996
2008-07-21,7498.468077611978
2008-07-22,7418.509542348852
2008-07-23,7562.020221100951
2008-07-24,7443.681887421663
2008-07-25,7396.511964946109
2008-07-28,7306.444398735184
2008-07-29,7237.411941011163
2008-07-30,7332.573197323747
2008-07-31,7343.623665933703
2008-08-01,7263.374118580762
2008-08-04,7214.669148912083
2008-08-05,7396.544806869161
2008-08-06,7450.089009846063
2008-08-07,7406.416782389636
2008-08-08,7301.062912511783
2008-08-11,7416.500037037054
2008-08-12,7364.003291100713
2008-08-13,7103.537384424351
2008-08-14,7149.685736603325
2008-08-15,7077.017146598918
2008-08-18,7080.997386104817
2008-08-19,6855.722247063953
2008-08-20,6896.6437460892885
2008-08-21,6894.471139076238
2008-08-22,7024.302356819739
2008-08-25,6963.941758641956
2008-08-26,6902.990154763432
2008-08-27,6946.786004169232
2008-08-28,7074.764043725232
2008-08-29,7104.261071855018
2008-09-01,7015.466665179059
2008-09-02,7070.0492476007075
2008-09-03,6951.308853109482
2008-09-04,6714.589953787005
2008-09-05,6508.289210995248
2008-09-08,6757.558415952601
2008-09-09,6715.550150397416
2008-09-10,6615.229842073815
2008-09-11,6490.903343243988
2008-09-12,6712.481704785423
2008-09-15,6406.869984803133
2008-09-16,6160.416363005914
2008-09-17,6040.672965482663
2008-09-18,6046.212909384974
2008-09-19,6728.786971871838
2008-09-22,6683.5855974476
2008-09-23,6594.074950510267
2008-09-24,6544.2250188294975
2008-09-25,6718.402662561537
2008-09-26,6563.743217360357
2008-09-29,6085.098606358915
2008-09-30,6016.1373662925125
2008-10-01,6066.33570141603
2008-10-02,5939.7349846628495
2008-10-03,6185.577644317647
2008-10-06,5552.233849485641
2008-10-07,5539.846832868173
2008-10-08,5186.425096638338
2008-10-09,5094.77686683898
2008-10-10,4594.350349249201
2008-10-13,5087.046075461753
2008-10-14,5295.902701403852
2008-10-15,4928.393367623168
2008-10-16,4593.448958561855
2008-10-17,4790.786777286866
2008-10-20,4950.498145365754
2008-10-21,4878.8459720760175
2008-10-22,4518.7279143934375
2008-10-23,4516.904671321885
2008-10-24,4200.026372758475
2008-10-27,3941.2401424420577
2008-10-28,3973.38601480778
2008-10-29,4533.701874810909
2008-10-30,4609.804063919773
2008-10-31,4655.653468447808
2008-11-03,4704.165155321315
2008-11-04,5031.585070937283
2008-11-05,4975.370544502538
2008-11-06,4573.962856602717
2008-11-07,4653.3548408108845
2008-11-10,4680.351114414653
2008-11-11,4377.807809659281
2008-11-12,4225.172053256088
2008-11-13,4219.068866396759
2008-11-14,4304.136136261186
2008-11-17,4178.856719088912
2008-11-18,4211.24338495636
2008-11-19,3990.8841682007187
2008-11-20,3816.9768722367853
2008-11-21,3713.7667389513927
2008-11-24,4185.946047558025
2008-11-25,4304.757850967321
2008-11-26,4280.931891609871
2008-11-27,4392.021327352365
2008-11-28,4374.752557497513
2008-12-01,4060.7582792638786
2008-12-02,4198.639275568993
2008-12-03,4207.726465342201
2008-12-04,4211.676929041579
2008-12-05,4018.9172068467897
2008-12-08,4432.100236007283
2008-12-09,4495.590718846904
2008-12-10,4535.155742832189
2008-12-11,4576.718015766255
2008-12-12,4460.599990862681
2008-12-15,4534.424712923614
2008-12-16,4600.371694210863
2008-12-17,4741.1547878309075
2008-12-18,4773.799426376146
2008-12-19,4568.719176485742
2008-12-22,4482.273322195148
2008-12-23,4477.748845019143
2008-12-24,4468.528243841934
2008-12-25,4468.528243841934
2008-12-26,4482.4943616261435
2008-12-29,4579.102195379746
2008-12-30,4644.0286444537105
2008-12-31,4592.736000351624
2009-01-01,4592.736000351624
2009-01-02,4773.643698270743
2009-01-05,4749.342093401401
2009-01-06,4755.336977539504
2009-01-07,4783.96521110597
2009-01-08,4760.46292833475
2009-01-09,4669.504956972687
2009-01-12,4553.114064975574
2009-01-13,4410.049142579692
2009-01-14,4184.833722232191
2009-01-15,4079.0695449365044
2009-01-16,4168.153593532009
2009-01-19,4019.4624133975612
2009-01-20,3824.989682539137
2009-01-21,3795.884967237917
2009-01-22,3784.7099363936713
2009-01-23,3714.202007694424
2009-01-26,3975.38830795626
2009-01-27,3985.1764863787234
2009-01-28,4200.255991685448
2009-01-29,4059.809493760032
2009-01-30,3962.3576691250305
2009-02-02,3847.9960321866647
2009-02-03,3978.254912233841
2009-02-04,4081.05933041544
2009-02-05,4056.3676843066746
2009-02-06,4162.223383109206
2009-02-09,4265.341537696633
2009-02-10,4112.6489396899115
2009-02-11,4050.1034646639064
2009-02-12,3945.8476897212477
2009-02-13,3996.260714995964
2009-02-16,3885.8948690613265
2009-02-17,3685.879554815012
2009-02-18,3662.57568538306
2009-02-19,3700.985066115331
2009-02-20,3518.5672498390295
2009-02-23,3506.46928631507
2009-02-24,3465.0565131760104
2009-02-25,3444.5699789587356
2009-02-26,3589.4861087432064
2009-02-27,3481.7208425101985
2009-03-02,3252.381893792461
2009-03-03,3187.6706021602995
2009-03-04,3323.552244732623
2009-03-05,3144.692179784382
2009-03-06,3113.784855008273
2009-03-09,3071.3154937207496
2009-03-10,3301.7397896321904
2009-03-11,3320.484211706284
2009-03-12,3367.7042705893127
2009-03-13,3419.5647954164547
2009-03-16,3567.2796035795745
2009-03-17,3543.6716673720525
2009-03-18,3571.6610402566803
2009-03-19,3803.029871000485
2009-03-20,3760.0222974396756
2009-03-23,3911.661041208768
2009-03-24,3886.9021099979536
2009-03-25,3911.296791399383
2009-03-26,3942.23277273031
2009-03-27,3828.2056355869604
2009-03-30,3597.4966976964365
2009-03-31,3769.3419828327437
2009-04-01,3842.38102815328
2009-04-02,4153.018154860524
2009-04-03,4125.016854498509
2009-04-06,4094.5291058288194
2009-04-07,3998.6057892409535
2009-04-08,4012.826104784429
2009-04-09,4134.722195007243
2009-04-10,4134.984491374414
2009-04-13,4171.577543062262
2009-04-14,4246.9244713686585
2009-04-15,4190.871832217525
2009-04-16,4286.238576441223
2009-04-17,4335.211706234287
2009-04-20,4101.092356280235
2009-04-21,4099.21537765159
2009-04-22,4207.485104195159
2009-04-23,4197.390993837487
2009-04-24,4380.288083738927
2009-04-27,4350.426759724014
2009-04-28,4253.827047738378
2009-04-29,4429.475391114712
2009-04-30,4515.434437054872
2009-05-01,4518.11057004875
2009-05-04,4636.85058011925
2009-05-05,4697.308817190735
2009-05-06,4747.510701983858
2009-05-07,4736.315393347698
2009-05-08,4868.604411684853
2009-05-11,4837.245547970637
2009-05-12,4817.3405544452735
2009-05-13,4630.7246766973
2009-05-14,4647.775369924881
2009-05-15,4676.905337707835
2009-05-18,4789.060195088963
2009-05-19,4917.759020827237
2009-05-20,4997.379839206902
2009-05-21,4874.213687099471
2009-05-22,4954.284041553947
2009-05-25,4962.703887929055
2009-05-26,5005.396061699797
2009-05-27,5031.35846324483
2009-05-28,4970.76424650776
2009-05-29,5059.8135315918
2009-06-01,5245.004921616742
2009-06-02,5275.84483754064
2009-06-03,5116.766848975855
2009-06-04,5112.034060778669
2009-06-05,5083.324335147279
2009-06-08,4982.956676145397
2009-06-09,5060.185042529872
2009-06-10,5127.7289905572325
2009-06-11,5203.887879063771
2009-06-12,5158.437179995436
2009-06-15,4954.6194116797715
2009-06-16,4960.337499104015
2009-06-17,4850.333591773509
2009-06-18,4913.331206132626
2009-06-19,4970.166685562036
2009-06-22,4796.3240821006
2009-06-23,4798.67953690868
2009-06-24,4929.229868321494
2009-06-25,4847.859946469878
2009-06-26,4890.5627914901615
2009-06-29,4990.13727066196
2009-06-30,4922.986363221915
2009-07-01,5052.626990795233
2009-07-02,4867.274378736688
2009-07-03,4868.127892402726
2009-07-06,4766.450952372342
2009-07-07,4752.042275996305
2009-07-08,4649.046586645666
2009-07-09,4712.679234470072
2009-07-10,4644.920124886899
2009-07-13,4750.311972684659
2009-07-14,4821.30810481073
2009-07-15,5026.797077942234
