Date,EAFE ex ISRAEL VALUE
2010-12-01,1162.4945974262034
2010-12-02,1186.9888622883639
2010-12-03,1202.9296757612376
2010-12-06,1197.4849965395435
2010-12-07,1207.011244476329
2010-12-08,1201.642005425782
2010-12-09,1210.1944474519723
2010-12-10,1212.114546038071
2010-12-13,1229.7136295305825
2010-12-14,1235.4118059257653
2010-12-15,1225.6875248343683
2010-12-16,1218.086769649571
2010-12-17,1210.1792711905289
2010-12-20,1212.3519142660214
2010-12-21,1226.2282907085655
2010-12-22,1225.249625349746
2010-12-23,1226.7649502044515
2010-12-24,1227.7120966008574
2010-12-27,1223.1301071522676
2010-12-28,1226.8099021820708
2010-12-29,1233.2241042315852
2010-12-30,1229.6303062611519
2010-12-31,1236.6764963547894
2011-01-03,1239.2094605142054
2011-01-04,1247.2765257918495
2011-01-05,1233.17740834456
2011-01-06,1234.2980738053263
2011-01-07,1229.653325093818
2011-01-10,1218.7747953394944
2011-01-11,1223.8935135800311
2011-01-12,1250.2688834528103
2011-01-13,1274.5876056960878
2011-01-14,1274.0031835193636
2011-01-17,1269.4605077678193
2011-01-18,1287.1439655855668
2011-01-19,1290.3179349440304
2011-01-20,1271.2135181276956
2011-01-21,1287.6555424985502
2011-01-24,1300.337435909158
2011-01-25,1296.871157276885
2011-01-26,1300.8173100869788
2011-01-27,1306.4897315446385
2011-01-28,1291.5572776422407
2011-01-31,1293.4405306624308
2011-02-01,1317.5888638578458
2011-02-02,1325.2619191952033
2011-02-03,1312.8128588550821
2011-02-04,1312.9730202601581
2011-02-07,1320.6910316299468
2011-02-08,1332.6563443054213
2011-02-09,1330.2105501245805
2011-02-10,1318.8249441309408
2011-02-11,1313.7130602646662
2011-02-14,1314.2645021221372
2011-02-15,1321.0495110718898
2011-02-16,1331.0198500725253
2011-02-17,1343.0689763283656
2011-02-18,1348.728267648546
2011-02-21,1337.633895339302
2011-02-22,1324.053010768293
2011-02-23,1318.1751044475384
2011-02-24,1313.195849503348
2011-02-25,1323.809242829947
2011-02-28,1337.9030911501422
2011-03-01,1335.9150377406102
2011-03-02,1326.230488467614
2011-03-03,1329.8399481808374
2011-03-04,1333.1852452393073
2011-03-07,1326.8576228131053
2011-03-08,1320.6017984735413
2011-03-09,1320.8535076289975
2011-03-10,1296.593738059142
2011-03-11,1289.8741524521433
2011-03-14,1267.2880848991304
2011-03-15,1218.7060763039494
2011-03-16,1219.210905417118
2011-03-17,1241.9396104541515
2011-03-18,1249.40845044111
2011-03-21,1271.2126042660032
2011-03-22,1287.7577699583671
2011-03-23,1283.6719067977515
2011-03-24,1296.0435412912525
2011-03-25,1295.731764920401
2011-03-28,1291.5777114073148
2011-03-29,1285.2218315245334
2011-03-30,1294.8459270732747
2011-03-31,1293.658842975618
2011-04-01,1300.1620904657116
2011-04-04,1306.9423772109196
2011-04-05,1300.727104430356
2011-04-06,1310.0957693795285
2011-04-07,1308.9842180030487
2011-04-08,1328.0790007892158
2011-04-11,1327.7598977010944
2011-04-12,1312.3108483430012
2011-04-13,1321.0686273425765
2011-04-14,1313.7250259856626
2011-04-15,1308.9244941167753
2011-04-18,1279.0260064804547
2011-04-19,1282.454484525729
2011-04-20,1317.1130020872533
2011-04-21,1329.7928799533684
2011-04-22,1329.9142778935104
2011-04-25,1326.5370948998707
2011-04-26,1334.8353068758129
2011-04-27,1340.4563153492359
2011-04-28,1366.429819886061
2011-04-29,1370.265830455073
2011-05-02,1379.4648588345406
2011-05-03,1370.1530102405525
2011-05-04,1358.299312099053
2011-05-05,1339.5309548636742
2011-05-06,1339.8340539634607
2011-05-09,1318.5919403058374
2011-05-10,1334.6735703210622
2011-05-11,1334.113769148819
2011-05-12,1316.7054345339598
2011-05-13,1309.369778835572
2011-05-16,1303.0472508537653
2011-05-17,1287.8197304758169
2011-05-18,1301.274400182026
2011-05-19,1305.9919918082169
2011-05-20,1296.66397070454
2011-05-23,1265.7754286517234
2011-05-24,1270.2437424711875
2011-05-25,1274.8392862071823
2011-05-26,1282.3995750020686
2011-05-27,1300.110351272892
2011-05-30,1298.0845423033152
2011-05-31,1319.1780211611144
2011-06-01,1313.1255759039839
2011-06-02,1293.2991830914193
2011-06-03,1297.340457004267
2011-06-06,1290.5956215248734
2011-06-07,1297.366930029936
2011-06-08,1285.1562511535692
2011-06-09,1286.1149391938986
2011-06-10,1265.8592741720856
2011-06-13,1266.9518358982502
2011-06-14,1287.9076333374435
2011-06-15,1265.2032792009875
2011-06-16,1245.5005498734909
2011-06-17,1260.436408162323
2011-06-20,1254.5537289953393
2011-06-21,1276.8519134348076
2011-06-22,1281.4441818045018
2011-06-23,1245.469251076425
2011-06-24,1246.368854971182
2011-06-27,1246.2985377737023
2011-06-28,1259.0664042470155
2011-06-29,1282.9695074918613
2011-06-30,1307.052716176729
2011-07-01,1314.331848057341
2011-07-04,1320.8772104206832
2011-07-05,1315.4955531579571
2011-07-06,1302.9884524864128
2011-07-07,1307.5484728992485
2011-07-08,1295.9368769382738
2011-07-11,1259.8289024702015
2011-07-12,1249.5388339438732
2011-07-13,1269.564433329815
2011-07-14,1258.8440993450345
2011-07-15,1253.6924674900997
2011-07-18,1231.3808761776222
2011-07-19,1249.6345451583643
2011-07-20,1269.16432094918
2011-07-21,1297.0662648791222
2011-07-22,1305.5400472109586
2011-07-25,1292.409106662464
2011-07-26,1303.2455777261132
2011-07-27,1283.5141601008836
2011-07-28,1276.0571799671743
2011-07-29,1274.3662605979102
2011-08-01,1257.5884364567469
2011-08-02,1237.2624468158556
2011-08-03,1217.6989994528133
2011-08-04,1173.1727381703138
2011-08-05,1148.1735877831154
2011-08-08,1113.0864130793684
2011-08-09,1114.2190981608462
2011-08-10,1089.0561251439153
2011-08-11,1109.1791369885893
2011-08-12,1134.2108709421655
2011-08-15,1156.9725531671731
2011-08-16,1151.9767350761172
2011-08-17,1159.3829643976949
2011-08-18,1112.0729432964936
2011-08-19,1096.5536200175402
2011-08-22,1097.394751724102
2011-08-23,1110.1312665239652
2011-08-24,1117.788265752415
2011-08-25,1106.9700531937567
2011-08-26,1103.467023824779
2011-08-29,1125.9187486118851
2011-08-30,1130.2982917585161
2011-08-31,1152.7751202988306
2011-09-01,1149.927046526943
2011-09-02,1121.9902050103758
2011-09-05,1076.9324522621778
2011-09-06,1060.5718062467258
2011-09-07,1089.6710366761504
2011-09-08,1096.4067261592975
2011-09-09,1057.7942322437254
2011-09-12,1024.576699573797
2011-09-13,1040.2414524282667
2011-09-14,1045.4111504473208
2011-09-15,1079.005525094184
2011-09-16,1087.199786706982
2011-09-19,1060.0750575477246
2011-09-20,1072.9830908471097
2011-09-21,1060.8672834890422
2011-09-22,1009.8265788829079
2011-09-23,1017.4741267035807
2011-09-26,1023.6527832844306
2011-09-27,1074.2306138868805
2011-09-28,1070.464732589773
2011-09-29,1079.9398096939944
2011-09-30,1058.913029894243
2011-10-03,1035.355994573812
2011-10-04,1010.1740014246055
2011-10-05,1032.120080817321
2011-10-06,1064.4778911466854
2011-10-07,1080.1745487982766
2011-10-10,1104.672395789985
2011-10-11,1106.923953943566
2011-10-12,1128.2554983522396
2011-10-13,1117.2239142440712
2011-10-14,1128.3888308964838
2011-10-17,1125.0961763047173
2011-10-18,1108.336632217863
2011-10-19,1124.8934917430206
2011-10-20,1102.5779711449247
2011-10-21,1133.9925040477383
2011-10-24,1148.7489080594767
2011-10-25,1141.5467389519674
2011-10-26,1135.6133093213077
2011-10-27,1197.150762719232
2011-10-28,1198.1240338323644
2011-10-31,1155.712457678973
2011-11-01,1101.584756658744
2011-11-02,1110.3384635693058
2011-11-03,1120.8251537222066
2011-11-04,1118.805525885492
2011-11-07,1115.5713344024905
2011-11-08,1121.3325802120178
2011-11-09,1100.0008865958628
2011-11-10,1090.279765610424
2011-11-11,1119.8519197602757
2011-11-14,1110.200944822585
2011-11-15,1094.8313498518291
2011-11-16,1093.6733581781546
2011-11-17,1084.4928768461034
2011-11-18,1075.1666895962157
2011-11-21,1045.6188642636369
2011-11-22,1039.0177277053197
2011-11-23,1017.4833097735388
2011-11-24,1010.2502961280277
2011-11-25,1010.2211278096219
2011-11-28,1046.3610753746998
2011-11-29,1058.305010465039
2011-11-30,1094.460515966912
2011-12-01,1097.9393242686583
2011-12-02,1108.4286676093236
2011-12-05,1121.6659441148063
2011-12-06,1108.4032723774026
2011-12-07,1111.9091083184612
2011-12-08,1092.3626291786602
2011-12-09,1101.0080447616508
2011-12-12,1079.8447872415975
2011-12-13,1072.5992793756527
2011-12-14,1047.2248687671802
2011-12-15,1052.5163246744657
2011-12-16,1053.7282606293115
2011-12-19,1045.206079650413
2011-12-20,1067.0449580294585
2011-12-21,1065.2104645906045
2011-12-22,1074.258615654978
2011-12-23,1080.6628067696736
2011-12-26,1081.7060138636205
2011-12-27,1082.8571885656022
2011-12-28,1065.6253747833746
2011-12-29,1072.7504762125618
2011-12-30,1088.0094881147804
2012-01-02,1096.6655275755857
2012-01-03,1114.2409647911202
2012-01-04,1107.773316071899
2012-01-05,1086.1723441248664
2012-01-06,1078.6765655194727
2012-01-09,1074.6103296602155
2012-01-10,1095.4528460932797
2012-01-11,1088.619306460763
2012-01-12,1091.9655614919868
2012-01-13,1085.6259770153488
2012-01-16,1087.2944861211226
2012-01-17,1103.6129844031066
2012-01-18,1107.465379881468
2012-01-19,1126.5243019924774
2012-01-20,1132.8543828341667
2012-01-23,1146.8700926411982
2012-01-24,1137.8616651367458
2012-01-25,1137.1149516287585
2012-01-26,1159.818926459499
2012-01-27,1151.4239108795973
2012-01-30,1139.2852555905183
2012-01-31,1144.4108920293968
2012-02-01,1167.3008336775315
2012-02-02,1170.3857514001684
2012-02-03,1177.6661598677913
2012-02-06,1177.8420018518732
2012-02-07,1187.4696091334558
2012-02-08,1191.9703980056588
2012-02-09,1195.981065923437
2012-02-10,1173.639093013927
2012-02-13,1184.5757953516304
2012-02-14,1174.141049401592
2012-02-15,1183.1895134508754
2012-02-16,1177.7322589796015
2012-02-17,1194.4768146627594
2012-02-20,1212.2708719309637
2012-02-21,1206.7663301105301
2012-02-22,1196.9535952174917
2012-02-23,1199.666130354982
2012-02-24,1213.3815583998967
2012-02-27,1207.0186208135315
2012-02-28,1210.496815742392
2012-02-29,1207.2452172588455
2012-03-01,1210.3693711732228
2012-03-02,1204.7368351802795
2012-03-05,1199.003932018386
2012-03-06,1167.5726561840518
2012-03-07,1167.003944077165
2012-03-08,1191.7975411602333
2012-03-09,1187.7304286291815
2012-03-12,1183.6899446435164
2012-03-13,1198.1948780526448
2012-03-14,1199.0831954345872
2012-03-15,1207.280425202416
2012-03-16,1218.8258057905318
2012-03-19,1224.583605104252
2012-03-20,1212.6851914092472
2012-03-21,1203.951593644698
2012-03-22,1199.8680006307989
2012-03-23,1201.6004566526826
2012-03-26,1210.2353872575115
2012-03-27,1212.7139260443396
2012-03-28,1202.1604210771015
2012-03-29,1187.627440959023
2012-03-30,1193.957517972479
2012-04-02,1204.7909572827396
2012-04-03,1194.1259400677145
2012-04-04,1159.1815381394515
2012-04-05,1156.057878728214
2012-04-06,1153.9211290426829
2012-04-09,1152.9009193157904
2012-04-10,1133.998678934984
2012-04-11,1137.8405741891854
2012-04-12,1149.439886159461
2012-04-13,1134.7455097055888
2012-04-16,1130.841842408196
2012-04-17,1151.0244252468242
2012-04-18,1147.461926220265
2012-04-19,1139.2579868743087
2012-04-20,1147.4757931952918
2012-04-23,1125.7756907436253
2012-04-24,1138.4328688554463
2012-04-25,1146.1321182903732
2012-04-26,1152.4069193795024
2012-04-27,1161.4427908886087
2012-04-30,1157.0092902453723
2012-05-01,1153.611134543591
2012-05-02,1144.204642050091
2012-05-03,1142.2653737317987
2012-05-04,1130.0423005470727
2012-05-07,1123.9638315288669
2012-05-08,1113.4149263796976
2012-05-09,1102.6387505114747
2012-05-10,1110.8969348803284
2012-05-11,1107.99657234679
2012-05-14,1087.228702839469
2012-05-15,1073.689000741407
2012-05-16,1060.675224626505
2012-05-17,1055.115570917468
2012-05-18,1040.6830750739632
2012-05-21,1046.0006257830873
2012-05-22,1062.7245036812465
2012-05-23,1033.0012178141294
2012-05-24,1040.6395064277242
2012-05-25,1037.6042732155577
2012-05-28,1038.7262343158163
2012-05-29,1044.5409418415654
2012-05-30,1025.6670106055508
2012-05-31,1021.758035057719
2012-06-01,1009.9941295290456
2012-06-04,1010.0031334089159
2012-06-05,1014.803721700324
2012-06-06,1036.9899625887265
2012-06-07,1050.97008703268
2012-06-08,1038.2863492343756
2012-06-11,1045.922768673645
2012-06-12,1045.3450336650308
2012-06-13,1051.8659276870553
2012-06-14,1052.186968664053
2012-06-15,1067.6896049579088
2012-06-18,1068.4827095529213
2012-06-19,1086.6804184926273
2012-06-20,1097.8240563109807
2012-06-21,1085.7125273270565
2012-06-22,1075.171416248816
2012-06-25,1059.1593430322555
2012-06-26,1055.6827060344726
2012-06-27,1069.2312809206803
2012-06-28,1069.5019028834797
2012-06-29,1110.565396286797
2012-07-02,1117.2386530766478
2012-07-03,1126.9421309989236
2012-07-04,1121.9973928177885
2012-07-05,1111.3980300464073
2012-07-06,1097.67546452624
2012-07-09,1090.738081455811
2012-07-10,1092.3463690829167
2012-07-11,1095.8644112821235
2012-07-12,1080.0244235539933
2012-07-13,1092.93160819596
2012-07-16,1095.6325620310859
2012-07-17,1091.89396840711
2012-07-18,1102.7872753277745
2012-07-19,1114.3105598844172
2012-07-20,1088.4490820008095
2012-07-23,1061.3304877110593
2012-07-24,1052.7412348357375
2012-07-25,1051.8772915898883
2012-07-26,1083.7713929258089
2012-07-27,1104.9394444863071
2012-07-30,1116.7026189452
2012-07-31,1116.7496596164817
2012-08-01,1115.4549015919945
2012-08-02,1096.7855517156652
2012-08-03,1125.46766145207
2012-08-06,1141.0367911791825
2012-08-07,1153.5569189849016
2012-08-08,1154.136227161182
2012-08-09,1154.0864565976938
2012-08-10,1151.4967356668728
2012-08-13,1150.3196495485474
2012-08-14,1152.7076579319228
2012-08-15,1148.634156397022
2012-08-16,1161.8855437556435
2012-08-17,1166.3191617882635
2012-08-20,1164.9944984462718
2012-08-21,1178.7855014549898
2012-08-22,1167.906474880228
2012-08-23,1173.1225994960012
2012-08-24,1163.9014246616655
2012-08-27,1166.8035725183508
2012-08-28,1162.233841186957
2012-08-29,1158.3908378006163
2012-08-30,1146.4258241539421
2012-08-31,1155.1808836021535
2012-09-03,1157.978795737658
2012-09-04,1146.640540235806
2012-09-05,1144.2183594018838
2012-09-06,1166.3856994553175
2012-09-07,1193.919181008915
2012-09-10,1192.5896936359584
2012-09-11,1202.4999689688382
2012-09-12,1213.793544373358
2012-09-13,1214.2576050242276
2012-09-14,1247.3430804696477
2012-09-17,1241.4919938250432
2012-09-18,1228.8030811239437
2012-09-19,1237.0382922185415
2012-09-20,1222.0253081170529
2012-09-21,1232.0130378393658
2012-09-24,1223.4231077432444
2012-09-25,1230.7578474788236
2012-09-26,1200.2208144192346
2012-09-27,1208.4227976232708
2012-09-28,1193.2922390357835
2012-10-01,1205.4611012981352
2012-10-02,1204.6124079589167
2012-10-03,1199.42861184287
2012-10-04,1208.1870951866413
2012-10-05,1221.9831763814195
2012-10-08,1207.9550420069486
2012-10-09,1196.7417913346485
2012-10-10,1189.9165981009496
2012-10-11,1198.3919541791242
2012-10-12,1196.784461789377
2012-10-15,1199.8373367402596
2012-10-16,1223.3232226990394
2012-10-17,1241.2996727579812
2012-10-18,1245.880171954314
2012-10-19,1231.960370974332
2012-10-22,1229.3954250835545
2012-10-23,1206.4525578393052
2012-10-24,1207.1436720372953
2012-10-25,1208.5700819101378
2012-10-26,1204.66496160322
2012-10-29,1195.3827555341122
2012-10-30,1209.1271848764534
2012-10-31,1208.2228706447033
2012-11-01,1216.9398076948476
2012-11-02,1214.862508059947
2012-11-05,1203.9991662593181
2012-11-06,1210.8181157061802
2012-11-07,1198.8223775307986
2012-11-08,1191.2967317276477
2012-11-09,1186.5185336374163
2012-11-12,1183.2396008809699
2012-11-13,1184.5564235316058
2012-11-14,1176.4716139084867
2012-11-15,1174.781066208757
2012-11-16,1162.1118781082898
2012-11-19,1192.5733405775575
2012-11-20,1190.909378554133
2012-11-21,1194.9320856296597
2012-11-22,1207.0978203875443
2012-11-23,1218.782126394596
2012-11-26,1215.6611239967392
2012-11-27,1215.4253254590062
2012-11-28,1212.5314339929273
2012-11-29,1230.3279267469916
2012-11-30,1231.5395666082998
2012-12-03,1237.0479326024215
2012-12-04,1239.8751179537162
2012-12-05,1241.9499551170059
2012-12-06,1244.4028350800586
2012-12-07,1242.9961320107298
2012-12-10,1241.9279091904289
2012-12-11,1251.2474465027667
2012-12-12,1257.8511178296867
2012-12-13,1260.2324083576093
2012-12-14,1262.1486552351328
2012-12-17,1267.4598443651266
2012-12-18,1277.7090061554686
2012-12-19,1292.8486133142787
2012-12-20,1291.3332523358954
2012-12-21,1284.506146818973
2012-12-24,1282.247572912944
2012-12-25,1283.556689455031
2012-12-26,1285.0597288254114
2012-12-27,1287.6511080140622
2012-12-28,1283.0993833007221
2012-12-31,1281.9198641009984
2013-01-01,1281.9198641009984
2013-01-02,1306.3675814441176
2013-01-03,1302.766553637758
2013-01-04,1308.147579618634
2013-01-07,1308.3392562921972
2013-01-08,1302.5043322090444
2013-01-09,1310.1531929129558
2013-01-10,1326.016747876488
2013-01-11,1333.9657045066228
2013-01-14,1332.5996918679161
2013-01-15,1333.2096323017174
2013-01-16,1323.505321439835
2013-01-17,1330.1988604724004
2013-01-18,1329.6727851934093
2013-01-21,1333.6380301920183
2013-01-22,1332.2201699319376
2013-01-23,1327.5853867094263
2013-01-24,1336.5168406256087
2013-01-25,1348.2066098492182
2013-01-28,1347.9619863898167
2013-01-29,1358.9475989617404
2013-01-30,1362.149853037274
2013-01-31,1357.8584192965793
2013-02-01,1360.9510239230806
2013-02-04,1338.6963024645952
2013-02-05,1334.6591913236073
2013-02-06,1338.5566494752609
2013-02-07,1328.138683283535
2013-02-08,1338.0383303518242
2013-02-11,1332.5089507972941
2013-02-12,1347.66166316578
2013-02-13,1345.768544501707
2013-02-14,1336.663388328745
2013-02-15,1327.3225389949484
2013-02-18,1333.8231124400472
2013-02-19,1344.954722587619
2013-02-20,1342.301545071207
2013-02-21,1311.7021557393593
2013-02-22,1319.5700241047352
2013-02-25,1329.6098127124326
2013-02-26,1303.4810235492632
2013-02-27,1313.0816424325803
2013-02-28,1325.1968694792606
2013-03-01,1312.7803746302732
2013-03-04,1312.3690411677492
2013-03-05,1332.1323909957546
2013-03-06,1335.5378522459887
2013-03-07,1336.5303136456228
2013-03-08,1340.9240228665071
2013-03-11,1349.1209849995219
2013-03-12,1348.7874520627006
2013-03-13,1338.553960133458
2013-03-14,1352.1387531203284
2013-03-15,1360.6422535337072
2013-03-18,1340.5449089065037
2013-03-19,1335.420434549392
2013-03-20,1342.926730817627
2013-03-21,1343.28827177703
2013-03-22,1344.6043991627769
2013-03-25,1335.0639836615537
2013-03-26,1332.7031894237691
2013-03-27,1325.7833837636815
2013-03-28,1327.3719561303699
2013-03-29,1326.4793152187483
2013-04-01,1319.8209838794041
2013-04-02,1329.5467087083243
2013-04-03,1323.8593051098126
2013-04-04,1313.0009500054257
2013-04-05,1316.3115045520003
2013-04-08,1320.1338825104774
2013-04-09,1332.207278804062
2013-04-10,1357.3549910199501
2013-04-11,1373.5194446634632
2013-04-12,1367.228730345422
2013-04-15,1357.117124186902
2013-04-16,1348.7802854688189
2013-04-17,1336.1413789851476
2013-04-18,1330.4267662528327
2013-04-19,1332.7914541992188
2013-04-22,1338.207208053721
2013-04-23,1358.6784742135499
2013-04-24,1375.1457112888475
2013-04-25,1386.2175231696276
2013-04-26,1386.2748033237108
2013-04-29,1398.7698275237844
2013-04-30,1410.0679475336526
2013-05-01,1407.0535048375361
2013-05-02,1397.9077720852335
2013-05-03,1409.3020314492019
2013-05-06,1403.2154606510796
2013-05-07,1417.7127033731804
2013-05-08,1434.1612848495768
2013-05-09,1422.8038555281578
2013-05-10,1413.5033408373642
2013-05-13,1417.34433204468
2013-05-14,1418.5211727436317
2013-05-15,1422.9546952886797
2013-05-16,1424.7845176406288
2013-05-17,1420.2137080903676
2013-05-20,1436.389436372276
2013-05-21,1437.1647788279768
2013-05-22,1435.9652879707664
2013-05-23,1396.7757783984182
2013-05-24,1393.6860187420107
2013-05-27,1387.837305477882
2013-05-28,1394.7382747028435
2013-05-29,1391.5484707157423
2013-05-30,1389.4439761931083
2013-05-31,1371.2290503659701
2013-06-03,1366.0868277801906
2013-06-04,1377.5832298346209
2013-06-05,1352.3317087392925
2013-06-06,1344.5569090832946
2013-06-07,1355.179179868087
2013-06-10,1359.1854756166072
2013-06-11,1357.8755497260113
2013-06-12,1358.2256867278388
2013-06-13,1348.6408194492935
2013-06-14,1358.7141703824282
2013-06-17,1375.30144253373
2013-06-18,1375.4360160733272
2013-06-19,1380.719638503908
2013-06-20,1316.83473689009
2013-06-21,1306.2687412777414
2013-06-24,1286.6192295176684
2013-06-25,1293.399625863309
2013-06-26,1305.5761234128754
2013-06-27,1315.103766273375
2013-06-28,1316.8281070043806
2013-07-01,1329.6135431198593
2013-07-02,1331.2132636643128
2013-07-03,1318.5772459706243
2013-07-04,1336.018942319524
2013-07-05,1320.3939913496959
2013-07-08,1331.354030719328
2013-07-09,1341.7285095933528
2013-07-10,1350.8046595961496
2013-07-11,1374.3765647964728
2013-07-12,1372.4969813713333
2013-07-15,1376.4091907863242
2013-07-16,1383.939274237259
2013-07-17,1385.1660616631232
2013-07-18,1395.2912689883588
2013-07-19,1397.8936845664402
2013-07-22,1410.0082188394483
2013-07-23,1414.3412043544834
2013-07-24,1420.2232456855556
2013-07-25,1412.101955128642
2013-07-26,1408.284122055459
2013-07-29,1397.0016246808789
2013-07-30,1398.585436357895
2013-07-31,1394.0604057665737
2013-08-01,1406.2078909588317
2013-08-02,1421.0559544270557
2013-08-05,1415.7329636662173
2013-08-06,1419.3891333141908
2013-08-07,1411.1129690083358
2013-08-08,1424.2315304167544
2013-08-09,1429.5250761645411
2013-08-12,1425.5357058425745
2013-08-13,1427.5414991566274
2013-08-14,1436.868303860106
2013-08-15,1422.6769990818207
2013-08-16,1430.9880311780298
2013-08-19,1423.2410876866763
2013-08-20,1412.647480876564
2013-08-21,1400.322094869779
2013-08-22,1403.9885194269655
2013-08-23,1420.113552649526
2013-08-26,1416.838530295317
2013-08-27,1402.2921537901118
2013-08-28,1391.1044046043182
2013-08-29,1389.048458882729
2013-08-30,1375.6029477043567
2013-09-02,1394.5633256583621
2013-09-03,1397.8956180253433
2013-09-04,1407.4646020759894
2013-09-05,1410.4256775300464
2013-09-06,1421.0004884193136
2013-09-09,1433.2238034878949
2013-09-10,1451.1337071622854
2013-09-11,1460.1772362757051
2013-09-12,1462.3969510620225
2013-09-13,1458.132570935394
2013-09-16,1475.0783804583975
2013-09-17,1467.857041872117
2013-09-18,1475.9531321489803
2013-09-19,1502.4394226302722
2013-09-20,1495.1901752930564
2013-09-23,1492.3664469876844
2013-09-24,1493.0013940692543
2013-09-25,1495.0501489654434
2013-09-26,1497.0095183533483
2013-09-27,1499.7546069721477
2013-09-30,1483.7686764559803
2013-10-01,1492.8362802844129
2013-10-02,1492.194788573721
2013-10-03,1490.5714301783385
2013-10-04,1491.2977693344958
2013-10-07,1482.1792936649804
2013-10-08,1478.055749631368
2013-10-09,1473.5318669930182
2013-10-10,1492.064820747269
2013-10-11,1505.3236198275529
2013-10-14,1510.8694026238484
2013-10-15,1515.1503955770302
