Date,EUROPE ex UK VALUE
2005-12-19,4517.313982995441
2005-12-20,4483.409613725271
2005-12-21,4491.11625372118
2005-12-22,4509.014397655156
2005-12-23,4518.231476426936
2005-12-26,4518.231476426936
2005-12-27,4531.685554106279
2005-12-28,4550.001639677036
2005-12-29,4540.561883582023
2005-12-30,4489.372350873382
2006-01-02,4514.844155221752
2006-01-03,4612.086773399115
2006-01-04,4706.753616196414
2006-01-05,4696.166513539805
2006-01-06,4735.353909532807
2006-01-09,4715.320332622582
2006-01-10,4688.350253561671
2006-01-11,4745.081396764724
2006-01-12,4739.236172832565
2006-01-13,4708.606148263674
2006-01-16,4740.435892542902
2006-01-17,4679.73194616663
2006-01-18,4639.24625769792
2006-01-19,4686.749677428392
2006-01-20,4631.358238665153
2006-01-23,4700.435166197973
2006-01-24,4690.430144555589
2006-01-25,4729.919471002333
2006-01-26,4798.865152561124
2006-01-27,4816.130348867451
2006-01-30,4798.3532439624805
2006-01-31,4831.500131909939
2006-02-01,4863.941436555816
2006-02-02,4810.715651633015
2006-02-03,4777.222453474246
2006-02-06,4787.656166217018
2006-02-07,4774.631693751568
2006-02-08,4766.492579984884
2006-02-09,4820.511007133651
2006-02-10,4778.453855577635
2006-02-13,4815.208495251678
2006-02-14,4795.815371479642
2006-02-15,4788.815923259775
2006-02-16,4822.966103218289
2006-02-17,4851.883058603467
2006-02-20,4879.384854593461
2006-02-21,4890.8039931751355
2006-02-22,4923.955377569212
2006-02-23,4927.887470176887
2006-02-24,4915.830510083164
2006-02-27,4922.632797700144
2006-02-28,4877.599668184149
2006-03-01,4920.793049607856
2006-03-02,4887.285431471239
2006-03-03,4877.92323691428
2006-03-06,4899.544363453243
2006-03-07,4820.7378140737255
2006-03-08,4802.855494753463
2006-03-09,4834.239653371543
2006-03-10,4871.477765464987
2006-03-13,4924.781350463385
2006-03-14,4978.790366057964
2006-03-15,4994.75003964435
2006-03-16,5046.182059953813
2006-03-17,5062.662788086732
2006-03-20,5081.9484932738715
2006-03-21,5053.768636629284
2006-03-22,5055.307653372254
2006-03-23,5006.9976704187475
2006-03-24,5039.280393650226
2006-03-27,5004.255170677891
2006-03-28,5005.1764089255885
2006-03-29,4989.715522570724
2006-03-30,5097.6939523066185
2006-03-31,5064.9909330497185
2006-04-03,5109.0220753117555
2006-04-04,5147.8258982091875
2006-04-05,5178.547229579786
2006-04-06,5167.32982843814
2006-04-07,5081.880476744416
2006-04-10,5095.754203596836
2006-04-11,5036.323223008845
2006-04-12,5011.324636397085
2006-04-13,5010.313656274018
2006-04-14,5010.313656274018
2006-04-17,5092.369034899258
2006-04-18,5087.218931563017
2006-04-19,5178.038920423548
2006-04-20,5206.384392324207
2006-04-21,5260.040304332254
2006-04-24,5253.711242903038
2006-04-25,5276.989349024657
2006-04-26,5308.879523681397
2006-04-27,5319.769404734718
2006-04-28,5322.90484345139
2006-05-01,5337.158748935171
2006-05-02,5384.694695796737
2006-05-03,5327.892974027084
2006-05-04,5392.238975847513
2006-05-05,5473.0344509553315
2006-05-08,5482.555281231033
2006-05-09,5520.06483450652
2006-05-10,5518.89689195373
2006-05-11,5501.628264624295
2006-05-12,5406.893265660451
2006-05-15,5305.520377194924
2006-05-16,5318.547321001203
2006-05-17,5118.1765580615665
2006-05-18,5099.584705145291
2006-05-19,5090.8984809441245
2006-05-22,4984.570529123867
2006-05-23,5123.041812361984
2006-05-24,5029.470911629121
2006-05-25,5090.9820228563285
2006-05-26,5164.541783004116
2006-05-29,5169.792092570614
2006-05-30,5098.999379612644
2006-05-31,5145.857309535529
2006-06-01,5156.568303673546
2006-06-02,5206.26416797452
2006-06-05,5179.005928558283
2006-06-06,5022.642056733834
2006-06-07,5035.096396841581
2006-06-08,4838.572449301333
2006-06-09,4922.311271341727
2006-06-12,4843.328453112307
2006-06-13,4715.416705252066
2006-06-14,4745.070880722361
2006-06-15,4863.279884863085
2006-06-16,4836.0470298883565
2006-06-19,4836.431819263119
2006-06-20,4875.754065157375
2006-06-21,4908.178410440754
2006-06-22,4909.6172151068795
2006-06-23,4892.79807628817
2006-06-26,4898.008190975975
2006-06-27,4876.551734852993
2006-06-28,4852.614664683295
2006-06-29,4951.7756438838105
2006-06-30,5136.810743416006
2006-07-03,5170.4447505283115
2006-07-04,5178.371659513942
2006-07-05,5082.063063778702
2006-07-06,5139.792155426551
2006-07-07,5157.680199233642
2006-07-10,5143.263050944643
2006-07-11,5094.3883645845835
2006-07-12,5088.573477871978
2006-07-13,5008.29917169741
2006-07-14,4915.196416904077
2006-07-17,4846.500714445019
2006-07-18,4812.731205432184
2006-07-19,4959.604448127887
2006-07-20,5005.2137301760295
2006-07-21,4976.159283244492
2006-07-24,5041.046753859484
2006-07-25,5041.578773578927
2006-07-26,5052.97972469113
2006-07-27,5184.132130781815
2006-07-28,5238.224856503591
2006-07-31,5219.144513839145
2006-08-01,5163.72777143312
2006-08-02,5255.067644323366
2006-08-03,5210.355104216617
2006-08-04,5320.573993000226
2006-08-07,5238.5809883151
2006-08-08,5245.806739580533
2006-08-09,5311.786397568713
2006-08-10,5221.793838204073
2006-08-11,5221.519094522118
2006-08-14,5262.5012011269455
2006-08-15,5335.533182451768
2006-08-16,5398.337285685745
2006-08-17,5415.581659317445
2006-08-18,5388.283879791528
2006-08-21,5417.376865173989
2006-08-22,5389.97734651248
2006-08-23,5349.949006918857
2006-08-24,5367.674680911076
2006-08-25,5349.441224122772
2006-08-28,5397.38851770946
2006-08-29,5388.008711215263
2006-08-30,5437.445313674303
2006-08-31,5413.908043545155
2006-09-01,5434.842514477955
2006-09-04,5496.424675198389
2006-09-05,5453.6149318136295
2006-09-06,5394.516788566082
2006-09-07,5327.106648011792
2006-09-08,5327.287067867839
2006-09-11,5320.978791119061
2006-09-12,5378.0940052828455
2006-09-13,5395.689036980267
2006-09-14,5429.626408308744
2006-09-15,5410.286767622582
2006-09-18,5430.239462001956
2006-09-19,5409.084009527453
2006-09-20,5483.026108207673
2006-09-21,5507.224987645556
2006-09-22,5481.443071067629
2006-09-25,5452.136377913119
2006-09-26,5495.030498892055
2006-09-27,5553.421213442196
2006-09-28,5539.466416935395
2006-09-29,5531.682795075953
2006-10-02,5558.88107191998
2006-10-03,5537.549132531645
2006-10-04,5564.82077670733
2006-10-05,5607.939751478302
2006-10-06,5570.111440516301
2006-10-09,5581.431301117467
2006-10-10,5592.8527389824385
2006-10-11,5602.873164319519
2006-10-12,5654.760330106636
2006-10-13,5634.9724065176715
2006-10-16,5652.176565074993
2006-10-17,5584.928910185515
2006-10-18,5635.17441365198
2006-10-19,5670.956430714912
2006-10-20,5686.1339342006895
2006-10-23,5688.834737057276
2006-10-24,5679.6801678492375
2006-10-25,5712.34675137067
2006-10-26,5762.329143097587
2006-10-27,5784.465826911636
2006-10-30,5756.358550364328
2006-10-31,5774.912910094447
2006-11-01,5800.84520127723
2006-11-02,5758.530990043639
2006-11-03,5757.1866050325
2006-11-06,5834.935505986654
2006-11-07,5910.430702794674
2006-11-08,5889.058810652374
2006-11-09,5900.360740472585
2006-11-10,5928.590705767296
2006-11-13,5929.933041277379
2006-11-14,5928.6141971892785
2006-11-15,5957.29227798589
2006-11-16,5957.479618685026
2006-11-17,5920.262489852176
2006-11-20,5930.849966936959
2006-11-21,5942.989799205858
2006-11-22,5996.5853001887035
2006-11-23,5989.582818495831
2006-11-24,6000.775660623694
2006-11-27,5912.667112293239
2006-11-28,5907.024762715736
2006-11-29,5991.9961158659
2006-11-30,5989.347569074737
2006-12-01,5968.477146093661
2006-12-04,6006.660074727241
2006-12-05,6051.188317586736
2006-12-06,6062.400195248877
2006-12-07,6078.555006198314
2006-12-08,6077.1483932302635
2006-12-11,6082.160158336914
2006-12-12,6118.443220188362
2006-12-13,6144.01011831295
2006-12-14,6164.291044961997
2006-12-15,6158.866657536727
2006-12-18,6154.956459626817
2006-12-19,6160.604533323045
2006-12-20,6199.236112492753
2006-12-21,6188.988666126686
2006-12-22,6140.824834470096
2006-12-25,6140.824834470096
2006-12-26,6130.452910501694
2006-12-27,6200.919326924388
2006-12-28,6213.6087054763275
2006-12-29,6214.339157619424
2007-01-01,6214.339157619424
2007-01-02,6337.28712343081
2007-01-03,6307.768855427567
2007-01-04,6234.881859344817
2007-01-05,6137.703902124887
2007-01-08,6137.016844189628
2007-01-09,6148.680467158797
2007-01-10,6071.381721941534
2007-01-11,6146.839074561592
2007-01-12,6189.808368234813
2007-01-15,6228.674316390903
2007-01-16,6203.018837644449
2007-01-17,6188.388325596961
2007-01-18,6187.896520770503
2007-01-19,6242.912066950763
2007-01-22,6221.972229094228
2007-01-23,6252.579993716562
2007-01-24,6286.054967694278
2007-01-25,6262.999873589667
2007-01-26,6179.570625888215
2007-01-29,6224.215411613999
2007-01-30,6265.643996909903
2007-01-31,6271.894068187636
2007-02-01,6332.9652515571825
2007-02-02,6341.610566901599
2007-02-05,6317.478970625382
2007-02-06,6345.616148104718
2007-02-07,6403.09195255137
2007-02-08,6372.752573453199
2007-02-09,6394.971147115858
2007-02-12,6329.85686086377
2007-02-13,6377.346256081289
2007-02-14,6478.750622608737
2007-02-15,6483.579480239932
2007-02-16,6471.42345245473
2007-02-19,6513.201078637521
2007-02-20,6495.9477021650155
2007-02-21,6451.88041508351
2007-02-22,6466.619187756126
2007-02-23,6512.803756950619
2007-02-26,6552.4534358471965
2007-02-27,6390.455986813295
2007-02-28,6267.561015004522
2007-03-01,6184.69739608337
2007-03-02,6175.46732711851
2007-03-05,6082.025487991482
2007-03-06,6120.648393232844
2007-03-07,6182.06677763235
2007-03-08,6256.815707482741
2007-03-09,6260.967396122869
2007-03-12,6264.430517404489
2007-03-13,6202.199623279
2007-03-14,6033.089563593055
2007-03-15,6153.97727569082
2007-03-16,6171.626457405667
2007-03-19,6276.038303649888
2007-03-20,6301.890118251174
2007-03-21,6323.249246797633
2007-03-22,6465.307235547214
2007-03-23,6473.261249221659
2007-03-26,6427.184799281084
2007-03-27,6435.19641271574
2007-03-28,6400.727991446821
2007-03-29,6453.945361413692
2007-03-30,6449.3871117375675
2007-04-02,6507.314345473634
2007-04-03,6581.753414573889
2007-04-04,6596.058983314814
2007-04-05,6642.147248050309
2007-04-06,6642.147248050309
2007-04-09,6602.710866691197
2007-04-10,6695.101913919421
2007-04-11,6684.8370032820385
2007-04-12,6700.1710695474685
2007-04-13,6748.053259641355
2007-04-16,6859.947008695609
2007-04-17,6870.208016739602
2007-04-18,6854.753801009
2007-04-19,6826.009405729651
2007-04-20,6934.457779802098
2007-04-23,6906.196424340647
2007-04-24,6885.720770960415
2007-04-25,6963.132226495153
2007-04-26,6965.431818851687
2007-04-27,6954.042297806735
2007-04-30,6964.817049526469
2007-05-01,6936.410108861254
2007-05-02,6969.774665537108
2007-05-03,6956.745207536876
2007-05-04,7022.068459462737
2007-05-07,7042.9112554013955
2007-05-08,6923.26424747066
2007-05-09,6956.701215380833
2007-05-10,6885.805869007855
2007-05-11,6947.817941844945
2007-05-14,6939.227206839014
2007-05-15,7009.784254014569
2007-05-16,6969.690287790445
2007-05-17,6935.326942138473
2007-05-18,7006.034684982241
2007-05-21,6996.8172047048265
2007-05-22,7009.955714509067
2007-05-23,7088.788472080432
2007-05-24,6991.3567197831235
2007-05-25,7010.007949853038
2007-05-28,7029.214614745798
2007-05-29,7047.49084172919
2007-05-30,7001.388694578033
2007-05-31,7088.947357436132
2007-06-01,7137.543755701276
2007-06-04,7142.912314197898
2007-06-05,7124.255228940159
2007-06-06,6999.254331665123
2007-06-07,6891.152109078173
2007-06-08,6828.147952652821
2007-06-11,6879.760865795714
2007-06-12,6810.68989564301
2007-06-13,6816.43768244578
2007-06-14,6942.055282395658
2007-06-15,7051.137149063552
2007-06-18,7058.7786170169375
2007-06-19,7057.69367627927
2007-06-20,7097.814505396336
2007-06-21,7002.16949374057
2007-06-22,6993.023543522456
2007-06-25,6984.675126216584
2007-06-26,6930.893058592198
2007-06-27,6865.203599031095
2007-06-28,6959.04347651926
2007-06-29,7022.080069598042
2007-07-02,7072.565169263729
2007-07-03,7117.026019305767
2007-07-04,7151.732306296182
2007-07-05,7083.550576308503
2007-07-06,7156.003199184571
2007-07-09,7176.880808903831
2007-07-10,7151.068588007384
2007-07-11,7139.403851335429
2007-07-12,7221.666123677294
2007-07-13,7266.5773120681
2007-07-16,7294.426403422704
2007-07-17,7252.1320356853985
2007-07-18,7172.337460905857
2007-07-19,7235.8289817168015
2007-07-20,7135.60736444319
2007-07-23,7169.1734263613
2007-07-24,7064.861994851194
2007-07-25,6926.288415501816
2007-07-26,6762.863264637449
2007-07-27,6705.0731500454385
2007-07-30,6699.394856696193
2007-07-31,6842.975515796523
2007-08-01,6735.372248531254
2007-08-02,6770.562920248142
2007-08-03,6724.599977590221
2007-08-06,6682.004240184766
2007-08-07,6776.986608825145
2007-08-08,6933.265645239985
2007-08-09,6727.698562780141
2007-08-10,6515.887006547128
2007-08-13,6633.431601366194
2007-08-14,6525.29542685944
2007-08-15,6473.059789634943
2007-08-16,6249.212503702374
2007-08-17,6460.970968631828
2007-08-20,6474.626423902151
2007-08-21,6475.352376188925
2007-08-22,6578.391114849277
2007-08-23,6610.96894166678
2007-08-24,6664.981959353844
2007-08-27,6674.6946800245405
2007-08-28,6560.534980406873
2007-08-29,6589.159152861258
2007-08-30,6638.902880197689
2007-08-31,6709.044423030051
2007-09-03,6718.18991441967
2007-09-04,6749.975868842666
2007-09-05,6655.568925040383
2007-09-06,6691.867317993672
2007-09-07,6580.019900337085
2007-09-10,6539.001575754415
2007-09-11,6649.762187902248
2007-09-12,6692.112421963655
2007-09-13,6751.116982179774
2007-09-14,6686.493229912483
2007-09-17,6605.65306458074
2007-09-18,6708.383676752881
2007-09-19,6950.491779223849
2007-09-20,6964.637230347198
2007-09-21,6989.34576537749
2007-09-24,6962.681589065883
2007-09-25,6918.2452422318975
2007-09-26,6967.025637645378
2007-09-27,7038.332973572192
2007-09-28,7074.800679490531
2007-10-01,7139.495282281773
2007-10-02,7136.983488532742
2007-10-03,7140.999118025556
2007-10-04,7144.5686174379525
2007-10-05,7202.1285343788795
2007-10-08,7142.444031354362
2007-10-09,7189.223092465113
2007-10-10,7219.51930176169
2007-10-11,7283.576631444237
2007-10-12,7244.534641423534
2007-10-15,7214.26024940828
2007-10-16,7142.048441855178
2007-10-17,7170.721360307955
2007-10-18,7160.028002385304
2007-10-19,7111.291880887969
2007-10-22,6958.800239695549
2007-10-23,7050.512766547817
2007-10-24,6999.37464340612
2007-10-25,7115.980579129147
2007-10-26,7197.48697369773
2007-10-29,7256.569167529814
2007-10-30,7256.201624734909
2007-10-31,7340.083695366253
2007-11-01,7177.475865383611
2007-11-02,7134.330163274195
2007-11-05,7069.407753131016
2007-11-06,7134.438517810458
2007-11-07,7159.81314231141
2007-11-08,7114.877769600943
2007-11-09,7000.266552101859
2007-11-12,6964.046466057725
2007-11-13,7009.055026595944
2007-11-14,7090.930615611952
2007-11-15,6999.907626728275
2007-11-16,6951.673314017123
2007-11-19,6829.928638750213
2007-11-20,6939.071946184033
2007-11-21,6789.109509839224
2007-11-22,6803.984133245788
2007-11-23,6893.480096905485
2007-11-26,6878.030448098173
2007-11-27,6882.468913568153
2007-11-28,6998.253344166161
2007-11-29,7045.204812585367
2007-11-30,7079.7239357974495
2007-12-03,7025.525641034748
2007-12-04,6992.260370001739
2007-12-05,7058.320170438055
2007-12-06,7061.3085484426065
2007-12-07,7134.449529220312
2007-12-10,7212.827753128254
2007-12-11,7170.791527770635
2007-12-12,7171.776624123303
2007-12-13,6972.789761636067
2007-12-14,6913.86749469606
2007-12-17,6766.193056044442
2007-12-18,6770.158487093156
2007-12-19,6728.580080257298
2007-12-20,6715.615868173063
2007-12-21,6808.028814520687
2007-12-24,6828.050312602426
2007-12-25,6828.050312602426
2007-12-26,6876.189549259122
2007-12-27,6932.4433197105445
2007-12-28,7008.190140496772
2007-12-31,6964.42555612717
2008-01-01,6964.42555612717
2008-01-02,6950.923289485055
2008-01-03,6926.308489028194
2008-01-04,6841.82692312774
2008-01-07,6814.803740991192
2008-01-08,6824.792685967123
2008-01-09,6747.2009798864365
2008-01-10,6734.692275867026
2008-01-11,6764.39503448087
2008-01-14,6833.110701874033
2008-01-15,6635.428449259594
2008-01-16,6502.173435374993
2008-01-17,6431.522836855528
2008-01-18,6274.92477087327
2008-01-21,5809.141418054508
2008-01-22,5978.044035206838
2008-01-23,5738.470518084969
2008-01-24,6143.757110524715
2008-01-25,6090.999628036241
2008-01-28,6104.437442512737
2008-01-29,6192.4684828839945
2008-01-30,6169.792654622771
2008-01-31,6138.747602920099
2008-02-01,6271.753543871366
2008-02-04,6263.263970749762
2008-02-05,5954.807220306734
2008-02-06,6002.302891423728
2008-02-07,5849.4684668755
2008-02-08,5824.935805894054
2008-02-11,5761.237953578492
2008-02-12,5980.5566614275185
2008-02-13,5996.335626618509
2008-02-14,6007.706322716347
2008-02-15,5922.586992165093
2008-02-18,6024.586149348729
2008-02-19,6085.159112150473
2008-02-20,5979.288533979854
2008-02-21,6074.5437238750055
2008-02-22,6011.982932756387
2008-02-25,6132.399227876597
2008-02-26,6261.643454994181
2008-02-27,6348.383921433025
2008-02-28,6279.748733627365
2008-02-29,6195.861524370084
2008-03-03,6123.254999467367
2008-03-04,6033.096189616168
2008-03-05,6161.713561304317
2008-03-06,6069.961146214883
2008-03-07,5999.071221630984
2008-03-10,5928.706207344389
2008-03-11,6027.156809544535
2008-03-12,6178.122724292658
2008-03-13,6106.127069401674
2008-03-14,6038.852572899434
2008-03-17,5854.609666281413
2008-03-18,6089.724303218355
2008-03-19,6004.893354656952
2008-03-20,5898.721279861326
2008-03-21,5898.721279861326
2008-03-24,5885.833087905624
2008-03-25,6194.636082525414
2008-03-26,6228.662570006644
2008-03-27,6320.499069306624
2008-03-28,6290.825501331533
2008-03-31,6302.595768695465
2008-04-01,6439.344717147905
2008-04-02,6554.868744591576
2008-04-03,6495.996386767949
2008-04-04,6573.378079404554
2008-04-07,6629.162436627008
2008-04-08,6593.066161679539
2008-04-09,6559.282452333483
2008-04-10,6542.389000861476
2008-04-11,6476.558027831998
2008-04-14,6420.311933593734
2008-04-15,6432.3933129623665
2008-04-16,6609.766390451954
2008-04-17,6576.113168928825
2008-04-18,6666.397886285477
2008-04-21,6687.1635715570455
2008-04-22,6661.433033957827
2008-04-23,6635.207709066738
2008-04-24,6561.358800572658
2008-04-25,6626.68155768156
2008-04-28,6675.654826443419
2008-04-29,6614.83385956285
2008-04-30,6629.676373974946
2008-05-01,6579.09956785763
2008-05-02,6693.79408437292
2008-05-05,6721.985348996343
2008-05-06,6698.185939337767
2008-05-07,6683.322278167562
2008-05-08,6656.152529761614
2008-05-09,6584.285577102234
2008-05-12,6635.00836820096
2008-05-13,6623.242937023236
2008-05-14,6668.762518113154
2008-05-15,6690.080104373327
2008-05-16,6749.999625932267
2008-05-19,6781.076921179071
2008-05-20,6738.320673243574
2008-05-21,6726.744782758917
2008-05-22,6726.47823432832
2008-05-23,6639.532081580942
2008-05-26,6618.703674419756
2008-05-27,6568.60902852156
2008-05-28,6567.865866554388
2008-05-29,6534.010822328024
2008-05-30,6579.826975788867
2008-06-02,6483.846470974496
2008-06-03,6479.845197853946
2008-06-04,6402.838477750224
2008-06-05,6434.2311135333575
2008-06-06,6364.691672239289
2008-06-09,6314.1341056343
2008-06-10,6168.99343841004
2008-06-11,6076.177781919479
2008-06-12,6090.340024391261
2008-06-13,6102.741367446414
2008-06-16,6122.135701585552
2008-06-17,6179.556805292356
2008-06-18,6068.684894169818
2008-06-19,5996.877566984948
2008-06-20,5962.549266270844
2008-06-23,5867.807183230104
2008-06-24,5880.584287192161
2008-06-25,5965.920988404272
2008-06-26,5861.116469847113
2008-06-27,5812.123214290792
2008-06-30,5815.260109512831
2008-07-01,5686.0520596872
2008-07-02,5730.407487383143
2008-07-03,5727.0917758017895
2008-07-04,5618.009102227219
2008-07-07,5665.347513595586
2008-07-08,5579.553786092156
2008-07-09,5707.987807123602
2008-07-10,5637.675588123968
2008-07-11,5518.443925590925
2008-07-14,5536.465533990925
2008-07-15,5410.091999130939
2008-07-16,5399.943162611656
2008-07-17,5601.937556778688
2008-07-18,5736.572569599016
2008-07-21,5788.380055145979
2008-07-22,5741.635255161798
2008-07-23,5832.4381656892865
2008-07-24,5743.154720011622
2008-07-25,5695.364499366973
2008-07-28,5632.565301899422
2008-07-29,5581.525148915024
2008-07-30,5645.563083699769
2008-07-31,5659.845915460731
2008-08-01,5578.13364388954
2008-08-04,5541.398262290488
2008-08-05,5679.692692270212
2008-08-06,5736.066258173716
2008-08-07,5692.20723581987
2008-08-08,5604.5923464730995
2008-08-11,5687.892225239024
2008-08-12,5637.496467526239
2008-08-13,5458.3183355995225
2008-08-14,5483.298150367609
2008-08-15,5430.5783825865665
2008-08-18,5433.635376343315
2008-08-19,5265.204033245417
2008-08-20,5296.850086125908
2008-08-21,5285.0162557849735
2008-08-22,5379.423900029226
2008-08-25,5318.527999557866
2008-08-26,5286.137062507374
2008-08-27,5307.20761106454
2008-08-28,5421.957438140324
2008-08-29,5447.863119143424
2008-09-01,5388.263230557747
2008-09-02,5448.017396506477
2008-09-03,5366.750574005195
2008-09-04,5175.1951205144
2008-09-05,5005.05938587203
2008-09-08,5179.4979942908485
2008-09-09,5127.325061129538
2008-09-10,5054.500485541907
2008-09-11,4956.348855548612
2008-09-12,5125.057143599293
2008-09-15,4884.675583298008
2008-09-16,4715.501854690703
2008-09-17,4605.956748546318
2008-09-18,4617.27865082527
2008-09-19,5127.187487987059
2008-09-22,5094.920508930091
2008-09-23,5024.185861425567
2008-09-24,4995.625888928392
2008-09-25,5127.79479968427
2008-09-26,5007.051465623397
2008-09-29,4628.634428235263
2008-09-30,4561.704790703158
2008-10-01,4594.840872627282
2008-10-02,4488.826013144351
2008-10-03,4674.865865931332
2008-10-06,4184.215367206446
2008-10-07,4165.749850180092
2008-10-08,3881.2939795893994
2008-10-09,3818.848017467528
2008-10-10,3453.8395778694185
2008-10-13,3852.0438858440125
2008-10-14,4003.5260473740436
2008-10-15,3720.0589223544935
2008-10-16,3455.951878147407
2008-10-17,3591.665085948004
2008-10-20,3669.8801488531026
2008-10-21,3642.7693775158336
2008-10-22,3383.581139875762
2008-10-23,3352.1936319953047
2008-10-24,3151.5145044087776
2008-10-27,2911.706643048427
2008-10-28,2890.1922468966145
2008-10-29,3296.4068941368496
2008-10-30,3367.802391595893
2008-10-31,3422.626772707855
2008-11-03,3492.418245239171
2008-11-04,3752.425081504925
2008-11-05,3710.65280280469
2008-11-06,3392.7287896894445
2008-11-07,3462.6633435752
2008-11-10,3496.84684467347
2008-11-11,3241.5834461396544
2008-11-12,3119.536527771335
2008-11-13,3144.7349593933523
2008-11-14,3209.248465110397
2008-11-17,3082.705076155808
2008-11-18,3084.4832299643044
2008-11-19,2926.214869907337
2008-11-20,2799.9071258280237
2008-11-21,2724.932077746643
2008-11-24,3084.5066681840653
2008-11-25,3157.2965935049046
2008-11-26,3119.2645782059526
2008-11-27,3210.679188862058
2008-11-28,3179.9298918759805
2008-12-01,2956.582144906666
2008-12-02,3072.78625469774
2008-12-03,3077.081764873285
2008-12-04,3091.7897351594142
2008-12-05,2934.1797144304774
2008-12-08,3249.4181286852067
2008-12-09,3293.0525264067965
2008-12-10,3345.443498278279
2008-12-11,3378.851675428508
2008-12-12,3308.7175410895393
2008-12-15,3354.5642992014928
2008-12-16,3421.4710291138613
2008-12-17,3559.688283187242
2008-12-18,3613.424191482409
2008-12-19,3451.1853058877077
2008-12-22,3386.209421778974
2008-12-23,3384.4893585906657
2008-12-24,3384.7009504866055
2008-12-25,3384.7009504866055
2008-12-26,3400.2431848342735
2008-12-29,3480.696923820754
2008-12-30,3536.3879429269264
2008-12-31,3473.692151582579
2009-01-01,3473.692151582579
2009-01-02,3614.178579336875
2009-01-05,3579.773263206659
2009-01-06,3559.6099162625064
2009-01-07,3582.9116426401392
2009-01-08,3559.2903207353406
2009-01-09,3478.7104926769025
2009-01-12,3390.1539374875606
2009-01-13,3280.09070079077
2009-01-14,3120.1994910397248
2009-01-15,3044.7951209415514
2009-01-16,3121.8766201820863
2009-01-19,3028.2322172338463
2009-01-20,2888.042619329634
2009-01-21,2876.2778533668743
2009-01-22,2869.4593911152615
2009-01-23,2807.1662758052094
2009-01-26,3003.8956391454535
2009-01-27,3004.834884399048
2009-01-28,3167.6118459217337
2009-01-29,3063.069279635861
2009-01-30,2967.5100079970234
2009-02-02,2892.5278713237103
2009-02-03,2987.2698369610607
2009-02-04,3053.634251046684
2009-02-05,3023.8332313938104
2009-02-06,3101.339464639458
2009-02-09,3184.120255832237
2009-02-10,3076.0800260607043
2009-02-11,3038.4753193177953
2009-02-12,2946.892143911542
2009-02-13,2997.949471765316
2009-02-16,2916.0965555743064
2009-02-17,2743.449892859181
2009-02-18,2729.189203584206
2009-02-19,2763.496443273118
2009-02-20,2605.8156689464977
2009-02-23,2585.163778441956
2009-02-24,2562.8934268609905
2009-02-25,2539.519116732422
2009-02-26,2642.8622842602977
2009-02-27,2582.2283375986112
2009-03-02,2430.078836232485
2009-03-03,2385.508713498382
2009-03-04,2489.5301013081507
2009-03-05,2352.347957312799
2009-03-06,2329.188115147958
2009-03-09,2310.5977540706413
2009-03-10,2487.029240721696
2009-03-11,2523.2876876762493
2009-03-12,2562.3667764108
2009-03-13,2591.0055276685043
2009-03-16,2695.996876396882
2009-03-17,2669.160603657874
2009-03-18,2711.5106861915247
2009-03-19,2895.0077531784614
2009-03-20,2863.790669309884
2009-03-23,2973.341814391775
2009-03-24,2947.8434932247455
2009-03-25,2989.207544157336
2009-03-26,3010.6041559352825
2009-03-27,2904.401305286426
2009-03-30,2719.74755446439
2009-03-31,2838.814549703272
2009-04-01,2892.3208562339587
2009-04-02,3128.260966089749
2009-04-03,3117.975833795128
2009-04-06,3084.2841250648185
2009-04-07,3018.890814192213
2009-04-08,3042.2343085134935
2009-04-09,3137.7496469069984
2009-04-10,3138.0233540857735
2009-04-13,3165.1699387425783
2009-04-14,3223.7696602294664
2009-04-15,3172.153205766883
2009-04-16,3241.421832870034
2009-04-17,3276.469445061139
2009-04-20,3091.9847788178195
2009-04-21,3097.9540564069907
2009-04-22,3195.5192527468894
2009-04-23,3192.1286010519784
2009-04-24,3328.295361524221
2009-04-27,3298.643710128725
2009-04-28,3221.1758410854304
2009-04-29,3360.9647994335146
2009-04-30,3421.799927534218
2009-05-01,3422.996976285659
2009-05-04,3537.311760899251
2009-05-05,3540.912436281702
2009-05-06,3580.76050447407
2009-05-07,3578.7363207698713
2009-05-08,3691.316986337245
2009-05-11,3658.329685645027
2009-05-12,3632.597052691117
2009-05-13,3485.151121622751
2009-05-14,3492.9244778960315
2009-05-15,3521.858291539242
2009-05-18,3591.831050195339
2009-05-19,3691.533755299223
2009-05-20,3773.6824921534703
2009-05-21,3685.7598527069363
2009-05-22,3748.337310060737
2009-05-25,3755.2070328057453
2009-05-26,3786.00149372764
2009-05-27,3798.11613402346
2009-05-28,3756.7859129071476
2009-05-29,3820.6693022017516
2009-06-01,3950.1473489335144
2009-06-02,3991.346560813025
2009-06-03,3871.609348807375
2009-06-04,3875.467406140365
2009-06-05,3851.4059338571524
2009-06-08,3753.7431400383653
2009-06-09,3806.0164929365865
2009-06-10,3854.7209631092082
2009-06-11,3909.5541870041143
2009-06-12,3880.00929421881
2009-06-15,3717.3415405487417
2009-06-16,3713.327383608838
2009-06-17,3618.1716626601456
2009-06-18,3685.008791526629
2009-06-19,3714.800006243306
2009-06-22,3576.7721659480576
2009-06-23,3595.0994223510024
2009-06-24,3699.9452874184203
2009-06-25,3643.5230273335637
2009-06-26,3671.6898215840674
2009-06-29,3749.876546251147
