Date,WORLD ex AUSTRALIA VALUE
2004-04-14,3721.786162617182
2004-04-15,3715.271537051236
2004-04-16,3752.4500369504835
2004-04-19,3745.373569646104
2004-04-20,3722.7148528684984
2004-04-21,3711.291929926779
2004-04-22,3748.5445569743624
2004-04-23,3745.6639815164826
2004-04-26,3750.1880093116274
2004-04-27,3756.9500497796157
2004-04-28,3709.556981536195
2004-04-29,3690.5015549044774
2004-04-30,3670.8081706985304
2004-05-03,3695.777436174018
2004-05-04,3722.002612539548
2004-05-05,3737.5195911304927
2004-05-06,3693.7545269867665
2004-05-07,3623.542251780619
2004-05-10,3535.1647765102452
2004-05-11,3558.5873230085435
2004-05-12,3577.665606684526
2004-05-13,3571.0936120187826
2004-05-14,3571.4387872193233
2004-05-17,3535.4102849101423
2004-05-18,3557.6758423215997
2004-05-19,3593.9674803513026
2004-05-20,3576.832833758722
2004-05-21,3604.2997238366916
2004-05-24,3613.05298644091
2004-05-25,3652.489167233425
2004-05-26,3669.457119057374
2004-05-27,3703.26115157879
2004-05-28,3695.516201032182
2004-05-31,3699.062762624481
2004-06-01,3696.911319120718
2004-06-02,3716.176032990341
2004-06-03,3695.481530610567
2004-06-04,3715.570337909152
2004-06-07,3776.7509158000307
2004-06-08,3776.9847432122187
2004-06-09,3742.722687492482
2004-06-10,3761.5970577373328
2004-06-11,3747.915942243709
2004-06-14,3713.922545950732
2004-06-15,3737.5305801623317
2004-06-16,3755.826621992178
2004-06-17,3765.0784563148163
2004-06-18,3780.7722451138857
2004-06-21,3778.423108392514
2004-06-22,3770.962437780116
2004-06-23,3795.5416559332107
2004-06-24,3815.123227006593
2004-06-25,3791.875770435885
2004-06-28,3810.1068161876133
2004-06-29,3799.370259182481
2004-06-30,3804.4315010329246
2004-07-01,3786.296777980944
2004-07-02,3782.3202561034573
2004-07-05,3773.014600666323
2004-07-06,3757.0105839352323
2004-07-07,3766.85809571188
2004-07-08,3756.487432433752
2004-07-09,3770.6303181412522
2004-07-12,3779.8108223558884
2004-07-13,3773.9554827467095
2004-07-14,3767.8348398476423
2004-07-15,3744.326890863421
2004-07-16,3756.537260566269
2004-07-19,3757.6885119978087
2004-07-20,3758.7697046113394
2004-07-21,3729.4547675888425
2004-07-22,3715.2962642207976
2004-07-23,3686.416771993859
2004-07-26,3676.6863034680464
2004-07-27,3690.1984053112324
2004-07-28,3703.420605686962
2004-07-29,3729.037277266265
2004-07-30,3736.32408427915
2004-08-02,3747.180624219749
2004-08-03,3747.560451235958
2004-08-04,3730.478562380612
2004-08-05,3701.2672919227307
2004-08-06,3671.2759877919343
2004-08-09,3663.9086183742825
2004-08-10,3698.121617357059
2004-08-11,3684.960835899789
2004-08-12,3659.4151519016878
2004-08-13,3663.7639246166104
2004-08-16,3699.9191748778135
2004-08-17,3703.8867129961923
2004-08-18,3726.531704765542
2004-08-19,3732.3631773447582
2004-08-20,3746.026167754008
2004-08-23,3739.6221703915753
2004-08-24,3737.1541452699853
2004-08-25,3757.4511149549035
2004-08-26,3769.6901172964385
2004-08-27,3779.910575696473
2004-08-30,3764.2838196430207
2004-08-31,3778.131957054082
2004-09-01,3793.4922109155636
2004-09-02,3819.298261994316
2004-09-03,3808.7166129978377
2004-09-06,3822.0840784300294
2004-09-07,3844.732155611522
2004-09-08,3836.466059680519
2004-09-09,3829.681636511728
2004-09-10,3849.6164998088434
2004-09-13,3856.339132487262
2004-09-14,3861.1484060124876
2004-09-15,3827.9688002067946
2004-09-16,3846.410280566645
2004-09-17,3862.0916558005924
2004-09-20,3844.64691887482
2004-09-21,3879.4069095382756
2004-09-22,3840.0945657222182
2004-09-23,3820.568290077436
2004-09-24,3824.5765310543793
2004-09-27,3805.956608966654
2004-09-28,3826.4849326091685
2004-09-29,3836.5075932819254
2004-09-30,3842.8966201323947
2004-10-01,3896.3317892309933
2004-10-04,3905.47507434106
2004-10-05,3913.388178325723
2004-10-06,3933.515420205219
2004-10-07,3913.6708740901404
2004-10-08,3918.031681857958
2004-10-11,3920.3433482466357
2004-10-12,3893.441191994369
2004-10-13,3868.2796738958095
2004-10-14,3854.750270412626
2004-10-15,3871.8274190835727
2004-10-18,3872.7320315951483
2004-10-19,3861.477762390056
2004-10-20,3851.765763289938
2004-10-21,3862.261831014766
2004-10-22,3853.256203520035
2004-10-25,3844.7998052952985
2004-10-26,3879.8317856992667
2004-10-27,3913.8208222644457
2004-10-28,3929.768363476865
2004-10-29,3932.537623064957
2004-11-01,3946.258879409837
2004-11-02,3953.073760755527
2004-11-03,3993.8100006677732
2004-11-04,4045.328968366708
2004-11-05,4063.205286327393
2004-11-08,4062.410977265818
2004-11-09,4055.786008695081
2004-11-10,4058.6783055141636
2004-11-11,4085.640910520762
2004-11-12,4124.162615335762
2004-11-15,4121.628992404459
2004-11-16,4102.5555049863015
2004-11-17,4131.861164962827
2004-11-18,4126.499930921052
2004-11-19,4111.295148859482
2004-11-22,4111.143019817862
2004-11-23,4119.101916935594
2004-11-24,4136.666642954254
2004-11-25,4159.623911372686
2004-11-26,4162.878151293067
2004-11-29,4157.376308914153
2004-11-30,4145.469448305306
2004-12-01,4188.394791403978
2004-12-02,4186.416393737516
2004-12-03,4196.399097512562
2004-12-06,4191.711161009456
2004-12-07,4166.255320289315
2004-12-08,4149.927192941813
2004-12-09,4146.110768279969
2004-12-10,4147.333108532941
2004-12-13,4197.0997155288405
2004-12-14,4206.005916386669
2004-12-15,4238.116036499703
2004-12-16,4218.653770015992
2004-12-17,4199.793464935485
2004-12-20,4232.8957143534535
2004-12-21,4245.2553428939755
2004-12-22,4265.398518948989
2004-12-23,4281.36146379991
2004-12-24,4292.828050333588
2004-12-27,4288.2150704297155
2004-12-28,4301.843591612877
2004-12-29,4293.667121122449
2004-12-30,4307.955869701198
2004-12-31,4305.111932209331
2005-01-03,4276.8608869448335
2005-01-04,4235.642456831389
2005-01-05,4211.661064730852
2005-01-06,4217.080392587585
2005-01-07,4203.781589654493
2005-01-10,4217.75343003003
2005-01-11,4204.758619287498
2005-01-12,4221.456299469245
2005-01-13,4199.430571861469
2005-01-14,4209.410343480011
2005-01-17,4215.796733611802
2005-01-18,4233.159769259456
2005-01-19,4215.804250514023
2005-01-20,4179.5548964193995
2005-01-21,4172.0595890702425
2005-01-24,4178.990147963452
2005-01-25,4177.240399996029
2005-01-26,4207.698379760958
2005-01-27,4203.819073836219
2005-01-28,4186.04203263607
2005-01-31,4224.694048002431
2005-02-01,4251.9131258658335
2005-02-02,4269.872551292191
2005-02-03,4254.427422884665
2005-02-04,4297.885818141169
2005-02-07,4290.015474587911
2005-02-08,4282.223321537152
2005-02-09,4268.1935778827
2005-02-10,4295.8422910465715
2005-02-11,4321.735948127355
2005-02-14,4342.865083644353
2005-02-15,4356.884409476972
2005-02-16,4348.643718492385
2005-02-17,4342.841379042998
2005-02-18,4348.117446953255
2005-02-21,4343.902835845573
2005-02-22,4316.040301564412
2005-02-23,4316.478401377448
2005-02-24,4335.809284119716
2005-02-25,4383.8322829236595
2005-02-28,4384.42541202997
2005-03-01,4393.521923403258
2005-03-02,4387.556288578639
2005-03-03,4389.516531962116
2005-03-04,4447.126165978141
2005-03-07,4439.883080538894
2005-03-08,4446.730985029446
2005-03-09,4413.185542567375
2005-03-10,4407.266985044965
2005-03-11,4407.612895657328
2005-03-14,4409.11594395306
2005-03-15,4399.53469981418
2005-03-16,4376.178488315288
2005-03-17,4370.810805640329
2005-03-18,4368.793369560578
2005-03-21,4338.295452652234
2005-03-22,4315.090785967591
2005-03-23,4276.1576455912955
2005-03-24,4272.179731622585
2005-03-25,4274.267492220074
2005-03-28,4271.18923559546
2005-03-29,4253.122820550507
2005-03-30,4283.037401870028
2005-03-31,4301.535764943288
2005-04-01,4293.353971432523
2005-04-04,4269.179683273389
2005-04-05,4289.704831170892
2005-04-06,4309.463144382496
2005-04-07,4333.569090632594
2005-04-08,4308.780435959204
2005-04-11,4319.264449604311
2005-04-12,4314.388460574893
2005-04-13,4296.113911945738
2005-04-14,4249.714426937711
2005-04-15,4196.752261529372
2005-04-18,4175.738711118654
2005-04-19,4211.894042785675
2005-04-20,4177.013222967904
2005-04-21,4212.695566072546
2005-04-22,4220.447608951904
2005-04-25,4240.611071977114
2005-04-26,4210.583862051621
2005-04-27,4201.59594661694
2005-04-28,4166.324467634641
2005-04-29,4204.685505749574
2005-05-02,4211.822752801798
2005-05-03,4217.635134566545
2005-05-04,4269.091411322659
2005-05-05,4268.0355393079235
2005-05-06,4264.700077408845
2005-05-09,4270.778120993943
2005-05-10,4239.127629644165
2005-05-11,4234.876964023007
2005-05-12,4196.1891500796055
2005-05-13,4162.212356193395
2005-05-16,4170.55483823511
2005-05-17,4189.404511849706
2005-05-18,4231.007006945198
2005-05-19,4254.740495960807
2005-05-20,4239.15586561024
2005-05-23,4264.06339952639
2005-05-24,4263.234707191949
2005-05-25,4250.496697487866
2005-05-26,4262.015063105757
2005-05-27,4272.6611024962085
2005-05-30,4277.5718565614225
2005-05-31,4247.215692066153
2005-06-01,4280.285323728518
2005-06-02,4282.493836255853
2005-06-03,4268.125866266539
2005-06-06,4271.115232711774
2005-06-07,4284.838748048975
2005-06-08,4288.620470819634
2005-06-09,4275.594000449439
2005-06-10,4280.263294381352
2005-06-13,4277.996681828306
2005-06-14,4290.339973979412
2005-06-15,4303.783464163487
2005-06-16,4322.045990286885
2005-06-17,4362.7533812572
2005-06-20,4346.538887575571
2005-06-21,4346.926372084715
2005-06-22,4352.238093307328
2005-06-23,4327.768153972507
2005-06-24,4303.302479395009
2005-06-27,4294.344187897007
2005-06-28,4318.35479184883
2005-06-29,4319.534779585919
2005-06-30,4298.949499781266
2005-07-01,4300.924963453322
2005-07-04,4300.607624259231
2005-07-05,4315.491505093008
2005-07-06,4306.311719411435
2005-07-07,4285.571644926239
2005-07-08,4327.467100684082
2005-07-11,4368.847430591082
2005-07-12,4383.763305459014
2005-07-13,4380.270605290745
2005-07-14,4394.939312761017
2005-07-15,4387.343317631867
2005-07-18,4373.022149779704
2005-07-19,4377.835519862797
2005-07-20,4384.663592652628
2005-07-21,4391.793930016061
2005-07-22,4405.3428585008105
2005-07-25,4396.523344226269
2005-07-26,4390.1347909108945
2005-07-27,4408.929303856831
2005-07-28,4431.523556548437
2005-07-29,4422.486365793645
2005-08-01,4433.867834044433
2005-08-02,4467.7970012525875
2005-08-03,4482.939132247767
2005-08-04,4453.891907353553
2005-08-05,4410.5983421194005
2005-08-08,4420.7684407359475
2005-08-09,4446.047251259669
2005-08-10,4482.790986715791
2005-08-11,4513.197245255143
2005-08-12,4499.210300353281
2005-08-15,4495.780807157509
2005-08-16,4464.102979492869
2005-08-17,4455.468090793636
2005-08-18,4422.93843606786
2005-08-19,4435.142161925748
2005-08-22,4463.112371555772
2005-08-23,4441.865780352518
2005-08-24,4425.435725026581
2005-08-25,4426.276072459394
2005-08-26,4409.15159976415
2005-08-29,4409.665877844421
2005-08-30,4396.805216414654
2005-08-31,4450.403658977
2005-09-01,4496.94261717655
2005-09-02,4503.5422869130725
2005-09-05,4513.2684210023845
2005-09-06,4546.405509802568
2005-09-07,4552.6643139676435
2005-09-08,4533.209632800485
2005-09-09,4571.818518328222
2005-09-12,4556.349064057101
2005-09-13,4527.079589200411
2005-09-14,4535.804939348023
2005-09-15,4534.575823430629
2005-09-16,4566.059247085906
2005-09-19,4552.541047555169
2005-09-20,4552.010545459973
2005-09-21,4524.448029628608
2005-09-22,4511.174329123068
2005-09-23,4506.320980394346
2005-09-26,4536.831552554174
2005-09-27,4526.457275013086
2005-09-28,4552.446464298966
2005-09-29,4582.625502586814
2005-09-30,4581.096011312724
2005-10-03,4566.57447590301
2005-10-04,4540.6690012882
2005-10-05,4483.657421424158
2005-10-06,4460.8832880159
2005-10-07,4463.0135271370455
2005-10-10,4436.068382544706
2005-10-11,4441.220617382904
2005-10-12,4417.486357743391
2005-10-13,4380.207127981843
2005-10-14,4417.38217467579
2005-10-17,4419.551392331141
2005-10-18,4369.040711923684
2005-10-19,4379.756288134781
2005-10-20,4346.183038814833
2005-10-21,4346.155574250598
2005-10-24,4399.478801049062
2005-10-25,4416.145711614564
2005-10-26,4415.454654616263
2005-10-27,4393.226582746095
2005-10-28,4422.6764589965405
2005-10-31,4457.85370373338
2005-11-01,4460.900959560003
2005-11-02,4500.349660859145
2005-11-03,4523.651261899912
2005-11-04,4499.187436361726
2005-11-07,4506.077582040831
2005-11-08,4497.786601941102
2005-11-09,4501.257263826205
2005-11-10,4519.012032682334
2005-11-11,4544.604715729079
2005-11-14,4532.450794105917
2005-11-15,4514.249714952641
2005-11-16,4509.349457125891
2005-11-17,4558.152200909367
2005-11-18,4587.965936488858
2005-11-21,4618.822690794914
2005-11-22,4629.073541587714
2005-11-23,4661.214652186305
2005-11-24,4657.25685566451
2005-11-25,4657.76469030854
2005-11-28,4644.283586054773
2005-11-29,4642.66138824066
2005-11-30,4611.527874163158
2005-12-01,4656.540685451683
2005-12-02,4670.645283620483
2005-12-05,4674.804937431614
2005-12-06,4684.441726598411
2005-12-07,4665.21409048262
2005-12-08,4667.146268065977
2005-12-09,4677.970746575461
2005-12-12,4704.744254540495
2005-12-13,4729.395885945501
2005-12-14,4757.30231967469
2005-12-15,4732.203885023521
2005-12-16,4750.199763357966
2005-12-19,4738.952111044226
2005-12-20,4731.686920259466
2005-12-21,4741.767068932289
2005-12-22,4763.340434653078
2005-12-23,4766.493428747668
2005-12-26,4767.008858460194
2005-12-27,4739.414502545428
2005-12-28,4751.820196420317
2005-12-29,4747.364398493597
2005-12-30,4716.507561914773
2006-01-02,4721.884033851068
2006-01-03,4807.023153749475
2006-01-04,4853.401697687307
2006-01-05,4855.704540471793
2006-01-06,4900.990093748472
2006-01-09,4904.161727073468
2006-01-10,4884.929078755687
2006-01-11,4915.775519629399
2006-01-12,4900.099519985235
2006-01-13,4893.832703740189
2006-01-16,4893.7909340594215
2006-01-17,4848.006141445362
2006-01-18,4813.751561610918
2006-01-19,4851.014269028086
2006-01-20,4796.229854632726
2006-01-23,4821.056950565036
2006-01-24,4822.4195972398975
2006-01-25,4834.171157853762
2006-01-26,4878.304734189831
2006-01-27,4913.880554745807
2006-01-30,4912.742408917959
2006-01-31,4918.219588265311
2006-02-01,4925.233627590938
2006-02-02,4886.425939333686
2006-02-03,4852.793910654558
2006-02-06,4866.373881703467
2006-02-07,4840.733951773995
2006-02-08,4842.971937531019
2006-02-09,4868.9495936751
2006-02-10,4862.340684934719
2006-02-13,4856.339590238473
2006-02-14,4881.766232059641
2006-02-15,4889.89084763718
2006-02-16,4918.675650740144
2006-02-17,4923.223230411145
2006-02-20,4926.129069498213
2006-02-21,4926.973987632063
2006-02-22,4958.927700187356
2006-02-23,4967.993836613899
2006-02-24,4972.459853339454
2006-02-27,4989.992347237006
2006-02-28,4954.925232703065
2006-03-01,4978.228270799386
2006-03-02,4963.147025891723
2006-03-03,4955.28899731752
2006-03-06,4947.588790623153
2006-03-07,4915.760838418402
2006-03-08,4906.6168467683665
2006-03-09,4917.105145477232
2006-03-10,4938.999266510704
2006-03-13,4971.51859172186
2006-03-14,5021.7409474061815
2006-03-15,5040.96094584462
2006-03-16,5067.067775609179
2006-03-17,5082.786506035393
2006-03-20,5086.955276247578
2006-03-21,5059.506667588088
2006-03-22,5082.227413987367
2006-03-23,5051.93574398779
2006-03-24,5070.99970199343
2006-03-27,5063.494838547959
2006-03-28,5041.817670654818
2006-03-29,5051.328399599503
2006-03-30,5085.537141453673
2006-03-31,5055.400042598932
2006-04-03,5084.705926169348
2006-04-04,5116.90004756444
2006-04-05,5136.087838630843
2006-04-06,5138.918493936992
2006-04-07,5088.9146265891795
2006-04-10,5094.886405501751
2006-04-11,5056.421782575182
2006-04-12,5044.492777865865
2006-04-13,5046.540901819558
2006-04-14,5046.710322110391
2006-04-17,5067.307882500935
2006-04-18,5124.0302426570115
2006-04-19,5159.52963283708
2006-04-20,5170.174788403249
2006-04-21,5202.424303802853
2006-04-24,5186.966841914356
2006-04-25,5182.8962175579
2006-04-26,5203.928170631636
2006-04-27,5228.615779451151
2006-04-28,5239.766450143175
2006-05-01,5243.4997478855375
2006-05-02,5289.299465150498
2006-05-03,5261.7797807157785
2006-05-04,5286.701228358705
2006-05-05,5353.251142157797
2006-05-08,5361.60442201926
2006-05-09,5377.193320148872
2006-05-10,5368.180532836423
2006-05-11,5324.269705115544
2006-05-12,5250.851047044351
2006-05-15,5225.086181635731
2006-05-16,5218.561347524045
2006-05-17,5113.859332757128
2006-05-18,5072.642309184802
2006-05-19,5067.698221118037
2006-05-22,5022.525106571373
2006-05-23,5047.075588988141
2006-05-24,5016.3817605372915
2006-05-25,5066.839802675758
2006-05-26,5116.544559119801
2006-05-29,5122.112743272729
2006-05-30,5066.602573198684
2006-05-31,5087.287229503264
2006-06-01,5126.456410808633
2006-06-02,5170.560647794251
2006-06-05,5109.468000485998
2006-06-06,5039.572811264447
2006-06-07,5020.434852093292
2006-06-08,4941.451487304516
2006-06-09,4969.613354724267
2006-06-12,4923.373131215909
2006-06-13,4822.3798192296335
2006-06-14,4840.7543283098075
2006-06-15,4932.189535165477
2006-06-16,4933.2047435065815
2006-06-19,4903.854211944232
2006-06-20,4913.725840040692
2006-06-21,4940.95409240939
2006-06-22,4940.125930110584
2006-06-23,4924.070658815146
2006-06-26,4943.751794034987
2006-06-27,4920.062262335697
2006-06-28,4922.595209713201
2006-06-29,5014.426902734283
2006-06-30,5090.921115045467
2006-07-03,5123.582508600078
2006-07-04,5134.645787322162
2006-07-05,5080.717326093417
2006-07-06,5110.367988157594
2006-07-07,5113.762036150658
2006-07-10,5123.489703842593
2006-07-11,5113.3873136549855
2006-07-12,5067.061528348545
2006-07-13,5007.933895310836
2006-07-14,4954.730522022561
2006-07-17,4925.595884539534
2006-07-18,4912.614649989611
2006-07-19,5010.344276054775
2006-07-20,5028.074779429966
2006-07-21,5003.876949274911
2006-07-24,5065.817313673693
2006-07-25,5093.81514817679
2006-07-26,5102.4140306265335
2006-07-27,5145.599038844523
2006-07-28,5203.539000014057
2006-07-31,5193.128233040445
2006-08-01,5167.187200698138
2006-08-02,5211.742816367251
2006-08-03,5201.504365774081
2006-08-04,5242.669570110794
2006-08-07,5201.731027014782
2006-08-08,5204.69335696946
2006-08-09,5214.7113225804
2006-08-10,5191.221944559319
2006-08-11,5179.449974218207
2006-08-14,5198.074072900427
2006-08-15,5254.282592118539
2006-08-16,5294.640531784124
2006-08-17,5304.726996146417
2006-08-18,5308.982916245477
2006-08-21,5307.410878490696
2006-08-22,5308.529918091192
2006-08-23,5292.17752824093
2006-08-24,5299.384913281923
2006-08-25,5282.7193458781885
2006-08-28,5306.17401830267
2006-08-29,5312.761271379782
2006-08-30,5325.707741347202
2006-08-31,5323.8921073166275
2006-09-01,5347.109948825115
2006-09-04,5377.183042290406
2006-09-05,5365.400487803153
2006-09-06,5320.489041728341
2006-09-07,5272.16043782066
2006-09-08,5279.929614094479
2006-09-11,5255.948173146948
2006-09-12,5298.012831546908
2006-09-13,5316.965073713215
2006-09-14,5332.497480019336
2006-09-15,5328.499233838826
2006-09-18,5334.288507849463
2006-09-19,5326.578873689116
2006-09-20,5347.416365395212
2006-09-21,5353.293364700383
2006-09-22,5337.264998288496
2006-09-25,5351.35520707312
2006-09-26,5381.128274431934
2006-09-27,5411.63372838216
2006-09-28,5415.8170984532335
2006-09-29,5406.038239654175
2006-10-02,5423.764254839827
2006-10-03,5419.8498039631595
2006-10-04,5453.239485951859
2006-10-05,5483.30387868925
2006-10-06,5460.259662461035
2006-10-09,5464.299921392876
2006-10-10,5474.0640772372
2006-10-11,5467.976214018843
2006-10-12,5503.922524399081
2006-10-13,5513.765315922271
2006-10-16,5535.602188643218
2006-10-17,5508.597487092771
2006-10-18,5527.250239591905
2006-10-19,5538.31097063238
2006-10-20,5553.1079085747715
2006-10-23,5569.694612752992
2006-10-24,5571.231651724934
2006-10-25,5594.6401474670465
2006-10-26,5626.58246154008
2006-10-27,5615.63198152692
2006-10-30,5597.746987199825
2006-10-31,5604.947001581176
2006-11-01,5595.786511600463
2006-11-02,5584.975996067244
2006-11-03,5573.22723236396
2006-11-06,5624.594162183084
2006-11-07,5656.553258197528
2006-11-08,5658.248291460835
2006-11-09,5642.029456610116
2006-11-10,5657.596752686419
2006-11-13,5654.328627984051
2006-11-14,5672.516737356584
2006-11-15,5682.4580147299475
2006-11-16,5689.16557261101
2006-11-17,5687.200064226009
2006-11-20,5671.3913548629835
2006-11-21,5681.9288093524
2006-11-22,5708.948924940932
2006-11-23,5709.6698657149245
2006-11-24,5702.14590350064
2006-11-27,5649.183438453418
2006-11-28,5652.256077096189
2006-11-29,5716.950343361182
2006-11-30,5735.128402708617
2006-12-01,5728.759870618163
2006-12-04,5756.042510215544
2006-12-05,5781.268881019405
2006-12-06,5789.011411457461
2006-12-07,5788.321286415874
2006-12-08,5792.300223108373
2006-12-11,5799.208413818733
2006-12-12,5817.20997004959
2006-12-13,5831.344682836668
2006-12-14,5865.335811728848
2006-12-15,5869.86309170054
2006-12-18,5859.548016551692
2006-12-19,5864.904396850986
2006-12-20,5883.164537652493
2006-12-21,5872.486161950392
2006-12-22,5848.665578694087
2006-12-25,5845.854427344758
2006-12-26,5859.696404510729
2006-12-27,5909.239012110981
2006-12-28,5909.518136269159
2006-12-29,5891.91017719691
2007-01-01,5891.91017719691
2007-01-02,5934.646735790187
2007-01-03,5916.824583520906
2007-01-04,5894.0602176075545
2007-01-05,5831.085777283507
2007-01-08,5836.2925189308
2007-01-09,5834.960679942446
2007-01-10,5795.779543035009
2007-01-11,5825.470420024151
2007-01-12,5868.95437258771
2007-01-15,5891.38472929475
2007-01-16,5878.131045533113
2007-01-17,5878.82623949729
2007-01-18,5878.615852015173
2007-01-19,5905.1565159761385
2007-01-22,5894.80011131305
2007-01-23,5921.996952762232
2007-01-24,5960.966948498158
2007-01-25,5916.111575906109
2007-01-26,5888.132534927513
2007-01-29,5895.452167341926
2007-01-30,5928.044456248511
2007-01-31,5939.216565740691
2007-02-01,5999.02264381738
2007-02-02,6005.067613957874
2007-02-05,5995.578573780951
2007-02-06,6021.031112838638
2007-02-07,6035.809498462647
2007-02-08,6010.249980483091
2007-02-09,6002.715963219562
2007-02-12,5977.049387754183
2007-02-13,6025.53096851276
2007-02-14,6081.436522709281
2007-02-15,6093.562832644813
2007-02-16,6086.322460525111
2007-02-19,6094.502275852814
2007-02-20,6099.926663378348
2007-02-21,6071.350067161232
2007-02-22,6072.411025985611
2007-02-23,6083.827455537524
2007-02-26,6107.238306645621
2007-02-27,5966.285122317654
2007-02-28,5910.757934683602
2007-03-01,5879.240759210856
2007-03-02,5833.890435250417
2007-03-05,5749.792724731953
2007-03-06,5828.720106585779
2007-03-07,5839.132347780122
2007-03-08,5896.407319443836
2007-03-09,5901.885571165909
2007-03-12,5915.899525704617
2007-03-13,5828.78259423011
2007-03-14,5771.032785663459
2007-03-15,5828.533545585982
2007-03-16,5812.849067906284
2007-03-19,5882.487249705207
2007-03-20,5927.343346810147
2007-03-21,5989.429550427872
2007-03-22,6043.048708785952
2007-03-23,6058.034717527595
2007-03-26,6047.865431761319
2007-03-27,6029.374954555717
2007-03-28,6000.474370105481
2007-03-29,6025.817275885811
2007-03-30,6010.689073499827
2007-04-02,6027.750150668412
2007-04-03,6078.018493695209
2007-04-04,6089.631972699207
2007-04-05,6106.377441076633
2007-04-06,6104.153063964761
2007-04-09,6099.071280388748
2007-04-10,6132.978600819727
2007-04-11,6114.700886621726
2007-04-12,6131.686904327883
2007-04-13,6149.161391397434
2007-04-16,6224.638218642685
2007-04-17,6232.849131301033
2007-04-18,6248.855734726207
2007-04-19,6222.698066620692
2007-04-20,6280.950733981484
2007-04-23,6264.059482505459
2007-04-24,6251.036443532161
2007-04-25,6302.592707363353
2007-04-26,6296.240944651498
2007-04-27,6291.078877141677
2007-04-30,6272.5436554210055
2007-05-01,6268.117873779985
2007-05-02,6302.227516848721
2007-05-03,6325.576955257914
2007-05-04,6352.836022941297
2007-05-07,6387.211615499787
2007-05-08,6347.410999117549
2007-05-09,6372.420816321577
2007-05-10,6298.337251058897
2007-05-11,6344.33735288605
2007-05-14,6345.31868314951
2007-05-15,6361.853820052956
2007-05-16,6376.61323126639
2007-05-17,6365.6757972493315
2007-05-18,6404.291415959454
2007-05-21,6412.251399855642
2007-05-22,6415.362921058749
2007-05-23,6436.428648860435
2007-05-24,6377.178109828124
2007-05-25,6385.8525013268045
2007-05-28,6394.801936098542
2007-05-29,6410.105491370979
2007-05-30,6422.002671759165
2007-05-31,6445.6889514300565
2007-06-01,6481.615444334439
2007-06-04,6496.183573652412
2007-06-05,6472.221472751679
2007-06-06,6411.621592768401
2007-06-07,6319.900951384371
2007-06-08,6327.3064085596725
2007-06-11,6350.583870267321
2007-06-12,6290.797526943631
2007-06-13,6338.611030642713
2007-06-14,6387.822393000042
2007-06-15,6448.698708233206
2007-06-18,6446.774048551168
2007-06-19,6452.623164578314
2007-06-20,6408.631290759977
2007-06-21,6402.087872029187
2007-06-22,6344.502795107719
2007-06-25,6332.277299233876
2007-06-26,6311.830370313337
2007-06-27,6314.362378918807
2007-06-28,6344.851429992214
2007-06-29,6368.839208117553
2007-07-02,6426.366839332751
2007-07-03,6456.984054241514
2007-07-04,6465.214501143379
2007-07-05,6436.322981848982
2007-07-06,6467.105197348864
2007-07-09,6482.605871437175
2007-07-10,6423.286775239575
2007-07-11,6426.730033689939
2007-07-12,6515.417050121861
2007-07-13,6553.518926514323
2007-07-16,6552.182352103502
2007-07-17,6540.249197842291
2007-07-18,6505.200643185451
2007-07-19,6537.268394746417
2007-07-20,6475.11272485153
2007-07-23,6493.765815380264
2007-07-24,6385.8602028977775
2007-07-25,6362.273694599707
2007-07-26,6212.606896434058
2007-07-27,6124.57562594484
2007-07-30,6149.653394258092
2007-07-31,6161.91194835108
2007-08-01,6135.976035927331
2007-08-02,6161.034892750454
2007-08-03,6054.155231844974
2007-08-06,6122.814444829169
2007-08-07,6176.255949024575
2007-08-08,6273.316557055845
2007-08-09,6112.722415303038
2007-08-10,6020.978718579605
2007-08-13,6053.598451219948
2007-08-14,5968.4381318618625
2007-08-15,5896.055365817924
2007-08-16,5850.198542264705
2007-08-17,5980.565199988301
2007-08-20,5996.748454178411
2007-08-21,6013.397527541717
2007-08-22,6079.063939159757
2007-08-23,6103.09268406856
2007-08-24,6145.36307519151
2007-08-27,6119.790863457949
2007-08-28,5999.362724075766
2007-08-29,6064.20691061561
2007-08-30,6063.863016365564
2007-08-31,6141.285751358438
2007-09-03,6146.668111792242
2007-09-04,6186.966549196106
2007-09-05,6115.040283012368
2007-09-06,6138.219475950778
2007-09-07,6055.986966065489
2007-09-10,6025.887289295324
2007-09-11,6105.933222187323
2007-09-12,6124.333991208033
2007-09-13,6171.527860979521
2007-09-14,6156.671941958345
2007-09-17,6109.105143151056
2007-09-18,6222.465660067331
2007-09-19,6340.62630290918
2007-09-20,6328.1770681996095
2007-09-21,6340.527553328291
2007-09-24,6309.816238006556
2007-09-25,6297.676504358039
2007-09-26,6321.5538543445355
2007-09-27,6377.086031237876
2007-09-28,6376.317176423077
2007-10-01,6446.180578124453
2007-10-02,6453.696646167584
2007-10-03,6447.092145296504
2007-10-04,6459.356782325177
2007-10-05,6510.540695586488
2007-10-08,6466.287669388164
2007-10-09,6512.448330396017
2007-10-10,6503.2607736347545
2007-10-11,6522.98108943113
2007-10-12,6518.381387806682
2007-10-15,6477.322251538426
2007-10-16,6413.23504351272
2007-10-17,6417.610567319584
2007-10-18,6409.7504090401835
2007-10-19,6304.762042191579
2007-10-22,6261.945017347027
2007-10-23,6315.409084818651
2007-10-24,6292.282707187984
2007-10-25,6317.987554112811
