Date,NORDIC COUNTRIES VALUE
2006-01-02,6199.407766629341
2006-01-03,6331.567790275057
2006-01-04,6441.018180192694
2006-01-05,6429.560465364704
2006-01-06,6467.979889450775
2006-01-09,6452.346830513758
2006-01-10,6392.767154893022
2006-01-11,6449.9806613890705
2006-01-12,6448.252096320355
2006-01-13,6413.4449962066965
2006-01-16,6453.835176582179
2006-01-17,6382.858904637333
2006-01-18,6310.905186030772
2006-01-19,6361.910022115138
2006-01-20,6349.398765373947
2006-01-23,6432.441210423435
2006-01-24,6428.098823986288
2006-01-25,6463.755968172825
2006-01-26,6461.83297338768
2006-01-27,6490.9252991670355
2006-01-30,6473.911286275837
2006-01-31,6520.138351160358
2006-02-01,6582.984212731976
2006-02-02,6574.622914067087
2006-02-03,6461.216675027726
2006-02-06,6482.86233995846
2006-02-07,6420.000243644181
2006-02-08,6472.329197225024
2006-02-09,6517.718973978036
2006-02-10,6444.171377722512
2006-02-13,6442.136444327024
2006-02-14,6439.150185299797
2006-02-15,6486.756574242628
2006-02-16,6500.529090114217
2006-02-17,6559.109392497422
2006-02-20,6613.642496531385
2006-02-21,6644.4719490358175
2006-02-22,6665.332193140831
2006-02-23,6699.175420779295
2006-02-24,6731.337557274469
2006-02-27,6726.532992847403
2006-02-28,6642.896344286631
2006-03-01,6703.42028438868
2006-03-02,6725.7405209773815
2006-03-03,6769.89251101211
2006-03-06,6804.418747129725
2006-03-07,6696.86078920004
2006-03-08,6707.936153058536
2006-03-09,6790.811602797291
2006-03-10,6814.587505477167
2006-03-13,6881.103288732062
2006-03-14,6971.437905439994
2006-03-15,6989.66665334764
2006-03-16,7100.092586878296
2006-03-17,7166.65008861332
2006-03-20,7202.0202553632125
2006-03-21,7151.446100742443
2006-03-22,7134.115908827557
2006-03-23,7110.089104753533
2006-03-24,7169.177804421888
2006-03-27,7185.413159069923
2006-03-28,7163.491309303942
2006-03-29,7142.4084124119845
2006-03-30,7324.075011900925
2006-03-31,7271.80746652838
2006-04-03,7384.013666600904
2006-04-04,7427.549219097948
2006-04-05,7482.368780091956
2006-04-06,7481.245569204705
2006-04-07,7370.801218479344
2006-04-10,7366.715616347382
2006-04-11,7372.748385764552
2006-04-12,7302.580151091461
2006-04-13,7306.987667608684
2006-04-14,7306.987667608684
2006-04-17,7430.402824196854
2006-04-18,7435.725687926904
2006-04-19,7583.775258365671
2006-04-20,7675.314523627337
2006-04-21,7770.801359291873
2006-04-24,7767.400883102824
2006-04-25,7753.414368823571
2006-04-26,7795.067502125035
2006-04-27,7743.985081440676
2006-04-28,7713.412137265269
2006-05-01,7742.7874781060455
2006-05-02,7833.950656301348
2006-05-03,7800.252570967482
2006-05-04,7909.032709107037
2006-05-05,7974.407468068384
2006-05-08,7947.399998353766
2006-05-09,8017.732840493395
2006-05-10,8037.7810261450695
2006-05-11,7980.049766593334
2006-05-12,7802.271692766426
2006-05-15,7599.68455208065
2006-05-16,7592.938890115137
2006-05-17,7329.0595811986495
2006-05-18,7184.748277121232
2006-05-19,7163.50623014334
2006-05-22,6878.62734535816
2006-05-23,7269.035901247699
2006-05-24,7102.472797564068
2006-05-25,7112.714714907926
2006-05-26,7330.412047958628
2006-05-29,7387.104181049824
2006-05-30,7247.8468670144375
2006-05-31,7261.506073405048
2006-06-01,7327.609682267592
2006-06-02,7418.620997972127
2006-06-05,7424.136098271063
2006-06-06,7209.701450775121
2006-06-07,7100.607322348518
2006-06-08,6727.130287455341
2006-06-09,6880.104452640228
2006-06-12,6735.398991292469
2006-06-13,6448.6820585657515
2006-06-14,6549.682951961491
2006-06-15,6802.746874829977
2006-06-16,6721.930217809707
2006-06-19,6761.835685817932
2006-06-20,6743.4074092169485
2006-06-21,6803.072242238828
2006-06-22,6806.875957904477
2006-06-23,6813.005750833073
2006-06-26,6833.989726783461
2006-06-27,6795.915586629536
2006-06-28,6733.422540270512
2006-06-29,6896.5297006153705
2006-06-30,7148.176621842907
2006-07-03,7199.937157721292
2006-07-04,7257.053942264668
2006-07-05,7121.789903521405
2006-07-06,7199.741222629661
2006-07-07,7225.547848523253
2006-07-10,7161.396919577014
2006-07-11,7136.754840208526
2006-07-12,7143.450990341331
2006-07-13,7013.129132664904
2006-07-14,6896.933544412344
2006-07-17,6737.496161500113
2006-07-18,6650.069854348102
2006-07-19,6874.94386422074
2006-07-20,6984.592623158669
2006-07-21,6933.353974653169
2006-07-24,6972.94213944979
2006-07-25,7012.760879251757
2006-07-26,7044.862332627721
2006-07-27,7240.439748276261
2006-07-28,7244.86368504628
2006-07-31,7243.351406438313
2006-08-01,7189.671749603016
2006-08-02,7302.622306077426
2006-08-03,7253.993239008194
2006-08-04,7353.41284700214
2006-08-07,7269.08079768955
2006-08-08,7287.582391289844
2006-08-09,7330.595584530071
2006-08-10,7204.002065022095
2006-08-11,7217.260436654487
2006-08-14,7228.910999619532
2006-08-15,7314.831766959097
2006-08-16,7400.501824102225
2006-08-17,7439.981627895431
2006-08-18,7413.739758677982
2006-08-21,7507.920432553497
2006-08-22,7498.424905686894
2006-08-23,7459.146683293636
2006-08-24,7428.099202581359
2006-08-25,7397.098484449578
2006-08-28,7438.947640586534
2006-08-29,7429.935778442204
2006-08-30,7509.205234517872
2006-08-31,7458.87749879219
2006-09-01,7448.3526936259
2006-09-04,7576.567021629691
2006-09-05,7526.952796721616
2006-09-06,7460.378387891864
2006-09-07,7334.314316592946
2006-09-08,7355.440010684845
2006-09-11,7290.684342963599
2006-09-12,7388.518890019371
2006-09-13,7450.6484148438985
2006-09-14,7561.421665058494
2006-09-15,7494.982643464933
2006-09-18,7569.076302724341
2006-09-19,7579.213896702424
2006-09-20,7587.42884736085
2006-09-21,7599.323216795069
2006-09-22,7527.976233280304
2006-09-25,7390.652440306973
2006-09-26,7436.810513774369
2006-09-27,7587.048476693613
2006-09-28,7597.351061829679
2006-09-29,7572.0521087373845
2006-10-02,7601.9767795393145
2006-10-03,7526.477754243279
2006-10-04,7546.190911183467
2006-10-05,7669.409173478901
2006-10-06,7613.653665077133
2006-10-09,7641.524970835947
2006-10-10,7679.421607815637
2006-10-11,7687.218492810436
2006-10-12,7783.084133355881
2006-10-13,7768.913559451862
2006-10-16,7840.511124706416
2006-10-17,7757.391819885795
2006-10-18,7855.914667620742
2006-10-19,7919.299344046795
2006-10-20,7957.899748310301
2006-10-23,7930.884951424497
2006-10-24,7930.088521317583
2006-10-25,7962.585541757371
2006-10-26,8037.290536481271
2006-10-27,8039.807396370329
2006-10-30,7959.763477581365
2006-10-31,8021.997501833206
2006-11-01,8090.620176804334
2006-11-02,8005.899073482491
2006-11-03,8007.119733909824
2006-11-06,8148.9108199696
2006-11-07,8237.734361231482
2006-11-08,8235.31254720158
2006-11-09,8282.191394180996
2006-11-10,8314.20259876617
2006-11-13,8277.277281576578
2006-11-14,8295.10524881784
2006-11-15,8363.946959825886
2006-11-16,8350.987316826304
2006-11-17,8257.093430512996
2006-11-20,8252.512655571109
2006-11-21,8301.730229483837
2006-11-22,8399.30625773278
2006-11-23,8403.700359339127
2006-11-24,8428.252812552595
2006-11-27,8283.589792917117
2006-11-28,8226.733389847519
2006-11-29,8409.960244045915
2006-11-30,8418.462894947375
2006-12-01,8430.615422808589
2006-12-04,8497.342941056002
2006-12-05,8582.426126428656
2006-12-06,8563.170933750309
2006-12-07,8616.185435459502
2006-12-08,8601.536488261869
2006-12-11,8605.658848357441
2006-12-12,8759.488622481776
2006-12-13,8732.002094029547
2006-12-14,8736.820371585405
2006-12-15,8752.807755625625
2006-12-18,8839.527104666173
2006-12-19,8840.601401787293
2006-12-20,8923.69570404285
2006-12-21,8923.008076475015
2006-12-22,8910.47609121633
2006-12-25,8910.47609121633
2006-12-26,8886.510602108003
2006-12-27,8946.833343709857
2006-12-28,8975.952879244542
2006-12-29,8996.713208872961
2007-01-01,8996.713208872961
2007-01-02,9169.16210688468
2007-01-03,9029.468949399568
2007-01-04,8786.201226411978
2007-01-05,8684.664594992586
2007-01-08,8698.81075501977
2007-01-09,8700.20456154587
2007-01-10,8572.435692076455
2007-01-11,8700.094143250355
2007-01-12,8768.088726557426
2007-01-15,8929.36394572798
2007-01-16,8925.29775480742
2007-01-17,8933.907782304255
2007-01-18,8941.484057723503
2007-01-19,9024.164435577406
2007-01-22,9050.462655143721
2007-01-23,9083.199734983495
2007-01-24,9152.463687061254
2007-01-25,9151.337829577857
2007-01-26,9053.914681916714
2007-01-29,9171.976190088872
2007-01-30,9253.337383115604
2007-01-31,9267.385620565488
2007-02-01,9338.01751931029
2007-02-02,9358.001592256975
2007-02-05,9318.848574344467
2007-02-06,9391.678320604524
2007-02-07,9496.552235045356
2007-02-08,9429.174787548038
2007-02-09,9499.671212241723
2007-02-12,9367.225156547798
2007-02-13,9423.020705740979
2007-02-14,9672.450607997886
2007-02-15,9658.021821292126
2007-02-16,9647.178413071631
2007-02-19,9721.052983739542
2007-02-20,9654.8043365255
2007-02-21,9587.385030846704
2007-02-22,9599.640880644652
2007-02-23,9692.211528968248
2007-02-26,9801.015893165493
2007-02-27,9508.847250766266
2007-02-28,9258.060014794553
2007-03-01,9158.979484800027
2007-03-02,9245.10325028887
2007-03-05,9040.407587065094
2007-03-06,9110.513759316738
2007-03-07,9252.934334782798
2007-03-08,9378.46896261017
2007-03-09,9381.839717750363
2007-03-12,9441.858767810321
2007-03-13,9367.203036127366
2007-03-14,9099.140151782842
2007-03-15,9328.616377632501
2007-03-16,9362.14728125982
2007-03-19,9491.946419145015
2007-03-20,9528.02187077674
2007-03-21,9620.560442437207
2007-03-22,9780.488517123284
2007-03-23,9765.08855450672
2007-03-26,9720.145504342416
2007-03-27,9735.935046390168
2007-03-28,9694.949905433894
2007-03-29,9783.03736128219
2007-03-30,9792.433431514533
2007-04-02,9876.161028817956
2007-04-03,9992.964029818286
2007-04-04,9988.754010591923
2007-04-05,10061.13913423626
2007-04-06,10061.13913423626
2007-04-09,10001.301508638353
2007-04-10,10164.31330123925
2007-04-11,10134.004538771724
2007-04-12,10184.733954634632
2007-04-13,10229.840445683258
2007-04-16,10394.67724659312
2007-04-17,10426.568151274696
2007-04-18,10350.29823415746
2007-04-19,10324.65108540069
2007-04-20,10496.793102254203
2007-04-23,10506.531216470976
2007-04-24,10436.838210791857
2007-04-25,10574.510162844472
2007-04-26,10628.66027854129
2007-04-27,10612.80398877762
2007-04-30,10640.33989114896
2007-05-01,10600.638831313758
2007-05-02,10668.84878134242
2007-05-03,10601.801185738166
2007-05-04,10667.56450256148
2007-05-07,10776.03694029917
2007-05-08,10414.789340311354
2007-05-09,10404.815519524343
2007-05-10,10244.003649858954
2007-05-11,10341.998761931582
2007-05-14,10411.908697933239
2007-05-15,10530.153845055765
2007-05-16,10524.264091592217
2007-05-17,10438.48716880888
2007-05-18,10525.197116628702
2007-05-21,10522.613908094316
2007-05-22,10560.208586861143
2007-05-23,10730.428949611765
2007-05-24,10668.26999903154
2007-05-25,10614.132275663864
2007-05-28,10666.958848973443
2007-05-29,10606.788762300754
2007-05-30,10475.270341637097
2007-05-31,10667.088433306646
2007-06-01,10725.531672927642
2007-06-04,10741.620740769116
2007-06-05,10738.567595810375
2007-06-06,10605.037868845584
2007-06-07,10323.21015705237
2007-06-08,10215.034765014638
2007-06-11,10283.125113004593
2007-06-12,10094.776854760783
2007-06-13,10121.583042923412
2007-06-14,10293.872792199158
2007-06-15,10451.342899687716
2007-06-18,10508.655867663732
2007-06-19,10500.881846673396
2007-06-20,10631.501790568467
2007-06-21,10504.054072054882
2007-06-22,10508.877566336678
2007-06-25,10451.237734902043
2007-06-26,10369.502597875562
2007-06-27,10264.971163928993
2007-06-28,10462.53259363143
2007-06-29,10494.755212105687
2007-07-02,10638.321578265713
2007-07-03,10753.875366768742
2007-07-04,10877.51764308514
2007-07-05,10824.026596230087
2007-07-06,10893.466763136965
2007-07-09,10955.865552092546
2007-07-10,10931.95547502802
2007-07-11,10990.70628345439
2007-07-12,11155.615584913372
2007-07-13,11217.688673234099
2007-07-16,11252.575486586775
2007-07-17,11150.48500130113
2007-07-18,11131.300173292973
2007-07-19,11208.714529797262
2007-07-20,11124.617654787591
2007-07-23,11133.187639068266
2007-07-24,10990.0712140408
2007-07-25,10741.051098244225
2007-07-26,10463.465762461416
2007-07-27,10344.901731731763
2007-07-30,10416.79676515515
2007-07-31,10579.107839258311
2007-08-01,10344.42660610424
2007-08-02,10439.67588159105
2007-08-03,10342.13292755002
2007-08-06,10156.701484179677
2007-08-07,10240.81246910853
2007-08-08,10497.816390617705
2007-08-09,10119.611658524149
2007-08-10,9781.439189463477
2007-08-13,9999.057055471125
2007-08-14,9877.746457658823
2007-08-15,9672.005468807407
2007-08-16,9276.817088785701
2007-08-17,9602.632132883073
2007-08-20,9678.61600310245
2007-08-21,9602.47916684477
2007-08-22,9850.260553865368
2007-08-23,9967.428143382609
2007-08-24,10080.13364870997
2007-08-27,10052.630605604612
2007-08-28,9820.340711237372
2007-08-29,9915.493711298132
2007-08-30,10009.48500839522
2007-08-31,10114.225018944859
2007-09-03,10154.722449426583
2007-09-04,10191.236554629428
2007-09-05,10091.002934046219
2007-09-06,10139.69454650916
2007-09-07,9958.868975965841
2007-09-10,9853.149181986315
2007-09-11,10086.607558514144
2007-09-12,10180.390356290909
2007-09-13,10282.026759107417
2007-09-14,10151.139195302638
2007-09-17,10011.223823925326
2007-09-18,10112.772062513533
2007-09-19,10566.73858430303
2007-09-20,10571.120644062008
2007-09-21,10684.927585673098
2007-09-24,10645.924235691065
2007-09-25,10478.333670125574
2007-09-26,10587.784673413784
2007-09-27,10769.278908055781
2007-09-28,10859.875659957248
2007-10-01,10964.580333874881
2007-10-02,10877.325378659214
2007-10-03,10886.629770879455
2007-10-04,10820.835380566057
2007-10-05,10923.943256241995
2007-10-08,10821.605799233275
2007-10-09,10931.685600971185
2007-10-10,10988.815740937167
2007-10-11,11183.818955815745
2007-10-12,11070.414803229698
2007-10-15,11015.38522182072
2007-10-16,10725.348907106241
2007-10-17,10772.509986878224
2007-10-18,10693.62276151845
2007-10-19,10603.238202853554
2007-10-22,10263.807420919375
2007-10-23,10538.216943190235
2007-10-24,10436.124519077863
2007-10-25,10608.226932556381
2007-10-26,10729.213348387922
2007-10-29,10838.316094141284
2007-10-30,10842.15204782887
2007-10-31,10941.805033618435
2007-11-01,10716.514447038646
2007-11-02,10640.40563721396
2007-11-05,10599.655920443256
2007-11-06,10748.670378680146
2007-11-07,10764.766822152405
2007-11-08,10748.015432033373
2007-11-09,10529.606778161029
2007-11-12,10369.766642065904
2007-11-13,10379.58711810679
2007-11-14,10473.948693589567
2007-11-15,10222.870214491173
2007-11-16,10109.5139999574
2007-11-19,9854.152144844697
2007-11-20,10044.432130506484
2007-11-21,9808.38629841904
2007-11-22,9808.894972997561
2007-11-23,9908.756083686116
2007-11-26,9995.222801664298
2007-11-27,9867.553343783224
2007-11-28,10099.782537697605
2007-11-29,10140.278767293268
2007-11-30,10171.572047784588
2007-12-03,10096.830872213715
2007-12-04,9999.406263227404
2007-12-05,10122.569889589373
2007-12-06,10167.128961634678
2007-12-07,10170.83405772342
2007-12-10,10255.370722735472
2007-12-11,10199.925795754007
2007-12-12,10202.71955155675
2007-12-13,9944.659073204159
2007-12-14,9815.414140010605
2007-12-17,9561.530024558366
2007-12-18,9542.61199724013
2007-12-19,9512.607111443767
2007-12-20,9442.40553892263
2007-12-21,9621.010422633111
2007-12-24,9636.441578714323
2007-12-25,9636.441578714323
2007-12-26,9722.885693715607
2007-12-27,9810.69243598994
2007-12-28,9972.450533186973
2007-12-31,9924.786166324046
2008-01-01,9924.786166324046
2008-01-02,9935.355681374016
2008-01-03,9958.863190742366
2008-01-04,9772.96210090044
2008-01-07,9655.518874769983
2008-01-08,9737.48398947791
2008-01-09,9536.694029756356
2008-01-10,9409.382697427405
2008-01-11,9314.949091945786
2008-01-14,9444.616803379762
2008-01-15,9123.436195133347
2008-01-16,8799.928423237545
2008-01-17,8783.475262461263
2008-01-18,8632.602107655835
2008-01-21,8060.915119009279
2008-01-22,8378.223346810977
2008-01-23,8112.726456453922
2008-01-24,8588.091540021338
2008-01-25,8651.731396266123
2008-01-28,8510.421656227474
2008-01-29,8687.173591296
2008-01-30,8700.690000405039
2008-01-31,8580.14239543419
2008-02-01,8864.21683668131
2008-02-04,8958.491388363222
2008-02-05,8559.247741869205
2008-02-06,8571.131804512832
2008-02-07,8355.553114913986
2008-02-08,8290.666460698272
2008-02-11,8194.404308063959
2008-02-12,8570.891032574165
2008-02-13,8633.916980927394
2008-02-14,8756.908367674632
2008-02-15,8709.655037748409
2008-02-18,8882.268026946604
2008-02-19,9038.818819825656
2008-02-20,8867.307516390598
2008-02-21,9028.88293059531
2008-02-22,8920.48253483883
2008-02-25,9083.45340908441
2008-02-26,9244.26899395212
2008-02-27,9418.282589179646
2008-02-28,9365.99428144687
2008-02-29,9249.290669234424
2008-03-03,9180.544197021223
2008-03-04,9093.26231934503
2008-03-05,9240.46445650076
2008-03-06,9195.10998107728
2008-03-07,9053.958114638213
2008-03-10,8903.70933586707
2008-03-11,9085.35226980087
2008-03-12,9303.242776432113
2008-03-13,9189.148076521613
2008-03-14,9062.799051645135
2008-03-17,8788.23558682777
2008-03-18,9086.494240151193
2008-03-19,8963.042018128901
2008-03-20,8720.866209389715
2008-03-21,8720.866209389715
2008-03-24,8709.228880109651
2008-03-25,9205.559855299362
2008-03-26,9315.99336522726
2008-03-27,9494.44346759523
2008-03-28,9488.121829522845
2008-03-31,9500.083888141166
2008-04-01,9638.54443268431
2008-04-02,9806.88874597457
2008-04-03,9717.956187900256
2008-04-04,9753.648270131675
2008-04-07,9934.773066050682
2008-04-08,9835.051971463387
2008-04-09,9824.8905488025
2008-04-10,9797.06756081094
2008-04-11,9738.553162796621
2008-04-14,9641.503886544953
2008-04-15,9714.094725956085
2008-04-16,10048.063860966335
2008-04-17,9898.178936829356
2008-04-18,9930.761987859947
2008-04-21,10056.008950233252
2008-04-22,10094.52156883019
2008-04-23,10088.806643712405
2008-04-24,9840.843531521268
2008-04-25,9993.283791343714
2008-04-28,10075.81656314068
2008-04-29,9900.407300710425
2008-04-30,9919.271432696367
2008-05-01,9832.147111180462
2008-05-02,10109.197793594096
2008-05-05,10175.82499561758
2008-05-06,10210.698684751931
2008-05-07,10269.49474930988
2008-05-08,10274.422957242648
2008-05-09,10155.524069900515
2008-05-12,10299.732497869647
2008-05-13,10274.873468799029
2008-05-14,10278.525228529441
2008-05-15,10361.251792894875
2008-05-16,10524.319201205562
2008-05-19,10644.559782001345
2008-05-20,10515.274486489741
2008-05-21,10545.032634725041
2008-05-22,10660.282573332193
2008-05-23,10481.734381429085
2008-05-26,10398.675331608196
2008-05-27,10242.138680792303
2008-05-28,10210.44056923917
2008-05-29,10175.358079430565
2008-05-30,10222.516820873954
2008-06-02,10089.923298892416
2008-06-03,10079.894297615981
2008-06-04,9873.647340476375
2008-06-05,9924.048446999337
2008-06-06,10040.514241537434
2008-06-09,9808.041347090095
2008-06-10,9553.794825381161
2008-06-11,9432.795119034514
2008-06-12,9407.097307293041
2008-06-13,9429.010768083821
2008-06-16,9545.304605054975
2008-06-17,9608.667522597936
2008-06-18,9391.201338210074
2008-06-19,9226.1710102787
2008-06-20,9245.982081206414
2008-06-23,8955.979157553884
2008-06-24,8919.399701863613
2008-06-25,9013.22378221678
2008-06-26,8913.511023327825
2008-06-27,8749.781790870202
2008-06-30,8716.393268009484
2008-07-01,8560.246195306132
2008-07-02,8694.081880782664
2008-07-03,8541.84466542089
2008-07-04,8464.613873826424
2008-07-07,8536.380444714821
2008-07-08,8327.356701898434
2008-07-09,8543.926045664222
2008-07-10,8492.234287648573
2008-07-11,8360.3498439171
2008-07-14,8332.393394044268
2008-07-15,8189.392836441817
2008-07-16,8141.262200008442
2008-07-17,8568.395573298363
2008-07-18,8761.87013858037
2008-07-21,8914.234850199284
2008-07-22,8618.245242839595
2008-07-23,8659.713313470947
2008-07-24,8403.249702985097
2008-07-25,8410.86254935014
2008-07-28,8374.009263301028
2008-07-29,8267.712178998378
2008-07-30,8407.922811036997
2008-07-31,8465.091252507196
2008-08-01,8311.299833538198
2008-08-04,8297.209977436265
2008-08-05,8506.353275958534
2008-08-06,8650.919418298781
2008-08-07,8562.934061552925
2008-08-08,8450.279496166391
2008-08-11,8603.04935341359
2008-08-12,8510.129187175267
2008-08-13,8273.017439312758
2008-08-14,8342.647114799007
2008-08-15,8226.168922125253
2008-08-18,8252.854027067857
2008-08-19,7922.184030787104
2008-08-20,7977.431853306721
2008-08-21,8095.488455142647
2008-08-22,8258.375838096592
2008-08-25,8142.170654326389
2008-08-26,8089.474761222618
2008-08-27,8159.800028834159
2008-08-28,8272.092273963312
2008-08-29,8246.9873311294
2008-09-01,8160.167922054071
2008-09-02,8194.074393528628
2008-09-03,8062.236182957836
2008-09-04,7744.1623769258995
2008-09-05,7446.757369098461
2008-09-08,7731.748958768486
2008-09-09,7589.149053947825
2008-09-10,7516.525817501505
2008-09-11,7346.306518777722
2008-09-12,7678.186767427613
2008-09-15,7383.3186298411365
2008-09-16,7128.005233696933
2008-09-17,6899.92194985543
2008-09-18,7028.207921475443
2008-09-19,7711.33300582258
2008-09-22,7733.2112975401105
2008-09-23,7519.832572258335
2008-09-24,7460.975228756839
2008-09-25,7580.228050344456
2008-09-26,7382.874501373858
2008-09-29,6819.592827027766
2008-09-30,6658.833210037815
2008-10-01,6641.4507797186725
2008-10-02,6467.8420280392165
2008-10-03,6687.693863707006
2008-10-06,5940.818137374557
2008-10-07,5805.364307533386
2008-10-08,5430.009585174487
2008-10-09,5425.312183659709
2008-10-10,5063.9035821779225
2008-10-13,5478.31529944272
2008-10-14,5680.8182520721675
2008-10-15,5267.973531690405
2008-10-16,4955.827770205241
2008-10-17,5116.242345230984
2008-10-20,5395.879856885351
2008-10-21,5309.7898044742315
2008-10-22,4955.999601557508
2008-10-23,4966.706873145494
2008-10-24,4619.91177370851
2008-10-27,4358.555198438136
2008-10-28,4418.957458404526
2008-10-29,4832.473990855638
2008-10-30,5044.51661203923
2008-10-31,5008.797177665589
2008-11-03,5226.894492245871
2008-11-04,5669.834860171061
2008-11-05,5637.498830766449
2008-11-06,5122.54647534659
2008-11-07,5261.841277126934
2008-11-10,5317.911004597485
2008-11-11,4902.992479858731
2008-11-12,4732.844109268345
2008-11-13,4783.812033665516
2008-11-14,4831.596610249582
2008-11-17,4706.6149283512805
2008-11-18,4628.776611711619
2008-11-19,4376.541183184803
2008-11-20,4186.8290714194
2008-11-21,4000.3673729601355
2008-11-24,4551.808069631169
2008-11-25,4664.756783904017
2008-11-26,4607.9958688483275
2008-11-27,4788.943329211932
2008-11-28,4662.054601343693
2008-12-01,4269.090295018008
2008-12-02,4502.906183203507
2008-12-03,4544.51885625085
2008-12-04,4478.702610217221
2008-12-05,4165.395752844475
2008-12-08,4720.92559308354
2008-12-09,4790.519369511596
2008-12-10,4845.432370590355
2008-12-11,4848.175892917839
2008-12-12,4682.601003812028
2008-12-15,4696.138197365074
2008-12-16,4721.924439340552
2008-12-17,4984.771761523694
2008-12-18,5074.6450654034425
2008-12-19,4821.639740505585
2008-12-22,4692.559406910842
2008-12-23,4661.974699690103
2008-12-24,4639.094203713738
2008-12-25,4639.094203713738
2008-12-26,4652.611112740721
2008-12-29,4828.351080096573
2008-12-30,4886.561934280178
2008-12-31,4807.797923013307
2009-01-01,4807.797923013307
2009-01-02,5111.320820231289
2009-01-05,5114.325488311757
2009-01-06,5119.022102748621
2009-01-07,5184.1817610068965
2009-01-08,5080.082570855562
2009-01-09,4959.608021879466
2009-01-12,4785.653913578504
2009-01-13,4587.3632701917
2009-01-14,4287.659906499464
2009-01-15,4282.049531164418
2009-01-16,4471.277962797275
2009-01-19,4346.346719960952
2009-01-20,4119.966067579552
2009-01-21,4264.601175956773
2009-01-22,4264.688021436418
2009-01-23,4198.245866215997
2009-01-26,4527.672937745516
2009-01-27,4483.956847793519
2009-01-28,4669.537991850825
2009-01-29,4468.145636879687
2009-01-30,4337.601315866691
2009-02-02,4159.025910570686
2009-02-03,4313.920565581508
2009-02-04,4493.9012961145145
2009-02-05,4435.1106932683215
2009-02-06,4671.341430912986
2009-02-09,4934.48703647959
2009-02-10,4771.30194851384
2009-02-11,4636.056373595117
2009-02-12,4538.520773888059
2009-02-13,4662.21703453352
2009-02-16,4569.757223911688
2009-02-17,4243.218386545465
2009-02-18,4239.004036308035
2009-02-19,4327.001387455847
2009-02-20,4085.458928444405
2009-02-23,4026.661817103889
2009-02-24,3959.5703396446233
2009-02-25,3924.6140867351296
2009-02-26,4118.16761587963
2009-02-27,4033.070075055537
2009-03-02,3801.697911065419
2009-03-03,3671.934182509958
2009-03-04,3897.6665921128774
2009-03-05,3721.9575796818694
2009-03-06,3733.269099782876
2009-03-09,3814.813639338827
2009-03-10,4121.401913025747
2009-03-11,4244.862750311777
2009-03-12,4267.1258407058185
2009-03-13,4278.917022360352
2009-03-16,4454.539116823017
2009-03-17,4378.990925653266
2009-03-18,4410.120263290652
2009-03-19,4834.507574839788
2009-03-20,4624.395325017911
2009-03-23,4752.694487856234
2009-03-24,4606.118372932486
2009-03-25,4677.24504549664
2009-03-26,4759.292925322441
2009-03-27,4580.351787769667
2009-03-30,4281.079101733644
2009-03-31,4447.731037503289
2009-04-01,4621.44567267322
2009-04-02,5009.942582522613
2009-04-03,5002.427975887063
2009-04-06,5002.096267290382
2009-04-07,4843.3915278528875
2009-04-08,4773.656108671895
2009-04-09,4868.011233060641
2009-04-10,4868.011233060641
2009-04-13,4908.8110159118505
2009-04-14,5137.099832622147
2009-04-15,4982.718676961568
2009-04-16,5129.7943366281315
2009-04-17,5254.428672200285
2009-04-20,4877.008584983435
2009-04-21,4982.3831882889945
2009-04-22,5231.01949352252
2009-04-23,5304.219806590976
2009-04-24,5511.097714738776
2009-04-27,5447.273962996461
2009-04-28,5267.26866226658
2009-04-29,5520.084967094805
2009-04-30,5505.290462459257
2009-05-01,5511.130273102728
2009-05-04,5765.8190548064185
2009-05-05,5777.456591795232
2009-05-06,5924.344488272377
2009-05-07,6002.587842993196
2009-05-08,6166.082506773873
2009-05-11,6017.339425389695
2009-05-12,5878.060511849612
2009-05-13,5638.315738325145
2009-05-14,5690.731569758377
2009-05-15,5805.104777011337
2009-05-18,5907.817656068906
2009-05-19,6085.806395915315
2009-05-20,6176.393318905129
2009-05-21,6134.124669099375
2009-05-22,6095.966860496496
2009-05-25,6092.582058590092
2009-05-26,6026.266457491616
2009-05-27,5990.6990048863045
2009-05-28,5950.365056542542
2009-05-29,6120.290476039982
2009-06-01,6329.544347930319
2009-06-02,6383.0973353977815
2009-06-03,6035.947725174203
2009-06-04,6064.40373913663
2009-06-05,5981.929978019723
2009-06-08,5882.056874986653
2009-06-09,5994.419393614398
2009-06-10,6153.110819922136
2009-06-11,6256.306609460032
2009-06-12,6174.761565803167
2009-06-15,5917.854306862282
2009-06-16,5963.813757397868
2009-06-17,5748.462980479216
2009-06-18,5820.508338203248
2009-06-19,5814.448364811021
2009-06-22,5551.6761875271995
2009-06-23,5546.546933402682
2009-06-24,5803.716735422731
2009-06-25,5668.689963799444
2009-06-26,5827.976885205188
2009-06-29,5967.7494197906435
2009-06-30,5894.707086753967
2009-07-01,6114.445791216794
2009-07-02,5880.969706630481
2009-07-03,5848.429393003436
2009-07-06,5694.09672886108
2009-07-07,5703.400257027185
2009-07-08,5589.190695931891
2009-07-09,5634.823288653374
2009-07-10,5563.287638415707
2009-07-13,5654.295606091171
2009-07-14,5736.598045086955
2009-07-15,6048.678820894148
2009-07-16,5939.061628030801
2009-07-17,6000.49484674281
2009-07-20,6116.777264426188
2009-07-21,6261.043601577432
2009-07-22,6290.948497824484
2009-07-23,6506.693819083122
