Date,FAR EAST VALUE
2006-01-17,5649.236456521397
2006-01-18,5532.111799551712
2006-01-19,5658.153548633805
2006-01-20,5688.125687365665
2006-01-23,5628.221024623945
2006-01-24,5681.170205088362
2006-01-25,5638.359913833469
2006-01-26,5692.547663128122
2006-01-27,5792.345510177666
2006-01-30,5802.137553603498
2006-01-31,5857.624113107661
2006-02-01,5771.603732679078
2006-02-02,5789.897584153558
2006-02-03,5720.805334630515
2006-02-06,5754.647547461506
2006-02-07,5798.10185735051
2006-02-08,5658.923798957962
2006-02-09,5698.728676324148
2006-02-10,5686.981904315309
2006-02-13,5596.076234729646
2006-02-14,5664.335362030835
2006-02-15,5637.31260084952
2006-02-16,5667.128879293775
2006-02-17,5597.93301077917
2006-02-20,5547.277684526511
2006-02-21,5608.843189667014
2006-02-22,5607.4574506239815
2006-02-23,5766.580128189304
2006-02-24,5783.721704698003
2006-02-27,5864.018782358873
2006-02-28,5885.942343682675
2006-03-01,5810.319168383179
2006-03-02,5808.684196880239
2006-03-03,5740.096680146815
2006-03-06,5741.626384933573
2006-03-07,5708.982970116571
2006-03-08,5674.415911754796
2006-03-09,5776.215086105256
2006-03-10,5715.24393582725
2006-03-13,5786.310863646148
2006-03-14,5839.248993353705
2006-03-15,5856.411233195526
2006-03-16,5824.76379683977
2006-03-17,5929.183136995092
2006-03-20,6000.453795396814
2006-03-21,5965.110382083979
2006-03-22,5963.257151358911
2006-03-23,5899.915157137109
2006-03-24,5931.637996374435
2006-03-27,6001.22562578439
2006-03-28,6010.371269968075
2006-03-29,5985.178932594768
2006-03-30,6059.140002960829
2006-03-31,6023.2733137649975
2006-04-03,6092.539864023361
2006-04-04,6103.744520593776
2006-04-05,6105.75330344907
2006-04-06,6210.186024928715
2006-04-07,6224.888859176511
2006-04-10,6195.077948408367
2006-04-11,6169.268624676274
2006-04-12,6097.724797054127
2006-04-13,6102.918469528797
2006-04-14,6104.464956009878
2006-04-17,6076.971245653607
2006-04-18,6138.627831030193
2006-04-19,6159.38102611184
2006-04-20,6206.872952479875
2006-04-21,6292.402942645667
2006-04-24,6241.109503018222
2006-04-25,6253.211465848189
2006-04-26,6265.5321382445845
2006-04-27,6335.99722705048
2006-04-28,6281.230692736049
2006-05-01,6363.574337603752
2006-05-02,6430.498535007944
2006-05-03,6415.156479848171
2006-05-04,6417.041055987537
2006-05-05,6479.0530624042885
2006-05-08,6590.675978575811
2006-05-09,6575.149388804548
2006-05-10,6534.663380584569
2006-05-11,6480.277374628686
2006-05-12,6404.921904926279
2006-05-15,6381.191207975956
2006-05-16,6285.910096483515
2006-05-17,6358.130193197614
2006-05-18,6201.099992840617
2006-05-19,6128.329617505638
2006-05-22,6050.424420559578
2006-05-23,5984.308492948761
2006-05-24,6022.931693212264
2006-05-25,5963.889856964297
2006-05-26,6050.095034734649
2006-05-29,6067.346020984389
2006-05-30,6098.635602543163
2006-05-31,5970.193119800465
2006-06-01,5988.395102216027
2006-06-02,6124.934270121078
2006-06-05,6065.061033844708
2006-06-06,5907.445552777121
2006-06-07,5789.043304719208
2006-06-08,5567.8243264700095
2006-06-09,5638.783942240591
2006-06-12,5635.698090937927
2006-06-13,5409.764085575746
2006-06-14,5453.629948989741
2006-06-15,5498.462930017467
2006-06-16,5656.11607746283
2006-06-19,5617.355172892863
2006-06-20,5595.446847929692
2006-06-21,5586.351300969365
2006-06-22,5691.1246579698845
2006-06-23,5642.4627501903815
2006-06-26,5650.269398465085
2006-06-27,5654.72557154767
2006-06-28,5569.671332102372
2006-06-29,5656.396367890939
2006-06-30,5889.712117408811
2006-07-03,5876.014219115027
2006-07-04,5914.545807628118
2006-07-05,5812.142773959403
2006-07-06,5798.186779300424
2006-07-07,5871.0512395412325
2006-07-10,5936.123712082194
2006-07-11,5898.280532189327
2006-07-12,5767.716368169689
2006-07-13,5743.301257082736
2006-07-14,5600.950061629922
2006-07-17,5560.618184154362
2006-07-18,5425.561879960174
2006-07-19,5438.421675999391
2006-07-20,5625.564188864792
2006-07-21,5611.416637451382
2006-07-24,5594.953696311015
2006-07-25,5673.69991561463
2006-07-26,5641.744571907443
2006-07-27,5780.720824948273
2006-07-28,5856.8089134548545
2006-07-31,5892.3070230839585
2006-08-01,5853.684391996776
2006-08-02,5890.297493127161
2006-08-03,5881.909840766136
2006-08-04,5923.79938721525
2006-08-07,5796.090929659502
2006-08-08,5880.489779814355
2006-08-09,5937.146710317942
2006-08-10,5921.408717001668
2006-08-11,5873.714120649703
2006-08-14,5927.4443124963445
2006-08-15,5950.3737985534
2006-08-16,6050.0287609625075
2006-08-17,6070.544823399209
2006-08-18,6087.971902265383
2006-08-21,6015.3547536447495
2006-08-22,6048.5525281598075
2006-08-23,6036.485072408184
2006-08-24,5986.466841165783
2006-08-25,5938.4888769109375
2006-08-28,5893.848715603896
2006-08-29,5961.361211007012
2006-08-30,5951.75914480524
2006-08-31,6020.276456269778
2006-09-01,6007.651139329481
2006-09-04,6129.463371521162
2006-09-05,6116.521141926534
2006-09-06,6068.949703598602
2006-09-07,5966.719120501242
2006-09-08,5970.884121051921
2006-09-11,5847.227048205206
2006-09-12,5821.440672525213
2006-09-13,5842.223984084225
2006-09-14,5920.312736669522
2006-09-15,5895.711969571912
2006-09-18,5882.9159420974665
2006-09-19,5904.968972641657
2006-09-20,5844.095197933684
2006-09-21,5904.688851101255
2006-09-22,5856.357703985771
2006-09-25,5849.441029799491
2006-09-26,5814.442792783479
2006-09-27,5934.626041781762
2006-09-28,5939.706691884888
2006-09-29,5945.908245252416
2006-10-02,6023.57760819802
2006-10-03,5997.670778043569
2006-10-04,5961.342360604432
2006-10-05,6097.241792750981
2006-10-06,6044.148366276048
2006-10-09,6029.969539473546
2006-10-10,6023.713374030415
2006-10-11,6022.079856508027
2006-10-12,6007.039765518933
2006-10-13,6024.145427897456
2006-10-16,6086.578841037182
2006-10-17,6070.10339485439
2006-10-18,6052.736851975564
2006-10-19,6076.211681492854
2006-10-20,6108.663581106804
2006-10-23,6122.256344699498
2006-10-24,6122.442411749595
2006-10-25,6113.112046894498
2006-10-26,6168.855342902772
2006-10-27,6178.674651512839
2006-10-30,6090.226077968863
2006-10-31,6094.772201863114
2006-11-01,6120.506395465368
2006-11-02,6115.9923777051135
2006-11-03,6071.163754926968
2006-11-06,6060.8214503267045
2006-11-07,6124.540928178088
2006-11-08,6078.634966290258
2006-11-09,6054.465992190773
2006-11-10,6068.746743731716
2006-11-13,6005.333496979933
2006-11-14,6095.136459409252
2006-11-15,6062.452997167787
2006-11-16,6038.956751806481
2006-11-17,6051.553619964212
2006-11-20,5904.879495134677
2006-11-21,5922.87999337401
2006-11-22,6027.4414209924635
2006-11-23,6052.227999847954
2006-11-24,6021.137129135148
2006-11-27,6048.95148556441
2006-11-28,6015.5130015936
2006-11-29,6111.4126107621305
2006-11-30,6221.232968733852
2006-12-01,6234.304535266518
2006-12-04,6234.421287352431
2006-12-05,6247.974368850416
2006-12-06,6329.8452969938135
2006-12-07,6335.732849454096
2006-12-08,6291.2308542311575
2006-12-11,6274.007187118073
2006-12-12,6307.591569586372
2006-12-13,6303.4799785983
2006-12-14,6337.719719036516
2006-12-15,6353.860226119472
2006-12-18,6376.2895437663465
2006-12-19,6314.100069098682
2006-12-20,6393.933470013313
2006-12-21,6422.735424474321
2006-12-22,6428.880500231702
2006-12-25,6404.487251611517
2006-12-26,6423.050379776168
2006-12-27,6462.055121620919
2006-12-28,6473.772776642737
2006-12-29,6483.166230115069
2007-01-01,6483.166230115069
2007-01-02,6505.1050412311815
2007-01-03,6479.839793770807
2007-01-04,6545.561908313834
2007-01-05,6477.099216853318
2007-01-08,6485.151140339363
2007-01-09,6496.150908737535
2007-01-10,6363.253253692719
2007-01-11,6305.085275152926
2007-01-12,6414.000808785646
2007-01-15,6478.044772551377
2007-01-16,6458.276463855283
2007-01-17,6475.584509333252
2007-01-18,6480.267635463418
2007-01-19,6484.561410086094
2007-01-22,6540.098505347596
2007-01-23,6551.039810113815
2007-01-24,6616.560923679991
2007-01-25,6568.993461534081
2007-01-26,6550.259211647661
2007-01-29,6567.4224458713015
2007-01-30,6588.718839280819
2007-01-31,6573.982321697812
2007-02-01,6674.217734334319
2007-02-02,6681.556568945849
2007-02-05,6628.500274484683
2007-02-06,6713.470711795152
2007-02-07,6715.633624470386
2007-02-08,6659.384139579252
2007-02-09,6718.719955959208
2007-02-12,6705.662193968878
2007-02-13,6768.971836030384
2007-02-14,6824.29553181027
2007-02-15,6942.481877221637
2007-02-16,6923.284437487694
2007-02-19,6909.200866627655
2007-02-20,6914.096700123912
2007-02-21,6874.446596379921
2007-02-22,6894.7727892296625
2007-02-23,6957.491302514998
2007-02-26,7011.204677637419
2007-02-27,7093.895098790086
2007-02-28,6868.888134435893
2007-03-01,6855.129797147511
2007-03-02,6818.439874220111
2007-03-05,6648.475253529101
2007-03-06,6769.275818802621
2007-03-07,6751.853735611076
2007-03-08,6847.453635828443
2007-03-09,6822.251050043817
2007-03-12,6900.710289349447
2007-03-13,6870.754392424741
2007-03-14,6700.036296132277
2007-03-15,6744.844645404665
2007-03-16,6710.52439208035
2007-03-19,6750.225102534774
2007-03-20,6803.485465138144
2007-03-21,6786.227904905498
2007-03-22,6884.360769942068
2007-03-23,6929.326719612476
2007-03-26,6914.227904139847
2007-03-27,6887.080884253731
2007-03-28,6916.120087242327
2007-03-29,6852.132486538396
2007-03-30,6832.131033130781
2007-04-02,6741.00871803776
2007-04-03,6776.546964348657
2007-04-04,6878.500218240381
2007-04-05,6833.502234686972
2007-04-06,6814.313190819093
2007-04-09,6852.441442104351
2007-04-10,6857.994906665774
2007-04-11,6856.555729494277
2007-04-12,6825.865465226865
2007-04-13,6709.822899001517
2007-04-16,6781.588197407692
2007-04-17,6789.257258732723
2007-04-18,6893.180918782099
2007-04-19,6794.762955043092
2007-04-20,6789.6781858578015
2007-04-23,6795.719331868598
2007-04-24,6804.022066508639
2007-04-25,6719.6769651108725
2007-04-26,6723.161806896228
2007-04-27,6711.861752897185
2007-04-30,6700.792653518183
2007-05-01,6668.448640270498
2007-05-02,6697.896467490932
2007-05-03,6699.3086800799765
2007-05-04,6715.016550030402
2007-05-07,6816.423319627616
2007-05-08,6792.443467206761
2007-05-09,6848.181446888497
2007-05-10,6768.233019871418
2007-05-11,6740.433905890238
2007-05-14,6791.043480792807
2007-05-15,6745.830175491601
2007-05-16,6742.0908315754
2007-05-17,6695.474579314494
2007-05-18,6661.165607201397
2007-05-21,6689.605930709743
2007-05-22,6738.487964800506
2007-05-23,6745.287380200892
2007-05-24,6742.133330477805
2007-05-25,6635.840604963135
2007-05-28,6672.769154524314
2007-05-29,6711.303553200355
2007-05-30,6706.8218959558135
2007-05-31,6771.59353635871
2007-06-01,6812.996835475279
2007-06-04,6855.334244624261
2007-06-05,6879.954594360557
2007-06-06,6926.091734082051
2007-06-07,6888.496697304218
2007-06-08,6764.350264867594
2007-06-11,6782.569069157743
2007-06-12,6754.938644515893
2007-06-13,6690.964849531968
2007-06-14,6703.373789159126
2007-06-15,6737.579948157616
2007-06-18,6778.856386876406
2007-06-19,6758.48750248881
2007-06-20,6764.195357341279
2007-06-21,6779.2908357936485
2007-06-22,6714.758038469001
2007-06-25,6684.363917052002
2007-06-26,6718.26687790153
2007-06-27,6655.835416762755
2007-06-28,6673.353323137671
2007-06-29,6734.159710432441
2007-07-02,6813.94509314349
2007-07-03,6832.615351020372
2007-07-04,6804.482941735893
2007-07-05,6811.038020973872
2007-07-06,6777.260133224138
2007-07-09,6834.218260849346
2007-07-10,6882.415302461457
2007-07-11,6808.187865400087
2007-07-12,6774.7478901153145
2007-07-13,6863.562085981248
2007-07-16,6868.484314545253
2007-07-17,6852.823162575388
2007-07-18,6795.305871190326
2007-07-19,6821.343257459278
2007-07-20,6898.499160947422
2007-07-23,6815.745767206494
2007-07-24,6880.164554929474
2007-07-25,6852.641656253045
2007-07-26,6817.4622669733735
2007-07-27,6698.513154174196
2007-07-30,6725.8003637788925
2007-07-31,6705.8236748008585
2007-08-01,6600.020133589017
2007-08-02,6577.402143666869
2007-08-03,6618.075758599748
2007-08-06,6611.527198526162
2007-08-07,6558.224628665205
2007-08-08,6527.386592263277
2007-08-09,6607.658487926285
2007-08-10,6445.346117121985
2007-08-13,6438.427449382803
2007-08-14,6494.7215201480585
2007-08-15,6355.5698528326875
2007-08-16,6391.174614672402
2007-08-17,6083.180659155588
2007-08-20,6229.712328574022
2007-08-21,6339.6751697949785
2007-08-22,6299.345834686533
2007-08-23,6414.986864544651
2007-08-24,6393.175082684115
2007-08-27,6410.728244146664
2007-08-28,6444.1910500211725
2007-08-29,6336.977885088725
2007-08-30,6341.169003132312
2007-08-31,6494.45210948455
2007-09-03,6490.700862982751
2007-09-04,6444.168833765411
2007-09-05,6410.468713026634
2007-09-06,6417.7947577962195
2007-09-07,6473.289934473568
2007-09-10,6375.167502710201
2007-09-11,6359.18542109448
2007-09-12,6368.312020421839
2007-09-13,6320.949501709153
2007-09-14,6417.677349738959
2007-09-17,6402.673761814831
2007-09-18,6245.282676491811
2007-09-19,6444.2523789002735
2007-09-20,6547.437371705999
2007-09-21,6448.777965662538
2007-09-24,6480.724000683331
2007-09-25,6596.629971546052
2007-09-26,6528.020619555158
2007-09-27,6655.236536200831
2007-09-28,6702.969989617441
2007-10-01,6698.7007662855785
2007-10-02,6765.99823489961
2007-10-03,6780.413113844613
2007-10-04,6746.705255102054
2007-10-05,6760.063403920761
2007-10-08,6714.964021378803
2007-10-09,6747.036771406759
2007-10-10,6722.887795681573
2007-10-11,6780.770329871008
2007-10-12,6744.875812412425
2007-10-15,6718.286255119016
2007-10-16,6633.719347165927
2007-10-17,6550.851881987536
2007-10-18,6655.167579600083
2007-10-19,6592.68108612128
2007-10-22,6517.771854174803
2007-10-23,6525.169234931097
2007-10-24,6512.895777760958
2007-10-25,6459.296282622556
2007-10-26,6601.163143638909
2007-10-29,6747.916249837665
2007-10-30,6717.113470268006
2007-10-31,6727.1608090102945
2007-11-01,6814.439482787165
2007-11-02,6653.480576502803
2007-11-05,6556.690677140966
2007-11-06,6580.736529571667
2007-11-07,6601.975104793218
2007-11-08,6467.297951384376
2007-11-09,6482.1896090697355
2007-11-12,6391.754788980147
2007-11-13,6335.533639150572
2007-11-14,6443.495932278479
2007-11-15,6464.273996978115
2007-11-16,6363.2563355963775
2007-11-19,6327.343748982204
2007-11-20,6365.736099627047
2007-11-21,6311.790055793435
2007-11-22,6287.776777605981
2007-11-23,6322.421318912531
2007-11-26,6451.761610270549
2007-11-27,6460.064877225223
2007-11-28,6373.024944429049
2007-11-29,6562.838259730968
2007-11-30,6580.122212109203
2007-12-03,6608.216754966456
2007-12-04,6609.76316558981
2007-12-05,6602.298287841853
2007-12-06,6692.711710003589
2007-12-07,6692.258109508071
2007-12-10,6686.386018558157
2007-12-11,6743.748613457974
2007-12-12,6655.377084012878
2007-12-13,6483.3010489549915
2007-12-14,6351.686661007124
2007-12-17,6223.230947852717
2007-12-18,6231.746986443919
2007-12-19,6187.267366979464
2007-12-20,6223.494301229877
2007-12-21,6227.4265587967775
2007-12-24,6217.25368148594
2007-12-25,6306.1056506175255
2007-12-26,6360.978861895647
2007-12-27,6314.924572702751
2007-12-28,6273.4016986174865
2007-12-31,6361.198729195523
2008-01-01,6361.198729195523
2008-01-02,6454.0449398201445
2008-01-03,6453.821038995453
2008-01-04,6302.870597498017
2008-01-07,6219.780815824438
2008-01-08,6208.381726392116
2008-01-09,6314.840867405288
2008-01-10,6209.63379238642
2008-01-11,6155.798354599183
2008-01-14,6203.735577108741
2008-01-15,6165.3831382468925
2008-01-16,5975.994016654758
2008-01-17,6068.1769809245525
2008-01-18,6076.303941297719
2008-01-21,5904.783938531444
2008-01-22,5535.70123478429
2008-01-23,5763.101954317687
2008-01-24,5833.207240804158
2008-01-25,6094.171577454283
2008-01-28,5913.02119291035
2008-01-29,6047.699713697119
2008-01-30,5991.912686395532
2008-01-31,6141.473239484717
2008-02-01,6098.875086385815
2008-02-04,6207.033238215796
2008-02-05,6160.734526582902
2008-02-06,5937.889632127613
2008-02-07,5978.436151155992
2008-02-08,5885.365282969985
2008-02-11,5898.500305213034
2008-02-12,5884.121682564054
2008-02-13,5828.721781630017
2008-02-14,6013.816539624838
2008-02-15,6068.247342214237
2008-02-18,6014.7282172581845
2008-02-19,6111.195363473923
2008-02-20,5912.370062653891
2008-02-21,6039.050156647642
2008-02-22,6004.902499523108
2008-02-25,6064.54855499761
2008-02-26,6061.978564197961
2008-02-27,6196.998629083214
2008-02-28,6180.043962235141
2008-02-29,6150.704654093891
2008-03-03,5971.2695075748625
2008-03-04,5967.103967313197
2008-03-05,5901.953304658046
2008-03-06,6023.927156495397
2008-03-07,5854.867827367579
2008-03-10,5848.5770318049845
2008-03-11,5838.739522167157
2008-03-12,5963.928295660546
2008-03-13,5872.23297561358
2008-03-14,5793.615923896728
2008-03-17,5740.092739618554
2008-03-18,5747.436824373105
2008-03-19,5828.038957110764
2008-03-20,5845.573158532138
2008-03-21,5955.284049180825
2008-03-24,5888.10655037848
2008-03-25,6019.7603591796005
2008-03-26,6092.331554519716
2008-03-27,5999.433441406729
2008-03-28,6076.684647204827
2008-03-31,5937.59136104423
2008-04-01,5897.779496403981
2008-04-02,6083.038149026099
2008-04-03,6184.16965990365
2008-04-04,6170.156634665244
2008-04-07,6175.2353656099785
2008-04-08,6090.61115889397
2008-04-09,6022.438930185082
2008-04-10,6037.6841960954425
2008-04-11,6157.71730346224
2008-04-14,6026.16649771487
2008-04-15,6057.78859068368
2008-04-16,6113.2817984682815
2008-04-17,6152.678773197588
2008-04-18,6083.36669858387
2008-04-21,6269.688591276271
2008-04-22,6195.515920507476
2008-04-23,6177.472754978985
2008-04-24,6123.94879165093
2008-04-25,6252.202974934056
2008-04-28,6351.311116355223
2008-04-29,6415.290218334696
2008-04-30,6327.082760136656
2008-05-01,6285.989075467863
2008-05-02,6346.263812739124
2008-05-05,6358.80293463211
2008-05-06,6400.632872612981
2008-05-07,6438.995203040327
2008-05-08,6434.718985172309
2008-05-09,6324.97711785621
2008-05-12,6282.55947237748
2008-05-13,6313.977776906478
2008-05-14,6309.371817209187
2008-05-15,6416.820186627722
2008-05-16,6493.602102128537
2008-05-19,6503.129436433018
2008-05-20,6489.119885727038
2008-05-21,6393.156751245836
2008-05-22,6389.42016725375
2008-05-23,6396.173637852437
2008-05-26,6246.740590008908
2008-05-27,6323.160365180933
2008-05-28,6209.861271171754
2008-05-29,6308.529482828829
2008-05-30,6434.982950310777
2008-06-02,6550.861294514579
2008-06-03,6438.663477315911
2008-06-04,6554.127433960757
2008-06-05,6489.933350819256
2008-06-06,6552.003443056747
2008-06-09,6374.437315628806
2008-06-10,6243.184438980685
2008-06-11,6299.440912062975
2008-06-12,6108.518138932598
2008-06-13,6134.100209195906
2008-06-16,6248.885943606693
2008-06-17,6258.485667647033
2008-06-18,6302.9070062296505
2008-06-19,6132.139626606315
2008-06-20,6095.63146540505
2008-06-23,6023.200406643391
2008-06-24,6024.752127644654
2008-06-25,5997.268147776525
2008-06-26,6033.953813435607
2008-06-27,5990.486203831709
2008-06-30,6005.633878740082
2008-07-01,6021.411112263037
2008-07-02,5937.268699368184
2008-07-03,5877.209185303077
2008-07-04,5874.853665332227
2008-07-07,5906.022576781338
2008-07-08,5801.663208177161
2008-07-09,5833.019104608689
2008-07-10,5859.1132234306015
2008-07-11,5877.9976327415425
2008-07-14,5808.362646270546
2008-07-15,5772.2003649481085
2008-07-16,5741.882563434136
2008-07-17,5756.887328079121
2008-07-18,5674.738348713814
2008-07-21,5690.020149013812
2008-07-22,5834.837241205347
2008-07-23,5853.865937463379
2008-07-24,6000.174651525446
2008-07-25,5860.454560504271
2008-07-28,5878.54365143466
2008-07-29,5750.694689240027
2008-07-30,5845.065280485703
2008-07-31,5865.9197393766135
2008-08-01,5783.248902482446
2008-08-04,5662.659162329337
2008-08-05,5651.998974306236
2008-08-06,5721.979463480237
2008-08-07,5638.3121447066505
2008-08-08,5619.4739518212755
2008-08-11,5720.9489310704685
2008-08-12,5712.509228425619
2008-08-13,5682.080401800923
2008-08-14,5608.805875754982
2008-08-15,5600.826260665401
2008-08-18,5662.395641319929
2008-08-19,5553.147575945289
2008-08-20,5522.73994398125
2008-08-21,5545.613739085943
2008-08-22,5439.836675204703
2008-08-25,5561.951576024754
2008-08-26,5512.473232725927
2008-08-27,5498.326353781934
2008-08-28,5504.789170984359
2008-08-29,5690.958612186475
2008-09-01,5595.520483157268
2008-09-02,5508.2867925147975
2008-09-03,5572.134467967659
2008-09-04,5523.339448382431
2008-09-05,5468.376555162348
2008-09-08,5592.3736528494155
2008-09-09,5523.897759419864
2008-09-10,5526.8683562171955
2008-09-11,5439.080713689153
2008-09-12,5450.324188087776
2008-09-15,5486.726259387885
2008-09-16,5286.142541282542
2008-09-17,5286.005663399885
2008-09-18,5151.159613681086
2008-09-19,5293.601068259023
2008-09-22,5391.829671998795
2008-09-23,5419.196217497127
2008-09-24,5405.899663720868
2008-09-25,5371.784608785298
2008-09-26,5380.334020650406
2008-09-29,5311.474368305131
2008-09-30,5086.736985159229
2008-10-01,5180.647795867693
2008-10-02,5100.769223540385
2008-10-03,4921.826478606586
2008-10-06,4898.4611537048495
2008-10-07,4733.745411694943
2008-10-08,4475.960132470382
2008-10-09,4468.35268897622
2008-10-10,4148.415941242415
2008-10-13,4153.120273136357
2008-10-14,4597.693278362798
2008-10-15,4618.240098892934
2008-10-16,4242.175830412812
2008-10-17,4345.917389069924
2008-10-20,4506.231891316065
2008-10-21,4668.32507875195
2008-10-22,4431.799098963201
2008-10-23,4407.663362698599
2008-10-24,4276.018681522089
2008-10-27,3945.8792855883694
2008-10-28,4085.3810967409754
2008-10-29,4255.432527011058
2008-10-30,4626.671767710329
2008-10-31,4365.837218207725
2008-11-03,4367.38289693276
2008-11-04,4540.386568532981
2008-11-05,4806.96889221605
2008-11-06,4560.737021613829
2008-11-07,4419.367404635598
2008-11-10,4577.989992183565
2008-11-11,4471.956717237325
2008-11-12,4476.340960108708
2008-11-13,4272.272499883246
2008-11-14,4298.3804379063695
2008-11-17,4330.692889816453
2008-11-18,4215.259071084056
2008-11-19,4216.101202602553
2008-11-20,4077.510466091215
2008-11-21,4174.949998086455
2008-11-24,4113.319494573982
2008-11-25,4299.915285223176
2008-11-26,4260.001260890832
2008-11-27,4299.501668051432
2008-11-28,4383.641401588861
2008-12-01,4398.434113903468
2008-12-02,4174.592794879894
2008-12-03,4215.607088965743
2008-12-04,4168.925816848432
2008-12-05,4172.943075538574
2008-12-08,4287.842896409981
2008-12-09,4371.869107456965
2008-12-10,4497.937338891377
2008-12-11,4648.704542863075
2008-12-12,4428.739528114276
2008-12-15,4666.902239322112
2008-12-16,4585.4518528351555
2008-12-17,4724.855137099382
2008-12-18,4665.6476883458645
2008-12-19,4623.036375075821
2008-12-22,4642.319034297197
2008-12-23,4625.560360588299
2008-12-24,4497.1918669005945
2008-12-25,4564.314075819598
2008-12-26,4615.2572398523935
2008-12-29,4697.694435254812
2008-12-30,4713.876465751498
2008-12-31,4696.348726366333
2009-01-01,4696.348726366333
2009-01-02,4695.038292736449
2009-01-05,4711.609554192655
2009-01-06,4674.962457372764
2009-01-07,4859.974182050522
2009-01-08,4769.142575445096
2009-01-09,4784.760133387672
2009-01-12,4824.379262141256
2009-01-13,4566.952855391281
2009-01-14,4635.40977162668
2009-01-15,4448.729746744119
2009-01-16,4539.9735188372115
2009-01-19,4563.905675287147
2009-01-20,4518.546254558322
2009-01-21,4524.778341470982
2009-01-22,4497.061665907256
2009-01-23,4352.336788602651
2009-01-26,4316.502363075829
2009-01-27,4559.162452352051
2009-01-28,4541.911287172227
2009-01-29,4620.258501319294
2009-01-30,4491.981229755394
2009-02-02,4407.236714309627
2009-02-03,4420.072602988637
2009-02-04,4517.618792134182
2009-02-05,4478.644016415935
2009-02-06,4458.338973051991
2009-02-09,4420.564919892846
2009-02-10,4424.71572381475
2009-02-11,4459.889502239465
2009-02-12,4329.196894232742
2009-02-13,4299.565919971758
2009-02-16,4305.37344959106
2009-02-17,4211.686106676133
2009-02-18,4137.501062636345
2009-02-19,4139.692186486636
2009-02-20,4077.7950529971135
2009-02-23,4041.880504762381
2009-02-24,3935.278312671978
2009-02-25,4018.3865983193505
2009-02-26,3943.660954796674
2009-02-27,4023.0662267505427
2009-03-02,3898.5113228517557
2009-03-03,3830.1371340731316
2009-03-04,3815.938684873298
2009-03-05,3896.801649762587
2009-03-06,3792.650518092272
2009-03-09,3686.5995751711116
2009-03-10,3677.5276852016327
2009-03-11,3804.2565457679543
2009-03-12,3693.9037790744014
2009-03-13,3839.7645826145
2009-03-16,3922.512875470886
2009-03-17,3995.3148846212553
2009-03-18,4049.73311429422
2009-03-19,4207.760179409557
2009-03-20,4111.967610586212
2009-03-23,4226.854468084964
2009-03-24,4330.103913797455
2009-03-25,4353.571081634057
2009-03-26,4404.645939189679
2009-03-27,4416.979780800105
2009-03-30,4259.611619973185
2009-03-31,4117.99617122744
2009-04-01,4239.9354630423195
2009-04-02,4426.561034127889
2009-04-03,4473.468987218086
2009-04-06,4446.785398266604
2009-04-07,4457.113159097234
2009-04-08,4382.772638640448
2009-04-09,4520.895988925713
2009-04-10,4571.522347328724
2009-04-13,4612.575908878291
2009-04-14,4632.13986853903
2009-04-15,4583.108623878432
2009-04-16,4565.75391499807
2009-04-17,4675.12845009501
2009-04-20,4730.6341064739545
2009-04-21,4609.613618073634
2009-04-22,4609.846672183846
2009-04-23,4676.3630858802235
2009-04-24,4659.130193074156
2009-04-27,4690.670487024803
2009-04-28,4556.711542729133
2009-04-29,4554.2946136600995
2009-04-30,4661.164691982018
2009-05-01,4673.081098697285
2009-05-04,4701.604001377866
2009-05-05,4733.1452521492765
2009-05-06,4766.942747065537
2009-05-07,4991.716685747003
2009-05-08,5012.273094936977
2009-05-11,5062.83429399227
2009-05-12,5022.297059655272
2009-05-13,5050.219341502191
2009-05-14,4901.94804067039
2009-05-15,5026.587904788652
2009-05-18,4907.677066846734
2009-05-19,5024.9074261273
2009-05-20,5103.484676206882
2009-05-21,5102.41819558762
2009-05-22,5072.612707153457
2009-05-25,5091.6694241090845
2009-05-26,5103.028666832011
2009-05-27,5168.459067872445
2009-05-28,5118.235335318769
2009-05-29,5205.058645352699
2009-06-01,5250.659161136885
2009-06-02,5281.506903761184
2009-06-03,5298.560002422431
2009-06-04,5236.732184333729
2009-06-05,5208.501090896875
2009-06-08,5221.878180578969
2009-06-09,5216.323592768748
2009-06-10,5300.184101087039
2009-06-11,5320.941268542525
2009-06-12,5347.843941202988
2009-06-15,5308.892838561726
2009-06-16,5189.917594197013
2009-06-17,5266.984522451575
2009-06-18,5158.524951534099
2009-06-19,5209.148399326
2009-06-22,5253.995623910182
2009-06-23,5162.759273295571
2009-06-24,5186.5944636575905
2009-06-25,5235.624844544973
2009-06-26,5319.156381288814
2009-06-29,5229.87453628155
2009-06-30,5267.58026966318
2009-07-01,5250.53841336041
2009-07-02,5246.895432435826
2009-07-03,5220.287873208857
2009-07-06,5232.290532712082
2009-07-07,5192.991731694902
2009-07-08,5120.819425164528
2009-07-09,5108.209034634164
2009-07-10,5131.208544021282
2009-07-13,5016.29510615654
2009-07-14,5105.716886693963
2009-07-15,5066.817029926989
2009-07-16,5112.481236357239
2009-07-17,5135.1892170689825
2009-07-20,5130.554647819321
2009-07-21,5295.416286464738
2009-07-22,5304.940252348086
2009-07-23,5281.506804110462
2009-07-24,5349.310517028763
2009-07-27,5379.161717051577
2009-07-28,5454.510759238296
2009-07-29,5417.719357395294
2009-07-30,5438.722103898484
2009-07-31,5544.831030804987
2009-08-03,5586.020389859261
