Date,EAFE ex UK VALUE
2005-12-29,5592.445894599157
2005-12-30,5540.2783545561015
2006-01-02,5558.090169672346
2006-01-03,5649.561534951107
2006-01-04,5755.351838984844
2006-01-05,5776.088618501646
2006-01-06,5822.182815510675
2006-01-09,5817.448483220789
2006-01-10,5765.945916716574
2006-01-11,5827.683474329478
2006-01-12,5831.376094298514
2006-01-13,5794.2565164745165
2006-01-16,5787.089138515601
2006-01-17,5700.100411069771
2006-01-18,5622.765974548541
2006-01-19,5703.86813738402
2006-01-20,5677.678350205889
2006-01-23,5702.926388489561
2006-01-24,5714.318950566805
2006-01-25,5731.093124340144
2006-01-26,5799.805019812514
2006-01-27,5849.428278611351
2006-01-30,5839.4892418648005
2006-01-31,5889.09741770899
2006-02-01,5883.971525646928
2006-02-02,5848.634919123326
2006-02-03,5795.867211773005
2006-02-06,5816.131720297268
2006-02-07,5820.854970303795
2006-02-08,5760.413179356069
2006-02-09,5814.695476786576
2006-02-10,5778.939123974366
2006-02-13,5770.484642758193
2006-02-14,5784.453910300392
2006-02-15,5769.471672183464
2006-02-16,5801.367260876771
2006-02-17,5795.787817065633
2006-02-20,5800.196595315508
2006-02-21,5831.59347215635
2006-02-22,5853.690197442515
2006-02-23,5918.564869534959
2006-02-24,5917.323557048625
2006-02-27,5952.235406857055
2006-02-28,5932.134771063793
2006-03-01,5929.050790973379
2006-03-02,5910.22939965348
2006-03-03,5876.036272539003
2006-03-06,5892.049552240861
2006-03-07,5820.718431846763
2006-03-08,5796.547920477101
2006-03-09,5857.2732659876265
2006-03-10,5858.000734173182
2006-03-13,5924.49190914748
2006-03-14,5982.75253966681
2006-03-15,6000.843521792222
2006-03-16,6022.986120862858
2006-03-17,6067.224420113322
2006-03-20,6104.126012219591
2006-03-21,6067.482713579327
2006-03-22,6071.698195301511
2006-03-23,6013.755690205132
2006-03-24,6045.311030092197
2006-03-27,6045.894525764782
2006-03-28,6051.250360928894
2006-03-29,6028.424734601293
2006-03-30,6137.236027478419
2006-03-31,6100.510078784537
2006-04-03,6161.1946735056345
2006-04-04,6190.989581822046
2006-04-05,6221.112899797537
2006-04-06,6253.319992530997
2006-04-07,6198.007561965133
2006-04-10,6193.923328694237
2006-04-11,6146.838645875557
2006-04-12,6101.096924206404
2006-04-13,6098.099688470801
2006-04-14,6098.655691486231
2006-04-17,6153.054318036467
2006-04-18,6175.073202638702
2006-04-19,6250.989105959598
2006-04-20,6282.795799308751
2006-04-21,6355.344012850123
2006-04-24,6331.8098640082435
2006-04-25,6353.5837261196675
2006-04-26,6389.449789651052
2006-04-27,6425.16543723341
2006-04-28,6407.766746746515
2006-05-01,6450.806345698943
2006-05-02,6505.872932819141
2006-05-03,6463.104377405725
2006-05-04,6503.889494527068
2006-05-05,6584.367451235202
2006-05-08,6634.580805715831
2006-05-09,6658.293374114005
2006-05-10,6642.903130555657
2006-05-11,6611.90899968036
2006-05-12,6515.330011954288
2006-05-15,6425.331289783609
2006-05-16,6403.573196124231
2006-05-17,6286.613970440422
2006-05-18,6213.583706203548
2006-05-19,6172.977636901222
2006-05-22,6066.131103617371
2006-05-23,6140.84622034185
2006-05-24,6086.076593483351
2006-05-25,6106.228759443821
2006-05-26,6193.1754350244155
2006-05-29,6207.445239494861
2006-05-30,6171.655930103067
2006-05-31,6144.63312379908
2006-06-01,6160.304099157613
2006-06-02,6250.52328775761
2006-06-05,6212.097748580293
2006-06-06,6036.2392009221885
2006-06-07,5999.952562348372
2006-06-08,5778.5343859465875
2006-06-09,5874.329997687013
2006-06-12,5818.22776926954
2006-06-13,5634.342989821472
2006-06-14,5669.99572073409
2006-06-15,5765.052892225162
2006-06-16,5810.3739370359435
2006-06-19,5790.871314552353
2006-06-20,5807.327524847659
2006-06-21,5828.308169724255
2006-06-22,5874.396282263107
2006-06-23,5842.374972687681
2006-06-26,5847.784461165253
2006-06-27,5839.114672342729
2006-06-28,5785.59160105584
2006-06-29,5889.8177438277235
2006-06-30,6113.062318667808
2006-07-03,6131.333418266242
2006-07-04,6154.103869865044
2006-07-05,6048.078048595224
2006-07-06,6087.883005192014
2006-07-07,6131.247292718211
2006-07-10,6144.665732732021
2006-07-11,6096.585851242869
2006-07-12,6043.463633937593
2006-07-13,5978.000212704855
2006-07-14,5851.56345938102
2006-07-17,5786.121043872856
2006-07-18,5710.69055170613
2006-07-19,5812.507662388634
2006-07-20,5923.852988698849
2006-07-21,5899.854906065405
2006-07-24,5936.392643506556
2006-07-25,5971.192899494161
2006-07-26,5965.166062492608
2006-07-27,6115.165793569001
2006-07-28,6177.4658519918685
2006-07-31,6180.593562827203
2006-08-01,6127.255702916926
2006-08-02,6202.0927805736965
2006-08-03,6172.085515760902
2006-08-04,6262.088987533284
2006-08-07,6158.855082268422
2006-08-08,6199.904229550643
2006-08-09,6265.0533842164305
2006-08-10,6199.649410981349
2006-08-11,6181.762745957532
2006-08-14,6227.036417186009
2006-08-15,6285.97005205668
2006-08-16,6370.614691611791
2006-08-17,6391.498456739306
2006-08-18,6375.1797970269035
2006-08-21,6371.161491008214
2006-08-22,6364.725415789249
2006-08-23,6333.881607172624
2006-08-24,6319.068789202492
2006-08-25,6286.877709622626
2006-08-28,6304.051806439316
2006-08-29,6328.56501488149
2006-08-30,6362.484808990546
2006-08-31,6375.686650421002
2006-09-01,6383.884710732077
2006-09-04,6478.733550749388
2006-09-05,6444.968396750575
2006-09-06,6381.970609873045
2006-09-07,6295.109663424951
2006-09-08,6294.4465232170605
2006-09-11,6238.404481762137
2006-09-12,6270.042626843769
2006-09-13,6290.979927816488
2006-09-14,6347.912230049486
2006-09-15,6321.662575360265
2006-09-18,6335.068133144336
2006-09-19,6329.885187229971
2006-09-20,6350.523091167306
2006-09-21,6389.115950083004
2006-09-22,6348.073471330535
2006-09-25,6324.9330521856555
2006-09-26,6342.35844597557
2006-09-27,6432.833206213152
2006-09-28,6424.553589164972
2006-09-29,6424.362804120039
2006-10-02,6474.837556746635
2006-10-03,6450.615759526315
2006-10-04,6454.298686995577
2006-10-05,6542.362752052843
2006-10-06,6495.117061248048
2006-10-09,6495.491684133376
2006-10-10,6502.902378466143
2006-10-11,6512.959438731552
2006-10-12,6542.43411575172
2006-10-13,6537.0126305655995
2006-10-16,6573.34474659677
2006-10-17,6518.0481762457075
2006-10-18,6549.27062226144
2006-10-19,6584.405084483801
2006-10-20,6610.183558162818
2006-10-23,6616.765311518806
2006-10-24,6609.709586115972
2006-10-25,6631.650718242857
2006-10-26,6691.608822187815
2006-10-27,6711.436293923197
2006-10-30,6660.463546278734
2006-10-31,6679.248144079247
2006-11-01,6710.202927518917
2006-11-02,6678.493370596972
2006-11-03,6662.350177303454
2006-11-06,6711.262791980825
2006-11-07,6793.033045559744
2006-11-08,6755.429727894847
2006-11-09,6748.032558182025
2006-11-10,6772.005654727009
2006-11-13,6748.878205260168
2006-11-14,6784.802307603914
2006-11-15,6791.582296599975
2006-11-16,6782.696300710793
2006-11-17,6764.365408911227
2006-11-20,6707.164072486738
2006-11-21,6727.285997826873
2006-11-22,6812.864132044948
2006-11-23,6820.593785636583
2006-11-24,6816.633122756688
2006-11-27,6767.570396689943
2006-11-28,6747.28361519283
2006-11-29,6849.312092402734
2006-11-30,6893.409714691416
2006-12-01,6880.906295633005
2006-12-04,6902.803489663149
2006-12-05,6934.1926266992705
2006-12-06,6977.554754083128
2006-12-07,6992.914358069908
2006-12-08,6971.540445131375
2006-12-11,6969.594123454598
2006-12-12,7009.82633457087
2006-12-13,7027.085469168865
2006-12-14,7057.320423858731
2006-12-15,7058.680758917906
2006-12-18,7064.851096909658
2006-12-19,7045.884638426371
2006-12-20,7108.611874411908
2006-12-21,7110.645460998417
2006-12-22,7083.94156062295
2006-12-25,7074.803676113397
2006-12-26,7073.666529788679
2006-12-27,7140.557469141277
2006-12-28,7158.467725132785
2006-12-29,7163.474537772044
2007-01-01,7163.474537772044
2007-01-02,7258.879566010308
2007-01-03,7225.204671700633
2007-01-04,7192.885421805929
2007-01-05,7096.260856473798
2007-01-08,7094.065087067959
2007-01-09,7113.604186394525
2007-01-10,7003.656808775774
2007-01-11,7039.068349100982
2007-01-12,7115.524555419369
2007-01-15,7169.181043922816
2007-01-16,7142.975307596318
2007-01-17,7140.381061002765
2007-01-18,7146.1143298771985
2007-01-19,7185.157000079971
2007-01-22,7196.80860089573
2007-01-23,7225.13313029449
2007-01-24,7265.779930240588
2007-01-25,7231.534492265166
2007-01-26,7164.251606517932
2007-01-29,7199.916072267247
2007-01-30,7241.18509106699
2007-01-31,7237.2783454524
2007-02-01,7320.145027024707
2007-02-02,7328.603179954108
2007-02-05,7292.362926663623
2007-02-06,7348.74000794216
2007-02-07,7390.605879087361
2007-02-08,7351.652308927295
2007-02-09,7387.09512804958
2007-02-12,7333.551544338283
2007-02-13,7393.420708501779
2007-02-14,7488.240748210385
2007-02-15,7539.324506308291
2007-02-16,7519.437021720256
2007-02-19,7547.801746871557
2007-02-20,7537.123994359915
2007-02-21,7493.314947073773
2007-02-22,7517.7549204590605
2007-02-23,7573.200584496388
2007-02-26,7620.831263516662
2007-02-27,7536.474418971417
2007-02-28,7355.349119559175
2007-03-01,7288.603324776749
2007-03-02,7265.58922217583
2007-03-05,7120.567258769094
2007-03-06,7202.90092987213
2007-03-07,7244.434461594457
2007-03-08,7330.345835383037
2007-03-09,7327.8316773422
2007-03-12,7366.589711471763
2007-03-13,7312.738535292477
2007-03-14,7122.827399060042
2007-03-15,7232.669835215512
2007-03-16,7232.638145171569
2007-03-19,7322.034346655372
2007-03-20,7361.416186262831
2007-03-21,7366.572945399834
2007-03-22,7512.9707341130215
2007-03-23,7533.913037958771
2007-03-26,7501.131727435585
2007-03-27,7492.498435962083
2007-03-28,7473.880457735554
2007-03-29,7491.070206764237
2007-03-30,7483.113456281931
2007-04-02,7488.195998699228
2007-04-03,7558.39118239093
2007-04-04,7615.417570508136
2007-04-05,7629.681616176034
2007-04-06,7622.509285634096
2007-04-09,7608.03472926411
2007-04-10,7685.693058173774
2007-04-11,7679.036879489724
2007-04-12,7680.568815885251
2007-04-13,7670.688171948999
2007-04-16,7779.342263353579
2007-04-17,7794.9591448339515
2007-04-18,7827.503163483214
2007-04-19,7764.543496992456
2007-04-20,7840.377967847903
2007-04-23,7820.76479137281
2007-04-24,7804.328795853574
2007-04-25,7829.32074326283
2007-04-26,7827.626161391279
2007-04-27,7815.536078435863
2007-04-30,7821.210798220906
2007-05-01,7785.3748727267375
2007-05-02,7826.589847572021
2007-05-03,7817.322356195418
2007-05-04,7869.377416213535
2007-05-07,7925.17049852641
2007-05-08,7834.037844965392
2007-05-09,7878.55767532652
2007-05-10,7805.664432263923
2007-05-11,7831.064293597045
2007-05-14,7849.1891254395605
2007-05-15,7875.874096500157
2007-05-16,7841.346622341184
2007-05-17,7803.060224682927
2007-05-18,7836.253520284962
2007-05-21,7841.892448071249
2007-05-22,7864.406007965543
2007-05-23,7925.108789247961
2007-05-24,7847.466873982986
2007-05-25,7818.34809752847
2007-05-28,7844.174866311688
2007-05-29,7876.471296656371
2007-05-30,7838.929573944253
2007-05-31,7935.039202350244
2007-06-01,7986.6829957855625
2007-06-04,8011.4504675239095
2007-06-05,8008.996621500055
2007-06-06,7941.090520651699
2007-06-07,7855.339225243275
2007-06-08,7756.671039082203
2007-06-11,7796.590587391363
2007-06-12,7738.3120508259035
2007-06-13,7713.051692909401
2007-06-14,7803.48549751448
2007-06-15,7896.117384959417
2007-06-18,7920.969813135484
2007-06-19,7918.2397663991305
2007-06-20,7953.280520620535
2007-06-21,7892.59166184409
2007-06-22,7863.2227708457185
2007-06-25,7842.530636093054
2007-06-26,7815.636189220218
2007-06-27,7729.3202125233865
2007-06-28,7814.976261273576
2007-06-29,7881.758303087224
2007-07-02,7950.959945710932
2007-07-03,7986.471762409704
2007-07-04,8001.426611337733
2007-07-05,7963.754629000063
2007-07-06,7998.560997817855
2007-07-09,8038.40364486794
2007-07-10,8036.8185958115855
2007-07-11,8000.920201067729
2007-07-12,8044.340314457476
2007-07-13,8112.610947185234
2007-07-16,8137.1470685716195
2007-07-17,8105.563356903997
2007-07-18,8031.700562457172
2007-07-19,8090.955711570573
2007-07-20,8055.084995677956
2007-07-23,8046.976318434683
2007-07-24,8001.827456151942
2007-07-25,7889.8131729987845
2007-07-26,7753.392879427922
2007-07-27,7639.245212246255
2007-07-30,7641.759055653863
2007-07-31,7736.812642651943
2007-08-01,7603.928741641801
2007-08-02,7632.193958619982
2007-08-03,7614.524814688979
2007-08-06,7575.046289940889
2007-08-07,7626.510063968455
2007-08-08,7737.584679396546
2007-08-09,7629.173763951093
2007-08-10,7398.944750265255
2007-08-13,7484.518229486039
2007-08-14,7421.949173032495
2007-08-15,7311.61256790143
2007-08-16,7137.264666173193
2007-08-17,7170.480499670585
2007-08-20,7264.893729724936
2007-08-21,7310.950033100088
2007-08-22,7367.705012058716
2007-08-23,7453.970175473344
2007-08-24,7480.315341039665
2007-08-27,7505.227914844059
2007-08-28,7434.851316761073
2007-08-29,7404.531860702991
2007-08-30,7441.244144201273
2007-08-31,7551.500245494136
2007-09-03,7563.1779547614215
2007-09-04,7574.242825176717
2007-09-05,7491.401125942914
2007-09-06,7519.235177120349
2007-09-07,7461.6332742011655
2007-09-10,7389.205586511612
2007-09-11,7468.615876694638
2007-09-12,7505.663486358376
2007-09-13,7529.235350362728
2007-09-14,7529.632720324599
2007-09-17,7462.055178022173
2007-09-18,7463.319556365296
2007-09-19,7729.595791263206
2007-09-20,7785.499132322337
2007-09-21,7762.063930574198
2007-09-24,7762.273981243712
2007-09-25,7776.244728417756
2007-09-26,7794.001501771311
2007-09-27,7896.910200794931
2007-09-28,7944.823054884243
2007-10-01,7989.752733698293
2007-10-02,8017.046328851431
2007-10-03,8032.376998285408
2007-10-04,8016.745154478179
2007-10-05,8070.243134891032
2007-10-08,8014.363664894991
2007-10-09,8064.109639272927
2007-10-10,8082.981689658445
2007-10-11,8156.014277310035
2007-10-12,8112.342325073935
2007-10-15,8078.108909742437
2007-10-16,7974.345692627132
2007-10-17,7968.579764736685
2007-10-18,8007.241964933342
2007-10-19,7942.60049598717
2007-10-22,7793.419326955387
2007-10-23,7878.628563390727
2007-10-24,7841.781560554457
2007-10-25,7906.000772932022
2007-10-26,8023.851782684902
2007-10-29,8128.766469814542
2007-10-30,8112.497192336302
2007-10-31,8180.90217511453
2007-11-01,8103.51173556794
2007-11-02,8003.409637373968
2007-11-05,7915.1845785747255
2007-11-06,7977.291797575258
2007-11-07,8012.209136200718
2007-11-08,7908.19623664577
2007-11-09,7821.874304123326
2007-11-12,7727.539777369857
2007-11-13,7757.112244454707
2007-11-14,7869.997029185284
2007-11-15,7802.226450682366
2007-11-16,7724.23994441476
2007-11-19,7633.9604479424
2007-11-20,7717.572685857645
2007-11-21,7574.755700167324
2007-11-22,7574.085225068419
2007-11-23,7645.132136953119
2007-11-26,7697.8660339039625
2007-11-27,7698.534226865758
2007-11-28,7744.170702666485
2007-11-29,7849.735280138315
2007-11-30,7889.8980925538635
2007-12-03,7865.947811774099
2007-12-04,7837.194978450099
2007-12-05,7872.319914670149
2007-12-06,7920.2192692049975
2007-12-07,7980.871293443052
2007-12-10,8028.368677332004
2007-12-11,8028.878710624311
2007-12-12,7990.716471772542
2007-12-13,7782.321809142616
2007-12-14,7674.410823552848
2007-12-17,7495.756982277469
2007-12-18,7503.9557926589605
2007-12-19,7456.160536784717
2007-12-20,7456.3471911350925
2007-12-21,7538.12636958244
2007-12-24,7553.087465255257
2007-12-25,7586.527626171926
2007-12-26,7641.045860754143
2007-12-27,7662.8188054411685
2007-12-28,7695.859788582229
2007-12-31,7701.622488727024
2008-01-01,7701.622488727024
2008-01-02,7729.118652550207
2008-01-03,7704.988749644078
2008-01-04,7586.967916926147
2008-01-07,7519.176752371456
2008-01-08,7529.202024285546
2008-01-09,7511.974592603433
2008-01-10,7465.62265490054
2008-01-11,7458.037286745754
2008-01-14,7525.976281522805
2008-01-15,7370.91451421505
2008-01-16,7186.909563287934
2008-01-17,7181.270305301288
2008-01-18,7080.3004605134165
2008-01-21,6676.951287543157
2008-01-22,6618.772500095813
2008-01-23,6558.89578168379
2008-01-24,6884.0128577254345
2008-01-25,6980.03481613889
2008-01-28,6922.135155321777
2008-01-29,7014.603332301001
2008-01-30,6964.735293115933
2008-01-31,7007.040634834156
2008-02-01,7106.367491291902
2008-02-04,7143.726772844334
2008-02-05,6902.767934437089
2008-02-06,6832.448638143629
2008-02-07,6741.246458291529
2008-02-08,6703.321757021723
2008-02-11,6654.120813723788
2008-02-12,6806.1499437302145
2008-02-13,6771.628020947718
2008-02-14,6869.554142096463
2008-02-15,6825.981739793028
2008-02-18,6870.719685337733
2008-02-19,6960.285169760196
2008-02-20,6791.058264019121
2008-02-21,6910.63658161198
2008-02-22,6851.185925594918
2008-02-25,6966.0651091677355
2008-02-26,7063.627240755233
2008-02-27,7190.425443975524
2008-02-28,7126.246205246936
2008-02-29,7037.399342322017
2008-03-03,6902.050024854121
2008-03-04,6835.3222783071615
2008-03-05,6897.040372475626
2008-03-06,6885.102670198209
2008-03-07,6751.399747671635
2008-03-10,6690.464640717012
2008-03-11,6762.037959648155
2008-03-12,6929.786640514236
2008-03-13,6836.263774509796
2008-03-14,6764.566784261379
2008-03-17,6590.580203374085
2008-03-18,6762.702018862169
2008-03-19,6762.163847648708
2008-03-20,6674.88889761502
2008-03-21,6716.1373166121875
2008-03-24,6688.668491833059
2008-03-25,6974.868091586813
2008-03-26,7033.170493896373
2008-03-27,7055.375548549715
2008-03-28,7058.470027019415
2008-03-31,7011.447161379822
2008-04-01,7078.970965259074
2008-04-02,7252.765500089906
2008-04-03,7262.621239378498
2008-04-04,7310.912828400279
2008-04-07,7342.938049493562
2008-04-08,7282.54889642993
2008-04-09,7222.334891006723
2008-04-10,7207.041111742053
2008-04-11,7206.999939888071
2008-04-14,7104.511628378229
2008-04-15,7133.021159296138
2008-04-16,7288.460955988543
2008-04-17,7280.600873926013
2008-04-18,7302.180394339251
2008-04-21,7416.469792397181
2008-04-22,7370.248846619406
2008-04-23,7355.549294081058
2008-04-24,7272.191109782788
2008-04-25,7359.767798415747
2008-04-28,7442.35043215825
2008-04-29,7424.654492435817
2008-04-30,7408.00906215122
2008-05-01,7347.563905847019
2008-05-02,7465.893149163013
2008-05-05,7496.834578724721
2008-05-06,7489.73758580729
2008-05-07,7481.477849446741
2008-05-08,7472.989914283605
2008-05-09,7386.087976716902
2008-05-12,7419.613242060553
2008-05-13,7416.810026548492
2008-05-14,7440.54729755538
2008-05-15,7497.331913975138
2008-05-16,7579.2714244072495
2008-05-19,7601.26876297743
2008-05-20,7566.343953788919
2008-05-21,7516.2711560118605
2008-05-22,7507.384951485407
2008-05-23,7449.540694134385
2008-05-26,7374.286281288127
2008-05-27,7368.9244911805445
2008-05-28,7326.66384234846
2008-05-29,7341.557413206147
2008-05-30,7417.463087549158
2008-06-02,7386.581758039216
2008-06-03,7327.34681355073
2008-06-04,7328.209223074678
2008-06-05,7327.753318601246
2008-06-06,7310.852346572027
2008-06-09,7207.216400065502
2008-06-10,7035.52220812151
2008-06-11,7001.162475792027
2008-06-12,6915.75180581906
2008-06-13,6938.076337985155
2008-06-16,6990.37365040178
2008-06-17,7038.646502747417
2008-06-18,6980.0204434247935
2008-06-19,6857.136335894646
2008-06-20,6814.208036417069
2008-06-23,6721.171562817676
2008-06-24,6727.511104491591
2008-06-25,6776.285817446999
2008-06-26,6733.371063305115
2008-06-27,6676.405115271888
2008-06-30,6676.209834644905
2008-07-01,6573.526511135212
2008-07-02,6580.669970852391
2008-07-03,6560.810253492388
2008-07-04,6503.27594418189
2008-07-07,6531.468269697574
2008-07-08,6422.960655579969
2008-07-09,6535.141807309407
2008-07-10,6490.475198657663
2008-07-11,6414.9743860978715
2008-07-14,6395.86641189026
2008-07-15,6284.910828978045
2008-07-16,6276.089386313333
2008-07-17,6436.802879030588
2008-07-18,6491.547263359245
2008-07-21,6557.2632967078935
2008-07-22,6571.718343740551
2008-07-23,6659.073375948495
2008-07-24,6667.116274013937
2008-07-25,6548.398443491175
2008-07-28,6494.825236013273
2008-07-29,6396.229125190205
2008-07-30,6484.251968342311
2008-07-31,6499.714245653626
2008-08-01,6399.111587768931
2008-08-04,6331.10724415325
2008-08-05,6419.451013800104
2008-08-06,6500.178993662779
2008-08-07,6441.809955054148
2008-08-08,6362.593778795827
2008-08-11,6466.858171931213
2008-08-12,6426.555944043591
2008-08-13,6273.687672481595
2008-08-14,6258.729074009226
2008-08-15,6220.126343395967
2008-08-18,6246.307921346981
2008-08-19,6078.1557692031065
2008-08-20,6092.866540661856
2008-08-21,6089.001065773583
2008-08-22,6110.523744809387
2008-08-25,6124.562201950994
2008-08-26,6075.301417461568
2008-08-27,6083.139815998604
2008-08-28,6172.024817155153
2008-08-29,6263.507301970053
2008-09-01,6183.046950968533
2008-09-02,6192.274427242369
2008-09-03,6159.646555444376
2008-09-04,6005.346266346776
2008-09-05,5843.224417332932
2008-09-08,6039.944268223965
2008-09-09,5965.049895544918
2008-09-10,5913.8960279515595
2008-09-11,5794.954498241345
2008-09-12,5932.859251039283
2008-09-15,5763.843723963292
2008-09-16,5556.547154132943
2008-09-17,5476.891471564681
2008-09-18,5427.837345552268
2008-09-19,5874.3551396920075
2008-09-22,5922.744743447255
2008-09-23,5870.985372855546
2008-09-24,5854.738177039668
2008-09-25,5925.92972898548
2008-09-26,5843.151433105416
2008-09-29,5543.484701083154
2008-09-30,5386.980298218789
2008-10-01,5463.146338457566
2008-10-02,5356.196269906325
2008-10-03,5418.830988742311
2008-10-06,5023.821600670895
2008-10-07,4963.034745577307
2008-10-08,4626.909245170731
2008-10-09,4591.422358461298
2008-10-10,4169.875081399319
2008-10-13,4474.509652227947
2008-10-14,4762.892066152322
2008-10-15,4571.189946777178
2008-10-16,4225.215140071228
2008-10-17,4367.212757973128
2008-10-20,4498.712448278075
2008-10-21,4545.519888832547
2008-10-22,4265.25246748898
2008-10-23,4216.57926803213
2008-10-24,3994.1015154692
2008-10-27,3703.7596451827426
2008-10-28,3744.5311201878317
2008-10-29,4105.228847433205
2008-10-30,4295.656933765129
2008-10-31,4237.293478380739
2008-11-03,4313.516268924456
2008-11-04,4564.883645536841
2008-11-05,4639.382842622802
2008-11-06,4307.865222449221
2008-11-07,4294.473544378429
2008-11-10,4379.812703844355
2008-11-11,4136.653077003282
2008-11-12,4048.8534812310304
2008-11-13,3971.57352135336
2008-11-14,4033.139830210885
2008-11-17,3945.4041386704444
2008-11-18,3899.5297861685826
2008-11-19,3795.9568250399034
2008-11-20,3635.3788247173293
2008-11-21,3624.6109206969095
2008-11-24,3858.6576142770523
2008-11-25,3992.034550885051
2008-11-26,3948.104315857294
2008-11-27,4032.8419011992596
2008-11-28,4043.8833284618217
2008-12-01,3879.0467392415753
2008-12-02,3879.1643168929154
2008-12-03,3896.557248292565
2008-12-04,3894.8710819612766
2008-12-05,3774.8191120707725
2008-12-08,4064.677132101604
2008-12-09,4112.2820439377165
2008-12-10,4193.043424816112
2008-12-11,4269.016037591996
2008-12-12,4137.267753280092
2008-12-15,4255.7163873115105
2008-12-16,4277.182441270616
2008-12-17,4432.2439707922385
2008-12-18,4457.266099361689
2008-12-19,4321.8826759713575
2008-12-22,4275.1989662091255
2008-12-23,4269.486605176568
2008-12-24,4231.942486520287
2008-12-25,4253.920098333296
2008-12-26,4280.971454995575
2008-12-29,4376.290292950243
2008-12-30,4421.793318592982
2008-12-31,4376.7072417467025
2009-01-01,4376.7072417467025
2009-01-02,4481.279705419208
2009-01-05,4461.71722383563
2009-01-06,4441.17654280148
2009-01-07,4522.822153341024
2009-01-08,4469.641197493221
2009-01-09,4415.427044327581
2009-01-12,4351.284446360206
2009-01-13,4175.518993107952
2009-01-14,4080.766931276163
2009-01-15,3951.106890914818
2009-01-16,4042.61193618623
2009-01-19,3983.3501835026755
2009-01-20,3853.3178196245126
2009-01-21,3838.0851667766055
2009-01-22,3830.169149336289
2009-01-23,3723.5221917075132
2009-01-26,3858.110636511079
2009-01-27,3944.68083417733
2009-01-28,4064.302652118614
2009-01-29,4013.4884931514093
2009-01-30,3892.6160597474804
2009-02-02,3806.0369501447526
2009-02-03,3887.6983279860297
2009-02-04,3963.0395440515026
2009-02-05,3921.979219854921
2009-02-06,3981.4421445280136
2009-02-09,4036.6059717109374
2009-02-10,3953.194635303188
2009-02-11,3929.4756975898326
2009-02-12,3821.577363746333
2009-02-13,3859.1997904498553
2009-02-16,3793.239189783961
2009-02-17,3626.536801255614
2009-02-18,3587.6546893081036
2009-02-19,3621.264440351595
2009-02-20,3481.042381435703
2009-02-23,3452.4590676829703
2009-02-24,3399.1478452927154
2009-02-25,3409.8775608533942
2009-02-26,3465.632122224807
2009-02-27,3443.925908632422
2009-03-02,3282.10831879683
2009-03-03,3228.510951899985
2009-03-04,3295.7462498497894
2009-03-05,3222.4814566509626
2009-03-06,3166.423964719119
2009-03-09,3111.8973481077364
2009-03-10,3247.724352012696
2009-03-11,3320.619866978417
2009-03-12,3313.459492548525
2009-03-13,3397.4383927286385
2009-03-16,3505.1737627552243
2009-03-17,3518.2436394899355
2009-03-18,3569.755790153833
2009-03-19,3773.0463723246985
2009-03-20,3712.941816186073
2009-03-23,3841.194525902865
2009-03-24,3859.3709495667626
2009-03-25,3901.862272442194
2009-03-26,3936.429223334799
2009-03-27,3861.9069706015716
2009-03-30,3664.4261953040523
2009-03-31,3710.8956225212582
2009-04-01,3789.1493010351887
2009-04-02,4040.9213746548658
2009-04-03,4052.047359548708
2009-04-06,4022.605686517629
2009-04-07,3976.2228687202164
2009-04-08,3957.3599917370166
2009-04-09,4080.9769616140998
2009-04-10,4097.653749342896
2009-04-13,4135.33440663285
2009-04-14,4193.872839302827
2009-04-15,4133.203257265849
2009-04-16,4182.5467575725625
2009-04-17,4244.71760386514
2009-04-20,4120.1195357546185
2009-04-21,4076.574068442072
2009-04-22,4148.347220059201
2009-04-23,4176.168123832134
2009-04-24,4269.732151850152
2009-04-27,4256.674021914767
2009-04-28,4148.813586678765
2009-04-29,4254.839384268148
2009-04-30,4346.9384518328825
2009-05-01,4347.141207241839
2009-05-04,4455.851631217817
2009-05-05,4469.277422866267
2009-05-06,4508.299063510856
2009-05-07,4591.376763592838
2009-05-08,4680.420900183744
2009-05-11,4673.868563259812
2009-05-12,4637.957433573959
2009-05-13,4535.05718786003
2009-05-14,4479.909745269301
2009-05-15,4544.834605684352
2009-05-18,4555.394066500352
2009-05-19,4680.989818893227
2009-05-20,4769.301416424754
2009-05-21,4698.068150514499
2009-05-22,4736.854411076394
2009-05-25,4740.7260981108575
2009-05-26,4773.141585826133
2009-05-27,4808.074594109513
2009-05-28,4755.732408187756
2009-05-29,4846.211575684034
2009-06-01,4968.7828843552725
2009-06-02,5021.415675393899
2009-06-03,4941.761453429091
2009-06-04,4913.045366777906
2009-06-05,4883.404025421398
2009-06-08,4808.473770214129
2009-06-09,4851.601217997998
2009-06-10,4926.4147956023835
2009-06-11,4979.046131347775
2009-06-12,4966.814818969979
2009-06-15,4827.435951404237
2009-06-16,4780.322907776774
2009-06-17,4723.102430562151
2009-06-18,4746.52691713032
2009-06-19,4788.321432503658
2009-06-22,4696.402683641842
2009-06-23,4665.3156428669445
2009-06-24,4759.850855191727
2009-06-25,4734.721979742485
2009-06-26,4795.090847413571
2009-06-29,4821.429418072754
2009-06-30,4807.396033868541
2009-07-01,4869.124166088052
2009-07-02,4754.184618919254
2009-07-03,4745.416202410979
2009-07-06,4686.580103592806
2009-07-07,4669.910769674424
2009-07-08,4584.854678036133
2009-07-09,4611.747592185296
2009-07-10,4579.928173716987
2009-07-13,4601.669957644402
2009-07-14,4686.451172040046
