Date,PACIFIC ex JAPAN VALUE
1988-01-29,853.36961
1988-02-29,850.9742
1988-03-31,953.96115
1988-04-29,1001.60769
1988-05-31,1078.35863
1988-06-30,1092.88178
1988-07-29,1135.94656
1988-08-31,1074.40092
1988-09-30,1061.2209
1988-10-31,1132.7371
1988-11-30,1126.24834
1988-12-30,1128.83003
1989-01-31,1262.36241
1989-02-28,1172.29927
1989-03-31,1200.83686
1989-04-28,1240.03634
1989-05-31,1190.30839
1989-06-30,1131.6311
1989-07-31,1225.86226
1989-08-31,1287.39977
1989-09-29,1333.68716
1989-10-31,1284.02168
1989-11-30,1291.53054
1989-12-29,1343.36137
1990-01-31,1349.0569
1990-02-28,1325.98407
1990-03-30,1307.09473
1990-04-30,1245.05631
1990-05-31,1355.70429
1990-06-29,1388.9555
1990-07-31,1439.59533
1990-08-31,1318.42079
1990-09-28,1183.76739
1990-10-31,1138.99719
1990-11-30,1122.9868
1990-12-31,1110.56613
1991-01-31,1190.41622
1991-02-28,1320.32886
1991-03-29,1335.78443
1991-04-30,1358.13909
1991-05-31,1371.50882
1991-06-28,1361.91441
1991-07-31,1452.97207
1991-08-30,1445.05262
1991-09-30,1467.14224
1991-10-31,1531.82846
1991-11-29,1525.2722
1991-12-31,1565.2957
1992-01-31,1595.01356
1992-02-28,1645.0528
1992-03-31,1637.09429
1992-04-30,1714.01667
1992-05-29,1844.88945
1992-06-30,1837.35328
1992-07-31,1807.96754
1992-08-31,1718.20936
1992-09-30,1706.31753
1992-10-30,1746.50461
1992-11-30,1734.88418
1992-12-31,1738.97742
1993-01-29,1754.40056
1993-02-26,1892.21866
1993-03-31,1932.40979
1993-04-30,2069.41759
1993-05-31,2170.01928
1993-06-30,2077.81388
1993-07-30,2148.05624
1993-08-31,2318.65701
1993-09-30,2372.80958
1993-10-29,2768.01473
1993-11-30,2734.14656
1993-12-31,3396.31204
1994-01-31,3289.42898
1994-02-28,3151.03594
1994-03-31,2801.41423
1994-04-29,2903.00639
1994-05-31,2988.95686
1994-06-30,2842.98107
1994-07-29,3005.42378
1994-08-31,3196.76829
1994-09-30,3113.05354
1994-10-31,3134.46338
1994-11-30,2862.78676
1994-12-30,2794.03468
1995-01-31,2576.3029
1995-02-28,2856.79436
1995-03-31,2862.41633
1995-04-28,2887.13754
1995-05-31,3054.38523
1995-06-30,3041.66134
1995-07-31,3133.34664
1995-08-31,3037.74595
1995-09-29,3119.5418
1995-10-31,3040.56626
1995-11-30,3068.70478
1995-12-29,3193.76189
1996-01-31,3445.68789
1996-02-29,3464.38647
1996-03-29,3497.46767
1996-04-30,3592.06424
1996-05-31,3571.80147
1996-06-28,3530.5457
1996-07-31,3374.65628
1996-08-30,3505.12049
1996-09-30,3607.12302
1996-10-31,3715.27926
1996-11-29,3985.80062
1996-12-31,3994.79627
1997-01-31,3963.1680181810184
1997-02-28,4041.6210587830537
1997-03-31,3838.4592172510224
1997-04-30,3752.0194243068736
1997-05-30,3966.6856234424044
1997-06-30,3994.2587098882514
1997-07-31,3970.650717685614
1997-08-29,3553.7337214338854
1997-09-30,3633.4700798955705
1997-10-31,2842.48640561267
1997-11-28,2753.1605707196672
1997-12-31,2746.5105733044047
1998-01-30,2494.770127050397
1998-02-27,2929.363469732851
1998-03-31,2885.487735756865
1998-04-30,2679.8281037159227
1998-05-29,2321.566013614469
1998-06-30,2189.2611364283416
1998-07-31,2046.3060899534187
1998-08-31,1706.4733816000528
1998-09-30,1884.7018079036761
1998-10-30,2420.768033896523
1998-11-30,2511.7310164692526
1998-12-31,2483.214032348518
1999-01-29,2453.0886923592957
1999-02-26,2441.1725366465444
1999-03-31,2658.8146292474103
1999-04-30,3146.586606930153
1999-05-31,2966.3723019406734
1999-06-30,3235.793489291002
1999-07-30,3212.690150103704
1999-08-31,3101.9608553431876
1999-09-30,3030.481754426123
1999-10-29,3082.6738078907406
1999-11-30,3279.7749320966946
1999-12-31,3576.3814304023676
2000-01-31,3371.6694452383726
2000-02-29,3332.0700702015074
2000-03-31,3399.9182927235465
2000-04-28,3374.3715679902666
2000-05-31,3105.7730777171996
2000-06-30,3484.4791783342534
2000-07-31,3533.694409836505
2000-08-31,3689.21992088739
2000-09-29,3508.9372573188266
2000-10-31,3341.861574263052
2000-11-30,3371.3425523451647
2000-12-29,3651.825343022417
2001-01-01,3651.825343022417
2001-01-02,3667.6665672354343
2001-01-03,3632.60237255107
2001-01-04,3754.502702730909
2001-01-05,3829.024142948712
2001-01-08,3782.687727963671
2001-01-09,3745.5655191274586
2001-01-10,3730.5294332526105
2001-01-11,3667.063621933393
2001-01-12,3685.694349043272
2001-01-15,3661.2506561133573
2001-01-16,3659.2219684494667
2001-01-17,3647.0561989730672
2001-01-18,3675.5503294533028
2001-01-19,3727.261474822901
2001-01-22,3734.815593936059
2001-01-23,3694.4047422983817
2001-01-24,3659.8732986488944
2001-01-25,3684.991800014997
2001-01-26,3673.131079474366
2001-01-29,3669.2060276792945
2001-01-30,3688.860087056354
2001-01-31,3738.9806853995765
2001-02-01,3783.195964500781
2001-02-02,3754.4090713861906
2001-02-05,3697.5315021626375
2001-02-06,3712.3811797999256
2001-02-07,3697.896686286433
2001-02-08,3674.8325143582592
2001-02-09,3661.098544012445
2001-02-12,3690.720607243799
2001-02-13,3713.272797500953
2001-02-14,3703.488844815575
2001-02-15,3674.8085734649317
2001-02-16,3677.1094633367543
2001-02-19,3668.1907524338826
2001-02-20,3660.8026796680783
2001-02-21,3677.6325295927495
2001-02-22,3648.9194563451806
2001-02-23,3660.248088345651
2001-02-26,3715.343973837958
2001-02-27,3713.2403906407467
2001-02-28,3729.3586319468336
2001-03-01,3690.6831944473934
2001-03-02,3680.0869424176067
2001-03-05,3675.3639734070093
2001-03-06,3673.311439955907
2001-03-07,3663.1154468293707
2001-03-08,3654.4594860681404
2001-03-09,3643.105756642235
2001-03-12,3554.3266447363135
2001-03-13,3430.106688148238
2001-03-14,3412.7203526968738
2001-03-15,3423.6628923294334
2001-03-16,3403.4240141802184
2001-03-19,3401.1450509591527
2001-03-20,3391.7508403159595
2001-03-21,3322.2438781455194
2001-03-22,3232.0602210711772
2001-03-23,3250.1601035872654
2001-03-26,3314.9730687177434
2001-03-27,3298.9853722497664
2001-03-28,3295.301152604308
2001-03-29,3268.4479191638716
2001-03-30,3265.6962880461415
2001-04-02,3252.04185703305
2001-04-03,3237.5219226536155
2001-04-04,3219.048986188527
2001-04-05,3251.6709780840633
2001-04-06,3268.7306672011837
2001-04-09,3185.120864793429
2001-04-10,3191.4460264383138
2001-04-11,3265.5075228837422
2001-04-12,3307.207111040905
2001-04-13,3307.207111040905
2001-04-16,3309.9253141468002
2001-04-17,3253.880826124261
2001-04-18,3246.2955013085093
2001-04-19,3395.757505301779
2001-04-20,3414.4623620888165
2001-04-23,3395.8710115146696
2001-04-24,3369.9879313240826
2001-04-25,3360.8487006616483
2001-04-26,3389.960591010697
2001-04-27,3396.683956280266
2001-04-30,3436.5954625859226
2001-05-01,3457.444152167762
2001-05-02,3488.302164027599
2001-05-03,3508.5603767772336
2001-05-04,3459.8587226923096
2001-05-07,3480.6973228060697
2001-05-08,3470.376130143677
2001-05-09,3468.005090970855
2001-05-10,3533.1113618162362
2001-05-11,3541.9600298617993
2001-05-14,3490.1662439051975
2001-05-15,3494.0900211680114
2001-05-16,3490.753625228536
2001-05-17,3546.7127101011265
2001-05-18,3519.984876901485
2001-05-21,3581.072913547887
2001-05-22,3576.055987666937
2001-05-23,3562.62030896544
2001-05-24,3538.891971950377
2001-05-25,3545.8741698106596
2001-05-28,3540.680369806436
2001-05-29,3525.365633730588
2001-05-30,3487.2392979455963
2001-05-31,3420.6765347466744
2001-06-01,3436.310519266926
2001-06-04,3473.2928113842063
2001-06-05,3497.2370805558903
2001-06-06,3538.789747489181
2001-06-07,3588.2704200009725
2001-06-08,3608.6841364977095
2001-06-11,3583.165236583994
2001-06-12,3586.010123124168
2001-06-13,3599.4681174559696
2001-06-14,3582.5914089556527
2001-06-15,3578.342776176697
2001-06-18,3534.827576782646
2001-06-19,3528.5806929120768
2001-06-20,3520.8893473936855
2001-06-21,3532.9059869670145
2001-06-22,3551.4084672989106
2001-06-25,3535.0123437544335
2001-06-26,3547.1577943313127
2001-06-27,3521.2525946513906
2001-06-28,3484.4940885068377
2001-06-29,3535.5081752825354
2001-07-02,3500.0950377088875
2001-07-03,3527.897356565759
2001-07-04,3538.6326069978145
2001-07-05,3474.9241018617186
2001-07-06,3417.0475678275443
2001-07-09,3379.85728299653
2001-07-10,3416.951400342853
2001-07-11,3407.920015210197
2001-07-12,3423.0657337439534
2001-07-13,3435.3956870977904
2001-07-16,3469.9497396229563
2001-07-17,3426.398950463577
2001-07-18,3458.7534276612887
2001-07-19,3453.677667913026
2001-07-20,3417.3108366630454
2001-07-23,3416.272668329426
2001-07-24,3412.6883220727427
2001-07-25,3396.2717671925284
2001-07-26,3360.720222306054
2001-07-27,3358.0449632210957
2001-07-30,3385.3113080144067
2001-07-31,3426.5836704056064
2001-08-01,3493.017741302065
2001-08-02,3519.551001811539
2001-08-03,3491.2816966771443
2001-08-06,3460.3491956038747
2001-08-07,3442.411770139273
2001-08-08,3422.7998437207134
2001-08-09,3417.5515025813543
2001-08-10,3448.305540362275
2001-08-13,3427.22201346485
2001-08-14,3439.5901296980087
2001-08-15,3476.018993536196
2001-08-16,3434.9024869046602
2001-08-17,3477.10401580203
2001-08-20,3444.448313485495
2001-08-21,3475.5082946704015
2001-08-22,3484.709705834251
2001-08-23,3462.196022282154
2001-08-24,3456.902845773404
2001-08-27,3475.6565687615903
2001-08-28,3456.8077872308636
2001-08-29,3442.6939425139035
2001-08-30,3410.700868951752
2001-08-31,3349.50587681634
2001-09-03,3333.4390702888177
2001-09-04,3332.1314650854815
2001-09-05,3316.358833776341
2001-09-06,3266.2029073560175
2001-09-07,3192.9164305241284
2001-09-10,3180.3506870180204
2001-09-11,3209.201795200752
2001-09-12,2993.491116866032
2001-09-13,3004.8436379760537
2001-09-14,2952.8803374265062
2001-09-17,2754.095936470452
2001-09-18,2727.3601488970708
2001-09-19,2729.8589669420353
2001-09-20,2671.4894941183643
2001-09-21,2577.4039266059112
2001-09-24,2630.6942568886425
2001-09-25,2652.1356104733004
2001-09-26,2630.2671897035207
2001-09-27,2662.7163602913583
2001-09-28,2719.202715722653
2001-10-01,2755.4773742513867
2001-10-02,2793.0914069821188
2001-10-03,2798.373875820374
2001-10-04,2848.2554338723485
2001-10-05,2903.4496761009827
2001-10-08,2842.2921033181783
2001-10-09,2863.4399858915563
2001-10-10,2845.3515075599703
2001-10-11,2901.607672989737
2001-10-12,2927.1651323795904
2001-10-15,2955.908204946684
2001-10-16,2970.4259898555765
2001-10-17,3017.236814156118
2001-10-18,2943.247258693818
2001-10-19,2905.8462758942005
2001-10-22,2905.423263923723
2001-10-23,2958.1894751504333
2001-10-24,2999.477817781717
2001-10-25,2983.4643983572532
2001-10-26,2993.522004963482
2001-10-29,2938.5975072399538
2001-10-30,2933.3837862052237
2001-10-31,2938.452442355684
2001-11-01,2954.001192637672
2001-11-02,2917.9506723204386
2001-11-05,2927.4472350176543
2001-11-06,2977.5728149327097
2001-11-07,2961.3425136025016
2001-11-08,2989.5552578082716
2001-11-09,3048.4891383478653
2001-11-12,3091.1284268917307
2001-11-13,3080.144214021669
2001-11-14,3116.7099334308937
2001-11-15,3157.9031061244573
2001-11-16,3175.8970369399467
2001-11-19,3190.2645799869574
2001-11-20,3207.064023452139
2001-11-21,3192.506781356418
2001-11-22,3188.597787205536
2001-11-23,3202.5554246831416
2001-11-26,3228.250840671799
2001-11-27,3239.90920455325
2001-11-28,3196.356525537727
2001-11-29,3174.0082305962014
2001-11-30,3209.005546651629
2001-12-03,3200.5873899368366
2001-12-04,3234.8018776422323
2001-12-05,3322.8136542320894
2001-12-06,3352.0501662603383
2001-12-07,3378.168392200363
2001-12-10,3362.0351161145663
2001-12-11,3336.694336073218
2001-12-12,3361.054676042185
2001-12-13,3318.629148376996
2001-12-14,3286.698260611114
2001-12-17,3288.7506870518173
2001-12-18,3307.5157834598485
2001-12-19,3317.070354993569
2001-12-20,3310.878580274207
2001-12-21,3290.6221815851045
2001-12-24,3303.7113027866762
2001-12-25,3303.7113027866753
2001-12-26,3299.4871539985543
2001-12-27,3329.43577685314
2001-12-28,3354.9347159728004
2001-12-31,3363.918871919384
2002-01-01,3363.918871919384
2002-01-02,3377.6490318372016
2002-01-03,3379.2205981482853
2002-01-04,3444.5503672445334
2002-01-07,3492.8465389348444
2002-01-08,3490.184638272232
2002-01-09,3468.621523208197
2002-01-10,3455.5709429227977
2002-01-11,3429.3459452988413
2002-01-14,3422.13698990359
2002-01-15,3404.400635608282
2002-01-16,3388.494320952306
2002-01-17,3367.3537259314357
2002-01-18,3360.743071129534
2002-01-21,3391.323158960935
2002-01-22,3386.3918795437953
2002-01-23,3386.8935928143906
2002-01-24,3384.6427041416023
2002-01-25,3414.3712497104602
2002-01-28,3419.034854504556
2002-01-29,3454.9944552258025
2002-01-30,3380.2191202380573
2002-01-31,3410.8469466310003
2002-02-01,3388.45142385878
2002-02-04,3402.8110937456486
2002-02-05,3358.0150638983223
2002-02-06,3340.436316590106
2002-02-07,3305.88726822837
2002-02-08,3350.3971638748762
2002-02-11,3397.1670488610225
2002-02-12,3383.121008068283
2002-02-13,3372.2261539449137
2002-02-14,3411.9426737594517
2002-02-15,3435.516213336154
2002-02-18,3449.1207420355836
2002-02-19,3417.8712295096325
2002-02-20,3393.0999864602936
2002-02-21,3386.9303175976256
2002-02-22,3333.3058342026247
2002-02-25,3296.455007211022
2002-02-26,3299.7924149388396
2002-02-27,3308.8156991996443
2002-02-28,3299.2021226491474
2002-03-01,3306.303358318654
2002-03-04,3374.752782551538
2002-03-05,3421.456070503312
2002-03-06,3428.8725397303183
2002-03-07,3497.216668005495
2002-03-08,3470.375421171796
2002-03-11,3467.9312666937367
2002-03-12,3441.184462059906
2002-03-13,3433.5862412435386
2002-03-14,3452.084757611807
2002-03-15,3431.4609416643125
2002-03-18,3469.5346499928023
2002-03-19,3472.864318271716
2002-03-20,3485.6601288677984
2002-03-21,3442.870402300801
2002-03-22,3444.836884833113
2002-03-25,3435.779881871037
2002-03-26,3396.6668947282737
2002-03-27,3431.7298853616035
2002-03-28,3454.8022595551593
2002-03-29,3454.8022595551593
2002-04-01,3453.278736497938
2002-04-02,3408.1746473861713
2002-04-03,3371.025917610118
2002-04-04,3369.1566278096907
2002-04-05,3392.348809254496
2002-04-08,3356.9708655622467
2002-04-09,3337.9762141065507
2002-04-10,3332.5900706993884
2002-04-11,3360.898489447927
2002-04-12,3360.1709393527567
2002-04-15,3363.3910344118735
2002-04-16,3383.31871211865
2002-04-17,3450.4757274079852
2002-04-18,3478.0845959331614
2002-04-19,3483.745675965752
2002-04-22,3486.7609739268883
2002-04-23,3506.556813177839
2002-04-24,3529.3982262427508
2002-04-25,3533.5844736944523
2002-04-26,3543.876502994522
2002-04-29,3500.5804950341367
2002-04-30,3510.7605583415934
2002-05-01,3527.890921938163
2002-05-02,3577.3157923359627
2002-05-03,3582.431827203844
2002-05-06,3548.022923879959
2002-05-07,3555.831756941992
2002-05-08,3553.968418131395
2002-05-09,3540.7819092113045
2002-05-10,3546.339588947011
2002-05-13,3545.463992351783
2002-05-14,3543.5360557610948
2002-05-15,3631.920355069234
2002-05-16,3628.9364470386668
2002-05-17,3676.1249169187954
2002-05-20,3668.847353901944
2002-05-21,3641.9687363187345
2002-05-22,3664.9000525815486
2002-05-23,3624.819175055641
2002-05-24,3631.046242537808
2002-05-27,3626.5974415295595
2002-05-28,3639.919685099834
2002-05-29,3629.2525667844798
2002-05-30,3622.532242699928
2002-05-31,3581.8619287051356
2002-06-03,3606.4695865173903
2002-06-04,3600.4236350069878
2002-06-05,3594.474602524842
2002-06-06,3609.540022297642
2002-06-07,3609.372936569555
2002-06-10,3601.787613957905
2002-06-11,3569.772869097353
2002-06-12,3567.752163456309
2002-06-13,3548.7808720137514
2002-06-14,3477.846665386609
2002-06-17,3468.4090628191198
2002-06-18,3486.572773836042
2002-06-19,3454.6056558357873
2002-06-20,3487.0745991687113
2002-06-21,3461.501618870481
2002-06-24,3442.878463719106
2002-06-25,3417.4263986103665
2002-06-26,3322.492100028432
2002-06-27,3351.0306551697277
2002-06-28,3344.50641563135
2002-07-01,3351.7582770092467
2002-07-02,3337.5213497161226
2002-07-03,3302.2093018722317
2002-07-04,3331.581247481032
2002-07-05,3371.144197029309
2002-07-08,3404.170554253677
2002-07-09,3446.152729486371
2002-07-10,3419.537956320621
2002-07-11,3326.654697187161
2002-07-12,3335.1453610818844
2002-07-15,3337.9506210364248
2002-07-16,3294.2362586318914
2002-07-17,3240.53710148716
2002-07-18,3268.700015332318
2002-07-19,3237.6201292234427
2002-07-22,3173.811870534277
2002-07-23,3180.5890596478635
2002-07-24,3064.53104854146
2002-07-25,3069.2379796777896
2002-07-26,3000.68424795412
2002-07-29,3058.506851810076
2002-07-30,3137.087291155732
2002-07-31,3140.6193035910505
2002-08-01,3111.6371920934553
2002-08-02,3090.614392112753
2002-08-05,3008.823439028446
2002-08-06,2951.240045893882
2002-08-07,3063.7953913199517
2002-08-08,3057.9990292240363
2002-08-09,3069.2503962458277
2002-08-12,3074.4854966137214
2002-08-13,3110.309926435095
2002-08-14,3098.630817186968
2002-08-15,3159.0683625566066
2002-08-16,3174.8115480334045
2002-08-19,3165.6604928210895
2002-08-20,3214.682437179865
2002-08-21,3199.8519836680975
2002-08-22,3217.5374493156874
2002-08-23,3216.8596743203107
2002-08-26,3205.718902803197
2002-08-27,3214.4910123023387
2002-08-28,3190.7706299969227
2002-08-29,3172.3735822125923
2002-08-30,3164.8814494412063
2002-09-02,3167.8108037412017
2002-09-03,3160.564806788922
2002-09-04,3122.214651416564
2002-09-05,3116.831540463944
2002-09-06,3111.9057260145646
2002-09-09,3127.6283456384044
2002-09-10,3137.952263871995
2002-09-11,3168.370907603812
2002-09-12,3174.3855476488825
2002-09-13,3142.2067085258204
2002-09-16,3112.6756392036523
2002-09-17,3155.2201895893627
2002-09-18,3107.60493132299
2002-09-19,3100.353762837073
2002-09-20,3046.6450629442847
2002-09-23,3013.216733604646
2002-09-24,2987.630085844411
2002-09-25,2941.186350793562
2002-09-26,2966.7106655390494
2002-09-27,2984.35756110868
2002-09-30,2928.1127685761157
2002-10-01,2927.307940523685
2002-10-02,2938.3216390293005
2002-10-03,2933.096368502305
2002-10-04,2931.453058143792
2002-10-07,2900.5810036156354
2002-10-08,2903.731261406169
2002-10-09,2883.8077003235953
2002-10-10,2841.894705564004
2002-10-11,2884.2546762791794
2002-10-14,2902.8925966925626
2002-10-15,2986.545669203014
2002-10-16,2995.668475148416
2002-10-17,3023.010888465644
2002-10-18,3045.282646806986
2002-10-21,3045.58202763583
2002-10-22,3064.911648126282
2002-10-23,3107.0799527099125
2002-10-24,3111.409471588119
2002-10-25,3107.861092119343
2002-10-28,3161.227579184447
2002-10-29,3106.0789792010955
2002-10-30,3081.6938236250494
2002-10-31,3113.8376606315787
2002-11-01,3081.454975141648
2002-11-04,3150.5888154361346
2002-11-05,3143.3808566538582
2002-11-06,3170.5515820214428
2002-11-07,3146.6491582438885
2002-11-08,3127.447299701998
2002-11-11,3055.447911919433
2002-11-12,3072.9526807227153
2002-11-13,3063.7794821961816
2002-11-14,3080.6915465093316
2002-11-15,3134.600185897927
2002-11-18,3124.6720153822025
2002-11-19,3119.031490597032
2002-11-20,3122.1198410430534
2002-11-21,3171.5871749292114
2002-11-22,3205.460128262252
2002-11-25,3202.5866892021722
2002-11-26,3178.6899735365255
2002-11-27,3141.0607820436135
2002-11-28,3206.4516756957532
2002-11-29,3204.5668808164537
2002-12-02,3224.8252691012253
2002-12-03,3209.0536818673318
2002-12-04,3145.6562681707755
2002-12-05,3145.1571062851835
2002-12-06,3138.552549732953
2002-12-09,3130.478771774899
2002-12-10,3107.0945886062495
2002-12-11,3100.5661154068885
2002-12-12,3122.6039993030136
2002-12-13,3111.91178339811
2002-12-16,3102.775488427161
2002-12-17,3125.5448885577875
2002-12-18,3095.1589325122654
2002-12-19,3103.2058175727566
2002-12-20,3104.68726765887
2002-12-23,3119.1229208575514
2002-12-24,3114.8131404685982
2002-12-25,3114.8131404685982
2002-12-26,3113.855863677878
2002-12-27,3089.634124482441
2002-12-30,3058.9816990582844
2002-12-31,3071.876192091049
2003-01-01,3071.876192091049
2003-01-02,3087.6471811618267
2003-01-03,3154.0342024956212
2003-01-06,3211.7136751803228
2003-01-07,3200.334575213746
2003-01-08,3198.9082123636576
2003-01-09,3207.3862460166633
2003-01-10,3235.3297603407964
2003-01-13,3270.6527503755806
2003-01-14,3282.2292044655615
2003-01-15,3291.951295210119
2003-01-16,3261.6769113348314
2003-01-17,3250.644543069402
2003-01-20,3244.2840076565035
2003-01-21,3216.602883989001
2003-01-22,3183.376201120675
2003-01-23,3205.046984704151
2003-01-24,3200.9906461093638
2003-01-27,3168.3757539563258
2003-01-28,3119.8460768366117
2003-01-29,3108.165899929395
2003-01-30,3120.0875355479143
2003-01-31,3101.1082754351733
2003-02-03,3084.7910417349976
2003-02-04,3113.1692465012748
2003-02-05,3073.90570211012
2003-02-06,3049.4446959108095
2003-02-07,3067.00681365519
2003-02-10,3070.336924142101
2003-02-11,3054.276291375444
2003-02-12,3090.335885287807
2003-02-13,3043.3161607776906
2003-02-14,3028.1837710407754
2003-02-17,3072.1329085813163
2003-02-18,3081.381333256152
2003-02-19,3114.7550203935457
2003-02-20,3087.1802815008605
2003-02-21,3079.853103550612
2003-02-24,3113.3829988614116
2003-02-25,3044.8515928842485
2003-02-26,3060.79222305525
2003-02-27,3040.321393108453
2003-02-28,3052.39808646197
2003-03-03,3101.9738315082714
2003-03-04,3089.3455659579786
2003-03-05,3066.1543676283304
2003-03-06,3041.1768201213044
2003-03-07,2997.116718779562
2003-03-10,2976.7629840036843
2003-03-11,2921.093083355398
2003-03-12,2886.05222213842
2003-03-13,2868.950417057328
2003-03-14,2930.4044054360324
2003-03-17,2887.450048863004
2003-03-18,2980.2422435362955
2003-03-19,3022.259996067239
2003-03-20,3054.818124757118
2003-03-21,3046.6468184206205
2003-03-24,3027.438365734119
2003-03-25,3028.4786718669147
2003-03-26,3060.2348350708844
2003-03-27,3040.5645470432178
2003-03-28,3052.1394085538736
2003-03-31,3018.9733868564313
2003-04-01,3002.358095836825
2003-04-02,3006.057636442209
2003-04-03,3018.4368552440906
2003-04-04,3061.4046973405684
2003-04-07,3099.03824618422
2003-04-08,3081.224169590333
2003-04-09,3039.7648385195794
2003-04-10,3032.5881104318673
2003-04-11,3041.9296748998518
2003-04-14,3019.2518910058598
2003-04-15,3057.598377581813
2003-04-16,3093.177351368605
2003-04-17,3070.263447832356
2003-04-18,3070.263447832356
2003-04-21,3062.4758599709508
2003-04-22,3105.3639702354512
2003-04-23,3117.8518190228956
2003-04-24,3119.078354713376
2003-04-25,3109.7134133835484
2003-04-28,3105.1517819525247
2003-04-29,3177.0472428289872
2003-04-30,3191.5529730457847
2003-05-01,3202.2930720420964
2003-05-02,3196.550675704381
2003-05-05,3218.4221227021526
2003-05-06,3216.2450976005216
2003-05-07,3212.374486588427
2003-05-08,3232.6414668851085
2003-05-09,3247.3501576628146
2003-05-12,3283.808315885371
2003-05-13,3299.9666575743518
2003-05-14,3291.769732887816
2003-05-15,3271.858829366113
2003-05-16,3280.6156600942873
2003-05-19,3278.9347588763417
2003-05-20,3257.6928857711446
2003-05-21,3262.752000167181
2003-05-22,3300.007779125606
2003-05-23,3352.657852848706
2003-05-26,3392.6486978522707
2003-05-27,3364.76455404016
2003-05-28,3357.9408174391115
2003-05-29,3360.105674882343
2003-05-30,3366.8826090922166
2003-06-02,3428.056278321681
2003-06-03,3427.668618297653
2003-06-04,3467.9647864716735
2003-06-05,3486.744094521739
2003-06-06,3474.5859190818505
2003-06-09,3469.658552936018
