Date,EASEA INDEX (EAFE ex JAPAN) VALUE
2006-01-04,6238.272346194075
2006-01-05,6219.165232990498
2006-01-06,6287.645683674587
2006-01-09,6269.984043600665
2006-01-10,6234.351628996808
2006-01-11,6294.370934119362
2006-01-12,6287.206678838789
2006-01-13,6262.8295756945145
2006-01-16,6286.068130474837
2006-01-17,6211.116247596919
2006-01-18,6166.658108776156
2006-01-19,6214.004812238018
2006-01-20,6164.934109975137
2006-01-23,6236.707173076933
2006-01-24,6214.527757442229
2006-01-25,6277.4542398133135
2006-01-26,6341.706922593202
2006-01-27,6366.118676098825
2006-01-30,6341.237758576729
2006-01-31,6381.74633872029
2006-02-01,6430.474526141337
2006-02-02,6363.44253999819
2006-02-03,6309.228134806238
2006-02-06,6313.912495024475
2006-02-07,6286.396158074417
2006-02-08,6273.992307021426
2006-02-09,6344.5438533922315
2006-02-10,6307.465872908361
2006-02-13,6340.980487129557
2006-02-14,6316.507378728913
2006-02-15,6326.245155628468
2006-02-16,6350.8461633603065
2006-02-17,6381.419697172485
2006-02-20,6411.900030489424
2006-02-21,6418.781255061824
2006-02-22,6446.320594843951
2006-02-23,6466.047821709015
2006-02-24,6463.130964481066
2006-02-27,6472.020095692852
2006-02-28,6431.73571620669
2006-03-01,6478.2863139959345
2006-03-02,6444.498256911004
2006-03-03,6447.043704467667
2006-03-06,6482.861172292569
2006-03-07,6382.208210498097
2006-03-08,6359.070752825404
2006-03-09,6398.324993811899
2006-03-10,6424.9784740033965
2006-03-13,6493.395571296631
2006-03-14,6551.68976513191
2006-03-15,6568.952882516528
2006-03-16,6636.515975511901
2006-03-17,6646.498460526556
2006-03-20,6660.865605988237
2006-03-21,6627.284778538998
2006-03-22,6640.724229291127
2006-03-23,6583.068214475051
2006-03-24,6620.078883189097
2006-03-27,6582.45061284577
2006-03-28,6573.1129739187245
2006-03-29,6547.3311234024295
2006-03-30,6671.807140952939
2006-03-31,6614.381685565562
2006-04-03,6671.624976057742
2006-04-04,6716.6051919721685
2006-04-05,6752.83623014917
2006-04-06,6757.165136657931
2006-04-07,6672.329596986751
2006-04-10,6692.862435816196
2006-04-11,6631.959269727504
2006-04-12,6606.4923304303975
2006-04-13,6613.057405418268
2006-04-14,6613.057405418268
2006-04-17,6709.601272506528
2006-04-18,6715.853606543381
2006-04-19,6822.127198719676
2006-04-20,6824.935889519032
2006-04-21,6889.960320566191
2006-04-24,6869.441949651754
2006-04-25,6895.244410154135
2006-04-26,6942.694110503323
2006-04-27,6954.749273305892
2006-04-28,6963.315237184215
2006-05-01,6995.274300245165
2006-05-02,7059.33417236597
2006-05-03,6997.449792007648
2006-05-04,7058.456747358686
2006-05-05,7156.110255088107
2006-05-08,7163.550044458687
2006-05-09,7210.748112917038
2006-05-10,7201.8400309397475
2006-05-11,7189.228422440391
2006-05-12,7072.361943977779
2006-05-15,6950.925733180717
2006-05-16,6971.833047564931
2006-05-17,6752.7072857574785
2006-05-18,6738.0739244791175
2006-05-19,6697.086287931713
2006-05-22,6570.586507729927
2006-05-23,6734.023998917254
2006-05-24,6610.395340896106
2006-05-25,6687.337500348018
2006-05-26,6773.938832570466
2006-05-29,6786.984613131393
2006-05-30,6712.966260561737
2006-05-31,6745.806558200018
2006-06-01,6765.99650016213
2006-06-02,6841.841702471671
2006-06-05,6808.817909637612
2006-06-06,6628.647349799016
2006-06-07,6652.344732558584
2006-06-08,6430.8777463544375
2006-06-09,6550.845900897426
2006-06-12,6473.260940053917
2006-06-13,6314.4250262018695
2006-06-14,6341.928290448609
2006-06-15,6470.929121329339
2006-06-16,6454.6533606809935
2006-06-19,6444.428586492724
2006-06-20,6476.494619329115
2006-06-21,6506.938035519871
2006-06-22,6510.913594255567
2006-06-23,6484.1577796057745
2006-06-26,6481.300489518996
2006-06-27,6465.259361545999
2006-06-28,6443.2925058287565
2006-06-29,6558.8600323921355
2006-06-30,6770.2591956363
2006-07-03,6808.987521727374
2006-07-04,6828.876389424303
2006-07-05,6717.060206494046
2006-07-06,6795.645287428922
2006-07-07,6824.472105752378
2006-07-10,6805.938538041314
2006-07-11,6752.89037548424
2006-07-12,6729.392424722229
2006-07-13,6640.2514431832205
2006-07-14,6527.627281805114
2006-07-17,6454.532273252433
2006-07-18,6427.21953189841
2006-07-19,6589.19521821955
2006-07-20,6648.867491381608
2006-07-21,6619.1524435950105
2006-07-24,6701.187102174204
2006-07-25,6709.595810707822
2006-07-26,6727.005023526836
2006-07-27,6879.7116130187915
2006-07-28,6935.902129029407
2006-07-31,6908.749775646775
2006-08-01,6849.60060727095
2006-08-02,6956.636981621729
2006-08-03,6906.576769057901
2006-08-04,7035.336923802219
2006-08-07,6956.947239745375
2006-08-08,6964.560943165364
2006-08-09,7041.449513792342
2006-08-10,6931.836886564964
2006-08-11,6932.197824659309
2006-08-14,6973.836921497661
2006-08-15,7048.411945836033
2006-08-16,7110.977232282649
2006-08-17,7119.047404128324
2006-08-18,7084.290611565693
2006-08-21,7129.829382600371
2006-08-22,7096.256578052392
2006-08-23,7060.779882646898
2006-08-24,7065.741453721724
2006-08-25,7049.1024197843
2006-08-28,7098.189290727169
2006-08-29,7100.683358760584
2006-08-30,7173.141529424838
2006-08-31,7142.687204132238
2006-09-01,7176.481517802606
2006-09-04,7247.635067695195
2006-09-05,7196.79129584166
2006-09-06,7116.926637186548
2006-09-07,7029.108307828102
2006-09-08,7026.472873541894
2006-09-11,7009.817809908272
2006-09-12,7093.451311410991
2006-09-13,7108.44425851408
2006-09-14,7154.4145747910925
2006-09-15,7131.266748821912
2006-09-18,7149.9372596405
2006-09-19,7125.545546142011
2006-09-20,7194.750171658666
2006-09-21,7234.1272285596915
2006-09-22,7185.617285399821
2006-09-25,7157.639182977806
2006-09-26,7210.443754500758
2006-09-27,7277.572923279975
2006-09-28,7262.695302395017
2006-09-29,7257.315905719205
2006-10-02,7298.671578785684
2006-10-03,7286.05697391012
2006-10-04,7323.18061788149
2006-10-05,7372.5808917186205
2006-10-06,7336.887801726136
2006-10-09,7334.282473980603
2006-10-10,7354.099048503573
2006-10-11,7368.401133538928
2006-10-12,7423.999130001318
2006-10-13,7422.669095050022
2006-10-16,7448.03565051261
2006-10-17,7374.82214294696
2006-10-18,7426.259898948697
2006-10-19,7455.71978655909
2006-10-20,7478.59316218612
2006-10-23,7474.132656563484
2006-10-24,7474.0274429046185
2006-10-25,7517.405151717124
2006-10-26,7583.998740438805
2006-10-27,7610.201367506746
2006-10-30,7588.405348651734
2006-10-31,7617.918778830033
2006-11-01,7649.061773839455
2006-11-02,7611.577361968722
2006-11-03,7604.722280721118
2006-11-06,7685.797415708101
2006-11-07,7773.848716495084
2006-11-08,7750.032865977237
2006-11-09,7746.697418573844
2006-11-10,7782.380704466492
2006-11-13,7772.781082880844
2006-11-14,7758.650792150976
2006-11-15,7794.4032429003555
2006-11-16,7808.580921993441
2006-11-17,7776.085256609742
2006-11-20,7773.749699962643
2006-11-21,7795.113592858202
2006-11-22,7856.741649073503
2006-11-23,7849.427079482412
2006-11-24,7870.974282580603
2006-11-27,7784.178704147748
2006-11-28,7771.072166002787
2006-11-29,7869.6141461210345
2006-11-30,7883.21264001432
2006-12-01,7858.578790699215
2006-12-04,7894.558507589028
2006-12-05,7934.311952736713
2006-12-06,7957.372784822456
2006-12-07,7979.471743386278
2006-12-08,7992.906562289548
2006-12-11,7987.511103514731
2006-12-12,8029.048631935802
2006-12-13,8060.333659276187
2006-12-14,8088.772107562437
2006-12-15,8087.959491596515
2006-12-18,8069.625605208807
2006-12-19,8080.643581675772
2006-12-20,8121.377638811376
2006-12-21,8101.823475464874
2006-12-22,8070.625395462878
2006-12-25,8070.625395462878
2006-12-26,8057.347063979411
2006-12-27,8134.242776669324
2006-12-28,8155.318472245348
2006-12-29,8146.769119359944
2007-01-01,8146.769119359944
2007-01-02,8303.269021709411
2007-01-03,8263.609541178517
2007-01-04,8171.618886704002
2007-01-05,8046.288139238344
2007-01-08,8040.763328211739
2007-01-09,8063.5205169931305
2007-01-10,7964.551533615349
2007-01-11,8056.2913161070655
2007-01-12,8127.541819154825
2007-01-15,8187.959901426894
2007-01-16,8134.528682766442
2007-01-17,8129.347439328183
2007-01-18,8134.487701158835
2007-01-19,8196.718556597409
2007-01-22,8188.806423504896
2007-01-23,8229.693638940485
2007-01-24,8253.18675250782
2007-01-25,8221.504325673835
2007-01-26,8122.578476668226
2007-01-29,8157.951676695068
2007-01-30,8196.86899339763
2007-01-31,8176.876694905976
2007-02-01,8276.397083584772
2007-02-02,8283.448303797415
2007-02-05,8260.441142051239
2007-02-06,8306.351127158354
2007-02-07,8364.496157550377
2007-02-08,8316.402031090636
2007-02-09,8325.719284506507
2007-02-12,8252.479427596907
2007-02-13,8291.91944038137
2007-02-14,8410.980828326161
2007-02-15,8418.21114041481
2007-02-16,8393.637641581037
2007-02-19,8436.358187602485
2007-02-20,8425.821794267635
2007-02-21,8370.567460514882
2007-02-22,8395.182820263592
2007-02-23,8449.600406266312
2007-02-26,8493.687602941762
2007-02-27,8312.633229159059
2007-02-28,8136.413698195256
2007-03-01,8040.568342124161
2007-03-02,8009.876987779896
2007-03-05,7870.846391301476
2007-03-06,7949.314879094707
2007-03-07,8027.5156105435135
2007-03-08,8117.443359224016
2007-03-09,8133.063216341665
2007-03-12,8135.537517120858
2007-03-13,8058.98902901665
2007-03-14,7843.357374548547
2007-03-15,7992.085231789381
2007-03-16,8001.662254870337
2007-03-19,8117.820450559677
2007-03-20,8167.93050416389
2007-03-21,8205.803784553824
2007-03-22,8379.566961896007
2007-03-23,8394.118543576895
2007-03-26,8352.477981465596
2007-03-27,8349.577788461334
2007-03-28,8308.098531248088
2007-03-29,8374.091241333295
2007-03-30,8352.97935542255
2007-04-02,8419.67693055178
2007-04-03,8502.417419918724
2007-04-04,8525.102600248905
2007-04-05,8573.181857156827
2007-04-06,8573.181857156827
2007-04-09,8529.859535019581
2007-04-10,8637.022506281175
2007-04-11,8639.268402036576
2007-04-12,8657.968165035665
2007-04-13,8722.633251299785
2007-04-16,8851.44129044197
2007-04-17,8877.658628689005
2007-04-18,8856.168827481582
2007-04-19,8808.468835488387
2007-04-20,8921.394218095389
2007-04-23,8898.279534096278
2007-04-24,8855.977762957962
2007-04-25,8939.226587640593
2007-04-26,8921.643467495538
2007-04-27,8905.413233648642
2007-04-30,8920.007220039239
2007-05-01,8878.26182163746
2007-05-02,8935.590578339172
2007-05-03,8954.237907491422
2007-05-04,9028.88050732205
2007-05-07,9054.223924016445
2007-05-08,8925.475259662497
2007-05-09,8952.178685967881
2007-05-10,8878.165667368445
2007-05-11,8928.062903260936
2007-05-14,8932.065890510448
2007-05-15,8988.417881968177
2007-05-16,8942.993771040268
2007-05-17,8932.827257742383
2007-05-18,9011.566794735367
2007-05-21,9008.348460606676
2007-05-22,9002.62663620304
2007-05-23,9095.418880532878
2007-05-24,8983.504733857704
2007-05-25,8990.314882596896
2007-05-28,9004.921711653733
2007-05-29,9039.114597851085
2007-05-30,8980.42080303602
2007-05-31,9070.481669519328
2007-06-01,9138.700245185966
2007-06-04,9167.320972067464
2007-06-05,9152.517863571285
2007-06-06,9026.701306669767
2007-06-07,8929.959841623137
2007-06-08,8854.686070251842
2007-06-11,8900.994833421557
2007-06-12,8830.856247244155
2007-06-13,8833.945303866914
2007-06-14,8964.850646721901
2007-06-15,9095.778443153617
2007-06-18,9102.203626919236
2007-06-19,9097.438597828956
2007-06-20,9145.192594182829
2007-06-21,9049.09092135196
2007-06-22,9031.968085432023
2007-06-25,9031.05906779383
2007-06-26,8978.030276678737
2007-06-27,8889.996819204409
2007-06-28,9008.718230093096
2007-06-29,9079.89267213009
2007-07-02,9127.287717576992
2007-07-03,9184.61618823794
2007-07-04,9224.22884508457
2007-07-05,9152.565990099925
2007-07-06,9243.119337361475
2007-07-09,9278.414743692345
2007-07-10,9236.92667010219
2007-07-11,9213.713464887665
2007-07-12,9303.954032856562
2007-07-13,9357.854880798559
2007-07-16,9376.811554165557
2007-07-17,9351.034338999872
2007-07-18,9266.888658489555
2007-07-19,9347.711683699217
2007-07-20,9258.72601969442
2007-07-23,9300.835626857961
2007-07-24,9176.201275907664
2007-07-25,9025.225205326142
2007-07-26,8803.996838350458
2007-07-27,8690.744728659978
2007-07-30,8672.900102311516
2007-07-31,8860.518413823003
2007-08-01,8706.69042075375
2007-08-02,8771.279168685376
2007-08-03,8710.357180707606
2007-08-06,8637.177918998268
2007-08-07,8756.573211830546
2007-08-08,8964.454117969432
2007-08-09,8738.154039625508
2007-08-10,8431.278575238684
2007-08-13,8597.138341788312
2007-08-14,8464.57223188585
2007-08-15,8378.95630487922
2007-08-16,8053.534639359587
2007-08-17,8316.30132557717
2007-08-20,8374.505520217532
2007-08-21,8375.542732844668
2007-08-22,8505.422447974612
2007-08-23,8571.93911222925
2007-08-24,8617.45861342002
2007-08-27,8649.75965739325
2007-08-28,8491.504931666646
2007-08-29,8517.920726707278
2007-08-30,8588.178848729922
2007-08-31,8692.267518535893
2007-09-03,8714.442976951976
2007-09-04,8764.031314710563
2007-09-05,8661.326391452249
2007-09-06,8701.901841162326
2007-09-07,8569.694988787636
2007-09-10,8515.77314550367
2007-09-11,8667.602997450089
2007-09-12,8725.305802919303
2007-09-13,8788.9082936256
2007-09-14,8706.930009866996
2007-09-17,8570.130713974537
2007-09-18,8666.494033248498
2007-09-19,8967.886192629725
2007-09-20,8990.090290213815
2007-09-21,9018.968113833023
2007-09-24,8997.585992634227
2007-09-25,8925.11366172169
2007-09-26,8989.92761825849
2007-09-27,9095.38960048129
2007-09-28,9128.66587139871
2007-10-01,9200.49945283497
2007-10-02,9211.25130895548
2007-10-03,9226.547728802465
2007-10-04,9238.121115137988
2007-10-05,9315.451104546264
2007-10-08,9246.042965011744
2007-10-09,9318.03141800406
2007-10-10,9356.608680401516
2007-10-11,9453.528211405339
2007-10-12,9422.055850144801
2007-10-15,9375.723428166913
2007-10-16,9259.14749477274
2007-10-17,9321.780844428986
2007-10-18,9301.333735823488
2007-10-19,9219.214996911709
2007-10-22,9032.104663499384
2007-10-23,9173.409474370264
2007-10-24,9128.849973871093
2007-10-25,9269.089957018543
2007-10-26,9401.101665567181
2007-10-29,9503.983592378421
2007-10-30,9481.42127146489
2007-10-31,9594.26063792646
2007-11-01,9407.805266486626
2007-11-02,9319.837018410959
2007-11-05,9234.946478300946
2007-11-06,9303.527790928621
2007-11-07,9318.338723458011
2007-11-08,9199.865883597971
2007-11-09,9037.645520190194
2007-11-12,8951.125527465607
2007-11-13,9053.5275989571
2007-11-14,9161.706354430464
2007-11-15,9013.704830202445
2007-11-16,8924.464001236183
2007-11-19,8787.292387302934
2007-11-20,8927.227557138369
2007-11-21,8716.323540945652
2007-11-22,8756.34120577145
2007-11-23,8844.15284258874
2007-11-26,8839.730387005582
2007-11-27,8825.382556495766
2007-11-28,8976.08458750077
2007-11-29,9015.022420381827
2007-11-30,9080.355420408168
2007-12-03,9043.09933396295
2007-12-04,8966.463148565745
2007-12-05,9058.42656054048
2007-12-06,9079.14990988097
2007-12-07,9169.262584314067
2007-12-10,9248.269603895125
2007-12-11,9209.757517987355
2007-12-12,9221.530385580385
2007-12-13,8952.147253743795
2007-12-14,8888.890169538903
2007-12-17,8670.397165536076
2007-12-18,8683.139485472217
2007-12-19,8638.164985747093
2007-12-20,8623.5942577851
2007-12-21,8756.579061808505
2007-12-24,8791.301004724526
2007-12-25,8791.301004724526
2007-12-26,8838.5541544643
2007-12-27,8893.801795144813
2007-12-28,8940.105453006046
2007-12-31,8906.700701995675
2008-01-01,8906.700701995675
2008-01-02,8875.767498610012
2008-01-03,8857.664386859795
2008-01-04,8750.127506924275
2008-01-07,8714.454772461078
2008-01-08,8721.134172897993
2008-01-09,8603.07433907061
2008-01-10,8564.541783811848
2008-01-11,8571.405772144153
2008-01-14,8634.671321954966
2008-01-15,8407.406932939532
2008-01-16,8231.211549254795
2008-01-17,8199.01635212931
2008-01-18,8037.9424343932415
2008-01-21,7506.115225616692
2008-01-22,7672.401151022268
2008-01-23,7461.813315966975
2008-01-24,7931.642661511942
2008-01-25,7952.265484019601
2008-01-28,7923.619948499546
2008-01-29,8002.07141028261
2008-01-30,7947.105034827433
2008-01-31,7928.021016823907
2008-02-01,8079.2074442927915
2008-02-04,8097.998153129186
2008-02-05,7770.053641005513
2008-02-06,7767.988585352183
2008-02-07,7566.356236382033
2008-02-08,7589.650655384853
2008-02-11,7485.662358052922
2008-02-12,7763.030940827342
2008-02-13,7739.8136137995525
2008-02-14,7779.650924037127
2008-02-15,7655.951622350275
2008-02-18,7777.843823980293
2008-02-19,7849.0716664948195
2008-02-20,7691.495963419745
2008-02-21,7807.304262709708
2008-02-22,7752.700140725115
2008-02-25,7918.252562044502
2008-02-26,8079.690187130366
2008-02-27,8172.551274645151
2008-02-28,8059.913651666235
2008-02-29,7935.439082229831
2008-03-03,7809.917827981627
2008-03-04,7707.638703693764
2008-03-05,7860.74836216514
2008-03-06,7765.405684149845
2008-03-07,7661.5206489107395
2008-03-10,7587.518427145
2008-03-11,7705.259124722594
2008-03-12,7900.0202085198525
2008-03-13,7791.860810220607
2008-03-14,7711.9118387765875
2008-03-17,7422.18171433942
2008-03-18,7720.577678465284
2008-03-19,7635.238920198063
2008-03-20,7511.573156002224
2008-03-21,7511.573156002224
2008-03-24,7515.979469456844
2008-03-25,7902.205187312824
2008-03-26,7928.083131453714
2008-03-27,8024.332630195759
2008-03-28,7959.376698485629
2008-03-31,7967.041847291061
2008-04-01,8115.073981587521
2008-04-02,8278.603336235923
2008-04-03,8245.83379298372
2008-04-04,8314.25095250194
2008-04-07,8362.290826702674
2008-04-08,8295.199616999824
2008-04-09,8258.14916843856
2008-04-10,8234.12798567563
2008-04-11,8150.7665816602
2008-04-14,8074.341309392005
2008-04-15,8082.2321560082855
2008-04-16,8307.75535408439
2008-04-17,8277.95854563438
2008-04-18,8386.599234097945
2008-04-21,8410.850002955245
2008-04-22,8387.674769500944
2008-04-23,8373.245370804954
2008-04-24,8283.24604634564
2008-04-25,8368.663975568794
2008-04-28,8433.581062846924
2008-04-29,8395.492355037588
2008-04-30,8426.433984436482
2008-05-01,8359.006623844412
2008-05-02,8523.148691436343
2008-05-05,8548.078608399312
2008-05-06,8517.0811402547
2008-05-07,8485.559872990105
2008-05-08,8469.748666041452
2008-05-09,8375.504023116822
2008-05-12,8459.972144627209
2008-05-13,8419.449018751438
2008-05-14,8440.766870657326
2008-05-15,8473.050722622362
2008-05-16,8567.0737013277
2008-05-19,8601.355357898065
2008-05-20,8530.734585342425
2008-05-21,8521.178712928946
2008-05-22,8522.707819670388
2008-05-23,8428.031600836366
2008-05-26,8404.989913960015
2008-05-27,8340.480555952703
2008-05-28,8347.6155290099
2008-05-29,8316.995189441895
2008-05-30,8344.266081896432
2008-06-02,8222.020275547959
2008-06-03,8223.36920977655
2008-06-04,8132.1873964926535
2008-06-05,8187.2504259743
2008-06-06,8120.645545017895
2008-06-09,8061.796901156155
2008-06-10,7864.352085367603
2008-06-11,7773.429685246031
2008-06-12,7754.527994693018
2008-06-13,7770.637354190579
2008-06-16,7805.122332958467
2008-06-17,7864.540537518897
2008-06-18,7736.745917587905
2008-06-19,7643.228638591208
2008-06-20,7580.118627012743
2008-06-23,7497.164225170951
2008-06-24,7512.397772020947
2008-06-25,7602.6435554814525
2008-06-26,7506.988809320074
2008-06-27,7458.115641031761
2008-06-30,7481.994186712132
2008-07-01,7309.888377448533
2008-07-02,7344.658428405963
2008-07-03,7355.667913966483
2008-07-04,7259.986804528486
2008-07-07,7311.873926231633
2008-07-08,7200.820680303489
2008-07-09,7354.426209566147
2008-07-10,7244.241934816953
2008-07-11,7108.9938972747905
2008-07-14,7125.801214395108
2008-07-15,6962.749711272056
2008-07-16,6952.581764889565
2008-07-17,7202.937623181
2008-07-18,7345.264079330354
2008-07-21,7428.201655217503
2008-07-22,7351.207293931506
2008-07-23,7500.909908637429
2008-07-24,7417.804878751194
2008-07-25,7334.951719606643
2008-07-28,7237.6510492455245
2008-07-29,7152.947687912978
2008-07-30,7250.280635353472
2008-07-31,7258.360375000658
2008-08-01,7172.3917201955865
2008-08-04,7126.862691136106
2008-08-05,7278.0048873306405
2008-08-06,7344.219563051172
2008-08-07,7307.919199859649
2008-08-08,7200.688657892798
2008-08-11,7314.170370514208
2008-08-12,7266.079414513305
2008-08-13,7018.994526528433
2008-08-14,7052.34149269968
2008-08-15,6987.034126946188
2008-08-18,6990.5386381350545
2008-08-19,6773.600027079617
2008-08-20,6817.379334076599
2008-08-21,6804.210706370308
2008-08-22,6910.919553229321
2008-08-25,6877.878436631049
2008-08-26,6812.245852506764
2008-08-27,6850.416476245255
2008-08-28,6968.321141769607
2008-08-29,7005.864850776024
2008-09-01,6918.5822939008
2008-09-02,6968.761536711313
2008-09-03,6862.206399106325
2008-09-04,6647.0366809745
2008-09-05,6434.893012078708
2008-09-08,6698.413734605919
2008-09-09,6643.9386139131075
2008-09-10,6550.178017393191
2008-09-11,6411.81215347409
2008-09-12,6627.044906869166
2008-09-15,6339.659377992424
2008-09-16,6097.151807889209
2008-09-17,5982.752389030225
2008-09-18,5972.60200703949
2008-09-19,6625.937136823205
2008-09-22,6627.027556586476
2008-09-23,6527.170633324388
2008-09-24,6492.3368128256
2008-09-25,6634.83200850615
2008-09-26,6494.305010846675
2008-09-29,6055.806761017012
2008-09-30,5963.475504139056
2008-10-01,6028.391428468738
2008-10-02,5909.864417723564
2008-10-03,6113.5798389620195
2008-10-06,5497.686806488655
2008-10-07,5499.967145281992
2008-10-08,5122.816554827575
2008-10-09,5060.215641680599
2008-10-10,4546.125543399392
2008-10-13,5022.077569838661
2008-10-14,5236.556390390254
2008-10-15,4906.029238568386
2008-10-16,4572.829417803377
2008-10-17,4750.011258066454
2008-10-20,4919.716207561365
2008-10-21,4863.033952676395
2008-10-22,4521.791996332913
2008-10-23,4490.859501928338
2008-10-24,4160.693236521465
2008-10-27,3912.212932054161
2008-10-28,3962.1238288571244
2008-10-29,4471.580012065139
2008-10-30,4563.0082211974595
2008-10-31,4592.83868660625
2008-11-03,4676.386920542503
2008-11-04,4971.881115936571
2008-11-05,4937.474508110449
2008-11-06,4554.500284883662
2008-11-07,4616.980668640992
2008-11-10,4646.289913702753
2008-11-11,4339.453414584914
2008-11-12,4198.266850622077
2008-11-13,4160.592042639831
2008-11-14,4245.3645052
2008-11-17,4123.493572428258
2008-11-18,4137.7975820754045
2008-11-19,3952.665292424043
2008-11-20,3768.5395100573523
2008-11-21,3690.694500153814
2008-11-24,4106.269426192244
2008-11-25,4234.8411000941405
2008-11-26,4215.75166086247
2008-11-27,4319.011688555608
2008-11-28,4317.1596388730295
2008-12-01,4035.016592656938
2008-12-02,4134.035803892701
2008-12-03,4143.237686666873
2008-12-04,4148.418924959587
2008-12-05,3976.653609261445
2008-12-08,4370.300407779654
2008-12-09,4414.195387979569
2008-12-10,4456.84131296007
2008-12-11,4496.509014210212
2008-12-12,4378.519873342584
2008-12-15,4455.528440006103
2008-12-16,4511.597494082183
2008-12-17,4645.393919741102
2008-12-18,4682.9537294069505
2008-12-19,4498.789210319685
2008-12-22,4413.307597519949
2008-12-23,4407.429268530963
2008-12-24,4406.087173606272
2008-12-25,4406.087173606272
2008-12-26,4416.327469621998
2008-12-29,4516.396984602973
2008-12-30,4570.359021660703
2008-12-31,4534.7170337807365
2009-01-01,4534.7170337807365
2009-01-02,4699.556911833912
2009-01-05,4683.484813211616
2009-01-06,4696.461686475414
2009-01-07,4723.853135850392
2009-01-08,4690.865280776983
2009-01-09,4609.11346147963
2009-01-12,4490.769985443501
2009-01-13,4351.121128914656
2009-01-14,4154.934911228761
2009-01-15,4041.4557500936025
2009-01-16,4127.632519769298
2009-01-19,4001.062678163632
2009-01-20,3814.1823788725774
2009-01-21,3776.845643192213
2009-01-22,3774.633820459196
2009-01-23,3695.2385350905483
2009-01-26,3925.330995456862
2009-01-27,3940.79729501441
2009-01-28,4138.8476116685815
2009-01-29,4021.090741017316
2009-01-30,3927.7243785569326
2009-02-02,3817.5807986915656
2009-02-03,3938.334437744035
2009-02-04,4022.9055058406307
2009-02-05,3992.239910018489
2009-02-06,4098.056273787323
2009-02-09,4194.671443715501
2009-02-10,4056.0768341192256
2009-02-11,3991.6728854646694
2009-02-12,3899.8802421320224
2009-02-13,3958.300865225531
2009-02-16,3851.3561558801152
2009-02-17,3662.170128972687
2009-02-18,3638.623350615122
2009-02-19,3680.577008770106
2009-02-20,3512.6113292384
2009-02-23,3505.3366321014923
2009-02-24,3463.9921347886743
2009-02-25,3448.7130023856466
2009-02-26,3578.9216491074953
2009-02-27,3481.209618429012
2009-03-02,3263.5786827905845
2009-03-03,3207.433519076488
2009-03-04,3322.548425388486
2009-03-05,3164.7745175922887
2009-03-06,3128.097479780602
2009-03-09,3078.5646844010384
2009-03-10,3292.6360209161876
2009-03-11,3317.740770836469
2009-03-12,3358.900008202331
2009-03-13,3428.1763078642275
2009-03-16,3565.149826348682
2009-03-17,3553.1192619522685
2009-03-18,3582.276813608582
2009-03-19,3805.8754218930126
2009-03-20,3759.611831322615
2009-03-23,3912.329401015518
2009-03-24,3900.277131200634
2009-03-25,3923.770383499953
2009-03-26,3957.5706458914724
2009-03-27,3856.22477507545
2009-03-30,3636.969202988947
2009-03-31,3792.7991358933414
2009-04-01,3856.216285173212
2009-04-02,4158.0856210453385
2009-04-03,4138.460741990486
2009-04-06,4121.318470813934
2009-04-07,4033.3090034561283
2009-04-08,4028.954404336719
2009-04-09,4149.27504069365
2009-04-10,4149.5018439868845
2009-04-13,4187.941329168809
2009-04-14,4269.359929140304
2009-04-15,4213.634126137331
2009-04-16,4300.04112899994
2009-04-17,4344.882593211444
2009-04-20,4133.545253152767
2009-04-21,4120.169501662723
2009-04-22,4211.169491775169
2009-04-23,4215.539454323498
2009-04-24,4374.770645383924
2009-04-27,4341.8741420096785
2009-04-28,4245.857233616392
2009-04-29,4408.736988881604
2009-04-30,4506.245265892855
2009-05-01,4503.147386210672
2009-05-04,4635.87933531355
2009-05-05,4692.307522163669
2009-05-06,4744.869296589956
2009-05-07,4753.050449001793
2009-05-08,4867.351807259709
2009-05-11,4834.974223755316
2009-05-12,4814.072291271261
2009-05-13,4648.78292983572
2009-05-14,4642.641717168392
2009-05-15,4674.199947098814
2009-05-18,4774.655083691872
2009-05-19,4910.303311388016
2009-05-20,4982.143529639524
2009-05-21,4862.235157521414
2009-05-22,4937.072890680358
2009-05-25,4939.547742417548
2009-05-26,4983.571415486707
2009-05-27,5019.799918745633
2009-05-28,4959.714565746425
2009-05-29,5061.553064278814
2009-06-01,5242.278915202733
2009-06-02,5280.730816094422
2009-06-03,5150.910503132684
2009-06-04,5133.071786113277
2009-06-05,5107.902615754519
2009-06-08,5006.192336111557
2009-06-09,5077.969909023751
2009-06-10,5155.47445178354
2009-06-11,5225.4898291596
2009-06-12,5185.446030287718
2009-06-15,4995.270043320128
2009-06-16,4989.129410634213
2009-06-17,4879.247109691395
2009-06-18,4941.747679417557
2009-06-19,4997.269428895958
2009-06-22,4839.953380037492
2009-06-23,4821.588054211629
2009-06-24,4951.083155156153
2009-06-25,4884.709659108643
2009-06-26,4939.195798631157
2009-06-29,5023.038140775258
2009-06-30,4973.3519921778125
2009-07-01,5074.234120109123
2009-07-02,4904.029412512296
2009-07-03,4902.556573640194
2009-07-06,4805.082050236746
2009-07-07,4794.616259012596
2009-07-08,4698.4860316203485
2009-07-09,4750.014313732228
2009-07-10,4692.777271115891
2009-07-13,4772.11231978659
2009-07-14,4862.280616503488
2009-07-15,5061.257495737284
2009-07-16,5102.560338384367
2009-07-17,5116.7600179384035
2009-07-20,5233.836935395999
2009-07-21,5268.979027457085
