Date,NORTH AMERICA VALUE
2006-02-07,3831.957716737709
2006-02-08,3859.4569119839125
2006-02-09,3863.944227892937
2006-02-10,3870.050627345473
2006-02-13,3861.4948143861016
2006-02-14,3899.2889865458046
2006-02-15,3911.137415758119
2006-02-16,3937.4634008487387
2006-02-17,3942.1570580076996
2006-02-20,3943.9337755394963
2006-02-21,3933.49687289652
2006-02-22,3968.4369763117593
2006-02-23,3951.7167790050044
2006-02-24,3957.247653042778
2006-02-27,3967.4945061099897
2006-02-28,3930.9009314929654
2006-03-01,3955.484177540314
2006-03-02,3949.8530028585933
2006-03-03,3946.749373662871
2006-03-06,3921.300880291243
2006-03-07,3917.632837656647
2006-03-08,3919.5498503998147
2006-03-09,3903.9625256920544
2006-03-10,3933.1510180056257
2006-03-13,3943.70237589115
2006-03-14,3985.102859091692
2006-03-15,4004.2231845337647
2006-03-16,4019.3911614947115
2006-03-17,4019.8479859332224
2006-03-20,4008.2679289041434
2006-03-21,3985.763988630699
2006-03-22,4014.7589233392823
2006-03-23,4003.760572361289
2006-03-24,4010.5740134369817
2006-03-27,4003.990160736318
2006-03-28,3975.2774437629314
2006-03-29,4001.831089743921
2006-03-30,3992.9412045155027
2006-03-31,3977.5172676427474
2006-04-03,3989.039584773035
2006-04-04,4015.30940878185
2006-04-05,4031.8184977639858
2006-04-06,4020.035094271091
2006-04-07,3979.2679400192706
2006-04-10,3983.0935298455493
2006-04-11,3957.2848595026603
2006-04-12,3960.1029502033566
2006-04-13,3958.1273148532937
2006-04-14,3958.1273148532937
2006-04-17,3956.7141217575318
2006-04-18,4028.768835954325
2006-04-19,4037.1645089895896
2006-04-20,4042.0806348074925
2006-04-21,4051.110695828396
2006-04-24,4044.047964664337
2006-04-25,4025.7993617904017
2006-04-26,4039.636924595854
2006-04-27,4061.1840442834737
2006-04-28,4083.2831471956206
2006-05-01,4064.23990715006
2006-05-02,4094.520635417953
2006-05-03,4084.0182625984826
2006-05-04,4093.2025591582737
2006-05-05,4141.742251033841
2006-05-08,4135.427426375581
2006-05-09,4141.962579709107
2006-05-10,4138.778133835092
2006-05-11,4088.8148073403568
2006-05-12,4039.1418588028623
2006-05-15,4047.550357892232
2006-05-16,4046.085340206415
2006-05-17,3969.7761708887865
2006-05-18,3937.8559904994722
2006-05-19,3954.5936981615005
2006-05-22,3948.348902654834
2006-05-23,3930.515251059183
2006-05-24,3927.421819741759
2006-05-25,3977.8599219362645
2006-05-26,4004.638162754129
2006-05-29,4006.522850089024
2006-05-30,3951.1615191749147
2006-05-31,3982.019367649635
2006-06-01,4027.4973539416505
2006-06-02,4042.8765998061317
2006-06-05,3979.143138342556
2006-06-06,3968.8289421490595
2006-06-07,3949.9952054239934
2006-06-08,3953.106536957436
2006-06-09,3942.196051926667
2006-06-12,3905.7226196131446
2006-06-13,3851.396046053105
2006-06-14,3859.8902326127836
2006-06-15,3933.8844407448937
2006-06-16,3920.0193823182717
2006-06-19,3885.69652442515
2006-06-20,3889.4878180277387
2006-06-21,3919.3853619852107
2006-06-22,3903.243671343809
2006-06-23,3897.105733991178
2006-06-26,3924.8215000620785
2006-06-27,3898.187496850705
2006-06-28,3921.0706575580252
2006-06-29,3996.833083591206
2006-06-30,3994.4693793613
2006-07-03,4028.7128069587297
2006-07-04,4032.3362913376823
2006-07-05,4012.6155008559736
2006-07-06,4030.4097987548716
2006-07-07,4014.3728486413333
2006-07-10,4024.4817049594544
2006-07-11,4035.2590171725833
2006-07-12,3998.870732653132
2006-07-13,3950.895782433209
2006-07-14,3935.690430060894
2006-07-17,3925.9532169039853
2006-07-18,3938.7562126952103
2006-07-19,4013.3449117993005
2006-07-20,3991.950580318716
2006-07-21,3971.4838791677694
2006-07-24,4030.7048759317067
2006-07-25,4057.4346333668354
2006-07-26,4067.749955449397
2006-07-27,4053.6867377760414
2006-07-28,4101.209581772078
2006-07-31,4092.5491712101607
2006-08-01,4083.5765796222313
2006-08-02,4100.758711745166
2006-08-03,4108.17525547987
2006-08-04,4110.683770973461
2006-08-07,4102.968717573995
2006-08-08,4092.9817448657896
2006-08-09,4069.2285840929076
2006-08-10,4080.0122347029605
2006-08-11,4070.8910766206623
2006-08-14,4072.0620098409436
2006-08-15,4120.375787801498
2006-08-16,4140.870276129733
2006-08-17,4149.780503244481
2006-08-18,4164.721928955108
2006-08-21,4157.303108031441
2006-08-22,4166.770592790899
2006-08-23,4158.836371508517
2006-08-24,4170.744142426725
2006-08-25,4160.165093255914
2006-08-28,4181.962164206861
2006-08-29,4182.606258451663
2006-08-30,4177.693875835121
2006-08-31,4177.6025383369515
2006-09-01,4199.752347674551
2006-09-04,4199.596474482996
2006-09-05,4204.231414422073
2006-09-06,4175.918139458336
2006-09-07,4155.2257868577735
2006-09-08,4165.991363648922
2006-09-11,4154.9067601778115
2006-09-12,4188.716278742586
2006-09-13,4207.847962902931
2006-09-14,4201.703236272381
2006-09-15,4207.307483134777
2006-09-18,4213.498536587915
2006-09-19,4208.413479516403
2006-09-20,4218.848833484234
2006-09-21,4202.334406211678
2006-09-22,4202.912709193141
2006-09-25,4234.293759833731
2006-09-26,4262.3661795989865
2006-09-27,4264.23034900097
2006-09-28,4274.804194007273
2006-09-29,4262.89157448086
2006-10-02,4261.645927157593
2006-10-03,4265.186145068157
2006-10-04,4304.081820448962
2006-10-05,4310.85668509795
2006-10-06,4299.572871954034
2006-10-09,4306.738073395927
2006-10-10,4315.659024903596
2006-10-11,4303.558818837085
2006-10-12,4336.220909181112
2006-10-13,4349.279301117418
2006-10-16,4361.144729784346
2006-10-17,4351.062168300892
2006-10-18,4362.620487679486
2006-10-19,4364.28492243636
2006-10-20,4373.66646029257
2006-10-23,4396.660235968094
2006-10-24,4398.58783925996
2006-10-25,4418.630315353612
2006-10-26,4432.563861242975
2006-10-27,4405.545841888028
2006-10-30,4402.233000427975
2006-10-31,4402.356817060504
2006-11-01,4375.081473444089
2006-11-02,4374.4959610904525
2006-11-03,4368.178087468789
2006-11-06,4412.466530138949
2006-11-07,4417.592365819575
2006-11-08,4433.974416226107
2006-11-09,4413.529600154082
2006-11-10,4419.673000550206
2006-11-13,4428.692936966095
2006-11-14,4447.386232749755
2006-11-15,4453.710347042984
2006-11-16,4462.142462236088
2006-11-17,4471.646064916687
2006-11-20,4468.548822881803
2006-11-21,4475.541441512842
2006-11-22,4479.110515219782
2006-11-23,4480.711689996953
2006-11-24,4466.762756122883
2006-11-27,4420.345696797669
2006-11-28,4431.166289867833
2006-11-29,4475.232395896615
2006-11-30,4480.889431907908
2006-12-01,4476.958073767016
2006-12-04,4501.29344617627
2006-12-05,4519.910971410546
2006-12-06,4510.842309372507
2006-12-07,4500.848246663509
2006-12-08,4506.411989535115
2006-12-11,4523.217433217435
2006-12-12,4528.619204391188
2006-12-13,4537.207673839698
2006-12-14,4572.554594414411
2006-12-15,4577.548434014607
2006-12-18,4566.503897939172
2006-12-19,4578.985481961417
2006-12-20,4579.8731735842575
2006-12-21,4566.654740157232
2006-12-22,4545.732487992358
2006-12-25,4545.732487992358
2006-12-26,4567.295288460849
2006-12-27,4604.748073370973
2006-12-28,4598.169978087675
2006-12-29,4575.892675026075
2007-01-01,4575.892675026075
2007-01-02,4575.408433068786
2007-01-03,4567.723459276382
2007-01-04,4555.605371093693
2007-01-05,4524.020160022763
2007-01-08,4530.504691637348
2007-01-09,4521.294998112047
2007-01-10,4520.621842322128
2007-01-11,4539.887151382416
2007-01-12,4560.764989845682
2007-01-15,4562.576230217175
2007-01-16,4566.743302749012
2007-01-17,4567.716674082343
2007-01-18,4567.112571870949
2007-01-19,4581.188593054149
2007-01-22,4564.240147094948
2007-01-23,4585.642806569868
2007-01-24,4618.775654729026
2007-01-25,4572.663706267942
2007-01-26,4571.720761672418
2007-01-29,4565.613186450542
2007-01-30,4597.1205925260565
2007-01-31,4621.640167446478
2007-02-01,4655.932478387497
2007-02-02,4662.687911254715
2007-02-05,4666.555079714861
2007-02-06,4673.86566031647
2007-02-07,4672.950276034404
2007-02-08,4665.298762002347
2007-02-09,4640.116405671561
2007-02-12,4630.63501238666
2007-02-13,4674.268377706654
2007-02-14,4702.516645664429
2007-02-15,4701.290577230702
2007-02-16,4701.6397615564465
2007-02-19,4701.471840406046
2007-02-20,4712.211324306548
2007-02-21,4700.097981611113
2007-02-22,4692.186500970658
2007-02-23,4676.828709657745
2007-02-26,4684.14452184527
2007-02-27,4532.968968015572
2007-02-28,4550.012582298013
2007-03-01,4540.27049172693
2007-03-02,4491.91286356538
2007-03-05,4441.901403598232
2007-03-06,4512.115457593753
2007-03-07,4502.6029544983585
2007-03-08,4535.753392827194
2007-03-09,4543.98865021988
2007-03-12,4554.53988216981
2007-03-13,4462.682637731443
2007-03-14,4484.434392712662
2007-03-15,4508.041047376917
2007-03-16,4486.64912678218
2007-03-19,4538.261641550422
2007-03-20,4575.120537299219
2007-03-21,4653.1035009446
2007-03-22,4653.7482224875475
2007-03-23,4661.267927237766
2007-03-26,4667.281800691415
2007-03-27,4644.876871841256
2007-03-28,4611.227556003271
2007-03-29,4636.130521676173
2007-03-30,4627.050923204739
2007-04-02,4640.882803460263
2007-04-03,4679.763612586957
2007-04-04,4676.462606313529
2007-04-05,4689.637419691833
2007-04-06,4689.637419691833
2007-04-09,4692.7490448590415
2007-04-10,4705.410156066706
2007-04-11,4678.176111719014
2007-04-12,4700.816662500669
2007-04-13,4719.930047190603
2007-04-16,4770.903376311623
2007-04-17,4773.9388535323005
2007-04-18,4789.504470389818
2007-04-19,4780.657157680655
2007-04-20,4825.340853272889
2007-04-23,4808.676306529802
2007-04-24,4802.514337364893
2007-04-25,4860.016788517714
2007-04-26,4856.220171634381
2007-04-27,4856.201245955855
2007-04-30,4825.140932121028
2007-05-01,4838.324356862874
2007-05-02,4865.294947011761
2007-05-03,4892.99130839754
2007-05-04,4903.194488544951
2007-05-07,4927.522225821617
2007-05-08,4922.1451448006865
2007-05-09,4939.715007468578
2007-05-10,4876.9635398142555
2007-05-11,4924.315259243488
2007-05-14,4919.771564871864
2007-05-15,4926.785538907893
2007-05-16,4963.972953464471
2007-05-17,4961.806752642241
2007-05-18,4990.917042456328
2007-05-21,4999.393384130107
2007-05-22,4995.54267513247
2007-05-23,4991.004099715653
2007-05-24,4944.55892185186
2007-05-25,4969.982537168301
2007-05-28,4970.940216291499
2007-05-29,4975.782213678937
2007-05-30,5013.701895451242
2007-05-31,5008.3800975429895
2007-06-01,5028.3071844615
2007-06-04,5034.786897948433
2007-06-05,5002.834790552737
2007-06-06,4957.430561049457
2007-06-07,4869.539366490851
2007-06-08,4923.35708566817
2007-06-11,4935.457103284768
2007-06-12,4880.57143656503
2007-06-13,4955.844691606498
2007-06-14,4974.134977792424
2007-06-15,5007.529594893514
2007-06-18,4998.550989962051
2007-06-19,5014.5678866465205
2007-06-20,4933.445526799153
2007-06-21,4959.641050099749
2007-06-22,4892.873427473054
2007-06-25,4877.6114789517715
2007-06-26,4861.879976680888
2007-06-27,4902.406916938262
2007-06-28,4903.739229212044
2007-06-29,4900.533507508542
2007-07-02,4954.850836322791
2007-07-03,4973.38741263282
2007-07-04,4974.420937286176
2007-07-05,4963.123760092154
2007-07-06,4978.5657809478735
2007-07-09,4982.027535800931
2007-07-10,4903.959208631703
2007-07-11,4928.6564945713835
2007-07-12,5027.0843615248905
2007-07-13,5049.32063822194
2007-07-16,5040.0865503575415
2007-07-17,5037.474453803991
2007-07-18,5029.073633710952
2007-07-19,5043.6907009053175
2007-07-20,4979.863075807304
2007-07-23,5002.451934471769
2007-07-24,4887.540698986123
2007-07-25,4914.014205982675
2007-07-26,4784.5455946825
2007-07-27,4704.861383511521
2007-07-30,4743.567213161402
2007-07-31,4693.5997021653075
2007-08-01,4721.221897890222
2007-08-02,4740.826525863144
2007-08-03,4603.048596466881
2007-08-06,4725.573975612604
2007-08-07,4766.829054142307
2007-08-08,4840.133147743851
2007-08-09,4685.311384516254
2007-08-10,4686.555247304571
2007-08-13,4673.350522463441
2007-08-14,4590.5376001489585
2007-08-15,4528.308984724405
2007-08-16,4566.938089226636
2007-08-17,4700.421341108866
2007-08-20,4697.043151357944
2007-08-21,4703.215859918604
2007-08-22,4756.720189915794
2007-08-23,4757.603122963749
2007-08-24,4802.265104324709
2007-08-27,4757.0162203493865
2007-08-28,4636.390871512759
2007-08-29,4730.855308679481
2007-08-30,4703.366494891457
2007-08-31,4753.958517679048
2007-09-03,4755.938925890075
2007-09-04,4804.883878671751
2007-09-05,4746.805241843391
2007-09-06,4764.085365014784
2007-09-07,4687.5352958524945
2007-09-10,4676.7176549628675
2007-09-11,4740.050530713558
2007-09-12,4747.305041842847
2007-09-13,4799.363057871873
2007-09-14,4800.558299295411
2007-09-17,4782.896629552806
2007-09-18,4929.062148577232
2007-09-19,4964.400917289905
2007-09-20,4924.188969775581
2007-09-21,4944.563848550633
2007-09-24,4907.9480754159085
2007-09-25,4900.016427808987
2007-09-26,4924.429984266927
2007-09-27,4948.135883956611
2007-09-28,4927.867475183367
2007-10-01,5002.705859473316
2007-10-02,5002.521715576435
2007-10-03,4984.803975313789
2007-10-04,5000.25343683108
2007-10-05,5047.96028723107
2007-10-08,5019.346972434492
2007-10-09,5057.242028644793
2007-10-10,5035.703506318923
2007-10-11,5022.5925165766475
2007-10-12,5031.815496673708
2007-10-15,4994.370557321893
2007-10-16,4947.968563448453
2007-10-17,4947.285424288305
2007-10-18,4929.993875621419
2007-10-19,4816.299235758835
2007-10-22,4828.003777009528
2007-10-23,4860.153666152207
2007-10-24,4846.4616141326915
2007-10-25,4842.66737354483
2007-10-26,4919.639485784307
2007-10-29,4941.148258700336
2007-10-30,4902.143463382821
2007-10-31,4958.185442005395
2007-11-01,4805.635531739653
2007-11-02,4787.160594197276
2007-11-05,4759.615090474425
2007-11-06,4821.516230397098
2007-11-07,4668.327618944926
2007-11-08,4691.9299842963765
2007-11-09,4641.079621001953
2007-11-12,4595.69310089974
2007-11-13,4722.986149141181
2007-11-14,4699.278875173348
2007-11-15,4608.239371635262
2007-11-16,4617.13952656656
2007-11-19,4526.436138258755
2007-11-20,4538.88141068851
2007-11-21,4462.376294018543
2007-11-22,4465.946337722371
2007-11-23,4541.677809353263
2007-11-26,4425.388969454757
2007-11-27,4492.286391866026
2007-11-28,4625.739395072933
2007-11-29,4627.969902726259
2007-11-30,4688.094538685143
2007-12-03,4660.7229069141
2007-12-04,4617.828710207233
2007-12-05,4686.773955400421
2007-12-06,4755.318097487513
2007-12-07,4748.921653821012
2007-12-10,4789.684923827964
2007-12-11,4667.816078739907
2007-12-12,4684.825710697099
2007-12-13,4685.037381864045
2007-12-14,4615.401485327158
2007-12-17,4561.440051678501
2007-12-18,4587.2318802134305
2007-12-19,4578.346164746743
2007-12-20,4585.758551687892
2007-12-21,4658.933739740932
2007-12-24,4699.534698576821
2007-12-25,4699.534698576821
2007-12-26,4700.80875282484
2007-12-27,4640.5407442204
2007-12-28,4652.5731063932235
2007-12-31,4624.684797748437
2008-01-01,4624.684797748437
2008-01-02,4561.7901731610145
2008-01-03,4560.236790362617
2008-01-04,4473.484082739673
2008-01-07,4496.084640109744
2008-01-08,4421.45200713175
2008-01-09,4469.708106659627
2008-01-10,4506.445757386708
2008-01-11,4463.515515380585
2008-01-14,4494.46700902671
2008-01-15,4386.059949930058
2008-01-16,4376.434230272037
2008-01-17,4237.32141879913
2008-01-18,4192.67097111439
2008-01-21,4176.741867630834
2008-01-22,4165.530363967101
2008-01-23,4288.343143499125
2008-01-24,4317.909733251119
2008-01-25,4248.259573646036
2008-01-28,4337.99158072655
2008-01-29,4380.491190259787
2008-01-30,4356.131821851111
2008-01-31,4428.6832995588475
2008-02-01,4488.4607252472315
2008-02-04,4440.110792334855
2008-02-05,4288.733172035472
2008-02-06,4267.16505335978
2008-02-07,4301.027409149328
2008-02-08,4263.487583226658
2008-02-11,4264.561245327343
2008-02-12,4307.002087623884
2008-02-13,4355.438655237259
2008-02-14,4301.277216545419
2008-02-15,4313.135649236962
2008-02-18,4311.294458796168
2008-02-19,4308.343496838947
2008-02-20,4331.204779167562
2008-02-21,4281.560918526041
2008-02-22,4321.707885534398
2008-02-25,4384.956951987591
2008-02-26,4413.221880628739
2008-02-27,4408.288534630236
2008-02-28,4363.160045236016
2008-02-29,4239.791095891294
2008-03-03,4232.166838471671
2008-03-04,4209.708652153578
2008-03-05,4223.2829505076625
2008-03-06,4121.783711977933
2008-03-07,4092.3894884671145
2008-03-10,4027.2089203660694
2008-03-11,4198.811602649602
2008-03-12,4159.414546658773
2008-03-13,4177.336769656179
2008-03-14,4083.382943155149
2008-03-17,4052.2291304982714
2008-03-18,4231.63598281805
2008-03-19,4136.94341265712
2008-03-20,4247.91377952569
2008-03-21,4247.91377952569
2008-03-24,4296.172672114393
2008-03-25,4301.211170609978
2008-03-26,4256.855105223395
2008-03-27,4226.655079733826
2008-03-28,4183.225940261219
2008-03-31,4207.504767951646
2008-04-01,4359.492451140373
2008-04-02,4357.384807158373
2008-04-03,4365.848247070209
2008-04-04,4358.670620690569
2008-04-07,4374.729953999117
2008-04-08,4348.317931448987
2008-04-09,4306.727574985553
2008-04-10,4312.615053853911
2008-04-11,4223.089749626106
2008-04-14,4200.422422733656
2008-04-15,4225.548596539156
2008-04-16,4317.562259349813
2008-04-17,4324.805021250073
2008-04-18,4380.549233171433
2008-04-21,4359.0004621754315
2008-04-22,4335.180705327818
2008-04-23,4325.228761389598
2008-04-24,4367.198936207167
2008-04-25,4407.350948936711
2008-04-28,4400.9560860547535
2008-04-29,4377.9910198398575
2008-04-30,4376.6335994023975
2008-05-01,4438.738300417474
2008-05-02,4463.990907705072
2008-05-05,4436.2240332635
2008-05-06,4468.0190081463825
2008-05-07,4385.225986873684
2008-05-08,4385.9218481413445
2008-05-09,4356.6570901803225
2008-05-12,4405.094264492982
2008-05-13,4397.628851151605
2008-05-14,4423.961810835264
2008-05-15,4464.901436586073
2008-05-16,4469.908782338508
2008-05-19,4485.7719169578395
2008-05-20,4442.397901991204
2008-05-21,4380.975201452534
2008-05-22,4393.192536396624
2008-05-23,4326.814654960575
2008-05-26,4325.848477619293
2008-05-27,4330.756767833687
2008-05-28,4342.322354812147
2008-05-29,4372.816868837348
2008-05-30,4367.670608824788
2008-06-02,4324.065793964566
2008-06-03,4292.1959253173845
2008-06-04,4275.005838804866
2008-06-05,4352.364371957952
2008-06-06,4222.358466701241
2008-06-09,4210.13422313517
2008-06-10,4202.483671852473
2008-06-11,4138.809760143123
2008-06-12,4143.268703541464
2008-06-13,4197.070123918446
2008-06-16,4199.585896503953
2008-06-17,4171.562408731519
2008-06-18,4126.996219569676
2008-06-19,4129.350459295839
2008-06-20,4054.551754398403
2008-06-23,4046.812120204617
2008-06-24,4045.972819502307
2008-06-25,4073.2128568931566
2008-06-26,3957.98173172395
2008-06-27,3937.495788044129
2008-06-30,3953.431568887454
2008-07-01,3964.299845175143
2008-07-02,3904.5432561955104
2008-07-03,3913.834871276198
2008-07-04,3911.900297700709
2008-07-07,3856.1971318262886
2008-07-08,3938.4903992404793
2008-07-09,3851.3110591467253
2008-07-10,3870.6629803357023
2008-07-11,3819.2464776394586
2008-07-14,3764.3835920239835
2008-07-15,3702.7141202456955
2008-07-16,3816.225258345882
2008-07-17,3880.8029232403132
2008-07-18,3898.369701944524
2008-07-21,3895.2289528869064
2008-07-22,3970.583394299164
2008-07-23,3997.875763080212
2008-07-24,3888.5028144113876
2008-07-25,3888.0565962656938
2008-07-28,3809.4605707297055
2008-07-29,3908.6822630878505
2008-07-30,3979.992322825822
2008-07-31,3927.283280525346
2008-08-01,3916.0216922231225
2008-08-04,3885.498085292222
2008-08-05,3991.8247620026245
2008-08-06,3990.933274826213
2008-08-07,3901.010728762373
2008-08-08,3994.0443109209673
2008-08-11,4028.6646261489964
2008-08-12,3956.3899393976803
2008-08-13,3931.967388673402
2008-08-14,3959.467604385958
2008-08-15,3975.001657522966
2008-08-18,3912.507549493792
2008-08-19,3865.710338394311
2008-08-20,3895.8497565757125
2008-08-21,3912.368647845875
2008-08-22,3957.0546479185855
2008-08-25,3878.5214243416467
2008-08-26,3895.1901941262236
2008-08-27,3933.0458466246714
2008-08-28,4011.08302454888
2008-08-29,3971.7028961291703
2008-09-01,3968.7140007183702
2008-09-02,3963.8690822125227
2008-09-03,3982.788599049894
2008-09-04,3865.332021385577
2008-09-05,3893.1240060886794
2008-09-08,3994.825729408677
2008-09-09,3845.9212539125297
2008-09-10,3863.244941243305
2008-09-11,3900.509927823604
2008-09-12,3905.908369058734
2008-09-15,3697.0835197968477
2008-09-16,3770.871988208367
2008-09-17,3586.4113958131957
2008-09-18,3775.733189918329
2008-09-19,3986.601644358246
2008-09-22,3823.7121212197058
2008-09-23,3770.744611363658
2008-09-24,3757.0078301063418
2008-09-25,3842.1322147525257
2008-09-26,3854.968035613645
2008-09-29,3513.7064881939186
2008-09-30,3709.770125994301
2008-10-01,3727.554540855146
2008-10-02,3591.701040750833
2008-10-03,3529.9574200745265
2008-10-06,3394.190138234714
2008-10-07,3191.635369432726
2008-10-08,3142.943836715172
2008-10-09,2855.094603282692
2008-10-10,2822.638530164305
2008-10-13,3120.583101522006
2008-10-14,3186.707370914864
2008-10-15,2906.440224375108
2008-10-16,3007.409160815106
2008-10-17,2992.124114306485
2008-10-20,3147.0730574871027
2008-10-21,3057.2382531320245
2008-10-22,2859.6006918217518
2008-10-23,2918.423918950105
2008-10-24,2816.011919130397
2008-10-27,2717.85320063179
2008-10-28,3000.1039071651035
2008-10-29,2973.4154333676497
2008-10-30,3035.5268546481657
2008-10-31,3083.401593683919
2008-11-03,3085.500923977595
2008-11-04,3226.4434187183
2008-11-05,3055.654221581
2008-11-06,2902.203963996925
2008-11-07,2986.911627746754
2008-11-10,2944.810555598191
2008-11-11,2885.9158412972342
2008-11-12,2730.307469517853
2008-11-13,2920.552879913503
2008-11-14,2813.8056909235142
2008-11-17,2738.226157656334
2008-11-18,2766.9689543694412
2008-11-19,2588.7910968127194
2008-11-20,2384.9573996346858
2008-11-21,2531.299929000133
2008-11-24,2714.249532985124
2008-11-25,2749.41927977011
2008-11-26,2846.5607900454934
2008-11-27,2848.1688190357313
2008-11-28,2897.591359785305
2008-12-01,2611.9274154312475
2008-12-02,2731.431282924371
2008-12-03,2804.6209802373455
2008-12-04,2715.2297886835086
2008-12-05,2810.537852544316
2008-12-08,2941.2778147342315
2008-12-09,2857.707644348711
2008-12-10,2894.9271323759317
2008-12-11,2808.666097328122
2008-12-12,2837.8602325320257
2008-12-15,2789.523424869888
2008-12-16,2944.0096159633763
2008-12-17,2914.964694240962
2008-12-18,2839.724647869913
2008-12-19,2844.4741745387905
2008-12-22,2788.110315027122
2008-12-23,2763.8471486560093
2008-12-24,2783.1236526432135
2008-12-25,2783.1236526432135
2008-12-26,2800.609289140717
2008-12-29,2799.5857672573356
2008-12-30,2869.11669968947
2008-12-31,2916.2940540484797
2009-01-01,2916.2940540484797
2009-01-02,3005.1510722773937
2009-01-05,2985.8359817136625
2009-01-06,3013.2187570863866
2009-01-07,2910.14891580925
2009-01-08,2924.544294348943
2009-01-09,2863.0258665354154
2009-01-12,2782.835176332653
2009-01-13,2789.687664100164
2009-01-14,2685.525918170534
2009-01-15,2672.544722451832
2009-01-16,2686.4663477113004
2009-01-19,2684.2977024558945
2009-01-20,2524.7517259941246
2009-01-21,2642.400425445057
2009-01-22,2588.4812445823386
2009-01-23,2605.7596245792515
2009-01-26,2621.2269809851796
2009-01-27,2654.9889598131535
2009-01-28,2756.5864765090982
2009-01-29,2647.689617853134
2009-01-30,2584.0376136588793
2009-02-02,2579.0637114029173
2009-02-03,2601.8743512799697
2009-02-04,2578.6067396761946
2009-02-05,2612.261655127219
2009-02-06,2689.6758440367817
2009-02-09,2706.216033799532
2009-02-10,2554.685295743858
2009-02-11,2574.215103413036
2009-02-12,2571.098593835039
2009-02-13,2536.5197233866365
2009-02-16,2536.0645612113926
2009-02-17,2399.2847880299055
2009-02-18,2383.72068667205
2009-02-19,2356.9411287968055
2009-02-20,2313.5859367323187
2009-02-23,2237.9723796578974
2009-02-24,2350.2398246842868
2009-02-25,2332.623527224928
2009-02-26,2319.369691369698
2009-02-27,2241.7002043662956
2009-03-02,2120.730941593754
2009-03-03,2093.1883338059633
2009-03-04,2139.505305091819
2009-03-05,2035.0915406938318
2009-03-06,2044.7999628665689
2009-03-09,2033.5594590391918
2009-03-10,2184.791754301004
2009-03-11,2186.295420066971
2009-03-12,2291.1854156447735
2009-03-13,2311.4042229099095
2009-03-16,2311.8516880795255
2009-03-17,2388.8575794282906
2009-03-18,2459.9627016700656
2009-03-19,2420.725195281815
2009-03-20,2357.781449973081
2009-03-23,2546.351573483174
2009-03-24,2486.7506001217284
2009-03-25,2516.613647197017
2009-03-26,2564.551279428743
2009-03-27,2511.674560004122
2009-03-30,2401.7641314664047
2009-03-31,2442.6843837553697
2009-04-01,2494.141109428097
2009-04-02,2567.742411768566
2009-04-03,2602.68431946214
2009-04-06,2576.9334484254423
2009-04-07,2512.166321609749
2009-04-08,2533.3471505199595
2009-04-09,2660.421292053219
2009-04-10,2660.421292053219
2009-04-13,2677.8507109254883
2009-04-14,2610.6448053226536
2009-04-15,2663.172621248311
2009-04-16,2697.1333234086833
2009-04-17,2716.916036831964
2009-04-20,2568.4414085269455
2009-04-21,2637.7628744660483
2009-04-22,2609.034087772805
2009-04-23,2644.546906981056
2009-04-24,2690.0109313366133
2009-04-27,2651.419764169851
2009-04-28,2641.64896521517
2009-04-29,2706.974573352837
2009-04-30,2704.2397376298145
2009-05-01,2724.59794587524
2009-05-04,2843.6622291559183
2009-05-05,2828.8986747047193
2009-05-06,2911.368210712763
2009-05-07,2871.0938992412644
2009-05-08,2973.5702374060193
2009-05-11,2886.292508707045
2009-05-12,2876.428140425292
2009-05-13,2783.8644937363665
2009-05-14,2818.392827347788
2009-05-15,2776.643899418632
2009-05-18,2863.863731440298
2009-05-19,2863.86368551964
2009-05-20,2846.7884586242044
2009-05-21,2798.8727890590203
2009-05-22,2798.30326955064
2009-05-25,2800.907170405077
2009-05-26,2875.6528108844996
2009-05-27,2814.168164299253
2009-05-28,2867.9145531273566
2009-05-29,2907.168145220972
2009-06-01,2977.562696289738
2009-06-02,2982.718821580007
2009-06-03,2922.6580534570753
2009-06-04,2969.271954518627
2009-06-05,2956.436523115824
2009-06-08,2954.549005331633
2009-06-09,2963.6050319660194
2009-06-10,2953.2952960335037
2009-06-11,2985.3231088717325
2009-06-12,2985.3468053388156
2009-06-15,2905.865469306935
2009-06-16,2868.2442448034553
2009-06-17,2840.2895804524414
2009-06-18,2876.3829769298463
2009-06-19,2883.9538092561916
2009-06-22,2782.3479069831715
2009-06-23,2791.5917844394176
2009-06-24,2812.7356025548597
2009-06-25,2865.7783220809847
2009-06-26,2868.5057022032556
2009-06-29,2899.2771026503287
2009-06-30,2872.6714656713157
2009-07-01,2888.6919002180584
2009-07-02,2796.612483604244
2009-07-03,2799.091198855057
2009-07-06,2800.4254731833184
2009-07-07,2745.4446895566603
2009-07-08,2724.8281898974665
2009-07-09,2738.6532438520617
2009-07-10,2722.2967262441334
2009-07-13,2802.548188660901
2009-07-14,2826.0459525311912
2009-07-15,2917.0914645254775
2009-07-16,2936.70115916514
2009-07-17,2927.2856686759524
2009-07-20,2965.1823618998174
2009-07-21,2978.9648473868365
2009-07-22,2975.9666047840396
2009-07-23,3057.851366926368
2009-07-24,3079.114780720761
2009-07-27,3100.605035495759
2009-07-28,3082.965961796388
2009-07-29,3060.3322209995754
2009-07-30,3109.70099100743
2009-07-31,3121.163482819465
2009-08-03,3173.9008805107287
2009-08-04,3195.920059000273
2009-08-05,3203.7303812156983
2009-08-06,3181.2804586763696
