Date,PACIFIC VALUE
1990-03-30,2698.08146
1990-04-30,2728.17009
1990-05-31,3080.21182
1990-06-29,3001.9721
1990-07-31,2997.11733
1990-08-31,2701.97199
1990-09-28,2335.5021
1990-10-31,2797.58902
1990-11-30,2467.09515
1990-12-31,2544.76568
1991-01-31,2610.22383
1991-02-28,2966.00171
1991-03-29,2787.12355
1991-04-30,2859.46949
1991-05-31,2835.87015
1991-06-28,2664.49033
1991-07-31,2772.73272
1991-08-30,2617.51661
1991-09-30,2858.41752
1991-10-31,2925.34861
1991-11-29,2701.70476
1991-12-31,2812.00944
1992-01-31,2771.53662
1992-02-28,2600.33082
1992-03-31,2363.9142
1992-04-30,2349.5045
1992-05-29,2503.05624
1992-06-30,2324.34876
1992-07-31,2259.7288
1992-08-31,2502.01466
1992-09-30,2450.40526
1992-10-30,2364.29356
1992-11-30,2395.32662
1992-12-31,2374.68281
1993-01-29,2370.5624
1993-02-26,2470.61146
1993-03-31,2836.40729
1993-04-30,3353.44928
1993-05-31,3400.13763
1993-06-30,3281.01983
1993-07-30,3471.85308
1993-08-31,3593.58036
1993-09-30,3472.34146
1993-10-29,3542.74727
1993-11-30,3106.38377
1993-12-31,3363.09141
1994-01-31,3781.6916
1994-02-28,3903.37042
1994-03-31,3729.64396
1994-04-29,3890.59223
1994-05-31,4015.66514
1994-06-30,4170.88183
1994-07-29,4082.51687
1994-08-31,4187.22986
1994-09-30,4093.59484
1994-10-31,4214.81167
1994-11-30,3967.96704
1994-12-30,3965.74289
1995-01-31,3711.56519
1995-02-28,3627.72946
1995-03-31,3926.82546
1995-04-28,4043.96347
1995-05-31,3865.44564
1995-06-30,3775.6555
1995-07-31,4032.18484
1995-08-31,3942.21209
1995-09-29,3970.76179
1995-10-31,3789.46875
1995-11-30,3960.06248
1995-12-29,4180.27027
1996-01-31,4236.89715
1996-02-29,4191.85638
1996-03-29,4304.56657
1996-04-30,4549.79926
1996-05-31,4372.91822
1996-06-28,4426.30698
1996-07-31,4240.14542
1996-08-30,4127.49183
1996-09-30,4278.71764
1996-10-31,4085.96431
1996-11-29,4252.6728
1996-12-31,4080.39667
1997-01-31,3801.75047491519
1997-02-28,3849.88312601359
1997-03-31,3694.8984193928063
1997-04-30,3715.7320020900283
1997-05-30,4094.576077236777
1997-06-30,4366.554319233588
1997-07-31,4171.535110701211
1997-08-29,3775.5343034878742
1997-09-30,3677.5290876087083
1997-10-31,3318.0468607353
1997-11-28,3059.2641242346413
1997-12-31,2886.4331896859003
1998-01-30,3058.858901092212
1998-02-27,3191.8852013650226
1998-03-31,3011.1838518565555
1998-04-30,2915.7209850467393
1998-05-29,2720.2933532238553
1998-06-30,2737.757323103513
1998-07-31,2650.689115791002
1998-08-31,2334.649146481376
1998-09-30,2307.0472803103235
1998-10-30,2804.2203774725126
1998-11-30,2942.890047349674
1998-12-31,3014.678103680974
1999-01-29,3036.8866295698526
1999-02-26,2958.1818407893375
1999-03-31,3368.7050384146014
1999-04-30,3608.4285438594643
1999-05-31,3383.045643121187
1999-06-30,3690.2989688541215
1999-07-30,3945.359587220133
1999-08-31,3919.8385715030854
1999-09-30,4062.0819059109367
1999-10-29,4176.288727800412
1999-11-30,4195.9261346332905
1999-12-31,4369.772068729833
2000-01-31,4275.990150013049
2000-02-29,4048.419363099064
2000-03-31,4514.027861051314
2000-04-28,4359.703818222155
2000-05-31,4254.88301897464
2000-06-30,4564.378264950925
2000-07-31,4183.758309201177
2000-08-31,4338.601700829423
2000-09-29,4268.6794206183595
2000-10-31,4183.885660122503
2000-11-30,4020.8030181122217
2000-12-29,3966.5761861376745
2001-01-01,3966.5761861376745
2001-01-02,3961.188725908781
2001-01-03,3957.6122318139314
2001-01-04,3926.6770507343567
2001-01-05,3956.3515638073723
2001-01-08,3946.7902502765287
2001-01-09,3884.0214411420443
2001-01-10,3840.1636663162435
2001-01-11,3729.162339776616
2001-01-12,3709.582602974842
2001-01-15,3692.7613189111403
2001-01-16,3767.384289640385
2001-01-17,3800.9908613499647
2001-01-18,3841.66746031666
2001-01-19,3844.126428843959
2001-01-22,3858.63849891431
2001-01-23,3848.204977270296
2001-01-24,3809.7432382580237
2001-01-25,3830.212871483877
2001-01-26,3814.9225817694974
2001-01-29,3841.2848000151175
2001-01-30,3859.525853642775
2001-01-31,3880.601109274513
2001-02-01,3918.711019890513
2001-02-02,3872.0940592136812
2001-02-05,3824.6452814711115
2001-02-06,3813.1690339504426
2001-02-07,3800.1448336600806
2001-02-08,3759.909021219417
2001-02-09,3769.838369171241
2001-02-12,3775.5126894361933
2001-02-13,3788.7812946794647
2001-02-14,3811.9587257723297
2001-02-15,3838.521430558049
2001-02-16,3812.0257738961027
2001-02-19,3767.9918177169416
2001-02-20,3798.857837611765
2001-02-21,3768.3021486688845
2001-02-22,3805.610893990535
2001-02-23,3845.538604698473
2001-02-26,3883.510000376628
2001-02-27,3871.080374658039
2001-02-28,3836.2037246760674
2001-03-01,3819.4095424169
2001-03-02,3701.5151673087144
2001-03-05,3694.115086705118
2001-03-06,3747.325922688364
2001-03-07,3744.7539324818354
2001-03-08,3756.5221026027234
2001-03-09,3753.2713706480217
2001-03-12,3646.027369566196
2001-03-13,3554.305500233947
2001-03-14,3477.959497371258
2001-03-15,3520.8750878558185
2001-03-16,3496.1786181962743
2001-03-19,3511.5465818191224
2001-03-20,3500.006330592979
2001-03-21,3648.6297719380505
2001-03-22,3552.797802154323
2001-03-23,3608.350759443534
2001-03-26,3710.850923362129
2001-03-27,3708.2043590418516
2001-03-28,3770.452201682878
2001-03-29,3646.976745813866
2001-03-30,3595.355724751596
2001-04-02,3542.3995756295267
2001-04-03,3628.359269404878
2001-04-04,3680.9094950497856
2001-04-05,3733.434761793975
2001-04-06,3719.9515157054266
2001-04-09,3597.829455667773
2001-04-10,3579.3318851694285
2001-04-11,3634.523630969095
2001-04-12,3696.90565768678
2001-04-13,3687.4410426092504
2001-04-16,3658.7863434371016
2001-04-17,3659.255005062613
2001-04-18,3751.3536663897185
2001-04-19,3813.3814856754652
2001-04-20,3789.164532287432
2001-04-23,3806.7303591885743
2001-04-24,3792.6230375574423
2001-04-25,3825.349841788982
2001-04-26,3871.0011905940632
2001-04-27,3875.8929568596673
2001-04-30,3890.904592036074
2001-05-01,4024.6480262151736
2001-05-02,4060.7163673878936
2001-05-03,4091.0428832971147
2001-05-04,4080.99514229215
2001-05-07,4099.6206104462035
2001-05-08,4007.4588503962245
2001-05-09,3964.0995242583676
2001-05-10,3933.478650450774
2001-05-11,3939.83605458064
2001-05-14,3886.6006471951546
2001-05-15,3911.897190891425
2001-05-16,3867.142948765867
2001-05-17,3911.3311045436685
2001-05-18,3874.313783382727
2001-05-21,3934.5513332424794
2001-05-22,3930.617202753336
2001-05-23,3965.649312643763
2001-05-24,3968.360627710685
2001-05-25,3928.6051292258444
2001-05-28,3884.329691813387
2001-05-29,3921.739678921311
2001-05-30,3860.812679888851
2001-05-31,3858.6721899729314
2001-06-01,3850.8556979806913
2001-06-04,3850.3348923427707
2001-06-05,3839.93558144161
2001-06-06,3842.5988824921637
2001-06-07,3864.7531095581876
2001-06-08,3856.1190194865235
2001-06-11,3814.849099181581
2001-06-12,3739.040224198145
2001-06-13,3748.957245961988
2001-06-14,3730.8108533463724
2001-06-15,3702.501927267307
2001-06-18,3684.614769392588
2001-06-19,3665.7426375429404
2001-06-20,3649.2216575748344
2001-06-21,3705.8803952394146
2001-06-22,3733.664341378243
2001-06-25,3716.0077154611376
2001-06-26,3729.074432554899
2001-06-27,3709.777699917357
2001-06-28,3666.9419600641245
2001-06-29,3722.435375986225
2001-07-02,3703.995608363725
2001-07-03,3722.1406147844386
2001-07-04,3696.03832290094
2001-07-05,3659.950824404763
2001-07-06,3582.1397456336585
2001-07-09,3565.8996160266083
2001-07-10,3615.0102283505084
2001-07-11,3590.7728509258554
2001-07-12,3641.3482040216722
2001-07-13,3609.819525868196
2001-07-16,3610.5980492902077
2001-07-17,3564.639717039619
2001-07-18,3529.521685112959
2001-07-19,3521.9230419984
2001-07-20,3522.998340989726
2001-07-23,3409.976928260447
2001-07-24,3446.0295426524576
2001-07-25,3486.1154258046085
2001-07-26,3489.355417475506
2001-07-27,3486.410546414725
2001-07-30,3428.7023246299555
2001-07-31,3496.7262714611293
2001-08-01,3538.6722871145075
2001-08-02,3619.0799197556985
2001-08-03,3581.751779334744
2001-08-06,3576.6181706798243
2001-08-07,3594.29016074731
2001-08-08,3586.795348037184
2001-08-09,3524.0348625100455
2001-08-10,3543.7935853291424
2001-08-13,3505.0364633075205
2001-08-14,3607.433168845422
2001-08-15,3656.9606118581637
2001-08-16,3613.9391547811833
2001-08-17,3617.2027498353436
2001-08-20,3570.452134264275
2001-08-21,3620.1797973215216
2001-08-22,3656.8378536496202
2001-08-23,3622.4208049827425
2001-08-24,3599.1922739055954
2001-08-27,3629.5817444696504
2001-08-28,3605.8877960107066
2001-08-29,3562.913207469802
2001-08-30,3504.0927365979514
2001-08-31,3506.32618043692
2001-09-03,3438.5889234941906
2001-09-04,3488.797054298514
2001-09-05,3427.4517492199334
2001-09-06,3411.464179650968
2001-09-07,3397.7674588991913
2001-09-10,3302.5794596707447
2001-09-11,3353.8326876820433
2001-09-12,3124.5739139179427
2001-09-13,3193.920232510888
2001-09-14,3292.315598738545
2001-09-17,3145.1734749436696
2001-09-18,3178.874017830909
2001-09-19,3255.5201019160104
2001-09-20,3243.293623534093
2001-09-21,3139.4096946731856
2001-09-24,3131.606834018538
2001-09-25,3135.0857001835166
2001-09-26,3086.3305139505305
2001-09-27,3064.9038103639523
2001-09-28,3134.0448726690975
2001-10-01,3178.38203958571
2001-10-02,3228.4599301750613
2001-10-03,3183.1619140695134
2001-10-04,3238.54800437851
2001-10-05,3219.545221129862
2001-10-08,3215.3477501115262
2001-10-09,3158.9855473021103
2001-10-10,3102.1153557154407
2001-10-11,3152.567450821348
2001-10-12,3195.7939152583604
2001-10-15,3189.2553295011776
2001-10-16,3196.6837127012586
2001-10-17,3216.3324546304257
2001-10-18,3154.1706270537693
2001-10-19,3145.369473112637
2001-10-22,3133.095242547443
2001-10-23,3173.135293144685
2001-10-24,3206.8242507796253
2001-10-25,3235.8455655649955
2001-10-26,3207.9440611810246
2001-10-29,3146.922071886123
2001-10-30,3135.854065040651
2001-10-31,3109.4460310904765
2001-11-01,3122.1190642638276
2001-11-02,3101.267017657411
2001-11-05,3097.517857984704
2001-11-06,3129.401107303633
2001-11-07,3058.336208180131
2001-11-08,3097.514130246757
2001-11-09,3069.812218559254
2001-11-12,3065.256035656167
2001-11-13,3011.076106771859
2001-11-14,3009.5841311412464
2001-11-15,3049.222674939638
2001-11-16,3047.741118483049
2001-11-19,3077.0984458989255
2001-11-20,3087.834106324774
2001-11-21,3092.607794207562
2001-11-22,3087.7158009431387
2001-11-23,3079.69240822738
2001-11-26,3126.1628039832767
2001-11-27,3112.32022002003
2001-11-28,3059.594757926022
2001-11-29,3059.6920432616703
2001-11-30,3094.2813300225002
2001-12-03,3025.134965258729
2001-12-04,3012.6439032870317
2001-12-05,3073.061676217585
2001-12-06,3102.5783022456717
2001-12-07,3060.1268292216514
2001-12-10,2990.190261009136
2001-12-11,2966.0194410975037
2001-12-12,3021.4730569055077
2001-12-13,2950.4351727706517
2001-12-14,2929.2341621675537
2001-12-17,2880.6433012876632
2001-12-18,2886.0705954626824
2001-12-19,2890.4642630872117
2001-12-20,2913.1223658827507
2001-12-21,2891.719718258761
2001-12-24,2888.3860350141526
2001-12-25,2886.5680601839435
2001-12-26,2862.392098073008
2001-12-27,2901.743562644175
2001-12-28,2945.6925355678086
2001-12-31,2950.1527542042345
2002-01-01,2950.1527542042345
2002-01-02,2936.388158843785
2002-01-03,2943.5952305327837
2002-01-04,3014.6513687568686
2002-01-07,3036.0166395741776
2002-01-08,2973.987604744666
2002-01-09,2961.3262377490937
2002-01-10,2939.1473755559023
2002-01-11,2922.2167812876583
2002-01-14,2926.489872474387
2002-01-15,2880.8871937284775
2002-01-16,2876.132190686732
2002-01-17,2862.8041291781747
2002-01-18,2899.378343400375
2002-01-21,2909.744102761551
2002-01-22,2840.3078255412747
2002-01-23,2826.1744942453524
2002-01-24,2836.507548763344
2002-01-25,2859.142239546155
2002-01-28,2893.905056725431
2002-01-29,2859.4715001594673
2002-01-30,2814.363960816108
2002-01-31,2835.501372315861
2002-02-01,2796.2220774581156
2002-02-04,2785.2156377998213
2002-02-05,2732.923974578492
2002-02-06,2719.50516272068
2002-02-07,2742.439907210558
2002-02-08,2762.607733446572
2002-02-11,2791.3278413711882
2002-02-12,2844.1160853072083
2002-02-13,2858.156995735851
2002-02-14,2878.345822081042
2002-02-15,2883.458311674507
2002-02-18,2889.1956593479176
2002-02-19,2808.422813431522
2002-02-20,2790.2783617263676
2002-02-21,2846.3841462594687
2002-02-22,2849.98831258157
2002-02-25,2838.0031909136146
2002-02-26,2819.434856418026
2002-02-27,2871.0753325488
2002-02-28,2900.999208241558
2002-03-01,2950.107955589407
2002-03-04,3099.739801194564
2002-03-05,3093.256063186071
2002-03-06,3105.9748470323007
2002-03-07,3238.1300215578303
2002-03-08,3251.055332975667
2002-03-11,3295.956309306308
2002-03-12,3213.166668707535
2002-03-13,3155.741917600871
2002-03-14,3195.663224106147
2002-03-15,3216.8948270856704
2002-03-18,3164.014694807264
2002-03-19,3211.8115113331046
2002-03-20,3184.3187108379157
2002-03-21,3164.2729253630396
2002-03-22,3102.756851710657
2002-03-25,3081.679278932806
2002-03-26,3072.3976312224845
2002-03-27,3104.9227675689954
2002-03-28,3135.752080951113
2002-03-29,3082.496561222713
2002-04-01,3055.3725549040405
2002-04-02,3083.668702782437
2002-04-03,3126.713526231239
2002-04-04,3145.7445386255185
2002-04-05,3146.550966286062
2002-04-08,3138.2776557428124
2002-04-09,3093.859082805441
2002-04-10,3112.0616808159893
2002-04-11,3085.2403406331086
2002-04-12,3046.7333538976745
2002-04-15,3079.1133107547716
2002-04-16,3114.4382053559157
2002-04-17,3161.0415708547616
2002-04-18,3191.896376295635
2002-04-19,3174.1462616083513
2002-04-22,3214.3763475388805
2002-04-23,3228.046652273354
2002-04-24,3222.644610086874
2002-04-25,3248.7006623086363
2002-04-26,3230.699279783649
2002-04-29,3215.809232914642
2002-04-30,3203.9865559757086
2002-05-01,3230.3193033941784
2002-05-02,3241.448072075476
2002-05-03,3261.075044675306
2002-05-06,3245.190395737343
2002-05-07,3203.53605356469
2002-05-08,3208.52260954601
2002-05-09,3224.9339341375044
2002-05-10,3226.74980556047
2002-05-13,3203.2772796628146
2002-05-14,3178.241136070736
2002-05-15,3256.3232070510817
2002-05-16,3289.5279174342745
2002-05-17,3355.1939968506313
2002-05-20,3365.7512962171304
2002-05-21,3384.8191775590526
2002-05-22,3419.362857267391
2002-05-23,3407.8417746004952
2002-05-24,3431.8221566010616
2002-05-27,3420.37435004284
2002-05-28,3420.654439094223
2002-05-29,3403.0126517525864
2002-05-30,3412.6090373124066
2002-05-31,3369.7066070499504
2002-06-03,3411.5637034116453
2002-06-04,3378.935983429983
2002-06-05,3348.7014991717147
2002-06-06,3338.2503411965904
2002-06-07,3321.875693188135
2002-06-10,3307.588947370243
2002-06-11,3301.153777597239
2002-06-12,3282.473618401012
2002-06-13,3244.1928595603463
2002-06-14,3190.7021229317193
2002-06-17,3116.8700625339125
2002-06-18,3150.6060813177287
2002-06-19,3084.374072553275
2002-06-20,3129.3565183526753
2002-06-21,3119.1940784739054
2002-06-24,3137.555726975072
2002-06-25,3124.671104001115
2002-06-26,3082.2388682444152
2002-06-27,3101.410526114981
2002-06-28,3172.5410869204743
2002-07-01,3175.2222888639135
2002-07-02,3175.23413761101
2002-07-03,3215.0968103632217
2002-07-04,3200.5115164277486
2002-07-05,3232.4407926289773
2002-07-08,3247.7420893539324
2002-07-09,3305.346708711514
2002-07-10,3273.8200389472286
2002-07-11,3236.297491736282
2002-07-12,3248.7870640249453
2002-07-15,3224.4093007528995
2002-07-16,3180.7119925546463
2002-07-17,3162.6111424627916
2002-07-18,3201.5455145894007
2002-07-19,3172.204941452878
2002-07-22,3154.029603694867
2002-07-23,3145.87328734491
2002-07-24,3105.1000020290303
2002-07-25,3067.7145423487586
2002-07-26,2949.3932399997866
2002-07-29,2941.7379103900375
2002-07-30,3004.6632836619688
2002-07-31,2987.2033062994365
2002-08-01,2971.1270575624753
2002-08-02,2964.857953402404
2002-08-05,2947.3521175852557
2002-08-06,2861.9987803047948
2002-08-07,2953.006938637424
2002-08-08,2949.6515310829254
2002-08-09,3005.3638742827407
2002-08-12,2981.6032641678075
2002-08-13,2976.7329437156895
2002-08-14,3023.2274254013873
2002-08-15,3041.882249445157
2002-08-16,3039.9411645146242
2002-08-19,2983.62552554449
2002-08-20,2979.825909623881
2002-08-21,2990.4698836024736
2002-08-22,3005.6987654607124
2002-08-23,3012.575331490005
2002-08-26,3054.743214980012
2002-08-27,3043.869616646304
2002-08-28,3012.1369265831713
2002-08-29,2973.7100252860514
2002-08-30,2970.9226550200206
2002-09-02,2951.049001296309
2002-09-03,2898.8443318293803
2002-09-04,2832.8037719958456
2002-09-05,2869.5301321092293
2002-09-06,2845.1265947924917
2002-09-09,2878.2131922810768
2002-09-10,2877.0551973868915
2002-09-11,2877.110812114859
2002-09-12,2887.6369915371192
2002-09-13,2847.8021210075904
2002-09-16,2820.9181473968756
2002-09-17,2874.8277995248727
2002-09-18,2880.8945697470576
2002-09-19,2947.8045531733023
2002-09-20,2849.064205755201
2002-09-23,2832.3747556551443
2002-09-24,2801.6039945125435
2002-09-25,2775.8368948242746
2002-09-26,2824.495056636405
2002-09-27,2873.052921064598
2002-09-30,2850.290012431086
2002-10-01,2790.549188837149
2002-10-02,2760.9498440768934
2002-10-03,2727.639445928012
2002-10-04,2727.824683813089
2002-10-07,2624.1642142363035
2002-10-08,2625.852276824287
2002-10-09,2594.6704059733247
2002-10-10,2578.2079719118037
2002-10-11,2603.1569246900303
2002-10-14,2606.2467344196953
2002-10-15,2675.9273673788634
2002-10-16,2691.048490579529
2002-10-17,2695.5833418207644
2002-10-18,2705.5686909137985
2002-10-21,2702.5789289552044
2002-10-22,2642.695759554121
2002-10-23,2669.7115738375032
2002-10-24,2657.088003238694
2002-10-25,2681.054582979457
2002-10-28,2691.464365588893
2002-10-29,2688.7051323834335
2002-10-30,2691.7926124773207
2002-10-31,2692.1334875201537
2002-11-01,2696.650886386172
2002-11-04,2709.178675418934
2002-11-05,2754.536774199582
2002-11-06,2756.1844080495753
2002-11-07,2759.8948070031397
2002-11-08,2738.555731783163
2002-11-11,2670.8674601949647
2002-11-12,2668.6712789227154
2002-11-13,2648.646076728331
2002-11-14,2614.6439129778632
2002-11-15,2657.445553292551
2002-11-18,2610.0554045245262
2002-11-19,2587.5226512395257
2002-11-20,2604.723811646325
2002-11-21,2656.37152188611
2002-11-22,2673.7950038180634
2002-11-25,2705.964729034495
2002-11-26,2693.7551766726733
2002-11-27,2698.5316431462907
2002-11-28,2753.3200856531867
2002-11-29,2761.4250080797365
2002-12-02,2727.781889438533
2002-12-03,2716.5752825514105
2002-12-04,2651.2651073705856
2002-12-05,2622.339157982927
2002-12-06,2634.7151960074384
2002-12-09,2622.948149426201
2002-12-10,2625.8718056792673
2002-12-11,2614.7867067574034
2002-12-12,2622.3272141240063
2002-12-13,2617.8977634664893
2002-12-16,2594.4715618034575
2002-12-17,2620.014939858614
2002-12-18,2565.8855247018705
2002-12-19,2594.1281530418705
2002-12-20,2602.0172334192443
2002-12-23,2610.899544873103
2002-12-24,2628.090301946851
2002-12-25,2623.494164979541
2002-12-26,2660.1495212653053
2002-12-27,2676.621229829372
2002-12-30,2682.063477221564
2002-12-31,2682.3095195793003
2003-01-01,2682.3095195793003
2003-01-02,2666.5714862320783
2003-01-03,2680.886252601288
2003-01-06,2746.6090472482656
2003-01-07,2699.277788146197
2003-01-08,2666.5912842280864
2003-01-09,2672.90959102136
2003-01-10,2674.8922354326537
2003-01-13,2692.3262587428194
2003-01-14,2731.565979579803
2003-01-15,2768.38760946866
2003-01-16,2772.3464582093666
2003-01-17,2790.6976112880902
2003-01-20,2766.804437705045
2003-01-21,2782.050550422359
2003-01-22,2763.1032330449793
2003-01-23,2819.0474319798786
2003-01-24,2812.1096532126357
2003-01-27,2755.631173336275
2003-01-28,2722.9817081039473
2003-01-29,2685.584600875435
2003-01-30,2673.538172199989
2003-01-31,2652.939289018513
2003-02-03,2682.960618609515
2003-02-04,2719.139434204137
2003-02-05,2709.8475452009257
2003-02-06,2693.833183284465
2003-02-07,2685.082013969394
2003-02-10,2681.3630983930598
2003-02-11,2671.6906412043895
2003-02-12,2717.6600713847597
2003-02-13,2706.7361746680226
2003-02-14,2721.6515594627062
2003-02-17,2748.4372744557745
2003-02-18,2756.3316310013242
2003-02-19,2755.9434374779958
2003-02-20,2736.0392107873454
2003-02-21,2705.5764570569145
2003-02-24,2730.312063571776
2003-02-25,2676.960227379101
2003-02-26,2683.131201469376
2003-02-27,2668.5670630198497
2003-02-28,2660.9983386573726
2003-03-03,2681.877735535856
2003-03-04,2685.9617918428253
2003-03-05,2684.813449304419
2003-03-06,2668.437293749079
2003-03-07,2617.832899819473
2003-03-10,2575.960418934772
2003-03-11,2525.7477264278104
2003-03-12,2539.4908618791496
2003-03-13,2509.367431659707
2003-03-14,2530.781756441045
2003-03-17,2493.6519681216614
2003-03-18,2522.6142173527674
2003-03-19,2536.5999925503347
2003-03-20,2573.6483648427466
2003-03-21,2551.342148071562
2003-03-24,2615.2305558442386
2003-03-25,2584.9152740388536
2003-03-26,2616.3757479715555
2003-03-27,2624.6567528893215
2003-03-28,2602.741923627218
2003-03-31,2548.094114936972
2003-04-01,2548.649363546315
2003-04-02,2557.953168385383
2003-04-03,2535.407279817644
2003-04-04,2543.139087349255
2003-04-07,2583.4403007396904
2003-04-08,2561.982403581499
2003-04-09,2538.4930550692457
2003-04-10,2537.571912400993
2003-04-11,2502.6856272700165
2003-04-14,2478.18129325733
2003-04-15,2513.365430571531
2003-04-16,2518.074462521978
2003-04-17,2519.076107099822
2003-04-18,2521.1604684684544
2003-04-21,2523.7322071002895
2003-04-22,2510.563458573872
2003-04-23,2508.6128034580834
2003-04-24,2522.7275507881623
2003-04-25,2487.773756371991
2003-04-28,2467.7224852228683
2003-04-29,2485.267381410313
2003-04-30,2573.9254814953842
2003-05-01,2597.9673081759656
2003-05-02,2600.862328735644
2003-05-05,2610.00395979251
2003-05-06,2655.01344150352
2003-05-07,2680.8887465649063
2003-05-08,2671.8295693304863
2003-05-09,2686.417920893377
2003-05-12,2716.2308965071597
2003-05-13,2729.9155685486066
2003-05-14,2745.2261923090114
2003-05-15,2710.853133488993
2003-05-16,2708.81682047792
2003-05-19,2670.0860699797195
2003-05-20,2663.8038046986435
2003-05-21,2649.966530644818
2003-05-22,2674.5431547497137
2003-05-23,2722.4994257273793
2003-05-26,2733.4522169248826
2003-05-27,2696.1997384857127
2003-05-28,2686.8945915498816
2003-05-29,2712.2801471446687
2003-05-30,2695.771161009042
2003-06-02,2739.7136807470115
2003-06-03,2735.977942959857
2003-06-04,2752.520199615261
2003-06-05,2804.0609325766927
2003-06-06,2802.917094826776
2003-06-09,2828.0107723906112
2003-06-10,2830.7026032758663
