Date,EUROPE ex UK GROWTH
1998-12-31,99.99999999999999
1999-01-29,103.3358215522593
1999-02-26,100.75586914896165
1999-03-31,98.85751341324364
1999-04-30,100.0693767349219
1999-05-31,98.24682127566125
1999-06-30,101.37209157718024
1999-07-30,96.63874308033756
1999-08-31,100.20084564476296
1999-09-30,99.98163116974644
1999-10-29,106.42708957084078
1999-11-30,119.12100524937478
1999-12-31,137.276138656687
2000-01-31,135.60117813369223
2000-02-29,153.24873480406202
2000-03-31,153.54277134786375
2000-04-28,151.22995596562674
2000-05-31,143.83330423197134
2000-06-30,140.68678669964385
2000-07-31,137.62229303110522
2000-08-31,138.33024677134662
2000-09-29,130.01856589055933
2000-10-31,132.57684603354087
2000-11-30,121.79677751277588
2000-12-29,119.10492533725183
2001-01-01,119.10492533725183
2001-01-02,116.68437296184455
2001-01-03,114.77515777408772
2001-01-04,118.06221370390497
2001-01-05,117.09441198532399
2001-01-08,115.90108489492961
2001-01-09,114.59934293393049
2001-01-10,114.15081489022322
2001-01-11,116.49242995736532
2001-01-12,118.6866904481005
2001-01-15,118.4343243513849
2001-01-16,116.5679109720025
2001-01-17,120.08670028922646
2001-01-18,120.05154165888017
2001-01-19,119.65663758938047
2001-01-22,119.30048514960404
2001-01-23,118.77792827340474
2001-01-24,119.7237692945521
2001-01-25,119.6923919967354
2001-01-26,118.74749312807336
2001-01-29,118.60914867994668
2001-01-30,118.34444286547294
2001-01-31,119.7862396571014
2001-02-01,117.97780317742856
2001-02-02,116.47310382795828
2001-02-05,115.68015757542821
2001-02-06,116.6084474701789
2001-02-07,114.29939844840585
2001-02-08,114.4992339320298
2001-02-09,111.72602103598103
2001-02-12,112.95193081091898
2001-02-13,112.32027644258015
2001-02-14,109.04277035569727
2001-02-15,111.93099992367645
2001-02-16,109.03742194882186
2001-02-19,108.45856154208931
2001-02-20,107.63967899237016
2001-02-21,106.03120785840183
2001-02-22,104.75841989806842
2001-02-23,101.88241531465385
2001-02-26,104.03384844944758
2001-02-27,104.56434523444781
2001-02-28,104.14374254523536
2001-03-01,102.65437320916742
2001-03-02,102.87354982830163
2001-03-05,104.61636619120374
2001-03-06,106.43263772349282
2001-03-07,106.2199143878302
2001-03-08,104.50638406321993
2001-03-09,102.8334699132978
2001-03-12,99.36779043082954
2001-03-13,98.56477447183163
2001-03-14,97.24144660717701
2001-03-15,99.2271297200933
2001-03-16,96.46398552429892
2001-03-19,95.86566199271874
2001-03-20,97.88862651611518
2001-03-21,95.7185893378615
2001-03-22,91.74720288398508
2001-03-23,95.11371540960148
2001-03-26,98.58357870362354
2001-03-27,100.06079518389917
2001-03-28,98.41270809156714
2001-03-29,98.13932640779036
2001-03-30,98.46939924804009
2001-04-02,97.8133348316163
2001-04-03,94.19639406062166
2001-04-04,94.74542000990404
2001-04-05,98.12541870632569
2001-04-06,97.446247069861
2001-04-09,98.5498024705537
2001-04-10,100.96018038973091
2001-04-11,101.54671341071845
2001-04-12,101.4251789916966
2001-04-13,101.4251789916966
2001-04-16,101.45165675172663
2001-04-17,100.49148237886351
2001-04-18,104.47264086100623
2001-04-19,104.28769453693435
2001-04-20,103.16717821898608
2001-04-23,101.44941684841936
2001-04-24,102.00081415393863
2001-04-25,101.890350896822
2001-04-26,103.03692814209931
2001-04-27,104.7020001320433
2001-04-30,106.61970059031606
2001-05-01,106.59927598146436
2001-05-02,106.11090651031107
2001-05-03,103.90979232572573
2001-05-04,104.08130184937954
2001-05-07,104.72511249515189
2001-05-08,104.67785625664276
2001-05-09,103.63974783489424
2001-05-10,105.66408811054092
2001-05-11,105.17393506296347
2001-05-14,103.86741816387212
2001-05-15,104.38210210331758
2001-05-16,104.06262326542357
2001-05-17,105.45047447226814
2001-05-18,106.12882670812394
2001-05-21,106.62031353834426
2001-05-22,107.79256275647333
2001-05-23,106.84968619379838
2001-05-24,107.14399490319077
2001-05-25,105.91319809925113
2001-05-28,106.17578702228661
2001-05-29,105.19563885620357
2001-05-30,103.20432599371394
2001-05-31,103.1801796304191
2001-06-01,102.79503668284822
2001-06-04,103.16717697978615
2001-06-05,104.84689752539798
2001-06-06,104.48887637371692
2001-06-07,103.99200162149316
2001-06-08,103.92259692362335
2001-06-11,102.99354662269134
2001-06-12,99.34690961351556
2001-06-13,100.37778658277794
2001-06-14,98.60386825508178
2001-06-15,97.42946815938791
2001-06-18,96.69662824533039
2001-06-19,96.86171628610789
2001-06-20,96.19792854798992
2001-06-21,96.11324564621509
2001-06-22,96.45897496294583
2001-06-25,96.16166797672572
2001-06-26,94.82490401367409
2001-06-27,94.50362490698352
2001-06-28,96.44568225564119
2001-06-29,97.8691100925007
2001-07-02,99.18292721301226
2001-07-03,97.93849613965457
2001-07-04,96.70717231889589
2001-07-05,95.5185978246752
2001-07-06,92.99964289959757
2001-07-09,93.12233168306048
2001-07-10,92.29504448741905
2001-07-11,91.1484217396894
2001-07-12,92.45058242710921
2001-07-13,92.71664218119619
2001-07-16,92.18733482794923
2001-07-17,91.51702376704488
2001-07-18,90.23250210233519
2001-07-19,92.74147041415853
2001-07-20,91.42531311535637
2001-07-23,91.93183824238609
2001-07-24,90.73439527239776
2001-07-25,89.12193039892774
2001-07-26,90.020873428982
2001-07-27,92.00518680042184
2001-07-30,93.35062351738067
2001-07-31,94.47106840426022
2001-08-01,94.83288848536192
2001-08-02,94.94816163875495
2001-08-03,93.95461461692878
2001-08-06,94.12237116086258
2001-08-07,94.1701895095347
2001-08-08,92.8860234151618
2001-08-09,90.78761312013079
2001-08-10,89.55371697455188
2001-08-13,90.6845186719634
2001-08-14,91.60320613426848
2001-08-15,90.78742329689518
2001-08-16,89.63612880660484
2001-08-17,87.96864448703394
2001-08-20,87.74054976060819
2001-08-21,88.67055227117301
2001-08-22,88.31066925217645
2001-08-23,88.896432864147
2001-08-24,90.36719876674175
2001-08-27,90.4431466999618
2001-08-28,88.8496350775105
2001-08-29,88.36925523703268
2001-08-30,86.14400147631314
2001-08-31,86.26338181443738
2001-09-03,84.91084083213498
2001-09-04,85.65885618645525
2001-09-05,83.6865198583843
2001-09-06,81.60859232560762
2001-09-07,79.97525147574642
2001-09-10,79.38034651136364
2001-09-11,74.15507615904217
2001-09-12,75.93087673212965
2001-09-13,76.74718530442219
2001-09-14,72.8459706343036
2001-09-17,74.72772976739277
2001-09-18,74.33967270944295
2001-09-19,73.29866374802124
2001-09-20,70.71488948369371
2001-09-21,69.16335741926895
2001-09-24,72.9517345853346
2001-09-25,74.03310716755591
2001-09-26,74.86522029053458
2001-09-27,75.40558696552624
2001-09-28,77.69189955123136
2001-10-01,76.13919438936965
2001-10-02,77.02565061787399
2001-10-03,77.0649901006607
2001-10-04,79.69821979981643
2001-10-05,78.87382059043686
2001-10-08,79.25784366048367
2001-10-09,79.39260230000998
2001-10-10,81.35748685594577
2001-10-11,82.70805934056214
2001-10-12,81.80364058351013
2001-10-15,80.44494965331373
2001-10-16,81.61292277614227
2001-10-17,83.26871698666079
2001-10-18,82.18018106654755
2001-10-19,81.63632621897273
2001-10-22,83.17200431396132
2001-10-23,85.14502404247872
2001-10-24,85.94529028349548
2001-10-25,84.01849538872308
2001-10-26,85.95243223896192
2001-10-29,83.62190484161822
2001-10-30,81.21226397590479
2001-10-31,82.75395954940691
2001-11-01,83.34146765161228
2001-11-02,83.3059694050762
2001-11-05,85.93619257619395
2001-11-06,86.07575064313944
2001-11-07,86.84456742440742
2001-11-08,88.72284796995592
2001-11-09,87.21010774369309
2001-11-12,85.19431833266276
2001-11-13,88.16544777799163
2001-11-14,88.75927372113797
2001-11-15,89.57891949909327
2001-11-16,89.80940616888394
2001-11-19,90.91109234829099
2001-11-20,89.3494417335106
2001-11-21,88.86259902193737
2001-11-22,89.97293425748316
2001-11-23,89.50083595174739
2001-11-26,89.46359294212677
2001-11-27,88.09323126574243
2001-11-28,86.87646671208753
2001-11-29,87.04653911725424
2001-11-30,87.96594524286141
2001-12-03,87.72907980548703
2001-12-04,89.28732019541387
2001-12-05,91.83082215913161
2001-12-06,91.57741481842528
2001-12-07,90.84764201731078
2001-12-10,89.22825703954554
2001-12-11,89.67169591470639
2001-12-12,88.67723448421133
2001-12-13,86.88712560269958
2001-12-14,85.85645110379757
2001-12-17,88.02450379587253
2001-12-18,88.03452862961417
2001-12-19,87.15338641804365
2001-12-20,86.91255896803561
2001-12-21,88.6043961439402
2001-12-24,88.55303337963112
2001-12-25,88.55303337963112
2001-12-26,88.52079125636672
2001-12-27,90.06947129587955
2001-12-28,90.8671973629809
2001-12-31,90.8866135605644
2002-01-01,90.8866135605644
2002-01-02,89.62141134182913
2002-01-03,91.0057832815273
2002-01-04,90.88122131656078
2002-01-07,90.01292805924348
2002-01-08,88.89341075030956
2002-01-09,89.29944446235113
2002-01-10,88.2070365159255
2002-01-11,89.04958416191761
2002-01-14,86.89185226763361
2002-01-15,87.7162749764008
2002-01-16,86.75796610177976
2002-01-17,88.00872533200203
2002-01-18,87.66314745878506
2002-01-21,86.91042787527915
2002-01-22,87.2086392543886
2002-01-23,87.99655634307932
2002-01-24,89.50602504004274
2002-01-25,89.02599639083299
2002-01-28,89.65753375525011
2002-01-29,88.69162869730825
2002-01-30,87.49479713063971
2002-01-31,88.7760134167792
2002-02-01,89.11964979350861
2002-02-04,88.061779529421
2002-02-05,86.58934760281429
2002-02-06,85.91809015144793
2002-02-07,86.4983026761464
2002-02-08,86.12947765299974
2002-02-11,86.99419459048428
2002-02-12,86.96065643148862
2002-02-13,87.74863384939107
2002-02-14,88.43587031923502
2002-02-15,87.51046020541747
2002-02-18,87.0744285854636
2002-02-19,85.52334769858982
2002-02-20,85.25219900058613
2002-02-21,86.04957304009244
2002-02-22,85.22459051683256
2002-02-25,86.42502193102459
2002-02-26,86.82802221735678
2002-02-27,88.48816718452495
2002-02-28,89.00169383469192
2002-03-01,89.07101541027666
2002-03-04,90.91437233262555
2002-03-05,90.42961783604116
2002-03-06,90.62725035677047
2002-03-07,91.19261228344968
2002-03-08,91.63134413016823
2002-03-11,91.15281179392503
2002-03-12,90.42805034747221
2002-03-13,90.11250610962726
2002-03-14,90.36365653123197
2002-03-15,91.05499421752619
2002-03-18,91.6708610129669
2002-03-19,91.7734387672592
2002-03-20,90.905061423296
2002-03-21,90.58020175371288
2002-03-22,91.1095448148507
2002-03-25,90.48202756248396
2002-03-26,90.79353772952916
2002-03-27,90.79645336362634
2002-03-28,91.6017110360049
2002-03-29,91.6017110360049
2002-04-01,91.65483351253015
2002-04-02,90.8452229996311
2002-04-03,90.62211087565456
2002-04-04,89.5466417917817
2002-04-05,89.54461592579153
2002-04-08,88.24261600111436
2002-04-09,88.57086279069685
2002-04-10,88.90991253781604
2002-04-11,87.3641627170291
2002-04-12,87.78786793351802
2002-04-15,88.4152678707269
2002-04-16,90.07077762496228
2002-04-17,90.18827851160162
2002-04-18,89.07149558516416
2002-04-19,88.93411964249263
2002-04-22,87.96228736542136
2002-04-23,87.86469963128653
2002-04-24,87.19092188195263
2002-04-25,86.48145130903708
2002-04-26,86.3502675658075
2002-04-29,85.99041375488156
2002-04-30,86.58928604498296
2002-05-01,86.68291101983989
2002-05-02,86.06936767198776
2002-05-03,85.210486893489
2002-05-06,84.97459984647175
2002-05-07,84.24762906272444
2002-05-08,86.06839124068175
2002-05-09,85.72195370110849
2002-05-10,84.55217942732902
2002-05-13,85.4575786058397
2002-05-14,86.58512489647123
2002-05-15,86.83601115974005
2002-05-16,86.58523677602417
2002-05-17,85.99403598612882
2002-05-20,85.44309400569833
2002-05-21,85.15554541806206
2002-05-22,83.9008220416756
2002-05-23,83.80969194854033
2002-05-24,83.92811272126488
2002-05-27,84.23713340088456
2002-05-28,83.67060385686982
2002-05-29,83.23247308192587
2002-05-30,82.05940286737146
2002-05-31,82.85090013894231
2002-06-03,81.89044631006084
2002-06-04,79.6891406023899
2002-06-05,79.91125118996764
2002-06-06,79.84753085132489
2002-06-07,78.64159415163802
2002-06-10,78.77942928674521
2002-06-11,79.60228456412999
2002-06-12,77.51043208228917
2002-06-13,76.92689112477458
2002-06-14,75.32127729087688
2002-06-17,77.93847054145833
2002-06-18,77.62048093695331
2002-06-19,76.52446760409629
2002-06-20,74.92550651986953
2002-06-21,74.51573808544795
2002-06-24,72.619959517055
2002-06-25,74.45650895077252
2002-06-26,73.11428502405194
2002-06-27,74.48595848122693
2002-06-28,77.3146027027645
2002-07-01,77.03128858606796
2002-07-02,75.10335092384923
2002-07-03,73.60872446479897
2002-07-04,75.4003418231051
2002-07-05,78.29600612385735
2002-07-08,78.03911737066097
2002-07-09,77.00087391639302
2002-07-10,74.06924300461621
2002-07-11,71.67774595194646
2002-07-12,71.85217513597523
2002-07-15,68.57987698225179
2002-07-16,68.04837527644071
2002-07-17,69.80985788079167
2002-07-18,69.84677955549853
2002-07-19,66.7534472743428
2002-07-22,63.763836350206795
2002-07-23,62.43051557536534
2002-07-24,61.88836350172479
2002-07-25,63.441417217852
2002-07-26,63.98160689750972
2002-07-29,67.6061010127034
2002-07-30,67.22872957028858
2002-07-31,67.36965638345079
2002-08-01,65.22984798406067
2002-08-02,64.95606828906888
2002-08-05,62.69289707479683
2002-08-06,65.56858597072582
2002-08-07,65.15869027437738
2002-08-08,67.59125798151479
2002-08-09,68.41309838580254
2002-08-12,66.91897803692513
2002-08-13,67.70419953034575
2002-08-14,66.07236172478356
2002-08-15,67.85483452239671
2002-08-16,68.32721627878497
2002-08-19,70.03685147214615
2002-08-20,68.6333888934147
2002-08-21,69.66985976885576
2002-08-22,70.95647433793997
2002-08-23,69.94456986432237
2002-08-26,68.81729824222208
2002-08-27,70.19814380591318
2002-08-28,67.713076800089
2002-08-29,66.59820957436861
2002-08-30,67.59816393804263
2002-09-02,66.09640723033073
2002-09-03,63.42414835158029
2002-09-04,63.92380045446447
2002-09-05,63.81313464910248
2002-09-06,65.83964163475154
2002-09-09,64.90831170656625
2002-09-10,66.09314435747898
2002-09-11,67.9176145875234
2002-09-12,65.37522398214674
2002-09-13,64.12580330115316
2002-09-16,63.69542277307407
2002-09-17,63.18429676166576
2002-09-18,61.43036772413787
2002-09-19,60.47965016027911
2002-09-20,60.36074444275815
2002-09-23,58.8241661081992
2002-09-24,58.132436552378735
2002-09-25,58.92336302486698
2002-09-26,61.65242602761332
2002-09-27,61.3684537114335
2002-09-30,58.96084976591168
2002-10-01,59.70099128527378
2002-10-02,61.697720017906576
2002-10-03,60.8399326622511
2002-10-04,59.61705317954109
2002-10-07,58.9857819577157
2002-10-08,58.09742173391596
2002-10-09,57.567266526027716
2002-10-10,59.00616378971092
2002-10-11,61.47479670877677
2002-10-14,60.98445014337042
2002-10-15,64.16529382047753
2002-10-16,63.06951453653451
2002-10-17,64.94108637426031
2002-10-18,64.66794502924131
2002-10-21,64.9209525128826
2002-10-22,64.36297568066499
2002-10-23,62.53970674695656
2002-10-24,64.04592484137807
2002-10-25,64.17007124464732
2002-10-28,64.78196956330781
2002-10-29,62.29599602266961
2002-10-30,63.94186466095566
2002-10-31,65.11843138681742
2002-11-01,64.64480926515128
2002-11-04,66.68871072235247
2002-11-05,66.82625702477378
2002-11-06,66.18609650368768
2002-11-07,64.53700289201981
2002-11-08,63.79972706435142
2002-11-11,63.39937804752469
2002-11-12,64.15110721852439
2002-11-13,63.80250406189141
2002-11-14,65.32816564847846
2002-11-15,65.5502201387915
2002-11-18,66.13030385252586
2002-11-19,65.6676198331822
2002-11-20,65.59856429785022
2002-11-21,67.37792212868474
2002-11-22,67.09780814876297
2002-11-25,66.89852835416548
2002-11-26,65.78273749635306
2002-11-27,67.49269238173568
2002-11-28,67.41334230886228
2002-11-29,66.97244347171983
2002-12-02,66.99613108138726
2002-12-03,65.40461856753491
2002-12-04,65.6294814437147
2002-12-05,64.60906871553946
2002-12-06,64.52601418911613
2002-12-09,63.386591335380444
2002-12-10,63.70903514783269
2002-12-11,63.901231668085046
2002-12-12,63.2669257294058
2002-12-13,62.56381785797056
2002-12-16,63.89809760406222
2002-12-17,63.32110196807735
2002-12-18,62.05809704395082
2002-12-19,62.00218585216895
2002-12-20,62.42181531919898
2002-12-23,62.53750117809558
2002-12-24,62.66043813704283
2002-12-25,62.66043813704283
2002-12-26,62.64794056265042
2002-12-27,60.782283469319594
2002-12-30,61.257494461243056
2002-12-31,61.473550661505705
2003-01-01,61.473550661505705
2003-01-02,63.47671334674959
2003-01-03,63.86453064512651
2003-01-06,64.29708080244609
2003-01-07,63.9002523609199
2003-01-08,62.843950833029425
2003-01-09,63.437395313083115
2003-01-10,63.233460373681
2003-01-13,63.15910278499464
2003-01-14,63.410606061164906
2003-01-15,62.52810940846585
2003-01-16,62.33531673116492
2003-01-17,60.94424255300386
2003-01-20,60.268226740686146
2003-01-21,59.81153712417332
2003-01-22,58.78967128650419
2003-01-23,58.32969711027742
2003-01-24,57.72644330476316
2003-01-27,55.906912609713295
2003-01-28,55.88084550010279
2003-01-29,56.6167024506781
2003-01-30,57.63385849772886
2003-01-31,57.77692372987732
2003-02-03,58.2359863339305
2003-02-04,56.54623411058
2003-02-05,57.076680117165516
2003-02-06,55.85924370259395
2003-02-07,55.275780344355766
2003-02-10,55.07961750921512
2003-02-11,56.271235974552006
2003-02-12,55.07740127291771
2003-02-13,54.718456187586824
2003-02-14,56.00279779300984
2003-02-17,56.77096834376097
2003-02-18,57.635818984554426
2003-02-19,56.261736097861984
2003-02-20,55.83601236882663
2003-02-21,56.52203632407167
2003-02-24,56.303564113255696
2003-02-25,54.96786950015652
2003-02-26,54.70694669301734
2003-02-27,55.252805892301154
2003-02-28,56.08289319769314
2003-03-03,56.355048536954364
2003-03-04,55.27593760895075
2003-03-05,54.68706652937708
2003-03-06,54.11288806398788
2003-03-07,53.068300561122435
2003-03-10,52.091084861862626
2003-03-11,51.950673866443495
2003-03-12,50.64516582873681
2003-03-13,52.82964185583557
2003-03-14,54.83613334004877
2003-03-17,56.4134891392193
