Date,EUROPE & MIDDLE EAST GROWTH
2010-11-26,1155.1528920632293
2010-11-29,1138.4055904413833
2010-11-30,1139.1073888643855
2010-12-01,1158.5493476761606
2010-12-02,1177.9374574236374
2010-12-03,1175.2771824507859
2010-12-06,1178.9412909275347
2010-12-07,1189.6985581184017
2010-12-08,1190.1942598498679
2010-12-09,1189.8911784505588
2010-12-10,1193.4822554680286
2010-12-13,1196.999621319299
2010-12-14,1198.172326678966
2010-12-15,1192.5148005402675
2010-12-16,1198.803352335745
2010-12-17,1196.4267724104625
2010-12-20,1204.5846591699176
2010-12-21,1216.2080382782137
2010-12-22,1220.1847064144215
2010-12-23,1221.041960747676
2010-12-24,1220.068465231402
2010-12-27,1211.2428432863726
2010-12-28,1214.0705855819326
2010-12-29,1216.9872404728114
2010-12-30,1201.1789295701785
2010-12-31,1194.740887151225
2011-01-03,1201.9730715030491
2011-01-04,1210.7048919398655
2011-01-05,1209.7377579528381
2011-01-06,1213.6712133197032
2011-01-07,1214.937424999041
2011-01-10,1206.5846459333306
2011-01-11,1223.4297779579406
2011-01-12,1232.2396327222405
2011-01-13,1215.2159566724781
2011-01-14,1211.6730666566418
2011-01-17,1214.2444887816766
2011-01-18,1223.4360604677374
2011-01-19,1202.4035496337956
2011-01-20,1180.6099054792737
2011-01-21,1183.957987524144
2011-01-24,1186.2780434721947
2011-01-25,1180.96952229589
2011-01-26,1195.5373657117514
2011-01-27,1192.605639455688
2011-01-28,1181.225380287462
2011-01-31,1179.9566423570354
2011-02-01,1194.0742308993897
2011-02-02,1198.9163800616964
2011-02-03,1203.7631613830254
2011-02-04,1206.6667653111397
2011-02-07,1219.587790320665
2011-02-08,1217.822934264498
2011-02-09,1212.9633078197958
2011-02-10,1212.4629461956379
2011-02-11,1222.7311322021008
2011-02-14,1230.2458205443374
2011-02-15,1227.3331976848995
2011-02-16,1227.2367491052444
2011-02-17,1227.7046053668105
2011-02-18,1224.8569086504142
2011-02-21,1211.439603731468
2011-02-22,1206.228404509481
2011-02-23,1191.0481041454198
2011-02-24,1184.4833804401671
2011-02-25,1201.8541901211217
2011-02-28,1210.2562086391567
2011-03-01,1204.3599021297618
2011-03-02,1197.5450007274544
2011-03-03,1203.4297555174205
2011-03-04,1194.2346298502798
2011-03-07,1189.0410960100812
2011-03-08,1193.2182693124905
2011-03-09,1192.4026555434255
2011-03-10,1177.0039797537993
2011-03-11,1167.206476471807
2011-03-14,1155.0970582361276
2011-03-15,1129.400154874776
2011-03-16,1114.838236359675
2011-03-17,1133.3109669278667
2011-03-18,1136.6935876682483
2011-03-21,1153.9791636019195
2011-03-22,1150.0865657931417
2011-03-23,1158.4992033069832
2011-03-24,1170.536065593809
2011-03-25,1171.567917458309
2011-03-28,1173.0327871494355
2011-03-29,1177.3120349658045
2011-03-30,1189.475775708143
2011-03-31,1179.355824425333
2011-04-01,1195.9865792630826
2011-04-04,1198.6894815315795
2011-04-05,1202.3287046198197
2011-04-06,1202.42027522772
2011-04-07,1196.3292287874137
2011-04-08,1199.3113368286056
2011-04-11,1196.2879355016087
2011-04-12,1174.785991565767
2011-04-13,1184.595893592347
2011-04-14,1183.2346818569822
2011-04-15,1189.0463288810588
2011-04-18,1173.675647192618
2011-04-19,1182.4559510985644
2011-04-20,1202.1275917859339
2011-04-21,1211.1455625799529
2011-04-22,1211.1455625799529
2011-04-25,1209.0141246190235
2011-04-26,1212.7059538532974
2011-04-27,1213.1019331479965
2011-04-28,1213.3292488828629
2011-04-29,1218.6781876127725
2011-05-02,1220.1339339542758
2011-05-03,1214.1607940661002
2011-05-04,1196.5122473077754
2011-05-05,1195.2555942090173
2011-05-06,1214.484746624173
2011-05-09,1215.1221689534148
2011-05-10,1224.6547624249731
2011-05-11,1228.3973533147937
2011-05-12,1221.851977130986
2011-05-13,1218.0257022692467
2011-05-16,1219.6020781415764
2011-05-17,1206.2203288157386
2011-05-18,1210.2585992620227
2011-05-19,1217.0325697355825
2011-05-20,1217.8028761950445
2011-05-23,1199.186342566481
2011-05-24,1202.9929645679363
2011-05-25,1210.7732020461372
2011-05-26,1210.7497987354513
2011-05-27,1220.0157608333773
2011-05-30,1220.218706210054
2011-05-31,1228.3022590879066
2011-06-01,1219.842473452379
2011-06-02,1203.9297828759184
2011-06-03,1196.7990446125025
2011-06-06,1193.007682597304
2011-06-07,1190.0582838013138
2011-06-08,1176.5580633292395
2011-06-09,1190.1656303865561
2011-06-10,1174.8933356088205
2011-06-13,1178.0453061637804
2011-06-14,1183.8490157470933
2011-06-15,1173.7386841767382
2011-06-16,1168.0417577748274
2011-06-17,1165.858989845637
2011-06-20,1161.8858528995604
2011-06-21,1176.7501678242393
2011-06-22,1169.0588516202065
2011-06-23,1156.3335709731653
2011-06-24,1159.5918926129034
2011-06-27,1161.0459793726131
2011-06-28,1165.769037857022
2011-06-29,1183.8523447826215
2011-06-30,1194.0854605990446
2011-07-01,1201.649137747522
2011-07-04,1206.6483050366298
2011-07-05,1209.9367433736088
2011-07-06,1210.1916882377336
2011-07-07,1217.1789476991703
2011-07-08,1211.7396035054037
2011-07-11,1201.9948933295473
2011-07-12,1194.2315861175512
2011-07-13,1203.2351121300885
2011-07-14,1193.7411469241902
2011-07-15,1192.4411648855285
2011-07-18,1173.7814832989598
2011-07-19,1179.9292201000853
2011-07-20,1190.7053282488494
2011-07-21,1195.2334484814317
2011-07-22,1203.7536664960433
2011-07-25,1206.9784378797958
2011-07-26,1200.78780529505
2011-07-27,1190.6262030509695
2011-07-28,1188.9385597342732
2011-07-29,1178.888164850004
2011-08-01,1171.426846318656
2011-08-02,1149.0239812721616
2011-08-03,1126.7735873375461
2011-08-04,1087.1168527112811
2011-08-05,1067.8145941910132
2011-08-08,1020.2283160307953
2011-08-09,1042.02975488871
2011-08-10,1010.9676026245847
2011-08-11,1034.743445557345
2011-08-12,1069.9964392445045
2011-08-15,1068.510963723236
2011-08-16,1069.6469356066698
2011-08-17,1072.3566556291134
2011-08-18,1021.7439500146012
2011-08-19,1007.6766774551722
2011-08-22,1012.8840922607187
2011-08-23,1020.618553268458
2011-08-24,1032.7040995317032
2011-08-25,1021.479519075036
2011-08-26,1018.5103881101085
2011-08-29,1027.0647596762544
2011-08-30,1041.6424189421548
2011-08-31,1074.4987884309685
2011-09-01,1082.5647990460066
2011-09-02,1061.233208328438
2011-09-05,1019.0423634355868
2011-09-06,1015.3819634932562
2011-09-07,1046.2984620182326
2011-09-08,1052.0935814618117
2011-09-09,1031.1854793782163
2011-09-12,1010.3016819649127
2011-09-13,1013.9476386823385
2011-09-14,1028.06893563716
2011-09-15,1041.9125736708886
2011-09-16,1048.4154638792568
2011-09-19,1026.2757093949936
2011-09-20,1046.1658802847448
2011-09-21,1029.3830328905285
2011-09-22,980.1060158571863
2011-09-23,983.5848807810321
2011-09-26,997.0982477581573
2011-09-27,1037.73347060902
2011-09-28,1024.3265678300252
2011-09-29,1025.6967024582161
2011-09-30,1012.603935623251
2011-10-03,1001.990403154709
2011-10-04,974.071613874222
2011-10-05,999.8093806615885
2011-10-06,1027.2151792498591
2011-10-07,1034.8552530355673
2011-10-10,1050.3424517504936
2011-10-11,1048.1145801876619
2011-10-12,1063.299844819418
2011-10-13,1054.6654852140682
2011-10-14,1063.7924356893623
2011-10-17,1054.9524946141714
2011-10-18,1053.2505016822922
2011-10-19,1055.1401421318437
2011-10-20,1042.3994342582064
2011-10-21,1068.113936341373
2011-10-24,1083.0644264362065
2011-10-25,1077.1671212940462
2011-10-26,1081.301606368464
2011-10-27,1113.3837223492499
2011-10-28,1117.3173317909204
2011-10-31,1092.7399167186431
2011-11-01,1063.970465334569
2011-11-02,1073.5851382930514
2011-11-03,1094.5413440559532
2011-11-04,1087.432075646346
2011-11-07,1081.3320354159678
2011-11-08,1091.903852630113
2011-11-09,1075.0405756396412
2011-11-10,1067.8381016892417
2011-11-11,1089.7223282512523
2011-11-14,1079.0770506355068
2011-11-15,1076.3176170222014
2011-11-16,1074.3997841877633
2011-11-17,1060.2288706711443
2011-11-18,1050.4379030842895
2011-11-21,1017.0359926590925
2011-11-22,1015.7751324624611
2011-11-23,1004.2157145801469
2011-11-24,1004.5162364571585
2011-11-25,1010.1309717020479
2011-11-28,1044.3233186147859
2011-11-29,1052.673803237843
2011-11-30,1089.7353303459877
2011-12-01,1083.3639065768295
2011-12-02,1089.5408954719246
2011-12-05,1095.2640103394363
2011-12-06,1092.5983883722
2011-12-07,1092.744192521229
2011-12-08,1079.2310333646005
2011-12-09,1087.0037900470645
2011-12-12,1072.6863350803476
2011-12-13,1080.0513690383334
2011-12-14,1059.7975536467545
2011-12-15,1067.8994850137892
2011-12-16,1064.1522917647894
2011-12-19,1066.367590676556
2011-12-20,1085.0203999593332
2011-12-21,1079.3753583209557
2011-12-22,1087.9988033323546
2011-12-23,1097.1385032740513
2011-12-26,1097.2671691451233
2011-12-27,1098.279956568469
2011-12-28,1095.148064064849
2011-12-29,1103.5810600475893
2011-12-30,1112.1351974819581
2012-01-02,1121.9806902477596
2012-01-03,1140.9022992741823
2012-01-04,1137.8125755934839
2012-01-05,1133.7725388865329
2012-01-06,1134.2305102739995
2012-01-09,1133.485616271787
2012-01-10,1150.2047772818175
2012-01-11,1144.658991622482
2012-01-12,1140.3886118946186
2012-01-13,1139.4594018723496
2012-01-16,1147.9880086805072
2012-01-17,1155.231644699103
2012-01-18,1158.637094640829
2012-01-19,1166.4320573306604
2012-01-20,1162.9221634682415
2012-01-23,1166.0047579532259
2012-01-24,1162.8996530378224
2012-01-25,1159.5656881033822
2012-01-26,1172.6770541102362
2012-01-27,1161.6917232770454
2012-01-30,1151.6142895797932
2012-01-31,1157.8349354000843
2012-02-01,1178.8421460998375
2012-02-02,1180.9210326211992
2012-02-03,1202.1746304616108
2012-02-06,1200.2463885277725
2012-02-07,1195.273607003381
2012-02-08,1190.8984994899365
2012-02-09,1194.6570832884265
2012-02-10,1188.737111523894
2012-02-13,1196.7179901292907
2012-02-14,1195.2604489726627
2012-02-15,1205.4214514568876
2012-02-16,1207.055504826148
2012-02-17,1209.760693779603
2012-02-20,1219.4531252836443
2012-02-21,1212.4954147039125
2012-02-22,1206.2144933285501
2012-02-23,1206.9304515491956
2012-02-24,1206.8571092536326
2012-02-27,1205.325836075063
2012-02-28,1208.3909358713581
2012-02-29,1210.1788929042898
2012-03-01,1221.1996066341148
2012-03-02,1220.874061645141
2012-03-05,1214.3934062241071
2012-03-06,1184.6211817101573
2012-03-07,1194.803195021097
2012-03-08,1215.2923337877912
2012-03-09,1222.8758663262556
2012-03-12,1221.229482277515
2012-03-13,1240.0501769896573
2012-03-14,1239.9739161905593
2012-03-15,1244.6265736156322
2012-03-16,1251.7316249236983
2012-03-19,1248.1373373681383
2012-03-20,1232.6858336414905
2012-03-21,1234.03158077726
2012-03-22,1219.7375723698829
2012-03-23,1221.2906805332889
2012-03-26,1234.2752288786323
2012-03-27,1230.3054373501527
2012-03-28,1219.015962193894
2012-03-29,1207.069419865821
2012-03-30,1220.0975801669101
2012-04-02,1242.5498746178432
2012-04-03,1232.1122363746967
2012-04-04,1206.8056557972106
2012-04-05,1209.768277220059
2012-04-06,1209.768277220059
2012-04-09,1209.760757058534
2012-04-10,1182.2100642964601
2012-04-11,1190.1396048768863
2012-04-12,1208.502754886272
2012-04-13,1193.383684418102
2012-04-16,1201.2264697829082
2012-04-17,1220.8122561772757
2012-04-18,1218.1701943023638
2012-04-19,1217.7662260836594
2012-04-20,1222.6486074746394
2012-04-23,1195.975749440555
2012-04-24,1204.6806602368886
2012-04-25,1216.8723194296128
2012-04-26,1220.5697520411827
2012-04-27,1226.5734631332907
2012-04-30,1220.7711155887575
2012-05-01,1226.9333393570437
2012-05-02,1227.0895401918558
2012-05-03,1230.1431478422994
2012-05-04,1207.8875832412527
2012-05-07,1212.6398653468034
2012-05-08,1189.8235078564558
2012-05-09,1189.9151649136895
2012-05-10,1191.6099861329062
2012-05-11,1198.3825493364063
2012-05-14,1180.0874158404424
2012-05-15,1175.818341781422
2012-05-16,1170.4154002199314
2012-05-17,1158.9954109064752
2012-05-18,1143.033051247803
2012-05-21,1150.1641177596698
2012-05-22,1169.5539334518578
2012-05-23,1145.7146924601132
2012-05-24,1155.9579967169009
2012-05-25,1159.3532630451473
2012-05-28,1162.1215808427783
2012-05-29,1174.03701478878
2012-05-30,1156.1485577043877
2012-05-31,1151.0569783787057
2012-06-01,1124.157031798642
2012-06-04,1113.0832154173097
2012-06-05,1116.5820495155572
2012-06-06,1141.5418112404009
2012-06-07,1157.1111058843164
2012-06-08,1152.3500355695203
2012-06-11,1154.9787370430065
2012-06-12,1163.5393885354406
2012-06-13,1158.531606619333
2012-06-14,1151.8810119823954
2012-06-15,1157.194568050747
2012-06-18,1164.2765652052226
2012-06-19,1179.5164986256846
2012-06-20,1182.9564103967857
2012-06-21,1177.6958188034173
2012-06-22,1166.2310675475362
2012-06-25,1153.5534292133505
2012-06-26,1154.2348848716674
2012-06-27,1167.7587709645575
2012-06-28,1162.297840536321
2012-06-29,1188.3654247074703
2012-07-02,1206.3387133625797
2012-07-03,1220.196243280407
2012-07-04,1222.4070581737894
2012-07-05,1224.4107370505133
2012-07-06,1216.584137911402
2012-07-09,1210.3445292472718
2012-07-10,1221.6434119209325
2012-07-11,1216.564824574377
2012-07-12,1204.1783082412303
2012-07-13,1221.7006823118072
2012-07-16,1224.6525643233554
2012-07-17,1223.043594141452
2012-07-18,1237.8700864063044
2012-07-19,1254.2101398938519
2012-07-20,1245.6783234725463
2012-07-23,1215.5505340989155
2012-07-24,1215.070183679383
2012-07-25,1211.3923473260907
2012-07-26,1238.4934617436647
2012-07-27,1249.7024368299647
2012-07-30,1265.8965877969533
2012-07-31,1253.6659842552222
2012-08-01,1260.2386127674065
2012-08-02,1250.2211238400705
2012-08-03,1271.3755499189435
2012-08-06,1273.0971738296435
2012-08-07,1275.8343833499323
2012-08-08,1280.491515813708
2012-08-09,1287.9299018345557
2012-08-10,1285.4778738934342
2012-08-13,1279.0059518559162
2012-08-14,1287.322125012366
2012-08-15,1287.1912320502906
2012-08-16,1286.0760873539768
2012-08-17,1290.177388436437
2012-08-20,1285.858552051191
2012-08-21,1288.621886097367
2012-08-22,1272.015493833896
2012-08-23,1266.787247253564
2012-08-24,1270.0175988171507
2012-08-27,1274.63414784572
2012-08-28,1265.338365882982
2012-08-29,1264.932579937551
2012-08-30,1257.152643317913
2012-08-31,1258.7715517989752
2012-09-03,1271.3478822870097
2012-09-04,1255.2814666405507
2012-09-05,1257.8311067290952
2012-09-06,1281.6988135806616
2012-09-07,1276.8511803518193
2012-09-10,1271.7728091903134
2012-09-11,1270.8080498914355
2012-09-12,1267.1089916456494
2012-09-13,1267.049349916477
2012-09-14,1279.7548631738537
2012-09-17,1276.8403652657073
2012-09-18,1278.3056642018694
2012-09-19,1282.9408048966266
2012-09-20,1284.2556279921548
2012-09-21,1287.0230819538178
2012-09-24,1283.6529983091311
2012-09-25,1288.932981919993
2012-09-26,1272.3409932713294
2012-09-27,1274.8181193421212
2012-09-28,1263.725082643932
2012-10-01,1281.411263075194
2012-10-02,1279.054829638534
2012-10-03,1276.5626571540574
2012-10-04,1278.0266247899885
2012-10-05,1288.7190728530934
2012-10-08,1277.8389678289805
2012-10-09,1272.390215459255
2012-10-10,1265.0814695239028
2012-10-11,1273.3707373747527
2012-10-12,1268.3821668694416
2012-10-15,1274.42682489583
2012-10-16,1285.2552694752724
2012-10-17,1286.266575682807
2012-10-18,1285.774801151347
2012-10-19,1279.8123769861347
2012-10-22,1273.8707543437054
2012-10-23,1253.0987130186634
2012-10-24,1261.3857039980892
2012-10-25,1268.4380955315407
2012-10-26,1270.3647568585675
2012-10-29,1267.9618705383305
2012-10-30,1274.4756723944238
2012-10-31,1264.6967912236707
2012-11-01,1278.1530220399598
2012-11-02,1285.3699829737357
2012-11-05,1281.7789807288016
2012-11-06,1286.6572712186478
2012-11-07,1273.0249674421418
2012-11-08,1271.144333937641
2012-11-09,1273.5552730000281
2012-11-12,1269.6579143829206
2012-11-13,1274.9835766104181
2012-11-14,1263.683606838948
2012-11-15,1248.6211002538241
2012-11-16,1240.369994039759
2012-11-19,1264.633904221884
2012-11-20,1271.0783583597258
2012-11-21,1272.6191046727174
2012-11-22,1281.1032316892843
2012-11-23,1287.5071610847995
2012-11-26,1284.058326175041
2012-11-27,1290.1625088302137
2012-11-28,1292.7545884971762
2012-11-29,1304.2560575104292
2012-11-30,1301.7156994853933
2012-12-03,1304.2868863835613
2012-12-04,1303.7630098673735
2012-12-05,1304.3748655248414
2012-12-06,1314.015727265157
2012-12-07,1317.2508724517725
2012-12-10,1322.4331650691663
2012-12-11,1322.9509583990305
2012-12-12,1319.7561688092342
2012-12-13,1312.1735434816326
2012-12-14,1311.815208155068
2012-12-17,1309.3129595397802
2012-12-18,1314.3706641909398
2012-12-19,1318.0251914024425
2012-12-20,1318.7234704231023
2012-12-21,1313.610884189305
2012-12-24,1311.302031161652
2012-12-25,1311.2322974832148
2012-12-26,1310.4301299183892
2012-12-27,1310.6136410127085
2012-12-28,1304.2675731905244
2012-12-31,1308.076123971155
2013-01-01,1308.2205805791023
2013-01-02,1329.3948746842348
2013-01-03,1337.4237895160109
2013-01-04,1341.0284762249132
2013-01-07,1332.590013327195
2013-01-08,1330.6824024076006
2013-01-09,1336.647528675631
2013-01-10,1329.867465391238
2013-01-11,1328.1893372638565
2013-01-14,1322.8034460537244
2013-01-15,1326.9819810135587
2013-01-16,1330.8148843942129
2013-01-17,1335.946424908964
2013-01-18,1335.3223506065153
2013-01-21,1337.6272197764388
2013-01-22,1340.2093851080617
2013-01-23,1346.5125763229646
2013-01-24,1347.3308902912743
2013-01-25,1352.3145486654462
2013-01-28,1348.4708211854486
2013-01-29,1352.2179017794547
2013-01-30,1343.9288839005565
2013-01-31,1338.9748293239743
2013-02-01,1348.122550525774
2013-02-04,1335.1412498208354
2013-02-05,1341.4955608410903
2013-02-06,1338.20482054561
2013-02-07,1336.146527061742
2013-02-08,1350.205244067426
2013-02-11,1338.4844322024608
2013-02-12,1343.6373495079963
2013-02-13,1352.4413619434051
2013-02-14,1354.4894117477706
2013-02-15,1354.5328023150828
2013-02-18,1350.9187912627247
2013-02-19,1367.8081051807521
2013-02-20,1370.08432005406
2013-02-21,1354.4056143285488
2013-02-22,1370.209183305592
2013-02-25,1365.9390001025745
2013-02-26,1357.2508099222514
2013-02-27,1365.6840854137101
2013-02-28,1380.4893104200073
2013-03-01,1378.3334776038193
2013-03-04,1379.1795821637018
2013-03-05,1401.815724254261
2013-03-06,1396.7898709939793
2013-03-07,1397.5980115500186
2013-03-08,1402.1910065307704
2013-03-11,1404.0561908808882
2013-03-12,1405.649280179675
2013-03-13,1409.5871971603624
2013-03-14,1422.2026153700363
2013-03-15,1419.857031274826
2013-03-18,1418.8133780357323
2013-03-19,1415.2501136631358
2013-03-20,1417.1010323398705
2013-03-21,1404.8317618507904
2013-03-22,1403.4136941241438
2013-03-25,1406.0434668598916
2013-03-26,1409.9350798467153
2013-03-27,1407.107199537445
2013-03-28,1417.0785635726438
2013-03-29,1417.0785635726438
2013-04-01,1417.8648089895028
2013-04-02,1433.154534976395
2013-04-03,1426.2936249186112
2013-04-04,1407.6092375634648
2013-04-05,1382.0602494727882
2013-04-08,1388.673758758746
2013-04-09,1382.926864658116
2013-04-10,1403.8000133814633
2013-04-11,1412.5648680762085
2013-04-12,1402.1027466060686
2013-04-15,1394.9439484878296
2013-04-16,1383.137570700384
2013-04-17,1363.3879978492073
2013-04-18,1366.5200100224574
2013-04-19,1373.4937153631022
2013-04-22,1372.0854010487467
2013-04-23,1404.730736867683
2013-04-24,1412.1528272590797
2013-04-25,1422.1688435658932
2013-04-26,1419.0605701212055
2013-04-29,1425.2975258402003
2013-04-30,1422.0062352779382
2013-05-01,1423.193544185459
2013-05-02,1429.2627893425285
2013-05-03,1441.9657175020195
2013-05-06,1443.4968469084997
2013-05-07,1442.866218528641
2013-05-08,1454.8092940377655
2013-05-09,1457.4538378476873
2013-05-10,1463.1835245418144
2013-05-13,1463.104628338749
2013-05-14,1470.3344698435453
2013-05-15,1481.1917845346954
2013-05-16,1481.2386425394066
2013-05-17,1482.012934890415
2013-05-20,1487.2035957303758
2013-05-21,1490.7033691009663
2013-05-22,1493.2589745878388
2013-05-23,1462.4337769562937
2013-05-24,1461.9447340112042
2013-05-27,1464.3038261126637
2013-05-28,1480.3360536950986
2013-05-29,1451.2480973112429
2013-05-30,1455.8080033717338
2013-05-31,1442.8064801706214
2013-06-03,1430.1536715723712
2013-06-04,1435.0196212934666
2013-06-05,1416.0378324198714
2013-06-06,1401.4833232884102
2013-06-07,1419.0017393444327
2013-06-10,1420.2029505032021
2013-06-11,1404.176394039702
2013-06-12,1404.713373079807
2013-06-13,1402.3107981612281
2013-06-14,1403.4900542129485
2013-06-17,1412.160430566895
2013-06-18,1409.2605101915376
2013-06-19,1410.866134083105
2013-06-20,1369.370619198219
2013-06-21,1355.4419608276178
2013-06-24,1331.2939255691517
2013-06-25,1351.9829765641139
2013-06-26,1376.1963749810116
2013-06-27,1387.3621013769653
2013-06-28,1379.9809673254867
2013-07-01,1396.1582531919453
2013-07-02,1390.7219525429196
2013-07-03,1384.887158982057
2013-07-04,1415.732920809472
2013-07-05,1399.4740324467584
2013-07-08,1416.1496710009146
2013-07-09,1426.5342069283809
2013-07-10,1429.860674416339
2013-07-11,1437.7014267431446
2013-07-12,1436.5071556037146
2013-07-15,1441.059673606858
2013-07-16,1428.7332691873014
2013-07-17,1435.7017088955495
2013-07-18,1443.676519148439
2013-07-19,1442.7481671705164
2013-07-22,1441.8078621615916
2013-07-23,1432.8942275435886
2013-07-24,1439.274666176797
2013-07-25,1432.3385980618334
2013-07-26,1428.2139324726065
2013-07-29,1430.9527972686903
2013-07-30,1433.731869987602
2013-07-31,1436.7349078808431
2013-08-01,1454.27761024301
2013-08-02,1460.8341588398575
2013-08-05,1465.340165194645
2013-08-06,1465.0589082083866
2013-08-07,1460.135015161258
2013-08-08,1461.343874397587
2013-08-09,1467.238228443358
2013-08-12,1468.3667845975176
2013-08-13,1475.9346403590669
2013-08-14,1481.2534881037204
2013-08-15,1465.19127750128
2013-08-16,1466.8039247768052
2013-08-19,1463.0514937172263
2013-08-20,1454.403824882603
2013-08-21,1447.8074878520904
2013-08-22,1460.1424537383032
2013-08-23,1463.9420096105684
2013-08-26,1464.4843706953209
2013-08-27,1440.8568548080166
2013-08-28,1429.6435625266968
2013-08-29,1438.4944983973978
2013-08-30,1427.4824086919807
2013-09-02,1452.4101162378956
2013-09-03,1445.4621987842859
2013-09-04,1445.8987003970574
2013-09-05,1451.5397295470977
2013-09-06,1457.4138951611876
2013-09-09,1454.2135492361294
2013-09-10,1471.3417833438136
2013-09-11,1474.9712952402945
2013-09-12,1473.5637879096014
2013-09-13,1478.2455092605737
2013-09-16,1488.3681406824596
2013-09-17,1482.7881532228366
2013-09-18,1490.1122663707
2013-09-19,1502.1239037214236
2013-09-20,1499.1903033746898
2013-09-23,1491.9592177412396
2013-09-24,1491.7624789735082
2013-09-25,1488.7472464079044
2013-09-26,1489.0311240997933
2013-09-27,1485.335520321553
2013-09-30,1479.4823951039473
2013-10-01,1486.0357692229766
2013-10-02,1470.8917179986088
2013-10-03,1465.2765619039944
2013-10-04,1462.2657846289317
2013-10-07,1458.2400612928614
2013-10-08,1446.1810234313987
2013-10-09,1433.8511901809936
2013-10-10,1454.968746659886
2013-10-11,1463.1391656043575
2013-10-14,1463.6359555258246
